Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Every time I ask, the number of names for her friends grows. But there's no doubt that Sakutaro is her best friend. ","Every time I ask, the list of her friends' names grows longer.{n}But there's no doubt that Sakutaro is her best friend.",[=ST],聞く度に友達の名前が増えていく。でも、さくたろが一番の友達であることは間違いない。,聞く度に友達の名前が増えていく。{n}でも、さくたろが一番の友達であることは間違いない。,"Каждый раз, когда я спрашиваю, число имён её друзей увеличивается.{n}Но, нет сомнений, Сакутаро её лучший друг.","Sempre que eu pergunto, a lista de amigos dela aumenta.{n}Mas não restam dúvidas de que o Sakutaro é o melhor amigo dela.",朋友的名字是聽一次多一次。{n}不過，櫻太郎肯定是姐姐最好的朋友。,朋友的名字是听一次多一次。{n}不过，樱太郎肯定是姐姐最好的朋友。,"Ogni volta che lo chiedo, il numero di nomi aumenta. Ma non ci sono dubbi, Sakutarou è il suo migliore amico."
,...I'm a little jealous of all those close friends. ,...I'm a little jealous of her for having such a close friend.,[=ST],…そんな親友がちょっぴり羨ましい。,[=JP],"...Я немножко завидую тем, у кого есть лучшие друзья.",...Eu estou com um pouco de inveja dela por ter tantos amigos próximos.,…我有點羨慕這樣的好友。,…我有点羡慕这样的好友。,... Sono un po' gelosa di tutti quegli amici.
Ushiromiya Maria,"""...What do you think? How are the Seven Sisters? Do you get along with them?"" ","""......How are they? The Seven Sisters. Are you getting along with them?""",[=ST],「……どう？　七姉妹は。仲良くやれてる？」,[=JP],"""......О чем думаешь? О Семи Сёстрах? Ты ведь живешь с ними, да?""","""......Como elas são? As sete Irmãs. Você está se dando bem com elas?""",「……如何？與七姐妹，相處得還好麼？」,「……如何？与七姐妹，相处得还好么？」,"""... Che ne pensi? Riguardo le Sette Sorelle? Ti trovi bene con loro?"""
Ushiromiya Ange,"""Those sisters are really energetic. They sometimes say shady stuff, but they aren't bad. ...I'd wanted to get a cute kid like Sakutaro, but I think being with them now is more than enough."" ","""Those sisters are really energetic. ......They sometimes say worrying stuff, but they aren't bad. ...What I really wanted was to get a cute kid like Sakutaro, but now, I think being with these girls is more than enough.""",[=ST],「本当に賑やかな姉妹たちよ。……たまに物騒なことを言い出すけど、悪くないわ。…本当はさくたろみたいな、可愛い子が良かったんだけど、今は彼女たちと一緒でも、充分いいかなって思ってる。」,「本当に賑やかな姉妹たちよ。……たまに物騒なことを言い出すけど、悪くないわ。…本当はさくたろみたいな、可愛い子が良かったんだけど、今は彼女たちと一緒でも、充分いいかなって思ってる」,"""Они очень энергичны. Иногда они говорят странные вещи, но они не плохие. ...Я бы хотела себе такую симпапусечку, как Сакутаро, но и быть рядом с ними мне достаточно.""","""Aquelas irmãs são mesmo cheias de energia. ......Algumas vezes elas dizem coisas preocupantes, mas não são ruins. ...O que eu realmente quero é ganhar uma criança fofa como o Sakutaro, mas no momento, acredito que essas garotas são mais do que suficiente.""",「真的是一幫熱鬧的姐妹喲。……儘管偶爾會講出些駭人的話，但倒也不壞。…雖然我本想要像櫻太郎那樣的可愛的孩子，不過現在覺得，與她們在一起，也挺不錯吧。」,「真的是一帮热闹的姐妹哟。……尽管偶尔会讲出些骇人的话，但倒也不坏。…虽然我本想要像樱太郎那样的可爱的孩子，不过现在觉得，与她们在一起，也挺不错吧。」,"""Sono davvero energiche. A volte dicono cose losche, ma non sono male. ... Avrei voluto un bel bambino come Sakutarou, ma credo che stare con loro sia più che sufficiente."""
Ushiromiya Maria,"""*giggle* If you learn more of my Magic of Origins, I'm sure you'll be able to give birth to friends you'll like, Ange. Creation is still a bit too hard for you now."" ","""*giggle*. If you learned my Magic of Origins more, I'm sure you'd be able to create just the kind of friend you'd like, Ange. As it is, creation is still a little too hard for you.""",[=ST],「くす。もっと私の原初の魔法を学んだなら、きっと縁寿の好みの友達を生み出せるようにもなるよ。今の縁寿に創造はまだちょっと難しいね。」,「くす。もっと私の原初の魔法を学んだなら、きっと縁寿の好みの友達を生み出せるようにもなるよ。今の縁寿に創造はまだちょっと難しいね」,"""*смешок*. Если бы я лучше знала Магию Воссоздания, то я бы сделала тех друзей, которых ты так хочешь, Энджи. А для тебя Воссоздание пока слишком трудно.""","""*risos*. Se você aprender mais sobre a minha Magia das Origens, tenho certeza que você será capaz de criar os amigos que você deseja, Ange. Mas como está, a criação ainda é um pouco difícil para você.""",「嘻。等把我的原初的魔法學到更深的層次，緣壽也一定能創造出符合緣壽喜好的朋友喲。對現在的緣壽，創造還有點難。」,「嘻。等把我的原初的魔法学到更深的层次，缘寿也一定能创造出符合缘寿喜好的朋友哟。对现在的缘寿，创造还有点难。」,"""*giggle*. Se avessi approfondito la Magia delle Origini, sono certa che avresti potuto dar vita agli amici che volevi, Ange. La Creazione potrebbe essere ancora un po' difficile per te ora."""
Ushiromiya Ange,"""There's a difference between creation and summoning. ...And, resurrection is also different."" ","""There's a difference between creation and summoning. ......And...resurrection is different still.""",[=ST],「創造と召喚は違う。……そして、反魂もまた違う。」,「創造と召喚は違う。……そして、反魂もまた違う」,"""Существует определённая разница между Созданием и Вызовом. ......А воскрешение уж и подавно от них отличается.""","""Há uma diferença entre criação e invocação. ......E...ressurreição também é diferente.""",「創造與召喚不同。……並且，返魂也與這兩者不同。」,「创造与召唤不同。……并且，返魂也与这两者不同。」,"""C'è differenza tra creare ed evocare. ... Anche la resurrezione è differente."""
Ushiromiya Maria,"""...... So, your greatest wish really is to revive your family...?"" ","""............... So your greatest wish really is to revive your family...?""",[=ST],「……………。やっぱり、一番の願いは、家族を蘇らせること…？」,[=JP],"""............Так получается, что твое самое сокровенное желание — воскресить семью?""","""............... Então seu maior desejo é realmente reviver sua família...?""",「……………。果然，緣壽最大的願望，是復甦家人嗎…？」,「……………。果然，缘寿最大的愿望，是复苏家人吗…？」,"""... Quindi il tuo più grande desiderio è davvero far rivivere la tua famiglia...?"""
Ushiromiya Ange,"""Yeah. ......I have a vessel for it. This."" ","""Yeah. ............I have a vessel for it. This.""",[=ST],「うん。…………依り代は持ってるよ。これ。」,「うん。…………依り代は持ってるよ。これ」,"""Да. .......И у меня есть способ. Вот это.""","""Sim. ............Tenho um receptáculo para isso. Isto.""",「嗯。…………我帶有依代。這個。」,「嗯。…………我带有依代。这个。」,"""Sì. ... Ho qualcosa per poterlo fare. Questo."""
Ushiromiya Maria,"""That's right. ...I'm sure that hair accessory will eventually become the key to summoning Battler. ...The rest is up to your training, Ange."" ","""Yes. ...I'm sure that hair accessory will become the key to summoning Battler someday. ......The rest is up to your training, Ange.""",[=ST],「そうだね。…その頭飾りなら、いつかきっと、戦人を呼び出す鍵になるよ。……あとは縁寿の修行次第だね。」,「そうだね。…その髪飾りなら、いつかきっと、戦人を呼び出す鍵になるよ。……あとは縁寿の修行次第だね」,"""Верно. ...Твоя заколка станет ключом к призыву Баттлера. ......А всё остальное зависит от того, как ты подготовишься, Энджи.""","""Sim. ...Eu tenho certeza que esse acessório de cabelo se tornará a chave para invocar o Battler algum dia. ......O resto depende do seu treinamento.""",「是呢。…這個頭飾，總有一天，一定能成為召喚出戰人的鑰匙喲。……剩下的，就看緣壽自身的修行了。」,「是呢。…这个头饰，总有一天，一定能成为召唤出战人的钥匙哟。……剩下的，就看缘寿自身的修行了。」,"""Già. ... Sono sicura che questo accessorio per capelli diventerà in futuro la chiave per richiamare Battler. ... Il resto dipende dai tuoi allenamenti, Ange."""
Ushiromiya Ange,"""Although not knowing how long it'll take is enough to make me cry."" ","""Although not knowing how long that's going to take makes me cry.""",[=ST],「それが、いつまで掛かるのかわからないのが泣けるけれども。」,「それが、いつまで掛かるのかわからないのが泣けるけれども」,"""Хоть я даже и не знаю, сколько времени займёт, всё равно слёзы на глазах выступают.""","""Embora não saber quanto tempo isto vai levar me faz querer chorar.""",「不過，天知道這要花多長時間，想哭。」,「不过，天知道这要花多长时间，想哭。」,"""Anche se non sapere quanto tempo ci vorrà, è abbastanza per farmi piangere."""
Sakutarou,"‘Uryu... Stay strong, even if it's tough... If you don't give up, Ange, it will definitely, definitely come true someday...’ ","‘Uryu... Stay strong, even if it's tough... If you don't give up, it will definitely definitely happen someday...’",[=ST],『うりゅ…。辛くてもしっかり…。縁寿が諦めなければ、絶対に絶対にいつか叶うよ…。』,『うりゅ…。辛くてもしっかり…。縁寿が諦めなければ、絶対に絶対にいつか叶うよ…』,"{p:0:『}Урю... Мужайся, даже если тебе тяжело... Если ты не сдашься, Энджи, твоё желание когда‐нибудь обязательно сбудется.{p:0:』}","‘Uryu... Fique forte, mesmo que seja difícil... Se você não desistir, um dia certamente vai se tornar realidade...’",『嗚溜…。雖然很辛苦，但請堅持…。只要緣壽不放棄，總有一天，絕對絕對能實現心願…』,『呜溜…。虽然很辛苦，但请坚持…。只要缘寿不放弃，总有一天，绝对绝对能实现心愿…』,"{p:0:『}Uryu... sii forte, anche se è dura... se non ti arrendi, Ange, sicurissimamente un giorno il tuo desiderio si avvererà... {p:0:』}"
Ushiromiya Ange,"""If someone gave me some proof that it'd definitely be granted, at least that would calm my heart."" ","""I'm sure I'd feel a lot more at ease if someone would just give me some proof of that.""",[=ST],「絶対に叶うという保証を、誰かがくれたなら、きっと心も休まるでしょうにね。」,「絶対に叶うという保証を、誰かがくれたなら、きっと心も休まるでしょうにね」,"""Если кто‐нибудь смог дать мне гарантию, что оно сбудется, то тогда у меня хотя бы здорово полегчало на душе.""","""Se alguém me desse alguma prova de que isso vai mesmo acontecer, eu ficaria muito aliviada.""",「要是有誰向我保證過絕對會實現，我一定也就能安下心來了。」,「要是有谁向我保证过绝对会实现，我一定也就能安下心来了。」,"""Se qualcuno mi fornisse la prova che verrà esaudito di sicuro, almeno potrebbe calmare il mio cuore."""
Sakutarou,"‘Uryu! Then I guarantee it! Without a doubt, Ange will surely have her wish granted someday!’ ","‘Uryu! Then I'll guarantee it! No doubt about it, someday, you'll be able to make your wish come true!’",[=ST],『うりゅ！　ならボクが保証するー！　縁寿はいつかきっと、必ず願いを叶えられるよ！』,[=JP],{p:0:『}Урю! Тогда я гарантирую тебе! Твоё желание однажды вне всяких сомнений сбудется!{p:0:』},"‘Uryu! Então eu garanto! Sem dúvida quanto a isso, algum dia, você será capaz de tornar seu desejo realidade!’",『嗚溜！那麼，偶來保證——！緣壽總有一天，必定能實現心願！』,『呜溜！那么，偶来保证——！缘寿总有一天，必定能实现心愿！』,"{p:0:『}Uryu! Allora lo garantisco io! Senza dubbio, il desiderio di Ange verrà esaudito un giorno!{p:0:』}"
Ushiromiya Ange,"""...Thanks. I'm glad to hear it, even if you're just saying it to console me."" ","""......Thanks. I'm happy even for consolation.""",[=ST],「……ありがと。気休めでも嬉しいわ。」,「……ありがと。気休めでも嬉しいわ」,"""Спасибо. Я рада и такому утешению.""","""......Obrigada. Eu fico feliz, mesmo que você só esteja tentando me consolar.""",「……謝謝。就算是安慰話，我也很高興哦。」,「……谢谢。就算是安慰话，我也很高兴哦。」,"""... Grazie. Sono felice, anche se è solo per consolarmi."""
Sakutarou,"‘It's not like that, uryu-.’ ",‘It's not consolation...uryuu.’,[=ST],『気休めじゃないよぅ、うりゅー。』,『気休めじゃないよぅ、うりゅー』,"{p:0:『}Это не утешение, урю.{p:0:』}",‘Não é consolação...uryuu.’,『不是安慰話喲，嗚溜——。』,『不是安慰话哟，呜溜——。』,"{p:0:『}Non ti sto consolando, uryu. {p:0:』}"
Ushiromiya Maria,"""Stop it, Ange. That kind of emotion will turn into the magic-resisting toxin. The feeling that your dreams will definitely come true is the best seed that buds into magic power."" ","""Stop it, Ange. That kind of emotion will become the anti‐magic toxin. The feeling that your dreams will definitely come true is the best seed that buds into magic power.""",[=ST],「駄目だよ、縁寿。そういう感情は反魔法の毒素になるよ。夢は必ず叶うって気持ちが、一番よく芽吹く魔力の種なんだよ。」,「駄目だよ、縁寿。そういう感情は反魔法の毒素になるよ。夢は必ず叶うって気持ちが、一番よく芽吹く魔力の種なんだよ」,"""Перестань, Энджи. Такое чувство может преобразиться в антимагический токсин. Тогда как нет лучшего семени, порождающего магическую силу, чем чувство, что твои мечты обязательно сбудутся.""","""Pare, Ange. Esse tipo de emoção vai se transformar em toxina antimagia.{n}O sentimento de que seus sonhos vão se tornar realidade é a melhor semente que faz brotar o poder mágico.""",「不行喲，緣壽。這種感情會化為反魔法毒素的。相信夢想必會實現的信念，是最易發芽的魔力之種喲。」,「不行哟，缘寿。这种感情会化为反魔法毒素的。相信梦想必会实现的信念，是最易发芽的魔力之种哟。」,"""Basta, Ange. Emozioni del genere diventeranno tossina anti-magia. {n}Il sentimento che i tuoi desideri diverranno realtà è il miglior seme per far germogliare il potere magico."""
Ushiromiya Ange,"""...... ...That's right, sorry, Teacher."" ","""............ ......You're right, sorry, Master.""",[=ST],「…………。……そうね、ごめんなさいお師匠様。」,「…………。……そうね、ごめんなさいお師匠様」,"""...............Пожалуй, что так. Извини, наставница.""","""............ ......Você está certa, desculpe, professora.""",「…………。……是呢，對不起，師傅大人。」,「…………。……是呢，对不起，师傅大人。」,"""... Giusto, mi dispiace, Maestra."""
Mammon,"""You need to be a bit greedier, Ange-sama. Go however far it takes to get the thing you desire! You're lacking the willpower to never give up until you get it!"" ","""You need to be a bit greedier, Ange‐sama. Go however far for the thing that you desire! Never give up until you get it! That's the willpower you're lacking!""",[=ST],「縁寿さまは少し強欲さが足りないのよ。欲しい物のためにはどこまでも！　手に入れるまで絶対に諦めないという、根性が足りない！」,[=JP],"""Вам надо быть поалчней, Энджи‐сама. Заходите так далеко, насколько это потребуется ради обретения объекта ваших желаний! Вам не достаёт силы воли не сдаваться до тех пор, пока не заполучите желанное!""","""Você precisa ser um pouco mais gananciosa, Ange‐sama. Vá até onde precisar, pelas coisas que você desejar! Nunca desista até que você as consiga! Essa força de vontade é o que falta a você!""",「緣壽小姐還稍微缺點貪婪。缺少為想要的東西堅持到底！在到手前絕不放棄的，毅力！」,「缘寿小姐还稍微缺点贪婪。缺少为想要的东西坚持到底！在到手前绝不放弃的，毅力！」,"""Deve essere un po' più avida, Ange-sama. Si spinga ovunque per ottenere ciò che desidera! Non ha la volontà di resistere fino ad ottenerla!"""
Sakutarou,"‘Uryu-! That isn't true, Ange's doing her best...!’ ","‘Uryuu! That isn't true, Ange is doing her best...!’",[=ST],『うりゅー！　そんなことないよ、縁寿はがんばってるよ…！』,[=JP],"{p:0:『}Урю‐! Неправда, Энджи старается изо всех сил!{p:0:』}","‘Uryuu! Isso não é verdade, a Ange está fazendo o seu melhor...!’",『嗚溜——！沒這種事，緣壽很努力喲…！』,『呜溜——！没这种事，缘寿很努力哟…！』,"{p:0:『}Uryu-! Non è vero, Ange sta facendo del suo meglio...!{p:0:』}"
Ushiromiya Ange,"""Thanks, Sakutaro, Mammon. Crying about it won't help anything. There's nothing I can do except hang in there. I'll try hard. I'll grit my teeth. I'll definitely make my dreams come true. With certainty."" ","""Thanks, Sakutaro, Mammon. Crying about it won't help anything. There's nothing I can do except hang in there. I'll try hard. Grit my teeth. And I'll definitely make my dreams come true. For certain.""",[=ST],「ありがとう、さくたろ、マモン。泣き言なんて何の足しにもならないもんね。私にはただがんばるしか道はないのよ。努力するわ。歯を食いしばってね。そして必ず夢を叶えるわ。絶対に。」,「ありがとう、さくたろ、マモン。泣き言なんて何の足しにもならないもんね。私にはただがんばるしか道はないのよ。努力するわ。歯を食いしばってね。そして必ず夢を叶えるわ。絶対に」,"""Спасибо, Сакутаро, Мамона. Однако сокрушениями по этому поводу делу не поможешь. Мне ничего не остаётся, кроме как держаться. Я буду упорно трудиться. Стиснув зубы. И обязательно заставлю свои мечты сбыться. Непременно.""","""Obrigada, Sakutaro, Mammon. Chorar sobre isso não vai ajudar em nada. Não há nada que eu possa fazer além de continuar. Farei todo o possível. Cerrarei meus dentes e persistirei. E definitivamente tornarei meus sonhos em realidade. Com certeza.""",「謝謝，櫻太郎、馬蒙。說喪氣話可不會有任何進展。我只有努力這一條路可走。我會努力的。咬緊牙關。一定要實現夢想。絕對。」,「谢谢，樱太郎、马蒙。说丧气话可不会有任何进展。我只有努力这一条路可走。我会努力的。咬紧牙关。一定要实现梦想。绝对。」,"""Grazie Sakutarou, Mammon. Lamentarsene non servirà a niente. Non posso fare altro che resistere. Proverò con tutta me stessa. Stringerò i denti. Avvererò senza dubbio i miei sogni. Senza dubbio."""
Sakutarou,"‘Uryu! You're awesome, Ange, do your best! Mammon and I will support you!’ ","‘Uryu! You're awesome, Ange, do your best! Mammon and I will support youuu!’",[=ST],『うりゅ！　縁寿偉いよ、がんばろう！　ボクもマモンも応援するー！』,[=JP],"{p:0:『}Урю! Ты потрясающая, Энджи, удачи тебе! Мамона и я будет поддерживать тебя!{p:0:』}","‘Uryu! Você é incrível, Ange, faça o seu melhor! A Mammon e eu vamos apoiar você!’",『嗚溜！緣壽好棒，加油加油！偶與馬蒙也會聲援你的——！』,『呜溜！缘寿好棒，加油加油！偶与马蒙也会声援你的——！』,"{p:0:『}Uryu! Sei fantastica, Ange, fai del tuo meglio! Io e Mammon ti saremo sempre accanto-!{p:0:』}"
Mammon,"""Yes, we'll support you. The greedier our master is, the more our worth will increase."" ","""Yes, we will. The greedier our master is, the more our worth will increase.""",[=ST],「えぇ、応援します。主が強欲であればあるほど、私たちの価値も上がるというもの。」,「えぇ、応援します。主が強欲であればあるほど、私たちの価値も上がるというもの」,"""Да, мы поддержим вас. Чем алчней наша госпожа, тем выше наша цена.""","""Sim, vamos sim. Quanto mais gananciosa nossa mestra for, mais nosso valor vai aumentar.""",「是的，我們都會聲援您。畢竟，主人越是貪婪，我們的價值就會變得越高嘛。」,「是的，我们都会声援您。毕竟，主人越是贪婪，我们的价值就会变得越高嘛。」,"""Sì, la aiuteremo. Più è avido il nostro padrone, più il nostro valore aumenterà."""
Beelzebub,"""More importantly, Ange-samaa! We've finally got 10 people gathered heeere!"" ","""More importantly, Ange‐samaa! We have ten whole people here, sooo...""",[=ST],「それより縁寿さまぁ！　せっかく１０人も集まったんだしー！」,[=JP],"""Что важнее, Энджи‐сама‐а! Нас наконец‐то набралось тут 10 человек!""","""Mais importante, Ange‐samaa! Temos várias pessoas aqui, entãooo...""",「聽我說，緣壽小姐！難得有十人聚在一起——！」,「听我说，缘寿小姐！难得有十人聚在一起——！」,"""E soprattutto, Ange-samaa! Finalmente ci sono 10 persone radunate qui!"""
Asmodeus,"""We planned to have everyone play shiritori or something!"" ","""We were thinking, maybe we could all play {c:86EF9C:shiritori} together or something!""",[=ST],「みんなでしりとりでもして遊ぼうって提案がありましてぇ！」,[=JP],"""Мы собирались все вместе сыграть в {c:86EF9C:ширитори} или что‐нибудь в этом роде!""","""Nós estávamos pensando que talvez pudéssemos jogar {c:86EF9C:shiritori} juntas ou algo assim!""",「我們提議，大家一起來玩詞語接龍！」,「我们提议，大家一起来玩词语接龙！」,"""Avevamo intenzione di far giocare tutti a {c:86EF9C:shiritori} o qualcosa del genere!"""
Beelzebub,"""If you lose, there's a punishment game! Let me nibble your eeears!"" ","""Penalty if you lose! Let me nibble your ea~rs!""",[=ST],「負けたら罰ゲーム！　私に耳をかじらせて〜！」,[=JP],"""А за проигрыш — наказание! Дайте мне потеребить да покусать чьи‐нибудь уш~ки!""","""Com uma penalidade para quem perder! Deixe‐me morder suas oreli~nhas""",「輸了就玩懲罰遊戲！讓我啃耳朵～！」,「输了就玩惩罚游戏！让我啃耳朵～！」,"""Se perdi, devi pagare pegno! Fatemi mordicchiare le orecchie di qualcu~no!"""
Satan,"""Come on, is hunger the only thing inside that head of yours?!"" ","""Come {i:on}, is there anything inside your head other than food?!""",[=ST],「もうッ、あんたの頭には食欲以外ないの？！」,[=JP],"""Ёлки‐палки, у тебя в голове есть что‐нибудь помимо мыслей что пожрать?!""","""Vamos, tem alguma outra coisa dentro da sua cabeça além de comida?!""",「真是的，你的腦子裡除了食欲就沒別的了？！」,「真是的，你的脑子里除了食欲就没别的了？！」,"""Andiamo, nella tua testa c'è altro oltre al cibo?!"""
Lucifer,"""Please forgive my foolish sisters' stupid proposals... Are you sure it isn't about time you returned to your studying?"" ","""Please forgive my cretinous sisters' imbecilic proposals... Is it really alright for you not to return to your studying about now?""",[=ST],「愚妹どもの愚かな提案をお許しください…。そろそろ勉強に戻られなくても大丈夫ですか？」,[=JP],"""Пожалуйста, простите моих неразумных сестёр за их дурацкие предложения... Разве вам сейчас не лучше было бы вернуться к учёбе?""","""Por favor, perdoe as propostas imbecis das minhas irmãs cretinas... Está tudo bem você não continuar seus estudos agora?""",「萬望您諒解愚妹們的愚蠢提議…。請問，再不回去學習，會不會不太好？」,「万望您谅解愚妹们的愚蠢提议…。请问，再不回去学习，会不会不太好？」,"""La prego di scusare le stupide proposte delle mie sciocche sorelle... va davvero bene non ritornare a studiare ora?"""
Leviathan,"""No, no, nooooooo!! I waited so long for you to finish studying, so I can't stand it if you don't play with us!"" ","""No, no, nooooooo!! I waited so long for you to finish studying, you gotta play with us, you gottaaaa!""",[=ST],「やだやだやだぁあああ！！　ずっとお勉強終わるの待ってたのに、遊んでもらえないなんてやだぁああぁ！」,[=JP],"""Нет, нет, не‐е‐е‐ет! Я так долго ждала, когда вы закончите учиться, потому не перенесу, если вы не поиграете с нами!""","""Não, não, nãooooooo!! Eu já esperei um tempão para terminar seus estudos, agora tem que brincar com a gente, ouviuuu?!""",「不要不要不要————！！一直在等小姐學習結束，竟然不讓我玩————！」,「不要不要不要————！！一直在等小姐学习结束，竟然不让我玩————！」,"""No, no, nooooooo!! Ho aspettato così tanto perché finisse di studiare, non mi sta bene se non giocherà con noi!"""
Belphegor,"""I don't think it's a bad idea. Perhaps playing every once in a while is good for softening the mind."" ","""I don't think it's a bad idea. I would suggest that playing every once in a while is a good way of exercising the mind.""",[=ST],「悪くない提案と思います。たまには遊ぶのも、良い頭の柔軟になるかと。」,「悪くない提案と思います。たまには遊ぶのも、頭の良い柔軟になるかと」,"""Полагаю, это неплохая мысль. Наверное, время от времени поиграть полезно, чтобы дать голове развеяться.""","""Eu não acho que seja uma má ideia. É sempre bom brincar de vez em quando. É uma boa forma de exercitar a mente.""",「我覺得，這提議不壞。偶爾玩下，也能很好地放鬆下大腦。」,「我觉得，这提议不坏。偶尔玩下，也能很好地放松下大脑。」,"""Non penso sia una cattiva idea. Magari giocare di tanto in tanto aiuta ad alleggerire la mente."""
Ushiromiya Ange,"""......You govern Sloth, right, Belpha? What you're saying sounds reasonable, but you're actually being sneaky, aren't you?"" ","""............Your domain was sloth, right, Belphe? What you're saying sounds reasonable, but you're actually being sneaky, aren't you?""",[=ST],「…………ベルフェが司るのは怠惰だっけ？　もっともらしいことを言ってるけど、うまいことを言ってるわね。」,「…………ベルフェが司るのは怠惰だっけ？　もっともらしいことを言ってるけど、うまいことを言ってるわね」,"""..........Вы пляшете под дудку лени, верно, Вельфи? Ваши слова разумны, но на деле вы хитрите.""","""............Seu domínio é a preguiça, certo, Belphe? O que você está dizendo parece sensato, mas na verdade você só está sendo sorrateira, não está?""",「…………貝露菲掌管的是，懶惰來著？雖然講得很有道理，但這話可暗藏玄機呢。」,「…………贝露菲掌管的是，懒惰来着？虽然讲得很有道理，但这话可暗藏玄机呢。」,"""... Tu controlli l'accidia, giusto Belpha? Ciò che dici sembra ragionevole, ma in realtà sei piuttosto subdola."""
Belphegor,"""Hmph. My apologies. ...You are diligent, Ange-sama."" ","""Heh. My apologies. ......You are a diligent one, Ange‐sama.""",[=ST],「ふ。失礼しました。……縁寿さまは勤勉でおられる。」,「ふ。失礼しました。……縁寿さまは勤勉でおられる」,"""Хмф. Мои извинения. .....Вы усердный человек, Энджи‐сама.""","""Heh. Eu peço desculpas. ......Você é diligente, Ange‐sama.""",「呼。失禮了。……緣壽小姐很是勤奮呢。」,「呼。失礼了。……缘寿小姐很是勤奋呢。」,"""Hmph. Le mie scuse. ... È diligente, Ange-sama."""
Ushiromiya Maria,"""If it's okay with Ange, I'd also like to play with everyone. Let's make some noise. It'll definitely be fun."" ","""If it's okay with you, Ange, I'd like to play with everyone, too. All noisy together. It'll definitely be fun.""",[=ST],「縁寿さえ良ければ、私もみんなで遊びたいな。みんなでわいわい。きっと楽しい。」,「縁寿さえ良ければ、私もみんなと遊びたいな。みんなでわいわい。きっと楽しい」,"""Если Энджи не возражает, я тоже не прочь поиграть со всеми. Все такие шумные. Игра определённо будет весёлой.""","""Se está tudo bem para você, Ange, eu gostaria de brincar com todas também. Vamos nos animar. Certamente vai ser divertido.""",「要是緣壽同意的話，我也希望大家一起來玩。大家一起鬧哄哄的。一定很開心。」,「要是缘寿同意的话，我也希望大家一起来玩。大家一起闹哄哄的。一定很开心。」,"""Se sta bene ad Ange, anch'io vorrei giocare con tutti. Sono tutti così rumorosi. Sarà divertente di sicuro."""
Sakutarou,"‘Uryu-! Ange, Ange, let's play, let's play! Let's all do shiritori!’ ","‘Uryuu! Ange, Ange, let's play, let's play! Let's all do shiritori!’",[=ST],『うりゅー！　縁寿縁寿、遊ぼう遊ぼう！　みんなでしりとりをやろー！』,[=JP],"{p:0:『}Урю! Энджи, Энджи, давай играть, давай играть! Давайте поиграем в ширитори‐!{p:0:』}","‘Uryuu! Ange, Ange, vamos brincar, vamos brincar! Vamos todos brincar de shiritori!’",『嗚溜——！緣壽緣壽，來玩吧來玩吧！大家來玩詞語接龍——！』,『呜溜——！缘寿缘寿，来玩吧来玩吧！大家来玩词语接龙——！』,"{p:0:『}Uryu! Ange, Ange, giochiamo, giochiamo! Giochiamo tutti a shiritori!{p:0:』}"
Lucifer,"""In that case, let's start from Sakutaro's ""uryu-"". ......In that case, which sound should we start the next word from? ""Ryu""? Or ""yu""?"" ","""In that case, let's start from Sakutaro's ""uryu"". .........What does the next word have to start with in this case? ""Ryu""? ""Yu""?""",[=ST],「では、さくたろの“うりゅー”からスタートで。………この場合、何からになるの？　“りゅ”？　“ゆ”？」,[=JP],"""В таком случае давайте начнём с Сакутариного 'урю'. Итак, с чего же тогда начать? 'Рю'? 'Ю'?""","""Nesse caso, vamos começar com o ""uryu"" do Sakutaro. .........Então, com o que a próxima palavra precisa começar? ""Ryu""? ""Yu""?""",「那麼，就從櫻太郎的“{ruby:uryu:嗚溜}——”開始。………這個，該從哪個開始接呢？“ryu”？“yu”？」,「那么，就从樱太郎的“{ruby:uryu:呜溜}——”开始。………这个，该从哪个开始接呢？“ryu”？“yu”？」,"""E allora cominciamo dall' ‘uryu’ di Sakutarou. ... In questo caso, da dove cominciamo? ‘Ryu’? ‘Yu’?"""
Ushiromiya Maria,"""From ""uryu-""? ......I wonder. Maybe it really should be ""ryu""?"" ","""If it's ""uryu""? ...............I wonder. Maybe it really would be ""ryu""?""",[=ST],「“うりゅー”から？　……………何だろね。やっぱり、“りゅ”？」,[=JP],"""С 'урю'? .........Ну‐ну. Может, всё‐таки не с 'рю'?""","""Pode ser ""uryu""? ...............O que pode ser? Talvez seja mesmo ""ryu""?""",「從“嗚溜——”開始？……………算哪個呢？果然該算“ryu”？」,「从“呜溜——”开始？……………算哪个呢？果然该算“ryu”？」,"""Da ‘uryu’? ... Mmmh. Magari dovrebbe essere proprio ‘ryu’?"""
Ushiromiya Ange,"""...It's rare for a word that ends like that to come up."" ","""......It's rare for a word that ends weirdly like that to come up.""",[=ST],「……こんなおかしな語尾の単語が出てくるなんて滅多にないし。」,「……こんなおかしな語尾の単語が出てくるなんて滅多にないし」,""".....Слово с таким окончанием редко когда встретишь.""","""......É raro surgir uma palavra que termina de forma estranha assim.""",「……這種怪怪的語尾的詞，可極少出現呢。」,「……这种怪怪的语尾的词，可极少出现呢。」,"""... È raro che appaia una parola che finisce così."""
