Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
{f:5:Beatrice},"""You do not need to understand... But believe this. I have not called you here to do you harm."" ","""You do not need to understand... But believe this. I have not called you here to do you harm.""",[=UP],「わかろうとしないで良い…。ただ、これだけは信じよ。妾はそなたに危害を加えるために、ここに呼んだのではない。」,「わかろうとしないで良い…。ただ、これだけは信じよ。妾はそなたに危害を加えるために、ここに呼んだのではない」,"""Не нужно понимать... Поверь только в одно. Я позвала тебя сюда не для того, чтобы причинять вред.""","""Você não precisa entender... Mas acredite nisto. Eu não a chamei aqui para fazer mal.""",「汝不用嘗試理解…。只用相信這一點。妾身並不是為了對汝施加傷害，才把汝叫來這裡的。」,「汝不用尝试理解…。只用相信这一点。妾身并不是为了对汝施加伤害，才把汝叫来这里的。」,"""Non c'è bisogno che tu capisca... ma credimi. Non ti ho portata qui per farti del male."""
Shannon,"""I-Isn't this inside one of my dreams...?"" ","""I‐isn't this inside one of my dreams...?""","""I, isn't this inside one of my dreams...?""",「こ、ここは私の夢の中、ではないのですか…？」,[=JP],"""Ра... разве я не во сне?..""","""I‐Isto não é o interior dos meus sonhos...?""",「這、這裡，並不是在我的夢中嗎…？」,「这、这里，并不是在我的梦中吗…？」,"""Q-Questo non è un mio sogno...?"""
{f:5:Beatrice},"""You may think of it that way. Strictly speaking, I beckoned your soul to my garden while you were sleeping. To invite you to be a resident of this world."" ","""You may think of it that way. Strictly speaking, I beckoned your soul to my garden while you were sleeping. To invite you to be a resident of this world.""",[=UP],「夢の中と思って良い。厳密には、眠ったそなたの魂を、我が庭園に招いたのだ。そなたを、この世界の住人に招くために。」,「夢の中と思って良い。厳密には、眠ったそなたの魂を、我が庭園に招いたのだ。そなたを、この世界の住人に招くために」,"""Можно сказать и так. Строго говоря, я заманила твою душу в свой сад, пока ты спала. Чтобы пригласить тебя в этот мир.""","""Você poderia pensar dessa forma. Tecnicamente falando, eu invitei sua alma ao meu jardim enquanto você dormia. Para convidá‐la a ser uma residente deste mundo.""",「汝就認為是在夢中好了。嚴格地講，妾身是把沉睡中的汝的靈魂，請來了吾的庭園。而此舉是為了，邀汝來當這個世界的住民。」,「汝就认为是在梦中好了。严格地讲，妾身是把沉睡中的汝的灵魂，请来了吾的庭园。而此举是为了，邀汝来当这个世界的住民。」,"""Puoi pensarla così. Parlando chiaramente, ho richiamato qui la tua anima mentre dormivi. Per invitarti ad essere un abitante di questo mondo."""
,"{f:5:Beatrice} snapped her fingers, and a storm of gold butterflies all rose up around the rose garden. ","{f:5:Beatrice} snapped her fingers, and a storm of gold butterflies all rose up around the rose garden.","Beatrice snapped her fingers, and a storm of gold butterflies all rose up around the rose garden.",ベアトリーチェが指を鳴らすと、黄金の薔薇庭園に、まるでカーテンが包み込むように、黄金の蝶の群が舞い上がった。,[=JP],"{f:5:Беатриче} щёлкнула пальцами, и по розарию закружилась буря золотых бабочек.","{f:5:Beatrice} estalou seus dedos, e logo uma tempestade de borboletas douradas elevou‐se ao redor do jardim de rosas.",貝阿朵莉切打了個響指，在黃金玫瑰庭園中，恰似蓋過來的帷幕般，涌起了黃金蝶群。,贝阿朵莉切打了个响指，在黄金玫瑰庭园中，恰似盖过来的帷幕般，涌起了黄金蝶群。,"Beatrice schioccò le sue dita, e una tempesta di farfalle dorate si alzò nel giardino di rose."
,"As the cloud of butterflies danced over the table, a gorgeous tea set appeared. ","As the cloud of butterflies danced over the table, a gorgeous tea set appeared."," As the cloud of butterflies danced over the table, a gorgeous tea set appeared.",その蝶たちのつむじ風がテーブルの上で踊ると、そこには、豪華なティーパーティの道具が揃う。,[=JP],"Как только облако золотых бабочек прокружило над столом, появился великолепный чайный сервиз.","Quando a nuvem de borboletas dançou sobre a mesa, um maravilhoso jogo de chá apareceu.",蝴蝶旋風在桌上卷了一會兒後，桌上多了一套，擺齊了的豪華的茶會茶具。,蝴蝶旋风在桌上卷了一会儿后，桌上多了一套，摆齐了的豪华的茶会茶具。,"Quando la nuvola di farfalle danzò sul tavolo, un magnifico servizio da tè apparve."
,"There were tea cups and a tea pot, more elegant even than those used by the Ushiromiya family. ","There were tea cups and a tea pot, more elegant even than those used by the Ushiromiya family."," There were tea cups and a tea pot, more elegant even than those used by the Ushiromiya family.",右代宮家でも扱っていないような上品なティーカップとティーポット。,[=JP],"Чайные чашки и чайник оказались даже элегантнее тех, что были в семье Уширомия.","Haviam xícaras e bules de chá, mais elegantes do que aqueles utilizados pela família Ushiromiya.",是感覺就連右代宮家都沒有的，典雅的茶杯與茶壺。,是感觉就连右代宫家都没有的，典雅的茶杯与茶壶。,"C'erano tazze da tè e una teiera, più elegante anche di quelle usate dalla famiglia Ushiromiya."
,"The tea was filled to the brim and had a sweet rose scent, one which Shannon had never smelled before. ","The tea filled the cups to the brim and had a sweet rose scent, one which Shannon had never smelled before."," The tea was filled to the brim and had a sweet rose scent, one which Shannon had never smelled before.",なみなみと注がれた紅茶は、一度も嗅いだことのない、甘い薔薇の香りが漂う。,[=JP],"Чай был налит до краёв, и от него исходил сладкий аромат роз, который Шаннон никогда раньше не чувствовала.","O chá preencheu as xícaras até a borda e exalou um doce aroma de rosas, o qual Shannon nunca tinha sentido antes.",滿滿斟了一杯的紅茶，飄著從未聞過的玫瑰芳香。,满满斟了一杯的红茶，飘着从未闻过的玫瑰芳香。,"Il tè aveva un dolce odore di rosa, che Shannon non aveva mai sentito prima."
,"Before there was even time to be amazed by that scent, butterflies started gathering one by one on the table, and a tea stand sprouted right out of it. ","Before there was even time to be amazed by that scent, butterflies started gathering one by one on the table, and a tea stand sprouted right out of it."," Before there was even time to be amazed by that scent, butterflies started gathering one by one on the table, and a tea stand sprouted right out of it.",その香りに呆然とする間もなく、テーブルの上には、次々に黄金蝶たちが集い、そこにはにょっきりとティースタンドが生えだすのだ。,[=JP],"Прежде чем настало время поразиться этому аромату, бабочки собрались над столом, и прямо из него проросла чайная подставка.","Antes mesmo de ter tempo para ficar maravilhada pelo aroma, borboletas começaram a se reunir, uma por uma, sobre a mesa e uma {i:étagère} brotou dali.",剛為那香味愣住沒多久，在桌上，就又漸漸聚集起了黃金蝶，在那長出了一座茶架。,刚为那香味愣住没多久，在桌上，就又渐渐聚集起了黄金蝶，在那长出了一座茶架。,"Prima ancora che rimanesse stupita da quell'odore, le farfalle iniziarono a radunarsi una ad una sul tavolo, e spuntò subito un magnifico porta-tè."
,It was like watching a magical mushroom from a fairy tale kingdom grow out of the ground. ,It was like watching a magical mushroom from a fairy tale kingdom grow out of the ground., It was like watching a magical mushroom from a fairy tale kingdom grow out of the ground.,それはまるで、おとぎの国で、魔法のキノコが生え出すかのように、にょっきりと。,[=JP],Словно из‐под земли вырос волшебный гриб из сказочного царства.,Foi como assistir cogumelos mágicos crescendo no solo de um reino de conto de fadas.,簡直就像是童話王國的魔法蘑菇破土而出般地，從那長了出來。,简直就像是童话王国的魔法蘑菇破土而出般地，从那长了出来。,Era come guardare un fungo magico di un regno favoloso spuntare dal terreno.
,"It was a many-layered tea stand, filled with beautiful cakes, like edible jewels. ",The many‐layered tea stand was filled with beautiful cakes that were deserving of being called edible jewels.," It was a many-layered tea stand, filled with beautiful cakes, like edible jewels.",そしてティースタンドの各段には、食べる宝飾品と例えるのが相応しい、見目麗しいケーキが並ぶ。,[=JP],"Многоуровневая чайная подставка была наполнена чудесными пирожными, напоминающими съедобные драгоценности.",A {i:étagère} de vários andares estava recheada de lindos bolos que mereciam ser chamados de joias comestíveis.,在茶架的每一層上都排列著，比喻為“能吃的珠寶飾品”才恰當的，外觀精美的蛋糕。,在茶架的每一层上都排列着，比喻为“能吃的珠宝饰品”才恰当的，外观精美的蛋糕。,"Era un porta-tè con molti ripiani, pieno di splendide torte, come gioielli commestibili."
,"Of course, there were also several lovely, light-brown scones. The honey truly was golden honey, with bits of gold leaf dancing through it... ","Of course, there were also several lovely, light‐brown scones. The honey truly was golden honey, with bits of gold leaf dancing through it......"," Of course, there were also several lovely, light-brown scones. The honey truly was golden honey, with bits of gold leaf dancing through it......",もちろん、美しいキツネ色に焼き上げられたスコーンもある。添えられたハチミツは、金箔が躍る、まさに黄金のハチミツだった……。,[=JP],"Разумеется, также было несколько восхитительных, светло‐коричневых булочек. Мёд был самый что ни на есть золотой, и в нём плавали кусочки золотых листьев......","É claro, também haviam diversos {i:scones} adoráveis de coloração ocre. O mel era verdadeiramente um mel dourado, com pequenos pedaços de folha de ouro dançando sobre ele......",當然，那裡還放著被烤成好看的棕褐色的英式烤餅。塗在上面的蜂蜜金箔閃爍，簡直就正是那黃金的蜂蜜……。,当然，那里还放着被烤成好看的棕褐色的英式烤饼。涂在上面的蜂蜜金箔闪烁，简直就正是那黄金的蜂蜜……。,"Ovviamente, c'erano anche molti, splendidi pasticcini. Il miele era davvero miele dorato, con pizzichi di foglie d'oro che vi danzavano dentro..."
{f:5:Beatrice},"""It seems the Ushiromiya family holds tea parties from time to time, but those cannot compare to mine."" ","""It seems the Ushiromiya family holds tea parties from time to time, but those cannot compare to mine.""",[=UP],「右代宮家も時にティーパーティを開くようだが、妾のそれとは比べ物にもなるまい。」,「右代宮家も時にティーパーティを開くようだが、妾のそれとは比べ物にもなるまい」,"""В семье Уширомия порой устраивают чаепития, но их не сравнить с моими.""","""Parece que a família Ushiromiya faz festas do chá de tempos em tempo, mas elas não se comparam com a minha.""",「雖說右代宮家有時也召開茶會，但那個可與妾身的茶會沒得比哦。」,「虽说右代宫家有时也召开茶会，但那个可与妾身的茶会没得比哦。」,"""Sembra che la famiglia Ushiromiya tenga dei tea party di tanto in tanto, ma non possono essere paragonati al mio."""
Shannon,"""...I-Incredible... I've never seen anything like this..."" ","""......I‐.........incredible...... ...I've never seen anything like this...""","""......I, ...incredible... I've never seen anything like this...""",「……す、………すごい……。…こんなの、見たことありません……。」,「……す、………すごい……。…こんなの、見たことありません……」,"""......Не... ...невероятно... Никогда не видела ничего подобного...""","""......I‐.........Inacreditável...... ...Eu nunca vi nada assim antes...""",「……好、………好厲害……。…從沒看到過，像這樣的……」,「……好、………好厉害……。…从没看到过，像这样的……」,"""... I... Incredibile... non ho mai visto una cosa del genere..."""
{f:5:Beatrice},"""*cackle*cackle* Even if you did, it would only have been as a waitress. You are my friend. I need no waitress. After all, I am a witch. That is more than enough. Come, do not be shy. Stuff yourself to your heart's content."" ","""*cackle*cackle*. Even if you had, it would only have been as a waitress. You are my friend. I need no waitress. After all, I am a witch. That is more than enough. Come, do not be shy. Stuff yourself to your heart's content.""","""*cackle*cackle*. Even if you did, it would only have been as a waitress. You are my friend. I need no waitress. After all, I am a witch. That is more than enough. Come, do not be shy. Stuff yourself to your heart's content.""",「くっくっくっく。見たことがあろうとも、それは給仕をする立場からであろうが。そなたは妾の友人。給仕の必要はないぞ。何しろ、妾は魔女。給仕は間に合っているのでな。さぁ、遠慮することはない。好きなだけ頬張るが良い。」,「くっくっくっく。見たことがあろうとも、それは給仕をする立場からであろうが。そなたは妾の友人。給仕の必要はないぞ。何しろ、妾は魔女。給仕は間に合っているのでな。さぁ、遠慮することはない。好きなだけ頬張るが良い」,"""*хи‐хи*хи‐хи*. Даже если и видела, то только когда была официанткой. Ты моя подруга. Мне не нужна официантка. Я же ведьма. Этого более чем достаточно. Ну же, не стесняйся. Бери что пожелаешь.""","""*gargalhada*gargalhada*. Mesmo que tivesse visto, seria como garçonete. Você é minha amiga. Eu não preciso de garçonete. Até porque eu sou uma bruxa. Já é mais do que suficiente. Vamos, não seja tímida. Pode estufar suas bochechas com o que mais gostar.""",「呵呵呵呵。哪怕見過，汝也是站在倒茶添點心的立場上見的吧。汝是妾身的朋友。不用汝來倒茶添點心。畢竟，妾身是魔女。茶水點心不會斷檔。來，休要客氣。盡情地把美食塞滿汝的嘴巴吧。」,「呵呵呵呵。哪怕见过，汝也是站在倒茶添点心的立场上见的吧。汝是妾身的朋友。不用汝来倒茶添点心。毕竟，妾身是魔女。茶水点心不会断档。来，休要客气。尽情地把美食塞满汝的嘴巴吧。」,"""*cackle*cackle*. Anche se tu vi avessi partecipato, sarebbe stato solo come domestica. Tu sei mia amica. Non ho bisogno di domestici. Dopotutto, sono una strega. È più che sufficiente. Avanti, non essere timida. Prendi tutto quello che vuoi."""
Shannon,"""Th... ...Thank you... very much..."" ","""Th‐......thank you...very much......""","""Th, ......thank you... very much......""",「あ、……ありがとう、ございます……。」,「あ、……ありがとう、ございます……」,"""Бо... ......большое... спасибо......""","""Mu‐......Muito...obrigada......""",「非、……非常、感謝……」,「非、……非常、感谢……」,"""G... Grazie... davvero..."""
,That was all Shannon managed to say. ...It would be hard for anyone to say much more after being suddenly invited to such a beautiful witch tea party. ,That was all Shannon could manage to say. .........It would be hard for anyone to say much more after being suddenly invited to such a beautiful witch tea party.,That was all Shannon managed to say. ......It would be hard for anyone to say much more after being suddenly invited to such a beautiful witch tea party.,紗音はそう言うのが精一杯だった。………このあまりに美しい魔女のお茶会に唐突に招かれたなら、誰だってそれを言うのが精一杯だろう。,[=JP],"Это всё, что Шаннон смогла выговорить. ......Было бы трудно сказать нечто большее после неожиданного приглашения на такое удивительное ведьмино чаепитие.",Isso foi tudo que Shannon conseguiu dizer. .........Seria difícil para qualquer um dizer mais do que isso após ser invitado tão de repente para uma festa do chá tão bela..,紗音光是講出這話，就已極盡了全力。………突然被邀至這種過於華美的魔女的茶會，無論誰都一樣，都會光是講出這話就得拼盡全力的。,纱音光是讲出这话，就已极尽了全力。………突然被邀至这种过于华美的魔女的茶会，无论谁都一样，都会光是讲出这话就得拼尽全力的。,Questo fu tutto ciò che Shannon riuscì a dire. ... Sarebbe difficile per chiunque dire altro dopo essere stati improvvisamente invitati ad un magnifico tea party stregato.
{f:5:Beatrice},"""Let us begin with black tea. The milk is fresh, and the sugar is so delectable that you'd almost want to eat it raw. But I recommend you try your tea straight first. With nothing more than a single rose petal floating on the top, it will surely be so delicious that you'll be unable to drink the black tea of the human world ever again...!"" ","""Let us begin with black tea. The milk is fresh, and the sugar is so delectable that you'd almost want to eat it raw. But I recommend you try your tea straight first. With nothing more than a single rose petal floating on the top, it will surely be so delicious that you'll be unable to drink the black tea of the human world ever again...!""",[=UP],「まずは紅茶からどうか。ミルクは新鮮、砂糖もそのままかじりたくなるほどの上物よ。しかし、まずは最初はストレートを勧めたい。薔薇の花びらをほんの１枚浮かべるだけで、もう二度と人の世の紅茶など飲めなくなってしまうに違いないぞ…！」,[=JP],"""Начнём с чёрного чая. Свежее молоко и такой восхитительный сахар, что его чуть ли не хочется съесть прямо так. Но я рекомендую тебе сначала попробовать чай. С плавающим сверху лепестком розы — одним и не более — он непременно окажется таким вкусным, что ты больше никогда не сможешь пить чёрный чай мира людей!..""","""Vamos começar com o chá preto. O leite é fresco, já o açúcar é tão deleitável que dá vontade de comer puro. Mas recomendo experimentar seu chá sem nada primeiro. Com nada mais do que uma única pétala de rosa flutuando em cima, ele certamente será tão delicioso que você nunca mais será capaz de beber o chá do mundo humano novamente...!""",「首先，從品品紅茶開始如何？牛奶很新鮮，糖也是看著就想咬一口的上等佳品喲。不過，妾身建議，汝先嘗一下純紅茶。僅憑放上一片玫瑰花瓣，飄浮於茶面，它就無疑能令人再也不想去喝什麼人世的紅茶了…！」,「首先，从品品红茶开始如何？牛奶很新鲜，糖也是看着就想咬一口的上等佳品哟。不过，妾身建议，汝先尝一下纯红茶。仅凭放上一片玫瑰花瓣，飘浮于茶面，它就无疑能令人再也不想去喝什么人世的红茶了…！」,"""Iniziamo col tè nero. Il latte è fresco, e lo zucchero è così buono che verrebbe da mangiarlo così com'è. Ma ti consiglio di provare prima il tè così com'è. {n}Con nient'altro che un singolo petalo di rosa, sarà di certo così delizioso che non vorrai mai più bere il tè nero del mondo umano...!"""
,"Laughing happily, {f:5:Beatrice} opened, not a sugar pot, but a rose petal pot, picked up a single crimson petal, and floated it on her tea after relishing its scent. ","Laughing happily, {f:5:Beatrice} opened, not a sugar pot, but a rose petal pot, picked up a single crimson petal, and floated it on her tea after relishing its scent.","Laughing happily, Beatrice opened, not a sugar pot, but a rose petal pot, picked up a single crimson petal, and floated it on her tea after relishing its scent.",ベアトリーチェは上機嫌に笑いながら、シュガーポットならぬローズポットを開け、真紅の薔薇の花びらを１枚摘み、その香りを楽しんでから自分の紅茶に浮かべる。,[=JP],"Счастливо смеясь, {f:5:Беатриче} вместо сахарницы открыла горшочек с лепестками роз, взяла малиновый лепесток и, насладившись ароматом лепестка, опустила его в свой чай.","Rindo alegremente, {f:5:Beatrice} abriu, não um açucareiro, mas um pote de pétalas de rosa, pegou uma única pétala carmesim e a colocou sobre o chá após apreciar o seu aroma.",貝阿朵莉切高興地笑著，打開了並非糖罐的玫瑰罐，從中拎起一片鮮紅的玫瑰花瓣，享受了一下它的香味後，把它放到自己的杯中，漂浮在茶面上。,贝阿朵莉切高兴地笑着，打开了并非糖罐的玫瑰罐，从中拎起一片鲜红的玫瑰花瓣，享受了一下它的香味后，把它放到自己的杯中，漂浮在茶面上。,"Ridendo, Beatrice aprì, non un barattolo di zucchero, ma uno di petali di rosa, prese un singolo petalo cremisi, e lo fece cadere sul suo tè dopo averne sentito l'odore."
,"Shannon did the same, picking up a single petal and smelling its aroma. ","Shannon did the same, picking up a single petal and smelling its aroma."," Shannon did the same, picking up a single petal and smelling its aroma.",紗音もそれに習い、花びらを１枚摘み、その香りを嗅ぐ。,[=JP],Шаннон тоже взяла лепесток и вдохнула его аромат.,"Shannon fez o mesmo, pegou uma única pétala e sentiu seu aroma.",紗音也看樣學樣，拎起一片花瓣，聞了聞它的香味。,纱音也看样学样，拎起一片花瓣，闻了闻它的香味。,"Shannon fece lo stesso, prendendo un petalo e sentendone l'odore."
Shannon,"""...It smells so wonderful... ...Is this...really the scent of the roses in this world?"" ","""...............It smells so wonderful...... ......Is this...really the scent of the roses in this world?""","""......It smells so wonderful...... ......Is this...really the scent of the roses in this world?""",「……………何て、素敵な香り……。……これは、……本当にこの世の薔薇の香りなの……？」,[=JP],"""......Такой приятный запах............ Так... пахнут все розы этого мира?""","""...............Tem um cheiro maravilhoso...... ......Esse é...mesmo o aroma das rosas deste mundo?""",「……………多麼美妙的香味啊……。……這真的是，……人世間玫瑰的香味嗎……？」,「……………多么美妙的香味啊……。……这真的是，……人世间玫瑰的香味吗……？」,"""... Ha un odore magnifico... questo è davvero... l'odore delle rose in questo mondo?"""
{f:5:Beatrice},"""I am glad you enjoy it. I bred this rose simply for the purpose of using the petals with black tea. If you crush them, they're also splendid for making jam! That goes better with scones than anything else imaginable. Do you want to try?"" ","""I am glad you enjoy it. I bred this rose simply for the purpose of using the petals with black tea. If you crush them, they're also splendid for making jam! That goes better with scones than anything else imaginable. Do you want to try?""",[=UP],「喜んでもらえて嬉しい。妾が紅茶に浮かべるためだけに品種改良を重ねた薔薇だ。すり潰してジャムにしても、これがまた絶品でな！　スコーンにもこの上なくよく合う。試してみるか？」,[=JP],"""Рада, что тебе нравится. Я выращиваю эту розу чисто ради лепестков для чёрного чая. Если их измельчить, они прекрасно подойдут и для варенья! К булочкам оно подходит лучше всего, что только можно себе представить. Хочешь попробовать?""","""Fico feliz que tenha gostado. Eu criei estas rosas pelo simples propósito de usar suas pétalas no chá preto. Se esmagá‐las, elas fornecerão a você uma maravilhosa geleia! Combina melhor com {i:scones} do que qualquer outra coisa que possa imaginar. Gostaria de experimentar?""",「很高興汝能喜歡。此乃妾身為了“配于紅茶，漂於茶面”而進行過多次品種改良的玫瑰。研磨成醬也是絕品！配上英式烤餅，也無與倫比地非常合適。要不要來試試？」,「很高兴汝能喜欢。此乃妾身为了“配于红茶，漂于茶面”而进行过多次品种改良的玫瑰。研磨成酱也是绝品！配上英式烤饼，也无与伦比地非常合适。要不要来试试？」,"""Sono felice che ti piaccia. Ho coltivato queste rose con il solo scopo di usarne i petali con il tè nero. Se le schiacci, sono ottime anche per farci marmellata! {n}Va meglio con i pasticcini e tutto quello che puoi immaginare. Vuoi provare?"""
Shannon,"""Uh, ah...sure, just a bit."" ","""Uh, ah......sure, just a bit.""",[=UP],「え、ぁ、……じゃあ、少しだけ。」,「え、ぁ、……じゃあ、少しだけ」,"""Э‐э, а...... да, совсем чуть‐чуть.""","""Hmm, ah......claro, só um pouquinho.""",「欸、啊，……那麼，就稍微來點。」,「欸、啊，……那么，就稍微来点。」,"""Uh, ah... certo, un po'."""
,Shannon had been invited to this witch tea party suddenly. ,Shannon had been invited to this witch tea party suddenly.,[=UP],唐突に招かれた魔女の茶会。,[=JP],Шаннон пригласили на чаепитие ни с того ни с сего.,Shannon havia sido convidada repentinamente para a festa do chá desta bruxa.,這是個，突然就把人請進來的魔女的茶會。,这是个，突然就把人请进来的魔女的茶会。,Shannon era stata improvvisamente invitata ad un tea party stregato.
,"However, the witch seemed so truly innocent, and her smile as she played the hostess was so happy that it made Shannon want to smile too. ","However, the witch seemed so truly innocent, and her smile as she played the hostess was so happy that it made Shannon want to smile too."," However, the witch seemed so truly innocent, and her smile as she played the hostess was so happy that it made Shannon want to smile too.",しかし、魔女は本当に無邪気で、つられてこちらも笑いたくなる笑顔でもてなしてくれた。,[=JP],"Но ведьма выглядела такой невинной, а её улыбка, когда она играла в хозяйку, была до того счастливой, что Шаннон тоже захотелось улыбнуться.","Entretanto, a bruxa parecia verdadeiramente inocente, e seu sorriso contente, enquanto brincava de anfitriã da festa, fez com que Shannon sorrisse também.",不過，魔女著實天真無邪，用一臉引得我也想笑了的笑容招待著我。,不过，魔女着实天真无邪，用一脸引得我也想笑了的笑容招待着我。,"Tuttavia, la strega sembrava davvero così innocente, e il suo sorriso era così felice che veniva voglia di sorridere anche a Shannon."
,"The tension in Shannon's heart gradually faded, and she started to enjoy her chat with this witch... ","The tension in Shannon's heart gradually faded, and she started to enjoy her chat with this witch......"," The tension in Shannon's heart gradually faded, and she started to enjoy her chat with this witch......",紗音の心の緊張も次第に解け、魔女との談笑が楽しめるようになっていった……。,[=JP],"Напряжение в её сердце постепенно спало, и беседа с ведьмой начала доставлять ей удовольствие......","A tensão no coração de Shannon foi desaparecendo gradualmente, e ela começou a aproveitar sua conversa com a bruxa......",紗音也逐漸緩解了心中的緊張，變得能樂在其中地與魔女說笑了……。,纱音也逐渐缓解了心中的紧张，变得能乐在其中地与魔女说笑了……。,"La tensione nel cuore di Shannon sparì man mano, e iniziò a godersi la conversazione con questa strega..."
{f:5:Beatrice},"""Servant work really is tiring. I remember it well. Particularly cleaning the windowsills in the chapel."" ","""Servant work really is tiring. I remember it well. Particularly cleaning the windowsills in the chapel.""",[=UP],「使用人の仕事も大変であろうな。妾もよく覚えているぞ。礼拝堂の窓枠の掃除が、とにかく面倒であった。」,「使用人の仕事も大変であろうな。妾もよく覚えているぞ。礼拝堂の窓枠の掃除が、とにかく面倒であった」,"""Работа слуги так утомительна. Я хорошо её помню. Особенно чистку подоконников в часовне.""","""O trabalho de serviçal é mesmo cansativo. Eu me lembro muito bem. Em especial, limpar o parapeito das janelas da capela.""",「傭人這份差事，倒也夠受的吧。妾身也是記得很清楚哦。打掃禮拜堂的窗框，總之就兩個字，麻煩。」,「佣人这份差事，倒也够受的吧。妾身也是记得很清楚哦。打扫礼拜堂的窗框，总之就两个字，麻烦。」,"""Il lavoro di un domestico è davvero stancante. Me lo ricordo bene. Soprattutto pulire le vetrate nella cappella."""
Shannon,"""How surprising. So, you worked as a servant once too?"" ","""How surprising. So, you worked as a servant once too?""",[=UP],「驚きました。あなたも、使用人として働いていたことがあるのですか？」,[=JP],"""Надо же. Вы тоже работали слугой?""","""Que surpresa. Então você já trabalhou como serviçal também?""",「好吃驚。您也曾幹過傭人嗎？」,「好吃惊。您也曾干过佣人吗？」,"""Che sorpresa. Quindi, anche tu hai fatto questo lavoro?"""
{f:5:Beatrice},"""For a short time. You probably don't remember, but I worked alongside you. I was a clumsy fool who always lost things. You were my idea of a perfect servant, and the person I looked up to."" ","""For a short time. You probably don't remember, but I worked alongside you. I was a clumsy fool who always lost things. You were my idea of a perfect servant and the person I looked up to.""","""For a short time. You probably don't remember, but I worked alongside you. I was a clumsy fool who always lost things. You were my idea of a perfect servant, and the person I looked up to.""",「短い間だ。覚えておらぬだろうが、そなたとともに働いていたのだぞ。妾はドジで物をよくなくす愚か者。そなたは妾の憧れる、理想の使用人であった。」,「短い間だ。覚えておらぬだろうが、そなたとともに働いていたのだぞ。妾はドジで物をよくなくす愚か者。そなたは妾の憧れる、理想の使用人であった」,"""Недолго. Ты вряд ли помнишь, но мы работали вместе. Я была неуклюжей, вечно всё теряющей дурой, а ты была моим представлением об идеальной слуге и той, на кого я хотела походить.""","""Por um curto tempo. Você provavelmente não se lembra, mas eu trabalhei ao seu lado. Como serviçal, eu sempre perdia as coisas e fazia bobagem. Você era o meu ideal de serviçal perfeito e também a pessoa que eu almejava ser.""",「幹得不久。雖然汝是不記得了吧，但妾身可曾跟汝一起工作過哦。妾身是個呆頭呆腦老丟東西的蠢貨。而汝是妾身所憧憬的，理想的傭人。」,「干得不久。虽然汝是不记得了吧，但妾身可曾跟汝一起工作过哦。妾身是个呆头呆脑老丢东西的蠢货。而汝是妾身所憧憬的，理想的佣人。」,"""Per un po'. Probabilmente non lo ricordi, ma ho lavorato al tuo fianco. {n}Perdevo sempre le cose. Tu eri la mia idea di domestica perfetta, e la persona che più ammiravo."""
Shannon,"""...That makes me even more sorry that I can't remember."" ","""......That makes me even more sorry that I can't remember.""",[=UP],「……なのに、私が覚えていなくて、本当にごめんなさい。」,「……なのに、私が覚えていなくて、本当にごめんなさい」,"""......Из‐за этого мне ещё больше жаль, что я не помню.""","""......Isso só me deixa ainda pior por não conseguir lembrar.""",「……可儘管如此，我卻都不記得了，真的對不起。」,「……可尽管如此，我却都不记得了，真的对不起。」,"""... Questo mi fa dispiacere ancora di più di non poter ricordare."""
