Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"But no matter how much I yelled, no voice came out, and no one on the other end of the corridor could hear me... ","But no matter how much I yelled, no voice came out, and no one on the other end of the corridor could hear me..."," But no matter how much I yelled, no voice came out, and no one on the other end of the corridor could hear me...",しかし叫べども叫べども、それは声にはならず、廊下の向こうの誰の耳にも、届きはしない…。,[=JP],"Но, сколько бы я ни кричал, голос не выходил, и на другом конце коридора меня никто не слышал...","Não importa o quanto eu tente gritar, nenhuma voz sai, e ninguém que esteja do outro lado do corredor vai conseguir me ouvir...",可是，無論怎麼大叫大喊，這些喊叫皆是不會成聲，不會傳進走廊對面的任何人的耳朵…。,可是，无论怎么大叫大喊，这些喊叫皆是不会成声，不会传进走廊对面的任何人的耳朵…。,"Ma non importa quanto gridai, nessuna voce uscì fuori, e nessuno dall'altro lato del corridoio poteva sentirmi..."
,"Then, ......I noticed... ...an odd stain on the wall of the corridor. ","Then, .........I noticed......an odd stain on the wall of the corridor."," Then, .........I noticed......an odd stain on the wall of the corridor.",　その時、………廊下の壁に、……違和感のある汚れを見つけた。,その時、………廊下の壁に、……違和感のある汚れを見つけた。,Тогда......... я заметил...... странное пятно на стене коридора.,"Então, .........eu percebi......uma mancha estranha na parede do corredor.",就在這時，………我從走廊的牆壁上，……發現了怪怪的污跡。,就在这时，………我从走廊的墙壁上，……发现了怪怪的污迹。,Quindi... notai... una strana macchia sul muro del corridoio.
,"It wasn't a stain. ...They were letters, traced out by a finger that had been covered in red paint. ","It wasn't a stain. ......They were letters, traced out by a finger that had been covered in red paint."," It wasn't a stain. ......They were letters, traced out by a finger that had been covered in red paint.",汚れじゃない。……それは、赤い塗料を塗った指でなぞったような、……文字だった。,[=JP],"Нет, не пятно. ......Слова, написанные пальцем, измазанным в красной краске.","Não era uma mancha. ......Eram letras, desenhadas por um dedo coberto com tinta vermelha.",不，不是污跡。……那是，像是以沾著紅塗料的手指所寫下似的，……文字。,不，不是污迹。……那是，像是以沾着红涂料的手指所写下似的，……文字。,"Non era una macchia. ... Erano lettere, tracciate da un dito che era stato immerso in pittura rossa."
,"""......?! ......?!?!"" ",""".........?! ............?!?!""",[=UP],「………？！　…………ッ？！？！」,[=JP],""".........?!............?!?!""",[=UP],「………？！…………？！？！」,[=CHT],"""...?! ...?!?!"""
,"Those letters, ...which looked like they'd been drawn in blood, answered my biggest question... ","Those letters, ......which looked like they had been drawn in blood, answered my biggest question...","Those letters......which looked like they had been drawn in blood, answered my biggest question...",その、……血で書かれたような文字は、今の俺がもっとも知りたいことに答えてくれていた…。,[=JP],"Эти слова...... выглядящие так, будто их написали кровью, ответили на мой главный вопрос...","Aquelas letras, ......que pareciam ter sido escritas à sangue, responderam a minha maior dúvida...",這個，……仿彿是用血所寫成的文字，回答了此刻我最想知之事…。,这个，……仿佛是用血所写成的文字，回答了此刻我最想知之事…。,"Quelle lettere... che sembrava come se fossero state scritte con il sangue, rispondevano alla mia più grande domanda..."
,"The chain lock must be set. {n}You're allowed to unset it, but it must then be reset. {n}Unless it is set, this exit of yours will be unusable. ","The chain lock must be set.{n}You may unset it, but it must then be reset.{n}Unless it is set, this exit of yours will be unusable."," The chain lock must be set.{n} You're allowed to unset it, but it must then be reset.{n} Unless it is set, this exit of yours will be unusable.",チェーンロックは閉じていなければならない。{n}開けても良いが、必ず閉じなければならない。{n}閉じなければお前の出口もまた、閉ざされる。,[=JP],"Цепной замок должен быть заперт.{n}Его можно отпереть, но затем он должен быть заперт снова.{n}Пока он не заперт, тебе не уйти.","A corrente precisa estar colocada.{n}Você pode removê‐la, mas ela deve ser recolocada.{n}A não ser que esteja colocada, você não será capaz de sair.",鏈條鎖必須鎖著。{n}可以開，但最終必須鎖著。{n}不去鎖好，你的出口也亦是會被關閉。,链条锁必须锁着。{n}可以开，但最终必须锁着。{n}不去锁好，你的出口也亦是会被关闭。,"La serratura a catena deve essere chiusa. {n}Ti è permesso rimuoverla, ma dopo deve essere richiusa. {n}Finché non è chiusa, questa tua uscita sarà inutilizzabile."
,"I instantly understood the meaning of that ominous message. Then I tried it out, and understood completely. ","I instantly understood the meaning of that unsettling message.{n}Then I tried it out, and understood completely."," I instantly understood the meaning of that ominous message. Then I tried it out, and understood completely.",俺はその不気味なメッセージの意味をすぐに理解する。そして実際に試し、完全に理解した。,俺はその不気味なメッセージの意味をすぐに理解する。{n}そして実際に試し、完全に理解した。,Я сразу же понял смысл этого зловещего послания.{n}Я последовал ему и понял окончательно.,"Eu instantaneamente entendi o significado daquela mensagem aterradora.{n}Foi quando eu tentei, e então entendi por completo.",我馬上就理解了這段陰森文字的意思。{n}接著實際試了下後，我徹底地理解了。,我马上就理解了这段阴森文字的意思。{n}接着实际试了下后，我彻底地理解了。,"Capì istantaneamente il significato di quel messaggio inquietante. Quindi ci provai, e capì completamente."
,"When I returned to the room and reset the chain lock, ...the collar around my neck disappeared. ","When I return to the room and reset the chain lock, ......the binding around my neck disappears."," When I returned to the room and reset the chain lock, ......the binding around my neck disappeared.",部屋に戻り、チェーンロックを戻すと、……首輪の拘束は消えるのだ。,[=JP],Когда я вернулся в комнату и повесил цепочку...... оковы на шее исчезли.,Quando eu coloquei novamente a corrente na porta ......a amarração ao redor do meu pescoço desapareceu.,回到房中，重新鎖好鏈條鎖，……項圈的束縛當即消失。,回到房中，重新锁好链条锁，……项圈的束缚当即消失。,Quando ritornai alla stanza e richiusi la serratura a catena... il legame intorno al mio collo scomparse.
,"When I undid the chain lock again, ...that heavy feeling around my neck returned. ","When I undo the chain lock again, ......that heavy feeling around my neck returns."," When I undid the chain lock again, ......that heavy feeling around my neck returned.",チェーンロックを再び開けると、……再び首に、重みある感触が蘇る。,[=JP],Когда опять снял её...... ощущение тяжести на шее вернулось.,"Quando eu removi a corrente da porta mais uma vez, ......a pesada sensação ao redor do meu pescoço retornou.",而再次打開鏈條鎖，……我便又重新感到，脖子上多出了那有點份量的玩意。,而再次打开链条锁，……我便又重新感到，脖子上多出了那有点份量的玩意。,Quando rimossi di nuovo la serratura a catena... quella sensazione pesante intorno al mio collo riapparse.
,"In other words, I cannot leave this room while the chain lock is still unset. ","In other words, I cannot escape this room while the chain lock is still unset."," In other words, I cannot leave this room while the chain lock is still unset.",つまり、チェーンロックを開けたままでは、俺は部屋から出られないのだ。,[=JP],"Пока цепочка не висит, мне не покинуть эту комнату.","Ou seja, eu não poderia escapar deste quarto enquanto a corrente estivesse removida.",總而言之，在打開鏈條鎖的情況下，我是無法從這房間出去的。,总而言之，在打开链条锁的情况下，我是无法从这房间出去的。,"In altre parole, non posso lasciare questa stanza se la serratura a catena viene rimossa."
,"In that case, why don't I just set the chain while outside the room...?! ",But that means all I need to do is set the chain while outside the room...!," In that case, why don't I just set the chain while outside the room...?! ",じゃあつまり、この部屋の外からチェーンを掛ければいいってことじゃないか…！,[=JP],Тогда почему бы не повесить её снаружи комнаты?!,Mas isso significa que tudo o que preciso fazer é recolocar a corrente quando eu estiver do lado de fora...!,那麼這也就是說，只要能從外面掛好門鏈，不就行了嘛…！,那么这也就是说，只要能从外面挂好门链，不就行了嘛…！,"In quel caso, perché non rimetto la catena dall'esterno della stanza...?!"
,I undid the chain one more time. ,I undid the chain one more time.,[=UP],もう一度チェーンを開ける。,[=JP],Я опять снял цепочку.,Eu removi a corrente mais uma vez.,我再一次地取下門鏈。,我再一次地取下门链。,Rimossi di nuovo la serratura a catena.
,The collar and chain appeared around my neck again. ,The weighty collar and chain appeared around my neck again., The collar and chain appeared around my neck again.,ずしりと、首に首輪と鎖が現れる。,[=JP],На шее снова появились ошейник и цепь.,O peso do colar e da corrente apareceram mais uma vez ao redor do meu pescoço.,脖子上，出現了連著鎖鏈的沉甸甸的項圈。,脖子上，出现了连着锁链的沉甸甸的项圈。,Il collare e la catena riapparvero intorno al mio collo.
,"I stepped out into the corridor and closed the door behind me, leaving only the slightest of cracks. ","I stepped out into the corridor and closed the door behind me, leaving only the slightest of cracks."," I stepped out into the corridor and closed the door behind me, leaving only the slightest of cracks.",そして廊下に出てすぐ扉を閉め、最小限の隙間を作る。,[=JP],"Я вышел в коридор и закрыл за собой дверь, оставив только небольшую щель.","Eu dei um passo na direção do corredor e fechei a porta atrás de mim, deixando apenas uma pequena fresta aberta.",然後，我出門來到走廊上，將門關至僅留一條最小限度的縫隙。,然后，我出门来到走廊上，将门关至仅留一条最小限度的缝隙。,"Feci un passo nel corridoio e chiusi la porta dietro di me, lasciando solo il più lieve degli spiragli."
,"I stuck my hand through that crack, grabbed the dangling chain, and tried to reset it somehow. ","I stuck my hand through that crack, grabbed the dangling chain, and tried to reset it somehow."," I stuck my hand through that crack, grabbed the dangling chain, and tried to reset it somehow.",そこから手を入れ、ぶらさがるチェーンを摘み、……何とか元通りに掛け直そうとする。,[=JP],"Просунув в неё руку, я схватил свисающую цепочку и попробовал повесить её.","Enfiando minha mão por essa abertura, eu agarrei a corrente que estava pendurada e tentei dar um jeito de colocá‐la novamente.",將手伸進那條門縫，用手指夾起門鏈，……試圖將其照原樣重新掛好。,将手伸进那条门缝，用手指夹起门链，……试图将其照原样重新挂好。,"Infilai la mia mano dentro quello spiraglio, afferrai la catena penzolante, e cercai a rimetterla in qualche modo."
,...D-Dammit... ,......D‐......dammit......,"......D, ......dammit......",……く、……くそ……。,[=JP],......Ч‐чёрт подери......,......M‐......Merda......,……可、……可惡……。,……可、……可恶……。,... D... Dannazione...
,"...Even though it was so easy to do from the inside, ...why... is it so hard to do from the outside...? ",......It's so easy to do from the inside.........so why......is it so hard to do from the outside...?,......Even though it was so easy to do from the inside.........why... is it so hard to do from the outside...? ,　……内側からなら簡単に出来るのに、……何で、……外側からだとこうもうまく行かないんだよ…。,……内側からなら簡単に出来るのに、……何で、……外側からだとこうもうまく行かないんだよ…。,......Это было так легко сделать изнутри...... но почему... так трудно снаружи?..,......Por dentro é tão fácil.........então por que......é tão difícil pelo lado de fora...?,……從內側明明能簡簡單單地就掛好，……可為什麼，……到了外面，就是那麼困難，無法順利掛上呢…。,……从内侧明明能简简单单地就挂好，……可为什么，……到了外面，就是那么困难，无法顺利挂上呢…。,... Anche se era così facile da fare dall'interno... perché... è così difficile farlo dall'esterno...?
,"The gap needed to be wide if I wanted to manipulate the chain well. However, that made the chain too short to reach. ","The gap needed to be wide if I wanted to manipulate the chain well.{n}However, that made the chain too short to reach.","The gap needed to be wide if I wanted to manipulate the chain well. However, that made the chain too short to reach.",うまく作業をするには隙間が広いほうがいい。しかし隙間が広いとチェーンが短く、届かない。,うまく作業をするには隙間が広いほうがいい。{n}しかし隙間が広いとチェーンが短く、届かない。,"Чтобы хорошо управлять цепочкой, щель должна быть достаточно широкой.{n}Однако так цепочка становится слишком короткой.",A abertura precisa ser larga se eu quiser manipular a corrente corretamente.{n}Mas isso faz com que a corrente fique pequena demais para se alcançar a outra ponta.,要方便下手，那就得把門縫開大點。{n}可是開大了門縫，鏈條便會長度過短，掛不上去。,要方便下手，那就得把门缝开大点。{n}可是开大了门缝，链条便会长度过短，挂不上去。,"Lo spiraglio doveva essere largo per far sì che io potessi manipolare bene la catena. Tuttavia, ciò rese la catena troppo corta per farla arrivare."
,"To make the chain reach just a bit further, I'd have to close the door a little bit more. ","To bring the chain even close to reaching, I had to close the door as much as possible."," To make the chain reach just a bit further, I would have to close the door a little bit more.",チェーンが少しでも届くようにするには、扉を少しでも閉めなければならない。,[=JP],"Чтобы удлинить её, нужно закрыть дверь ещё немного.","Para aproximar a corrente o suficiente, eu precisava fechar a porta o máximo que fosse possível.",為了盡可能地掛上鏈條，必須盡可能地關上門。,为了尽可能地挂上链条，必须尽可能地关上门。,"Per far arrivare la catena un altro po', avrei dovuto chiudere la porta ulteriormente."
,"But if I do that, there won't even be enough of a gap to fit my hand in. ",But doing that meant that there wouldn't be enough of a gap to fit my hand in.," But if I do that, there won't even be enough of a gap to fit my hand in.",しかしそうすると手を入れる隙間さえ失われる。,[=JP],Но так я вообще не смогу просунуть туда руку.,Mas fazer isso significaria não ter espaço o suficiente para enfiar a minha mão para dentro.,可是這麼做了，那就連伸進手去的縫隙都沒有了。,可是这么做了，那就连伸进手去的缝隙都没有了。,"Ma se lo faccio, non ci sarà abbastanza spazio per farci entrare la mia mano."
,"...Of course, that was perfectly natural. ","......Of course, that was perfectly natural.","......Of course, it was perfectly natural.",……当然だ。,[=JP],"......Конечно, ничего удивительного.","......Sim, isso é algo normal.",……當然的事。,……当然的事。,"... Ovviamente, era perfettamente naturale."
,Chain locks are made to be used from the inside. ,Chain locks are made to be done from the inside., Chain locks are made to be done from the inside.,チェーンロックは内鍵。,[=JP],"Цепные замки сделаны так, чтобы отпираться изнутри.",Correntes de porta são feitas para serem fechadas por dentro.,鏈條鎖是內鎖。,链条锁是内锁。,Le serrature a catena sono fatte per essere chiuse dall'interno.
,They'd be completely pointless if you could set and unset them from the outside. ,They'd be completely pointless if you could set and unset them from the outside., They'd be completely pointless if you could set and unset them from the outside.,外から開け閉めが出来るようでは、その意味がまったくない。,[=JP],"Они были бы абсолютно бесполезны, если бы их можно было отпереть и запереть извне.",Elas seriam completamente inúteis se fosse possível abrir e fechar pelo lado de fora.,要是能從室外開關的話，那它就完全沒意義了。,要是能从室外开关的话，那它就完全没意义了。,Sarebbero completamente inutili se potresti metterle e rimuoverle dall'esterno.
,That's why the length of the chain is specially chosen to prevent anyone from setting or unsetting it from the outside. ,That's why the length of the chain is specially chosen...to prevent anyone from setting or unsetting it from the outside., That's why the length of the chain is specially chosen to prevent anyone from setting or unsetting it from the outside.,だからチェーンの長さが絶妙に調整されていて、決して外からは開けることも閉めることも出来ないようになっているのだ。,[=JP],"Вот почему длину цепочки специально подбирают так, чтобы её нельзя было повесить или сбросить снаружи.",É por isso que o comprimento da corrente é definido com muito cuidado...para prevenir que qualquer um a coloque ou retire pelo lado exterior.,所以鏈條的長度，是經過絕妙的調整，其構造本身即是絕對無法從室外上鎖、開鎖。,所以链条的长度，是经过绝妙的调整，其构造本身即是绝对无法从室外上锁、开锁。,Ecco perché la lunghezza della catena è scelta in modo speciale per impedire a chiunque di metterla o toglierla da fuori.
,"Then, can I use some kind of hard and thin tool? ",Maybe I could manage it with some kind of hard and thin tool?, Then can I use some kind of hard and thin tool? ,じゃあ、細くて頑丈な何かの道具で、うまくできないだろうか。,[=JP],"Тогда, может, воспользоваться каким‐нибудь тонким и твёрдым инструментом?",Talvez eu pudesse conseguir se usasse algum tipo de ferramenta fina e resistente?,那麼，能不能以又細又結實的什麼工具，來將其好好掛上呢？,那么，能不能以又细又结实的什么工具，来将其好好挂上呢？,Allora potrei usare qualche strumento resistente e sottile?
,"If the gap of the door is just a finger's width across, that's more than enough for the chain to reach. ","If the gap of the door was just a finger's width across, the chain would have enough length to reach.","If the gap of the door is just a finger's width across, that's more than enough for the chain to reach.",指一本分の隙間があれば、チェーンの長さは充分。,[=JP],"Если зазор в двери всего шириной с палец, его более чем достаточно для того, чтобы длины цепочки хватило.",O comprimento da corrente deve ser suficiente para fechar se a fresta entre a porta for do tamanho de um dedo.,以只能伸進一根手指的縫隙來講，鏈條的長度是足夠掛上的。,以只能伸进一根手指的缝隙来讲，链条的长度是足够挂上的。,"Se lo spiraglio della porta è solo della larghezza di un dito, è più che sufficiente per far arrivare la catena."
,...If I could just bend a wire hanger so that it fits through the crack... and work the chain with that... ,......If I could just bend a wire hanger so that it fits through the crack...and work the chain with that......,......If I could just bend a wire hanger so that it fits through the crack and work the chain with that......,……例えば、針金ハンガーを潰したものを隙間から通し、うまくチェーンを引っ掛けることが出来れば……。,[=JP],"......Если бы я согнул проволочную вешалку, чтобы её можно было просунуть через щель, и с ней поработал с цепью......","......Por exemplo, se eu pudesse dobrar um cabide de arame para que passasse perfeitamente pela fresta...e manusear a corrente com ele......",……比如說，要是能用擰彎了的鐵絲衣架插入門縫，巧妙鈎住門鏈的話……。,……比如说，要是能用拧弯了的铁丝衣架插入门缝，巧妙钩住门链的话……。,... Se solo potessi piegare un fil di ferro così che possa passare attraverso lo spiraglio e maneggiare la catena con quello...
,"That's right, there's a closet just to the side of the door. Could there be some hangers in there? ","That's right, there's a closet just to the side of the door. Could there be some hangers in there?"," That's right, there's a closet just to the side of the door. Could there be some hangers in there?",そうだ、扉のすぐ脇にクローゼットが。ハンガーが掛かってないだろうか？,[=JP],"Точно, в стороне от двери стоит шкаф. Может, там есть вешалки?","É mesmo, tem um armário bem do lado da porta. Será que tem algum cabide dentro dele?",對了，門邊上的壁櫥。是不是有掛衣架？,对了，门边上的壁橱。是不是有挂衣架？,"Giusto, c'è un armadio accanto alla porta. Che ci siano delle grucce lì?"
,"""......Found one...!! O-Ooh, thank God...!!"" ",""".........Found one...!! O‐......ohh, thank God...!!""",""".........Found one...!! O, ......ooh, thank god...!!""",「………あった…！！　お、……おぉ、神よ…！！」,[=JP],""".........Нашёл!.. O......о‐о, слава богу!..""",""".........Achei...!! O‐......Ohh, obrigado Deus...!!""",「………有了…！！哦、……哦——，神啊…！！」,[=CHT],"""... Trovata...!! O... Ooh, grazie al cielo...!!"""
,"A single, cheap-looking hanger, like one you might find in a laundry room, was hanging there. ","A single, cheap‐looking hanger, like one you might find in a laundry room, was hanging there.","A single, cheap-looking hanger, like one you might find in a laundry room, was hanging there.",クリーニング屋でもらえるような安っぽい針金ハンガーが一つ、ぽつんと掛かっていた。,[=JP],"Там висела дешёвая на вид вешалка, похожая на вешалку из прачечной.","Um único cabide de aparência barata, daqueles que você encontra em qualquer lavanderia, estava pendurado dentro do armário.",壁櫥裡孤零零地掛著一只，就像是從洗衣店拿來般的廉價鐵絲衣架。,壁橱里孤零零地挂着一只，就像是从洗衣店拿来般的廉价铁丝衣架。,"Una singola gruccia, che sembrava da quattro soldi, come una che troveresti in una lavanderia, era appesa lì."
,...Really? ,......Really?,......Really? ,……そうだったっけ。,[=JP],......Правда?,......Estava mesmo aqui?,……有這玩意來著？,……有这玩意来着？,... Davvero?
,"I'm pretty sure that when I last looked a short while ago, ...nothing like this was in the closet... ",I'm pretty sure that when I last looked a short while ago......nothing like this was in the closet...,[=UP],　ここをさっき確かめた時には、……こんなものはなかったはず…。,ここをさっき確かめた時には、……こんなものはなかったはず…。,"Я более чем уверен, что когда в последний раз заглядывал в шкаф...... там не было ничего такого...",Eu tenho certeza que eu olhei seu interior pouco tempo atrás......e não tinha nada parecido com isso dentro do armário...,剛才查看壁櫥時，……應該沒這東西…。,刚才查看壁橱时，……应该没这东西…。,"Sono abbastanza sicuro che l'ultima volta che ho guardato, poco fa... non ci fosse niente del genere nell'armadio..."
,"Ah, who cares...! Quickly, ...quickly...!! ","Ah, who cares...! Quickly......quickly......!!"," Ah, who cares...! Quickly......quickly......!! ",何でも構わない…！　早く、……早く……！！,[=JP],"А‐а, какая разница!.. Скорее...... скорее!..","Bem, quem se importa...! Rápido......rápido......!!",怎麼都無所謂…！快、……快……！！,怎么都无所谓…！快、……快……！！,"Ah, a chi importa...! Veloce... veloce...!!"
,"I twisted the wire hanger, bending the end with the tip around. ","I twisted the wire hanger, bending the end with the tip around.",[=UP],針金ハンガーを捻って絞り、先端を少し曲げて加工する。,[=JP],"Я скрутил проволочную вешалку, согнув её кончик.","Eu torci o cabide de arame, curvando um pouco a sua extremidade.",我擰起鐵絲衣架，稍稍擰彎其前端，進行加工。,我拧起铁丝衣架，稍稍拧弯其前端，进行加工。,"Storsi il filo di ferro, piegando l'estremità con intorno la punta."
,"I formed a loop at the end to grab at things with, ...making for a sort of burglar's tool. ","I formed a loop at the end to grab at things with, ......making for a sort of burglar's tool."," I formed a loop at the end to grab at things with, ......making for a sort of burglar's tool.",うまく引っ掛けられるよう、輪の部分を作り、……泥棒の小道具のようなものを作り上げる。,[=JP],На конце образовалась петля для захвата...... напоминая инструмент грабителя.,E formei um círculo na ponta para poder agarrar coisas com ele ......fazendo parecer uma espécie de ferramenta de ladrão.,為巧妙鈎到門鏈，擰了個圈，……製造了個很像小偷竊具的東西。,为巧妙钩到门链，拧了个圈，……制造了个很像小偷窃具的东西。,Formai una curva alla fine con cui prendere le cose... rendendolo una sorta di strumento per uno scassinatore.
,I then dashed out into the corridor again and closed the door almost as far as it would go. ,I then dashed out into the corridor again and closed the door almost as far as it would go., I then dashed out into the corridor again and closed the door almost as far as it would go.,そして廊下に再び飛び出し、ぎりぎりまで扉を閉める。,[=JP],Затем я снова выскочил в коридор и почти до конца закрыл дверь.,"Então, corri para o corredor novamente e fechei a porta o máximo que foi possível.",接著，我再次拔腿飛奔到走廊上，幾近極限地掩上門。,接着，我再次拔腿飞奔到走廊上，几近极限地掩上门。,Quindi corsi di nuovo nel corridoio e chiusi la porta quasi del tutto.
,My wrist could never pass through this. ,My wrist could never pass through this., My wrist could never pass through this.,手首は到底通せない。,[=JP],Моё запястье никогда бы не прошло через такую щель.,Meu punho nunca passaria pela fresta.,手腕是無論如何都伸不進去了。,手腕是无论如何都伸不进去了。,Il mio polso non passerebbe mai attraverso di essa.
,"However, if I close it this much, the chain should have extra length to spare...! ","But with the door closed this far, the chain should have extra length to spare...!"," However, if I close it this much, the chain should have extra length to spare...! ",しかしこれだけ閉めれば、チェーンの長さは充分余るはず…！,[=JP],"Но если я так закрою дверь, цепь удлинится!..","Mas com a porta praticamente fechada, a corrente teria comprimento de sobra...!",不過將門掩到這種程度，門鏈的長度應該綽綽有餘…！,不过将门掩到这种程度，门链的长度应该绰绰有余…！,"Tuttavia, se la chiudo fino a qui, la catena dovrebbe avere altra lunghezza disponibile...!"
,And this crack is large enough for me to stick the hanger through...! ,And this crack is large enough for me to stick the hanger through...!,[=ST],そしてこの隙間なら、針金ハンガーは通せる…！,[=JP],"И эта щель достаточно широка, чтобы просунуть через неё проволоку!..",E a fresta é grande o suficiente para passar o cabide...!,再者這條縫，鐵絲衣架是插得進去的…！,再者这条缝，铁丝衣架是插得进去的…！,E questo spiraglio e abbastanza largo per far sì che infili la gruccia...!
,"Now it's just a matter of technique...! If I keep trying, I'll definitely be able to do it eventually, ...I'm certain of it!! ",Now it's just a matter of technique...!{n}I'll definitely be able to do it if I try enough times... I'm certain of it!!,Now it's just a matter of technique...! I'll definitely be able to do it if I try enough times...I'm certain of it!!,あとは要領とコツの問題なんだ…！何度も試せばきっと出来る、絶対出来る！！,あとは要領とコツの問題なんだ…！{n}何度も試せばきっと出来る、絶対出来る！！,"Теперь это лишь дело техники!..{n}У меня обязательно получится, если достаточно попытаться... Я уверен!",Agora é só questão de técnica...!{n}Eu definitivamente vou conseguir abrir se tentar várias vezes... Tenho certeza disso!!,接下來，就是掌握要領與竅門的問題了…！{n}多試個幾次一定做得到，絕對做得到！！,接下来，就是掌握要领与窍门的问题了…！{n}多试个几次一定做得到，绝对做得到！！,Ora è solo questione di abilità...! Riuscirò sicuramente a farlo se ci provo un po' di volte... ne sono certo!!
,"""......Hah......haah......haah......haah...!"" ",""".........Hah......haah.........haah.........haah...!""",""".........Hah......haah.........haah......haah...!""",「………は、……はぁッ、…………はぁ、………はぁ…！」,[=JP],""".........Ха‐а...... ха‐а......... ха‐а...... ха‐а!..""",[=UP],「………哈，……哈啊，…………哈啊，………哈啊…！」,[=CHT],"""... Hah... haah... haah... haah...!"""
,It's harder than it looks... ,It's harder than it looks...,[=UP],一筋縄では行かない…。,[=JP],"Это сложнее, чем кажется...",É mais difícil do que parece...,沒法一下就搞定…。,没法一下就搞定…。,È più difficile di quel che sembra...
,...But the chain is long enough. ...It isn't impossible...! ,.......But the chain {i:is} long enough.{n}......It isn't impossible...!,.......But the chain is long enough. ......It isn't impossible...! ,……しかし、チェーンの長さは充分。……不可能じゃないんだ…！,……しかし、チェーンの長さは充分。{n}……不可能じゃないんだ…！,.......Но цепочка достаточно длинная.{n}......Такое возможно!..,.......Mas a corrente {i:é} longa o suficiente.{n}......Não é impossível...!,……不過，門鏈的長度足以掛上。{n}……並非不可能…！,……不过，门链的长度足以挂上。{n}……并非不可能…！,... Ma la catena è abbastanza lunga. ... Non è impossibile...!
,"I had finally gotten my hands on the one way to escape. ...It was hard, yes, but it was theoretically possible. ","I had finally gotten my hands on the one way to escape.{n}......It was hard, yes, but it was theoretically possible.","I had finally gotten my hands on the one way to escape.......It was hard, yes, but it was theoretically possible.",ようやく手に入れた唯一の脱出方法。……難しくはあっても、理論上は可能。,ようやく手に入れた唯一の脱出方法。{n}……難しくはあっても、理論上は可能。,"Я наконец получил на руки способ спастись.{n}......Да, он сложен, но теоретически возможен.","Eu finalmente tenho em mãos uma forma de escapar.{n}......Vai ser difícil, mas teoricamente não é impossível.",這是好不容易才到手的，唯一的逃脫之法。{n}……儘管很難，但理論上是可行的。,这是好不容易才到手的，唯一的逃脱之法。{n}……尽管很难，但理论上是可行的。,"Ho finalmente messo le mani sull'unica via di uscita. ... Era difficile, sì, ma era teoricamente possibile."
,"If it's possible, I'll be able to get out. I'll be able to escape from here...!! ","If it was possible, then I would be able to get out.{n}I would be able to escape from here...!!"," If it is possible, I'll be able to get out. I'll be able to escape from here...!!",可能なら、出られる。俺はここから逃げ出すことが出来るんだ…！！,可能なら、出られる。{n}俺はここから逃げ出すことが出来るんだ…！！,"Если так, то я смогу выйти.{n}Я смогу выбраться отсюда!..","Se é possível, então eu devo ser capaz de sair.{n}Eu vou sair daqui...!!",既然可行，那就是出得去。{n}我能從這地方逃出去…！！,既然可行，那就是出得去。{n}我能从这地方逃出去…！！,"Se è possibile, riuscirò a scappare. Riuscirò a scappare da qui...!!"
,"""...Hihi...hihihihihihihihihi..."" ","""""......Hihi......hihihihihihihihihi......""""","""......Hihi......hihihihihihihihihi......""",「……ひ、……ひっひひひひひひひひひひひひひ……。」,「「……ひ、……ひっひひひひひひひひひひひひひ……」」,"""......Хи‐хи...... хи‐хи‐хи‐хи‐хи‐хи‐хи......""",[=UP],「「……嘻、……嘻、嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻……」」,[=CHT],"""... Hihi... hihihihihihihihihi..."""
,"""...! ...?!?!"" ","""......! ...?!?!""",[=UP],「……ッッッ、…？！？！」,[=JP],[=UP],[=UP],「……呃…？！？！」,[=CHT],"""...!...?!?!"""
,"At that moment, ...I felt a heavy weight on the far side of the door. ","At that moment, ......I felt a heavy weight on the far side of the door.",[=UP],その時、扉の向こう側からずしりと、……何かの重みを感じた。,[=JP],В этот момент...... я почувствовал тяжесть с противоположной стороны двери.,"Nesse instante, ......eu senti uma forte carga do outro lado da porta.",正在此時，我感到了從門對面沉甸甸的，……壓過來了個很重的什麼。,正在此时，我感到了从门对面沉甸甸的，……压过来了个很重的什么。,In quel momento... sentì una forza pesante all'altro lato della porta.
,It felt as though someone inside the room had pressed their forehead against the door... and was drawing closer. ,It felt as though someone inside the room had leaned against the door......with their forehead., It felt as though someone inside the room had pressed their forehead against the door... and was drawing closer.,まるで、部屋の内側から誰かが、扉に額を押し付けて寄り掛かって来ているような、……そんな感じがした。,[=JP],Будто кто‐то из комнаты надавил лбом на дверь... и приближался.,"Como se tivesse alguém dentro do quarto, empurrando a porta......com a sua testa.",那感覺簡直就像是，在門內側有人額頭貼著門，……靠到了門上似的。,那感觉简直就像是，在门内侧有人额头贴着门，……靠到了门上似的。,Sembrava che qualcuno nella stanza stesse pressando la sua fronte contro la porta... e si stesse avvicinando.
