Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Genji was asked whether Kinzo and Beatrice ever had a child together, and he denied it, saying ""I have not heard of anything like that"". ","...Genji was asked whether Kinzo and Beatrice ever had a child together, and he denied it, saying ""I have not heard of anything like that""."," Genji was asked whether Kinzo and Beatrice ever had a child together, and he denied it, saying 'I have not heard of anything like that'.",源次は金蔵とベアトリーチェの間に子供はいたのかと聞かれ、“そのような話は聞いたことがない”と、それを否定する返事をしている。,[=JP],"Генджи спросили, был ли у Кинзо и Беатриче ребёнок, и он опроверг это, сказав, что не слышал ни о чём подобном.","...Genji foi perguntado se Kinzo e Beatrice tinham tido uma criança, e ele negou, dizendo ""Eu nunca ouvi nada sobre isso."".",源次曾被問過，“貝阿朵莉切和爺爺是不是有孩子”，然後，他以示否定地回答了，“我從沒聽說過”。,源次曾被问过，“贝阿朵莉切和爷爷是不是有孩子”，然后，他以示否定地回答了，“我从没听说过”。,"Fu chiesto a Genji se Kinzo e Beatrice avessero mai avuto figli insieme, e lui lo negò, dicendo ‘Non ho mai sentito nulla a riguardo’."
Willard H. Wright,"""That may have been a lie, but in a way, it was a model answer for one of Kinzo's confidants. ...After all, in Kinzo's eyes, she wasn't a daughter, but Beatrice reborn.""","""‘I have not heard that’... In a way, it was a perfect sort of answer for one of Kinzo's confidants. ......After all, in Kinzo's eyes, she wasn't a daughter, but {i:Beatrice} reborn.""","""That may have been a lie, but in a way, it was a perfect sort of answer for one of Kinzo's confidants. ......After all, in Kinzo's eyes, she wasn't a daughter, but Beatrice reborn.""",「それは嘘なわけだが、ある意味で金蔵の腹心らしい、模範的な返答でもある。……何しろ、金蔵にとってその娘は、生まれ変わりであって、{i:娘ではない}んだからな。」,「聞いたことがない……か、ある意味で金蔵の腹心らしい、模範的な返答と言える。……何しろ、金蔵にとってその娘は、生まれ変わりであって、{i:娘ではない}んだからな。」,"""Ложь, но в некотором смысле идеальный ответ для приближённого Кинзо. ......Ведь в глазах Кинзо она была не дочерью, а перевоплощением {i:Беатриче}.""","""‘Eu nunca ouvi nada sobre isso.’... De certa forma, era o tipo de resposta perfeita para alguém que era um dos confidentes de Kinzo. ......Afinal, aos olhos de Kinzo, ela não era sua filha, mas a reencarnação de {i:Beatrice}.""",「沒聽說過…嗎，在某種意義上，這可以說是個符合金藏心腹身份的模範回答。……畢竟，對金藏來說，這個女孩是所愛之人的轉生，{i:並非女兒}。」,「没听说过…吗，在某种意义上，这可以说是个符合金藏心腹身份的模范回答。……毕竟，对金藏来说，这个女孩是所爱之人的转生，{i:并非女儿}。」,"""Potrebbe essere stata una menzogna, ma in un certo senso, era il tipo perfetto di risposta per uno dei confidenti di Kinzo. ... Dopotutto, negli occhi di Kinzo, non era una figlia, ma Beatrice rinata."""
Ushiromiya Lion,"""Will...! I don't know what you're talking about, but I will not let you slander the Family Head!"" ","""Will...! I don't know what you're talking about, but I will not let you slander the family head!""",[=UP],「ウィル…！　何の話かわかりませんが、当主様への冒涜は許しませんっ！」,[=JP],"""Уилл!.. Не знаю, о чём ты говоришь, но я не позволю тебе оклеветать главу семьи!""","""Will...! Eu não sei do que está falando, mas não permitirei que difame o patriarca da família!""",「威爾…！雖不明白你在說什麼，但不許你冒瀆當主大人！」,「威尔…！虽不明白你在说什么，但不许你冒渎当主大人！」,"""Will...! Non so di cosa tu stia parlando, ma non ti permetto di calunniare il capofamiglia!"""
Willard H. Wright,"""This isn't slander. It's reasoning. ...However, I understand the heart. In your eyes, Beatrice was the woman you loved most. She remained that way even after death, for all eternity, and without fading in the slightest. I doubt you thought of her as Beatrice reborn at the moment of her birth."" ","""This isn't slander. It's reasoning. ......However, I understand the heart. Beatrice was the woman you loved most. She remained that way even after death, for all eternity, and without fading in the slightest.""","""This isn't slander. It's reasoning. ......However, I understand the heart. In your eyes, Beatrice was the woman you loved most. She remained that way even after death, for all eternity, and without fading in the slightest. I doubt you thought of her as Beatrice reborn at the moment of her birth.""",「冒涜じゃねぇ。推理だ。……だが、心は理解する。ベアトリーチェはお前にとって、最愛の女だった。死んでも、色褪せることなく永遠に。生まれた時から生まれ変わりだと思っていたわけじゃねぇだろう。」,「冒涜じゃねぇ。推理だ。……だが、心は理解する。ベアトリーチェはお前にとって、最愛の女だった。死んでも、色褪せることなく永遠に」,"""Это не клевета, а рассуждение. ......Но я понимаю сердце. В ваших глазах Беатриче была той, кого вы любили больше всех. Она осталась такой даже после смерти, навеки, нисколько не померкнув.""","""Não é difamação. É raciocínio. ......Entretanto, eu entendo o coração. A Beatrice era a mulher que você mais amou. Ela permaneceu assim mesmo após a morte, por toda a eternidade, sem nunca desaparecer e perder a sua cor.""",「不是冒瀆。是推理。……但是，我理解你的心。貝阿朵莉切，對你來說是，最愛的女人。即便她去世了，這份愛依舊毫不褪色，永遠地留在你心中。」,「不是冒渎。是推理。……但是，我理解你的心。贝阿朵莉切，对你来说是，最爱的女人。即便她去世了，这份爱依旧毫不褪色，永远地留在你心中。」,"""Non è una calunnia. È ragionamento. ... Tuttavia capisco il tuo cuore. Per te, Beatrice è la donna che hai amato di più. È rimasta tale persino dopo la sua morte, in eterno, e il tuo amore non si è affievolito neanche un po'. Dubito che al momento della sua nascita la consideravi Beatrice."""
Willard H. Wright,"""However, it wouldn't be strange if you slowly began to wonder whether that child, whose blue eyes and beautiful blonde hair reminded you of a younger Beatrice, might actually be Beatrice reborn."" ","""However, given the child's blue eyes, beautiful blonde hair, and facial features which resembled Beatrice from a young age, if you had gradually begun to think that she might actually be Beatrice reborn, that wouldn't be surprising.""","""However, it would not be strange if you slowly began to wonder whether that child, whose blue eyes and beautiful blonde hair reminded you of a younger Beatrice, might actually be Beatrice reborn.""",「だが、美しい金髪に青い瞳を持ち、その面影を幼くして持ち合わせていたその娘に、お前は次第に生まれ変わりではないかと信じるようになったとしても、それはおかしいことじゃねェ。」,「だが、美しい金髪に青い瞳を持ち、その面影を幼くして持ち合わせていたその娘に、お前は次第に生まれ変わりではないかと信じるようになったとしても、それはおかしいことじゃねェ」,"""Сомневаюсь, что вы считали её перевоплощением Беатриче уже с момента её рождения. Но неудивительно, если вы постепенно начали думать, может ли этот ребёнок с голубыми глазами и прекрасными светлыми волосами, напоминающий вам юную Беатриче, быть её перевоплощением.""","""Mas, graças aos olhos azuis daquela criança, seu lindo cabelo loiro e suas características faciais que relembravam a Beatrice que você amou durante sua juventude, se você gradualmente tivesse começado a pensar que ela realmente era uma reencarnação da Beatrice, isso não seria nenhuma surpresa.""",「不過面對著，擁有美麗的金髮碧眼，與幼小的她同樣面容的這位女兒，你漸漸地開始認為，她會不會是貝阿朵莉切的轉生，這倒也不足為奇。」,「不过面对着，拥有美丽的金发碧眼，与幼小的她同样面容的这位女儿，你渐渐地开始认为，她会不会是贝阿朵莉切的转生，这倒也不足为奇。」,"""Però non sarebbe strano se avessi iniziato a chiederti se quella bambina, i cui occhi blu e i capelli biondi ti ricordavano una Beatrice più giovane, fosse in realtà Beatrice rinata."""
Ronoue Genji,"""......Master, shall I...?"" ","""...............My lord. Shall I...?""","""............Master. Shall I...?""",「……………お館様。よろしいのですか…？」,[=JP],"""............Господин. Мне?..""","""...............Mestre. Eu devo..?""",「……………老爺。可以嗎…？」,「……………老爷。可以吗…？」,"""... Padrone. Dovrei...?"""
,Shall I drag this rude child out? Genji asked Kinzo. ,Shall I throw this insolent man out? Genji asked Kinzo.,Shall I drag this rude child out? Genji asked Kinzo.,この無礼者を摘み出しますか？　源次は問い掛ける。,[=JP],'Мне выпроводить отсюда этого грубого юношу?' — спросил у Кинзо Генджи.,Devo expulsar este homem insolente? Genji perguntou a Kinzo.,要不要把這位無禮之徒趕出去？源次開口請示。,要不要把这位无礼之徒赶出去？源次开口请示。,Dovrei portare fuori questo ragazzo scortese? chiese Genji a Kinzo.
,"For a while, Kinzo hung his head in silence, as though remembering something from his own past. ","For a while, Kinzo hung his head in silence, as though remembering something from his own past."," For a while, Kinzo hung his head in silence, as though remembering something from his own past.",金蔵はしばらくの間、俯き、自らの過去を回想するかのように沈黙した。,[=JP],"Кинзо молча опустил голову, будто вспомнив что‐то из своего прошлого.","Por um tempo, Kinzo permaneceu com a cabeça baixa, em silêncio, como se estivesse lembrando algo sobre o seu passado.",金藏低下頭，如同在回憶自己的過去般，沉默了一小會兒。,金藏低下头，如同在回忆自己的过去般，沉默了一小会儿。,"Per un momento, Kinzo chinò il capo in silenzio, come se stesse richiamando qualcosa alla memoria."
Willard H. Wright,"""Your daughter grew to be beautiful, and nearly identical to her mother. You must've been ecstatic. However, I doubt you'd be completely satisfied by that alone. ...After all, though she was Beatrice reborn to you, she didn't think of herself that way."" ","""Your daughter grew to be beautiful and nearly identical to her mother. You must have been ecstatic. However, it's doubtful that you were fully satisfied by this. ......After all, though she was Beatrice reborn to you, she didn't feel that way herself.""","""Your daughter grew to be beautiful, and nearly identical to her mother. You must have been ecstatic. However, it's doubtful that you were fully satisfied by this. ......After all, though she was Beatrice reborn to you, she didn't feel that way herself.""",「娘は美しく育ち、生き写しになった。お前は狂喜したろうな。だが、それでお前が全て満たされていたかは怪しい。……なぜなら、お前にとってベアトリーチェは生まれ変わりであっても。当の本人にとっては、そうではなかったからだ。」,「娘は美しく育ち、生き写しになった。お前は狂喜したろうな。だが、それでお前が全て満たされていたかは怪しい。……なぜなら、お前にとってベアトリーチェは生まれ変わりであっても。当の本人にとっては、そうではなかったからだ」,"""Ваша дочь выросла в прекрасную девушку и стала почти точной копией матери. Наверное, вы были в восторге. Но вряд ли вас всё устроило. ......В конце концов, хотя для вас она была перевоплощением Беатриче, сама она так не думала.""","""Sua filha cresceu para ser linda e praticamente idêntica a mãe. Você deve ter ficado extasiado. Mas é dúbio se realmente ficou satisfeito com isso. ......Afinal, embora Beatrice tivesse renascido para você, ela não se sentia da mesma forma.""",「女兒越長越漂亮，長得跟母親一模一樣。你那時是欣喜若狂了吧。但若要問“你是否就此心滿意足”，那就很難說了。……畢竟，雖然對你來說，她是貝阿朵莉切的轉生。但對她本人來說，可並非如此。」,「女儿越长越漂亮，长得跟母亲一模一样。你那时是欣喜若狂了吧。但若要问“你是否就此心满意足”，那就很难说了。……毕竟，虽然对你来说，她是贝阿朵莉切的转生。但对她本人来说，可并非如此。」,"""Tua figlia cominciò a diventare bellissima, e quasi identica a sua Madre. {n}Dovevi essere estasiato. Malgrado ciò, è poco probabile che fossi soddisfatto da questo. ... Poiché sebbene per te fosse Beatrice rinata, lei non sentiva di esserlo."""
Ushiromiya Kinzo,"""...How can you know that?"" ","""......How can you know that?""",[=UP],「……なぜ、そのようなことがわかるのか。」,「……なぜ、そのようなことがわかるのか」,"""......Откуда тебе знать?""","""......Como pode saber disso?""",「……為什麼，你會知道這個？」,「……为什么，你会知道这个？」,"""... Come puoi saperlo?"""
Willard H. Wright,"""Whenever she was called Beatrice, she got this feeling she couldn't shake away, a feeling like something was out of place. ...People never feel anything out of place about the name they're given at the time of their birth. However, she did have that feeling. That must mean she was aware that the name Beatrice wasn't hers."" ","""She couldn't shake the feeling that there was something out of place about her being called Beatrice. ......People never feel anything out of place about the name they were given at the time of their birth. However, she did have that feeling. That must mean that she was aware that the name ""Beatrice"" was not hers.""","""Whenever she was called Beatrice, she got this feeling she couldn't shake away, a feeling like something was out of place. ......People never feel anything out of place about the name they were given at the time of their birth. However, she did have that feeling. That must mean that she was aware that the name Beatrice was not hers.""",「本人は、自分がベアトリーチェと呼ばれることに違和感を拭えずにいた。……人は、生まれながらに与えられた自分の名前に違和感を覚えることはない。だが彼女は覚えた。それは、ベアトリーチェという名が自分のものではないことを、彼女が自覚していたに他ならない。」,「本人は、自分がベアトリーチェと呼ばれることに違和感を拭えずにいた。……人は、生まれながらに与えられた自分の名前に違和感を覚えることはない。だが彼女は覚えた。それは、ベアトリーチェという名が自分のものではないことを、彼女が自覚していたに他ならない」,"""Всякий раз, когда её называли Беатриче, ей было неуютно — казалось, что что‐то не к месту. ......Люди никогда не чувствуют ничего странного в имени, которое им было дано в момент рождения. Однако у неё было такое чувство. А значит, она понимала, что имя 'Беатриче' не её.""","""Ela não conseguia se livrar do sentimento de que havia algo errado em ser chamada de Beatrice. ......Pessoas não sentem nada de estranho no nome em que recebem no momento de seus nascimentos. Porém, ela tinha esse sentimento. Isso só pode significar que ela estava ciente de que o nome ""Beatrice"" não pertencia a ela.""",「她本人無法拭去，對於自己被人稱為貝阿朵莉切時所感受到的那份別扭。……人是不會對與生俱來的自己的名字感到別扭的。但是，她卻感到了。這不代表別的什麼，只代表著，她自我意識到了，貝阿朵莉切之名並不屬於自己。」,「她本人无法拭去，对于自己被人称为贝阿朵莉切时所感受到的那份别扭。……人是不会对与生俱来的自己的名字感到别扭的。但是，她却感到了。这不代表别的什么，只代表着，她自我意识到了，贝阿朵莉切之名并不属于自己。」,"""Ogni volta che veniva chiamata Beatrice, aveva questa sensazione che non riusciva a mandar via, la sensazione che qualcosa fosse fuori luogo. {n}Le persone non sentono mai che c'è qualcosa di sbagliato nel nome che è stato dato loro al momento della loro nascita. Tuttavia, lei lo sentiva. Ciò deve voler dire che era cosciente che il nome Beatrice non le appartenesse."""
,"In Kuwadorian, she asked both Kinzo and Rosa about who she was. ","In Kuwadorian, she asked both Kinzo and Rosa about who she was.",[=UP],九羽鳥庵で彼女は、自分は何者なのかと金蔵にも楼座にも問い掛けた。,[=JP],"В Кувадориане она спрашивала и Кинзо, и Розу о том, кто она.","Em Kuwadorian, ela perguntou para Kinzo e Rosa quem ela era.",在九羽鳥庵，對金藏、對樓座，她都曾問過，“自己是什麼人”。,在九羽鸟庵，对金藏、对楼座，她都曾问过，“自己是什么人”。,"Nella Kuwadorian, chiese chi fosse sia a Kinzo, sia a Rosa."
{f:5:Beatrice},"'Who am I? ...Everyone calls me {f:5:Beatrice}. ...And that does indeed seem to be the name of a great witch, as you say. ","— Who am I? ......Everyone calls me {f:5:Beatrice}. ...And that does certainly seem to be the name of a great witch, as you say.","'Who am I? ......Everyone calls me Beatrice. ...And that does indeed seem to be the name of a great witch, as you say.",“妾は何者なのか。……皆は私のことをベアトリーチェと呼ぶ。…それは確かに、そなたの言うように、偉大な魔女の名前らしい。,“妾は何者なのか。……皆は妾のことをベアトリーチェと呼ぶ。…それは確かに、そなたの言うように、偉大な魔女の名前らしい”,"""Кто я? ......Все называют меня {f:5:Беатриче}. ...Как ты и говоришь, так зовут великую ведьму.""","— Quem eu sou? ......Todos me chamam de {f:5:Beatrice} ...E esse certamente parece ser o nome de uma grande bruxa, bem como você disse.",“妾身是什麼人？……大家都叫我貝阿朵莉切。…而這好像確實是，如汝所說的，偉大魔女的名字。”,“妾身是什么人？……大家都叫我贝阿朵莉切。…而这好像确实是，如汝所说的，伟大魔女的名字。”,"‘Chi sono io? ... Tutti mi chiamano Beatrice. ... E questo sembra infatti essere il nome di una grande strega, come dici tu."
{f:5:Beatrice},...But that isn't me. I cannot use any magic. ...I simply have the soul of that witch sealed inside my body.' ,— ......But that is not me. I cannot use any magic. ......I simply have the soul of that witch sealed inside my body.,......But that isn't me. I cannot use any magic. ......I simply have the soul of that witch sealed inside my body.',……しかし、それは妾ではないのだ。妾には魔法など何も使えぬ。……妾はその魔女の魂をこの身に封じられているだけなのだ。”,“……しかし、それは妾ではないのだ。妾には魔法など何も使えぬ。……妾はその魔女の魂をこの身に封じられているだけなのだ”,"""......Но это не я. Я не могу колдовать. ......В моём теле просто заперта душа этой ведьмы.""",— ......Mas essa não sou eu. Eu não posso usar nenhuma magia. ......Eu apenas tenho a alma dessa bruxa selada dentro do meu corpo.,“……但是，這並不是妾身。妾身不會使用任何魔法。……妾身只是身體中封印著這位魔女的靈魂而已。”,“……但是，这并不是妾身。妾身不会使用任何魔法。……妾身只是身体中封印着这位魔女的灵魂而已。”,... Ma quella non sono io. Io non sono in grado di usare la magia. ... Ho soltanto l'anima di una strega sigillata nel mio corpo. ’
Ushiromiya Kinzo,"""......Her memory... would have returned eventually. ...She must truly have been Beatrice reborn. ...Her memory was coming back bit by bit. My magical ceremonies were helping her regain her memories one little bit at a time..."" ","""........................Her memory...would have returned. ......She was without a doubt Beatrice reborn. ......Her memory was coming back bit by bit. My magical rituals were helping her regain her memories one little bit at a time......""","""............Her memory... would have returned. ......She must have been Beatrice reborn. ......Her memory was coming back bit by bit. My magical ceremonies were helping her regain her memories one little bit at a time......""",「……………………記憶は、いずれ戻ったのだ。……あれは、紛れもなくベアトリーチェの生まれ変わり。……記憶は戻りつつあった。我が魔術の儀式によって、……僅かずつではあるが、記憶を取り戻しつつあった……。」,「……………………記憶は、いずれ戻ったのだ。……あれは、紛れもなくベアトリーチェの生まれ変わり。……記憶は戻りつつあった。我が魔術の儀式によって、……僅かずつではあるが、記憶を取り戻しつつあった……」,"""............Её память... вернулась бы. ......Она однозначно была перевоплощением Беатриче. ......Её память по крупицам возвращалась. Мои магические обряды помогали ей постепенно возвращать воспоминания......""","""........................Sua memória...eventualmente retornaria. ......Sem dúvida, ela era a Beatrice renascida. ......Suas memórias estavam voltando pouco a pouco. Meus rituais mágicos estavam ajudando ela a recuperar suas memórias aos poucos......""",「……………………記憶，終究是會恢復的。……她，無疑是貝阿朵莉切的轉生。……記憶有在一點點地恢復。通過吾之魔術的儀式，……雖是細水長流，但她有在漸漸恢復記憶……」,「……………………记忆，终究是会恢复的。……她，无疑是贝阿朵莉切的转生。……记忆有在一点点地恢复。通过吾之魔术的仪式，……虽是细水长流，但她有在渐渐恢复记忆……」,"""... I suoi ricordi... sarebbero tornati. ... Deve essere stata la reincarnazione di Beatrice. ... La sua memoria stava tornando poco a poco. Le mie cerimonie magiche la stavano aiutando a riottenere i suoi ricordi, poco alla volta..."""
Ushiromiya Lion,"""...H-Head-sama..."" ","""G‐......Grandfather......""","""H, ......Head-sama......""",「と、……当主様……。」,「と、……当主様……」,"""Го... ......господин глава......""","""V‐......Vovô......""",「當、……當主大人……」,「当、……当主大人……」,"""O... Onorevole capofamiglia..."""
Willard H. Wright,"""There's no need to be surprised. If you line up the information in all the games so far, this is the obvious answer you get. ...The high-level {f:5:Beatrice} talked about this. By metaphor, she said that Kinzo refused to let the witch's soul escape even after death, and instead caught it and locked it up in a body of flesh. She also said that her power and memory had been sealed. If you match that interpretation of hers to this theory, it all makes sense."" ","""There's no need to be surprised. If you line up the information in all the games so far, this is the answer it leads you to. ......The {f:5:Beatrice} on the higher plane talked about this in metaphor, saying that Kinzo refused to let the witch's soul escape even after death, and instead caught it and locked it up in a body of flesh. She also said that her power and memory had been sealed. If you match that interpretation of hers to this theory, it all makes sense.""","""There's no need to be surprised. If you line up the information in all the games so far, this is the answer it leads you to. ......The high-level Beatrice talked about this. By metaphor, she said that Kinzo refused to let the witch's soul escape even after death, and instead caught it and locked it up in a body of flesh. She also said that her power and memory had been sealed. If you match that interpretation of hers to this theory, it all makes sense.""",「驚くことじゃねェ。これまでのゲームの情報を並べりゃ導かれる、そのままの答えだ。……上層のベアトリーチェはそれを指して、死んで逃れた魔女の魂を逃がさず、肉の体に捕らえて閉じ込めたと。そして記憶も力も封じられていると例えた。その解釈も、この推理なら筋が通る。」,「驚くことじゃねェ。これまでのゲームの情報を並べりゃ導かれる、そのままの答えだ。……上層のベアトリーチェはそれを指して、死んで逃れた魔女の魂を逃がさず、肉の体に捕らえて閉じ込めたと。そして記憶も力も封じられていると例えた。その解釈も、この推理なら筋が通る」,"""Ничего удивительного. Информация из всех предыдущих игр приводит как раз к такому ответу. ......Высшая {f:5:Беатриче} метафорой сказала, что Кинзо не отпустил душу ведьмы даже после смерти и вместо этого поймал её и запер в теле из плоти. Также она сказала, что были запечатаны её сила и память. Если соотнести её толкование с этой теорией, оно приобретает смысл.""","""Não há por que se surpreender. Se reunir as informações de todos os jogos até agora, esta é a resposta que você chegaria. ......A {f:5:Beatrice} no plano superior falou sobre isso com uma metáfora, dizendo que Kinzo se recusou a deixar sua alma escapar, mesmo após sua morte, e a capturou e prendeu em uma gaiola de carne. Ela também disse que seus poderes e memórias haviam sido selados. Se você juntar a interpretação dela com essa teoria, tudo faz sentido.""",「沒什麼好吃驚的。也就只是列舉下之前遊戲中所得的情報，就可以導出的，明擺著的答案。……上層的貝阿朵莉切將此比喻成了，不肯放跑以死來逃脫的魔女的靈魂，你用血肉牢籠捉住、封住了她。並且，她的記憶與力量也被封住了。這個解釋，也能以此推理說通。」,「没什么好吃惊的。也就只是列举下之前游戏中所得的情报，就可以导出的，明摆着的答案。……上层的贝阿朵莉切将此比喻成了，不肯放跑以死来逃脱的魔女的灵魂，你用血肉牢笼捉住、封住了她。并且，她的记忆与力量也被封住了。这个解释，也能以此推理说通。」,"""Non ha senso essere stupiti. Se si mettono in fila le informazioni di tutti i giochi fatti finora, questa è la risposta a cui essi ti guidano. ... La Beatrice di un livello superiore ne parlò. Tramite una metafora, disse che Kinzo si rifiutò di lasciar scappare la sua anima persino dopo la sua morte, e così la catturò e la rinchiuse in una gabbia di carne. Disse anche che il suo potere e i suoi ricordi erano sigillati. Se si fa corrispondere quella sua interpretazione con questa teoria, tutto ha un senso."""
Ronoue Genji,"""......Willard-sama, thanks to powerful magical ceremonies, the Master gained a reborn child of the dead Beatrice-sama. That cannot be denied."" ","""............Willard‐sama. Thanks to a powerful magical ritual, the Master gained a reborn child of the late Beatrice‐sama. That cannot be denied.""",""".........Willard-sama. Thanks to a powerful magical ceremony, the Master gained a reborn child of the dead Beatrice-sama. That cannot be denied.""",「…………ウィラードさま。お館様は偉大なる魔法の儀式により、亡きベアトリーチェさまの生まれ変わりの赤子を得たのでございます。それを否定することは出来ません。」,「…………ウィラードさま。お館様は偉大なる魔法の儀式により、亡きベアトリーチェさまの生まれ変わりの赤子を得たのでございます。それを否定することは出来ません」,""".........Мистер Уиллард. Благодаря мощному магическому ритуалу Господин добился перевоплощения госпожи Беатриче в ребёнке. Это неопровержимо.""","""............Willard‐sama. Graças ao poderoso ritual mágico, o Mestre obteve uma criança renascida da Beatrice‐sama anterior. Isto não pode ser negado.""",「…………威拉德先生。老爺是通過偉大的魔法儀式，得到了身為已故貝阿朵莉切的轉生的嬰兒。您無法否定這點。」,「…………威拉德先生。老爷是通过伟大的魔法仪式，得到了身为已故贝阿朵莉切的转生的婴儿。您无法否定这点。」,"""... Willard-sama. Con l'aiuto di una potente cerimonia magica, il Padrone ha ottenuto una bambina rinata dalla defunta Beatrice-sama. Ciò non può essere negato."""
Willard H. Wright,"""I won't deny the stork. And I don't intend to doubt the depths of Kinzo's love for this woman called Beatrice. ...How a man shows his affection for a child who's the only living reminder of her mother is no one's business. If she grew to look more and more like Beatrice, and Kinzo's love gave rise to a new, special emotion, I find that a very human reaction."" ","""I won't contradict the stork. And I don't intend to doubt the depths of Kinzo's love for this woman called Beatrice. .........It's no one's business how a person chooses to show their affection towards their only living reminder of the departed. If she grew to look more and more like Beatrice, and Kinzo's love gave rise to a new, special emotion, I find that a very human reaction.""","""I won't contradict the stork. And I don't intend to doubt the depths of Kinzo's love for this woman called Beatrice. ......How a man shows his affection for a child who is the only living reminder of her mother is no one's business. If she grew to look more and more like Beatrice, and Kinzo's love gave rise to a new, special emotion, I find that a very human reaction.""",「コウノトリを否定はしねェ。そして金蔵がどれだけ、ベアトリーチェという女を深く愛していたかも、疑う気はねェ。………忘れ形見にどういう愛情を注ぐかは人の勝手だ。育つほどに似ていくその姿に、金蔵が愛ゆえに特別な感情を持ったとしても、俺はそれを人間らしい感情だと思うぜ。」,「コウノトリを否定はしねェ。そして金蔵がどれだけ、ベアトリーチェという女を深く愛していたかも、疑う気はねェ。………忘れ形見にどういう愛情を注ぐかは人の勝手だ。育つほどに似ていくその姿に、金蔵が愛ゆえに特別な感情を持ったとしても、俺はそれを人間らしい感情だと思うぜ」,"""Я и не опровергаю. И я не намерен подвергать сомнению глубины любви Кинзо к Беатриче. ......Каждый человек сам решает, как выражать свои чувства к ребёнку, который единственное, что напоминает о его матери. Если она всё больше напоминала Беатриче, и любовь Кинзо породила новую, особую эмоцию, это вполне нормальная реакция.""","""Não irei contrariar a cegonha. E não pretendo duvidar das profundezas do amor de Kinzo por essa mulher que ele chamava de Beatrice. .........Não é da conta de ninguém a forma como uma pessoa escolhe demonstrar sua afeição diante de sua única recordação viva de um falecido. Se ela cresceu cada vez mais parecida com a Beatrice, e o amor de Kinzo deu vida a uma nova emoção especial, eu acredito que seja uma reação muito humana.""",「我不否定這送子鸛。並且我也毫不懷疑，金藏是有多麼地深愛著，名叫貝阿朵莉切的女人。………對所愛之人的遺孤注入多少愛，是此人的自由。即便看著越是長大就越像的她的外貌，金藏因愛而有了特殊的感情，我認為，這個也是人之常情。」,「我不否定这送子鹳。并且我也毫不怀疑，金藏是有多么地深爱着，名叫贝阿朵莉切的女人。………对所爱之人的遗孤注入多少爱，是此人的自由。即便看着越是长大就越像的她的外貌，金藏因爱而有了特殊的感情，我认为，这个也是人之常情。」,"""Non contraddirò la cicogna. E non intendo dubitare delle profondità dell'amore di Kinzo verso questa donna chiamata Beatrice. ... Il modo in cui un uomo dimostra il proprio affetto verso una bambina, l'unica persona che gli fa ricordare sua Madre, non deve importare a nessuno. Se cominciò ad assomigliare sempre più a Beatrice, e l'amore di Kinzo ha dato vita ad una nuova, speciale emozione, la trovo una reazione molto umana."""
Ushiromiya Kinzo,"""......You think... you can understand my love...?"" ",""".........You think......you can understand my love.........?""",""".........You think......you can understand my love...?""",「………お前に、……我が愛が理解できるというのか………。」,「………お前に、……我が愛が理解できるというのか………」,""".........По‐твоему, ...ты понимаешь мою любовь?..""",""".........Você acha......que pode entender o meu amor.........?""",「………你能，……理解我的愛嗎………？」,「………你能，……理解我的爱吗………？」,"""... Credi... di poter comprendere il mio amore...?"""
Willard H. Wright,"""I'm not qualified to understand it. However, I'm also not qualified to deny it."" ","""I'm not qualified to understand it. However, I'm also not qualified to deny it.""",[=UP],「理解する資格はねェ。だが、否定する資格もねェ。」,「理解する資格はねェ。だが、否定する資格もねェ」,"""Не мне понимать её, как и опровергать.""","""Eu não sou qualificado para entendê‐lo, tampouco sou qualificado para negá‐lo.""",「我沒資格理解。不過與此同時，我也沒資格否定。」,「我没资格理解。不过与此同时，我也没资格否定。」,"""Non ho il diritto di capirlo. Ma non ho nemmeno il diritto di negarlo."""
Ushiromiya Kinzo,"""......Oooh, ...Beatrice... ...Please, ...forgive me..."" ","""..................Oooh, ......Beatrice...... ......Please, .........forgive me.........""","""............Oooh, ......Beatrice.........Please, ...forgive me......""",「………………おぉ、……ベアトリーチェ……。……私を、………許してくれ………。」,「………………おぉ、……ベアトリーチェ……。……私を、………許してくれ………」,"""............O‐о‐о...... Беатриче......... Прошу, ...прости меня......""","""..................Oooh, ......Beatrice...... ......Por favor, .........me perdoe.........""",「………………哦——，……貝阿朵莉切……。……請，………原諒我吧………」,「………………哦——，……贝阿朵莉切……。……请，………原谅我吧………」,"""... Oooh... Beatrice... ti prego... perdonami..."""
,"Kinzo sobbed quietly for a while, wiping away his tears... ","Kinzo sobbed quietly for a while, wiping away his tears...",[=UP],金蔵は目頭を押さえながら、しばらくの間、静かに咽び泣いた…。,[=JP],"Кинзо тихо всхлипывал, вытирая слезы...","Kinzo soluçou em silêncio por um tempo, secando suas lágrimas...",金藏邊捂住眼睛，邊在一小段時間內，靜靜抽泣…。,金藏边捂住眼睛，边在一小段时间内，静静抽泣…。,"Kinzo pianse in silenzio per un po', asciugandosi le lacrime..."
