Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Jessica,"""Hahahaha, you've just gotta get beyond cutting straight down from the top all the time. You make two cuts from the top to get four pieces. If you keep it like that and cut across the side, splitting it into upper and lower halves, you get four times two equals eight pieces!"" ","""Hahahaha, it's just that you won't get anywhere if you always cut down from the top. You make two cuts from the top to get four pieces. If you keep it like that and cut across the side, splitting it into an upper half and a lower half, you get four times two equals eight pieces!""",[=UP],「はっははは、上から切るばかりが能じゃないってことだぜ。上から２回切って、４分割。その状態で側面から切れば、上段と下段にわかれて、４分割が倍の８分割！」,[=JP],"""Ха‐ха‐ха, всё просто: ничего не добьёшься, если будешь резать только сверху. Делаешь два разреза сверху, чтобы получить четыре части. А дальше, разрезав поперёк, разделишь на верхнюю и нижнюю половины, и получится восемь равных частей!""","""Hahahaha, é que você não pode só ficar cortando por cima. Você faz dois cortes no topo e consegue quatro pedaços. Se manter assim e cortar na lateral, dividindo em parte de cima e parte de baixo, você tem quatro vezes dois que é igual a oito pedaços!""",「哈、哈哈哈，也就是光從上面切不算真本事嘞。從上面切 2 刀，劃分為 4。在這種情況下再從側面切一刀的話，就是上下分開，4 塊翻一倍變 8 塊！」,「哈、哈哈哈，也就是光从上面切不算真本事嘞。从上面切 2 刀，划分为 4。在这种情况下再从侧面切一刀的话，就是上下分开，4 块翻一倍变 8 块！」,"""Hahhahaha, è solo che non lo capirai mai se lo tagli sempre dall'alto. Si fanno due tagli dall'alto per ottenere quattro pezzi. Se lo lasci in questo modo e lo tagli da un lato, dividendolo in una parte superiore e una inferiore, ottieni quattro per due uguale otto pezzi!"""
Ushiromiya George,"""It's an answer you can't reach unless you think three-dimensionally. In other words, the correct answer is three."" ","""It's an answer you can't reach unless you think three‐dimensionally. In other words, the correct answer is three.""","""It's an answer you can't reach unless you think three-dimensionally. In other words, the correct answer is three.""",「立体で考えないと出せない答えだね。つまり、正解は３回さ。」,「立体で考えないと出せない答えだね。つまり、正解は３回さ」,"""Не думая трёхмерно, не найдёшь ответ. В общем, правильный ответ — три.""","""É uma resposta que só é alcançada pensando tridimensionalmente. Ou seja, a resposta certa é três.""",「這是個，不立體思考就得不出來的答案呢。總而言之，正確答案是 3 刀。」,「这是个，不立体思考就得不出来的答案呢。总而言之，正确答案是 3 刀。」,"""È una risposta a cui non puoi arrivare se non pensi in tre dimensioni. {n}In altre parole, la risposta corretta è tre."""
Ushiromiya Battler,"""...Huh? Really? I...thought the correct answer was one."" ","""......Huh? Really? I......thought the correct answer was one.""",[=UP],「……え？　そうなのか？俺、……１回だと思ってたけど。」,「……え？　そうなのか？　俺、……１回だと思ってたけど」,"""......Э? Правда? Я...... думал, что один.""","""......Quê? Mesmo? Eu......pensei que a resposta certa era um.""",「……哎？是嗎？我，……還以為是 1 刀。」,「……哎？是吗？我，……还以为是 1 刀。」,"""... Huh? Davvero? Io... ho pensato che la risposta esatta fosse uno."""
Ushiromiya Hideyoshi,"""Wahahahaha! What kind of magic did you use?! There's no way in the world you could manage it with one."" ","""Wahahahaha! What kind of magic did you use?! There's no way in the world you could manage it with one.""",[=UP],「わっはっはっはっは！　そらどんな魔法や！　いくらなんでも１回は無理や。」,「わっはっはっはっは！　そらどんな魔法や！　いくらなんでも１回は無理や」,"""Ва‐ха‐ха‐ха! Что за магия такая?! Одним это невозможно.""","""Wahahahaha! Que tipo de magia usou pra fazer isso?! Não importa o que tente, um é impossível.""",「哇哈哈哈哈！這是啥子魔法吶！甭管怎麼講，1 刀是不可能的吶。」,「哇哈哈哈哈！这是啥子魔法呐！甭管怎么讲，1 刀是不可能的呐。」,"""Wahahahaha! Che razza di magia hai usato?! È impossibile riuscire a risolverlo con un solo taglio."""
Ushiromiya Rosa,"""*giggle* This isn't a riddle, it's just a normal math problem."" ","""*giggle*. This isn't a riddle, it's just a normal math problem.""",[=UP],「くすくす。これはなぞなぞじゃなくて、普通に算数的な問題よ。」,「くすくす。これはなぞなぞじゃなくて、普通に算数的な問題よ」,"""*хи‐хи*. Это не загадка, а обычная математическая задача.""","""*risos*. Isso sequer é um enigma, é só um problema matemático normal.""",「呵呵。這並不是腦筋急轉彎，而是普通的算數問題喲。」,「呵呵。这并不是脑筋急转弯，而是普通的算数问题哟。」,"""*giggle*. Questo non è un enigma, è solamente un normale problema di matematica."""
Ushiromiya Battler,"""......Huh? Oh, ...really...? Nnnnng, I thought of the three-cut method right away, ...but I figured that was too easy, so I guess I tried to twist it too far..."" ",""".........Huh? Oh, ......really...? Nnnnn, I thought of the three‐cut method right away, ......but I figured that was too easy, so I guess I tried to twist it too far......""",""".........Huh? Oh, ......really...? Nnnnn, I thought of the three-cut method right away, ......but I figured that was too easy, so I guess I tried to twist it too far......""",「………え、あぁ、……そうなのか…？　んんんんん、３回ってのはすぐに思いついたんだが、……それじゃ簡単すぎて問題にならないと思って、捻り過ぎたか……。」,「………え、あぁ、……そうなのか…？　んんんんん、３回ってのはすぐに思いついたんだが、……それじゃ簡単すぎて問題にならないと思って、捻り過ぎたか……」,""".........Э? O...... в самом деле?.. Н‐н‐н, я сразу подумал о трёх разрезах...... но мне показалось, что это слишком просто, и я немного закрутил......""",""".........Hã? Oh, ......é mesmo...? Nnnnn, eu pensei que o método com três cortes era o certo, ......mas percebi que era muito fácil, então tentei diminuir para dois......""",「………哎，啊——，……是這樣嗎…？嗯————，3 刀我是馬上就想到了，……不過我就是在想，這樣就太簡單了不能算問題，我是轉彎轉過頭了麼……？」,「………哎，啊——，……是这样吗…？嗯————，3 刀我是马上就想到了，……不过我就是在想，这样就太简单了不能算问题，我是转弯转过头了么……？」,"""... Eh? Oh... davvero...? Mmmmh, ho pensato subito al metodo dei tre tagli... ma ho immaginato che fosse troppo facile, quindi credo di averlo rigirato un po' troppo..."""
Ushiromiya Maria,"""...Battler's answer is smaller than the one in the book. Is Battler right?"" ","""......Battler's answer is smaller than the one in the book. Is Battler right?""",[=UP],「……戦人の答えの方が、ご本の答えより少ない。戦人が正解？」,[=JP],"""......Ответ Баттлера меньше, чем в книге. Он прав?""","""......A resposta do Battler é menor que a do livro. O Battler tá certo?""",「……戰人的答案，刀數比書上的答案少。戰人的是正確答案？」,「……战人的答案，刀数比书上的答案少。战人的是正确答案？」,"""... La risposta di Battler è più piccola di quella del libro. Battler ha ragione?"""
Furudo Erika,"""Yes, he is. ......Battler-san is right. The correct answer is one slice."" ","""Yes, he is. .........Battler‐san is right. The right answer is ""one slice"".""","""Yes, he is. .........Battler-san is right. The right answer is one slice.""",「えぇ、そうです。………戦人さんが正解です。正解は、１回です。」,「えぇ、そうです。………戦人さんが正解です。正解は、１回です」,"""Да, прав. .........Баттлер прав. Правильный ответ — один разрез.""","""Sim, está. .........O Battler‐san está certo. A resposta correta é ""um corte"".""",「嗯，是的。………戰人答對了哦。正確答案是，1 刀。」,「嗯，是的。………战人答对了哦。正确答案是，1 刀。」,"""Sì, è giusta. ... Battler-san ha ragione. La risposta giusta è un taglio."""
,"Battler was happy that someone had confirmed his answer. ...However, at some point, Erika's face had lost its cheeriness. ","Battler was happy that someone had confirmed his answer. ......However, at some point, Erika's face had lost its cheeriness.",[=UP],戦人は、自分の答えを認めてくれる人間がいたので喜ぶ。……だが、ヱリカの表情からは、いつの間にか上機嫌なものが消えていた。,[=JP],"Баттлер был рад тому, что его ответ подтвердили...... но лицо Эрики вдруг утратило оживлённый вид.","Battler ficou feliz que alguém havia confirmado sua resposta. ......Porém, em determinado momento, a face de Erika perdeu sua alegria.",戰人對有人認同自己的答案感到很高興。……不過，繪梨花的臉上，卻是在不知不覺間沒有了喜悅。,战人对有人认同自己的答案感到很高兴。……不过，绘梨花的脸上，却是在不知不觉间没有了喜悦。,"Battler era felice che qualcuno avesse confermato la sua risposta. ... Però, ad un certo punto, il viso di Erika aveva perso la sua vivacità."
Furudo Erika,"""......To think that a Human other than myself would give the answer one...and that it'd be you, of all people."" ",""".........To think that a {y:0:Human}{n:0:human} other than myself would answer ""one""...and that it'd be you, of all people.""",""".........To think that a human other than myself would answer one...and that it'd be you, of all people.""",「………私以外に、１回と答えられるニンゲンがいて、それがよりにもよって、あなたとは。」,「………私以外に、１回と答えられるニンゲンがいて、それがよりにもよって、あなたとは」,""".........Подумать только, что догадалась не только я... и из всех это вы.""",""".........E pensar que algum {y:0:Humano}{n:0:humano} além de mim iria responder ""um""...e de todas as pessoas, seria você.""",「………除我外，居然還有人會回答 1 刀，而這人竟，偏偏是你。」,「………除我外，居然还有人会回答 1 刀，而这人竟，偏偏是你。」,"""... Pensare che un umano, oltre a me stessa, abbia risposto uno... e che tra tutte le persone, sia tu."""
Ushiromiya Battler,"""Your answer was one too, Erika? ...I guess you were also thinking out of the box."" ","""Your answer was ""one"" too, Erika? ......I guess you were also thinking pretty far out of the box.""","""Your answer was one too, Erika? ......I guess you were also thinking out of the box.""",「ヱリカも答えは１回なのかよ。……どうやらお前も、相当捻くれてるみたいだな。」,「ヱリカも答えは１回なのかよ。……どうやらお前も、相当捻くれてるみたいだな」,"""Твой ответ тоже 'один', Эрика?......Наверное, ты тоже думала вне пространства.""","""Sua resposta também era ""um"", Erika? ......Acho que você também pensou bem longe da caixa.""",「繪梨花的回答也是 1 刀嗎？……看來你也是，相當的劍走偏鋒啊。」,「绘梨花的回答也是 1 刀吗？……看来你也是，相当的剑走偏锋啊。」,"""Anche la tua risposta era uno, Erika? ... Suppongo che anche tu stavi pensando fuori dagli schemi."""
Furudo Erika,"""After all, it would be truly foolish to simply assume you knew what shape it was, after hearing that it was a piece of cheese."" ","""It would be truly foolish to arbitrarily decide the shape just because you heard it was a piece of cheese.""",[=UP],「一個のチーズと聞いて、その形状を決め付けるのは、実に愚かしいことですので。」,「一個のチーズと聞いて、その形状を決め付けるのは、実に愚かしいことですので」,"""Поистине глупо произвольно выбирать форму лишь потому, что слышишь о куске сыра.""","""Você precisa ser realmente muito tolo para, arbitrariamente, definir a forma só porque ouviu que era um pedaço de queijo.""",「聽了有一只奶酪，就妄加斷定其形狀，那就實是可謂愚蠢。」,「听了有一只奶酪，就妄加断定其形状，那就实是可谓愚蠢。」,"""Sarebbe davvero folle decidere arbitrariamente la forma solo perché avete sentito che era un pezzo di formaggio."""
Ushiromiya Ange,"""That's impossible. Onii-chan got it wrong, didn't he? How could you cut it into eight pieces with less than three slices?"" ","""That's impossible. Onii‐chan got it wrong, didn't he? How could you cut it into eight pieces with less than three slices?""","""That's impossible. Onii-chan got it wrong, didn't he? How could you cut it into eight pieces with less than three slices?""",「出来るわけないわ。お兄ちゃんの勘違いでしょ。３回未満でどうやって８等分するのよ。」,「出来るわけないわ。お兄ちゃんの勘違いでしょ。３回未満でどうやって８等分するのよ」,"""Не может быть. Братик ведь ошибается? Как можно разрезать на восемь частей менее чем тремя разрезами?""","""Isso é impossível. O onii‐chan errou, não errou? Como você pode cortar em oito pedaços fazendo menos de três cortes?""",「做不到的。哥哥他是搞錯了吧。少於 3 刀，要怎麼來等分成 8 塊。」,「做不到的。哥哥他是搞错了吧。少于 3 刀，要怎么来等分成 8 块。」,"""È impossibile. Onii-chan ha sbagliato, non è vero? Come si potrebbe dividerlo in otto pezzi con meno di tre tagli?"""
{f:5:Featherine},"""How foolish, child of man. *giggle*giggle*... It says to cut it into eight pieces, but nowhere does it say that they have to be of equal size..."" ","""How foolish, child of man. *giggle*giggle*...... It says to cut it into eight pieces, but nowhere does it say that they have to be of equal size...""",[=UP],「愚かしや、人の子よ。くすくすくすくす……。８つに分けろとは言っているが、等分にしろとは問うていない…。」,「愚かしや、人の子よ。くすくすくすくす……。８つに分けろとは言っているが、等分にしろとは問うていない…」,"""Как глупо, дитя человека. *хи‐хи*хи‐хи*...... Сказано, что надо разрезать на восемь частей, но нигде не написано, что они должны быть одинакового размера...""","""Quanta tolice, filho do homem. *risos*risos*...... É dito que deve ser cortado em oito pedaços, mas não há nada que diga que devem ser de igual tamanho...""",「愚蠢，人子喲。呵呵呵呵……。雖是叫人分成 8 塊，但並未要求等分…」,「愚蠢，人子哟。呵呵呵呵……。虽是叫人分成 8 块，但并未要求等分…」,"""Che sciocca, figlia dell'uomo. *giggle*giggle*... Dice di tagliarlo in otto pezzi, ma non è scritto da nessuna parte che debbano essere di uguale misura..."""
Ushiromiya Ange,"""It's still impossible. Do you cut it with something other than a knife?"" ","""It's still impossible. Do you cut it with something other than a knife?""",[=UP],「それにしたって不可能でしょ。ナイフ以外の方法で切るの？」,[=JP],"""Всё равно это невозможно. Надо резать не ножом, а чем‐то другим?""","""Continua sendo impossível. Você usou outra coisa para cortar?""",「即便這樣，還是不可能吧。用餐刀以外的方法切？」,「即便这样，还是不可能吧。用餐刀以外的方法切？」,"""È impossibile comunque. Lo tagli con qualcosa di diverso da un coltello?"""
{f:5:Featherine},"""The rules say that only the knife can cut it, and that the knife can only cut in a straight line. However, to turn it around, the rules do not say anything besides that... In fact, the shape of the cheese is never specified."" ","""The rules say that only the knife can cut it, and that the knife can only cut in a straight line. However, to turn it around, the rules do not say anything besides that...... In fact, the shape of the cheese is never specified.""",[=UP],「ナイフ以外では切れない、ナイフは直線に切らねばならない、と条件がある。しかし、逆を返せば、それ以外に条件はない……。いや、そもそも、チーズの形さえも示されてはいない。」,「ナイフ以外では切れない、ナイフは直線に切らねばならない、と条件がある。しかし、逆に言えば、それ以外に条件はない……。いや、そもそも、チーズの形さえも示されてはいない」,"""В правилах сказано, что резать можно только ножом и что нож режет только по прямой. Но ничего другого там не написано...... Нигде не указана форма сыра.""","""As regras dizem que você só pode cortar com uma faca, e que essa faca só pode cortar em linha reta. Porém, ao contrário, as regras não dizem nada mais além disso...... Sim, afinal, as regras nunca especificaram o formato do queijo.""",「存在著，除餐刀外切不了，餐刀必須以直線來切的條件。不過，反過來講，即是除此外無其他條件……。不，說到底，連奶酪的形狀都沒有示出。」,「存在着，除餐刀外切不了，餐刀必须以直线来切的条件。不过，反过来讲，即是除此外无其他条件……。不，说到底，连奶酪的形状都没有示出。」,"""Le regole dicono che solo il coltello lo può tagliare, e che il coltello può solo fare linee dritte. D'altro canto, le regole non dicono nulla oltre a ciò... infatti, la forma del formaggio non è mai stata specificata."""
Ushiromiya Battler,"""I see... When you all heard ""a large piece of cheese"", you thought of a flat cylinder, like Camembert or something. ...I was thinking about sliced cheese, like the kind you might put on your toast for breakfast. ...'Cause you know, full blocks of cheese you'd cut with a knife aren't something I come across that often."" ","""I get it... When you all heard ""a large piece of cheese"", you thought of a flat cylinder, like Camembert. ......I was thinking about sliced cheese, like the kind you might put on your toast for breakfast. ......After all, I don't usually have anything to do with full blocks of cheese that you'd cut with a knife.""","""I get it... When you all heard 'a large piece of cheese', you thought of a flat cylinder, like Camembert. ......I was thinking about sliced cheese, like the kind you might put on your toast for breakfast. ......After all, I don't usually have anything to do with full blocks of cheese that you'd cut with a knife.""",「そうか…。みんなは大きなチーズが１個って聞いて、カマンベールみたいな、平べったい円筒状のものを想像してたのか。……俺は、朝食のトーストの上に載せるスライスチーズを想像していたぜ。……ナイフで切り分けるような立派なチーズとは、普段、縁がねぇからよ。」,「そうか…。みんなは大きなチーズが１個って聞いて、カマンベールみたいな、平べったい円筒状のものを想像してたのか。……俺は、朝食のトーストの上に載せるスライスチーズを想像していたぜ。……ナイフで切り分けるような立派なチーズとは、普段、縁がねぇからよ」,"""Понятно... Услышав про большой кусок сыра, вы представили плоский цилиндр вроде камамбера. ......Я представил нарезанный сыр, который кладут в тост на завтрак. ......Ведь мне не часто приходится резать ножом целые сырные блоки.""","""Eu entendi... Quando você escuta ""um grande pedaço de queijo"", logo pensa em um cilindro plano, como um camembert. ......Eu estava pensando em fatias de queijo, igual aqueles que você coloca na sua torrada no café da manhã. ......Afinal, eu normalmente não me deparo todo dia com blocos de queijo que você precisa ficar cortando com a faca.""",「對了…。大家聽到有 1 只大大的奶酪，想像的是像卡芒貝爾那樣的，扁平圓筒形的奶酪吧。……我想像的是，放在早餐吐司麵包上的薄片奶酪。……因為我平常，與那種用餐刀來切的高檔奶酪無緣。」,「对了…。大家听到有 1 只大大的奶酪，想象的是像卡芒贝尔那样的，扁平圆筒形的奶酪吧。……我想象的是，放在早餐吐司面包上的薄片奶酪。……因为我平常，与那种用餐刀来切的高档奶酪无缘。」,"""Capisco... quando avete sentito ‘un grande pezzo di formaggio’, avete pensato ad un cilindro piatto, come il Camembert. ... Io stavo pensando al formaggio a fette, come quello che si mette sui toast a colazione. ... Dopotutto, di solito non ho a che fare con interi blocchi di formaggio da tagliare con un coltello."""
Furudo Erika,"""...The shape of the cheese isn't specified in the rules. A mistake by the ones who made the book. I imagine that there's a picture of a flat cylinder of cheese there in Maria-san's book."" ","""......The shape of the cheese isn't specified in the rules. A mistake by the ones who made the book. I imagine that there's a picture of a flat cylinder of cheese there in Maria‐san's book.""","""......The shape of the cheese isn't specified in the rules. A mistake by the ones who made the book. I imagine that there's a picture of a flat cylinder of cheese there in Maria-san's book.""",「……チーズの形状に条件は示されませんでした。出題者のミスです。恐らく、真里亞さんのその本には、いわゆる平べったい円筒状チーズの図面があるはずです。」,「……チーズの形状に条件は示されませんでした。出題者のミスです。恐らく、真里亞さんのその本には、いわゆる平べったい円筒状チーズの図面があるはずです」,"""......Форма сыра в правилах не указана. Ошибка авторов книги. Думаю, в книге Марии картинка сыра в виде плоского цилиндра.""","""......A forma do queijo não foi especificada pelas regras. Um erro por parte de quem escreveu o livro. Eu imaginei que tivesse uma ilustração de um queijo cilíndrico no livro da Maria‐san.""",「……奶酪的形狀，沒有出示條件。此乃出題者的失誤。恐怕，在真里亞的書上是應該有畫著，你說的那個扁平圓筒形奶酪吧。」,「……奶酪的形状，没有出示条件。此乃出题者的失误。恐怕，在真里亚的书上是应该有画着，你说的那个扁平圆筒形奶酪吧。」,"""... Nelle regole non è specificata la forma del formaggio. Un errore di chi ha scritto il libro. Immagino che ci sia un'immagine di un cilindro di formaggio nel libro di Maria-san."""
Ushiromiya Maria,"""Uu-. There is. Right here."" ","""Uu. There is. Right here.""","""Uu-. There is. Right here.""",「うー。ある。ほら。」,「うー。ある。ほら」,"""У‐у. Да. Вот.""","""Uu. Tem, sim. Bem aqui.""",「嗚——。有畫。瞧。」,「呜——。有画。瞧。」,"""Uu-. C'è. Proprio qui."""
,"As Erika had guessed, the book Maria held had an illustration of a piece of cheese just as Erika had described it. ","As Erika had guessed, the book Maria held had an illustration of a piece of cheese just as Erika had described it.",[=UP],ヱリカの推測通り、真里亞の持つ本にはヱリカの主張したとおりのチーズのイラストがあった。,[=JP],"Как Эрика и предположила, в книге Марии была иллюстрация такого сыра, какой она описала.","Bem como Erika supôs, o livro de Maria continha a ilustração de um pedaço de queijo igual ao que Erika descreveu.",就跟繪梨花推測的一樣，真里亞拿著的書上有繪梨花所講的那種奶酪的圖畫。,就跟绘梨花推测的一样，真里亚拿着的书上有绘梨花所讲的那种奶酪的图画。,"Come Erika aveva creduto, il libro che Maria teneva conteneva l'illustrazione di un pezzo di formaggio, proprio come Erika lo aveva descritto."
,"...With cheese of this shape, three slices really would be the correct answer. ","......With cheese of this shape, three slices really would be the correct answer.",[=UP],……確かに、この形状のチーズなら、３回で切るのが正解になる。,[=JP],......С сыром такой формы правильный ответ и вправду три разреза.,"......Com um queijo desse formato, três fatias realmente seria a resposta correta.",……的確，這種形狀的奶酪，切 3 刀即是正確答案。,……的确，这种形状的奶酪，切 3 刀即是正确答案。,"... Con del formaggio con questa forma, tre tagli sarebbe davvero la risposta corretta."
,You cut it in a + pattern from the top to make four pieces. Then cut it from the side to double that and make eight pieces. ,You cut it in a + pattern from the top to make four pieces.{n}Then cut it from the side to double that and make eight pieces., You cut it in a + pattern from the top to make four pieces. Then cut it from the side to double that and make eight pieces.,上から十字に切り、４分割。側面から上下に切り分け、これで倍になり８分割。,上から十字に切り、４分割。{n}側面から上下に切り分け、これで倍になり８分割。,"Сверху режешь его +, чтобы разрезать на четыре части.{n}А дальше разрезаешь поперёк и получаешь восемь частей.",Você corta no formato de um + na parte de cima para ter quatro pedaços.{n}E depois corta pelo lado para dobrar o número e ter oito partes.,先從上方十字切開，劃分為 4 塊。{n}再從側面下刀上下分家，這樣就翻一倍變 8 塊。,先从上方十字切开，划分为 4 块。{n}再从侧面下刀上下分家，这样就翻一倍变 8 块。,Lo si taglia orizzontalmente e verticalmente dall'alto per farne quattro pezzi. {n}Poi si taglia da un lato per raddoppiarli e ottenerne otto.
,"However, since this illustration hadn't been shown, the interpretation of the cheese had been left to the answerer. ","However, since this illustration hadn't been shown, the interpretation of the cheese had been left to the answerer."," However, since this illustration hadn't been shown, the interpretation of the cheese had been left to the answerer.",しかし、このイラストを示さなかった以上、チーズの解釈は回答者に委ねられている。,しかし、このイラストを示さなかった以上、チーズの解釈は解答者に委ねられている。,"Но иллюстрации нет, поэтому форму сыра можно выбирать самим.","Mas, como a ilustração não foi mostrada para nós, a interpretação do queijo abriu margem para outra resposta.",然而，只要沒給看這幅圖，奶酪的解釋權就是在答題者的手中。,然而，只要没给看这幅图，奶酪的解释权就是在答题者的手中。,"Però, poiché questa illustrazione non è stata mostrata, l'interpretazione del formaggio è stata lasciata ai lettori."
Ushiromiya Kyrie,"""...That's right. At the moment the problem was stated, no one said anything about how the cheese was shaped or how flexible it was."" ","""......That is right. When the problem was stated, it never said anything about what the cheese's shape was or how flexible it was.""",[=UP],「……確かにそうね。出題の時点で、チーズの形状や、その柔らかさなどには触れられていなかったわ。」,「……確かにそうね。出題の時点で、チーズの形状や、その柔らかさなどには触れられていなかったわ」,"""......Верно. Когда задача была поставлена, нигде не говорилось, какой он формы и гибкости.""","""......Tem razão. Quando o problema foi lido, nunca chegou a ser dito qual era o formato do queijo ou se ele era flexível.""",「……的確是如此呢。在出題時，沒有提到奶酪的形狀與其柔韌性呢。」,「……的确是如此呢。在出题时，没有提到奶酪的形状与其柔韧性呢。」,"""... Avete ragione. Quando il problema è stato esposto, non è stato detto nulla riguardo la forma del formaggio o la sua flessibilità."""
Furudo Erika,"""Exactly. It seems that Battler-san was the more flexible one when it comes to both brains and cheese."" ","""Exactly. It seems that Battler‐san was the more flexible one, when it comes to both brains and cheese.""","""Exactly. It seems that Battler-san was the more flexible one when it comes to both brains and cheese.""",「そういうことです。どうやら、チーズも頭も。柔らかかったのは戦人さんの方だったようです。」,「そういうことです。どうやら、チーズも頭も。柔らかかったのは戦人さんの方だったようです」,"""Именно. Кажется, Баттлер стал думать более гибко, когда дело дошло до мозга и сыра.""","""Exatamente. Parece que o Battler‐san é o mais flexível de nós, quando se trata de cérebro e de queijo.""",「是的。看來，奶酪也好思維也罷，均是戰人的要更加柔韌呢。」,「是的。看来，奶酪也好思维也罢，均是战人的要更加柔韧呢。」,"""Esattamente. Sembra che Battler-san sia stato il più flessibile per quanto riguarda il cervello e il formaggio."""
Ushiromiya Jessica,"""...I-I don't get it. How does making it sliced cheese let you cut it into eight parts with a single knife slice?"" ","""I, ......I don't get it. How does making it sliced cheese let you cut it into eight parts with a single knife slice?""",[=UP],「わ、……わけわかんねぇぜ。スライスチーズだったら、どうしてナイフ１回で８個に分けられるんだよ。」,「わ、……わけわかんねぇぜ。スライスチーズだったら、どうしてナイフ１回で８個に分けられるんだよ」,"""Я...... я не понимаю. Как можно получить восемь частей, разрезав сыр один раз?""","""Eu, ......eu não entendi. Como um queijo fatiado permite que você o deixe em oito pedaços com um único corte de faca?""",「莫、……莫名其妙。薄片奶酪，為什麼餐刀一刀就能切成 8 塊？」,「莫、……莫名其妙。薄片奶酪，为什么餐刀一刀就能切成 8 块？」,"""Io... non capisco. Come fa l'averlo a fette a rendere possibile il dividerlo in otto parti con un solo taglio?"""
Furudo Erika,"""Why not try it with that paper napkin. Pretend it's sliced cheese."" ","""Why not try it with that paper napkin. Pretend it's sliced cheese.""",[=UP],「お手元のペーパーナプキンで試してみたらどうですか。これをスライスチーズだと思って。」,「お手元のペーパーナプキンで試してみたらどうですか。これをスライスチーズだと思って」,"""Почему бы не показать на примере этой бумажной салфетки. Представьте, что это ломтик сыра.""","""Por que não tenta com aquele guardanapo de papel. Finja que é uma fatia de queijo.""",「就以手邊的紙巾來試試如何？請把它當成薄片奶酪。」,「就以手边的纸巾来试试如何？请把它当成薄片奶酪。」,"""Perché non proviamo con quel fazzoletto di carta? Facciamo finta che sia una fetta di formaggio."""
Ushiromiya Battler,"""...It's like this. You fold it accordion-style. ...How many times do you need to fold it to make eight sections...?"" ","""......It's like this. You fold it accordion‐style. ......How many times do you need to fold it to make eight sections...?""","""......It's like this. You fold it accordion-style. ......How many times do you need to fold it to make eight sections...?""",「……つまりよ。こうしてさ、蛇腹に折るわけさ。……何回折れば８個になるかな…。」,「……つまりよ。こうしてさ、蛇腹に折るわけさ。……何回折れば８個になるかな…」,"""......Вот так. Складываем его гармошкой. ......Сколько раз его нужно сложить, чтобы получить восемь частей?..""","""......Seria algo assim. Você faz uma dobra sanfonada. ......Quantas vezes precisa dobrar para fazer oito partes...?""",「……總而言之啊。就是像這樣，如蛇腹般地折疊起來。……要折幾次才能切成 8 塊呢…？」,「……总而言之啊。就是像这样，如蛇腹般地折叠起来。……要折几次才能切成 8 块呢…？」,"""... Si fa così. Lo pieghi come una fisarmonica. ... Quante volte bisogna piegarlo per farne otto sezioni...?"""
Furudo Erika,"""Six times."" ","""Six times.""",[=UP],「６回です。」,「６回です」,"""Шесть раз.""","""Seis vezes.""",「6 次。」,[=CHT],"""Sei volte."""
,"To fold it accordion-style, you alternate between upward and downward folds. ","To fold it accordion‐style, you alternate between upward and downward folds.","To fold it accordion-style, you alternate between upward and downward folds.",蛇腹折りとは、山折りと谷折りを繰り返す折り方だ。,[=JP],"Чтобы сложить его гармошкой, чередуешь восходящие и нисходящие сгибы.","Para fazer uma dobra sanfona, você precisa alterar e dobrar por cima e por baixo.",蛇腹折疊，是種反覆左折右折的迂回折疊法。,蛇腹折叠，是种反复左折右折的迂回折叠法。,"Per piegarlo come una fisarmonica, si alternano pieghe verso l'alto a pieghe verso il basso."
,"Once you've done this six times, it looks like the side of an accordion. ","Once you've done this six times, it looks like the side of an accordion."," Once you've done this six times, it looks like the side of an accordion.",それを６回も繰り返すと、まるでアコーディオンカーテンのように見えてくる。,[=JP],"Если сделать так шесть раз, получится гармошка.","Assim que tiver dobrado seis vezes, ele estará parecido com uma sanfona.",將紙巾反覆折個 6 次，它看起來就簡直是成了幅折疊窗簾。,将纸巾反复折个 6 次，它看起来就简直是成了幅折叠窗帘。,"Una volta fatto per sei volte, sembra come la parte laterale di una fisarmonica."
Ushiromiya Battler,"""With normal cheese, it'd break if you tried to fold it like this, ...but the rules say that this cheese can't break unless you use a knife, right...?"" ","""With normal cheese, it'd break if you tried to fold it like this, ......but the rules say that this cheese can't break unless you use a knife, right...?""",[=UP],「普通のチーズなら、こんなに折ったらそこで千切れちまうところだが。……ナイフ以外じゃ千切れないことになってんだろ…？」,[=JP],"""Обычный сыр раскрошится, если попробовать так сложить его...... но в правилах сказано, что его можно разрезать только ножом, верно?..""","""Se fosse um queijo normal, ele acabaria quebrando ao dobrar dessa forma, ......mas as regras dizem que o queijo não pode quebrar a não ser que você use a faca, certo...?""",「要是普通的奶酪，像這樣折起來可是會斷掉的。……不過，它可是除餐刀外切不了吧…？」,「要是普通的奶酪，像这样折起来可是会断掉的。……不过，它可是除餐刀外切不了吧…？」,"""Il formaggio normale si spezzerebbe se provassi a piegarlo così... ma le regole dicono che questo formaggio non può essere tagliato a meno che non usi un coltello, giusto...?"""
