Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
{f:5:Beatrice},"""...How is that related to splitting everyone into two rooms...?"" ","""......How is that related to splitting everyone into two rooms and having them stay there...?""","""......How is that related to splitting everyone into two rooms...?""",「……それが、２部屋にわかれて篭城するのと、どう関係があるのでしょう…。」,「……それが、２部屋にわかれて篭城するのと、どう関係があるのでしょう…」,"""......При чём тут разделение всех по двум комнатам?..""","""......E o que isso tem a ver com dividir todos em dois quartos e obrigá‐los a permanecer dentro deles...?""",「……這與分成兩個房間籠城，有什麼關係呢…？」,「……这与分成两个房间笼城，有什么关系呢…？」,"""... Come è collegato al dividere tutti in due stanze...?"""
Ushiromiya Battler,"""Because she'll be able to trick them with it. Watch."" ","""That's where her silver tongue will come into play. Watch.""","""That's because she'll be able to trick them with it. Watch.""",「そこはヤツが、口車でうまいことやるのさ。見てな。」,「そこはヤツが、口車でうまいことやるのさ。見てな」,"""Так она сможет обманывать их. Наблюдать.""","""É aqui que a sua lábia entra em cena. Observe.""",「她是會利用這一點，巧語糊弄的。瞧著吧。」,「她是会利用这一点，巧语糊弄的。瞧着吧。」,"""Ed è per questo, che sarà in grado di ingannarli così. Guarda."""
Furudo Erika,"""Yes. That's the only reason I split them into two rooms."" ","""Yes. That's the only reason I split them into two rooms.""",[=UP],「えぇ。そのためだけに、２部屋にわけたのですから。」,「えぇ。そのためだけに、２部屋にわけたのですから」,"""Да. Я разделила их по двум комнатам только поэтому.""","""Sim. Esse é o único motivo pelo qual eu os dividi em dois quartos.""",「是的。畢竟，我就是單為這一個目的，才分成了兩個房間。」,「是的。毕竟，我就是单为这一个目的，才分成了两个房间。」,"""Già. È l'unica ragione per cui li ho divisi in due stanze."""
,The cousin room was filled with a quiet tension. ,The cousins' room was filled with a quiet tension.,[=UP],いとこ部屋は、静かな緊張感に満たされていた。,[=JP],Над комнатой кузенов нависла тихая напряжённость.,O quarto dos primos estava preenchido por uma tensão silenciosa.,在堂兄妹房間中，充滿著靜靜的緊張感。,在堂兄妹房间中，充满着静静的紧张感。,La stanza dei cugini era piena di tensione.
,This room had six people. ,This room had six people., This room had six people.,この部屋には６人。,[=JP],Там было шесть человек.,Este quarto tem seis pessoas.,這個房間裡有 6 人。,这个房间里有 6 人。,Questa stanza conteneva sei persone.
,"Krauss, Jessica, and Rudolf. ","Krauss, Jessica, and Rudolf."," Krauss, Jessica, and Rudolf.",蔵臼と朱志香、そして留弗夫。,[=JP],"Краусс, Джессика, Рудольф.","Krauss, Jessica e Rudolf.",藏臼與朱志香，還有留弗夫。,藏臼与朱志香，还有留弗夫。,"Krauss, Jessica, e Rudolf."
,"...And then the most suspicious ones, the male servants Genji, Kanon, and Gohda, who had been forced to hole up in here. ","......And then the most suspicious ones, the male servants Genji, Kanon, and Gohda, who had been forced to hole up in here.",[=UP],……それから、もっとも疑われている、源次、嘉音、郷田の、男性使用人たちが、ここで篭城を強いられている。,[=JP],"......И наиболее подозрительные — слуги: Генджи, Канон и Года, которых вынудили запереться с ними.","......E aqueles mais suspeitos, os serviçais masculinos, Genji, Kanon e Gohda, que foram forçados a ficarem trancados dentro do quarto.",……以及，最受懷疑的男性傭人，源次、嘉音、鄉田，被迫於此籠城。,……以及，最受怀疑的男性佣人，源次、嘉音、乡田，被迫于此笼城。,"... E poi i più sospetti, i domestici maschi Genji, Kanon, e Gohda, che erano stati costretti a rinchiudersi lì dentro."
,"Jessica leaned against Krauss's shoulder, wrapped up in a blanket. ","Jessica leaned against Krauss's shoulder, wrapped up in a blanket."," Jessica leaned against Krauss's shoulder, wrapped up in a blanket.",朱志香は毛布に包まりながら、蔵臼の肩にもたれかかっている。,[=JP],"Джессика, закутанная в одеяло, прислонилась к плечу Краусса.","Jessica estava recostada contra o ombro de Krauss, enrolada em um cobertor.",朱志香裹著毛毯，倚靠著藏臼的肩膀。,朱志香裹着毛毯，倚靠着藏臼的肩膀。,"Jessica era poggiata alla spalla di Krauss, avvolta in una coperta."
,"She was drowsy, but apparently couldn't get to sleep. ","She was drowsy, but apparently couldn't get to sleep."," She was drowsy, but apparently couldn't get to sleep.",朦朧とはしているが、寝付けないようだった。,[=JP],"Она была сонной, но не могла заснуть.","Ela estava sonolenta, mas não parecia que seria capaz de pegar no sono.",雖意識朦朧，但她好像並未睡著。,虽意识朦胧，但她好像并未睡着。,"Era assonnata, ma apparentemente non riusciva a dormire."
,"It was no surprise. In this bizarre situation, it would probably take some time before she could accept her mother's death... ","It was no surprise. In this bizarre situation, it would probably take a lot longer before she could accept her mother's death..."," It was no surprise. In this bizarre situation, it would probably take some time before she could accept her mother's death...",無理もない。この異常な状況下で母の死を受け入れるには、まだまだ時間がかかるだろう…。,[=JP],"Неудивительно. В такой неестественной ситуации потребуется время, прежде чем она сможет принять смерть матери...","Não era uma surpresa. Em uma situação bizarra dessas, certamente levaria muito tempo antes que ela conseguisse aceitar a morte de sua mãe...",這也難免。要在這種異常狀況下接受母親的死，乃是尚需不少時間吧…。,这也难免。要在这种异常状况下接受母亲的死，乃是尚需不少时间吧…。,"Non c'era da sorprendersi. In questa bizzarra situazione, probabilmente ci avrebbe messo un po' ad accettare la morte di sua Madre..."
,"...Kanon thought that this was the sort of time he should stay by Jessica's side, but that looked like it would be hard to do in front of Rudolf's intimidating glare. ","......Kanon thought that this was the sort of time he should stay by Jessica's side, but that looked like it would be hard to do in front of Rudolf's intimidating glare.",[=UP],……嘉音は、こういう時にこそ、朱志香の脇にいてやりたいと思ったが、威圧感を持って睨みつけてくる留弗夫の前で、それは難しいようだった。,[=JP],"......Канон подумал, что сейчас ему нужно поддержать Джессику, однако под пугающим взглядом Рудольфа это было непросто.","......Kanon pensou que esse era o momento em que ele deveria permanecer ao lado de Jessica, mas pareceu difícil demais fazer isso diante do olhar intimidador de Rudolf.",……雖然嘉音想到，在這種時候，自己得陪在朱志香的身邊，但在目光中帶著威懾地瞪著自己的留弗夫面前，這事似乎難以如願以償。,……虽然嘉音想到，在这种时候，自己得陪在朱志香的身边，但在目光中带着威慑地瞪着自己的留弗夫面前，这事似乎难以如愿以偿。,"... Kanon pensò che quello doveva essere uno di quei momenti in cui avrebbe dovuto essere al fianco di Jessica, ma sembrava che sarebbe stato difficile farlo di fronte allo sguardo intimidatorio di Rudolf."
,"Rudolf stayed completely silent, but his inner emotions showed clearly in his eyes. ","Rudolf stayed completely silent, but his inner emotions showed clearly in his eyes."," Rudolf stayed completely silent, but his inner emotions showed clearly in his eyes.",留弗夫はずっと沈黙しているが、彼の内なる感情の全てが目に出てしまっていた。,[=JP],"Рудольф молчал, но его внутренние эмоции ясно читались в его глазах.","Rudolf permaneceu em completo silêncio, mas suas emoções interiores estavam claramente visíveis em seus olhos.",留弗夫一直保持著沉默，不過，他內在的感情乃是全由眼睛表現了出來。,留弗夫一直保持着沉默，不过，他内在的感情乃是全由眼睛表现了出来。,"Rudolf stava in complete silenzio, ma nei suoi occhi si potevano vedere le sue emozioni."
,"So, Genji, Kanon, and Gohda didn't have to ask to realize that they were suspected. ","So, without even asking, Genji, Kanon, and Gohda all understood that they were under suspicion."," So, Genji, Kanon, and Gohda didn't have to ask to realize that they were suspected.",だから、源次も嘉音も郷田も、自分たちが疑われていることを、尋ねずとも理解できていた。,[=JP],"Генджи, Канону и Годе даже не нужно было спрашивать, чтобы понять, что они под подозрением.","Por isso, mesmo sem comentar nada, Genji, Kanon e Gohda sabiam que estavam todos sob suspeitas.",所以，源次、嘉音、鄉田，不用問就知道了，自己正在受懷疑。,所以，源次、嘉音、乡田，不用问就知道了，自己正在受怀疑。,"Quindi, Genji, Kanon, e Gohda non avevano bisogno di chiedere per capire di essere sospettati."
,"Sometimes, Gohda asked to help in an attempt to get on their good side and correct this misunderstanding, but it seemed to be having the opposite effect. ","Sometimes, Gohda would ask if he could help in an attempt to correct this misunderstanding, but that seemed to have the opposite effect."," Sometimes, Gohda would ask if he could help in an attempt to correct this misunderstanding, but that seemed to have the opposite effect.",時折、郷田が、その誤解を解きたくて、何かお手伝いできることはありませんかとゴマをするが、それはものの見事に逆効果のようだった。,[=JP],"Время от времени Года спрашивал, может ли он помочь уладить это недоразумение, но только усугублял положение.","Às vezes, Gohda perguntava se poderia ajudar a tentar corrigir esse mal‐entendido, mas parecia ter o efeito contrário.",雖然鄉田時不時地為化解這個誤會，拍馬屁地尋問“有沒有什麼我們能幫上忙的事”，但這貌似只是起了非比尋常的反作用。,虽然乡田时不时地为化解这个误会，拍马屁地寻问“有没有什么我们能帮上忙的事”，但这貌似只是起了非比寻常的反作用。,"Talvolta, Gohda aveva chiesto se poteva aiutare a correggere questo equivoco, ma sembrava avere l'effetto opposto."
,The best option available to him... ...was to stay quiet so that he didn't aggravate Rudolf...and sit still at the end of the sofa... ,The only good option available to him......was to stay quiet so that he didn't aggravate Rudolf...and sit still at the end of the sofa..., The only good option available to him......was to stay quiet so that he didn't aggravate Rudolf...and sit still at the end of the sofa...,彼らにとって最善なのは、……留弗夫を刺激しないように黙って、ソファーの一角に固まっていることだけなのだ…。,[=JP],"Единственный хороший вариант в его распоряжении...... молчать, чтобы не злить Рудольфа, и неподвижно сидеть в конце дивана...",A única boa opção que estava disponível a ele......era permanecer quieto para não irritar Rudolf...e ficar sentado na ponta do sofá...,對他們來說，只有一個最佳選擇，……閉上嘴以免刺激留弗夫，擠在一起坐在沙發一角…。,对他们来说，只有一个最佳选择，……闭上嘴以免刺激留弗夫，挤在一起坐在沙发一角…。,L'unica buona opzione che gli rimaneva... era rimanere zitto in modo da non far alterare Rudolf... e rimanere fermo sul divano...
,"In the next room over, there were also six people: Erika, Hideyoshi, George, Shannon, Nanjo, and Kumasawa. ","In the next room over, there were also six people: Erika, Hideyoshi, George, Shannon, Nanjo, and Kumasawa."," In the next room over, there were also six people: Erika, Hideyoshi, George, Shannon, Nanjo, and Kumasawa.",そして隣の部屋には、ヱリカを初め、秀吉、譲治、紗音、南條、熊沢の６人がいた。,[=JP],"В соседней комнате тоже было шесть человек: Эрика, Хидэёши, Джордж, Шаннон, Нанджо и Кумасава.","No quarto ao lado, também haviam seis pessoas: Erika, Hideyoshi, George, Shannon, Nanjo e Kumasawa.",然後，在隔壁房間待著的是，以繪梨花為首的，秀吉、讓治、紗音、南條、熊澤，6 人。,然后，在隔壁房间待着的是，以绘梨花为首的，秀吉、让治、纱音、南条、熊泽，6 人。,"Anche nella stanza accanto c'erano sei persone: Erika, Hideyoshi, George, Shannon, Nanjo, e Kumasawa."
,"The format of the room and the constricted atmosphere were the same as the cousin room, ...but even so, it was relatively calm there. ","The format of the room and the suffocating atmosphere were the same as the cousins' room, ......but even so, it was relatively calm there."," The format of the room and the constricted atmosphere were the same as the cousins' room, ......but even so, it was relatively calm there.",いとこ部屋と、部屋の構造と窒息しそうな緊張感は同じだが、……まだそれでも、多少は落ち着いた雰囲気だった。,[=JP],"Размер комнаты и созданная обстановка были такими же, как у комнаты кузенов...... но всё же там было относительно спокойно.","O formato do quarto e a atmosfera sufocante eram iguais ao quarto dos primos, ......mas, mesmo assim, estava relativamente mais calmo.",雖然房間的構造與令人窒息的緊張感，與堂兄妹房間相同，……不過此處的氣氛，還是多少能令人安下心。,虽然房间的构造与令人窒息的紧张感，与堂兄妹房间相同，……不过此处的气氛，还是多少能令人安下心。,"L'aspetto della stanza e l'atmosfera erano uguali a quelli della stanza dei cugini... ma anche così, c'era una certa calma."
,"George sat holding Shannon, who was darkly hanging her head the whole time. ","George sat holding Shannon, who was hanging her head despondently the whole time."," George sat holding Shannon, who was darkly hanging her head the whole time.",譲治は、ずっと暗く俯いている紗音に付き添って座っている。,[=JP],"Джордж сидел рядом с Шаннон, мрачно опустившей голову.","George sentou‐se segurando Shannon, que passou o tempo todo desanimada, com a cabeça baixa.",讓治緊靠著坐在，一直陰郁地低著頭的紗音身邊。,让治紧靠着坐在，一直阴郁地低着头的纱音身边。,"George era seduto reggendo Shannon, che aveva tenuto la testa chinata per tutto il tempo."
,Kumasawa and Nanjo sat nervously as they listened to Hideyoshi explain the situation... ,Kumasawa and Nanjo sat nervously as they listened to Hideyoshi explain the situation..., Kumasawa and Nanjo sat nervously as they listened to Hideyoshi explain the situation...,熊沢と南條も、落ち着きなさそうに座り、事情を説明する秀吉の話に耳を傾けていた…。,[=JP],"Кумасава и Нанджо сидели на нервах, слушая Хидэёши, объясняющего ситуацию...","Kumasawa e Nanjo sentaram‐se nervosos, enquanto escutavam Hideyoshi explicar a situação...",熊澤與南條，心神不寧地坐著，傾聽著在說明情況的秀吉的話…。,熊泽与南条，心神不宁地坐着，倾听着在说明情况的秀吉的话…。,Kumasawa e Nanjo erano seduti nervosamente mentre ascoltavano Hideyoshi che spiegava la situazione...
Ushiromiya Hideyoshi,"""We don't know how many enemies there are... ...However, we have guns with us. And of course, I've shot guns before! I'm not talkin' about the Hawaii Shooting Center here! It's been long enough that I can confess, but I once defiantly fired off one of them occupyin' forces pistols...! You see, back then, the black market was controlled by foreign gangsters..."" ","""We don't know how many enemies there are... ......However, we've got a gun right here. And of course, I've shot one before! I'm not talkin' about the Hawaii Shooting Center here! It's been long enough that I can confess, but I once defiantly fired off one of them occupyin' forces pistols...! You see, back then, the black market was controlled by foreign gangsters—""","""We don't know how many enemies there are... ......However, we have guns with us. And of course, I've shot guns before! I'm not talkin' about the Hawaii Shooting Center here! It's been long enough that I can confess, but I once defiantly fired off one of them occupyin' forces pistols...! You see, back then, the black market was controlled by foreign yakuza...""",「敵が何人いるかもわからんのや…。……しかし、わしらにはこうして銃がある。もちろん、撃ったこともあるで！　ハワイ射撃センターとちゃうで？！　わしな、もう時効だから白状するが、進駐軍のピストルをぶっ放して啖呵を切ったこともあるんやで…！　当時の闇市は外人ヤクザが牛耳っとってなぁ、」,「敵が何人いるかもわからんのや…。……しかし、わしらにはこうして銃がある。もちろん、撃ったこともあるで！　ハワイ射撃センターとちゃうで？！　わしな、もう時効だから白状するが、進駐軍のピストルをぶっ放して啖呵を切ったこともあるんやで…！　当時の闇市は外国人ヤクザが牛耳っとってなぁ、」,"""Мы не знаем, сколько там врагов......... Но у нас есть ружья. И, конечно же, я раньше стрелял! Не только в центре стрельбы на Гавайях! Я достаточно долго не признавался, но однажды я демонстративно застрелил одного из пистолетов оккупационных войск!.. Видите ли, тогда чёрный рынок находился под контролем иностранного якудзы...""","""Nós não sabemos quantos inimigos são... ......Mas temos armas bem aqui. E é claro, eu já atirei antes! Não estou falando daquele Centro de Tiro Havaiano! Já faz tanto tempo que posso confessar, mas uma vez eu desafiadoramente atirei com uma daquelas pistola das forças de ocupação...! Sabem, naquela época, o mercado negro era controlado por mafiosos estrangeiros—""",「不知道，敵人有幾人吶…。……但是，俺們有槍。當然，俺是有開過槍的吶！這可不是說，在夏威夷射擊場哦？！因為過了時效了所以俺就老實坦白了，俺吶，跟人吵架時可是開過進駐軍的手槍吶…！當時的黑市，由外籍黑道執牛耳——」,「不知道，敌人有几人呐…。……但是，俺们有枪。当然，俺是有开过枪的呐！这可不是说，在夏威夷射击场哦？！因为过了时效了所以俺就老实坦白了，俺呐，跟人吵架时可是开过进驻军的手枪呐…！当时的黑市，由外籍黑道执牛耳——」,"""Non sappiamo quanti nemici ci sono... tuttavia, abbiamo dei fucili. {n}E ovviamente, ho già sparato prima! Non sto parlando dell'Hawaii Shooting Center! È passato abbastanza tempo da poter confessare, ma una volta con aria di sfida ho sparato ad uno di quelle forze di occupazione...! Vedete, a quei tempi, il mercato nero era controllato da yakuza stranieri..."""
,He probably wanted to make everyone feel secure by convincing them that he could be relied upon. ,He probably wanted to make everyone feel secure by convincing them that he could be relied upon.,[=UP],きっと、自分は頼りになるから安心しろと訴えたいのだろう。,[=JP],"Убеждая их, что на него можно положиться, он хотел, чтобы все чувствовали себя в безопасности.","Ele provavelmente queria fazer com que todos se sentissem seguros, contando como ele podia ser um cara confiável.",他多半是想表達，自己是靠得住的，所以請放心吧。,他多半是想表达，自己是靠得住的，所以请放心吧。,Probabilmente voleva che tutti si sentissero sicuri convincendoli che potevano fidarsi di lui.
,"Hideyoshi went into one of his old stories that everyone had heard many times, and which had gotten more extravagant each time they'd heard it. ","Hideyoshi went into one of his old stories that everyone had heard many times, and that had gotten more extravagant each time they heard it."," Hideyoshi went into one of his old stories that everyone had heard many times, and that had gotten more extravagant each time they heard it.",秀吉は、すでにみんながどこかで、そして何度も聞かされたことがあり、そして聞く度に派手になっていく武勇伝をいつまでも語り続けている。,[=JP],"Хидэёши углубился в одну из своих старых историй, которые все слышали много раз и которые с каждым разом становились всё более экстравагантными.","Hideyoshi começou uma de suas velhas histórias que todos já tinham ouvido incontáveis vezes, e que ficavam mais extravagantes cada vez que ele as contava.",秀吉沒完沒了地講著，大家早就在哪裡聽其講過好多遍的，每聽一次就誇張一分的他的英勇事跡。,秀吉没完没了地讲着，大家早就在哪里听其讲过好多遍的，每听一次就夸张一分的他的英勇事迹。,"Hideyoshi attaccò con una delle sue vecchie storie che tutti avevano sentito molte volte, e che diventavano più stravaganti di ogni volta che la ascoltavano."
,"It didn't make them any more confident in Hideyoshi's abilities, ...but it did seem to calm things down a little by bringing in a sense of normality. ","It didn't make them any more confident in Hideyoshi's abilities, ......but it did seem to calm things down a little by bringing in a sense of normality."," It didn't make them any more confident in Hideyoshi's abilities, ......but it did seem to calm things down a little by bringing in a sense of normality.",秀吉に対する頼もしさは、さっぱり生まれてこないが、……ある種の安定感というか、日常性というか、場をわずかに和ませる効果はあるようだった。,[=JP],"Так они не убедились в его способностях...... но он немного успокоил ситуацию, вернув чувство обыденности.","Isso não os deixava mais confiantes nas habilidades de Hideyoshi, ......mas pareceu acalmar um pouco mais as coisas, trazendo uma sensação de normalidade.",雖然絲毫沒對秀吉心生仰仗之情，……但該說是某種安定感，還是說日常性好呢，這種東西貌似具有略微緩和氣氛的效果。,虽然丝毫没对秀吉心生仰仗之情，……但该说是某种安定感，还是说日常性好呢，这种东西貌似具有略微缓和气氛的效果。,Ciò non serviva ad accrescere la loro fiducia nelle abilità di Hideyoshi... ma sembrava che calmasse un po' le acque portando un senso di normalità.
Kumasawa Chiyo,"""...Why has a crime like this happened...? I hope the boat comes tomorrow..."" ","""......Why has a crime like this happened...? I hope the boat can come tomorrow...""","""......Why has a crime like this happened...? I hope the boat comes tomorrow...""",「……どうしてこんな事件が…。明日、船が来られればいいのですが…。」,「……どうしてこんな事件が…。明日、船が来られればいいのですが…」,"""......В чём причина этого инцидента?.. Надеюсь, катер завтра прибудет...""","""......Por que um crime desses aconteceu...? Espero que o barco possa vir amanhã...""",「……為什麼會發生這種事件…？但願，明天船能來…」,「……为什么会发生这种事件…？但愿，明天船能来…」,"""... Perché è accaduto un crimine del genere...? Spero che la nave arrivi domani..."""
Nanjo Terumasa,"""That seems unlikely... ...It looks as though we'll be staying here for two nights. ...Now is a good time to get some sleep..."" ","""That seems unlikely... ......It looks as though we'll be staying here for two nights. ......Now is a good time to get some sleep...""",[=UP],「明日は難しいでしょうな…。……二晩の長丁場になりそうだ。……とにかく、こういう時はしっかり睡眠を取りましょう…。」,「明日は難しいでしょうな…。……二晩の長丁場になりそうだ。……とにかく、こういう時はしっかり睡眠を取りましょう…」,"""Вряд ли......... Скорее всего, нам придётся пробыть здесь две ночи. ......Сейчас хорошее время для сна...""","""Não parece muito provável... ......Parece que teremos que ficar aqui por duas noites. ......Agora é uma boa hora para dormirmos um pouco...""",「明天是有點難吧…。……看來，是得熬 2 個晚上的漫長時間呢。……不管怎樣，在這種時候我們可得好好補充睡眠吶…」,「明天是有点难吧…。……看来，是得熬 2 个晚上的漫长时间呢。……不管怎样，在这种时候我们可得好好补充睡眠呐…」,"""Pare difficile... sembra che dovremo restare qui per due notti. ... Ora è una buona occasione per dormire un po'..."""
Ushiromiya George,"""Haha... My nerves aren't dull enough to let me sleep soundly in a situation like this..."" ","""Haha... I don't have the nerves to sleep soundly in a situation like this...""","""Haha... My nerves aren't dull enough to let me sleep soundly in a situation like this...""",「はは…。この状況で、すやすや眠れるほど、僕の神経は太くないよ…。」,「はは…。この状況で、すやすや眠れるほど、僕の神経は太くないよ…」,"""Ха‐ха... Сомневаюсь, что мои нервы позволят мне спокойно спать в такой ситуации...""","""Haha... Eu não tenho nervos para dormir profundamente em uma situação dessas...""",「哈哈…。我的神經可沒粗到，能在這種狀況下呼呼大睡…」,「哈哈…。我的神经可没粗到，能在这种状况下呼呼大睡…」,"""Haha... i miei nervi non sono abbastanza stanchi per lasciarmi dormire in una situazione del genere..."""
Shannon,"""...George-sama..."" ","""......George‐sama......""","""......George-sama......""",「……譲治さま……。」,「……譲治さま……」,"""......Господин Джордж......""",[=UP],「……讓治少爺……」,「……让治少爷……」,"""... George-sama..."""
,The pain and anger of losing his mother quietly tormented George. ...Sleepiness probably wouldn't be coming to him for a while... ,The pain and anger of losing his mother quietly tormented George. ......Sleepiness probably wouldn't be coming to him for a while...,[=UP],譲治を静かに苛む、母を殺された怒りと悲しみ。……彼には当分の間、睡魔が近寄る隙はないだろう…。,[=JP],Джорджа тихо мучили боль и гнев от потери матери. ......Ему ещё не скоро захочется спать...,A dor e a raiva de perder sua mãe atormentava George em silêncio.{n}......A sonolência provavelmente não o atingiria por um tempo...,母親遇害的悲憤，靜靜地折磨著讓治。……他當前是不會展現，令睡魔得以靠近的破綻的吧…。,母亲遇害的悲愤，静静地折磨着让治。……他当前是不会展现，令睡魔得以靠近的破绽的吧…。,Il dolore e l'ira per aver perso sua Madre tormentavano quietamente George. ... Probabilmente non avrebbe preso sonno per un po'...
,"Erika suddenly clapped her hands as though she had just remembered something, then whispered in Hideyoshi's ear, interrupting the old story, which he had grown quite engrossed with. ","Erika suddenly clapped her hands as though she had just remembered something, then whispered in Hideyoshi's ear, interrupting the old story, which he had grown very engrossed with."," Erika suddenly clapped her hands as though she had just remembered something, then whispered in Hideyoshi's ear, interrupting the old story, which he had grown very engrossed with.",ヱリカは、ふと思い出したように手をポンと打つと、武勇伝が楽しくなってしまった秀吉の耳元に近付き、小声で囁く。,[=JP],"Эрика вдруг хлопнула в ладоши, будто вспомнив о чём‐то, и что‐то шепнула на ухо Хидэёши, прервав старую историю, в которую он погружался всё больше и больше.","Erika bateu palmas repentinamente, como se tivesse acabado de se lembrar de alguma coisa, e então sussurrou no ouvido de Hideyoshi, interrompendo a biografia heroica de Hideyoshi, na qual ele contava com muito entusiasmo.",繪梨花好像突然想到了什麼，“砰”地敲了下手，把嘴湊到，講自己英勇事跡講得開心起來的秀吉耳邊，小聲講道。,绘梨花好像突然想到了什么，“砰”地敲了下手，把嘴凑到，讲自己英勇事迹讲得开心起来的秀吉耳边，小声讲道。,"Erika improvvisamente batté le mani come se avesse appena ricordato qualcosa, quindi sussurrò qualcosa all'orecchino di Hideyoshi, interrompendo la vecchia storia, che lo aveva davvero preso."
Furudo Erika,"""...Sorry, I'm going to go the cousin room for a second. There's one little thing I just need to check on with the servants over there."" ",""".........Sorry, I'm just going to the cousins' room for a second. ......There's one little thing I just need to check on with the servants over there.""","""......Sorry, I'm going to go the cousins' room for a second. There's one little thing I just need to check on with the servants over there.""",「………すみません、ちょっといとこ部屋へ行って来ます。……ちょっとどうしても、向こうの使用人の方たちに確認したいことがありまして。」,「………すみません、ちょっといとこ部屋へ行って来ます。……ちょっとどうしても、向こうの使用人の方たちに確認したいことがありまして」,"""......Прошу прощения, но я отойду на секунду в комнату кузенов. Мне нужно кое‐что проверить там со слугами.""",""".........Desculpa, eu só vou dar uma passadinha no quarto dos primos. ......Tem uma coisinha que eu preciso confirmar com os serviçais que estão lá.""",「………不好意思，我稍微去下堂兄妹房間。……稍微有點事，想去找那邊的傭人們確認。」,「………不好意思，我稍微去下堂兄妹房间。……稍微有点事，想去找那边的佣人们确认。」,"""... Mi dispiace, vado un secondo nella stanza dei cugini. C'è una piccola cosa che ho bisogno di controllare con i domestici lì."""
Ushiromiya Hideyoshi,"""Can't you use the phone? You just need to dial the room number."" ","""Can't you use the phone? You just need to dial the room number.""",[=UP],「何や、電話ではあかんのか。部屋番号をダイヤルするだけやで。」,「何や、電話ではあかんのか。部屋番号をダイヤルするだけやで」,"""Нельзя по телефону? Просто набери номер комнаты.""","""Não pode usar o telefone? Só precisa discar para o ramal do quarto.""",「啥呀，就不能用電話麼？只用撥房門號就行了吶。」,「啥呀，就不能用电话么？只用拨房门号就行了呐。」,"""Non puoi usare il telefono? Devi soltanto digitare il numero della stanza."""
Furudo Erika,"""Oh, have you forgotten? It seems the culprit has broken the phones."" ","""Oh, have you forgotten? It seems the culprit has broken the telephone lines.""","""Oh, have you forgotten? It seems the culprit has broken the phones.""",「ほら、お忘れですか。電話、どうも犯人に壊されてるみたいですし。」,「ほら、お忘れですか。電話、どうも犯人に壊されてるみたいですし」,"""О, вы забыли? Из‐за преступника телефоны не работают.""","""Ora, já se esqueceu? Parece que o culpado danificou as linhas telefônicas.""",「您忘了嗎？電話好像已被犯人破壞了。」,「您忘了吗？电话好像已被犯人破坏了。」,"""Oh, non ricorda? Sembra che il colpevole abbia rotto la linea telefonica."""
Ushiromiya Hideyoshi,"""Wait, you don't mean... ...you've found some kind of contradiction in their testimonies?"" ","""What's this? Are you sayin'......you've found some kind of contradiction in their statements?""","""Wait, you don't mean......you've found some kind of contradiction in their testimonies?""",「なんや、ひょっとして…、……彼らの証言に、何かムジュンでも気付いたっちゅうんかっ？」,[=JP],"""Стой, неужели......... Ты нашла противоречие в их показаниях?""","""O quê? Do que tá falando......encontrou algum tipo de contradição no testemunho deles?""",「怎麼，難道…，……你是從他們的證言中，察覺到了什麼矛盾麼？」,「怎么，难道…，……你是从他们的证言中，察觉到了什么矛盾么？」,"""Aspetta, vuoi dire... hai trovato qualche contraddizione nelle loro testimonianze?"""
,"Up until this point, Erika had spent a lot of time giving the impression that she behaved like a detective. So, Hideyoshi immediately assumed that this was something vital to do with the crime. ","Erika had created a strong impression with her detective‐like behavior up to this point. So, Hideyoshi immediately assumed that this was something vital to do with the crime.","Up until this point, Erika had spent a lot of time giving the impression that she behaved like a detective. So, Hideyoshi immediately assumed that this was something vital to do with the crime.",ここまでの過程で、ヱリカは充分に、探偵らしい振る舞いを印象付けていた。なので秀吉はすぐに、事件にかかわる重要な何かだろうと、勝手に思い込んだ。,[=JP],"До сих пор Эрика много времени производила впечатление детектива. Поэтому Хидэёши тотчас же предположил, что это нечто жизненно важное насчёт преступления.","Erika já havia criado uma forte impressão usando seu comportamento metido a detetive. Por isso, Hideyoshi imediatamente pressupôs que era algo vital ao crime.",由於在至此為止的過程中，繪梨花以像個偵探的言行，給他們留下了充分的印象。所以秀吉馬上自說自話地以為，這多半是與事件有關的什麼很重要的事。,由于在至此为止的过程中，绘梨花以像个侦探的言行，给他们留下了充分的印象。所以秀吉马上自说自话地以为，这多半是与事件有关的什么很重要的事。,"Fino a questo momento, Erika aveva passato parecchio tempo dando l'impressione che si stesse comportando come un detective. Quindi, Hideyoshi pensò immediatamente che questo era un qualcosa di vitale collegato al crimine."
