Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"...George, who realized that first, raised his head. ","...George, who realized that first, raised his head.",[=UP],…それを最初に察した譲治が顔を上げる。,[=JP],"...Джордж, осознавший это первым, поднял голову.","...George, que percebeu isso primeiro, levantou sua cabeça.",…第一個察覺這點的讓治抬起了頭。,…第一个察觉这点的让治抬起了头。,"... George, che per primo aveva realizzato questa cosa, sollevò la testa."
Ushiromiya George,"""I'll go as well. You will too, right, Battler-kun? The more people, the better...!"" ","""I'll go too. You will too, right, Battler‐kun? The more people, the better...!""","""I'll go too. You will too, right, Battler-kun? The more people, the better...!""",「僕も行こう。戦人くんも来るだろう？　人数が多い方がいい…！」,[=JP],"""Я тоже иду. Ты тоже, верно, Баттлер‐кун? Чем больше людей, тем лучше!..""","""Irei também. E você também, certo, Battler‐kun? Quanto mais pessoas, melhor...!""",「我也去。戰人君也要去吧？人數多一點好…！」,「我也去。战人君也要去吧？人数多一点好…！」,"""Verrò anch'io. Anche tu verrai, vero, Battler-kun? Più siamo, meglio è...!"""
Ushiromiya Battler,"""S-Sure!! Aunt Eva, we're coming even if you tell us not to."" ","""S‐sure!! Auntie Eva, we're coming even if you tell us not to.""","""S, sure!! Eva oba-san, we're coming even if you tell us not to.""",「お、おう！！　絵羽伯母さん、来るなって言ったって付いてくぜ。」,「お、おう！！　絵羽伯母さん、来るなって言ったって付いてくぜ」,"""Р‐Разумеется!!! Тётя Ева, мы идём, даже если ты против этого.""","""C‐Claro!! Tia Eva, estamos indo mesmo se você nos disser para não ir.""",「哦、哦——！！就算繪羽姑母說別來，我也會跟著去的。」,「哦、哦——！！就算绘羽姑母说别来，我也会跟着去的。」,"""C-Certo!! Eva oba-san, verremo anche se tu non vuoi."""
Ushiromiya Jessica,"""...I-I'm coming too...! I can't be the only one to hide in a safe place...!"" ","""...I, I'm coming too...! I'll be damned if I'm gonna be the only one hiding where it's safe...!""","""...I, I'm coming too...! I can't be the only one to hide in a safe place...!""",「…わ、私も行くよ…！　私だけ安全なところに隠れてなんかいられないぜ…！」,[=JP],"""...Я... я тоже иду!.. Я не собираюсь одна прятаться в укрытии!..""","""...E‐Eu também vou...! Não consigo ser a única me escondendo onde é seguro...!""",「…我、我也去…！才受不了，就我一個人躲在安全之處嘞…！」,「…我、我也去…！才受不了，就我一个人躲在安全之处嘞…！」,"""... V-Verrò anche io...! Non posso essere l'unica che resta a nascondersi al sicuro...!"""
Ushiromiya Natsuhi,"""Jessica, you must not go outside!! Stay here with me. Got it?!"" ","""Jessica, you must not go outside!! You are to stay here with me. Do you understand?!""","""Jessica, you must not go outside!! Stay here with me. Alright?!""",「朱志香は出てはなりません！！　ここに私と居るのです。良いですね？！」,[=JP],"""Джессика, тебе нельзя выходить наружу!!! Оставайся здесь со мной. Хорошо?!""","""Jessica, você não deve sair!! Você tem que ficar aqui comigo. Entendeu?!""",「朱志香，不准出去！！留在這裡，與我一起。懂了嗎？！」,「朱志香，不准出去！！留在这里，与我一起。懂了吗？！」,"""Jessica, tu non devi uscire!! Resta qui con me. Capito?!"""
,"It was like they were implying that those three had already been killed anyway, so going outside would be pointless. ","She was essentially implying that those three had already been killed anyway, so it was pointless to go outside.","It was like they were implying that those three had already been killed anyways, so it was pointless to go outside.",それは暗に、彼らはどうせもう殺されているから、表に出るのは無意味だと言っているようなもの。,[=JP],"Это походило на признание того, что те трое уже в любом случае были мертвы, поэтому выходить наружу не имеет смысла.","Ela estava essencialmente implicando que aqueles três já tinham sido mortos de qualquer forma, então era inútil sair.",這話等同於是在暗示，反正他們已經被殺了，所以出去也毫無意義。,这话等同于是在暗示，反正他们已经被杀了，所以出去也毫无意义。,"Era come se stessero dicendo tra le righe che quei tre, comunque, erano già stati uccisi, perciò uscire sarebbe stato inutile."
,"Natsuhi realized that Eva felt like her heart had been gouged out, but she spoke out strongly as Jessica's mother. ","Natsuhi also realized that she had made a deep gouge in Eva's heart, but she said those words strongly as Jessica's mother."," Natsuhi also realized that Eva felt like her heart had been gouged out, but she said that strongly as Jessica's mother.",絵羽の心を大きく抉ったことを夏妃も察するが、朱志香の母としてその言葉を強く言い切った。,[=JP],"Нацухи также понимала, что сейчас творилось на душе у Евы, насколько разрывается её сердце, но сказала свои слова твёрдо, как мать Джессики.","Natsuhi também percebeu que tinha feito uma goiva no coração de Eva, mas disse aquelas palavras vigorosamente como mãe de Jessica.",夏妃也知道，這話會令繪羽心如刀絞，但作為朱志香的母親，她還是斬釘截鐵地將此說了出來。,夏妃也知道，这话会令绘羽心如刀绞，但作为朱志香的母亲，她还是斩钉截铁地将此说了出来。,"Natsuhi capiva anche che Eva doveva sentirsi come se le avessero strappato il cuore, ma essendo la Madre di Jessica, aveva pronunciato quelle parole con decisione."
Ushiromiya Eva,""".........You're right. That should be fine. Let's have Nii-san's family keep an eye on the guesthouse. ","""..................You're right. That would probably be best. Nii‐san, you and your family keep watch over the guesthouse.""","""..................You're right. That should be fine. Let's have Nii-san's family keep an eye on the guesthouse. ",「………………そうね。それがいいでしょうね。兄さんたち一家はゲストハウスで留守番してて。,「………………そうね。それがいいでしょうね。兄さんたち一家はゲストハウスで留守番してて」,"""..................Ты права. Всё верно. Нии‐сан с семьёй должны охранять домик для гостей.""","""..................Você está certa. Isso provavelmente seria melhor. Nii‐san, você e sua família ficam de guarda na casa de hóspedes.""",「………………是呢。就這麼辦好了。哥一家在賓館留守。」,「………………是呢。就这么办好了。哥一家在宾馆留守。」,"""... Giusto. Dovrebbe andare bene così. Lasciamo che la famiglia di Nii-san resti a fare la guardia alla casa degli ospiti."
Ushiromiya Eva,"This is a problem for my family and Battler-kun's. And I wonder if Doctor Nanjo would mind coming too. Just in case."" ","""This is my family's and Battler‐kun's family's problem. And I wonder if Doctor Nanjo would come too. Just in case of the worst.""","This is my family's and Battler-kun's family's problem. And I wonder if Doctor Nanjo would come too. Just in case.""",これはうちの家族と、戦人くんの家族の問題よ。あと南條先生も来てもらえるかしら。万が一のこともあるかもしれないから。」,「これはうちの家族と、戦人くんの家族の問題よ。あと南條先生も来てもらえるかしら。万が一のこともあるかもしれないから」,"""Это проблемы наших с Баттлером‐куном семей. И мне интересно, пойдёт ли доктор Нанджо. На всякий случай.""","""Isso é problema da minha família e da família do Battler‐kun. E me pergunto se o doutor Nanjo viria também? Só no caso do pior.""",「這是我的家人，與戰人君的家人的問題。另外，南條大夫能不能也來一下？因為，或許會有個萬一。」,「这是我的家人，与战人君的家人的问题。另外，南条大夫能不能也来一下？因为，或许会有个万一。」,"Questo problema riguarda la mia famiglia e quella di Battler-kun. E mi chiedo se il dottor Nanjo vorrà unirsi a noi. Giusto in caso."""
{f:5:Virgilia},"""......In the hall of the mansion, Battler, Eva, George, and Nanjo... found the corpses of Rudolf, Kyrie, and Hideyoshi."" ",""".........In the hall of the mansion, Battler, Eva, George, and Nanjo...found the bodies of Rudolf, Kyrie, and Hideyoshi.""",""".........In the hall of the mansion, Battler, Eva, George, and Nanjo found the corpses of Rudolf, Kyrie, and Hideyoshi.""",「………戦人、絵羽、譲治、南條の４人は屋敷のホールにて、留弗夫、霧江、秀吉の３人の遺体を発見。」,「………戦人、絵羽、譲治、南條の４人は屋敷のホールにて、留弗夫、霧江、秀吉の３人の遺体を発見」,""".........В холле особняка Баттлер, Ева, Джордж и Нанджо обнаружили трупы Рудольфа, Кирие и Хидэёши.""",""".........No hall da mansão, os quatro: Battler, Eva, George e Nanjo...encontraram os corpos de Rudolf, Kyrie e Hideyoshi.""",「………戰人、繪羽、讓治、南條四人在大屋的門廳，發現了留弗夫、霧江、秀吉三人的遺體。」,「………战人、绘羽、让治、南条四人在大屋的门厅，发现了留弗夫、雾江、秀吉三人的遗体。」,"""... Nel vestibolo della villa, Battler, Eva, George, e Nanjo trovarono i corpi di Rudolf, Kyrie, e Hideyoshi."""
Ushiromiya Battler,"""......The fourth through sixth twilights? Then, the corpses were pierced through the forehead, chest, and stomach with those demon stakes?"" ",""".........The fourth twilight through the sixth twilight? Then, the corpses were pierced through the forehead, chest, and stomach with those demon stakes?""",[=UP],「………第四から第六の晩ってことか？　なら死体には、額、胸、腹にそれぞれ、例の悪魔の杭が？」,[=JP],""".........С четвёртых по шестые сумерки? А значит, у трупов должны быть пробиты лоб, грудь и живот теми демоническими кинжалами?""",""".........O quarto até o sexto crepúsculo? Então, os cadáveres foram penetrados pela testa, peito e barriga, com aquelas estacas demoníacas?""",「………是第四到第六晚嗎？那麼，分別在三具屍體的額頭、胸部、腹部插著那惡魔之樁吧？」,「………是第四到第六晚吗？那么，分别在三具尸体的额头、胸部、腹部插着那恶魔之桩吧？」,"""... Il quarto e il quinto crepuscolo? Allora, questi cadaveri sono stati infilzati con quei pugnali diabolici nella fronte, nel petto e nello stomaco?"""
{f:5:Virgilia},"""Yes. ...The demon stakes were buried into them: one in Rudolf's forehead, one in Hideyoshi's chest, and one in Kyrie's stomach."" ","""Yes. ......Into Rudolf's forehead, into Hideyoshi's chest, and into Kyrie's stomach: one demon stake buried into each.""","""Yes. ......The demon stakes were buried into them, one in Rudolf's forehead, one in Hideyoshi's chest, and one in Kyrie's stomach.",「はい。……留弗夫の額に一本。秀吉の胸に一本。そして霧江の腹部に一本、悪魔の杭が打ち込まれています。,「はい。……留弗夫の額に一本。秀吉の胸に一本。そして霧江の腹部に一本、悪魔の杭が打ち込まれています」,"""Да. ......Демонические кинжалы были вонзены в них: один — в лоб Рудольфа, один — в грудь Хидэёши и один — в живот Кирие.""","""Sim. ......Na testa de Rudolf, no peito de Hideyoshi e na barriga de Kyrie: uma estaca demoníaca enterrada em cada um.""",「是的。……留弗夫的額頭。秀吉的胸部。還有霧江的腹部，各被打進了一根惡魔之樁。」,「是的。……留弗夫的额头。秀吉的胸部。还有雾江的腹部，各被打进了一根恶魔之桩。」,"""Sì. ... I pugnali demoniaci erano conficcati nei cadaveri, uno nella fronte di Rudolf, uno nel petto di Hideyoshi, e uno nello stomaco di Kyrie."
{f:5:Virgilia},"""The disorder of the clothing on all three suggests that they were fighting or running away. Since the three corpses were not found right next to each other, it is hypothesized that after coming into contact with the culprit, they attempted some form of resistance."" ","""The clothing on all three was disordered, and because of this, it is thought that they had been fighting or running away. Since the three bodies were not found right next to each other, it is hypothesized that after coming into contact with the culprit, they attempted some form of resistance."""," The clothing on all three was disordered, and because of this, it is thought that they had been fighting or running away. Since the three corpses were not found right next to each other, it is hypothesized that after coming into contact with the culprit, they attempted some form of resistance.""",３人には争ったか、あるいは逃げ回るかしたと思われる着衣の乱れがあります。３人の遺体は寄り添ってはおらず、犯人と遭遇後、ある程度の抵抗を試みたと推定されます。」,「３人には争ったか、あるいは逃げ回るかしたと思われる着衣の乱れがあります。３人の遺体は寄り添ってはおらず、犯人と遭遇後、ある程度の抵抗を試みたと推定されます」,"""Одежда троицы оказалась потрёпанной, и это наводило на мысль, что они боролись и убегали. Поскольку трупы не были найдены в непосредственной близости друг от друга, можно было предположить, что при встрече с преступником они пытались как‐то сопротивляться.""","""A desordem em suas roupas sugere que eles estavam lutando ou fugindo. Como os três corpos não foram encontrados logo ao lado um do outro, a hipótese é de que, depois de entrarem em contato com o culpado, eles tentaram alguma forma de resistência.""",「三人的著裝上，有像是打鬥或胡亂逃跑所造成的凌亂痕跡。三人的遺體並非緊挨在一起，估計他們在遭遇犯人後，嘗試了一定程度的抵抗。」,「三人的着装上，有像是打斗或胡乱逃跑所造成的凌乱痕迹。三人的遗体并非紧挨在一起，估计他们在遭遇犯人后，尝试了一定程度的抵抗。」,"Gli abiti di tutti e tre erano in disordine, e per questo, si pensò che avessero cercato di difendersi o di scappare. Dato che i tre cadaveri non erano stati ritrovati l'uno accanto all'altro, si ipotizzò che dopo aver incontrato il colpevole, avessero cercato di resistere in qualche modo."""
Ushiromiya Battler,"""......And they had stakes in the forehead, chest, and stomach. ...Horrible, just like usual..."" ",""".........With stakes, in the forehead, chest, and stomach. ......Horrible, just like usual...""",[=UP],「………杭で、額と胸と、腹をとか。……相変わらず、惨ぇ…。」,「………杭で、額と胸と、腹をとか。……相変わらず、惨ぇ…」,""".........С кинжалами во лбу, груди и животе. ......Кошмарно, как и всегда...""",""".........E receberam estacas na testa, peito e barriga. ......Horrível, como o usual...""",「………用樁扎進胸口、額頭、腹部。……一如既往的，淒慘…」,「………用桩扎进胸口、额头、腹部。……一如既往的，凄惨…」,"""... Con i pugnali, nella fronte, nel petto, e nello stomaco. ... Orribile, proprio come al solito..."""
Ronove,"""............"" ",""".................................""","""........................""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,"Even though Ronove knew it would be superfluous, he contemplated telling Battler the truth. ","Even though Ronove knew it would be superfluous, he thought that maybe he should tell Battler.",[=UP],ロノウェは蛇足と知りつつ、戦人に伝えるべきかと思った。,[=JP],"Хотя Ронове и понимал, что это будет излишним, он подумал, что ему следует рассказать об этом Баттлеру.","Mesmo que Ronove soubesse que seria supérfluo, ele pensou que talvez ele devesse contar a Battler.",明知這是多此一舉，但羅諾威還是想到了，是否應該告訴戰人。,明知这是多此一举，但罗诺威还是想到了，是否应该告诉战人。,"Pur sapendo che sarebbe stato superfluo, Ronove pensò che forse avrebbe dovuto dirlo a Battler."
,"...Normally, the witch would have killed them in a much, much more horrible way. ","...In actuality, the witch had killed them in a much more horrible way.",[=UP],…本当は魔女は、彼らをもっともっと惨たらしく殺したのだ。,[=JP],...В действительности же ведьма умертвила их гораздо более жутким способом.,"...Normalmente, a bruxa teria matado‐os de uma forma muito, muito mais horripilante.",…其實，魔女殺害他們的方式遠比此更殘酷。,…其实，魔女杀害他们的方式远比此更残酷。,"... In realtà, la strega li aveva uccisi in una maniera molto più raccapricciante."
,...The corpses had been left in this manner only because Beato had suggested to the witch that she show restraint. ,"......Beato had advised the witch to restrain herself, which was why the corpses had been left so undamaged.","......Beato had advised the witch to restrain herself, which was why the corpses had been left in this manner.",……ベアトがそれを控えるようにと魔女に進言したから、この程度の死体で済む。,[=JP],"......Беато посоветовала ведьме сдерживать себя, и именно поэтому трупы были оставлены подобным образом.","......Beato tinha aconselhado a bruxa a conter‐se, por isso os corpos tinham sido deixados tão ilesos.",……全靠貝阿朵針對這點向魔女提了意見，才能以這種程度的屍體了事。,……全靠贝阿朵针对这点向魔女提了意见，才能以这种程度的尸体了事。,"... Beato aveva consigliato alla strega di trattenersi, ed era per questo motivo che i cadaveri erano stati lasciati così."
,"The new witch, thinking it would fit well enough as long as she gouged them with stakes, ...would probably have just stuck a stake into a lump of meat that wasn't even shaped like a Human. ","The new and brutal witch, thinking that all she needed to do was get the ""gouged with a stake"" part right, ......might even have just stuck a stake into a lump of meat that wasn't even shaped like a {y:0:Human}{n:0:human}."," The new witch, thinking that it would fit as long as she gouged with a stake, ......would probably have just stuck a stake into a lump of meat that wasn't even shaped like a human.",あの新しき残忍な魔女は、杭で抉るというのさえ合っていればいいのだろうと、……ニンゲンの形さえ留めない肉塊に杭を立てることさえやったかもしれない。,[=JP],"Новая ведьма, посчитав, что главное, лишь бы были вонзены кинжалы, наверняка бы просто воткнула кинжалы в гору мяса, по форме ни чем не похожую на {y:0:Челове}{n:0:челове}ка.","A nova bruxa, pensando que tudo funcionaria perfeitamente, desde que os goivasse com as estacas, ......provavelmente tinha apenas enfiado uma estaca em um monte de carne que sequer tinha mais a forma de um {y:0:Humano}{n:0:humano}.",那位殘忍的新魔女，甚至搞不好會想著，“只要扎好樁就行了”，……然後留下一團直立著樁的不成人形的肉塊。,那位残忍的新魔女，甚至搞不好会想着，“只要扎好桩就行了”，……然后留下一团直立着桩的不成人形的肉块。,"La nuova strega, pensando che non ci sarebbero stati problemi fintanto che avesse continuato ad usare i pugnali... con ogni probabilità ne avrebbe piantato uno in una massa di carne che non aveva nemmeno più la forma di un essere umano."
,"Rosa's and Maria's corpses were a particularly striking example. ...If they'd been killed as the Golden Witch had wished, just how gruesome would the corpses have been? ","Rosa's and Maria's corpses would probably have been especially striking. ...If they had been killed as the Golden Witch had wished, just how gruesome would the exposed corpses have been?"," Rosa's and Maria's corpses were probably especially striking....If they had been killed as the Golden Witch had wished, just how gruesome would the exposed corpse have been? ",特に楼座と真里亞の死体が顕著だろう。…黄金の魔女が望んだ通りに殺したならば、どれほどに死体は凄惨な姿を曝したことか。,[=JP],"С трупами Розы и Марии всё могло оказаться и того страшнее. ...Если бы они были убиты так, как того хотела Золотая Ведьма, тогда насколько ужасно должны были бы выглядеть их трупы?","Os cadáveres de Rosa e Maria eram um exemplo especialmente notável.{n}...Se elas tivessem sido mortas como a Bruxa Dourada tinha desejado, o quão grotesca estaria a aparência dos cadáveres?",特別是在樓座與真里亞的屍體上，這一點會尤為明顯吧。…如果是照著黃金魔女的想法殺人，那就不知道會晒出怎樣淒慘的屍體了。,特别是在楼座与真里亚的尸体上，这一点会尤为明显吧。…如果是照着黄金魔女的想法杀人，那就不知道会晒出怎样凄惨的尸体了。,"I corpi di Rosa e Maria sarebbero stati quasi di sicuro molto singolari. ... Se fossero state uccise nel modo in cui la Strega Dorata desiderava, quanto sarebbero stati raccapriccianti i cadaveri?"
,"Beato had changed that into the ""still better"" kind of killing Battler had mentioned earlier. ","Beato had changed that into a kind of killing that Battler would have called ""still better"".",Beato had changed that into the 'still better' kind of killing Battler had spoken of.,それをベアトが戦人の言うところの“まだマシな”殺し方に改めた。,[=JP],"Беато изменила убийство в ""лучшую сторону"", следуя словам Баттлера.","Beato tinha mudado aquilo para um tipo de morte ""melhor"", que Battler havia mencionado antes.",多虧了貝阿朵，這才變成了戰人所說的“還算能忍”的殺法。,多亏了贝阿朵，这才变成了战人所说的“还算能忍”的杀法。,"Beato aveva scambiato quel modo di uccidere con uno che sarebbe stato ‘meno peggio’, come Battler aveva detto."
,"Wanting to have Beato's small bit of thoughtfulness appreciated, he thought of telling Battler about this. ","Wanting to have Beato's small bit of thoughtfulness appreciated, he thought of telling Battler about that."," And wanting to have Beato's small bit of thoughtfulness appreciated, he thought of telling Battler about that.",そのベアトのささやかな気遣いを評価してもらいたくて、戦人にそれを伝えようかとも思った。,[=JP],"И, желая отдать должное проявленной Беато скромной заботе, он решил рассказать об этом Баттлеру.","Querendo que essa pequena fração de consideração de Beato fosse apreciada, ele pensou em contar a Battler sobre isso.",希望著貝阿朵那小小的心意能獲得評價，羅諾威想到了，要將此傳達給戰人。,希望着贝阿朵那小小的心意能获得评价，罗诺威想到了，要将此传达给战人。,"E desiderando che la piccola gentilezza usata da Beato venisse apprezzata, Ronove pensò di parlarne a Battler."
,"...But judging by Battler's eyes, that might do more harm than good. To humans, the gap between being alive and being dead is very large. ","...But, for Battler, that might do more harm than good. To humans, the gap between being alive and being dead is very large.","...But in Battler's eyes, that might do more harm than good. To humans, the gap between being alive and being dead is very large.",…しかし、そんなのは戦人にとっては五十歩百歩でしかないだろう。人間にとっては、生か死かの隔たりはあまりにも大きい。,[=JP],"...Но глаза Баттлера дали ему понять, что вреда это принесёт больше, чем пользы. Для людей разрыв между живыми и мёртвыми слишком велик.","...Mas, para Battler, isso podia fazer mais mal que bem. Para humanos, o vão entre estar vivo e estar morto é muito grande.",…可是，這些對戰人來說，只不過是五十步笑百步吧。對於人類，生死之別大於天。,…可是，这些对战人来说，只不过是五十步笑百步吧。对于人类，生死之别大于天。,"... Ma agli occhi di Battler, la cosa avrebbe potuto fare più male che bene. {n}Per gli esseri umani, il divario tra la vita e la morte è molto profondo."
,"Saying that she'd given them better deaths might have made it possible for a demon to understand her feelings and pardon her, but there was no way a Human would be so accepting. ","To ask for Beato's feelings to be accommodated on the grounds that she had changed it to a better way of dying...might have made it possible for a demon to pardon her, ......but there was no way it would work the same way for a {y:0:Human}{n:0:human}."," While saying that she had changed it to a better way of dying, and that he wanted Battler to understand Beato's feelings, might have made it possible for a demon to pardon her, ......there was no way it would work the same way for a human.",マシな死に方に改めたから、お嬢様の気持ちを汲み取ってほしいなど、悪魔には酌量の余地があっても、……ニンゲンにはその余地など、あるわけもない。,[=JP],"Рассказ о том, что она обеспечила им более лёгкую смерть, и что он лишь хочет дать Баттлеру понять чувства Беато, мог бы побудить демона простить её, но оказать такое же воздействие на {y:0:Челове}{n:0:челове}ка данный рассказ никак не мог.",Dizer que ela tinha dado a eles mortes melhores poderia tornar possível para um demônio entender seus sentimentos e perdoá‐la.........mas não tinha como isso funcionar da mesma forma para um {y:0:Humano}{n:0:humano}.,“因為改成了像樣的殺法，所以希望你體諒下小姐的心意”，換做惡魔倒是還有酌情的餘地，……但對人類來說，這個餘地根本不存在。,“因为改成了像样的杀法，所以希望你体谅下小姐的心意”，换做恶魔倒是还有酌情的余地，……但对人类来说，这个余地根本不存在。,"Dire che lei aveva reso quelle morti meno cruente, e che lui voleva che Battler capisse i sentimenti di Beato, avrebbe potuto far sì che un demone decidesse di perdonarla... ma sarebbe stato impossibile che lo stesso metodo funzionasse con un essere umano."
,"Understanding this, Ronove remained silent despite knowing of Beato's modest efforts... ","Understanding this, Ronove remained silent even though he knew of Beato's modest effort..."," Understanding this, Ronove remained silent even though he knew of Beato's modest effort...",そこまでを理解し、ベアトのささやかな努力を知りつつ、敢えてロノウェは沈黙する…。,[=JP],"Осознавая это, Ронове промолчал, даже зная про скромные усилия, приложенные Беато...","Compreendendo isso, Ronove permaneceu em silêncio, a despeito do esforço modesto de Beato...",想到這點，知道貝阿朵那小小努力的羅諾威，選擇了保持沉默…。,想到这点，知道贝阿朵那小小努力的罗诺威，选择了保持沉默…。,"Consapevole di ciò, Ronove restò in silenzio pur sapendo del piccolo sforzo di Beato..."
Ushiromiya Battler,"""Just like usual, let's start by checking whether the corpses are dead. ...Ronove, please declare it in red."" ","""Just like usual, let's start by checking whether the corpses are dead. ......Ronove, please, declare it in red.""",[=UP],「いつも通り、死体の死亡確認からさせてもらうぜ。……ロノウェ、赤で宣言を頼む。」,「いつも通り、死体の死亡確認からさせてもらうぜ。……ロノウェ、赤で宣言を頼む」,"""Как и обычно, начнём с проверки, являются ли трупы настоящими. ......Ронове, пожалуйста, объяви это красным.""","""Como sempre, vamos começar checando se os corpos estão mortos. ......Ronove, por favor, declare isso em vermelho.""",「依舊從確認屍體的死亡狀況開始。……羅諾威，拜託，用紅字宣言。」,「依旧从确认尸体的死亡状况开始。……罗诺威，拜托，用红字宣言。」,"""Come al solito, iniziamo col controllare che i corpi siano effettivamente morti. ... Ronove, per favore, dichiaralo in rosso."""
Ronove,"""............"" ","""....................................""","""........................""",「………………………………。」,「………………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Battler,"""Hey, can't you hear me? ...Please declare it in red. Repeat it. ""Rudolf, Kyrie, and Hideyoshi are dead""."" ","""Hey, can't you hear me? ...Please, declare it in red. This is a repetition request. ""Rudolf, Kyrie, and Hideyoshi are dead"".""","""Hey, can't you hear me? ...Please, declare it in red. Repeat it. 'Rudolf, Kyrie, and Hideyoshi are dead'.""",「おい、聞こえないのか？　…赤で宣言を頼む。復唱要求だ。“留弗夫、霧江、秀吉の３名は死亡している”。」,「おい、聞こえないのか？　…赤で宣言を頼む。復唱要求だ。“留弗夫、霧江、秀吉の３名は死亡している”」,"""Эй, ты не расслышал? ...Пожалуйста, объяви это красным. Повтори: 'Рудольф, Кирие, и Хидэёши мертвы'.""","""Ei, não consegue me ouvir? ...Por favor, declare isso em vermelho. Este é um pedido de repetição. ""Rudolf, Kyrie e Hideyoshi estão mortos"".""",「喂，沒聽見嗎？…拜託用紅字宣言。要求複述。“留弗夫、霧江、秀吉三人死亡”。」,「喂，没听见吗？…拜托用红字宣言。要求复述。“留弗夫、雾江、秀吉三人死亡”。」,"""Ehi, mi senti? ... Per favore, dichiaralo in rosso. Ripeti. ‘Rudolf, Kyrie, e Hideyoshi sono morti’."""
Ronove,"""......My apologies. Allow me to decline from repeating that."" ","""...............My apologies. Allow me to decline from repeating that.""","""............My apologies. Allow me to decline from repeating that.""",「……………申し訳ございません。復唱を、拒否させていただきます。」,「……………申し訳ございません。復唱を、拒否させていただきます」,"""............Прошу меня извинить. Я отказываю в повторении.""","""...............Minhas desculpas. Permita‐me recusar a repetição disso.""",「……………非常抱歉。恕我，拒絕複述。」,「……………非常抱歉。恕我，拒绝复述。」,"""... Le porgo le mie scuse. Mi permetta di rifiutare di ripetere quelle parole."""
Ushiromiya Battler,"""The hell...? What are you planning, all of a sudden...?"" ","""What...? That's so sudden... What are you planning...?""","""What's that...? That's so sudden...what are you planning...?""",「何だと…？　いきなり、どういうつもりだ…。」,「何だと…？　いきなり、どういうつもりだ…」,"""С чего бы это?.. Вот так неожиданность... Ты что‐то задумал?..""","""O quê...? Isso é tão repentino... O que você está planejando...?""",「什麼…？突然搞什麼啊…？」,「什么…？突然搞什么啊…？」,"""Cosa...? Così all'improvviso... che stai macchinando...?"""
,"By now, proclaiming that the victims were dead in red was almost a given in this battle. ","By now, proclaiming the death of the victims in red was almost a given in this battle.","By now, proclaiming that the victims were dead in red was almost a given in this battle.",もはや、犠牲者の死亡を赤き真実で宣言するのは、彼らの戦いの前提でさえある。,[=JP],В настоящий момент объявление красным о смерти жертв являлось необходимой данностью.,"Agora, proclamar a morte das vítimas em vermelho era quase uma premissa nesta batalha.",以赤紅的真實宣言犧牲者的死亡，早已成了他們對戰的前提。,以赤红的真实宣言牺牲者的死亡，早已成了他们对战的前提。,"A questo punto, dichiarare la morte delle vittime in rosso era quasi scontato in questa battaglia."
,Refusing to do that was almost like losing by default. ,Refusing to do that was almost like losing by default., Refusing to do that was almost like losing by default.,それを拒否するというのは、まるで不戦敗にも近い行為だ。,[=JP],Отказ сделать это был почти равносилен признанию поражения по умолчанию.,Recusar‐se a fazer isso era quase como perder por omissão.,拒絕複述這點，十分接近於不戰而敗。,拒绝复述这点，十分接近于不战而败。,Rifiutarsi di farlo era quasi come perdere automaticamente.
,"...So when Ronove refused as part of his first move, Battler was dumbfounded. ","...So when Ronove declined as his first move, Battler was dumbfounded.","...So when Ronove refused as part of his first move, Battler was dumbfounded.",…だから戦人はこの初手からのロノウェの拒否に、少し唖然とする。,[=JP],"...Поэтому, когда Ронове отказался от инициативы в своём первом ходе, Баттлер был просто озадачен.","...Por isso, quando Ronove recusou como primeiro movimento, Battler ficou estupefato.",…所以，對拒絕接下第一著的羅諾威，戰人略感啞然。,…所以，对拒绝接下第一着的罗诺威，战人略感哑然。,"... Perciò quando Ronove, come parte della sua prima mossa, rifiutò, Battler rimase sorpreso."
