Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"As soon as I heard that, ...I felt a premonition. ","As soon as I heard that, ......I felt a premonition.",[=UP],それを聞いた時。……私には、何かの予感があった。,[=JP],Как только я это услышала...... у меня возникло предчувствие.,"Assim que ouvi isso, ......eu senti uma premonição.",聽到這些時，……我感到某種預感。,听到这些时，……我感到某种预感。,Appena lo sentii... ebbi come un presentimento.
,"...How had Hachijo Tohya, a person with no connections to the Ushiromiya family, managed to write about it in such detail? ","......How had Hachijo Tohya, a person with no connections to the Ushiromiya family, managed to write about their private circumstances in such detail?","......How had Hachijo Tohya, a person with no connections to the Ushiromiya family, managed to write about it in such detail? ",……八城十八という、右代宮家と何の縁もない人間が、どうしてその内情をあれだけ詳細に書けたのか。,[=JP],"......Как Хачиджо Тойя, не связанная с семьёй Уширомия, сумела так подробно написать о ней?","......Como poderia Hachijo Tohya, uma pessoa sem nenhuma conexão com a família Ushiromiya, escrever sobre suas circunstâncias privadas com tantos detalhes?",……八城十八這個和右代宮家毫無瓜葛的人，為什麼能那麼詳細地寫出其中的內情。,……八城十八这个和右代宫家毫无瓜葛的人，为什么能那么详细地写出其中的内情。,"... Come aveva fatto Hachijo Tohya, una persona non collegata alla famiglia Ushiromiya, a scrivere su di essa in modo così preciso?"
,I was already feeling a premonition of a certain kind of miracle... ,I already felt a premonition of a certain kind of miracle......,[=UP],もう私には、ある一つの奇跡の予感があった……。,[=JP],У меня уже появилось предчувствие некого чуда......,Eu já tinha sentido a premonição de uma espécie de milagre......,我已經，有著某個奇跡的預感……。,我已经，有着某个奇迹的预感……。,Ebbi già il presentimento di un certo tipo di miracolo...
,"When I left on my journey, I abandoned the name of Ushiromiya Ange and stepped into a new life. ","When I left on my journey, I abandoned the name of Ushiromiya Ange and stepped into a new life."," When I left on my journey, I abandoned the name of Ushiromiya Ange and stepped into a new life.",私は旅立ちの日、右代宮縁寿という名を捨て、新しい人生に歩み出した。,[=JP],"Отправившись в дорогу, я отказалась от имени Уширомия Энджи и шагнула в новую жизнь.","Quando parti na minha jornada, eu abandonei o nome Ushiromiya e comecei uma nova vida.",我開始旅行的那一天，捨棄了右代宮緣壽的名字，走上了新的人生。,我开始旅行的那一天，舍弃了右代宫缘寿的名字，走上了新的人生。,"Quando partii per il mio viaggio, abbandonai il nome di Ushiromiya Ange e iniziai una nuova vita."
,"By now, things have settled down, but when the Sumadera family was still a threat, I wanted to distance myself from that name. ","By now, things had settled down, but back when the Sumadera family was still a threat, I wanted to distance myself from that name."," By now, things have settled down, but when the Sumadera family was still a threat, I wanted to distance myself from that name.",今でこそ和解したが、当時は須磨寺家とのトラブルがあり、それを嫌ったためだ。,[=JP],"Всё уже утихло, но когда семья Сумадера ещё представляла угрозу, я захотела отделиться от этого имени.","Agora, as coisas já estão estabelecidas, mas na época que eu ainda estava sendo ameaçada pela família Sumadera, eu queria me distanciar desse nome.",現在雖然已經和解了，但當時和須磨寺家還有些糾紛。,现在虽然已经和解了，但当时和须磨寺家还有些纠纷。,"In questo momento le cose si sono sistemate, ma quando la famiglia Sumadera era ancora una minaccia, volevo prendere distanza da quel nome."
,"...Thanks to that, no one was able to get in touch with the new ""me"" anymore. ","......Thanks to that, no one was able to get in touch with the new ""me"" anymore.","......Thanks to that, no one was able to get in touch with the new 'me' anymore.",……そのせいで、新しい私とは誰も、連絡が取れなくなってしまった。,[=JP],......Благодаря этому больше никто не смог войти в контакт с новой «мной».,"......Por causa disso, ninguém mais foi capaz de entrar em contato com a nova ""eu"".",……因為這個緣故，新的我和任何人都無法取得聯絡了。,……因为这个缘故，新的我和任何人都无法取得联络了。,"... Grazie a ciò, nessuno riuscì a contattare più la nuova ‘me’."
,"However, now that ""Sakutarou's Adventure"" has caught the public eye this year and made the name of Kotobuki Yukari famous, ...maybe it finally reached his ears. ","However, this year, ""Sakutarou's Great Adventure"" had caught the public eye. It had made the name of Kotobuki Yukari famous, ......and maybe that name had finally reached his ears."," However, now that 'Sakutarou's Adventure' has caught the public eye this year and made the name of Kotobuki Yukari famous, ......maybe it finally reached his ears.",しかし、私が今年、「さくたろうの大冒険」で脚光を浴び、寿ゆかりという名を有名にしたことで、……彼の耳に届いたのかもしれない。,[=JP],"Однако теперь, когда «Приключение Сакутаро» в этом году привлекло внимание общественности и прославило имя Котобуки Юкари, ......может быть, он наконец услышал.","Porém, este ano ""A Grande Aventura do Sakutarou"" chamou a atenção do público. Isso fez o nome de Kotobuki Yukari ficar famoso, ......e talvez esse nome finalmente tenha chegado aos seus ouvidos.",但是，我在今年通過「櫻太郎的大冒險」得到注目，壽由香裡一名變得有名起來，……說不定就傳到了他的耳中。,但是，我在今年通过「樱太郎的大冒险」得到注目，寿由香里一名变得有名起来，……说不定就传到了他的耳中。,Tuttavia ora che ‘l'Avventura di Sakutarou’ aveva catturato l'attenzione del pubblico quest'anno e aveva reso famoso il nome di Kotobuki Yukari... forse aveva finalmente raggiunto le sue orecchie.
,"I used to play with a lion stuffed animal called Sakutarou, along with Maria onee-chan. ","I used to play with a lion stuffed animal called Sakutarou, along with Maria onee‐chan."," I used to play with a lion stuffed animal called Sakutarou, along with Maria onee-chan.",あのライオンのぬいぐるみを、さくたろうと呼んで真里亞お姉ちゃんと一緒に遊んだこと。,[=JP],Я вместе с сестрёнкой Марией играла с плюшевым львом по имени Сакутаро.,"Eu costumava brincar com um leão de pelúcia chamado Sakutarou, junto com a Maria onee‐chan.",我和那個把獅子的玩偶叫做櫻太郎的真里亞姐姐一起玩過。,我和那个把狮子的玩偶叫做樱太郎的真里亚姐姐一起玩过。,"Avevo l'abitudine di giocare con un leone di peluche chiamato Sakutarou, insieme a Maria Onee-chan."
,"If those who knew this connected the name Sakutarou with my name, ...then it's only natural that they'd figure out who I was. ","If those who knew this connected the name Sakutarou with the hint in my own name, ......then it's only natural that they'd figure out who I was."," If those who knew this connected the name Sakutarou with my name, ......then it's only natural that they'd figure out who I was.",それを知る者が、さくたろうという名と、私の名を結び付けたなら、……私の正体に気付くのは、当然のこと。,[=JP],"Если они знали, что это связывает имя Сакутаро с моим именем...... естественно, что они выяснили, кто я.","Se aqueles que soubessem disso conectassem o nome do Sakutarou com a dica no meu próprio nome, ......então é natural que descobrissem quem eu era.",知道這點的人，把櫻太郎這名字和我的名字聯想到一起的話，……會注意到我的真實身份，是理所當然的。,知道这点的人，把樱太郎这名字和我的名字联想到一起的话，……会注意到我的真实身份，是理所当然的。,Se coloro che sapevano ciò avessero collegato il nome Sakutarou con il mio... allora è naturale che capiscano chi sono.
,"The number of people who would be able to recognize me from that was very, very small. ","The number of people who could recognize me from this was very, very limited."," The number of people who could recognize me from this was very, very limited.",そして、私の正体に気付ける人間は、とてもとても、限られている。,[=JP],"Число людей, которые могли узнать меня по этому, было очень ограничено.","O número de pessoas que poderiam me reconhecer a partir disso seria muito, muito limitado.",然後，能夠注意到我真實身份的人，是非常非常少的。,然后，能够注意到我真实身份的人，是非常非常少的。,"Il numero di persone che potevano riconoscermi da ciò erano molto, molto limitate."
,"......This person was also well-versed in detective novels, and a man. ",".........This person was also well‐versed in detective novels, and a man.",".........This person was also well-versed in detective novels, and a man.",………そして、推理小説に堪能な、男性。,[=JP],".........К тому же, этот человек мужчина и хорошо разбирается в детективах.",.........Esse homem também é bem versado em obras de detetive.,………並且，是擅長推理小說的，男性。,………并且，是擅长推理小说的，男性。,"... Questa persone era anche molto versato nei romanzi polizieschi, e un uomo."
,I could only think of one person who matched. ,I could only think of one person who matched., I could only think of one person who matched.,それが意味する人物を、私はひとりしか思い付けない。,[=JP],Я смогла представить только одного подходящего человека.,Eu só poderia pensar em uma pessoa que se enquadraria.,這代表的人物，我只能想到一個人。,这代表的人物，我只能想到一个人。,Riuscivo a pensare ad una sola persona che corrispondeva.
,"After all, I knew just how many detective novels he had piled up in his room, from the time when his effects were gone through. ","After all, I had learned just how many detective novels he had kept piled up in his room......when going through his personal effects."," After all, I knew just how many detective novels he had piled up in his room, from the time when his effects were gone through.",遺品整理の時、彼が自室に、本当にたくさんの推理小説を積み上げているのを、私は知ったから。,[=JP],"Как‐никак, когда перебирали его вещи, я узнала, сколько детективов он скопил в своей комнате.","Afinal, eu descobri quantos romances policiais ele tinha empilhados no seu quarto......quando fui buscar seus pertences pessoais.",因為我知道，在整理遺物時，他的房間裡，真的堆滿了相當多的推理小說。,因为我知道，在整理遗物时，他的房间里，真的堆满了相当多的推理小说。,"Dopotutto, sapevo esattamente quanti gialli aveva accumulato nella sua stanza, dal momento in cui i suoi effetti personali furono esaminati minuziosamente."
,It was almost the time we had arranged for our meeting. ,It was almost the time we had arranged for our meeting., It was almost the time we had arranged for our meeting.,約束の時間は、もう少し。,[=JP],Приближалось время нашей встречи.,Já estava quase na hora do horário combinado.,離約定的時間，還差一點。,离约定的时间，还差一点。,Era quasi l'ora che avevamo deciso per il nostro incontro.
,"My heart was racing, ...almost like a girl in love for the first time... ","My heart was racing, ......almost like a girl in love for the first time......"," My heart was racing, ......almost like a girl in love for the first time......",私の胸は、……まるで、恋を初めて知った少女のように高鳴るのだった……。,[=JP],"Моё сердце колотилось почти так же, как у впервые влюбившейся девочки......","Meu coração estava acelerado, ......como se eu fosse uma garota se apaixonando pela primeira vez......",我的胸膛，……就像初戀的少女一樣砰咚作響……。,我的胸膛，……就像初恋的少女一样砰咚作响……。,Il mio cuore scalpitava... quasi come una ragazza innamorata per la prima volta...
,"At the very instant that the arranged time came, I heard the sound of the chime on the door, ...and they appeared. ","At precisely the arranged time, I heard the sound of the chime on the door, .........and {i:they} appeared."," At the very instant that the arranged time came, I heard the sound of the chime on the door, ......and they appeared.",約束の時間ちょうどに、来客を知らせるチャイムの音ともに、………彼らは姿を現した。,約束の時間ちょうどに、来客を知らせるチャイムの音と共に、………彼らは姿を現した。,"Как только настало оговорённое время, я услышала звон у двери...... и {i:они} появились.","Exatamente na hora marcada, eu ouvi o som do sino da porta, .........e {i:eles} apareceram.",在約好的時間，與告知有來客的鈴聲一起，………他們出現了。,在约好的时间，与告知有来客的铃声一起，………他们出现了。,"Nell'esatto momento in cui venne l'ora stabilita, sentii il suono della campanella sulla porta... e loro apparvero."
,It was a man sitting on a wheelchair...and a woman pushing him. ,It was a man sitting on a wheelchair...and a woman pushing him., It was a man sitting on a wheelchair...and a woman pushing him.,それは、車椅子に乗った男性と、それを押す女性。,[=JP],"Человек, сидящий в инвалидном кресле... и женщина, которая его катила.",Era um homem sentado em uma cadeira de rodas...e uma mulher o empurrando.,那是坐在輪椅上的男性，和推著輪椅的女性。,那是坐在轮椅上的男性，和推着轮椅的女性。,Era un uomo seduto su di una sedia a rotelle... e una donna che lo stava spingendo.
,My eyes immediately fixed on the man in the wheelchair. ,My eyes immediately fixed on the man in the wheelchair., My eyes immediately fixed on the man in the wheelchair.,私はすぐに、車椅子の男性に目が釘付けになった。,[=JP],Мои глаза тут же сосредоточились на человеке в инвалидном кресле.,"Imediatamente, meus olhos se focaram no homem na cadeira de rodas.",我馬上，就將目光聚集在坐在輪椅上的男性身上。,我马上，就将目光聚集在坐在轮椅上的男性身上。,I miei occhi immediatamente si fissarono sull'uomo sulla sedia a rotelle.
,"...And, right away, ...I saw the traces that remained on his face... ","......And, right away, ......I saw the similarity in his face...","......And, right away, ......I saw the traces that remained on his face...",……そしてすぐに、……その面影に片鱗が残ることに気が付く…。,[=JP],"......И я сразу же...... увидела черты, оставшиеся на его лице...","......E, na mesma hora, ......eu vi as similaridades em seu rosto...",……然後立刻就，……注意到那面影中還殘留著的印象…。,……然后立刻就，……注意到那面影中还残留着的印象…。,"... E, subito... vidi le tracce che erano rimaste sul suo volto..."
,There's no doubt about it. .........He's my brother. ,"He was, unmistakably, ...............my brother.", There's no doubt about it. ...............He's my brother.,紛れもなく、彼は、……………兄だった。,[=JP],Никаких сомнений. ...............Он мой брат.,"Eu não tive dúvida, ...............era o meu irmão.",毫無疑問，他是，……………哥哥。,毫无疑问，他是，……………哥哥。,Non c'è dubbio. ... Lui è mio Fratello.
,"My brother, ...Ushiromiya Battler... ","My brother, ......Ushiromiya Battler......", My brother......Ushiromiya Battler......,私の兄の、……右代宮戦人だった……。,[=JP],Мой брат...... Уширомия Баттлер......,"Meu irmão, ......Ushiromiya Battler......",是我的哥哥，……右代宮戰人……。,是我的哥哥，……右代宫战人……。,Mio Fratello... Ushiromiya Battler...
,"When our eyes met, he gave a little bow. I hurried to my feet and bowed back. ","When our eyes met, he gave a little bow. I hurried to my feet and bowed back."," When our eyes met, he gave a little bow. I hurried to my feet and bowed back.",兄は、私と目が合うと小さく会釈をする。私も慌てて席を立ち会釈をする。,[=JP],"Когда наши глаза встретились, он слегка поклонился. Я поспешила подняться на ноги и поклониться в ответ.","Quando nossos olhares se cruzaram, ele deu um leve aceno com a cabeça. Eu me levantei e me curvei rapidamente.",哥哥他看著我輕輕點頭示意。我也慌張地站起來回禮。,哥哥他看着我轻轻点头示意。我也慌张地站起来回礼。,"Quando i nostri occhi si incontrarono, lui fece un piccolo inchino. Mi affrettai ad alzarmi e mi chinai anch'io in risposta."
,...It was a somewhat exaggerated and silly way for a pair of siblings to greet each other after several decades apart. ,......It was a somewhat exaggerated and silly way for a pair of siblings to greet each other after several decades apart.,[=UP],……兄妹が、数十年ぶりに再会するというのに、何だか仰々しくて滑稽。,[=JP],......Несколько преувеличенный и глупый способ для брата и сестры поприветствовать друг друга спустя десятилетия разлуки.,......Foi uma forma meio que exagerada e boba para um par de irmãos se cumprimentarem depois de tantas décadas.,……明明是兄妹間數十年後的再會，這樣總覺得略顯滑稽。,……明明是兄妹间数十年后的再会，这样总觉得略显滑稽。,... Era un modo abbastanza sciocco ed esagerato di salutarsi per una coppia di fratelli dopo diversi decenni separati.
,"However, ...my mind was already blank. ...The miracle I had waited for all this time was now a reality. ","......But the miracle I had waited for all these years had become a reality, ......and my mind was now completely blank."," However, ......my mind was already blank. ......The miracle I had waited for all this time was now a reality.",でも私の頭は、あの日よりずっと待ち続けていた奇跡が現実のものとなり、……もう真っ白だった。,[=JP],"Но...... мой разум уже опустел....... Чудо, которое я ждала всё это время, стало реальностью.","......Mas o milagre que eu esperei todos esses anos tinha se tornado realidade, ......e minha mente ficou completamente branca.",但是我的腦中，因為從那天起一直在等待的奇跡的實現，……已經是一片空白了。,但是我的脑中，因为从那天起一直在等待的奇迹的实现，……已经是一片空白了。,Tuttavia... la mia mente era già vuota... Il miracolo che avevo aspettato per tutto questo tempo ora era una realtà.
Hachijo Ikuko,"""...Are you Miss Kotobuki Yukari?"" ","""......Are you Kotobuki Yukari?""",[=UP],「……寿ゆかり先生でいらっしゃいますか。」,「……寿ゆかり先生でいらっしゃいますか」,"""......Вы — Котобуки Юкари?""","""......Você seria Kotobuki Yukari‐sensei?""",「……您是壽由香裡老師嗎？」,「……您是寿由香里老师吗？」,"""... Lei è Kotobuki Yukari?"""
Kotobuki Yukari,"""Yes, I am... ...And you two must be...Hachijo Tohya."" ","""Yes, I am... ......And you two must be...Hachijo Tohya.""","""Yes I am... ......And you two must be...Hachijo Tohya.""",「寿ゆかりでございます…。……先生方が、八城十八先生でいらっしゃいますか。」,「寿ゆかりでございます…。……先生方が、八城十八先生でいらっしゃいますか」,"""Да, верно... ......А вы двое, должно быть, Хачиджо Тойя.""","""Sim, sou eu... ......E vocês devem ser...Hachijo Tohya‐sensei.""",「我是壽由香裡…。……老師們是，八城十八老師嗎？」,「我是寿由香里…。……老师们是，八城十八老师吗？」,"""Sì, sono io... e voi due dovete essere... Hachijo Tohya."""
Hachijo Ikuko,"""It's a pleasure to meet you. Thank you very much for letting us borrow your precious time today. My name is Hachijo Ikuko. I am mostly in charge of the actual writing. ...This is Tohya. He mostly handles the drafting."" ","""A pleasure to meet you. Thank you very much for letting us borrow your precious time today. ......My name is Hachijo Ikuko. I am mostly in charge of the actual writing. ......This is Tohya. He mostly handles the drafting.""","""A pleasure to meet you. Thank you very much for letting us borrow your precious time today. My name is Hachijo Ikuko. I am mostly in charge of the actual writing. ......This is Tohya. He mostly handles the drafting.""",「初めまして、先生。今日は貴重なお時間を誠にありがとうございます。……私は八城幾子と申します。主に執筆を担当しています。……こちらは十八。主に原案を担当しています。」,「初めまして、先生。今日は貴重なお時間を誠にありがとうございます。……私は八城幾子と申します。主に執筆を担当しています。……こちらは十八。主に原案を担当しています」,"""Рада встрече. Большое спасибо, что уделили нам сегодня своё драгоценное время. Меня зовут Хачиджо Икуко. Я в основном отвечаю за фактическое написание. ......А это Тойя. Он в основном составляет.""","""É um prazer conhecê‐la. Muito obrigada por permitir que tomássemos parte do seu precioso tempo hoje. ......Meu nome é Hachijo Ikuko. Eu cuido da escrita final. ......Este é Tohya. Ele cuida dos manuscritos.""",「初次見面，老師。非常感謝您今天提供寶貴的時間。……我叫做八城幾子。主要擔當執筆寫作。……這位是十八。主要負責原案設計。」,「初次见面，老师。非常感谢您今天提供宝贵的时间。……我叫做八城几子。主要担当执笔写作。……这位是十八。主要负责原案设计。」,"""È un piacere incontrarla. Molte grazie per averci permessi di occupare il suo tempo prezioso oggi. Il mio nome è Hachijo Ikuko. Sono per la maggior parte incaricata della scrittura vera e propria. ... Questo è Tohya. Si occupa perlopiù della stesura."""
,"Though the woman who called herself Ikuko was far older than me, she seemed to be unbelievably youthful. ","Though the woman who called herself Ikuko was far older than me, she seemed to be unbelievably youthful.",[=UP],幾子と名乗った女性は、私よりずっと年上のはずなのに、信じられないくらいに若々しいのが印象的だった。,[=JP],"Хотя женщина, которая представилась Икуко, была гораздо старше меня, она выглядела невероятно молодо.","Embora a mulher que se dizia Ikuko fosse muito mais velha que eu, ela parecia inacreditavelmente jovem.",自稱為幾子的女性，明明比我的年齡大上許多，看起來卻是難以置信的年輕。,自称为几子的女性，明明比我的年龄大上许多，看起来却是难以置信的年轻。,"Nonostante la donna che si chiamava Ikuko fosse molto più vecchia di me, sembrava incredibilmente giovanile."
,It wasn't because she was good with makeup or dressed like a younger woman. ,It wasn't because she was good with makeup or dressed like a younger woman., It wasn't because she was good with makeup or dressed like a younger woman.,お化粧が上手とか、若作りが上手いとか、そういう感じじゃない。,[=JP],"Не потому, что была хороша с макияжем или одета как молодая женщина.",Não era devido ao seu talento com maquiagem ou por se vestir como uma jovem mulher.,並不是她很擅長化妝，或是很擅長保養，這樣的感覺。,并不是她很擅长化妆，或是很擅长保养，这样的感觉。,Non era perché era brava col trucco o si vestiva come una donna più giovane.
,It feels strange to say it... ,It feels strange to say it..., It feels strange to say it...,こう言っては変だけど…。,[=JP],"Странно такое говорить, но...",É meio estranho dizer isso...,雖然這樣說很奇怪…。,虽然这样说很奇怪…。,Sembra strano a dirlo...
,"There was a strange mystique about her, ...as though she was immortal and never-aging. ","There was a strange mystique about her, ......as though she was immortal and never‐aging."," There was a strange mystique about her, ......as though she was immortal and never-aging.",不老不死だから老けない、とでもいうような、……そんな不思議な神秘性を感じた。,[=JP],В ней было нечто мистическое...... будто она бессмертна и не стареет.,"Tinha algo meio místico nela, ......como se ela fosse imortal e nunca envelhecesse.",就像是因為不老不死而不會變老這樣的，……有著非常不可思議的神秘性。,就像是因为不老不死而不会变老这样的，……有着非常不可思议的神秘性。,C'era qualcosa di mistico in lei... come se fosse immortale e non invecchiasse.
,"Then, I quickly remembered that she had introduced my brother as Tohya. ","Then, I quickly remembered that she had introduced my brother as Tohya."," Then, I quickly remembered that she had introduced my brother as Tohya.",そしてすぐに、彼女が兄を、十八と紹介したことを思い出す。,[=JP],"Затем я быстро вспомнила, что она представила моего брата как Тойю.","Então, eu rapidamente lembrei que ela havia introduzido meu irmão como Tohya.",然後我馬上想起，她向我介紹哥哥時，稱呼他為十八。,然后我马上想起，她向我介绍哥哥时，称呼他为十八。,"Poi, mi ricordai subito che aveva presentato mio Fratello come Tohya."
Kotobuki Yukari,"""...Pardon me for asking, ...but are you two married?"" ","""......Pardon me for asking, ......but are you two married?""",[=UP],「……失礼ながら、……お二人はご結婚を？」,[=JP],"""......Простите, что спрашиваю, но...... вы женаты?""","""......Desculpe perguntar, ......mas vocês são casados?""",「……冒昧地問一下，……您二位結婚了嗎？」,「……冒昧地问一下，……您二位结婚了吗？」,"""... Perdoni la domanda... ma voi due siete sposati?"""
Hachijo Ikuko,"""We are not married, but we have been together for a long time."" ","""We are not married, but we have been together for a long time.""",[=UP],「結婚はしておりませんが、ずいぶん長く一緒におります。」,「結婚はしておりませんが、ずいぶん長く一緒におります」,"""Нет, но мы вместе уже долгое время.""","""Nós não somos casados, mas estamos juntos há muito tempo.""",「雖然沒有結婚，但很長時間都在一起。」,「虽然没有结婚，但很长时间都在一起。」,"""Non siamo sposati, ma stiamo insieme da parecchio tempo."""
Hachijo Tohya,"""True. Looking back on it, it really has been a long time..."" ","""True. Looking back on it, it really has been a long time......""",[=UP],「そうですね、気付けば、ずいぶん長く一緒にいましたね……。」,「そうですね、気付けば、ずいぶん長く一緒にいましたね……」,"""Верно. Да, прошло очень много времени......""","""É verdade. Pensando nisso, já faz mesmo muito tempo......""",「是呢，才注意到，已經在一起非常久了……」,「是呢，才注意到，已经在一起非常久了……」,"""Vero. Ripensandoci, è davvero molto, molto tempo..."""
,My brother smiled as he spoke. ,My brother smiled as he spoke.,[=UP],兄はそう言いながら微笑む。,[=JP],Мой брат улыбнулся.,Meu irmão sorriu enquanto falava.,哥哥微笑著這樣說。,哥哥微笑着这样说。,Mio Fratello sorrise mentre parlava.
,"...When I learned that, at least for him, those long decades hadn't been a period of isolation and loneliness, I felt an incredible sense of peace and relief. ","......When I learned that, at least for him, these long decades hadn't been a period of isolation and loneliness, I felt an incredible sense of peace and relief.",[=UP],……兄にとってのこの数十年間が、少なくとも孤独なものではなかったことを知り、私は安堵の、とても安らかな気持ちになるのだった。,[=JP],"......Узнав, что хотя бы для него эти долгие десятилетия не были периодом уединения и одиночества, я почувствовала невероятное ощущение покоя и облегчения.","......Quando soube disso, que ao menos para ele, essas longas décadas não foram um período de isolamento e solidão, eu senti um indescritível sentimento de paz e alívio.",……知道對哥哥來說，這數十年至少並不孤獨，我便感到十分安心，放心了下來。,……知道对哥哥来说，这数十年至少并不孤独，我便感到十分安心，放心了下来。,"... Quando seppi che, almeno per lui, questi lunghi decenni non sono stati un periodo di solitudine e isolamento, provai un incredibile senso di pace e sollievo."
,"Before I knew it, he was staring back into my face. ",I suddenly realized that he was staring into my face just as I had been staring into his.," Come to think of it, by now, he was staring back into my face.",気付けば、兄もまた、私の顔をしげしげと見ていた。,[=JP],"Если подумать, он мельком вглядывался в моё лицо.","De repente, eu percebi que ele tinha começado a olhar para mim assim como eu tinha começado a olhar para ele.",這才注意到，哥哥也在仔細盯著我的臉看。,这才注意到，哥哥也在仔细盯着我的脸看。,"Ora che lo noto, in quel momento, lui mi stava guardando in volto."
,"Well, I was just six years old the last time we met. It must be hard for him to find any traces he can recognize. ","After all, when he saw me last, I was just six years old. It must be hard for him to find any traces he can recognize."," After all, I had been just six years old last time. It must be hard for him to find any traces he can recognize.",何しろ、当時の私は６歳。その面影を見つけるのは難しいだろう。,[=JP],"Мне всё‐таки в последний раз было шесть лет. Должно быть, ему трудно найти черты, которые он мог бы узнать.","Afinal, eu tinha seis anos na última vez que ele me viu. Deve ter sido difícil para ele encontrar qualquer traço que pudesse reconhecer.",畢竟，當時我才 6 歲。要找出那時的痕跡還是很難的吧。,毕竟，当时我才 6 岁。要找出那时的痕迹还是很难的吧。,"Dopotutto, l'ultima volta avevo solamente sei anni. Deve essere difficile per lui trovare segni che possa riconoscere."
,"However, ...I'm sure he'll recognize something, just the same. ","However, ......I'm sure he'll recognize something, just the same."," However, ......I'm sure he'll recognize something, just the same.",でも、……それでもきっと、わかる何かがあるはず。,[=JP],"Но я уверена, что он тоже что‐то узнает.","Mesmo assim, ......eu tenho certeza que ele vai reconhecer alguma coisa.",但是，……即便如此，也一定能知道些什麼。,但是，……即便如此，也一定能知道些什么。,"Tuttavia... sono sicura che riconoscerà qualcosa, esattamente come me."
,"We kept stealing glances at each other and looking away, like a couple on a blind date. ","We kept stealing glances at each other and looking away, like a couple on a blind date."," We kept stealing glances at each other and looking away, like a couple on a blind date.",私たちは、まるでお見合いでもするかのように、ちらちらと相手の顔を盗み見ては、恥ずかしそうに俯くのだった。,[=JP],"Мы продолжали мельком глядеть то друг на друга, то в сторону, как пара на свидании вслепую.","Nós continuamos nos olhando de relance, como se fôssemos um casal em um encontro de casamento.",我們就像是相親似地，偷偷看向對方的臉，然後好像有些不好意思地低下頭去。,我们就像是相亲似地，偷偷看向对方的脸，然后好像有些不好意思地低下头去。,"Continuammo con sguardi fugaci l'uno all'altra e guardando poi dall'altra parte, come una coppia ad un appuntamento al buio."
,"We were both at an age where outside appearances mattered to us. Even though we both knew, we wouldn't let our polite exterior falter. ","We were both at an age where outside appearances mattered to us. Even though we both knew, we couldn't let our polite exterior falter."," We were both at an age where outside appearances mattered to us. Even though we both knew, we wouldn't let our polite exterior falter.",お互い、世間体を気にする年齢だ。わかってはいても、他人行儀を崩せないのだろう。,[=JP],"Мы оба в том возрасте, когда для нас важно то, как мы выглядим. Мы оба знали, но всё равно не забывали о вежливости.","Ambos estávamos na idade em que as aparências externas importavam para nós. Sabendo disso, nós não podíamos vacilar com nossa educação exterior.",彼此都已經是很注意面子的年齡了。就算知道真是自己想的那樣，也不會立刻變得親密無間吧。,彼此都已经是很注意面子的年龄了。就算知道真是自己想的那样，也不会立刻变得亲密无间吧。,"Eravamo entrambi in un'età dove le apparenze esterne erano un problema. Nonostante lo sapessimo entrambi, non potevamo far crollare la nostra educata facciata esteriore."
,This humorous exchange was extremely embarrassing. ,This humorous exchange was extremely embarrassing., This humorous exchange was extremely embarrassing.,そんな滑稽なやり取りが、無性にくすぐったい。,[=JP],От такого комичного поведения было очень неловко.,Essa troca humorosa foi extremamente embaraçosa.,這樣滑稽的交流，不覺有些難為情。,这样滑稽的交流，不觉有些难为情。,Questo scambio divertente era estremamente imbarazzante.
,"...I thought it would be a fated reunion, that we would hold each other and sob tears of gratitude together. ","......I thought that when fate reunited two people like this, they would hold each other and sob tears of gratitude together.","......I thought it would be a fated reunion, that we would hold each other and sob tears of gratitude together.",……運命の再会は、お互い感涙に咽びながら、がばっと抱擁。,[=JP],"......Я думала, что это будет судьбоносное воссоединение, что мы обнимем друг друга и вместе разрыдаемся слезами благодарности.","......Eu pensei que quando o destino reunisse duas pessoas assim, elas iriam se abraçar e chorar juntas de felicidade.",……命運的再會，應該是互相痛哭流涕著緊緊擁抱。,……命运的再会，应该是互相痛哭流涕着紧紧拥抱。,"... Pensavo sarebbe stata una riunione del destino, dove ci saremmo tenuti l'un l'altra piangendo lacrime di solitudine insieme."
,"However, reality seemed to be different... ","However, it seemed that the reality of it was different......"," However, it seemed reality would be different......",そんな風に思い込んでいたのだが、現実はそうではないみたいだ……。,[=JP],Однако в реальности было иначе......,Mas parecia que a realidade era diferente......,我一直是這麼認為的，但現實上並非這樣呢……。,我一直是这么认为的，但现实上并非这样呢……。,Tuttavia pareva che la realtà sarebbe stata diversa...
,But that's fine. ,But that's fine., But that's fine.,でも、いい。,[=JP],Но всё в порядке.,Mas tudo bem.,但是，這樣就好。,但是，这样就好。,Ma va bene.
