Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,He made that promise himself. ,He made that promise himself., He made that promise himself.,彼が自ら約束してくれたんだ。,[=JP],Он пообещал самому себе.,Ele mesmo fez aquela promessa.,是他自己許下的諾言。,是他自己许下的诺言。,Ha fatto lui stesso quella promessa.
,"For two years, I've believed that. ","For two years, I've believed that."," For two years, I've believed that.",私はあの日から２年も。それを信じてる。,[=JP],Целых два года я верила.,"Por dois anos, eu acreditei nisso.",我自那天之後，兩年間一直相信著這一點。,我自那天之后，两年间一直相信着这一点。,"Per due anni, ho creduto ciò."
,I've done all I could to make it through God's trials and the whisperings of demons that tried to throw me from my path. ,I've done all I could to make it through God's trials and the whisperings of demons that tried to throw me from my path., I've done all I could to make it through God's trials and the whisperings of demons that tried to throw me from my path.,それを疑わせようとする神様の試練や、悪魔の囁きに耐えて、今日までがんばってきたのだ。,[=JP],"Я изо всех сил старалась выдержать Божьи испытания и шёпот демонов, пытающихся сбить меня с пути.","Eu vim fazendo todo o possível para superar as provações de Deus e os sussurros dos demônios, que tentam me tirar do caminho certo.",忍受著意圖令我對此產生疑惑的神的考驗、惡魔的低語，努力撐到了今天。,忍受着意图令我对此产生疑惑的神的考验、恶魔的低语，努力撑到了今天。,Ho fatto tutto il possibile per superare le prove di Dio e i sussurri dei demoni che provavano a farmi abbandonare il mio cammino.
,"And yet, ...the things both George-sama and Jessica-sama are saying...are so cruel. ","And yet, ......the things both George‐sama and Jessica‐sama are saying...are so cruel."," And yet, ......the things both George-sama and Jessica-sama are saying...are so cruel.",なのに、……譲治さまも朱志香さまも、何てひどいことを。,[=JP],И всё же...... слова господина Джорджа и госпожи Джессики так жестоки.,"E mesmo assim, ......as coisas que o George‐sama e a Jessica‐sama estão dizendo...são tão cruéis.",可儘管如此，……讓治少爺也好，朱志香小姐也罷，他們都在說些什麼過分的話啊？,可尽管如此，……让治少爷也好，朱志香小姐也罢，他们都在说些什么过分的话啊？,E tuttavia... le cose che George-sama e Jessica-sama stanno dicendo... sono così crudeli.
,Battler-san has forgotten about us and has started a new life? ,Battler‐san has forgotten about us and has started a new life?, Battler-san has forgotten about us and has started a new life? ,戦人さんが、私たちのことを忘れて、新しい生活をしているなんて。,[=JP],Баттлер забыл о нас и начал новую жизнь?,O Battler‐san esqueceu de nós e começou uma nova vida?,居然說，戰人已經忘記了我們，過著新生活。,居然说，战人已经忘记了我们，过着新生活。,Battler-san si è dimenticato di noi e ha iniziato una nuova vita?
,Why are they telling such lies...? ,Why are they telling such obvious lies......?,Why are they telling such lies......? ,どうしてそんな、見てきたような嘘を、吐くのだろう……。,[=JP],Зачем они лгут?..,Por que eles estão dizendo mentiras tão óbvias......?,為什麼要說出這種，講得跟自己親眼所見似的的謊言呢……？,为什么要说出这种，讲得跟自己亲眼所见似的的谎言呢……？,Perché stanno dicendo simili bugie...?
,But that night... I dreamed of Battler-san for the first time in a long while. ,But that night...{n}I dreamed of Battler‐san for the first time in a long while.,But that night... I dreamed of Battler-san for the first time in a long while.,でも、その夜。私は久しぶりに戦人さんの夢を見ました。,でも、その夜。{n}私は久しぶりに戦人さんの夢を見ました。,Но той ночью...{n}Баттлер приснился мне впервые за долгое время.,"Mas, naquela noite...{n}Eu sonhei com o Battler‐san pela primeira vez em muito tempo.",然而，在那天晚上。{n}我夢見了，好久沒夢見過的戰人。,然而，在那天晚上。{n}我梦见了，好久没梦见过的战人。,Ma quella notte... sognai Battler-san per la prima volta dopo un po' di tempo.
,The Battler-san in my dream...wasn't the Battler-san I believed in. ,The Battler‐san in my dream.........wasn't the Battler‐san I believed in., The Battler-san in my dream......wasn't the Battler-san I believed in.,その夢の戦人さんは、………私が信じる戦人さんではなく。,[=JP],"В моём сне он...... не был тем Баттлером, в которого я поверила.",O Battler‐san que apareceu nos meus sonhos.........não era o Battler‐san em quem eu acreditava.,在這夢中的戰人，………不是我所相信著的那位戰人。,在这梦中的战人，………不是我所相信着的那位战人。,Il Battler-san nel mio sogno... non era il Battler-san che credevo.
,"...It was the Battler-san that George-sama and Jessica-sama had spoken of, ...the one who had forgotten everything and started a new life. ","......It was the Battler‐san that George‐sama and Jessica‐sama had spoken of, .........the one who had forgotten everything and started a new life.","......It was the Battler-san that George-sama and Jessica-sama had spoken of, ......the one who had forgotten everything and started a new life.",……譲治さまや朱志香さまが話していた、………何もかも忘れて、新しい生活をされている戦人さんの姿でした。,[=JP],"......Это был Баттлер, о котором говорили госпожа Джессика и господин Джордж...... забывший обо всём и начавший новую жизнь.",......Era o Battler‐san que o George‐sama e a Jessica‐sama estavam comentando. .........aquele que esqueceu de tudo e começou uma nova vida.,……而是如讓治少爺與朱志香小姐所說的，………把一切都給忘了的，過著新生活的戰人。,……而是如让治少爷与朱志香小姐所说的，………把一切都给忘了的，过着新生活的战人。,... Era quello di cui George-sama e Jessica-sama avevano parlato... colui che si era dimenticato tutto e aveva iniziato una nuova vita.
,Morning. I woke up with a tear-stained face. ,Morning arrived. I woke up with a tear‐stained face., Morning. I woke up with a tear-stained face.,朝。私は泣き腫らした顔で、目を覚ましました。,[=JP],Утро. Я проснулась с заплаканным лицом.,Manhã. Eu acordei com o rosto manchado de lágrimas.,早上。我擺著張哭腫了的臉睜開了眼睛。,早上。我摆着张哭肿了的脸睁开了眼睛。,Mattina. Mi svegliai con il volto rigato di lacrime.
,The face I saw in the mirror...cried and told me it couldn't wait any longer. ,The me in the mirror......whimpered through tears that she couldn't wait any longer., The face I saw in the mirror......cried and told me it couldn't wait any longer.,鏡の中の私は、……もう待つことに耐えられないと、私に涙ながらに訴えました。,[=JP],"Лицо, которое я увидела в зеркале...... плакало и говорило мне, что больше не может ждать.",A eu que aparecia no espelho......através das lágrimas disse para mim que eu não poderia mais esperar.,鏡中的我，……流著眼淚向我哭訴了，我已經受不了這種等待了。,镜中的我，……流着眼泪向我哭诉了，我已经受不了这种等待了。,Il volto che vidi allo specchio... pianse e mi disse che non potevo aspettare di più.
,"If I've managed to wait this long, why can't I wait any longer...? This is a trial. ...So, we must believe in him and wait. ","If you've managed to wait this long, why can't you wait any longer...?{n}This is a trial. ......We have to believe in him and wait."," If I've managed to wait this long, why can't I wait any longer...? This is a trial. ......So, we must believe in him and wait.",今まで待てたのに、どうしてもう待てないの…？これは試練なの。……だから、彼を信じて、私たちは待たなきゃ。,今まで待てたのに、どうしてもう待てないの…？{n}これは試練なの。……だから、彼を信じて、私たちは待たなきゃ。,"Если я уже сумела прождать столько, почему не могу ещё больше?..{n}Это испытание. ......Поэтому мы должны верить в него и ждать.","Se eu consegui esperar até agora, por que não podia esperar mais um pouco...?{n}É uma prova. ......Nós precisamos acreditar nele e esperar.",明明都等到現在了，為什麼要不再等了…？{n}這是考驗哦。……所以，我們得相信他，等下去。,明明都等到现在了，为什么要不再等了…？{n}这是考验哦。……所以，我们得相信他，等下去。,"Se sono riuscita ad aspettare così tanto, perché non dovrei aspettare di più...? Questa è una prova. ... Perciò devo credere in lui e aspettare."
,But the me in the mirror spoke. ...It was sharper than a fragment of glass. ,But the me in the mirror spoke. ......It was sharper than a fragment of glass., But the me in the mirror spoke. ......It was sharper than a fragment of glass.,でも、鏡の中の私が言うのです。……鏡の破片よりも鋭く。,[=JP],Но я в зеркале говорила. ......Острее осколка стекла.,Mas a eu no espelho falou. ......Foi mais afiado que um caco de vidro.,但是，鏡中的我所說的話。……卻比鏡子的碎片都要鋒利。,但是，镜中的我所说的话。……却比镜子的碎片都要锋利。,Ma la me nello specchio parlò. ... Fu più tagliente di un frammento di vetro.
,"...I talk about this promise with him, ...but did we ever really make such a promise...? ",".........We talk about this promise, ......but did we actually {i:make} a promise with him...?","......I talk about this promise with him, ......but did we ever really make such a promise...? ",………彼との約束って、……本当に私たちは、約束したの…？,[=JP],......Я всё говорю об обещании с ним...... но мы и вправду давали такое обещание?..,".........Nós falamos sobre a promessa, ......mas nós realmente {i:fizemos} uma promessa com ele...?",………我和他的約定，……真的有彼此相約嗎…？,………我和他的约定，……真的有彼此相约吗…？,... Io parlo di questa promessa con lui... ma abbiamo fatto davvero una simile promessa...?
,Wasn't Jessica-sama talking about it? That some girls are dreamers who get the wrong idea? ,Don't you remember what Jessica‐sama said? ......That some girls are dreamers who get the wrong idea?,[=ST],朱志香さまも言ってたじゃない。……夢見がちな女の子は、一方的に勘違いすることがある、って。,[=JP],"Разве госпожа Джессика не говорила? Про то, что некоторые девушки летают в облаках и получают неверное представление?",Não se lembra do que a Jessica‐sama disse? ......Que algumas garotas são sonhadoras que entendem tudo errado?,朱志香小姐不也說了嘛。……愛做夢的女孩子，是會單方面地誤會的。,朱志香小姐不也说了嘛。……爱做梦的女孩子，是会单方面地误会的。,Cosa disse Jessica-sama? Che certe ragazze sono sognatrici e che si fanno un'idea sbagliata?
,And wasn't George-sama talking about it too? ...He said that Battler-san had gotten used to his new life and had forgotten about the Ushiromiya family. ,Don't you remember what George‐sama said? ......That Battler‐san has gotten used to his new life......and has forgotten about the Ushiromiya family?,And wasn't George-sama talking about it too? ......He said that Battler-san had gotten used to his new life and had forgotten about the Ushiromiya family.,譲治さまも言ってたじゃない。……戦人さんは新しい生活に順応して、……右代宮家のことなんか忘れているって。,[=JP],"И разве господин Джордж не говорил? ......Он сказал, что Баттлер уже привык к своей новой жизни и забыл семью Уширомия.",Não se lembra do que o George‐sama disse? ......Que o Battler‐san se acostumou a nova vida......e esqueceu a família Ushiromiya?,讓治少爺不也說了嘛。……戰人適應了新生活，……忘記了右代宮家。,让治少爷不也说了嘛。……战人适应了新生活，……忘记了右代宫家。,E non ne stava parlando anche George-sama? ... Ha detto che Battler-san si è abituato alla sua nuova vita e si è dimenticato della famiglia Ushiromiya.
,"...And by now, he isn't the only one who's forgotten. Unless I ask about it, everyone on this island has forgotten his name. Even Rudolf-sama doesn't say his name anymore. ",".........He wouldn't be the only one to forget.{n}Without me asking about Battler‐san, everyone on this island would have forgotten his name.{n}Even Rudolf‐sama doesn't say his name anymore.","......And by now, he isn't the only one who's forgotten. Unless I ask about it, everyone on this island has forgotten his name. Even Rudolf-sama doesn't say his name anymore.",………忘れてるのは、もはや彼だけじゃない。私が尋ねなければ、島の誰もが、彼の名前を忘れている。留弗夫さまさえ、もはや彼の名前を口にしない。,………忘れてるのは、もはや彼だけじゃない。{n}私が尋ねなければ、島の誰もが、彼の名前を忘れている。{n}留弗夫さまさえ、もはや彼の名前を口にしない。,"......И он уже не единственный, кто забыл.{n}Пока их не спросишь, никто на острове не вспоминает это имя.{n}Даже господин Рудольф больше его не произносит.",".........Ele não seria o único a se esquecer.{n}Se eu não tivesse perguntado sobre o Battler‐san, todos na ilha teriam esquecido o nome dele.{n}Nem mesmo o Rudolf‐sama diz mais o nome dele.",………已經，並不只是他忘了。{n}我若不問起，這島上的不論誰，都已經忘了他的名字。{n}就連留弗夫先生，都已經不再提起他的名字了。,………已经，并不只是他忘了。{n}我若不问起，这岛上的不论谁，都已经忘了他的名字。{n}就连留弗夫先生，都已经不再提起他的名字了。,"... E ora come ora, non è l'unico che si è dimenticato. A meno che io non lo chieda, tutti sull'isola si son dimenticati il suo nome. Persino Rudolf-sama non lo nomina più."
,"If I weren't here to remember his face, ...perhaps his existence would have been erased from everyone's hearts. ","If I weren't here to remember his face, ......perhaps his existence would have been erased from the hearts and minds of everyone here."," If I weren't here to remember his face, ......perhaps his existence would have been erased from everyone's hearts.",私がこうして、彼の面影を思い出さなかったら、……誰の心にももはや、彼は存在しなくなってしまっているのではないだろうか。,[=JP],Если бы я не помнила его лицо...... он бы для всех перестал существовать.,"Se eu não estivesse aqui para lembrar seu rosto, ......talvez sua existência tivesse sido apagada dos corações e mente de todos aqui.",如果我沒有在像這樣地想起他的面容，……會不會就會變成，所有人的心中都已經沒有他了呢？,如果我没有在像这样地想起他的面容，……会不会就会变成，所有人的心中都已经没有他了呢？,Se non ci fossi qui io a ricordare il suo volto... forse la sua esistenza verrebbe cancellata dal cuore di tutti.
,"...I don't believe it. So, I won't doubt. ","......I don't believe it. So, I won't doubt him.","......I don't believe that. So, I won't doubt.",……私は信じません。だから、疑いません。,[=JP],......Я не верю в это. Поэтому не стану сомневаться.,"......Eu não acredito nisso. Por isso, não duvidarei dele.",……我不信。所以，不懷疑。,……我不信。所以，不怀疑。,... Io non ci credo. Perciò non dubiterò.
,Battler-san must still remember his promise. ,Battler‐san must still remember our promise., Battler-san must still remember his promise.,戦人さんは今も絶対、……約束を覚えていてくれます。,[=JP],Баттлер ещё должен помнить о своём обещании.,O Battler‐san ainda deve lembrar da nossa promessa.,戰人此刻也絕對記得，……那個約定。,战人此刻也绝对记得，……那个约定。,Battler-san deve ancora ricordare la sua promessa.
,"We're both waiting for the day of decision, the day we'll be together. ","We're both waiting for the day of resolve, the day we'll be together."," We're both waiting for the day of decision, the day we'll be together.",私たちは、ずっと一緒になるために、……互いの決意の日を、待っているのです。,[=JP],"Мы оба ждём дня принятия решения, дня, когда будем вместе.","Estamos ambos esperando pelo dia da decisão, o dia em que ficaremos juntos.",我們都在等待著，為永遠在一起，……彼此都下定決心的那一天。,我们都在等待着，为永远在一起，……彼此都下定决心的那一天。,"Stiamo entrambi aspettando il giorno della decisione, il giorno in cui saremo assieme."
,......Battler-san. I've firmly made up my mind. , ............Battler‐san.{n}My mind is firmly made up.,.........Battler-san. I've firmly made up my mind.,…………戦人さん。私はもう、しっかりと決意しています。,…………戦人さん。{n}私はもう、しっかりと決意しています。,.........Баттлер.{n}Я приняла твёрдое решение., ............Battler‐san.{n}Minha mente já está decidida.,…………戰人。{n}我已經，有堅定的決心了。,…………战人。{n}我已经，有坚定的决心了。,... Battler-san. Mi sono fermamente decisa.
,"Does the fact that you're not here mean that, after all, I'm not determined enough? ",Does the fact that you're not here mean that I'm {i:still} not resolved enough?," Does the fact that you're not here mean that, after all, I'm not determined enough? ",あなたがいらっしゃらないのは、それでもなお、その決意が足りないからだと言うのでしょうか。,[=JP],"Но разве то, что тебя здесь нет, не означает, что мне всё‐таки не хватает решимости?",O fato de que você ainda não veio significa que eu {i:ainda} não tenho determinação o suficiente?,而你沒來，難道是代表著，既便如此，這決心還是不夠嗎？,而你没来，难道是代表着，既便如此，这决心还是不够吗？,"Il fatto che tu non sia qui non significa, dopotutto, che non sono abbastanza determinata?"
,"No. ...It's because you and God are testing me, isn't it? ","No. ......It's because you and God are testing me, isn't it?","No. ......It's because you and God are testing me, isn't it? ",いえ。……それをあなたと神様が、試されているのでしょうね。,[=JP],"Нет. ......Ты и Бог испытываете меня, да?","Não. ......É porque Deus está me testando, não é?",不。……我是在被你與神，考驗我的決心吧。,不。……我是在被你与神，考验我的决心吧。,"No. ... È perché tu e Dio mi state mettendo alla prova, non è vero?"
,"In that case, I will endure. Until that promised day inevitably comes. ","In that case, I will endure.{n}Until that promised day inevitably comes.","In that case, I will endure. Until that promised day inevitably comes.",だからこそ、私は耐えてみせます。必ずやって来る、約束の日に。,だからこそ、私は耐えてみせます。{n}必ずやって来る、約束の日に。,Тогда я буду терпеть.{n}До неизбежного наступления обещанного дня.,"Sendo assim, eu me manterei firme.{n}Até que o dia prometido inevitavelmente chegue.",正因如此，所以我會撐下去給你們看的。{n}撐到必定會到來的，約定之日。,正因如此，所以我会撑下去给你们看的。{n}撑到必定会到来的，约定之日。,"In questo caso, resisterò. Fino a che quel giorno promesso verrà inevitabilmente."
,"...So, ...please. ",".........So, ......please.","......So, ...please.",………だから、……お願いです。,[=JP],......Поэтому... пожалуйста.,".........Então, ......por favor.",………所以，……拜託了。,………所以，……拜托了。,... Quindi... ti prego.
,Battler-san. , Battler‐san., Battler-san.,戦人さん。,[=JP],Баттлер.,[=UP],戰人。,战人。,Battler-san.
,I want some proof...that you haven't forgotten me... ,I want some sign......that you haven't forgotten me........., I want some proof......that you haven't forgotten me......,私のことを、忘れてなんかいないという、……証が欲しいです………。,[=JP],"Мне нужно доказательство... того, что ты не забыл меня......",Eu quero algum sinal......de que você não se esqueceu de mim.........,請給我一個，……你並沒有忘記我的證據………。,请给我一个，……你并没有忘记我的证据………。,Voglio qualche prova... che tu non mi hai dimenticato...
,It was the crack that ran across my ceramic-like heart. ,That...was the crack that ran across my ceramic heart., It was the crack that ran across my ceramic-like heart.,それは、陶器のような私の心に走る、一筋のひび。,[=JP],Эта трещина бежала по моему словно керамическому сердцу.,Essa...era a rachadura que percorria o meu coração de cerâmica.,這是一道，從我瓷器般的心上裂開的裂縫。,这是一道，从我瓷器般的心上裂开的裂缝。,Fu la crepa che attraversò il mio cuore di ceramica.
,I had to acknowledge it now. ,"At last, I had to acknowledge the possibility.", I had to acknowledge it now.,私はもう、認めなければなりませんでした。,[=JP],Теперь я должна признать.,"Ao menos, eu preciso reconhecer a possibilidade.",我都要不得不承認。,我都要不得不承认。,Dovevo confermarlo ora.
,...It may be...that I'm pretending not to notice something terrifying and sad. ,......The possibility that something terrible and dreadfully sad was happening......and I was pretending not to notice.,......It may be......that I'm pretending not to notice something terrifying and sad.,……私は、……何かとても恐ろしくて悲しいことに、気付かないふりをしているのかもしれないことを。,[=JP],"......Может быть...... я делаю вид, что не замечаю чего‐то страшного и печального.",......A possibilidade de que algo horrível e terrivelmente triste tenha acontecido......e eu estava fingindo não notar.,……我也許是在，……假裝沒意識到，那某種非常可怕且非常悲傷的什麼了。,……我也许是在，……假装没意识到，那某种非常可怕且非常悲伤的什么了。,... Può essere che... io stia fingendo di non notare qualcosa di terrificante e triste.
,Battler-san...makes me yearn for him. Battler-san...makes me sad. Battler-san...makes it hurt... ,Battler‐san...makes me yearn for him.{n}Battler‐san...makes me sad.{n}Battler‐san...makes it hurt........., Battler-san...makes me yearn for him. Battler-san...makes me sad. Battler-san...makes it hurt......,戦人さんが、恋しい。戦人さんが、悲しい。戦人さんが、辛い………。,戦人さんが、恋しい。{n}戦人さんが、悲しい。{n}戦人さんが、辛い………。,Из‐за Баттлера... я тоскую.{n}Из‐за Баттлера... мне грустно.{n}Из‐за Баттлера... я страдаю......,O Battler‐san...me fez ansiar por ele.{n}O Battler‐san...me deixou triste.{n}O Battler‐san...fez doer.........,戰人，我好想你。{n}戰人，我好傷心。{n}戰人，我好難受………。,战人，我好想你。{n}战人，我好伤心。{n}战人，我好难受………。,Battler-san... mi fa aspettare impazientemente. Battler-san... mi rende triste. Battler-san... mi fa stare male...
,Battler-san. ,Battler‐san., Battler-san.,戦人さん。,[=JP],Баттлер.,[=UP],戰人。,战人。,Battler-san.
,"...Do you still remember me, now...? ","......Do you still remember me, now.........?","......Do you still remember me, now......? ",……あなたは今、私のことを覚えていて、くれますか………。,[=JP],......Ты ещё помнишь меня?..,......Você ainda lembra de mim.........?,……你，現在，還記得我嗎………？,……你，现在，还记得我吗………？,"... Ti ricordi ancora di me, ora...?"
,And then...came the third family conference since Battler-san left. ,And then......came the third family conference since Battler‐san left.,And then......came the third family conference since Battler-san left.,そして、……戦人さんの姿を見ることがなくなってから、３年目の親族会議を迎えました。,[=JP],И вот...... со времени ухода Баттлера наступила уже третья семейная конференция.,E então......veio a terceira conferência familiar desde que o Battler‐san foi embora.,接著，……我迎來了，自看不到戰人以來的第三年的親族會議。,接着，……我迎来了，自看不到战人以来的第三年的亲族会议。,E poi... venne la terza riunione di famiglia da quando Battler-san se ne era andato.
,"If the number of beds was going to increase, we would've been told about that when setting up. ","If the number of beds was going to increase, we would be told about that when setting up."," If the number of beds was going to increase, we would be told about that when setting up.",ベッドの数などが増えるのであれば、それは準備の際に知らされます。,[=JP],"Если бы число кроватей собирались увеличить, нам бы сказали во время подготовки.","Se o número de camas fosse aumentar, nós seríamos avisados sobre isso quando estivéssemos arrumando as coisas.",若需增加床什麼的，那就會在做準備工作時通知我。,若需增加床什么的，那就会在做准备工作时通知我。,"Se il numero di letti doveva essere aumentato, ci sarebbe stato detto durante la preparazione."
,The fact that nothing has changed in particular...means that he probably won't be here this year either. ,The fact that nothing has changed in particular......means that he probably won't be here this year either., The fact that nothing has changed in particular......means that he probably won't be here this year either.,特に、普段と何も変わりがないということは、……今年もきっと、いらっしゃられないのでしょう。,[=JP],"Раз в частности ничего не изменилось...... его, скорее всего, не будет и в этом году.",O fato de que nada em especial havia mudado......significa que ele provavelmente também não virá este ano.,與以往毫無任何改變，……這是代表著，今年他也一定不會來吧。,与以往毫无任何改变，……这是代表着，今年他也一定不会来吧。,Il fatto che non era cambiato niente in particolare... significava che probabilmente non sarà qui neanche quest'anno.
,"Clinging to a final bit of hope, I stood by the docks, watching the boat draw closer. ","Clinging to a final bit of hope, I stood by the docks, watching the boat draw closer."," Clinging to a final bit of hope, I stood by the docks, watching the boat draw closer.",最後の望みを、私は近付いてくる船に祈りながら、船着場に立ち尽くしていました。,[=JP],"Цепляясь за последнюю надежду, я стояла у причала, смотря на приближающийся катер.","Apegada a uma última esperança, eu permanecia no atracadouro, observando enquanto o barco se aproximava.",我邊向越駛越近的船祈禱最後的希望，邊一動不動地佇立於碼頭。,我边向越驶越近的船祈祷最后的希望，边一动不动地伫立于码头。,"Aggrappandomi all'ultimo frammento di speranza, rimasi in piedi al molo, guardando la barca avvicinarsi."
Ushiromiya Rudolf,"""Hey, Shannon-chan. You're looking as pretty as ever."" ","""Hey, Shannon‐chan. You're looking as pretty as ever.""","""Heh, Shannon-chan. You're looking as pretty as ever.""",「よぅ、紗音ちゃん。今年もベッピンだねぇ。」,「よぅ、紗音ちゃん。今年もベッピンだねぇ」,"""О, Шаннон. Выглядишь как всегда прекрасно.""","""Ei, Shannon‐chan. Está mais linda do que nunca.""",「喲，紗音。今年也一樣好美呢。」,「哟，纱音。今年也一样好美呢。」,"""Heh, Shannon-chan. Sei carina come sempre."""
Ushiromiya Kyrie,"""Careful, Ange. Watch your step."" ","""Careful, Ange. Watch your step.""",[=UP],「ほら、縁寿。足元に気を付けて。」,「ほら、縁寿。足元に気を付けて」,"""Осторожнее, Энджи. Не оступись.""","""Cuidado, Ange. Olha onde pisa.""",「來，緣壽。小心腳下哦。」,「来，缘寿。小心脚下哦。」,"""Attenta, Ange. Guarda dove metti i piedi."""
Ushiromiya George,"""Hey, Shannon. Ah, I really do love Rokkenjima...! I can't wait for Uncle Krauss to turn it into a resort."" ","""Hey, Shannon. You know, I love visiting Rokkenjima...! Uncle Krauss really should hurry up with his plans to turn it into a resort.""","""Hey, Shannon. You know, I love it here...! Can't wait for Krauss oji-san to turn it into a resort.""",「やぁ、紗音。やっぱり六軒島はいいね…！　早く蔵臼伯父さんもリゾート化すればいいのに。」,「やぁ、紗音。やっぱり六軒島はいいね…！　早く蔵臼伯父さんもリゾート化すればいいのに」,"""Эй, Шаннон. Знаешь, мне здесь нравится!.. Жду не дождусь, когда дядя Краусс превратит это место в курорт.""","""Ei, Shannon. Sabe, eu amo visitar Rokkenjima...! O tio Krauss devia apressar seus planos e transformar isso logo em um resort.""",「唷，紗音。果然六軒島是個好地方啊…！但願，藏臼舅父能早日將此化為度假勝地呢。」,「唷，纱音。果然六轩岛是个好地方啊…！但愿，藏臼舅父能早日将此化为度假胜地呢。」,"""Ehi, Shannon. Sai, amo questo posto...! Non vedo l'ora che Krauss oji-san lo trasformi in un luogo di vacanza."""
Ushiromiya Eva,"""There's no need for that. It'd be such a waste."" ","""Why bother? It'd be such a waste.""",[=UP],「しなくていいわよ。勿体無いわ。」,「しなくていいわよ。勿体無いわ」,"""Зачем? Пустая трата средств.""","""Por que se importa? Isso seria perda de tempo.""",「不化為度假勝地也無妨哦。畢竟，那樣就浪費了。」,「不化为度假胜地也无妨哦。毕竟，那样就浪费了。」,"""Perché preoccuparsi? Sarebbe un peccato."""
Ushiromiya Rosa,"""Heheheh, you've got a point there. How have you been, Shannon-chan? I think you've gotten a bit taller since last time."" ","""Eheheh, maybe it would. How have you been, Shannon‐chan? I think you've gotten a bit taller since last time.""","""Eheheh, maybe it would. How have you been, Shannon-chan? I think you've gotten a bit taller since last time.""",「うふふ、それもそうね。お久しぶりね、紗音ちゃん。背、ちょっと伸びたんじゃない？」,[=JP],"""Эхе‐хе‐хех, возможно. Как поживаешь, Шаннон? По‐моему, с прошлого раза ты стала чуть выше.""","""Eheheh, talvez possa ser. Como tem passado, Shannon‐chan? Acho que ficou um pouco mais alta desde a última vez que nos vimos.""",「嗯哼哼，這倒也是。好久不見，紗音。你是不是，稍微有點長高了呀？」,「嗯哼哼，这倒也是。好久不见，纱音。你是不是，稍微有点长高了呀？」,"""Eheheh, forse. Come stai, Shannon-chan? Credo tu sia un po' più alta dall'ultima volta."""
Shannon,"""...Thank you very much."" ","""......Thank you very much.""",[=UP],「……ありがとうございます。」,「……ありがとうございます」,"""......Благодарю вас.""","""......Muito obrigada.""",「……非常感謝。」,「……非常感谢。」,"""... Molte grazie."""
Ushiromiya Hideyoshi,"""And the weather's good again this year...! It's so great, havin' every single member of the family together all nice and cheerful."" ","""And the weather's good again this year...! We should count our blessin's that we can bring the whole family together like this without a single one of us missin'.""","""And the weather's good again this year...! I just love getting every single member of the family together like this.""",「今年もいい天気や…！　こうして親族、誰一人欠けることなく、元気に揃うのは実にめでたいことや。」,「今年もいい天気や…！　こうして親族、誰一人欠けることなく、元気に揃うのは実にめでたいことや」,"""В этом году погода снова не подвела!.. Люблю, когда все члены семьи собираются вместе.""","""Mais uma vez, o tempo parece ótimo este ano...! É ótimo podermos reunir toda a família assim, sem ninguém faltando.""",「今年也是個好天氣吶…！能像這樣，一家親戚一個不少地歡聚在一起，實在是件可喜可賀的事吶。」,「今年也是个好天气呐…！能像这样，一家亲戚一个不少地欢聚在一起，实在是件可喜可贺的事呐。」,"""E il tempo è ancora una volta buono quest'anno...! Amo quando ogni singolo membro della famiglia è riunito insieme in questo modo."""
Shannon,"""Please allow me to guide you to the mansion..."" ","""Please allow me to guide you to the mansion......""",[=UP],「それでは皆様、お屋敷にご案内いたします……。」,「それでは皆様、お屋敷にご案内いたします……」,"""Позвольте проводить вас в особняк......""","""Por favor, permitam‐me guiá‐los até a mansão......""",「那麼，諸位，請隨我前往大屋……」,「那么，诸位，请随我前往大屋……」,"""Per favore, consentitemi di guidarvi alla villa..."""
,"So, after all, ...Battler-san has been so thoroughly forgotten that he might not have existed in the first place. ","So, after all, ......Battler‐san has been so thoroughly forgotten that he might as well not have existed in the first place.","So, after all, ......Battler-san has been so thoroughly forgotten that he might not have existed in the first place.",やはり、……戦人さんのことは、最初からいないみたいに、忘れ去られていました。,[=JP],"В итоге...... о Баттлере забыли до такой степени, будто его и не было.","Então, no fim, ......o Battler‐san foi tão esquecido que talvez ele sequer nunca tenha existido.",果然，……戰人，就像本就不存在似地被忘記了。,果然，……战人，就像本就不存在似地被忘记了。,"Quindi, dopotutto... Battler-san era stato così profondamente dimenticato che poteva non essere proprio esistito."
,I'm sure the sadness will show on my face. ,The sadness must be showing on my face., The sadness must have shown on my face.,私の表情にはきっと、悲しみが浮かんでいるでしょう。,[=JP],"Должно быть, на моём лице показалась грусть.",A tristeza deve estar aparente em meu rosto.,在我的臉上，一定是悲形於色吧。,在我的脸上，一定是悲形于色吧。,Il mio volto doveva mostrare tristezza.
