Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Zepar,"""Your resolve is good, you two. ......Then, ......let's go."" ","""That is a good mindset, you two. .........Now, ............here we go.""","""Your resolve is good, you two. .........Then, .........let's go.""",「いい覚悟だよ、二人とも。………では、…………行くよ。」,「いい覚悟だよ、二人とも。………では、…………行くよ」,"""Впечатляющая решимость. .........Что ж......... начнём.""","""Essa é uma boa mentalidade. .........Agora, ............lá vamos nós.""",「你們兩個都很有覺悟哦。………那麼，…………開始了哦。」,「你们两个都很有觉悟哦。………那么，…………开始了哦。」,"""Avete una buona determinazione, voi due. ... Bene... cominciamo."""
Zepar,"""One."" ","""One.""",[=UP],「１。」,「１」,"""Раз.""","""1.""",「1。」,[=CHT],"""Uno."""
Furfur,"""Two."" ","""Two.""",[=UP],「２の。」,「２の」,"""Два.""","""2 e...""",「2。」,[=CHT],"""Due."""
,"""""Three."""" ","""""Three.""""",[=UP],「「３。」」,「「３」」,"""""Tри.""""","""""3.""""",「「3。」」,[=CHT],"""""Tre."""""
,"In the golden rose garden, ...when the number three was yelled, ...the sound of gunfire rang out once... ","In the golden rose garden, ...when the number three was yelled, ......the sound of gunfire rang out once......",[=UP],　黄金の薔薇庭園に、…その、３の声と同時に、……一発の銃声が響き渡る……。,黄金の薔薇庭園に、…その、３の声と同時に、……一発の銃声が響き渡る……。,В золотом розарии... под выкрик цифры 'три'......прозвучал выстрел......,"No jardim de rosas douradas, ...quando o número três foi vociferado, ......o som de um disparou reverberou......",黃金的玫瑰庭園中，…與數 3 的聲音同時，……響起一聲槍響……。,黄金的玫瑰庭园中，…与数 3 的声音同时，……响起一声枪响……。,Nel giardino di rose dorate... quando venne pronunciato il numero tre... il rumore di uno sparo risuonò una sola volta...
,Even the people watching couldn't tell whether that was a single gun firing... or the sound of both going off at the same time... ,Even the people watching couldn't tell whether that was a single gun firing......or the sound of both going off at the same time......, Even the people watching couldn't tell whether that was a single gun firing... or the sound of both going off at the same time......,それが一発の銃声なのか、……二人が同時に放って一つに聞こえたのかは、目の前で見ていた者さえ、わからない……。,[=JP],"Даже наблюдатели не могли сказать, чей пистолет выстрелил... или же они оба выстрелили одновременно......",Nem mesmo aqueles assistindo foram capazes de dizer se foi um único disparo......ou o som de dois tiros sendo disparados simultaneamente......,那確實是一聲槍響，……還是兩人同時開槍因而聽起來像是一聲的槍響。就連近在眼前看到的人，都搞不清楚……。,那确实是一声枪响，……还是两人同时开枪因而听起来像是一声的枪响。就连近在眼前看到的人，都搞不清楚……。,"Nemmeno le persone che guardavano non riuscirono a capire se fosse stato il fuoco di una singola pistola... o il rumore di entrambe, avendo sparato nello stesso momento..."
,"In the midst of the stench of gunpowder and white smoke, ...there, with gun raised and smoke trailing the barrel, ...was Kanon. ......And, lying on the earth, ...was Shannon... ","In the midst of the stench of gunpowder and white smoke, .........there, with gun raised and smoke trailing from the barrel......was Kanon. ...............Shannon......was lying on the earth face down......"," In the midst of the stench of gunpowder and white smoke, ......there, with gun raised and smoke trailing the barrel......was Kanon. .........And, lying on the earth, ......was Shannon......",　硝煙の臭いと、白煙の後には、………銃を構え、……銃口から煙を棚引かせている嘉音の姿と、……………地面に、……うつ伏せに倒れている紗音の姿があった……。,硝煙の臭いと、白煙の後には、………銃を構え、……銃口から煙を棚引かせている嘉音の姿と、……………地面に、……うつ伏せに倒れている紗音の姿があった……。,"Среди запаха пороха и белого дыма......... с поднятым пистолетом, из дула которого поднимался дым...... стоял Канон. .........А на земле......лежала Шаннон......","Em meio ao cheiro de pólvora e a fumaça branca, .........lá, com a arma apontada e uma trilha de fumaça saindo pelo cano......estava Kanon. ...............Shannon......estava caída, com o rosto virado para o chão......",硝煙的臭味和白煙散去之後，………出現的是舉著槍，……槍口還在冒煙的嘉音，……………和地面上，……倒著的紗音……。,硝烟的臭味和白烟散去之后，………出现的是举着枪，……枪口还在冒烟的嘉音，……………和地面上，……倒着的纱音……。,"In mezzo al tanfo della polvere da sparo e al fumo bianco... là, con la pistola verso l'alto e il fumo che percorreva la canna... vi era Kanon. ... E, accasciata a terra... c'era Shannon..."
{f:5:Beatrice},"""...Sh- Shannon... san......"" ","""......Sh‐......Shannon......san..................""","""......Sh, ......Shannon...san.........""",「………しゃ、……紗音……さん………………。」,「………しゃ、……紗音……さん………………」,"""......Ша... ...Шаннон...............""","""......Sha‐......Shannon......san..................""",「………紗、……紗音……小姐………………」,「………纱、……纱音……小姐………………」,"""... Sh... Shannon ... san..."""
{f:5:Beatrice},"""...No. ...Shannon fell before the gun fired..."" ","""......No. ......Shannon dropped before the gunshot......""","""......No. ......Shannon fell before the gun fired......""",「……いや。……紗音が倒れたのは、銃声より早かった……。」,「……いや。……紗音が倒れたのは、銃声より早かった……」,"""......Нет. ......Шаннон упала ещё до выстрела......""","""......Não. ......Shannon caiu antes do disparo......""",「……不對。……紗音臥倒，是在槍聲響起之前……」,「……不对。……纱音卧倒，是在枪声响起之前……」,"""... No. ... Shannon è caduta prima che la pistola facesse fuoco..."""
Ushiromiya Jessica,"""Nn...gah......"" ","""Nn.....................gah............""","""Nn......gah.........""",「う、…………………ぐ…………ッ、」,[=JP],"""Н‐н...... гх.........""",[=UP],「嗚、…………………咕…………、」,「呜、…………………咕…………、」,"""Nn... gah..."""
,Jessica's distressed expression...was enough to explain what had happened... ,Jessica's distressed expression...was enough to explain what had happened......,[=UP],朱志香の苦々しい表情が、それだけで、何があったのか説明する……。,[=JP],"Обеспокоенного выражения Джессики... было достаточно, чтобы объяснить произошедшее...",A expressão aflita de Jessica...foi o suficiente para explicar o que havia acontecido......,朱志香惱恨的表情就足以說明究竟發生什麼事了……。,朱志香恼恨的表情就足以说明究竟发生什么事了……。,L'espressione angosciata di Jessica... era sufficiente per spiegare cosa fosse successo...
,"...Slowly, ...Shannon... ...stood up. ","......Slowly, ......Shannon......stood up.","......Slowly, ...Shannon......stood up.",……紗音が、……ゆっくりと、……立ち上がる。,[=JP],......Медленно... Шаннон...... поднялась.,"......Lentamente, ......Shannon......se levantou.",……紗音，……緩緩地，……站了起來。,……纱音，……缓缓地，……站了起来。,... Lentamente... Shannon... si alzò.
,There was no bullet wound anywhere on her body. ,There was no bullet wound anywhere on her body., There was no bullet wound anywhere on her body.,体のどこにも撃たれた痕はない。,[=JP],На ней не было пулевого ранения.,Não havia nenhum ferimento de tiro em seu corpo.,她的身體毫髮無損。,她的身体毫发无损。,Nel suo corpo non c'era alcuna ferita per il proiettile.
,"...At the time of the signal, Shannon had thrown herself to the ground, ...dodging the bullet. ",".........At the time of the signal, Shannon had thrown herself to the ground......dodging the bullet.","......At the time of the signal, Shannon had thrown herself to the ground......dodging the bullet.",………紗音は、合図と同時に伏せて、……銃弾をかわしたのだ。,[=JP],......Во время сигнала она упала на землю...... избежав пули.,".........No momento em que foi dado o sinal, Shannon se atirou no chão......desviando da bala.",………紗音在聽到信號的同時伏到地上，……躲過了子彈。,………纱音在听到信号的同时伏到地上，……躲过了子弹。,"... Al momento del segnale, Shannon si era buttata a terra... schivandolo."
,It had been a bet. ,It had been a gamble., It had been a bet.,これは、賭けだった。,[=JP],Это была ставка.,Foi uma aposta.,這是一場賭博。,这是一场赌博。,Era una scommessa.
,"If Kanon had turned around and taken the time to aim carefully before shooting, ...then he would have shot her as she lay there. ","If Kanon had turned around and taken the time to aim carefully before shooting, ......then he would have shot her as she lay there."," If Kanon had turned around and taken the time to aim carefully before shooting, ......then he would have shot her as she lay there.",もし嘉音が、振り返って、よく狙ってから撃つという余裕を見せたなら、……自ら体を横たえた自分はそのまま撃ち殺されていた。,[=JP],"Если бы Канон повернулся и хорошенько прицелился перед выстрелом...... он бы выстрелил в неё, когда она легла на землю.","Se Kanon tivesse se virado e tomado tempo para mirar cuidadosamente antes de atirar, ......então ele poderia ter atirado enquanto ela estava no chão.",如果嘉音很從容地轉過身來，仔細瞄準之後再開槍的話，……自己臥倒的紗音會被就此擊斃。,如果嘉音很从容地转过身来，仔细瞄准之后再开枪的话，……自己卧倒的纱音会被就此击毙。,Se Kanon si fosse voltato e avesse atteso per mirare con attenzione e sparare... l'avrebbe colpita non appena si fosse accasciata.
,"However, ...if Kanon shot as soon as he turned around, ...she would be able to dodge it. ","However, ......if Kanon shot as soon as he turned around, ......she would be able to dodge it."," However, ......if Kanon shot as soon as he turned around, ......she would be able to dodge it.",しかし、……もし嘉音が振り向きざまに撃つなら、……それをかわせる。,[=JP],"Но...... поскольку Канон выстрелил сразу же, как только повернулся...... она смогла уклониться.","Entretanto, ......se Kanon atirasse assim que se virasse, ......ela seria capaz de se esquivar.",然而，……如果嘉音只是一側身就這麼開槍的話，……那就躲得開。,然而，……如果嘉音只是一侧身就这么开枪的话，……那就躲得开。,Tuttavia... se le avesse sparato non appena si fosse girata... lei sarebbe stata capace di schivare il colpo.
,Kanon had also made a bet. ,Kanon had also gambled., Kanon had also made a bet.,嘉音も賭けだった。,[=JP],Канон тоже сделал ставку.,Kanon também apostou.,嘉音也下了賭注。,嘉音也下了赌注。,Anche Kanon aveva fatto una scommessa.
,He did not underestimate Shannon's skill with a firearm. ,He did not underestimate Shannon's skill with a firearm., He did not underestimate Shannon's skill with a firearm.,彼は紗音の射撃の腕を決して侮っていなかった。,[=JP],Он не недооценивал умение Шаннон обращаться с огнестрельным оружием.,Ele não subestimou as habilidades de Shannon em manusear uma arma de fogo.,他絕沒有輕視紗音射擊的本領。,他绝没有轻视纱音射击的本领。,Non sottovalutava le abilità di Shannon con un'arma da fuoco.
,"He was fully aware that, if he assumed Shannon would be timid enough to let him shoot first, he would lose before even pulling the trigger. ",He was fully aware that hoping Shannon would be timid enough to let him shoot first......could result in him losing before even pulling the trigger., He was fully aware that hoping Shannon would be timid enough to let him shoot first......would result in him losing before even pulling the trigger.,紗音は臆病だろうから、先に引き金を引かせてもらえるという甘い思い込みが、引き金さえ引かせずに決着をつけてしまう可能性を、充分に理解していた。,[=JP],"Канон знал: надежда на то, что она из робости позволит ему выстрелить первым...... приведёт его к поражению ещё до нажатия на курок.",Kannon estava completamente ciente de que esperar que Shannon fosse ser tímida o suficiente para deixá‐lo atirar primeiro......poderia resultar em sua perda antes mesmo de puxar o gatilho.,嘉音非常明白，指望膽小的紗音可能會猶疑不定，讓自己得以先開槍的，這種天真的想法，有可能讓自己在扣動扳機前就戰敗。,嘉音非常明白，指望胆小的纱音可能会犹疑不定，让自己得以先开枪的，这种天真的想法，有可能让自己在扣动扳机前就战败。,"Era perfettamente conscio che sperare che Shannon fosse stata abbastanza timida da lasciare che egli avrebbe sparato per primo... avrebbe significato la sua sconfitta, ancora prima di premere il grilletto."
,"So, he had decided to shoot right away. ","So, he had decided to shoot right away."," So, he had decided to shoot right away.",だから、即座に撃つことにした。,[=JP],Поэтому он решил выстрелить сразу же.,"Por isso, ele optou por atirar imediatamente.",所以，他立刻射擊了。,所以，他立刻射击了。,"Perciò, aveva deciso di sparare immediatamente."
,"And, he had predicted that when he shot, Shannon would reflexively pull the trigger too. ","And, he had predicted that when he shot, Shannon would reflexively pull the trigger too."," And, he had predicted that when he shot, Shannon would reflexively pull the trigger too.",そして自分が発砲すれば、紗音も反射的に引き金を引くに違いないと読んでいた。,[=JP],"И он предвидел, что тогда Шаннон тоже рефлексивно нажмёт на курок.","E previu que, quando atirasse, Shannon iria, reflexivamente, puxar o gatilho também.",按照他的預想，一旦自己開槍，紗音一定會反射性地跟著扣動扳機。,按照他的预想，一旦自己开枪，纱音一定会反射性地跟着扣动扳机。,"E aveva predetto che, una volta che aveva sparato, anche Shannon avrebbe riflessivamente fatto la stessa cosa."
,"Since he intended to shoot right away, he would be more mentally prepared, ...so he was confident that he'd be able to shoot accurately. ","Since he was already planning to shoot right away, he was sure that his readiness would allow him to shoot with greater accuracy than her."," Since he was already planning to shoot right away, he was sure that his readiness would allow him to shoot with accuracy.",即座に撃つつもりでいる自分には心の準備がある分、……正確に撃てる自信があった。,[=JP],"Он уже планировал выстрелить сразу же...... и поэтому был уверен, что его готовность позволит ему попасть точно в цель.","Por já estar planejando atirar de imediato, ele estava certo de que sua determinação permitiria a ele, atirar com uma maior precisão que ela.",自己早已做好了立即開槍的心理準備，……因此也有信心能夠準確地擊中對方。,自己早已做好了立即开枪的心理准备，……因此也有信心能够准确地击中对方。,"Dato che aveva già deciso di sparare da subito, era sicuro che la sua prontezza gli avrebbe permesso di sparare con precisione."
,"If Kanon had cautiously turned around, and Shannon had shot instantly with the strength of her will, then Kanon wouldn't even have been able to pull the trigger. ","If Kanon had cautiously turned around, and Shannon had shot instantly with the strength of her will, then Kanon wouldn't even have been able to pull the trigger."," If Kanon had cautiously turned around, and Shannon had shot instantly with the strength of her will, then Kanon wouldn't even have been able to pull the trigger.",もし嘉音が慎重に振り返った時、紗音が意志の強さそのままに即座に引き金を引いていたら、嘉音は引き金も引けなかったのだ。,[=JP],"Если бы Канон повернулся осмотрительно и Шаннон в тот же миг выстрелила со всей силой воли, он бы даже не смог нажать на курок.","Se Kanon tivesse sido cauteloso ao se virar, e Shannon tivesse atirado na mesma hora, com toda a sua força de vontade, então Kanon sequer seria capaz de puxar o gatilho.",如果嘉音為求慎重而轉身的時候，擁有堅強意志的紗音立刻扣動扳機的話，那麼嘉音就連扣動扳機的機會都沒有了。,如果嘉音为求慎重而转身的时候，拥有坚强意志的纱音立刻扣动扳机的话，那么嘉音就连扣动扳机的机会都没有了。,"Se Kanon si fosse voltato con cautela, e Shannon avesse sparato all'istante con la sua volontà di ferro, Kanon non sarebbe nemmeno riuscito a premere il grilletto."
,"So, no impatience on Kanon's part was to blame here. ","So, it wasn't that Kanon had acted hastily."," So, Kanon hadn't been impatient.",だから、嘉音が性急だったのではない。,[=JP],Канон не был нетерпелив.,"Por isso, Kanon não chegou a agir de forma precipitada.",所以，並不是嘉音性急。,所以，并不是嘉音性急。,"Per questo motivo, Kanon non era stato impaziente."
,"......The two had simply given it their all, left their fates to the heavens, ...and reached this result. ",".........The two had simply given it their all, left their fates to the heavens, ......and reached this result.",[=UP],………ただ二人は、全力を尽くした上で、運命を天に預け、……その結果が示されただけなのだ。,[=JP],".........Они вдвоём просто выложились на полную, доверив свои судьбы небесам...... и придя к такому результату.",".........Os dois deram tudo de si, confiando seus destinos aos Céus, ......e chegaram a este resultado.",………只是兩人在都竭盡全力的前提下，將命運托付給了上天，……那結果表現出來了而已。,………只是两人在都竭尽全力的前提下，将命运托付给了上天，……那结果表现出来了而已。,"... I due, semplicemente, ce l'avevano messa tutta, avevano affidato i propri destini al cielo... e avevano raggiunto questo risultato."
Shannon,"""........."" ","""....................................""","""............""",「………………………………。」,「………………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Kanon,"""......I didn't imagine... ...that my quick-tempered Nee-san... ...wouldn't shoot at all..."" ",""".........I didn't imagine.........that my quick‐tempered sister......wouldn't shoot at all...""",""".........I didn't imagine.........that my quick-tempered sister......wouldn't shoot at all...""",「………まさか、……あの短気な姉さんが、……撃たないなんてね…。」,「………まさか、……あの短気な姉さんが、……撃たないなんてね…」,""".........Я и представить не мог...... что моя вспыльчивая сестра...... не станет стрелять...""",""".........Eu não imaginei.........que a minha impaciente irmã......não fosse atirar...""",「………沒想到，……一向缺乏耐性的姐姐，……居然會沒開槍呢…」,「………没想到，……一向缺乏耐性的姐姐，……居然会没开枪呢…」,"""... Non mi sarei mai aspettato... che la mia impulsiva Sorella... non avrebbe sparato affatto..."""
Shannon,"""I'm surprised too. ...To think that old, prudent Kanon-kun...would shoot as soon as he turned."" ","""I'm surprised too. ......I didn't think that old, prudent Kanon‐kun......would shoot as soon as he turned.""","""I'm surprised too. ......I didn't think that old, prudent Kanon-kun......would shoot as soon as he turned.""",「私も意外だった。……あの慎重な嘉音くんが、……振り向きざまなんてね。」,「私も意外だった。……あの慎重な嘉音くんが、……振り向きざまなんてね」,"""Я тоже удивлена. ......Не думала, что старый разумный Канон...... выстрелит сразу же, как только повернётся.""","""Eu também estou surpresa. ......Eu não achei que aquele velho e prudente Kanon‐kun......fosse atirar assim que se virasse.""",「我也很意外。……沒想到一向慎重的嘉音君，……竟然沒有轉過身來呢。」,「我也很意外。……没想到一向慎重的嘉音君，……竟然没有转过身来呢。」,"""Anch'io sono sorpresa. ... Non pensavo che il vecchio, prudente Kanon-kun... avrebbe sparato non appena si fosse girato."""
,"As Shannon quietly pointed the barrel at him, she slowly walked forward. She planned on cautiously closing the gap until she reached a distance from which she could hit with even more certain accuracy. ","As Shannon quietly pointed the barrel at him, she slowly walked forward.{n}She planned on cautiously closing the gap until she reached a distance from which she could hit with even more certain accuracy.","As Shannon quietly pointed the barrel at him, she slowly walked forward. She planned on cautiously closing the gap until she reached a distance from which she could hit with even more certain accuracy.",紗音は、静かに銃口を向けながら、ゆっくりと歩み寄る。より絶対的に命中できる距離まで、慎重に詰めるつもりなのだ。,紗音は、静かに銃口を向けながら、ゆっくりと歩み寄る。{n}より絶対的に命中できる距離まで、慎重に詰めるつもりなのだ。,"Шаннон спокойно наставила на него ствол и медленно пошла вперёд.{n}Она планировала осторожно сокращать дистанцию, пока не достигнет расстояния, с которого сможет попасть ещё более точно.","Com Shannon silenciosamente apontando para ele, ela lentamente caminhou em frente. Ela planejava se aproximar cuidadosamente, até chegar a uma distância em que seu disparo pudesse ser ainda mais preciso.",紗音靜靜用槍口對著嘉音，緩緩走近。{n}她出於慎重，打算在絕對能夠命中的距離內開槍。,纱音静静用枪口对着嘉音，缓缓走近。{n}她出于慎重，打算在绝对能够命中的距离内开枪。,"Puntando tranquilla la canna verso di lui, Shannon avanzò con lentezza. {n}Aveva intenzione di diminuire prudentemente lo spazio tra loro due finché non avesse trovato una distanza dalla quale poter colpire con una precisione ancora più certa."
,And Kanon......had already lost any means of fighting back. ,And Kanon.........had already lost any means of fighting back., And Kanon.........had already lost any means of fighting back.,一方の嘉音は、………すでに攻撃の手を失っている。,[=JP],А Канон......... уже потерял все средства для отпора.,E Kanon.........já havia perdido qualquer meio de contra‐atacar.,另一邊，………嘉音已經失去了攻擊的武器。,另一边，………嘉音已经失去了攻击的武器。,E Kanon... aveva ormai perso qualunque possibilità di contrattaccare.
,He could only try to dodge Shannon's bullet...and place his bet on the second round. ,He could only try to dodge Shannon's bullet......and place his bet on the second round., He could only try to dodge Shannon's bullet......and place his bet on the second round.,紗音の弾丸をせめてかわし、……二の矢に賭けるしかない。,[=JP],Он мог только попытаться уклониться от пули Шаннон...... и поставить на второй раунд.,Ele poderia apenas tentar desviar do disparo de Shannon......e apostar no segundo round.,只好設法躲開紗音的子彈，……把希望寄托在第二回合上了。,只好设法躲开纱音的子弹，……把希望寄托在第二回合上了。,Poteva solamente tentare di schivare il proiettile di Shannon... e puntare tutto nel secondo round.
,"......If they both thought this, ...then what happened next would turn that assumption on its head. ",".........They both had that same view of the situation, .........which meant one could be taken by surprise.",".........If they both thought this, ......then they were wrong.",　………お互いがそう思ってるなら、………ならばこれは、裏をかくということ。,………お互いがそう思ってるなら、………ならばこれは、裏をかくということ。,.........И они оба ошибались...... если так думали.,".........Ambos tinham a mesma visão da situação, .........o que significa que um poderia ser pego de surpresa.",………如果彼此都這麼認為的話，………那麼，便有計策可使。,………如果彼此都这么认为的话，………那么，便有计策可使。,... Se entrambi pensavano ciò... allora si sbagliavano.
Shannon,""".........!!"" ",""".....................!!""","""............!!""",「…………………ッ！！」,[=JP],"""............!""",[=UP],「…………………！！」,[=CHT],"""...!!"""
Kanon,"""This isn't...over yet!!!"" ","""This isn't......over yet!!!""",[=UP],「まだ、……終わっちゃいないッ！！！」,[=JP],"""Ещё...... не конец!!!""","""Ainda......não acabou!!!""",「還，……沒有結束！！！」,「还，……没有结束！！！」,"""Non è... ancora finita!!!"""
,"Kanon dashed forward like a tornado, bent over so low that he was almost crawling over his shadow... ","Kanon dashed forward like a tornado, bent over so low that he was almost crawling over his shadow...",[=UP],嘉音は影に這うほどの低い姿勢から、疾風のように駆ける…。,[=JP],"Канон бросился вперёд, как торнадо, наклонившись почти до самой своей тени...","Kanon correu em frente como um tornado, curvando‐se tão baixo que praticamente rastejava sobre sua própria sombra...",嘉音壓低身體，如同潛身於影子中一般，疾風似地衝了出去…。,嘉音压低身体，如同潜身于影子中一般，疾风似地冲了出去…。,"Kanon sfrecciò in avanti come un tornado, piegato verso il basso talmente tanto che stava quasi strisciando sulla sua ombra..."
,"This duel could only be settled by a bullet, ...but he wasn't the only one who had a bullet. ","This duel could only be settled by a bullet, ......but he wasn't the only one who had a bullet."," This duel could only be settled by a bullet, ......but he wasn't the only one who had a bullet.",　弾丸でしか決着の許されない決闘だが、……その弾丸を持つのは自分だけじゃないッ。,弾丸でしか決着の許されない決闘だが、……その弾丸を持つのは自分だけじゃないッ。,Исход этой дуэли могла решить только пуля...... но она была не только у него.,"Este duelo só poderia ser decidido por uma bala, ......mas ele não era o único que possuía uma.",雖然這場決鬥只允許以子彈決出勝負，……但有子彈的並不是只有自己。,虽然这场决斗只允许以子弹决出胜负，……但有子弹的并不是只有自己。,Questo duello poteva essere concluso solo da un proiettile... ma non era l'unico ad averne uno.
,"If he could steal Shannon's gun away from her, he could turn this fight around...! ","If he could steal Shannon's gun away from her, he could turn this all around...!"," If he could steal Shannon's gun away from her, he could turn this fight around...! ",紗音の銃を奪い取れば、攻守は逆転する…！,[=JP],"Отобрав у Шаннон пистолет, он мог бы изменить ход дуэли!..","Se ele pudesse roubar a arma de Shannon, ainda seria possível o jogo...!",只要把紗音的槍搶到手，攻守就會瞬間逆轉…！,只要把纱音的枪抢到手，攻守就会瞬间逆转…！,"Se riuscisse a rubare la pistola di Shannon, potrebbe capovolgere le sorti del duello...!"
,"And, if Shannon calmly shot through Kanon, it would end! ","And if Shannon could calmly shoot through Kanon, it would all be over!",[=ST],そして紗音は、その嘉音を冷静に撃ち抜ければ、決着する！,[=JP],"А если Шаннон застрелит Канона, всё закончится!","E, se Shannon pudesse atirar calmamente em Kanon, seria o fim para ele!",同時，對紗音而言，只要保持冷靜打中嘉音，勝負就立時分曉！,同时，对纱音而言，只要保持冷静打中嘉音，胜负就立时分晓！,"Ma, se Shannon sparasse tranquillamente a Kanon, sarebbe tutto finito!"
,"The odds that Shannon would miss, or that he could get close enough to her before she fired... Kanon would bet all the chips he had on them. ","The odds that Shannon would miss, or that he could get close enough to her before she fired.{n}Kanon bet all the chips he had on these.",The odds that Shannon would miss. The odds that he could get close enough to her before she fired. Kanon bet all the chips he had on these.,紗音が外す可能性、あるいは撃てずに接近を許す可能性。その全てに嘉音は持てるチップの全てを賭ける。,紗音が外す可能性、あるいは撃てずに接近を許す可能性。{n}その全てに嘉音は持てるチップの全てを賭ける。,"Вероятность, что Шаннон промахнётся. Вероятность, что он сможет достаточно близко подобраться к ней до того, как она выстрелит.{n}Канон поставил на это все свои фишки.","A probabilidade de que Shannon errasse, ou que ele pudesse se aproximar o suficiente antes que ela atirasse.{n}Kanon apostou todas as suas fichas nisso.",紗音打偏的可能性，以及在紗音開槍之前嘉音能夠接近她的可能性。{n}嘉音將自己的所有籌碼都賭在這上面了。,纱音打偏的可能性，以及在纱音开枪之前嘉音能够接近她的可能性。{n}嘉音将自己的所有筹码都赌在这上面了。,La possibilità che Shannon mancasse il bersaglio. La possibilità che Kanon si potesse avvicinare sufficientemente prima che lei sparasse. Egli scommise su quest'ultima tutte le fiches che aveva.
,"Shannon could draw Kanon in until the last second, then shoot him from a closer distance. ","Shannon could draw Kanon in until the last second, then shoot him from a closer distance."," Shannon could draw Kanon in until the last second, then shoot him from a closer distance.",嘉音をぎりぎりまで引き寄せ、より至近距離で発砲できる権利。,[=JP],"Шаннон могла давать ему приближаться до последней секунды, а затем застрелить с близкого расстояния.","Shannon poderia atrair Kanon até o último segundo, e atirar nele de queima‐roupa.",盡可能地讓嘉音接近，在最小距離之下開槍的選項。,尽可能地让嘉音接近，在最小距离之下开枪的选项。,"Shannon poteva attirare Kanon fino all'ultimo momento, per poi sparargli ad una distanza più corta."
,"If she pulled the trigger just before he reached her, then even if she missed, they would just start again from the beginning. ","She could also pull the trigger just before he reached her, and they would start over from the beginning even if she missed."," She could also pull the trigger just before he reached her, and they would start over from the beginning even if she missed.",組み付かれる直前に引き金を引けば、外しても仕切り直しに出来る権利。,[=JP],"Также она могла нажать на курок прежде, чем он подберётся к ней, и, если она промахнётся, они начнут с начала.","Ela também poderia puxar antes dele alcançá‐la, o que faria o duelo recomeçar caso ela errasse.",在兩人身體接觸的前一個瞬間扣動扳機，即使打偏也能夠重來一次的選項。,在两人身体接触的前一个瞬间扣动扳机，即使打偏也能够重来一次的选项。,"Poteva anche premere il grilletto poco prima che la raggiungesse, e anche se l'avesse mancato, tutto sarebbe ricominciato dall'inizio."
,...Shannon kept her gun pointing at Kanon's forehead as she compared these options until the final moment. ,......Shannon kept her gun pointing at Kanon's forehead as she compared these options until the final moment.,[=UP],……それらをぎりぎりの瞬間まで吟味しながら、紗音は嘉音の額を照準し続ける。,[=JP],"......Шаннон продолжала целиться в лоб Канона, до последнего просчитывая эти варианты.","......Shannon manteve sua arma apontada para a testa de Kanon, como se estivesse comparando ambas as opções até o último instante.",……在千鈞一髮的瞬間到來之前，紗音一邊衡量著這兩個選項一邊保持瞄準嘉音的額頭。,……在千钧一发的瞬间到来之前，纱音一边衡量着这两个选项一边保持瞄准嘉音的额头。,"... Shannon tenne la sua pistola puntata alla fronte di Kanon, valutando queste opzioni fino all'ultimo secondo."
,"She led her shot, calculating the distance he had already moved and the time it would take to pull the trigger. ","She led her shot, calculating the distance he had already moved and the time it would take to pull the trigger."," She led her shot, calculating the distance he had already moved and the time it would take to pull the trigger.",引き金を引くのにかかる時間と、その間にすでに彼が移動している距離、誤差、先読みの銃口。,[=JP],"Она целилась, рассчитывая расстояние, которое он уже пробежал, и время, требуемое для нажатия на курок.","Ela faria seu disparo, calculando a distância que ele já havia se movimento e o tempo que levaria até puxar o gatilho.",預估著扣動扳機所需要花費的時間，以及在此時間內嘉音移動的距離，誤差，還有預瞄的位置。,预估着扣动扳机所需要花费的时间，以及在此时间内嘉音移动的距离，误差，还有预瞄的位置。,"Guidò il suo colpo, calcolando la distanza che egli aveva già percorso e il tempo che ci avrebbe messo per premere il grilletto."
,......The goddess of fortune smiles impartially. ,.........Lady Luck smiled......impartially.,.........The goddess of fortune smiles impartially.,………幸運の女神は、公平に微笑む。,[=JP],.........Богиня судьбы беспристрастно улыбалась.,.........A Deusa da Sorte sorri......de forma imparcial.,………幸運女神的微笑是公平的。,………幸运女神的微笑是公平的。,... La dea bendata sorride imparzialmente.
Kanon,"""...Uuuwooaaaaaaaaaaaaaaaaaaaaahhhhhhh!!!"" ","""......Rrrrrraa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}ahhh!!!""","""......Uuuwooaaaaaaaaaaaaaaaaaaaaahhhhhhh!!!""",「……うおおおああああああああああああああぁああぁッ！！！」,[=JP],"""......Ува‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!""",[=UP],「……嗚哦哦哦啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！」,「……呜哦哦哦啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！」,"""... Uuuwooaaaaaaaaaaaaaaaaaaaaahhhhhhh!!!"""
