Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
{f:5:Beatrice},"""It's lord. ...Lord...!"" ","""It's lord. ......Lord...!""",[=UP],「ｌｏｒｄだ。……ロード（卿）…！」,「ｌｏｒｄだ。……卿…！」,"""Lord. ......Лорд!..""","""É lord. ......Lord...!""",「是 lord。……{ruby:lord:卿}…！」,[=CHT],"""È lord. ... Lord...!"""
,"I had absolutely no basis for it. ...However, it was like a flash of inspiration. ","I had absolutely no basis for it. ......However, it was like a flash of inspiration.",[=UP],何の根拠もない思い付き。……しかし、天啓そのものの閃き。,[=JP],"Я абсолютно ни на чём не основывалась. ......Скорее, меня осенило.",Eu não tenho nenhuma base para isso. ......Mas foi como uma lâmpada acendendo na minha cabeça.,這是個，毫無根據的突然想到的念頭。……但是，它卻有如天啟的靈光。,这是个，毫无根据的突然想到的念头。……但是，它却有如天启的灵光。,"Era priva di alcun fondamento. ... Tuttavia, fu come un lampo di ispirazione."
,I quickly changed the letters around before that flash faded from my mind. ,I quickly changed the letters around before that flash faded from my mind., I quickly changed the letters around before that flash faded from my mind.,妾はその閃きが脳裏から薄れ去る前に、文字を手早く入れ替える。,[=JP],"Я быстро переставила буквы, пока это озарение меня не покинуло.",Eu rapidamente mudei a ordem das letras antes que essa lâmpada se apagasse.,趁這靈光還未在腦海中消失，妾身趕緊將文字交換位置重新排列。,趁这灵光还未在脑海中消失，妾身赶紧将文字交换位置重新排列。,Cambiai subito le lettere prima che quel lampo svanisse dalla mia mente.
{f:5:Beatrice},"""""l"", ""o"", ""r"", ""d""! Lord! ""u""! Ushiromiya! ...Lord Ushiromiya?!"" ","""‘l’, ""o"", ""r"", ""d""! Lord! ""u""! Ushiromiya! ......Lord Ushiromiya! How do you like that?!""","""'l', 'o', 'r', 'd'! Lord! 'u'! Ushiromiya! ......Lord Ushiromiya?!""",「ｌ、ｏ、ｒ、ｄ！　ロード！　ｕ！　右代宮！　……右代宮卿ッ、どうか？！」,[=JP],"""'l', 'o', 'r', 'd'! Лорд! 'u'! Уширомия! ......Лорд Уширомия?!""","""‘l’, ""o"", ""r"", ""d""! Lord! ""u""! Ushiromiya! ......Lord Ushiromiya! Que tal?!""",「l、o、r、d！Lord！“u”！右代宮！……{ruby:Lord Ushiromiya:右代宮卿}，這樣如何？！」,「l、o、r、d！Lord！“u”！右代宫！……{ruby:Lord Ushiromiya:右代宫卿}，这样如何？！」,"""‘l’, ‘o’, ‘r’, ‘d’! Lord! ‘u’! Ushiromiya! ... Lord Ushiromiya?!"""
{f:5:Beatrice},"""On the fourth twilight, ...gouge the head... ...oho?!"" ","""On the fourth twilight, .........gouge the head............oho?!""","""On the fourth twilight, ......gouge the head......oho?!""",「第四の晩に、………頭を抉りて、…………む？！」,[=JP],"""К четвёртым...... голову пробьёшь......... охо?!""","""No quarto crepúsculo, .........goive a cabeça............oho?!""",「第四晚，………剜頭殺之，…………嗯？！」,「第四晚，………剜头杀之，…………嗯？！」,"""Al quarto crepuscolo... perfora la testa... oho?!"""
,"It was a key, so it wouldn't have turned if it was the wrong one. ","It was a key, so it wouldn't turn if it was the wrong one.","It was a key, so it wouldn't have turned if it was the wrong one.",鍵だから、間違っていたら回すことは出来ない。,[=JP],"Это ключ, поэтому он бы не повернулся, если бы был неправильным.","Era uma chave, então não iria girar se fosse a chave errada.",因為是鑰匙，所以如若插錯了地方，它就轉不動。,因为是钥匙，所以如若插错了地方，它就转不动。,"Era una chiave, per cui non l'avrei potuta girare se fosse stata quella sbagliata."
,But it did turn. I managed to gouge it...! ,But it did turn. I could gouge it...!, But it did turn. I managed to gouge it...! ,しかし、回る。抉れる…！,[=JP],Но он повернулся. Мне удалось его пробить!..,Mas girou. Eu posso goivar...!,但是，轉得動。剜得動…！,但是，转得动。剜得动…！,Ma girò. Ero riuscita a perforarla...!
,"I gouged the first letter, the ""l"", with a click, ...and then pulled it out. ","With a sound of scraping stone, I gouged the first letter, the ""l"", ......and then pulled it out.","I gouged the first letter, the 'l', with a click, ......and then pulled it out.",１文字目のｌはゴリリと音を立てながら抉り、……そして引き抜ける。,[=JP],"Я со щелчком пробила первую букву, 'l'...... и вытащила её.","Com um som de pedra arranhando, eu goivei a primeira letra, o ""l"", ......e a puxei para fora.",第一個字 l 發出“嘎吱嘎吱”的聲音地轉著，……然後，被拔了出來。,第一个字 l 发出“嘎吱嘎吱”的声音地转着，……然后，被拔了出来。,"Perforai la prima lettera, la ‘l’, con un click... e poi la tirai fuori."
{f:5:Beatrice},"""Next, the fifth twilight...? Gouge the chest...and kill...!"" ","""Next! The fifth twilight...! Gouge the chest......and kill......!""","""Next, the fifth twilight...? Gouge the chest......and kill......!""",「次ッ、第五の晩…！　胸を抉りて……殺せ……！」,[=JP],"""Далее пятые сумерки?.. Пробьёшь грудь...... и убьёшь!..""","""Próximo! O quinto crepúsculo...! Goive o peito......e mate......!""",「下一個，第五晚…！剜胸……殺之……！」,「下一个，第五晚…！剜胸……杀之……！」,"""Poi, il quinto crepuscolo...? Perfora il petto... e uccidi...!"""
,"The ""o"" was gouged and pulled out easily. ","The ""o"" was gouged and pulled out easily.",The 'o' was gouged and pulled out easily.,当然であるかのように、ｏの文字鍵もまた抉られ、引き抜かれる。,[=JP],'o' была с лёгкостью пробита и вытащена.,"A letra ""o"" foi goivada e removida facilmente.",就如理所當然一般，o 字鑰匙也被轉了幾圈拔了出來。,就如理所当然一般，o 字钥匙也被转了几圈拔了出来。,La ‘o’ fu perforata e tirata fuori facilmente.
,"Then, the ""r"". Next, the ""d"". And finally, the ""u"". ","Then, the ""r"". Next, the ""d"". And finally, the ""u""."," Then, the 'r'. Next, the 'd'. And finally, the 'u'.",そして、ｒ。続いて、ｄ。最後に、ｕ。,[=JP],Затем 'r'. Потом 'd'. И наконец'u'.,"Agora o ""r"". E depois o ""d"". E, finalmente, o ""u"".",然後是、r。接下來是、d。最後是、u。,然后是、r。接下来是、d。最后是、u。,"Poi, la ‘r’. La prossima è la ‘d’. E finalmente, la ‘u’."
,"When I turned the key of the ""u"", I could feel a resistance, as though some device had been activated. ","When I turned the key of the ""u"", I could feel a resistance, as though some mechanism had been activated."," When I turned the key of the 'u', I could feel a resistance, as though some device had been activated.",最後のｕの鍵を回した時、明らかに何かの仕掛けを作動させたかのような手応えがあった。,[=JP],"Повернув ключ 'u', я почувствовала сопротивление, как будто активировался некий механизм.","Quando virei a chave do ""u"", eu pude sentir uma resistência, como se algum mecanismo tivesse se ativado.",在轉最後的 u 字鑰匙時，妾身明顯感到了，恰似開啟了某個機關的手感。,在转最后的 u 字钥匙时，妾身明显感到了，恰似开启了某个机关的手感。,"Quando girai la chiave della ‘u’, sentii una resistenza, come se qualche congegno fosse stato attivato."
,"I waited for something to change, ...but nothing did. ","I waited for something to change, ......but nothing did."," I waited for something to change, ......but nothing did.",何かの変化を待つが、……それ以上、何も起こらない。,[=JP],Я ждала изменений...... но ничего не происходило.,"Eu esperei por alguma mudança, ......mas nada aconteceu.",雖然妾身等了會兒，看了看有沒有什麼變化，……但是什麼都沒再發生。,虽然妾身等了会儿，看了看有没有什么变化，……但是什么都没再发生。,Aspettai che qualcosa cambiasse... ma niente.
,"However, I had felt something happen. A secret door must have opened up somewhere around here. ","However, I had felt something happen.{n}A secret door or something must have opened up somewhere around here."," However, I had felt something happen. A secret door must have opened up somewhere around here.",しかし、確実に何かの手応えはあったのだ。きっと、秘密の入口か何かが、どこかに開いたに違いない。,しかし、確実に何かの手応えはあったのだ。{n}きっと、秘密の入口か何かが、どこかに開いたに違いない。,"Однако я поняла, что что‐то произошло.{n}Должно быть, где‐то открылась потайная дверь.",Mas eu senti que algo tinha acontecido.{n}Uma porta secreta ou algo parecido tinha se aberto em algum lugar próximo daqui.,不過，剛才的確有開啟了什麼的手感。{n}毫無疑問，一定有秘密入口或別的什麼，在某處打開了大門。,不过，刚才的确有开启了什么的手感。{n}毫无疑问，一定有秘密入口或别的什么，在某处打开了大门。,"Tuttavia, avevo la sensazione che fosse successo qualcosa. Una porta segreta deve essersi aperta da qualche parte qui intorno."
,...Waiting around won't accomplish anything. ,......Waiting around won't accomplish anything.,[=UP],……待てども、それ以上の変化はない。,[=JP],......Ожидание ничего не даст.,......Ficar esperando não vai me levar a lugar nenhum.,……再等也不會再有變化了。,……再等也不会再有变化了。,... Aspettare non porterà a niente.
,I've probably done everything I can here... ,I've probably done everything I can here......, I've probably done everything I can here......,恐らく妾は、ここで出来る全てのことをやり遂げたのだろう……。,[=JP],"Здесь я сделала всё, что могла......",Eu provavelmente já fiz tudo o que podia fazer aqui......,這恐怕是代表著，妾身已經做完了，能在這做的一切了吧……。,这恐怕是代表着，妾身已经做完了，能在这做的一切了吧……。,Probabilmente qui ho fatto tutto il possibile...
,All the letters in quadrillion have been removed. ,"All of the letters in ""Quadrillion"" had been removed.", All of the letters in quadrillion had been removed.,こうして、文字盤のＱｕａｄｒｉｌｌｉｏｎが、全て引き抜かれる。,[=JP],Из quadrillion вытащены все буквы.,"Todas as letras de ""Quadrillion"" haviam sido removidas.",就像這樣，文字盤的 Quadrillion，全被拔了出來。,就像这样，文字盘的 Quadrillion，全被拔了出来。,Tutte le lettere in ‘quadrillion’ sono state rimosse.
{f:5:Beatrice},"""On the ninth twilight, ...the witch shall revive, and none shall be left alive..."" ","""On the ninth twilight, ......the witch revives, and none shall be left alive......""","""On the ninth twilight, ......the witch shall revive, and none shall be left alive......""",「第九の晩に、……魔女は蘇り、誰も生き残れはしない……。」,「第九の晩に、……魔女は蘇り、誰も生き残れはしない……」,"""К девятым сумеркам же...... возродится ведьма, и кто в живых остался — будет мёртв......""","""No nono crepúsculo, ...... a bruxa reviverá e ninguém deve sobreviver.......""",「第九晚，……魔女復甦，無人生還……」,「第九晚，……魔女复苏，无人生还……」,"""Al nono crepuscolo... la strega risorgerà, e nessuno sarà lasciato in vita..."""
,"So, this way, has the witch...have I...revived...? ",So now...has the witch...have I...revived......?,"So, this way, has the witch...have I...revived......? ",これで、魔女は、……妾は蘇ったというのか……？,[=JP],"Так значит, ведьма... я...возродилась?..",Então agora...a bruxa...eu...revivi......?,這是代表著，魔女、……妾身已經復活了嗎……？,这是代表着，魔女、……妾身已经复活了吗……？,"Perciò in questo modo, la strega è... io sono... risorta...?"
,"The tenth twilight. At journey's end, you shall attain to the power of the Golden Land's treasures, once and for the last time... ","The tenth twilight.{n}The journey ends, and you shall reach the Home of the Gold......","The tenth twilight. The journey shall end, and you shall reach the capital where the gold dwells......",第十の晩。旅は終わり、黄金の郷に至るだろう……,第十の晩。{n}旅は終わり、黄金の郷に至るだろう……。,Десятые сумерки.{n}Конец пути настанет — в столицу золотую ты войдёшь......,"O décimo crepúsculo.{n}A jornada chegará ao seu fim, e você alcançará a Vila do Ouro.......",第十晚。{n}旅途結束，終會抵達黃金之鄉……,第十晚。{n}旅途结束，终会抵达黄金之乡……,"Il decimo crepuscolo. Il viaggiò avrà fine, e raggiungerai la capitale ove l'oro risiede..."
,"When I stepped down off the ladder and looked around, ...I immediately noticed a small change. ","When I stepped down off the ladder and looked around, ......I immediately noticed that small change."," When I stepped down off the ladder and looked around, ......I immediately noticed that small change.",何かを求め、はしごを降りて周りを見回した時。……すぐにその小さな変化に気が付いた。,[=JP],Спустившись с лестницы и оглядевшись...... я сразу же заметила небольшое изменение.,"Quando desci da escada e olhei ao redor, ......na mesma hora, eu percebi uma leve mudança.",想著能不能找到些什麼，邊沿著梯子往下爬，邊環視四周時。……妾身馬上就注意到了，那小小的變化。,想着能不能找到些什么，边沿着梯子往下爬，边环视四周时。……妾身马上就注意到了，那小小的变化。,Quando scesi dalla scaletta e guardai intorno... notai immediatamente quel piccolo cambiamento.
{f:5:Beatrice},"""...That lion statue......"" ","""......That lion statue............""","""......That lion statue.........""",「……ライオンの像が…………。」,「……ライオンの像が…………」,"""......Эта статуя льва.........""","""......Aquela estátua de leão............""",「……獅子像…………」,「……狮子像…………」,"""... Quella statua di leone..."""
,"At some point, the lion statue in front of the chapel had turned to face a different direction. ","At some point, the lion statue in front of the chapel had turned to face a different direction.",[=UP],礼拝堂前に鎮座しているライオンの像が、いつの間にか横を向いている。,[=JP],В какой‐то момент статуя льва перед часовней развернулась в другую сторону.,"Em algum momento, a estátua de leão que estava na frente da capela havia virado sua face em outra direção.",坐鎮在禮拜堂前的獅子像，不知從何時起，把朝向轉向了旁邊。,坐镇在礼拜堂前的狮子像，不知从何时起，把朝向转向了旁边。,"Ad un certo punto, la statua del leone di fronte alla cappella si era voltata di fronte ad una diversa direzione."
,...How did that work? ,......What an elaborate mechanism...!,......How did that work? ,……何という大仕掛けか。,[=JP],......Ничего себе.,......Que mecanismo mais elaborado...!,……這都是個，多麼規模龐大的機關啊。,……这都是个，多么规模庞大的机关啊。,... Come funzionava?
,Did Kinzo plan up this extravagant device back when he first started building on this island...? ,Did Kinzo plan up this extravagant device back when he first started building on this island......?,Did Kinzo plan up this extravagant device back when he first started building on this island......? ,金蔵はこの島に屋敷を建てた当初から、このような大仰な仕掛けを用意していたというのか……。,[=JP],Кинзо создал такой экстравагантный механизм ещё когда только начал застраивать остров?..,Será que o Kinzo planejou esse dispositivo extravagante logo que começou a construir nesta ilha......?,難道是在，金藏在這島上建大屋的最開始時起，就準備了這般誇張的機關嗎……？,难道是在，金藏在这岛上建大屋的最开始时起，就准备了这般夸张的机关吗……？,Kinzo aveva progettato questo stravagante congegno sin da quando aveva iniziato a costruire su quest'isola...?
,"I walked up to the lion statue and stared at it. Other than the fact that it was pointing a different direction, nothing had changed. In that case, is the lion looking at something in particular now...? ","I walked up to the lion statue and stared at it.{n}Other than the fact that it was pointing a different direction, nothing had changed.{n}In that case, is the lion looking at something in particular now......?","I walked up to the lion statue and stared at it. Other than the fact that it was pointing a different direction, nothing had changed. In that case, is the lion looking at something in particular now......? ",ライオンの像に近付き、まじまじと見る。向きが変わった以上の、それ以上の変化はない。ならば、ライオンの目線の先に何かがあるのか……？,ライオンの像に近付き、まじまじと見る。{n}向きが変わった以上の、それ以上の変化はない。{n}ならば、ライオンの目線の先に何かがあるのか……？,"Я подошла к статуе льва и посмотрела на неё.{n}За исключением того, что она смотрела в другом направлении, ничего не изменилось.{n}Выходит, лев смотрит на что‐то конкретное?..","Eu caminhei até a estátua de leão e fiquei encarando ela.{n}Tirando o fato de que ela estava apontando em outra direção, mais nada havia mudado. Nesse caso, significa que o leão está olhando para uma direção específica......?",走近獅子像，仔細一看。{n}找不出除朝向變了外的，別的變化。{n}那麼這是代表著，在這獅子視線的前方，有著什麼嗎……？,走近狮子像，仔细一看。{n}找不出除朝向变了外的，别的变化。{n}那么这是代表着，在这狮子视线的前方，有着什么吗……？,"Camminai verso la statua del leone e la fissai. Oltre al fatto che puntava in una direzione diversa, non era cambiato niente. In questo caso, ora il leone sta guardando qualcosa in particolare...?"
,I followed its line of sight...and saw another lion statue. ,I followed its line of sight.........and saw another lion statue.,I followed its line of sight......and saw another lion statue.,その目線の先には、………向こうにも、ライオンの像が。,[=JP],Я последовала за его линией видимости...... и увидела другую статую льва.,Acompanhando a linha para onde ele apontava.........e vi outra estátua de leão.,在它視線的前方，………在對面，同樣有一座獅子像。,在它视线的前方，………在对面，同样有一座狮子像。,Segui la sua linea di vista... e vidi un'altra statua di leone.
,And that lion statue had also changed its direction. ,And that lion statue had also changed its direction., And that lion statue had also changed its direction.,そしてそのライオンの像もまた、いつの間にか向きが変わっている。,[=JP],Эта статуя тоже изменила направление.,E essa estátua também havia mudado a sua direção.,並且，那座獅子像也是，不知從何時起，改變了朝向。,并且，那座狮子像也是，不知从何时起，改变了朝向。,Anch'essa aveva cambiato la sua direzione.
{f:5:Beatrice},"""Interesting... So, follow the lion guideposts. ...As intricate as ever, I see, Kinzo."" ","""I see...... So, let the lions guide you. ......As elaborate as ever, I see, Kinzo.""","""I see...... So, follow the lion guideposts. ......As intricate as ever, I see, Kinzo.""",「なるほど……。ライオンの道案内に従え、ということか。……金蔵め、凝った仕掛けを作りおる。」,「なるほど……。ライオンの道案内に従え、ということか。……金蔵め、凝った仕掛けを作りおる」,"""Вот как...... Ориентируйся по львам? ......Замысловато как всегда, Кинзо.""","""Entendi...... Então, deixe que estes leões guiem você. ......Kinzo, seu... preparando algo tão elaborado.""",「原來如此……。這是叫妾身，跟隨獅子的指路麼？……死金藏，汝還真是造了個下足了功夫的機關呢。」,「原来如此……。这是叫妾身，跟随狮子的指路么？……死金藏，汝还真是造了个下足了功夫的机关呢。」,"""Capisco... quindi, seguo le indicazioni dei leoni. ... Intricato come sempre, capisco, Kinzo."""
,I wasn't complaining anymore. ,I wasn't complaining anymore.,[=UP],もう、これは悪態ではない。,[=JP],Я больше не жаловалась.,Eu não estava mais reclamando.,妾身此言，已不再是罵人了。,妾身此言，已不再是骂人了。,Non mi stavo più lamentando.
,...I felt a bit of respect and awe at Kinzo for setting up such an intricate device and having it go undiscovered for all these years. ,......I felt a bit of respect and awe at Kinzo for setting up such an intricate device...and having it go undiscovered for all these years.,......I felt a bit of respect and awe at Kinzo for setting up such an intricate device and having it go undiscovered for all these years.,……これほど長い間、誰にも、これほどの仕掛けを知られずに隠していた金蔵に対する、ある種の感服、敬意のようなものだった。,[=JP],"......Я почувствовала долю уважения и благоговения к Кинзо, создавшему столь сложный механизм так, что его за все эти годы не обнаружили.","......Eu senti pouco de respeito e admiração por Kinzo, devido ao intricado dispositivo que ele havia concebido...e o fato de ter passado despercebido durante todos esses anos.",……它是一句，對於把這麼規模龐大的機關，不讓任何人察覺到地藏了那麼長的一段時間的金藏的，恰似某種欽佩、某種敬意之物。,……它是一句，对于把这么规模庞大的机关，不让任何人察觉到地藏了那么长的一段时间的金藏的，恰似某种钦佩、某种敬意之物。,... Provai un po' di rispetto e meraviglia verso Kinzo per aver preparato un così intricato congegno e non averlo fatto scoprire per tutti questi anni.
,There were lion statues standing like guardian deities at the entrance and the corners of the chapel. ,There were lion statues standing like guards at the entrance and the corners of the chapel., There were lion statues standing like guards at the entrance and the corners of the chapel.,ライオンの像は礼拝堂の入口と四隅を守護神のように守っている。,[=JP],Статуи львов стояли словно охранники при входе и по углам часовни.,"Eram estátuas de leão que permaneciam como guardas, tanto na entrada quanto nos cantos da capela.",獅子如守護神般守護著禮拜堂的入口與四角。,狮子如守护神般守护着礼拜堂的入口与四角。,C'erano statue di leone come delle guardie all'entrata e agli angoli della cappella.
,"The direction they faced had changed, pointing around to the back of the chapel. ","The direction they faced had changed, pointing around to the back of the chapel."," The direction they faced had changed, pointing around to the back of the chapel.",それらの向きが変わり、礼拝堂の裏手へ回り込むように誘導していた。,[=JP],"Направление, в котором они смотрели, изменилось, указывая за часовню.","A direção para onde olhavam havia mudado, apontando para a parte de trás da capela.",它們改變了朝向，誘導人繞向禮拜堂的背後。,它们改变了朝向，诱导人绕向礼拜堂的背后。,"La direzione in cui erano rivolti era cambiata, puntando verso il retro della cappella."
,There was something there. ,There was something there., There was something there.,そこに、何かがある。,[=JP],Там что‐то есть.,Havia alguma coisa lá.,在那，有著什麼。,在那，有着什么。,Lì c'era qualcosa.
{f:5:Beatrice},"""...... ...Hoh..."" ",""".................................... ............Hoh.........""","""..................Hoh......""",「………………………………。…………ほう………。」,「………………………………。…………ほう………」,"""..................Хо......""",[=UP],「………………………………。…………呵——………」,[=CHT],"""... Oh..."""
,It was no longer a surprise. ,It was no longer a surprise.,[=UP],もはや、驚かなかった。,[=JP],Больше не было ничего удивительного.,Já não era mais surpresa.,已經，不再吃驚了。,已经，不再吃惊了。,Non era più una sorpresa.
,This was after the contraption with the letters. After being guided by the lions. ,This was after the mechanism in the relief. After being guided by the lions., This was after the device in the letters. After being guided by the lions.,文字盤の仕掛け。ライオンたちの道案内。,[=JP],После того устройства в буквах. После львов‐ориентиров.,Isto foi após ativar o mecanismo no relevo. Após ser guiada pelos leões.,文字盤機關。獅子們的引路。,文字盘机关。狮子们的引路。,Questo era dopo il congegno delle lettere. Dopo essere stata guidata dai leoni.
,"So, when a gaping open secret passageway appeared, with stairs leading down to the darkness below, ...it wasn't surprising to me anymore. ","So, when a gaping open secret passageway appeared, .........with stairs leading down to the darkness below, ......it wasn't surprising to me anymore."," So, when a gaping open secret passageway appeared, with stairs leading down to the darkness below, ......it wasn't surprising to me anymore.",だから、ぽっかりと秘密の通路が開き、………薄暗い地下へ招く階段が現れていたとしても、……もはや、驚かなかった。,[=JP],"Появление зияющего тайного прохода с лестницей, ведущей во тьму ниже...... меня уже не удивило.","Então, quando a abertura de uma passagem secreta apareceu, .........com uma escadaria que levava para a escuridão abaixo, ......já não era mais surpresa para mim.",所以，哪怕有秘密通道突然張開大口，………出現邀人走入陰暗地下的台階，……妾身也已，不再吃驚。,所以，哪怕有秘密通道突然张开大口，………出现邀人走入阴暗地下的台阶，……妾身也已，不再吃惊。,"Perciò, quando apparve l'apertura di un passaggio segreto, con scale che portavano giù verso l'oscurità... non mi sorprese più."
{f:5:Beatrice},"""So, ...is this the entrance to the Golden Land, Kinzo...?!!"" ","""So, .........is this the entrance to the Golden Land, Kinzo......?!!""","""So, ......is this the entrance to the Golden Land, Kinzo......?!!""",「これが、………黄金郷への入口だというのか、金蔵……！！」,[=JP],"""Значит, Кинзо...... это и есть вход в Золотую Землю?!""","""Essa .........é a entrada da Terra Dourada, Kinzo......?!""",「這就是，………通往黃金鄉的入口麼，金藏……！！」,「这就是，………通往黄金乡的入口么，金藏……！！」,"""Quindi... è questa l'entrata per la Terra Dorata, Kinzo...?!!"""
Ushiromiya Lion,"""...Did you find it...? Grandfather's...gold...?"" ",""".........Did you find it...? Grandfather's......gold......?""","""......Did you find it...? Grandfather's......gold......?""",「………見つけたんですか…。お祖父さまの、……黄金を……。」,「………見つけたんですか…。お祖父さまの、……黄金を……」,"""......Ты нашла его?.. Золото...... дедушки?..""",""".........Você encontrou...? Encontrou o ouro......do vovô......?""",「………找到了嗎…？你找到了爺爺的，……黃金……？」,「………找到了吗…？你找到了爷爷的，……黄金……？」,"""... Lo trovasti...? L'oro... del Nonno...?"""
Clair,"""Yes. ...It took ages and ages, but I had reached...the Golden Land."" ","""Yes. .........At the end of my long, long journey......was the Golden Land.""","""Yes. ......It took ages and ages to reach...the Golden Land.""",「はい。………長い長い時間を掛けて辿り着いた、……黄金郷でした。」,「はい。………長い長い時間を掛けて辿り着いた、……黄金郷でした」,"""Да. ......Потребовались годы, чтобы достичь... Золотой Земли.""","""Sim. .........Ao fim da minha longa jornada......estava a Terra Dourada.""",「是的。………那裡就是，妾身花了好長好長一段時間才抵達的，……黃金鄉。」,「是的。………那里就是，妾身花了好长好长一段时间才抵达的，……黄金乡。」,"""Sì. ... Ci volle molto tempo per raggiungere... la Terra Dorata."""
Willard H. Wright,"""According to the previous games, there was an underground VIP room there, along with 10 tons of gold, right?"" ","""According to the previous games, there was an underground VIP room there, along with ten tons of gold, right?""",[=UP],「過去のゲームによるならば、そこには地下の貴賓室があり、そして、１０ｔの黄金が？」,[=JP],"""Если верить предыдущим играм, там была подземная почётная комната с десятью тоннами золота, так?""","""De acordo com os jogos anteriores, há um quarto VIP subterrâneo lá, junto com as dez toneladas de ouro, certo?""",「依往昔棋盤所述，在那兒有著地下貴賓室，還有著 10 吨黃金吧？」,「依往昔棋盘所述，在那儿有着地下贵宾室，还有着 10 吨黄金吧？」,"""Secondo i giochi precedenti, c'era una stanza sotterranea per ospiti di riguardo, insieme a dieci tonnellate d'oro, giusto?"""
Clair,"""Yes. After going down a rough stairway, ...there was a door at the end of a passage. Inside, it was beautifully furnished, a true VIP room."" ","""Yes. After going down a rough stairway, ......there was a door at the end of the passage. Inside, it was beautifully furnished, a true VIP room.""",[=UP],「はい。地下への無骨な階段を降りていくと、……突き当りには扉が。中は、まさに貴賓室と呼ぶべき、美しき内装でした。」,「はい。地下への無骨な階段を降りていくと、……突き当りには扉が。中は、まさに貴賓室と呼ぶべき、美しき内装でした」,"""Да. После спуска по грубой лестнице...... в конце прохода оказалась дверь. За ней была прекрасно обставленная, самая что ни на есть почётная комната.""","""Sim. Após descer aquela escadaria rústica, ......havia uma porta no final da passagem. Dentro, estava lindamente mobiliada, como um verdadeiro quarto VIP.""",「是的。沿著通往地下的簡陋台階往下走，……走到盡頭處有扇門。門中，有著“的確該被稱為貴賓室”的華美的室內裝潢。」,「是的。沿着通往地下的简陋台阶往下走，……走到尽头处有扇门。门中，有着“的确该被称为贵宾室”的华美的室内装潢。」,"""Sì. Dopo aver percorso una rozza scalinata... ci fu una porta alla fine del passaggio. All'interno c'era una stanza magnificamente arredata, una vera stanza VIP."""
Willard H. Wright,"""...And was the gold all you found there?"" ","""......And was the gold all you found there?""","""......And is the gold all you found there?""",「……見つけたのは、黄金だけだったのか？」,[=JP],"""......И там ты нашла всё золото?""","""......E tudo o que encontrou lá foi o ouro?""",「……你就只找到了黃金嗎？」,「……你就只找到了黄金吗？」,"""... E l'oro è tutto ciò che vi hai trovato?"""
Clair,"""Yes, at the time... It would be a lie to say that I was not dizzied by the sight of all that gold stacked high..."" ","""Yes, at the time...... It would be a lie to say that I was not dizzied by the sight of all that gold stacked high...""",[=UP],「はい、その時は……。積み上げられた黄金に、目が眩まぬわけもありませんでした…。」,「はい、その時は……。積み上げられた黄金に、目が眩まぬわけもありませんでした…」,"""Да, тогда...... было бы ложью говорить, что у меня не закружилась голова при виде сложенных пирамидой золотых слитков...""","""Sim, naquela hora...... Seria mentira dizer que eu não fiquei estonteada diante da visão de todo aquele ouro empilhado lá...""",「是的，那時……，我面對著堆積成山的黃金，不可能不眼花繚亂…」,「是的，那时……，我面对着堆积成山的黄金，不可能不眼花缭乱…」,"""Sì, in quel momento... sarebbe una bugia dire che non provai un senso di stordimento alla vista di tutto quell'oro accatastato..."""
{f:5:Beatrice},"""...Is this... ...real...?"" ","""............Is this......real......?""","""......Is this......real......?""",「…………これは、……本物なのか……。」,「…………これは、……本物なのか……」,"""......Оно...... настоящее?..""","""............Isto é......real......?""",「…………這些是，……真傢伙嗎……？」,「…………这些是，……真家伙吗……？」,"""... Tutto questo è... reale...?"""
,I lightly touched the pile of gold with my finger. It was hard...and cold. ,I lightly touched the pile of gold with my finger.{n}It was hard...and cold.,I lightly touched the pile of gold with my finger. It was hard...and cold.,積み上げられた黄金の山に、そっと指を触れる。硬く、冷たかった。,積み上げられた黄金の山に、そっと指を触れる。{n}硬く、冷たかった。,Я легонько дотронулась пальцем до золотой горы.{n}Она была тяжёлой... и холодной.,Eu suavemente encostei naquela montanha de ouro com meus dedos.{n}Era duro...e frio.,妾身輕輕用手指，碰了下堆著的金山。{n}硬硬的、冰冰的。,妾身轻轻用手指，碰了下堆着的金山。{n}硬硬的、冰冰的。,Toccai leggermente col mio dito la pila d'oro. Era dura... e fredda.
,I must have imagined that it would crumble like a sand castle if I touched it. ,I had almost thought that it might crumble like a sandcastle if I touched it., I must have imagined that it would crumble like a sand castle if I touched it.,触れたら、砂の城が崩れるみたいに、……ざぁっと溶けて、消えてしまうかと思っていた。,[=JP],"Мне показалось, что она раскрошится, как замок из песка, если я до неё дотронусь.",Parecia como se ele pudesse desmoronar igual a um castelo de areia caso eu o tocasse.,感覺只要碰一下，它就會像沙城崩塌般，……驟然潰散，消失無踪。,感觉只要碰一下，它就会像沙城崩塌般，……骤然溃散，消失无踪。,"Dovevo aver pensato che sarebbe crollata come un castello di sabbia, se l'avessi toccata."
