Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Their speed was overwhelming, and they easily blocked the others' paths of retreat. ","Their speed was overwhelming, and they easily blocked the others' path of retreat."," Their speed was overwhelming, and they easily blocked the others' path of retreat.",その速度は圧倒的で、容易に彼らの退路を断ってしまうのだ。,[=JP],"Их скорость была невероятной, и они с лёгкостью заблокировали пути к отступлению.","Sua velocidade era avassaladora, e elas facilmente bloquearam o caminho de recuo deles.",壓倒性的速度，輕而易舉地斷絕了他們的退路。,压倒性的速度，轻而易举地断绝了他们的退路。,"La loro velocità era travolgente, e bloccarono facilmente il percorso di fuga degli altri."
{f:5:Eva Beatrice},"""......Let's see what this furniture's got. I hope they're at least able to amuse me..."" ","""............I'll inspect their skill as furniture. It'd be nice if they entertained me.""","""............Why don't I watch the skill of this furniture. It'd be nice if they entertained me...""",「…………家具のお手並み、拝見させてもらうわ。楽しませてくれるといいのだけど。」,「…………家具のお手並み、拝見させてもらうわ。楽しませてくれるといいのだけど」,"""............Почему бы мне не оценить навыки этой мебели. Хорошо бы, если бы им удалось развлечь меня...""","""............Inspecionarei a habilidade delas como mobília. Seria legal se elas me entretessem.""",「…………我就看看家具們的能耐吧。但願能看得開心。」,「…………我就看看家具们的能耐吧。但愿能看得开心。」,"""... Perché non guardare l'abilità di questi mobili. Sarebbe carino se mi facessero divertire..."""
Ronove,"""{f:5:Beatrice}-sama, it may not be prudent for you to reveal your form unnecessarily..."" ","""{f:5:Beatrice}‐sama, I might suggest it wise not to show yourself carelessly...""","""Beatrice-sama, I wonder if it is appropriate for you to show yourself unnecessarily...""",「ベアトリーチェさま、濫りに姿を現されない方がよろしいかと…。」,「ベアトリーチェさま、濫りに姿を現されない方がよろしいかと…」,"""{f:5:Беатриче}‐сама, стоит ли вам являть себя без необходимости?""","""{f:5:Beatrice}‐sama, devo sugerir que talvez seja sábio não mostrar‐se descuidadamente...""",「貝阿朵莉切夫人，還是別輕率現身為好哦…」,「贝阿朵莉切夫人，还是别轻率现身为好哦…」,"""Beatrice-sama, mi chiedo se è appropriato per voi mostrarvi inutilmente..."""
{f:5:Eva Beatrice},"""And you don't unnecessarily move your king away from the center. That's part of a monarch's... ...and a witch's dignity!"" ","""A king doesn't carelessly wander about the center. That's part of a king's—a witch's dignity!""","""You don't unnecessarily move the king into the center. That's part of a king's, ...a witch's dignity!""",「キングは濫りに中央を動かないものよ。それが王者の、…魔女の貫禄よ！」,[=JP],"""Тебе не обязательно перемещать короля в центр. Такова часть королевского, ведьмовского достоинства!""","""Um rei não vaga descuidadamente pelo centro. Essa é parte da dignidade de um rei — de uma bruxa!""",「國王就是要目空一切地居中央而不動。這就是王者，…魔女的威風喲！」,「国王就是要目空一切地居中央而不动。这就是王者，…魔女的威风哟！」,"""Non si deve necessariamente muovere il re al centro. Questa è parte della dignità di un re... di una strega!"""
,"Belphegor was already blocking the way in front of Rudolf, who had boldly tried to escape to the second floor. ","In front of Rudolf, who had boldly tried to escape to the second floor, Belphegor was already standing in the way.",[=UP],大胆にも２階へ逃れようとした留弗夫の前には、もうベルフェゴールが立ち塞がっていた。,[=JP],"Перед Рудольфом, отважно пытавшимся убежать на второй этаж, уже стояла Вельфегор.","Na frente de Rudolf, que tinha audaciosamente tentado escapar para o segundo andar, Belphegor já estava parada no caminho.",在大膽選擇從二樓逃跑的留弗夫面前，貝露菲格露擋住了他的去路。,在大胆选择从二楼逃跑的留弗夫面前，贝露菲格露挡住了他的去路。,"Di fronte a Rudolf, che aveva coraggiosamente provato a scappare al secondo piano, c'era Belphegor che gli bloccava la strada."
Belphegor,"""It's useless to try and resist or escape. ...You don't need to think about anything. Just close your eyes. I'll gently end it all for you."" ","""It's useless to try and resist or escape. ......You don't need to think about anything. Just close your eyes. I'll bring everything to a gentle finish.""","""It's useless to try and resist or escape. ......You don't need to think about anything. Just close your eyes. I'll gently end everything.""",「抵抗も、そして逃走も無駄だ。……お前は何も考えなくていい。ただ目を閉じているだけでいい。私が全て、やさしく終わらせてやる。」,「抵抗も、そして逃走も無駄だ。……お前は何も考えなくていい。ただ目を閉じているだけでいい。私が全て、やさしく終わらせてやる」,"""Пытаться сопротивляться и сбежать бесполезно. ......Тебе не нужно ни о чём задумываться. Просто закрой глаза. А я нежно сделаю своё дело.""","""É inútil tentar resistir ou escapar. ......Você não precisa pensar sobre nada.{n}Apenas feche seus olhos. Trarei tudo a um final gentil.""",「抵抗，還有逃跑，都是沒有用的。……你什麼都不用想。只用閉上眼睛就行了。我會溫柔地了結一切。」,「抵抗，还有逃跑，都是没有用的。……你什么都不用想。只用闭上眼睛就行了。我会温柔地了结一切。」,"""È inutile provare a resistere o scappare. ... Non hai bisogno di pensare a niente. Chiudi gli occhi e basta. Farò dolcemente finire ogni cosa."""
Ushiromiya Rudolf,"""You'd make a good wife. Husbands love to hear that kind of thing when they come home all tired."" ","""You'd make a good wife. Your husband would be pleased to hear that kind of thing when he comes home tired.""","""You might become a good wife. Your husband would be pleased to hear that kind of thing when he comes home tired.""",「あんた、いい嫁さんになれるな。疲れて帰ってくる旦那はそういうの喜ぶぜ。」,「あんた、いい嫁さんになれるな。疲れて帰ってくる旦那はそういうの喜ぶぜ」,"""Ты можешь стать хорошей женой. Твой муж был бы рад услышать подобные слова по возращении домой уставшим.""","""Você... daria uma boa esposa. Seu marido ficaria contente de ouvir esse tipo de coisa quando ele voltasse para casa cansado.""",「你能當個好媳婦兒呢。疲憊歸家的一家之主，可喜歡這一套了。」,「你能当个好媳妇儿呢。疲惫归家的一家之主，可喜欢这一套了。」,"""Potresti diventare una buona moglie. Tuo marito sarebbe lieto di sentirti dire certe cose quando torna stanco a casa."""
Belphegor,"""To think you're still relaxed enough to speak with such insolence at a time like this...! ","""To think that you're still relaxed enough to speak such vulgarity at a time like this...!""","""To think that you're still relaxed enough to speak with such insolence at a time like this...! ",「この期に及んで不埒な話をする余裕があるとは…！,「この期に及んで不埒な話をする余裕があるとは…！」,"""Это надо же, ты всё ещё настолько расслаблен, чтобы нести подобную чушь в такой ситуации!""","""E pensar que você ainda está relaxado o suficiente para falar tal vulgaridade em uma hora como esta...!""",「都到這副田地了，竟還有口吐不知廉恥之言的從容…！」,「都到这副田地了，竟还有口吐不知廉耻之言的从容…！」,"""E pensare che sei ancora abbastanza rilassato da parlare con una tale insolenza in un momento come questo...!"
Belphegor,"{f:5:Beatrice}-sama, thank you for this excellent prey! Die!!!"" ","""{f:5:Beatrice}‐sama, thank you for such good prey! Die!!!""","Beatrice-sama, thank you for such good prey! Die!!!""",良き獲物っ、ベアトリーチェさま、感謝します！　死ねッ！！！」,「良き獲物っ、ベアトリーチェさま、感謝します！　死ねッ！！！」,"""{f:5:Беатриче}‐сама, благодарю вас за столь отменную добычу! Умри!!!""","""{f:5:Beatrice}‐sama, obrigada por essa boa presa! Morra!!!""",「好棒的獵物，貝阿朵莉切夫人，謝謝！死吧！！！」,「好棒的猎物，贝阿朵莉切夫人，谢谢！死吧！！！」,"Beatrice-sama, grazie per un'ottima preda del genere! Muori!!!"""
,Rudolf shot first. ,Rudolf fired first.,[=UP],先制射撃は留弗夫。,[=JP],Рудольф выстрелил первым.,Rudolf disparou primeiro.,進行先制射擊的是留弗夫。,进行先制射击的是留弗夫。,Rudolf sparò per primo.
,"But even before that bullet could hit her, Belphegor had already moved behind Rudolf's back. ","But even before that bullet could hit her, Belphegor had already moved behind Rudolf's back."," But even before that bullet could hit her, Belphegor had already moved behind Rudolf's back.",しかし、その銃弾が着弾するより、ベルフェゴールが留弗夫の背後を取る方が早い。,[=JP],"Но прежде чем пуля успела достичь её, Вельфегор уже переместилась за спину Рудольфа.","Mas, mesmo antes que aquela bala pudesse atingi‐la, Belphegor já tinha se movido atrás das costas de Rudolf.",然而，比起子彈命中目標，貝露菲格露繞到留弗夫背後的身法要更快。,然而，比起子弹命中目标，贝露菲格露绕到留弗夫背后的身法要更快。,"Ma prima che il proiettile potesse colpirla, Belphegor si era già spostata dietro la schiena di Rudolf."
,She then raised a purple curve springing out from her arm... ,"There she stood, her arm raised above her, a purple trail extending from it...", She then raised a purple locus springing out from her arm...,そこには腕より伸びる紫色の奇跡を振り上げる姿が。,そこには腕より伸びる紫色の軌跡を振り上げる姿が。,"Затем она подняла фиолетовый локус, возникший из её руки...","Ali ela ficou, com seu braço levantado acima dela, e uma trilha roxa se estendendo dele...",她舉起了手，從手臂上延伸出了紫色的軌跡。,她举起了手，从手臂上延伸出了紫色的轨迹。,Poi lei sollevò un locus viola che le spuntava dal braccio...
,"However, incredibly, before that arm could decapitate Rudolf, he had swung his gun behind him. ","However, even before that arm could decapitate Rudolf, unbelievably, Rudolf had swung his gun behind him."," However, even before that arm could decapitate Rudolf, unbelievably, Rudolf had swung his gun behind him.",しかし、その腕が留弗夫の首を撥ねるより、信じられないことに、留弗夫が背後に銃を振る方が早い。,しかし、その腕が留弗夫の首を刎ねるより、信じられないことに、留弗夫が背後に銃を振る方が早い。,"Однако не успела она опустить руку, чтобы зарубить Рудольфа, тот совершил невероятное действие, выставив ружьё себе за спину.","Porém, antes mesmo que aquele braço pudesse decapitar Rudolf, inacreditavelmente, Rudolf tinha balançado sua arma atrás dele.",然而，難以置信的是，比起這只手取下留弗夫的首級，留弗夫將槍對準背後要來得更快。,然而，难以置信的是，比起这只手取下留弗夫的首级，留弗夫将枪对准背后要来得更快。,"Tuttavia, prima che quel braccio potesse decapitare Rudolf, incredibilmente quest'ultimo aveva girato il fucile dietro di lui."
,The barrel remained pointing behind his back...from the same motion with which he had reloaded the sawed-off gun one-handedly. ,"The barrel pointed behind his back, from the same motion with which he had reloaded the sawed‐off gun one‐handedly."," The barrel remained pointing behind his back, from the same motion with which he had reloaded the sawed-off gun one-handedly.",ソードオフ銃を片手でリロードするアクションからそのまま、銃口が背後へ伸びていた。,[=JP],"Дуло было направлено им за спину тем же движением, которым он одной рукой перезарядил обрез.","O cano apontava para suas costas, do mesmo movimento com o qual ele tinha recarregado com uma mão a arma serrada.",他單手完成鋸斷式來福槍的上膛動作後，直接將槍口伸向了背後。,他单手完成锯断式来复枪的上膛动作后，直接将枪口伸向了背后。,"La canna rimase puntata alle sue spalle, con lo stesso movimento con cui lui aveva ricaricato con una sola mano il fucile a canne mozze."
,It was pointing right at Belphegor's chest... ,It was pointing right at Belphegor's chest..., It was pointing right at Belphegor's chest...,それはぴったりとベルフェゴールの胸元に突きつけられている…。,[=JP],И нацелено оно было в грудь Вельфегора...,Ele estava apontando direto para o peito de Belphegor...,而它正好對準了貝露菲格露的胸口…。,而它正好对准了贝露菲格露的胸口…。,Stava puntando dritto al petto di Belphegor...
,"*click*, *cha-clunk*...! It was the sound of the ejected empty cartridge finally hitting the wall after the reload. ","Takk, clunk‐rrrr...! It was the sound of the ejected empty cartridge finally hitting the wall after the reload.","*click*, *cha-clunk*...! It was the sound of the ejected empty cartridge finally hitting the wall after the reload.",チン、カランコロン…！それはリロードで排莢された空薬莢が今更壁を叩く音だった。,チン、カランコロン…！　それはリロードで排莢された空薬莢が今更壁を叩く音だった。,"*щёлк*, *щёлк‐лязг*! Это был звук выброшенной пустой гильзы, ударившийся о стену после перезарядки.","Takk, clunk‐rrrr...! Era o som do cartucho vazio ejetado finalmente atingindo a parede depois do recarregamento.",啨，喀啷咜嚨…！這是重新裝彈時排出的空彈殻，事到如今才撞到牆壁上的聲音。,啨，喀啷咜咙…！这是重新装弹时排出的空弹壳，事到如今才撞到墙壁上的声音。,"*click*, *cha-clunk*...! Fu il suono della cartuccia vuota espulsa che finalmente colpiva la parete dopo la ricarica."
,"In other words, it meant that the next shot was already fully loaded. ","In other words, it meant that the next shot was already fully loaded."," In other words, it meant that the next shot was already fully loaded.",つまりそれはすでに次弾装填が終了しているということ。,[=JP],"Другими словами, это означало, что следующий заряд уже занял своё место в ружье.","Em outras palavras, isso significava que o próximo tiro já estava totalmente carregado.",這所意味著的是，下一發子彈已經裝填好了。,这所意味着的是，下一发子弹已经装填好了。,"In altre parole, significava che il prossimo colpo era già caricato."
,"Without turning around, his gun pointing right at Belphegor's chest, Rudolf grinned. ","Without turning around, his gun pointing right at Belphegor's chest, Rudolf grinned."," Without turning around, his gun pointing right at Belphegor's chest, Rudolf grinned.",振り返りもせず、ベルフェゴールの胸元に完全に銃を突きつけている留弗夫はニヤリと笑う。,[=JP],"Не разворачиваясь, нацелив ружьё прямо в грудь Вельфегора, Рудольф ухмыльнулся.","Sem se virar, com sua arma apontando direto para o peito de Belphegor, Rudolf sorriu.",頭也不回，完全把槍口對準了貝露菲格露胸口的留弗夫得意一笑。,头也不回，完全把枪口对准了贝露菲格露胸口的留弗夫得意一笑。,"Senza girarsi, con il suo fucile puntato dritto al petto di Belphegor, Rudolf sogghignò."
Belphegor,"""......Not bad...... ...For a middle-aged man...!!"" ",""".........Not bad......... ...For a middle‐aged man...!!""",""".........Not bad............For a middle-aged man...!!""",「………やるな………。…中年男の分際で…ッ！！」,[=JP],""".........Неплохо... для мужчины средних лет!""",""".........Nada mal......... ...Para um homem de meia‐idade...!!""",「………厲害………。…區區中年男子，竟能…！！」,「………厉害………。…区区中年男子，竟能…！！」,"""... Non male... per un uomo di mezza età...!!"""
Ushiromiya Rudolf,"""Don't look down on the generation that loves old Westerns, okay? You brats don't know anything about the refinement of a lever-action."" ","""Don't look down on the generation that loves westerns, got it? Brats don't know jack squat about the refinement of a lever‐action.""","""Don't look down on the generation that loves western films, right? Brats don't know anything about the refinement of a lever-action.""",「西部劇世代を舐めるんじゃねぇぜ？　ガキどもにレバーアクションの渋みは語らせねぇ。」,「西部劇世代を舐めるんじゃねぇぜ？　ガキどもにレバーアクションの渋みは語らせねぇ」,"""Не смотри свысока на поколение, обожавшее вестерны, хорошо? Мелкота ничего не знает об изящности и отточенности рычажного механизма затвора.""","""Não subestimem a geração que ama o faroeste, ouviu? Vocês, pirralhos, não sabem nada sobre o refinamento de uma ação por alavanca.""",「可別小瞧了熱衷西部片的那一代啊？小鬼們是不配談杠杆式步槍的硬派魅力的。」,「可别小瞧了热衷西部片的那一代啊？小鬼们是不配谈杠杆式步枪的硬派魅力的。」,"""Non sottovalutare la generazione che ama i film western, d'accordo? I mocciosi non sanno niente sulla raffinatezza del meccanismo a leva."""
,"Just like Rudolf, Kyrie was also confronting a demon stake in the first floor corridor. ","Just like Rudolf, Kyrie was also confronting a demon stake, in the first floor corridor.","Just like Rudolf, Kyrie was also confronting a demon stake in the first floor corridor.",留弗夫と同じように霧江もまた、１階廊下にて悪魔の杭と対峙していた。,[=JP],"Как и Рудольф, Кирие тоже столкнулась с демоническим кинжалом в коридоре на первом этаже.","Assim como Rudolf, Kyrie também estava confrontando uma estaca demoníaca, no corredor do primeiro andar.",與留弗夫一樣，霧江也在一樓走廊上與惡魔之樁對峙。,与留弗夫一样，雾江也在一楼走廊上与恶魔之桩对峙。,"Proprio come Rudolf, anche Kyrie stava affrontando un pugnale demoniaco nel corridoio del piano terra."
Leviathan,"""What a moron. You could've just escaped with your husband. You do know that was your final farewell just now, right...? *giggle*giggle*giggle*!"" ","""What an idiot you are. You should have just escaped with your husband. You do know that that was your final farewell just now, right...? *giggle*giggle*giggle*!""","""What a moron. You could have just escaped with your husband. You do know that that was your final farewell just now, right...? *giggle*giggle*giggle*!""",「間抜けなヤツね。夫と一緒に逃げればよかったのに。さっきのが今生の別れになったわよ…？くすくすくす！」,「間抜けなヤツね。夫と一緒に逃げればよかったのに。さっきのが今生の別れになったわよ…？　くすくすくす！」,"""Ну ты и дура. Ты могла бы сбежать со своим мужем. Ты ведь понимаешь, что это было твоим окончательным прощанием, верно? *хи‐хи*хи‐хи*хи‐хи*!""","""Você é mesmo idiota. Deveria ter simplesmente escapado com seu marido. Você sabe que aquele adeus agora há pouco foi seu último, certo...? *risos*risos*risos*!""",「傻瓜。去與丈夫一起逃跑該有多好。方才的離別，已成今生的永別了喲…？嘻嘻嘻！」,「傻瓜。去与丈夫一起逃跑该有多好。方才的离别，已成今生的永别了哟…？嘻嘻嘻！」,"""Che idiota. Potevi semplicemente scappare con tuo marito. Lo sai che quello è stato il tuo ultimo addio, vero...? *giggle*giggle*giggle*!"""
Ushiromiya Kyrie,"""Don't worry. This kind of thing is my husband's specialty. I'm sure he'll come for me on a white horse soon. ","""Don't worry. This kind of thing is my husband's specialty. I'm sure he'll come for me on a white horse soon.""",[=ST],「大丈夫よ。ウチの人、こういうのとても得意なの。すぐに白馬で迎えに来てくれるわ。,「大丈夫よ。ウチの人、こういうのとても得意なの。すぐに白馬で迎えに来てくれるわ」,"""Не переживай. Подобная вещь — специальность моего мужа. Уверена, скоро он прибудет ко мне на белом коне.""","""Não se preocupe. Esse tipo de coisa é a especialidade do meu marido. Tenho certeza que ele virá em breve para mim montado em um cavalo branco.""",「不要緊的。我家那位，挺擅長這些的哦。馬上就會騎著白馬來接我的。」,「不要紧的。我家那位，挺擅长这些的哦。马上就会骑着白马来接我的。」,"""Non preoccuparti. Questo tipo di cose è la specialità di mio marito. Sono sicuro che verrà presto da me su un cavallo bianco."
Ushiromiya Kyrie,"Because he's never failed to come and save me when I'm in trouble. ...Not even when Asumu-san was around. Heheh."" ","""Because he's never failed to come and save me when I'm in trouble. ......Not even when Asumu‐san was around, you see? Heheh.""","Because he's never failed to come and save me when I'm in trouble. ......Not even when when Asumu-san was around, you see? Heheh.""",私が困った時、彼が助けに来てくれなかったことはないんだから。……明日夢さんがいた頃であってもね？　ふふ。」,「私が困った時、彼が助けに来てくれなかったことはないんだから。……明日夢さんがいた頃であってもね？　ふふ」,"""Потому что он всегда приходил мне на помощь, когда я попадала в беду и ни разу не прокалывался. ......Ни разу, даже когда Асуму‐сан была ещё жива. Хе‐хе.""","""Porque ele nunca falhou em vir me salvar quando estou em apuros.{n}......Nem quando a Asumu‐san estava por perto. Heheh.""",「我有難時，他從未有一次不來相救。……即便在明日夢在世時，也是如此哦？哼哼。」,「我有难时，他从未有一次不来相救。……即便在明日梦在世时，也是如此哦？哼哼。」,"Perché non ha mai fallito nel venire a salvarmi quando ero in pericolo. ... Neanche quando Asumu-san era intorno, sai? Heheh."""
Leviathan,"""Heheheheheheheh! What a happy couple. I'm jealous. ......I am Leviathan of Envy...! Envy itself is my power. My anger, my lifeblood!"" ","""Heheheheheheheh! What a happy couple. I envy you. .........I am Leviathan the Envious...! Envy is itself my power. My anger, my origin!""","""Heheheheheheheh! What a happy couple. I'm jealous. .........I am Leviathan of Envy...! Envy is itself my power. My anger, my origin!""",「ふっふふふふふふ！　本当に仲の良い夫婦ね。嫉妬するわ。………私は嫉妬のレヴィアタン…！　嫉妬こそ我が力。我が怒り、我が源泉！」,[=JP],"""Хе‐хе‐хе‐хе‐хе‐хе‐хе! Какая счастливая пара. Мне даже завидно. .........Я Левиафан, она же зависть! Сама зависть является моей силой. Моим гневом, моим истоком!""","""Heheheheheheheh! Vocês são mesmo um casal feliz. Eu os invejo.{n}.........Eu sou Leviathan, da Inveja...! A inveja é, em si mesma, meu poder.{n}Minha raiva, minha origem!""",「哼、哼哼哼哼哼哼！真是對恩愛的夫婦呢。令我好生嫉妒。………我是嫉妒的雷維阿坦…！嫉妒即是我的力量。我的憤怒，我的源泉！」,「哼、哼哼哼哼哼哼！真是对恩爱的夫妇呢。令我好生嫉妒。………我是嫉妒的雷维阿坦…！嫉妒即是我的力量。我的愤怒，我的源泉！」,"""Heheheheheheheh! Che coppia felice. Sono gelosa. ... Io sono Leviathan dell'Invidia...! È proprio l'invidia il mio potere. La mia collera, la mia origine!"""
Ushiromiya Kyrie,"""I agree. Envy is the source of a woman's power. ...And if that is power, I won't lose to a girl like you."" ","""I agree. Envy is the source of a woman's power. ...And if you call something like that power, I won't lose to a girl like you.""",[=UP],「同感ね。嫉妬は女の力の原点よ。…それが力だと言うなら、あなた如きお嬢ちゃんになんか負けないんだから。」,「同感ね。嫉妬は女の力の原点よ。…それが力だと言うなら、あなた如きお嬢ちゃんになんか負けないんだから」,"""Согласна. Зависть является источником женской силы. ...А если ты называешь подобное силой, то я не проиграю девушке вроде тебя.""","""Concordo. Inveja é a fonte do poder de uma mulher. ...E se você puder chamar algo assim de poder, não perderei para uma garota como você.""",「同感呢。嫉妒是女人力量的根源。…要將此說成力量的話，那我可不會輸給你這樣的小妹妹。」,「同感呢。嫉妒是女人力量的根源。…要将此说成力量的话，那我可不会输给你这样的小妹妹。」,"""Sono d'accordo. L'invidia è la fonte di potere di una donna. ... E se tu chiami potere una cosa del genere, io non perderò contro una ragazza come te."""
Leviathan,"""Hahhahahahahahahahaha! Imagine saying that to the one who governs envy! You actually think I'd let you two be reunited...?!! ","""Hahhahahahahahahahaha! Imagine saying that to the one who governs envy! You actually think I'd let you two be reunited...?!!""",[=ST],「はっははははははははは！　嫉妬を司る私によくも言えたわね！　お前たち夫婦を再会などさせるものか…！！,「はっははははははははは！　嫉妬を司る私によくも言えたわね！　お前たち夫婦を再会などさせるものか…！！」,"""Ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха! Вы только подумайте, она говорит это той, кто заправляет завистью! Ты и в самом деле думаешь, что я позволю вам обоим воссоединиться?!!""","""Hahhahahahahahahahaha! Imagine dizer isso a quem governa a inveja!{n}Você realmente acha que eu deixaria vocês dois se reunirem...?!""",「哈、哈哈哈哈哈哈哈哈哈！真虧你能對掌管嫉妒的我說出這話呢！才不會令你們這對夫婦重逢…！！」,「哈、哈哈哈哈哈哈哈哈哈！真亏你能对掌管嫉妒的我说出这话呢！才不会令你们这对夫妇重逢…！！」,"""Hahhahahahahahahahaha! E pensare che lo stai dicendo a colei che governa l'invidia! Pensi davvero che permetta a voi due di riunirvi...?!!"
Leviathan,"Ahhahahahaha, I'll give you a tragic farewell!!"" ","""Ahhahahahaha, I'll give you a tragic farewell!!""","Ahhahahahaha, I'll give you a tragic farewell!!""",あっははははは、悲劇的な別れを与えてやるわッ！！」,「あっははははは、悲劇的な別れを与えてやるわッ！！」,"""Аха‐ха‐ха‐ха‐ха, я устрою вам трагическое расставание!""","""Ahhahahahaha, darei a vocês um trágico adeus!!""",「啊、哈哈哈哈哈，賜予你們悲劇般的永別！！」,「啊、哈哈哈哈哈，赐予你们悲剧般的永别！！」,"Ahhahahahaha, vi darò un tragico addio!!"""
,The arm Leviathan swung was trailed by a purple curve. It was a magic blade that cut with the power of malice. ,The arm Leviathan swung trailed purple.{n}It was a magic blade that cut by the power of malice.,The arm Leviathan swung was trailed by a purple locus. It was a magic blade that cut by the power of malice.,レヴィアタンの振る腕は紫色の軌跡を引く。それは悪意で切断する魔法の刃。,レヴィアタンの振る腕は紫色の軌跡を引く。{n}それは悪意で切断する魔法の刃。,"К взмаху руки Левиафана присоединился фиолетовый локус.{n}То был магический клинок, рассекающий за счёт силы злобы.",O braço que Leviathan movimentou traçou uma trilha roxa.{n}Era uma lâmina mágica que cortava pelo poder da malícia.,雷維阿坦揮舞的手臂上拖著一道紫色的軌跡。{n}這是以惡意斬切的魔法之刃。,雷维阿坦挥舞的手臂上拖着一道紫色的轨迹。{n}这是以恶意斩切的魔法之刃。,Il braccio che Leviathan oscillò era seguito da un locus viola. Era una spada magica che tagliava con il potere della malignità.
,Kyrie blocked it with her gun. ,Kyrie guarded herself against that with her gun., Kyrie guarded herself against that with her gun.,霧江はそれを銃で庇い防ぐ。,[=JP],Кирие заблокировала его своим ружьём.,Kyrie se protegeu contra aquilo com sua arma.,霧江用槍擋住了它。,雾江用枪挡住了它。,Kyrie si mise in guardia contro di esso con il suo fucile.
,"...Even though the magic blade should have cut through the metal like butter, the ""gun"", with its extremely high magic resistance power, was able to block the blade as easily as if it were a rolled up newspaper. ","......Even though the magic blade should have been able to cut through metal like butter, the {i:gun}, with its extremely high magic resistance, was able to block the blade as easily as if it were a rolled up newspaper.","......Even though the magic blade should have cut through the metal like butter, the 'gun', with its extremely high magic resistance power, was able to block the blade as easily as if it were a rolled up newspaper.",……魔法抵抗力の極めて高い「銃」は、鉄であってもバターのように切断するはずの魔法の刃を、まるで丸めた新聞紙のチャンバラを受け止めるように防ぐことができる。,[=JP],"......И хотя магическое лезвие должно было пройти сквозь ружьё, как нож сквозь масло, {i:ружьё}, с его преогромной сопротивляемостью к магической силе, с лёгкостью отразило клинок, словно тот был свёрнутой в трубочку газетой.","......Mesmo que a lâmina mágica devesse ter sido capaz de cortar através de metal como manteiga, a {i:arma}, com sua resistência mágica extremamente alta, foi capaz de bloquear a lâmina tão facilmente como se fosse um jornal enrolado.",……魔法抵抗力極高的「槍」，能如擋住報紙卷般地，接住削鐵如泥的魔法之刃。,……魔法抵抗力极高的「枪」，能如挡住报纸卷般地，接住削铁如泥的魔法之刃。,"... Nonostante la spada magica avrebbe dovuto tagliare il metallo come burro, il ‘fucile’, con la sua estrema resistenza magica, fu capace di fermare facilmente la spada come se essa fosse un giornale arrotolato."
,"Rapidly, two times, three times. It blocked all of them. ","Rapidly, two times, three times. It blocked all of them."," Rapidly, two times, three times. It blocked all of them.",素早く二度三度。それを全て防ぎ切る。,[=JP],"Стремительно, два раза, три раза. Оно отразило их всех.","Rapidamente, duas vezes, três vezes. Isso bloqueou todos eles.",目不暇接的第二刀、第三刀。全被接住。,[=CHT],"Rapidamente, due volte, tre volte. Li bloccò tutti."
,"And, without missing the opening created when that purple curve took a swing upward, Kyrie kicked Leviathan in the stomach with her heel. ","And, without missing the opening created when that purple trail took a long swing upward, Kyrie kicked Leviathan in the stomach with her heel."," And, without missing the opening created when that purple locus took a swing upward, Kyrie kicked Leviathan in the stomach with her heel.",そしてその紫の軌跡が、大振りに振りあがった隙を逃さず、霧江の踵がレヴィアタンの下腹を蹴り押す。,[=JP],"И, не упустив брешь, созданную взмахом фиолетового локуса вверх, Кирие пнула Левиафана в живот каблуком.","E, sem perder a abertura criada quando aquela trilha roxa fez um longo balanço para cima, Kyrie chutou Leviathan na barriga com seu calcanhar.",霧江沒有放過大幅度揮舞紫色軌跡所造成的破綻，以腳後跟踹中了雷維阿坦的小腹。,雾江没有放过大幅度挥舞紫色轨迹所造成的破绽，以脚后跟踹中了雷维阿坦的小腹。,"E, senza lasciarsi sfuggire lo spiraglio creato quando quel locus viola fece un fendente verso l'alto, Kyrie calciò Leviathan nello stomaco con il tacco."
,Leviathan was knocked away like a lightly dancing feather. ,"Almost like she was a lightly dancing feather, Leviathan was knocked away."," Almost like she was a lightly dancing feather, Leviathan was knocked away.",レヴィアタンはまるで羽のように軽く、舞うように吹き飛ぶ。,[=JP],"И та отлетела, словно была лёгким танцующим пёрышком.","Quase como se ela fosse uma pena dançando levemente, Leviathan foi repelida.",雷維阿坦輕得就像一片羽毛，如飄舞般地飛了起來。,雷维阿坦轻得就像一片羽毛，如飘舞般地飞了起来。,"Quasi come se fosse una leggera piuma danzante, Leviathan fu sbattuta via."
,...Before the demon stake's feet touched ground again... ,...Before the demon stake's feet touched ground again...,[=UP],…悪魔の杭の足が、再び地に着ける前に。,[=JP],"...Ещё до того, как ноги демонического кинжала вновь коснулись земли,",...Antes que os pés da estaca sentissem o chão de novo...,…在惡魔之樁的腳再度著地之前。,…在恶魔之桩的脚再度着地之前。,... Prima che il piede del pugnale demoniaco toccasse di nuovo terra...
