Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kinzo,"""Yes, sir..."" ","""Yes, sir......""",[=UP],「はい、中尉殿……。」,「はい、中尉殿……」,"""Да, сэр......""","""Sim senhor......""",「是，中尉……」,[=CHT],"""Sissignore..."""
,On top of the hatch was a young Italian saluting us. ,On top of the hatch was a young Italian saluting us.,[=UP],ハッチの上では、若いイタリア人が敬礼をしている。,[=JP],С люка нас приветствовал молодой итальянец.,"Em cima da escotilha estava um jovem italiano, prestando continência.",在艙口，一名年輕意大利人正敬著禮。,在舱口，一名年轻意大利人正敬着礼。,Sulla cima del boccaporto c'era un giovane Italiano che ci salutava.
,"...Normally, this should have been the job of a commissioned officer, but his clothes looked like those of a sailor, and it really didn't look like he had the dignity and composure of a ship's captain. ","......Normally, this should have been the job of a commissioned officer, but his clothes looked like those of a sailor, and it really didn't look like he had the dignity and composure of a ship's captain.",[=UP],……普通、それは将校であるべきだが、身形はまるで水夫のようで、到底、艦長のような貫禄があるようには見えなかった。,[=JP],"......Как правило, это работа офицера, но с виду он был похож на моряка и не производил впечатление капитана судна.","......Normalmente, esse deveria ser o trabalho de um oficial, mas suas roupas se pareciam com as de um marinheiro, e ele não aparentava ter a dignidade e compostura de um capitão da embarcação.",……一般，此事當由軍官來做，然而，此人的裝束卻簡直就是一名水手，無論如何，都看不出艦長那種派頭。,……一般，此事当由军官来做，然而，此人的装束却简直就是一名水手，无论如何，都看不出舰长那种派头。,"... Normalmente, questo doveva essere il compito di un ufficiale, ma i suoi vestiti sembravano quelli di un marinaio, e non sembrava davvero che lui avesse la dignità e la compostezza di un capitano di nave."
,That probably meant that all of the commissioned officers in charge had died in the accident that had befallen this sub. ,That probably meant that all of the commissioned officers in charge had died in the accident that had befallen this sub., That probably meant that all of the commissioned officers in charge had died in the accident that had befallen this sub.,それは、艦内の事故で、責任ある将校たちが皆、命を落としてしまったことを指すのだろう。,[=JP],"Вероятно, все уполномоченные офицеры погибли в несчастном случае, настигшем эту субмарину.",Isso provavelmente significava que todos os oficiais que estavam encarregados devem ter morrido no acidente que atingiu este submarino.,這點意味著，在艇內出事故時，能當負責人的軍官們，全都不幸喪命了吧。,这点意味着，在艇内出事故时，能当负责人的军官们，全都不幸丧命了吧。,Questo probabilmente significava che tutti gli ufficiali in carica erano morti nell'incidente che era accaduto a questo sottomarino.
,"Crew members crawled out of the hatch one by one, but they all looked pale and entirely worn out. ","Crew members crawled out of the hatch one by one, but they all looked pale and entirely worn out."," Crew members crawled out of the hatch one by one, but they all looked pale and entirely worn out.",潜水艦のハッチからぞろぞろと搭乗員が現れるが、皆、血色が悪く、疲労しきっていた。,[=JP],"Члены экипажа один за другим вылезли из люка, но все они выглядели бледными и вконец измотанными.","Membros da tripulação rastejaram pela escotilha, um por um, mas todos pareciam pálidos e completamente esgotados.",船員們一個接一個地從潛水艇的艙口爬了出來，他們每一個人都氣色很差，疲憊不堪。,船员们一个接一个地从潜水艇的舱口爬了出来，他们每一个人都气色很差，疲惫不堪。,"I membri dell'equipaggio strisciarono fuori dal portello uno dopo l'altro, ma sembravano tutti pallidi e completamente esausti."
,"I'm not sure how long ago the accident happened, but being crammed together in a tiny sub filled with chlorine gas for any amount of time can't be good for your health. ","I wasn't sure how long ago the accident had happened, but being crammed together in a tiny sub filled with chlorine gas for any amount of time can't be good for your health."," I'm not sure how long ago the accident happened, but being crammed together in a tiny sub filled with chlorine gas for any amount of time can't be good for your health.",いつ事故を起こしたか知らないが、塩素ガスの充満した狭い艦内に長く押し込まれたら、相当の健康被害を起こすだろう。,[=JP],"Не знаю точно, как давно случилась авария, но оказаться в забитой, крошечной субмарине с газообразным хлором не может быть полезно для здоровья.","Eu não tinha certeza de há quanto tempo o acidente havia ocorrido, mas ficar apertado dentro de um pequeno submarino repleto de gás cloro por muito tempo não poderia ser bom para a saúde.",雖不知是什麼時候出的事故，但被長期塞進充滿了氯氣的狹小的艇內空間，那倒是會嚴重有害健康吧。,虽不知是什么时候出的事故，但被长期塞进充满了氯气的狭小的艇内空间，那倒是会严重有害健康吧。,"Non sono sicuro di quanto tempo fa l'incidente sia avvenuto, ma essere ammassati insieme in un sottomarino pieno di gas cloro non può far bene alla salute."
,"Not only had the ventilators broken, but traveling about carelessly on the surface of the waters around Japan these days would be foolish in the extreme. ",Adding to the problem of the broken ventilation system was the fact that they couldn't afford to travel about carelessly on the surface of the waters around Japan right now.," Not only had the ventilators broken, but traveling about carelessly on the surface of the waters around Japan these days would be foolish in the extreme.",換気装置の故障に加え、今の日本近海では迂闊に水上航行も出来ない。,[=JP],"Крайне глупо беспечно плыть по поверхности вод близ Японии в такое время, да ещё и со сломанной системой вентиляции.",Somando o problema do sistema de ventilação danificado ao fato de que eles não poderiam se dar ao luxo de navegar despreocupadamente na superfície das águas japonesas agora.,再加上換氣裝置出了故障，他們現在就連在日本近海不加防備地水上航行都做不到。,再加上换气装置出了故障，他们现在就连在日本近海不加防备地水上航行都做不到。,"Non solo le ventilazioni si erano rotte, ma viaggiare così noncuranti sulla superficie delle acque attorno al Giappone di questi giorni era una follia estrema."
,...It had been like a trip inside a can of poison gas. ,......They had essentially traveled here inside a can of poison gas.,......Their trip had been like one inside a can of poison gas.,……毒ガスの缶詰の中で航行してきたようなものだった。,[=JP],......Они словно плыли в банке с ядовитым газом.,......Eles essencialmente viajaram até aqui dentro de um cano de gás venenoso.,……這一路上，他們就跟被關在毒氣罐裡航海差不多。,……这一路上，他们就跟被关在毒气罐里航海差不多。,... Il loro viaggio era stato come all'interno di una lattina di gas velenoso.
,Almost all of them were unable to walk without leaning on someone else. It looked like a bunch of people staggering out of a hospital boat. ,Almost all of them were unable to walk without leaning on someone else—it looked like a bunch of people staggering out of a hospital boat., Almost all of them were unable to walk without leaning on someone else. It looked like a bunch of people staggering out of a hospital boat.,彼らは肩を借りずには歩けない者がほとんどで、まるで病院船のような有様だった。,[=JP],"Почти все они не могли ходить без опоры на другого. Напоминало группу людей, которые, шатаясь, выходили из госпитального судна.",A grande maioria deles não conseguia caminhar sem se apoiar em alguém — parecia como um bando de pessoas cambaleando para fora de um navio de assistência hospitalar.,一行人中絕大部分都是不攙著就連路都走不了的，簡直就像一艘醫院船。,一行人中绝大部分都是不搀着就连路都走不了的，简直就像一艘医院船。,Quasi tutti loro erano incapaci di camminare senza appoggiarsi su qualcun altro. Sembravano un mucchio di persone che barcollavano fuori da una nave ospedale.
,"""Ushiromiya! Ask them who the captain is! Tell them that I'm in charge of this island!"" ","""Ushiromiya! Ask them who the captain is! Tell them that I'm in charge of this island!""",[=UP],「右代宮！　艦長は誰か聞け！　私がこの島の指揮官であることを説明せよ！」,[=JP],"""Уширомия! Спроси их, кто капитан! Скажи им, что я отвечаю за остров!""","""Ushiromiya! Pergunte a eles quem é o capitão! Diga que eu estou no comando desta ilha!""",「右代宮！去問下，艦長是誰！告訴他們，我是這個島的指揮官！」,「右代宫！去问下，舰长是谁！告诉他们，我是这个岛的指挥官！」,"""Ushiromiya! Chiedi loro chi è il capitano! Dì loro che sono incaricato di quest'isola!"""
Ushiromiya Kinzo,"""<...Welcome to Japan. Do any of you speak English?>"" ","""<......Welcome to Japan. Do any of you speak English?>""",[=UP],『……ようこそ、日本へ。英語がわかる者は？』,[=JP],"""<......Добро пожаловать в Японию. Кто‐нибудь из вас говорит по‐английски?>""","""‹......Bem‐vindos ao Japão. Algum de vocês fala inglês?›""",『……歡迎，來日本。請問有懂英語的人嗎？』,『……欢迎，来日本。请问有懂英语的人吗？』,"""{p:0:＜}... Benvenuti in Giappone. Qualcuno di voi parla inglese?{p:0:＞}"""
,"The crew members seemed to understand that I was speaking English, but it looked as though none of them could speak it. ","The crew members seemed to understand that I was speaking English, but it looked as though none of them could speak it.",[=UP],搭乗員たちは、それが英語であることはわかるようだが、話せる者はいないようだった。,[=JP],"Члены экипажа поняли, что я говорю на английском языке, но никто из них не знал его.","Os membros da tripulação pareceram entender que eu estava falando inglês, mas parecia que nenhum deles era capaz de falar.",雖然船員們好像明白這是英語，但似乎並沒有能講英語的人。,虽然船员们好像明白这是英语，但似乎并没有能讲英语的人。,"I membri dell'equipaggio sembrarono capire che stavo parlando inglese, ma pareva che nessuno di loro sapesse parlarlo."
,"Eventually, someone who seemed to be dressed as an officer saluted. ","Eventually, someone who seemed to be dressed as an officer saluted."," Eventually, someone who seemed to be dressed as an officer saluted.",やがて、士官らしい身形の者に敬礼を受ける。,[=JP],"В конце концов нас поприветствовал тот, кто был одет как офицер.","Logo, alguém que parecia estar vestido como oficial prestou continência.",過了一會兒，一名穿得像士官的人向我敬了一禮。,过了一会儿，一名穿得像士官的人向我敬了一礼。,"Alla fine, qualcuno che sembrava vestito come un ufficiale salutò."
Ushiromiya Kinzo,"""<Welcome to Japan. Are you the captain?>"" ","""<Welcome to Japan. Are you the captain?>""",[=UP],『ようこそ、日本へ。艦長でありますか。』,『ようこそ、日本へ。艦長でありますか』,"""<Добро пожаловать в Японию. Вы капитан?>""","""‹Bem‐vindo ao Japão. Você é o capitão?›""",『歡迎，來日本。請問，是艦長嗎？』,『欢迎，来日本。请问，是舰长吗？』,"""{p:0:＜}Benvenuto in Giappone. Lei è il capitano?{p:0:＞}"""
,"""<I cannot speak English>... <Please, wait.>"" ","""<I cannot speak English>...... <Please, wait.>""",[=UP],「アイキャンノットスピーク、イングリッシュ……。プリーズ、ウェイト。」,「アイキャンノットスピーク、イングリッシュ……。プリーズ、ウェイト」,"""<Я не говорю по‐английски...... Подождите, пожалуйста.>""","""{i:I cannot speak English}...... {i:Please, wait}.""",「愛康托絲批庫，英格里希（我不會講英語）……。普里茲，威特（請等一下）。」,「爱康托丝批库，英格里希（我不会讲英语）……。普里兹，威特（请等一下）。」,"""{p:0:＜}I cannot speak English{p:0:＞}... {p:0:＜}Please, wait. {p:0:＞}"""
,"The officer answered in slow, laborious English. ","The officer answered in slow, laborious English.",[=UP],士官は片言の英語でそう答える。,[=JP],"Офицер ответил на медленном, трудоёмком английском.","O oficial respondeu devagar, com um inglês penoso.",士官用生硬的英語如此回答道。,士官用生硬的英语如此回答道。,L'ufficiale rispose con un lento inglese macchinoso.
,"...After asking us to wait, he shouted something to his subordinates in rapid Italian. ","......After asking us to wait, he shouted something to his subordinates in rapid Italian.",[=UP],……待てと告げ、早口のイタリア語で部下たちに何かを喚いている。,[=JP],"......Попросив нас подождать, он что‐то быстро прокричал по‐итальянски своим подчинённым.","......Após pedir para esperarmos, ele gritou alto para seus subordinados, com um italiano apressado.",……告知了“等會兒”後，他用講得很快的意大利語，向部下們喊了些什麼。,……告知了“等会儿”后，他用讲得很快的意大利语，向部下们喊了些什么。,"... Dopo averci chiesto di aspettare, urlò qualcosa ai suoi subordinati con un rapido italiano."
,It looked as though he was telling them to get someone among them who could speak English. ,It looked as though he was telling them to get someone among them who could speak English., It looked as though he was telling them to get someone among them who could speak English.,彼らの中にいる、英語のわかる人間を呼ばせている、という風だった。,[=JP],"Видимо, говорил им привести того, кто может говорить по‐английски.",Pareceu que ele estava dizendo para conseguirem alguém entre eles que pudesse falar inglês.,這看著像是在吩咐部下，去叫來他們中懂英語的人。,这看着像是在吩咐部下，去叫来他们中懂英语的人。,Sembrava come se stesse dicendo loro di prendere qualcuno tra loro che sapeva parlare inglese.
,"""Ushiromiya, what're they talking about?!"" ","""Ushiromiya, what're they talking about?!""",[=UP],「右代宮、何と言っているッ？！」,[=JP],"""Уширомия, что они сказали?!""","""Ushiromiya, o que eles estão falando?!""",「右代宮，他在說什麼？！」,「右代宫，他在说什么？！」,"""Ushiromiya, di cosa stanno parlando?!"""
Ushiromiya Kinzo,"""They've asked us to wait. They might be looking for someone there who can speak English."" ","""They've asked us to wait. They might be looking for someone there who can speak English.""",[=UP],「待てと言っています。英語のわかる人間を呼んでいるのかもしれません。」,「待てと言っています。英語のわかる人間を呼んでいるのかもしれません」,"""Попросили подождать. Вероятно, ищут того, кто знает английский.""","""Eles pediram para esperarmos. Acho que estão procurando por alguém que fale inglês.""",「他說了，請等會兒。有可能是在吩咐人去叫懂英語的人。」,「他说了，请等会儿。有可能是在吩咐人去叫懂英语的人。」,"""Ci hanno chiesto di aspettare. Potrebbero star cercando qualcuno lì che sappia parlare inglese."""
,"At that moment, I heard a high-pitched cough. It wasn't a man's cough. ...It was a woman's. ","At that moment, I heard a high‐pitched cough.{n}It wasn't a man's cough. ......It was a woman's.","At that moment, I heard a high-pitched cough. It wasn't a man's cough. ......It was a woman's.",その時、ケホンケホンと、甲高い咳の音が聞こえた。男の咳ではない。……女の咳だった。,その時、ケホンケホンと、甲高い咳の音が聞こえた。{n}男の咳ではない。……女の咳だった。,В этот момент я услышал пронзительный кашель.{n}Не мужской кашель...... а женский.,"Nesse momento, eu ouvi uma tosse aguda.{n}Não era a tosse de um homem. ......Era uma mulher.",正在此時，我聽到了，“嗯哼嗯哼”的聲音很尖的清嗓聲。{n}不是男人的清嗓聲。……這是女人的清嗓聲。,正在此时，我听到了，“嗯哼嗯哼”的声音很尖的清嗓声。{n}不是男人的清嗓声。……这是女人的清嗓声。,"In quel momento, sentii un colpo di tosse acuto. Non era quello di un uomo. ... Ma di una donna."
,"""<I speak English.>"" ","""<I speak English.>""",[=UP],『私、英語わかるわ。』,『私、英語わかるわ』,"""<Я говорю по‐английски.>""","""‹Eu sei falar inglês.›""",『我，懂英語。』,『我，懂英语。』,"""{p:0:＜}I speak English. {p:0:＞}"""
,"As she came down from the hatch, ...a woman with beautiful golden hair said this in English. ","As she came down from the hatch, .........a woman with beautiful golden hair said this in English.","As she came down from the hatch, ......a woman with beautiful golden hair said this in English.",そう英語で言い、………美しい黄金の髪の女が、ハッチより降りてきた。,[=JP],Выйдя из люка...... сказала по‐английски женщина с прекрасными золотистыми волосами.,"Descendo da escotilha, .........uma linda mulher de cabelos dourados falou em inglês.",用英語這般講著，………一名一頭美麗金髮的女子，從艙口走了下來。,用英语这般讲着，………一名一头美丽金发的女子，从舱口走了下来。,Mentre usciva fuori dal boccaporto... una donna con bellissimi capelli dorati disse ciò in inglese.
,"In this filthy cavern, the appearance of one as beautiful as she was seemed like an angel descending upon us... ","In this filthy cavern, the appearance of one as beautiful as she was seemed like an angel descending upon us......"," In this filthy cavern, the appearance of one as beautiful as she was seemed like an angel descending upon us......",この、むさ苦しき岩窟に、彼女という美しい存在は、まるで天使が舞い降りてきたかのようにさえ、感じられた……。,[=JP],"В этой грязной пещере такая красавица, как она, казалась ангелом, снизошедшим с небес......","Nesta caverna imunda, a aparição de alguém tão bela fez ela parecer como um anjo descendendo sobre nós......",身處在這髒兮兮的岩洞中，她這個美麗的存在，簡直都令人感到了，仿彿天使從天而降……。,身处在这脏兮兮的岩洞中，她这个美丽的存在，简直都令人感到了，仿佛天使从天而降……。,"In questa sporca caverna, l'apparizione di una donna bella come lei sembrava come se un angelo stesse discendendo fra noi..."
Ushiromiya Kinzo,"""<Welcome to Japan. Is the captain there?>"" ","""<Welcome to Japan. Is the captain there?>""",[=UP],『ようこそ、日本へ。艦長はいますか。』,『ようこそ、日本へ。艦長はいますか』,"""<Добро пожаловать в Японию. Капитан здесь?>""","""‹Bem‐vinda ao Japão. Onde está seu capitão?›""",『歡迎來，日本。艦長在嗎？』,『欢迎来，日本。舰长在吗？』,"""{p:0:＜}Benvenuta in Giappone. C'è il capitano?{p:0:＞}"""
,"""<The captain is dead. That man over there is the only officer left.>"" ","""<The captain is dead. That man over there is the only officer left.>""",[=UP],『艦長は死んだわ。士官はあそこの彼だけよ。』,『艦長は死んだわ。士官はあそこの彼だけよ』,"""<Капитан погиб. Этот человек единственный оставшийся офицер.>""","""‹O capitão morreu. Aquele homem é o único oficial que sobrou.›""",『艦長死了。士官就只有，站在那的他一人。』,『舰长死了。士官就只有，站在那的他一人。』,"""{p:0:＜}Il capitano è morto. Quell'uomo laggiù è l'unico ufficiale rimasto. {p:0:＞}"""
Ushiromiya Kinzo,"""<My condolences. Can we do anything to assist you?>"" ","""<My condolences. Can we do anything to assist you?>""",[=UP],『お悔やみ申し上げます。何かお手伝いは出来ますか？』,[=JP],"""<Примите мои соболезнования. Мы можем вам чем‐нибудь помочь?>""","""‹Sinto muito. Podemos fazer algo para ajudar?›""",『深表哀悼。請問有什麼能幫忙的嗎？』,『深表哀悼。请问有什么能帮忙的吗？』,"""{p:0:＜}Le mie condoglianze. Possiamo fare qualcosa per assistervi?{p:0:＞}"""
,"""<We'd like some fresh air and water. Some of us are still having trouble breathing. And we'd like a place to rest.>"" ","""<Well, we would like some fresh air and water. Some of us are still having trouble breathing. We'd like a place to rest.>""",[=UP],『新鮮な空気と水が欲しいわ。まだ息のある人間もいる。休ませる場所が欲しいわ。』,『新鮮な空気と水が欲しいわ。まだ息のある人間もいる。休ませる場所が欲しいわ』,"""<Нам бы немного воды и свежего воздуха. У некоторых из нас ещё имеются проблемы с дыханием. Мы бы хотели отдохнуть.>""","""‹Bem, gostaríamos de ar fresco e água. Alguns de nós ainda estão com problemas para respirar. Gostaríamos de um lugar para descansarmos.›""",『我們想要新鮮的空氣與水。我們這兒尚且還有還在喘氣的人。希望能給我們，能歇息一下的場所。』,『我们想要新鲜的空气与水。我们这儿尚且还有还在喘气的人。希望能给我们，能歇息一下的场所。』,"""{p:0:＜}Beh, vorremmo aria fresca e dell'acqua. Alcuni di noi fanno ancora fatica a respirare. Vorremmo un posto per riposare. {p:0:＞}"""
Ushiromiya Kinzo,"""<We would be happy to help. Do any of the others understand English?>"" ","""<We would be happy to help. Do any of the others understand English?>""",[=UP],『協力しましょう。他に英語のわかる人間はいますか？』,[=JP],"""<Будем рады помочь. Среди вас ещё кто‐нибудь понимает английский?>""","""‹Ficaríamos felizes em ajudar. Mais algum de vocês entende inglês?›""",『我們會幫忙的。請問，還有別的懂英語的人嗎？』,『我们会帮忙的。请问，还有别的懂英语的人吗？』,"""{p:0:＜}Saremo felici di aiutarvi. Qualcun altro capisce l'inglese?{p:0:＞}"""
,"""<The ones who did are all dead. I'm the only one left.>"" ","""<There were some who did, but they're all dead. I'm the only one now.>""",[=UP],『いたけどみんな死んだわ。私だけよ。』,『いたけどみんな死んだわ。私だけよ』,"""<Были некоторые, но все они погибли. Осталась только я.>""","""‹Havia alguns, mas estão todos mortos. Eu sou a única que sobrou.›""",『有啊，不過全死了。只剩我一個了。』,『有啊，不过全死了。只剩我一个了。』,"""{p:0:＜}Ce n'erano alcuni, ma sono tutti morti. Ora sono l'unica. {p:0:＞}"""
,"""Ushiromiya! What's that woman talking about?! Who's the captain? That man from a second ago?! Who is that woman?! Get translating already goddammit!!"" ","""Ushiromiya! What's that woman talking about?! Who's the captain? That man from a second ago?! Who is that woman?! Let's see some translating, dammit!!""",[=UP],「右代宮ッ、女は何を言っている？！　艦長は誰だ？　さっきの男なのか？！　その女は何者なのか！　早く通訳しろッ！！」,[=JP],"""Уширомия! Что говорит эта женщина?! Кто капитан? Тот, кто сейчас появился?! Кто эта женщина?! Переведи хоть что‐нибудь, чёрт возьми!!!""","""Ushiromiya! O que essa mulher está dizendo?! Quem é o capitão? Quem era aquele homem de agora pouco?! Quem é essa mulher?! Traduz de uma vez, porra!!""",「右代宮，這女的在說什麼？！艦長是誰？是剛才的男人嗎？！這女的是什麼人？！快給我翻譯！！」,「右代宫，这女的在说什么？！舰长是谁？是刚才的男人吗？！这女的是什么人？！快给我翻译！！」,"""Ushiromiya! Cosa sta dicendo quella donna?! Chi è il capitano? Quell'uomo di poco fa?! Chi è quella donna?! Traduci qualcosa, dannazione!!"""
,The lieutenant has been yelling like that for a while now. ,The lieutenant wouldn't shut up.,The lieutenant has been yelling like that for a while now.,中尉がさっきからうるさい。,[=JP],Лейтенант всё никак не мог накричаться.,O tenente não calava a boca.,中尉從剛才起就吵得要命。,中尉从刚才起就吵得要命。,Era da un po' che il tenente stava gridando in quel modo.
,...He must've been surprised to see such a beautiful woman appear from a submarine... and more than a little annoyed to see all of her attention focused on me alone. ,......He must have been surprised to see such a beautiful woman appear from the submarine...and more than a little annoyed to see all of her attention focused on me alone.,......He must have been surprised to see such a beautiful woman appear from the submarine... and more than a little annoyed to see all of her attention focused on me alone.,……まさか潜水艦から、美しいご婦人が現れるとは思わず、しかもそれを私に独占されて悔しいに違いないな。,[=JP],"......Должно быть, удивился, увидев, что из субмарины вышла такая красавица, и раздражён тем, что всё её внимание было приковано ко мне.",......Ele deve ter ficado surpreso em ver uma mulher tão linda saindo do submarino...e um pouco mais irritado em ver toda a atenção dela sendo focada em mim.,……他無疑是在對“沒想到竟會從潛水艇走下美麗的女士，並且還被我獨佔了”的一事很是懊惱。,……他无疑是在对“没想到竟会从潜水艇走下美丽的女士，并且还被我独占了”的一事很是懊恼。,... Dev'essere stato sorpreso di vedere una donna così bella apparire dal sottomarino... e un po' più infastidito di vedere tutte le sue attenzioni concentrate solo su di me.
,It was a mark...of how divinely beautiful she was. ,It was a mark......of how divinely beautiful she was., It was a mark...of how divinely beautiful she was.,それくらいに、……彼女は神々しくて美しかった。,[=JP],Вот как... божественно красива она была.,Isso enfatizava......o quão divina era sua beleza.,以至於中尉發飆，……她的聖潔美麗就是達到了這種地步。,以至于中尉发飙，……她的圣洁美丽就是达到了这种地步。,Era il simbolo... di quanto lei fosse magnificamente bella.
Ushiromiya Kinzo,"""Sir, it seems that she's the only one who understands English. She will act as their interpreter. Their captain is dead. That officer seems to be acting in his place."" ","""Sir, it seems that she's the only one who understands English. She will act as their interpreter. Their captain is dead. That officer seems to be acting in his place.""",[=UP],「中尉殿。彼女だけが英語をわかるようです。彼女が、彼らの通訳になります。艦長は死亡。代表者は先ほどの士官のようです。」,「中尉殿。彼女だけが英語をわかるようです。彼女が、彼らの通訳になります。艦長は死亡。代表者は先ほどの士官のようです」,"""Сэр, похоже, она единственная, кто понимает английский. Она будет их переводчиком. Их капитан погиб. Его место занимает тот офицер.""","""Senhor, parece que ela é a única capaz de se comunicar em inglês. Ela será a intérprete deles. O capitão está morto. Aquele oficial parece estar ocupando sua função.""",「中尉。好像只有她懂英語。她成了他們的翻譯。艦長死了。對方的代表，好像是剛才那名士官。」,「中尉。好像只有她懂英语。她成了他们的翻译。舰长死了。对方的代表，好像是刚才那名士官。」,"""Signore, sembra che lei sia l'unica a capire l'inglese. Sarà la loro interprete. {n}Il loro capitano è morto. Quell'ufficiale sembra agire al suo posto."""
,"""<Who's that loud man who keeps yelling at you? Don't tell me he's your superior.>"" ","""<Who's that loud man who keeps yelling at you? Don't tell me he's your superior.>""",[=UP],『あのうるさくあなたに叫んでいる男は何者？　まさかあなたの上司なの？』,[=JP],"""<Кто этот шумливый человек, кричащий на тебя? Неужели твой начальник?>""","""‹Quem é esse homem gritando com você? Não me diga que é o seu superior?›""",『那個吵死人地朝你大喊大叫的男人是誰？難道是你的上司？』,『那个吵死人地朝你大喊大叫的男人是谁？难道是你的上司？』,"""{p:0:＜}Chi è quell'uomo rumoroso che continua a urlarti contro? Non dirmi che è il tuo superiore. {p:0:＞}"""
Ushiromiya Kinzo,"""<Unfortunately, he is. He probably doesn't like seeing me have such a beautiful lady all to myself.>"" ","""<Yes, unfortunately. He probably doesn't like seeing me have such a beautiful lady all to myself.>""",[=UP],『不幸なことに。私が美しいお嬢さんを独り占めしているのが、気に入らないんでしょう。』,『不幸なことに。私が美しいお嬢さんを独り占めしているのが、気に入らないんでしょう』,"""<Да, к сожалению. Наверное, ему не нравится, что всё внимание прекрасной леди приковано ко мне.>""","""‹Sim, infelizmente. Ele provavelmente não gostou de me ver monopolizando uma jovem tão linda só para mim.›""",『很不幸，是的。他是在不爽，我獨佔美麗的小姐吧。』,『很不幸，是的。他是在不爽，我独占美丽的小姐吧。』,"""{p:0:＜}Sì, sfortunatamente. Probabilmente non gli piace vedermi avere una così bella donna tutta per me. {p:0:＞}"""
,"""<Oh? I didn't expect flattery from an Asian. Your English is superb. I imagine you've been brought up very well. Unlike that rude man who keeps on shouting. They should've made you the officer in charge around here.>"" ","""<Oho. I didn't expect such flattery from an Asian. Your English is superb. I imagine you've been brought up very well. Unlike that rude man who keeps on shouting. They should have made you the officer in charge around here.>""",[=UP],『あら。東洋人にお世辞をもらえるとは思わなかったわ。綺麗な英語ね。あなたは育ちが良さそうだわ。あの怒鳴ってるみっともない男とは大違い。あなたがここの将校だったら良かったのに。』,『あら。東洋人にお世辞をもらえるとは思わなかったわ。綺麗な英語ね。あなたは育ちが良さそうだわ。あの怒鳴ってるみっともない男とは大違い。あなたがここの将校だったら良かったのに』,"""<Ого. Не ожидала такой лести от азиата. Твой английский превосходен. Стало быть, тебя замечательно воспитали. В отличие от этого кричащего грубияна. Офицером, отвечающим за это место, нужно было сделать тебя.>""","""‹Ora? Eu não esperava ser bajulada por um asiático. Seu inglês é ótimo. Imagino que tenha tido uma boa criação. Diferente daquele homem rude que continua gritando. Deveriam ter feito de você o oficial daqui.›""",『啊啦。真沒想到，竟會從東洋人那收到奉承話呢。好流利的英語。你看來教養不錯呢。與那名在怒吼著的不像樣的男子大不相同。你要是這兒的軍官就好了。』,『啊啦。真没想到，竟会从东洋人那收到奉承话呢。好流利的英语。你看来教养不错呢。与那名在怒吼着的不像样的男子大不相同。你要是这儿的军官就好了。』,"""{p:0:＜}Oho. Non mi aspettavo una simile lusinga da un Asiatico. Il tuo inglese è superbo. Immagino tu sia stato cresciuto molto bene. A differenza di quell'uomo che continua ad urlare. Avrebbero dovuto fare te come ufficiale incaricato di questo posto. {p:0:＞}"""
Ushiromiya Kinzo,"""<Oh? And I never expected flattery from a Westerner.>"" ","""<Oh? I didn't expect such flattery from a Westerner.>""",[=UP],『おや。私も西洋人にお世辞をもらえるとは思いませんでした。』,『おや。私も西洋人にお世辞をもらえるとは思いませんでした』,"""<О? Не ожидал такой лести от жительницы Запада.>""","""‹Oh? Eu não esperava ser bajulado por uma ocidental.›""",『哦呀。我也沒想到，竟會從西洋人那收到奉承話呢。』,『哦呀。我也没想到，竟会从西洋人那收到奉承话呢。』,"""{p:0:＜}Oh? Non mi aspettavo una simile lusinga da parte di un'Occidentale. {p:0:＞}"""
,"""<*giggle*! You're an interesting man. What's your name?>"" ","""<*giggle*! You're an interesting man. What's your name?>""",[=UP],『くす！　あなた面白い人だわ。名前は？』,[=JP],"""<*хи‐хи*! А ты интересный человек. Как тебя зовут?>""","""‹*risos*! Você é um homem interessante. Qual o seu nome?›""",『嘻！你是個有趣的人呢。你叫啥？』,『嘻！你是个有趣的人呢。你叫啥？』,"""{p:0:＜}*giggle*! Sei un uomo interessante. Qual è il tuo nome?{p:0:＞}"""
Ushiromiya Kinzo,"""<Ushiromiya...Kinzo. If you don't mind, may I ask for your name as well?>"" ","""<Ushiromiya...Kinzo. If you don't mind, may I ask for your name as well?>""",[=UP],『右代宮、金蔵です。よろしければ、お嬢さんの名前も、ぜひ。』,『右代宮、金蔵です。よろしければ、お嬢さんの名前も、ぜひ』,"""<Уширомия... Кинзо. Если не возражаешь, могу и я узнать твоё имя?>""","""‹Ushiromiya...Kinzo. Se não se importar, eu poderia perguntar o seu também?›""",『右代宮，金藏。如果可以的話，也請務必告訴我小姐您的芳名。』,『右代宫，金藏。如果可以的话，也请务必告诉我小姐您的芳名。』,"""{p:0:＜}Ushiromiya... Kinzo. Se non ti spiace, posso chiedere anch'io il tuo nome?{p:0:＞}"""
