Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Furudo Erika,"""...That's a pretty cruel whim to force on someone. How are a few wimpy people in what's basically an already-solved puzzle supposed to fight against our fleet, with its hundreds of thousands of troops?"" ","""......That's a pretty cruel whim to force on someone. How are a few wimpy people like you, the dregs of an already‐solved puzzle, supposed to fight against our fleet, with its hundreds of thousands of troops?""","""......That's a pretty cruel whim to force on someone. How are a few wimpy people in what's basically an already-solved puzzle supposed to fight against our fleet, with its hundreds of thousands of troops?""",「……それは酷いわがままですね。十万の兵力を擁する我が艦隊に、すでに解き終えたパズルみたいな、絞りカスのあんたたちがほんの数十人で、どう抵抗をさせようというのです？」,[=JP],"""......Принуждать к такому — жестокая прихоть. Как нескольким слабым людям — в том, что уже практически разгаданная головоломка — противостоять нашему флоту с его сотнями тысяч войск?""","""......Esse é um capricho bem cruel de se forçar em outrem. Como alguns fracos como vocês, os resíduos de um enigma já resolvido, pretendem lutar contra a nossa frota, que detém de milhares de soldados?""",「……這還真是相當的任性啊。擁有十萬兵力的我的艦隊，以你們這數十個像已經被解開的謎題一般的殘渣，要如何抵抗得了呢？」,「……这还真是相当的任性啊。拥有十万兵力的我的舰队，以你们这数十个像已经被解开的谜题一般的残渣，要如何抵抗得了呢？」,"""... È un capriccio piuttosto crudele da forzare su qualcuno. Come potrebbero poche deboli persone in un enigma praticamente già risolto combattere contro la nostra flotta, con centinaia di migliaia di soldati?"""
{f:5:Beatrice},"""Very true, very true... The gap in strength is overwhelming. We told her that it wouldn't even be a fight, but... Well, ...Lady {f:5:Lambdadelta} didn't listen, and just said she would bring some of her friends to support us, so we should fight with everything we had."" ","""Very true, very true... The gap in strength is overwhelming. We told her that it wouldn't even be a fight, but...... Well, ......Lady {f:5:Lambdadelta} didn't listen, and just said she would bring some of her friends to support us, so we should fight with everything we had.""","""Very true, very true... The gap in strength is overwhelming. We told her that it wouldn't even be a fight, but...... Well, ......Lady Lambdadelta didn't listen, and just said she would bring some of her friends to support us, so we should fight with everything we had.""",「そうなのだ、そうなのだ…。戦力差は圧倒的。戦いにさえならぬと我らは言っておるのだがな……。その、……ラムダデルタ卿が、彼女の友人たちを集めて共闘するから、徹底抗戦せよと言って聞かぬのだ。」,「そうなのだ、そうなのだ…。戦力差は圧倒的。戦いにさえならぬと我らは言っておるのだがな……。その、……ラムダデルタ卿が、彼女の友人たちを集めて共闘するから、徹底抗戦せよと言って聞かぬのだ」,"""Именно, именно... Разрыв в силе ошеломляет. Мы сказали ей, что это будет даже не битва, но...... Ну...... леди {f:5:Лямбдадельта} не стала слушать и просто сказала нам выложиться на полную, говоря, что приведёт своих друзей, чтобы поддержать нас.""","""Sim, pois é... A diferença na força é avassaladora. Nós dissemos a ela que sequer seria uma luta, mas...... Bem, ......a Lady {f:5:Lambdadelta} não deu ouvidos, e apenas disse que ela traria alguns de seus amigos para nos apoiar, por isso deveríamos lutar com tudo que estivesse à disposição.""",「就是的就是的…。戰力差完全是壓倒性的。吾等也說了，這連戰爭都算不上啊……。但是那個，……拉姆達戴露塔卿她說會叫她的朋友們一起來打的，讓吾等抗戰到底，完全不聽啊。」,「就是的就是的…。战力差完全是压倒性的。吾等也说了，这连战争都算不上啊……。但是那个，……拉姆达戴露塔卿她说会叫她的朋友们一起来打的，让吾等抗战到底，完全不听啊。」,"""Vero, vero... la differenza di potenza è schiacciante. Le abbiamo detto che non sarebbe stata neanche una battaglia, ma... beh... Lady Lambdadelta non ha ascoltato, e ha solo detto che avrebbe portato alcuni dei suoi amici ad aiutarci, così che potessimo lottare con tutto quello che avevamo."""
Furudo Erika,"""...Lady {f:5:Lambdadelta}'s...friends...?"" ","""......Lady {f:5:Lambdadelta}'s.........friends......?""","""......Lady Lambdadelta's...... ......friends......?""",「……ラムダデルタ卿の、………ご友人……？」,[=JP],"""......Леди {f:5:Лямбдадельта}......приведёт своих друзей?..""","""......Amigos da.........Lady {f:5:Lambdadelta}......?""",「……拉姆達戴露塔卿的，………朋友們……？」,「……拉姆达戴露塔卿的，………朋友们……？」,"""... Gli amici... di Lady Lambdadelta...?"""
,"Unlike {f:5:Bernkastel}, who kept to herself, {f:5:Lambdadelta} had many friends. ","Unlike {f:5:Bernkastel}, who kept to herself, {f:5:Lambdadelta} had many friends.","Unlike Bernkastel, who kept to herself, Lambdadelta had many friends.",孤高の魔女ベルンカステルと違い、ラムダデルタは友人が多い。,[=JP],"В отличие от {f:5:Бернкастель}, которая была сама по себе, у {f:5:Лямбдадельты} было много друзей.","Diferente de {f:5:Bernkastel}, que se mantém sozinha, {f:5:Lambdadelta} tinha muitos amigos.",與孤高的魔女貝倫卡斯泰露不同，拉姆達戴露塔的朋友很多。,与孤高的魔女贝伦卡斯泰露不同，拉姆达戴露塔的朋友很多。,"A differenza di Bernkastel, che era solitaria, Lambdadelta aveva molti amici."
,Her friends and patrons were either territory lords of great influence who came from all over the place...or else monsters that had become legends in their own lifetimes. ,"Her friends and patrons were all formidable, including monsters that had become legends in their own lifetimes and territory lords commanding vast influence over their respective domains."," Her friends and patrons were either territory lords of great influence that came from all over the place, or else monsters that had become legends in their own lifetimes.",その友人やパトロンたちは、いずれも各地に絶大な勢力を誇る領主たちや、生きたまま伝説に至ったようなバケモノばかり。,[=JP],"Её друзья и покровители были либо влиятельными территориальными лордами отовсюду, либо чудовищами, ставшими легендами в свои времена.","Seus amigos e clientes eram todos formidáveis, incluindo monstros que se tornaram lendas durante suas vidas e Lordes territoriais comandando vasta influência sobre seus respectivos domínios.",她的朋友和後援者們，每一個都是在各地擁有巨大勢力的領主，還有活著時就成為了傳說的怪物們。,她的朋友和后援者们，每一个都是在各地拥有巨大势力的领主，还有活着时就成为了传说的怪物们。,"I suoi amici e patroni erano padroni di territori di grande influenza che venivano da dovunque, oppure mostri che sono diventati leggenda nell'arco della loro vita."
,"In all seriousness, her so-called ""fan club"" had enough size and influence that it could have suddenly declared itself a separate country in the sea of Fragments without anyone being overly surprised. ","In all seriousness, her ""fan club"", as she so called it, had enough size and influence that no one would have been overly surprised if it had suddenly declared itself an independent nation right in the middle of the sea of fragments."," In all seriousness, her so-called 'fan club' had enough size and influence that it could have suddenly declared itself a separate country in the sea of Fragments without anyone being overly surprised.",冗談抜きで、彼女の自称ファンクラブは、カケラの海のど真ん中に唐突に独立国家を宣言しても何の不思議もないほどの勢力がある。,[=JP],"Со всей серьёзностью, её так называемый «фан‐клуб» был достаточно обширен и влиятелен, чтобы никто особо не удивился, если бы он вдруг объявил себя отдельной страной в море фрагментов.","Com toda a seriedade, seu ""fã club"", assim como ela chama, tinha tamanho e influência o suficiente para que ninguém ficasse surpreso se, de repente, o mesmo se declarasse uma nação independente no meio do mar de Fragmentos.",不開玩笑，她的粉絲組成的俱樂部（自稱），都有著在碎片之海的正中唐突宣言成立獨立國家也不會奇怪的極大勢力。,不开玩笑，她的粉丝组成的俱乐部（自称），都有着在碎片之海的正中唐突宣言成立独立国家也不会奇怪的极大势力。,"Senza scherzi, il suo cosiddetto ‘fan club’ aveva abbastanza grandezza e influenza che avrebbe potuto improvvisamente dichiararsi uno stato a parte nel mare di Frammenti senza che nessuno ne fosse troppo sorpreso."
{f:5:Beatrice},"""...This is quite a problem for us, with Lady {f:5:Lambdadelta} all ready for action. Without any regard for us, she keeps calling up friends and acquaintances on the phone from all over the place, telling them to come over..."" ","""......To our dismay, Lady {f:5:Lambdadelta} is very much ready for action. Without any regard for us, she keeps calling up friends and acquaintances on the phone from all over the place, telling them to come over...""","""......This is quite a problem for us, with Lady Lambdadelta all ready for action. Without any regard for us, she keeps calling up friends and acquaintances on the phone from all over the place, telling them to come over...""",「……困ったことに、ラムダデルタ卿はやる気満々でな。さっきから勝手に各地に電話を繰り返し、友人知人を呼びつけておるのだ…。」,「……困ったことに、ラムダデルタ卿はやる気満々でな。さっきから勝手に各地に電話を繰り返し、友人知人を呼びつけておるのだ…」,"""......Леди {f:5:Лямбдадельта}, готовая действовать, усложняет дело. Не обращая на нас никакого внимания, она продолжает обзванивать своих друзей и знакомых отовсюду, говоря им приехать...""","""......Para o nosso desânimo, a Lady {f:5:Lambdadelta} está mais do que pronta para a ação. Sem qualquer consideração por nós, ela continua chamando amigos e conhecidos pelo telefone, de todos os lugares possíveis, dizendo‐os para virem...""",「……更困擾的是，拉姆達戴露塔卿還是幹勁滿滿的。剛才就擅自地往各個地方打電話，要把朋友和熟人給叫過來……」,「……更困扰的是，拉姆达戴露塔卿还是干劲满满的。刚才就擅自地往各个地方打电话，要把朋友和熟人给叫过来……」,"""... Questo è proprio un problema per noi, con Lady Lambdadelta pronta all'azione. Senza alcun riguardo per noi, continua a chiamare al telefono amici e conoscenti da dovunque, dicendo loro di venire..."""
,"...Of course, this was all a lie. ",".........Of course, this was all a lie.","......Of course, this was all a lie.",………もちろん、全部ウソだ。,[=JP],"......Разумеется, всё это ложь.",".........Obviamente, isso era mentira.",………當然，全都是謊言。,………当然，全都是谎言。,"... Ovviamente, questa era tutta una menzogna."
,"{f:5:Lambdadelta} had turned into a small candy comet and was now shooting towards the City of Books, with Battler and Ange in tow. ",{f:5:Lambdadelta} had turned into a small candy comet and was now shooting towards the City of Books with Battler and Ange in tow.," Lambdadelta had turned into a small candy comet and was now shooting towards the City of Books, with Battler and Ange in tow.",ラムダデルタは、戦人と縁寿を連れ、小さな金平糖の流れ星に姿を変え、今頃、図書の都に向かっている。,[=JP],{f:5:Лямбдадельта} превратилась в конфетную комету и сейчас летит с Баттлером и Энджи к Книжному городу.,{f:5:Lambdadelta} havia se transformado em um pequeno konpeitou e agora estava dirigindo‐se à Capital dos Livros junto com Battler e Ange.,拉姆達戴露塔帶著戰人和緣壽，變成小金平糖的流星般的樣子，現在正在趕赴圖書之都。,拉姆达戴露塔带着战人和缘寿，变成小金平糖的流星般的样子，现在正在赶赴图书之都。,"Lambdadelta si era trasformata in una piccola cometa di caramelle e si stava scagliando verso la Città dei Libri, dando un passaggio a Battler e Ange."
,"So, to make sure that {f:5:Lambdadelta}'s and Battler's absences were not noticed, everyone was crowded around the arbor, pretending to argue furiously with each other... ","So, to make sure that {f:5:Lambdadelta}'s and Battler's absences were not noticed, everyone was crowded around the arbor, pretending to argue furiously with each other..."," So, to make sure that Lambdadelta's and Battler's absences were not noticed, everyone was crowded around the arbor, pretending to argue furiously with each other...",だから、ラムダデルタや戦人の不在を気取られないように、ああして東屋に全員がぞろりと集まって、喧々諤々と議論をしているフリをしているのだ…。,[=JP],"Поэтому, чтобы отсутствие {f:5:Лямбдадельты} и Баттлера осталось незамеченным, все столпились вокруг беседки, делая вид, что яростно спорят друг с другом...","Por isso, para ter certeza que a ausência de {f:5:Lambdadelta} e Battler não fosse percebida, todos estavam reunidos no gazebo, fingindo que estavam discutindo furiosamente uns com os outros...",所以，為了拉姆達戴露塔和戰人不在之事不被察覺到，所有人都聚集在東屋，假裝進行著吵吵嚷嚷的爭論…。,所以，为了拉姆达戴露塔和战人不在之事不被察觉到，所有人都聚集在东屋，假装进行着吵吵嚷嚷的争论…。,"Quindi, per assicurarsi che le assenze di Lambdadelta e di Battler non fossero notate, tutti erano affollati intorno al pergolato, fingendo di discutere furiosamente tra di loro..."
Lucifer,"""Battler-sama, give us your decision!! We, the Seven Sisters of Purgatory, are prepared for death at any time!!"" ","""Battler‐sama, give us your decision!! We, the Seven Sisters of Purgatory, are prepared for death at any time!!""","""Battler-sama, give us your decision!! We, the Seven Sisters of Purgatory, are prepared for death at any time!!""",「戦人さまっ、ご決断を！！　我ら煉獄の七姉妹ッ、いつでも死ぬ覚悟は出来ております！！」,[=JP],"""Господин Баттлер, скажите нам своё решение! Мы, Семь сестёр чистилища, готовы умереть в любой момент!""","""Battler‐sama, diga‐nos sua decisão!! Nós, as Sete Irmãs do Purgatório, estamos preparadas para a morte!!""",「戰人少爺，請下決定！！我們煉獄七姐妹，隨時都做好了死的覺悟！！」,「战人少爷，请下决定！！我们炼狱七姐妹，随时都做好了死的觉悟！！」,"""Battler-sama, ci dia la sua decisione!! Noi, le Sette Sorelle del Purgatorio, siamo pronte alla morte in qualunque momento!!"""
Ushiromiya Krauss,"""I firmly oppose taking a last stand that would lead to our deaths! What could possibly be gained by dying?"" ","""I firmly oppose taking a last stand that would lead to our deaths! What could possibly be gained by dying?""",[=UP],「玉砕には反対だ！　死んで咲く果実などありはせんよ。」,「玉砕には反対だ！　死んで咲く果実などありはせんよ」,"""Я решительно против принятия последнего боя, который нас погубит! Что мы приобретём, умерев?""","""Eu sou completamente oposto a uma última defensiva que nos levará à morte! O que ganharíamos morrendo?""",「反對拼個玉碎！死了就什麼都沒有了。」,「反对拼个玉碎！死了就什么都没有了。」,"""Io mi oppongo fermamente a una resistenza che ci porterebbe alla morte! {n}Cosa si potrebbe ottenere morendo?"""
Ushiromiya Natsuhi,"""How can you be such a coward?! It is inconceivable that we should live on in shame as prisoners!"" ","""How can you be such a coward?! It is inconceivable that we should live on in shame as prisoners!""",[=UP],「あなたは腰抜けです！　生きて虜囚の辱めを受けるなど、考えられませんッ！」,[=JP],"""Как ты можешь быть таким трусом?! Немыслимо, чтобы мы жили в позоре, как пленники!""","""Como pode ser tão covarde?! É inconcebível que nós vivamos nossas vidas na vergonha de sermos prisioneiros!""",「親愛的你太沒志氣了！活著受到俘虜般的屈辱，簡直無法想像！」,「亲爱的你太没志气了！活着受到俘虏般的屈辱，简直无法想象！」,"""Come puoi essere un tale codardo?! È inconcepibile che dovremmo vivere nella vergogna come prigionieri!"""
{f:5:Virgilia},"""There are times when the mere fact of being alive gives one opportunities."" ","""There are times when the mere fact of being alive gives one opportunities.""",[=UP],「生きてこそ、チャンスを待てることもあります。」,「生きてこそ、チャンスを待てることもあります」,"""Порой возможности появляются просто потому, что живёшь.""","""Há vezes em que o simples fato de estar vivo o dá oportunidades.""",「正因為活著，才能夠等待機會。」,「正因为活着，才能够等待机会。」,"""Ci sono momenti in cui il solo fatto di essere vivi da delle opportunità."""
Kumasawa Chiyo,"""...Yes, indeed. A short temper makes a bad leader..."" ","""......Yes, indeed. A short temper makes a bad leader...""",[=UP],「……そうですとも。短気は損気とも申します…。」,「……そうですとも。短気は損気とも申します…」,"""......Действительно. Вспыльчивый лидер не может быть хорошим...""","""......Sim, realmente. Um pavio curto o torna um péssimo líder...""",「……就是這樣。心急吃不上熱豆腐呀……」,「……就是这样。心急吃不上热豆腐呀……」,"""... Sì, davvero. L'irascibilità rende un cattivo leader..."""
Ushiromiya Rudolf,"""Battler, if you call yourself a man, now's the time to act like one! The Great {f:5:Lambdadelta}-sama is even willing to help out, right?!"" ","""Battler, if you call yourself a man, now's the time to act like one! The great {f:5:Lambdadelta}‐sama is even willing to help out, right?!""","""Battler, if you call yourself a man, now's the time to act like one! The Great Lambdadelta-sama is even willing to help out, right?!""",「戦人っ、男ならバシッと決めろぃ！　大ラムダデルタさまが力を貸してくれるってんだろ？！」,[=JP],"""Баттлер, если называешь себя мужчиной, самое время действовать как мужчина! Великая госпожа {f:5:Лямбдадельта} даже готова помочь, верно?!""","""Battler, se você se diz homem, então está na hora de agir como um! A Grande {f:5:Lambdadelta}‐sama ainda está disposta a ajudar, certo?!""",「戰人，是男人就該立馬決定！大拉姆達戴露塔大人不是說會助一臂之力的嗎？！」,「战人，是男人就该立马决定！大拉姆达戴露塔大人不是说会助一臂之力的吗？！」,"""Battler, se ti definisci un uomo, ora è il momento di agire come tale! {n}La Grande Lambdadelta-sama si sta anche offrendo di aiutare, giusto?!"""
Ushiromiya Hideyoshi,"""I agree! These are the times when a man has to make a tough decision...!"" ","""I agree! These are the times when a man has to make a tough decision...!""",[=UP],「同感や！　男には決断の時があるんやで…！」,[=JP],"""Согласен! Бывают ситуации, когда нужно принять трудное решение!..""","""Concordo! Há momentos em que um homem precisa fazer decisões difíceis...!""",「同感吶！男人就是有該做決定的時候吶…！」,「同感呐！男人就是有该做决定的时候呐…！」,"""Concordo! Questi sono i momenti in cui un uomo deve fare una decisione difficile...!"""
Ronove,"""...In many cases, the timing of a decision is more valuable than the decision itself."" ","""......In many cases, the timing of a decision is more valuable than the decision itself.""",[=UP],「……決断は、選んだ内容よりも、選んだ時を賞賛されることもございます。」,「……決断は、選んだ内容よりも、選んだ時を賞賛されることもございます」,"""......Во многих случаях время принятия решения ценнее самого решения.""","""......Em muitas ocasiões, o {i:timing} de uma decisão é mais valioso que a decisão em si.""",「……決定是，比起選擇的內容，更應該注意選擇的時機的。」,「……决定是，比起选择的内容，更应该注意选择的时机的。」,"""... In molti casi, il momento della decisione è più prezioso della decisione stessa."""
Sakutarou,"""I-If we surrender, they might not be violent..."" ","""I‐if we surrender, they might not be violent......""","""I, if we surrender, they might not be violent......""",「こ、降伏すれば、乱暴はしないかも……。」,「こ、降伏すれば、乱暴はしないかも……」,"""Е... если мы сдадимся, может, они не будут жестоки......""","""S‐Se nós nos rendermos, pode ser que eles não sejam violentos......""",「投、投降的話，他們應該不會胡來……」,「投、投降的话，他们应该不会胡来……」,"""S-Se ci arrendiamo, potrebbero non essere violenti..."""
Mammon,"""You can't be serious!! Weren't you supposed to be a male lion?! Where are your fangs now?!!"" ","""You can't be serious!! Weren't you supposed to be a lion, and a male one too?! Where are your fangs now?!!""","""You can't be serious!! Weren't you supposed to be a male lion?! Where are your fangs now?!!""",「そんなことあるわけないわよッ！！　あんた、それでもオスライオン？！　牙はどこに行ったのよ！！」,[=JP],"""Будь серьёзнее! Ты лев или как?! Где сейчас твои клыки?!!""","""Você não pode estar falando sério!! Você não deveria ser um leão macho?! Cadê as suas presas?!""",「這怎麼可能啊！！你，這樣也算是公獅子嗎？！你的牙上哪兒去了！！」,「这怎么可能啊！！你，这样也算是公狮子吗？！你的牙上哪儿去了！！」,"""Non puoi dire sul serio!! Non dovevi essere un leone maschio?! Dove sono i tuoi artigli ora?!!"""
Belphegor,"""If death awaits us regardless, I would rather die as a wolf than a pig."" ","""If death awaits us regardless, I would rather die as a wolf than as a pig.""",[=UP],「どうせ死ぬなら、豚としてでなく、狼として死にたい。」,「どうせ死ぬなら、豚としてでなく、狼として死にたい」,"""Если нас в любом случае ждёт смерть, я бы предпочла умереть как волк, а не как свинья.""","""Se a morte nos aguarda independentemente, eu preferiria morrer como um lobo do que um porco.""",「橫豎都是一死，比起死得像豬，更希望死得像狼啊。」,「横竖都是一死，比起死得像猪，更希望死得像狼啊。」,"""Se la morte ci attende in entrambi i casi, preferirei morire come un lupo piuttosto che come un maiale."""
Satan,"""Are you stupid?! Are you saying you want to die like a dog?!"" ","""Are you stupid?! Are you saying you want to die like a dog?!""",[=UP],「あんた馬鹿？！　そういうのを犬死って言うのよ！」,[=JP],"""С ума сошла?! Хочешь умереть как собака?!""","""Você é idiota?! Está dizendo que quer morrer como um cachorro?!""",「你白痴啊？！這叫死得像狗（白白送死）！」,「你白痴啊？！这叫死得像狗（白白送死）！」,"""Sei stupida?! Stai dicendo che vuoi morire come un cane?!"""
Nanjo Terumasa,"""......It all depends on the strength of the support {f:5:Lambdadelta}-san can provide..."" ",""".........It all depends on the strength of the support {f:5:Lambdadelta}‐san can provide...""",""".........It all depends on the strength of the support Lambdadelta-san can provide...""",「………ラムダデルタさんの呼び寄せる援軍の力次第、ですな…。」,「………ラムダデルタさんの呼び寄せる援軍の力次第、ですな…」,""".........Всё зависит от поддержки, которую может оказать леди {f:5:Лямбдадельта}...""",""".........Tudo depende da força do suporte que a {f:5:Lambdadelta}‐san é capaz de nos provir...""",「………應該根據拉姆達戴露塔小姐叫來的援軍的力量來判斷啊……」,「………应该根据拉姆达戴露塔小姐叫来的援军的力量来判断啊……」,"""... Dipende tutto sulla potenza del supporto che Lambdadelta-san può fornire..."""
Ushiromiya Rosa,"""{f:5:Lambdadelta}-san, are your friends really strong enough to win against them...?"" ","""{f:5:Lambdadelta}‐san. Are your friends really strong enough to win against them...?""","""Lambdadelta-san. Are your friends really strong enough to win against them...?""",「ラムダデルタさん。本当に、あなたのお友達は、あいつらに勝てるだけの力があるの…？」,[=JP],"""{f:5:Лямбдадельта}. Ваши друзья и вправду достаточно сильны для того, чтобы одолеть их?..""","""{f:5:Lambdadelta}‐san. Seus amigos são mesmo fortes o bastante para vencermos...?""",「拉姆達戴露塔小姐。你的朋友們，真的有能打贏他們的力量嗎…？」,「拉姆达戴露塔小姐。你的朋友们，真的有能打赢他们的力量吗…？」,"""Lambdadelta-san. I tuoi amici sono davvero abbastanza forti da vincere contro di loro...?"""
Ushiromiya Eva,"""...It's a bet. We'll either surrender and die, or we'll lose a bet and die."" ",""".........It's a gamble. Do we surrender and die, or do we take the gamble and die by losing?""","""......It's a bet. Do we surrender and die, or do we lose a bet and die?""",「………賭けね。降伏して死ぬか、賭けに出て、敗れて死ぬか。」,「………賭けね。降伏して死ぬか、賭けに出て、敗れて死ぬか」,"""......Это ставка. Мы сдадимся и умрём или же проиграем ставку и умрём?""",""".........É uma aposta. Nós nos rendemos e morremos, ou aceitamos o risco e morremos perdendo?""",「………豁出去了。投降也是死，拚命輸了也是死。」,「………豁出去了。投降也是死，拼命输了也是死。」,"""... È una scommessa. Ci arrendiamo e moriamo, o perdiamo una scommessa e moriamo?"""
Ushiromiya Kyrie,"""Interesting. In that case, our chances for survival must be higher if we take that bet."" ","""Interesting. In that case, our chances for survival must be higher if we gamble on it.""","""Interesting. In that case, our chances for survival must be higher if we take that bet.""",「あら。なら賭けに出た方が、生き残れる可能性は高いってことになるわ。」,「あら。なら賭けに出た方が、生き残れる可能性は高いってことになるわ」,"""Интересно. В таком случае, наши шансы выжить должны быть выше, если мы сделаем ставку.""","""Interessante. Nesse caso, nossas chances de sobrevivência devem ser maiores se nós apostarmos.""",「啊啦。那麼還是豁出去打，生還的可能性要高一點呢。」,「啊啦。那么还是豁出去打，生还的可能性要高一点呢。」,"""Interessante. In quel caso, le nostre possibilità di sopravvivere devono essere più alte se facciamo quella scommessa."""
Dlanor,"""...An honorable surrender will surely cause the Great Court to show {f:5:mercy}."" ","""......An honorable surrender will surely cause the Great Court to show {f:5:mercy}.""","""......An honorable surrender will surely cause the Great Court to show MERCY.""",「……大法院は名誉ある降伏には慈悲を与えるでショウ。」,「……大法院は名誉ある降伏には慈悲を与えるでショウ」,"""......Почётная капитуляция непременно заставит Верховный суд проявить {f:5:милосердие}.""","""......Uma rendição honorável certamente fará a Grande Corte demonstrar {f:5:piedade}.""",「……大法院會賜予榮譽的投降以慈悲吧。」,「……大法院会赐予荣誉的投降以慈悲吧。」,"""... Un'onorevole resa farà sicuramente in modo che la Grande Corte abbia PIETÀ."""
Willard H. Wright,"""They're backed by the Senate, aren't they? Sure, they'll hem and haw, but we'll all see the guillotine in the end."" ","""They're backed by the Senate, aren't they? Sure, they'll hem and haw, but we'll all see the guillotine in the end.""",[=UP],「バックは元老院だろ。どうせ、何だかんだ言って、全員断頭台に決まってらァ。」,「バックは元老院だろ。どうせ、何だかんだ言って、全員断頭台に決まってらァ」,"""Их ведь поддерживает сенат? Да, они будут тянуть, но всё равно все мы в итоге увидим гильотину.""","""Eles são apoiados pelo Senado, não são? Claro, eles vão enrolar para decidir, mas nós certamente vamos encontrar com a guilhotina no final.""",「背後是元老院吧。肯定不管說什麼，都是全員上斷頭台。」,「背后是元老院吧。肯定不管说什么，都是全员上断头台。」,"""Sono appoggiati dal Senato, vero? Sicuro, esiteranno, ma alla fine vedremo tutti la ghigliottina."""
Ushiromiya Lion,"""A-Anyway, let's all calm down...! Cool your heads...! I'm opposed to letting our emotions control us!"" ","""A‐anyway, let's all calm down...! Cool your heads...! I'm opposed to letting our emotions control us!""","""A, anyway, let's all calm down...! Cool your heads...! I'm opposed to letting our emotions control us!""",「と、とにかく皆さん、冷静に…！　頭を冷やしましょう…！　私は事を荒立てることには反対ですっ。」,「と、とにかく皆さん、冷静に…！　頭を冷やしましょう…！　私は事を荒立てることには反対ですっ」,"""В‐во всяком случае, давайте успокоимся!.. Освежите головы!.. Нельзя поддаваться эмоциям!""","""S‐Seja como for, vamos nos acalmar...! Esfriem suas cabeças...! Sou contra deixar nossas emoções nos controlarem!""",「總、總之大家，要冷靜…！讓大腦冷靜下來…！我反對把事情給鬧大。」,「总、总之大家，要冷静…！让大脑冷静下来…！我反对把事情给闹大。」,"""C-Comunque, calmiamoci...! Tranquillizzatevi...! Mi oppongo a lasciare che le nostre emozioni ci controllino!"""
Ushiromiya George,"""Why don't you calm down first? ...We have another possible strategy: mutually assured destruction. We might not be able to win, but if we can convince them that we plan on taking enough of them with us, that might force our opponents to show restraint."" ","""Why don't you calm down first? .........We have another possible strategy: mutually assured destruction. We might not be able to win, but if we can convince them that we plan on taking enough of them with us, that might force our opponents to show restraint.""","""Why don't you calm down first? ......We have another possible strategy: mutually assured destruction. We might not be able to win, but if we can convince them that we plan on taking enough of them with us, that might force our opponents to show restraint.""",「君こそ冷静になるべきじゃないかい？　………相互確証破壊という戦略もある。仮に勝てないにせよ、こちらもただで済ます気はないという戦略は、相手への抑止になるよ。」,「君こそ冷静になるべきじゃないかい？　………相互確証破壊という戦略もある。仮に勝てないにせよ、こちらもただで済ます気はないという戦略は、相手への抑止になるよ」,"""Может, сначала ты успокоишься? ......У нас есть другая возможная стратегия: взаимно гарантированное уничтожение. Даже если нам не победить, если мы убедим их, что планируем забрать многих из них с собой, возможно, наши противники проявят сдержанность.""","""Por que você não se acalma primeiro? .........Nós temos outra estratégia possível: destruição mutuamente assegurada. Pode ser que não sejamos capazes de vencer, mas se nós conseguirmos convencê‐los de que planejamos levar o suficiente deles conosco, isso pode forçar nossos oponentes a demonstrarem um constrangimento.""",「你才是應該冷靜一下吧？………互相破壞論證也是一種戰略。就算贏不了，這邊也沒打算就這麼算了的戰略，也是對對手的一種抑制。」,「你才是应该冷静一下吧？………互相破坏论证也是一种战略。就算赢不了，这边也没打算就这么算了的战略，也是对对手的一种抑制。」,"""Perché non ti calmi prima tu? ... Abbiamo un'altra possibile strategia: annientamento reciproco sicuro. Non potremmo essere in grado di vincere, ma se riusciamo a convincerli che abbiamo intenzione di prendere abbastanza di loro con noi, ciò potrebbe forzare i nostri nemici a mostrare moderazione."""
Ushiromiya Jessica,"""So, basically, if they're determined to attack, we'll let them know we aren't going down without doing some damage first!!"" ","""Basically, if they're gonna pick a fight, we'll let them know we aren't going down without doing some damage first!!""","""So, basically, if they're determined to attack, we'll let them know we aren't going down without doing some damage first!!""",「つまりよ。そっちがやる気なら、こっちもただじゃ死なねぇぜってことだぜッ！！」,[=JP],"""В общем, если они намерены атаковать, мы дадим им знать, что не отступим, не причинив им вреда!""","""Basicamente, se eles vão atrás de uma luta, nós precisamos deixá‐los saber que não vamos cair sem causar algum dano primeiro!!""",「也就是啊。那邊有幹勁的話，這邊也不會等著送死嘞！！」,「也就是啊。那边有干劲的话，这边也不会等着送死嘞！！」,"""Quindi, in pratica, se sono determinati ad attaccare, faremo sapere loro che non andremo giù senza fare prima qualche danno!!"""
