Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"""But a single key just vanished without a sound. ...At that moment, I finally realized. This wasn't Yasu trying to get back at me, ...it was something... ...worse... than that."" ","""But a single key just vanished without a sound. ......At that moment, I finally realized. This wasn't Yasu trying to get back at me, ......it was something......worse...than that.""","""But a single key just vanished without a sound. ......At that moment, I finally realized. This wasn't Yasu trying to get back at me, ......it was something......worse...""",「でも音もなくすぅっと、鍵がひとつだけ消えていた。……あの時に初めて気が付いたの。これ、逆ギレしたヤスの悪戯じゃなくて、……もっとその、……ヤバいモンなんじゃね、…って。」,「でも音もなくすぅっと、鍵がひとつだけ消えていた。……あの時に初めて気が付いたの。これ、逆ギレしたヤスの悪戯じゃなくて、……もっとその、……ヤバいモンなんじゃね、…って」,"""Но один ключ просто беззвучно испарился. ......В тот момент я наконец поняла. Не Ясу мстит мне...... нечто...... хуже...... чем это.""","""Mas uma única chave desapareceu sem emitir som algum. ......Naquele momento, eu finalmente percebi. Não era Yasu tentando pregar uma peça pelas minhas costas, ......era algo ainda......pior...do que isso.""",「但是，毫無動靜“嗖”地就少了一把鑰匙。……在那時，我第一次意識到了。這，不是小安報復我的惡作劇，……會不會是、……撞上更加、…不妙的主了？」,「但是，毫无动静“嗖”地就少了一把钥匙。……在那时，我第一次意识到了。这，不是小安报复我的恶作剧，……会不会是、……撞上更加、…不妙的主了？」,"""Ma sparì una singola chiave, senza il minimo rumore. ... Finalmente, in quel momento me ne resi conto. Non era Yasu che si vendicava... era qualcosa... di peggiore..."""
Furfur,"""And where did you find this disappearing key?"" ","""And where did you find this disappearing key?""",[=UP],「その、紛失した鍵はどこから見つかったの？」,[=JP],"""И где ты нашла исчезнувший ключ?""","""E onde encontrou a chave que desapareceu?""",「你是在哪，找到那把遺失了的鑰匙的？」,「你是在哪，找到那把遗失了的钥匙的？」,"""E dove trovasti questa chiave scomparsa?"""
,"""It was... ...in my locker."" ","""It was.........in my locker.""","""It was......in my locker.""",「私の、………ロッカーから。」,「私の、………ロッカーから」,"""Он был...... в моём шкафчике.""","""Ela estava.........dentro do meu armário.""",「從我的，………儲物櫃裡。」,「从我的，………储物柜里。」,"""Era... nel mio armadietto."""
,"""Well, you can be pretty absent-minded, Belne... Are you sure you didn't just take that key off and put it in your locker...?"" ","""Belne, you're such a ditz sometimes... Are you sure you didn't just take that key off yourself and forget that you put it in your locker......?""","""Berune is pretty careless herself... Are you sure you didn't just take that key off and put it in your locker......?""",「鐘音、ウッカリ屋だからさ…。ひょいって鍵を、それだけ外して、ロッカーにしまったのを忘れてたんじゃないの……？」,[=JP],"""Вельне сама по себе довольно беспечна... Ты уверена, что не сняла ключ и не положила его в свой шкафчик?..""","""Berune, você é meio aérea às vezes... Tem certeza que você mesma não tirou a chave e esqueceu que tinha colocada ela no armário......?""",「鐘音，你這人很粗心…。會不會是，隨隨便便地只把那把鑰匙給抽了出來，往儲物櫃一放就忘了呢……？」,「钟音，你这人很粗心…。会不会是，随随便便地只把那把钥匙给抽了出来，往储物柜一放就忘了呢……？」,"""Berune, tu sei piuttosto sbadata... sei sicura di non aver tolto tu quella chiave e averla messa nel tuo armadietto...?"""
,"""Why would I take that key off the ring?! Have you ever taken a key off or put a key on your key ring, Asne?! I tried doing it myself. It's really stiff! I'd never go to all that trouble. There'd be no point! Am I a sleepwalker or something?! How could I not remember something I've done?!"" ","""Why would I take that one key off the ring?! Have you ever taken a key off your key ring, Asne, or put one on?! I tried doing it myself. It's really stiff! I would never go to all that trouble. There's no point in it! Am I a sleepwalker or something?! How could I not remember something I'd done?!""","""Why would I take that key off the ring?! Have you ever taken a key off or put a key on your key ring, Asune?! I tried doing it myself. It's really stiff! I would never go to all that trouble. There's no point in it! Am I a sleepwalker or something?! How could I not remember something I'd done?!""",「鍵束から、何でわざわざその鍵だけを外すわけ？！　明日音、鍵束の鍵、外したり、あるいは戻したりしたことある？！　私も試してみた。あれ、すごく硬い！　わざわざやらない！　やる意味ないしッ！　私、夢遊病？！　自分でやったことの記憶さえないっての？！」,[=JP],"""Зачем мне снимать ключ с кольца?! Ты пыталась снять его или повесить, Асне?! Я пыталась. Это очень трудно! Я бы ни за что не стала. В этом нет смысла! Я что, лунатик?! Как я могла забыть о том, что сделала?!""","""Por que eu tiraria a chave do chaveiro?! Chegou a tirar alguma chave do seu, Asune? Já tentou colocar alguma de volta?! Eu mesma tentei. Aquilo era muito duro! Eu nunca me daria ao trabalho. Sequer tem sentido! Por acaso eu era sonâmbula ou algo do tipo?! Como eu não iria me lembrar de onde botei?!""",「我幹嘛特意從鑰匙串中，只抽出這一把鑰匙啊？！明日音，你有沒有曾把鑰匙串裡的鑰匙，抽出來或串回去過？！我也有去自己試過。那玩意，非常緊！才不會特意去做這種事！毫無意義！我有夢遊症？！連自己做的事都不記得？！」,「我干嘛特意从钥匙串中，只抽出这一把钥匙啊？！明日音，你有没有曾把钥匙串里的钥匙，抽出来或串回去过？！我也有去自己试过。那玩意，非常紧！才不会特意去做这种事！毫无意义！我有梦游症？！连自己做的事都不记得？！」,"""Perché dovrei togliere quella chiave dall'anello?! Hai mai provato a togliere o mettere una chiave nel portachiavi, Asune?! Io ci ho provato. È difficilissimo! Non mi prenderei mai la briga di farlo. Non ha senso! Sono una sonnambula o cosa?! Come potrei non ricordarmi qualcosa che ho fatto?!"""
,"""I may be stupid, but I'm not that stupid! I don't forget about things I do that easily!! And anyway, I know I had my key with me when I entered the room! Otherwise, how could I have unlocked the door?!"" ","""I may be stupid, but I'm not that stupid! I don't forget about things I do that easily!! And anyway, I know I had my key with me when I entered the room! Otherwise, how could I have unlocked the door?!""",[=UP],「私、馬鹿だけど、そこまで馬鹿じゃない！　私、そこまで自分のこと、忘れてたりしない！！　それに私の鍵さ、確実に部屋に入った時はあったよ？！　じゃなきゃ、あの部屋の鍵、私、どうやって開けたわけよ？！」,[=JP],"""Может, я и тупая, но не настолько! Я не забываю так легко о том, что делаю! И вообще, я знаю, что мой ключ был при мне, когда я вошла в комнату! Иначе как бы я отперла дверь?!""","""Eu posso ser idiota, mas não sou tão idiota assim! Eu não esqueço das minhas ações tão fácil assim!! Tanto faz, eu sei que estava com a minha chave quando entrei no quarto! Caso contrário, como eu teria destrancado a porta?!""",「雖然我是個笨蛋，但我並沒笨到這種地步！我不會把自己做過的事忘到這種地步！！再說了，我的鑰匙，在進房間時的確是還在的喲？！要不是這樣，那我都是怎麼打開，那間房間的門鎖的呀？！」,「虽然我是个笨蛋，但我并没笨到这种地步！我不会把自己做过的事忘到这种地步！！再说了，我的钥匙，在进房间时的确是还在的哟？！要不是这样，那我都是怎么打开，那间房间的门锁的呀？！」,"""Sarò pure stupida, ma non così tanto! Non mi scordo delle cose che faccio così facilmente!! E comunque, so di aver avuto la chiave con me quando entrai nella stanza! Altrimenti, come avrei potuto aprire la porta?!"""
,"""...Okay then... Yasu, careful not to make any sound, slipped the key off... and hid it in your locker. That has to be it..."" ","""......Okay then... Being careful not to make any sound, Yasu must have, um, ...slipped the key off, and hid it in your locker...""","""......Okay then... Yasu, careful not to make any sound, slipped the key off, ...and hid it in your locker. That has to be it...""",「……だからさ…。音をさせないようにさ。スルリとその、……ヤスがうまく鍵を抜いて、鐘音のロッカーに隠したんだよ、きっと…。」,「……だからさ…。音をさせないようにさ。スルリとその、……ヤスがうまく鍵を抜いて、鐘音のロッカーに隠したんだよ、きっと…」,"""......Тогда... Осторожно, чтобы никто не услышал, Ясу сняла твой ключ... и спрятала в твоём шкафчике. Должно быть так...""","""......Certo, então... Tomando cuidado para não fazer nenhum barulho, Yasu deve ter, hmm, ...deslizado a chave para fora, e a escondido no seu armário...""",「……所以都說了…。沒發出聲音。小安一定是，眼疾手快地那個，……巧妙地抽出了鑰匙，把它藏到了鐘音的儲物櫃裡…」,「……所以都说了…。没发出声音。小安一定是，眼疾手快地那个，……巧妙地抽出了钥匙，把它藏到了钟音的储物柜里…」,"""... Ok, allora... Yasu, facendo attenzione a non fare alcun rumore, ha tolto via la chiave... e l'ha nascosta nel tuo armadietto. Dev'essere andata così..."""
,"""That's what I thought at first! I jumped at Yasu, telling that kid not to mess with me! But even as I said it, I realized. Isn't there something completely wrong here?!"" ","""That's what I thought at first! I jumped at Yasu, telling that kid not to mess with me! But even as I said it, I realized. Isn't there something completely wrong here?!""",[=UP],「私も最初はそう思った！　ヤスに、舐めたことすんじゃねって食って掛かった！　でも、言いながら思ってた。これ、絶対ヘンじゃね？って！」,「私も最初はそう思った！　ヤスに、舐めたことすんじゃねって食って掛かった！　でも、言いながら思ってた。これ、絶対ヘンじゃね？　って！」,"""Сначала я так и подумала! Я набросилась на Ясу, говоря ей не связываться со мной! Но даже тогда я подумала. Разве не странно?!""","""Foi o que pensei na hora! Eu parti pra cima, dizendo pra aquela criança não se meter comigo! Mas, mesmo dizendo aquilo, eu percebi. Não tem algo completamente errado aqui?!""",「我一開始也是這麼想的！朝小安“你少小瞧我”地喊了！但是，正喊著呢，我就想到了。想到了“這事，絕對不對勁吧？”！」,「我一开始也是这么想的！朝小安“你少小瞧我”地喊了！但是，正喊着呢，我就想到了。想到了“这事，绝对不对劲吧？”！」,"""Questo è ciò che pensavo all'inizio! Attaccai Yasu, dicendo di non scherzare con me! Ma me ne accorsi persino mentre lo dicevo. Non c'è qualcosa di completamente sbagliato qui?!"""
,"""After all, on that day, we were cleaning that room with Yasu the whole time, right?! There wouldn't have been time for Yasu to noisily remove a key! It was impossible for Yasu! In fact, it should've been impossible for anyone!!"" ","""I mean, we were with Yasu the whole time that day as we went around cleaning the rooms, right?! There's no way Yasu had enough time to take a jangly key off the ring! It was impossible for Yasu! In fact, that would have been impossible for anyone, to remove just a single key in that short amount of time without making a sound!!""","""After all, on that day, we were cleaning that room with Yasu the whole time, right?! There couldn't have been time for Yasu to noisily remove a key! It was impossible for Yasu! In fact, that should have been impossible for anyone!!""",「だってさ、あの日、私たち、ずっとヤスと一緒に部屋回ってたわけでしょ？！　鍵をカチャカチャ外すほどの隙は絶対ないよ？！　ヤスには無理！　っていうか、誰にも不可能だよ、音をさせずに、それもわずかの隙に鍵を一本だけ抜き取るなんて！！」,[=JP],"""В тот день мы всё время убирали с Ясу ту комнату, так?! У неё не было времени возиться с ключом! Ясу не могла! Да такое для любого должно быть невозможно!!!""","""Digo, estávamos com Yasu o tempo todo naquele dia, quando fomos limpar os quartos, certo?! Não tem como Yasu ter tido tempo o suficiente para pegar uma chave ruidosa do meu chaveiro! Era impossível que Yasu tivesse feito aquilo! Na verdade, aquilo seria impossível para qualquer um; simplesmente remover aquela única chave em um tempo tão curto, sem fazer som algum!!""",「畢竟，那天我們一直都跟小安一起在巡視房間吧？！絕對沒留，大到能把鑰匙“咔恰咔恰”地抽出鑰匙串的可乘之機喲？！不可能是小安！不如說，誰都不可能做到喲。既要不出聲，還要在那非常短暫的空當中，只抽出那一把鑰匙！！」,「毕竟，那天我们一直都跟小安一起在巡视房间吧？！绝对没留，大到能把钥匙“咔恰咔恰”地抽出钥匙串的可乘之机哟？！不可能是小安！不如说，谁都不可能做到哟。既要不出声，还要在那非常短暂的空当中，只抽出那一把钥匙！！」,"""Dopotutto, quel giorno, stavamo pulendo quella stanza per tutto il tempo assieme a Yasu, giusto?! Yasu non poteva aver avuto tempo per rimuovere una chiave! Era impossibile per Yasu! Anzi, non sarebbe stato possibile per nessuno!!"""
,"""M-Maybe the ring was missing a master key when you got it..."" ","""M‐maybe the ring was missing a master key when you got it...""","""M, maybe the ring was missing a master key when you got it...""",「う、受け取った時から、もうマスターキーが１本足りなかったとか…。」,「う、受け取った時から、もうマスターキーが１本足りなかったとか…」,"""Мо... может, на кольце не было универсального ключа ещё когда ты получила его...""","""T‐Talvez o chaveiro já estivesse sem a chave mestra quando você o pegou...""",「也、也許是在拿到鑰匙串時，總鑰匙就少了 1 把了…」,「也、也许是在拿到钥匙串时，总钥匙就少了 1 把了…」,"""F-Forse, quando lo prendesti, all'anello mancava un passepartout..."""
,"""I already told you!! The key really was there in the beginning! I was the one who unlocked that room! So it must have been there! ...And then, I went into the room! I'm stupid, and since I hate having the keys clattering around, I placed the ring on the bed...!"" ","""I already told you!! The key really was there in the beginning! I was the one who unlocked that room! So it must have been there! ......And then, I went into the room! I'm an idiot who hates hearing the keys clattering around, so I placed the ring on the bed...!""","""I already told you!! The key really was there in the beginning! I was the one who unlocked that room! So it must have been there! ......And then, I went into the room! I'm stupid, and since I hate having the keys clattering around, I placed the ring on the bed...!""",「だから言ってんじゃん！！ちゃんと鍵は最初あった！　あの部屋の鍵を開けたのは私！　だから絶対、鍵はあった！　……んで、部屋に入って！　私、馬鹿だから、鍵のジャラジャラが嫌いで、ひょいっとベッドの上に置いといた…！」,「だから言ってんじゃん！！　ちゃんと鍵は最初あった！　あの部屋の鍵を開けたのは私！　だから絶対、鍵はあった！　……んで、部屋に入って！　私、馬鹿だから、鍵のジャラジャラが嫌いで、ひょいっとベッドの上に置いといた…！」,"""Я же сказала!!! Сначала ключ был! Это я отперла комнату! Он должен был там быть!......Затем я вошла в комнату! Я тупая и ненавижу, когда ключи гремят, поэтому положила кольцо на кровать!..""","""Eu já disse!! A chave estava mesmo ali no começo! Fui eu quem destrancou a porta daquele quarto! Então só podia estar ali! ......E mais, eu entrei no quarto! Eu sou do tipo de idiota que odeia ouvir as chaves fazendo barulho, por isso coloquei o chaveiro em cima da cama...!""",「我不都說了嘛！！剛開始時，是好好有著那把鑰匙的！那房間的門鎖，是我開的喲！所以，我絕對有那把鑰匙！……然後，進了房間！我是個笨蛋，因為不愛聽鑰匙“噌啷噌啷”的聲音，所以我就把它往床上隨便一放…！」,「我不都说了嘛！！刚开始时，是好好有着那把钥匙的！那房间的门锁，是我开的哟！所以，我绝对有那把钥匙！……然后，进了房间！我是个笨蛋，因为不爱听钥匙“噌啷噌啷”的声音，所以我就把它往床上随便一放…！」,"""Te l'ho già detto!! La chiave c'era davvero all'inizio! Fui io ad aprire quella porta! Perciò deve esserci stata! ... E poi, entrai nella stanza! Sono stupida, e poiché odio che le chiavi facciano rumore, misi il portachiavi sul letto...!"""
,"""Then, when we finished cleaning, I picked up the ring, tried to lock the door, and it was gone! I may have turned my back on the ring, but it was right next to me! So, if someone tried to pull a prank by removing just one key, I'd have heard the clinking! And yet, just the key for that room vanished and appeared again in my locker!!"" ","""Then, when we finished cleaning, I picked up the ring, tried to lock the door, and it was gone! I may have turned my back on the ring, but it was right next to me! So, if someone tried to pull a prank by removing just one key, I'd have heard the clinking! And yet, just the key for that room vanished and appeared again in my locker!!""",[=UP],「それで掃除終わって、鍵束取って、施錠しようとしたらもうなかった！　背中を向けてはいたけれど、鍵のすぐ傍にいた！　だから、誰かが鍵を１本だけ抜くなんて悪戯をして、悠長にガチャガチャ言わせたらすぐわかる！　なのに、その部屋の鍵１本だけがすぅっと蒸発して、私のロッカーの中に！！」,[=JP],"""Потом, когда мы закончили уборку, я взяла его — хотела запереть дверь, а ключ пропал! Да, я отвернулась от кольца, но оно было совсем рядом! Если бы надо мной захотели подшутить, сняв только один ключ, я бы услышала звон! И всё равно ключ от комнаты испарился и появился в моём шкафчике!""","""Então, quando terminei a limpeza, eu peguei o chaveiro, tentei fechar a porta e vi que tinha sumido! Eu posso ter dado às costas para o chaveiro, mas ele estava pertinho de mim! Por isso, se alguém tentasse fazer uma pegadinha, removendo apenas uma chave, eu teria ouvido o barulho! Mesmo assim, apenas uma chave daquele quarto desapareceu e reapareceu no meu armário!!""",「然後，等打掃完，拿起鑰匙串，想鎖門時，它就已經無影無踪了！儘管是在我背後，但我與鑰匙近在咫尺！所以，要是有誰在，惡作劇地抽出一把鑰匙，慢悠悠地把鑰匙串搞得“咔恰咔恰”地響的話，我是當即就會知道的！可儘管如此，唯獨那房間的那一把鑰匙“嗖”地就無影無踪了，隨後又出現在了我的儲物櫃之中！！」,「然后，等打扫完，拿起钥匙串，想锁门时，它就已经无影无踪了！尽管是在我背后，但我与钥匙近在咫尺！所以，要是有谁在，恶作剧地抽出一把钥匙，慢悠悠地把钥匙串搞得“咔恰咔恰”地响的话，我是当即就会知道的！可尽管如此，唯独那房间的那一把钥匙“嗖”地就无影无踪了，随后又出现在了我的储物柜之中！！」,"""Poi, una volta finito di pulire, raccolsi il portachiavi, cercai di chiudere a la porta a chiave, e non c'era più! Rivolgevo le spalle al portachiavi, ma era proprio vicino a me! Perciò, se qualcuno avesse tentato di prendermi per i fondelli togliendo una sola chiave, avrei sentito il tintinnio! Ciononostante, scomparve solo la chiave di quella stanza e ricomparve nel mio armadietto!!"""
,"""...So okay, let's say that Yasu managed to sneak it away. It's easier to think of that way. ...But still! How could Yasu have put it in my locker?! Yasu and I were together the whole time, right?! When I started yelling about it being gone and ran all over the place looking for it, Yasu was with me until the moment I found it in my locker, get it?!"" ","""......So okay, let's say that Yasu managed to sneak it away. It's less stressful to imagine. ......But still! How could Yasu have put it in my locker, then?! We were together with Yasu the whole time, right?! When I started yelling about it being gone and ran all over the place looking for it, Yasu was with me until the moment I found it in my locker, get it?!""","""......So okay, let's say that Yasu managed to sneak it away. It's easier to think of that way. ......But still! How could Yasu have put it in my locker?! Yasu and I were together the whole time, right?! When I started yelling about it being gone and ran all over the place looking for it, Yasu was with me until the moment I found it in my locker, get it?!""",「……いいよ、ヤスがこっそりやったって仮定してもいい。そう考えると気楽になれるもん。……でもね？！　じゃあ、どうやってロッカーに入れたわけ？！　ヤス、私たちとずっと一緒じゃん？！　私がないないって大騒ぎして、あちこち探し回ってロッカーの中で見つけるまで、ずっと一緒だったじゃん？！」,[=JP],"""......Ладно, предположим, Ясу удалось стащить его. Так думать проще всего. ......Но всё же! Как бы она положила его в мой шкафчик?! Мы всё время были вместе, так?! Когда я начала кричать про пропажу и побежала повсюду искать его, Ясу была со мной до того самого момента, пока я не нашла ключ в своём шкафчике, понимаешь?!""","""......Tudo bem, vamos dizer que Yasu conseguiu surrupiar ela. É mesmo estressante de imaginar. ......Ainda assim! Como Yasu teria colocado no meu armário, hein?! Nós estávamos com Yasu o tempo todo, não estávamos?! Quando eu comecei a gritar e correr por todo lado enquanto procurava, Yasu estava comigo até o momento em que a encontrei no meu armário, entendeu?!""",「……好吧，就假定是小安偷偷幹的好了。畢竟，這麼想就不用背思想包袱了。……但是啊？！要是這樣，小安又是怎麼把鑰匙放進儲物櫃的啊？！小安不是一直都跟我們在一起嗎？！在我“不見了不見了”地大吵起來，直到四處尋找，最後在儲物櫃中找到為止，小安不是一直都跟在旁邊嗎？！」,「……好吧，就假定是小安偷偷干的好了。毕竟，这么想就不用背思想包袱了。……但是啊？！要是这样，小安又是怎么把钥匙放进储物柜的啊？！小安不是一直都跟我们在一起吗？！在我“不见了不见了”地大吵起来，直到四处寻找，最后在储物柜中找到为止，小安不是一直都跟在旁边吗？！」,"""... Allora ok, mettiamo che l'avesse sgraffignata Yasu. È più facile pensarla in questo modo. ... Però! Come potrebbe averla messa nel mio armadietto?! {n}Yasu e io eravamo insieme tutto il tempo, giusto?! Quando iniziai ad urlare perché era sparita e corsi dappertutto per cercarla, Yasu era con me fino al momento in cui la trovai nel mio armadietto, capisci?!"""
,"""I'm telling you it's impossible!! Even as I jumped at Yasu, I began to feel it. I mean, Yasu's eyes seemed to be saying it silently. ...According to Yasu, the reason things used to go missing all the time wasn't because Yasu was forgetful, as everyone said, ...but actually... it was because... impossible things would suddenly happen, just like they had to me, ...and...and...!"" ","""I'm telling you it's impossible!! Even as I jumped at Yasu, I began to feel it. I mean, Yasu's eyes seemed to be saying it silently. ......According to Yasu, the reason things used to go missing all the time...wasn't because Yasu was forgetful, as everyone said, ......but actually.........because impossible things would suddenly happen, just like they had to me, ......and.........and...!""","""I'm telling you it's impossible!! Even as I jumped at Yasu, I began to feel it. I mean, Yasu's eyes seemed to be saying it silently. ......According to Yasu, the reason things used to go missing all the time wasn't because Yasu was forgetful, as everyone said, ......but actually... it was because... impossible things would suddenly happen, just like they had to me, ......and......and...!""",「ありえないってッ！！私、ヤスに当り散らしながら感じ始めてた。というか、ヤスの瞳がさ、無言で言ってるわけ。……あの子の言うさ、いつの間にか物がなくなってるって、……みんなが言うようにあの子がぼんやりしてるんじゃなくて……、……本当に実は、……私と同じで、突然、ありえないことが起こって、……その、………そのッ…！」,「ありえないってッ！！　私、ヤスに当り散らしながら感じ始めてた。というか、ヤスの瞳がさ、無言で言ってるわけ。……あの子の言うさ、いつの間にか物がなくなってるって、……みんなが言うようにあの子がぼんやりしてるんじゃなくて……、……本当に実は、……私と同じで、突然、ありえないことが起こって、……その、………そのッ…！」,"""Говорю же, это невозможно!!! Даже набросившись на Ясу, я начала замечать. Её глаза словно молча говорили об этом. ......По словам Ясу, всё пропадало не из‐за её забывчивости, как все говорят...... а на самом деле... потому что... неожиданно происходит невозможное, прямо как со мной...... и...... и!..""","""Estou dizendo que é impossível!! Na mesma hora que parti pra cima de Yasu, eu já estava sentindo isso. Quero dizer, os olhos de Yasu pareciam estar dizendo isso em silêncio. ......De acordo com Yasu, o motivo pelo qual as coisas costumavam sumir o tempo todo...não era porque Yasu se esquecia de tudo, assim como todo mundo falava, ......mas porque.........coisas impossíveis aconteciam do nada, assim como aconteceu comigo, ......e.........e...!""",「不可能！！我邊向小安亂撒氣，邊開始感到了這不可能。不如說，小安的瞳孔，就在無言地這麼說。……那孩子說的，不知不覺間東西就不見了，……並不是像大家說的那樣，是那孩子犯馬虎……，……而其實真的是，……跟我一樣，突然，發生了不可能的事，……那個，………那個…！」,「不可能！！我边向小安乱撒气，边开始感到了这不可能。不如说，小安的瞳孔，就在无言地这么说。……那孩子说的，不知不觉间东西就不见了，……并不是像大家说的那样，是那孩子犯马虎……，……而其实真的是，……跟我一样，突然，发生了不可能的事，……那个，………那个…！」,"""Ti sto dicendo che è impossibile!! Persino mentre attaccavo Yasu, iniziai a percepirlo. Voglio dire, sembrava che i suoi occhi lo dicessero in silenzio. ... Secondo Yasu, il motivo per cui le cose sparivano sempre non era perché se le dimenticava, come tutti dicevano... ma in realtà... era perché... accadevano improvvisamente cose impossibili, proprio come era successo a me... e... e...!"""
Furfur,"""...Yasu was with you the whole time, so there was no chance for Yasu to put the key in the locker?"" ","""......Yasu was with you the whole time, so there was no chance for Yasu to put the key in the locker?""",[=UP],「……ヤスはずっと一緒だったから、ロッカーに入れるのは不可能？」,[=JP],"""......Ясу всё время была с тобой и поэтому не могла положить ключ в шкафчик?""","""......Yasu estava com você o tempo todo, logo não tinha como Yasu ter tido  a chance de colocar a chave no seu armário?""",「……因為小安一直都跟你在一起，所以小安無法把鑰匙放進儲物櫃？」,「……因为小安一直都跟你在一起，所以小安无法把钥匙放进储物柜？」,"""... Yasu era sempre insieme a te, perciò non aveva alcuna possibilità di riporre la chiave nell'armadietto?"""
Zepar,"""Did other strange things like that happen?"" ","""Did other strange things like that happen?""",[=UP],「そんなおかしなことが、他にも？」,[=JP],"""Были другие похожие странности?""","""Aconteceram outras coisas estranhas?""",「像這種怪事，並非僅此一件？」,「像这种怪事，并非仅此一件？」,"""Successero altri avvenimenti strani come questo?"""
,"""Yeah, they did. Afterwards, other things happened...and not just things disappearing... Over and over... ...Of course, I started getting nervous and made sure not to put things down in places like that, ...but that didn't help."" ","""Yeah, they did. More stuff went missing, but not just that... Things kept happening, over and over... ......Of course, I started getting nervous and being careful not to just leave stuff lying around, ......but that didn't help.""","""Yeah, they did. Afterwards, other things happened...and not just things disappearing...over and over... ...Of course, I started getting nervous and made sure not to put things down in places like that, ......but that didn't help.""",「うん、そう。物がなくなるとか、単純にそれだけじゃないことが、その後も、他にも、何度も何度も。……さすがに薄気味悪くなって、物とかその辺に置かないように気を付けたけど、……それでも駄目だった。」,「うん、そう。物がなくなるとか、単純にそれだけじゃないことが、その後も、他にも、何度も何度も。……さすがに薄気味悪くなって、物とかその辺に置かないように気を付けたけど、……それでも駄目だった」,"""Да, были. Потом происходило ещё много чего, и не только исчезновения......... Естественно, я занервничала и перестала бросать всё куда попало...... но ничего не помогло.""","""Sim, aconteceram. Mais coisas começaram a sumir, mas não foi só isso... Coisas continuaram acontecendo, e se repetindo e repetindo... ......É claro, eu comecei a ficar nervosa e ser mais cuidadosa para não deixar nada para trás, ......mas isso não ajudou.""",「嗯，是的。“東西不見了”，並不單純只是這樣的事，在這之後，其他的事也發生了好多好多次。……實在是都叫人心裡瘮得慌了，雖然我有小心不把東西放在那些地方，……但即便如此還是不行。」,「嗯，是的。“东西不见了”，并不单纯只是这样的事，在这之后，其他的事也发生了好多好多次。……实在是都叫人心里瘆得慌了，虽然我有小心不把东西放在那些地方，……但即便如此还是不行。」,"""Sì. In seguito, accaddero altre cose... e non solo oggetti che sparivano... più e più volte... ovviamente, io iniziai ad innervosirmi e mi assicurai di non lasciare le cose in posti come quello... ma non aiutò affatto."""
,"""...At first, I was angry at Yasu, ...but at some point, I began to realize that I was mistaken. One time, a key even disappeared from a ring that I'd left in my pocket! Then, I realized. ...These weren't Yasu's pranks. The same thing that happened to Yasu was now happening to me...!"" ","""......At first, I was angry at Yasu, ......but at some point, I began to realize that I was mistaken. One time, a key even disappeared from a ring that was in my pocket! Then, I realized. ......These weren't Yasu's pranks. The same thing that had happened to Yasu was now happening to me...!""","""......At first, I was angry at Yasu, ......but at some point, I began to realize that I was mistaken. One time, a key even disappeared from a ring that was in my pocket! Then, I realized. ......These weren't Yasu's pranks. The same thing that happened to Yasu was now happening to me...!""",「……最初こそヤス舐めんなって思ってたけど、……途中からマジで、これは違うって理解し始めた。私がポケットに入れっ放しにしてたはずの鍵束から鍵が消えたことだってある！私は気付いた。……ヤスが悪戯してんじゃない。ヤスも私も、同じ何かに、やられてるんじゃないかッ、って…！」,「……最初こそヤス舐めんなって思ってたけど、……途中からマジで、これは違うって理解し始めた。私がポケットに入れっ放しにしてたはずの鍵束から鍵が消えたことだってある！　私は気付いた。……ヤスが悪戯してんじゃない。ヤスも私も、同じ何かに、やられてるんじゃないかッ、って…！」,"""......Сначала я разозлилась на Ясу...... но потом поняла, что ошибаюсь. Один раз ключ исчез даже с кольца, которое было у меня в кармане! И тогда я поняла. ......Это не шутки Ясу. То же, что случалось с ней, теперь происходит со мной!..""","""......Logo de cara, eu fiquei furiosa com Yasu, ......mas, em determinado momento, comecei a perceber que eu estava enganada. Certa vez, até mesmo uma chave desapareceu de um chaveiro que estava dentro do meu bolso! Foi quando eu percebi. ......Não eram brincadeiras de Yasu. As mesmas coisas que aconteciam com Yasu, agora estava acontecendo comigo...!""",「……雖然在最開始時，我是在想“小安，你可別小瞧人啊”，……但漸漸地我就開始明白，這事真的不對頭了。我甚至還撞上過，明明是放在口袋裡，可鑰匙串卻少了鑰匙！我意識到了。……這不是，小安的惡作劇。小安也好我也罷，會不會都在被同樣的什麼戲弄…？！」,「……虽然在最开始时，我是在想“小安，你可别小瞧人啊”，……但渐渐地我就开始明白，这事真的不对头了。我甚至还撞上过，明明是放在口袋里，可钥匙串却少了钥匙！我意识到了。……这不是，小安的恶作剧。小安也好我也罢，会不会都在被同样的什么戏弄…？！」,"""... All'inizio, ero arrabbiata con Yasu... ma ad un certo punto, iniziai ad accorgermi che stavo sbagliando. Una volta, sparì persino una chiave da un anello nella mia tasca! Poi, me ne resi conto. ... Questi non erano gli scherzi di Yasu. La stessa cosa che era accaduta a Yasu stava ora accadendo a me...!"""
