Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Shannon,"""Come on. If you think that way, you'll be cursed... There was one servant who got seriously injured..."" ","""Come on. If you look at it that way, you'll be cursed... There was one servant who got seriously injured...""",[=UP],「もう。そんな気持ちじゃバチが当たるよ…？　大怪我をした人もいたらしいんだから…。」,「もう。そんな気持ちじゃバチが当たるよ…？　大怪我をした人もいたらしいんだから…」,"""Хватит уже. С таким мнением ты будешь проклят... Была одна слуга, получившая серьёзную травму...""","""Poxa, assim vai ser amaldiçoado... Teve um serviçal que ficou seriamente machucado por isso...""",「真是的。這麼想，可是會遭報應的喲…？以前好像，還曾有人受過重傷哦…？」,「真是的。这么想，可是会遭报应的哟…？以前好像，还曾有人受过重伤哦…？」,"""Dai. Se la pensi in questo modo, verrai maledetto... ci fu una domestica che si ferì gravemente..."""
Gohda Toshiro,"""Hahaha, all workplaces have stories like that. No matter how incredible the ghost stories and tales about the company founder are, you accept and believe them. That's what it means to blend in with your new workplace."" ","""Hahaha, all workplaces have stories like that. No matter how incredible the ghost stories or the tales about the company founder are, you accept and believe them. That's what it means to blend in with your new workplace.""","""Hahaha, all workplaces have stories like that. No matter how incredible the ghost stories and tales about the company founder are, you accept and believe them. That's what it means to blend in with your new workplace.""",「ははは、そんな感じでどこの職場でも、そういう話はあるものです。職場の怪談と、会社創業者のトンデモ武勇伝は、どんなに突拍子でも受け容れて信じる。それが新しい職場に溶け込む、ということですとも。」,「ははは、そんな感じでどこの職場でも、そういう話はあるものです。職場の怪談と、会社創業者のトンデモ武勇伝は、どんなに突拍子がなくても受け容れて信じる。それが新しい職場に溶け込む、ということですとも」,"""Ха‐ха‐ха, на всех работах есть подобные истории. Какими бы невероятными ни были эти страшилки и истории об основателе компании, нужно принять их и поверить. Вот что означает слиться с новым рабочим местом.""","""Hahaha, todos os locais de trabalho têm histórias assim. Não importa o quão inacreditáveis sejam as histórias de fantasmas ou boatos sobre o fundador da empresa, você precisa aceitar e acreditar. Isso é o que significa se misturar ao seu novo local de trabalho.""",「哈哈哈，就像這樣，不論哪個工作環境，都是有這種事的。這個工作環境的怪談，公司創立者的不得了的英勇事跡，是不論有多荒唐，都得寬容接受地相信的。這當然就是所謂的，融入新的工作環境。」,「哈哈哈，就像这样，不论哪个工作环境，都是有这种事的。这个工作环境的怪谈，公司创立者的不得了的英勇事迹，是不论有多荒唐，都得宽容接受地相信的。这当然就是所谓的，融入新的工作环境。」,"""Hahaha, tutti i posti di lavoro hanno storie così. Non importa quanto incredibili siano le storie di fantasmi e dei fondatori delle compagnie, tu le accetterai e vi crederai. È questo ciò che significa armonizzarsi nel tuo nuovo posto di lavoro."""
,"""""Wow! Everyone's so mature!"""" ","""""Wow! Everyone's so mature!""""",[=UP],「「ふーん！　みんな大人だね！」」,[=JP],"""""Ого! Все такие взрослые!""""","""""Uau! Todos são tão maduros!""""",「「哼——！大家都好成熟呢！」」,[=CHT],"""""Wow! Tutti quanti sono così maturi!"""""
,"I went to each window around the chapel in the order I had cleaned them, searching carefully in all the places I might have left it. ","I went to each window around the chapel in the order I had cleaned them, searching carefully in all the places I might have left it.",[=UP],掃除をした順に広大な礼拝堂の窓を回り、置き忘れそうな場所を丹念に探す。,[=JP],"Я прошла возле каждого окна часовни в порядке их чистки, внимательно обыскивая все места, где могла его оставить.","Eu passei em cada janela da catedral que eu tinha limpado, procurando cuidadosamente em cada canto que eu pudesse ter deixado a vassourinha.",我按打掃時的順序，沿著禮拜堂的窗戶走，仔細查看著可能把小笤帚一擺就忘了的地方。,我按打扫时的顺序，沿着礼拜堂的窗户走，仔细查看着可能把小笤帚一摆就忘了的地方。,"Andai in ogni finestra intorno alla cappella nell'ordine in cui le avevo pulite,"
,"I had been cleaning the windows with it, so it had probably been set down near one of those. ","I had been cleaning the windows with it, so I'd probably set it down near one of those."," I had been cleaning the windows with it, so it had probably been set down near one of those.",窓の掃除に使ったんだから、ひょいっと、どこかの窓辺に置き忘れてないだろうか。,[=JP],"Я чистила этим веником окна, так что он должен лежать рядом с одним из них.","Eu estive limpando as janelas com ela, então, provavelmente, deve ter ficado perto de alguma delas.",因為是在清掃窗戶時用過的，所以會不會是，無意中把它忘在了某處的窗邊呢？,因为是在清扫窗户时用过的，所以会不会是，无意中把它忘在了某处的窗边呢？,"cercando attentamente in tutti i posti in cui l'avevo potuto lasciare. Ci avevo pulito le finestre, quindi probabilmente era poggiato vicino ad una di esse."
,"When did I leave it behind, I wonder... ","......When did I leave it behind, I wonder?","......When did I leave it behind, I wonder.",……私、いつからチビ箒を忘れたんだろう。,[=JP],......Когда же я оставила его?,......Me pergunto quando acabei a deixando para trás?,……我，是在什麼時候把小笤帚給忘了的呢？,……我，是在什么时候把小笤帚给忘了的呢？,"... Quando l'ho lasciato indietro, mi chiedo."
,"Now that I think about it, I don't think I had it anymore when I reached the last window, so I must've completely forgotten to clean that window frame. ","Now that I think about it, I don't think I had it anymore when I reached the last window, so I must have completely forgotten to clean that window frame."," Now that I think about it, I don't think I had it anymore when I reached the last window, so I must have completely forgotten to clean that window frame.",言われて見れば、最後の方の窓を掃除した時にはもう、持ってなくて、窓枠の掃除はすっかり忘れていた気がする。,[=JP],"Если подумать, у последнего окна у меня его уже не было, поэтому, наверное, я совсем забыла вычистить ту оконную раму.","Agora que pensei nisso, eu acho que não estava mais com ela quando cheguei na última janela, então devo ter esquecido completamente de limpar a sua moldura.",這麼一說，感覺在清掃最後那幾扇窗戶時，就已經沒拿在手中，完全忘了打掃窗框了。,这么一说，感觉在清扫最后那几扇窗户时，就已经没拿在手中，完全忘了打扫窗框了。,"Ora che ci penso, non penso che ce l'avessi ancora quando ho raggiunto l'ultima finestra, quindi devo aver completamente dimenticato di pulire quell'infisso."
,"""......Ah."" ","""..................Ah.""","""............Ah.""",「………………ぁ。」,「………………ぁ」,"""............A.""",[=UP],「………………啊。」,[=CHT],"""... Ah."""
,"Through the window, I could see the others leaving one after another. Shannon turned around and glanced up, looking worried. ","Through the window, I could see the others leaving in groups.{n}Shannon turned around and glanced up in my direction, looking worried.","Through the window, I could see the others leaving in groups. Shannon turned around and glanced up, looking worried.",窓から、仲間たちがぞろぞろと引き上げていくのが見えた。紗音が心配そうに、振り返りながらこちらを見上げている。,窓から、仲間たちがぞろぞろと引き上げていくのが見えた。{n}紗音が心配そうに、振り返りながらこちらを見上げている。,"Через окно я увидела, как остальные уходят в группах.{n}Шаннон обернулась и обеспокоенно посмотрела наверх.","Através do vidro, eu pude ver todo mundo indo embora em grupos.{n}A Shannon se virou e olhou na minha direção, aparentando estar preocupada.",透過窗戶，我看到了同伴們一個接一個地回去了。{n}紗音一臉擔心，頭朝後地仰望著這邊。,透过窗户，我看到了同伴们一个接一个地回去了。{n}纱音一脸担心，头朝后地仰望着这边。,"Attraverso la finestra, potei vedere gli altri andarsene in gruppi. Shannon si voltò e guardò in alto, sembrando preoccupata."
,"...I don't want to be responsible for making everyone wait, so I'm actually glad they're leaving without me... ","......I don't want to be responsible for making everyone wait, so it's actually a relief that they're leaving without me...","......I don't want to be responsible for making everyone wait, so I'm actually glad they're leaving without me...",……私のせいでみんなを待たすのは悪いから、先に帰ってくれるのは、むしろ、助かる…。,[=JP],"......Я не хочу нести ответственность за то, что задерживаю всех, поэтому даже хорошо, что они уходят без меня...","......Eu não queria ser responsável por ter deixado todo mundo esperando, então é bom que tenham me esquecido aqui e ido embora...",……要是因我的錯而讓大家等著，那就不好意思了，所以大家能先回去，反而算是幫了我的忙…。,……要是因我的错而让大家等着，那就不好意思了，所以大家能先回去，反而算是帮了我的忙…。,"... Non voglio che per colpa mia aspettino tutti, quindi in realtà sono felice che se ne stiano andando senza di me..."
,"If I said I wanted them to wait for me, I'd be relying on them too much... ","Still, ......naive though it may have been, I wanted them to wait......"," Still, ......naive though it may have been, I wanted them to wait......",でも、……待っててほしかったと言えば、それは甘え……。,[=JP],"И всё же...... может, это и наивно, но я хотела, чтобы они подождали......","Ainda assim, ......por mais ingênuo que possa ter sido, eu queria que esperassem por mim......",不過，……要是說希望大家能等等我的話，那就太嬌氣了……。,不过，……要是说希望大家能等等我的话，那就太娇气了……。,"Tuttavia... per quanto possa essere un pensiero ingenuo, volevo che loro mi aspettassero..."
,"The sun's beginning to set, and the chapel's getting darker and darker. I don't want to hang around in a place like this all by myself. ","The sun's beginning to set, and the chapel's getting darker and darker.{n}I don't want to hang around in a place like this all by myself."," The sun's beginning to set, and the chapel's getting darker and darker. I don't want to hang around in a place like this all by myself.",日が傾き、どんどん礼拝堂は薄暗くなる。こんなところに、ひとりぼっちでいつまでもいたくない。,日が傾き、どんどん礼拝堂は薄暗くなる。{n}こんなところに、ひとりぼっちでいつまでもいたくない。,"Солнце садилось, и в часовне становилось всё темнее.{n}Не хочу в одиночестве слоняться в таком месте.",O Sol está começando a se pôr e a capela está ficando cada vez mais escura.{n}Não quero ficar andando por um lugar desses sem ninguém.,太陽西斜，禮拜堂的光線越來越暗。{n}我可不想老是一個人地待在這種地方。,太阳西斜，礼拜堂的光线越来越暗。{n}我可不想老是一个人地待在这种地方。,"Il sole stava iniziando a calare, e la cappella si stava facendo sempre più buia. Non volevo rimanere in un posto del genere senza nessun altro."
,I'd better find the small broom fast. ,I'd better find the small broom fast., I'd better find the small broom fast.,早くチビ箒を見つけなきゃ。,[=JP],Лучше поскорее найти веник.,Seria melhor encontrar a vassourinha de uma vez.,得快點找到那把小笤帚。,得快点找到那把小笤帚。,Sarà meglio che io trovi subito lo spolverino.
,"No, that's not all. I also need to clean the window frames I forgot. ","No, that's not all. I also need to clean the window frames I forgot."," No, that's not all. I also need to clean the window frames I forgot.",うぅん、見つけるだけじゃ駄目だ。窓枠掃除を忘れた窓の掃除もしなくちゃ。,[=JP],"Нет, не только. Ещё надо вычистить оконную раму, про которую я забыла.","Não, não é só isso. Eu também preciso limpar a janela que esqueci.",不，光找到還不行。我還得去清掃下，忘記打掃窗框了的那幾扇窗戶。,不，光找到还不行。我还得去清扫下，忘记打扫窗框了的那几扇窗户。,"No, non è tutto. Devo anche pulire gli infissi della finestra che avevo dimenticato."
,Madam is strict. She'll probably check all of the windows carefully. ,Madam is strict. She'll probably check all of the windows carefully., Madam is strict. She'll probably check all of the windows carefully.,奥様は厳しい。全ての窓を、あとできっちりと確認するはず。,[=JP],Мадам строгая. Она наверняка завтра внимательно проверит все окна.,A madame é rigorosa. Ela provavelmente vai conferir todas as janelas com muito cuidado.,太太很嚴格。她等下應該會仔細檢查所有的窗戶。,太太很严格。她等下应该会仔细检查所有的窗户。,Madame è severa. Probabilmente controllerà tutte le finestre attentamente.
,"If she does, I'll be the one who gets in trouble tomorrow. ","If she does, I'll be the one that gets in trouble tomorrow."," If she does, I'll be the one that gets in trouble tomorrow.",そしたら、明日怒られるのは自分だ。,[=JP],И тогда у меня будут неприятности.,"Se ela fizer isso, eu terei muitos problemas amanhã.",被這麼一檢查，明天挨罵的就是我。,被这么一检查，明天挨骂的就是我。,"Se lo farà, domani sarò nei guai io solamente."
,"But really, where did I lose it? Why did I lose it? ","But really, where did I lose it? Why did I lose it?"," But really, where did I lose it? Why did I lose it? ",でも、本当にどこでなくしたんだろう。どうしてなくしたんだろう。,[=JP],Но где я его потеряла? Почему так вышло?,"Mas sério, onde foi que eu perdi? Por que eu perdi?",不過，到底是在哪搞丟的呢？怎麼會不見了呢？,不过，到底是在哪搞丢的呢？怎么会不见了呢？,"Ma davvero, dove l'ho perso? Perché l'ho perso?"
,The darkness grew and grew. ,The darkness grew and grew.,[=UP],どんどん薄暗くなってくる。,[=JP],Темнота продолжала нарастать.,A escuridão ficava cada vez mais escura.,周圍變得越來越暗。,周围变得越来越暗。,L'oscurità aumentò ancora e ancora.
,"...When it became dark enough that I would need a light before long, I began to panic. ","......When it became dark enough that I would need a light before long, I began to panic.",[=UP],……そろそろ明かりをつけてもいい薄暗さになってきて、焦って辛くなってくる。,[=JP],"......Когда стало темно настолько, что в скором времени понадобится свет, я запаниковала.","......Quando ficou escuro o suficiente para precisar de uma luz, eu comecei a ficar em pânico.",……差不多就快暗到該開燈了，我漸漸急了起來，心如火焚。,……差不多就快暗到该开灯了，我渐渐急了起来，心如火焚。,"... Quando divenne talmente buio che avrei presto avuto bisogno di una luce, iniziai a farmi prendere dal panico."
,"I dashed around and around the chapel, tears streaming down my face... ","I dashed around and around the chapel, tears streaming down my face..."," I dashed around and around the chapel, tears streaming down my face...",私はベソをかきながら、礼拝堂の中をぐるぐると回った…。,[=JP],Я носилась по часовне со стекающими по лицу слезами...,"Eu corri e corri pela capela, com lágrimas escorrendo no meu rosto...",帶著一副快哭出來了的表情，我在禮拜堂中轉了一圈又一圈…。,带着一副快哭出来了的表情，我在礼拜堂中转了一圈又一圈…。,"Corsi dappertutto nella cappella, con le lacrime che mi scorrevano sul viso..."
,"As I stumbled about pathetically, I could feel the presence of a prankster witch, giggling at me from the crack of the door and gaps in the ceiling. ","As I stumbled about pathetically, I could feel the presence of a prankster witch, giggling at me from under the door and up by the ceiling."," As I stumbled about pathetically, I could feel the presence of a prankster witch, giggling at me from under the door and up by the ceiling.",そんな哀れでみっともない私を、扉の隙間から、天井の隙間から、くすくすと笑いながら見ている悪戯者の魔女の気配を、私は感じている。,[=JP],"Жалко споткнувшись, я заметила присутствие шутницы‐ведьмы, хихикающей надо мной от двери к потолку.","Quando tropecei pateticamente, eu senti a presença da bruxa brincalhona, rindo de mim através da porta e acima do teto.",我從門縫，從天花板的縫隙處感到了，邊竊笑著，邊看著既可怜又不像樣的這樣的我的，愛搞惡作劇的魔女的氣息。,我从门缝，从天花板的缝隙处感到了，边窃笑着，边看着既可怜又不像样的这样的我的，爱搞恶作剧的魔女的气息。,"Quando inciampai pateticamente, riuscii a sentire la presenza di una strega dispettosa, che rideva di me da sotto la porta e da sopra il soffitto."
,"The ghost of {f:5:Beatrice}, the Master's mistress, wanders about in search of a body to this very day. ","The ghost of {f:5:Beatrice}, the Master's mistress, wanders about in search of a body to this very day."," The ghost of Beatrice, the Master's mistress, wanders about in search of a body to this very day.",お館様の愛人、ベアトリーチェの亡霊は、今も体を求めて彷徨っている。,[=JP],"Призрак {f:5:Беатриче}, любовницы Господина, и по сей день бродит в поисках тела.","O fantasma da {f:5:Beatrice}, a amante do Mestre, vagando todos os dias em busca de um corpo.",老爺的情婦，貝阿朵莉切的亡靈，至今仍在渴求著肉體，四處彷徨。,老爷的情妇，贝阿朵莉切的亡灵，至今仍在渴求着肉体，四处彷徨。,"Il fantasma di Beatrice, l'amante del Padrone, vaga in cerca di un corpo sino ad oggi."
,"As she absorbs the power of Rokkenjima's evil spirits, her strength steadily grows, and she waits for the day of her resurrection. ","As she gains the power of Rokkenjima's evil spirits, her strength steadily grows, and she waits for the day of her resurrection."," As she gains the power of Rokkenjima's evil spirits, her strength steadily grows, and she waits for the day of her resurrection.",しかも、六軒島の悪霊の力を得て、日に日にその力を増し、復活の日を待っているのだ。,[=JP],"Когда она получает силу злых духов Роккенджимы, её мощь неуклонно растёт, и она ожидает дня своего возрождения.","Assim que obteve o poder dos espíritos malignos de Rokkenjima, sua força rapidamente aumentou, e agora ela aguarda pelo dia da sua ressurreição.",還得到了六軒島惡靈之力，其魔力與日俱增，等待著復活的那一天。,还得到了六轩岛恶灵之力，其魔力与日俱增，等待着复活的那一天。,"Come ottiene il potere degli spiriti maligni di Rokkenjima, la sua forza cresce costantemente, e aspetta il giorno della sua resurrezione."
,"And, ...for some reason, she's peeking out at me, and if I ever take my eyes off something for a second, she snatches it away and hides it. ","And, ......for some reason, she's singled me out, and if I ever take my eyes off something for a second, she snatches it away and hides it."," And, ......for some reason, she's peeking out at me, and if I ever take my eyes off something for a second, she snatches it away and hides it.",そして、……どういうわけか私に目をつけ、私がふと目を離した隙に、いつも物をどこかへ隠してしまうのだ。,[=JP],"И...... по какой‐то причине она следит за мной, а когда я на секунду отрываю взгляд от чего‐либо — выхватывает это и прячет.","E, ......por algum motivo, ela me visou, e, se eu tirasse meus olhos de algo por um segundo, ela passava a mão e escondia.",接著，……不知是出於什麼原因，她盯上了我，總是趁我稍稍移開視線之際，就把東西藏到別的什麼地方。,接着，……不知是出于什么原因，她盯上了我，总是趁我稍稍移开视线之际，就把东西藏到别的什么地方。,"E... per qualche ragione, lei mi sta guardando, e se per caso perdo di vista qualcosa per un secondo, lei lo ruba e lo nasconde via."
,This isn't the first time this has happened. ,This isn't the first time this has happened., This isn't the first time this has happened.,こういうことがあったのは、これが初めてじゃない。,[=JP],Такое случается не впервые.,Essa não foi a primeira vez que isso aconteceu.,像這種事，這次並不是第一次。,像这种事，这次并不是第一次。,Non è la prima volta che questo succede.
,"Whenever I look away, ...keys, handkerchiefs, pencils, erasers... all of them vanish almost right away. ","Whenever I look away, .........keys, handkerchiefs, pencils, erasers...all of them vanish almost right away."," Whenever I look away, ......keys, handkerchiefs, pencils, erasers... all of them vanish almost right away.",ふと目を離した隙に、………鍵や、ハンカチ。鉛筆や消しゴムなんかがすぐになくなる。,[=JP],"Всякий раз, когда я отвожу взгляд...... ключи, носовые платки, карандаши, ластики... почти сразу же исчезают.","Sempre que eu me distraía, .........chaves, lenços, canetas, borrachas...tudo desaparecia na mesma hora.",一旦移開視線，………鑰匙呀，手帕呀，鉛筆呀，橡皮什麼的呀，就會馬上不知所踪。,一旦移开视线，………钥匙呀，手帕呀，铅笔呀，橡皮什么的呀，就会马上不知所踪。,"Ogni volta che guardo da un'altra parte... chiavi, fazzoletti, matite, gomme... tutte loro scompaiono quasi subito."
,"Even though I was planning to use them later, or just wanted to put them in their proper place, they disappear as soon as I turn around. ","I put things down planning to use them later, or because that's obviously the right place to leave them, and still they disappear as soon as I turn around."," Even though I was planning to use them later, or just wanted to put them in their proper place, they disappear as soon as I turn around.",後で使おうと思って、あるいは、そこに置いておくべくして置いているのに、少し余所見をしただけでなくなってる。,[=JP],"Даже если я планирую позже воспользоваться ими или просто хочу положить их куда надо, они исчезают, стоит мне отвернуться.","Mesmo quando eu largava as coisas planejando usá‐las mais tarde, ou quando o lugar em que largava era obviamente o indicado, elas continuavam desaparecendo sempre que eu me virava.",明明是想等下再用，或，暫時在那放一會兒的，可只要稍稍移開視線，它就當即不見了。,明明是想等下再用，或，暂时在那放一会儿的，可只要稍稍移开视线，它就当即不见了。,"Nonostante avessi intenzione di usarle dopo, o avessi intenzione di metterli ai loro posti, essi sparivano appena mi giravo."
,It isn't someone hiding them as a prank. It's happened many times when I'm the only person around. ,It isn't someone hiding them as a prank.{n}It's happened many times when I'm the only person around., It isn't someone hiding them as a prank. It's happened many times when I'm the only person around.,誰かが悪戯で隠してるのではない。私しかいない場所で、何度も起こってる。,誰かが悪戯で隠してるのではない。{n}私しかいない場所で、何度も起こってる。,"Их не кто‐то прячет ради забавы.{n}Такое происходит много раз, когда рядом только я.",Não era alguém escondendo elas para brincar comigo.{n}Acontecia várias vezes quando eu estava a sós.,並非被誰使壞藏了起來。{n}在只有我一人的地方，這種事也照樣發生了好幾次。,并非被谁使坏藏了起来。{n}在只有我一人的地方，这种事也照样发生了好几次。,Non era qualcuno che li nascondeva per scherzo. È successo parecchie volte quando ero l'unica persona attorno.
,"...Everyone always says I'm too careless and forgetful, and they laugh at me, ...get mad at me. ","......Everyone always says I'm too careless and forgetful, and they laugh at me, get mad at me.","......Everyone always says I'm too careless and forgetful, and they laugh at me...get mad at me.",……よくみんなにはそそっかしいとか、うっかりが多過ぎると言って、笑われたり、怒られたりする。,[=JP],"......Все всегда говорят, что я слишком беспечна и забывчива, смеются надо мной, злятся на меня.","......Todos sempre dizem que sou muito negligente e esqueço tudo, por isso riem de mim, ficam zangados comigo.",……我常被大家說我“粗心大意”，“老犯糊塗”，被嘲笑或被罵。,……我常被大家说我“粗心大意”，“老犯糊涂”，被嘲笑或被骂。,"... Tutti mi rimproveravano sempre per la mia sbadataggine e distrazione, e ridevano di me... si arrabbiavano con me."
,"I do try to be alert, but like some kind of bad joke, I lose things easily when I forget about them for just a short while. ","I do try to be alert, but like some kind of bad joke, I lose things easily when I forget about them for just a short while."," I do try to be alert, but like some kind of bad joke, I lose things easily when I forget about them for just a short while.",私だって注意してるのに、何かの悪い冗談のように、ちょっとしばらく失念しただけで、簡単にものがなくなるのだ。,[=JP],"Я стараюсь быть начеку, но, словно по плохой шутке, легко теряю всё, лишь ненадолго забыв об этом.","Eu sempre fiz meu melhor para me manter alerta, mas como se fosse uma piada de mau gosto, eu sempre perco as coisas facilmente quando esqueço delas por um segundo.",我也是有在注意的，但就像是某種惡劣的玩笑般，只要稍微忘了看牢，東西就會輕易地消失不見。,我也是有在注意的，但就像是某种恶劣的玩笑般，只要稍微忘了看牢，东西就会轻易地消失不见。,"Io provavo a stare in allerta, ma come qualche tipo di scherzo cattivo, io perdevo le cose facilmente appena mi dimenticavo di esse per un momento."
,"So, sometimes, I think ""this eraser is gonna disappear sooner or later"", and I stare at it. But at those times alone, it doesn't disappear. Nothing disappears when I'm alert. ","So, sometimes, I think ""I bet this eraser is going to disappear just like everything else"", and I stare at it. That's the only time when it doesn't disappear. Nothing disappears when I'm alert."," So, sometimes, I think 'well, this eraser is just going to disappear sooner or later', and I stare at it. But at those times alone, it doesn't disappear. Nothing disappears when I'm alert.",なら、どうせこの消しゴムも消えるに違いない、と思って、じっと見ていても、そういう時に限って消えない。用心深くしてる時は何も消えないのだ。,[=JP],"Поэтому иногда я думаю 'Всё равно этот ластик рано или поздно исчезнет' и смотрю на него. Но именно в такие моменты он не исчезает. Ничто не пропадает, если я настороже.","Por isso, às vezes, eu penso ""aposto que essa borracha vai desaparecer assim como tudo mais"", e fico olhando para ela. Essas são as únicas vezes em que não desaparecem. Nada desaparece quando estou prestando atenção.",而一旦想著，“那麼，反正這個橡皮也肯定會消失的”，而目不轉睛地盯著，東西就僅限於這種時候不會消失。在十分小心的時候，就什麼都不會消失。,而一旦想着，“那么，反正这个橡皮也肯定会消失的”，而目不转睛地盯着，东西就仅限于这种时候不会消失。在十分小心的时候，就什么都不会消失。,"Quindi, qualche volta, pensavo ‘beh, questa gomma scomparirà prima o poi’, e la fissavo. Ma solo quelle volte, non spariva. Niente spariva quando stavo in allerta."
,"But as soon as I think I'm safe, and the tension relaxes just a bit, then something else will disappear...! Why is it always me...?! ","So then I think I'm safe, but the moment I start to think that and relax just a little bit, a {i:different} thing will disappear instead...! Why is it always me......?!"," But as soon as I think I'm safe, and the tension relaxes just a bit, then something else will disappear...! Why is it always me......?!",なのに、じゃあ大丈夫だと思って、ほんのわずか緊張を解くだけで、今度は別のものがなくなってる…！　何で、私ばっかり……ッ。,[=JP],"Но только я подумаю, что бояться нечего, и напряжение чуть спадает, как исчезает ещё что‐нибудь!.. Почему всегда я?!","Então, eu penso que tudo está seguro, mas no momento que começo a pensar nisso e relaxo minimamente, uma coisa {i:diferente} acaba desaparecendo...!{n}Por que é sempre eu......?!",可儘管如此，只要一想“既然這樣，那就沒問題了”地稍微緩解下緊張感，就又會有別的東西消失無踪…！為什麼，總是我……？,可尽管如此，只要一想“既然这样，那就没问题了”地稍微缓解下紧张感，就又会有别的东西消失无踪…！为什么，总是我……？,"Ma appena pensavo di essere al sicuro, e la tensione si rilassava per un po', allora qualcos'altro spariva...! Perché succedeva sempre a me...?!"
,"{a:c: *giggle*giggle*, ...hehehehehahahaha...} ","{a:c:*giggle*giggle*, ......ehehehehahahaha......}","{a:c: *giggle*giggle*, ......ehehehehahahaha......}",{a:c:　くすくすくす、……うっふふふっはっはっは……。},{a:c:くすくすくす、……うっふふふっはっはっは……。},{a:c: *хи‐хи*хи‐хи*...... эхе‐хе‐ха‐ха‐ха......},"{a:c:*risos*risos*, ......ehehehehahahaha......}",{a:c:嘻嘻嘻，……嗚、哼哼哼、哈、哈、哈……。},{a:c:嘻嘻嘻，……呜、哼哼哼、哈、哈、哈……。},{a:c: *giggle*giggle*... ehehehehahahaha... }
,"...Yeah, I hear you. ","......Yeah, I hear it.",[=UP],……うん、聞こえる。,[=JP],"......Да, я слышу.","......Sim, eu ouvi.",……嗯，能聽到。,……嗯，能听到。,"... Già, l'ho sentita."
,I can tell that the witch is laughing at me as I lamely run around in circles... ,I can hear that witch laughing at me as I lamely run around in circles..., I can hear that witch laughing at me as I lamely run around in circles...,私がこうして、いつまでも無様にぐるぐる同じ場所を探し回ってるのを、魔女が笑ってるのがわかる…。,[=JP],"Я слышу, как эта ведьма смеётся надо мной, пока я убого бегаю кругами...",Eu consigo ouvir aquela bruxa rindo de mim enquanto eu corro em círculos desastrosamente...,我明白，這是魔女在嘲笑，像這樣沒完沒了醜態盡出地，在同一個地方轉著圈找來找去的我…。,我明白，这是魔女在嘲笑，像这样没完没了丑态尽出地，在同一个地方转着圈找来找去的我…。,Riesco a sentire quella strega che ride di me mentre io corro debolmente in cerchio...
,"{a:c: *giggle*giggle*, ...hehehehahahaha... {n}Ahahahahahahahahahaha...} ","{a:c:*giggle*giggle*, ......ehehehehahahaha......{n}Ahahahahahahahahahaha......}","{a:c: *giggle*giggle*, ......ehehehehahahaha......{n} Ahahahahahahahahahaha......}",{a:c:　くすくすくす、……うっふふふっはっはっは……。{n}あっはははっはっはっはっは……。},{a:c:くすくすくす、……うっふふふっはっはっは……。{n}あっはははっはっはっはっは……。},{a:c: *хи‐хи*хи‐хи*...... эхе‐хе‐ха‐ха‐ха......{n}Аха‐ха‐ха‐ха‐ха‐ха‐ха......},"{a:c:*risos*risos*, ......ehehehehahahaha......{n}Ahahahahahahahahahaha......}",{a:c:嘻嘻嘻，……嗚、哼哼哼、哈、哈、哈……。{n}啊、哈哈哈、哈、哈、哈、哈……。},{a:c:嘻嘻嘻，……呜、哼哼哼、哈、哈、哈……。{n}啊、哈哈哈、哈、哈、哈、哈……。},{a:c: *giggle*giggle*... ehehehehahahaha... {n}Ahahahahahahahahahaha... }
,"Listening to that voiceless laugh, I finally slammed my hands against the wall, crying tears of frustration. ","Listening to that voiceless laugh, I finally slammed my hands against the wall, crying tears of frustration.",[=UP],その声無き笑いに、とうとう私は悔し涙を零しながら壁を叩く。,[=JP],"Слушая глухой смех, я наконец хлопнула руками по стене, проливая слёзы разочарования.","Ouvindo aquela voz rir, eu finalmente bati com as minhas mãos contra a parede, chorando lágrimas de frustração.",面對這無聲的笑聲，我終於邊流下悔恨的淚水，邊敲起了牆壁。,面对这无声的笑声，我终于边流下悔恨的泪水，边敲起了墙壁。,"Ascoltando quella risata senza voce, finalmente sbattei le mie mani contro la parete, piangendo lacrime di frustrazione."
,"""Please, just stop it...!! Why do you always hide my things and get me in trouble?!"" ","""Please, just stop it...!! Why do you always hide my things and get me in trouble?!""",[=UP],「もういい加減にして下さい…！！　どうしていつも私の物を隠して困らせるんですか？！」,[=JP],"""Перестань, прошу тебя!.. Почему ты всегда прячешь мои вещи и причиняешь мне беспокойства?!""","""Por favor, pare com isso...!! Por que você sempre esconde as minhas coisas e me mete em problemas?!""",「請適可而止吧…！！為什麼老是要藏起我的東西，令我為難？！」,「请适可而止吧…！！为什么老是要藏起我的东西，令我为难？！」,"""Per favore, smettila e basta...!! Perché devi sempre nascondermi le cose e mettermi nei guai?!"""
,"And, the witch answered. ",The witch answers.,"And, the witch answered.",それに、魔女は答える。,[=JP],И ведьма ответила.,A bruxa respondeu.,魔女對此答道。,魔女对此答道。,"Poi, la strega rispose."
