Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"......Six years. Once again, I'm being shown just what a huge gap of time that was. ",".........Six years. Once again, I'm being shown just what a huge gap of time that was.","......Six years. Once again, I'm being shown just what a huge gap of time that was.",………６年か。改めて俺は、短くない年月の空白を思い知る。,[=JP],".........Шесть лет... Я ещё раз убедился, насколько это был большой промежуток времени.",".........Seis anos. Mais uma vez, eu estou sendo apresentado a uma grande lacuna do tempo.",".........Sáu năm. Một lần nữa, tôi lại cảm nhận rõ khoảng thời gian đó dài đến nhường nào.",………六年啊。我再次體會到這段不短的歲月帶來的物是人非。,………六年啊。我再次体会到这段不短的岁月带来的物是人非。,".........Enam tahun. Sekali lagi, aku diingatkan betapa besar jarak waktu itu.","... Sei anni. Ancora una volta, realizzai quanto vuoto significhi tutto questo tempo.",Sei anni. Presi nuovamente coscienza di quanto fosse stato lungo quell'intervallo.,".........Altı yıl. Bir kez daha, bunun ne kadar büyük bir zaman aralığı olduğunu görüyorum."
Ushiromiya Jessica,"""Crap, ...total defeat. It's like I'm no match for you anymore."" ","""Crap...total defeat. It's like I'm no match for you anymore.""","""Crap..., total defeat. It's like I'm no match for you anymore.""",「やれやれ…、完敗だぜ。こりゃーもう、私じゃ敵わねぇなー。」,「やれやれ…、完敗だぜ。こりゃーもう、私じゃ敵わねぇなー」,"""Чёрт... продула по полной. Я теперь тебе вроде как и не ровня.""","""Droga...fui completamente derrotada. Parece que eu não sou mais párea para você.""","""Giời ạ, thua thật rồi này. Cứ như chị không đấu nổi với mày nữa luôn ấy.""",「算了算了，完敗嘞。看來我已經做不了你的對手了。」,「算了算了，完败嘞。看来我已经做不了你的对手了。」,"""Sial...kekalahan total. Sepertinya aku tidak ada bandingannya lagi.""","""Dannazione... sconfitta totale. Beh, non sono più una sfida per te.""","""Ma pensa te... ho perso su tutti i fronti. Beh, ormai con te non posso competere.""","""Kahretsin...tam bir yenilgi. Sanki artık senin dengin değilmişim gibi."""
Ushiromiya George,"""That's not true. Even Battler-kun must have his weaknesses. Right, Maria-chan?"" ","""That's not true. Even Battler‐kun must have his weaknesses. Right, Maria‐chan?""","""That's not true. Even Battler-kun must have his weaknesses. Right, Maria-chan?""",「そんなことないよ。戦人くんにもきっと弱点はあるよ。ね、真里亞ちゃん。」,「そんなことないよ。戦人くんにもきっと弱点はあるよ。ね、真里亞ちゃん」,"""Неправда. Даже у Баттлера‐куна есть свои слабости. Верно, Мария‐чан?""","""Isso não é verdade. Mesmo o Battler‐kun deve ter suas fraquezas. Não concorda, Maria‐chan?""","""Không phải đâu. Đến cả Battler cũng phải có điểm yếu chứ. Đúng không nào, bé Maria?""",「沒這回事的。戰人君也一定有弱點的。你說對吧，小真里亞？」,「没这回事的。战人君也一定有弱点的。你说对吧，小真里亚？」,"""Itu tidak benar. Battler‐kun pasti juga memiliki kelemahan. Benar, Maria‐chan?""","""Questo non è vero. Anche Battler-kun ha una debolezza. Giusto, Maria-chan?""","""Guarda che ti sbagli. Anche Battler-kun ha una debolezza, ovviamente. Giusto, Maria-chan?""","""Bu doğru değil. Battler-kun'un bile zayıflıkları olmalı. Değil mi, Maria-chan?"""
Ushiromiya Maria,"""Uu-! Faaall, faaall!!"" ","""Uu! Gonna faaall gonna faaall!!""","""Uu-! Faaall, faaall!!""",「うー！　墜ちるー墜ちるー！！」,[=JP],"""У‐у! Па‐а‐адаем, па‐а‐адаем!""","""Uu! Vair caiiir, vai caiiir!!""","""Uu! Rơi mất thuiii rơi mất thuiii!!""",「嗚——！要掉下去了要掉下去了！！」,「呜——！要掉下去了要掉下去了！！」,"""Uu! Aku jatuh aku jatuh!!""","""Uu-! Caaade, caaade!!""","""Uuh! Cadooo, cadooo!!""","""Uu! Düşeceeeeeek! Düşeceeeeeek!"""
Ushiromiya Battler,"""Shh, cut it out, Maria, let's keep that a secret, okay?"" ","""Ghhk—Don't—Maria~, let's keep that a secret, okay?""","""Shh, cut it out Maria~, let's keep that a secret, okay?""",「ちょッ、バカよせ、真里亞ぁ〜、それはナイショにしようなぁ？」,[=JP],"""Тсс. Не надо. Мария‐я. Пусть это останется секретом, хорошо?""","""Ei — não — Maria~, vamos manter isso em segredo, certo?""","""Éccc... Đừng mà Maria~, giữ bí mật cho anh, nhé?""",「喂，別亂說啊，真里亞～，這個記住要保密哦！」,「喂，别乱说啊，真里亚～，这个记住要保密哦！」,"""Ghhk—Jangan—Maria~, mari kita simpan itu sebagai rahasia, oke?""","""Shh, finiscila Maria~, teniamolo segreto, ok?""","""Shh, finiscila Maria! Manteniamolo segreto, ok?""","""Ghhk—Dur—Maria~, bunu bir sır olarak saklayalım, tamam mı?"""
Ushiromiya Jessica,"""Faaall? The hell are you talking about?"" ","""Faaall? What the hell's that?""","""Fa-ll? What the hell's that?""",「おちるー？　何だそりゃ。」,「おちるー？　何だそりゃ」,"""Па‐а‐адаем? Это что ещё за хрень?""","""Caiiir?? O que é isso?""","""Rơi gì? Cái quái gì thế hử?""",「要掉下去？在說啥呢？」,「要掉下去？在说啥呢？」,"""Jatuh? Apa itu?""","""Ca-de? Cosa diavolo significa?""","""‘Cado’? Cosa diavolo intendete?""","""Düşeceek? O da ne?"""
Ushiromiya Battler,"""Heheh! Sorry, but there's no chance you'll see that weakness of mine now! After all, the nightmare plane trip is already over and done with! Only thing left is the nice, quiet splashing of the boat ride. I never thought I'd start loving that piece-a-junk boat this much. Ihihi!"" ","""Heheh! Sorry, but you won't be seeing that weakness of mine now! After all, the nightmare plane trip is already over and done with! Only thing left is the nice, quiet splashing of the boat trip. I never thought I'd become so fond of that piece‐a‐junk boat. Ihihihi!""","""Heheh! Sorry, but there's no chance Jessica'll be able to see that weakness of mine now! After all, the nightmare plane trip is already over and done with! Only thing left is the nice, quiet splashing of the boat trip. I never thought I'd start loving that piece-a-junk boat this much. Ihihi!""",「へっへー！　生憎だが、この弱点は朱志香にゃもう晒さないぜぇ？　何しろ、悪夢の空路はもう終わっちまったんだからな！　あとはのんびりチャポチャポとお船の旅さぁ。あのオンボロ漁船がこれほど恋しくなるとは思わなかったぜ。いっひっひ！」,[=JP],"""Хе‐хе! Извини, но сейчас ты этой моей слабости не увидишь! В конце концов, кошмарный полёт уже позади и всеми забыт! Всё, что осталось, это тихий, приятный плеск волн о борт судна. Никогда бы не подумал, что воспылаю любовью к этому плавучему корыту. Ихи‐хи‐хи!""","""Heheh! Desculpe, mas você não vai ver essas fraquezas vindo de mim agora! Afinal, o pesadelo que foi essa viagem de avião já acabou! A única coisa que vai restar é o bom e quieto “splash” da viagem de barco. Eu nunca pensei que fosse ficar tão apegado àquele barco velho. Ihihihi!""","""Heheh! Xin lỗi nhé, nhưng giờ chị không thấy được cái điểm yếu của em nữa đâu! Dù sao thì, cái chuyến bay ác mộng đó đã qua rồi còn gì! Giờ chỉ còn chuyến đi thuyền nhẹ nhàng tình cảm thôi. Không ngờ lại có ngày em yêu cái thuyền rách đó như thế này. Ihihihi!""",「嘿嘿——！可惜啊，這個弱點已經不會在朱志香面前出現了哦？畢竟，惡夢般的空中旅途已經結束了啊！接下來就是悠閑的船上旅行了。我都沒想到我會如此地愛上那條破漁船啊。嘿嘿嘿嘿！」,「嘿嘿——！可惜啊，这个弱点已经不会在朱志香面前出现了哦？毕竟，恶梦般的空中旅途已经结束了啊！接下来就是悠闲的船上旅行了。我都没想到我会如此地爱上那条破渔船啊。嘿嘿嘿嘿！」,"""Heheh! Maaf, tapi kau tidak akan melihat kelemahanku sekarang! Lagi pula, mimpi buruk perjalanan pesawat sudah selesai! Hanya tinggal percikan air yang tenang dari perjalanan kapal. Aku tidak pernah menyangka akan menjadi sangat menyukai kapal tua itu. Ihihihi!""","""Heheh! Mi spiace, ma non rivelerete nient'altro della mia debolezza a Jessica! Perché, in ogni caso, l'incubo volante è ormai finito! L'unica cosa rimasta è il dolce, tranquillo andare del viaggio in barca. Non avrei mai pensato di iniziare ad amare quel rottame di barca come ora. Ihihi!""","""Eheheh! Mi spiace, ma non rivelerete altro a Jessica sulla mia debolezza! In ogni caso, l'incubo del viaggio aereo ormai è finito! Adesso ci sarà un rilassante viaggio in battello, dove saremo cullati dalle onde. Non avrei mai pensato di provare nostalgia per quel rottame di un peschereccio. Ihihih!""","""Heheh! Üzgünüm ama artık bu zayıflığımı göremeyeceksin! Ne de olsa kabus gibi uçak yolculuğu çoktan bitti ve gitti! Geriye kalan tek şey güzel ve sessiz tekne gezisi. O hurda tekneye bu kadar düşkün olacağımı hiç düşünmezdim. Ihihihi!"""
Ushiromiya Jessica,"""Huh???? George nii-san, is there something wrong with his head?"" ","""Huh??? George nii‐san, is there something wrong with his head?""","""Hu-h???? George nii-san, is there something wrong with his head?""",「あーん？？？　譲治兄さん、こいつ、頭どうかしたのか？」,[=JP],"""А? Джордж нии‐сан, у него с головой всё в порядке?""","""Hã??? George nii‐san, tem alguma coisa errada com a cabeça dele?""","""Hảảả??? Anh George ơi, thằng này bị ấm đầu hay sao vậy?""",「啊？？？讓治哥，這傢伙是不是腦子出什麼問題了？」,「啊？？？让治哥，这家伙是不是脑子出什么问题了？」,"""Hah??? George nii‐san, ada sesuatu yang salah dengan kepalanya?""","""Ee-h???? George nii-san, c'è qualcosa che non va con la sua testa?""","""Eeeh?!! Ma lui ha qualche rotella fuori posto, cugino George?""","""Ha??? George nii-san, bunun kafasında bir sorun mu var?"""
Ushiromiya George,"""You'll understand soon. Very soon."" ","""You'll understand soon. Very soon.""",[=UP],「すぐにわかるよ。すぐにね。」,「すぐにわかるよ。すぐにね」,"""Ты скоро поймёшь. Очень скоро.""","""Você logo entenderá. Muito em breve""","""Rồi em sẽ hiểu. Một lát nữa thôi.""",「馬上你就會知道的。馬上。」,「马上你就会知道的。马上。」,"""Kau akan segera mengerti. Sangat soon.""","""Capirai presto. Molto presto.""","""Lo capirai presto. Molto presto.""","""Yakında anlayacaksın. Çok yakında."""
,"At the time, I didn't get what Aniki meant by that big smile... ","At the time, I didn't understand what Aniki meant by that big smile...",[=UP],兄貴のにやにや笑う意味を、俺はこの時点では理解できずにいるのだった…。,[=JP],"Тогда мне было невдомёк, что скрывалось за широкой улыбкой Аники...","Naquele momento, eu não entendi o que o aniki quis dizer com aquele grande sorriso no rosto...","Lúc đó, tôi vẫn chưa hiểu ý nghĩa nụ cười mỉm kia của anh George...",對於大哥微笑中隱含著的深意，這時候的我是一點都沒察覺到…。,对于大哥微笑中隐含着的深意，这时候的我是一点都没察觉到…。,"Saat itu, aku tidak mengerti apa yang Aniki maksud dengan senyum lebar itu...","In quel momento, non capivo cosa intendesse Aniki con quel grosso sorriso...",In quel momento non capivo che cosa intendesse dire il fratellone con quel suo ghigno...,"O zaman, Aniki'nin o kocaman gülümsemesiyle ne demek istediğini anlamamıştım..."
Kumasawa Chiyo,"""What have we here...oooh! Battler-san, how big you've grown...!"" ","""What have we here......oooh! Battler‐san, how big you've grown...!""","""What have we here..., oooh! Battler-san, how big you've grown...!""",「これはこれは……、はぁー！　戦人さんも大きくなりまして…！」,[=JP],"""Что это тут у нас...... О‐о‐о! Баттлер‐сан, как же ты вырос!..""","""O que temos aqui......oooh! Battler‐san, como você cresceu...!""","""Có chuyện gì đây nhỉ......ối chà! Cậu Battler, cậu lớn quá rồi đó...!""",「哎呀哎呀……，哈——！戰人少爺也長大了呢…！」,「哎呀哎呀……，哈——！战人少爷也长大了呢…！」,"""Apa ini......oooh! Battler‐san, betapa besarnya kau sekarang...!""","""Cosa abbiamo qui... oooh! Battler-san, come sei diventato grande...!""","""Ma chi abbiamo qui... aaah! Battler-san, come sei cresciuto anche tu...!""","""Burada ne varmış......oooh! Battler-san, ne kadar da büyümüşsün...!"""
,"Who's it this time? It's an old lady with an apron. .........O-Oh yeah, that takes me back... I remember now! ","Who's it this time? It's an old lady with an apron.{n}.........Oh, oh yeah, that takes me back...I remember now!","Who's it this time? It's an old lady with an apron..........Oh, oh yeah, that takes me back...I remember now!",今度は誰だ。割烹着姿の婆さんだった。………お、おうおう、懐かしいぜ、思い出した！,今度は誰だ。割烹着姿の婆さんだった。{n}………お、おうおう、懐かしいぜ、思い出した！,"Кто на этот раз? Пожилая женщина в фартуке.{n}.........О, да‐да, давно это было... Вспомнил!","Quem é dessa vez? É uma velha senhora com um avental.{n}.........Oh, é mesmo, parando pra pensar.... Eu me lembro agora...!","Lại ai nữa vậy? Là một bà cô lớn tuổi mặc tạp dề.{n}.........Ồ, đúng rồi, nhớ ra rồi! Tôi nhớ ra rồi!",這次又是誰啊？原來是個穿著烹飪服的老婆婆。{n}………哦、哦哦，這種懷念的感覺是，想起來了！,这次又是谁啊？原来是个穿着烹饪服的老婆婆。{n}………哦、哦哦，这种怀念的感觉是，想起来了！,"Siapa ini? Seorang wanita tua dengan apron.{n}.........Oh, oh ya, itu mengingatkanku...aku ingat sekarang!","Chi è questa? È una vecchia signora con un grembiule. ... Oh, oh sì, quella cosa... ora ricordo!","E questa chi era? Una vecchietta con un grembiule da cucina... Oh, oh, ma certo, quanti ricordi! Ora mi è tornata in mente!","Bu seferki kim? Önlüklü yaşlı bir kadın.{n}.........Oh, oh evet, bu beni geçmişe götürdü...Şimdi hatırladım!"
Ushiromiya George,"""You remember her, right? It's Kumasawa-san, the servant."" ","""Remember her, Battler‐kun? You remember—she's Kumasawa‐san, one of the servants.""","""You remember her, right? Look, it's one of the servants, Kumasawa-san.""",「戦人くん、覚えてるかい？　ほら、お手伝いの熊沢さんだよ。」,「戦人くん、覚えてるかい？　ほら、お手伝いの熊沢さんだよ」,"""Помнишь её, Баттлер‐кун? Ну помнишь же... Это Кумасава‐сан, одна из слуг.""","""Se lembra dela, Battler‐kun? É a Kumasawa‐san, uma das empregadas.""","""Còn nhớ bà ấy không, Battler? Là bà Kumasawa, gia nhân nhà ta đó.""",「戰人君，還記得嗎？她是幫忙做家務的熊澤婆婆。」,「战人君，还记得吗？她是帮忙做家务的熊泽婆婆。」,"""Ingat dia, Battler‐kun? Kau ingat—dia Kumasawa‐san, salah satu pelayan.""","""Te la ricordi, vero? Guarda, è una dei domestici, Kumasawa-san.""","""Te la ricordi, vero? Vedi, è Kumasawa-san, una delle domestiche.""","""Onu hatırladın mı, Battler-kun? Hatırlıyorsun—O Kumasawa-san, hizmetkârlardan biri."""
Ushiromiya Battler,"""I could never forget you, Kumasawa baa-chan! After all, you haven't aged a bit in these past six years. If anything, I'd say you're looking younger than ever."" ","""I could never forget Kumasawa baa‐chan! I mean, you haven't aged a bit in these past six years. Wait, you haven't gotten younger, have you~?""","""How could I forget Kumasawa baa-chan! Anyway, you haven't aged a bit in these past six years. Wait, you haven't gotten younger, have you~?""",「熊沢の婆ちゃんは忘れねぇぜ！　何しろ、この６年、ちっとも老けちゃいねぇぜ〜。むしろ若返ったんじゃねぇの〜？」,[=JP],"""Как я могу забыть бабулю Кумасаву! Ну, в смысле, ты ничуть не постарела за эти шесть лет. Погоди, ты, часом, не помолодела ли, а?""","""Como eu poderia me esquecer da Kumasawa baa‐chan! Digo, você não envelheceu nada nesses últimos seis anos. Espera, você não ficou mais jovem, ficou~?""","""Làm sao mà em quên được bà Kumasawa chứ! Sáu năm rồi mà trông bà chẳng già đi chút nào. Khoan đã, đừng nói là bà trẻ ra đấy nhé~?""",「熊澤婆婆我怎麼會忘啊！和六年前相比一點都沒老嘛～。反而看起來年輕了不少呢～！」,「熊泽婆婆我怎么会忘啊！和六年前相比一点都没老嘛～。反而看起来年轻了不少呢～！」,"""Aku tidak akan pernah melupakan Kumasawa baa‐chan! Maksudku, kau tidak menua sama sekali dalam enam tahun terakhir. Tunggu, kau tidak menjadi lebih muda, kan~?""","""Come potrei dimenticarmi di Kumasawa baa-chan! Comunque, non sei invecchiata per niente in questi sei anni. O meglio, non sembri ringiovanita~?""","""Come potrei dimenticarmi della nonnetta Kumasawa! Comunque, non sei invecchiata affatto in questi sei anni. Anzi, per caso sei ringiovanita?""","""Kumasawa baa-chan'ı asla unutamam! Yani, son altı yılda hiç yaşlanmamışsın. Bekle, sen gençleşmedin, değil mi~?"""
Kumasawa Chiyo,"""Hohohoh! Lately, my skin's been getting quite smooth and silky! And look, hasn't my chest gotten bigger as well? ...How'd you like a little feel?"" ","""Hoh‐hoh‐ho! Lately, my skin has been getting all smooth and silky! And look, hasn't my chest gotten even bigger as well? ...Want to give it a rub?""","""Hoh-hoh-ho! Lately, my skin has been getting all smooth and silky! And look, hasn't my chest gotten even bigger as well? ...Want to try rubbing it?""",「ほっほっほ！　最近はお肌がぴちぴちしてきちゃってぇ〜！　ほぅら胸もますますに大きくなっちゃいましたんですよ？　…揉んでみますぅ？」,[=JP],"""Хо‐хо‐хо! В последнее время моя кожа стала такой упругой! И погляди, грудь у меня случаем заодно не выросла? ...Хочешь пощупать?""","""Hoh‐hoh‐ho! Recentemente, minha pele tem ficado cada vez mais suave e sedosa! E olhe, não parece que meus peitos ficaram maiores? ...Quer tocar neles?""","""Hoh‐hoh‐ho! Dạo này da tôi cứ láng mịn như da em bé ấy! Với lại, cậu nhìn xem, ngực tôi còn to hơn trước nữa đấy. ...Có muốn sờ thử không?""",「嚯嚯嚯！最近皮膚啊是越來越光滑細膩了～！連胸都越變越大了喲？…要不要摸摸？」,「嚯嚯嚯！最近皮肤啊是越来越光滑细腻了～！连胸都越变越大了哟？…要不要摸摸？」,"""Hoh‐hoh‐ho! Belakangan, kulitku menjadi halus dan lembut! Dan lihat, bukankah dadaku juga menjadi lebih besar? ...Mau mencoba memegangnya?""","""Hoh-hoh-ho! Ultimamente, la mia pelle sta diventando tutta liscia come la seta! E guarda, il mio seno non è forse diventato più grande? ... Ti piacerebbe palparlo?""","""Ohohoh! Ultimamente la mia pelle sprizza energia da tutti i pori! E guarda, il mio seno non è forse diventato più grande...? Ti piacerebbe palparlo?""","""Hoh-hoh-ho! Son zamanlarda cildim pürüzsüz ve ipeksi olmaya başladı! Ve bak, göğsüm daha da büyümedi mi? ...Ovmak ister misin?"""
Ushiromiya Battler,"""Y-You're kidding, right?! My breast fondling is strictly limited to bouncy girls!"" ","""V‐very funny! My breast rubbing is strictly limited to bouncy girls!""","""V, very funny! My breast rubbing is strictly limited to bouncy girls!""",「ご、ご冗談んん！　俺が揉みたいのはピチピチした姉ちゃんの胸限定だぜ！」,[=JP],"""О‐очень смешно! Моё щупание ограничивается девушками в теле!""","""M‐Muito engraçado! Eu apalpo apenas garotas com peitos grandes!""","""B-bà vui tính quá đi ạ! Cháu chỉ cho phép mình sờ mấy cô gái trẻ nở nang thôi ạ!""",「別、別開玩笑啦！我可只想摸光滑水嫩的大姐姐的胸！」,「别、别开玩笑啦！我可只想摸光滑水嫩的大姐姐的胸！」,"""A‐apa-apaan ini! Memegang payudara hanya terbatas untuk gadis-gadis yang kenyal!""","""S-Stai scherzando! Il mio palpa-tette è strettamente riservato alle ragazze ‘morbide’!""","""S-Stai scherzando! Io voglio palpare solamente le ragazze piene di vita!""","""Ç-Çok komik! Göğüs ovuşturmam sadece zıplayanlarla sınırlı!"""
Kumasawa Chiyo,"""Oh, I was quite bouncy in my youth. Don't be shy, fondle to your heart's content!"" ","""Even I had some bouncy ones in my youth, you know~? Now, now, please feel free to have a go!""",[=UP],「私とて、若い日にはそれはピチピチしておりましたよ〜？　ほらほら、ぜひどうぞお揉みくださいませぇ！」,[=JP],"""Я в молодости тоже была в теле, знаешь ли. Ну же, ну же, не стесняйся попробовать!""","""Mesmo eu tinha peitos grandes na minha juventude, sabia~? Vamos, vamos, sinta‐se à vontade para tocar!""","""Hồi còn trẻ tôi cũng nở nang chẳng kém gì đâu nhé cậu~? Nào nào, cứ tự nhiên mà sờ thử đi!""",「我年輕的時候也是光滑水嫩的喲～？來嘛來嘛，不用客氣盡情摸吧！」,「我年轻的时候也是光滑水嫩的哟～？来嘛来嘛，不用客气尽情摸吧！」,"""Bahkan aku punya yang kenyal di masa mudaku, tahu~? Sekarang, silakan dicoba!""","""Anch'io, quand'ero giovane, le avevo morbide, sai~? Su, su, sentiti libero di fare un giro di prova!""","""Anch'io quand'ero giovane ero piena di vita, sai? Su, su, palpamele pure!""","""Gençliğimde benim bile zıplayanlarım vardı, biliyor musun? Şimdi, şimdi, lütfen denemekten çekinme!"""
Ushiromiya Battler,"""Gyah, gimme a break! It's girls I'm looking for! Not grannies!"" ","""Gyah, gimme a break! It's chicks I'm looking for, dammit! Not grannies!""","""Gyah, gimme a break! It's girls I'm looking for! Not grannies!""",「ひょお、勘弁してくれよー！　若い姉ちゃんだ若い姉ちゃん！　熊沢の婆ちゃんじゃねぇよー！」,[=JP],"""Ой‐ё, да хватит уже! Меня молодые интересуют! Не бабули!""","""Gyah, me dê um tempo! Eu estou procurando por garotas novas, garotas novas! Não vovós!""","""Thôi ạ, tha cho con đi mà bà ơi! Cháu chỉ thích mấy cô gái trẻ thôi giời ạ! Không phải các bà các cụ đâu!""",「饒、饒了我吧！我要的是年輕姐姐，是年輕姐姐！不是熊澤婆婆！」,「饶、饶了我吧！我要的是年轻姐姐，是年轻姐姐！不是熊泽婆婆！」,"""Gyah, hentikan! Aku mencari cewek-cewek, sialan! Bukan nenek-nenek!""","""Gyah, smettila! Vado per ragazze, io! Non vecchiette!""","""Gah, ti prego, risparmiami! Voglio ragazze giovani, ragazze giovani! Non le vecchiette come te!""","""Ohh, beni rahat bırak! Benim aradıklarım genç piliçler, kahretsin! Nineler değil!"""
,"The jokes I'd cracked about Jessica were being turned against me. Come to think of it, Kumasawa has always been the type to tease people. ","The jokes I'd cracked about Jessica were being used against me. Come to think of it, she always was the type to tease people!","The jokes I'd cracked about Jessica were being used against me. Come to think of it, Kumasawa has always been the type to tease people.",朱志香との悪ふざけをすっかりなぞり返されてしまった。そういや、昔っからよくからかう人だったっけなぁ！,[=JP],"Моё подтрунивание над Джессикой вышло мне боком. Хотя, если уж на то пошло, Кумасава всегда была не прочь подшутить над другими.","As piadas que fiz contra a Jessica estão sendo usadas contra mim. Parando pra pensar, ela sempre foi do tipo que gosta de provocar as pessoas!","Những trò đùa tôi dùng để trêu chọc Jessica giờ đang bị dùng để trêu đùa với tôi. Nghĩ lại thì, bà ấy xưa nay vẫn là kiểu người hay chọc ghẹo người ta như vậy mà!",剛對朱志香用過的惡作劇伎倆完全打回到了自己身上。說起來，她從前就經常愛戲弄人！,刚对朱志香用过的恶作剧伎俩完全打回到了自己身上。说起来，她从前就经常爱戏弄人！,"Lelucon yang kubicarakan tentang Jessica digunakan untuk menyerangku. Kalau dipikir-pikir, dia selalu tipe yang suka menggoda orang!","Lo scherzo che avevo fatto a Jessica si stava rigirando contro di me. Ma in effetti, ha sempre giocato con me fin da molto, molto tempo fa.","Lo scherzo che avevo fatto a Jessica era stato completamente ritorto contro di me. Ma a ripensarci, era sempre stata il tipo di persona che punzecchia gli altri.","Jessica hakkında yaptığım şakalar bana karşı kullanılıyordu. Düşündüm de, o her zaman insanlarla dalga geçen bir tipti!"
Ushiromiya Rudolf,"""Kumasawa-san, stop that now. People with one foot in the coffin shouldn't jump around."" ","""Kumasawa‐san, stop that now. People with one foot in the coffin shouldn't jump around.""","""Kumasawa-san, stop that now. People with one foot in the coffin shouldn't jump around.""",「おいおい、よせよ熊沢さん。棺桶に半分足突っ込んだ人がはしゃいじゃいけねぇぜ。」,「おいおい、よせよ熊沢さん。棺桶に半分足突っ込んだ人がはしゃいじゃいけねぇぜ」,"""Кумасава‐сан, прекратите уже. Людям, стоящим одной ногой в могиле, не пристало дурачиться.""","""Ei, ei, pare com isso, Kumasawa‐san. Pessoas com um pé na cova não deveriam ficar andando por aí.""","""Bà Kumasawa ơi, thôi đi ạ. Sắp xuống lỗ đến nơi rồi mà còn đùa dai làm gì nữa.""",「好了好了，別玩了熊澤婆婆。半只腳踏進棺材的人是不能鬧得太歡的。」,「好了好了，别玩了熊泽婆婆。半只脚踏进棺材的人是不能闹得太欢的。」,"""Kumasawa‐san, hentikan itu sekarang. Orang yang sudah setengah masuk liang kubur tidak boleh melompat-lompat.""","""Kumasawa-san, smettila ora. Le persone con un piede nella fossa non dovrebbero andare gironzolando.""","""Ehi ehi, piantala, Kumasawa-san. Chi ha già mezzo piede nella fossa non ha molto per cui scherzare.""","""Kumasawa-san, kes şunu artık. Bir ayağı tabutta olan insanlar etrafta zıplamamalı."""
Kumasawa Chiyo,"""To sport with the young is the most rejuvenating medicine. Hohohoh!"" ","""To sport with the young is the best rejuvenation medicine. Hoh‐hoh‐ho!""","""To sport with the young is the best rejuvenation medicine. Hoh-hoh-ho!""",「若い方とじゃれるのが、何よりの若返りの薬ですよ。ほっほっほ！」,[=JP],"""Порезвиться с молодёжью — лучшее средство для омоложения. Хо‐хо‐хо!""","""Conviver com os jovens é o melhor remédio rejuvenescedor. Hoh‐hoh‐ho!""","""Chơi đùa cùng người trẻ là thuốc trường sinh tốt nhất đấy. Hoh‐hoh‐ho!""",「和年輕人玩鬧正是最好的返老還童良藥喲。嚯嚯嚯！」,「和年轻人玩闹正是最好的返老还童良药哟。嚯嚯嚯！」,"""Bermain dengan yang muda adalah obat peremajaan terbaik. Hoh‐hoh‐ho!""","""Giocare con i giovani è la migliore medicina ringiovanente. Hoh-hoh-ho!""","""Divertirsi con i giovani è il miglior elisir per la giovinezza che c'è. Ohohoh!""","""Gençlerle spor yapmak en iyi gençleştirme ilacıdır. Hoh-hoh-ho!"""
