Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,They were all scattered across a carpet covered with blackberry and cranberry jam... ,"And they were all distributed across the carpet, which was covered with blackberry and cranberry jam..."," And they were all distributed across the carpet, which was covered with blackberry and cranberry jam...",そして、それらはブラックベリーとクランベリーのジャムいっぱいの絨毯の上にばら撒かれていた…。,[=JP],"И все они были разбросаны на ковре, покрытом ежевичным и клюквенным джемом...","E eles estavam todos distribuídos pelo tapete, o qual estava coberto com geleia de amora e oxicoco...",而它們亂七八糟地散落在了，到處都是黑莓果醬與蔓越莓果醬的地毯上…。,而它们乱七八糟地散落在了，到处都是黑莓果酱与蔓越莓果酱的地毯上…。,"Ed erano tutti distribuiti sul tappeto, coperto di marmellata di more e mirtilli...",Ed erano tutti sparpagliati su un tappeto intriso di marmellata di more e mirtilli...,Ve hepsi böğürtlen ve kızılcık reçeli ile kaplı halıya dağılmıştı...
Gohda Toshiro,"""......Wa...uwaaaaaaaaaaaaaaaaaaaaa?!"" ","""......Wa...uwaaaaaaaaaaaaaaaaaaaaa?!""","""......Wa, uwaaaaaaaaaaaaaaaaaaaaa?!""",「……わ、うわあああああぁああああああああぁッ？！」,[=JP],"""......Ах, оа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а?!""",[=UP],「……哇，嗚哇啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊？！」,「……哇，呜哇啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊？！」,"""... Wa, uwaaaaaaaaaaaaaaaaaaaaa?!""","""...Wah, uwaaaaaaaaaaaaaaaah?!""",[=UP]
,Rosa and the rest......finally realized what the situation was... ,Rosa and the rest.........finally realized what the situation was......,"Rosa and the rest, .........finally realized what the situation was......",楼座たちは、………ようやく状況を理解する……。,[=JP],"Роза и остальные... Наконец поняли, в чём дело...",Rosa e também os serviçais.........finalmente perceberam o que estava ocorrendo......,樓座一行人，………總算是搞清楚了狀況……。,楼座一行人，………总算是搞清楚了状况……。,Rosa e gli altri... si resero finalmente conto della situazione...,Rosa e gli altri... si resero conto gradualmente della situazione...,Rosa ve diğerleri.........nihayet durumun ne olduğunu anladılar......
,It was...a Halloween party. A banquet for those not of this world...! ,It was...a Halloween party.{n}A banquet for those not of this world...!," It was, a Halloween party. A banquet for those not of this world...! ",それは、ハロウィンのパーティ。この世ならぬ者たちの宴…！,それは、ハロウィンのパーティ。{n}この世ならぬ者たちの宴…！,"Это была вечеринка в честь Хэллоуина.{n}Пир тех, кто не принадлежит к этому миру!",Era...uma festa de Halloween.{n}Um banquete para os que não são deste mundo...!,這是，萬聖夜的派對。{n}是非人者的宴會…！,这是，万圣夜的派对。{n}是非人者的宴会…！,"Era, un party di Halloween. Un banchetto per coloro che non sono di questo mondo...!",Era... una festa di Halloween.{n}Un banchetto per coloro che non fanno parte di questo mondo...!,Bu bir...Cadılar Bayramı partisiydi.{n}Bu dünyadan olmayanlar için bir ziyafet...!
,"Krauss, Natsuhi, Eva, Hideyoshi, Rudolf, and Kyrie were seated in chairs, apparently asleep, ...but all dead. ","Krauss, Natsuhi, Eva, Hideyoshi, Rudolf, and Kyrie, six people in all, were seated in the chairs, ......dead as though they were sleeping.",[=UP],蔵臼、夏妃、絵羽、秀吉、留弗夫、霧江の６人は、椅子に座り、……眠るように死んでいたのだ。,[=JP],"Краусс, Нацухи, Ева, Хидэёши, Рудольф, и Кирие, всего шесть человек, сидели на стульях... Мёртвые, словно погружённые в сон.","Krauss, Natsuhi, Eva, Hideyoshi, Rudolf e Kyrie, seis pessoas ao todo, estavam sentados nas cadeiras, ......mortos, como se estivessem dormindo.",藏臼、夏妃、繪羽、秀吉、留弗夫、霧江六人，坐在椅子上，……宛如睡著了一般，死了。,藏臼、夏妃、绘羽、秀吉、留弗夫、雾江六人，坐在椅子上，……宛如睡着了一般，死了。,"Krauss, Natsuhi, Eva, Hideyoshi, Rudolf, e Kyrie, sei persone in tutto, erano seduti sulle sedie... morti come se stessero dormendo.","Klaus, Natsuhi, Eva, Hideyoshi, Rudolf, e Kirie, per un totale di sei persone, erano seduti sulle loro sedie... morti, come se si fossero addormentati.","Krauss, Natsuhi, Eva, Hideyoshi, Rudolf ve Kyrie, toplam altı kişi sandalyelere oturmuş, sanki uyuyorlarmış gibi, ......ölü duruyorlardı."
,How could you tell that they were dead and not simply sleeping? ,How could you tell that they were dead and not simply sleeping?, How could you tell that they were dead and not simply sleeping? ,どうして眠っているのではなく、死んでいると言い切れるのか？,[=JP],"Как Роза со слугами смогли определить, что сидевшие за столом именно мертвы, а не спят?",Como era possível dizer que estavam mortos e não simplesmente dormindo?,為什麼可以斷言說他們不是睡著了，而是死了呢？,为什么可以断言说他们不是睡着了，而是死了呢？,Come si poteva capire che fossero morti e non stessero semplicemente dormendo?,Come si poteva dire con certezza che fossero morti e che non stessero dormendo?,Öldüklerini ve sadece uyumadıklarını nasıl anlayabilirdiniz?
,That was because... they'd been... v- vertically... ...sliced open... ...from their chests to their stomachs......! ,"That was because.........they were, ......from their chests to their stomachs, .........v‐...vertically.........sliced open.........!","That was because, .........they were, ......v, .........vertically, ......sliced open, .........from their chests to their stomachs.........!",　それは、………彼らが、……胸元から腹にかけて、………た、…縦に、………裂かれて………！,それは、………彼らが、……胸元から腹にかけて、………た、…縦に、………裂かれて………！,Потому что... их животы... от груди... до самого паха... были... вскрыты вертикальным разрезом!,"Porque.........eles estavam, ......de seus peitos até suas barrigas, .........v‐...verticalmente.........fatiados.........!",這是因為，………他們的身體，……被從胸口到腹部，………縱、…縱向地，………剖開了………！,这是因为，………他们的身体，……被从胸口到腹部，………纵、…纵向地，………剖开了………！,Perché... erano... v... verticalmente... tagliati... dal petto allo stomaco...!,La risposta era perché... partendo dal petto... fino ad arrivare all'addome... e‐ erano stati... squarciati dall'alto in basso...!,"Çünkü onlar.........göğüs bölgelerinden, ......karınlarına kadar, .........d-...dikey olarak.........kesilmişlerdi.........!"
Shannon,"""...K-Krauss-sama......!! Hiiiiiiiiiiiiiiiii...!"" ","""K‐......Krauss‐sama............!! HiiiIIIiiiiiiiii......!""","""K, ......Krauss-sama............!! Hiiiiiiiiiiiiiiiii......!""",「だ、……旦那様…………！！ひぃいいぃぃぃぃぃ……！」,「だ、……旦那様…………！！　ひぃいいぃぃぃぃぃ……！」,"""К‐Краусс‐сама!.. Хи‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и!..""","""P‐......Patrão............!! HiiiIIIiiiiiiiii......!""",「主、……主人…………！！咿咿咿咿咿咿咿咿……！」,[=CHT],"""K... Krauss-sama...!! Hiiiiiiiiiiiiiiiii...!""","""...M-Monsieur Klaus...!! Iiiiiiiiih...!""",[=UP]
Kanon,""".........How...cruel..."" ",""".....................How......cruel...""","""..................How, ......cruel...""",「…………………何て、……惨い…ッ。」,「…………………何て、……惨い…ッ」,"""..................Как... жестоко...""",""".....................Que......cruel...""",「…………………好……慘…」,「…………………好……惨…」,"""... Che... crudeltà...""","""...Quanta... crudeltà...""",""".....................Ne kadar......acımasızca..."""
,"The six of them had sat down at a Halloween party, ...before having their stomachs split open, killing them. ","The six of them were seated at a Halloween party, all of them...killed, with their stomachs sliced open.","The six of them were seated at a Halloween party, all of them with their stomachs sliced open, ...all of them had been killed.",彼ら６人はハロウィンのパーティに着席し、全員が腹を縦に裂かれて、…殺されていた。,[=JP],Шестеро человек сидели за праздничным столом с вертикально распоротыми животами... И все они были убиты.,"Os seis estavam sentados em uma festa de Halloween, todos eles...assassinados, com suas barrigas fatiadas.",他們六人坐在萬聖夜的派對席上，每個人都被縱向地剖開了肚皮，…被殺害了。,他们六人坐在万圣夜的派对席上，每个人都被纵向地剖开了肚皮，…被杀害了。,"Loro sei erano seduti ad un party di Halloween, tutti loro con gli stomaci aperti... tutti loro erano stati uccisi.","I sei erano seduti a una festa di Halloween, ognuno di loro ucciso... con la pancia lacerata dall'alto in basso.","Altısı da bir Cadılar Bayramı partisinde, ...öldürülmüş ve karınları yarılmış halde oturuyorlardı."
,"Then the jam covering the floor...must be what overflowed from their stomachs once they'd stuffed themselves completely, right...? ",Was the jam that covered the floor something that they couldn't finish eating...which had overflowed out of their stomachs...?," Was the jam that covered the floor, something that they couldn't finish eating..., which had overflowed out of their stomachs...?",床一杯のジャムは、きっと彼らが食べきれなくて…、お腹から溢れ出したもの…？,[=JP],"Джем, покрывавший пол, и который они не могли доесть... стекал прямо из их животов?..",A geleia que cobria o piso era algo que eles não conseguiram terminar de comer...a qual tinha derramado de seus estômagos...?,遍地都是的果醬，一定是他們吃不下了…，從肚子裡流出來的吧…？,遍地都是的果酱，一定是他们吃不下了…，从肚子里流出来的吧…？,"La marmellata che copriva il pavimento, era qualcosa che non riuscirono a finire di mangiare... e che straripò dai loro stomaci...?",Possibile che la marmellata che ricopriva il pavimento fosse qualcosa che non erano riusciti a finire di mangiare... e che era strabordata dal loro ventre...?,"Yerleri kaplayan o reçel, midelerinden taşan ve...yemeyi bitiremedikleri bir şey miydi...?"
,...No!! ,......No!!,......No!! ,……違う！！,[=JP],......Нет!,......Não!!,……錯了！！,……错了！！,... No!!,Non era quello!!,......Hayır!!
,The contents of their stomachs had been scattered all over the floor!! And that wasn't all. ,The contents of their stomachs had been splattered all across the floor!!{n}And that wasn't all.,The contents of their stomachs had been thrown out across the floor!! And that wasn't all.,床一杯に彼らの腹中の中身がぶちまけられていた！！　それだけじゃない。,床一杯に彼らの腹中の中身がぶちまけられていた！！{n}それだけじゃない。,Содержимое их животов было вывалено на пол!{n}И это ещё не всё.,Os conteúdos de seus estômagos haviam sido espalhados por todo o piso!!{n}E isso não era tudo.,傾倒了一地的是他們裝在肚皮裡面的東西！！{n}而且還不僅如此。,倾倒了一地的是他们装在肚皮里面的东西！！{n}而且还不仅如此。,Il contenuto dei loro stomaci era stato buttato sul pavimento!! E non era tutto.,Su tutto il pavimento era stato riversato il contenuto dei loro intestini!!{n}E non era finita lì.,Midelerindeki her şey etrafa saçılmıştı!!{n}Ve hepsi bu değildi.
,"Out of their stomachs, ...it was almost as though...almost as though... as though they'd poured out...!! A-As though snacks had overflowed from there!! ","From their stomachs, ......almost as though, ......almost as though!{n}As though they had spilled out!! Swee‐...sweets!"," From their stomachs, ......almost as though, ...almost as though! As though they had poured out!! S, ...sweets! ",彼らのそのお腹から、……まるで、……まるで！　溢れ出すように！！　お、…お菓子が！,彼らのそのお腹から、……まるで、……まるで！{n}溢れ出すように！！　お、…お菓子が！,"Из их животов... словно... почти как будто бы...{n}Словно вылились, высыпались! С... сладости!","De suas barrigas, ......quase como se, ......quase como se!{n}Como se tivessem vazado!! Do‐Doces!",那些糖果，……簡直就像，……簡直就像是！{n}從他們的肚子裡！！溢、…溢出來的一樣！,那些糖果，……简直就像，……简直就像是！{n}从他们的肚子里！！溢、…溢出来的一样！,Dai loro stomaci... quasi come se... quasi come se! Come se fossero caduti!! {n}I... I dolci!,"Dal loro addome... era quasi come se... come se...!{n}Come se quelle cose fuoriuscissero da lì...!! S-Sì, proprio quei dolcetti!!","Midelerinden, ......neredeyse, ......neredeyse!{n}Dökülmüş gibiydiler!! Şe-...Şekerlemeler!"
,"Candies and cookies, soda and chocolates... had poured out, stained with blood, and had scattered across the floor!! ","Candies and cookies, fizzy lemon sweets and chocolates.........had spilled out, stained with blood, and had scattered across the floor!!","Candies and cookies, soda and chocolates, ......had poured out, stained with blood, and had scattered across the floor!! ",飴玉やクッキー、ラムネやチョコレートが、……溢れ出して、血まみれになって、床にばら撒かれているのだ！！,[=JP],"Конфеты и печенье, напитки и шоколад, высыпавшиеся наружу, покрытые кровью и разбросанные по полу!","Balas e biscoitos, {i:ramune} e chocolates.........tinham vazado, manchados com sangue, e haviam escorrido pelo piso!!",糖和餅乾，汽水和巧克力，……溢出他們的肚子，沾滿鮮血，傾倒在了地板上！！,糖和饼干，汽水和巧克力，……溢出他们的肚子，沾满鲜血，倾倒在了地板上！！,"Caramelle e biscotti, seltz e cioccolati... colarono, macchiati di sangue, e si sparse sul pavimento!!","Caramelle, biscotti, confettini al limone, cioccolata... Colavano giù macchiati di sangue, per poi disseminarsi sul pavimento!!","Şekerler ve kurabiyeler, jelibonlar ve çikolatalar.........dışarı taşmış, kana bulanmış ve etrafa dağılmıştı!!"
,What could have happened to cause this?! ,What could have happened to cause this?!,[=ST],どんなことをしたらこういうことに？！,[=JP],Что могло стать причиной этого?!,O que poderia ter acontecido para causar isto?!,要怎麼做才會變成這樣？！,要怎么做才会变成这样？！,Cosa può aver causato ciò?!,Cosa poteva aver causato qualcosa di simile?!,Buna sebep olacak ne olmuş olabilir?!
,It's almost as though their stomachs were stuffed full to bursting with sweets... and it all poured out when their stomachs split open!! ,"It was almost as though the insides of their stomachs had been stuffed full with sweets, ......and when their stomachs had been cut, it had all flowed out!!","It was almost as though the insides of their stomachs had been stuffed full with sweets, ......and when their stomachs had been cut, it had all flowed out?!! ",まるで、お腹の中にお菓子がいっぱいに膨れ上がって、……お腹を裂いたら溢れ出したみたいじゃないかッ！！,[=JP],"Как будто их животы были набиты кучей сладостей, а когда их вскрыли, то они высыпались?!","Era quase como se o interior de seus estômagos tivesse sido estufado com doces, ......e quando suas barrigas haviam sido cortadas, tudo tinha fluído para fora!!",這不簡直就像是，用糖果把他們肚子撐得大大的，……剖開肚皮之後，這些東西就一下子溢出來了似的嗎！！,这不简直就像是，用糖果把他们肚子撑得大大的，……剖开肚皮之后，这些东西就一下子溢出来了似的吗！！,"Era come se l'interno dei loro stomaci fosse stato rimpinzato con i dolci... e quando vennero tagliati, ne uscì tutto fuori?!!","Era come se l'interno della loro pancia fosse stato imbottito di dolcetti fino all'orlo... e una volta tranciate, fossero straripati via!!","Sanki midelerinin içi şekerle doldurulmuş, ......ve karınları kesildiğinde hepsi dışarı akmış gibiydi!!"
,"Rosa remembered a certain shocking meal, a turkey that had been served at her own birthday. ","Rosa remembered a gross‐out meal, a turkey that had been served at her own birthday when she was a young girl.","Rosa remembered a shocking meal, a turkey that had been served at her own birthday.",楼座は子どもの頃、自分の誕生会に出てきた七面鳥のびっくり料理を思い出す。,[=JP],"Роза вспомнила однажды шокировавшее её блюдо, индейку, которая была подана на её день рождения.","Rosa se lembrou de uma refeição nojenta, um peru que tinha sido servido em seu próprio aniversário quando ela era jovem.",樓座想起了小時候，自己慶生會時端上來過的驚喜火雞。,楼座想起了小时候，自己庆生会时端上来过的惊喜火鸡。,"Rosa ricordò un disgustoso pranzo, un tacchino che fu servito per il suo compleanno.","Rosa si ricordò quando, da piccola, le fu servito a sorpresa un tacchino alla sua festa di compleanno.","Rosa, genç bir kızken kendi doğum gününde servis edilen iğrenç bir yemeği, bir hindiyi hatırladı."
,"When it had been cut open with a knife, ...out flowed one of her favorite foods. ...But since she hadn't been told what was inside, the deep, deep red ketchup omelet-rice poured out like bloody maggots... pulsing, dripping, slimy, pulpy, squelching!! ","When she had put the knife in, ......from the inside, her very favorite—but because no one had told her about it at all—bright‐red—bright‐red—ketchup omelet‐rice had...poured out like blood‐stained maggots, buwaa, dripping, slimy, pulpy, sticky!!"," When it had been cut with a knife, ......from the inside, things she loved, but which she had not heard about at all, ...bright-red, bright-red, ...ketchup omelet-rice had poured out like blood-stained maggots, buwaa, dripping, slimy, pulpy, sticky!!",ナイフを入れて裂いたら、……中から大好物の、だけれどもそんなことは全然聞いてなかったから、…真っ赤な、真っ赤な、…ケチャップのオムライスが血まみれの蛆虫のように溢れ出して、ぶわあぼろぼろびたびたぐちゃぐちゃべしゃりべちゃり！！,[=JP],"Когда её разрезали ножом, то изнутри... Роза любила рисовый омлет, но её не предупредили об этом... Изнутри потек ярко‐красный, смешанный с кетчупом рисовый омлет, напоминавший окровавленные личинки, буэ‐э! Стекающие, склизкие, мясистые, липкие личинки!","Depois de colocar a faca dentro e puxar... era seu prato favorito, mas ninguém havia lhe dito nada sobre aquilo—o vermelho profundamente escarlate, como ketchup derramado sobre uma omelete com arroz... derramado como vermes manchados de sangue, pulsando, pingando, gosmento, polposo, grudento!!",用餐刀切開，……裡面就會冒出小壽星最愛吃的東西……，可是由於她事先根本沒聽人說過，…因而那血紅血紅的，…沾滿番茄醬的蛋包飯，就如同渾身是血的蛆虫般地溢了出來，軟軟的爛爛的黏黏的糊糊的啪嚓啪嚓！！,用餐刀切开，……里面就会冒出小寿星最爱吃的东西……，可是由于她事先根本没听人说过，…因而那血红血红的，…沾满番茄酱的蛋包饭，就如同浑身是血的蛆虫般地溢了出来，软软的烂烂的黏黏的糊糊的啪嚓啪嚓！！,"Quando venne tagliato con un coltello... dalle interiora, le cose che adorava, ma di cui non aveva mai sentito nulla... di un rosso vivo, rosso vivo... la frittata di riso al ketchup colò come vermi macchiati di sangue, buwaa, gocciolante, viscida, polposa, appiccicosa!!","Quando venne affettato con un coltello... dal suo interno sgorgò fuori il suo cibo preferito, ma non essendole stato detto nulla... l'omelette di riso con ketchup, che aveva un colore incredibilmente rosso vivo... le era sembrata una frotta di larve insanguinate... Bleah, sgocciolavano, erano inzuppate, carnose, fangose!!","Bıçağı sapladığında, ......içinden en sevdiği yiyeceklerden biri olan—ama ona kimse bundan bahsetmemişti—parlak—kırmızı—ketçaplı—pilavlı omlet...kana bulanmış kurtçuklar gibi, titreyen, damlayan, yapış yapış, posalı, ve yapışkan bir şekilde dışarı akmıştı!!"
Ushiromiya Rosa,"""Uerreeeeeeeeeeeeeeeeeeeechgh!! Eeeeeeaaaaaaaaaaaaaaaaaaaaaa!!"" ","""Uerreeeeeeeeeeeeeeeeeeeechgh!! Eeeeeeaaaaaaaaaaaaaaaaaaaaaa!!""","""Uweeeeeeeeeeeeeeeeeeeee!! Eeeeeeaaaaaaaaaaaaaaaaaaaaaa!!""",「うおぉええええぇええええぇえええええッ！！　ぇええぇええああああああぁああああぁ！！」,[=JP],"""А‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!! Оа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!""",[=UP],「嘔嘔嘔呃呃呃呃呃呃呃呃呃呃呃呃呃呃呃！！呃呃呃呃呃呃啊啊啊啊啊啊啊啊啊啊啊啊啊！！」,「呕呕呕呃呃呃呃呃呃呃呃呃呃呃呃呃呃呃！！呃呃呃呃呃呃啊啊啊啊啊啊啊啊啊啊啊啊啊！！」,[=OG],"""Bleeeeeeeeeeeeeeergh!! Eeeeeeaaaaaaaaaaaah!!""",[=UP]
,The trauma of her youth was revived. Rosa felt a monster raging inside her stomach as the acid started to rise. ,"The trauma of her youth was revived. Rosa felt a monster raging inside her stomach, as the acid started to rise up.",[=UP],幼少期のトラウマが蘇る。楼座の胃の中で怪物が暴れ狂い、熱い酸を吹き上げるのを感じた。,幼少期のトラウマが蘇る。楼座の胃の中で怪物が暴れくるい、熱い酸を吹き上げるのを感じた。,"Травма её юности снова дала о себе знать. Роза ощутила, как монстр забушевал в её желудке, как стремительно накатило чувство тошноты.","O trauma de sua juventude foi revivido. Rosa sentiu um monstro urrando dentro de sua barriga, enquanto o ácido gástrico começava a subir.",幼年時的精神創傷甦醒了。樓座感到自己胃中有怪物狂鬧，喉頭涌上了熱呼呼的酸水。,幼年时的精神创伤苏醒了。楼座感到自己胃中有怪物狂闹，喉头涌上了热呼呼的酸水。,"Il trauma della sua giovinezza fu riesumato. Rosa sentì un mostro furioso dentro il suo stomaco, e l'acido iniziò a salire.","Il suo trauma giovanile venne riesumato. Nello stomaco di Rosa, la quale sentiva dell'acido bollente risalirle in bocca, si stava rivoltando un mostro...","Gençliğinde yaşadığı travma yeniden canlanmıştı. Rosa, midesindeki asit yükselmeye başladığında içinde bir canavarın alevlendiğini hissetti."
,"...Unable to hold back, she threw it all up on the floor. ","...Unable to hold back, she threw up on the floor.",[=UP],…そして堪らず、床にそれを吐き出す。,[=JP],"...Она больше не могла сдерживаться, и её вырвало на пол.","...Incapaz de se conter, ela vomitou no piso.",…然後她忍不住，將這些吐到了地板上。,…然后她忍不住，将这些吐到了地板上。,"... Senza potersi trattenere, vomitò sul pavimento.","Dopodiché, vomitò sul pavimento, senza riuscire a trattenersi.",...Kendini tutamayarak yere kustu.
,Her empty stomach had nothing but stomach acid. ,Her empty stomach couldn't throw up anything but stomach acid., Her empty stomach couldn't throw up anything but stomach acid.,空腹の胃袋は胃液しか吐き出さなかった。,[=JP],"Её пустой желудок не мог извергнуть ничего, кроме желудочной кислоты.",Seu estômago vazio não conseguia vomitar nada além de ácido gástrico.,空腹的胃只能讓她吐出胃液。,空腹的胃只能让她吐出胃液。,Il suo stomaco vuoto non poté vomitare che acido gastrico.,Il suo stomaco vuoto non potè che vomitare succhi gastrici.,Boş midesi mide asidinden başka bir şey kusamıyordu.
,The scene in front of her was no fun Halloween party now...! ,This scene in front of her was no longer a fun Halloween party by any means...!, This scene in front of her was no longer a fun Halloween party...! ,もう目の前の光景は楽しいハロウィンパーティなどでは断じてない…！,[=JP],Эта сцена перед ней больше не была весёлым праздником Хэллоуин!..,A cena à sua frente não era mais uma festa divertida de Halloween de jeito nenhum...!,眼前的光景已斷然不是什麼快樂的萬聖夜派對了…！,眼前的光景已断然不是什么快乐的万圣夜派对了…！,Questa scena di fronte a lei non era più un party di Halloween...!,Era ormai evidente che quella scena davanti ai suoi occhi non era una piacevole festa di Halloween...!,Önündeki bu sahne artık hiçbir şekilde eğlenceli bir Cadılar Bayramı partisi değildi...!
,"The three couples were enshrined right there, their stomachs vertically wrenched open, wrenched open with a gyuiiiiiiigubaaa. ","The three couples had been placed there, with their stomachs vertically wrenched open, wrenched open with a gyuiiiiiiigupaaa.","The three couples had been placed there, with their stomachs vertically wrenched open, wrenched open with a gyuiiiiiiigubaaa.",６人の夫婦が鎮座し、腹を縦に抉じ開けられ、ぎゅぃいいぃぐぱああと抉じ開けられて。,[=JP],"Здесь сидели три пары с вертикально распоротыми животами, распоротыми... Буэ‐э!","Os três casais haviam sido colocados ali, com suas barrigas abertas verticalmente distendidas, abertas distendidas com um gyuiiiiiiigupaaa.",三對夫婦端坐著，被縱向破開了腹部，嗤啦一下挖開了肚皮。,三对夫妇端坐着，被纵向破开了腹部，嗤啦一下挖开了肚皮。,"Le tre coppie erano state messe là, con i loro stomaci lacerati verticalmente, strappati con un gyuiiiiiiigubaaa.","I sei individui sposati fra loro erano stati posti quasi in maniera votiva, con i loro stomaci aperti mediante un taglio verticale, tranciati con un― gyuiiiigupaaa..","Üç çift, karınları dikey olarak yarılmış bir şekilde, oraya yerleştirilmişti."
,"So many snacks had been stuffed in there, pulpy, squishy. ","Lots and lots of sweets had been stuffed in there, pulpy, pugyurubugyu."," Many sweets had been stuffed in there, pulpy, squishy.",そこにお菓子をたくさんたくさん詰め込まれて、ぐちゃぐちゃぷぎゅるぶぎゅ。,[=JP],"Куча сладостей была набита в них, мясистых, мягких.","Montes e montes de doces haviam sido estufados ali, polposos, pugyurubugyu.",在這之中塞進了好多好多糖果點心，黏黏糊糊，唏里嘩啦。,在这之中塞进了好多好多糖果点心，黏黏糊糊，唏里哗啦。,"Furono riempiti in quel posto con molti dolci, polposo, viscido","Furono colmati con vagonate di dolcetti, tutti polposi e schiacciati.","İçlerine de bol miktarda şeker tıkıştırılmıştı, posalı, ve yumuşacık."
,"Blood and guts and sweets were overflowing onto the floor, ...bloodstained, sticky, sticky, sloppy, pulpy, sweet snacks that made your fingers stick together, gummy, gummy, aaah, but stained with entrails, sloppy, pulpy! What was that I stepped on just now, that didn't feel like a candy or a cookie or soda or a chocolate! ","Blood and guts and sweets were overflowing onto the floor, ......blood‐stained, sticky, sticky, sloppy, pulpy, sweet candy stuck to each finger, gummy, gummy, aaah, but it's stained with their entrails, sloppy, pulpy! What was that I stepped on just now, that didn't feel like a candy or a cookie or a fizzy lemon sweet or a chocolate!"," Blood and guts and sweets were overflowing onto the floor, ......bloodstained, sticky, sticky, sloppy, pulpy, sweet candy stuck to each finger, gummy, gummy, aaah, but it's stained with their entrails, sloppy, pulpy! What was that I stepped on just now, that didn't feel like a candy or a cookie or soda or a chocolate! ",血と内臓とお菓子を床に溢れ出した、……血まみれでべとべとぐちゃぐちゃ、甘いお菓子が指と指に張り付いてねとねとした、あぁでも臓物まみれでぐちゃぐちゃり！　今、踏みつけたものは何、飴でもクッキーでもラムネでもチョコレートでもない踏み応え！！,[=JP],"Кровь, внутренности и конфеты были свалены на полу... всё в крови...липкие, липкие, испачканные, мясистые, сладкие конфеты, прилипшие к каждому пальцу, тянучие‐тянучие, а‐а‐ах, но ведь они запачканы их внутренностями, испачканы, мякотью! Предмет, на который я только что наступила, по ощущениям был ни конфетой, ни печеньем, ни баночкой с содовой, ни шоколадкой!","Sangue, tripas e doces estavam vazando no piso, ......manchados de sangue, grudentos, grudentos, enlameados, polposos, balas doces, presas em cada dedo, pegajoso, pegajoso, aaah, está manchado com as entranhas deles, enlameado, polposo! No que foi que eu pisei ainda pouco, aquilo não parecia uma bala, um biscoito, uma {i:ramune} ou um chocolate!",血、內臟、糖果溢到了地板上，……沾著鮮血，濕濕嗒嗒黏黏糊糊，甜甜的糖黏黏搭搭地粘在了他們手指之間，啊啊不過到處是內臟，已是一塌糊塗！此刻我踩到的是什麼？腳下的感觸，既不是糖也不是餅乾也不是汽水更不是巧克力！！,血、内脏、糖果溢到了地板上，……沾着鲜血，湿湿嗒嗒黏黏糊糊，甜甜的糖黏黏搭搭地粘在了他们手指之间，啊啊不过到处是内脏，已是一塌糊涂！此刻我踩到的是什么？脚下的感触，既不是糖也不是饼干也不是汽水更不是巧克力！！,"Sangue, budella e dolci straripavano sul pavimento... macchiato di sangue, appiccicoso, appiccicoso, viscido, polposo, dolci caramelle attaccate ad ogni dito, gommose, gommose, aaah, ma è macchiato dalle loro viscere, viscide, polpose! Cos'è quello che ho appena calpestato, non mi ha dato la sensazione di caramella, né di biscotto, né di seltz né di cioccolato!","Sul pavimento era stato riversato sangue, budella e dolcetti...  Erano sanguinolenti, vischiosi, appiccicosi, brodosi, polposi, dolcetti zuccherini appiccicati sulle dita, così collosi, viscosi, aaah, ma erano macchiati dalle loro viscere, ed erano brodose, carnose! Cos'avevo calpestato, quello che avevo pestato non mi dava l'impressione di essere una caramella, un biscotto, una pasticca al limone o del cioccolato!","Yere kan, bağırsak ve tatlılar taşmış, ......kanla kaplanmış, yapışkan, vıcık vıcık, ıslak, posalı, her parmağa yapıştırılmış tatlı şekerler, yapış yapış, yapış yapış, aaah, iç organlarla kaplanmış, sırılsıklam, hamurumsu! Az önce üzerine bastığım şey de neydi, şeker ya da kurabiye, jelibon ya da çikolata gibi hissettirmedi!"
