Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"...I've tried solving it several times myself in the past, but I still haven't found anything resembling an answer. ","......I've tried solving it several times myself in the past, but I still haven't found anything resembling an answer.",[=UP],……俺もこれまでに何度か挑んできたが、未だに答えらしいものは出せずにいる。,[=JP],"......В прошлом я много раз пытался разгадать её, но так и не нашёл ничего похожего на ответ.","......Eu tentei resolver várias vezes no passado, mas ainda não encontrei nada que se pareça com uma resposta.",……雖然我之前也挑戰過了好幾次，但至今尚未得出像個答案的玩意。,……虽然我之前也挑战过了好几次，但至今尚未得出像个答案的玩意。,"... Ho cercato di risolverla diverse volte io stesso in passato, ma non ho ancora trovato nulla che somigli ad una risposta."
,"On the contrary, I still can't even understand {i:why that puzzle exists}. ","On the contrary, I still can't even understand {i:why that riddle exists}."," On the contrary, I still can't even understand why that puzzle exists.",それどころか、その謎の{i:存在意義}さえ、理解出来ていない。,[=JP],"Напротив, я даже не понимаю, {i:почему эта загадка существует}.","Pelo contrário, eu sequer consigo entender {i:o motivo desse enigma existir}.",豈止如此，就連這個謎的{i:存在意義}，我都沒搞明白。,岂止如此，就连这个谜的{i:存在意义}，我都没搞明白。,"Al contrario, non riesco ancora neanche a capire perché quell'enigma esista."
,......That's right. ...The reason it exists. Why did Beato... ...prepare a puzzle like this in the first place...? ,.........That's right. ...The reason it exists.{n}Why did Beato......prepare a riddle like that in the first place......?,.........That's right. ...The reason it exists. Why did Beato......prepare a puzzle like this in the first place......? ,…………そうさ。…存在意義だ。なぜ、…ベアトは、……こんな謎を用意したんだ……？,…………そうさ。…存在意義だ。{n}なぜ、…ベアトは、……こんな謎を用意したんだ……？,.........Точно. Причина её существования.{n}Зачем только Беато...... подготовила такую загадку?..,.........Isso mesmo. ...A razão pelo qual ele existe.{n}Por que a Beato......preparou um enigma como desses......?,…………對。…就是存在意義。{n}為什麼，…貝阿朵，……要準備這樣的謎……？,…………对。…就是存在意义。{n}为什么，…贝阿朵，……要准备这样的谜……？,... Già. ... La ragione per cui esiste. Perché Beato... ha preparato un enigma del genere in primo luogo...?
,We all discussed it together from time to time in past games. ,We all discussed it together from time to time in past games.,We all discussed it together from time to time inside the past games.,過去のゲームの中でも、俺たちはそれを議論したことはある。,[=JP],Все мы в прошлых играх время от времени обсуждали её.,Nós discutimos isso de tempos em tempos nos jogos anteriores.,在過去的幾局遊戲中，我們曾對此進行過討論。,在过去的几局游戏中，我们曾对此进行过讨论。,Ne abbiamo discusso tutti insieme di tanto in tanto nei giochi precedenti.
,"However, I've started to avoid thinking about it under the assumption that there's no point in trying to solve a riddle that can't be solved. ","However, I've been avoiding thinking about it under the assumption that there's no point in investigating the riddle unless we can solve it."," However, I've started to avoid thinking about it under the assumption that there's no point in trying to solve a riddle that can't be solved.",しかしこれまで、謎が解けないことには検討する意味もないと、それを考えることを拒否してきた。,[=JP],"Но я перестал думать о ней, считая, что нет смысла разгадывать загадку, которую нельзя разгадать.","Porém, eu estive evitando pensar sob a suposição de que não há sentido investigar o enigma enquanto não for possível resolvê‐lo.",然而，由於之前我們認為“研究對解謎無用之事是毫無意義的”，所以一直在拒絕對此進行深入思考。,然而，由于之前我们认为“研究对解谜无用之事是毫无意义的”，所以一直在拒绝对此进行深入思考。,"Ciò nonostante, ho cominciato ad evitare di pensarci credendo che non ci fosse motivo di provare a risolvere un indovinello che non può essere risolto."
,"...This time, I should change my viewpoint. ","......This time, I should change my viewpoint.",[=UP],……今回の俺は、見方を変えるべきだ。,[=JP],......Теперь мне придётся изменить точку зрения.,......Desta vez eu devo mudar meu ponto de vista.,……這次的我，應當改變看事物的方向。,……这次的我，应当改变看事物的方向。,"... Questa volta, dovrei cambiare il mio punto di vista."
,I shouldn't just focus on the surface-level stuff... like the truth of the riddle and how to solve it. ...What's more important is why that riddle was set up in the first place and displayed for us to see. That's what I should be thinking about. ,I shouldn't just focus on the obvious parts...like the truth of the riddle and how to solve it.{n}......What's more important is why that riddle was set up in the first place and displayed for us to see.{n}That's what I should be thinking about., I shouldn't just focus on the obvious parts... like the truth of the riddle and how to solve it.......What's more important is why that riddle was set up in the first place and displayed for us to see. That's what I should be thinking about.,謎の真相とか、解き方とか。そういう上辺ではなく。……なぜ、その謎が設けられ、提示されているのか。その意味の方を、考えるべきなのだ。,謎の真相とか、解き方とか。そういう上辺ではなく。{n}……なぜ、その謎が設けられ、提示されているのか。{n}その意味の方を、考えるべきなのだ。,"Не нужно просто сосредотачиваться на очевидном... вроде правды этой загадки и её разгадки.{n}......Более важно то, зачем её создали и выставили нам на обозрение.{n}Вот о чём мне следует задуматься.",Não posso só me focar nas partes óbvias...tipo a verdade do enigma ou como resolvê‐lo.{n}......O mais importante é o motivo pelo qual o enigma foi criado e exibido a nós.{n}É sobre isso que eu deveria estar pensando.,謎團的真相呀，解法呀。不是去想這種表面的東西。{n}……為什麼會設下、出示這個謎？{n}應當去思考這之中的意義。,谜团的真相呀，解法呀。不是去想这种表面的东西。{n}……为什么会设下、出示这个谜？{n}应当去思考这之中的意义。,Non dovrei concentrarmi soltanto sulle parti ovvie... come la verità sull'indovinello e il modo per risolverlo. ... Ciò che è più importante è perché in principio quell'enigma sia stato preparato e messo in bella mostra perché noi lo vedessimo. Ecco su cosa dovrei riflettere.
,And the one proposing that riddle...is {f:5:Beatrice}. ,And the one proposing that riddle......is {f:5:Beatrice}., And the one proposing that riddle......is Beatrice.,その謎の出題者こそは、……ベアトリーチェ。,[=JP],И загадала нам эту загадку......{f:5:Беатриче}.,E aquela que propôs esse enigma......foi a {f:5:Beatrice}.,這個謎的出題者，正是……貝阿朵莉切。,这个谜的出题者，正是……贝阿朵莉切。,E colei che propone quell'enigma... è Beatrice.
,"Even if I can't solve it, I should be able to try and figure out what Beato was thinking when she showed it to us. ","Even if I can't solve it, I should be able to try and figure out what Beato was thinking when she showed it to us."," Even if I can't solve it, I should be able to try and figure out what Beato was thinking when she showed it to us.",解けぬ謎であっても、それを提示するベアトの心を探ることは出来るはずだ。,[=JP],"Даже если я не могу разгадать её, я должен быть в состоянии понять, о чём думала Беато, показывая нам её.","Mesmo se eu não puder resolvê‐lo, eu devo ser capaz de investigar e tentar descobrir o que a Beato estava pensando quando nos mostrou ele.",儘管解不開謎，但去探尋提出這個謎的貝阿朵的內心，應該還是做得到的。,尽管解不开谜，但去探寻提出这个谜的贝阿朵的内心，应该还是做得到的。,"Anche se non riesco a risolverlo, dovrei essere in grado di provare a capire cosa stesse pensando Beato quando ce lo ha mostrato."
,"......Okay, ...this time, I'm spinning the chessboard around... The witches keep calling me incompetent. ","......Alright...this time, I'm turning the chessboard over...{n}The witches keep calling me incompetent.","......Alright...this time, I'm turning the chessboard over... The witches keep calling me incompetent.",………さぁ、今度こそチェス盤を引っ繰り返せ…。魔女どもは、俺を無能無能と嘲笑っている。,………さぁ、今度こそチェス盤を引っ繰り返せ…。{n}魔女どもは、俺を無能無能と嘲笑っている。,......Верно... на этот раз я разверну шахматную доску...{n}Ведьмы продолжают называть меня некомпетентным.,......Certo...dessa vez eu irei virar o tabuleiro...{n}As bruxas continuam me chamando de incompetente.,………來，這次一定要把棋盤翻轉過來…。{n}魔女們正說著“無能無能”地嘲笑著我。,………来，这次一定要把棋盘翻转过来…。{n}魔女们正说着“无能无能”地嘲笑着我。,"... Bene... questa volta, girerò la scacchiera... la streghe continuano a chiamarmi incompetente."
,"Let them laugh. ...They aren't my enemies. ...I'm continuing our match, Beato... ","Let them laugh. ......My enemy isn't them.{n}......I'm continuing our match, Beato......", Let them laugh. ......They aren't my enemies.......I'm continuing our match. Beato......,笑わせておけ。……俺の敵は、あいつらなんかじゃない。……勝負を続けるぜ。ベアト……。,笑わせておけ。……俺の敵は、あいつらなんかじゃない。{n}……勝負を続けるぜ。ベアト……。,Пусть смеются. ......Не они мои враги.{n}......Я продолжаю нашу битву. Беато......,"Deixarei que riam. ......Meu inimigo não são elas.{n}......Estou continuando nossa partida, Beato......",盡情地笑吧。……我的敵人，不是那幫傢伙。{n}……來繼續對決吧。貝阿朵……。,尽情地笑吧。……我的敌人，不是那帮家伙。{n}……来继续对决吧。贝阿朵……。,Lascia che ridano. ... Non sono mie nemiche. ... Sto continuando la nostra partita. Beato...
Ushiromiya Hideyoshi,"""...Oh. Looks like it's finally started rainin'."" ","""......Oh. Seems like it's finally started raining.""",[=UP],「……お。とうとう、降り始めたようやな。」,「……お。とうとう、降り始めたようやな」,"""......O. Наконец‐то пошёл дождь.""","""......Oh? Parece que finalmente começou a chover.""",「……哦。好像，終於是下起來了吶。」,「……哦。好像，终于是下起来了呐。」,"""... Oh. Sembra che alla fine abbia iniziato a piovere."""
Ushiromiya Rudolf,"""Dang... Wish the only downpour was the one inside my heart."" ","""Sheesh... I wish I could keep the downpour limited to the inside of my heart.""",[=UP],「やれやれ…。土砂降りは心の中だけにしたかったもんだぜ。」,「やれやれ…。土砂降りは心の中だけにしたかったもんだぜ」,"""Чёрт... А я думал, что ливень только у меня в душе.""","""Tch... Eu queria que fosse possível manter essa aguaceira limitada ao interior do meu coração.""",「哎呀哎呀…。真希望暴雨只在心中下啊。」,[=CHT],"""Cielo... vorrei poter limitare quest'acquazzone solamente all'interno del mio cuore."""
,The people in the parlor noticed the raindrops that were starting to drip down the window. ,The people in the parlor noticed that raindrops had started to drip down the window.,[=UP],客間の窓が、雨粒に濡れ始めたことに秀吉たちが気付く。,[=JP],"Люди в гостиной заметили, что по окну начали стучать дождевые капли.",Os presentes na sala de visitas perceberam as gotas de chuva que escorriam pela janela.,秀吉他們注意到了，客廳的窗戶漸漸被雨滴打濕。,秀吉他们注意到了，客厅的窗户渐渐被雨滴打湿。,Le persone nel salotto si accorsero che delle gocce di pioggia avevano iniziato a scivolare sulla finestra.
Ushiromiya Kyrie,"""Now we have nowhere to run until the family conference ends."" ","""So now, we have nowhere to run until the family conference ends.""",[=UP],「これで、親族会議が終わるまで、私たちには逃げ場なしってわけね。」,「これで、親族会議が終わるまで、私たちには逃げ場なしってわけね」,"""Теперь до окончания семейного совета нам некуда бежать.""","""Então, agora não temos para onde ir até que a conferência familiar se encerre.""",「這下，在親族會議結束前，我們是無處可逃了呢。」,「这下，在亲族会议结束前，我们是无处可逃了呢。」,"""Per ciò ora non abbiamo vie di fuga fino a quando non finirà la riunione di famiglia."""
Ushiromiya Eva,"""...The same thing goes for Nii-san. ...I won't let them escape, you can be sure of that... The cards we're holding aren't bad. Nii-san's just bluffing. ...I'll make certain he surrenders..."" ","""......The same thing goes for Nii‐san and his accomplices. ......I won't let them escape, you can be certain of that... The cards we're holding aren't bad. Nii‐san is just bluffing. ......I'll make certain that he surrenders...""","""......The same thing goes for Nii-san. ......I won't let them escape, you can be certain of that... The cards we're holding aren't bad. Nii-san is just bluffing. ......I'll make certain that he surrenders...""",「……それは兄さんたちだって同じよ。……逃がさないわ、絶対に…。こっちのカードは悪くないのよ。兄さんは虚勢を張ってるだけだわ。……絶対に屈服させて見せる…。」,「……それは兄さんたちだって同じよ。……逃がさないわ、絶対に…。こっちのカードは悪くないのよ。兄さんは虚勢を張ってるだけだわ。……絶対に屈服させて見せる…」,"""......То же самое относится к брату и остальным. ......Я не позволю им сбежать, будьте уверены... Карты у нас на руках не так уж и плохи. Брат просто блефует. ......Уж я заставлю его сдаться...""","""......O mesmo vale para o nii‐san e seus cúmplices. ......Não deixarei que escapem, podem apostar nisso... As cartas que temos em mãos não são ruins.{n}O nii‐san só está blefando. ......Tratarei de fazer ele se render...""",「……這對哥他們來說，也是一樣的喲。……絕對，不放跑他們…。我們的牌不錯喲。哥只是在虛張聲勢罷了。……絕對會讓他屈服的…」,「……这对哥他们来说，也是一样的哟。……绝对，不放跑他们…。我们的牌不错哟。哥只是在虚张声势罢了。……绝对会让他屈服的…」,"""... La stessa cosa vale per Nii-san. ... Non li lascerò scappare, potete esserne certi... le carte nella nostra mano non sono poi così male. Nii-san sta solo bluffando. ... Farò in modo che si arrenda..."""
Ushiromiya Hideyoshi,"""Well, there's more to a deal than making your opponent lose. ...You've gotta get a pitfall ready, praise them a bit, and convince 'em to stand on it of their own accord."" ","""Well, the thing about a deal is, you don't go in tryin' to {i:beat} the other guy. ......You get a pitfall ready, praise him a bit, and convince him to stand on it of his {i:own} accord.""","""Well, a deal isn't just about making your opponent lose. ......You've gotta get a pitfall ready, praise them a bit, and convince them to stand on it of their own accord.""",「取引っちゅうんはな。相手を負かすもんとちゃうで。……落とし所を用意しておいて、相手に花を持たせて、自らに座らせるもんなんや。」,「取引っちゅうんはな。相手を負かすもんとちゃうで。……落とし所を用意しておいて、相手に花を持たせて、自らに座らせるもんなんや」,"""Привести противника к поражению — это ещё не всё. .......Нужно поставить ловушку, польстить им и убедить встать на неё по собственному желанию.""","""Bem, o ponto de um acordo é você não tentar {i:derrotar} o outro lado. ......Você deixa um buraco preparado, o elogia um pouco e o convence a ficar de pé de por vontade {i:própria}.""",「所謂交易，並不是要打垮對手吶。……而是得設下套，把人捧上天，請君入瓮吶。」,「所谓交易，并不是要打垮对手呐。……而是得设下套，把人捧上天，请君入瓮呐。」,"""Beh, un accordo non è solamente... far perdere il proprio avversario. {n}Devi preparare una trabocchetto, lodarli un po', e convincerli a starci sopra di propria volontà."""
Ushiromiya Kyrie,"""...Hideyoshi-san's right. We pressed them a bit too hard last time, Eva nee-san."" ","""......Hideyoshi‐san is right. You pressed him a little too hard just now, Eva nee‐san.""","""......Hideyoshi-san is right. We pressed them a little too hard last time, Eva nee-san.""",「……秀吉さんの言うとおりだわ。さっきの話も、ちょっと追い詰め過ぎよ。絵羽姉さん。」,「……秀吉さんの言うとおりだわ。さっきの話も、ちょっと追い詰め過ぎよ。絵羽姉さん」,""".....Хидэёши прав. В прошлый раз мы слишком сильно их прижали, Ева.""","""......O Hideyoshi‐san está certo. Você o pressionou muito dessa vez, {nobr:Eva nee‐san}.""",「……秀吉姐夫說得對。剛才那些話，是有點逼得太緊了喲？繪羽姐姐。」,「……秀吉姐夫说得对。刚才那些话，是有点逼得太紧了哟？绘羽姐姐。」,"""... Hideyoshi-san ha ragione. Abbiamo messo loro un po' troppa pressione addosso l'ultima volta, Eva Nee-san."""
Ushiromiya Eva,"""Th-That was perfectly reasonable, considering it's Nii-san we're dealing with."" ","""Th‐that was perfectly reasonable considering it's Nii‐san we're dealing with.""","""Th, that was perfectly reasonable considering it's Nii-san we're dealing with.""",「に、兄さんにはあれくらいでちょうどいいわよ。」,「に、兄さんにはあれくらいでちょうどいいわよ」,"""Т‐так и надо, учитывая, что мы имеем дело с братом.""","""F‐Foi perfeitamente razoável considerando que estamos lidando com o nii‐san.""",「跟、跟哥爭，那點狠勁剛剛好哦。」,「跟、跟哥争，那点狠劲刚刚好哦。」,"""E-Era perfettamente ragionevole, considerando che abbiamo a che fare con Nii-san."""
Ushiromiya Rudolf,"""Heh, looks like Rosa's fallen asleep."" ","""Hm? Has Rosa fallen asleep?""","""Heh, looks like Rosa's fallen asleep.""",「何だ、楼座は寝ちまったのか。」,「何だ、楼座は寝ちまったのか」,"""Э? Роза заснула.""","""O quê? A Rosa dormiu?""",「怎麼，樓座是睡著了麼？」,「怎么，楼座是睡着了么？」,"""Heh, sembra che Rosa si sia addormentata."""
Ushiromiya Hideyoshi,"""She was complainin' about how early she woke up this morning. Well, guess there's nothin' wrong with taking a nap."" ","""She was complainin' about how early she woke up this morning. Well, guess there's nothin' wrong with taking a nap.""",[=UP],「朝が早かったとぼやいとったなぁ。ま、昼寝もええんとちゃうか。」,「朝が早かったとぼやいとったなぁ。ま、昼寝もええんとちゃうか」,"""Она всё жаловалась на то, как рано встала этим утром. Ну и ладно, что такого.""","""Até agora pouco ela tava reclamando que tinha acordado cedo essa manhã. Bem, não vejo nenhum problema em tirar um cochilo.""",「她抱怨過，早上起得很早吶。午睡下也無妨嘛。」,「她抱怨过，早上起得很早呐。午睡下也无妨嘛。」,"""Si lamentava di quanto si fosse svegliata presto questa mattina. Beh, credo non ci siano problemi se si riposa un po'."""
Ushiromiya Rudolf,"""There's a chance we might be forced to spend all night on this. Getting a nap in now is probably a smart idea."" ","""There's a chance we might be forced to spend all night on this. Getting a nap in now is probably a smart idea.""",[=UP],「下手すりゃ今夜は徹夜だ。今から仮眠も賢いかもな。」,「下手すりゃ今夜は徹夜だ。今から仮眠も賢いかもな」,"""Мы, скорее всего, просидим всю ночь. Вздремнуть сейчас не такая уж и плохая идея.""","""É possível que sejamos forçados a passar noite à dentro nisso. Descansar agora é, provavelmente, uma ideia promissora.""",「搞不好，今晚將會通宵。趁現在睡會兒，倒也是明智之舉。」,「搞不好，今晚将会通宵。趁现在睡会儿，倒也是明智之举。」,"""C'è la possibilità che dovremo impiegare tutta la notte. Fare un sonnellino ora probabilmente è una buona idea."""
,"Out of consideration for Rosa, who'd fallen asleep on a sofa, the others quietly left the parlor. ","Out of consideration for Rosa, who had fallen asleep on a sofa, the others quietly left the parlor.",[=UP],ソファーで眠ってしまった楼座を気遣い、兄弟たちは静かに客間を出て行く。,[=JP],"Из уважения к Розе, заснувшей на диване, остальные тихо покинули гостиную.","Em consideração à Rosa, que caiu no sono no sofá, os outros deixaram a sala de visitas em silêncio.",考慮到在沙發上睡著了的樓座，眾人靜靜地離開了客廳。,考虑到在沙发上睡着了的楼座，众人静静地离开了客厅。,"Con riguardo verso Rosa, che si era addormentata sul divano, gli altri si allontanarono silenziosamente dal salotto."
,"Unaware of this, Rosa slept. ","Rosa slept, unaware."," Unaware of this, Rosa slept.",楼座は気付かず、眠っている。,[=JP],"Не зная этого, Роза продолжала спать.","Rosa dormiu, inconsciente.",樓座毫不知情地睡著。,楼座毫不知情地睡着。,"Ignara di ciò, Rosa dormì."
,"After telling Maria to just stay where she was after that tantrum over not being able to find her rose, Rosa slept, unaware that the rain had started to fall... ","After telling Maria to just stay where she was after that tantrum over not being able to find her rose, Rosa slept, unaware that the rain had started to fall......"," After telling Maria to just stay where she was after that tantrum over not being able to find her rose, Rosa slept, unaware that the rain had started to fall......",自分の薔薇が見つからないと駄々をこねた真里亞に、ずっとそこにいなさいと言ったまま、雨が降り出したことに気付かず、眠っている……。,[=JP],"Сказав Марии оставаться там, где та закатила истерику из‐за пропавшей розы, Роза спала, не подозревая, что пошёл дождь......","Após dizer a Maria para ficar onde quisesse depois que ela fez birra por não ter encontrado sua rosa, Rosa dormiu, inconsciente da chuva que começava a cair do lado de fora......",向因為找不著自己的玫瑰而耍小性子的真里亞，說了“你給我永遠待在這裡”的樓座，對天已經下起了雨毫不知情地，睡著……。,向因为找不着自己的玫瑰而耍小性子的真里亚，说了“你给我永远待在这里”的楼座，对天已经下起了雨毫不知情地，睡着……。,"Dopo aver detto a Maria di rimanere dov'era dopo quella bizza per non essere capace di trovare la sua rosa, Rosa continuò a dormire, ignara che avesse iniziato a piovere..."
,The rain poured down as though it had been saving up for this moment. ,The rain poured down as though it had been saving up for this moment., The rain poured down as though it had been saving up for this moment.,まるで、それまで堪えていた雨が、一気に降り出したかのような降り方だった。,[=JP],"Дождь лил так, будто ждал этого момента.",A chuva caiu como se estivesse apenas esperando por este momento para começar.,暴雨傾盆，簡直就像是在一口氣倒下積蓄至今的雨水一般。,暴雨倾盆，简直就像是在一口气倒下积蓄至今的雨水一般。,La pioggia cadeva come se si fosse trattenuta fino a questo momento.
,"Of course, Maria noticed that the rain had started falling and was soaking her to the bone. ","Of course, Maria noticed that the rain had started falling and was soaking her to the bone."," Of course, Maria noticed that the rain had started falling and was soaking her to the bone.",もちろん、真里亞とて、雨が降り出し全身を濡らしていることはわかっている。,[=JP],"Естественно, прозябшая до костей Мария его заметила.","É claro, Maria percebeu a chuva que começou a cair e ficou completamente encharcada.",當然，天開始下雨了，自己淋成落湯雞了，真里亞也是清楚的。,当然，天开始下雨了，自己淋成落汤鸡了，真里亚也是清楚的。,"Ovviamente, Maria si era accorta che aveva iniziato a piovere e che si stava inzuppando fino al midollo."
,"However, that just made her even more stubborn. ","However, that just made her even more stubborn."," However, that just made her even more stubborn.",しかし、だからこそむしろ、意地になってしまう。,[=JP],Но она стала только упрямее.,"Entretanto, isto só aumentou sua teimosia.",但是，正因如此，她反倒賭起氣來了。,但是，正因如此，她反倒赌起气来了。,"Tuttavia, ciò la rese ancora più cocciuta."
,"Unable to find the poor, slightly unhealthy rose that she herself had marked, ...she just couldn't stand having that search be interrupted by something like the rain. ","Unable to find the poor, slightly unhealthy rose that she herself had marked, ......she just couldn't stand having that search be interrupted by something like the rain."," Unable to find the poor, slightly unhealthy rose that she herself had marked, ......she just couldn't stand having that search be interrupted by something like the rain.",自分が目印を付けた、少し元気のない可哀想な薔薇が見つけられなくて、……雨如きでそれを探すのを中断させられることが許せない。,[=JP],"Так и не найдя бедную увядшую розу, которую она лично выделила из остальных...... Мария просто не могла смириться с тем, что поиск будет прерван каким‐то дождём.","Incapaz de encontrar a pobre, e ligeiramente insalubre, rosa que ela mesma havia marcado, ......ela simplesmente não podia permitir que sua busca fosse interrompida por causa de uma chuva.",還沒找著，自己那做過記號、稍微有點沒精神的可怜的玫瑰，……才不能因區區大雨就中斷尋找。,还没找着，自己那做过记号、稍微有点没精神的可怜的玫瑰，……才不能因区区大雨就中断寻找。,Incapace di trovare la povera rosa malaticcia che lei stessa aveva contrassegnato... lei non riusciva a sopportare che la sua ricerca venisse interrotta da qualcosa come la pioggia.
,"So the more the rain fell on Maria, the more stubborn she grew... as she wandered through the rose beds... ","So the more the rain fell on Maria, the more stubborn she grew, and she wandered around and around the rose beds..."," So the more the rain fell on Maria, the more stubborn she grew, and she wandered around the rose beds...",だから真里亞は、冷たい雨粒に叩かれれば叩かれるほどに意地になって、薔薇の花壇をぐるぐると回るのだった…。,[=JP],"Поэтому, чем больше капель падало на неё, тем упорнее она бродила вокруг покрывал из роз...","Por isso, quanto mais a chuva caia sobre Maria, mais obstinada ela ficava, e vagava, indo de canteiro em canteiro atrás de sua rosa...",所以，真里亞越是被冰冷雨滴擊打，就越是賭氣，繞著玫瑰花壇轉了一圈又一圈…。,所以，真里亚越是被冰冷雨滴击打，就越是赌气，绕着玫瑰花坛转了一圈又一圈…。,"Quindi più la pioggia cadeva su Maria, più testarda lei diventava, e girava attorno alle aiuole delle rose..."
,"And as she did, ......from behind Maria's back......came a *patter*, *patter*. ...The sound of approaching footsteps. ","As she did, .........from behind her back, ............came a patter‐patter. ...The sound of approaching footsteps."," As she did, .........from behind Maria's back, ............came a *patter*, *patter*. ...The sound of approaching footsteps.",そんな、………真里亞の背後から、……………ひたり、ひたり、と。…足音が近付いてくる。,[=JP],И тогда......... за её спиной............. *стук*стук*. ...Приближающиеся шаги.,"Enquanto fazia isso, .........por de trás dela, ............veio um tamborilar. ...O som de passos se aproximando.",從這樣的，………真里亞的背後，……………啪嗒、啪嗒。…的腳步聲慢慢靠近。,从这样的，………真里亚的背后，……………啪嗒、啪嗒。…的脚步声慢慢靠近。,"Mentre lo faceva... da dietro la schiena di Maria... si sentì un suono come *patter*, *patter*. ... Il suono di passi che si avvicinavano."
,"Then, the footsteps landed in a puddle, making a small splashing sound, and Maria finally heard. ","Then, whoever it was stepped in a very small puddle, making a light splashing sound, and Maria finally heard."," Then, the footsteps landed in a puddle, making a small splashing sound, and Maria finally heard.",そして水溜りを踏み、小さく、ぱしゃりという音を立て、それはようやく真里亞の耳に届いた。,[=JP],"Когда две стопы с тихим плеском наступили в лужу, Мария наконец услышала.","Então, seja quem quer que tenha pisado em uma pequena poça, que reproduziu um suave splash, fez com que Maria finalmente ouvisse.",接著，踩到小水窪，響起了小小的“啪沙”聲，這一聲總算飄進了真里亞的耳朵。,接着，踩到小水洼，响起了小小的“啪沙”声，这一声总算飘进了真里亚的耳朵。,"Poi, i passi finirono in una pozzanghera, provocando un piccolo rumore di schizzi, e Maria finalmente lo sentì."
,"However, even the slight distraction of that sound irritated her, and Maria ignored it. ","However, even the slight distraction that sound caused made her feel irritated, and Maria ignored it despite having heard it."," However, even the slight distraction that sound caused made her feel irritated, and Maria ignored it despite having heard it.",しかし、その音に気を取られることさえ苛立たしくて、真里亞は聞こえていても無視する。,[=JP],"Но даже лёгкий отвлекающий звук только разозлил её, и она проигнорировала его несмотря на то, что слышала.","Contudo, a mínima distração que este leve som gerou só a deixou mais irritada, e Maria ignorou, apesar de ter ouvido.",可是，就連去理會這聲音都覺得煩心，真里亞對此充耳不聞。,可是，就连去理会这声音都觉得烦心，真里亚对此充耳不闻。,"Tuttavia, anche la leggera distrazione che quel suono aveva provocato la irritò, e Maria lo ignorò nonostante lo avesse sentito."
,"{a:c: ""............Hello.""} ","{a:c:""............Hello.""}","{a:c: ""............Hello.""}",{a:c:「…………こんにちは。」},{a:c:「…………こんにちは」},"{a:c:""............Здравствуй.""}","{a:c:""............Olá.""}",{a:c:「…………你好。」},[=CHT],"""{a:c: ... Salve.""}"
Ushiromiya Maria,"""......!"" ","""......ah.""",[=UP],「……っ。」,「……っ」,"""......a.""",[=UP],「……呃。」,[=CHT],"""... Ah."""
,"Maria turned around, bewildered. ","Maria turned around, bewildered.",[=UP],真里亞はきょとんとして振り返る。,[=JP],"Сбитая с толку, Мария обернулась.","Maria se virou, perplexa.",真里亞愣了一下，轉過了頭。,真里亚愣了一下，转过了头。,"Maria si girò, confusa."
,"...After all, that voice... was one she didn't recognize at all. ","......After all, that voice...was one she didn't recognize at all.","......After all, that voice... was one she didn't recognize at all.",……なぜなら、その声に、まったく心当たりがなかったからだ。,[=JP],"......В конце концов, этот голос... она совсем не узнала.","......Afinal, aquela voz...foi uma na qual ela não reconheceu.",……這一愣，是因為，她從未聽過這個聲音。,……这一愣，是因为，她从未听过这个声音。,"... Dopotutto, quella voce... era una che non riusciva proprio a riconoscere."
,"On this sealed-off Rokkenjima, ...that voice belonged to no person she knew... ","On this sealed‐off Rokkenjima, ......that voice belonged to no person she knew..."," On this sealed-off Rokkenjima, ......that voice belonged to no person she knew...",この、もはや閉ざされた六軒島で、……その声は、六軒島で知る誰のものでもなかった…。,[=JP],"На уединённой Роккенджиме...... он не принадлежал никому из тех, кого она знала...","Nesta Rokkenjima selada, ......aquela voz pertencia a alguém que ela não conhecia...",在這個，已被封閉起來了的六軒島上，……這個聲音，不屬於六軒島上真里亞所知的任何一個人…。,在这个，已被封闭起来了的六轩岛上，……这个声音，不属于六轩岛上真里亚所知的任何一个人…。,Su quella isolata Rokkenjima... quella voce apparteneva ad una persona che lei non conosceva...
Ronoue Genji,"""Krauss-sama, Madam. ...I was looking for you. Something important has come up."" ","""Krauss‐sama, Madam. ......I was looking for you. Something important has come up.""","""Krauss-sama, Madam. ......I was looking for you. Something important has come up.""",「旦那様、奥様。……探しました。大変でございます。」,「旦那様、奥様。……探しました。大変でございます」,"""Господин Краусс, мадам. ......Я искал вас. У меня важные новости.""","""Patrão, madame. ......Eu estive procurando por vocês. Algo importante surgiu.""",「主人、太太。……找您們找好久了。出大事了。」,「主人、太太。……找您们找好久了。出大事了。」,"""Krauss-sama, Madame. ... Vi stavo cercando. È successo qualcosa di importante."""
