Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Natsuhi threw her cup of tea to the ground in protest, expressing the anger that flowed throughout her entire body. ",Natsuhi threw her cup of black tea to the ground in protest to show the anger that flowed throughout her entire body.,[=UP],夏妃は、紅茶のカップを床に叩き付け、満身の怒りを表して抗議した。,[=JP],"Нацухи в знак протеста разбила об пол чашку с чёрным чаем, выразив гнев, текущий по всему её телу.",Natsuhi jogou no chão sua xícara de chá preto em protesto para demonstrar a fúria que fluía por todo o seu corpo.,夏妃把紅茶茶杯砸到地板上，展示出渾身的憤怒進行抗議。,夏妃把红茶茶杯砸到地板上，展示出浑身的愤怒进行抗议。,Natsuhi lanciò la sua tazza di tè nero a terra in protesta per mostrare la rabbia che fluiva attraverso tutto il suo corpo.
Ushiromiya Natsuhi,"""...Wh-What do you mean by that...?!! A-Are you saying...you suspect me?!!"" ","""......Wh‐what do you mean by that...?!! A‐are you......saying that you suspect me?!!""","""......Wh, what do you mean by that...?!! A, are you......saying that you suspect me?!!""",「……そ、それはどういう意味ですか…！！　わ、私が、……疑わしいというのですかッ！！」,[=JP],"""......Ч‐что вы имеете в виду?!! В‐вы...... подозреваете меня?!!""","""......O‐O quer dizer com isso...?! E‐Está dizendo......que você suspeita de mim?!""",「……這、這話是什麼意思…？！！難、難道，……要說我可疑嗎？！！」,「……这、这话是什么意思…？！！难、难道，……要说我可疑吗？！！」,"""... C-Cosa intendi con ciò...?!! S-Stai... dicendo che sospetti di me?!!"""
Furudo Erika,"""You told me you left before anyone else, returned to your room, and didn't leave that room until morning. However, if you cannot prove that, it doesn't count as an alibi."" ","""I hear what you're saying: you left before anyone else, returned to your room, and didn't leave that room until morning. I am simply explaining that I need you to prove that, otherwise it won't count as an alibi.""","""You've told me that you left before anyone else, returned to your room, and didn't leave that room until morning. However, if you cannot prove that, it doesn't count as an alibi.""",「先に抜けられて自室に戻り、朝まで部屋を出なかったというお話は賜りました。しかし、それを証明していただかないと、アリバイにはならないと申し上げてるのです。」,「先に抜けられて自室に戻り、朝まで部屋を出なかったというお話は賜りました。しかし、それを証明していただかないと、アリバイにはならないと申し上げてるのです」,"""Вы сказали мне, что раньше всех ушли, вернулись в свою комнату и не покидали её до утра. Но это не алиби, если вы не можете предъявить доказательства.""","""Eu ouvi você dizendo: você saiu antes de todo mundo, retornou para o seu quarto e não o deixou até amanhecer. Estou simplesmente explicando que você precisa provar isso, caso contrário não vai contar como álibi.""",「雖蒙您講了，“先行離開回了自己的房間，在到早上前沒出過房間”。但是，這點若得不到證明，就不能算不在場證明。」,「虽蒙您讲了，“先行离开回了自己的房间，在到早上前没出过房间”。但是，这点若得不到证明，就不能算不在场证明。」,"""Mi ha detto che se ne è andata prima di chiunque altro, è ritornata alla sua stanza, e non ha lasciato quella stanza fino alla mattina. Tuttavia, se non può provarlo, non conta come alibi."""
Ushiromiya Natsuhi,"""Prove...?! How could I possibly do that...?!!"" ","""Prove it...?! How...?!!""","""Prove...?! How could I do that...?!!""",「証明…？！　どうやって…！！」,[=JP],"""Доказательства?! Какие?!!""","""Provar...?! Como...?!""",「證明…？！要怎麼來證明…？！！」,「证明…？！要怎么来证明…？！！」,"""Provarlo...?! Come potrei farlo...?!!"""
Furudo Erika,"""It doesn't matter how. Objectively speaking, it'll all be fine as long as you prove it was impossible for you to commit the crime. ......Everyone else is cooperating. I want you to stop being so hostile and give me your alibi, along with proof."" ","""Any way you like. All you have to do is prove objectively that it was impossible for you to commit the crime. .........Everyone else is cooperating. I would very much appreciate it if you could also be a little less harsh with me and please give me your alibi and evidence.""","""It doesn't matter how. Objectively speaking, it'll all be fine as long as you prove that it was impossible for you to commit the crime. .........Everyone else is cooperating. I want you to stop being so unkind and give me your alibi along with proof too.""",「どうやってでも結構です。客観的に、あなたには犯行が不可能だったと証明してもらえれば結構なのです。………他の皆さんは協力して下さっています。夏妃さんも、そう邪険にされず、どうかアリバイとその証拠を示してもらいたいと思いまして。」,「どうやってでも結構です。客観的に、あなたには犯行が不可能だったと証明してもらえれば結構なのです。………他の皆さんは協力して下さっています。夏妃さんも、そう邪険にされず、どうかアリバイとその証拠を示してもらいたいと思いまして」,"""Неважно, какие. Объективно говоря, всё будет хорошо, если вы докажете, что не могли совершить преступление. .........Все остальные сотрудничают. Перестаньте так недоброжелательно себя вести и предоставьте мне алиби вместе с доказательством.""","""Como quiser. Tudo o que precisa fazer é provar objetivamente que era impossível para você cometer o crime. .........Todos estão cooperando. Eu ficaria muito agradecida se você também pudesse ser menos dura comigo e demonstrasse para mim seu álibis e suas evidências.""",「怎麼證明都行。只要證明，在客觀上您不可能實施犯罪就行了。………其他的諸位，也都給予了合作哦。夏妃女士，也請別這麼惡意相向，我只是希望您千萬出示下不在場證明與其證據。」,「怎么证明都行。只要证明，在客观上您不可能实施犯罪就行了。………其他的诸位，也都给予了合作哦。夏妃女士，也请别这么恶意相向，我只是希望您千万出示下不在场证明与其证据。」,"""Non importa come. Parlando obiettivamente, andrà tutto bene fino a quando prova che è stato impossibile per lei commettere il crimine. ... Tutti gli altri stanno collaborando. Voglio che la smetta di essere così scortese e dirmi il suo alibi anche con le prove."""
Ushiromiya Eva,"""...That's right. Almost the whole night is a blank space in time for Natsuhi nee-san. ...She might have left the conference, saying she wanted to rest before us, then gone to the guesthouse and attacked George and the others..."" ","""......That's right. The whole night is a blank space in time for Natsuhi nee‐san. ......After she left the conference saying she was going to bed, she might have gone to the guesthouse and attacked George and the others...""","""......That's right. Almost the whole night is a blank space in time for Natsuhi nee-san. ......She might have left the conference by saying that she wanted to rest before us, gone to the guesthouse, and attacked George and the others...""",「……そうよ。夏妃姉さんには、丸一晩の空白時間があるのよ。……先に休むと言って会議を抜け、ゲストハウスへ行き、譲治たちを襲ったかもしれない…。」,「……そうよ。夏妃姉さんには、丸一晩の空白時間があるのよ。……先に休むと言って会議を抜け、ゲストハウスへ行き、譲治たちを襲ったかもしれない…」,"""......Верно. Почти вся ночь для Нацухи пробел во времени. ......Она могла покинуть собрание, сказав нам, что хочет отдохнуть, пойти в домик для гостей и напасть на Джорджа и остальных...""","""......Isso mesmo. A noite toda é um espaço em branco no tempo para a Natsuhi nee‐san. ......Depois que ela deixou a conferência dizendo que iria para cama, ela pode ter ido à casa de hóspedes e atacado o George e os demais...""",「……是喲。夏妃姐姐有著一整晚的空白時間。……搞不好是講了“先去休息了”地退出會議，然後去了賓館，殺害了讓治他們也說不定…」,「……是哟。夏妃姐姐有着一整晚的空白时间。……搞不好是讲了“先去休息了”地退出会议，然后去了宾馆，杀害了让治他们也说不定…」,"""... È vero. Quasi tutta la notte è uno spazio libero nel tempo per Natsuhi Nee-san. ... Potrebbe aver lasciato la conferenza dicendo che voleva riposarsi prima di noi, è andata alla casa degli ospiti, e ha attaccato George e gli altri..."""
Ushiromiya Natsuhi,"""Please don't be such a fool!! Why would I kill George-kun, and on top of that, my own daughter, Jessica?!!"" ","""Don't be so ridiculous!! Why would I kill George‐kun, and most of all, whyever would I kill my own daughter?!!""","""Please don't be a fool!! Why would I kill George-kun, and on top of that, my own daughter, Jessica?!!""",「馬鹿なことを言わないで下さい！！　どうして私が譲治くんを、そして何より、自分の娘を殺さなくてはならないというのですかッ！！」,[=JP],"""Не говорите глупости! Зачем мне убивать Джорджа, да ещё и Джессику — мою родную дочь?!!""","""Não seja ridícula!! Por que eu mataria o George‐kun e, mais do que isso, por que eu mataria minha própria filha?!""",「請不要胡說八道！！我為什麼非要把讓治君、最最荒謬的是，我為什麼非要把自己女兒給殺了？！！」,「请不要胡说八道！！我为什么非要把让治君、最最荒谬的是，我为什么非要把自己女儿给杀了？！！」,"""Per favore non essere sciocca!! Perché dovrei uccidere George-kun, e soprattutto, la mia stessa figlia, Jessica?!!"""
Ushiromiya Kyrie,"""Calm down. ...We're all equally suspicious. It's sad, but we all have to prove our innocence."" ","""Calm down. ......We're all equally suspicious. It's sad, but we all have to prove our innocence.""",[=UP],「落ち着いて。……私たちは等しく疑われてるわ。悲しいけど、潔白の証明は各々がしなくてはならない。」,「落ち着いて。……私たちは等しく疑われてるわ。悲しいけど、潔白の証明は各々がしなくてはならない」,"""Успокойся. ......Все мы одинаково подозрительны. Печально, но нам всем нужно доказать свою невиновность.""","""Acalme‐se. ......Nós todos somos igualmente suspeitos. É triste, mas precisamos provar nossa inocência.""",「請鎮靜點。……我們每人都受著同等的懷疑。雖然可悲，但我們必須各自證明自己的清白。」,「请镇静点。……我们每人都受着同等的怀疑。虽然可悲，但我们必须各自证明自己的清白。」,"""Calmati. ... Siamo tutti ugualmente sospetti. È triste, ma dobbiamo tutti provare la nostra innocenza."""
Ushiromiya Rudolf,"""Yeah. We've been thinking frantically about how to prove our alibis for last night, so that we could clear up the suspicion against us."" ","""Yeah. We've all been thinking frantically about how to prove our alibis for last night so we can clear up the suspicion against us.""","""Yeah. We've been thinking frantically about how to prove our alibis for last night so that we could clear up the suspicion against us.""",「あぁ。俺たちだって疑いを晴らそうと、必死に昨夜のアリバイ立証に頭を悩ませてるんだぜ？」,[=JP],"""Да. Мы лихорадочно думаем, как бы доказать свои алиби на прошлую ночь, чтобы смыть с себя подозрения.""","""Sim. Todos nós estamos freneticamente pensando em como provar nossos álibis para a noite passada, para que possamos acabar com as suspeitas.""",「啊啊。我們也有在為了洗清嫌疑，拚命苦思如何立證昨晚的不在場證明啊？」,「啊啊。我们也有在为了洗清嫌疑，拼命苦思如何立证昨晚的不在场证明啊？」,"""Già. Siamo stati a pensare freneticamente su come provare i nostri alibi per la notte scorsa così che potessimo rimuovere i sospetti contro di noi."""
Ushiromiya Hideyoshi,"""I know you can't like bein' suspected, Natsuhi-san. If it frustrates you, then shouldn't your first priority be searchin' for some way to prove your own innocence...?"" ","""I know you can't like being suspected, Natsuhi‐san. If it frustrates you, shouldn't your first priority be searchin' for some way to prove your own innocence...?""","""I know you can't like being suspected, Natsuhi-san. If it frustrates you, then shouldn't your first priority be searching for some way to prove your own innocence...?""",「夏妃さんかて、疑われて面白いはずもあらへん。悔しいと思うなら、自分の潔白を証明する何かを探すのが先決とちゃうか…？」,[=JP],"""Я понимаю, что вам не нравится быть подозреваемой, Нацухи. Если вас это расстраивает, разве найти способ доказать свою невиновность не самое главное?..""","""Eu sei que você não gosta de estar sob suspeita, Natsuhi‐san. Se isso a deixa frustrada, nossa primeira prioridade não seria procurar por uma prova para provar sua própria inocência...?""",「夏妃姐，受懷疑麽可能是好玩的事吶。既然覺得不服氣，那不就該趕緊去找出能證明自己清白的證據才對麼…？」,「夏妃姐，受怀疑么可能是好玩的事呐。既然觉得不服气，那不就该赶紧去找出能证明自己清白的证据才对么…？」,"""So che non ti può piacere essere sospettata, Natsuhi-san. Se ti frustra, allora la tua prima priorità non dovrebbe essere cercare un modo per provare la tua innocenza...?"""
,"The relatives spoke as though they were all under equal suspicion, but the mood about the place didn't feel so peaceful. ","The relatives spoke as though they were all under equal suspicion, but the mood about the place didn't feel so peaceful.",[=UP],親族たちは、疑われているのは全員公平だ、というような口調だが、場の雰囲気はそう和やかではない。,[=JP],"Родственники говорили так, будто все были под одинаковым подозрением, но атмосфера в этом месте вовсе не была такой мирной.","Os parentes falaram como se todos estivessem sob igual suspeita, mas o clima no ambiente não parecia tão pacífico assim.",儘管親族們在講著，大家都公平地受到了懷疑，但氣氛卻並未緩和。,尽管亲族们在讲着，大家都公平地受到了怀疑，但气氛却并未缓和。,"I parenti parlarono come se fossero tutti sotto equi sospetti, ma il clima intorno al luogo non sembrava così pacifico."
,"Erika was still in the middle of confirming all of the facts, but except for Natsuhi, who was uncooperative when it came to proving alibis, everyone else had an alibi that was reasonably credible. ","Erika was still in the middle of confirming everything, but other than Natsuhi, who was unwilling to prove her alibi, everyone else had an alibi which was reasonably credible."," Erika was still in the middle of confirming everything, but except for Natsuhi, who was uncooperative when it came to proving alibis, everyone else had an alibi which was reasonably credible.",まだ、ヱリカが裏付けを取っている最中だが、アリバイ立証に消極的な夏妃を除き、それ以外の全員に、何らかの形で信頼性の低くないアリバイが存在しているのだ。,[=JP],"Эрика ещё вела подтверждение, однако за исключением Нацухи, отказавшейся сотрудничать, когда дело дошло до подтверждения алиби, алиби у всех были достаточно надёжными.","Erika ainda estava confirmando tudo, mas, fora Natsuhi, que estava relutante em provar seu álibi, todos os outros já haviam apresentado álibis razoavelmente críveis.",雖然繪梨花還尚在取證中，但除去消極地對待立證不在場證明的夏妃，其餘所有人，全都有著某種形式的可信度不低的不在場證明。,虽然绘梨花还尚在取证中，但除去消极地对待立证不在场证明的夏妃，其余所有人，全都有着某种形式的可信度不低的不在场证明。,"Erika era ancora nel mezzo di confermare tutto, ma eccetto per Natsuhi, che non collaborava quando si dovevano confermare gli alibi, tutti gli altri avevano un alibi che era razionalmente credibile."
,"Only Natsuhi, who claimed that even being suspected was an insult, was uncooperative with Erika, and her position began to grow more and more perilous... ","Only Natsuhi, who claimed that just being suspected was an insult, was uncooperative with Erika, and her position began to grow more and more perilous......"," Only Natsuhi, who claimed that just being suspected was an insult, was uncooperative with Erika, and her position began to grow more and more perilous......",夏妃ひとりが、疑われること自体が不愉快だとヱリカに非協力的で、少しずつ立場を危うくしている……。,[=JP],"Только Нацухи, посчитавшая подозрения оскорблением, не сотрудничала с Эрикой, и её положение становилось всё более опасным......","Apenas Natsuhi, que afirmava que ser suspeita era um insulto, não estava cooperando com Erika, e sua posição começou a se tornar cada vez mais arriscada......",只有夏妃一人，在聲稱“受懷疑本身就是令人不快”地對繪梨花採取不合作態度，漸漸使立場變得岌岌可危……。,只有夏妃一人，在声称“受怀疑本身就是令人不快”地对绘梨花采取不合作态度，渐渐使立场变得岌岌可危……。,"Solo Natsuhi, che dichiarava che solo l'essere sospettata era un insulto, non collaborava con Erika, e la sua posizione iniziò a diventare pericolosa..."
,This parlor was no longer a place of comfort for Natsuhi. And the sound of the cup smashing had made that decisive. ,This parlor was no longer a place of comfort for Natsuhi.{n}And the sound of the cup smashing had made that decisive., This parlor was no longer a place of comfort for Natsuhi. And the sound of the cup smashing had made that decisive.,すでに夏妃にとって客間は居心地のいいものではない。そしてそれを、カップを割る音が決定的にした。,すでに夏妃にとって客間は居心地のいいものではない。{n}そしてそれを、カップを割る音が決定的にした。,Для Нацухи гостиная уже перестала быть уютной.{n}И звук разбитой чашки это окончательно подтвердил.,A sala de visitas já não era mais um lugar confortável para Natsuhi.{n}E o som da xícara sendo quebrada explicitou isso.,對夏妃來說，客廳已不是個能舒舒服服地待著的地方了。{n}而茶杯碎裂之音，將此化為了決定性的事實。,对夏妃来说，客厅已不是个能舒舒服服地待着的地方了。{n}而茶杯碎裂之音，将此化为了决定性的事实。,Questo salotto non era più un luogo di conforto per Natsuhi. E il suono della tazza che si rompeva lo fece diventare decisivo.
Ushiromiya Natsuhi,"""...Th-That's ridiculous! Why must I be suspected when I've lost a daughter...?!! You're maliciously trying to make me look like the culprit just because I went to bed early last night! I cannot stand this humiliation any further...!!"" ","""Th‐......this is ridiculous! Why must I be suspected when I've lost a daughter...?!! You're maliciously trying to make me look like the culprit just because I went to bed early last night! I cannot stand this humiliation any further...!!""","""Th, ......that's ridiculous! Why must I be suspected when I've lost a daughter...?!! You're maliciously trying to make me look like the culprit just because I went to bed early last night! I cannot stand this humiliation any further...!!""",「ば、……馬鹿馬鹿しいことです！　どうして娘を失った私が疑われるのですか…！！　私が昨夜ひとりで先に休んだからと、犯人と決めつけようとする悪意ッ！　こんな屈辱には、これ以上耐えられません…！！」,[=JP],"""Г... глупости! Почему меня подозревают, когда я потеряла дочь?!! Вы злонамеренно пытаетесь выставить меня преступницей лишь потому, что я рано легла спать прошлой ночью! Я больше не могу терпеть такое унижение!..""","""Is‐......Isso é ridículo! Por que suspeitar de mim quando eu também perdi a minha filha...?! Você está maliciosamente tentando me fazer parecer culpada só porque eu me retirei mais cedo ontem! Não permitirei mais desta humilhação...!!""",「荒、……荒謬無稽！為什麼失去了女兒的我，要受到懷疑…？！！因為我昨晚一個人先去睡了，所以就惡意地硬要把我說成是犯人！我再也忍受不了，這種屈辱了…！！」,「荒、……荒谬无稽！为什么失去了女儿的我，要受到怀疑…？！！因为我昨晚一个人先去睡了，所以就恶意地硬要把我说成是犯人！我再也忍受不了，这种屈辱了…！！」,"""Q... Questo è ridicolo! Perché devo essere sospettata quando ho perso una figlia...?!! Stai maliziosamente cercando di farmi sembrare il colpevole solo perché sono andata a letto presto ieri notte! Non posso ulteriormente sopportare questa umiliazione...!!"""
Ushiromiya Eva,"""Oh, so what are you going to do about it? Show us some kind of alibi that proves your innocence. As if you could!! Give me George back, murderer!!"" ","""Oh, so what are you going to do about it? Show us some kind of alibi that proves your innocence. As if you could!! Give me back my George, you murderer!!""","""Oh, so what are you going to do about it? Show us some kind of alibi that proves your innocence. As if you could!! Give me George back, murderer!!""",「へぇ、耐えられなきゃどうするの？　あなたの無実を証明するアリバイを何か示して見せなさいよ。そんなものないくせにッ！！　譲治を返して、この人殺しッ！！」,[=JP],"""О, и что ты сделаешь? Предоставь нам алиби, доказывающее твою невиновность. Можно подумать, оно у тебя есть! Верни Джорджа, убийца!!!""","""Ah é, e o que pretende fazer? Mostre‐nos algum tipo de álibi que prove sua inocência. Se é que é capaz!! Devolva o meu George, sua assassina!!""",「哦？忍受不了是要怎樣？有本事就把能證明你無辜的不在場證明拿出來瞧瞧呀。明明沒有！！把讓治還給我，你個殺人犯！！」,「哦？忍受不了是要怎样？有本事就把能证明你无辜的不在场证明拿出来瞧瞧呀。明明没有！！把让治还给我，你个杀人犯！！」,"""Oh, quindi cosa hai intenzione di fare riguardo a quello? Mostraci una specie di alibi che prova la tua innocenza. Come se potessi!! Ridammi George, assassina!!"""
Ushiromiya Hideyoshi,"""Stop it, Eva...! ...Natsuhi-san, you're probably a bit tired too. Same goes for us, of course. Why don't we take it easy for now...?"" ","""Give it a rest, Eva...! ......Natsuhi‐san, you're probably a little tired too. Of course, so are we. Why don't we take it easy for a bit...?""","""Stop it, Eva...! ......Natsuhi-san, you're probably a little tired too. Of course, so are we. Why don't we take it easy for a bit...?""",「よさんか、絵羽…！　……夏妃さん、あんたも少し疲れてるんや。もちろん、それはわしらもや。少し楽にせんか…？」,[=JP],"""Прекрати, Ева!........Нацухи, вы тоже, наверное, устали. Как и мы. Почему бы нам пока не снизить обороты?..""","""Dá um tempo, Eva...! ......Natsuhi‐san, você provavelmente também deve estar cansada. Afinal, todos estamos. Por que não relaxa um pouco...?""",「別這樣吶，繪羽…！……夏妃姐，你是稍微有點累了吶。當然，俺們也一樣。都稍微放鬆一下吧…？」,「别这样呐，绘羽…！……夏妃姐，你是稍微有点累了呐。当然，俺们也一样。都稍微放松一下吧…？」,"""Smettila, Eva...! Natsuhi-san, anche tu sei un po' stanca. Ovviamente, lo siamo anche noi. Perché non ci calmiamo...?"""
Ushiromiya Rudolf,"""......Seriously. We're a little too high-strung."" ",""".........Seriously. We're a little too high‐strung.""",""".........Seriously. We're a little too high-strung.""",「………だな。俺たちは少し気を張り過ぎだ。」,「………だな。俺たちは少し気を張り過ぎだ」,""".........Действительно. Мы слишком накручены.""",""".........Pois é. Estamos todos muito tensionados.""",「………也是。我們有點太起勁了。」,「………也是。我们有点太起劲了。」,"""... Seriamente. Siamo un po' troppo nervosi."""
Ushiromiya Battler,"""Aunt Natsuhi, ...where are you going...?"" ","""Aunt Natsuhi...... Where are you going...?""","""Natsuhi oba-san...... Where are you going...?""",「夏妃伯母さん……。どこ行くんだよ…。」,「夏妃伯母さん……。どこ行くんだよ…」,"""Тётя Нацухи...... Вы куда?..""","""Tia Natsuhi...... Aonde está indo...?""",「夏妃伯母……。你要去哪…？」,[=CHT],"""Natsuhi oba-san... dove stai andando...?"""
Ushiromiya Natsuhi,"""Searching for alibis or the culprit would be truly laughable at this point...! When the typhoon passes and the police come, everything will be exposed to the light of day. There's no reason whatsoever for us to play at being detectives. Am I wrong, Erika-san?"" ","""This search for alibis and culprits is truly ludicrous...! When the typhoon passes and the police arrive, everything will be exposed to the light of day. There's no reason whatsoever for us to play detectives. Am I wrong, Erika‐san?""","""Searching for alibis or the culprit is truly laughable at this point...! When the typhoon passes and the police come, everything will be exposed to the light of day. There's no reason whatsoever for us to play detectives. Am I wrong, Erika-san?""",「アリバイ探しも犯人探しも、実に滑稽です…！　台風が過ぎ、警察が来れば、全てが白日の下に晒されるのです。私たちが探偵ごっこをする理由など何もない。違いますか、ヱリカさん。」,「アリバイ探しも犯人探しも、実に滑稽です…！　台風が過ぎ、警察が来れば、全てが白日の下に晒されるのです。私たちが探偵ごっこをする理由など何もない。違いますか、ヱリカさん」,"""Искать алиби и преступника сейчас поистине нелепо!.. Когда пройдёт тайфун и приедет полиция, всё будет выставлено на дневной свет. Нам незачем играть в детективов. Или я ошибаюсь, Эрика?""","""Esta busca por álibis e culpados é verdadeiramente ridícula...! Quando o tufão passar e a polícia chegar, tudo será exposto à luz do dia. Não tem motivo algum para ficarmos brincando de detetive. Estou errada, Erika‐san?""",「查不在場證明找犯人，全都實在滑稽透頂…！等台風過後，警察來了，一切都會大白于天下。我們毫無理由玩什麼偵探遊戲。有錯嗎，繪梨花？」,「查不在场证明找犯人，全都实在滑稽透顶…！等台风过后，警察来了，一切都会大白于天下。我们毫无理由玩什么侦探游戏。有错吗，绘梨花？」,"""Cercare degli alibi o il colpevole è veramente ridicolo a questo punto...! Quando il tifone passerà e verrà la polizia, tutto sarà esposto alla luce del giorno. Non c'è la benché minima ragione per noi giocare al detective. Sbaglio, Erika-san?"""
Furudo Erika,"""Generally speaking, you're right. However, I do have the authority to do this."" ","""Generally speaking, you would be right. However, I have the authority to do this.""","""Generally speaking, you're right. However, I have the authority to do this.""",「一般論的にはそうですね。ですが、私にはそれをする権限がありますので。」,「一般論的にはそうですね。ですが、私にはそれをする権限がありますので」,"""В общем‐то, нет. Но у меня есть такое право.""","""De um ponto de vista mais amplo, você estaria certa. Contudo, eu tenho autoridade para fazer isso.""",「一般來講，是這樣。但是，我有這麼做的權限。」,「一般来讲，是这样。但是，我有这么做的权限。」,"""Parlando in generale, hai ragione. Tuttavia, io ho l'autorità di farlo."""
,Who gave her that authority? No one asked. ,Who gave her that authority? No one asked.,[=UP],誰が許可した権限だというのか。それは誰も問わない。,[=JP],Кто дал ей это право? Никто не спросил.,Quem te deu essa autoridade? Ninguém te perguntou.,是誰許可了這個權限呢？誰都不問這個問題。,是谁许可了这个权限呢？谁都不问这个问题。,Chi le ha dato quell'autorità? Nessuno lo chiese.
,"It was an authority given by words of power from a higher world, so the pieces weren't even allowed to doubt it... ","It was an authority given by words of power from a higher world, so the pieces weren't even allowed to doubt it..."," It was an authority given by words of power from a higher world, so the pieces weren't even allowed to doubt it...",上層の世界より、力ある言葉によって与えられた権限なのだから、駒である彼らには、疑問に思うことさえ許されない…。,[=JP],"Это полномочие было дано властными словами из более высшего мира, и фигуры не могли даже усомниться в нём...","É uma autoridade concedida pelo poder das palavras de um plano superior, logo peças sequer possuem permissão para duvidar...",因為這是通過上層世界的有力言語，所給予的權限，所以身為棋子的他們，連感到疑問的權利都沒有…。,因为这是通过上层世界的有力言语，所给予的权限，所以身为棋子的他们，连感到疑问的权利都没有…。,"Era un'autorità data da delle parole di potere di un mondo superiore, quindi alle pedine non era permesso dubitarne..."
Ushiromiya Natsuhi,"""I'm leaving. I have no intention of going along with your pointless questioning before the police come. If you suspect me, feel free to do so. I'm counting on the police to clear away that suspicion."" ","""I will take my leave. I have no intention of playing along with your pointless questioning until the police are here. If you suspect me, feel free to do so. I will leave it to the police to investigate that and clear my name.""","""I'm leaving. I have no intention of going along with your pointless questioning before the police come. If you suspect me, feel free to do so. I'm counting on the police to clear away that suspicion.""",「私は退出します。警察が来るまで、皆さんの下らない問答にも付き合うつもりはありません。私を疑うなら、どうぞご自由に。それを疑い、晴らすことも、私は警察に委ねますので。」,「私は退出します。警察が来るまで、皆さんの下らない問答にも付き合うつもりはありません。私を疑うなら、どうぞご自由に。それを疑い、晴らすことも、私は警察に委ねますので」,"""Я ухожу. До приезда полиции я не собираюсь участвовать в ваших бессмысленных допросах. Подозревайте меня сколько хотите. Надеюсь, полиция развеет эти подозрения.""","""Estou de saída. Não tenho a minha intenção de ficar brincando com você e seus questionamentos sem sentido até que a polícia chegue aqui. Se você suspeita de mim, sinta‐se à vontade. Eu irei deixar isto para a polícia investigar e limpar o meu nome.""",「我失陪了。在警察來之前，我不想陪諸位玩無聊的問答。要懷疑我的話，請自便。這事上的懷疑與昭雪，我全交給警察來辦。」,「我失陪了。在警察来之前，我不想陪诸位玩无聊的问答。要怀疑我的话，请自便。这事上的怀疑与昭雪，我全交给警察来办。」,"""Me ne vado. Non ho intenzione di continuare con il tuo inutile interrogatorio prima che venga la polizia. Se mi sospetti, sii libera di farlo. Conto sulla polizia per eliminare quel sospetto."""
,"......It may be a bit late to mention this, ...but then again, I guess this happens every time anyway. ",".........It may be a bit late to mention this, but—well, no, this happens every time.",".........It may be a bit late to mention this...but wait, this happens every time.",………今さらではあるが、いや、いつものことか。,[=JP],".........Поздновато упоминать об этом, но... постойте, так происходит каждый раз.",".........Talvez seja um pouco tarde para mencionar isso, mas — bem, talvez não, afinal sempre acontece isso.",………雖有點馬後炮、不，該說一向如此麼？,………虽有点马后炮、不，该说一向如此么？,"... Potrebbe essere un po' tardi per menzionarlo... ma aspetta, questo succede ogni volta."
,"As usual, the phone couldn't connect to the police. ","As usual, the phone couldn't connect to the police."," As usual, the phone couldn't connect to the police.",例によって、警察への電話は通じない。,[=JP],Телефон как обычно не может дозвониться до полиции.,"Como de costume, não é possível entrar em contato com a polícia pelo telefone.",因為某一原因，所以無法給警察打電話。,因为某一原因，所以无法给警察打电话。,"Come al solito, il telefono non poteva connettersi con la polizia."
,"Natsuhi said the police would be coming, but that wasn't exactly true. ","Natsuhi said the police would come, but that wasn't exactly true."," Natsuhi said the police would come, but that wasn't exactly true.",夏妃は警察が来ると言っているが、それは正しくないわけだ。,[=JP],"Нацухи сказала, что полиция приедет, но ведь это не совсем так.","Natsuhi disse que a polícia viria, mas isso não é exatamente verdade.",雖然夏妃在說“警察會來”，但此言並不正確。,虽然夏妃在说“警察会来”，但此言并不正确。,"Natsuhi ha detto che la polizia verrà, ma non era esattamente vero."
,"Strictly speaking, the boat would come tomorrow, and they would use the radio on that boat to contact the police. ","Strictly speaking, the boat to pick them up would come tomorrow, and they would be able to use the radio on that boat to contact the police."," Strictly speaking, the boat would come tomorrow, and they would use the radio on that boat to contact the police.",正確には、明日、迎えの船が来てくれて、その船の無線で警察へ通報できる、が正しい。,[=JP],"Строго говоря, завтра бы прибыл катер и они по радио связались бы с полицией.","Estritamente falando, o barco viria buscá‐los amanhã, e assim seriam capazes de utilizar o rádio dele para contactar a polícia.",正確地說，是在明天，接送的船來了後，就可以去用這艘船上的無線電報警了。,正确地说，是在明天，接送的船来了后，就可以去用这艘船上的无线电报警了。,"A rigor di termini, la barca verrà domani, e loro userebbero la radio su quella barca per contattare la polizia."
,"Well, ...it's not like I'll let everyone live that long anyway. ","Well, ......it's not like I'll let everyone live that long anyway."," Well, ......it's not like I'll let everyone live that long anyway.",まぁ、どうせ、……そこまで全員が生き残ることを許しはしないのだが。,[=JP],Но...... вряд ли я дам им прожить так долго.,"Bem, ......não é como se eu fosse deixar todos viverem até lá.",不過，反正，……所有人都無法活到那時。,不过，反正，……所有人都无法活到那时。,Beh... comunque non è che lascerò tutti vivere così a lungo.
