Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Furudo Erika,"""It took you quite some time to come here, most honored guest!! You had us all quite worried! But I am glad you managed to make it to the reception at least...!!"" ","""It took you quite some time to come here, most honored guest!! You had us all quite worried! But I am glad you managed to make it to the reception at least......!!""",[=UP],「最高の来賓であるあなたがお越しにならないのでッ！！　ご心配申し上げておりましたとも！　でもせめて披露宴には間に合ってよかった……！！」,[=JP],"""Вы очень долго добирались, почётная гостья! Мы забеспокоились! Но я рада, что вам удалось успеть хотя бы на приём!..""","""Para a convidada de honra que você é, não acha que está um pouco atrasada?! Você deixou todos preocupados! Mas fico feliz que conseguiu chegar para festa......!!""",「因為身為最高級貴賓的你始終沒有露面！！我還一直擔心不已！但是至少還趕上了婚宴，真是謝天謝地……！！」,「因为身为最高级贵宾的你始终没有露面！！我还一直担心不已！但是至少还赶上了婚宴，真是谢天谢地……！！」,"""Ci è voluto un bel po' di tempo per arrivare qui, ospite più onorata!! {n}Ci hai fatto tutti preoccupare! Ma sono felice che tu ce l'abbia fatta almeno per il ricevimento...!!"""
{f:5:Beatrice},"""......Heh, ...heheheheheheheheheheheheh..."" ","""............Heh, ......heh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eh{0}eheh...""",""".........Heh, ......heheheheheheheheheheheheh...""",「…………ふっ、………ふっふふふふふふふふふふふ…。」,「…………ふっ、………ふっふふふふふふふふふふふ…」,""".........Хех...... хе‐хе‐хе‐хе‐хе‐хе‐хе‐хех...""",[=UP],「…………呵、………呵呵呵呵呵呵呵呵呵呵呵呵…」,[=CHT],"""... Heh... heheheheheheheheheheheheh..."""
,Beato...laughed... ,Beato......laughed......,[=UP],ベアトが、……笑う……。,[=JP],Беато...... засмеялась......,Beato......riu......,貝阿朵，……在笑……。,贝阿朵，……在笑……。,Beato... rise...
,That chuckle... ...made Battler's eyes quiver slightly. ,That chuckle.........made Battler's eyes quiver slightly., That chuckle.........made Battler's eyes quiver slightly.,そのくぐもった笑いに、………戦人の瞳がわずかに震えた。,[=JP],От этого хихиканья......... глаза Баттлера дрогнули.,Sua risada abafada.........fez com que os olhos de Battler tremessem levemente.,聽到那沉悶的笑聲，………戰人的瞳孔，微微顫抖了一下。,听到那沉闷的笑声，………战人的瞳孔，微微颤抖了一下。,Quella risata... fece fremere leggermente gli occhi di Battler.
Ushiromiya Battler,"""...Y- You......"" ","""Y‐......you..................""","""Y, ......you............""",「お、……お前は………………。」,「お、……お前は………………」,"""Т... ......ты............""","""V‐......Você..................""",「你、……你是………………」,[=CHT],"""T... Tu..."""
{f:5:Beatrice},"""...Did I keep you waiting? Furudo Erikaaa?! ...I'm here to celebraaaaaate...!"" ","""......Did I keep you waiting? Furudo Erikaaa?! ......I'm here to celebraaate...!""","""......Did I keep you waiting? Furudo Erikaaa?! ......I'm here to celebraaaaaate...!""",「……待たせたなァ？　古戸ヱリカァ。……祝福に来たぜェえええぇえぇ…？」,[=JP],"""......Заждалась? Фурудо Эрика‐а?! ......Я пришла отпра‐а‐а‐аздновать!..""","""......Te deixando esperando? Furudo Erikaaa?! ......Vim para te abençoaaaar...!""",「……讓汝久等了吶？古戶繪梨花。……妾身來祝福汝等了哦哦哦哦哦哦哦…？」,「……让汝久等了呐？古户绘梨花。……妾身来祝福汝等了哦哦哦哦哦哦哦…？」,"""... Ti ho fatto aspettare? Furudo Erikaaa?! ... Sono qui per festeggiaaaaaare...!"""
,"She had an overpowering and evil presence about her, ...strong enough to make anyone shiver. ","She had an overpowering and evil presence about her, ......strong enough to make anyone shiver.",[=UP],ぞおッと！　全身の毛が逆立つ気さえする、その圧倒的に威圧的かつ、……邪悪な貫禄。,[=JP],Она выглядела так внушительно и зловеще...... что бросала в дрожь.,"Nela havia uma presença maligna e avassaladora, ......forte o bastante para fazer qualquer um se arrepiar.",噌的一下！那甚至讓人全身寒毛倒豎的，壓倒性的，充滿威懾感的，……並且邪惡的威嚴。,噌的一下！那甚至让人全身寒毛倒竖的，压倒性的，充满威慑感的，……并且邪恶的威严。,Aveva su di lei una presenza opprimente e malvagia... forte abbastanza da far tremare chiunque.
,Was there really any need to confirm her identity now? Who else could possess such an overwhelming presence? ,Was it still necessary for her identity to be confirmed?{n}Who could possibly mistake this overwhelming presence?, Was it still necessary for her identity to be confirmed? Who else could possess such an overwhelming presence?,もう身元の照合などが必要だろうか？その圧倒的貫禄を、誰が見間違うと言うのか。,もう身元の照合などが必要だろうか？{n}その圧倒的貫禄を、誰が見間違うと言うのか。,Подтверждать её личность по‐прежнему необходимо?{n}У кого ещё может быть такой внушительный вид?,Era mesmo necessário que sua identidade fosse confirmada?{n}Quem seria capaz de confundir tal presença avassaladora?,還需要進行什麼身份對照嗎？{n}那壓倒性的威嚴，還有誰會看錯呢？,还需要进行什么身份对照吗？{n}那压倒性的威严，还有谁会看错呢？,Era ancora necessario che la sua identità venisse confermata? Chi altro poteva avere una simile presenza opprimente?
Furudo Erika,"""B- {f:5:Beaaaaaaaa trriiiiiiiiiiiiice}!!!"" ","""B‐......{f:5:Beatriiiiiiiice{-}e{-}e{-}e{-}e{-}e{-}e{-}eee}!!!""","""B, ......Beaaaaaaaatrriiiiiiiiiiiiice!!!""",「ベ、……ベアトリぃいいいぃチェぇえええええぇええええええッ！！！」,[=JP],"""{f:5:Бе}... ......{f:5:Беа‐а‐атри}{f:5:че‐е‐е‐е‐е‐е‐е}!!!""","""B‐......{f:5:Beatriiiiiiiice{‐}e{‐}e{‐}e{‐}e{‐}e{‐}e{‐}eee}!!!""",「貝、……貝阿朵莉莉莉莉莉莉切切切切切切切切切切切切切切！！！」,「贝、……贝阿朵莉莉莉莉莉莉切切切切切切切切切切切切切切！！！」,"""B... Beaaaaaaaa trriiiiiiiiiiiiice!!!"""
{f:5:Beatrice},"""""Let us meet again in hell"" is a favorite parting line of mine, but-"" ","""‘See you in hell’ is a favorite parting line of mine, but—""","""'Let us meet again in hell' is a favorite parting line of mine, but-""",「“地獄で会おうぜ”は、妾の好む別れの挨拶言葉であるが、」,[=JP],"""'Увидимся в аду' — моя любимая прощальная фраза, но‐""","""‘Nos vemos no inferno’ é a minha fala favorita de despedida, mas—""",「“在地獄再見吧”，雖然是妾身很中意的告別辭，」,「“在地狱再见吧”，虽然是妾身很中意的告别辞，」,"""‘Incontriamoci di nuovo all'inferno’ è la mia frase d'addio preferita, ma-"""
Chiester00,"""Identity confirmed. It is the Great Lady {f:5:Beatrice}!!"" ","""Identity confirmed. It is the great Lady {f:5:Beatrice}!!""","""Identity confirmed. It is the great Lady Beatrice!!""",「身元確認っ。大ベアトリーチェ卿と確認ッ！！」,[=JP],"""Личность подтверждена. Это великая леди {f:5:Беатриче}!""","""Identidade confirmada. É a Grande Lady {f:5:Beatrice}!!""",「身份確認。確認為大貝阿朵莉切卿！！」,「身份确认。确认为大贝阿朵莉切卿！！」,"""Identità confermata. È la grande Lady Beatrice!!"""
{f:5:Beatrice},"""This time, it really did happen, Furudo Erikaaaaaaaaaaaaaaaaaaaaaaaa!!!"" ","""It seems we are here already, Furudo Erikaaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aaa!!!""","""This time, it really is true, Furudo Erikaaaaaaaaaaaaaaaaaaaaaaaa!!!""",「まさにここがそうだぜ、古戸ヱリカぁあぁああぁあああああああぁあぁあぁ！！！」,[=JP],"""На этот раз всё действительно так, Фурудо Эрика‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!""","""Parece que já estamos nele, Furudo Erikaaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aaa!!!""",「但這裡正好就是那個地方啊，古戶繪梨花花花花花花花花花花花花花花花花花花花！！！」,「但这里正好就是那个地方啊，古户绘梨花花花花花花花花花花花花花花花花花花花！！！」,"""Questa volta è vera sul serio, Furudo Erikaaaaaaaaaaaaaaaaaaaaaaaa!!!"""
,"At that moment, the two Chiester troops standing behind {f:5:Virgilia} slumped over and fell to the floor. ","At that moment, the two Chiester troops standing behind {f:5:Virgilia} slumped over and fell to the floor.","At that moment, the two Siesta troops standing behind Virgilia slumped over and fell to the floor.",その時、ワルギリアの背後のシエスタ兵たちが、かくりと膝を折って倒れる。,[=JP],"Две Чиесты, стоящие за {f:5:Вергилией}, вдруг резко упали на пол.","No mesmo momento, duas soldadas Chiester, que estavam de prontidão atrás de {f:5:Virgilia}, cruzaram os joelhos e caíram ao chão.",這時，瓦爾基莉亞背後的謝絲塔兵，膝蓋一軟倒下了。,这时，瓦尔基莉亚背后的谢丝塔兵，膝盖一软倒下了。,"In quel momento, le due truppe Siesta che erano dietro Virgilia crollarono e caddero sul pavimento."
,...Ronove had touched the bases of their big ears from behind. ,......Ronove had touched the bases of their big ears from behind.,[=UP],……ロノウェが二人の後ろから、その大きな耳の根元に触れていた。,[=JP],......Ронове сзади коснулся оснований их больших ушей.,......Ronove tocou a base de suas grande orelhas por trás.,……是羅諾威從兩人身後碰了一下她們那對大耳朵的根部。,……是罗诺威从两人身后碰了一下她们那对大耳朵的根部。,... Ronove da dietro aveva toccato la base delle loro grandi orecchie.
,It was clear that he had applied some sort of magic. ,It was clear that he had applied some sort of magic., It was clear that he had applied some sort of magic.,何かの魔法で接触したのは明らかだ。,[=JP],"Очевидно, что он применил некую магию.",Estava claro que ele havia aplicado algum tipo de magia.,顯而易見是用了什麼魔法。,显而易见是用了什么魔法。,Era chiaro che avesse applicato qualche tipo di magia.
Ronove,"""Someone find a doctor. These girls appear to be ill."" ","""Someone find a doctor. These girls seem to be ill.""",[=UP],「どなたかお医者様を。お嬢さん方が貧血のようだ。」,「どなたかお医者様を。お嬢さん方が貧血のようだ」,"""Кто‐нибудь, найдите врача. Этим девочкам, кажется, плохо.""","""Alguém encontre um médico. Estas garotas parecem estar doentes.""",「請哪位叫醫生來吧。這些小姐們似乎有點貧血。」,「请哪位叫医生来吧。这些小姐们似乎有点贫血。」,"""Qualcuno trovi un dottore. Sembra che queste ragazze stiano male."""
Chiester00,"""<All Chiesters, open fiiiiiiiiiiire>!!"" ","""All Chiesters, open fiiiiiiiiiiire!!""","""<All Siestas, open fiiiiiiiiiiire>!!""",「オールシエスタ、オープンファイアあああぁああッ！！！」,[=JP],"""Всем Чиестам, открыть ого‐о‐о‐онь!!!""","""{i:All Chiesters, open fiiiiiiiiiiire}!!""",「全體謝絲塔，開火火火火火火火！！！」,「全体谢丝塔，开火火火火火火火！！！」,"""{p:0:＜}All Siestas, open fiiiiiiiiiiire{p:0:＞}!!"""
{f:5:Virgilia},"""Beato, now!!"" ","""Beato, now!!""",[=UP],「ベアト、今ですッ！！」,[=JP],"""Беато, давай!""","""Beato, agora!!""",「貝阿朵，就是現在！！」,「贝阿朵，就是现在！！」,"""Beato, ora!!"""
,"Just an instant before the Chiester troops could fire, {f:5:Virgilia} raised her arms to the heavens. ","Just an instant before the Chiester troops could fire, {f:5:Virgilia} raised her arms to the heavens.","Just an instant before the Siesta troops could fire, Virgilia raised her arms to the heavens.",シエスタ兵の射撃より一瞬だけ早く、ワルギリアが両腕を天へ突き出す。,[=JP],"За миг до того, как Чиесты смогли бы выстрелить, {f:5:Вергилия} подняла руки к небесам.","Instantes antes que as tropas Chiester pudessem abrir fogo, {f:5:Virgilia} ergueu seus braços aos céus.",就在謝絲塔兵開始射擊的前一瞬間，瓦爾基莉亞將雙手高高舉起。,就在谢丝塔兵开始射击的前一瞬间，瓦尔基莉亚将双手高高举起。,"Proprio un istante prima che le truppe Siesta potessero far fuoco, Virgilia sollevò le sue braccia al cielo."
,"Her magical power, which was more than enough to remind all present what her name had meant at the height of her strength, became a spirit wave that exploded throughout the cathedral. ","Her magical power, which was more than enough to remind all present what her name had been at the height of her strength, became a spirit wave and exploded throughout the cathedral."," Her magical power, which was more than enough to remind all present what her name had been at the height of her strength, became a spirit wave and exploded throughout the cathedral.",彼女が大魔女の名をほしいままにした頃の本当の名が何だったか、等しく全員に思い出させるに充分な魔力が霊波となって大聖堂を破裂させる。,[=JP],"Её магическая сила, которой было более чем достаточно, чтобы напомнить всем присутствующим, что её имя на пике её силы, стала духовной волной и разразилась по всему собору.","Seu poder mágico, mais do que suficiente para lembrar a todos que o peso de seu nome condizia com sua força, transformou‐se em uma onda espiritual e explodiu através da catedral.",她的魔力，足以讓所有人想起她過往被稱為大魔女之時的真正名號，那魔力化作靈波在大聖堂內炸開來。,她的魔力，足以让所有人想起她过往被称为大魔女之时的真正名号，那魔力化作灵波在大圣堂内炸开来。,"Il suo potere magico, che era stato più che sufficiente per ricordare a tutti i presenti che il suo nome era stato all'altezza della sua forza, divenne un'onda spirituale ed esplose nella cattedrale."
,"Its shockwave made the stained glass windows shatter, and colorful glass shards poured down everywhere. ","The impact made the stained glass windows shatter, and colorful glass shards poured down everywhere."," That impact made the stained glass windows shatter, and colorful glass shards poured down everywhere.",その衝撃で、大聖堂内のステンドグラスが弾け飛んで、色とりどりのガラス片が降り注いだ。,[=JP],"Этот толчок разбил витражи, и повсюду рассыпались красочные осколки стекла.","O impacto fez com que os vitrais da catedral se despedaçassem, e estilhaços de vidro colorido caíram como chuva.",大聖堂內的彩繪玻璃在衝擊之下被震碎，五顏六色的玻璃碎片紛紛落下。,大圣堂内的彩绘玻璃在冲击之下被震碎，五颜六色的玻璃碎片纷纷落下。,Quell'impatto fece a pezzi le finestre in vetro e colorati frammenti di vetro caddero da ogni parte.
Chiester00,"""S-Spirit particle warfare defenses!! Hurry on reboot!!"" ","""S‐spirit particle warfare defenses!! Hurry on recovery!!""","""S, spirit particle warfare defenses!! Hurry on reboot!!""",「れ、霊子戦防御！！　復旧急げ！！」,[=JP],"""О... оборона от духовных частиц! Поспешите перезагрузиться!""","""D‐Defesa contra partículas espirituais!! Apressem‐se para se recuperarem!!""",「靈、靈子戰防御！！加緊恢復！！」,「灵、灵子战防御！！加紧恢复！！」,"""D-Difese belliche da particelle spirituali!! Procedere subito con il riavvio!!"""
,"However, all of the Chiester honor guards, who didn't have spirit particle defenses, toppled over like dolls. ","However, all of the Chiester honor guards, who didn't have spirit particle defenses, toppled over like dolls.","However, all of the Siesta honor guards, who didn't have spirit particle defenses, toppled over like dolls.",しかし、霊子戦防備のないシエスタ儀仗兵たちは全員、人形が転ぶようにぱたぱたと床に倒れる。,[=JP],"Однако все Чиесты почётного караула, не имеющие защиты от духовных частиц, опрокинулись как куклы.","Porém, todas as Guardas de Honra Chiester, que não possuíam defesas contra partículas espirituais, tombaram como bonecas.",然而，對靈子戰毫無防備的所有謝絲塔儀仗兵，都像沒有生命的人偶似地紛紛倒在地上。,然而，对灵子战毫无防备的所有谢丝塔仪仗兵，都像没有生命的人偶似地纷纷倒在地上。,"Tuttavia, tutte le guardie d'onore Siesta, che non avevano difese da particelle spirituali, caddero come bambole."
,"The ceiling snipers were defended and able to avoid a crash, but it would take several minutes before the system could be rebooted. ","The ceiling snipers, who were defended, were able to avoid their systems going down completely, but it would take several minutes before they could recover."," The ceiling snipers, who were defended, were able to avoid a system down, but it would take several minutes before the system could be rebooted.",防備のある天井狙撃班は、システムダウンこそ免れるが、システム復旧に数百秒を掛ける。,[=JP],"Защищённые потолочные снайперы сумели избежать поломки системы, но её перезагрузка займёт несколько минут.","As snipers no teto, que estavam protegidas, foram capaz de evitar que seus sistemas caíssem por completo, mas levaria vários minutos até que elas pudessem se recuperar.",天花板上的狙擊班因為有所防備，而免於陷入系統癱瘓，但也需要幾百秒鐘進行系統修復。,天花板上的狙击班因为有所防备，而免于陷入系统瘫痪，但也需要几百秒钟进行系统修复。,"I cecchini sul soffitto, che ne erano protetti, furono capaci di evitare un arresto di sistema, ma sarebbero occorsi diversi minuti prima che il sistema venisse riavviato."
,......That span of time... ...should be enough to reach Erika... ,.........That span of time......would be enough to reach Erika...,.........That span of time......should have been enough to reach Erika...,………それだけの時間があれば、……ヱリカまで至るには充分…。,[=JP],".........Этого времени...... должно быть достаточно, чтобы добраться до Эрики...",.........Esse intervalo de tempo......seria o bastante para alcançar Erika...,………只要有這點時間，……就已經足夠到達繪梨花所在之處…。,………只要有这点时间，……就已经足够到达绘梨花所在之处…。,... Quel lasso di tempo... sarebbe stato sufficiente per raggiungere Erika...
,"However, it wouldn't be possible to defeat Erika in just a few minutes. There was no way they'd be able to carry Battler away in that time...! ","However, Erika couldn't be defeated in just a few minutes.{n}There was no way they could carry Battler away in that time...!"," However, Erika couldn't be defeated in just a few minutes. There was no way they could carry Battler away in that time...! ",しかし、数分程度であのヱリカを倒せるわけがない。戦人を連れ去れるわけもない…！,しかし、数分程度であのヱリカを倒せるわけがない。{n}戦人を連れ去れるわけもない…！,Но её не победить всего за пару минут.{n}За этот промежуток они не смогут увести Баттлера!..,"Porém, Erika não seria derrotada em poucos minutos.{n}Não havia como ela fugir com Battler nesse meio tempo...!",但是，就這幾分鐘不可能把那個繪梨花打倒。{n}也不可能將戰人帶走…！,但是，就这几分钟不可能把那个绘梨花打倒。{n}也不可能将战人带走…！,"Tuttavia, Erika non poteva essere sconfitta solo in pochi minuti. Non c'era modo che potessero portar via Battler in così poco tempo...!"
,What else could they use this precious time for?! ,What should they use this precious time for?!,What should they use this precious time for?! ,この貴重な時間を何に活かせばいいかわからない！,[=JP],На что потратить это драгоценное время?!,Como ela deveria usar esse precioso tempo?!,該如何好好利用這寶貴的時間！？,该如何好好利用这宝贵的时间！？,Per cosa avrebbero usato questo tempo prezioso?!
,Beato dashed down the red carpeted path. ,Beato dashed down the red carpeted path.,[=UP],ベアトは赤絨毯の道を駆ける。,[=JP],Беато понеслась по красной ковровой дорожке.,Beato correu pelo caminho vermelho.,貝阿朵沿著紅地毯向前疾奔。,贝阿朵沿着红地毯向前疾奔。,Beato corse sul tappeto rosso.
,"She ran down the path to the grave, which was lined by Chiester troops lying there like corpses. ","She ran down the path to the grave, which was lined by Chiester troops lying there like corpses."," She ran down the path to the grave, which was lined by Siesta troops lying there like corpses.",シエスタ兵たちが、屍のように倒れて転がる墓場への道を駆ける。,[=JP],"Она бежала по пути к могиле, выстланном Чиестами, лежащими как трупы.","Correu em direção ao túmulo, que estava coberto por tropas Chiester, caídas como cadáveres.",這條通往墳墓的道路上躺滿了屍體般一動不動的謝絲塔兵。,这条通往坟墓的道路上躺满了尸体般一动不动的谢丝塔兵。,"Corse lungo il percorso verso il sepolcro, che era fiancheggiato dalle truppe Siesta che giacevano come cadaveri."
,"She had called this place hell. ...In that case, running from hell to the grave was actually going backwards. ","She had called this place hell.{n}......In that case, running from hell to the grave was actually going backwards."," She had called this place hell.......In that case, running from hell to the grave was actually going backwards.",彼女はここを、地獄だと呼んだ。……なら、地獄から墓場への道は、むしろ逆走だ。,彼女はここを、地獄だと呼んだ。{n}……なら、地獄から墓場への道は、むしろ逆走だ。,"Она назвала это место адом.{n}......В таком случае, бег из ада к могиле нёс обратный смысл.","Ela havia chamado este lugar de inferno.{n}......Neste caso, correr do inferno ao túmulo seria tresandar.",她將這裡稱為地獄。{n}……那麼，從地獄通向墳墓的道路，倒不如說是逆行。,她将这里称为地狱。{n}……那么，从地狱通向坟墓的道路，倒不如说是逆行。,"Lei ha chiamato inferno questo posto. ... In questo caso, correre dall'inferno alla tomba è in realtà ritornare indietro."
,Beato's figure dashing through the corpse-ridden path truly symbolized her resurrection...! ,Beato's figure dashing through the corpse‐ridden path truly symbolized her resurrection...!, Beato's figure dashing through the corpse-ridden path truly symbolized her resurrection...!,屍の道を駆け抜けるベアトの姿は、今まさに、復活のそれに相応しい…！,[=JP],"Фигура Беато, несущаяся по дороге с трупами, как ничто другое символизировала её воскрешение!..","A figura de Beato, percorrendo caminho cercado por cadáveres, representava sua ressurreição...!",貝阿朵衝過橫屍遍地的道路，正是復活的逆行…！,贝阿朵冲过横尸遍地的道路，正是复活的逆行…！,La figura di Beato che correva attraverso il percorso libero da cadaveri simboleggiava veramente la sua resurrezione...!
Ronove,"""Milady, take this...!"" ","""Milady, take this...!""",[=UP],「お嬢様、これを…！」,[=JP],"""Миледи, возьмите!..""","""Ojou‐sama, pegue isto...!""",「小姐，拿著這個…！」,「小姐，拿着这个…！」,"""Milady, prenda questo...!"""
{f:5:Beatrice},"""Got it!!"" ","""Got it!!""",[=UP],「もらうぞッ！！」,[=JP],"""Поймала!""","""Manda!!""",「收下了！！」,[=CHT],"""Preso!!"""
,"As she dashed, she snatched something white from Ronove's outstretched hand. ","As she dashed, she snatched something white from Ronove's outstretched hand.",[=UP],駆け抜けざまに、ロノウェが手渡した白い何かを引っ手繰る。,[=JP],Она на бегу схватила нечто белое с протянутой руки Ронове.,"Enquanto corria, ela pegou algo branco que estava na mão que Ronove esticou para ela.",貝阿朵一面向前衝，一面一把抓過羅諾威遞過來的白色東西。,贝阿朵一面向前冲，一面一把抓过罗诺威递过来的白色东西。,"Mentre correva, lei strappò qualcosa di bianco dalla mano tesa di Ronove."
,There was no longer anyone blocking her path to Erika...!! ,There was no longer anyone blocking her path to Erika...!!, There was no longer anyone blocking her path to Erika...!! ,ヱリカまでもう何も、遮る者などいない…！！,[=JP],Больше никто не преграждал ей путь к Эрике!..,Não havia mais ninguém bloqueando o caminho dela até Erika...!!,通向繪梨花所在之處的道路上，已經沒有任何阻礙…！！,通向绘梨花所在之处的道路上，已经没有任何阻碍…！！,Non c'era più nessuno che bloccava il suo percorso verso Erika...!!
,"However, at that instant, a golden thread came from in front of her and rapidly sewed through the red carpet towards her like a sewing machine! ","However, that instant, a golden thread came from in front of her and rapidly sewed through the red carpet towards her like a sewing machine!",[=UP],しかしその時、前方から黄金の縫い糸が、ミシンのような連打音を立てて赤絨毯を縫い迫る！,[=JP],"Но тут перед ней возникла золотая нить и, как швейная машинка, быстро сшила красный ковёр по направлению к ней!","Porém, nesse instante, um fio de ouro veio em sua direção, e rapidamente costurou através do tapete vermelho à sua frente, como uma máquina de costura!",然而就在此時，黃金的縫合線連續發出縫紉機一般的響聲，一面將紅地毯陸續縫合，一面從前方迅速向貝阿朵逼近！,然而就在此时，黄金的缝合线连续发出缝纫机一般的响声，一面将红地毯陆续缝合，一面从前方迅速向贝阿朵逼近！,"Tuttavia, in quell'istante, un filo dorato le venne di fronte e rapidamente cucì attraverso il tappeto rosso verso di lei come una macchina da cucire!"
{f:5:Beatrice},"""Hoh, we have a meddler...!!"" ","""Hoh, we have a meddler...!!""",[=UP],「ほぅ、邪魔者がいたかッ…！！」,[=JP],"""Хо, ещё одна помеха!..""","""Hoh, temos uma intrometida aqui...!!""",「嗬，有人礙事麼…！！」,「嗬，有人碍事么…！！」,"""Hoh, abbiamo un ficcanaso...!!"""
Chiester410,"""Reloading complete, requesting data nyeh!"" ","""Reloading complete, requesting data nyeh!""",[=UP],「再装填完了ッ、データ要求にぇ！」,[=JP],"""Перезагрузка завершена, запрос данных, нье!""","""Carregamento completo, requisitando dados, nyeh!""",「再裝彈結束，請求數據捏！」,「再装弹结束，请求数据捏！」,"""Ricarica completa, richiesta dati nyeh!"""
Chiester45,"""Firing radar targeted. Data link to 410!!"" ","""Firing radar targeted. Data link to 410!!""",[=UP],「射撃用レーダー補足っ。４１０へデータリンク！！」,「射撃用レーダー捕捉っ。４１０へデータリンク！！」,"""Радар ведения огня нацелен. Передача данных 410!""","""Radar de disparo visado. Data link para 410!!""",「射擊用雷達捕捉。與 410 進行數據連接！！」,「射击用雷达捕捉。与 410 进行数据连接！！」,"""Bersaglio radar per far fuoco. Connessione Dati a 410!!"""
,410 was clever. ,410 was clever.,[=UP],４１０は狡猾だった。,[=JP],410 умна.,410 era esperta.,410 非常狡猾。,[=CHT],410 fu astuta.
,She had predicted that {f:5:Virgilia} would go for a spirit particle attack...and had folded her ears and 45's over beforehand. ,She had predicted that {f:5:Virgilia} would go for a spirit particle attack...and had folded over her ears and 45's beforehand., She had predicted that Virgilia would go for a spirit particle attack...and had folded over her ears and 45's beforehand.,ワルギリアの霊子攻撃を予見して、ずっと４５とともに耳を折って畳んで備えていたのだ。,[=JP],"Она предвидела, что {f:5:Вергилия} пойдёт на атаку духовными частицами, и заранее сложила свои уши и уши 45.","Ela previu que {f:5:Virgilia} fosse usar um ataque de partículas espirituais...e dobrou com antecedências suas orelhas, bem como as de 45.",她預先料到了瓦爾基莉亞的靈子攻擊，一直跟 45 把耳朵折疊起來做好準備。,她预先料到了瓦尔基莉亚的灵子攻击，一直跟 45 把耳朵折叠起来做好准备。,Aveva previsto che Virgilia avrebbe usato un attacco di particelle spirituali... e aveva piegato le sue orecchie e quelle di 45.
,"So, they were the only ones who weren't taken out. ","So, they were the only ones that weren't taken out."," So, they were the only ones that weren't taken out.",だから彼女らだけダウンしない。,[=JP],Поэтому они единственные не выбыли.,"Por isso, elas eram as únicas que não haviam sido afetadas.",所以只有她們沒有陷入癱瘓。,所以只有她们没有陷入瘫痪。,"Perciò, loro erano le uniche che non erano state messe fuori gioco."
Chiester410,"""Firing!!"" ","""Firing!!""",[=UP],「射撃！！」,[=JP],"""Огонь!""","""Fogo!!""",「射擊！！」,「射击！！」,"""Fuoco!!"""
,"Once again, the golden sewing thread chased after Beato, weaving like a sewing machine. ","Once again, the golden sewing thread chased after Beato, weaving like a sewing machine.",[=UP],再び、黄金の縫い糸がミシンのように連打で縫いベアトを追う。,[=JP],"За Беато снова погналась золотая нить, сшивающая ковёр, как швейная машинка.","Mais uma vez, a linha de costura foi atrás de Beato, tecendo como uma máquina de costura.",黃金的縫合線再次像縫紉機針一般連續縫著向貝阿朵逼近。,黄金的缝合线再次像缝纫机针一般连续缝着向贝阿朵逼近。,"Ancora una volta, il filo da cucire dorato, inseguì Beato, tessendo come una macchina da cucire."
,It was as though an undulating golden snake was shooting after her. ,It was as though an undulating golden snake was shooting after her., It was as though an undulating golden snake was shooting after her.,それはまるで、うねる黄金の蛇が彼女を鋭く追い立てるようだった。,[=JP],Ей вслед как будто ударяла волнистая золотая змея.,Como se uma cobra dourada ondulante tivesse sido atirada contra ela.,如同一條翻卷的黃金蛇緊追著她不放。,如同一条翻卷的黄金蛇紧追着她不放。,Era come se un ondulato serpente dorato fosse stato sparato per inseguirla.
{f:5:Beatrice},"""Impudence...!! You mean to delay my precious showdown with Erika...?!"" ","""Impudence...!! How dare you interfere at a moment so invaluable for my showdown with Erika...!""","""Impudence...!! You try to delay my precious showdown with Erika...?!""",「小癪な…ッ！！　ヱリカとの一騎打ちの貴重な時間を邪魔しおって…！」,[=JP],"""Наглость!.. Откладываете мою драгоценную схватку с Эрикой?!""","""Impudência...!! Como ousa interferir em um momento tão importante como o meu confronto contra Erika...!""",「真是無禮…！！浪費妾身與繪梨花單挑的寶貴時間…！」,「真是无礼…！！浪费妾身与绘梨花单挑的宝贵时间…！」,"""Che impudenza...!! State cercando di ritardare il mio prezioso confronto con Erika...?!"""
