Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kyrie,"Since Father went to all the trouble of telling us that it's beloved, we can imagine that it's a hometown he had strong feelings for. ...Did Father come from Odawara?"" ","""Since he explicitly mentioned that it's {loghint:natsukashiki:beloved}, I can imagine that it's a home he thought about very deeply. ......Didn't Father come from Odawara?"""," Since he went to all the trouble of telling us that it's beloved, I can imagine that it's a hometown he thought about very deeply. ......Didn't Father come from Odawara?""",　懐かしきとわざわざ断るところを見ると、とても思い入れのある故郷のように思えるわね。……お父さんは小田原の出身だったかしら？」,「懐かしきとわざわざ断るところを見ると、とても思い入れのある故郷のように思えるわね。……お父さんは小田原の出身だったかしら？」,"""Раз он постарался привлечь наше внимание к тому, что он его {loghint:natsukashiki:отрада}, то считаю, это родной город, о котором он думает очень тепло. ......Он же из Одавара?""","""Como ele mencionou explicitamente como sendo a {loghint:natsukashiki:amada}, posso imaginar que é um lar no qual ele detinha de profundos sentimentos. ......O pai não veio de Odawara?""",「從特意用“令人懷念的”這個詞來看，感覺對這故鄉很有感情呢。……爸是不是小田原出身？」,「从特意用“令人怀念的”这个词来看，感觉对这故乡很有感情呢。……爸是不是小田原出身？」,"Dato che si è preso la briga di dirci che è quella amata, posso immaginare che sia una terra natale a cui pensa molto profondamente. ... Nostro Padre non proviene da Odawara?"""
Ushiromiya Eva,"""......Odawara is definitely where he was born, but I don't think that's the hometown he loved. I imagine all of us siblings have the same place in mind."" ",""".........Odawara is definitely where he was born, but I don't think this home Father loved was Odawara. I believe all of us siblings are thinking of the same place.""","""............Odawara is definitely where he was born, but I don't think this hometown Father loved was Odawara. I believe all of us siblings are thinking of the same place.""",「………生まれは確かに小田原だけど、お父様が懐かしむ故郷は、多分、小田原のことじゃないわ。それについては、多分、兄弟たちは全員、同じ場所で認識してるわね。」,「………生まれは確かに小田原だけど、お父様が懐かしむ故郷は、多分、小田原のことじゃないわ。それについては、多分、兄弟たちは全員、同じ場所で認識してるわね」,"""............Да, он действительно родился в Одавара, но не думаю, что любимым городом отца была Одавара. Полагаю, все мы, братья и сёстры, думали об этом месте.""",""".........Odawara definitivamente é onde ele nasceu, mas eu não acho que este lar que o pai amava seja Odawara. Acredito que todos nós irmãos estejamos pensando no mesmo lugar.""",「………雖然爸確實是在小田原出生的，但爸會懷念的故鄉，大概不是小田原。關於這點，我想，四兄妹都認為是同一個地點哦。」,「………虽然爸确实是在小田原出生的，但爸会怀念的故乡，大概不是小田原。关于这点，我想，四兄妹都认为是同一个地点哦。」,"""... Odawara è di sicuro dove è nato, ma non credo che la ‘terra natia’ che lui ami sia Odawara. Credo che tutti noi fratelli stiamo pensando allo stesso posto."""
Ushiromiya Rosa,"""...Right. This probably isn't Odawara. From what I've heard, he had a very fun time as a youth."" ","""...Yes. This probably isn't Odawara. From what I've heard, he had a very fun time as a youth.""","""...Right. This probably isn't Odawara. From what I've heard, he had a very fun time as a youth.""",「…そうね。多分、小田原じゃないわね。聞いた話では、とても楽しい少年時代だったそうよ。」,「…そうね。多分、小田原じゃないわね。聞いた話では、とても楽しい少年時代だったそうよ」,"""...Да. Это наверняка не Одавара. Из того, что мне доводилось слышать, у него была радостная юность.""","""...Sim. Esta provavelmente não é Odawara. Pelo que ouvi, ele se divertiu muito quando era jovem.""",「…是呢。應該不是小田原。據我聽說，爸有個非常快樂的少年時代呢。」,「…是呢。应该不是小田原。据我听说，爸有个非常快乐的少年时代呢。」,"""... Già. Probabilmente non è Odawara. Da quello che ho sentito, ha avuto dei momenti davvero divertenti da giovane."""
Ushiromiya Rudolf,"""Hahhaha. ...Being made the Ushiromiya Family Head was probably Dad's greatest bit of misfortune in life."" ","""Hahhaha. ...Dad's greatest misfortune in his life was probably being made the Ushiromiya family head.""","""Hahhaha. ...Father's greatest misfortune in his life was probably being made the Ushiromiya family head.""",「はっはは。…親父の人生で最大の不幸は多分、右代宮家の当主にさせられたことだろうよ。」,「はっはは。…親父の人生で最大の不幸は多分、右代宮家の当主にさせられたことだろうよ」,"""Ха‐ха‐ха‐ха. ...Величайшим несчастьем отца наверняка стало его становление главой семьи Уширомия.""","""Hahhaha. ...O maior azar do pai em sua vida provavelmente foi ter sido escolhido como o chefe da família Ushiromiya.""",「哈、哈哈。…老爸人生中最大的不幸，大概就是被迫當上右代宮家當主吧。」,「哈、哈哈。…老爸人生中最大的不幸，大概就是被迫当上右代宫家当主吧。」,"""Hahhaha. ... La più grande sventura di nostro Padre in vita sua fu probabilmente quello di essere eletto capofamiglia degli Ushiromiya."""
Ushiromiya Krauss,"""...Probably. Father didn't actually want to become the Head."" ","""......Probably. Father really hadn't wanted to become the Ushiromiya family head.""",[=UP],「……恐らくな。親父殿は右代宮家の当主になど、本当はなりたくなかったのだ。」,「……恐らくな。親父殿は右代宮家の当主になど、本当はなりたくなかったのだ」,"""......Это да. Отец очень не хотел им становиться.""","""......Provavelmente. O pai realmente não queria se tornar o chefe da família Ushiromiya.""",「……恐怕是呢。父親大人其實根本沒有想過要當右代宮家的當主。」,「……恐怕是呢。父亲大人其实根本没有想过要当右代宫家的当主。」,"""... Probabilmente. Lui non lo voleva davvero diventare."""
Ushiromiya Kyrie,"""So where is this place? Is there a river there where sweetfish swim?"" ","""So where is it? And is there a {loghint:kawa:river} where {loghint:ayu:sweetfish} swim?""","""So where is it? And is there a river where sweetfish swim?""",「それはどこなのかしら？　そしてそこに鮎の泳ぐ川は？」,[=JP],"""Итак, где же этот город? А также где находится {loghint:kawa:река}, в которой плавает айю?""","""Então, onde é? E lá tem um {loghint:kawa:rio} onde os ayus nadam?""",「那是在哪兒呢？在那裡有游著鮎魚的河嗎？」,「那是在哪儿呢？在那里有游着鲇鱼的河吗？」,"""Quindi dov'è? E c'è un fiume dove nuotano gli ayu?"""
Ushiromiya Eva,"""...Maybe there was at the time. There's been a lot of development there since then, and the sweetfish might have disappeared. It would be extremely difficult to investigate whether sweetfish were there during Grandfather's boyhood years."" ","""......Maybe there was at the time. I'm sure that there has been a lot of development there by now, so the sweetfish might have disappeared. It would be extremely difficult to investigate whether there were sweetfish there during the time Grandfather was a boy.""","""......Maybe they were there at the time. By now, there has been a lot of development there, and the sweetfish might have disappeared. It would be extremely difficult to investigate whether there were sweetfish there during the time Grandfather was a boy.""",「……当時はあったんじゃないかしら。今はだいぶ開発が進んだでしょうから、鮎はいなくなってるかもしれない。お祖父さまが少年時代の当時に鮎がいた、と言われると非常に調べるのは困難ね。」,「……当時はあったんじゃないかしら。今はだいぶ開発が進んだでしょうから、鮎はいなくなってるかもしれない。お父様が少年時代の当時に鮎がいた、と言われると非常に調べるのは困難ね」,"""......Может, в то время они там и водились. Но теперь, из‐за разнообразных работ по развитию разных отраслей, айю могла исчезнуть. Будет крайне сложно вычислить, водилась ли там айю, когда отец был юношей.""","""......Talvez tivesse na época. Tenho certeza de que há bastante desenvolvimento por lá agora, então os ayus podem ter desaparecido. Poderia ser extremamente difícil investigar se haviam ayus lá durante o tempo em que o vovô era um garoto.""",「……當時或許有吧。現在那兒好像已經開發得差不多了，也許已經沒有鮎魚了。提起爸少年時代時有鮎魚的河，可是很難調查的哦。」,「……当时或许有吧。现在那儿好像已经开发得差不多了，也许已经没有鲇鱼了。提起爸少年时代时有鲇鱼的河，可是很难调查的哦。」,"""... Forse ve ne erano a quel tempo. Ma ora, ci sono un sacco di strutture, e gli ayu potrebbero essere spariti. Sarebbe estremamente difficile investigare se c'erano o meno durante il periodo in cui il Nonno era un ragazzo."""
Ushiromiya Krauss,"""And there probably isn't just a single river. I believe we all gave this a thorough investigation geographically. ...You even went to the actual place to investigate directly, right, Eva?"" ","""There's not just one river, either. I believe we all investigated thoroughly in a geographical sense. ......You even went to the actual place to investigate directly, didn't you, Eva?""","""There is no single river, right? I believe we all investigated thoroughly in a geographical sense. ......You even went to the actual place to investigate directly, right Eva?""",「川も一本ではないだろう。地理的な意味では我々もそれぞれにかなり調べたつもりだ。……絵羽に至っては、現地まで直接調べに行ったんじゃないかね？」,[=JP],"""Но ведь там нет реки, так? Полагаю, мы уже проверяли это в географическом аспекте. ......Ты даже съездила в само место, чтобы провести расследование, верно, Ева?""","""Além disso, não há apenas um rio. Acredito que todos nós investigamos minuciosamente em um sentido geográfico. ......Você até foi ao local para investigar diretamente, não foi, Eva?""",「河可不止一條吧。對於其地理上的意義，我們各自都進行了不少調查。……至於繪羽，不是都直接去實地考察過了嗎？」,「河可不止一条吧。对于其地理上的意义，我们各自都进行了不少调查。……至于绘羽，不是都直接去实地考察过了吗？」,"""Non c'è un singolo fiume, giusto? Credo che tutti abbiamo esaminato in senso geografico. ... Tu sei persino andata nel posto reale per investigare direttamente, giusto Eva?"""
Ushiromiya Eva,"""That was only as a vacation. ...But, the townscape had changed completely since Father's time. After all, it was caught up in that war, wasn't it? By now, even precisely locating the place Father lived is impossible. ...I imagine that if Father went there himself now, even he wouldn't be able to pick out the place he'd lived anymore."" ","""That was only as a vacation. ......But the townscape had changed completely from Father's time. After all, there was a war in between. It was impossible to even figure out where Father actually lived. ...Probably, even if Father dragged himself to the actual location, by now, even he wouldn't be able to determine where it was that he lived.""","""That was only as a vacation. ......But the townscape had changed completely from Father's time. After all, it was caught up in the war, wasn't it? It was impossible to even figure out where Father actually lived. ...Probably, even if Father dragged himself to the actual location, by now, even he wouldn't be able to determine where it was that he lived.""",「あくまでも旅行としてよ。……でも、町並みは当時と完全に変わってる。何しろ戦争を挟んでるのよ？　お父様がどこに住んでいたのかさえ、正確な場所の把握は不可能よ。…多分、お父様が自ら現地へ足を運んでも、今となっては、どこに住んでいたか特定できないでしょうね。」,「あくまでも旅行としてよ。……でも、町並みは当時と完全に変わってる。何しろ戦争を挟んでるのよ？　お父様がどこに住んでいたのかさえ、正確な場所の把握は不可能よ。…多分、お父様が自ら現地へ足を運んでも、今となっては、どこに住んでいたか特定できないでしょうね」,"""Это была всего лишь поездка, чтобы отдохнуть. ......Но городской ландшафт совершенно изменился со времён отца. Ведь город затронула война. Невозможно было даже узнать, где жил отец. ...Наверное, даже если бы отец приехал туда, то сам он не смог бы определить, где жил.""","""Aquilo foram apenas férias. ......Mas a paisagem urbana mudou completamente desde o tempo do pai. Afinal, houve uma guerra no meio. Foi impossível até mesmo descobrir onde o pai chegou a morar. ...Provavelmente, mesmo se o pai se arrastasse até o lugar, agora, nem ele seria capaz de determinar onde foi que ele viveu.""",「那只是去旅行喲。……不過，城鎮布局已與當時完全不同。畢竟，期間夾了場戰爭哦？就連搞清爸當時準確的住處都辦不到。…大概，就算爸親赴現場，事到如今，也無法確定自己曾經的住處在哪兒了吧。」,「那只是去旅行哟。……不过，城镇布局已与当时完全不同。毕竟，期间夹了场战争哦？就连搞清爸当时准确的住处都办不到。…大概，就算爸亲赴现场，事到如今，也无法确定自己曾经的住处在哪儿了吧。」,"""Quella fu solo una vacanza. ... Ma il paesaggio urbano era cambiato completamente dal periodo di nostro Padre. Dopotutto, fu raggiunto dalla guerra, no? Era impossibile persino immaginare dove nostro Padre sia vissuto veramente. ... Probabilmente, anche se venisse portato nell'ubicazione attuale, ora come ora, persino lui non sarebbe capace di determinare dove è vissuto."""
Ushiromiya Rudolf,"""Well, after all, those guys have also gone through a remarkable recovery..."" ","""They've had a remarkable revival over there, after all...""","""Because that place has had a remarkable revival...""",「あちらさんもずいぶん目覚しく復興したって話だからな…。」,「あちらさんもずいぶん目覚しく復興したって話だからな…」,"""Потому что это место здорово расцвело...""","""Teve um renascimento memorável por lá, afinal...""",「畢竟，他們那邊也得到了成果驚人的復興啊…」,「毕竟，他们那边也得到了成果惊人的复兴啊…」,"""Perché quel posto ha avuto una notevole ripresa..."""
Ushiromiya Kyrie,"""......Does the part about a sweetfish river bring any place name clearly to mind?"" ","""............Doesn't any place name come clearly to mind after hearing ""{loghint:ayu no kawa:sweetfish river}""?""","""............After hearing about a sweetfish river, does any place name come clearly to mind?""",「…………鮎の川、と言われて、はっきりとした地名は出ないの？」,[=JP],"""............При словах 'изобильная {loghint:ayu no kawa:айю река}' вам ничего не приходит в голову?""","""............Nenhum lugar vem claramente à mente depois de ouvir ""{loghint:ayu no kawa:rio dos ayus}""?""",「…………說到鮎之川，就推斷不出一個明確的地名嗎？」,「…………说到鲇之川，就推断不出一个明确的地名吗？」,"""... Dopo aver sentito del fiume di ayu, vi viene in mente qualche nome di posto?"""
Ushiromiya Rudolf,"""Well, yeah. After all, they're sweetfish, right? People say they live in rivers with clean water, so there are countless rivers that might work. Any stream Dad innocently went sweetfish-fishing in was probably buried by the development later. It'd be different if we had a map from before the war or a person who knew a lot about how the area was before the war, but..."" ","""Not really. I mean, they're sweetfish, right? People say they live in rivers with {loghint:kirei:clean} {loghint:mizu:water}, so there are countless rivers we could guess at. Any {loghint:ogawa:stream} that Dad innocently went {loghint:ayuzuri:sweetfish‐fishing} in was probably buried by the development later. It would be different if we had a map from before the war, or a person who knew a lot about how the area was before the war, but...""","""Well, I wonder. After all, they're sweetfish, right? People say they live in rivers with clean water, so there are countless rivers we could guess at. Any stream that Father innocently went sweetfish-fishing in was probably buried by the development later. It would be different if we had a map from before the war, or a person who knew a lot about how the area was before the war, but...""",「そりゃあなぁ。何しろ、鮎だぜ？　水が綺麗な川に住むってんだから、それこそ心当たりの川は無数だったろうさ。親父が無邪気に鮎釣りをした小川も、その後の開発で埋められたりもしただろう。戦前の地図、もしくは戦前の現地に詳しい人でもいりゃあ話は別だが…。」,「そりゃあなぁ。何しろ、鮎だぜ？　水が綺麗な川に住むってんだから、それこそ心当たりの川は無数だったろうさ。親父が無邪気に鮎釣りをした小川も、その後の開発で埋められたりもしただろう。戦前の地図、もしくは戦前の現地に詳しい人でもいりゃあ話は別だが…」,"""Ну, трудно сказать. В конце концов, это же айю, верно? Говорят, что эта рыба проживает в {loghint:kirei:чистой} {loghint:mizu:воде}, а значит нам придётся гадать среди множества рек. Любой {loghint:ogawa:ручей}, куда отец ходил беспечно {loghint:ayuzuri:рыбачить}, наверняка оказался погребён из‐за последовавших затем строительных работ. Другое дело, будь у нас карта довоенного периода или человек, знающий местность до войны, но......""","""Claro que não. Quero dizer, são ayus, certo? As pessoas dizem que eles vivem em rios com {loghint:mizu:água} {loghint:kirei:limpa}, então há incontáveis rios que poderíamos escolher. Qualquer {loghint:ogawa:corrente} em que o pai ia inocentemente {loghint:ayuzuri:pescar ayus} provavelmente foi enterrada pelo desenvolvimento posterior. Seria diferente se tivéssemos um mapa de antes da guerra ou uma pessoa que soubesse bastante sobre como a área era antes da guerra, mas...""",「這個嘛。畢竟是鮎魚啊。因為只要在水質清澈的河裡便可棲息，所以符合線索的河有無數條啊。爸當年天真無邪地釣鮎魚的小河，也已經因之後的開發填平了吧。若是有戰前的地圖或熟悉戰前當地情況的人，那就另當別論了…」,「这个嘛。毕竟是鲇鱼啊。因为只要在水质清澈的河里便可栖息，所以符合线索的河有无数条啊。爸当年天真无邪地钓鲇鱼的小河，也已经因之后的开发填平了吧。若是有战前的地图或熟悉战前当地情况的人，那就另当别论了…」,"""Beh, chissà. Dopotutto, sono degli ayu giusto? La gente dice che vivono in fiumi dall'acqua pulita, quindi ce ne sarebbero infiniti da indovinare. Qualsiasi corrente che nostro Padre ha usato per pescare probabilmente sarà stata sepolta poi dalle costruzioni. Sarebbe diverso se avessimo una mappa antecedente alla guerra, o una persona che conoscesse molto l'area prima della guerra, ma..."""
Ushiromiya Kyrie,"""...It probably isn't something like that."" ","""......It probably isn't something like that.""",[=UP],「……多分、そういう話ではないわ。」,「……多分、そういう話ではないわ」,"""......Думаю, это не то.""","""......Provavelmente não é algo assim.""",「……大概，不是指這個。」,「……大概，不是指这个。」,"""... Probabilmente non è una cosa del genere."""
Ushiromiya Krauss,"""What do you mean...?"" ","""What do you mean...?""",[=UP],「どういうことだね…？」,[=JP],"""О чём ты?""","""O que você quer dizer...?""",「此話怎講…？」,「此话怎讲…？」,"""Che vuoi dire...?"""
Ushiromiya Kyrie,"""...Behold the sweetfish river running through my beloved hometown. You who seek the Golden Land, follow its path downstream in search of the key. ...After these two lines, there's a single blank line. ",""".........Behold the sweetfish river, running through my beloved home of old. You who seek the Golden Land, follow its path downstream in search of the key. ...After these two lines, there is a single blank line.""",""".........My beloved hometown, the sweetfish river running through it. You who seek the Golden Land, follow its path downstream and seek the key. ...After these two lines, there is a single blank line.",「………懐かしき、故郷を貫く鮎の川。黄金郷を目指す者よ、これを下りて鍵を探せ。…ここまでの２行で、一度改行してるのよね。,「………懐かしき、故郷を貫く鮎の川。黄金郷を目指す者よ、これを下りて鍵を探せ。…ここまでの２行で、一度改行してるのよね」,""".........‘Через край родной мой, отрада моя, изобильная айю река катит воды свои’. 'Ты, кто ищет Золотую Землю, за её течением вниз последуй в поисках желанного ключа'. ...После этих двух строчек следует пробел.""",""".........O rio dos ayus passa pela minha amada cidade passada. Aqueles que almejam pela Terra Dourada, sigam rio abaixo e procurem pela chave. ...Depois dessas duas linhas, há uma única linha em branco.""",「………令人懷念的，貫穿故鄉的鮎之川。追尋黃金鄉之人啊，沿其而下尋找鑰匙吧。…在這兩行之後，就另起了段落。」,「………令人怀念的，贯穿故乡的鲇之川。追寻黄金乡之人啊，沿其而下寻找钥匙吧。…在这两行之后，就另起了段落。」,"""... La mia amata terra natia, il fiume di ayu che vi scorre attraverso. Tu che cerchi la Terra Dorata, segui il suo corso verso la foce e cerca la chiave. {n}Dopo queste due righe, ce ne è una singola vuota."
Ushiromiya Kyrie,"...Something is being presented with just these two lines. What if the next three lines continue based upon that something?"" ","""...Something is being presented with just these two lines. I would suppose the next three lines continue based upon that something."""," ...Something is being presented with just these two lines. What if the next three lines continue based upon that something?""",…この２行だけで、何かの提示が成立するのよ。その何かに基づいて次の３行が続くんじゃないかしら。」,「…この２行だけで、何かの提示が成立するのよ。その何かに基づいて次の３行が続くんじゃないかしら」,"""...Эти две строчки пытаются что‐то показать. Что если три следующие строчки на чём‐то основываются?""","""...Algo está sendo apresentado só com essas duas linhas. Eu suporia que as três linhas seguintes continuam baseadas em algo desse tipo.""",「…這兩行應該形成了什麼提示。是基於這個“什麼”，才引出了下面的三行吧。」,「…这两行应该形成了什么提示。是基于这个“什么”，才引出了下面的三行吧。」,"... Qualcosa è stato presentato semplicemente con queste due frasi. E se le prossime tre continuano basate su quel qualcosa?"""
Ushiromiya Hideyoshi,"""What do you mean, something is being presented...?"" ","""I wonder what it is that's being presented, then...?""","""What do you mean, something is being presented...?""",「何かの提示って何やろな…？」,[=JP],"""Что значит, пытаются что‐то показать?""","""Eu me pergunto o que é que está sendo apresentado, então...?""",「這個什麼提示，會是啥子吶…？」,「这个什么提示，会是啥子呐…？」,"""Che cosa vuoi dire, qualcosa è stato presentato...?"""
Ushiromiya Kyrie,"""...I don't know. At any rate, what we can get from these two lines alone isn't something vague, like the question of which river it might be, but the clear presentation of the keyword ""river""."" ","""......I don't know. In any case, after just these two lines, it's not something vague like you don't know which river it is...you're able to narrow it down and say specifically what ""{loghint:kawa:river}"".""","""......I don't know. Anyway, these two lines aren't vague about the river, like they don't know which river it is. It clearly specifies this 'river'.",「……わからないわ。とにかくその２行だけで、どの川かわからないとか、そんなあやふやじゃなくて。はっきりとこの“川”という特定ができるのよ。,「……わからないわ。とにかくその２行だけで、どの川かわからないとか、そんなあやふやじゃなくて。はっきりとこの“川”という特定ができるのよ」,"""......Не знаю. Всё‐таки, эти две строчки не являются расплывчатыми касательно реки, словно они не знают что это за река. Они указывают на конкретную '{loghint:kawa:реку}'.""","""......Eu não sei. Em qualquer caso, depois dessas duas linhas, não é algo vago como se você não soubesse qual é o rio...você é capaz de diminuir as opções e dizer especificamente de qual ""{loghint:kawa:rio}"" o epitáfio está falando.""",「……不知道。總之，讀完這兩行後，並不會如霧里看花般，搞不清是哪條河。而是能清楚明了地特定出這條“川”才對。」,「……不知道。总之，读完这两行后，并不会如雾里看花般，搞不清是哪条河。而是能清楚明了地特定出这条“川”才对。」,"""... Non lo so. Ad ogni modo, queste due righe non sono vaghe riguardo al fiume, come se non si sapesse quale fosse. Specifica chiaramente questo ‘fiume’."
Ushiromiya Kyrie,"""...It may be that this isn't a ""river"" with water flowing down it. ...The ""sweetfish river"" might be some kind of metaphor. ...What sort of impressions does the word ""sweetfish"" give?"" ","""......It may be that this isn't a ""river"" with water flowing down it. ...The ""sweetfish river"" might be some kind of metaphor. ......What kind of image does the word sweetfish have?""","......It may be that this isn't a 'river' with water flowing down it. ...The 'sweetfish river' might be some kind of metaphor. ......What kind of image does the word sweetfish have?""",……ひょっとすると、水の流れる“川”ではないかもしれないわね。…“鮎の川”は何かの比喩かもしれない。……鮎という言葉にはどんなイメージがあるのかしら。」,「……ひょっとすると、水の流れる“川”ではないかもしれないわね。…“鮎の川”は何かの比喩かもしれない。……鮎という言葉にはどんなイメージがあるのかしら」,"""......Может оказаться, что это не 'река' в которой плавает рыба. ...'Айю' может оказаться какой‐нибудь метафорой. ......Какие образы вызывает айю?""","""......Pode ser que este não seja um ""rio"" com água fluindo nele. ...O ""rio de ayus"" poderia ser algum tipo de metáfora. ......A palavra ayu remete a que tipo de imagem?""",「……搞不好，這並不是指流動著水的“川”。…“鮎之川”也許是某種比喻。……“鮎”這個字，會給人留下怎樣的印象呢？」,「……搞不好，这并不是指流动着水的“川”。…“鲇之川”也许是某种比喻。……“鲇”这个字，会给人留下怎样的印象呢？」,"... Forse questo non è un ‘fiume’ con acqua che vi scorre. ... Il ‘fiume di ayu’ può essere un qualche tipo di metafora. ... Che tipo di immagine evoca la parola ayu?"""
Ushiromiya Hideyoshi,"""......Sweetfish are like salmon. They're freshwater fish, but they go out into the ocean right after they're born. When they get big, they go back to the river to live there, and then they spawn there and end their lives there. ",""".........Sweetfish are like {loghint:shake:salmon}. They're {loghint:tansui‐gyo:freshwater fish}, but they go out into the {loghint:umi:ocean} right after they're born. And when they get big, they return to the river to live there, and then they {loghint:sanran:spawn} there and end their lives there.""",""".........Sweetfish are like salmon. They're freshwater fish, but they go out into the ocean right after they're born. And when they get big, they return to the river to live there, and then they spawn there and end their lives there. ",「………鮎はシャケみたいなモンや。淡水魚だが、生まれてすぐは海に出るんや。そして大きくなると川に戻ってきて生活し、そこに産卵して生涯を終えるんや。,「………鮎はシャケみたいなモンや。淡水魚だが、生まれてすぐは海に出るんや。そして大きくなると川に戻ってきて生活し、そこに産卵して生涯を終えるんや」,""".........Айю напоминает {loghint:shake:лосося}. Она является {loghint:tansui‐gyo:пресноводной рыбой}, но сразу после своего рождения они уплывают в {loghint:umi:океан}. А когда подрастают, то возвращаются в реку, где и живут. Там же они {loghint:sanran:мечут икру} к концу своей жизни.""",""".........Ayus são como {loghint:shake:salmões}. Eles são {loghint:tansui‐gyo:peixes de água doce}, mas vão para o {loghint:umi:mar} logo depois que nascem. E quando ficam grandes, eles retornam ao rio para morar nele, e então eles {loghint:sanran:proliferam} ali e terminam suas vidas ali.""",「………鮎魚是像鮭魚那樣的魚吶。雖然是淡水魚，但是出生後會馬上游向大海。然後等長大了，又會回到河裡生活，在此產卵，了卻一生吶。」,「………鲇鱼是像鲑鱼那样的鱼呐。虽然是淡水鱼，但是出生后会马上游向大海。然后等长大了，又会回到河里生活，在此产卵，了却一生呐。」,"""... Gli ayu sono come i salmoni. Sono pesci d'acqua dolce, ma vanno fino all'oceano dopo che sono nati. E quando crescono, ritornano al fiume per vivere lì, e poi depongono le uova e terminano lì la loro vita."
Ushiromiya Hideyoshi,"Well, they leave their home at one point, but when they get big, they come back and lay eggs. Might be able to link that to the idea of clan prosperity."" ","""Well, they leave their home at one point, but the part about them getting big and returning there to lay {loghint:tamago:eggs}, that might have a family prosperity type of image.""","Well, they leave their home at one point, but when they get big and return to lay eggs, that might have a family prosperity type of image.""",ま、一度は家を出るが、大きくなって戻ってきて卵を産むってな辺りは、一族繁栄的なイメージがあるかもしれんな。」,「ま、一度は家を出るが、大きくなって戻ってきて卵を産むってな辺りは、一族繁栄的なイメージがあるかもしれんな」,"""Ну, в определённый момент они оставляют свой дом, но когда подрастают и возвращаются отложить {loghint:tamago:икру}, это может представлять собой образ процветающей семьи.""","""Bem, eles deixam seu lar em algum momento, mas a parte sobre eles crescendo e voltando para ele a fim de pôr seus {loghint:tamago:ovos} pode ser um tipo de imagem de prosperidade familiar.""",「一度離家，長大後回來產卵的這方面，或許會給人一種家族繁榮的印象吶。」,「一度离家，长大后回来产卵的这方面，或许会给人一种家族繁荣的印象呐。」,"Beh, loro lasciano la loro casa ad un certo punto, ma quando diventano grandi e ritornano per deporre le uova, questo può evocare un tipo di immagine della prosperità di una famiglia."""
Ushiromiya Rudolf,"""Oh? They're freshwater fish, but they can live in the ocean? I didn't know that. I figured river fish wouldn't be able to live in the sea."" ","""Huh. They're freshwater fish, but they can live in the {loghint:kaisui:ocean}? I didn't know that. I thought they were {loghint:kawa‐zakana:river fish}, so they couldn't go out into the sea.""","""Hmm. They're freshwater fish, but they can live in the ocean? I didn't know that. I thought they were river fish, so they couldn't go out into the sea.""",「へー。淡水魚なのに海水でも生きられるのかよ。知らなかったぜ。川魚だから海には出られないと思ってたぜ。」,「へー。淡水魚なのに海水でも生きられるのかよ。知らなかったぜ。川魚だから海には出られないと思ってたぜ」,"""Хм‐м. Это пресноводная рыба, но способная жить в {loghint:kaisui:океане}? Я такого не знал. Я полагал, что будучи {loghint:kawа‐zakana:речной рыбой}, они не могут выплывать в море.""","""Hã? Eles são peixes de água doce, mas conseguem viver no {loghint:kaisui:oceano}? Eu não sabia disso. Pensei que eles eram {loghint:kawa‐zakana:peixes de rio}, então não poderiam ir para o mar.""",「欸——。明明是淡水魚，卻還能在海水裡存活啊？這我倒不知道啊。還以為河魚去不了大海呢。」,「欸——。明明是淡水鱼，却还能在海水里存活啊？这我倒不知道啊。还以为河鱼去不了大海呢。」,"""Hmm. Sono pesci d'acqua dolce, ma possono vivere nell'oceano? {n}Non lo sapevo. Pensavo che essendo pesci di fiume, non potessero andare in mare."""
Ushiromiya Natsuhi,"""And they are called sweetfish because they have a pleasant aroma. I have never eaten one, but I have heard they can be quite delicious when grilled with salt."" ","""And they are also called {ruby:kougyo:{p:0:香魚}} (aroma fish) because they have a pleasant smell. I have never eaten one, but I have heard that they are very delicious when {loghint:shioyaki:grilled with salt}.""","""And they are called sweetfish because they have a pleasant aroma. I have never eaten one, but I have heard that they are very delicious when grilled with salt.""",「鮎は香りが良いことから香魚とも呼ばれるとか。私は食べたことがありませんが、塩焼きにするととてもおいしいそうですよ。」,「鮎は香りが良いことから香魚とも呼ばれるとか。私は食べたことがありませんが、塩焼きにするととてもおいしいそうですよ」,"""Сладкой ({ruby:kougyo:{p:0:香魚}}) же рыбой её называют потому, что она имеет приятный запах. Мне её есть не доводилось, но я слышала, что она очень вкусная, если её {loghint:shioyaki:пожарить с солью}.""","""E eles também são chamados de {ruby:kougyo:{p:0:香魚}} (peixes aromáticos) porque têm um cheiro agradável. Nunca comi um, mas ouvi que são muito deliciosos quando {loghint:shioyaki:grelhados com sal}.""",「鮎魚因為氣味芳香，所以還被稱為香魚。雖然我沒有吃過，但似乎加鹽烤熟後會很美味哦。」,「鲇鱼因为气味芳香，所以还被称为香鱼。虽然我没有吃过，但似乎加盐烤熟后会很美味哦。」,"""E sono chiamati ayu perché hanno un aroma piacevole. Non ne ho mai mangiato uno, ma ho sentito che sono deliziosi se grigliati col sale."""
