Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kinzo,"""Indeed. It is said that too much is as bad as too little. ...Then what will you do?"" ","""Hmmm. It is said that too much is as bad as too little. ......Then what will you do?""",[=UP],「ふむ。過ぎたるは及ばざるが如しとも言う。……なれば、どうする？」,[=JP],"""Хм‐м. Говорят, иметь слишком много так же плохо, как и слишком мало. ......Так что ты будешь делать?""","""Hmmm. É dito que precaução de mais é tão ruim quanto de menos. ......Então, o que fará?""",「嗯。有句話叫“過猶不及”。……那麼，該怎麼做呢？」,「嗯。有句话叫“过犹不及”。……那么，该怎么做呢？」,"""Hmmm. Si dice che il troppo sia dannoso quanto il troppo poco. ... Allora, cosa farai?"""
Ushiromiya Natsuhi,"""Unlike last year, I think we'll go with a plan that has you staying inside your study until the end."" ","""Unlike last year, I think we'll go with a plan that has you staying inside your study until the end.""",[=UP],「今年は昨年とは逆に、最後まで書斎をお出にならないという筋書きで行こうと思います。」,「今年は昨年とは逆に、最後まで書斎をお出にならないという筋書きで行こうと思います」,"""В отличие от прошлого года, думаю, мы последуем плану, согласно которому вы до конца будете оставаться в своём кабинете.""","""Diferente do ano passado, acho que seguirei com o plano em que você permanece em seu estúdio até o final.""",「今年與去年相反，我想按直到最後都不出書房的劇本辦。」,「今年与去年相反，我想按直到最后都不出书房的剧本办。」,"""A differenza dello scorso anno, penso che utilizzeremo un piano che prevede che lei rimanga dentro il suo studio fino alla fine."""
Ushiromiya Kinzo,"""That would be suitable. Barricades are straightforward and simple, a final trump card."" ","""That would be suitable. A barricade is simple, and a final trump card.""",[=UP],「それが良かろうな。篭城は単純にして最後の切り札だ。」,「それが良かろうな。篭城は単純にして最後の切り札だ」,"""Подойдёт. Баррикада — простая и конечная козырная карта.""","""Isto seria adequado. Uma simples barricada e um último trunfo.""",「這個挺不錯啊。籠城是單純的最後王牌。」,「这个挺不错啊。笼城是单纯的最后王牌。」,"""Mi sembra adatto. Una barriera è semplice, ed è l'ultima carta vincente."""
{f:5:Beatrice},"""No matter how strongly the toxin fills this mansion, as long as the closed room barrier remains around this room, it will be impossible to deny Kinzo's existence. I guarantee that myself. ...However, when forming a barricade, it is inevitable that you will be surrounded."" ","""No matter how much the mansion is filled with the toxin, it will be impossible to deny Kinzo's existence as long as the locked‐room barrier remains around this room. I shall guarantee that myself. ......However, if you choose to make a barricade, it is inevitable that you will be surrounded.""","""No matter how much the mansion is filled with the toxin, it will be impossible to deny Kinzo's existence as long as the closed room barrier remains around this room. I shall guarantee that myself. ......However, when making a barricade, it is inevitable that you will be surrounded.""",「どれほど屋敷が毒素に満ちようとも、この部屋を密室結界に閉ざす限り、金蔵の存在を否定することは出来ぬ。それは妾も保証する。……だが、篭城すれば囲まれるは必至。」,「どれほど屋敷が毒素に満ちようとも、この部屋を密室結界に閉ざす限り、金蔵の存在を否定することは出来ぬ。それは妾も保証する。……だが、篭城すれば囲まれるは必至」,"""Сколько бы токсина ни охватило особняк, пока эту закрытую комнату окружает барьер, опровергнуть существование Кинзо будет невозможно. Гарантирую. ......Однако, создавая баррикаду, вы неизбежно будете окружены.""","""Não importa o quão repleta de toxinas a mansão esteja, será impossível negar a existência de Kinzo contanto que esta barreira de quarto fechado permaneça neste recinto. Eu mesma devo garantir isto. ......Porém, se escolher fazer uma barricada, seu cercamento é inevitável.""",「不管大屋裡充滿了多少毒素，只要這房間還封閉在密室結界之中，就無法否定金藏的存在。這個妾身也給出保證。……但是，一旦籠城，圍城必至。」,「不管大屋里充满了多少毒素，只要这房间还封闭在密室结界之中，就无法否定金藏的存在。这个妾身也给出保证。……但是，一旦笼城，围城必至。」,"""Non importa quanto la residenza sia piena di tossine, sarà impossibile negare l'esistenza di Kinzo finché la barriera della stanza chiusa rimane in piedi. {n}Lo garantisco anche io. ... Però, se costruirai una barriera, è inevitabile che sarai circondata."""
Ushiromiya Natsuhi,"""I know. ...Even so, I beg that both of you lend us your power just one more time..."" ","""I know. ......Even so, I beg that both of you lend us your power just one more time...""",[=UP],「承知しています。……それでも何卒、もう一度だけ、お父様とベアトリーチェの力をお貸し下さい…。」,「承知しています。……それでも何卒、もう一度だけ、お父様とベアトリーチェの力をお貸し下さい…」,"""Знаю. ......Но всё равно я прошу вас обоих ещё раз помочь нам...""","""Eu sei. ......Mesmo assim, eu imploro que ambos me emprestem seus poderes mais uma vez...""",「我知道。……不過即便如此，我還是要請求爸與貝阿朵莉切，千萬再幫我一次…」,「我知道。……不过即便如此，我还是要请求爸与贝阿朵莉切，千万再帮我一次…」,"""Lo comprendo. ... Ciononostante, vi supplico di prestarci il vostro potere una sola volta ancora..."""
Ushiromiya Kinzo,"""I cannot disobey the orders of the new Head. Furthermore, a ghost cannot disobey the orders of the living. If you tell me not to leave this room, I will obey."" ","""I cannot disobey the orders of the new head. Furthermore, a ghost cannot disobey the orders of the living. If you tell me not to leave this room, then I will obey.""",[=UP],「私は新しき当主の命令には逆らえぬ。そして、幽霊もまた、生者の命令には逆らえぬしな。この部屋から出るなと言うのであれば、それに従おう。」,「私は新しき当主の命令には逆らえぬ。そして、幽霊もまた、生者の命令には逆らえぬしな。この部屋から出るなと言うのであれば、それに従おう」,"""Я не могу ослушаться приказов нового главы. Более того, призрак не может не подчиняться приказам живых. Если ты говоришь мне не покидать эту комнату, я подчинюсь.""","""Não posso desobedecer as ordens do novo chefe. E mais, um fantasma não pode desobedecer as ordens dos vivos. Se me disser para não deixar este quarto, eu irei obedecer.""",「我無法違抗新當主的命令。並且，幽靈亦是無法違抗生者的命令的呢。既然叫我別從這個房間出去，那就從命吧。」,「我无法违抗新当主的命令。并且，幽灵亦是无法违抗生者的命令的呢。既然叫我别从这个房间出去，那就从命吧。」,"""Non posso disobbedire agli ordini del nuovo capo. Inoltre, uno spettro non può disobbedire agli ordini dei viventi. Se mi dici di non lasciare questa stanza, allora obbedirò."""
Ushiromiya Natsuhi,"""Thank you very much..."" ","""Thank you very much......""",[=UP],「ありがとうございます……。」,「ありがとうございます……」,"""Большое спасибо......""","""Muito obrigada......""",「非常感謝……」,「非常感谢……」,"""Ne sono grata..."""
{f:5:Beatrice},"""I'm not satisfied. If you want me to lend you my power, I won't listen to a mere request."" ","""I, on the other hand, will not. If you want me to lend you my power, I won't listen to a mere request.""","""I don't like it. If you want me to lend you my power, I won't listen to a mere request.""",「妾は嫌だぞ。力を貸せと願われても、願い如きでは聞いてやれぬ。」,「妾は嫌だぞ。力を貸せと願われても、願い如きでは聞いてやれぬ」,"""А я не буду. Если хочешь, чтобы я помогла тебе, знай: я не слушаю простые просьбы.""","""Eu, por outro lado, não irei. Se quer que eu empreste meus poderes, não será um mero pedido que atenderei.""",「妾身不要哦。縱然被拜託幫助，妾身也是不會去聽從區區請求的。」,「妾身不要哦。纵然被拜托帮助，妾身也是不会去听从区区请求的。」,"""Non mi piace. Se vuoi che ti presti la mia forza, non ascolterò una mera richiesta."""
Ushiromiya Natsuhi,"""Yes. You are the family alchemist. So, I won't ask you to help. I order you to help. ...Your magic is the one thing we can rely on. Use that power to create an illusion of Father just one more time."" ","""Yes. You are the family alchemist. So, I won't ask you to help. I order you to help. ......We are relying on your magic alone. Use that power to create an illusion of Father just one more time.""",[=UP],「えぇ。あなたは顧問錬金術師。ですから、貸せと願いません。貸しなさいと命じます。……あなたの魔法だけが頼りです。その力で、もう一度だけ、お父様の幻想を。」,「えぇ。あなたは顧問錬金術師。ですから、貸せと願いません。貸しなさいと命じます。……あなたの魔法だけが頼りです。その力で、もう一度だけ、お父様の幻想を」,"""Верно. Ты семейный алхимик. Поэтому я не прошу тебя помочь. Я приказываю тебе. ......Мы полагаемся на одну твою магию. Создай ещё раз иллюзию отца с её помощью.""","""É claro. Você é a alquimista da família. Por isso, não pedirei por sua ajuda. Eu ordeno que ajude. ......Estamos dependendo apenas da sua magia. Use esse poder para criar uma ilusão do pai só mais uma vez.""",「嗯。你是顧問鍊金術師。所以，我不請求你幫忙。我命令你幫忙。……你的魔法，是唯一的依靠。以這力量，再一次地顯現爸的幻想。」,「嗯。你是顾问炼金术师。所以，我不请求你帮忙。我命令你帮忙。……你的魔法，是唯一的依靠。以这力量，再一次地显现爸的幻想。」,"""Già. Tu sei l'alchimista di famiglia. Quindi non ti chiederò di aiutarmi. {n}Te lo ordino. ... Dipendiamo solamente dalla tua magia. Usa quella forza per creare una sola volta ancora un'illusione di nostro Padre."""
{f:5:Beatrice},"""Very well. I hear and obey. I find your confidence quite pleasing."" ","""Very well. I hear and obey. I find your dignity quite pleasing.""",[=UP],「ならば良し。心得たぞ。そなたの貫禄、なかなかに心地良し。」,「ならば良し。心得たぞ。そなたの貫禄、なかなかに心地良し」,"""Тогда ладно. Слушаю и повинуюсь. Ты производишь хорошее впечатление.""","""Muito bem. Devo consentir. Eu acho sua dignidade muito agradável.""",「好。明白了。汝之威嚴，頗令人心胸舒暢。」,「好。明白了。汝之威严，颇令人心胸舒畅。」,"""Molto bene. Comprendo e obbedisco. Trovo gradevole la tua dignità."""
,"From the shadows of the study, Battler watched the exchange between these three... ","From the shadows of the study, Battler watched the exchange between these three......",[=UP],そんな夏妃たち３人のやり取りを、戦人は書斎の暗がりから見ている……。,[=JP],Баттлер из тени кабинета наблюдал за разговором этих троих......,"Das sombras do estúdio, Battler observava a conversação entre os três......",戰人在書房的暗處，看著夏妃等三人的交談……。,战人在书房的暗处，看着夏妃等三人的交谈……。,"Dalle ombre dello studio, Battler guardò lo scambio di battute tra questi tre..."
Ushiromiya Battler,"""...I see. So we've made it to this year's family conference. ...Grandfather was in a bad mood, so he shut himself in his study and didn't appear in front of anyone."" ","""......I see. And then this year's family conference comes around. ......Grandfather shuts himself in his study because he's in a bad mood and doesn't appear in front of anyone.""","""......I see. So we've made it to this year's family conference. ......Grandfather was in a bad mood, so he shut himself in his study and didn't appear in front of anyone.""",「……なるほどな。そして今年の親族会議を迎えるわけだ。……祖父さまは不機嫌だからと書斎に閉じ篭り、誰の前にも姿を現さない。」,「……なるほどな。そして今年の親族会議を迎えるわけだ。……祖父さまは不機嫌だからと書斎に閉じ篭り、誰の前にも姿を現さない」,"""......Ясно. Так вот каким будет это семейное собрание. ......Дед был в плохом настроении, поэтому заперся в кабинете и ни перед кем не появился.""","""......Entendo. E assim a conferência deste ano vai se aproximando. ......O vovô se tranca em seu estúdio e, por causa de seu mau humor, ele não aparece na frente de ninguém.""",「……原來如此。然後，就迎來了今年的親族會議。……爺爺因心情不好，把自己關在書房中，不在任何人面前現身。」,「……原来如此。然后，就迎来了今年的亲族会议。……爷爷因心情不好，把自己关在书房中，不在任何人面前现身。」,"""... Capisco. Quindi siamo arrivati alla riunione familiare di quest'anno. {n}Il Nonno era di cattivo umore, quindi si è chiuso nel suo studio e non è apparso di fronte a nessuno."""
{f:5:Beatrice},"""....................."" ",""".................................""","""........................""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,"Natsuhi spoke boldly about how she would somehow overcome this year's crisis and protect the Ushiromiya family's honor until the end, while Kinzo praised her, saying that her plan looked promising. ","Natsuhi spoke boldly, saying that she would find a way to overcome this year's crisis and protect the Ushiromiya family honor to the end. Kinzo praised her, saying that he was relieved to hear it and trusted her to succeed.","Natsuhi spoke boldly about how she would somehow overcome this year's crisis and protect the Ushiromiya family honor until the end, while Kinzo praised her, saying that it looked promising.",夏妃は、何とか今年も乗り越えて、右代宮家の名誉を最後まで守ってみせると豪語し、金蔵は頼もしいとそれを讃える。,[=JP],"Нацухи смело говорила о том, как она так или иначе преодолеет кризис этого года и будет до конца отстаивать честь семьи Уширомия, а Кинзо похвалил её, сказав, что её слова звучат многообещающе.","Natsuhi falou com firmeza, dizendo que ela iria encontrar uma forma de superar a crise deste ano e proteger a honra da família Ushiromiya até o fim. Kinzo a elogiou, dizendo que estava aliviado em ouvir aquilo e que confiava no sucesso dela.",夏妃豪言壯語了，會想盡辦法撐過今年，把右代宮家的名譽守到最後，金藏講著“真靠得住啊”地誇獎了她。,夏妃豪言壮语了，会想尽办法撑过今年，把右代宫家的名誉守到最后，金藏讲着“真靠得住啊”地夸奖了她。,"Natsuhi parlò audacemente di come avrebbe superato la crisi di quest'anno e di come avrebbe protetto l'onore della famiglia Rokkenjima fino alla fine, mentre Kinzo la lodava, dicendo che sembrava promettente."
,"Beato also praised her, saying that Natsuhi's dignified confidence was even more well-suited for the Headship than Krauss's. ","Beato also praised her, saying that Natsuhi's dignity was even more fitting for the family head than Krauss's."," Beato also praised her, saying that Natsuhi's dignity was even more fitting for the family head than Krauss's.",ベアトもまた、夏妃の貫禄を、蔵臼よりも当主に相応しいと讃えている。,[=JP],"Беато тоже высоко её оценила, заявив, что Нацухи подходит на роль главы семьи даже больше, чем Краусс.","Beato também a elogiou, dizendo que a dignidade de Natsuhi era muito mais adequada para o chefe da família do que a de Krauss.",貝阿朵也誇獎了夏妃的威嚴，比藏臼要更與當主相稱。,贝阿朵也夸奖了夏妃的威严，比藏臼要更与当主相称。,"Anche Beato la lodò, dicendo che la sua dignità era ancora più adatta per essere il capofamiglia rispetto a Krauss."
,"......However, ......right now, the true number of people in this room was... ",".........However, .........right now, the true number of people in this room was......",[=UP],　………しかし、………この書斎に今いる、本当の人数は……。,………しかし、………この書斎に今いる、本当の人数は……。,.........И всё же......... сейчас... истинное число людей в этой комнате.......,".........Contudo, .........neste momento, o número de pessoas neste cômodo era......",………然而，………此刻這個書房中，真正的人數是……。,………然而，………此刻这个书房中，真正的人数是……。,"... Comunque... in questo momento, il vero numero delle persone in questa stanza..."
,"The moment I thought that...no, just because I thought it, Beato grabbed at her chest and moaned. ","At the same time I thought that......no, just because I thought that, Beato grabbed her chest and moaned."," At the same time I thought that......no, just because I thought that, Beato grabbed her chest and moaned.",それを思った時、……いや、思っただけで、ベアトが胸を押さえて呻く。,[=JP],"Как только я подумал об этом...... нет, просто потому, что я об этом подумал... Беато схватилась за грудь и застонала.","No mesmo instante em que pensei isso......não, só por ter pensado isso, a Beato agarrou seu peito e gemeu.",想到這點時，……不，只是剛一想，貝阿朵就捂住胸口，發出了呻吟。,想到这点时，……不，只是刚一想，贝阿朵就捂住胸口，发出了呻吟。,"Nello stesso momento in cui lo pensai... no, proprio perché lo avevo pensato, Beato strinse il suo petto ed emise un gemito."
Ushiromiya Battler,"""...Don't worry. This is still outside the game board. So, I won't deny you or Grandfather over there."" ","""......Don't worry. We're still outside the game board. So, I won't deny you or Grandfather over there.""",[=UP],「……安心しろ。ここはゲーム盤の、まだ外だ。だから俺は、そこにいるお前や祖父さまを否定はしない。」,「……安心しろ。ここはゲーム盤の、まだ外だ。だから俺は、そこにいるお前や祖父さまを否定はしない」,"""......Не беспокойся. Мы всё ещё за пределами игровой доски. Поэтому я не стану отрицать тебя или деда в том месте.""","""......Não se preocupe. Ainda estamos fora do tabuleiro. Por isso, eu não negarei a existência do vovô ali.""",「……放心吧。這裡尚且是棋盤之外。所以，我不會去否定，在那裡的你與爺爺。」,「……放心吧。这里尚且是棋盘之外。所以，我不会去否定，在那里的你与爷爷。」,"""... Non preoccuparti. Siamo ancora fuori dal campo da gioco. Quindi, non negherò te o il Nonno in quel posto."""
{f:5:Beatrice},"""..............."" ",""".................................""",""".....................""",「……………………………。」,「……………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,I put my hand on Beato's as she tried to hold back the pain deep inside her chest... ,"As Beato tried to hold back the pain deep inside her chest, I put my hand on hers......",I put my hand on Beato's as she tried to hold back the pain deep inside her chest......,胸の奥の痛みを抑えるベアトの手に、俺は自分の手を重ねる……。,[=JP],"Я положил свою руку на руку Беато, когда она попыталась сдержать боль глубоко в груди......","Enquanto Beato tentava conter a dor nas profundezas de seu peito, eu coloquei minha mão sobre a dela......",我把自己的手放在了，在壓制胸口深處的痛楚的貝阿朵的手上……。,我把自己的手放在了，在压制胸口深处的痛楚的贝阿朵的手上……。,Misi la mia mano su quella di Beato mentre lei provava a trattenere il dolore nel profondo del suo petto...
,I've already told {f:5:Bernkastel}. ,I already told {f:5:Bernkastel}., I already told Bernkastel.,俺はすでに、ベルンカステルに対して言っている。,[=JP],Я уже говорил {f:5:Бернкастель}.,Eu já disse à {f:5:Bernkastel}.,我已對貝倫卡斯泰露講過了。,我已对贝伦卡斯泰露讲过了。,L'ho già detto a Bernkastel.
,The two-day period of the 1986 family conference is all I need to deny the Illusion of the Witch. ,Denying the witch illusions in just the two day period of the 1986 family conference is enough., Just the two day period of the 1986 family conference is enough to deny the Illusion of the Witch.,魔女幻想を否定するのは、１９８６年の親族会議の二日間だけで充分なのだ。,[=JP],Для отрицания иллюзии ведьмы достаточно одного двухдневного периода семейной конференции 1986.,Negar a ilusão da bruxa durante o período de dois dias — durante a conferência familiar de 1986 — é o bastante.,否定魔女幻想，僅於 1986 年親族會議的兩天內進行，就足夠了。,否定魔女幻想，仅于 1986 年亲族会议的两天内进行，就足够了。,Il solo periodo di due giorni della riunione familiare del 1986 è abbastanza per negare l'Illusione della Strega.
Ushiromiya Battler,"""{p:2:In the last game, you said in red that Grandfather is dead at the start time for all games. However, you never mentioned whether Grandfather was alive or dead before the start time for the games. ......In short, even if Grandfather exists in this place right now, that doesn't create any contradictions}."" ","""{p:2:In the last game, you said in red that Grandfather is dead at the start time for all games. However, you never mentioned whether Grandfather was alive or dead before the start time for the games. ......In short, even if Grandfather exists in this place right now, that doesn't create any contradictions}.""","""{p:2:In the last game, you said in red that Grandfather is dead at the start time for all games. However, you never mentioned whether Grandfather was alive or dead before the start time for the games. ......In short, even if Grandfather exists in this place right now, that doesn't create any contradictions.}""",「{p:2:お前は前回、全ゲームの開始時に祖父さまが死んでることを赤で宣言した。しかし、ゲーム開始以前の祖父さまの生死については言及していない。……つまり、今この場に、祖父さまが存在していても、何の矛盾もないってわけだ。}」,「{p:2:お前は前回、全ゲームの開始時に祖父さまが死んでることを赤で宣言した。しかし、ゲーム開始以前の祖父さまの生死については言及していない。……つまり、今この場に、祖父さまが存在していても、何の矛盾もないってわけだ}」,"""{p:2:В прошлой игре ты сказала красным, что дед мёртв на начало всех игр. Но ты не упоминала, жив он был или мёртв до их начала. ......В общем, даже если дед сейчас стоит там, противоречий не возникает}.""","""{p:2:No último jogo, você disse, em vermelho, que o vovô estava morto desde o início de todos os jogos. Porém, você nunca mencionou se o vovô estava vivo ou morto antes do começo dos jogos. ......Ou seja, mesmo se o vovô existir aqui e agora, isso em si não cria nenhuma contradição}.""",「{p:2:你在上一局用紅字宣言了，在全遊戲開始時，爺爺已經死亡。不過，並未提及遊戲開始前的爺爺的生死。……也就是說，此時此地，就算有爺爺存在，也不會產生任何矛盾。}」,「{p:2:你在上一局用红字宣言了，在全游戏开始时，爷爷已经死亡。不过，并未提及游戏开始前的爷爷的生死。……也就是说，此时此地，就算有爷爷存在，也不会产生任何矛盾。}」,"""{p:2:Nell'ultimo gioco, hai detto in rosso che il Nonno è morto all'inizio di tutti i giochi.} {p:2:Però, non hai mai accennato che il Nonno fosse vivo o morto prima dell'inizio di questi.} {p:2:... In parole povere, anche se il Nonno esiste ora in questo posto, ciò non crea alcuna contraddizione.}"""
,"My hand touching her let off a faint blue light, ...which seeped into her chest. ","My hand that was touching her let off a faint blue light, ......which seeped into her chest.",[=UP],彼女に触れる俺の手が、ほのかに青く光を放ち、……彼女の胸の奥に染み透っていく。,[=JP],Моя дотронувшаяся до неё рука испустила слабый синий свет......... который просочился в её грудь.,"Minha mão, que estava a tocando, deixou escapar uma fraca luz azul, ......que infiltrou‐se em seu peito.",蓋在她手上的我的手，放出了淡淡的藍光，……慢慢滲透到，她的胸口深處。,盖在她手上的我的手，放出了淡淡的蓝光，……慢慢渗透到，她的胸口深处。,"La mia mano, che la stava toccando, lasciò una fioca luce blu... che si diffuse all'interno del suo petto."
,That light tenderly wrapped itself around the splinters in Beato's chest... ,That light...tenderly wrapped itself around the splinters in Beato's chest..., That light tenderly wrapped itself around the splinters in Beato's chest...,その光は、ベアトの胸の奥の棘を、……やさしく包み込む…。,[=JP],Этот свет нежно окутал осколки в груди Беато...,Essa luz...ternamente envolveu‐se nos espinhos que estavam no peito da Beato...,這道光，溫柔地包住了，……貝阿朵胸口深處的刺…。,这道光，温柔地包住了，……贝阿朵胸口深处的刺…。,Quella luce... si avvolse lentamente attorno alle schegge nel petto di Beato...
Ushiromiya Battler,"""...... {p:2:And I also can't deny the existence of the {f:5:Beatrice} in this place. The number of people on this island outside the game board...in other words, before October 4th, 1986, has not been declared in red. Therefore, there's nothing strange about {f:5:Beatrice} existing here}."" ","""......{p:2:And I also can't deny the existence of the {f:5:Beatrice} in this place. The number of people on this island outside the game board...in other words, before October 4th, 1986, has not been declared in red. Therefore, there's nothing strange about {f:5:Beatrice} existing here}.""","""......{p:2:And, I also can't deny the existence of the Beatrice in this place. The number of people on this island outside the game board...in other words, before October 4th, 1986, has not been proclaimed in red. Therefore, there's nothing strange about Beatrice existing here.}""",「……{p:2:そして、この場にいるベアトリーチェの存在だって、否定することは出来ない。ゲーム盤の外、即ち１９８６年１０月４日以前の島の人数については赤で宣言されていないんだ。だから、ここにベアトリーチェが存在しても、何もおかしいことはない。}」,「……{p:2:そして、この場にいるベアトリーチェの存在だって、否定することは出来ない。ゲーム盤の外、即ち１９８６年１０月４日以前の島の人数については赤で宣言されていないんだ。だから、ここにベアトリーチェが存在しても、何もおかしいことはない}」,"""......{p:2:И также я не могу опровергнуть существование {f:5:Беатриче} в этом месте. Число людей на острове за пределами доски... то есть, перед 4 октября 1986 года, не было объявлено красным. Поэтому в том, что {f:5:Беатриче} сидит здесь, нет ничего странного}.""","""......{p:2:Eu também não posso negar a existência da {f:5:Beatrice} aqui. O número de pessoas nesta ilha, fora do tabuleiro...ou seja, antes do dia 4 de outubro de 1986, não foi declarado em vermelho. Portanto, não há nada de estranho em a {f:5:Beatrice} existir aqui}.""",「……{p:2:另外，此處的貝阿朵莉切的存在，也是無法否定的。棋盤外，即 1986 年 10 月 4 日之前的島上的人數，沒被紅字進行過宣言。所以，就算在那存在著貝阿朵莉切，也沒有任何不對勁。}」,「……{p:2:另外，此处的贝阿朵莉切的存在，也是无法否定的。棋盘外，即 1986 年 10 月 4 日之前的岛上的人数，没被红字进行过宣言。所以，就算在那存在着贝阿朵莉切，也没有任何不对劲。}」,"""... {p:2:E non posso nemmeno negare l'esistenza di Beatrice in questo posto.} {p:2:Il numero di persone su quest'isola fuori dal piano di gioco... in altre parole, prima del 4 ottobre del 1986, non è stata proclamata con il rosso.} {p:2:Perciò, non c'è niente di strano nel fatto che Beatrice esista qui.}"""
{f:5:Beatrice},"""..................Nnn."" ","""..............................ah...""","""........................ah.""",「…………………………ぅ。」,「…………………………ぅ」,"""........................а.""",[=UP],「…………………………嗚。」,「…………………………呜。」,"""... ah."""
,Beato's expression softened slightly. ,Beato's expression softened slightly.,[=UP],ベアトの表情がわずかに和らぐ。,[=JP],Выражение Беато немного смягчилось.,A expressão de Beato descontraiu levemente.,貝阿朵的表情略微地緩和了下來。,贝阿朵的表情略微地缓和了下来。,Il viso di Beato si addolcì leggermente.
,My blue light...slowly began to melt the red splinters that denied the Illusion of the Witch... ,My blue light......slowly started to melt the red splinters that denied the witch illusion..., My blue light......slowly started to melt the red splinters that denied the Illusion of the Witch...,俺の青い光が、……ゆっくりと魔女幻想を否定する赤い棘を、溶かしていく…。,[=JP],"Мой синий свет...... медленно расплавлял красные осколки, отрицающие иллюзию ведьмы...",Minha luz azul......lentamente começou a derreter os espinhos vermelhos que negavam a ilusão da bruxa...,我的藍光，……在慢慢地溶解，否定魔女幻想的紅刺…。,我的蓝光，……在慢慢地溶解，否定魔女幻想的红刺…。,La mia luce blu... iniziò lentamente a sciogliere le schegge che negavano l'Illusione della Strega...
{f:5:Beatrice},"""..............."" ","""........................""","""..................""",「……………………。」,「……………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,"Beato still wore the same sad expression, but she lifted her face... and looked me straight in the eye. ","Beato still wore the same sad expression, but she lifted her face...and looked me right in the eye.","Beato still wore the same sad expression, but she lifted her face... and looked me right in the eye.",ベアトは相変わらずの悲しげな表情だったが、顔を上げる。そしてじっと俺の目を見る。,[=JP],"Беато всё ещё была печальна, но она подняла взгляд... и посмотрела мне прямо в глаза.","Beato continuava a exibir a mesma expressão entristecida, mas ela ergueu seu rosto...e olhou nos meus olhos.",依舊擺著張悲傷的臉的貝阿朵，抬起頭來，盯著我的眼睛看。,依旧摆着张悲伤的脸的贝阿朵，抬起头来，盯着我的眼睛看。,"Beato aveva la stessa espressione triste di prima, ma alzò il suo volto... e mi guardò dritto negli occhi."
,"Though she was silent, her eyes told me that her pain had subsided. ","Even though she was silent, her eyes told me that the pain had gone away."," Even though she was silent, her eyes told me that the pain had gone away.",無言であっても、痛みがなくなったことを、その目で教えてくれた。,[=JP],"Она молчала, но её глаза сказали мне, что боль прошла.","Mesmo tendo ficado em silêncio, seu olhar me dizia que sua dor havia sumido.",儘管無言，但她通過雙目告訴了我，疼痛已經消除。,尽管无言，但她通过双目告诉了我，疼痛已经消除。,"Anche se era silenziosa, i suoi occhi mi dicevano che il suo dolore se n'era andato via."
,The feelings that showed in her eyes were gratitude for taking the pain away... ...and appreciation...or was it surprise? ...For leaving even a tiny bit of leeway for witches to exist. ,"The feelings that showed in her eyes were gratitude for taking the pain away, .........and appreciation—or was it surprise?—that I had left even a tiny bit of leeway for witches to exist."," The feelings that showed in her eyes were gratitude for taking the pain away, .........and appreciation...or was it surprise? ...For leaving even a tiny bit of leeway for witches to exist.",その目に浮かぶのは、痛みを取り除いてくれたことへの感謝の気持ちと、………魔女の存在の余地をわずかに残してくれたことへの、感謝と、驚き…？,[=JP],"Чувства, которые читались в них, — благодарность за избавление от боли......... и признательность... или же удивление? ...Тому, что я оставил чуть‐чуть простора для ведьм.","O sentimento exibido em seus olhos era de gratidão por ter acabado com a dor, .........e apreciação — ou seria surpresa? — por eu ter deixado uma pequena margem para a existência das bruxas.",浮現在她雙目中的是，對於消除疼痛的感謝之情，………和對於留下了一點點魔女存在餘地的，感激、與吃驚…？,浮现在她双目中的是，对于消除疼痛的感谢之情，………和对于留下了一点点魔女存在余地的，感激、与吃惊…？,I sentimenti che mostrava nei suoi occhi erano gratitudine per averle portato via il dolore... e apprezzamento... o era sorpresa?... Per aver lasciato anche solo un angoletto in cui le streghe potessero esistere.
,"Unable to look directly at those pure eyes of hers, I reflexively averted my gaze. ","Unable to look directly at those pure eyes of hers, I automatically averted my gaze."," Unable to look directly at those pure eyes of hers, I automatically averted my gaze.",俺はその無垢な瞳が正視できなくて、目を思わず背けてしまう。,[=JP],"Не в силах смотреть прямо в её чистые глаза, я автоматически отвёл взгляд.","Incapaz de olhar diretamente para aqueles olhos puros, eu automaticamente desviei meu olhar.",我無法直視她無垢的瞳孔，不由自主地轉移了目光。,我无法直视她无垢的瞳孔，不由自主地转移了目光。,"Non riuscendo a guardare direttamente quei suoi occhi puri, volsi automaticamente il mio sguardo."
