Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,My new life on Rokkenjima probably deserves an explanation. ,My new life on Rokkenjima probably deserves an explanation.,[=UP],六軒島の新しい生活について、説明が要るだろう。,[=JP],Моя новая жизнь на Роккенджиме заслуживает объяснения.,A minha nova vida em Rokkenjima provavelmente merece uma explicação.,關於六軒島的新生活，多半得進行下說明吧？,关于六轩岛的新生活，多半得进行下说明吧？,La mia nuova vita su Rokkenjima probabilmente necessita di una spiegazione.
,It was completely different from the comfortable yet stagnant life I'd lived at the Fukuin House. ,It was completely different from the comfortable yet stagnant life I'd lived at the Gospel House., It was completely different from the comfortable yet stagnant life I'd lived at the Fukuin House.,ここでの日々は、福音の家での、温かいながらも澱んで滞った日々とはまったく違う。,[=JP],"Она совершенно отличалась от комфортной, но всё же вялой жизни в Доме Фукуин.",Era completamente diferente da vida confortável e estagnada que eu vivia na Casa Fukuin.,在這的日子，與在福音之家的溫暖且淤塞停滯的日子完全不同。,在这的日子，与在福音之家的温暖且淤塞停滞的日子完全不同。,Era completamente diversa dalla comoda ma stagnante vita vissuta alla Fukuin House.
,"In addition to the time I spent as a servant to the Ushiromiya family on Rokkenjima, I also traveled to the elementary school on Niijima on school days. ","In addition to the time I spent as a servant to the Ushiromiya family on Rokkenjima, I also traveled to the elementary school on Niijima on school days."," In addition to the time I spent as a servant to the Ushiromiya family on Rokkenjima, I also traveled to the elementary school on Niijima on school days.",私には六軒島の右代宮家に仕える使用人としての日々と、新島の小学校に通う日々が同時に与えられた。,[=JP],"Помимо работы слугой семьи Уширомия на Роккенджиме, по будням я ездила в начальную школу на Нииджиме.","Além do tempo que eu passava servindo à família Ushiromiya em Rokkenjima, eu também viajava para a escola primária em Niijima durante os dias de semana.",我同時得到了，作為傭人侍奉六軒島的右代宮家的生活，與去新島的小學上學的生活。,我同时得到了，作为佣人侍奉六轩岛的右代宫家的生活，与去新岛的小学上学的生活。,"In aggiunta al tempo che passavo al servizio della famiglia Ushiromiya su Rokkenjima, viaggiai anche alla scuola elementare a Niijima nei giorni scolastici."
,"It was the start of a time that was both rushed and busy, with hardly a moment to relax. ","It was the start of a time that was both rushed and busy, with hardly any time to relax."," It was the start of a time that was both rushed and busy, with hardly any time to relax.",慌しくて忙しくて、気の緩む間もない新しき日々の幕開けである。,[=JP],Начался стремительный и занятый период без всякой возможности расслабиться.,"Foi o começo de um tempo de muita agitação e ocupação, praticamente sem horas vagas para descansar.",慌亂匆忙，連鬆口氣的時間都沒有的新生活，拉開了帷幕。,慌乱匆忙，连松口气的时间都没有的新生活，拉开了帷幕。,"Era l'inizio di un periodo sia frettoloso che pieno, con difficilmente del tempo per rilassarsi."
,"Unlike the time I spent at the Fukuin House, I didn't get to sleep in the same bed every day. ","Unlike at the Gospel House, I didn't get to sleep in the same bed every day here."," Unlike at the Fukuin House, I didn't get to sleep in the same bed every day here.",福音の家と違い、ここでは毎日を同じベッドでは寝られない。,[=JP],"В отличие от Дома Фукуин, у меня не было своей кровати.","Diferente da Casa Fukuin, eu não dormia na mesma cama todos os dias aqui.",與福音之家不同，在這沒法每天都睡同一張床。,与福音之家不同，在这没法每天都睡同一张床。,"A differenza della Fukuin House, qui non dormivo ogni giorno nello stesso letto."
,"Half of the week, I slept in the servant waiting room in the Rokkenjima mansion. ","Half of the week, I slept in the servants' quarters in the Rokkenjima mansion."," Half of the week, I slept in the servant waiting room in the Rokkenjima mansion.",週の半分は六軒島のお屋敷の、使用人控え室のベッドで休む。,[=JP],Половину недели я спала в приёмной слуг в особняке Роккенджимы.,"Metade da semana eu dormia nas acomodações dos serviçais, que ficavam na mansão de Rokkenjima.",一周中的一半時間，是在六軒島大屋的傭人等候室的床上休息的。,一周中的一半时间，是在六轩岛大屋的佣人等候室的床上休息的。,"Per metà settimana, dormivo nella stanza dei domestici nella villa di Rokkenjima."
,"I would return from school with Milady, go to the mansion, and work there as a servant. I would then stay the night and go to school with Milady again the next day. ","I would return from school with Milady, go to the mansion, and work there as a servant. I would then stay the night and head to school with Milady again the next morning."," I would return from school with Milady, go to the mansion, and work there as a servant. I would then stay the night and go to school with Milady again the next day.",放課後にお嬢様と一緒に下校してお屋敷へ行き、そこで使用人としてのお勤めをして、そのまま泊まって翌朝、またお嬢様と一緒に登校するのだ。,[=JP],После школы я возвращаюсь с миледи в особняк и работаю там слугой. Потом остаюсь на ночь и на следующий день снова еду с миледи в школу.,"Eu voltava da escola com a ojou‐sama, ia para a mansão e trabalhava como serviçal. Então passava a noite e ia para a escola junto com a ojou‐sama na manhã seguinte.",放學後就與小姐一起去大屋，在大屋作為傭人上班，接著就此留宿到次日清晨，然後繼續與小姐一起去學校。,放学后就与小姐一起去大屋，在大屋作为佣人上班，接着就此留宿到次日清晨，然后继续与小姐一起去学校。,"Ritornerei da scuola con Milady, andrei alla villa, e lavorerei lì insieme ai domestici. Quindi starei per la notte e andrei di nuovo a scuola con Milady il giorno dopo."
,"When I didn't have work, I would return to the dormitory on Niijima, where I could have some time to myself in the room that I was assigned to. ","On days when I didn't have work, I would return to the dormitory on Niijima, where I could have some time to myself in the room that had been assigned to me."," When I didn't have work, I would return to the dormitory on Niijima, where I could have some time to myself in the room that I was assigned to.",お勤めのない日は新島の寮に帰り、自分に与えられた部屋で自由に過ごすことが出来る。,[=JP],"Когда работы нет, я возвращаюсь в общежитие на Нииджиме, где могу побыть в отведённой мне комнате.","Nos dias em que eu não precisava trabalhar, eu voltava para o dormitório em Niijima, onde podia ter um tempo para mim no quarto que me foi conferido.",在不用上班的日子，我是回新島的宿舍，可以在給予我的房間裡自由地消磨時間。,在不用上班的日子，我是回新岛的宿舍，可以在给予我的房间里自由地消磨时间。,"Quando non dovevo lavorare, avrei fatto ritorno ai dormitori a Niijima, dove potevo avere del tempo per me nella stanza assegnatami."
,"There was an adult dorm mother who strictly controlled mealtimes and lights-out, but I was already used to that sort of life, so it wasn't hard for me. ","There was an adult dorm mother who strictly controlled mealtimes and lights‐out, but I was already used to that sort of life from the Gospel House, so it wasn't hard for me."," There was an adult dorm mother who strictly controlled mealtimes and lights-out, but I was already used to that sort of life, so it wasn't hard for me.",一応、大人の寮母がいて食事や消灯の時間を厳しく管理していたが、福音の家でそういう生活には慣れているので、苦にはならなかった。,[=JP],"Хозяйка общежития строго контролировала время приёма пищи и отбоя, но я уже привыкла к такой жизни, и она не была для меня трудной.","Tinha uma mãe adulta no dormitório que controlava rigorosamente as refeições e o apagar das luzes, mas como já tinha me acostumado com esse tipo de vida na Casa Fukuin, não foi difícil para mim.",雖然姑且也算是有成年女舍監，在嚴格管理著吃飯與熄燈的時間，不過由於我在福音之家已經習慣了這種生活，所以並不難熬。,虽然姑且也算是有成年女舍监，在严格管理着吃饭与熄灯的时间，不过由于我在福音之家已经习惯了这种生活，所以并不难熬。,"C'era una donna che gestiva il dormitorio e che controllava severamente gli orari dei pasti e il coprifuoco, ma avevo già fatto l'abitudine a quel tipo di vita, quindi non era difficile per me."
,The rooms were slightly larger than average and housed three people each. ,The rooms were slightly larger than average and housed three people each., The rooms were slightly larger than average and housed three people each.,部屋は、少し大きめのものでそれぞれが３人部屋になっていた。,[=JP],"Комнаты были чуть больше средних, и в каждую такую размещали по три человека.",Os quartos eram levemente maiores que a média e acomodavam três pessoas em cada.,房間稍有點大，各個房間均被分配成了 3 人一間。,房间稍有点大，各个房间均被分配成了 3 人一间。,Le stanze erano leggermente più spaziose della media e ospitavano tre persone l'una.
,"However, either because of the number of people or some lucky chance, I was not given a three-person room. ","However, either because of the number of people or some lucky chance, I was not given a three‐person room."," However, either because of the number of people or some lucky chance, I was not given a three-person room.",しかし、人数の関係か幸運なのか、我は３人部屋にはならなかった。,[=JP],"Тем не менее, либо из‐за числа людей, либо по счастливой случайности, мне не дали трёхместную комнату.","Porém, seja pelo número de pessoas ou algum golpe de sorte, eu não fiquei em um quarto para três.",不過，是因為人數的關係，還是因為走運呢，我並沒有被分配到 3 人房。,不过，是因为人数的关系，还是因为走运呢，我并没有被分配到 3 人房。,"Tuttavia, o per il numero di persone o per un colpo di fortuna, non mi è stata data una stanza per tre persone."
Shannon,"""Looks like we'll share a dorm room too."" ","""Looks like we'll share a room back here in the dorms too.""",[=UP],「寮でのお部屋も一緒だね。」,「寮でのお部屋も一緒だね」,"""Мы и в общежитии в одной комнате.""","""Parece que iremos dividir um quarto aqui nos dormitórios também.""",「宿舍的房間，也是一起呢。」,「宿舍的房间，也是一起呢。」,"""Sembra che condivideremo la stanza anche qui nei dormitori."""
,"With Shannon by my side, I felt like I'd be able to manage well enough... ","With Shannon by my side, I felt like I'd be able to manage well enough...",[=UP],紗音との２人での生活なら、やっていけそうだった…。,[=JP],"С Шаннон мне кажется, что я справлюсь...","Com a Shannon ao meu lado, eu senti que poderia passar por tudo...",與紗音一起的兩人生活，我應該能撐得下去…。,与纱音一起的两人生活，我应该能撑得下去…。,"Con Shannon al mio fianco, credo che riuscirò a cavarmela abbastanza bene..."
Ushiromiya Natsuhi,"""Correct. Every year, new servants came from the Fukuin House, replacing some of the old ones."" ","""Correct. Every year, new servants came from the Gospel House, replacing some of the old ones.""","""Correct. Every year, new servants came from the Fukuin House, replacing some of the old ones.""",「えぇ。福音の家から毎年、何人かの使用人が入れ替わりでやって来ていました。」,「えぇ。福音の家から毎年、何人かの使用人が入れ替わりでやって来ていました」,"""Да. Каждый год из Дома Фукуин приходят новые слуги, заменяя некоторых старых.""","""Pois é. Todos os anos, novos serviçais vêm da Casa Fukuin para substituir alguns mais antigos.""",「是的。從福音之家，每年都會來好幾個孩子，替換出府的傭人。」,「是的。从福音之家，每年都会来好几个孩子，替换出府的佣人。」,"""Corretto. Ogni anno, nuovi domestici vengono dalla Fukuin House, sostituendone alcuni vecchi."""
Ushiromiya Krauss,"""It was something Father worked out with the House all on his own. The rest of us weren't allowed to meddle."" ","""It was something Father organized with them all on his own. The rest of us weren't allowed to meddle.""","""It was something Father worked out with the other side all on his own. The rest of us weren't allowed to meddle.""",「あれに関しては、親父殿が先方と決めて勝手にやっていたことだからね。私たちには、何も口出し出来なかったよ。」,「あれに関しては、親父殿が先方と決めて勝手にやっていたことだからね。私たちには、何も口出し出来なかったよ」,"""Это было самостоятельное решение отца. Мы не имели права возражать.""","""Era algo que o pai organizava por conta própria. O resto de nós não podia meter o bedelho.""",「關於那事，完全是由父親大人與對方做出決定，著手進行的呢。所以，我們插不上任何嘴。」,「关于那事，完全是由父亲大人与对方做出决定，着手进行的呢。所以，我们插不上任何嘴。」,"""Era qualcosa che Nostro Padre decise con loro tutto da solo. Al resto di noi non era consentito immischiarsi."""
Ushiromiya Natsuhi,"""And after all, our family would strictly discipline these children without families and support them on their path to adulthood, which I always viewed as the rich Ushiromiya family fulfilling its obligations to society."" ","""Our family provided a strict upbringing for these children without relatives and supported them on their path to adulthood. I always viewed this as the wealthy Ushiromiya family's obligation to society.""","""Our family would strictly discipline these children without relatives and support them on their path to adulthood, but I always viewed this as the rich Ushiromiya family's obligation to society.""",「身寄りのない子供たちを当家が厳しく躾け、そして社会へ羽ばたいて行くのを応援するのが、富める右代宮家の社会への義務と思っていましたから。」,「身寄りのない子供たちを当家が厳しく躾け、そして社会へ羽ばたいて行くのを応援するのが、富める右代宮家の社会への義務と思っていましたから」,"""Наша семья строго дисциплинирует детей без родственников и поддерживает их на пути к взрослой жизни, но я всегда рассматривала это как общественную обязанность богатой семьи Уширомия.""","""Nossa família providenciava uma estrita educação para aquelas crianças sem família e dava suporte a elas em seus caminhos à vida adulta. Eu sempre vi isso como sendo uma obrigação que a rica família Ushiromiya tinha com a sociedade.""",「畢竟我們認為，在本宅嚴格管教無依無靠的孩子，然後幫助他們走向社會，這是富裕的右代宮家對社會當盡的義務。」,「毕竟我们认为，在本宅严格管教无依无靠的孩子，然后帮助他们走向社会，这是富裕的右代宫家对社会当尽的义务。」,"""La nostra famiglia educherebbe severamente questi bambini senza parenti e li supporterebbe nel loro cammino verso l'età adulta, ma io ho sempre visto ciò come l'obbligo della ricca famiglia Ushiromiya verso la società."""
Furfur,"""What sort of kids came to serve the Ushiromiya family?"" ","""What sort of kids came to serve the Ushiromiya family?""",[=UP],「どんな子たちが右代宮家へ来ていたのかしら？」,[=JP],"""Какие дети приходят служить семье?""","""Que tipo de crianças vinham para servir a família Ushiromiya?""",「都有怎樣的孩子，來了右代宮家呢？」,「都有怎样的孩子，来了右代宫家呢？」,"""Che genere di ragazzi venivano a servire la famiglia Ushiromiya?"""
Zepar,"""I'm sure they were serious, cute kids of irreproachable conduct!"" ","""I'm sure they were diligent, lovable kids of irreproachable conduct!""","""I'm sure they were serious, cute kids of irreproachable conduct!""",「きっと品行方正！　真面目で良い子で可愛い子たちさ！」,[=JP],"""Наверняка серьёзные, милые дети безупречного поведения!""","""Tenho certeza que eram crianças diligentes, adoráveis e com condutas irrepreensível!""",「一定都是品行端正！認真可愛的好孩子！」,「一定都是品行端正！认真可爱的好孩子！」,"""Ho la certezza che erano seri, dolci ragazzi con una condotta impeccabile!"""
Ushiromiya Natsuhi,"""It seemed to me that there were a lot of glaring hyenas among them."" ","""It seemed to me that there were a lot of glaring hyenas among them.""",[=UP],「ぎらぎらとした、ハイエナみたいな子が多かった印象です。」,「ぎらぎらとした、ハイエナみたいな子が多かった印象です」,"""На мой взгляд, среди них было много вопиющих гиен.""","""Para mim, parecia que haviam muitos olhares de hienas entre elas.""",「在我印象中，大多是雙目發光，像條土狼般的孩子。」,「在我印象中，大多是双目发光，像条土狼般的孩子。」,"""Mi sembrava che ci fossero molte iene appariscenti tra di loro."""
Ushiromiya Krauss,"""Let us say they had high ambitions. They were pitiable children without families. All were determined to use this rare opportunity to launch their careers, so that they could take control of their lives."" ","""Let us say they had high ambitions. Those poor children without relatives. They were determined to use this rare opportunity to launch their careers, so that they could take control of their lives.""",[=UP],「上昇志向が強かった、と言いたまえ。身寄りのない気の毒な子たちだ。貴重な機会を踏み台に、自分の人生を必ず掴み取ってやろうという気概に溢れていたよ。」,「上昇志向が強かった、と言いたまえ。身寄りのない気の毒な子たちだ。貴重な機会を踏み台に、自分の人生を必ず掴み取ってやろうという気概に溢れていたよ」,"""Скажем так — у них были высокие амбиции. Бедные дети, оставшиеся без родственников. Они были полны решимости с помощью такой редкой возможности начать карьеру взять под контроль свои жизни.""","""Vamos dizer que todas tinham altas ambições. Todas aquelas crianças coitadas sem família. Elas estavam determinadas a usar desta rara oportunidade para lançarem suas carreiras, para que assim pudessem assumir o controle de suas vidas.""",「把話換成，有很強的上進心吧。他們是群無依無靠的可怜的孩子。渾身滿溢著，“想以這個珍貴的機會為墊腳石，一定要抓住自己的人生”的氣勢。」,「把话换成，有很强的上进心吧。他们是群无依无靠的可怜的孩子。浑身满溢着，“想以这个珍贵的机会为垫脚石，一定要抓住自己的人生”的气势。」,"""Diciamo che avevano molte ambizioni. Quei poveri ragazzi senza parenti. {n}Erano determinati a usare questa rara opportunità per lanciare le loro carriere, così che potessero prendere il controllo delle loro vite."""
Furfur,"""Did all of them have to balance school and servant work?"" ","""Did all of them have to balance school and servant work?""",[=UP],「みんな、学校生活と使用人生活を両立してたの？」,[=JP],"""Им всем приходилось уравновешивать работу слуги и школу?""","""Todas elas tinham que balancear a vida escolar e o trabalho de serviçal?""",「大家都是，同時過著學校生活與傭人生活的麼？」,「大家都是，同时过着学校生活与佣人生活的么？」,"""Tutti loro dovevano bilanciare la scuola e il lavoro da domestici?"""
Zepar,"""That must be tough! You wouldn't be able to get much work done!"" ","""That must be tough! You wouldn't be able to get much work done!""",[=UP],「それは大変だね！　ほとんど働けやしない！」,[=JP],"""Трудно, должно быть! Они бы не смогли сделать много работы!""","""Devia ser difícil! Assim não conseguiria trabalhar muito!""",「這倒是不得了！幾乎不幹活！」,「这倒是不得了！几乎不干活！」,"""Deve essere difficile! Non riuscireste a ottenere molte faccende fatte!"""
Ushiromiya Natsuhi,"""Before that child, there were no cases of a servant going to school while they worked."" ","""There has been no case of a servant going to school while they worked...except for that child.""",[=UP],「学校に通いながら働く子など、あの子以前には前例もありませんでした。」,「学校に通いながら働く子など、あの子以前には前例もありませんでした」,"""Не было ни одного случая, чтобы слуга и ходил в школу, и работал... За исключением того ребёнка.""","""Não teve nenhum caso de serviçais que frequentavam a escola enquanto trabalhavam...exceto aquela criança.""",「邊上學邊上班，在那孩子之前，根本沒有先例。」,「边上学边上班，在那孩子之前，根本没有先例。」,"""Non c'è mai stato un caso di un domestico che andava a scuola mentre lavorava... eccetto per quella giovane persona."""
Ushiromiya Krauss,"""To be honest, I was fairly surprised when that kid first came to greet me. So obviously young. The others were all around 16 or 18 years old, but that kid alone looked 10 years younger."" ","""To be honest, I was fairly surprised when that child first came to greet me. So obviously young. The others were all around 16 or 18 years old, but that child looked almost ten years younger.""","""To be honest, I was fairly surprised when that kid first came to greet me. So obviously young. The others were all around 16 or 18 years old, but that kid alone looked almost 10 years younger.""",「正直、最初の挨拶の時に驚いたよ。明らかに幼かった。他の子たちは１６歳から１８歳くらいなのだが、その子だけはさらに１０歳は幼く見えた。」,「正直、最初の挨拶の時に驚いたよ。明らかに幼かった。他の子たちは１６歳から１８歳くらいなのだが、その子だけはさらに１０歳は幼く見えた」,"""Если честно, я очень удивился, когда она впервые пришла поздороваться со мной. Слишком юная. Лет на 10 младше остальных, которым было около 16 или 18.""","""Honestamente, eu fiquei bem surpresa quando aquela criança me cumprimentou pela primeira vez. Era muito jovem. Todas as outras crianças tinham por volta de 16 ou 18 anos mas aquela criança parecia ter 10 anos a menos.""",「老實說，初次跟我打招呼時，我吃了一驚。顯而易見的幼小。雖然別的孩子都是 16 到 18 歲左右，但唯獨這孩子看起來比他們還要小上 10 歲。」,「老实说，初次跟我打招呼时，我吃了一惊。显而易见的幼小。虽然别的孩子都是 16 到 18 岁左右，但唯独这孩子看起来比他们还要小上 10 岁。」,"""Onestamente, ero abbastanza sorpreso quando mi venne a salutare per la prima volta. Così evidentemente giovane. Gli altri erano tutti intorno ai 16 o 18 anni, e invece era il solo a sembrare 10 anni più giovane."""
Ushiromiya Natsuhi,"""That one extraordinarily young servant came to the family mainly for experience, so not much was expected of that child's ability as a servant."" ","""The young servants who come from the Gospel House visit only to gain experience in working in the real world, so I do not expect a high level of skill from them as servants.""","""The extraordinarily young servant came to the family mainly for experience, so not much was expected of that child's ability as a servant.""",「福音の家から来る若過ぎる使用人は、あくまでも社会勉強として当家に訪れているのであって、そもそも、使用人としての腕前はあまり期待していません。」,「福音の家から来る若過ぎる使用人は、あくまでも社会勉強として当家に訪れているのであって、そもそも、使用人としての腕前はあまり期待していません」,"""Необычно юные дети приходили служить семье Уширомия главным образом ради опыта, поэтому никто особо не надеялся на неё, как на слугу.""","""Serviçais mais jovens que vinham da Casa Fukuin para a mansão iam apenas para ganhar experiência em trabalhos do mundo real, por isso eu não esperava um alto nível de habilidade como serviçal.""",「來自福音之家的過於年輕的傭人，至多不過是為了學習為人處世地踏入本宅的，說到底，並不怎麼期待他們作為傭人的能力。」,「来自福音之家的过于年轻的佣人，至多不过是为了学习为人处世地踏入本宅的，说到底，并不怎么期待他们作为佣人的能力。」,"""Quella persona straordinariamente giovane venne alla famiglia principalmente per esperienza, quindi non ci si aspettava molto dalla sua abilità di lavoro domestico."""
Ushiromiya Krauss,"""Indeed. You certainly couldn't rely on that kid as much as you could an adult, seasoned servant."" ","""Very true. You can't rely on them to the same degree as an adult, seasoned servant.""","""Very true. You couldn't rely on that kid as much as you could an adult, seasoned servant.""",「そうだな。やはり大人の、年季の入った使用人たちに比べると、どうしても頼りないものだ。」,「そうだな。やはり大人の、年季の入った使用人たちに比べると、どうしても頼りないものだ」,"""Именно. На неё нельзя было рассчитывать так же, как на взрослого, опытного слугу.""","""É verdade. Você não pode esperar que serviçais aprendizes estejam no mesmo nível dos adultos.""",「是啊。果然，若拿來與經驗豐富的成年傭人相比，他們就無論如何都沒法叫人心裡踏實了。」,「是啊。果然，若拿来与经验丰富的成年佣人相比，他们就无论如何都没法叫人心里踏实了。」,"""Molto vero. Non puoi contare su quella giovane persona quanto su un domestico adulto ed esperto."""
Ushiromiya Natsuhi,"""To think that we would accept a child who hadn't even started school... No knowledge of housework, no practical experience, and not even finished with mandatory education. I don't know what Father was thinking, but I always thought there was something clearly odd about it."" ","""But this was a child who hadn't even started school. No knowledge of housework, no practical experience, and yet to begin compulsory education. I don't know what Father was thinking, but I always thought there was something clearly odd about it.""","""Why would we accept a child who hadn't even started school? No knowledge of housework, no practical experience, and not even finished with mandatory education. I don't know what Father was thinking, but I always thought there was something clearly odd about it.""",「それが、未就学の子を受け入れるなんて。家事はおろか、社会勉強どころか義務教育もまだではありませんか。お父様にどんなお考えがあったのか存じませんが、明らかにおかしいと思いました。」,「それが、未就学の子を受け入れるなんて。家事はおろか、社会勉強どころか義務教育もまだではありませんか。お父様にどんなお考えがあったのか存じませんが、明らかにおかしいと思いました」,"""Зачем нам принимать ребёнка, который ещё даже не пошёл в школу? Никаких знаний по дому, нет практического опыта, даже не закончено обязательное образование. Не знаю, о чём думал отец, но мне всегда казалось, что что‐то тут не так.""","""Mas aquela criança nem tinha começado o colégio. Sem conhecimento de trabalhos domésticos, sem experiência prática e ainda estava começando a educação compulsória. Eu não sei o que o pai estava pensando, mas sempre acreditei que tinha algo estranho nisso.""",「竟然把還沒上過學的孩子給接收進府。豈止是做家務，哪裡是學習為人處世，這不是連義務教育都還沒接受嗎？雖不知道爸是怎麼想的，但我覺得，這明顯不對勁。」,「竟然把还没上过学的孩子给接收进府。岂止是做家务，哪里是学习为人处世，这不是连义务教育都还没接受吗？虽不知道爸是怎么想的，但我觉得，这明显不对劲。」,"""Perché dovremmo accettare una giovane persona che non ha nemmeno iniziato la scuola? Nessuna conoscenza di lavori domestici, nessuna esperienza pratica, e non ha neanche finito con l'educazione richiesta. Non so a cosa stesse pensando Nostro Padre, ma ho sempre pensato che ci fosse qualcosa di chiaramente strano riguardo a ciò."""
Ushiromiya Krauss,"""I spoke to Father about it. I asked if it might be better to wait for this servant to graduate middle school before starting here."" ","""I spoke to Father about it. I asked if it might be better to wait for our servants to graduate middle school before having them serve here.""","""I spoke to Father about it. I asked if it might be better to wait for this servant to graduate middle school before having them serve here.""",「親父殿には申し上げたさ。せめて中学を出るまでは福音の家で学ばせるべきではないかとね。」,「親父殿には申し上げたさ。せめて中学を出るまでは福音の家で学ばせるべきではないかとね」,"""Я говорил с ним. Спросил, не лучше ли подождать, пока эта слуга закончит среднюю школу, прежде чем служить здесь.""","""Eu falei com o pai sobre isso. Eu perguntei se não era melhor esperar nossos serviçais se graduarem no ensino médio antes de começarem a servir.""",「我曾向父親大人進言過。是不是至少應該先讓這孩子去福音之家學習到上完初中？」,「我曾向父亲大人进言过。是不是至少应该先让这孩子去福音之家学习到上完初中？」,"""Ne parlai con Nostro Padre. Chiesi se sarebbe stato meglio aspettare che arrivasse alla scuola media prima di fargli prestare servizio qui."""
Furfur,"""And what did Kinzo say?"" ","""And what did Kinzo say?""",[=UP],「そうしたら、金蔵は何て？」,[=JP],"""И что Кинзо ответил?""","""E o que o Kinzo disse?""",「這麼問了，金藏是怎麼回答的？」,「这么问了，金藏是怎么回答的？」,"""E cosa disse Kinzo?"""
Zepar,"""Come on, we all know what he said."" ","""Come on, we all know what he said.""",[=UP],「決まってるさ、こう答える。」,「決まってるさ、こう答える」,"""Да ладно, все мы знаем, что.""","""Qual é, todos sabemos o que ele disse.""",「這還用說麼，肯定是這樣回答的。」,「这还用说么，肯定是这样回答的。」,"""Avanti, sappiamo tutti cosa disse."""
,"""""Oooooh, {f:5:Beatriiiiice}!!"""" ","""""Oooooh, {f:5:Beatrice}~~!!""""","""""Oooooh, Beatriiiiice!!""""",「「おお、ベアトリーチェ〜〜！！」」,[=JP],"""""О‐о‐о, {f:5:Беатриче}~~!!!""""",[=UP],「「哦哦，貝阿朵莉切～～！！」」,「「哦哦，贝阿朵莉切～～！！」」,[=OG]
Ushiromiya Krauss,"""Hahaha... By that time, he was already a complete shut-in inside his study, obsessed with the occult. If you tried to talk to him when he didn't want you to, he'd yell and tell you to stop interrupting ""the journey of his mind""."" ","""Hahaha... By that time, he was already a complete shut‐in inside his study, obsessed with the occult. If you tried to talk to him, he'd yell and tell you to stop interrupting ""the journey of his mind"".""","""Hahaha... By that time, he was already a complete shut-in inside his study, obsessed with the occult. If you tried to talk to him, he'd yell and tell you to stop interrupting 'the journey of his mind'.""",「はっはっは…。当時はもうすっかりオカルトかぶれの書斎篭りさ。余計なことを言えば、我が思考の旅の邪魔をするなと怒鳴られる。」,「はっはっは…。当時はもうすっかりオカルトかぶれの書斎篭りさ。余計なことを言えば、我が思考の旅の邪魔をするなと怒鳴られる」,"""Ха‐ха‐ха... К тому времени он уже окончательно заперся в своём кабинете, одержимый оккультизмом. Если заговорить с ним, он кричит и говорит перестать прерывать 'путешествие его разума'.""","""Hahaha... Naquela época, ele já estava completamente isolado no seu estúdio, obcecado com o ocultismo. Se tentasse falar com ele, ele gritaria com você e diria para parar de atrapalhar ""a jornada de sua mente"".""",「哈哈哈…。父親大人早已完全沉迷于神秘學，足不出書房。一說多餘的話，就會被他怒吼，“別來擾亂吾的思考之旅”。」,「哈哈哈…。父亲大人早已完全沉迷于神秘学，足不出书房。一说多余的话，就会被他怒吼，“别来扰乱吾的思考之旅”。」,"""Hahaha... a quel tempo, era già completamente chiuso nel suo studio, ossessionato con l'occulto. Se provavi a parlargli, avrebbe urlato e avrebbe detto di smettere di interrompere ‘il viaggio della sua mente’."""
Ushiromiya Natsuhi,"""And Father's decisions are absolute. ...However, the case of this particular child just didn't make sense."" ","""And Father's decisions are absolute. ......However, the case with this particular child just didn't make sense.""",[=UP],「お父様のお決めになることは絶対ですから。……しかし、あの子についてだけは、腑に落ちませんでした。」,「お父様のお決めになることは絶対ですから。……しかし、あの子についてだけは、腑に落ちませんでした」,"""Решения отца абсолютны. ......Однако случай с этим ребёнком напрочь лишён смысла.""","""E as decisões do pai eram absolutas. ......Mas o caso em particular daquela criança não fazia sentido.""",「畢竟，爸決定的事是絕對的。……但是，唯獨關於那孩子，我無法釋懷。」,「毕竟，爸决定的事是绝对的。……但是，唯独关于那孩子，我无法释怀。」,"""E le decisioni di nostro Padre sono assolute. ... Tuttavia, il particolare caso con quella giovane persona non aveva senso."""
Ushiromiya Krauss,"""I even asked the Fukuin House about it. They said to ask Genji-san. I then asked Genji-san, and he said to ask the Master."" ","""I even asked the Gospel House about it. They said to ask Genji‐san. I then asked Genji‐san, and he said to ask the Master.""","""I even asked the Fukuin House about it. They said to ask Genji-san. I then asked Genji-san, and he said to ask the Master.""",「福音の家にも問い合わせたさ。そしたら源次さんに聞いてくれという。源次さんに聞いたら、お館様に聞いてくれという。」,「福音の家にも問い合わせたさ。そしたら源次さんに聞いてくれという。源次さんに聞いたら、お館様に聞いてくれという」,"""Я даже спрашивал Дом Фукуин. Там сказали спросить Генджи. Когда я спросил Генджи, он сказал спросить Господина.""","""Eu até perguntei na Casa Fukuin sobre isso. Disseram que era pra falar com o Genji‐san. Então eu falei com o Genji‐san, mas ele disse que era para falar com o Mestre.""",「我們還問了福音之家。然後他們就說了，去問源次。問了源次，他就說去問老爺。」,「我们还问了福音之家。然后他们就说了，去问源次。问了源次，他就说去问老爷。」,"""Chiesi anche alla Fukuin House a riguardo. Dissero di chiedere a Genji-san. Allora chiesi a Genji-san, e lui disse di domandare al Padrone."""
