Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Bernkastel},"""............You're still holding a grudge, aren't you."" ","""..............................You're still holding a grudge, aren't you.""",""".....................You're still holding a grudge, aren't you.""",「…………………………あんた、まだ根に持ってるのね。」,「…………………………あんた、まだ根に持ってるのね」,""".....................Ты ведь всё ещё злишься, не так ли.""","""..............................Você ainda guarda ressentimento, não guarda?""",「…………………………你，還在記仇啊。」,「…………………………你，还在记仇啊。」,"""... Ce l'hai ancora con me, eh.""","""...Serbi ancora del rancore nei miei confronti?""","""..............................Hâlâ kin tutuyorsun, değil mi?"""
{f:5:Lambdadelta},"""Hohohohoh!! Because I'm the strongest witch in the universe. But I lost to you, which means I'm not the strongest! ","""Hoh‐hoh‐hoh‐ho!! 'Cause I'm the strongest witch in the universe. But I lost to you so I'm not the strongest!""","""Hoh-hoh-hoh-ho!! Because I'm the strongest witch in the universe. But I lost to you so I'm not the strongest! ",「ほっほっほっほ！！　私は宇宙最強の魔女なんだから。でもあんたに負けちゃったから最強じゃないの！,「ほっほっほっほ！！　私は宇宙最強の魔女なんだから。でもあんたに負けちゃったから最強じゃないの！」,"""Хо‐хо‐хо‐хо! Это потому, что я сильнейшая ведьма во Вселенной. Но поскольку я проиграла тебе, то потеряла статус сильнейшей!""","""Hoh‐hoh‐hoh‐ho!! Porque eu sou a bruxa mais forte do universo. Mas eu perdi para você, então eu não sou a mais forte!""",「呵呵呵呵！！畢竟我是宇宙最強的魔女嘛。不過由於輸給你了，就不是最強了！」,「呵呵呵呵！！毕竟我是宇宙最强的魔女嘛。不过由于输给你了，就不是最强了！」,"""Hoh-hoh-hoh-ho!! Perché io sono la strega più forte dell'universo. Ma ho perso contro te quindi non sono la più forte!","""Ohohohoh!! Io sono la strega più forte dell'universo. Ma ora non più, perché ho perso contro di te!""","""Hoh‐hoh‐hoh‐ho!! Çünkü ben evrendeki en güçlü cadıyım. Ama sana karşı kaybettim, yani en güçlü ben değilim!"""
{f:5:Lambdadelta},"So any enemy of yours is my ally!!"" ","""So I'm taking the side of anyone who's against youuuu!!""","So anyone who is your enemy is my ally!!""",だからあんたと敵対する相手は誰であっても私は味方するんだからー！！」,「だからあんたと敵対する相手は誰であっても私は味方するんだからー！！」,"""И поэтому любой твой противник автоматически будет становиться моим союзником!""","""Por isso, vou ficar do lado de qualquer um que fique contra vocêêêê!!""",「所以不管和你敵對的人是誰，我都會加入你的對手那一方——！！」,「所以不管和你敌对的人是谁，我都会加入你的对手那一方——！！」,"Quindi chiunque sia tuo nemico è mio alleato!!""","""Perciò, chiunque sarà un tuo nemico diventerà un mio alleato!!""","""Bu yüzden sana karşı olan herkesin tarafını tutuyoruuuum!!"""
{f:5:Beatrice},"""*cackle*cackle*! And there you have it. With the great Lady {f:5:Bernkastel} as our opponent, this may not even count as a handicap, but it should make for good entertainment."" ","""*cackle*cackle*! There you have it. With the great Lady {f:5:Bernkastel} as our opponent, this may not even count as a handicap, but it will be suitable for entertainment.""","""*cackle*cackle*! In that case, with the great Lady Bernkastel as our opponent, it may not count as a handicap, but it will be suitable for entertainment.""",「くっくっくっく！　というわけだ。大ベルンカステル卿が相手ならば、この程度ではハンデにもならぬだろうが、余興には相応しかろう。」,「くっくっくっく！　というわけだ。大ベルンカステル卿が相手ならば、この程度ではハンデにもならぬだろうが、余興には相応しかろう」,"""*Хи‐хи*хи‐хи*! В таком случае иметь в оппонентах великую Леди {f:5:Бернкастель} может оказаться очень даже интересным.""","""*gargalhada*gargalhada*! Ou seja, com a grande Lady {f:5:Bernkastel} como sua oponente, isto nem sequer pode ser contado como uma desvantagem, mas é adequado para um entretenimento.""",「呵呵呵呵！就是如此。以大貝倫卡斯泰露卿為對手，雖對您來說應該是連不利條件都算不上，不過應該很適合當作餘興吧。」,「呵呵呵呵！就是如此。以大贝伦卡斯泰露卿为对手，虽对您来说应该是连不利条件都算不上，不过应该很适合当作余兴吧。」,"""*cackle*cackle*! In quel caso, con la grande Lady Bernkastel come nostro avversario, può non contare come svantaggio, ma sarà perfetto come intrattenimento.""","""Mhmhmhmh! Ecco spiegato il motivo. Per un avversario come la Grande Lady {f:5:Bernkastel}, questo non è neanche uno svantaggio, ma una fonte di intrattenimento degna del suo calibro.""","""*cackle*cackle*! İşte hepsi bu. Büyük Leydi {f:5:Bernkastel} rakibimiz olduğu sürece, bu bir handikap bile sayılmayabilir, ancak eğlenceli olacaktır."""
{f:5:Bernkastel},"""......Do as you like. ...Now that I've been exposed, allow me to get serious."" ","""...............Do as you like. ...Now that the cat's out of the bag, I'm going to get serious.""","""............Do as you like. ...Now that I've been exposed, allow me to get serious.""",「……………好きになさい。…バレてる以上、私も本格的にやらせてもらうわ。」,「……………好きになさい。…バレてる以上、私も本格的にやらせてもらうわ」,"""............Делайте что хотите. ...Раз уж вы раскрыли меня, то позвольте мне стать серьёзной.""","""...............Faça como quiser. ...Agora que fui exposta, irei levar a sério.""",「……………隨你喜歡吧。…既然已經暴露了，我也要來真格的了。」,「……………随你喜欢吧。…既然已经暴露了，我也要来真格的了。」,"""... Fai come vuoi. ... Ora che sono stata esposta, permettimi di diventare seria.""","""...Come preferisci... Ora che mi hai fatto uscire allo scoperto, mi metterò a fare sul serio.""","""...............İstediğinizi yapın. ...Artık konu açığa çıktığına göre, ciddileşmeye başlayacağım."""
{f:5:Beatrice},"""That would be well. ""Going easy"" has never been written in my dictionary. *cackle*cackle*cackle*cackle*cackle*! Lady {f:5:Lambdadelta}, let us enjoy our precious time together."" ","""That would be suitable. ""Leniency"" has never featured in my dictionary. *cackle*cackle*cackle*cackle*cackle*! Lady {f:5:Lambdadelta}, let us enjoy our valuable new relationship.""","""That would be suitable. 'Going easy' has never been written in my dictionary. *cackle*cackle*cackle*cackle*cackle*! Lady Lambdadelta, let us enjoy our valuable relationship this time.""",「それが良かろう。元より、妾の辞書に手加減の文字はないのでな。くっくっくくくくくくくく！　ラムダデルタ卿、この度の貴重な縁を楽しもうではないか。」,「それが良かろう。元より、妾の辞書に手加減の文字はないのでな。くっくっくくくくくくくく！　ラムダデルタ卿、この度の貴重な縁を楽しもうではないか」,"""Что ж, идет. 'Проявлять снисхождение' эта фраза точно моего словарного запаса. *Хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*! Леди {f:5:Лямбдадельта}, давайте в этот раз сполна насладимся нашими наиценнейшими взаимоотношениями.""","""Isso seria adequado. ""Leniência"" nunca fez parte do meu dicionário. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*! Lady {f:5:Lambdadelta}, vamos aproveitar a nossa nova e valiosa relação.""",「這倒也好。畢竟妾身的辭典裡，原本就沒有手下留情這四個字呢。呵呵呵呵呵呵呵呵呵呵！拉姆達戴露塔卿，請借這段貴緣好好樂樂吧。」,「这倒也好。毕竟妾身的辞典里，原本就没有手下留情这四个字呢。呵呵呵呵呵呵呵呵呵呵！拉姆达戴露塔卿，请借这段贵缘好好乐乐吧。」,"""Sarebbe meglio. ‘Giocare facile’ non è mai stato scritto nel mio dizionario. *cackle*cackle*cackle*cackle*cackle*! Lady Lambdadelta, gustiamoci la nostra preziosa relazione questa volta.""","""La cosa mi sta bene. L'espressione ‘andarci alla leggera’ non ha mai fatto parte del mio vocabolario. Mhmhmhmhmhmhmhmhmhmh! Godiamoci questa nostra collaborazione proficua, Lady {f:5:Lambdadelta}.""","""Bu uygun olur. ""Müsamaha"" benim sözlüğümde hiç yer almamıştır. *cackle*cackle*cackle*cackle*cackle*! Bayan {f:5:Lambdadelta}, değerli yeni birlikteliğimizin tadını çıkaralım."""
{f:5:Lambdadelta},"""Yeah, I'll be counting on you, Lady {f:5:Beatrice}! I've been betrayed pretty bad by her too. Until the two of us smash her up and pay her back double, I won't be able to rest!!"" ","""Yes, I'll be counting on you, Lady {f:5:Beatrice}! This girl really put me through the wringer. I'm not gonna be happy until the two of us have smushed her up and paid her back double!!""","""Yes, I'll be counting on you, Lady Beatrice! I've been terribly betrayed by her. Unless the two of us smash her up and pay her back double, I won't be able to rest!!""",「えぇ、こちらこそよろしくよベアトリーチェ卿！　こいつには私もさんざん煮え湯を飲まされてるの。私たち二人で叩き潰して、二倍でお返ししなきゃ腹の虫が収まんないのよぅ！！」,[=JP],"""Да, я буду на тебя рассчитывать, Леди {f:5:Беатриче}! Она подло предала меня. Если мы вдвоем не вернем ей этот долг в двойном размере, то я просто не смогу расслабиться!""","""Sim, estou contando com você, Lady {f:5:Beatrice}! Essa garota já me traiu feio também. Eu não vou ficar feliz até que nós a esmaguemos e façamos ela pagar em dobro!!""",「那自然，那就彼此彼此，請多關照了喲，貝阿朵莉切卿！這傢伙也是把我整得好慘。不兩人一起來將她打垮，雙倍奉還，我肚子裡這股氣就憋不住！！」,「那自然，那就彼此彼此，请多关照了哟，贝阿朵莉切卿！这家伙也是把我整得好惨。不两人一起来将她打垮，双倍奉还，我肚子里这股气就憋不住！！」,"""Certo, conto su di te, Lady Beatrice! Sono stata tradita terribilmente da lei. {n}A meno che noi due non la sconfiggiamo completamente e gliela facciamo pagare due volte, non riuscirò a stare ferma!!""","""Certo, in bocca al lupo, Lady {f:5:Beatrice}! Quella lì mi ha fatto soffrire come una dannata. La mia ira non si placherà finché non subirà da noi due una sconfitta schiacciante, per poi venire ripagata con il doppio della sua medicina!!""","""Evet, sana güveniyorum, Leydi {f:5:Beatrice}! Bu kız benim gerçekten canıma okudu. İkimiz birlikte onu ezmeden ve ona iki katını ödetmeden mutlu olmayacağım!!"""
{f:5:Bernkastel},"""......I'll be counting on you, Lambda. And you, Beato. ...No matter what we fight over, this will be a very significant battle for us all."" ","""............I look forward to it, Lambda. And Beato. ...No matter who wins or who loses, this will be a very meaningful battle for us.""","""............I'll be counting on you, Lambda. And Beato. ...No matter what issue we fight over, this will be a very significant battle for us.""",「…………こちらこそよろしくよ、ラムダ。そしてベアト。…どういう勝敗になろうとも、これは私たちにとってとても有意義な戦いになるわね。」,「…………こちらこそよろしくよ、ラムダ。そしてベアト。…どういう勝敗になろうとも、これは私たちにとってとても有意義な戦いになるわね」,"""............Я рассчитываю на тебя, Лямбда. И Беато. ...Не важно, чем закончится наше сражение, для нас это будет поистине потрясающая битва.""","""............Vou esperar ansiosa por isso, Lambda. E, Beato. ...Não importa quem vença ou perca, esta será uma batalha de grande significado para nós.""",「…………彼此彼此，請多關照，拉姆達。還有貝阿朵。…無論勝敗如何，對我們來說這都會成為非常有意義的一戰。」,「…………彼此彼此，请多关照，拉姆达。还有贝阿朵。…无论胜败如何，对我们来说这都会成为非常有意义的一战。」,"""... Conto su di te, Lambda. E Beato. ... Non importa per cosa ci battiamo, questa sarà una battaglia molto significativa per noi.""","""...In bocca al lupo, Lambda. E quanto a te, Beato... A prescindere dall'esito, la nostra sarà una battaglia molto significativa.""","""............Bunu dört gözle bekliyorum, Lambda. Ve Beato. ...Kim kazanırsa kazansın ya da kim kaybederse kaybetsin, bu bizim için çok anlamlı bir mücadele olacak."""
{f:5:Lambdadelta},"""That's right. Of course, I don't plan on losing, but we've got a goal beyond who wins and who loses."" ","""That's right. Of course, I'm not gonna lose easy, but this is more important than winning and losing.""","""That's right. Of course, I don't feel like losing, but who wins and who loses will be important.""",「そうね。もちろん負ける気はないけど、私たちには勝敗以上に意義がある。」,「そうね。もちろん負ける気はないけど、私たちには勝敗以上に意義がある」,"""Точно. Конечно же, я не собираюсь проигрывать, но кто проиграет, а кто выйдет из этой битвы победителем всё‐таки очень важно.""","""Isso mesmo. É claro, eu não tenho a intenção de perder, mas isso é mais importante do que vencer ou perder.""",「是呢。雖然我必定不會輸，但對我們來說它有著高於勝敗的意義。」,「是呢。虽然我必定不会输，但对我们来说它有着高于胜败的意义。」,"""Esatto. Ovviamente, sento che non perderò, ma chi vince e chi perde sarà importante.""","""Esatto. Naturalmente, non ho intenzione di perdere, ma per noi ci sono cose più importanti della vittoria o della sconfitta.""","""Bu doğru. Elbette kolay kolay kaybetmeyeceğim ama bu kazanmak ya da kaybetmekten daha önemli."""
{f:5:Beatrice},"""After all, we hate boredom."" ","""After all, we have no love for boredom.""","""Anyways, we hate boredom.""",「何しろ妾たちは、退屈を愛さない。」,「何しろ妾たちは、退屈を愛さない」,"""В любом случае, мы все ненавидим скуку.""","""Afinal, nós não temos amor pelo tédio.""",「畢竟我們魔女，厭惡無聊。」,「毕竟我们魔女，厌恶无聊。」,"""Comunque sia, noi odiamo la noia.""","""In fondo, ciò che noi disprezziamo è la noia.""","""Ne de olsa, biz can sıkıntısını hiç sevmeyiz."""
,"The three witches giggled, cackled, and guffawed. ","The three witches giggled, cackled, and guffawed.",[=UP],三人の魔女はくすくすと、あるいはけらけらと、あるいはげらげらと笑う。,[=JP],"Три ведьмы захихикали, загоготали и захохотали.","As três bruxas, riram, gargalharam e se vangloriaram.",三位魔女呵呵地，又或者是咯咯地，又或者是哈哈地大笑著。,三位魔女呵呵地，又或者是咯咯地，又或者是哈哈地大笑着。,"Le tre streghe risero, ridacchiarono e sogghignarono.","Le tre streghe si misero a ridere: una sogghignava, l'altra sghignazzava, e l'altra ancora si stava sbellicando.","Üç cadı kıkırdadı, güldü ve kahkahalar attı."
{f:5:Bernkastel},"""...That's right. I should thank you, Beato. It looks like I'll finally be able to escape my boredom. Do your best to entertain me. Along with {f:5:Lambdadelta}."" ","""......That's right. I should thank you, Beato. It looks like I can finally escape boredom. Do your best to entertain me. Together with {f:5:Lambdadelta}.""","""......That's right. I should thank you, Beato. It looks like I can finally escape boredom. Do your best to entertain me. Together with Lambdadelta.""",「……その通りよ。感謝するわベアト。やっと退屈から逃れられそうだわ。せいぜい私を楽しませなさい。ラムダデルタと二人掛かりで。」,「……その通りよ。感謝するわベアト。やっと退屈から逃れられそうだわ。せいぜい私を楽しませなさい。ラムダデルタと二人掛かりで」,"""......Верно. Мне стоит поблагодарить тебя, Беато. Похоже, что я наконец‐то смогу забыть про скуку. Старайся изо всех сил, чтобы развлечь меня. На пару с {f:5:Лямбдадельтой}.""","""......Isso mesmo. Eu tenho que agradecer a você, Beato. Parece que eu finalmente vou poder escapar do tédio. Faça o seu melhor para me entreter. Junto com a {f:5:Lambdadelta}.""",「……正是如此喲。謝謝了，貝阿朵。看來總算是能從煩悶中逃出來了。就竭盡所能地讓我開心開心吧。與拉姆達戴露塔一起。」,「……正是如此哟。谢谢了，贝阿朵。看来总算是能从烦闷中逃出来了。就竭尽所能地让我开心开心吧。与拉姆达戴露塔一起。」,"""... Giusto. Dovrei ringraziarti, Beato. Sembra che possa finalmente scappare dalla noia. Fai del tuo meglio per intrattenermi. Insieme a Lambdadelta.""","""...Ben detto. Ti ringrazio, Beato. Pare che finalmente io possa scongiurare la noia. Fai del tuo meglio per intrattenermi. Insieme alla tua alleanza con {f:5:Lambdadelta}.""","""......Doğru. Sana teşekkür etmeliyim, Beato. Sonunda can sıkıntısından kurtulabilirim gibi görünüyor. Beni eğlendirmek için elinden geleni yap. {f:5:Lambdadelta} ile birlikte."""
{f:5:Beatrice},"""Leave it to me. *cackle*cackle*...!!"" ","""I shall do just that. *cackle*cackle*...!!""","""Leave it to me. *cackle*cackle*...!!""",「そうさせてもらうぞ。くっくっくっくっく…！！」,[=JP],"""Можешь на меня положиться. *хи‐хи*хи‐хи*!""","""Conte comigo para isso. *gargalhada*gargalhada*...!!""",「妾身會照辦的。呵呵呵呵呵…！！」,「妾身会照办的。呵呵呵呵呵…！！」,"""Lascia fare a me. *cackle*cackle*...!!""","""Lascia fare a me. Mhmhmhmhmh...!!""","""Tam olarak bunu yapacağım. *cackle*cackle*...!!"""
{f:5:Lambdadelta},"""If we're decided, Beato, then let's start a strategy meeting right now! I know all of this girl's weak points, and I'll teach you all of them!"" ","""That's that, Beato, so let's start a strategy meeting right now! I know all of this girl's weak points, and I'm gonna teach you all of them!""","""If we're decided, Beato, then let's start a strategy meeting right now! I know all of this girl's weak points, and I'll teach you all of them!""",「そうと決まればベアト、さっそく作戦会議をするわよ！　その子の弱点は知り尽くしてる、それを全て伝授してあげるわ！」,[=JP],"""Если мы всё решили, то давай сразу же начнем стратегическое совещание, Беато! Я знаю все слабые места этой девчонки и расскажу тебе о них!""","""Isso mesmo, Beato, vamos começar nosso encontro estratégico agora mesmo! Eu conheço todos os pontos fracos dessa garota, e vou ensinar todos eles a você!""",「既然這麼決定了，那貝阿朵，趕快來召開作戰會議！她的弱點我全都知道，我會全部都傳授給你的！」,「既然这么决定了，那贝阿朵，赶快来召开作战会议！她的弱点我全都知道，我会全部都传授给你的！」,"""Se abbiamo finito, Beato, allora iniziamo un incontro strategico proprio ora! {n}So tutto dei punti deboli di questa ragazza, e te li insegnerò tutti!""","""Se questo è tutto, Beato, allora iniziamo subito una riunione strategica! Conosco tutti i punti deboli di quella mocciosa, te li spiegherò uno per uno!""","""İşte bu Beato, hemen bir strateji toplantısı başlatalım! Bu kızın tüm zayıf noktalarını biliyorum ve sana hepsini öğreteceğim!"""
{f:5:Beatrice},"""And yet, Lady {f:5:Lambdadelta}, you were defeated by her, *cackle*cackle*...!"" ","""And yet, Lady {f:5:Lambdadelta}, you were defeated by her, I note... *cackle*cackle*...!""","""And yet, Lady Lambdadelta, you were defeated by her, *cackle*cackle*...!""",「にもかかわらず、ラムダデルタ卿はお敗れになられた、と、くっくっくっく…！」,[=JP],"""И даже зная о них, вы всё равно проиграли ей, Леди {f:5:Лямбдадельта}, *хи‐хи*хи‐хи*!..""","""E ainda, Lady {f:5:Lambdadelta}, você foi derrotada por ela, só para constar... *gargalhada*gargalhada*...!""",「可儘管如此，拉姆達戴露塔卿竟還是被打敗了麼，呵呵呵呵…！」,「可尽管如此，拉姆达戴露塔卿竟还是被打败了么，呵呵呵呵…！」,"""Ma comunque, Lady Lambdadelta, sei stata sconfitta da lei, *cackle*cackle*...!""","""Eppure, lei ha avuto la meglio su di te, Lady {f:5:Lambdadelta}, kuahahahah...!""","""Ama yine de, Leydi {f:5:Lambdadelta}, ona karşı yenildin... *cackle*cackle*...!"""
{f:5:Lambdadelta},"""Urrrrrrrrgggh, I won't tell you, I won't tell you! Tsun!"" ","""Urrrrrrrrgggh, I won't tell you, I won't tell you! Tsuun!""","""Urrrrrrrrgggh, I won't tell you, I won't tell you! Tsu-n!""",「もぉおおおぉ、教えたげない教えたげないッ！ツーン！」,「もぉおおおぉ、教えたげない教えたげないッ！　ツーン！」,"""Арррррргх, я тебе не скажу, ни за что не скажу! Цу‐ун!""","""Poxaaaaa, não vou contar, não vou te contar! Tsuun!""",「真是的————，不教了不教了！哼——！」,[=CHT],"""Urrrrrrrrgggh, non te li dirò, non te li dirò! Tsu-n!""","""Uffaaaaaa, non te li dico più, non te li dico più! Sgrunt!""","""Urrrrrrrrgggh, sana söylemeyeceğim, sana söylemeyeceğim! Tsuun!"""
{f:5:Beatrice},"""*cackle*cackle* Hahhahahahahahaha! ...She's never boring, that Lady {f:5:Lambdadelta}."" ","""*cackle*cackle* hahhahahahahahaha! ...She never bores, that Lady {f:5:Lambdadelta}.""","""*cackle*cackle* hahhahahahahahaha! ...She's never boring, that Lady Lambdadelta.""",「くっくくくはっははははははは！　…退屈しない御仁であるな、ラムダデルタ卿は。」,「くっくくくはっははははははは！　…退屈しない御仁であるな、ラムダデルタ卿は」,"""*хи‐хи*хи‐хи* хах‐ха‐ха‐ха‐ха‐ха‐ха‐ха! ...Ох уж эта Леди {f:5:Лямбдадельта}, с ней не заскучаешь.""","""*gargalhada*gargalhada* hahhahahahahahaha! ...Ela nunca a deixa entediada, essa Lady {f:5:Lambdadelta}.""",「呵呵呵呵哈哈哈哈哈哈哈哈！…是位不會令人無聊的貴人呢，拉姆達戴露塔卿。」,「呵呵呵呵哈哈哈哈哈哈哈哈！…是位不会令人无聊的贵人呢，拉姆达戴露塔卿。」,"""*cackle*cackle* hahhahahahahahaha! ... Non è mai noiosa, quella Lady Lambdadelta.""","""Kuahahahahahahahahahahahah...! Non mi stancherò mai della personalità di Lady {f:5:Lambdadelta}.""","""*cackle*cackle* hahhahahahahahaha! ...Şu Leydi {f:5:Lambdadelta} hiç sıkıcı olmuyor."""
{f:5:Bernkastel},"""......Isn't she? Take care of her. She gets lonely easily."" ","""............She doesn't, does she? Take care of her. She might not look it, but she gets lonely.""","""............Isn't she? Take care of her. She's a lonely person.""",「…………でしょ？　面倒をよろしくね。あれで寂しがり屋なのよ。」,「…………でしょ？　面倒をよろしくね。あれで寂しがり屋なのよ」,"""............Точно. Ты уж позаботься о ней. Всё‐таки она очень одинока.""","""............Não é mesmo? Tome conta dela. Pode não parecer, mas ela é bem solitária.""",「…………是吧？就拜託多照顧了。別看那樣，她可是很怕寂寞喲。」,「…………是吧？就拜托多照顾了。别看那样，她可是很怕寂寞哟。」,"""... Vero? Prenditi cura di lei. È una persona sola.""","""...Vero? Prenditi cura di lei. Si sente sola facilmente, anche se può non sembrarlo.""","""............Değil mi? Ona göz kulak ol. Öyle görünmeyebilir ama yalnızlık çekiyor."""
{f:5:Beatrice},"""I see. So she's one of ""those"" that are popular these days. *cackle* As expected from Lady {f:5:Lambdadelta}. Quite cutting edge. *cackle*cackle*cackle*cackle*."" ","""I see. So she's one of those newfangled whatchamacallits. *cackle*, as expected from Lady {f:5:Lambdadelta}. Quite cutting edge. *cackle*cackle*cackle*cackle*.""","""I see. So she's one of 'those' that are popular these days. *cackle*, as expected from Lady Lambdadelta. Quite cutting edge. *cackle*cackle*cackle*cackle*.""",「なるほど。今流行りのナントカというヤツか。くっくっく、さすがはラムダデルタ卿。最先端でおられる。くっくくくくくくく。」,「なるほど。今流行りのナントカというヤツか。くっくっく、さすがはラムダデルタ卿。最先端でおられる。くっくくくくくくく」,"""Ясно. Так она одна из тех, кто раньше пользовался большой популярностью. Хи‐хи, что и ожидалось от Леди {f:5:Лямбдадельты}. Это очень современно. *хи‐хи*хи‐хи*хи‐хи*хи‐хи*.""","""Entendo. Então ela é uma {i:daquelas} que estão populares nos dias de hoje? *gargalhada*, como esperado da Lady {f:5:Lambdadelta}. Ela é bem afiada. *gargalhada*gargalhada*gargalhada*gargalhada*.""",「原來如此。就是現在流行的那個什麼嘛。呵呵呵，不愧是拉姆達戴露塔卿。站在了時代的最先端。呵呵呵呵呵呵呵呵。」,「原来如此。就是现在流行的那个什么嘛。呵呵呵，不愧是拉姆达戴露塔卿。站在了时代的最先端。呵呵呵呵呵呵呵呵。」,"""Capisco. Quindi è una di ‘quelle’ che sono tanto popolari oggigiorno. *cackle*, come si ci aspetterebbe da Lady Lambdadelta. Così all'avanguardia. *cackle*cackle*cackle*cackle*.""","""Capisco. È una di ‘quelle tipe’ che sono tanto popolari oggigiorno, dunque. Mhmhmh, tipico di Lady {f:5:Lambdadelta}. È sempre avanti con i tempi. Mhmhmhmhmhmhmh.""","""Anlıyorum. Demek o da şu yeni moda whatchamacallit'lerden biri. *cackle*, Leydi {f:5:Lambdadelta}'dan beklendiği gibi. Oldukça yenilikçi. *cackle*cackle*cackle*cackle*."""
{f:5:Bernkastel},"""Go already. That kid's waiting for you to chase after her."" ","""Go already. That child's waiting for you to chase after her.""",[=UP],「もう行きなさいよ。あの子、あなたが追っ掛けて来るの、待ってるわよ。」,「もう行きなさいよ。あの子、あなたが追っ掛けて来るの、待ってるわよ」,"""Ну, можешь уже уходить. Это дитя ждёт, когда ты последуешь за ней.""","""Vá logo. Aquela garota está esperando que você vá atrás dela.""",「快去吧。那孩子，在等著你追上去喲。」,「快去吧。那孩子，在等着你追上去哟。」,"""Vai. Quella ragazza sta aspettando che tu la segua.""","""Sbrigati ad andare. Quella ragazzina sta aspettando che tu la segua.""","""Git artık. O çocuk peşinden gitmeni bekliyor."""
{f:5:Beatrice},"""...Then, if you'll excuse me. ","""......Then, if you'll excuse me.""","""......Then, if you'll excuse me. ",「……それでは失礼しよう。,「……それでは失礼しよう」,"""......Тогда прошу меня извинить.""","""......Então, se me dá licença.""",「……那麼妾身告辭了。」,「……那么妾身告辞了。」,"""... Allora, se volete scusarmi.","""...Allora tolgo il disturbo.""","""......O zaman, izninle."""
{f:5:Beatrice},"See you next game. *cackle*cackle*cackle*cackle*cackle*!"" ","""See you next game. *cackle*cackle*cackle*cackle*cackle*!""","See you next game. *cackle*cackle*cackle*cackle*cackle*!""",また次のゲームにて。くっくくくくくくくくく！」,「また次のゲームにて。くっくくくくくくくくく！」,"""Увидимся в следующей игре. *хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*!""","""Vejo você no próximo jogo. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!""",「下一盤遊戲見。呵呵呵呵呵呵呵呵呵呵！」,「下一盘游戏见。呵呵呵呵呵呵呵呵呵呵！」,"Ci vediamo al prossimo gioco. *cackle*cackle*cackle*cackle*cackle*!""","""Ci vediamo alla prossima partita. Kuahahahahahahahahahah!""","""Sonraki oyunda görüşürüz. *cackle*cackle*cackle*cackle*cackle*!"""
{f:5:Bernkastel},"...I'm sorry. That troublesome one came, but don't mind it. ","......I'm sorry. A troublesome one came, but don't mind her.","......I'm sorry. That troublesome one came, but don't mind it.",……ごめんなさいね。厄介なのが来たけど、気にしないで。,[=JP],"......Мне жаль. Сюда прибыла очень проблемная личность, но не обращай на это внимания.","......Desculpe‐me. Uma problemática apareceu, mas não se preocupe com ela.",……對不起。雖然來了個不好對付的，但請不要在意。,……对不起。虽然来了个不好对付的，但请不要在意。,"... Mi spiace. È arrivata quella fastidiosa, ma non farci caso.","...Mi dispiace. È arrivata una seccatura, ma non stare a preoccuparti.",......Özür dilerim. Baş belası biri geldi ama ona aldırış etme.
{f:5:Bernkastel},"More importantly, ......things sure got ugly. ","More importantly, .........things sure got ugly."," More importantly, .........things sure got ugly.",それより、………ひどいことになったわね。,[=JP],"Гораздо важнее то, что дела начали принимать очень паршивый оборот.","Mais importante, .........as coisas vão mesmo ficar feias.",比起那些，………這可真夠慘的。,比起那些，………这可真够惨的。,Piuttosto... le cose si sono fatte brutte.,Piuttosto... Hai passato dei brutti momenti.,"Daha da önemlisi, .........işler kesinlikle çirkinleşti."
{f:5:Bernkastel},"I thought I experienced a very tragic end in Lambda's game, ......but this one is...exceptionally horrible. ","I thought I had experienced some particularly gruesome ends in my game with Lambda, .........but this time, ......it's exceptionally horrible."," I thought I'd experienced a very tragic end in Lambda's game, .........but this time, ......it's exceptionally horrible.",私もラムダとのゲームで、だいぶ悲惨な末路というのを経験してきたつもりでいるけど、………今回のは、……群を抜いて酷いわ。,[=JP],"Раньше я думала, что в игре Лямбды мне был уготован очень печальный конец... Но в этот раз... все особенно ужасно.","Eu pensei que já tinha experimentado alguns finais particularmente terríveis nos meus jogos com a Lambda, .........mas, dessa vez, ......é excepcionalmente horrível.",雖說我自以為已在與拉姆達的遊戲中，經歷過了不少悲慘末路，………但這次可是，……遠超前例的淒慘。,虽说我自以为已在与拉姆达的游戏中，经历过了不少悲惨末路，………但这次可是，……远超前例的凄惨。,Pensavo di aver affrontato una fine davvero tragica nel gioco di Lambda... ma questa volta... è eccezionalmente orribile.,Credevo di aver sperimentato una fine alquanto tragica nella mia partita con Lambda... ma questa... è stata particolarmente cruenta...,"Lambda ile oynadığım oyunda dehşet verici kötü sonlar yaşadığımı düşünürdüm, .........ama bu seferki, ......son derece korkunç."
