Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"After a second, the stunned silence faded and was replaced by cries of astonishment and wild joy... ","After a second, the stunned silence faded and was replaced by cries of astonishment and wild joy......"," After a second, the stunned silence faded and was replaced by cries of astonishment and wild joy......",そしてその絶句の沈黙は次第に解け、驚愕と狂喜の喧騒となった……。,[=JP],"Спустя секунду ошеломлённое молчание было разорвано, сменившись на изумлённые крики и дикую радость......","Após um segundo, o perplexo silêncio desapareceu e foi substituído por gritos de admiração e alegria......",然後，這張口結舌的沉默逐漸瓦解，化為驚愕與狂喜的喧囂……。,然后，这张口结舌的沉默逐渐瓦解，化为惊愕与狂喜的喧嚣……。,"Dopo un secondo, il silenzio svanì e lasciò posto a urla di gioia e stupore..."
Ushiromiya Krauss,"""......Incredible!! Haha, hahhahahahahahaha!!"" ","""............Incredible!! Haha, hah{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""",""".........Incredible!! Haha, hahhahahahahahaha!!""",「…………素晴らしいッ！！　はは、はっははははははは！！」,[=JP],""".........Невероятно! Ха‐ха, ха‐ха‐ха‐ха‐ха‐ха!""","""............Inacreditável!! Haha, hah{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha!!""",「…………太妙了！！哈哈，哈、哈哈哈哈哈哈哈！！」,[=CHT],"""... Incredibile!! Haha, hahahahahahahahaha!!"""
Ushiromiya Rosa,"""I-I can't believe it... It's 20 billion yen in gold...!! It really...does exist!!"" ","""I, I can't believe it... It's 20 billion yen in gold...!! It really...really exists!!""",[=UP],「す、すごいわ、２００億円の黄金…！！　本当に、本当にあったんだわッ！！」,[=JP],"""По... поверить не могу... 20 миллиардов иен в золоте!.. Оно и вправду... и вправду существует!""","""E‐Eu não consigo acreditar nisso... São 20 bilhões de iene em ouro...!! Ele...realmente existe!!""",「好、好厲害，200 億日元的黃金…！！真的、真的存在！！」,「好、好厉害，200 亿日元的黄金…！！真的、真的存在！！」,"""No, non posso crederci... sono 20 miliardi di yen in oro...!! Davvero... esisteva davvero!!"""
Ushiromiya Kyrie,"""What a shining mountain. It almost blinds the eyes..."" ","""What a shining mountain. It almost blinds the eyes......""",[=UP],「何て眩い山なの。目が潰れそうだわ……。」,「何て眩い山なの。目が潰れそうだわ……」,"""До чего сияющая гора. Она почти что ослепляет...""","""Que montanha mais reluzente. Quase chega a cegar os olhos......""",「多麼耀眼的山啊。眼睛都要被閃瞎了……」,「多么耀眼的山啊。眼睛都要被闪瞎了……」,"""Che montagna brillante. Quasi ti acceca..."""
Ushiromiya Hideyoshi,"""Uhhahahahahahahaha!! We did it! We did it!! We win this game!!"" ","""Uhhahahahahahahaha!! We did it! We did it!! We win this game!!""",[=UP],「うっははははははは！！　やったで、やったでッ！！　このゲームはわしらの勝ちや！！」,[=JP],"""Ух‐ха‐ха‐ха‐ха‐ха! У нас получилось! Получилось! Мы победили в этой игре!!!""","""Uhhahahahahahahaha!! Conseguimos! Nós conseguimos!! Nós vencemos o jogo!!""",「嗚、哈哈哈哈哈哈哈！！太好啦、大好啦！！這個遊戲，是俺們贏了吶！！」,「呜、哈哈哈哈哈哈哈！！太好啦、大好啦！！这个游戏，是俺们赢了呐！！」,"""Uhhahahahahahahaha!! Ce l'abbiamo fatta! Ce l'abbiamo fatta!! Abbiamo vinto questo gioco!!"""
Ushiromiya Natsuhi,"""......Y-You mustn't touch it without permission! This is Father's gold!!"" ",""".........Y‐you mustn't touch it without permission! This is Father's gold!!""",""".........Y, you mustn't touch it without permission! This is Father's gold!!""",「………み、濫りに触ってはなりませんっ！　お父様の黄金ですよ？！」,[=JP],""".........Не... не трогайте его без разрешения! Это золото отца!""",""".........V‐Você não pode tocá‐lo sem permissão! Este é o ouro do pai!!""",「………不、不能隨便亂摸！這可是爸的黃金哦？！」,「………不、不能随便乱摸！这可是爸的黄金哦？！」,"""... N-Non dovreste toccarlo senza permesso! Quello è l'oro di nostro Padre!!"""
Ushiromiya Eva,"""Oh, really?! Then why don't you call Father down here now! Right away!! The time for your farce is over and done with!!"" ","""Oh, really?! Then why don't you call Father down here now! Right away!! Your little farce is long over!!""","""Oh, really?! Then why don't you call Father down here now! Right away!! Your farce is already over!!""",「あら、そう？！　じゃあ、お父様を今すぐ呼んで来てちょうだい！　今すぐここへ！！　茶番はとっくに終わってんのよッ！！」,[=JP],"""О, неужели?! Ну так позови отца! Немедленно! Хватит вашего фарса!!!""","""Ora, é mesmo?! Então por que não chama o pai aqui agora mesmo! Agora!!{n}A sua farsa acabou!!""",「啊啦，是嗎？！那麼，你立即就去把爸叫來吧！現在立即去叫！！你那出鬧劇，早就收場了！！」,「啊啦，是吗？！那么，你立即就去把爸叫来吧！现在立即去叫！！你那出闹剧，早就收场了！！」,"""Oh, davvero?! Allora perché non vai a chiamare nostro Padre e gli dici di venire qui! Proprio ora!! La tua farsa è finita!!"""
Ushiromiya Rudolf,"""Natsuhi nee-san, let's put an end to the obvious lies, shall we? We have a real mountain of gold right here! Shouldn't we all be honest with each other?"" ","""Natsuhi nee‐san. Let's put an end to the obvious lies, shall we? This mountain of gold is as real as can be! Let's all be just as real with one another.""","""Natsuhi nee-san. Let's put an end to the obvious lies, shall we? We have a real mountain of gold right here! Shouldn't we all be honest with each other?""",「夏妃姉さんよ。もうここからは白々しい話は抜きにしようぜ？　ここにあるのは、本物の黄金の山！　俺たちも本音で語り合うべきだぜ？」,[=JP],"""Нацухи. Почему бы не положить конец очевидной лжи? У нас здесь настоящая золотая гора! Давайте будем честны друг с другом.""","""Natsuhi nee‐san. Podemos acabar logo com as mentiras? O que temos aqui é uma montanha de ouro real! Podemos ser verdadeiros uns com os outros também?""",「夏妃姐姐。接下來，就別再裝傻充愣了怎麼樣？在這堆著的是，真正的金山！咱們也應該用真心話來談談了吧？」,「夏妃姐姐。接下来，就别再装傻充愣了怎么样？在这堆着的是，真正的金山！咱们也应该用真心话来谈谈了吧？」,"""Natsuhi nee-san. Poniamo fine a questa ovvia bugia, ok? Abbiamo una vera e propria montagna d'oro proprio qui! Non dovremmo essere onesti l'un con gli altri?"""
Ushiromiya Eva,"""Fortunately, we're all in a good mood and feeling very gracious now. Just give it up already!"" ","""Fortunately, we're all in a good mood and feeling very generous right now. Just give it up already!""","""Fortunately, we're all in a good mood and feeling very gracious now. Just give it up already!""",「幸いにも私たちは今、とても上機嫌で寛大だわ。大人しく引っ込んでなさい！」,[=JP],"""К счастью, мы сейчас очень добрые и в хорошем настроении. Хватит уже!""","""Felizmente, estamos todos de bom humor e nos sentindo muito generosos agora. Desiste de uma vez por todas!""",「算你走運，我們現在非常高興，寬宏大量。你給我老老實實地退一邊去！」,「算你走运，我们现在非常高兴，宽宏大量。你给我老老实实地退一边去！」,"""Fortunatamente, siamo tutti di buon umore e ci sentiamo davvero caritatevoli ora. Basta che tu la faccia finita!"""
Ushiromiya Natsuhi,"""Nng...!"" ","""Nng......!""",[=UP],「く、……ッ。」,「く、……ッ」,"""Нгх!..""",[=UP],「咕、……呃。」,[=CHT],"""Nng...!"""
,A pile of gold this massive carries magical power within it. That power draws out the most honest feelings within people. ,A pile of gold this massive carries magical power within it. That power draws out the most honest feelings within people.,[=UP],これほどの莫大な黄金の山は、魔力を持つ。その魔力は、人間のもっとも素直な感情を剥き出しにするのだ。,[=JP],Такая груда золота таит в себе магическую силу. Эта сила вытягивает из людей всё хорошее.,Uma pilha de ouro tão grande como esta carrega consigo um grande poder mágico. Esse poder extrai das pessoas os mais honestos sentimentos que existem dentro delas.,數目大到這種地步的金山，是具有魔力的。這魔力，揭露了人類的最忠於自己的感情。,数目大到这种地步的金山，是具有魔力的。这魔力，揭露了人类的最忠于自己的感情。,Una montagna d'oro di queste dimensioni contiene un gran potere magico. {n}Quel potere fa fuoriuscire i più onesti sentimenti delle persone.
,"The light from the chandelier glinted off the golden mountain, lighting them up with its golden sparkle. ","The light from the chandelier glinted off the golden mountain, lighting them up with its golden gleam."," The light from the chandelier glinted off the golden mountain, lighting them up with the golden sparkle.",シャンデリアの明かりが黄金の山に閃き、黄金色の輝きで彼らを照らし出す。,[=JP],"Свет люстры отразился от золотой горы, осветив их золотым блеском.","A luz do candelabro reluzia na montanha de ouro, iluminando‐a com seu brilho dourado.",吊燈的燈光隨黃金閃耀，金色的光芒照亮了他們。,吊灯的灯光随黄金闪耀，金色的光芒照亮了他们。,"La luce del lampadario si rifletteva sulla montagna dorata, emettendo bagliori dorati."
,It was as though the sparkle controlled everyone present. ,It was as though the gleam manipulated them., It was as though the sparkle manipulated them.,その輝きが彼らを操るかのように。,[=JP],Искры словно манипулировали ими.,Como se o brilho estivesse manipulando eles.,恰似這金光，在操縱著他們一樣。,恰似这金光，在操纵着他们一样。,Era come se quei bagliori li manipolassero.
,"For some time, they forgot their age... and howled and laughed, running about and rolling around like a bunch of excited kindergartners at a park... ","For some time, they forgot their age, and howled and laughed, running about and rolling around like a bunch of excited kindergartners at a park......"," For some time, they forgot their age, and howled and laughed, running about and rolling around like a bunch of excited kindergartners at a park......",彼らはしばらくの間、自分の歳も忘れ、まるで興奮して庭を駆け回る園児のように、吠えたり笑ったり、踊り回ったり転げ回ったりしていた……。,[=JP],"Забыв о своём возрасте, они бегали и прыгали с воем и смехом, как взволнованные детсадовцы в парке......","Por certo tempo, eles esqueceram até mesmo da própria idade, riram e gritaram, correndo e rolando ao redor, como se fossem um grupo de crianças do primário que estavam empolgadas por visitarem o parquinho......",他們在片刻間，忘了自己的年紀，宛如興奮地在院子裡跑來跑去的幼兒園小孩般，時而大叫，時而大笑，時而跳舞轉圈，時而滿地打滾……。,他们在片刻间，忘了自己的年纪，宛如兴奋地在院子里跑来跑去的幼儿园小孩般，时而大叫，时而大笑，时而跳舞转圈，时而满地打滚……。,"Per un po' di tempo, si dimenticarono della loro età, e gridarono e risero, correndo e saltando come un branco di ragazzini al parco giochi..."
Ushiromiya Ange,"""...What is all this? What's it supposed to mean?"" ",""".........What is all this? What's it supposed to mean?""","""......What is all this? What's it supposed to mean?""",「………何これ。どういうこと？」,[=JP],"""......Что... Как это понимать?""",""".........O que é tudo isso? O que isso deveria significar?""",「………啥呀這個。怎麼回事？」,「………啥呀这个。怎么回事？」,"""... Cos'è questa roba? Cosa dovrebbe significare?"""
Ushiromiya Lion,"""Before the crimes, ...the epitaph has been solved, ...and by all of the siblings together..."" ","""The epitaph has been solved before the crime occurred.........and by all of the siblings together...""","""Before the crimes occurred, ......the epitaph has been solved...and by all of the siblings together...""",「事件が起こる前に、碑文が、………それも親族兄弟全員によって解かれてしまうなんて…。」,「事件が起こる前に、碑文が、………それも親族兄弟全員によって解かれてしまうなんて…」,"""Эпитафия была разгадана...... ещё до убийств... и всеми родственниками вместе...""","""O epitáfio foi resolvido antes do crime ocorrer.........e todos os irmãos estão reunidos...""",「在案發前，碑文就被、………還居然是被親族四兄妹解開的…」,「在案发前，碑文就被、………还居然是被亲族四兄妹解开的…」,"""Prima del delitto... l'epigrafe viene risolta... e da tutti i parenti insieme..."""
Ushiromiya Ange,"""That hasn't happened in any of the games before now."" ","""That hasn't happened in any of the games before now.""",[=UP],「今までになかった展開ね。」,「今までになかった展開ね」,"""Такого не было ни в одной из предыдущих игр.""","""Isso não aconteceu em nenhum dos jogos até então.""",「是之前從未有過的情節展開呢。」,「是之前从未有过的情节展开呢。」,"""Non è mai accaduto nulla del genere nei precedenti giochi."""
Ushiromiya Lion,"""...Supposedly, {f:5:Beatrice} decided not to commit the crime if the epitaph was solved..."" ","""......Supposedly, {f:5:Beatrice} decided not to commit the crime if the epitaph was solved...""","""......Supposedly, Beatrice decided not to commit the crime if the epitaph was solved...""",「……ベアトリーチェは、碑文の謎を解いたら、事件を起こさないと決めていたはず…。」,「……ベアトリーチェは、碑文の謎を解いたら、事件を起こさないと決めていたはず…」,"""......{f:5:Беатриче} вроде как решила не совершать преступление, если эпитафию разгадают...""","""......Supostamente, a {f:5:Beatrice} decidiu que não cometeria o crime se o epitáfio fosse resolvido...""",「……貝阿朵莉切理應定下過，只要解開了碑文之謎，她就不犯案…」,「……贝阿朵莉切理应定下过，只要解开了碑文之谜，她就不犯案…」,"""... In teoria, Beatrice aveva deciso di non commettere il delitto qualora l'epigrafe fosse stata risolta..."""
Ushiromiya Ange,"""Yeah, supposedly. ...Hmph. We'll see about that."" ","""Yeah, supposedly. ......Hmph. I wonder.""","""Yeah, supposedly. ......Hmm. I wonder.""",「そういうことにはなってるけどね。……ふん。どうだか。」,「そういうことにはなってるけどね。……ふん。どうだか」,"""Да, вроде как. ......Хм‐м. Кто знает.""","""Sim, supostamente. ......Hmph. Será?""",「倒是有這麼定好呢。……哼。天知道是不是真的。」,「倒是有这么定好呢。……哼。天知道是不是真的。」,"""Sì, in teoria. ... Hmm. Chissà."""
,"Ange snorted, ...but I believed. ","Ange snorted, ......but I believed.",[=UP],縁寿は鼻で笑うが、……私は信じる。,[=JP],Энджи фыркнула...... но я верю.,"A Ange ironizou, ......mas eu acreditei.",雖然緣壽在冷笑，……但我是相信的。,虽然缘寿在冷笑，……但我是相信的。,Ange sbuffò... ma io ci credetti.
,...This is what Clair decided. ,......This is what Clair decided.,[=UP],……クレルはそう決めたのだ。,[=JP],......Так решила Клэр.,......Essa foi a decisão da Clair.,……克蕾爾就是這麼決定的。,……克蕾尔就是这么决定的。,... Questo è ciò che aveva deciso Clair.
,"Because she entrusted everything to the roulette of fate, she'll obey the result. ","She entrusted everything to the roulette of fate, so she would obey the result."," She entrusted everything to the roulette of fate, so she would obey the result.",運命のルーレットに全てを預けたからこそ、その出目に従う。,[=JP],Она доверила всё рулетке судьбы и подчинится результату.,"Ela confiou tudo à roleta do destino, portanto deve obedecer o resultado.",正因為是把一切都交給了命運的輪盤，所以遵從此結果。,正因为是把一切都交给了命运的轮盘，所以遵从此结果。,"Aveva affidato tutto alla roulette del destino, quindi avrebbe obbedito al risultato."
,"She let the roulette decide her own fate specifically because ""they"" couldn't decide on their own. ","She let the roulette decide her own fate specifically because ""they"" couldn't decide on their own.", She let the roulette decide her own fate specifically because 'they' couldn't decide on their own.,彼女は自らの運命を、自分達で決められなかったからこそ、ルーレットにそれを預けたのだ。,[=JP],"Она дала рулетке решить её судьбу именно потому, что ""они"" не могли решить сами.","Ela permitiu que a roleta decidisse seu próprio destino porque ""elas"" não conseguiam decidir por conta própria.",她正是因為，無法靠他們自己來決定她自己的命運，所以才把這個交給了輪盤。,她正是因为，无法靠他们自己来决定她自己的命运，所以才把这个交给了轮盘。,Aveva fatto in modo che la roulette scegliesse il suo destino perché ‘loro’ non potevano decidere da soli.
,"So, she'll do what it says. She'll follow her own rule. ","So, she'll do what it says. She'll follow her own rule."," So, she'll do what it says. She'll follow her own rule.",だから、従うのだ。彼女のルールに則り。,[=JP],"Поэтому она сделает то, на что укажет рулетка. Она последует своему правилу.","Portanto, ela fará o que disse. Ela seguirá as próprias regras.",所以，她會照辦。她會遵守，自己的規則。,所以，她会照办。她会遵守，自己的规则。,"Quindi, avrebbe fatto ciò che avrebbe detto. Seguirà la sua regola."
,She'll definitely keep her promise. ,She'll definitely keep her promise., She'll definitely keep her promise.,彼女は約束を、絶対に守る。,[=JP],И непременно сдержит обещание.,Ela definitivamente manterá sua promessa.,她絕對會，守約。,她绝对会，守约。,Manterrà di certo la sua promessa.
Ushiromiya Lion,"""I don't think the crime will occur."" ","""It won't occur. The crime.""","""I don't think the crime will occur.""",「起こらないはずです。事件は。」,「起こらないはずです。事件は」,"""Преступление... вряд ли произойдёт.""","""Nada vai acontecer. O crime não vai ocorrer.""",「應該不會發生了。不會發生事件了。」,「应该不会发生了。不会发生事件了。」,"""Non penso che il delitto avverrà."""
Ushiromiya Ange,"""...Are you sure about that?"" ","""......Are you sure about that?""",[=UP],「……断言できるの？」,[=JP],"""......Правда?""","""......Você tem certeza disso?""",「……你能斷言嗎？」,「……你能断言吗？」,"""... Hai davvero questa certezza?"""
Ushiromiya Lion,"""Yes. ...Her roulette has already made its decision. This is the end of her game."" ","""Yes. ......Her roulette has already made its decision. This is the end of her game.""",[=UP],「はい。……もう、彼女のルーレットは決まったのです。これで、彼女のゲームは終了です。」,「はい。……もう、彼女のルーレットは決まったのです。これで、彼女のゲームは終了です」,"""Да. ......Её рулетка уже сделала выбор. Её игра закончена.""","""Sim. ......A roleta dela já tomou sua decisão. Este é o fim do seu jogo.""",「能。……她的輪盤賭，已經有結果了。這下，她的遊戲結束了。」,「能。……她的轮盘赌，已经有结果了。这下，她的游戏结束了。」,"""Sì. ... La sua roulette ha già preso la decisione. Questa è la fine del suo gioco."""
Ushiromiya Ange,"""If it's the end, what happens next? Do they all become happy rich people and leave the family conference unharmed? Does my family get an ingot that isn't chocolate as a parting gift before coming back to me? Will it be a happy end for everyone? You think those witches would chain us to chairs to show us a naive dream like that?!"" ","""If it's the end, what happens next? They all become happy rich people and leave the family conference unharmed? My family comes back to me with a souvenir of an ingot that isn't made of chocolate? And everything ends happily? You think those witches would chain us to chairs to show us a naive dream like that?!""","""If it's the end, what happens next? Do they all become happy rich people and leave the family conference unharmed? Does my family get an ingot that isn't chocolate as a parting gift before coming back to me? Will it be a happy end for everyone? You think those witches would chain us to chairs to show us a naive dream like that?!""",「終了なら、どうなるっての？　めでたくみんなで大金持ちになって、無事に親族会議はおしまい？　私の家族は、中身がチョコレートじゃないインゴットをお土産に、私のところへ帰って来てくれるというの？　これで全てがハッピーエンドだと？　あの魔女どもが、そんな甘い夢を、鎖に繋ぎながら見せてくれるわけ？！」,[=JP],"""Если конец, тогда что дальше? Все они станут счастливыми богачами и покинут семейное собрание целыми и невредимыми? Моя семья получит слиток не из шоколада в прощальный подарок перед возвращением ко мне? Для всех это будет счастливый конец? Думаешь, эти ведьмы, приковавшие нас цепями к стульям, покажут нам такую наивную сказку?!""","""Se é o fim, o que acontece agora? Eles vão virar ricos felizes e deixar a conferência ilesos? A minha família vai retornar com um lingote de presente que não seja um mero souvenir de chocolate? E tudo terminará de forma feliz? Você acha que aquelas bruxas iriam nos acorrentar à cadeiras para exibir um sonho tão ingênuo quanto esse?!""",「既然結束了，那會怎麼樣呢？可喜可賀地，大家都成為了大富翁，親族會議平安無事地閉幕？我的家人會帶著，不是包著巧克力，而是包著金塊的紀念禮品，回到我的身邊嗎？這下一切都 HAPPY END 了？那幫魔女們在用鎖鏈綁住我，給我看這種美夢麼？！」,「既然结束了，那会怎么样呢？可喜可贺地，大家都成为了大富翁，亲族会议平安无事地闭幕？我的家人会带着，不是包着巧克力，而是包着金块的纪念礼品，回到我的身边吗？这下一切都 HAPPY END 了？那帮魔女们在用锁链绑住我，给我看这种美梦么？！」,"""Se questa è la fine, cosa accade dopo? Diventano tutti persone ricche e felici e lasciano l'isola sani e salvi? La mia famiglia si becca un lingotto non di cioccolato come regalo d'addio prima di tornare da me? Sarà un finale felice per tutti? {n}Pensi che quelle streghe si siano prese la briga di incatenarci a queste sedie per mostrarci un bel sogno del genere?!"""
Ushiromiya Lion,"""......Nnn..."" ",""".....................mgh...""","""............Nnn...""",「…………………ん…。」,「…………………ん…」,"""............Н‐н...""",[=UP],「…………………嗯…」,[=CHT],"""... Nnn..."""
,"When she showed off the chain on her wrist with a clank, I was unable to counter her with confidence. ","When she showed off the chain on her wrist with a clank, I was unable to counter her with confidence.",[=UP],ジャラリと手首の鎖を誇示されると、自信をもって言い返せなくなる。,[=JP],Она с лязгом показала цепь на своём запястье. Что тут возразишь?,"Quando ela me mostrou a corrente ainda atada ao seu pulso, eu fui incapaz de respondê‐la com confiança.",一被她“唦呤”揮起手腕上的鎖鏈展示給我看，我就沒法抱有自信地還嘴了。,一被她“唦呤”挥起手腕上的锁链展示给我看，我就没法抱有自信地还嘴了。,"Quando mostrò la catena al suo polso con un rumore metallico, non riuscii a replicare con fermezza."
,But I want to believe. ,But I want to believe., But I want to believe.,でも、私は信じたい。,[=JP],Но я хочу верить.,Mas eu quero acreditar.,但是，我想相信。,[=CHT],Ma voglio credere.
,"Though this might be the least exciting ending, Clair's game has now reached an end. ","That Clair's game has now come to one of its possible conclusions, even if it is the least eventful."," Though this might be the least exciting ending, it is one way for Clair's game to end.",もっとも呆気ない形ではあっても、これでもう、クレルのゲームは一つの終わりを迎えたのだ。,[=JP],"Пусть даже финал может выйти менее захватывающим, так можно закончить игру Клэр.","Eu quero acreditar que o jogo da Clair chegou a uma de suas possíveis conclusões, mesmo que seja a mais monótona.",儘管是以最最沒勁的形式，但克蕾爾的遊戲已就此迎來了一個結局。,尽管是以最最没劲的形式，但克蕾尔的游戏已就此迎来了一个结局。,"Anche se può essere il finale meno eccitante, è un modo per terminare il gioco di Clair."
,"...Perhaps, just once at the end, she wanted to show us a world where no crime occurs. ","......Perhaps, just once at the end, she wanted to show us a world where no crime occurs.",[=UP],……ひょっとして彼女は、事件の起こらない世界を、最後に私たちに見せたいのではないだろうか。,[=JP],"......Быть может, под конец она захотела показать нам мир, где преступления не произошло.","......Talvez, ao menos uma vez, ela quisesse nos mostrar um mundo onde nenhum crime ocorre.",……搞不好，她會不會是，想在最後給我們看看，沒有發生事件的世界呢？,……搞不好，她会不会是，想在最后给我们看看，没有发生事件的世界呢？,"... Forse, solo una volta alla fine, ha voluto mostrarci un mondo dove non avviene alcun delitto."
,"Now that she has disappeared with no regrets, is she leaving us a parting gift in the form of a game where no crime takes place, in a sense, the most peaceful sort of game? ","Having disappeared with no regrets, perhaps she left us a parting gift in the form of a game where no crime occurs—in a sense, the most peaceful sort of game."," Now that she has disappeared with no regrets, is she leaving us a parting gift in the form of a game where no crime occurs, in a sense, the most peaceful sort of game? ",未練なく消え去った彼女は置き土産として、何の事件も起こらない、ある意味、もっとも平和なゲームを、私たちに残していってくれるつもりなのでは。,[=JP],"Без сожалений исчезнув, она оставила нам прощальный подарок в виде игры без произошедшего преступления... и в некотором смысле более мирную игру?","Tendo desaparecido sem arrependimentos, é possível que ela tenha deixado para nós um presente de despedida, na forma de um jogo onde nenhum crime ocorre — de certa maneira, o mais pacífico de todos os jogos.",會不會是，了無遺憾地消失了的她，作為餞別禮物，給我們留下了，沒發生任何事件，某種意義上的最最和諧的遊戲呢？,会不会是，了无遗憾地消失了的她，作为饯别礼物，给我们留下了，没发生任何事件，某种意义上的最最和谐的游戏呢？,"Ora che è scomparsa senza rimpianti, forse ci sta lasciando un regalo d'addio, sotto forma di gioco, in cui non avviene il delitto, in un certo senso, il gioco più pacifico possibile?"
,I want to believe. ,I would like to believe that.,I want to believe.,そう信じたい。,[=JP],Мне хотелось верить.,Eu gostaria de acreditar nisso.,我想相信這個。,我想相信这个。,Io voglio crederci.
,"...If only these heavy, cold chains weren't holding us in place in this theater. ","......If only these heavy, cold chains weren't holding us in place in this theater.",[=UP],……この劇場に自分たちを繋ぎ止める、この重くて冷たい鎖がなかったなら。,[=JP],"......Если бы только нас не сковали в этом театре тяжёлыми, холодными цепями.",......Se não fossem por essas pesadas e frias correntes nos prendendo dentro deste teatro.,……假如，沒有這又重又冰的，把我們鎖在這個劇場裡的鎖鏈的話。,……假如，没有这又重又冰的，把我们锁在这个剧场里的锁链的话。,"... Se solo queste fredde, pesanti catene non ci inchiodassero in questo teatro."
Ushiromiya Rosa,"""I-Is someone there?!?!"" ","""I‐is someone there?!?!""","""I, is someone there?!?!""",「だ、誰かいるのッ？！？！」,[=JP],"""Та... там кто‐то есть?!?!""","""T‐Tem alguém aí?!?!""",「有、有誰在嗎？！？！」,「有、有谁在吗？！？！」,"""C-C'è qualcuno?!?!"""
,Rosa's shrill cry brought the celebrating to an immediate stop. ,Rosa's shrill cry brought the celebrating to an immediate stop.,[=UP],楼座の鋭い叫びに、馬鹿騒ぎはぴたりと止んだ。,[=JP],Пронзительный вскрик Розы тут же остановил празднование.,O grito agudo de Rosa trouxe um fim imediato a toda celebração.,隨著樓座的驚聲尖叫，狂歡戛然而止。,随着楼座的惊声尖叫，狂欢戛然而止。,L'urlo stridulo di Rosa interruppe bruscamente i festeggiamenti.
,Rosa knew she'd seen it. ,Rosa knew she'd seen it., Rosa knew she'd seen it.,楼座は確かに見たのだ。,[=JP],"Роза знала, что видела.",Rosa sabia que tinha visto algo.,樓座的確是看到了。,楼座的确是看到了。,Rosa sapeva di averlo visto.
,"The curtain against the wall had fluttered, and a shadow had been there behind it. ","The curtain against the wall had fluttered, and the shape of a person had been there behind it."," The curtain against the wall had fluttered, and a shadow had been there behind it.",壁に掛かるカーテンの向こうがゆらりと動き、誰かの人影があることを。,[=JP],"Занавески у стены колыхнулись, и за ними показалась тень.","A cortina que ficava na parede havia esvoaçado e a forma de uma pessoa foi avistada por ela, atrás da mesma.",看到了，在掛在牆上的窗簾的另一邊，緩緩挪動的某人的人影。,看到了，在挂在墙上的窗帘的另一边，缓缓挪动的某人的人影。,"La tenda vicino al muro oscillava, e dietro vi era un'ombra."
Ushiromiya Rudolf,"""...C'mon, don't do that. You're just imagining things..."" ","""......None of that, if you don't mind. You're just imagining things......""",[=UP],「……よせやい。気のせいだろ……。」,「……よせやい。気のせいだろ……」,"""......Перестань. Тебе просто мерещится......""","""......Não tem ninguém, não se preocupe. Você só está imaginando coisas......""",「……別這樣。是你多心了吧……」,「……别这样。是你多心了吧……」,"""... Io non vedo proprio niente. Ti stai solo immaginando tutto..."""
Ushiromiya Eva,"""Is someone there?! If you are, come out...!"" ","""Is someone there?! If you are, come out...!""",[=UP],「誰かいるの？！　いるなら出てらっしゃい…！」,[=JP],"""Там кто‐то есть?! Если есть, выходи!..""","""Tem alguém aí?! Se tiver, saia agora...!""",「有誰在嗎？！有的話，就出來…！」,「有谁在吗？！有的话，就出来…！」,"""C'è qualcuno qui?! Se c'è, venga fuori...!"""
,"When Eva yelled, ...the curtain shook. ","When Eva yelled, ......the curtain shook.",[=UP],絵羽がそう叫んだ時。……カーテンがゆらりと動く。,[=JP],Когда Ева крикнула...... занавески дёрнулись.,"Quando Eva gritou, ......a cortina se moveu.",在繪羽這般叫喊的時候。……窗簾緩緩飄動。,在绘羽这般叫喊的时候。……窗帘缓缓飘动。,Quando Eva urlò... la tenda si aprì.
,"And then, ...a witch wearing a black dress appeared from the other side... ","And then, ......a witch wearing a black dress appeared from the other side......"," And then, ...a witch wearing a black dress appeared from the other side......",そしてその向こうから、……黒いドレスを着た魔女が、姿を現わす……。,[=JP],И тогда...... оттуда появилась ведьма в чёрном платье......,"E lá, ......uma bruxa, vestindo um vestido preto, apareceu do outro lado......",然後，從對面出現了一位，……身著黑色禮服的，魔女……。,然后，从对面出现了一位，……身着黑色礼服的，魔女……。,E allora... una strega con un vestito nero apparve dall'altro lato...
,"In an instant, everyone realized that the dress was the same as the one worn by the witch of the portrait, ...and they realized one more thing. ","In an instant, everyone realized that the dress was the same as the one worn by the witch of the portrait, ......and they realized one more thing."," In an instant, everyone realized that the dress was the same as the one worn by the witch of the portrait, ......and they realized one more thing.",そのドレスが、肖像画の魔女が着ているものと同じであると、瞬時に全員が理解し、……そしてさらに理解した。,[=JP],"Все тут же заметили, что платье такое же, как у ведьмы с портрета...... и они поняли ещё кое‐что.","Em segundos, todos perceberam que aquele vestido era igual ao usado pela bruxa do retrato, ......percebendo ainda mais uma coisa.",所有人在一剎那間明白了，這禮服跟肖像畫中的魔女所穿之物完全相同，……然後，又更進一步地明白了。,所有人在一刹那间明白了，这礼服跟肖像画中的魔女所穿之物完全相同，……然后，又更进一步地明白了。,"In un attimo, tutti realizzarono che il vestito era lo stesso della strega del ritratto... e capirono anche un'altra cosa."
