Speaker,PC Japanese (JP)
Ushiromiya Ange,「…………お兄ちゃんを助けるために、ここに来るために、唯一守らなきゃいけないルールが、……あったの…。…………それが、…………これ。………お兄ちゃんに、…………私が縁寿だと、………知られてしまう、……こと………。」
Ushiromiya Ange,……辛かったよ………。
Ushiromiya Ange,お兄ちゃんが目の前にいるのに、……それを口に出来ないなんて………。
Ushiromiya Ange,このルールさえ守れば、……ずっと永遠にお兄ちゃんの側にいられるはずだった。
Ushiromiya Ange,　………お兄ちゃんと一緒に、…魔女と戦うゲームを、……永遠に遊べるはずだった……。
Ushiromiya Ange,「でも、………それじゃ駄目。
Ushiromiya Ange,…………お兄、……ッ、………ちゃんは、……帰らなきゃ。
Ushiromiya Ange,………お家で、……あなたの妹が待っているもの……。
Ushiromiya Ange,………それは私のことではないけれど、…………それで、あなたの妹は、…救われる………。」
Ushiromiya Battler,「縁寿？！　縁寿！！　こんなに血が…！！こんなに、こんなに！！」
,振り向きたいが、縁寿に力強く頭を抱えられ、振り向けない。
,しかし、その溢れ出す血と縁寿の辛そうな息遣いで、彼女が今、大変なことになっていることは理解できた。
Ushiromiya Ange,「…………気に…しないで………。……私は所詮、……駒だから……。………あのね、チェスではね、……サクリファイスって、言うんだって……。」
Ushiromiya Battler,「サクリ、……何だって？！そんなことはどうでもいい！！　早く手当てを！！　この手を一度離すんだ、縁寿…！！」
{f:5:Beatrice},「……………サクリファイスとは、捨て駒のことよ。戦略的展望のために、わざと損を承知で駒を見捨てることを言う…。」
,チェスにおいての至上目的は相手に勝利すること。……だから、最終的にそれに結びつくならば、個々の駒の犠牲は問題にならない。
,縁寿は、冷静に判断したのだ。
,………繰り返し、自分はプレイヤーではなく駒だと教えられてきた。
,……駒らしく振舞い、戦人を救うには、今、自らが捨て駒とならねばならないのだ。
,…………戦人は、知らなければならない。
,この魔女のゲームの目的は、魔女をやっつけるなんて抽象的なものであってはならない。
,ゲームに打ち勝ち、自らを解放し、家族を連れ帰らなければならないのだ。
,なぜ？　………帰りを待っている、妹という家族がいるから。
,右代宮縁寿の声を届けるために、生み出された存在。
,それが私、エンジェ・ベアトリーチェ…！！
,私という駒を生贄に、お兄ちゃんに戦う意思を、目的を！
,私の目的はお兄ちゃんと永遠に魔女のゲームで遊ぶことじゃない！
,私は右代宮縁寿の嘆きと悲しみを、あなたに届けに来たッ！　それこそが私の揺るぎ無い目的！
Ushiromiya Battler,「………縁寿！！　縁寿！！　うおおおぉおおおおおおぉ！！」
,戦人を抱き締めるその白くか細い腕は、……まるで蝋のように白く透き通っている。
,…なのに鮮血が、あまりにも残酷に、それを染めている……。
Ushiromiya Ange,「…私は………、…もう消えちゃうけれど……。……お兄ちゃんは、がんばって戦って、………きっと、私のところへ………帰ってきてね………。
Ushiromiya Ange,…………待ってるよ、…………ずっと……………。……お兄ちゃんをもっといっぱい、手助けしてあげるつもりだったのに、……何も出来なかった。……ごめんね…………………。」
Ushiromiya Battler,「い、いいんだ……！！　お前は俺に、……教えてくれたじゃねぇか……！　どうして俺が、勝たなくちゃならないか…！　そして俺が、…絶対に勝って、お前のところに帰ってやらなくちゃ、って……！！
Ushiromiya Battler,俺は、………何をこんなところでぼんやりと遊んでいたんだ……！！　あぁ、もうこんなところで遊んでなんかいないぞ…！！　帰るからな、帰るからな！！　お土産持って、きっと帰るからなッ、約束する……！！！」
Ushiromiya Ange,「…………いらないから、…………ひとつだけ約束して……。」
Ushiromiya Battler,「何だよ、何でも約束する…ッ！！」
Ushiromiya Ange,「……この手を、今から離すね……。痛かったでしょ……？　ぎゅっとしてて、………ごめんね………。
Ushiromiya Ange,………私は大丈夫だから、……振り返らなくていいから…。　………だから最後にお兄ちゃんの、……一番かっこいいところを、……見せて………。……席を立って、……目の前の魔女を指差して、……ゲームの再開を宣言して………。」
,縁寿の手が、……するりと、………後へ消える。
,そこには、彼女の爪から滲んでいた血の指の跡がくっきりと残されていた…。
,しかし俺はすぐに振り返る。縁寿の怪我を手当てするために…！
Ushiromiya Battler,「縁寿ええぇえぇッ、ぇぇぇ…ぇ………、……………………。……縁寿…？」
{f:5:Lambdadelta},「あ〜あ、振り向いちゃ駄目って、約束したのにィ…。」
Ushiromiya Battler,「……え、……縁寿……………。ぁ、ぅ、…ど、どこへ……、」
,俺の椅子の後には、………まるで、……血の詰まった西瓜をまとめて十個くらいを、……叩き潰したような、……ぐちゃぐちゃぼきゅぶぎゃの、……山があった…。
,そしてその血と挽き肉の山の周りに、……縁寿の着ていた服や靴が、……脱ぎ捨てたようにぐしゃぐしゃに潰れていた…。
,……まるで、人間の中身だけを、磨り潰して捨てたかのように。
,……ついさっきまでそこに立っていた縁寿をそのままに、潰してしまったかのように………。
Ushiromiya Battler,「縁寿……？え、……縁寿はどこだよ……？　縁寿はどこに消えたんだよ……？お、おい！　縁寿はどこに消えたんだよ？！」
,幼そうな二人の魔女は何も言わず、ただ無言で、………その血と肉と服の山を見ている。
,でも、……俺は認めたくない。……絶対に認めたくないッ！！！
{f:5:Beatrice},「………………妾は、そなたの正面で。………ずっと見ていた。そなたの後で、縁寿が、………どうなっていくかを。」
Ushiromiya Battler,「……お、……お前は知ってるのか……？　………縁寿は、…どこへ行ったんだ………。」
{f:5:Beatrice},「………生きながら。焼けたでっかいペンチで、ひと摘み、ひと摘み、……親指大の大きさに、全身の肉を引き千切って、……捨てていくんだよ。
{f:5:Beatrice},………妾は見ていた。魔女の窯で真っ赤に焼かれた無数の残忍な工具が、縁寿を後から、ひと摘みひと摘み、……肉を啄ばみ、捻り、引き千切り、……細切れにするのを見ていた。
{f:5:Beatrice},…………縁寿は誇っていい。兄と最後の言葉を交わすために、……その苦痛の喘ぎを、最後まで堪えたことを、……誇っていい。」
,……そんな、馬鹿なことがあっていいものか……。
,　でも、……その肉と服の山の上に、……ちょこんと転がるのは、…………間違いなく、あいつが頭に付けていた、ピンクの珠の…髪飾りだ。
,正直、彼女にはちょっと子どもっぽ過ぎてあまりに似合ってないなと思っていた…。
,……だからよく覚えてる。
,……………縁寿は何だって、こんな安っぽい髪飾りをずっと……？
,じゃなくてじゃなくて、……これが縁寿だなんて、……そんな、……、う、うぅうううぅぅ…！
{f:5:Bernkastel},「…………………ベアトも正直ね。」
{f:5:Lambdadelta},「戦人には見えてなかったんだから、蝶々になって飛んでいったとか言って、誤魔化しちゃえばいいのに。」
Ushiromiya Battler,「……お、…お前らも、………そ、……それを、………見ていたのか……？
Ushiromiya Battler,　え、……縁寿が、……ばらばらに引き千切られていくところを、………見ていたのかよ…？
Ushiromiya Battler,　見てて。………そんな、……平然とした顔を、……してたのかよ………？！」
,ベルンカステルもラムダデルタも、そしてベアトリーチェも、何も答えず、じっと俺を、……ある者は憐れみ、…ある者は嘲笑うように、……見ている………。
,今までは、……グレーテルと名乗ってたから、前回のワルギリアのこともあって、ひょっとするとベアトの手先かもしれないと思って、味方ではあっても心を許さないように気をつけていた…。
,　そして、…………実は縁寿だったとわかったら、……その顔を見ることが許されなくて、
,………振り返ったら、……こんな、………こと、………なんて、…………ぅううぅおおぉ………！
{f:5:Beatrice},「良いではないか。………妹のことなど。」
Ushiromiya Battler,「……な、……んだと…………。」
{f:5:Beatrice},「どうせそなたは、永遠にここから帰れなどせぬわ。………そなたが帰らぬ世界の妹など、どうなろうが知ったことではなかろうが。
{f:5:Beatrice},そなたがここで遊んでいる限り、無数の世界の縁寿が孤独となり、今の最期と同じ苦痛を、十年以上にもかけて薄めて、強いられる。
{f:5:Beatrice},………だが、そんなことはどうでもいいことではないか。ここにいるそなたには視えない。観測できない。観測できない真実は、赤き真実を用いねば立証できない。
{f:5:Beatrice},だから、縁寿のその後の不幸は、そなたの杞憂かも知れない。…………案外、留弗夫の遺産で、のんびりと生涯働かずに暮らせてたりしてなぁ？くっくっくくくくくくく…！」
,……それは、…嘘だ。
,縁寿の腕から、その後の全ての悲しい世界が俺に、あの一瞬で流れ込んできたから。
,　俺が、………こんなところで、………いつまでもぼんやりと、………遊んでいるから………！！
,……俺は、俺一人のことしか考えてなかった……。
,こいつを倒し！　家族を取り返して、……俺は留守をしている、縁寿のところへ、………一秒でも早く帰らなければ………！
,こうして魔女に付き合っている間にも、縁寿の心は、悲しみで細切れにされ続けているのだから…！！
Ushiromiya Battler,「…………縁寿、……お前が見たかったのは、………これだよな……？」
,　俺は、……縁寿の無残な最期を淡々と語った、その残忍なる魔女をゆっくりと、……だけれども、……渾身の力で、……指差す……。
Ushiromiya Battler,「………ベアトリーチェ……。」
{f:5:Beatrice},「うむ。」
Ushiromiya Battler,「…………ゲームの、再開だ。………もう俺は逃げねぇし、……お前も逃がさない。」
{f:5:Beatrice},「望むところよ。妾はもはや、逃げも隠れも出来ぬわ。………妾とそなたの決着を、確実につけようぞ。………どちらかが勝つ。どちらかが敗れて、滅ぶ。それ以外の結末は、存在しない。」
Ushiromiya Battler,「………俺は勝つ。どれほどの時間を掛けようとも、絶対にお前を打ち破る…！！この勝負にもう妥協も中断も不戦敗もないッ！！　俺は逃げない！　逃がさない！！
Ushiromiya Battler,俺を本気で倒しに来いよ…！！　下らない騙しも誤魔化しも、おかしな交流も馴れ合いも一切必要ないッ！！　お前と俺は敵同士…！！！　一秒でも早く決着をつけて、………俺は縁寿のところへ家族を連れ帰らなきゃならないッ！！！」
{f:5:Beatrice},……揺るぎ無き決意。…絶対の意思。
{f:5:Beatrice},ニンゲンの絶対なる意思は絶対の魔力となる。{n}……それは奇跡に通じ、それを約束する。
{f:5:Beatrice},そう、これは、約束された、{i:絶対の奇跡}。
{f:5:Beatrice},………………妾の勝ちは百億にひとつも、いや………、{i:ひとカケラの奇跡も絶対になく}、ありえぬということか。
{f:5:Beatrice},妾の足にはいつの間にか、音もなく、もう片方の足にも冷たく頑丈な鎖が絡みつき、この椅子に縛り付けている…。
{f:5:Beatrice},…………妾に残されたる運命は、戦人に殺され敗北することか、それを拒み、永遠に引き分けを繰り返すことのみ。
{f:5:Beatrice},……いや、殺されるための心の整理がつくまで、引き分けを繰り返すの間違いか。
{f:5:Beatrice},いずれにせよ、妾は。{n}………敗れるためだけに、戦わねばならぬ。
{f:5:Beatrice},もう永遠の鎖は妾を縛り付けた。{n}そして戦人もまた、妾を逃さない。
{f:5:Beatrice},……みっともなく許しを乞うか…？{n}同情を乞うために、憐れみの心に訴えかけるか…？
{f:5:Beatrice},形振り構わず土下座して？
{f:5:Beatrice},鎖のせいでそれも叶わぬわ。{n}……チェックメイト。
{f:5:Beatrice},これは完全なる詰めだ。
{f:5:Beatrice},……………………………だが。
{f:5:Beatrice},妾は、黄金の魔女、ベアトリーチェ。
{f:5:Beatrice},黄金郷に君臨したる黄金の魔王。{n}敗れるための戦いであっても、妾には相応しき態度がある。{n}そして、妾には、妾に相応しき散り際を飾る権利がある。
{f:5:Beatrice},「………妾とて同じよ。そなたに我が魔法を、存在を認めさせてこの島に黄金郷の扉を開く。そなたはその最初の茶会の主賓となるだろう。
{f:5:Beatrice},そなた以外は全員がすでに揃っているぞ？　主賓の到着が遅れているから、いつまでも茶会が開けない。そなたの父親も、母親も、いとこたちもみんなみんな、お前の到着を待ちくたびれているぞ。」
Ushiromiya Battler,「あぁッ、上等だぜ、まったくにもって上等だッ！！　何が魔法だ、何が魔女だ…！！　お前との遊びはこれまでだ！！　行くぞ、ベアトリーチェ…！！！」
{f:5:Beatrice},「存分に来るがよいぞ、妥協も中断も不戦敗もない。どちらかが勝ち、どちらかが滅ぶ。
{f:5:Beatrice},お前に負ける意思がないというなら、妾を倒すしかない、殺すしかない。　しかし、妾もむざむざと殺されはしない。妾に相応しき最期をそなたが用意できるまで、抵抗を繰り返すことが出来る。
{f:5:Beatrice},そなたにそれが出来るか？　……いや、出来るだろう。必ず出来るさ。来いよ、殺しに。………………。…………………やりにくいか？　ならばいつもの調子で行こう。…………………。
{f:5:Beatrice},　ひゃっははッ！！　殺されるかよ、せめて勝てなくても、お前に勝ちを譲らない程度の嫌がらせは出来るんだぜぇえええぇ？！
{f:5:Beatrice},ほぉ、いい面構えだ！……くっくくくくっく、うっひゃっはははははははは、あーっきゃっきゃっきゃっきゃっきゃ！！
{f:5:Beatrice},殺してみろッ、殺してみろよォ、右代宮戦人ァあああああああぁあああぁああああああぁあうおおおおおおおあああああああああぁああぁぁあっぁぁあぁぁッ！！！」
