Speaker,PC Japanese (JP)
,かつて、赤き宝刀と青き楔で殺し合いをした日々のことが、もはや遠い過去のよう。
,今のベアトとは、殺し合いどころか、……意思を通わせることさえ難しい。
,こうして、……紅茶を一口、飲ませることさえ……。
Ushiromiya Battler,「……どうだ。薔薇の匂いが素敵な紅茶だよな。口に合うか…？」
{f:5:Beatrice},「…………………………。」
,もちろんベアトは、………応えない。
Ushiromiya Battler,「……どうしちまったんだ、お前は…。……これも、…また作戦なんだろ？　落ち込んでるフリをして、後で、ばーっと驚かそうって作戦なんだろ？」
{f:5:Beatrice},「………………………。」
Ushiromiya Battler,「……それが狙いなら、もう二度と同じ手には乗らねぇからいい加減にしろ。……お前がそんなザマじゃ、こっちも調子が狂うんだよ。」
{f:5:Beatrice},「………………………。」
Ushiromiya Battler,「なぁ。…そろそろ、引っ掛かったなバァカって、馬鹿笑いしてくれよ。どんなネタも、あまり引っ張りすぎると笑えなくなるぞ。二番煎じなら特にな。」
{f:5:Beatrice},「………………………。」
Ushiromiya Battler,「笑ってくれ。あそこで夏妃伯母さんとお茶を飲みながら、けらけらと笑ってるみたいに。」
{f:5:Beatrice},「………………………。」
Ushiromiya Battler,「……………。」
{f:5:Beatrice},「………………………………………………………………………………………………………………………………………………。」
Ushiromiya Battler,「…………せめて、にやぁと笑うくらいは出来ねぇのかよ…。」
,「二度とないわ。その子が笑うことは、もう、二度と。」
,突然聞こえたその言葉は、……あまりに酷薄だった。
Ushiromiya Battler,「どうして二度となんて言える？！　ベアトの笑う権利を勝手に奪うな。」
{f:5:Bernkastel},「……あら、赤で言った方がいい…？」
,俺は激しく首を横に振る。
,ベルンカステルは、何を考えてるのかまったく読み取れない表情で、ベアトの顔を見ながら言う。……それは、まったく理解できない一言だった。
{f:5:Bernkastel},{a:c:「おめでとう。」}
Ushiromiya Battler,「………何がだ。」
{f:5:Bernkastel},「ベアトがそのザマなのは、あなたが勝ったからこその結果だからよ。」
Ushiromiya Battler,「………何を言ってやがる……？」
{f:5:Bernkastel},「あなたはかつてのゲームで言ったわ。これは互いを苛む永遠の拷問だとね。そうよ。ベアトにとっても拷問だった。そして、その拷問ゲームに、あなたは勝ったのよ。……だからベアトの魂は殺され、人形同然の屍に成り果てた。」
Ushiromiya Battler,「俺がベアトをこうしたと、……言うのかよ。」
{f:5:Bernkastel},「勝敗は、どちらか一方の勝とうとする意思が挫けた時に決まる。……あなたとベアトの戦いという意味においては、すでに前回、決着がついていたのよ。まぁ、あなたにとっては、与り知れぬ内に、だろうけれども。」
Ushiromiya Battler,「………なら、俺の勝利なのにどうしてゲームが終わらない。…どうしてこのゲームがまだ続いている。」
{f:5:Bernkastel},「その子の足首についてる足枷。……ラムダが施したルールなのよ。」
,ベアトリーチェは、屈しようと挫折しようと、あるいは投了しようとも、ゲームを降りることが出来ない。
,……そういうルール。あるいは、呪い。
{f:5:Bernkastel},「かつて、あなたが屈しそうになった時、私はあなたをサポートしたわ。あなたには知覚できないだろうけど、あなたにとって有利な展開とヒントが与えられるように、私はあなたに助力した。だから今、あなたはここにこうしていられるのよ。…………覚えてる？　私に助けられたこと。」
,ベルンカステルが、じっと俺を見つめる…。
,……確かに俺に自覚はないが、……ひょっとすると確かに、…俺は彼女に、助けられているかもしれない。
{f:5:Bernkastel},「同じように、ラムダはベアトをサポートしてるわ。そして今度はベアトが屈しようとしている。だから今度はラムダが、屈しないようにサポートしたわ。それが足枷。投了を許さないことによって、ベアトをゲーム上、救ったわ。」
Ushiromiya Battler,「……何をどう救ったってんだ。」
{f:5:Bernkastel},「本来、ゲームは２つの終わり方があった。どちらかが負けを認めて投了するか、どちらかがチェックメイトでゲームに勝つか。ベアトはその前者に抵触しかけた。だからラムダはそれを潰し、敗北をぎりぎりのところで回避したの。ゲーム上は立派なサポートだわ。」
,となれば、残されたゲームを終える方法は、……俺が勝つことしかない。
,少なくともそれまでの間、ラムダデルタとかいう魔女には、形勢を再び逆転するための時間稼ぎが出来るだろう。
,しかしそれは、……ベアトにとっての苦痛を、さらに長引かせるものだ…。
,俺たちは、互いにそれを望んでいない。
,俺もベアトも、それぞれの勝利を掲げ、全力で戦った。
,お互いが全力を尽くしたからこそ、ゲームは幾度かに及んだのだ。
,だから、俺たちはあの時。真正面から、持てる全ての力をもって対峙した。
,そして、………ベアトは敗北を認めたのだ。
,俺にこのゲームを終わらせてほしいと、全てを託した。
,だから、ベルンカステルの言うことは正しい。
,ヤツはベアトが生きた屍となったのは俺のせいだと言った。……それは正しいのだ。
,しかし、それは俺たちが互いに望んだこと。
Ushiromiya Battler,「俺たちの勝負は、もう決着している。……なのにゲームは終わらない。だから、ベアトは俺に託したんだ。早く勝って、このゲームを終わらせろってな。」
{f:5:Bernkastel},「………………。」
,決着がついた以上、このゲームが続くことは、ベアトにとって終わらぬ拷問、……悪夢でしかない。
,完全なチェックメイトを与え、本当の意味でゲームを終わらせ、……ベアトに、安らかな眠りを与えなければならない…。
,そのためにも、俺は戦い続ける。
,しかし、ゲームを進める以上、ベアトへの永遠の拷問は続く。
,安らかに眠らせるために、真綿で首を絞めているような、……そんな気持ちにさせられる…。
Ushiromiya Battler,「………もう俺には、真実なんてどうでもいい気がしてきた。…ベアトの気が済んだなら、もうゲームなんてどうでもいいだろ。ベアトは投了した。俺は魔女幻想の真実など捨て置いて、家族と家に帰る。……それでいいじゃねぇか。」
,ラムダデルタが施した足枷の呪いさえなければ、もう終わっている戦いなのだ。
,……だからこそ、憎い。
,ゲームを終わらせるために、なおもベアトを苦しめ続けなければならない、このゲームが、……憎い。
{f:5:Bernkastel},「……なぁに？　真実に近付いたら、ベアトが苦しそうな表情を見せるようになったんで、急に手心を加えたくなったの…？　なら、好きなだけ手加減するといい。あるいは、ベアトに勝ちを譲ればいい。そして、妹に孤独で悲惨な未来を無限に強い続ければいい。」
Ushiromiya Battler,「そういうわけじゃねぇ……。………………。」
,……そうさ…。俺は縁寿のためにも、帰らなくちゃならない。
,ベアトにおかしな同情をしてる場合じゃないって、わかっているのに。
{f:5:Bernkastel},「なら、きっちり殺しなさい。その魔女を。」
{f:5:Beatrice},「………………………………。」
,ベアトがここにいるにもかかわらず、まったく言葉を選びもせず、ベルンカステルはそう言ってのける…。
{f:5:Bernkastel},「あなたの目的は、この女を、殺すことよ。……あなたは前回のゲームで、ベアトに乞われて口にしたわ。お前を殺す、ってね。」
Ushiromiya Battler,「……あぁ、そうかもな。だがそれは、お前にとやかく言われることじゃねぇな。」
{f:5:Bernkastel},「知ってる？　爪を剥ぐ時はね、一気に剥いでくれた方がマシなのよ。……あなたみたいに、やさしく、おっかなびっくりと、ぐりぐりモタモタと剥がれる方がよっぽど痛い。あなたのしてることの方が、よっぽど拷問だと思うけど？」
Ushiromiya Battler,「…………………。」
{f:5:Bernkastel},「慈悲があるなら一気に殺しなさい。それが殺すということよ。」
Ushiromiya Battler,「余計なお世話だ。俺がこいつにどう引導を渡すかは、俺が決めることだ。お前も、あのラムダデルタという魔女も関係ない。俺が、殺す。他の誰にも、それは許さない。」
{f:5:Bernkastel},「…………その意思に変わりがないならいいわ。私はあなたに賭けてるのだから。いい？　決して忘れないことよ。
{f:5:Bernkastel},{p:1:このゲームに決着をつけない限り、あなたが解放されることは決してない。}あなたにだって、このゲームを放棄することは許されないのだから。」
Ushiromiya Battler,「……わかってらぁ。」
{f:5:Bernkastel},「ラムダの狙いはわかってる。ベアトと同じように、あなたにも戦意喪失させて、二人とも生き人形にして、この世界を永遠に安定させることよ。……そんなの嫌でしょ？　私も困るわ。」
Ushiromiya Battler,「お前の都合など知ったことか。だが、俺はゲームを捨てない。ベアトとの戦いの責任を、放棄しない。」
{f:5:Bernkastel},「目的が同じで嬉しいわ。そしてそれは、躊躇なくその子を殺せるということよね？」
{f:5:Beatrice},「……………………………。」
Ushiromiya Battler,「…………そうだ。」
{f:5:Beatrice},「……………………………。」
,その言葉に、彼女が安堵したのか、傷ついたのか、知る術はない。
,…しかしちくりと胸が痛んだということは、……俺はきっと、ベアトが傷ついたと、信じている。
,物言わぬベアトの感情を知る術はない。
,……俺が、彼女は傷ついたと思ったなら、…それは傷ついたと言えるのだろうか。
,そして、俺が傷つけたと思わなかったら、俺は誰も傷つけずにいられるのだろうか。
,………………………。
{f:5:Bernkastel},「……で。あそこで夏妃とお茶を飲んでるベアトだけど。大丈夫よね…？」
Ushiromiya Battler,「あぁ……。…大丈夫だ。」
{f:5:Bernkastel},「金蔵の時と同じよ。ベアトリーチェなんて存在しない。あれは、魔女の力を借りて危機を乗り越える妙案を思いついたと信じる夏妃が生み出した偽りの魔女幻想。
{f:5:Bernkastel},二人が並んでお茶を飲んでるように見えるのは、ゲームマスターであり、{i:物語の語り手}であるラムダデルタがそう解釈しているからなだけよ。」
{f:5:Bernkastel},「夏妃に対し、一片の愛も持たずに凝視できたなら、そんな幻想が見えたりはしない。………だから私の目には、夏妃がひとりぼっちで、もくもくと紅茶を飲んでるようにしか見えないわ。」
,愛がなければ、視えない。愛がないから、視えない。
{f:5:Bernkastel},「あれは夏妃が見せている妄想。……あそこにベアトリーチェなど、存在しない。」
{f:5:Beatrice},「………………………ぅ………。」
,ベアトが小さく呟く。……辛い感情を感じさせる小さな声だった。
,ベルンカステルの真実というトゲが、彼女の胸に刺さったのだ。
Ushiromiya Battler,「……あぁ、そうだろうな。お前の推理は正しいと思うぜ。だが、それをベアトの前で口にするな。」
{f:5:Bernkastel},「どこで口にしたって同じよ。ここはベアトの世界なんだから。」
Ushiromiya Battler,「……あと、こいつを擁護するわけじゃねぇが。夏妃伯母さんが、本当に未知の人物Ｘ、ベアトリーチェと名乗る人物とこうしてお茶を飲んでる可能性だってあるんだぜ。この光景は一年前のものだろうが。この日の島の人数が赤き真実で示されてるわけじゃない。」
{f:5:Bernkastel},「……………そうね。この日の六軒島の人数については、ラムダも赤では語ってないわ。」
Ushiromiya Battler,「なら。夏妃伯母さんが、本当にベアトリーチェと名乗る女とお茶を飲んだと主張することも出来るんだぜ。俺にお前の説を否定できないように、お前だって俺の説を否定できないんだ。だから、そこにいるベアトが幻想だと断じることも出来ないぜ。」
{f:5:Bernkastel},「…………あぁ、猫箱理論？　それ、ベアトには通用したかもしれないけど、私には通じないわよ。」
Ushiromiya Battler,「どうして。」
{f:5:Bernkastel},「{p:1:だって、夏妃はそこで、ひとりぼっちで紅茶を飲んでるんだもの。}」
,　激しくガラスの割れる音がして、……夏妃の新婚時代をからかい、上機嫌に笑っていたベアトの姿が掻き消える。
,……寂しい風が吹き、……ベンチにいるのは、疲れた表情で紅茶をすする、……ひとりぼっちの夏妃伯母さんが残されるだけだった………。
{f:5:Beatrice},「……………ん、ぐ、……………………。」
,ベアトが、……呻く。それははっきりと、苦悶のものだとわかった。
,魔女幻想がまた一つ破られ、……ベアトを死へと誘う。
,……ベアトを安らかに眠らせる戦いとは、つまりはこういうことなのだ…。
,さっき、ベルンカステルは俺の戦いのことを、爪を剥ぐ拷問に例えた。
,剥がねばならぬ爪ならば、……その痛みを最小限にしてやるのが、俺がベアトに送る最後の慈悲のはず。
,それはつまり、……最小限であっても、痛みを与えぬわけには行かないという意味だ。
,この苦悶の表情を、……俺は受け入れなければならない……。
,そして同時に、…赤き真実とは何と無慈悲なものなのかと思い知った。
,……今、この薔薇庭園には、夏妃伯母さん以外に誰もいない。
,つまり、観測者は夏妃伯母さんしかいないのだ。
,だから、そのたった一人の観測者が、ベアトと二人でお茶を飲んだと語ったなら、……それは誰にも否定できないはずなのだ。
,……誰にも否定できないこととは即ち、…真実のことではないのか。
,夏妃伯母さんは、ベアトと二人で、薔薇を愛でながらお茶を飲んでいる。
,…その微笑ましいひと時を、無慈悲に踏み躙る資格が、誰にあるというのか……。
Ushiromiya Battler,「………赤き真実は、まるで刃物だ。」
{f:5:Bernkastel},「…………………。」
Ushiromiya Battler,「魔女と戦う上で、時に推理を斬られ、時に反撃の武器となる、刃物だ。」
{f:5:Bernkastel},「……知ってるわよ。それが何？」
Ushiromiya Battler,「濫りに使うな。」
{f:5:Bernkastel},「…………………。」
Ushiromiya Battler,「刃物は、使うべき時に使えば道具だが、……悪意を持って使えば凶器でしかない。」
,確かに、夏妃伯母さんは本当は、魔女とお茶を飲んではいなかった。
,しかし、それを赤き真実で語ることは、俺たちのゲームと関係ないはずだ。
,俺たちのゲームは１９８６年１０月の物語。
,互いが赤と青の刃物をぎらつかせて傷つけあうのは、事件の二日間だけで充分なんだ。
Ushiromiya Battler,「これは魔女幻想じゃない。……夏妃伯母さんのプライバシーだ。それを暴く権利なんて、誰にもあるものか。」
{f:5:Bernkastel},「……………………。……この場に魔女が実在して、夏妃とお茶を飲んだと認めて欲しいの？　あなた、魔女を否定するんじゃなかったの？」
Ushiromiya Battler,「……１９８６年１０月４日から５日の二日間のゲームについてはな。だが、そのゲーム盤の外についてまで、俺は魔女の存在を問うつもりはねぇぜ。」
Ushiromiya Battler,「そもそも、悪魔の証明により、魔女の否定は不可能だ。そして、このゲームのルールに従い、赤でそれを語るのもステイルメイトで禁じ手だ。赤き真実でさえ、魔女の存在を否定はできねぇんだぜ。」
{f:5:Bernkastel},「…………確かに。……まさかあなたに、魔女の存在を語られるとはね。…………さすがラムダ。戦人を、人間犯人説と、魔女がいてもいいという気持ちの、うまいこと中間に引っ張り出して来たわ。」
{f:5:Bernkastel},「ニンゲンの心を操るのに本当に長けている。……私ももっとあなたを応援しないとまずいわね。」
Ushiromiya Battler,「お前らなど知ったことじゃない。消えろ。これは俺とベアトのゲームだ。お前たちに渡しはしない。」
{f:5:Bernkastel},「……………嫌よ。」
Ushiromiya Battler,「何ぃ……？」
{f:5:Bernkastel},「だって。私もこのゲーム、楽しんでるんだもの。………くすくすくすくすくすくす。ふっふふふふふふふふふふふふふ……。」
,いやらしい笑い声だけを残し、ベルンカステルは姿を消す。
{f:5:Beatrice},「…………………………………。」
,後には、ひとりぼっちで紅茶をすする夏妃と、……紅茶のカップに手を添えたまま、ぼんやりとその液面を見ているベアトと、……俺だけが残される。
Ushiromiya Battler,「……ベルンカステルにラムダデルタか。………ワルギリアはお前の友人と言ってたが。…お前、友人は選ぶべきだったな。いや、むしろ性悪なお前にはお似合いなのか…？」
{f:5:Beatrice},「…………………………。」
Ushiromiya Battler,「……………………。」
,ベアトは、応えない。
,戦人はベアトの手を取ると、再びカップを持たせ、口元に運んでやる。
,……ベアトは小さく喉を鳴らし、もう一口だけを飲んでくれた……。
,そして夏妃はひとりぼっちのティータイムを終える。……他に観測者のない、夏妃だけの真実を汚されて。
,夏妃の世界ではきっと、……茶化しが過ぎるベアトに呆れながらも、和やかなお茶会が終わり、解散となったはずなのだ。
,しかし、暴かれた夏妃の真実は、…ひとりぼっち。
,とぼとぼと立ち去る夏妃。
,……ベンチには、一人分のカップしか、残されていなかった……。
