Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva. ,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva., All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva.,右代宮家の莫大な財産は、その全てが右代宮絵羽によって占有されている。,右代宮家の莫大な財産は、その全てが右代宮絵羽によって占有されている。,Всё огромное состояние семьи Уширомия перешло во владение Уширомии Евы.,Toda a massiva fortuna da família Ushiromiya foi para a posse de Ushiromiya Eva.,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva.,右代宮家的莫大財產，全被右代宮繪羽據為己有。,右代宫家的莫大财产，全被右代宫绘羽据为己有。,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva.,Tutta l'immensa fortuna della famiglia Ushiromiya era andata in possesso di Ushiromiya Eva.,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva.,All of the Ushiromiya family's massive fortune had come into the possession of Ushiromiya Eva.
,...It was said that this fortune also included the 10 tons of hidden gold that Ushiromiya Kinzo was rumored to have hidden. ,...It was said that this fortune also included the ten tons of hidden gold that Ushiromiya Kinzo was rumored to have kept concealed.,...It was said that this fortune also included the 10 tons of hidden gold that Ushiromiya Kinzo was rumored to have hidden.,…その財産には、かの右代宮金蔵が隠し持っていたと囁かれる、１０ｔの隠し黄金も含むと言われていた。,…その財産には、かの右代宮金蔵が隠し持っていたと囁かれる、１０ｔの隠し黄金も含むと言われていた。,"...Поговаривали, что это состояние также включало в себя 10 тонн спрятанного золота, которое, согласно слухам, скрыл Уширомия Кинзо.","...Foi dito que essa fortuna, que incluía as dez toneladas de ouro que Ushiromiya Kinzo dizia ter, continuou escondida.",...It was said that this fortune also included the ten tons of hidden gold that Ushiromiya Kinzo was rumored to have kept concealed.,…據說，這筆財產裡，還包含著那謠傳中，由右代宮金藏所秘密持有的十吨藏金。,…据说，这笔财产里，还包含着那谣传中，由右代宫金藏所秘密持有的十吨藏金。,...It was said that this fortune also included the ten tons of hidden gold that Ushiromiya Kinzo was rumored to have kept concealed.,... Si diceva che questa fortuna includesse le 10 tonnellate d'oro che si pensava Ushiromiya Kinzo avesse nascosto.,...It was said that this fortune also included the ten tons of hidden gold that Ushiromiya Kinzo was rumored to have kept concealed.,...It was said that this fortune also included the ten tons of hidden gold that Ushiromiya Kinzo was rumored to have kept concealed.
,"While this vast wealth lay in Eva's cunning, sly, and suspicious hands, no one was able to complain, ...but it was rumored that as soon as it was passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away. ","They could do nothing while this vast wealth was in the hands of the cunning, sly, and extremely suspicious Eva, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once."," It couldn't be helped that this vast wealth would fall into the cunning, sly, and extremely jealous Eva's hands, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once.",その莫大な財産は、老獪で狡猾で猜疑心の強い絵羽の手元にあってはどうしようもないが、……小娘に過ぎない縁寿に相続されれば、自在に掠め取れるのではないかと目論む者たちがいると噂される。,その莫大な財産は、老獪で狡猾で猜疑心の強い絵羽の手元にあってはどうしようもないが、……小娘に過ぎない縁寿に相続されれば、自在に掠め取れるのではないかと目論む者たちがいると噂される。,"Ничто не могло остановить переход этого огромного богатства в хитрые, коварные и бесконечно завистливые руки Евы, но ходили слухи, что если наследство перейдёт к Энджи, которая была не более чем молодой девушкой, кое‐какие люди намеревались сразу же отобрать его у неё.","Eles não podiam fazer nada enquanto essa vasta riqueza estava nas mãos da ardilosa, astuta e extremamente suspeita Eva, ......mas rumores dizem que se ela a passar para Ange, que não é mais do que uma jovem garota, certas pessoas estariam planejando arrancar dela imediatamente.","They could do nothing while this vast wealth was in the hands of the cunning, sly, and extremely suspicious Eva, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once.",有不少人認為：這筆莫大的財產，雖說在老奸巨猾疑心重的繪羽手裡，是沒人動得了的，……但若是被只不過是個小女孩的緣壽繼承了的話，它就有可能被人輕易奪走。,有不少人认为：这笔莫大的财产，虽说在老奸巨猾疑心重的绘羽手里，是没人动得了的，……但若是被只不过是个小女孩的缘寿继承了的话，它就有可能被人轻易夺走。,"They could do nothing while this vast wealth was in the hands of the cunning, sly, and extremely suspicious Eva, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once.","Non poté essere evitato che questo vasto patrimonio cadesse nelle mani dell'astuta, furba ed estremamente invidiosa Eva... ma si vociferava che se fosse passato ad Ange, che non era nient'altro che una ragazzina, certe persone avrebbero tentato di entrarne subito in possesso, sottraendolo a lei.","They could do nothing while this vast wealth was in the hands of the cunning, sly, and extremely suspicious Eva, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once.","They could do nothing while this vast wealth was in the hands of the cunning, sly, and extremely suspicious Eva, ......but it was rumored that if it passed on to Ange, who was no more than a young girl, certain people were plotting to snatch it away at once."
,"By now, Eva and Ange were Kinzo's only descendants. ...If Eva died, all of the wealth would go to Ange. ","By now, Eva and Ange were Kinzo's only descendants.{n}......If Eva died, all of the wealth would go to Ange."," By now, Eva and Ange were Kinzo's only descendants.......If Eva died, all of the wealth would go to Ange.",今や、金蔵の子孫たちは絵羽と縁寿の２人だけ。……絵羽が死ねば全ての財産は縁寿に相続される。,今や、金蔵の子孫たちは絵羽と縁寿の２人だけ。{n}……絵羽が死ねば全ての財産は縁寿に相続される。,"На данный момент Ева с Энджи были единственными потомками Кинзо.{n}......Если Ева умрёт, всё богатство перейдёт Энджи.","Agora, Eva e Ange são as únicas descendentes de Kinzo.{n}......Se Eva morrer, toda a riqueza é transferida para Ange.","By now, Eva and Ange were Kinzo's only descendants.{n}......If Eva died, all of the wealth would go to Ange.",現在，金藏的子孫就只剩繪羽與緣壽兩人。{n}……繪羽死後，所有的財產都會由緣壽繼承。,现在，金藏的子孙就只剩绘羽与缘寿两人。{n}……绘羽死后，所有的财产都会由缘寿继承。,"By now, Eva and Ange were Kinzo's only descendants.{n}......If Eva died, all of the wealth would go to Ange.","Ora, Eva e Ange erano le uniche discendenti di Kinzo. ... Se Eva fosse morta, tutto il patrimonio sarebbe passato ad Ange.","By now, Eva and Ange were Kinzo's only descendants.{n}......If Eva died, all of the wealth would go to Ange.","By now, Eva and Ange were Kinzo's only descendants.{n}......If Eva died, all of the wealth would go to Ange."
,"...And if Ange were then to be killed as well, ...that wealth would go to the family of Ange's mother, Kyrie. ","...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie.","...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie.",…そしてさらに縁寿まで殺されることがあれば、……その財産は、縁寿の母である霧江の実家に相続される。,…そしてさらに縁寿まで殺されることがあれば、……その財産は、縁寿の母である霧江の実家に相続される。,"...И окажись вдруг Энджи убита, тогда богатство достанется семье её матери, Кирие.","...E se Ange também for morta, ......essa riqueza iria para a família da mãe de Ange, Kyrie.","...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie.",…如果連緣壽也遭遇了不測的話，……這筆財產，就會由身為緣壽之母的霧江的老家所繼承。,…如果连缘寿也遭遇了不测的话，……这笔财产，就会由身为缘寿之母的雾江的老家所继承。,"...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie.","... E se anche Ange fosse stata uccisa... quel patrimonio sarebbe andato alla famiglia della Madre di Ange, Kyrie.","...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie.","...And if Ange were to be killed as well, ......that wealth would go to the family of Ange's mother, Kyrie."
,"In this sense, not only Eva, but Ange as well, ...were in a position where it wouldn't be odd at all for their life to be targeted by some unknown person. ","In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person."," In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person.",その意味においては、絵羽だけでなく縁寿もまた、…正体不明の何者かにいつ命を狙われてもおかしくない立場にいた。,その意味においては、絵羽だけでなく縁寿もまた、…正体不明の何者かにいつ命を狙われてもおかしくない立場にいた。,"При подобном раскладе не только Ева, но и Энджи тоже находилась в положении, когда не было ничего странного в том, что на её жизнь покушаются какие‐то неизвестные ей люди.","Nesse sentido, não apenas Eva, mas a Ange também, ...estavam em uma posição na qual não seria estranho se suas vidas estivessem na mira de uma pessoa desconhecida.","In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person.",從這意義上來講，不僅是繪羽，…就連緣壽也身處“不論何時被不明身份之人定為謀殺目標都不足為奇”的處境裡。,从这意义上来讲，不仅是绘羽，…就连缘寿也身处“不论何时被不明身份之人定为谋杀目标都不足为奇”的处境里。,"In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person.","In questo senso, non solo Eva, ma anche Ange... era in una posizione in cui non sarebbe stato strano se fosse stata presa di mira da sconosciuti.","In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person.","In this sense, not only Eva, but Ange as well, ...was in a position where it wouldn't be odd at all for her life to be targeted by some unknown person."
,...And Eva had hated Ange for a long time. ,......And Eva had hated Ange for a long time.,......And Eva had hated Ange for a long time.,……そして絵羽は、縁寿を長く憎んでいた。,……そして絵羽は、縁寿を長く憎んでいた。,......И Ева долгое время ненавидела Энджи.,......e Eva odiou Ange por muito tempo.,......And Eva had hated Ange for a long time.,……另外，繪羽長年恨著緣壽。,……另外，绘羽长年恨着缘寿。,......And Eva had hated Ange for a long time.,... Ed Eva aveva odiato Ange per un lungo periodo.,......And Eva had hated Ange for a long time.,......And Eva had hated Ange for a long time.
,"This was because she knew that, after losing her only precious son, George, ...the inheritor of her own wealth would be none other than the girl who had been absent at that family conference 12 years ago, and who had survived. ","Because, after losing her precious only son George, ......she had learned that the only one who had survived to inherit her own wealth...was Ange, who had been absent from that family conference twelve years ago."," It was because she knew that, after losing her only precious son George, ......the inheritor of her own wealth would be none other than the girl who had been absent at that family conference 12 years ago, and who had survived.",大切な一人息子の譲治を失い、……自分の財産の相続人が、１２年前のあの日、親族会議を欠席して生き残った彼女だけだということを知ったからだ。,大切な一人息子の譲治を失い、……自分の財産の相続人が、１２年前のあの日、親族会議を欠席して生き残った彼女だけだということを知ったからだ。,"Так как она знала, что после потери её дорогого сына Джорджа, наследницей её состояния станет не кто иной, как девочка, отсутствовавшая на семейном собрании 12 лет назад и поэтому выжившая.","Porque, após perder seu precioso e único filho, George, ......ela descobriu que a única que sobreviveu para herdar a sua riqueza...era Ange, que não havia comparecido à conferência de família doze anos atrás.","Because, after losing her precious only son George, ......she had learned that the only one who had survived to inherit her own wealth...was Ange, who had been absent from that family conference twelve years ago.",這是因為她知道，痛失心愛獨子的，……自己的財產繼承人，僅為在十二年前的那一天，缺席親族會議，活至今日的緣壽一人。,这是因为她知道，痛失心爱独子的，……自己的财产继承人，仅为在十二年前的那一天，缺席亲族会议，活至今日的缘寿一人。,"Because, after losing her precious only son George, ......she had learned that the only one who had survived to inherit her own wealth...was Ange, who had been absent from that family conference twelve years ago.","Questo perché sapeva che, dopo aver perso il suo prezioso figlio unico George... colei che avrebbe ereditato il suo patrimonio sarebbe stata la ragazza che era assente a quella conferenza di famiglia di 12 anni fa, e che era sopravvissuta.","Because, after losing her precious only son George, ......she had learned that the only one who had survived to inherit her own wealth...was Ange, who had been absent from that family conference twelve years ago.","Because, after losing her precious only son George, ......she had learned that the only one who had survived to inherit her own wealth...was Ange, who had been absent from that family conference twelve years ago."
,"Eva shunned Ange, disliked her, and even hated her. ","Eva shunned Ange, hated her, even detested her."," Eva shunned Ange, disliked her, and even hated her.",絵羽は縁寿を疎み、嫌い、そして憎悪さえした。,絵羽は縁寿を疎み、嫌い、そして憎悪さえした。,"Ева избегала Энджи, не любила и даже ненавидела её.","Eva evitou Ange, odiou ela, até mesmo a detestou.","Eva shunned Ange, hated her, even detested her.",繪羽疏遠緣壽，討厭緣壽，甚至還憎恨緣壽。,绘羽疏远缘寿，讨厌缘寿，甚至还憎恨缘寿。,"Eva shunned Ange, hated her, even detested her.","Eva evitava Ange, l'avversava, e persino la odiava.","Eva shunned Ange, hated her, even detested her.","Eva shunned Ange, hated her, even detested her."
,"She isolated Ange in a special school and separated her from the youth and happiness normal people have, trying to keep her as a pet until death. ","She isolated Ange in a special school, and separated her from the youth and happiness normal people have, trying to deprive her life of all opportunity."," She isolated Ange in a special school and separated her from the youth and happiness normal people have, trying to keep her as a pet until death.",彼女を特別な学校へ隔離し、人並みの幸福や青春から遠ざけ、生涯を飼い殺すつもりであった。,彼女を特別な学校へ隔離し、人並みの幸福や青春から遠ざけ、生涯を飼い殺すつもりであった。,"Она изолировала Энджи в специальной школе, отделив её от молодости и счастья, которые переживают нормальные люди, собираясь до смерти держать её в качестве домашнего питомца.","Ela isolou Ange em uma escola especial, separando‐a da juventude e felicidade que pessoas normais costumam ter, tentando privar sua vida de todas as oportunidades.","She isolated Ange in a special school, and separated her from the youth and happiness normal people have, trying to deprive her life of all opportunity.",將她送進特別的學校隔離起來，使她遠離普通人的幸福與青春，盤算好了，要將她圈養到死。,将她送进特别的学校隔离起来，使她远离普通人的幸福与青春，盘算好了，要将她圈养到死。,"She isolated Ange in a special school, and separated her from the youth and happiness normal people have, trying to deprive her life of all opportunity.","Isolò Ange in una scuola speciale e la separò dalla giovinezza e dalla felicità che ha una persona normale, provando a tenerla come animale domestico fino alla morte.","She isolated Ange in a special school, and separated her from the youth and happiness normal people have, trying to deprive her life of all opportunity.","She isolated Ange in a special school, and separated her from the youth and happiness normal people have, trying to deprive her life of all opportunity."
,"...However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference 12 years ago. ","......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference twelve years earlier...","......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference 12 years ago.",……しかし、絵羽は不治の病を患い、その余命は皮肉にも、…１２年前の親族会議で、金蔵に宣告されていたのと同じものになっていた…。,……しかし、絵羽は不治の病を患い、その余命は皮肉にも、…１２年前の親族会議で、金蔵に宣告されていたのと同じものになっていた…。,"......Однако Ева умирала от неизлечимой болезни, и, по иронии судьбы, по оценкам специалистов ей оставалось жить примерно столько же, сколько и Кинзо на семейном собрании за 12 лет до этого.","......Porém, Eva sucumbiu à uma incurável doença e, ironicamente, ...seu tempo de vida restante era o mesmo estimado a Kinzo durante a conferência familiar de doze anos atrás...","......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference twelve years earlier...",……然而，繪羽得了不治之症，諷刺的是，其餘命，…與十二年前親族會議上，金藏被宣告的完全一樣…。,……然而，绘羽得了不治之症，讽刺的是，其余命，…与十二年前亲族会议上，金藏被宣告的完全一样…。,"......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference twelve years earlier...","... Tuttavia, Eva fu colpita da una malattia incurabile, e ironicamente... la vita che le era rimasta era la stessa di quella di Kinzo alla conferenza di famiglia di 12 anni fa.","......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference twelve years earlier...","......However, Eva had succumbed to an incurable illness, and ironically, ...her remaining life was estimated to be the same as Kinzo's had been at that family conference twelve years earlier..."
,Both Eva and Ange...hated each other. ,Both Eva and Ange...hated each other.," Both Eva and Ange, ...hated each other.",絵羽も縁寿も、…互いを憎しみあっている。,絵羽も縁寿も、…互いを憎しみあっている。,И Ева и Энджи — обе ненавидели друг друга.,Tanto Eva quanto Ange...odiavam uma a outra.,Both Eva and Ange...hated each other.,繪羽與緣壽，…彼此憎恨著對方。,绘羽与缘寿，…彼此憎恨着对方。,Both Eva and Ange...hated each other.,Sia Eva che Ange... si odiavano l'una con l'altra.,Both Eva and Ange...hated each other.,Both Eva and Ange...hated each other.
,"Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly... ","Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly..."," Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly...",最後の肉親同士だというのに、…早く相手が死ねばいいのにと、憎しみあっている…。,最後の肉親同士だというのに、…早く相手が死ねばいいのにと、憎しみあっている…。,"Несмотря на то, что они друг для друга были единственными близкими родственниками, они ненавидели друг друга настолько сильно, что надеялись на скорейшую смерть друг друга...","Mesmo elas sendo as últimas parentes de sangue, ...eles odiavam tanto uma a outra ao ponto de ficar esperando por suas mortes...","Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly...",明明互為最後的骨肉血親，…兩人卻都恨不得對方早點死…。,明明互为最后的骨肉血亲，…两人却都恨不得对方早点死…。,"Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly...",Nonostante fossero tra loro le ultime parenti di sangue... si odiavano talmente tanto da sperare che l'altra morisse in fretta...,"Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly...","Even though they were each other's last blood relatives, ...they hated each other so much that they hoped the other would die quickly..."
Ushiromiya Ange,"""......And? Why did you go to all the trouble of calling for me...?"" ",""".........And? Why did you go to all the trouble of calling for me...?""",""".........And? Why did you go to all the trouble of calling for me...?""",「………それで？　わざわざ呼び付けて何の用…？」,「………それで？　わざわざ呼び付けて何の用…？」,""".........И? Зачем же ты пошла на все эти сложности, чтобы меня позвать?..""",""".........E? Por que você teve todo o trabalho de me chamar...?""",""".........And? Why did you go to all the trouble of calling for me...?""",「………然後呢？特意叫我來，是有什麼事…？」,「………然后呢？特意叫我来，是有什么事…？」,""".........And? Why did you go to all the trouble of calling for me...?""","""... Quindi? Perché ti sei presa la briga di chiamarmi...?""",""".........And? Why did you go to all the trouble of calling for me...?""",""".........And? Why did you go to all the trouble of calling for me...?"""
Ushiromiya Eva,"""...I don't have much time left. ...These quack doctors still can't detect any of the poison that's filling me up. ......I know. I'm sure it's some secret assassination drug used by those Soviet KGBs. ","""......I don't have much time left. ......These quack doctors still have no idea what I was poisoned with. .........But I know. I'm sure it's that secret assassination drug, the one that foreign intelligence agency was using.""","""......I don't have much time left. ......These quack doctors still can't detect any of the poison that's filling me up. .........I know. I'm sure it's a secret assassination drug used by those Soviet KGBs.",「……私はもう長くないわ。……藪医者どもは、未だに私が盛られた毒が何かも検出できない。………わかってるの。きっとソ連のＫＧＢで使われてた秘密の暗殺薬なのよ。,「……私はもう長くないわ。……藪医者どもは、未だに私が盛られた毒が何かも検出できない。………わかってるの。きっと某国の諜報機関で使われてた秘密の暗殺薬なのよ」,"""......У меня не так много времени. ......Эти шарлатаны‐врачи до сих пор не выявили яд, заполнивший меня. .........Я знаю. Я уверена, что эти секретные наркотики использовали советские КГБшники.""","""......Eu não tenho mais muito tempo. ......Esses médicos charlatões continuam dizendo que não fazem ideia do que me envenenou. .........Mas eu sei. Eu tenho certeza de que foi uma droga secreta de assassinatos, aquela que agências de inteligência estrangeiras estão usando.""","""......I don't have much time left. ......These quack doctors still have no idea what I was poisoned with. .........But I know. I'm sure it's that secret assassination drug, the one that foreign intelligence agency was using.""",「……我已活不長了。……那幫庸醫，到現在都沒檢測出我被下的是什麼毒。………知道哦。那一定是外國諜報機關所使用的，機密暗殺毒藥。」,「……我已活不长了。……那帮庸医，到现在都没检测出我被下的是什么毒。………知道哦。那一定是外国谍报机关所使用的，机密暗杀毒药。」,"""......I don't have much time left. ......These quack doctors still have no idea what I was poisoned with. .........But I know. I'm sure it's that secret assassination drug, the one that foreign intelligence agency was using.""","""... Non mi è rimasto molto tempo. ... Quei medici ciarlatani ancora non hanno individuato nessuno dei veleni che circolano in me. ... Lo so. Sono sicura che sia una droga segreta per assassinii usata da quelli del KGB sovietico.","""......I don't have much time left. ......These quack doctors still have no idea what I was poisoned with. .........But I know. I'm sure it's that secret assassination drug, the one that foreign intelligence agency was using.""","""......I don't have much time left. ......These quack doctors still have no idea what I was poisoned with. .........But I know. I'm sure it's that secret assassination drug, the one that foreign intelligence agency was using."""
Ushiromiya Eva,"...Ooh, I'm gonna be killed, I'm gonna be killed...!! Isn't that great?! Very soon, I will die, which will surely be quite a load off your back...!"" ","""...Ooh, I'm going to be killed, I'm going to be killed...!! Aren't you lucky, very soon, I will die, and then you will be so relieved...!"""," ...Ooh, I'll be killed, I'll be killed...!! Isn't that great! Very soon, I will die, and then you will be so relieved...!""",…あぁ、私は殺されるのよ、殺されるのよ…！！　良かったわね、もうじき死ぬわよ、そうすればさぞやあなたの胸がすくでしょうねぇ…！」,「…あぁ、私は殺されるのよ、殺されるのよ…！！　良かったわね、もうじき死ぬわよ、そうすればさぞやあなたの胸がすくでしょうねぇ…！」,"""...О‐о, меня убьют, убьют! Разве это не замечательно! Очень скоро я умру, и тогда ты будешь свободна!""","""...Aah, eu vou ser morta, eu vou ser morta...!! Você está com sorte, muito em breve, eu morrerei, e então você vai ficar muito aliviada...!""","""...Ooh, I'm going to be killed, I'm going to be killed...!! Aren't you lucky, very soon, I will die, and then you will be so relieved...!""",「…啊——，我要被殺了喲，要被殺了喲…！！挺不錯吧，我馬上就要死了喲，這麼一來，想必你一定會相當心情舒暢呢…！」,「…啊——，我要被杀了哟，要被杀了哟…！！挺不错吧，我马上就要死了哟，这么一来，想必你一定会相当心情舒畅呢…！」,"""...Ooh, I'm going to be killed, I'm going to be killed...!! Aren't you lucky, very soon, I will die, and then you will be so relieved...!""","... Ooh, sarò uccisa, sarò uccisa...!! Non è fantastico?! Molto presto, io morirò, e allora tu sarai così sollevata...!""","""...Ooh, I'm going to be killed, I'm going to be killed...!! Aren't you lucky, very soon, I will die, and then you will be so relieved...!""","""...Ooh, I'm going to be killed, I'm going to be killed...!! Aren't you lucky, very soon, I will die, and then you will be so relieved...!"""
Ushiromiya Ange,"""............ ...What a pitiable person."" ","""................................. ...What a pitiable person.""","""...........................What a pitiable person.""",「……………………………。…可哀想な人。」,「……………………………。…可哀想な人」,"""...........................Что за несчастная женщина.""","""................................. ...Que pessoa deplorável.""","""................................. ...What a pitiable person.""",「……………………………。…可怜人。」,「……………………………。…可怜人。」,"""................................. ...What a pitiable person.""","""... Che persona patetica.""","""................................. ...What a pitiable person.""","""................................. ...What a pitiable person."""
,"This always happened. ...They immediately deviated from the main topic, distorting it into a more unsettling discussion. ","This always happened.{n}......She immediately deviated from the main topic, distorting it into a more unsettling discussion.","This always happened.......They immediately deviated from the main topic, distorting it into a more unsettling discussion.",いつものことだ。……本題からすぐに逸脱して、物騒な話に捻じ曲がる。,いつものことだ。{n}……本題からすぐに逸脱して、物騒な話に捻じ曲がる。,"Так всегда и случалось.{n}......Они сразу же отклонялись от основной темы разговора, превращая его в более тревожную беседу.","Isso sempre acontece.{n}......Ela imediatamente desviou do assunto principal, distorcendo ele em mais uma discussão inquietante.","This always happened.{n}......She immediately deviated from the main topic, distorting it into a more unsettling discussion.",一貫如此。{n}……總是馬上脫離正題，歪曲成令人不安的討論。,一贯如此。{n}……总是马上脱离正题，歪曲成令人不安的讨论。,"This always happened.{n}......She immediately deviated from the main topic, distorting it into a more unsettling discussion.","Questo succedeva sempre. ... Immediatamente deviarono dall'argomento principale, distorcendolo in una discussione più inquietante.","This always happened.{n}......She immediately deviated from the main topic, distorting it into a more unsettling discussion.","This always happened.{n}......She immediately deviated from the main topic, distorting it into a more unsettling discussion."
,"Eva, who was absolutely paranoid, believed that someone was always after her life. ","Eva, who was full of suspicion, believed that someone was always after her life."," Eva, who was full of jealousy, believed that someone was always after her life.",猜疑心で肥大化した絵羽は、自身が常に命を狙われていると信じていた。,猜疑心で肥大化した絵羽は、自身が常に命を狙われていると信じていた。,"Ева была очень подозрительной, и верила, что кто‐то всегда нацелен на её жизнь.","Eva, que estava cheia de suspeitas, acreditou que alguém estava atrás de sua vida.","Eva, who was full of suspicion, believed that someone was always after her life.",猜疑心極度膨脹的繪羽相信，每時每刻都有人在謀劃著取自己的性命。,猜疑心极度膨胀的绘羽相信，每时每刻都有人在谋划着取自己的性命。,"Eva, who was full of suspicion, believed that someone was always after her life.","Eva, del tutto paranoica, credeva che qualcuno cercasse sempre di ucciderla.","Eva, who was full of suspicion, believed that someone was always after her life.","Eva, who was full of suspicion, believed that someone was always after her life."
,"And in actual fact, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, repeatedly making money by any means necessary and creating many enemies along the way. ","Indeed, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way."," In actuality, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way.",実際、彼女は右代宮家の莫大な財産を相続した後、金蔵がかつてそうしたような荒っぽい方法で、手段を選ばない利殖を繰り返し、たくさんの敵を作っている。,実際、彼女は右代宮家の莫大な財産を相続した後、金蔵がかつてそうしたような荒っぽい方法で、手段を選ばない利殖を繰り返し、たくさんの敵を作っている。,"В действительности, после наследования огромного богатства семейства Уширомия, она использовала такие же дикие методы, как и Кинзо в прошлом, и неоднократно делала деньги любыми возможными методами, по пути наживая себе множество врагов.","De fato, após herdar a vasta riqueza da família Ushiromiya, ela precisou usar de métodos grosseiros assim como Kinzo havia feito no passado, e repetidamente continuou a fazer dinheiro com qualquer método necessário, criando muitos inimigos ao longo do caminho.","Indeed, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way.",實際上，她在繼承了右代宮家的巨額財產後，以金藏曾用過的野蠻方式，不擇手段地反覆撈錢，製造了許多敵人。,实际上，她在继承了右代宫家的巨额财产后，以金藏曾用过的野蛮方式，不择手段地反复捞钱，制造了许多敌人。,"Indeed, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way.","In realtà, dopo aver ereditato il vasto patrimonio della famiglia Ushiromiya, lei aveva usato metodi brutali proprio come Kinzo aveva fatto in passato, e aveva ripetutamente guadagnato denaro con qualsiasi mezzo, creandosi molti nemici lungo la strada.","Indeed, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way.","Indeed, after inheriting the vast wealth of the Ushiromiya family, she had used wild methods just like Kinzo had done in the past, and had repeatedly made money by any means necessary, creating many enemies along the way."
