Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Ange,"""......{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?"" ",""".........{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?""","""......{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?"" ",「………ベアトリーチェが死んで、食料を届ける必要も、世話人を送る必要も、なくなった？」,「………ベアトリーチェが死んで、食料を届ける必要も、世話人を送る必要も、なくなった？」,""".......{f:5:Беатриче} умерла, поэтому больше не нуждалось в еде и уходе других людей?""",""".........A {f:5:Beatrice} havia morrido e não tinha mais motivos para levar comida ou ter pessoas cuidando dela?""",""".........{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?""",「………是貝阿朵莉切死了，所以不再需要送食物，與接送照料人了？」,「………是贝阿朵莉切死了，所以不再需要送食物，与接送照料人了？」,""".........{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?""","""... Beatrice era morta, e non c'era più bisogno di portare cibo o persone che si occupassero di lei?""",""".........{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?""",""".........{f:5:Beatrice} died, and there was no longer any need to take food or people to care for her?"""
Captain Kawabata,"""That's what I think. From that point on, I was never told to take a boat to the Hidden Side. However, after that, Genji-san came to see me face to face and got pushy, strongly urging me never to speak of anything related to the Hidden Side until I died."" ","""That's what I think. I've never been told to take another boat to the back since. But after that, Genji‐san came to see me face to face, and got real pushy, demanding me to take everything about ""the back"" with me to the grave.""","""That's what I think. From that point on, I was never told to take a boat to the Hidden Side. However, after that, Genji-san came to see me face to face and got pushy, strongly urging me never to speak of anything related to the Hidden Side until I died."" ",「わしはそう考えとる。それっきり、裏へ船を出せという指示は受けてない。しかし、裏については死ぬまで何も喋るなと、その後、源次さんが直接わしのところへ来て、偉く強く念を押した。」,「わしはそう考えとる。それっきり、裏へ船を出せという指示は受けてない。しかし、裏については死ぬまで何も喋るなと、その後、源次さんが直接わしのところへ来て、偉く強く念を押した」,"""Вот я так и подумал. После этого меня больше не просили плавать в тыл. Однако потом Генджи‐сан нанёс мне визит с глазу на глаз и крайне настойчиво попросил, чтобы я не разглашал ничего, относящегося к тылу острова, пока я жив.""","""Foi o que eu pensei. Eu nunca recebi ordens para levar outro barco para lá desde então. Mas depois disso, o Genji‐san veio falar comigo pessoalmente, e foi muito insistente, demandando que eu levasse tudo sobre esse ""lado secreto"" comigo para o túmulo.""","""That's what I think. I've never been told to take another boat to the back since. But after that, Genji‐san came to see me face to face, and got real pushy, demanding me to take everything about ""the back"" with me to the grave.""",「我就是這麼想的。自此以後，再也沒接到過開船去“後面”的指示了。不過，在這之後，源次先生有直接來過我這，語氣非常重地叮囑了，到死都別把有關“後面”的任何事說出去。」,「我就是这么想的。自此以后，再也没接到过开船去“后面”的指示了。不过，在这之后，源次先生有直接来过我这，语气非常重地叮嘱了，到死都别把有关“后面”的任何事说出去。」,"""That's what I think. I've never been told to take another boat to the back since. But after that, Genji‐san came to see me face to face, and got real pushy, demanding me to take everything about ""the back"" with me to the grave.""","""È quello che penso. Da quel momento in poi, non mi fu più detto di portare la barca sul retro. Tuttavia, dopo ciò, Genji-san venne per vedermi faccia a faccia, e si impose, esortandomi fortemente a non parlare mai di ciò in relazione al retro dell'isola fino alla mia morte.""","""That's what I think. I've never been told to take another boat to the back since. But after that, Genji‐san came to see me face to face, and got real pushy, demanding me to take everything about ""the back"" with me to the grave.""","""That's what I think. I've never been told to take another boat to the back since. But after that, Genji‐san came to see me face to face, and got real pushy, demanding me to take everything about ""the back"" with me to the grave."""
Ushiromiya Ange,"""So, if that hidden mansion was abandoned for 20 whole years, ......why was Aunt Eva there?"" ","""So, if that hidden mansion was abandoned for twenty whole years, .........why was Aunt Eva there?""","""So, if that hidden mansion was abandoned for 20 whole years, ......why was Aunt Eva there?"" ",「その、２０年間も放置されていた隠し屋敷に、………どうして絵羽伯母さんが？」,「その、２０年間も放置されていた隠し屋敷に、………どうして絵羽伯母さんが？」,"""Тогда, раз этот особняк был покинут на целых 20 лет, что там делала тётя Ева?""","""Então, se a mansão secreta foi abandonada vinte anos atrás, .........por que a tia Eva esteve lá?""","""So, if that hidden mansion was abandoned for twenty whole years, .........why was Aunt Eva there?""",「在這個被閑置了二十年的秘密宅邸，………為什麼繪羽姑母會？」,「在这个被闲置了二十年的秘密宅邸，………为什么绘羽姑母会？」,"""So, if that hidden mansion was abandoned for twenty whole years, .........why was Aunt Eva there?""","""Quindi, se quella villa nascosta fu abbandonata per 20 interi anni... perché Eva oba-san era lì?""","""So, if that hidden mansion was abandoned for twenty whole years, .........why was Aunt Eva there?""","""So, if that hidden mansion was abandoned for twenty whole years, .........why was Aunt Eva there?"""
,On that day 12 years ago... ...Ushiromiya Eva somehow escaped harm alone in a hidden mansion 2 kilometers away from the mansion. ,On that day twelve years ago.........Ushiromiya Eva somehow escaped harm alone in a hidden mansion two kilometers away from the regular mansion.,On that day 12 years ago... ...Ushiromiya Eva somehow escaped harm alone in a hidden mansion 2 kilometers away from the mansion. ,右代宮絵羽は、１２年前のあの日。……なぜかひとり、屋敷から２ｋｍも離れた隠し屋敷にいて、難を逃れた。,右代宮絵羽は、１２年前のあの日。……なぜかひとり、屋敷から２ｋｍも離れた隠し屋敷にいて、難を逃れた。,"В тот день, 12 лет назад...Уширомии Еве одной как‐то удалось спастись, оказавшись в тайном особняке в 2 километрах от места трагедии.","Naquele dia, doze anos atrás.........De alguma forma, Ushiromiya Eva conseguiu escapar sozinha e ilesa da mansão secreta, cerca de dois quilômetros de distância da mansão normal.",On that day twelve years ago.........Ushiromiya Eva somehow escaped harm alone in a hidden mansion two kilometers away from the regular mansion.,右代宮繪羽，在十二年前的那一天。……不知為何獨自待在距大屋兩公里之遙的秘密宅邸裡，逃過了一劫。,右代宫绘羽，在十二年前的那一天。……不知为何独自待在距大屋两公里之遥的秘密宅邸里，逃过了一劫。,On that day twelve years ago.........Ushiromiya Eva somehow escaped harm alone in a hidden mansion two kilometers away from the regular mansion.,Quel giorno di 12 anni fa... Ushiromiya Eva in qualche modo rimase indenne da sola nella villa nascosta a 2 chilometri dalla villa.,On that day twelve years ago.........Ushiromiya Eva somehow escaped harm alone in a hidden mansion two kilometers away from the regular mansion.,On that day twelve years ago.........Ushiromiya Eva somehow escaped harm alone in a hidden mansion two kilometers away from the regular mansion.
,Why was she in a hidden mansion that had been forgotten for 20 years......? ,Why was she in a hidden mansion that had been forgotten for twenty years.........?,Why was she in a hidden mansion that had been forgotten for 20 years......? ,２０年間も忘れられていた隠し屋敷に、どうして彼女が………。,２０年間も忘れられていた隠し屋敷に、どうして彼女が………。,"Почему она оказалась в тайном особняке, забытом на 20 лет?",Por que ela estava em uma mansão secreta que foi esquecida vinte anos atrás.........?,Why was she in a hidden mansion that had been forgotten for twenty years.........?,被遺忘了二十年的秘密宅邸，她是怎麼才………？,被遗忘了二十年的秘密宅邸，她是怎么才………？,Why was she in a hidden mansion that had been forgotten for twenty years.........?,Perché era in una villa nascosta che era stata dimenticata per 20 anni...?,Why was she in a hidden mansion that had been forgotten for twenty years.........?,Why was she in a hidden mansion that had been forgotten for twenty years.........?
Captain Kawabata,"""I saw on the talk shows. Even I don't have a clue what happened. Not once did I guide Eva-san to the Hidden Side. I have no idea how or why she knew about or reached Kuwadorian."" ","""I saw that on the talk shows. Even I can't make heads or tails of that. Not once did I show Eva‐san to the back. I don't have the first damn clue how she knew about Kuwadorian or how she got there.""","""I saw on the talk shows. Even I don't have a clue what happened. Not once did I guide Eva-san to the Hidden Side. I have no idea how or why she knew about or reached Kuwadorian."" ",「ワイドショーで見たよ。わしにも何が何だかさっぱりわからん。絵羽さんを裏へ案内したことは一度もない。どうして、どうやって九羽鳥庵を知り、辿り着いたのか、わしにはさっぱり見当もつかない。」,「ワイドショーで見たよ。わしにも何が何だかさっぱりわからん。絵羽さんを裏へ案内したことは一度もない。どうして、どうやって九羽鳥庵を知り、辿り着いたのか、わしにはさっぱり見当もつかない」,"""Я видел ток‐шоу. Даже я не знаю, что произошло. Я ни разу не возил Еву‐сан в тыл. Поэтому понятия не имею, как и почему она знала о Кувадориане и как добралась до него.""","""Eu vi falarem sobre isso em um talk shows. Mesmo eu não faço ideia do motivo. Nunca mostrei a Eva‐san esse lado secreto. Eu não fazia a menor ideia de que ela sabia sobre Kuwadorian e nem como chegou lá.""","""I saw that on the talk shows. Even I can't make heads or tails of that. Not once did I show Eva‐san to the back. I don't have the first damn clue how she knew about Kuwadorian or how she got there.""",「有在八卦秀上看到過。不過，我也是一點都不明白。我從未帶繪羽夫人去過“後面”。對於她是怎麼知道，以及怎麼去的九羽鳥庵，我也完全沒有頭緒。」,「有在八卦秀上看到过。不过，我也是一点都不明白。我从未带绘羽夫人去过“后面”。对于她是怎么知道，以及怎么去的九羽鸟庵，我也完全没有头绪。」,"""I saw that on the talk shows. Even I can't make heads or tails of that. Not once did I show Eva‐san to the back. I don't have the first damn clue how she knew about Kuwadorian or how she got there.""","""L'ho visto nei talk show. Anche se non ho la più pallida idea di cosa si successo. Non ho mai guidato neanche una volta Eva-san nel retro. Non ho idea di come o perché fosse venuta a conoscenza e avesse raggiunto Kuwadorian.""","""I saw that on the talk shows. Even I can't make heads or tails of that. Not once did I show Eva‐san to the back. I don't have the first damn clue how she knew about Kuwadorian or how she got there.""","""I saw that on the talk shows. Even I can't make heads or tails of that. Not once did I show Eva‐san to the back. I don't have the first damn clue how she knew about Kuwadorian or how she got there."""
Ushiromiya Ange,"""I wonder if it was possible to reach this Hidden Kuwadorian by land."" ","""I wonder if it was possible to go to the back where Kuwadorian is by land.""","""I wonder if it was possible to reach this Hidden Kuwadorian by land."" ",「裏の九羽鳥庵に、陸路で行くことは不可能だったのかしら。」,「裏の九羽鳥庵に、陸路で行くことは不可能だったのかしら」,"""А интересно, можно ли добраться до Кувадориана по земле?""","""Eu me pergunto se é possível chegar nesse lado secreto onde está Kuwadorian indo pela ilha.""","""I wonder if it was possible to go to the back where Kuwadorian is by land.""",「島背面的九羽鳥庵，是無法靠陸路前往的嗎？」,「岛背面的九羽鸟庵，是无法靠陆路前往的吗？」,"""I wonder if it was possible to go to the back where Kuwadorian is by land.""","""Mi chiedo se sia possibile andare via terra sul retro dell'isola dove c'è Kuwadorian.""","""I wonder if it was possible to go to the back where Kuwadorian is by land.""","""I wonder if it was possible to go to the back where Kuwadorian is by land."""
Amakusa Juuza,"""...If, as we heard, the forest was dense and uncultivated, I seriously doubt a well-dressed lady person'd be able to bush-crash it."" ","""......If, as we heard, the forest was dense and uncultivated, I seriously doubt a well‐dressed lady person'd be able to push through it.""","""...If, as we heard, the forest was dense and uncultivated, I seriously doubt a well-dressed lady person'd be able to bush-crash it."" ",「……もしも話どおりに、未開の密林だとしたら。おめかしした奥様風情に踏破できるもんじゃありませんぜ。」,「……もしも話どおりに、未開の密林だとしたら。おめかしした奥様風情に踏破できるもんじゃありませんぜ」,""".....Если, как мы слышали, лес там является плотным и дремучим, я сильно сомневаюсь, что опрятно одетая дама смогла бы пробиться через него.""","""......Se, como ouvimos, a floresta fosse realmente densa e inexplorada, eu realmente duvido que uma madame elegante como ela fosse capaz de {nobr:atravessá‐la}.""","""......If, as we heard, the forest was dense and uncultivated, I seriously doubt a well‐dressed lady person'd be able to push through it.""",「……如果真如他們所言，是未開化的密林的話，盛裝打扮的太太是不可能穿越得了的。」,「……如果真如他们所言，是未开化的密林的话，盛装打扮的太太是不可能穿越得了的。」,"""......If, as we heard, the forest was dense and uncultivated, I seriously doubt a well‐dressed lady person'd be able to push through it.""","""... Se, come abbiamo sentito, la foresta era fitta e selvatica, ho seri dubbi che una signora ben vestita sia stata capace di farsi strada.""","""......If, as we heard, the forest was dense and uncultivated, I seriously doubt a well‐dressed lady person'd be able to push through it.""","""......If, as we heard, the forest was dense and uncultivated, I seriously doubt a well‐dressed lady person'd be able to push through it."""
Ushiromiya Ange,"""So what about by sea? Maybe there was a motorboat or something."" ","""So what about by sea? Maybe there was a motorboat or something.""","""So what about by sea? Maybe there was a motorboat or something."" ",「じゃあ海路？　モーターボートみたいなものがあったとか。」,「じゃあ海路？　モーターボートみたいなものがあったとか」,"""Выходит, тогда по морю? На катере и чём‐то там ещё.""","""E quanto ao mar? Talvez tivesse um lancha ou algo parecido.""","""So what about by sea? Maybe there was a motorboat or something.""",「那麼海路？也許是有摩托艇之類的船，是開船……」,「那么海路？也许是有摩托艇之类的船，是开船……」,"""So what about by sea? Maybe there was a motorboat or something.""","""E via mare? Forse c'era un motoscafo o qualcosa del genere.""","""So what about by sea? Maybe there was a motorboat or something.""","""So what about by sea? Maybe there was a motorboat or something."""
Captain Kawabata,"""Are you kidding? That two-nighter typhoon was awful. No way you could'a used a boat."" ","""Are you kidding? That two‐nighter typhoon was awful. No way you could'a used a boat.""","""Are you kidding? That two-nighter typhoon was awful. No way you could'a used a boat."" ",「まさか。あの二晩の台風は、そりゃあ酷いもんだった。船なんぞ使えるわけもない。」,「まさか。あの二晩の台風は、そりゃあ酷いもんだった。船なんぞ使えるわけもない」,"""Да ты что. Тот двухночный тайфун был ужасен. О какой‐нибудь лодке тут и речи быть не может.""","""Você está brincando? O tufão foi horrível durante aquelas duas noites.{n}É impossível ter usado um barco.""","""Are you kidding? That two‐nighter typhoon was awful. No way you could'a used a boat.""",「哪能呢。那兩晚的台風，那叫一個不得了。船是毫無用武之地的。」,「哪能呢。那两晚的台风，那叫一个不得了。船是毫无用武之地的。」,"""Are you kidding? That two‐nighter typhoon was awful. No way you could'a used a boat.""","""Sta scherzando? Quel tifone delle due notti fu terribile. Impossibile che possa aver usato una barca.""","""Are you kidding? That two‐nighter typhoon was awful. No way you could'a used a boat.""","""Are you kidding? That two‐nighter typhoon was awful. No way you could'a used a boat."""
Ushiromiya Ange,"""So what if...there was an underground passage or something between the mansion and Kuwadorian. Wouldn't it have been a pain to have to charter a boat each time he wanted to visit his mistress's house...?"" ","""What if there was......an underground passage or something between the mansion and Kuwadorian. It would have been a pain to have to charter a boat each time he wanted to visit his mistress's house, right...?""","""So what if...there was an underground passage or something between the mansion and Kuwadorian. Wouldn't it have been a pain to have to charter a boat each time he wanted to visit his mistress's house...?"" ",「じゃあ、屋敷と九羽鳥庵を直通する、……例えば地下通路のようなものがあったとか。愛人の家へ出入りするのに、毎回、船の用立てが必要なんて、面倒でしょう…？」,「じゃあ、屋敷と九羽鳥庵を直通する、……例えば地下通路のようなものがあったとか。愛人の家へ出入りするのに、毎回、船の用立てが必要なんて、面倒でしょう…？」,"""А что если... Что если между особняком и Кувадорианом имелся подземный ход. Ведь было бы крайне неудобно каждый раз плыть на лодке, когда возникало желание нанести своей любовнице визит.""","""E se......tivesse uma passagem subterrânea ou algo do tipo que conectasse a mansão e a Kuwadorian. Seria complicado ter que chamar um barco toda a vez que ele quisesse visitar a casa da amante, certo...?""","""What if there was......an underground passage or something between the mansion and Kuwadorian. It would have been a pain to have to charter a boat each time he wanted to visit his mistress's house, right...?""",「那，會不會是有直接連通大屋與秘宅的，……比如說，像是地下通道的玩意呢？去情婦家每回都得靠船的話，那就太麻煩了吧…？」,「那，会不会是有直接连通大屋与秘宅的，……比如说，像是地下通道的玩意呢？去情妇家每回都得靠船的话，那就太麻烦了吧…？」,"""What if there was......an underground passage or something between the mansion and Kuwadorian. It would have been a pain to have to charter a boat each time he wanted to visit his mistress's house, right...?""","""E se... ci fosse stato un passaggio sotterraneo o qualcosa tra la villa e Kuwadorian. Non sarebbe stato un fastidio dover noleggiare una barca ogni volta che voleva visitare la dimora della sua amante...?""","""What if there was......an underground passage or something between the mansion and Kuwadorian. It would have been a pain to have to charter a boat each time he wanted to visit his mistress's house, right...?""","""What if there was......an underground passage or something between the mansion and Kuwadorian. It would have been a pain to have to charter a boat each time he wanted to visit his mistress's house, right...?"""
Amakusa Juuza,"""You mean a tunnel long enough to connect mansions on opposite sides of a 2 kilometer island like Rokkenjima...?"" ","""A tunnel long enough to connect mansions on opposite sides of a two‐kilometer island like Rokkenjima...?""","""You mean a tunnel long enough to connect mansions on opposite sides of a 2 kilometer island like Rokkenjima...?"" ",「全長２ｋｍの六軒島の、対角線上に存在する屋敷を繋ぐために、そんだけの長い地下トンネルを…？,「全長２ｋｍの六軒島の、対角線上に存在する屋敷を繋ぐために、そんだけの長い地下トンネルを…？」,"""То есть туннель достаточно длинный, чтобы соединять два особняка на противоположных концах Роккенджимы на расстоянии в 2 километра?""","""Um túnel comprido o bastante para conectar duas mansões que estão de lados opostos em uma ilha de dois quilômetros como Rokkenjima...?""","""A tunnel long enough to connect mansions on opposite sides of a two‐kilometer island like Rokkenjima...?""",「為了跟位於這個全長兩公里的六軒島的對角線上的大屋相連，而造了那麼長的地下隧道…？」,「为了跟位于这个全长两公里的六轩岛的对角线上的大屋相连，而造了那么长的地下隧道…？」,"""A tunnel long enough to connect mansions on opposite sides of a two‐kilometer island like Rokkenjima...?""","""Intendi un tunnel lungo abbastanza da connettere le due ville dalle parti opposte di un'isola di 2 chilometri come Rokkenjima...?","""A tunnel long enough to connect mansions on opposite sides of a two‐kilometer island like Rokkenjima...?""","""A tunnel long enough to connect mansions on opposite sides of a two‐kilometer island like Rokkenjima...?"""
Amakusa Juuza,"""...Well, I'd like to laugh at the thought, but this rich guy made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ...What do you think, Captain?"" ","""...Well, I'd like to laugh at the thought, but this is a guy so rich he made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ......What do you think, Captain?""","""...Well, I'd like to laugh at the thought, but this rich guy made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ...What do you think, Captain?"" ",…と、馬鹿にしてえところだが、愛人のために隠し屋敷まで作っちまう大富豪だ。それも否定できんところですな。……どうなんですか、船長。」,「…と、馬鹿にしてえところだが、愛人のために隠し屋敷まで作っちまう大富豪だ。それも否定できんところですな。……どうなんですか、船長」,"""...Ну, я бы обсмеял такую мысль, однако этот богач отгрохал целый тайный особняк для своей любовницы. Так что такую вероятность отрицать нельзя. ......А вы что думаете, Капитан?""","""...Bem, eu queria poder rir disso, mas aquele cara era tão rico que construiu uma mansão inteira só para a amante. Acho que não posso negar essa possibilidade. ......O que você acha, capitão?""","""...Well, I'd like to laugh at the thought, but this is a guy so rich he made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ......What do you think, Captain?""",「…雖然想就這事開玩笑，但畢竟是為了情婦，連秘密宅邸都建了的大富豪啊。這個可能，還真沒法排除。……您覺得怎麼樣，船長？」,「…虽然想就这事开玩笑，但毕竟是为了情妇，连秘密宅邸都建了的大富豪啊。这个可能，还真没法排除。……您觉得怎么样，船长？」,"""...Well, I'd like to laugh at the thought, but this is a guy so rich he made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ......What do you think, Captain?""","... Beh, riderei al solo pensiero, ma questo tipo ricco ha costruito un'intera villa nascosta per la sua amante. Credo di non poter negare questa possibilità. {n}Che ne pensa, Capitano?""","""...Well, I'd like to laugh at the thought, but this is a guy so rich he made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ......What do you think, Captain?""","""...Well, I'd like to laugh at the thought, but this is a guy so rich he made a whole hidden mansion for his mistress. Guess I can't deny the possibility. ......What do you think, Captain?"""
Captain Kawabata,"""I'm a man of the sea. I don't know about holes. But the Japanese military dug a 25 kilometer tunnel on Iwo Jima. Wouldn't surprise me if ""that"" Kinzo-san could dig at least 2 kilometers."" ","""I'm a man of the sea. No good asking me about holes. But the Japanese military dug a {i:twenty‐five}‐kilometer tunnel on Iwo Jima. Wouldn't surprise me one bit if {i:the} Kinzo‐san could dig at least two.""","""I'm a man of the sea. I don't know about holes. But the Japanese military dug a 25 kilometer tunnel on Iwo Jima. Wouldn't surprise me if ""that"" Kinzo-san could dig at least 2 kilometers."" ",「わしは海の人間だ。穴のことはわからん。だが、硫黄島で日本軍は２５ｋｍのトンネルを掘ってみせたぞ。あの金蔵さんなら２ｋｍくらい掘ってみせても、わしゃ何も驚かん。」,「わしは海の人間だ。穴のことはわからん。だが、硫黄島で旧日本軍は２５ｋｍのトンネルを掘ってみせたぞ。あの金蔵さんなら２ｋｍくらい掘ってみせても、わしゃ何も驚かん」,"""Я человек моря. В норах не разбираюсь. Однако японская армия прокопала 25‐километровый туннель на Иво Джиме. Так что я не удивлюсь, если Кинзо‐сан прокопал как минимум 2 км.""","""Eu sou um homem do mar. Não sei nada sobre buracos. Mas o exército japonês cavou um túnel de {i:vinte e cinco} quilômetros em Iwo Jima. Eu não me surpreenderia se {i:o} Kinzo‐san escavasse ao menos dois.""","""I'm a man of the sea. No good asking me about holes. But the Japanese military dug a {i:twenty‐five}‐kilometer tunnel on Iwo Jima. Wouldn't surprise me one bit if {i:the} Kinzo‐san could dig at least two.""",「我是在海上討生活的人。挖洞的事就不清楚了。不過，在硫磺島，日軍可是挖了二十五公里的地道。那位金藏先生挖個兩公里，我是一點都不會吃驚的。」,「我是在海上讨生活的人。挖洞的事就不清楚了。不过，在硫磺岛，日军可是挖了二十五公里的地道。那位金藏先生挖个两公里，我是一点都不会吃惊的。」,"""I'm a man of the sea. No good asking me about holes. But the Japanese military dug a {i:twenty‐five}‐kilometer tunnel on Iwo Jima. Wouldn't surprise me one bit if {i:the} Kinzo‐san could dig at least two.""","""Sono un uomo di mare. Non mi intendo di buchi. Ma l'esercito giapponese ha scavato un tunnel di 25 chilometri su Iwo Jima. Non sarei sorpreso se ‘quel’ Kinzo-san ne avesse costruito uno di 2 chilometri.""","""I'm a man of the sea. No good asking me about holes. But the Japanese military dug a {i:twenty‐five}‐kilometer tunnel on Iwo Jima. Wouldn't surprise me one bit if {i:the} Kinzo‐san could dig at least two.""","""I'm a man of the sea. No good asking me about holes. But the Japanese military dug a {i:twenty‐five}‐kilometer tunnel on Iwo Jima. Wouldn't surprise me one bit if {i:the} Kinzo‐san could dig at least two."""
Ushiromiya Ange,""".........There really is something wrong with this island. Even now, not one of us really knows a thing about it."" ",""".....................This really is a strange island. Even now, not one of us really knows a thing about it.""",""".........There really is something wrong with this island. Even now, not one of us really knows a thing about it."" ",「…………………やっぱり、狂った島ね。私たちはこの島のことを、未だ誰一人、何も知らない。」,「…………………やっぱり、おかしな島ね。私たちはこの島のことを、未だ誰一人、何も知らない」,"""............С этим островом явно что‐то нечисто. Даже сейчас никто из нас ничего толком о нём не знает.""",""".....................Essa é mesmo uma ilha estranha. Até agora, nenhum de nós realmente sabe nada sobre ela.""",""".....................This really is a strange island. Even now, not one of us really knows a thing about it.""",「…………………果然，是個瘋狂的島呢。對於這個島，我們每個人都仍一無所知。」,「…………………果然，是个疯狂的岛呢。对于这个岛，我们每个人都仍一无所知。」,""".....................This really is a strange island. Even now, not one of us really knows a thing about it.""","""... C'è davvero qualcosa di sbagliato in quest'isola. Anche ora, nessuno di noi la conosce davvero.""",""".....................This really is a strange island. Even now, not one of us really knows a thing about it.""",""".....................This really is a strange island. Even now, not one of us really knows a thing about it."""
,The boat reached the shore. They would have to walk a short ways to reach the mansion. ,The boat reached the shore. There would be a short walk to reach the mansion.,The boat reached the shore. They would have to walk a short ways to reach the mansion. ,船が接岸する。お屋敷へは少し歩かなければならない。,船が接岸する。お屋敷へは少し歩かなければならない。,Катер достиг берега. Отсюда было недалеко до особняка.,O barco chegou à costa. Tem um pequeno caminho a se fazer até chegar na mansão.,The boat reached the shore. There would be a short walk to reach the mansion.,船靠了岸。要去大屋，還需稍微走點路。,船靠了岸。要去大屋，还需稍微走点路。,The boat reached the shore. There would be a short walk to reach the mansion.,La barca raggiunse la costa. Ci sarebbe stato un po' da camminare per raggiungere la villa.,The boat reached the shore. There would be a short walk to reach the mansion.,The boat reached the shore. There would be a short walk to reach the mansion.
Captain Kawabata,"""...I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get lost."" ","""......I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get yourself lost.""","""...I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get lost."" ",「……わしはここで待っている。屋敷は向こうだ。当時の道が残っているだろうが、草木で覆われてしまってるはずだ。迷わんように気をつけてな。」,「……わしはここで待っている。屋敷は向こうだ。当時の道が残っているだろうが、草木で覆われてしまってるはずだ。迷わんように気をつけてな」,""".....Я подожду здесь. Особняк находится там. Ведущая к нему тропинка наверняка сохранилась, но готов поспорить, что порядком заросла. Главное не потеряйтесь.""","""......Eu vou esperar aqui. A mansão é daquele lado. O caminho antigo ainda deve existir, mas aposto que está coberto por vegetação. Tomem cuidado para não se perderem.""","""......I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get yourself lost.""",「……我在這裡等著。大屋就在那邊。當時的道路還留著吧，不過，應該是被草木擋住了。小心，別迷路啊。」,「……我在这里等着。大屋就在那边。当时的道路还留着吧，不过，应该是被草木挡住了。小心，别迷路啊。」,"""......I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get yourself lost.""","""... Io aspetterò qui. La villa è da quella parte. Il sentiero di allora probabilmente sarà ancora lì, ma scommetto che è coperto da piante. Assicuratevi di non perdervi.""","""......I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get yourself lost.""","""......I'll wait here. The mansion's that way. The path from back then's probably still there, but I'll bet it's covered with plants. Make sure you don't get yourself lost."""
Amakusa Juuza,"""Right, let's go."" ","""Right, off we go, then?""","""Right, let's go."" ",「ほんじゃ、行きましょうかね。」,「ほんじゃ、行きましょうかね」,"""Хорошо, идём.""","""Certo, vamos indo?""","""Right, off we go, then?""",「嗯，那咱們出發吧。」,「嗯，那咱们出发吧。」,"""Right, off we go, then?""","""Giusto, andiamo.""","""Right, off we go, then?""","""Right, off we go, then?"""
Ushiromiya Ange,"""Thanks for everything, Amakusa. You wait here too."" ","""Thanks, Amakusa. But you wait here too.""","""Thanks for everything, Amakusa. You wait here too."" ",「ありがとう、天草。あんたもここで待ってて。」,「ありがとう、天草。あんたもここで待ってて」,"""Спасибо за всё, Амакуса. Ты тоже подожди здесь.""","""Obrigada, Amakusa. Mas você espera aqui também.""","""Thanks, Amakusa. But you wait here too.""",「謝謝，天草。你也等在這兒吧。」,「谢谢，天草。你也等在这儿吧。」,"""Thanks, Amakusa. But you wait here too.""","""Grazie di tutto, Amakusa. Aspetta qui anche tu.""","""Thanks, Amakusa. But you wait here too.""","""Thanks, Amakusa. But you wait here too."""
Amakusa Juuza,"""......Well, I had a feeling you'd say that."" ",""".........Eh, I had a feeling you'd say that.""","""......Well, I had a feeling you'd say that."" ",「………まぁ、そう言い出すんじゃないかと思ってましたぜ。」,「………まぁ、そう言い出すんじゃないかと思ってましたぜ」,"""......Что ж, я предполагал, что вы такое скажете.""",""".........Bem, eu senti que você fosse dizer isso.""",""".........Eh, I had a feeling you'd say that.""",「………我就知道，小姐大概是會這麼說啊。」,「………我就知道，小姐大概是会这么说啊。」,""".........Eh, I had a feeling you'd say that.""","""... Beh, avevo la sensazione che l'avresti detto.""",""".........Eh, I had a feeling you'd say that.""",""".........Eh, I had a feeling you'd say that."""
