Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"""...Perfect. Bluffing won't work anymore."" ","""......Perfect. Bluffing won't work anymore.""","""......Perfect. Bluffing won't work anymore.""",「……上等だ。もうハッタリは通用しねぇぜ。」,「……上等だ。もうハッタリは通用しねぇぜ」,"""......Замечательно. Блеф больше не сработает.""","""......Perfeito. Blefar não vai mais funcionar.""","""......Perfect. Bluffing won't work anymore.""",「……很好。不會再被故弄玄虛唬住了。」,「……很好。不会再被故弄玄虚唬住了。」,"""......Perfect. Bluffing won't work anymore.""","""... Perfetto. Fingere non funzionerà più.""","""......Perfect. Bluffing won't work anymore.""","""......Perfect. Bluffing won't work anymore."""
{f:5:Virgilia},"""Be careful. Deception is what witches are best at. ...No matter what your opponent says or shows you, it will not be able to threaten the truth that you believe in. Don't forget that."" ","""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that.""","""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that.""",「気をつけて。まやかしは魔女のもっとも得意とするところ。…あの子が何を言おうと何を見せようと。あなたが信じる真実を、決して脅かすことなどできないのです。それを忘れないで。」,「気をつけて。まやかしは魔女のもっとも得意とするところ。…あの子が何を言おうと何を見せようと。あなたが信じる真実を、決して脅かすことなどできないのです。それを忘れないで」,"""Будь острожен. Обман — самая сильная сторона ведьмы. ...Что бы это дитя ни показало тебе, это вне всяких сомнений будет угрожать правде, в которую ты веришь. Не забывай этого.""","""Seja cuidadoso. Tecer ficções é o ponto mais forte de uma bruxa. ...Não importa o que aquela criança diga ou mostre, isso definitivamente não vai ameaçar a verdade em que você acredita. Não se esqueça disso.""","""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that.""",「請小心。誑騙是魔女最為拿手的絕招。…無論那孩子說什麼，給您看什麼。都絕對無法威脅到您所相信的真實。不要忘了這一點哦。」,「请小心。诳骗是魔女最为拿手的绝招。…无论那孩子说什么，给您看什么。都绝对无法威胁到您所相信的真实。不要忘了这一点哦。」,"""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that.""","""Stai attento. L'inganno è la punta di diamante di una strega. ... Non importa cosa ti dirà o ti mostrerà quella ragazza, di sicuro non minerà la verità in cui credi. Non dimenticarlo.""","""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that.""","""Be careful. Deception is a witch's strongest point. ...No matter what that child says or shows you, it definitely won't threaten the truth that you believe in. Don't forget that."""
Ushiromiya Battler,"""......Sure. As if I'd fall for the same moves over and over. ......Come on out, {f:5:Beatrice}. Let's get started!!!"" ",""".........Sure. I'll be damned if the same moves are going to work on me over and over. .........Get out here, {f:5:Beatrice}. Let's get started!!!""",""".........Sure. I'd hate it if the same moves worked over and over. .........Come out, Beatrice. Let's get started!!!""",「………おう。そう何度も同じ手が通用して堪るかってんだ。………出て来いよ、ベアトリーチェ。おッ始めようぜッ！！！」,「………おう。そう何度も同じ手が通用して堪るかってんだ。………出て来いよ、ベアトリーチェ。おッ始めようぜッ！！！」,""".........Конечно. Мне было бы неприятно, срабатывай на мне одни и те же ходы раз за разом. .........Давай, {f:5:Беатриче}. Начнём!!!""",""".........Claro. Eu estaria condenado se os mesmos movimentos funcionassem comigo de novo e de novo. .........Apareça, {f:5:Beatrice}. Vamos começar!!!""",""".........Sure. I'll be damned if the same moves are going to work on me over and over. .........Get out here, {f:5:Beatrice}. Let's get started!!!""",「………哦。哪會讓她一次又一次地，以同樣的手段得逞啊。………出來吧，貝阿朵莉切。趕緊開始吧！！！」,「………哦。哪会让她一次又一次地，以同样的手段得逞啊。………出来吧，贝阿朵莉切。赶紧开始吧！！！」,""".........Sure. I'll be damned if the same moves are going to work on me over and over. .........Get out here, {f:5:Beatrice}. Let's get started!!!""","""... Certo. Odierei il fatto che le stesse mosse funzionassero sempre. {n}Vieni fuori, Beatrice. Cominciamo!!!""",""".........Sure. I'll be damned if the same moves are going to work on me over and over. .........Get out here, {f:5:Beatrice}. Let's get started!!!""",""".........Sure. I'll be damned if the same moves are going to work on me over and over. .........Get out here, {f:5:Beatrice}. Let's get started!!!"""
{f:5:Beatrice},"""I am already seated at the table of the contest. And my turn is already complete."" ","""I am already seated at the match table. My turn, too, is already complete.""","""I am already seated at the table of the contest. My turn is already complete.""",「すでに勝負のテーブルに着席しておるわ。妾の手番もすでに終了しておる。」,「すでに勝負のテーブルに着席しておるわ。妾の手番もすでに終了しておる」,"""Я уже сижу за игровым столом. И мой ход давно завершился.""","""Eu já estou sentada à mesa de jogo. Meu turno também já está completo.""","""I am already seated at the match table. My turn, too, is already complete.""",「妾身早就在對決的桌前就坐了哦。妾身的回合也早已結束。」,「妾身早就在对决的桌前就坐了哦。妾身的回合也早已结束。」,"""I am already seated at the match table. My turn, too, is already complete.""","""Sono già seduta al tavolo da gioco. Il mio turno è già concluso.""","""I am already seated at the match table. My turn, too, is already complete.""","""I am already seated at the match table. My turn, too, is already complete."""
Ronove,"""...To think we would end up having Madam as our foe. This will not be easy, Milady. ...Our moves will be read thoroughly."" ","""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly.""","""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly.""",「……マダムを敵に回すことになるとは。厄介ですね、お嬢様。…手の内をだいぶ読まれますよ。」,「……マダムを敵に回すことになるとは。厄介ですね、お嬢様。…手の内をだいぶ読まれますよ」,"""......Кто бы мог подумать, что Мадам станет нашим врагом. Какая досада, миледи. ...Наши ходы будут тщательно просматриваться.""","""......E pensar que eu teria a Madame como minha oponente. É mesmo um infortúnio, ojou‐sama. ...Nossos movimentos serão lidos por completo.""","""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly.""",「……沒想到會與女士為敵。這可難對付呢，小姐。…我方的棋路已被讀懂不少了。」,「……没想到会与女士为敌。这可难对付呢，小姐。…我方的棋路已被读懂不少了。」,"""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly.""","""... Immaginare che Madame si sarebbe rivelata nostra nemica. Che disgrazia, Milady. ... Ogni nostra mossa verrà letta con precisione.""","""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly.""","""......Imagine that Madam would turn out to be our enemy. How unfortunate, Milady. ...Our moves will be read thoroughly."""
{f:5:Beatrice},"""I care not. By now, Teacher's moves are all old-fashioned classics. There is nothing to fear."" ","""That is no problem. Master's moves are all outdated classics. There is nothing to fear.""","""That is no problem. Teacher's moves are all old-fashioned classics. There is nothing to fear.""",「構わん。お師匠様の指し手など、すでに時代遅れの古典よ。恐れるに足りぬわ。」,「構わん。お師匠様の指し手など、すでに時代遅れの古典よ。恐るるに足りぬわ」,"""Это не проблема. Ходы наставницы представляют собой старомодную классику. Так что бояться нечего.""","""Isso não é um problema. Os movimentos dela são todos de clássicos antiquados. Não há nada para se temer.""","""That is no problem. Master's moves are all outdated classics. There is nothing to fear.""",「無妨。師傅大人的走法，早已是落後於時代的老古董了。不足為懼。」,「无妨。师傅大人的走法，早已是落后于时代的老古董了。不足为惧。」,"""That is no problem. Master's moves are all outdated classics. There is nothing to fear.""","""Non è un problema. Le mosse della maestra sono tutte classiche in vecchio stile. Non c'è nulla da temere.""","""That is no problem. Master's moves are all outdated classics. There is nothing to fear.""","""That is no problem. Master's moves are all outdated classics. There is nothing to fear."""
{f:5:Virgilia},"""...So, just what moves can you make beyond the classics I taught you? I look forward to seeing, {f:5:Beatrice}."" ","""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, {f:5:Beatrice}.""","""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, Beatrice.""",「…あなたが、私の教えた古典以上の何を指せるのか。期待していますよ、ベアトリーチェ？」,「…あなたが、私の教えた古典以上の何を指せるのか。期待していますよ、ベアトリーチェ？」,"""...И какие же ходы ты можешь совершить помимо преподанной тебе мною классики? Мне очень хочется взглянуть на это, {f:5:Беатриче}.""","""...Quais foram os movimentos que ensinei a você, além dos clássicos? Estou ansiosa para vê‐los, {f:5:Beatrice}.""","""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, {f:5:Beatrice}.""",「…你能下出，高於我教你的老古董的何等招數呢？我很是期待哦，貝阿朵莉切？」,「…你能下出，高于我教你的老古董的何等招数呢？我很是期待哦，贝阿朵莉切？」,"""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, {f:5:Beatrice}.""","""... Quali mosse puoi fare oltre alle classiche che ti ho insegnato? Non vedo l'ora di ammirarle, Beatrice.""","""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, {f:5:Beatrice}.""","""...What moves can you make beyond the classics I taught you? I am looking forward to seeing, {f:5:Beatrice}."""
{f:5:Beatrice},"""...*cackle*cackle*cackle*cackle* You okay with this, Battleer? Can someone who denies witches really accept a witch as a strategist...?"" ","""......*cackle*cackle*cackle*cackle*. Is that alright, Battleerr? If a person who denies witches such as yourself accepts a witch as a strategist...""","""......*cackle*cackle*cackle*cackle*. Is that alright, Battleer? If a person who denies witches such as yourself accepts a witch as a strategist...""",「……くっくくくくくく。いいのか、戦人ぁ？　魔女を否定するそなたが魔女を軍師につけても…。」,「……くっくくくくくく。いいのか、戦人ぁ？　魔女を否定するそなたが魔女を軍師につけても…」,"""......*хи‐хи*хи‐хи*хи‐хи*хи‐хи*. Не возражаешь, Баттлер? Если отрицающий ведьм человек принимает ведьму в качестве стратега...""","""......*gargalhada*gargalhada*gargalhada*gargalhada*. Está tudo bem, Battleerr? Alguém que nega as bruxas pode mesmo aceitar uma bruxa como estrategista...?""","""......*cackle*cackle*cackle*cackle*. Is that alright, Battleerr? If a person who denies witches such as yourself accepts a witch as a strategist...""",「……呵、呵呵呵呵呵呵。汝這樣好嗎，戰人？否定魔女的汝，竟用魔女當軍師…」,「……呵、呵呵呵呵呵呵。汝这样好吗，战人？否定魔女的汝，竟用魔女当军师…」,"""......*cackle*cackle*cackle*cackle*. Is that alright, Battleerr? If a person who denies witches such as yourself accepts a witch as a strategist...""","""... *cackle*cackle*cackle*cackle*. Ti sta bene, Battler? Se una persona che disconosce le streghe come te accetta una strega come stratega...""","""......*cackle*cackle*cackle*cackle*. Is that alright, Battleerr? If a person who denies witches such as yourself accepts a witch as a strategist...""","""......*cackle*cackle*cackle*cackle*. Is that alright, Battleerr? If a person who denies witches such as yourself accepts a witch as a strategist..."""
Ushiromiya Battler,"""Your stupid provocation is pointless. This is my advisor...no, my second. That doesn't change one bit...that this is a fistfight between you and me."" ","""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me.""","""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me.""",「下らねぇ挑発は無用だ。こいつは俺の相談役、いや、セコンドだ。ガチンコで殴りあうのは、俺とお前だってことには何の変化もない。」,「下らねぇ挑発は無用だ。こいつは俺の相談役、いや、セコンドだ。ガチンコで殴りあうのは、俺とお前だってことには何の変化もない」,"""Пустая и глупая провокация. Это особа — мой советник, нет, мой секундант. Это нисколечко не отменяет факта, что кулаками машем именно мы с тобой.""","""Essa provocação estúpida é inútil. Essa pessoa é minha conselheira, não, minha adjunta. Isso não muda em nada essa luta de punhos entre você e eu.""","""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me.""",「無聊的挑撥是白費勁。她是我的顧問，不，是助手。拳拳到肉的對打是我與你之事，這一點沒有任何的改變。」,「无聊的挑拨是白费劲。她是我的顾问，不，是助手。拳拳到肉的对打是我与你之事，这一点没有任何的改变。」,"""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me.""","""Questa stupida provocazione è inutile. Questa persona è il mio consulente, no, il mio secondo. Non cambia minimamente il fatto che questa è una battaglia fra te e me.""","""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me.""","""That stupid provocation is useless. This person is my advisor, no, my second. That doesn't change one bit that this is a fistfight between you and me."""
{f:5:Beatrice},"""I understand. ...One as wobbly as yourself probably needs training wheels on his bicycle. Do as you like. Come, let us begin!! It's your turn!"" ","""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!""","""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!""",「わかっておる。……ヨチヨチのお前には自転車にも補助輪が必要だろう。好きにするが良い。さぁ、始めろ！！　お前の手番だッ！」,「わかっておる。……ヨチヨチのお前には自転車にも補助輪が必要だろう。好きにするが良い。さぁ、始めろ！！　お前の手番だッ！」,"""Ясно. ......Ты так худо удерживаешь равновесие, что твоему велосипеду нужны тренировочные колеса по бокам. Делай что хочешь. Итак, приступим! Твой ход!""","""Eu entendo. ......Você hesita tanto que provavelmente precisa de rodinhas para aprender a andar de bicicleta. Faça como quiser. Venha, comece!! É a sua vez!""","""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!""",「知道哦。……連路都走不穩的你，騎自行車當然是需要輔助輪呢。就隨汝喜歡好了。來，開始吧！！到你的回合了！」,「知道哦。……连路都走不稳的你，骑自行车当然是需要辅助轮呢。就随汝喜欢好了。来，开始吧！！到你的回合了！」,"""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!""","""Capisco. ... Traballi così tanto che evidentemente hai bisogno delle rotelle sulla tua bicicletta. Fai come preferisci. Avanti, inizia!! È il tuo turno!""","""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!""","""I understand. ......You're so wobbly that you probably need training wheels on your bicycle. Do as you like. Come, begin!! It is your turn!"""
Ushiromiya Battler,"""Let's begin with the reconstruction of the crime scene. ...{f:5:Virgilia}, quickly please!"" ","""Let's begin with the reconstruction of the crime scene. ......{f:5:Virgilia}, if you please!""","""Let's begin with the reconstruction of the crime scene. ......Virgilia, quickly please!""",「事件現場の再構築から始める。……ワルギリア、さっそく頼む！」,「事件現場の再構築から始める。……ワルギリア、さっそく頼む！」,"""Начнем с реконструкции сцены преступления. ......{f:5:Вергилия}, пожалуйста, поскорее!""","""Vamos começar com a reconstrução da cena do crime. ......{f:5:Virgilia}, por favor!""","""Let's begin with the reconstruction of the crime scene. ......{f:5:Virgilia}, if you please!""",「就從重構事件現場開始。……瓦爾基莉亞，立馬就有勞你了！」,「就从重构事件现场开始。……瓦尔基莉亚，立马就有劳你了！」,"""Let's begin with the reconstruction of the crime scene. ......{f:5:Virgilia}, if you please!""","""Iniziamo con la ricostruzione della scena del crimine. ... Virgilia, rapidamente per favore!""","""Let's begin with the reconstruction of the crime scene. ......{f:5:Virgilia}, if you please!""","""Let's begin with the reconstruction of the crime scene. ......{f:5:Virgilia}, if you please!"""
{f:5:Virgilia},"""The first corpse discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a closed room was established."" ","""The first body discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a locked room was established.""","""The first corpse discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a closed room was established.""",「最初の遺体発見は紗音から。屋敷内の１階客間より発見されました。扉と窓は施錠され、密室を構成していました。」,「最初の遺体発見は紗音から。屋敷内の１階客間より発見されました。扉と窓は施錠され、密室を構成していました」,"""Первым обнаруженным трупом был труп Шаннон. Она была найдена в гостиной на первом этаже особняка. Окна и двери были заперты, из‐за чего образовалась закрытая комната.""","""O primeiro corpo descoberto foi o da Shannon. Ela foi encontrada na sala de visitas, localizada no primeiro andar da mansão. A porta e as janelas estavam fechadas, e um quarto fechado foi estabelecido.""","""The first body discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a locked room was established.""",「第一具被發現的遺體是紗音。她是在大屋一樓的客廳裡被發現的。門與窗都鎖著，構成了一個密室。」,「第一具被发现的遗体是纱音。她是在大屋一楼的客厅里被发现的。门与窗都锁着，构成了一个密室。」,"""The first body discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a locked room was established.""","""Il primo cadavere scoperto è stato quello di Shannon. È stata ritrovata nel salotto al piano terra della villa. La porta e le finestre erano chiuse, creando dunque una stanza chiusa.""","""The first body discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a locked room was established.""","""The first body discovered was Shannon's. She was found in the parlor on the first floor of the mansion. The door and windows were locked, and a locked room was established."""
Ushiromiya Battler,"""...Beato, I need some details. Let's reconfirm the definition of a closed room."" ","""......Clarification request for Beato. Reconfirm the definition of a locked room.""","""......Beato, give me an explanation. Reconfirm the definition of a closed room.""",「……ベアトに説明要求。密室の定義を再確認。」,「……ベアトに説明要求。密室の定義を再確認」,"""......Беато, дай мне объяснение. Подтверди определение закрытой комнаты.""","""......Clarificação requisitada para a Beato. Reconfirme a definição de um quarto fechado.""","""......Clarification request for Beato. Reconfirm the definition of a locked room.""",「……要求貝阿朵說明。再度確認，密室的定義。」,「……要求贝阿朵说明。再度确认，密室的定义。」,"""......Clarification request for Beato. Reconfirm the definition of a locked room.""","""... Beato, dammi una spiegazione. Riconferma la definizione di stanza chiusa.""","""......Clarification request for Beato. Reconfirm the definition of a locked room.""","""......Clarification request for Beato. Reconfirm the definition of a locked room."""
{f:5:Beatrice},"""Indeed. The term ""closed room"" refers to a room where the inside and the outside are completely cut off from each other. Naturally, it will be impossible to even affect things across that boundary line, much less enter or escape across it. This includes an all-inclusive denial of the existence of hidden doors, as well as all possibility of intervention from the outside. ","""Mmhm. The term ""locked room"" refers to a room where the inside and the outside of the room are completely isolated from all travel between them. Of course, no form of intrusion or escape, nor even any interference is possible. That is comprehensive, including a denial of hidden doors, as well as all margin for interference from the outside.""","""Hmm. The term closed room refers to a room where the inside and the outside of the room are completely separated. Obviously, for any form of intrusion or escape, no intervention is possible. That comprehensively includes a denial of hidden doors, as well as all margin for intervention from the outside.",「ふむ。密室の定義は、内外の出入りが一切隔絶された室内を指す。当然、内外からの一切の侵入・脱出は愚か、干渉もできない。それは包括的に、隠し扉の否定、外部干渉の余地一切の否定を含む。,「ふむ。密室の定義は、内外の出入りが一切隔絶された室内を指す。当然、内外からの一切の侵入・脱出はおろか、干渉もできない。それは包括的に、隠し扉の否定、外部干渉の余地一切の否定を含む」,"""Хм‐м. Термином 'закрытая комната' обозначается комната, внутренность которой полностью отделена от обстановки снаружи. Разумеется, невозможно какое‐либо вмешательство для проникновения или побега. Термин дополняет отсутствие каких‐либо скрытых дверей, включая предел вторжения извне.""","""Mmhm. O termo ""quarto fechado"" se refere a um ambiente onde o interior e o exterior do mesmo estão completamente isolados de qualquer passagem entre eles. Naturalmente, é impossível de afetar qualquer coisa dentro do mesmo ou escapar, nem mesmo interferências são possíveis. Isso é compreensível, incluindo todas as negações de portas escondidas, bem como qualquer margem para interferências vindas de fora.""","""Mmhm. The term ""locked room"" refers to a room where the inside and the outside of the room are completely isolated from all travel between them. Of course, no form of intrusion or escape, nor even any interference is possible. That is comprehensive, including a denial of hidden doors, as well as all margin for interference from the outside.""",「嗯。密室的定義為，隔絕內外一切出入的室內。當然，豈止是一切從內外的侵入、脫出，就連干涉都不行。對暗門的否定，及對一切外部干涉的餘地的否定也包括在內。」,「嗯。密室的定义为，隔绝内外一切出入的室内。当然，岂止是一切从内外的侵入、脱出，就连干涉都不行。对暗门的否定，及对一切外部干涉的余地的否定也包括在内。」,"""Mmhm. The term ""locked room"" refers to a room where the inside and the outside of the room are completely isolated from all travel between them. Of course, no form of intrusion or escape, nor even any interference is possible. That is comprehensive, including a denial of hidden doors, as well as all margin for interference from the outside.""","""Hmm. Il termine stanza chiusa si riferisce ad una stanza in cui l'esterno e l'interno della stanza sono completamente separati. Ovviamente non è possibile nessuna forma di intrusione o di fuga. Logicamente questo comporta l'assenza di porte nascoste, come anche di margini di intervento esterno.","""Mmhm. The term ""locked room"" refers to a room where the inside and the outside of the room are completely isolated from all travel between them. Of course, no form of intrusion or escape, nor even any interference is possible. That is comprehensive, including a denial of hidden doors, as well as all margin for interference from the outside.""","""Mmhm. The term ""locked room"" refers to a room where the inside and the outside of the room are completely isolated from all travel between them. Of course, no form of intrusion or escape, nor even any interference is possible. That is comprehensive, including a denial of hidden doors, as well as all margin for interference from the outside."""
{f:5:Beatrice},"...Henceforth, this shall be referred to as... ""{f:5:Beatrice}'s Closed Room Definition""!"" ","""......Henceforth, this definition will be referred to as: ""{f:5:Beatrice}'s locked‐room definition""!""","......Henceforth, this definition will be referred to as 'Beatrice's closed room definition!""",……以後、この定義を“ベアトリーチェの密室定義”と呼称する！」,「……以後、この定義を“ベアトリーチェの密室定義”と呼称する！」,"""......Таким образом, данное определение называется 'Определение закрытой комнаты по {f:5:Беатриче}!'""","""......Daqui em diante, essa definição será referida como: ""Definição de quarto fechado da {f:5:Beatrice}""!""","""......Henceforth, this definition will be referred to as: ""{f:5:Beatrice}'s locked‐room definition""!""",「……以後，此定義就稱為“貝阿朵莉切的密室定義”！」,「……以后，此定义就称为“贝阿朵莉切的密室定义”！」,"""......Henceforth, this definition will be referred to as: ""{f:5:Beatrice}'s locked‐room definition""!""","... D'ora in poi, ci riferiremo a questa definizione come ‘Definizione di stanza chiusa di Beatrice!’""","""......Henceforth, this definition will be referred to as: ""{f:5:Beatrice}'s locked‐room definition""!""","""......Henceforth, this definition will be referred to as: ""{f:5:Beatrice}'s locked‐room definition""!"""
Ushiromiya Battler,"""Let's focus in a bit. ...How do you define ""all possibility of intervention from the outside""?"" ","""Confirming specifics. ......Define ""margin for interference from the outside"".""","""Let me check the details. ......What is your definition of 'margin for intervention from the outside'?""",「細部確認。……外部干渉の余地の定義とは。」,「細部確認。……外部干渉の余地の定義とは」,"""Позволь уточнить детали. ......Как ты объяснишь 'предел вторжения извне'?""","""Confirmando detalhes. ......Defina ""margem para interferências vindas de fora"".""","""Confirming specifics. ......Define ""margin for interference from the outside"".""",「確認細節。……“外部干涉的餘地”的定義為？」,「确认细节。……“外部干涉的余地”的定义为？」,"""Confirming specifics. ......Define ""margin for interference from the outside"".""","""Fammi controllare i dettagli. ... Qual è la tua definizione di ‘margine di intervento esterno’?""","""Confirming specifics. ......Define ""margin for interference from the outside"".""","""Confirming specifics. ......Define ""margin for interference from the outside""."""
{f:5:Beatrice},"""I refer to all types of direct intervention from the outside, such as using a fishing line or a long, thin rod. In conclusion, there are no gaps in the doors and windows through which such tricks will work."" ","""It refers to all types of direct interference from the outside, such as using a fishing line or a long, thin rod. In other words, you are to conclude that there is not even any gap in the doors or windows by which to use such tricks.""","""It refers to all types of direct intervention from the outside, such as using a fishing line or a long, thin rod. In conclusion, there is no gap in the doors and windows where those tricks will work.""",「外部から、釣り糸やら長くて細い棒やら等を使って直接的に干渉するあらゆる余地だ。つまり、扉や窓にはそのような小細工を混ぜる隙間すらもないと判断せよ。」,「外部から、釣り糸やら長くて細い棒やら等を使って直接的に干渉するあらゆる余地だ。つまり、扉や窓にはそのような小細工を混ぜる隙間すらもないと判断せよ」,"""Это словосочетание включает в себя все типы и виды прямого вмешательства извне, такие, как использования удочки или длинного тонкого шеста. В довершение, в дверях и окнах нет такого проёма, где эти уловки сработают.""","""Se refere a qualquer tipo de interferência direta vinda do lado de fora, coisas como linhas de pesca ou hastes longas e finas. Em outras palavras, você está para concluir que não há nenhum espaço entre as portas ou janela onde esses truques possam ser usados.""","""It refers to all types of direct interference from the outside, such as using a fishing line or a long, thin rod. In other words, you are to conclude that there is not even any gap in the doors or windows by which to use such tricks.""",「從外部使用釣魚線、細長的棒子等等，進行直接干涉的所有餘地。換言之，汝就將之判斷為，門與窗沒有能搞這種小動作的縫隙好了。」,「从外部使用钓鱼线、细长的棒子等等，进行直接干涉的所有余地。换言之，汝就将之判断为，门与窗没有能搞这种小动作的缝隙好了。」,"""It refers to all types of direct interference from the outside, such as using a fishing line or a long, thin rod. In other words, you are to conclude that there is not even any gap in the doors or windows by which to use such tricks.""","""Si riferisce a ogni tipo di intervento diretto dall'esterno, come usare della lenza o un lungo bastone sottile. In conclusione, non ci sono aperture nelle porte e nelle finestre in cui questi trucchi possano funzionare.""","""It refers to all types of direct interference from the outside, such as using a fishing line or a long, thin rod. In other words, you are to conclude that there is not even any gap in the doors or windows by which to use such tricks.""","""It refers to all types of direct interference from the outside, such as using a fishing line or a long, thin rod. In other words, you are to conclude that there is not even any gap in the doors or windows by which to use such tricks."""
Ushiromiya Battler,"""I wonder about that. Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?"" ","""I wonder about that? Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?""","""I wonder. Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?""",「どうかな？　仮に隙間がなくても、リモコンなどの電波は干渉できるはずだぜ？」,「どうかな？　仮に隙間がなくても、リモコンなどの電波は干渉できるはずだぜ？」,"""Ну‐ну. Даже если нет было проёма, то можно воздействовать радиоволнами при помощи дистанционного пульта управления, так ведь?""","""Será? Mesmo se não houver um espaço, você deve ser capaz de interferir com ondas de rádio, como um controle remoto, certo?""","""I wonder about that? Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?""",「這可不好說哦？就算沒有縫隙，遙控器之類的電波理應還是能進行干涉的吧？」,「这可不好说哦？就算没有缝隙，遥控器之类的电波理应还是能进行干涉的吧？」,"""I wonder about that? Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?""","""Mi chiedevo. Anche se non ci sono aperture, dovresti poter interferire con onde radio, come quelle di un telecomando, giusto?""","""I wonder about that? Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?""","""I wonder about that? Even if there wasn't a gap, you should be able to interfere with radio waves, like with a remote control, right?"""
{f:5:Beatrice},"""Very well. I'll add to this definition that interference due to radio waves and related methods of remote control shall be impossible."" ","""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere.""","""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere.""",「良かろう。電波など、それに類する遠隔操作技術も干渉不可能であると定義に追加する。」,「良かろう。電波など、それに類する遠隔操作技術も干渉不可能であると定義に追加する」,"""Ну что ж. Тогда я добавлю к этому определению, что невозможно вмешательство посредством радиоволн и относящихся к этому методов с пультом дистанционного управления.""","""Muito bem. Eu adicionarei a definição que é impossível para ondas de rádio ou qualquer método relacionado de controle remoto interferir.""","""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere.""",「好吧。就將“電波等類似的遠程操作技術也無法進行干涉”的這一條追加進定義。」,「好吧。就将“电波等类似的远程操作技术也无法进行干涉”的这一条追加进定义。」,"""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere.""","""Molto bene. Aggiungo a questa definizione che è impossibile interferire per onde radio e metodi affini di controllo a distanza.""","""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere.""","""Very well. I add to this definition that it is impossible for radio waves and related methods of remote control to interfere."""
