Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Bernkastel},"""It'll get better if you spit on it."" ","""It's nothing a little spit can't fix.""","""It'll get better if you spit on it.""",「唾つけときゃ治るわよ。」,「唾つけときゃ治るわよ」,"""Будет лучше, если плюнуть.""","""Não é como se um cuspe não resolvesse.""","""It's nothing a little spit can't fix.""",「用口水就能治好了。」,「用口水就能治好了。」,"""It's nothing a little spit can't fix.""","""Ti passerà se ci metti un po' di saliva sopra.""","""It's nothing a little spit can't fix.""","""It's nothing a little spit can't fix."""
{f:5:Lambdadelta},"""Gyah!! Don't just start licking me all of a sudden!"" ","""Yeep!! Tell me before you start licking me all of a sudden!""","""Gyah!! Don't just start licking me all of a sudden!""",「キャン！！　予告なく舐めないでー！」,「キャン！！　予告なく舐めないでー！」,"""Гья! Не начинай вдруг лизать меня!""","""Kyan!! Me avise antes de começar a me lamber de repente!""","""Yeep!! Tell me before you start licking me all of a sudden!""",「呀！！不要不經預告就舔——！」,「呀！！不要不经预告就舔——！」,"""Yeep!! Tell me before you start licking me all of a sudden!""","""Gyah!! Non metterti a leccarmi all'improvviso!""","""Yeep!! Tell me before you start licking me all of a sudden!""","""Yeep!! Tell me before you start licking me all of a sudden!"""
{f:5:Bernkastel},"""Hmm, I think this needle should be thick enough. This'll hurt like hell, so you'd better close your eyes. 5, 4, 3, 2-"" ","""I'm going to sew you up with a long, fat needle now. It'll hurt like hell, so you'd better close your eyes. Five, four, three, two—""","""Hmm, I think this needle should be thick enough. This'll hurt like hell, so you'd better close your eyes. 5, 4, 3, 2-""",「今から畳針でぶっすり縫うわよ。マジで痛いから覚悟して。５、４、３、２、」,「今から畳針でぶっすり縫うわよ。マジで痛いから覚悟して。５、４、３、２、」,"""Хм‐м, вот эта игла достаточно толстая. Будет адски больно, так что лучше закрой глаза. 5, 4, 3, 2‐""","""Vou costurar você com uma agulha mais grossa agora. Vai doer um monte, então é bom fechar os olhos. Cinco, quatro, três, dois—""","""I'm going to sew you up with a long, fat needle now. It'll hurt like hell, so you'd better close your eyes. Five, four, three, two—""",「現在我要用疊針給你縫了喲。超疼的，你可要準備好。5、4、3、2、」,「现在我要用叠针给你缝了哟。超疼的，你可要准备好。5、4、3、2、」,"""I'm going to sew you up with a long, fat needle now. It'll hurt like hell, so you'd better close your eyes. Five, four, three, two—""","""Hmm, penso che questo ago sia abbastanza grosso. Farà male da morire, quindi farai meglio a chiudere gli occhi. 5, 4, 3, 2-""","""I'm going to sew you up with a long, fat needle now. It'll hurt like hell, so you'd better close your eyes. Five, four, three, two—""","""I'm going to sew you up with a long, fat needle now. It'll hurt like hell, so you'd better close your eyes. Five, four, three, two—"""
{f:5:Lambdadelta},"""D-Don't say that right before you start!! Gyaaah, gyaaaaahhh!!"" ","""A‐and keep that stuff to yourse{-}e{-}e{-}e{-}elf!! Ah, B‐Bern, d‐don't, don't, aaaa!!""","""D, don't say that right before you start!! Gyaaah, gyaaaaahhh!!""",「そ、そういう予告は嫌ぁああぁーーー！！ぎゃーぎゃーー！！」,「そ、そういう予告は嫌ぁああぁーーー！！　あ、べ、ベルン、や、やめて、やめてったら、あぁー！！」,"""Н‐не говори это прямо перед тем как начать!!! Б‐Берн, стой, подожди, гья‐а‐а‐а!!!""","""E‐Eu odeio essas coisa{‐}a{‐}a{‐}a{‐}asss!! Ah, B‐Bern, n‐não, não, aaaa!!""","""A‐and keep that stuff to yourse{-}e{-}e{-}e{-}elf!! Ah, B‐Bern, d‐don't, don't, aaaa!!""",「這、這種預告也不要————！！啊，貝、貝倫，別、別呀，都說別啦，啊啊——！！」,「这、这种预告也不要————！！啊，贝、贝伦，别、别呀，都说别啦，啊啊——！！」,"""A‐and keep that stuff to yourse{-}e{-}e{-}e{-}elf!! Ah, B‐Bern, d‐don't, don't, aaaa!!""","""N-Non dire una cosa del genere giusto prima di iniziare!! Gyaaah, gyaaaaahhh!!""","""A‐and keep that stuff to yourse{-}e{-}e{-}e{-}elf!! Ah, B‐Bern, d‐don't, don't, aaaa!!""","""A‐and keep that stuff to yourse{-}e{-}e{-}e{-}elf!! Ah, B‐Bern, d‐don't, don't, aaaa!!"""
,"But despite all this, the two of them truly were close. ","But despite all this, the two of them truly were close.","But despite all this, the two of them truly were close.",と騒ぐ割には、仲睦まじい二人だった。,と騒ぐ割には、仲睦まじい二人だった。,"И всё же, они вдвоём действительно были близки.","Apesar de tudo isso, as duas eram verdadeiramente próximas.","But despite all this, the two of them truly were close.",這樣吵鬧的，和睦的兩人。,这样吵闹的，和睦的两人。,"But despite all this, the two of them truly were close.","Ma nonostante tutto, le due erano davvero unite.","But despite all this, the two of them truly were close.","But despite all this, the two of them truly were close."
,"Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived. ","Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived."," Though Lambdadelta had been brutally dismembered in the final fight, she had survived.",最後の戦いで、ばらばらにされたラムダデルタは、ちゃんと生きていた。,最後の戦いで、ばらばらにされたラムダデルタは、ちゃんと生きていた。,"Хотя {f:5:Лямбдадельту} жестоко расчленили в последней схватке, она выжила.","Embora {f:5:Lambdadelta} tivesse sido brutalmente desmembrada na luta final, ela sobreviveu.","Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived.",在最後的戰鬥中，全身散架的拉姆達戴露塔也活了下來。,在最后的战斗中，全身散架的拉姆达戴露塔也活了下来。,"Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived.","Anche se Lambdadelta era stata brutalmente smembrata nella battaglia finale, era sopravvissuta.","Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived.","Though {f:5:Lambdadelta} had been brutally dismembered in the final fight, she had survived."
,"But, unfortunately, she was still dismembered. ","But, unfortunately, she was still dismembered."," But, unfortunately, she was still dismembered.",ただ困ったことに、ばらばらの状態でだ。,ただ困ったことに、ばらばらの状態でだ。,"Но, к сожалению, осталась расчленённой.","Mas, infelizmente, ainda estava desmembrada.","But, unfortunately, she was still dismembered.",不過令人困擾的是，是以散架的狀態復活的。,不过令人困扰的是，是以散架的状态复活的。,"But, unfortunately, she was still dismembered.","Ma, sfortunatamente, era stata comunque smembrata.","But, unfortunately, she was still dismembered.","But, unfortunately, she was still dismembered."
,"So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread. ","So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread."," So, Bernkastel was sewing her arms and head back on with a needle and thread.",だから、その腕や頭などを、ベルンカステルがちくちくと、針と糸で縫い合わせているのだ。,だから、その腕や頭などを、ベルンカステルがちくちくと、針と糸で縫い合わせているのだ。,Поэтому {f:5:Бернкастель} иглой и нитью пришивала обратно её руки и голову.,"Por isso, {f:5:Bernkastel} estava costurando seus braços e cabeça de volta usando uma linha e uma agulha.","So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread.",所以，貝倫卡斯泰露在將她的手臂還有頭，一樣一樣地用針線縫起來。,所以，贝伦卡斯泰露在将她的手臂还有头，一样一样地用针线缝起来。,"So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread.","Quindi, Bernkastel le stava ricucendo braccia e testa con ago e filo.","So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread.","So, {f:5:Bernkastel} was sewing her arms and head back on with a needle and thread."
,"The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers. ","The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers."," The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers.",まだ縫い合わせてもらえない左腕が自分はまだかまだかと、世話しなくベッドの上を、人差し指と中指でヨチヨチと歩き回っている。,まだ縫い合わせてもらえない左腕が自分はまだかまだかと、せわしなくベッドの上を、人差し指と中指でヨチヨチと歩き回っている。,"Левая рука, всё ещё ожидающая возвращения на место, нетерпеливо ходила по кровати указательным и средним пальцами.","O braço esquerdo, que ainda aguardava para ser recolocado, caminhou sobre a cama, impaciente, com seu indicador e o dedo do meio.","The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers.",還沒有縫上去的左手像是催促一樣，在床上用食指和中指來回來去地走著。,还没有缝上去的左手像是催促一样，在床上用食指和中指来回来去地走着。,"The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers.","Il braccio sinistro, che stava ancora aspettando di essere riattaccato, andava in giro per il letto impaziente, spostandosi con l'indice e il medio.","The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers.","The left arm, which was still waiting to be reattached, walked around on the bed impatiently with its index and middle fingers."
,"Only the arms were left to do, so it looked like this would be finished soon. ","Only the arms were left to do, so it looked like this would be finished soon."," Only the arms were left to do, so it looked like this would be finished soon.",残すところはあと腕だけで、もうほとんど体は出来上がっているようだった。,残すところはあと腕だけで、もうほとんど体は出来上がっているようだった。,"Остались только руки, поэтому, похоже, осталось недолго.","Faltavam apenas os braços, logo parecia que acabaria em breve.","Only the arms were left to do, so it looked like this would be finished soon.",剩下的就只有手臂，大部分的身體已經恢復了原樣。,剩下的就只有手臂，大部分的身体已经恢复了原样。,"Only the arms were left to do, so it looked like this would be finished soon.","Mancavano solo le braccia, quindi sembrava che ci volesse poco.","Only the arms were left to do, so it looked like this would be finished soon.","Only the arms were left to do, so it looked like this would be finished soon."
,"Then, Erika returned, slamming the door open. ","Then, Erika returned, slamming the door open."," Then, Erika returned, slamming the door open.",そこへバターンと威勢良くドアを開いて、ヱリカが帰ってくる。,そこへバターンと威勢良くドアを開いて、ヱリカが帰ってくる。,"Хлопнув дверью, вернулась Эрика.","Então, Erika retornou, abrindo a porta com tudo.","Then, Erika returned, slamming the door open.",這時門啪嗒一聲被猛然打開，是繪梨花回來了。,这时门啪嗒一声被猛然打开，是绘梨花回来了。,"Then, Erika returned, slamming the door open.","In quel momento, Erika tornò, spalancando la porta.","Then, Erika returned, slamming the door open.","Then, Erika returned, slamming the door open."
Furudo Erika,"""I'm home, my master!! I bought some sesame salt!!"" ","""I'm home, my master!! I bought some sesame salt!!""","""I'm home, my master!! I bought some sesame salt!!""",「ただいま帰りました、我が主ー！！　ごま塩、買って来ましたー！！」,「ただいま帰りました、我が主ー！！　ごま塩、買って来ましたー！！」,"""Я дома, госпожа! Купила кунжутную соль!""","""Estou de volta, minha mentora!! Eu comprei sal de sésamo!!""","""I'm home, my master!! I bought some sesame salt!!""",「我回來了，我主——！！芝麻鹽，為您買來了——！！」,「我回来了，我主——！！芝麻盐，为您买来了——！！」,"""I'm home, my master!! I bought some sesame salt!!""","""Sono a casa, padrona!! Ho comprato del gomashio!!""","""I'm home, my master!! I bought some sesame salt!!""","""I'm home, my master!! I bought some sesame salt!!"""
{f:5:Lambdadelta},"""...Why sesame salt? You aren't planning to put it in tea, are you...?"" ","""......Why sesame salt? You aren't planning to put it in tea, are you...?""","""......Why sesame salt? You aren't planning to put it in tea, are you...?""",「……ごま塩って何？　まさか紅茶に入れる気…？」,「……ごま塩って何？　まさか紅茶に入れる気…？」,"""......Почему кунжутную соль? Ты же не собираешься сыпать её в чай?..""","""......Por que sal de sésamo? Não está pensando em colocar isso no chá, né...?""","""......Why sesame salt? You aren't planning to put it in tea, are you...?""",「……芝麻鹽是什麼？難道是打算放進紅茶…？」,「……芝麻盐是什么？难道是打算放进红茶…？」,"""......Why sesame salt? You aren't planning to put it in tea, are you...?""","""... Perché gomashio? Non hai intenzione di metterlo nel tè, vero...?""","""......Why sesame salt? You aren't planning to put it in tea, are you...?""","""......Why sesame salt? You aren't planning to put it in tea, are you...?"""
{f:5:Bernkastel},"""It's Erika's toy. ...Erika, did you bring your chopsticks?"" ","""It's Erika's toy. ......Erika, did you bring your chopsticks?""","""It's Erika's toy. ......Erika, did you bring your chopsticks?""",「ヱリカの玩具よ。……ヱリカ、お箸は持ってきた？」,「ヱリカの玩具よ。……ヱリカ、お箸は持ってきた？」,"""Это игрушка Эрики. ......Эрика, ты принесла свои палочки?""","""É o brinquedo da Erika. ......Erika, você trouxe seu hashi?""","""It's Erika's toy. ......Erika, did you bring your chopsticks?""",「是繪梨花的玩具。……繪梨花，有筷子嗎？」,「是绘梨花的玩具。……绘梨花，有筷子吗？」,"""It's Erika's toy. ......Erika, did you bring your chopsticks?""","""È il giocattolo di Erika. ... Erika, hai portato le tue bacchette?""","""It's Erika's toy. ......Erika, did you bring your chopsticks?""","""It's Erika's toy. ......Erika, did you bring your chopsticks?"""
Furudo Erika,"""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks."" ","""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks.""","""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks.""",「はい、我が主！！　名探偵に虫眼鏡！古戸ヱリカにお箸ですっ。」,「はい、我が主！！　名探偵に虫眼鏡！　古戸ヱリカにお箸ですっ」,"""Да, госпожа! У великих детективов всегда есть лупы! У Фурудо Эрики есть палочки.""","""Sim, minha mentora!! Grandes detetives têm as suas lupas! Furudo Erika possuí seus hashis.""","""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks.""",「有的，我主！！名偵探有放大鏡！古戶繪梨花有筷子。」,「有的，我主！！名侦探有放大镜！古户绘梨花有筷子。」,"""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks.""","""Sì, padrona!! I grandi detective hanno le loro lenti d'ingrandimento! {n}Furudo Erika ha le sue bacchette.""","""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks.""","""Yes, my master!! Great detectives have their magnifying glasses! Furudo Erika has her chopsticks."""
{f:5:Bernkastel},"""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt."" ","""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt.""","""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt.""",「じゃあいい？　そのごま塩の中身をざらっと出して、お箸で、ごまと塩に分けなさい。」,「じゃあいい？　そのごま塩の中身をざらっと出して、お箸で、ごまと塩に分けなさい」,"""Готова? Высыпи кунжутную соль и палочками отдели кунжут от соли.""","""Está pronta? Despeje o sal de sésamo e use seu hashi para separar as sementes de sésamo do sal.""","""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt.""",「那聽好啊？把這芝麻鹽倒出來，用筷子把芝麻和鹽分開。」,「那听好啊？把这芝麻盐倒出来，用筷子把芝麻和盐分开。」,"""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt.""","""Sei pronta? Versa quel gomashio e usa le bacchette per separare i semi di sesamo dal sale.""","""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt.""","""Are you ready? Pour out that sesame salt and use those chopsticks to separate the sesame seeds from the salt."""
Furudo Erika,"""Yes, my master!! Please watch my fantastic chopstick-weilding skills!!"" ","""Yes, my master!! Please watch my fantastic chopstick‐wielding skills!!""","""Yes, my master!! Please watch my fantastic chopstick-weilding skills!!""",「はい、我が主！！　私の華麗なるお箸さばきを、どうかご覧下さいっ！！」,「はい、我が主！！　私の華麗なるお箸さばきを、どうかご覧下さいっ！！」,"""Да, госпожа! Взгляните на мои фантастические навыки обращения с палочками!""","""Sim, minha mentora!! Por favor, observe minhas fantásticas habilidades manuseando hashis!!""","""Yes, my master!! Please watch my fantastic chopstick‐wielding skills!!""",「是，我主！！請看我那華麗的筷技！！」,「是，我主！！请看我那华丽的筷技！！」,"""Yes, my master!! Please watch my fantastic chopstick‐wielding skills!!""","""Sì, padrona!! Per favore ammirate le mie fantastiche abilità con le bacchette!!""","""Yes, my master!! Please watch my fantastic chopstick‐wielding skills!!""","""Yes, my master!! Please watch my fantastic chopstick‐wielding skills!!"""
{f:5:Bernkastel},"""Yeah, good luck. ...When you're done, make sure you put everything back in the bag."" ","""Yes, good luck. ......When you're done, make sure you put everything back in the bag.""","""Yes, good luck. ......When you're done, make sure you put everything back in the bag.""",「えぇ、がんばってね。……終わったら、ちゃんと袋に戻しておくのよ。」,「えぇ、がんばってね。……終わったら、ちゃんと袋に戻しておくのよ」,"""Да, удачи. ......Когда закончишь, не забудь положить всё обратно в сумку.""","""Sim, boa sorte. ......Quando terminar, não esqueça de colocar tudo no saco.""","""Yes, good luck. ......When you're done, make sure you put everything back in the bag.""",「嗯，要加油啊。……弄完後，要好好放回袋子裡去哦。」,「嗯，要加油啊。……弄完后，要好好放回袋子里去哦。」,"""Yes, good luck. ......When you're done, make sure you put everything back in the bag.""","""Sì, buona fortuna. ... Quando hai finito, assicurati di rimettere tutto nella busta.""","""Yes, good luck. ......When you're done, make sure you put everything back in the bag.""","""Yes, good luck. ......When you're done, make sure you put everything back in the bag."""
{f:5:Lambdadelta},"""......Are you still bullying her like that?"" ",""".........Are you still bullying her like that?""",""".........Are you still bullying her like that?""",「………あんた、またそーゆーことしてイジメてんの？」,「………あんた、またそーゆーことしてイジメてんの？」,""".........Ты до сих пор так над ней издеваешься?""",""".........Ainda está maltratando ela?""",""".........Are you still bullying her like that?""",「………你還在這麼欺負人啊？」,「………你还在这么欺负人啊？」,""".........Are you still bullying her like that?""","""... La maltratti ancora così?""",""".........Are you still bullying her like that?""",""".........Are you still bullying her like that?"""
{f:5:Bernkastel},"""How rude. I'm playing with her. ......Ah, yes, Erika. The mailman just came by with a letter addressed to you."" ","""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you.""","""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you.""",「遊んでるのよ。失礼ね。………そうそう、ヱリカ。さっき郵便屋が来て、あんた宛の手紙を置いていったわ。」,「遊んでるのよ。失礼ね。………そうそう、ヱリカ。さっき郵便配達が来て、あんた宛の手紙を置いていったわ」,"""Как грубо. Я играю с ней. .........Ах да, Эрика. Только что пришёл почтальон с письмом, адресованным тебе.""","""Mas que rude da sua parte. Eu estou brincando com ela. .........Ah, sim, Erika.{n}O carteiro passou aqui e deixou uma carta para você.""","""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you.""",「我是在玩啊。真失禮呢。………對了對了，繪梨花。剛才郵遞員來過，把給你的信放在那裡了。」,「我是在玩啊。真失礼呢。………对了对了，绘梨花。刚才邮递员来过，把给你的信放在那里了。」,"""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you.""","""Che sgarbata. Sto giocando con lei. ... Ah, già, Erika. Il postino è appena passato con una lettera per te.""","""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you.""","""How rude. I'm playing with her. .........Ah, yes, Erika. The mailman just came by with a letter addressed to you."""
Furudo Erika,"""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!"" ","""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!""","""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!""",「手紙？！　事件の予感がしますッ。言わないでっ、私が差出人を当てます！」,「手紙？！　事件の予感がしますッ。言わないでっ、私が差出人を当てます！」,"""Письмо?! Чую, преступление зовёт меня. Не говорите, я угадаю, кто его отправил!""","""Uma carta?! Sinto um crime me chamando. Não me diga! Irei adivinhar quem enviou!""","""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!""",「信？！有案件的預感。別說，我來猜猜寄信人！」,「信？！有案件的预感。别说，我来猜猜寄信人！」,"""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!""","""Una lettera?! Sento che un delitto mi sta chiamando. Non ditemelo, indovinerò chi l'ha inviata!""","""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!""","""A letter?! I sense a crime calling to me. Don't tell me, I'll guess who sent it!"""
{f:5:Bernkastel},"""......The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ...Just by the presence of this postmark, see how far {f:5:Bernkastel}'s reasoning has taken her."" ",""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......All it takes is the presence of this postmark, and a deduction like this becomes trivial for {f:5:Bernkastel}.""",""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......Just by the presence of this postmark, see how far Bernkastel's reasoning has taken her.""",「………消印は天界ね。ドラノール辺りじゃない？　あんたたち、まだ親交があったのね、驚きだわ。……ただ消印があるだけで。ベルンカステルにはこの程度の推理が可能です。」,「………消印は天界ね。ドラノール辺りじゃない？　あんたたち、まだ親交があったのね、驚きだわ。……ただ消印があるだけで。ベルンカステルにはこの程度の推理が可能です」,""".........Почтовая марка с Небес. Наверное, от Дланор. Не думала, что вы ещё общаетесь. ......Одна лишь эта почтовая марка, и посмотрите, как далеко зашла {f:5:Бернкастель} в своих рассуждениях.""",""".........O carimbo postal é dos Céus. Provavelmente é da Dlanor ou alguma delas. Fico surpresa em saber que ainda mantêm contato. ......Tendo como presente apenas este selo postal, uma dedução como esta é algo trivial para {f:5:Bernkastel}.""",""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......All it takes is the presence of this postmark, and a deduction like this becomes trivial for {f:5:Bernkastel}.""",「………郵戳是天界呢。是德拉諾爾那邊吧？你們之間居然還有交情啊，真令人吃驚。……僅憑郵戳，貝倫卡斯泰露便可得出這種程度的推理。」,「………邮戳是天界呢。是德拉诺尔那边吧？你们之间居然还有交情啊，真令人吃惊。……仅凭邮戳，贝伦卡斯泰露便可得出这种程度的推理。」,""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......All it takes is the presence of this postmark, and a deduction like this becomes trivial for {f:5:Bernkastel}.""","""... Il timbro è del Paradiso. Probabilmente è di Dlanor o qualcuno del genere. Sono sorpresa che siate ancora in contatto. ... Semplicemente dalla presenza di questo timbro, guardate a che punto è stata portata Bernkastel dal suo ragionamento.""",""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......All it takes is the presence of this postmark, and a deduction like this becomes trivial for {f:5:Bernkastel}.""",""".........The postmark is from Heaven. It's probably from Dlanor or someone. I'm surprised you're still in touch. ......All it takes is the presence of this postmark, and a deduction like this becomes trivial for {f:5:Bernkastel}."""
Furudo Erika,"""Hey!! You can't do that, my master! Van Dine's 9th! It's forbidden to have multiple detectives!"" ","""Hey!! You can't do that, my master! Van Dine's Rule #9! It's forbidden to have multiple detectives!""","""Hey!! You can't do that, my master! Van Dine's 9th! It's forbidden to have multiple detectives!""",「ピピピー！！　駄目です、我が主ぃ！ヴァンダイン第９則！　探偵が複数あることを禁ズ！」,「ピピピー！！　駄目です、我が主ぃ！　ヴァンダイン第９則！　探偵が複数あることを禁ズ！」,"""Эй! Вам нельзя, госпожа! 9‐й Ван Дайн! Может быть только один детектив!""","""Pipipii!! Você não pode fazer isso, minha mentora! 9ª Regra de Van Dine!{n}É proibido ter múltiplos detetives!""","""Hey!! You can't do that, my master! Van Dine's Rule #9! It's forbidden to have multiple detectives!""",「噼噼噼——！！這可不行，我主！范達因第 9 則！禁止偵探有多個！」,「噼噼噼——！！这可不行，我主！范达因第 9 则！禁止侦探有多个！」,"""Hey!! You can't do that, my master! Van Dine's Rule #9! It's forbidden to have multiple detectives!""","""Ehi!! Non può fare questo, padrona! Van Dine Nona! È proibito avere più di un detective!""","""Hey!! You can't do that, my master! Van Dine's Rule #9! It's forbidden to have multiple detectives!""","""Hey!! You can't do that, my master! Van Dine's Rule #9! It's forbidden to have multiple detectives!"""
{f:5:Bernkastel},"""...Then you'd better get out. So long, Great Detective Erika."" ","""......Then you'd better get out. So long, Great Detective Erika.""","""......Then you'd better get out. So long, Great Detective Erika.""",「……じゃあ、あんたが出てけばいいわけだわ。またね、名探偵ヱリカ。」,「……じゃあ、あんたが出てけばいいわけだわ。またね、名探偵ヱリカ」,"""......Тогда тебе лучше уйти. Пока, великий детектив Эрика.""","""......Então é melhor ir embora. Adeus, Grande Detetive Erika.""","""......Then you'd better get out. So long, Great Detective Erika.""",「……那，你就出去好了。再見了，名偵探繪梨花。」,「……那，你就出去好了。再见了，名侦探绘梨花。」,"""......Then you'd better get out. So long, Great Detective Erika.""","""... Allora faresti meglio a sparire. Addio, Grande Detective Erika.""","""......Then you'd better get out. So long, Great Detective Erika.""","""......Then you'd better get out. So long, Great Detective Erika."""
Furudo Erika,"""My master, how could you?!! I'm {f:5:Erika}, Witch of Truth!"" ","""Nooooo, my masteeeer!! {f:5:Erika}, Witch of Truth, is here to serve!""","""My master, how could you?!! I'm Erika, Witch of Truth!""",「そんなぁああぁ、我が主ぃいいぃ、真実の魔女ヱリカ、ここにぃ！」,「そんなぁああぁ、我が主ぃいいぃ、真実の魔女ヱリカ、ここにぃ！」,"""Госпожа, как вы могли?!! Я — {f:5:Эрика}, ведьма правды!""","""Nãooooo, minha mentoraaaa!! {f:5:Erika}, a Bruxa da Verdade, está bem aqui para servi‐la!""","""Nooooo, my masteeeer!! {f:5:Erika}, Witch of Truth, is here to serve!""",「別這樣————，我主————，真實的魔女艾莉卡，在此！」,「别这样————，我主————，真实的魔女艾莉卡，在此！」,"""Nooooo, my masteeeer!! {f:5:Erika}, Witch of Truth, is here to serve!""","""Padrona, come ha potuto?!! Sono Erika, la Strega della Verità!""","""Nooooo, my masteeeer!! {f:5:Erika}, Witch of Truth, is here to serve!""","""Nooooo, my masteeeer!! {f:5:Erika}, Witch of Truth, is here to serve!"""
{f:5:Lambdadelta},"""...I still can't tell if you two like each other or hate each other."" ","""............I still can't tell if you two like each other or hate each other.""","""......I still can't tell if you two like each other or hate each other.""",「…………あんたらって、仲いいのか悪いのか、未だによくわかんないわ。」,「…………あんたらって、仲いいのか悪いのか、未だによくわかんないわ」,"""......До сих пор не понимаю, любите вы друг друга или же ненавидите.""","""............Ainda não sei dizer se vocês se gostam ou se odeiam.""","""............I still can't tell if you two like each other or hate each other.""",「…………你們兩個關係到底是好還是差，我到現在還沒搞清楚。」,「…………你们两个关系到底是好还是差，我到现在还没搞清楚。」,"""............I still can't tell if you two like each other or hate each other.""","""... Non riesco ancora a capire se vi volete bene o vi odiate.""","""............I still can't tell if you two like each other or hate each other.""","""............I still can't tell if you two like each other or hate each other."""
{f:5:Bernkastel},"""Of course we hate each other. You're the only one I love."" ","""Of course we hate each other. You're the only one I love.""","""Of course we hate each other. You're the only one I love.""",「悪いに決まってるでしょ。私が愛してるのはあんただけよ。」,「悪いに決まってるでしょ。私が愛してるのはあんただけよ」,"""Ненавидим, конечно же. Ты единственная, кого я люблю.""","""É claro que nos odiamos. Você é a única que eu amo.""","""Of course we hate each other. You're the only one I love.""",「當然是差了。我愛著的只有你哦。」,「当然是差了。我爱着的只有你哦。」,"""Of course we hate each other. You're the only one I love.""","""Ovviamente ci odiamo. Tu sei l'unica che amo.""","""Of course we hate each other. You're the only one I love.""","""Of course we hate each other. You're the only one I love."""
