Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Maria,"""Uu...... Then, my rose is.........?""","""Uu-... Then, my rose......?"" ","""Uu-...... Then, Maria's rose.........?""",「うー……。それじゃ、真里亞の薔薇は………？」,「うー……。それじゃ、真里亞の薔薇は………？」,"""У‐у... Тогда роза Марии?..""","""Uu...... Então, a rosa da Maria.........?""",「呜——……。那，真里亚的玫瑰………？」,「嗚——……。那，真里亞的玫瑰………？」,"""Uu-... allora, la rosa di Maria...?""","""Uu...... Then, my rose is.........?""","""Uu... ¿Entonces, la rosa de María está...?""","""ﺃﻭﻭ... ﺃﺗﻌﻨﻴﻦ ﺃﻥ ﻭﺭﺩﺓ ﻣﺎﺭﻳﺎ....""","""Uu...... Then, my rose is.........?""","""Uu...... Then, my rose is.........?""","""Uu...... Yani, Maria'nın gülü.........?"""
{f:5:Beatrice},"""It was uprooted by the wind, and is no longer of this world.""","""It was uprooted by the wind...and is no longer of this world."" ","""It was uprooted by the wind, and is no longer of this world.""",「風雨に散り、すでにこの世のものではない。」,「風雨に散り、すでにこの世のものではない」,"""Ветер вырвал её с корнем и её больше нет в этом мире.""","""Ela foi desenraizada pelo vento e já não está mais neste mundo.""",「在风雨中消散，已不在这个世上了。」,「在風雨中消散，已不在這個世上了。」,"""È stata sradicata dal vento, e non è più in questo mondo.""","""It was uprooted by the wind, and is no longer of this world.""","""Fue arrancada por el viento, y ya no pertenece a este mundo.""","""ﺍﻗﺘﻠﻌﺘﻬﺎ ﺍﻟﺮﻳﺎﺡ، ﻭﻟﻢ ﺗﻌﺪ ﻣﻦ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ.""","""It was uprooted by the wind, and is no longer of this world.""","""It was uprooted by the wind, and is no longer of this world.""","""Rüzgâr tarafından kökünden söküldü ve artık bu dünyaya ait değil."""
Ushiromiya Maria,"""..................Uu......""",""".........Uu-..."" ","""...............Uu-......""",「………………うー……。」,「………………うー……」,"""...............У‐у...""","""..................Uu......""",「………………呜——……」,「………………嗚——……」,"""... Uu-...""","""..................Uu......""","""... Uu...""","""..................ﺃﻭﻭ......""","""..................Uu......""","""..................Uu......""","""..................Uu......"""
,What {f:5:Beatrice} had said was certainly plausible. ...There was nothing odd about the flower being broken off at the stem in this strong wind.,What {f:5:Beatrice} had said was quite reasonable. ...There was nothing odd about the flower being broken off at the stem in this strong wind. ,"What Beatrice had said was quite appropriate....There was nothing odd about the flower being broken off at the stem in this strong wind.",ベアトリーチェの言うそれが確かに妥当だった。…この強い風に、花が枝ごともぎ取られたとしても、それは何の不思議もない。,ベアトリーチェの言うそれが確かに妥当だった。…この強い風に、花が枝ごともぎ取られたとしても、それは何の不思議もない。,"Сказанные {f:5:Беатриче} слова были точны. ...Не было ничего странного в том, чтобы ветер такой силы обломал стебель цветка.",O que {f:5:Beatrice} disse certamente era plausível. ...Não havia nada de incomum em uma flor quebrar de seu caule em meio a esse forte vento.,贝阿朵莉切的话确实不无道理。…遇上此等强风，就算花被拦腰刮断、吹走，也不足为奇。,貝阿朵莉切的話確實不無道理。…遇上此等強風，就算花被攔腰刮斷、吹走，也不足為奇。,Ciò che Beatrice aveva detto era giusto. ... Non c'era nulla di strano nel fatto che con questo vento forte il fiore si fosse strappato dal gambo.,What {f:5:Beatrice} had said was certainly plausible. ...There was nothing odd about the flower being broken off at the stem in this strong wind.,Lo que {f:5:Beatrice} había dicho era ciertamente plausible. No había nada extraño en que la flor se rompiese por el tallo con este fuerte viento.,ﻣﺎ ﻗﺎﻟﺘﻪ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻛﺎﻥ ﻣﻨﻄﻘﻴًﺎ ﺑﻼ ﺭﻳﺐ. ...ﻓﻠﻴﺲ ﻏﺮﻳﺒًﺎ ﺃﻥ ﺗﻨﻜﺴﺮ ﻭﺭﺩﺓٌ ﻋﻨﺪ ﺳﺎﻗﻬﺎ ﻓﻲ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺮﻳﺎﺡ ﺍﻟﻌﺎﺗﻴﺔ.,What {f:5:Beatrice} had said was certainly plausible. ...There was nothing odd about the flower being broken off at the stem in this strong wind.,What {f:5:Beatrice} had said was certainly plausible. ...There was nothing odd about the flower being broken off at the stem in this strong wind.,{f:5:Beatrice}'in söyledikleri kesinlikle mantıklıydı. ...Bu güçlü rüzgârda çiçeğin kökünden kopup gitmesinde garip bir şey yoktu.
,"...However, Maria couldn't accept this, and bitterly gave a low‐pitched moan...","...However, Maria couldn't accept this and bitterly gave a low-pitched moan... ","...However, Maria couldn't accept this, and bitterly gave a low-pitched moan...",…しかし、真里亞はそれを受け容れられず、恨めしげに低く唸り続けている…。,…しかし、真里亞はそれを受け容れられず、恨めしげに低く唸り続けている…。,...Однако Мария не могла смириться с этим и издала горький низкий стон...,"...Entretanto, Maria não conseguia aceitar isso e, de forma amarga, gemeu levemente em silêncio...",…然而，真里亚无法将此接受，还在继续满怀怨气地低声嘀咕…。,…然而，真里亞無法將此接受，還在繼續滿懷怨氣地低聲嘀咕…。,"... Tuttavia, Maria non poteva accettarlo, e gemette amaramente con voce cupa...","...However, Maria couldn't accept this, and bitterly gave a low‐pitched moan...","... Sin embargo, María no pudo aceptarlo y protestó amargamente...",...ﻟﻜﻦ ﻣﺎﺭﻳﺎ ﻟﻢ ﺗﺴﺘﻄﻊ ﺗﻘﺒُّﻞ ﺫﻟﻚ، ﻓﺄﻃﻠﻘﺖ ﺃﻧﻴﻨًﺎ ﺧﺎﻓﺘًﺎ ﻣُﺮًّﺍ...,"...However, Maria couldn't accept this, and bitterly gave a low‐pitched moan...","...However, Maria couldn't accept this, and bitterly gave a low‐pitched moan...",...Ancak Maria bunu kabullenemedi ve acı bir şekilde tiz bir inilti çıkardı...
Ushiromiya Maria,"""...............No.""","""......No."" ","""............No.""",「……………やだ。」,「……………やだ」,"""............Нет.""","""...............Não.""",「……………不要。」,「……………不要。」,"""... No.""","""...............No.""","""... No.""","""...............ﻛﻼ.""","""...............No.""","""...............No.""","""...............Hayır."""
{f:5:Beatrice},"""Hoh?""","""Hoh?"" ","""Hoh?""",「ほう？」,「ほう？」,"""Хо?""","""Hoh?""",「呵——？」,「呵——？」,"""Hoh?""","""Hoh?""","""¿Oh?""","""ﻫﻮﻩ؟""","""Hoh?""","""Hoh?""","""Hoh?"""
Ushiromiya Maria,"""......No no no! It's my rose!! My rose has to come back! I'll bring it back to life with my magic.""","""...No, no, no! It's my rose!! My rose won't come back, no! I'll bring it back to life with my magic. ","""......No no no! Maria's rose!! Maria's rose won't come back, no! Maria will bring it back to life with her magic. ",「……やだやだやだ！　真里亞の薔薇なの！！　真里亞の薔薇が帰ってこないと嫌だ！　真里亞の魔法で生き返らせる。,「……やだやだやだ！　真里亞の薔薇なの！！　真里亞の薔薇が帰ってこないと嫌だ！　真里亞の魔法で生き返らせる」,"""......Нет‐нет‐нет! Роза Марии! Роза Марии не вернётся, нет! Мария вернёт её к жизни своей магией.""","""......Não, não, não! É a rosa da Maria!! A rosa da Maria tem que voltar!{n}Vou trazê-la de volta à vida com a minha magia.""",「……不要不要不要！真里亚的玫瑰！！不要真里亚的玫瑰回不来！用真里亚的魔法让它复活！」,「……不要不要不要！真里亞的玫瑰！！不要真里亞的玫瑰回不來！用真里亞的魔法讓它復活！」,"""... No, no, no! La rosa di Maria!! La rosa di Maria non tornerà, no! Maria la riporterà in vita con la sua magia.","""......No no no! It's my rose!! My rose has to come back! I'll bring it back to life with my magic.""","""... ¡No no no! ¡¡Es la rosa de María!! ¡La rosa de María tiene que volver! Lo devolveré a la vida con la magia de María.""","""......ﻛﻼ ﻛﻼ ﻛﻼ! ﺇﻧﻬﺎ ﻭﺭﺩﺗﻲ! ﻳﺠﺐ ﺃﻥ ﺗﻌﻮﺩ ﻭﺭﺩﺗﻲ! ﺳﺄﻋﻴﺪﻫﺎ ﺇﻟﻰ ﺍﻟﺤﻴﺎﺓ ﺑﺴﺤﺮﻱ.""","""......No no no! It's my rose!! My rose has to come back! I'll bring it back to life with my magic.""","""......No no no! It's my rose!! My rose has to come back! I'll bring it back to life with my magic.""","""......Hayır hayır hayır! O Maria'nın gülü!! Maria'nın gülü geri gelmeli! Maria'nın büyüsü onu hayata döndürecek."""
Ushiromiya Maria,"""{f:5:Beatrice}, teach me how to revive a rose with magic...!!""","{f:5:Beatrice}, teach me how to revive a rose with magic...!!"" ","Beatrice, teach me how to revive a rose with magic...!!""",ベアトリーチェ、魔法で薔薇を蘇らせるのを教えて…！！」,「ベアトリーチェ、魔法で薔薇を蘇らせるのを教えて…！！」,"""{f:5:Беатриче}, научи меня, как воскресить розу магией!..""","""{f:5:Beatrice}, me ensine como reviver a rosa com magia...!!""",「贝阿朵莉切，教教真里亚，怎么用魔法复活玫瑰…！！」,「貝阿朵莉切，教教真里亞，怎麼用魔法復活玫瑰…！！」,"Beatrice, insegnami come resuscitare una rosa con la magia...!!""","""{f:5:Beatrice}, teach me how to revive a rose with magic...!!""","""¡¡{f:5:Beatrice}, enseñame como revivir una rosa con magia!!...""","""{f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻋﻠّﻤﻴﻨﻲ ﻛﻴﻒ ﺃُﺣﻴﻲ ﻭﺭﺩﺓً ﺑﺎﻟﺴﺤﺮ...!""","""{f:5:Beatrice}, teach me how to revive a rose with magic...!!""","""{f:5:Beatrice}, teach me how to revive a rose with magic...!!""","""{f:5:Beatrice}, bana bir gülü büyüyle nasıl canlandıracağımı öğret...!!"""
{f:5:Beatrice},"""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place.""","""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place."" ","""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place.""",「は！　無限の魔法の秘術、そなた如き見習いにはまだまだ早いわ。身の程を知れい。」,「は！　無限の魔法の秘術、そなた如き見習いにはまだまだ早いわ。身の程を知れい」,"""Ха! Тебе, ученице, пока ещё слишком рано познавать таинства магии бесконечности. Знай своё место.""","""Ha! É muito cedo para uma aprendiz como você aprender a arte secreta da Magia do Infinito. Conheça seu lugar.""",「哈！无限魔法的秘术，对于汝这般魔女见习还早得很呢。要懂得自量。」,「哈！無限魔法的秘術，對於汝這般魔女見習還早得很呢。要懂得自量。」,"""Ha! È fin troppo presto per un'apprendista come te per imparare l'arte segreta della Magia Infinita. Resta al tuo posto.""","""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place.""","""¡Ja! Es demasiado pronto para una aprendiz como tú aprender el arte oculto de la Magia Interminable. Conoce tu lugar.""","""ﻫﺎ! ﻣﻦ ﺍﻟﻤﺒﻜﺮٌ ﺟﺪًﺍ ﻋﻠﻰ ﻣﺘﺪﺭﺑﺔ ﻣﺜﻠﻚِ ﺃﻥ ﺗﺘﻌﻠّﻢ ﻓﻦ ﺍﻟﺴﺤﺮ ﺍﻷﺯﻟﻲ ﺍﻟﺨﻔﻲ. ﺍﻋﺮﻓﻲ ﻣﻨﺰﻟﺘﻚ!""","""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place.""","""Ha! It's much too early for an apprentice like you to learn the hidden art of Endless Magic. Know your place.""","""Ha! Senin gibi bir çırağın Sonsuz Büyü'nün gizli sanatını öğrenebilmesi için henüz çok erken. Haddini bil."""
Ushiromiya Maria,"""..................Uuuu.""",""".........Uuuuuu."" ","""...............Uuuuuu.""",「………………うううう。」,「………………うううう」,"""...............У‐у‐у‐у‐у.""","""..................Uuuu.""",「………………呜呜呜呜。」,「………………嗚嗚嗚嗚。」,"""... Uuuuuu.""","""..................Uuuu.""","""... Uuuu.""","""..................ﺃﻭﻭﻭﻭ.""","""..................Uuuu.""","""..................Uuuu.""","""..................Uuuu."""
,"Maria wiped the tears from her eyes, full of regret.","Maria wiped the tears from her eyes, full of regret. ","Maria wiped the tears from her eyes, full of regret.",真里亞は悔しそうに目元の涙を拭う。,真里亞は悔しそうに目元の涙を拭う。,Мария вытерла потёкшие из полных сожаления глаз слёзы.,"Maria secou as lágrimas de seus olhos, cheios de arrependimentos.",真里亚懊恼地擦着眼角的泪水。,真里亞懊惱地擦著眼角的淚水。,"Maria si asciugò le lacrime, piena di rammarico.","Maria wiped the tears from her eyes, full of regret.","María se secó las lágrimas, llena de pesar.",ﻣﺴﺤﺖ ﻣﺎﺭﻳﺎ ﺩﻣﻮﻋﻬﺎ ﺑﻌﻴﻨﻴﻦ ﺗﻔﻴﻀﺎﻥ ﺑﺎﻷﺳﻰ.,"Maria wiped the tears from her eyes, full of regret.","Maria wiped the tears from her eyes, full of regret.",Maria gözlerinden akan pişmanlık dolu göz yaşlarını sildi.
,"Seeing that expression, which so invited pity, {f:5:Beatrice} shrugged her shoulders and chuckled.",{f:5:Beatrice} shrugged her shoulders and chuckled at Maria's pitiable expression. ," Beatrice shrugged her shoulders and laughed at the pity that Maria's expression invited.",その憐れみを誘う表情に、ベアトリーチェは肩を竦めて、ふっと笑った。,その憐れみを誘う表情に、ベアトリーチェは肩を竦めて、ふっと笑った。,"{f:5:Беатриче} пожала плечами и засмеялась над жалостью, на которую напрашивался взгляд Марии.","Vendo aquela expressão, que a convidou com tanta pena, {f:5:Beatrice} deu de ombros e soltou um leve riso.",看着那副诱人心生怜悯的表情，贝阿朵莉切肩膀一耸，忽然笑了。,看著那副誘人心生憐憫的表情，貝阿朵莉切肩膀一聳，忽然笑了。,Beatrice alzò le spalle e rise alla pietà a cui induceva l'espressione di Maria.,"Seeing that expression, which so invited pity, {f:5:Beatrice} shrugged her shoulders and chuckled.","Al ver aquella expresión, que tanto invitaba a la compasión, {f:5:Beatrice} se encogió de hombros y soltó una risita.",ﺣﻴﻦ ﺭﺃﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺫﻟﻚ ﺍﻟﻮﺟﻪ ﺍﻟﺬﻱ ﻳﺴﺘﺪﺭّ ﺍﻟﺸﻔﻘﺔ، ﻫﺰّﺕ ﻛﺘﻔﻴﻬﺎ ﻭﺿﺤﻜﺖ ﺑﺨﻔﺔ.,"Seeing that expression, which so invited pity, {f:5:Beatrice} shrugged her shoulders and chuckled.","Seeing that expression, which so invited pity, {f:5:Beatrice} shrugged her shoulders and chuckled.",Acımaya davetiye çıkaran bu ifadeyi gören {f:5:Beatrice} omuzlarını silkti ve kıkırdadı.
{f:5:Beatrice},"""Very well. I will lend you power for the hidden art that can revive a rose.""","""Very well. I will lend you my power, the hidden art that can revive a rose."" ","""Very well. I will lend you power for the hidden art that can revive a rose.""",「良かろう。薔薇を蘇らせる秘術、…妾が力を貸してやろうぞ。」,「良かろう。薔薇を蘇らせる秘術、…妾が力を貸してやろうぞ」,"""Ну ладно. Я поделюсь с тобой могуществом для воплощения тайного искусства по воскрешению розы.""","""Muito bem. Eu emprestarei a você o poder da arte secreta que pode reviver uma rosa.""",「好吧。这复活玫瑰的秘术，…妾身就予以相助吧。」,「好吧。這復活玫瑰的秘術，…妾身就予以相助吧。」,"""Molto bene. Ti presterò il potere per l'arte nascosta che può resuscitare una rosa.""","""Very well. I will lend you power for the hidden art that can revive a rose.""","""Muy bien. Te prestaré poder para el arte oculto que puede revivir a una rosa.""","""ﺣﺴﻨًﺎ. ﺳﺄﻣﺪّﻙِ ﺑﻘﻮﺓٍ ﻟﻔﻦٍ ﺧﻔﻲ ﻳﺴﺘﻄﻴﻊ ﺇﺣﻴﺎﺀ ﻭﺭﺩﺓ.""","""Very well. I will lend you power for the hidden art that can revive a rose.""","""Very well. I will lend you power for the hidden art that can revive a rose.""","""Pekâlâ. Bir gülü canlandırabilecek gizli sanat için sana güç vereceğim."""
Ushiromiya Maria,"""Really?!""","""Really?!"" ","""Really?!""",「本当ッ？！」,「本当ッ？！」,"""Правда?!""","""Mesmo?!""",「真的？！」,「真的？！」,"""Davvero?!""","""Really?!""","""¡¿En serio?!""","""ﺣﻘًﺎ؟!""","""Really?!""","""Really?!""","""Gerçekten mi?!"""
{f:5:Beatrice},"""Yes. ......Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, search for the soul of the wandering rose with the eyes of your heart.""","""Indeed. ...Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, and search for the soul of the wandering rose with the eyes of your heart."" ","""Hmm. ......Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, search for the soul of the wandering rose with the eyes of your heart.""",「うむ。……ではそなたの心の力を集中させるがいい。目を閉じ、雨を忘れ風を忘れ、彷徨する薔薇の魂を心の目で探すのだ。」,「うむ。……ではそなたの心の力を集中させるがいい。目を閉じ、雨を忘れ風を忘れ、彷徨する薔薇の魂を心の目で探すのだ」,"""Хм‐м. ......Ну что ж, сосредоточься на силе своего сердца. Закрой глаза, забудь о ветре с дождём и поищи душу блуждающей розы глазами своего сердца.""","""Sim. ......Muito bem, concentre o poder em seu coração. Feche sua pálpebras, esqueça a chuva, esqueça o vento, e procure pela alma errante da rosa com os olhos de seu coração.""",「嗯。……那么，集中起汝的心之力吧。闭上眼睛，忘记雨忘记风，用心眼去寻找彷徨的玫瑰之魂。」,「嗯。……那麼，集中起汝的心之力吧。閉上眼睛，忘記雨忘記風，用心眼去尋找彷徨的玫瑰之魂。」,"""Hmm. ... Bene allora, concentra il potere del tuo cuore. Chiudi gli occhi, dimenticati della pioggia, del vento, cerca l'anima della rosa vagabonda con gli occhi del tuo cuore.""","""Yes. ......Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, search for the soul of the wandering rose with the eyes of your heart.""","""Sí. Entonces, concentra el poder de tu corazón. Cierra los ojos, olvídate de la lluvia, olvídate del viento, y busca el alma de la rosa errante con los ojos de tu corazón.""","""ﺑﺎﻟﻄﺒﻊ. ...ﻫﻴﺎ ﺇﺫًﺍ، ﺭﻛّﺰﻱ ﻗﻮﺓ ﻗﻠﺒﻚِ. ﺃﻏﻤﻀﻲ ﻋﻴﻨﻴﻚِ، ﺍﻧﺴﻲ ﺍﻟﻤﻄﺮ، ﺍﻧﺴﻲ ﺍﻟﺮﻳﺎﺡ، ﻭﺍﺑﺤﺜﻲ ﻋﻦ ﺭﻭﺡ ﺍﻟﻮﺭﺩﺓ ﺍﻟﺘﺎﺋﻬﺔ ﺑﻌﻴﻨﻲ ﻗﻠﺒﻚِ.""","""Yes. ......Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, search for the soul of the wandering rose with the eyes of your heart.""","""Yes. ......Well then, concentrate the power of your heart. Close your eyes, forget the rain, forget the wind, search for the soul of the wandering rose with the eyes of your heart.""","""Evet. ......O hâlde, kalbinin gücünü yoğunlaştır. Gözlerini yum, yağmuru unut, rüzgârı unut, kalbinin gözleriyle başıboş gülün ruhunu ara."""
Ushiromiya Maria,"""......Uu.""","""...Uu-."" ","""......Uu-.""",「……うー。」,「……うー」,"""......У‐у.""","""......Uu.""",「……呜——。」,「……嗚——。」,"""... Uu-.""","""......Uu.""","""... Uu.""","""...ﺃﻭﻭ.""","""......Uu.""","""......Uu.""","""......Uu."""
,"Maria closed her eyes.{n}Then, she repeated {f:5:Beatrice}'s poem‐like words...","Maria closed her eyes. Then, she repeated {f:5:Beatrice}'s song-like words... ","Maria closed her eyes. Then, she repeated Beatrice's song-like words...",真里亞は目を閉じる。そしてベアトリーチェの詠うような言葉を復唱する…。,真里亞は目を閉じる。{n}そしてベアトリーチェの詠うような言葉を復唱する…。,Мария закрыла глаза.{n}А затем она принялась повторять напоминающие песню слова {f:5:Беатриче}...,"Maria fechou seus olhos.{n}Então, ela repetiu as palavras de {f:5:Beatrice}, que soavam como um poema...",真里亚闭上双眼。{n}然后，复述了贝阿朵莉切那有如咏唱般的言词…。,真里亞閉上雙眼。{n}然後，複述了貝阿朵莉切那有如咏唱般的言詞…。,"Maria chiuse gli occhi. Poi, ripeté le parole di Beatrice che suonavano come una canzone...","Maria closed her eyes.{n}Then, she repeated {f:5:Beatrice}'s poem‐like words...","María cerró los ojos.{n}Luego, repitió las palabras poéticas de {f:5:Beatrice}...",ﺃﻏﻤﻀﺖ ﻣﺎﺭﻳﺎ ﻋﻴﻨﻴﻬﺎ،{n}ﺛﻢ ﺃﻋﺎﺩﺕ ﺗﺮﺩﻳﺪ ﻛﻠﻤﺎﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺸﺒﻴﻬﺔ ﺑﺎﻟﻘﺼﻴﺪﺓ...,"Maria closed her eyes.{n}Then, she repeated {f:5:Beatrice}'s poem‐like words...","Maria closed her eyes.{n}Then, she repeated {f:5:Beatrice}'s poem‐like words...",Maria gözlerini kapattı.{n}Ardından {f:5:Beatrice}'in şiir benzeri sözlerini tekrarladı...
{f:5:Beatrice},"""Come, try to remember. Rose, what form did you have?""","""Come, try to remember. Rose, what form did you have?"" ","""Come, try to remember. Rose, what form did you have?""",「さぁさ、思い出して御覧なさい。薔薇よ、そなたがどんな姿をしていたのか。」,「さぁさ、思い出して御覧なさい。薔薇よ、そなたがどんな姿をしていたのか」,"""Ну же, вспомни. Что за формы роза та была?""","""Vamos, busque recordar. Ó rosa, que forma tu possuías?""",「来——来，回想起来吧。玫瑰哟，汝原先是怎么个模样呀。」,「來——來，回想起來吧。玫瑰喲，汝原先是怎麼個模樣呀。」,"""Avanti, prova a ricordare. Rosa, che forma avevi?""","""Come, try to remember. Rose, what form did you have?""","""Vamos, intenta recordar. Rosa, ¿qué forma tenías?""","""ﻫﻴَّﺎ ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ... ﻳﺎ ﻭﺭﺩﺓ، ﻋﻠﻰ ﺃﻱّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ...""","""Come, try to remember. Rose, what form did you have?""","""Come, try to remember. Rose, what form did you have?""","""Gel, hatırlamaya çalış. Gül, senin nasıl bir formun vardı?"""
Ushiromiya Maria,"""...Come, try to remember. Rose, what form did you have...?""","""...Come, try to remember. Rose, what form did you have...?"" ","""...Come, try to remember. Rose, what form did you have...?""",「…さぁさ、思い出して御覧なさい。薔薇よ、そなたがどんな姿をしていたのか…。」,「…さぁさ、思い出して御覧なさい。薔薇よ、そなたがどんな姿をしていたのか…」,"""...Ну же, вспомни. Что за формы роза та была?""","""...Vamos, busque recordar. Ó rosa, que forma tu possuías...?""",「…来——来，回想起来吧。玫瑰哟，汝原先是怎么个模样呀…」,「…來——來，回想起來吧。玫瑰喲，汝原先是怎麼個模樣呀…」,"""... Avanti, prova a ricordare. Rosa, che forma avevi...?""","""...Come, try to remember. Rose, what form did you have...?""","""... Vamos, intenta recordar. Rosa, ¿qué forma tenías...?""","""...ﻫﻴَّﺎ ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ؟ ﻳﺎ ﻭﺭﺩﺓ، ﻋﻠﻰ ﺃﻱّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ...؟""","""...Come, try to remember. Rose, what form did you have...?""","""...Come, try to remember. Rose, what form did you have...?""","""...Gel, hatırlamaya çalış. Gül, senin nasıl bir formun vardı...?"""
{f:5:Beatrice},"""Don't look. Don't listen. And believe. ......Release the power of your soul from the cage of flesh that imprisons it. ............That's it. ......Good...""","""Don't look. Don't listen. And believe. ...Release the power of your soul from the cage of flesh that imprisons it. ......That's it. ...Good..."" ","""Don't look. Don't listen. And believe. ......Release the power of your soul from the cage of flesh that imprisons it. ............That's it. ......Good...""",「見るな。聞くな。そして信じよ。……肉の檻に閉じ込められし魂の力を解放せよ。………………そうだ。……良いぞ…。」,「見るな。聞くな。そして信じよ。……肉の檻に閉じ込められし魂の力を解放せよ。…………そうだ。……良いぞ…」,"""Взгляд не нужен. Слух не нужен. Вера лишь нужна. ......Плоть с душой — что сила в клетке, силе выход дай. ............Вот так. ......Молодец...""","""Não olhe. Não escute. Apenas acredite. ......Liberte o poder de sua alma que está aprisionado na gaiola de carne que a confina. ............É isso. ......Muito bem...""",「不要去看。不要去听。去相信。……解放那被关在肉体牢笼里的灵魂之力。………………就是这样。……很好…」,「不要去看。不要去聽。去相信。……解放那被關在肉體牢籠裡的靈魂之力。………………就是這樣。……很好…」,"""Non guardare. Non ascoltare. E credi. ... Rilascia il potere della tua anima dalla gabbia di carne che lo imprigiona. ... Così. ... Bene...""","""Don't look. Don't listen. And believe. ......Release the power of your soul from the cage of flesh that imprisons it. ............That's it. ......Good...""","""No mires. No escuches. Y cree. Libera el poder de tu alma que tu jaula de carne aprisiona. Sí, así. Bien...""","""ﻻ ﺗﻨﻈﺮﻱ. ﻻ ﺗُﺼﻐﻲ. ﻓﻘﻂ ﺁﻣﻨﻲ. ......ﺃﻃﻠﻘﻲ ﻗﻮﺓ ﺭﻭﺣﻚ ﻣﻦ ﺟﺴﺪﻙ ﺍﻟﺬﻱ ﻳﺴﺠﻨﻪ. ............ﻫﻜﺬﺍ ﺗﻤﺎﻣًﺎ. ......ﺃﺣﺴﻨﺖِ...""","""Don't look. Don't listen. And believe. ......Release the power of your soul from the cage of flesh that imprisons it. ............That's it. ......Good...""","""Don't look. Don't listen. And believe. ......Release the power of your soul from the cage of flesh that imprisons it. ............That's it. ......Good...""","""Bakma. Duyma. Ve inan. ......Ruhunun gücünü, onu hapseden et kafesinden kurtar. ............İşte böyle. ......Güzel..."""
