Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Maria,"""Uu-. Thank you."" ","""Uu. Thank you.""","""Uu-. Thank you."" ",「うー。ありがとう。」,「うー。ありがとう」,"""У‐у. Спасибо.""","""Uu. Obrigada.""","""Uu. Thank you.""",「嗚——。謝謝。」,「呜——。谢谢。」,"""Uu. Thank you.""","""Uu-. Grazie.""","""Uu. Thank you.""","""Uu. Thank you."""
,"She had planned on getting some sweet pastries for dinner, but since oden had been recommended to her, she would be having that tonight instead. ","She had planned on getting some sweet pastries for dinner like usual, but since oden had been recommended to her, she would be having that tonight instead.","She had planned on getting some sweet pastries for dinner, but since oden had been recommended to her, she would be having that tonight instead. ",いつものように菓子パンの夕食にするつもりだったが、おでんを勧められたため、今夜はおでんになった。,いつものように菓子パンの夕食にするつもりだったが、おでんを勧められたため、今夜はおでんになった。,"Она собирались купить на обед несколько сладких пирожных, но поскольку ей порекомендовали оден, она решила, что сегодня поест его.","Ela havia planejado comprar alguns pães doces para jantar como de costume, mas como foi recomendado oden para ela, ela teria que comê‐lo esta noite.","She had planned on getting some sweet pastries for dinner like usual, but since oden had been recommended to her, she would be having that tonight instead.",雖然本想買甜餡麵包當晚飯，不過因為被叔叔推薦了關東煮，所以今晚就換成吃關東煮了。,虽然本想买甜馅面包当晚饭，不过因为被叔叔推荐了关东煮，所以今晚就换成吃关东煮了。,"She had planned on getting some sweet pastries for dinner like usual, but since oden had been recommended to her, she would be having that tonight instead.","Aveva deciso di prendere qualche pasticcino per cena, ma visto che le era stato raccomandato l'oden, avrebbe preso quello per quella sera.","She had planned on getting some sweet pastries for dinner like usual, but since oden had been recommended to her, she would be having that tonight instead.","She had planned on getting some sweet pastries for dinner like usual, but since oden had been recommended to her, she would be having that tonight instead."
,Letting someone else determine the menu makes for an unexpected and interesting meal. ,Letting someone else determine the menu makes for an unexpected and interesting meal.,Letting someone else determine the menu makes for an unexpected and interesting meal. ,メニューを人に決めてもらうと、意外な食事になって、面白い。,メニューを人に決めてもらうと、意外な食事になって、面白い。,Позволить другому составить тебе меню может привести к неожиданной и интересной трапезе.,Deixar outra pessoa determinar o menu faz com que seja uma refeição inesperada e interessante.,Letting someone else determine the menu makes for an unexpected and interesting meal.,由別人幫忙出主意，變成了意外的晚餐，好有趣。,由别人帮忙出主意，变成了意外的晚餐，好有趣。,Letting someone else determine the menu makes for an unexpected and interesting meal.,Lasciare che qualcun altro scelga il menu fa in modo che sia un pasto imprevisto e interessante.,Letting someone else determine the menu makes for an unexpected and interesting meal.,Letting someone else determine the menu makes for an unexpected and interesting meal.
,"...Very often, Maria had to decide what her dinner would be on her own, so it was easy for the menus to get a little one-sided. So, it felt fun to have a meal she hadn't anticipated... ","......Very often, Maria had to decide on her own what to have for dinner, so it was easy for the menu to get a little one‐sided. So it felt fun to look forward to a meal she hadn't anticipated...","...Very often, Maria had to decide what her dinner would be on her own, so it was easy for the menus to get a little one-sided. So, it felt fun to have a meal she hadn't anticipated... ",……真里亞は自分ひとりで夕食を決めなければならないことが多かったので、メニューも偏りやすい。だから、そういう予期せぬ食事に楽しさを感じるのだった…。,……真里亞は自分ひとりで夕食を決めなければならないことが多かったので、メニューも偏りやすい。だから、そういう予期せぬ食事に楽しさを感じるのだった…。,"......Марии очень часто самой приходилось решать, что есть на обед, поэтому меню быстро становились слегка однообразными. Поэтому ей было весело от предвкушения, что сегодня она отведает блюдо, на которое не рассчитывала.","......Muitas vezes, a Maria precisa decidir por conta própria o que irá jantar, por isso é fácil que o cardápio acabe sendo sempre parecido. Por isso ela achava divertido esperar por refeições que não estavam nos seus planos...","......Very often, Maria had to decide on her own what to have for dinner, so it was easy for the menu to get a little one‐sided. So it felt fun to look forward to a meal she hadn't anticipated...",……由於真里亞經常不得不自己一個人決定晚餐吃什麼，所以吃的東西有點偏。所以，這種預料之外的晚餐能令她感到新鮮感…。,……由于真里亚经常不得不自己一个人决定晚餐吃什么，所以吃的东西有点偏。所以，这种预料之外的晚餐能令她感到新鲜感…。,"......Very often, Maria had to decide on her own what to have for dinner, so it was easy for the menu to get a little one‐sided. So it felt fun to look forward to a meal she hadn't anticipated...","... Molto spesso, Maria aveva scelto da sola come sarebbe stata la cena, così era facile che i menu diventassero un po' sbilanciati. Quindi sembrava divertente avere un pasto che non aveva anticipato...","......Very often, Maria had to decide on her own what to have for dinner, so it was easy for the menu to get a little one‐sided. So it felt fun to look forward to a meal she hadn't anticipated...","......Very often, Maria had to decide on her own what to have for dinner, so it was easy for the menu to get a little one‐sided. So it felt fun to look forward to a meal she hadn't anticipated..."
Sakutarou,"‘Uryu-! Thanks for giving us extra, Mister!’ ","‘Uryuu! Thanks for giving us extra, mister!’","‘Uryu-! Thanks for giving us extra, Mister!’ ",『うりゅー！　おじさん、オマケしてくれてありがとう！』,『うりゅー！　おじさん、オマケしてくれてありがとう！』,"{p:0:『}Урю! Спасибо, что дали нам дополнительную еду!{p:0:』}","‘Uryuu! Obrigado por nos dar um extra, senhor!’","‘Uryuu! Thanks for giving us extra, mister!’",『嗚溜——！謝謝叔叔給偶們加料！』,『呜溜——！谢谢叔叔给偶们加料！』,"‘Uryuu! Thanks for giving us extra, mister!’","{p:0:『}Uryu-! Grazie per averci dato degli extra, Mister!{p:0:』}","‘Uryuu! Thanks for giving us extra, mister!’","‘Uryuu! Thanks for giving us extra, mister!’"
,"""Send my regards to your other friends at home. No stuffing yourself on your way back. Go straight home and eat it there."" ","""Send my regards to your other friends at home. No nibbling at it on the way home, now. Go straight home and eat it there.""","""Send my regards to your other friends at home. No stuffing yourself on your way back. Go straight home and eat it there."" ",「お家にいる他のお友達たちにもよろしくねー。途中で摘み食いしちゃ駄目だよ。まっすぐお家へ帰ってから食べるんだよ。」,「お家にいる他のお友達たちにもよろしくねー。途中で摘み食いしちゃ駄目だよ。まっすぐお家へ帰ってから食べるんだよ」,"""Передай от меня привет другим друзьям дома. И не ешь по дороге домой. Ступай домой и поешь там.""","""Mande meus cumprimentos aos seus amigos que estão em casa. Sem ficar comendo no caminho para casa. Vá direto para casa e coma lá.""","""Send my regards to your other friends at home. No nibbling at it on the way home, now. Go straight home and eat it there.""",「代我向在家裡的其他小伙伴們問聲好——。不要在路上偷吃哦。直接回家後再吃哦。」,「代我向在家里的其他小伙伴们问声好——。不要在路上偷吃哦。直接回家后再吃哦。」,"""Send my regards to your other friends at home. No nibbling at it on the way home, now. Go straight home and eat it there.""","""Manda i miei saluti agli altri vostri amici a casa. Non abbuffarti sulla strada di casa. Torna subito a casa e mangialo lì.""","""Send my regards to your other friends at home. No nibbling at it on the way home, now. Go straight home and eat it there.""","""Send my regards to your other friends at home. No nibbling at it on the way home, now. Go straight home and eat it there."""
Ushiromiya Maria,"""Uu-! Thanks Mister!!"" ","""Uu! Thanks, mister!!""","""Uu-! Thanks Mister!!"" ",「うー！　おじさん、ありがとー！！」,「うー！　おじさん、ありがとー！！」,"""У‐у! Спасибо, дядя!""","""Uu! Obrigada, senhor!!""","""Uu! Thanks, mister!!""",「嗚——！謝謝叔叔——！！」,「呜——！谢谢叔叔——！！」,"""Uu! Thanks, mister!!""","""Uu-! Grazie Mister!!""","""Uu! Thanks, mister!!""","""Uu! Thanks, mister!!"""
,Maria raised the bag with the oden container high... ,Maria held the bag with the oden container high for all to see......,Maria raised the bag with the oden container high... ,真里亞は、おでんの容器の入ったレジ袋を高々と上げるのだった……。,真里亞は、おでんの容器の入ったレジ袋を高々と上げるのだった……。,Мария высоко подняла сумку с упаковкой с оденом...,Maria pegou a sacola com o pote de oden e levantou para olhar......,Maria held the bag with the oden container high for all to see......,真里亞高高拎起了裝有盛放關東煮的容器的塑料袋……。,真里亚高高拎起了装有盛放关东煮的容器的塑料袋……。,Maria held the bag with the oden container high for all to see......,Maria alzò la borsa con il contenitore di oden in alto...,Maria held the bag with the oden container high for all to see......,Maria held the bag with the oden container high for all to see......
Ushiromiya Maria,"""............ ......Huh...?"" ","""................................. .........Huh......?""","""............ ......Huh...?"" ",「……………………………。………あれ……？」,「……………………………。………あれ……？」,"""..............................А?""","""................................. .........Ué......?""","""................................. .........Huh......?""",「……………………………。………啊咧……？」,「……………………………。………啊咧……？」,"""................................. .........Huh......?""","""... Huh...?""","""................................. .........Huh......?""","""................................. .........Huh......?"""
Sakutarou,"‘...Uryu? What is it, Maria?’ ","‘......Uryu? What is it, Maria?’","‘...Uryu? What is it, Maria?’ ",『……うりゅ？　どうしたの、真里亞？』,『……うりゅ？　どうしたの、真里亞？』,"{p:0:『}.......Урю? Что случилось, Мария?{p:0:』}","‘......Uryu? O que foi, Maria?’","‘......Uryu? What is it, Maria?’",『……嗚溜？怎麼了，真里亞？』,『……呜溜？怎么了，真里亚？』,"‘......Uryu? What is it, Maria?’","{p:0:『}... Uryu? Cosa c'è, Maria?{p:0:』}","‘......Uryu? What is it, Maria?’","‘......Uryu? What is it, Maria?’"
Ushiromiya Maria,"""......The key isn't in my pocket."" ",""".........The key isn't in my pocket.""","""......The key isn't in my pocket."" ",「………ポケットに鍵がない。」,「………ポケットに鍵がない」,""".......У Марии в кармане нет ключа.""",""".........A chave não está no meu bolso.""",""".........The key isn't in my pocket.""",「………口袋裡沒鑰匙。」,「………口袋里没钥匙。」,""".........The key isn't in my pocket.""","""... La chiave non è nella tasca di Maria.""",""".........The key isn't in my pocket.""",""".........The key isn't in my pocket."""
,"Standing in front of the door to her house, Maria searched all over her body. ...The key to the house wasn't there. ","Standing in front of the door to her house, Maria searched and patted all over her body.{n}......The key to the house wasn't there.","Standing in front of the door to her house, Maria searched all over her body. ...The key to the house wasn't there. ",自宅の扉の前で、真里亞はぱたぱたと全身を探る。……家の鍵がないのだ。,自宅の扉の前で、真里亞はぱたぱたと全身を探る。{n}……家の鍵がないのだ。,"Стоя у дверей перед своим домом, Мария принялась охлопывать себя руками.{n}Ключа от дома при ней не было.","Parada na frente da porta de sua casa, Maria procurou e vasculhou, passando a mão por todo seu corpo.{n}......A chave da casa não estava lá.","Standing in front of the door to her house, Maria searched and patted all over her body.{n}......The key to the house wasn't there.",在自家門前，真里亞“叭噠叭噠”地全身翻找著。{n}……房門鑰匙不見了。,在自家门前，真里亚“叭哒叭哒”地全身翻找着。{n}……房门钥匙不见了。,"Standing in front of the door to her house, Maria searched and patted all over her body.{n}......The key to the house wasn't there.","Stando davanti alla porta di casa sua, Maria cercò ovunque su di lei. ... La chiave di casa non era là.","Standing in front of the door to her house, Maria searched and patted all over her body.{n}......The key to the house wasn't there.","Standing in front of the door to her house, Maria searched and patted all over her body.{n}......The key to the house wasn't there."
,"She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case. ","She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case.","She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case. ",いつも几帳面に同じポケットに入れる。だから他のポケットに入れてしまったわけはないのだが、念のため全身を探る。,いつも几帳面に同じポケットに入れる。だから他のポケットに入れてしまったわけはないのだが、念のため全身を探る。,"Она всегда методично клала его в один и тот же карман. Поэтому ей незачем было класть его в другой карман, но она на всякий случай обыскала всё своё тело.","Ela sempre colocava metodicamente no mesmo bolso. Por isso não havia como ela ter colocado em outro bolso, mas mesmo assim ela fez questão de procurar em todos os lugares.","She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case.",一直都守規矩地放在同一個口袋。雖然不可能在其他口袋中，但為了以防萬一，真里亞急切地找遍了全身。,一直都守规矩地放在同一个口袋。虽然不可能在其他口袋中，但为了以防万一，真里亚急切地找遍了全身。,"She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case.","La metteva sempre metodicamente nella stessa tasca. Quindi non c'era modo che l'avesse messa in un'altra tasca, ma cercò comunque ovunque su di lei per sicurezza.","She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case.","She always methodically put it in the same pocket. So there was no way she had put it in another pocket, but she searched her whole body just in case."
,"...Unsurprisingly, it wasn't there. ",......It really wasn't there.,"...Unsurprisingly, it wasn't there. ",……やっぱりなかった。,……やっぱりなかった。,".....И, разумеется, ничего не нашла.",......Realmente não estava lá.,......It really wasn't there.,……果然沒有。,……果然没有。,......It really wasn't there.,"... Come previsto, non c'era.",......It really wasn't there.,......It really wasn't there.
Sakutarou,‘Did you drop it when you took your wallet out...?’ ,‘Did you drop it when you took your wallet out......?’,‘Did you drop it when you took your wallet out...?’ ,『お財布を出した時に落とした……？』,『お財布を出した時に落とした……？』,"{p:0:『}Может, ты уронила его, когда вытаскивала бумажник?{p:0:』}",‘Você não deixou cair quando pegou sua carteira......?’,‘Did you drop it when you took your wallet out......?’,『會不會是拿錢包時掉了……？』,『会不会是拿钱包时掉了……？』,‘Did you drop it when you took your wallet out......?’,{p:0:『}L'hai fatta cadere quando hai tirato fuori il portafogli...?{p:0:』},‘Did you drop it when you took your wallet out......?’,‘Did you drop it when you took your wallet out......?’
Ushiromiya Maria,"""No. When I took my wallet out, I definitely felt it. I also felt it when I searched my pocket partway here. ","""No. Definitely felt it when I took my wallet out. Also definitely felt it when I checked my pocket on the way home.""","""No. When I took my wallet out, I definitely felt it. I also felt it when I searched my pocket partway here. ",「うぅん。お財布を出してしまう時には、ちゃんと手応えがあったもん。途中でポケットを探った時にもちゃんと手応えがあった。,「うぅん。お財布を出してしまう時には、ちゃんと手応えがあったもん。途中でポケットを探った時にもちゃんと手応えがあった」,"""Нет. Когда Мария вытаскивала бумажник, то точно ощутила ключ. Также пощупала его в кармане по дороге домой.","""Não. Tenho certeza que senti quando peguei minha carteira. Também tenho certeza que conferi meu bolso no caminho pra casa.""","""No. Definitely felt it when I took my wallet out. Also definitely felt it when I checked my pocket on the way home.""",「不是呀。拿出錢包時，有好好摸到的。在半路上把手伸進口袋時也有好好摸到的。」,「不是呀。拿出钱包时，有好好摸到的。在半路上把手伸进口袋时也有好好摸到的。」,"""No. Definitely felt it when I took my wallet out. Also definitely felt it when I checked my pocket on the way home.""","""No. Quando Maria ha tirato fuori il portafogli, c'era sicuramente. C'era quando Maria ha cercato in tasca venendo qui.","""No. Definitely felt it when I took my wallet out. Also definitely felt it when I checked my pocket on the way home.""","""No. Definitely felt it when I took my wallet out. Also definitely felt it when I checked my pocket on the way home."""
Ushiromiya Maria,"...It was there until partway. I didn't drop it! Uu-uu-uu-...!"" ","""......It was there until partway. Didn't drop it! Uu‐uu‐uu...!""","...It was there until partway. I didn't drop it! Uu-uu-uu-...!"" ",……途中まではあったの。落としてなんかいない！　うーうーうー…！」,「……途中まではあったの。落としてなんかいない！　うーうーうー…！」,"""Он был в кармане на полпути домой. Не роняла его! У‐у‐у‐у‐у!""","""......Estava com ela até metade do caminho. Não deixei cair! Uu‐uu‐uu...!""","""......It was there until partway. Didn't drop it! Uu‐uu‐uu...!""",「……半路上還在的。才沒有掉呢！嗚——嗚——嗚——…！」,「……半路上还在的。才没有掉呢！呜——呜——呜——…！」,"""......It was there until partway. Didn't drop it! Uu‐uu‐uu...!""","... C'era fino a questo punto. Non l'ha fatta cadere! Uu-uu-uu-...!""","""......It was there until partway. Didn't drop it! Uu‐uu‐uu...!""","""......It was there until partway. Didn't drop it! Uu‐uu‐uu...!"""
,"Even though the late autumn wind had been bearable when Maria had been thinking of returning home, where the heater was, now that she was confused and had lost her key, that wind tormented her. ","The late autumn wind had been made bearable by the thought of the heater that was waiting at home, but now that Maria had lost her key and had no idea what to do, she was really feeling it.","Even though the late autumn wind had been bearable when Maria had been thinking of returning home, where the heater was, now that she was confused and had lost her key, that wind tormented her. ",家に帰れば暖房があると思えばこそ耐えられる晩秋の外気も、鍵をなくし、途方に暮れる真里亞には堪えるものだった。,家に帰れば暖房があると思えばこそ耐えられる晩秋の外気も、鍵をなくし、途方に暮れる真里亞には堪えるものだった。,"И хотя ветер поздней осенью был вполне выносим, когда Мария подумывала вернуться домой к тёплым батареям, то теперь, когда она потеряла ключ и оказалась в замешательстве, ей приходилось терпеть его.","O vento do fim de outono já havia sido superado pelo pensamento do aquecedor que estava esperando em casa, mas agora que Maria havia perdido a chave e não fazia ideia do que fazer, ela começou a senti‐lo.","The late autumn wind had been made bearable by the thought of the heater that was waiting at home, but now that Maria had lost her key and had no idea what to do, she was really feeling it.",這想著回家後就有暖氣了，才能忍受得住的晚秋的戶外空氣，對丟了鑰匙，走投無路的真里亞來說可並不好受。,这想着回家后就有暖气了，才能忍受得住的晚秋的户外空气，对丢了钥匙，走投无路的真里亚来说可并不好受。,"The late autumn wind had been made bearable by the thought of the heater that was waiting at home, but now that Maria had lost her key and had no idea what to do, she was really feeling it.","Anche se il vento di fine autunno era stato sopportabile quando Maria stava pensando di ritornare a casa, dove c'era la stufa, ora che era confusa e aveva perso la sua chiave, doveva affrontarlo.","The late autumn wind had been made bearable by the thought of the heater that was waiting at home, but now that Maria had lost her key and had no idea what to do, she was really feeling it.","The late autumn wind had been made bearable by the thought of the heater that was waiting at home, but now that Maria had lost her key and had no idea what to do, she was really feeling it."
,"But no matter how hard she searched, she couldn't find her key. She turned out all her pockets and even tried taking off her jacket and hitting it, but to no avail. ","But no matter how hard she searched, she couldn't find her key. She turned out all her pockets, and even tried taking off her jacket and hitting it, but to no avail.","But no matter how hard she searched, she couldn't find her key. She turned out all her pockets and even tried taking off her jacket and hitting it, but to no avail. ",しかし、いくら探しても鍵は見つからない。全てのポケットを引っ繰り返し、着ていた上着を脱いで叩いてもみたが駄目だった。,しかし、いくら探しても鍵は見つからない。全てのポケットを引っ繰り返し、着ていた上着を脱いで叩いてもみたが駄目だった。,"Но как бы усердно она не искала, ей так и не удалось найти утерянный ключ. Она вывернула все карманы и даже сняла и встряхнула свою куртку, но безрезультатно.","Mas não importava o quanto ela procurasse, ela não conseguia encontrar a chave. Ela procurou em todos os bolsos, até tirou sua jaqueta e bateu nela, mas sem sucesso.","But no matter how hard she searched, she couldn't find her key. She turned out all her pockets, and even tried taking off her jacket and hitting it, but to no avail.",可是，怎麼找都找不到鑰匙。雖然她有試過翻遍所有口袋，脫下上衣拚命地拍，但是照樣沒收獲。,可是，怎么找都找不到钥匙。虽然她有试过翻遍所有口袋，脱下上衣拼命地拍，但是照样没收获。,"But no matter how hard she searched, she couldn't find her key. She turned out all her pockets, and even tried taking off her jacket and hitting it, but to no avail.","Ma non importava quanto la cercasse, non la trovava. Si svuotò tutte le tasche, e provò anche a togliersi la giacca e a scrollarla, ma inutilmente.","But no matter how hard she searched, she couldn't find her key. She turned out all her pockets, and even tried taking off her jacket and hitting it, but to no avail.","But no matter how hard she searched, she couldn't find her key. She turned out all her pockets, and even tried taking off her jacket and hitting it, but to no avail."
,"...Of course, she also turned the knapsack Sakutaro was in upside down, but the key didn't come out. ","......Of course, she also turned the knapsack Sakutaro was in upside down, but no key came out.","...Of course, she also turned the knapsack Sakutaro was in upside down, but the key didn't come out. ",……もちろん、さくたろの入っているナップザックだって引っ繰り返してみたが、鍵が出てくることはなかった。,……もちろん、さくたろの入っているナップザックだって引っ繰り返してみたが、鍵が出てくることはなかった。,"Сумку она тоже перевернула, и Сакутаро оказался вниз головой, но ключ не выпал.","......É claro, ela também virou sua sacochila, onde estava Sakutaro, de cabeça para baixo, mas nenhuma chave saiu dela.","......Of course, she also turned the knapsack Sakutaro was in upside down, but no key came out.",……當然，裝著櫻太郎的小背包也被翻了個遍，但是鑰匙並不在那兒。,……当然，装着樱太郎的小背包也被翻了个遍，但是钥匙并不在那儿。,"......Of course, she also turned the knapsack Sakutaro was in upside down, but no key came out.","... Naturalmente, rovesciò anche lo zaino in cui stava Sakutarou, ma la chiave non uscì.","......Of course, she also turned the knapsack Sakutaro was in upside down, but no key came out.","......Of course, she also turned the knapsack Sakutaro was in upside down, but no key came out."
Ushiromiya Maria,"""......Uu-. ......Uu-uu-uu-!!!"" ",""".........Uu. .........Uu‐uu‐uu!!!""","""......Uu-. ......Uu-uu-uu-!!!"" ",「………うー。………うーうーうー！！！」,「………うー。………うーうーうー！！！」,""".......У‐у. У‐у‐у‐у‐у‐у!""",""".........Uu. .........Uu‐uu‐uu!!!""",""".........Uu. .........Uu‐uu‐uu!!!""",「………嗚——。………嗚——嗚——嗚——！！！」,「………呜——。………呜——呜——呜——！！！」,""".........Uu. .........Uu‐uu‐uu!!!""","""... Uu-. ... Uu-uu-uu-!!!""",""".........Uu. .........Uu‐uu‐uu!!!""",""".........Uu. .........Uu‐uu‐uu!!!"""
,"Something that should have been there...wasn't where it was supposed to be. Why isn't the key there, when I didn't do anything wrong? ","Something that should have been there...wasn't where it was supposed to be.{n}Why isn't the key there, when I didn't do anything wrong?","Something that should have been there...wasn't where it was supposed to be. Why isn't the key there, when I didn't do anything wrong? ",あるはずのものが、あるべきところにない。自分は悪くないのに、なぜか鍵がない。,あるはずのものが、あるべきところにない。{n}自分は悪くないのに、なぜか鍵がない。,"Предмета, которому полагалось там находиться, там не было.{n}Почему там нет ключа, когда Мария не сделала ничего плохого?",Algo que deveria estar lá...não estava onde supostamente deveria estar.{n}Por que a chave não está aqui se não fiz nada de errado?,"Something that should have been there...wasn't where it was supposed to be.{n}Why isn't the key there, when I didn't do anything wrong?",明明該有的東西，不在明明該在的地方。{n}自己明明沒有犯錯，鑰匙卻不知為何不見了。,明明该有的东西，不在明明该在的地方。{n}自己明明没有犯错，钥匙却不知为何不见了。,"Something that should have been there...wasn't where it was supposed to be.{n}Why isn't the key there, when I didn't do anything wrong?","Qualcosa che avrebbe dovuto essere lì... non era dove avrebbe dovuto essere. Perché la chiave non è qui, quando Maria non ha fatto niente di sbagliato","Something that should have been there...wasn't where it was supposed to be.{n}Why isn't the key there, when I didn't do anything wrong?","Something that should have been there...wasn't where it was supposed to be.{n}Why isn't the key there, when I didn't do anything wrong?"
,...Why isn't it?! Why?! Why...?!!! ,......Why isn't it?!{n}Why?! Why...?!!!,...Why isn't it?! Why?! Why...?!!! ,……何でないの？！どうしてッ！　どうして…ッ！！！,……何でないの？！{n}どうしてッ！　どうして…ッ！！！,Почему?!{n}Почему?! Почему?!!,......Por que não está aqui?!{n}Por quê?! Por quê...?!!!,......Why isn't it?!{n}Why?! Why...?!!!,……為什麼不見了？！{n}為什麼？！為什麼…？！！！,……为什么不见了？！{n}为什么？！为什么…？！！！,......Why isn't it?!{n}Why?! Why...?!!!,... Perché non c'è?! Perché?! Perché...?!!!,......Why isn't it?!{n}Why?! Why...?!!!,......Why isn't it?!{n}Why?! Why...?!!!
,"Maria was cold and frustrated and angry, and she stamped on the ground... The bottom of her foot throbbed, but that didn't lessen her frustration. ","Maria stamped on the ground, cold and frustrated and angry...{n}The bottom of her foot throbbed, but even so, it didn't lessen her frustration.","Maria was cold and frustrated and angry, and she stamped on the ground... The bottom of her foot throbbed, but that didn't lessen her frustration. ",真里亞は寒くて悔しくて腹立たしくて、地団太を踏む…。足の裏がジンジンするが、それでも悔しいのが収まることはない。,真里亞は寒くて悔しくて腹立たしくて、地団太を踏む…。{n}足の裏がジンジンするが、それでも悔しいのが収まることはない。,"Замёрзшая, раздосадованная и злая Мария затопала ногами.{n}У неё запульсировали ступни, но от этого ей не полегчало.","Maria chutou o chão, com frio, frustrada e zangada...{n}A sola de seu pé estava latejando, mas isso não diminuiu sua frustração.","Maria stamped on the ground, cold and frustrated and angry...{n}The bottom of her foot throbbed, but even so, it didn't lessen her frustration.",真里亞又冷又懊惱又生氣，使勁地跺腳…。{n}雖然腳底板都跺疼了，但即便如此，還是無法壓住怨氣。,真里亚又冷又懊恼又生气，使劲地跺脚…。{n}虽然脚底板都跺疼了，但即便如此，还是无法压住怨气。,"Maria stamped on the ground, cold and frustrated and angry...{n}The bottom of her foot throbbed, but even so, it didn't lessen her frustration.","Maria aveva freddo, era frustrata e arrabbiata, e pestò i piedi sul terreno... {n}La pianta del suo piede batteva forte, ma questo non diminuiva la sua frustrazione.","Maria stamped on the ground, cold and frustrated and angry...{n}The bottom of her foot throbbed, but even so, it didn't lessen her frustration.","Maria stamped on the ground, cold and frustrated and angry...{n}The bottom of her foot throbbed, but even so, it didn't lessen her frustration."
,"...At the same time, her tears poured out. ","......Before long, bitter tears were pouring down her face.","...At the same time, her tears poured out. ",……その内、ぽろぽろと悔し涙まで零れ出す。,……その内、ぽろぽろと悔し涙まで零れ出す。,Одновременно с этим слезы хлынули у неё из глаз.,"......Depois de um tempo, lágrimas amargas começaram a escorrer pelo seu rosto.","......Before long, bitter tears were pouring down her face.",……過了一會兒，連委屈的淚水都“嘩嘩”地淌下來了。,……过了一会儿，连委屈的泪水都“哗哗”地淌下来了。,"......Before long, bitter tears were pouring down her face.","... Nello stesso momento, le sue lacrime sgorgarono.","......Before long, bitter tears were pouring down her face.","......Before long, bitter tears were pouring down her face."
Ushiromiya Maria,"""...Uu-. ...Uu-!! Uuuu---!!"" ","""......Uu. ......Uu!! Uuuu!!""","""...Uu-. ...Uu-!! Uuuu---!!"" ",「……うー。……うー！！　うーーー！！」,「……うー。……うー！！　うーーー！！」,""".....У‐у. .....У‐у! У‐у‐у‐у!!!""","""......Uu. ......Uu!! Uuuu!!""","""......Uu. ......Uu!! Uuuu!!""",「……嗚——。……嗚——！！嗚——————！！」,「……呜——。……呜——！！呜——————！！」,"""......Uu. ......Uu!! Uuuu!!""","""... Uu-. ... Uu-!! Uuuu--!!""","""......Uu. ......Uu!! Uuuu!!""","""......Uu. ......Uu!! Uuuu!!"""
,"It wasn't her fault. So, it was someone else's fault. ",It wasn't her fault. So it was someone else's.,"It wasn't her fault. So, it was someone else's fault. ",自分は悪くない。だから誰かが悪い。,自分は悪くない。だから誰かが悪い。,Она была не виновата. В этом был виноват кто‐то другой.,Não era culpa dela. Então deveria ser de outra pessoa.,It wasn't her fault. So it was someone else's.,不是自己的錯。所以是別人的錯。,不是自己的错。所以是别人的错。,It wasn't her fault. So it was someone else's.,Non era colpa sua. Quindi era colpa di qualcuno.,It wasn't her fault. So it was someone else's.,It wasn't her fault. So it was someone else's.
,But Maria didn't know who that someone was...and could do nothing but continue to let out a moan of anger. ,"But Maria didn't know who that someone was, and could do nothing but continue to let out a moan of anger.",But Maria didn't know who that someone was...and could do nothing but continue to let out a moan of anger. ,でも、その誰かが誰かわからなくて、真里亞は怒りの唸り声を上げ続ける他なかった。,でも、その誰かが誰かわからなくて、真里亞は怒りの唸り声を上げ続ける他なかった。,"Но Мария не знала, кем был этот кто‐то другой, и могла лишь только стонать от злости.","Mas Maria não sabia de quem era, e não podia fazer nada além de continuar a gemer com raiva.","But Maria didn't know who that someone was, and could do nothing but continue to let out a moan of anger.",但是，不知道這個別人是誰，真里亞只好不停地發出懊惱的低吟。,但是，不知道这个别人是谁，真里亚只好不停地发出懊恼的低吟。,"But Maria didn't know who that someone was, and could do nothing but continue to let out a moan of anger.","Ma Maria non sapeva chi fosse questo qualcuno, e non poteva fare nient'altro se non continuare a emettere gemiti di rabbia.","But Maria didn't know who that someone was, and could do nothing but continue to let out a moan of anger.","But Maria didn't know who that someone was, and could do nothing but continue to let out a moan of anger."
