Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here..."" ","""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here...""","""Is that okay? If, by chance, Lady Bernkastel does drop by here...""",「大丈夫であるか？　もし万一、ベルンカステル卿がここに来るようなことがあったら…。」,「大丈夫であるか？　もし万一、ベルンカステル卿がここに来るようなことがあったら…」,"""А ничего? Если леди {f:5:Бернкастель} случайно заглянет сюда...""","""Tudo bem? Se, por acaso, a Lady {f:5:Bernkastel} aparecer aqui...""","""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here...""",「沒問題嗎？要是萬一，貝倫卡斯泰露卿來到這裡的話…」,「没问题吗？要是万一，贝伦卡斯泰露卿来到这里的话…」,"""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here...""","""Va bene come cosa? Se per caso Lady Bernkastel passasse di qui...""","""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here...""","""Is that okay? If, by chance, Lady {f:5:Bernkastel} does drop by here..."""
{f:5:Lambdadelta},"""On this game board, they're my pieces, okay? And I can't wait to see the look on that kid's face when she bumps into them in a place like this. *giggle*giggle*giggle*!"" ","""On this game board, they're my pieces, okay? And I'd love to see the look on that kid's face if she bumps into them in a place like this. *giggle*giggle*giggle*!""","""On this game board, they're my pieces, okay? And I can't wait to see the look on that kid's face when she bumps into them in a place like this. *giggle*giggle*giggle*!""",「このゲーム盤の上では私の駒よ？　こんなところでひょっこり再会したら、あの子がどんな表情を浮かべるか、見てみたくて。くっすくすくすくす！」,「このゲーム盤の上では私の駒よ？　こんなところでひょっこり再会したら、あの子がどんな表情を浮かべるか、見てみたくて。くっすくすくすくす！」,"""На этой игровой доске они мои фигуры. И мне не терпится увидеть её лицо, когда она застанет их тут. *хи‐хи*хи‐хи*хи‐хи*!""","""Neste tabuleiro, eles são minhas peças, certo? E eu adoraria ver o olhar no rosto daquela criança se ela acabasse encontrando suas ex‐peças aqui. *risos*risos*risos*!""","""On this game board, they're my pieces, okay? And I'd love to see the look on that kid's face if she bumps into them in a place like this. *giggle*giggle*giggle*!""",「他們在這個遊戲盤上可是我的棋子哦？在這種地方偶然遇見的話，那孩子會露出什麼樣的表情呢，好想看啊。呵呵呵呵！」,「他们在这个游戏盘上可是我的棋子哦？在这种地方偶然遇见的话，那孩子会露出什么样的表情呢，好想看啊。呵呵呵呵！」,"""On this game board, they're my pieces, okay? And I'd love to see the look on that kid's face if she bumps into them in a place like this. *giggle*giggle*giggle*!""","""Su questo tavolo da gioco sono i miei pezzi, ok? E non posso aspettare di vedere l'espressione che farà quella ragazzina quando li incontrerà in un posto del genere. *giggle*giggle*giggle*!""","""On this game board, they're my pieces, okay? And I'd love to see the look on that kid's face if she bumps into them in a place like this. *giggle*giggle*giggle*!""","""On this game board, they're my pieces, okay? And I'd love to see the look on that kid's face if she bumps into them in a place like this. *giggle*giggle*giggle*!"""
Ushiromiya Battler,"""...I don't really get it, but you obviously brought them here for some shady reason."" ","""......I don't really get it, but you obviously brought them here for some shady reason.""","""......I don't really get it, but you obviously brought them here for some shady reason.""",「……よくわからんが、性悪なことを考えて連れてきたってことは理解したぜ。」,「……よくわからんが、性悪なことを考えて連れてきたってことは理解したぜ」,"""......Не совсем понимаю, но, видно, ты привела их сюда по тенистой причине.""","""......Eu não entendi muito bem, mas tá na cara que as trouxe aqui por um motivo bem escuso.""","""......I don't really get it, but you obviously brought them here for some shady reason.""",「……雖然不太清楚，不過我能理解估計是為了什麼心術不正的事而帶他們來的。」,「……虽然不太清楚，不过我能理解估计是为了什么心术不正的事而带他们来的。」,"""......I don't really get it, but you obviously brought them here for some shady reason.""","""... Non ho proprio capito, ma di certo li hai portati qui per qualche arcana ragione.""","""......I don't really get it, but you obviously brought them here for some shady reason.""","""......I don't really get it, but you obviously brought them here for some shady reason."""
{f:5:Lambdadelta},"""That's all for my gifts. I'll just hang around for the rest. I'm leaving the rest to you, the host."" ","""That's all for my gifts. And now I'll just kick back and enjoy the party. So, you're the host... Over to you.""","""That's all for my gifts. I'll just hang around for the rest. Okay, I'm leaving the rest to you, the host.""",「私の手土産はこれで終わり。あとはのんびりくつろがせてもらうわ。じゃ、あとはホストのあんたに譲るわね。」,「私の手土産はこれで終わり。あとはのんびりくつろがせてもらうわ。じゃ、あとはホストのあんたに譲るわね」,"""Вот и все мои подарки. Теперь просто буду болтаться без дела. Ну что, остальное за тобой, хозяин.""","""Esse foi o meu presente. Agora vou voltar a aproveitar a festa. Então, você é o anfitrião... Por aqui.""","""That's all for my gifts. And now I'll just kick back and enjoy the party. So, you're the host... Over to you.""",「我的禮物就這些了。之後就悠閑地放鬆放鬆吧。那，之後的主持工作就交給你了。」,「我的礼物就这些了。之后就悠闲地放松放松吧。那，之后的主持工作就交给你了。」,"""That's all for my gifts. And now I'll just kick back and enjoy the party. So, you're the host... Over to you.""","""E questo è quanto per i miei regali. Ora mi concedo un po' di sano relax. {n}Ok, lascio il resto a voi organizzatori.""","""That's all for my gifts. And now I'll just kick back and enjoy the party. So, you're the host... Over to you.""","""That's all for my gifts. And now I'll just kick back and enjoy the party. So, you're the host... Over to you."""
Zepar,"""Come, Lord {f:5:Battler}!"" ","""Come, Lord {f:5:Battler}!""","""Come, Lord BATTLER!""",「さぁ、バトラ卿！」,「さぁ、バトラ卿！」,"""Ну же, лорд {f:5:Баттлер}!""","""Venha, Lorde {f:5:Battler}!""","""Come, Lord {f:5:Battler}!""",「來，巴托拉卿！」,「来，巴托拉卿！」,"""Come, Lord {f:5:Battler}!""","""Avanti, Lord BATTLER!""","""Come, Lord {f:5:Battler}!""","""Come, Lord {f:5:Battler}!"""
Furfur,"""If you don't announce it, we can't start!"" ","""If you don't announce it, we can't start!""","""If you don't announce it, we can't start!""",「あなたが告げなきゃ始まらないッ。」,「あなたが告げなきゃ始まらないッ」,"""Объявляйте, иначе мы не начнём!""","""Não podemos começar se não anunciar!""","""If you don't announce it, we can't start!""",「你不宣告的話就無法開始。」,「你不宣告的话就无法开始。」,"""If you don't announce it, we can't start!""","""Se non dà l'annuncio, non possiamo iniziare!""","""If you don't announce it, we can't start!""","""If you don't announce it, we can't start!"""
,"""""The start of tonight's party at the end of this long, long game!!"""" ","""""The start of tonight's party at the end of this long, long game!!""""","""""The start of tonight's party at the end of this long, long game!!""""",「「今宵の、長きに渡るゲームの、お疲れ様パーティーの始まりを！！」」,「「今宵の、長きに渡るゲームの、お疲れ様パーティーの始まりを！！」」,"""""О начале сегодняшней вечеринки под конец долгой‐предолгой игры!!!""""","""""O início desta noite ao final deste longo jogo!!""""","""""The start of tonight's party at the end of this long, long game!!""""",「「來宣告今宵的，漫長的悠閑的，慰勞宴會的開始！！」」,「「来宣告今宵的，漫长的悠闲的，慰劳宴会的开始！！」」,"""""The start of tonight's party at the end of this long, long game!!""""","""""L'inizio della festa di stanotte alla fine di questo lungo, lungo gioco!!""""","""""The start of tonight's party at the end of this long, long game!!""""","""""The start of tonight's party at the end of this long, long game!!"""""
{f:5:Beatrice},"""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!"" ","""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!""","""Ladies and gentlemen, your silence please!! Our territory lord, Lord BATTLER, has a message he wishes to convey to you all...!""",「諸君、静粛に！！　我等が領主、バトラ卿のお言葉であるぞ…！」,「諸君、静粛に！！　我等が領主、バトラ卿のお言葉であるぞ…！」,"""Дамы и господа, прошу тишины! Слово предоставляется нашему территориальному лорду, лорду {f:5:Баттлеру}!..""","""Senhoras e senhores, peço seu silêncio!! O nosso Lorde territorial, o Lorde {f:5:Battler}, deseja transmitir uma mensagem a todos vocês...!""","""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!""",「諸位，肅靜！！吾等的領主，巴托拉卿要講話了…！」,「诸位，肃静！！吾等的领主，巴托拉卿要讲话了…！」,"""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!""","""Signore e signori, silenzio per favore!! Il nostro signore del territorio, Lord Battler, ha un messaggio che desidera comunicare a voi tutti...!""","""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!""","""Ladies and gentlemen, your silence please!! Our territory lord, Lord {f:5:Battler}, has a message he wishes to convey to you all...!"""
Ushiromiya Battler,"""Enough of that. It's embarrassing."" ","""Enough of that. It's embarrassing.""","""Enough of that. It's embarrassing.""",「よせやい、それ。何か恥ずかしい。」,「よせやい、それ。何か恥ずかしい」,"""Хватит уже. Мне неловко.""","""Chega disso. É embaraçoso.""","""Enough of that. It's embarrassing.""",「別這樣。多丟人啊。」,「别这样。多丢人啊。」,"""Enough of that. It's embarrassing.""","""Basta così. È imbarazzante.""","""Enough of that. It's embarrassing.""","""Enough of that. It's embarrassing."""
{f:5:Beatrice},"""Come on, it's a wife's responsibility. I'm not letting anyone else take it!"" ","""Come on, it's a wife's responsibility. I'm not letting anyone else take it!""","""Come on, it's a wife's responsibility. I'm not letting anyone else take it!""",「妻の大事な仕事であろうが。奪わせはせんっ。」,「妻の大事な仕事であろうが。奪わせはせんっ」,"""Да ладно, такова обязанность жены. Я никому не отдам её!""","""Qual é, é a responsabilidade da esposa! Não deixarei que ninguém mais faça isso!""","""Come on, it's a wife's responsibility. I'm not letting anyone else take it!""",「這可是妻子的重要工作。不會讓人奪走。」,「这可是妻子的重要工作。不会让人夺走。」,"""Come on, it's a wife's responsibility. I'm not letting anyone else take it!""","""Avanti, è il compito di una moglie. Non lascerò che lo faccia qualcun altro!""","""Come on, it's a wife's responsibility. I'm not letting anyone else take it!""","""Come on, it's a wife's responsibility. I'm not letting anyone else take it!"""
,Beato sulked and handed Battler a glass of champagne. ,Beato sulked and handed Battler a glass of champagne.,Beato sulked and handed Battler a glass of champagne.,ベアトは拗ねる仕草をしながら、戦人にシャンパンのグラスを渡す。,ベアトは拗ねる仕草をしながら、戦人にシャンパンのグラスを渡す。,Беато надулась и передала Баттлеру бокал шампанского.,Beato estufou as bochechas e entregou a Battler uma taça de champagne.,Beato sulked and handed Battler a glass of champagne.,貝阿朵裝作固執的樣子，把香檳杯子遞給戰人。,贝阿朵装作固执的样子，把香槟杯子递给战人。,Beato sulked and handed Battler a glass of champagne.,Beato mise il broncio e passò a Battler una coppa di champagne.,Beato sulked and handed Battler a glass of champagne.,Beato sulked and handed Battler a glass of champagne.
,"Come to think of it, everyone had a glass in their hands now. ","In fact, everyone had a glass in their hands now."," Come to think of it, everyone had a glass in their hands now.",気付けば、全員の手にシャンパンのグラスが握られていた。,気付けば、全員の手にシャンパンのグラスが握られていた。,К этому времени у всех в руках были бокалы.,"Na verdade, todos já estavam com taças na mão.","In fact, everyone had a glass in their hands now.",這才注意到，全員的手裡都握著裝滿香檳的杯子了。,这才注意到，全员的手里都握着装满香槟的杯子了。,"In fact, everyone had a glass in their hands now.","A pensarci, tutti avevano un bicchiere in mano.","In fact, everyone had a glass in their hands now.","In fact, everyone had a glass in their hands now."
Ushiromiya Rosa,"""Maria, you're a kid, so drink some sparkling cider instead!"" ","""Maria, you're a kid, so drink some juice instead!""","""Maria, you're a kid, so drink some juice instead!""",「真里亞は子供なんだから、ジュースにしなさいっ。」,「真里亞は子供なんだから、ジュースにしなさいっ」,"""Мария, ты ребёнок, поэтому пей сок!""","""Maria, você ainda é criança, então beba suco!""","""Maria, you're a kid, so drink some juice instead!""",「真里亞還是小孩，就喝果汁吧。」,「真里亚还是小孩，就喝果汁吧。」,"""Maria, you're a kid, so drink some juice instead!""","""Maria, sei una bambina, quindi bevi del succo!""","""Maria, you're a kid, so drink some juice instead!""","""Maria, you're a kid, so drink some juice instead!"""
Ushiromiya Maria,"""Uu-!! I want champagne too!"" ","""Uu!! I want champagne too!""","""Uu-!! I want champagne too!""",「うー！！　真里亞もシャンパンがいいー！」,「うー！！　真里亞もシャンパンがいいー！」,"""У‐у! Я тоже хочу шампанское!""","""Uu!! A Maria também quer champagne!""","""Uu!! I want champagne too!""",「嗚——！！真里亞也要香檳！」,「呜——！！真里亚也要香槟！」,"""Uu!! I want champagne too!""","""Uu-!! Anch'io voglio lo champagne!""","""Uu!! I want champagne too!""","""Uu!! I want champagne too!"""
Ushiromiya George,"""Hey, Maria-chan, why don't we drink some sparkling cider together."" ","""Hey, Maria‐chan, why don't we drink some juice together?""","""Hey, Maria-chan, why don't we drink some juice together.""",「ほら、真里亞ちゃんも僕とお揃いのジュースにしよう。」,「ほら、真里亞ちゃんも僕とお揃いのジュースにしよう」,"""Эй, Мария, давай вместе выпьем сока.""","""Ei, Maria‐chan, por que não bebemos suco juntos?""","""Hey, Maria‐chan, why don't we drink some juice together?""",「來，小真里亞就喝和我一樣的果汁吧。」,「来，小真里亚就喝和我一样的果汁吧。」,"""Hey, Maria‐chan, why don't we drink some juice together?""","""Ehi, Maria-chan, perché non beviamo del succo insieme.""","""Hey, Maria‐chan, why don't we drink some juice together?""","""Hey, Maria‐chan, why don't we drink some juice together?"""
Ushiromiya Jessica,"""Battler, our drinks are getting warm!"" ","""Battler, our drinks are getting warm!""","""Battler, our drinks are getting warm!""",「戦人ー、ぬるくなっちまうぞー！」,「戦人ー、ぬるくなっちまうぞー！」,"""Баттлер, наши напитки теплеют!""","""Battler, nossas bebidas estão esquentando!""","""Battler, our drinks are getting warm!""",「戰人——，氣氛要冷下來嘞——！」,「战人——，气氛要冷下来嘞——！」,"""Battler, our drinks are getting warm!""","""Battler, i nostri drink si stanno facendo caldi!""","""Battler, our drinks are getting warm!""","""Battler, our drinks are getting warm!"""
Ushiromiya Kinzo,"""Agreed. Begin, Battler."" ","""Agreed. Begin, Battler.""","""Agreed. Begin, Battler.""",「同感であるな。始めよ、戦人。」,「同感であるな。始めよ、戦人」,"""Согласен. Начинай, Баттлер.""","""Isso mesmo. Começa, Battler.""","""Agreed. Begin, Battler.""",「同感啊。快開始吧，戰人。」,「同感啊。快开始吧，战人。」,"""Agreed. Begin, Battler.""","""Vero. Comincia, Battler.""","""Agreed. Begin, Battler.""","""Agreed. Begin, Battler."""
Ronove,"""No objections, I see. This way please, Lord {f:5:Battler}."" ","""No objections, I see. This way please, Lord {f:5:Battler}.""","""No objections, I see. This way please, Lord BATTLER.""",「異議はありませんな。さぁ、こちらへどうぞ、バトラ卿。」,「異議はありませんな。さぁ、こちらへどうぞ、バトラ卿」,"""Возражений нет, как я вижу. Тогда прошу, лорд {f:5:Баттлер}.""","""Sem objeções. Por aqui, Lorde {f:5:Battler}.""","""No objections, I see. This way please, Lord {f:5:Battler}.""",「沒有異議。請到這邊來，巴托拉卿。」,「没有异议。请到这边来，巴托拉卿。」,"""No objections, I see. This way please, Lord {f:5:Battler}.""","""Nessuna obiezione, vedo. Prego, da questa parte, Lord BATTLER.""","""No objections, I see. This way please, Lord {f:5:Battler}.""","""No objections, I see. This way please, Lord {f:5:Battler}."""
,Ronove motioned towards the center of the room. ,Ronove motioned towards the center of the room.,Ronove motioned towards the center of the room.,ロノウェが中央を勧める。,ロノウェが中央を勧める。,Ронове жестом указал в центр помещения.,"Ronove gesticulou, indicando o centro do hall.",Ronove motioned towards the center of the room.,羅諾威在中央勸到。,罗诺威在中央劝到。,Ronove motioned towards the center of the room.,Ronove si mosse verso il centro della stanza.,Ronove motioned towards the center of the room.,Ronove motioned towards the center of the room.
,"When Battler stepped forward, everyone silently awaited his words. ","When Battler stepped forward, everyone silently awaited his words."," When Battler stepped forward, everyone silently awaited his words.",戦人がそこへ歩み出ると、一同は沈黙してその言葉を待った。,戦人がそこへ歩み出ると、一同は沈黙してその言葉を待った。,"Когда Баттлер вышел вперёд, все молча ждали его слов.","Quando Battler deu um passo à frente, todos ficaram em silêncio, aguardando suas palavras.","When Battler stepped forward, everyone silently awaited his words.",戰人走向那裡，大家都沉默著等待他的發言。,战人走向那里，大家都沉默着等待他的发言。,"When Battler stepped forward, everyone silently awaited his words.","Quando Battler si fece avanti, tutti attesero le sue parole in silenzio.","When Battler stepped forward, everyone silently awaited his words.","When Battler stepped forward, everyone silently awaited his words."
Ushiromiya Battler,"""Glad you all could make it!! This marks the end of my long game with Beato...! I've invited everyone who's been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!"" ","""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!""","""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!""",「よく集まってくれたな、みんなッ！！　長かった俺とベアトのゲームは、これで全ておしまいだ…！　これまで、駒として、プレイヤーとして、あるいはゲームマスターとして関わってきたみんなを、今宵は招待させていただいた！　どうか明けぬ夜を、存分に楽しんで欲しい！！」,「よく集まってくれたな、みんなッ！！　長かった俺とベアトのゲームは、これで全ておしまいだ…！　これまで、駒として、プレイヤーとして、あるいはゲームマスターとして関わってきたみんなを、今宵は招待させていただいた！　どうか明けぬ夜を、存分に楽しんで欲しい！！」,"""Рад, что все справились! Долгая игра между мной и Беато на этом подходит к концу!.. Я пригласил всех, кто участвовал в этой игре как фигура, игрок или Владелец игры! Надеюсь, вы в полной мере насладитесь этой нескончаемой ночью!""","""É bom ver que conseguiram, pessoal!! Isto marca o fim do meu longo jogo com a Beato...! Eu convidei aqui todos que fizeram parte deste jogo, no papel de peças, jogadores ou Game Master! Espero que aproveitem ao máximo esta noite interminável!!""","""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!""",「總算聚到一起了啊，大家！！漫長的我和貝阿朵的遊戲，到此就全部結束了…！將至今所有作為棋子、作為玩家、或者作為 GM 所相關的大家，都招待到今宵的這場宴會！請盡情享受，這不會迎來天明的夜晚吧！！」,「总算聚到一起了啊，大家！！漫长的我和贝阿朵的游戏，到此就全部结束了…！将至今所有作为棋子、作为玩家、或者作为 GM 所相关的大家，都招待到今宵的这场宴会！请尽情享受，这不会迎来天明的夜晚吧！！」,"""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!""","""Sono felice che ce l'abbiate fatta tutti!! Questo segna la fine del mio lungo gioco con Beato...! Ho invitato tutti quelli che vi hanno partecipato come pedina, giocatore o Game Master! Spero che vi godiate al massimo questa notte infinita!!""","""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!""","""Glad you could all make it!! This marks the end of my long game with Beato...! I've invited everyone who has been a part of this game as a piece, a player, or a Game Master! I hope you'll enjoy this unending night to the fullest!!"""
,Cheers. ,Cheers.,Cheers.,乾杯。,乾杯。,Ура.,Saúde.,Cheers.,乾杯。,干杯。,Cheers.,Cin cin.,Cheers.,Cheers.
,"""""Cheeeeeeeeeeers!!"""" ","""""Cheeeeeeeeeeers!!""""","""""Cheeeeeeeeeeers!!""""",「「乾杯ぁあああぁぁいい！！」」,「「乾杯ぁあああぁぁいい！！」」,"""""Ура‐а‐а‐а‐а!""""","""""Saúdeeeeeeee!!""""","""""Cheeeeeeeeeeers!!""""",「「乾杯——————！！」」,「「干杯——————！！」」,"""""Cheeeeeeeeeeers!!""""","""""Cin cin!!""""","""""Cheeeeeeeeeeers!!""""","""""Cheeeeeeeeeeers!!"""""
,"Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room... ","Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......","Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......",全員の発声とともにグラスが天を突き、その後、あちこちでグラスのぶつけ合いによる軽やかな音が響き渡った……。,全員の発声とともにグラスが天を突き、その後、あちこちでグラスのぶつけ合いによる軽やかな音が響き渡った……。,"Все подняли бокалы, и после по всему залу пронёсся тихий звук звенящего стекла......","Todos ergueram suas taças enquanto brindavam e, logos depois, o suave som das taças tinindo juntas foi ecoando pelo cômodo......","Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......",玻璃杯隨著全員的高呼一起舉向天空，之後，各處都響起玻璃杯互相敲擊的清脆聲音……。,玻璃杯随着全员的高呼一起举向天空，之后，各处都响起玻璃杯互相敲击的清脆声音……。,"Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......","Tutti alzarono il proprio calice al cielo per brindare, dopodiché, il delicato suono di vetro tintinnante si sentì per tutta la stanza...","Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......","Everyone raised their glasses to the heavens as they cheered, and afterward, the soft sound of glasses clinking together rang out across the room......"
,...Only I...was apart from all that fun noise. ,.........Only I......was apart from all the fun noise.,......Only I...was apart from all that fun noise.,………私ひとりだけが、……楽しい喧騒から、はぐれている。,………私ひとりだけが、……楽しい喧騒から、はぐれている。,......Одна я...... была в стороне от всего этого веселья.,.........Apenas eu......fiquei de fora de toda essa alegre agitação.,.........Only I......was apart from all the fun noise.,………只有我一人，……不在那歡快的喧鬧之中。,………只有我一人，……不在那欢快的喧闹之中。,.........Only I......was apart from all the fun noise.,... Solo io... ero lontana da tutto quel divertente rumore.,.........Only I......was apart from all the fun noise.,.........Only I......was apart from all the fun noise.
,Maybe that was what did it. ,Maybe that was what did it., Maybe that was what did it.,それが悲しくて零したものか、わからない。,それが悲しくて零したものか、わからない。,"Может, это тому причина.",Talvez tenha sido o que eu fiz.,Maybe that was what did it.,這是否是應該悲傷涕零的事，我不清楚。,这是否是应该悲伤涕零的事，我不清楚。,Maybe that was what did it.,Forse era per quello.,Maybe that was what did it.,Maybe that was what did it.
,"Before I realized it, my cheeks were wet with tears. ","Before I realized it, my cheeks were wet with tears."," Before I realized it, my cheeks were wet with tears.",気付いた時、私の頬は涙で濡れていた。,気付いた時、私の頬は涙で濡れていた。,"Не успела я осознать, как мои щеки стали мокрыми от слёз.","Mas antes que eu pudesse perceber, minhas bochechas estavam quentes por causa das minhas lágrimas.","Before I realized it, my cheeks were wet with tears.",醒來時，我的臉頰已被淚水濡濕。,醒来时，我的脸颊已被泪水濡湿。,"Before I realized it, my cheeks were wet with tears.","Prima che me ne accorgessi, le mie guance erano bagnate dalle lacrime.","Before I realized it, my cheeks were wet with tears.","Before I realized it, my cheeks were wet with tears."
,"I was lying on the sofa, covered by a blanket. ","I was lying on a sofa, covered by a blanket."," I was lying on the sofa, covered by a blanket.",私はソファーの上に横になり、毛布を掛けられている。,私はソファーの上に横になり、毛布を掛けられている。,"Я лежала на диване, накрытая одеялом.","Eu estava deitada no sofá, coberta por um cobertor.","I was lying on a sofa, covered by a blanket.",我橫躺在沙發上，蓋著毛巾被。,我横躺在沙发上，盖着毛巾被。,"I was lying on a sofa, covered by a blanket.","Ero stesa sul divano, coperta da un lenzuolo.","I was lying on a sofa, covered by a blanket.","I was lying on a sofa, covered by a blanket."
,...I can just barely remember getting sleepy and falling asleep in a chair. ,......I can just barely remember getting sleepy and falling asleep in a chair.,......I can just barely remember getting sleepy and falling asleep in a chair.,……眠くなって、椅子に座って寝てしまったところまでは、辛うじて覚えてる。,……眠くなって、椅子に座って寝てしまったところまでは、辛うじて覚えてる。,"......Припоминаю, как захотела спать и заснула в кресле.",......Eu mal consigo me lembrar de ter ficado com sono e dormido sobre uma cadeira.,......I can just barely remember getting sleepy and falling asleep in a chair.,……到因為很困而坐在椅子上睡著，勉強都還記得。,……到因为很困而坐在椅子上睡着，勉强都还记得。,......I can just barely remember getting sleepy and falling asleep in a chair.,... Riesco appena a ricordare di aver preso sonno e di essermi addormentata su una sedia.,......I can just barely remember getting sleepy and falling asleep in a chair.,......I can just barely remember getting sleepy and falling asleep in a chair.
,Someone probably carried me here. ,Someone probably carried me here., Someone probably carried me here.,誰かがここへ運んで寝かせてくれたのだろう。,誰かがここへ運んで寝かせてくれたのだろう。,Кто‐то отнёс меня сюда.,Alguém deve ter me carregado até aqui.,Someone probably carried me here.,是誰把我搬到這裡來睡覺的呢？,是谁把我搬到这里来睡觉的呢？,Someone probably carried me here.,Probabilmente qualcuno mi ha portata qui.,Someone probably carried me here.,Someone probably carried me here.
,"I can't actually hear them, ...but I get the feeling that everyone's still in the hall, having a good time. ","I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time."," I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time.",聞こえるわけじゃないけど、……まだみんなはホールにいて、楽しそうにしている気がする。,聞こえるわけじゃないけど、……まだみんなはホールにいて、楽しそうにしている気がする。,"Я их не слышу...... но у меня такое чувство, что все по‐прежнему хорошо проводят время в зале.","Eu não posso realmente ouvi‐los, ......mas sinto que todos ainda estão no hall, se divertindo muito.","I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time.",雖然聽不到，……不過總覺得大家都還在大廳裡，一起歡樂著。,虽然听不到，……不过总觉得大家都还在大厅里，一起欢乐着。,"I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time.",Non è che riesca proprio a sentirli... ma ho la sensazione che siano tutti ancora in sala a divertirsi.,"I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time.","I can't actually hear them, ......but I get the feeling that everyone's still in the hall, having a good time."
,...I...want to go there too. ,......I...want to go there too.,......I...want to go there too.,……私も、そこへ行きたい。,……私も、そこへ行きたい。,......Я... тоже хочу туда.,......Eu...queria ir lá também.,......I...want to go there too.,……我也想，到那裡去。,……我也想，到那里去。,......I...want to go there too.,... Io... voglio andarci anch'io.,......I...want to go there too.,......I...want to go there too.
,No. ,No., No.,違う。,違う。,Нет.,Não.,No.,不對。,不对。,No.,No.,No.,No.
,I will go. Over there. ,I will go. Over there., I will go. Over there.,行こう。私も、そこへ。,行こう。私も、そこへ。,Я пойду. Туда.,Eu vou. Eu vou até lá.,I will go. Over there.,走吧。我也，去那裡。,走吧。我也，去那里。,I will go. Over there.,Ci andrò. Lì.,I will go. Over there.,I will go. Over there.
,"...It's what I've wanted all along, but I never took the first step. ","......It's what I've wanted the whole time, ......but I've never tried to take the first step.","......It's what I've wanted the whole time, but I've never tried to take the first step.",……私はいつだってそれを求めていたのに、……そこへ踏み出そうとは、決してしなかった。,……私はいつだってそれを求めていたのに、……そこへ踏み出そうとは、決してしなかった。,"......Я всё время хотела, но так и не сделала первый шаг.","......É o que eu sempre quis esse tempo todo, ......mas eu nunca tentei dar o primeiro passo.","......It's what I've wanted the whole time, ......but I've never tried to take the first step.",……我總是追求著這些，……卻不肯向那邊邁步。,……我总是追求着这些，……却不肯向那边迈步。,"......It's what I've wanted the whole time, ......but I've never tried to take the first step.","... È quello che ho voluto per tutto il tempo, ma non ho mai provato a fare il primo passo.","......It's what I've wanted the whole time, ......but I've never tried to take the first step.","......It's what I've wanted the whole time, ......but I've never tried to take the first step."
