Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"And, as though asking what should be done, Genji lowered his head slightly. ","And he lowered his head slightly, as though asking what should be done."," And, as though asking what should be done, Genji lowered his head slightly.",そして、如何致しますかと問い掛けるように、小さく頭を下げた。,そして、如何致しますかと問い掛けるように、小さく頭を下げた。,"Как бы спрашивая, что ему делать, он слегка опустил голову.","E baixou sua cabeça levemente, como se perguntasse o que deveria ser feito.","And he lowered his head slightly, as though asking what should be done.",接著，就像是在問“請問要怎麼辦？”似地，他微微一鞠躬。,接着，就像是在问“请问要怎么办？”似地，他微微一鞠躬。,"And he lowered his head slightly, as though asking what should be done.","E, come per chiedere cosa andasse fatto, abbassò un poco il capo.","And he lowered his head slightly, as though asking what should be done.","And he lowered his head slightly, as though asking what should be done."
Nanjo Terumasa,"""......Genji-san and I will deal with the formalities. Krauss-san, perhaps you should contact the relatives first."" ","""......Genji‐san and I will deal with the formalities. Krauss‐san, perhaps you should contact the relatives first.""","""......Genji-san and I will deal with the formalities. Krauss-san, perhaps you should contact the relatives first.""",「……手続き等は私と源次さんでやろう。蔵臼さんは、まずは親戚の方々に連絡した方がいいでしょうな。」,「……手続き等は私と源次さんでやろう。蔵臼さんは、まずは親戚の方々に連絡した方がいいでしょうな」,"""......Мы с Генджи займёмся формальностями. Краусс, наверное, вам следует первым делом связаться с родственниками.""","""......O Genji‐san e eu iremos cuidar das formalidades. Krauss‐san, talvez você devesse contactar seus parentes primeiro.""","""......Genji‐san and I will deal with the formalities. Krauss‐san, perhaps you should contact the relatives first.""",「……手續等事，交給我與源次辦吧。藏臼先生就請先去聯繫諸位親戚吧。」,「……手续等事，交给我与源次办吧。藏臼先生就请先去联系诸位亲戚吧。」,"""......Genji‐san and I will deal with the formalities. Krauss‐san, perhaps you should contact the relatives first.""","""... Genji-san e io ci occuperemo delle formalità. Krauss-san, forse dovrebbe contattare prima i parenti.""","""......Genji‐san and I will deal with the formalities. Krauss‐san, perhaps you should contact the relatives first.""","""......Genji‐san and I will deal with the formalities. Krauss‐san, perhaps you should contact the relatives first."""
Ushiromiya Krauss,"""..............."" ","""..................""","""..................""",「………………………。」,「………………………」,"""..................""","""..................""","""..................""",「………………………」,「………………………」,"""..................""","""...""","""..................""",""".................."""
,"Krauss, with his hands still over his eyes, didn't respond... ","Krauss, with his hands still over his eyes, didn't respond...","Krauss, with his hands still over his eyes, didn't respond...",蔵臼は目を覆ったまま、応えない…。,蔵臼は目を覆ったまま、応えない…。,"Краусс, до сих пор прикрывающий глаза руками, не ответил...","Krauss, com suas mãos sobre os olhos, não respondeu...","Krauss, with his hands still over his eyes, didn't respond...",藏臼閉著眼，沒有回答…。,藏臼闭着眼，没有回答…。,"Krauss, with his hands still over his eyes, didn't respond...","Krauss, con le mani che ancora gli coprivano gli occhi, non rispose...","Krauss, with his hands still over his eyes, didn't respond...","Krauss, with his hands still over his eyes, didn't respond..."
,"Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them. ","Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them."," Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them.",いつか来る日とは思っていても、突然に訪れた今日に、やはり蔵臼もショックを隠せないのか。,いつか来る日とは思っていても、突然に訪れた今日に、やはり蔵臼もショックを隠せないのか。,"Быть может, даже зная о раннем или позднем наступлении этого дня, он не мог скрыть шок от неожиданности произошедшего.","Talvez, mesmo sabendo que este dia chegaria, Krauss realmente não conseguia lidar com o choque do quão repentino foi.","Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them.",雖說早就知道這天一定會到來了，但對於突然到訪的今日，藏臼果然還是無法掩飾住內心所受的打擊。,虽说早就知道这天一定会到来了，但对于突然到访的今日，藏臼果然还是无法掩饰住内心所受的打击。,"Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them.","Forse anche sapendo che questo giorno sarebbe prima o poi arrivato, Krauss non riusciva a nascondere il suo shock a quanto in fretta li avesse raggiunti.","Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them.","Perhaps even though he had known this day would come, Krauss really couldn't hide his shock at how suddenly it had reached them."
Ronoue Genji,"""......Leave this to Doctor Nanjo and me. Krauss-sama, I suggest that you first speak with Madam."" ","""......Leave this to Doctor Nanjo and me. Krauss‐sama, I suggest that you first speak with Madam.""","""......Leave this to Doctor Nanjo and me. Krauss-sama, I suggest that you first speak with Madam.""",「……私と南條先生にお任せを。旦那様は、まずは奥様とご相談いただくのが良いかと思います。」,「……私と南條先生にお任せを。旦那様は、まずは奥様とご相談いただくのが良いかと思います」,"""......Положитесь на меня и доктора Нанджо. Господин Краусс, думаю, вам нужно для начала переговорить с мадам.""","""......Deixe isto para o doutor Nanjo e eu. Patrão, sugiro que fale com a madame primeiro.""","""......Leave this to Doctor Nanjo and me. Krauss‐sama, I suggest that you first speak with Madam.""",「……請交給我與南條大夫吧。我覺得，主人還是先去與太太商量一下比較好。」,「……请交给我与南条大夫吧。我觉得，主人还是先去与太太商量一下比较好。」,"""......Leave this to Doctor Nanjo and me. Krauss‐sama, I suggest that you first speak with Madam.""","""... Lasci fare a me e al dottor Nanjo. Krauss-sama, suggerisco che prima parliate con Madame.""","""......Leave this to Doctor Nanjo and me. Krauss‐sama, I suggest that you first speak with Madam.""","""......Leave this to Doctor Nanjo and me. Krauss‐sama, I suggest that you first speak with Madam."""
,"Maybe she heard that, or maybe it was a coincidence. As though responding to Genji's words, Natsuhi came over. ","Maybe she heard that, or maybe it was a coincidence.{n}As though responding to Genji's words, Natsuhi came over.","Maybe she heard that, or maybe it was a coincidence. As though responding to Genji's words, Natsuhi came over.",それが聞こえたのか、あるいは偶然か。それに応えるように、夏妃がやって来る。,それが聞こえたのか、あるいは偶然か。{n}それに応えるように、夏妃がやって来る。,"Может, она услышала, а может, совпадение.{n}Будто в ответ на слова Генджи, подошла Нацухи.","Talvez ela tenha ouvido, ou tenha sido uma coincidência.{n}Como se respondendo às palavras de Genji, Natsuhi se aproximou.","Maybe she heard that, or maybe it was a coincidence.{n}As though responding to Genji's words, Natsuhi came over.",是聽到了這話嗎？還是偶然呢？{n}就如回應此言一般，夏妃走了過來。,是听到了这话吗？还是偶然呢？{n}就如回应此言一般，夏妃走了过来。,"Maybe she heard that, or maybe it was a coincidence.{n}As though responding to Genji's words, Natsuhi came over.","Forse l'aveva sentito, o forse era una coincidenza. Come rispondendo alle parole di Genji, arrivò Natsuhi.","Maybe she heard that, or maybe it was a coincidence.{n}As though responding to Genji's words, Natsuhi came over.","Maybe she heard that, or maybe it was a coincidence.{n}As though responding to Genji's words, Natsuhi came over."
,"Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on them even better than Krauss did. ","Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on the two of them even better than Krauss did."," Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on them even better than Krauss did.",泣き腫らして目許は真っ赤だったが、自分たちに課せられた大きな責任を、蔵臼以上に理解しているようだった。,泣き腫らして目許は真っ赤だったが、自分たちに課せられた大きな責任を、蔵臼以上に理解しているようだった。,"Её глаза были красными от стольких рыданий, но она даже лучше Краусса понимала, какая ответственность на них возложена.","Seus olhos estavam vermelhos de tanto chorar, mas aparentemente ela entendia a responsabilidade que estava sendo imposta a eles melhor do que Krauss.","Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on the two of them even better than Krauss did.",雖然眼睛哭得又紅又腫，但她貌似比藏臼要更加清楚，已落到夫妻倆身上的重大責任。,虽然眼睛哭得又红又肿，但她貌似比藏臼要更加清楚，已落到夫妻俩身上的重大责任。,"Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on the two of them even better than Krauss did.","I suoi occhi erano arrossati dal pianto, ma sembrava capire le grosse responsabilità che erano state imposte su di loro anche meglio di Krauss.","Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on the two of them even better than Krauss did.","Her eyes were red from crying so much, but she apparently understood the heavy responsibility that had been imposed on the two of them even better than Krauss did."
Ushiromiya Natsuhi,"""Starting now, you are the Head of the glorious Ushiromiya family. Let us show everyone, inside and out, that you have splendidly succeeded your Father. ......As your wife, I, Natsuhi, am prepared to serve you until the day our coffins are laid down alongside each other!"" ","""As of now, you are the head of the glorious Ushiromiya family. Let us show our relatives and the world that you have splendidly succeeded your father. ......As your wife, I am prepared to serve you until the day our coffins are laid down alongside each other.""","""Starting now, you are the head of the glorious Ushiromiya family. Let us show everyone, inside and out, that you have splendidly succeeded your Father. ......As your wife, I, Natsuhi, am prepared to serve you until the day our coffins are laid down alongside each other!""",「これからはあなたが、栄光ある右代宮家の当主です。お父様の後を立派に継いだことを、内外に示しましょう。……この夏妃、あなたの妻として、棺を並べる日までお仕えする覚悟です。」,「これからはあなたが、栄光ある右代宮家の当主です。お父様の後を立派に継いだことを、内外に示しましょう。……この夏妃、あなたの妻として、棺を並べる日までお仕えする覚悟です」,"""Отныне ты глава прославленной семьи Уширомия. Давай покажем всем и здесь, и снаружи, что ты достойный преемник своего отца. ......Как твоя жена, я — Нацухи — готова помогать тебе, пока не закроют крышки наших гробов!""","""De agora em diante, você é o chefe da gloriosa família Ushiromiya. Vamos mostrar aos nossos parentes, e também ao mundo, que você sucedeu o pai de forma esplêndida. ......Como sua esposa, estou preparada para servi‐lo até o dia em que nossos caixões estiverem lado a lado.""","""As of now, you are the head of the glorious Ushiromiya family. Let us show our relatives and the world that you have splendidly succeeded your father. ......As your wife, I am prepared to serve you until the day our coffins are laid down alongside each other.""",「今後，老公就是榮光顯赫的右代宮家的當主了。去將老公出色地接下了爸的班一事昭示內外吧。……我夏妃，作為老公的妻子，會一心侍奉老公到並排入棺的那天的。」,「今后，老公就是荣光显赫的右代宫家的当主了。去将老公出色地接下了爸的班一事昭示内外吧。……我夏妃，作为老公的妻子，会一心侍奉老公到并排入棺的那天的。」,"""As of now, you are the head of the glorious Ushiromiya family. Let us show our relatives and the world that you have splendidly succeeded your father. ......As your wife, I am prepared to serve you until the day our coffins are laid down alongside each other.""","""A partire da ora, tu sei il nuovo capo della gloriosa famiglia Ushiromiya. Mostriamo a tutti, dentro e fuori, che sei splendidamente succeduto a tuo Padre. ... Essendo tua moglie, io, Natsuhi, sono pronta a servirti fino al giorno in cui le nostre bare saranno deposte vicine l'un l'altra!""","""As of now, you are the head of the glorious Ushiromiya family. Let us show our relatives and the world that you have splendidly succeeded your father. ......As your wife, I am prepared to serve you until the day our coffins are laid down alongside each other.""","""As of now, you are the head of the glorious Ushiromiya family. Let us show our relatives and the world that you have splendidly succeeded your father. ......As your wife, I am prepared to serve you until the day our coffins are laid down alongside each other."""
Ushiromiya Krauss,""".................."" ","""..................""","""..................""",「……………………。」,「……………………」,"""..................""","""..................""","""..................""",「……………………」,「……………………」,"""..................""","""...""","""..................""",""".................."""
,"Trying to encourage her husband, who was overcome with shock, Natsuhi lent him some reassuring words. ","Trying to encourage her husband who was overcome with shock, Natsuhi lent him some reassuring words.","Trying to encourage her husband, who was overcome with shock, Natsuhi lent him some reassuring words.",ショックから立ち直れない夫を励まそうと、夏妃は力強い言葉を掛ける。,ショックから立ち直れない夫を励まそうと、夏妃は力強い言葉を掛ける。,"Нацухи произнесла слова утешения, стараясь поддержать мужа, которого одолел шок.","Tentando encorajar seu marido que havia sido consumido pelo choque, Natsuhi ofereceu a ele algumas palavras de conforto.","Trying to encourage her husband who was overcome with shock, Natsuhi lent him some reassuring words.",為了鼓舞無法從打擊中振作起來的丈夫，夏妃說出了振奮人心的話語。,为了鼓舞无法从打击中振作起来的丈夫，夏妃说出了振奋人心的话语。,"Trying to encourage her husband who was overcome with shock, Natsuhi lent him some reassuring words.","Cercando di incoraggiare suo marito, stravolto dallo shock, Natsuhi pronunciò parole rassicuranti.","Trying to encourage her husband who was overcome with shock, Natsuhi lent him some reassuring words.","Trying to encourage her husband who was overcome with shock, Natsuhi lent him some reassuring words."
,"When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh... ","When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh..."," When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh...",蔵臼はようやく顔を覆った手を下ろすと、…何とも言えない曖昧な笑みを浮かべて天井を見上げ、深い深いため息を吐き出した…。,蔵臼はようやく顔を覆った手を下ろすと、…何とも言えない曖昧な笑みを浮かべて天井を見上げ、深い深いため息を吐き出した…。,Наконец убрав руки от лица... Краусс с пустым выражением посмотрел в потолок и глубоко вздохнул...,"Quando Krauss finalmente levantou as mãos que cobriam seu rosto, ...ele olhou para o teto com uma expressão vazia e deixou um profundo suspiro escapar...","When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh...",藏臼總算是放下了捂著臉的手，…浮現出了難以言喻的曖昧笑容，仰望天花板，深深地嘆了一口氣…。,藏臼总算是放下了捂着脸的手，…浮现出了难以言喻的暧昧笑容，仰望天花板，深深地叹了一口气…。,"When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh...","Quando Krauss finalmente abbassò le mani che gli coprivano la faccia... guardò il soffitto con un'espressione vuota ed emise un profondo, profondo sospiro...","When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh...","When Krauss finally lowered the hands that had been covering his face, ...he looked up at the ceiling with a blank expression and let out a deep, deep sigh..."
Ushiromiya Natsuhi,"""...Please, stay strong. There are a great many people who will plan to devour everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya Head."" ","""......Please, stay strong. There are a great many people who will intend on helping themselves to everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya head.""","""......Please, stay strong. There are a great many people who will plan to devour everything Father has left behind. We must fight to protect Kinzo's honor and wealth. That is the first responsibility of the Ushiromiya head.""",「……どうかしっかり。お父様の残したものを食い荒らそうと目論む輩が大勢いるのですよ。私たちはお父様の名誉と財産を守るために、戦わなければなりません。それが右代宮家当主の最初の仕事ですよ。」,「……どうかしっかり。お父様の遺したものを食い荒らそうと目論む輩が大勢いるのですよ。私たちはお父様の名誉と財産を守るために、戦わなければなりません。それが右代宮家当主の最初の仕事ですよ」,"""......Прошу, держись. Много кто запланирует присвоить себе наследие отца. Мы должны бороться ради защиты его чести и богатства. Такова главная обязанность главы Уширомия.""","""......Por favor, fique forte. Há muitas pessoas que pretendem se dar bem em cima de tudo o que o pai deixou para trás. Precisamos lutar para proteger a honra e a riqueza do pai. Esta é a primeira responsabilidade do chefe da família Ushiromiya.""","""......Please, stay strong. There are a great many people who will intend on helping themselves to everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya head.""",「……請千萬振作起來。有好多人盤算著爭食爸的遺留之物。為了保護爸的名譽與財產，我們必須去戰鬥。這即是右代宮家當主的第一件工作哦。」,「……请千万振作起来。有好多人盘算着争食爸的遗留之物。为了保护爸的名誉与财产，我们必须去战斗。这即是右代宫家当主的第一件工作哦。」,"""......Please, stay strong. There are a great many people who will intend on helping themselves to everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya head.""","""... Per favore, fatti forza. C'è un gran numero di persone che proveranno a divorare tutto ciò che nostro Padre ci ha lasciato. Dobbiamo combattere per proteggere il suo l'onore e le sue ricchezze. Questa è la prima responsabilità del capofamiglia degli Ushiromiya.""","""......Please, stay strong. There are a great many people who will intend on helping themselves to everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya head.""","""......Please, stay strong. There are a great many people who will intend on helping themselves to everything Father has left behind. We must fight to protect Father's honor and wealth. That is the first responsibility of the Ushiromiya head."""
Ushiromiya Krauss,"""...I understand. I do understand."" ","""...I understand. I do understand.""","""...I understand. I do understand.""",「…わかってる。わかっているとも。」,「…わかってる。わかっているとも」,"""...Я знаю. Знаю.""","""...Eu entendo. Eu sei disso.""","""...I understand. I do understand.""",「…明白。我當然明白。」,「…明白。我当然明白。」,"""...I understand. I do understand.""","""... Capisco. Lo capisco.""","""...I understand. I do understand.""","""...I understand. I do understand."""
Ushiromiya Natsuhi,"""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father."" ","""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father.""","""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father.""",「南條先生と源次は、お役所や葬儀業者への手配をお願いします。特に源次。お父様の葬儀に相応しいものとなるよう、特に手配を頼みますよ。」,「南條先生と源次は、お役所や葬儀業者への手配をお願いします。特に源次。お父様の葬儀に相応しいものとなるよう、特に手配を頼みますよ」,"""Доктор Нанджо, Генджи, займитесь формальностями и организацией похорон. Особенно ты, Генджи. Я прошу тебя проследить, чтобы похороны были достойны отца.""","""Doutor Nanjo, Genji, por favor, cuidem das legalidades e preparativos do funeral. Especialmente você, Genji. Peço que tome um cuidado especial e garanta que o funeral será digno do pai.""","""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father.""",「南條大夫與源次，法律上的事與葬禮業者就拜託了。特別是源次。請特別注意，要安排得與爸的葬禮相稱。」,「南条大夫与源次，法律上的事与葬礼业者就拜托了。特别是源次。请特别注意，要安排得与爸的葬礼相称。」,"""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father.""","""Dottor Nanjo, Genji, per cortesia, occupatevi dei preparativi legali e del funerale. Specialmente tu, Genji. Ti chiedo di fare particolare attenzione affinché il funerale sia degno di nostro Padre.""","""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father.""","""Doctor Nanjo, Genji, please take care of the legal and funeral arrangements. Especially you, Genji. I ask that you take particular care and see to it that the funeral will be a fitting one for Father."""
Ronoue Genji,"""...Certainly."" ","""......Certainly.""","""......Certainly.""",「……かしこまりました。」,「……かしこまりました」,"""......Разумеется.""","""......Certamente.""","""......Certainly.""",「……遵命。」,「……遵命。」,"""......Certainly.""","""... Certamente.""","""......Certainly.""","""......Certainly."""
Ushiromiya Natsuhi,"""And Doctor Nanjo. Father didn't pass away in a hospital, ...so..."" ","""And Doctor Nanjo. Father didn't pass away in a hospital, ......so...""","""And Doctor Nanjo. Father didn't pass away in a hospital, ......so...""",「それから南條先生。お父様は病院でお亡くなりになったわけではないので、……その…。」,「それから南條先生。お父様は病院でお亡くなりになったわけではないので、……その…」,"""И, доктор Нанджо. Отец скончался не в больнице...... поэтому...""","""E, Doutor Nanjo. O pai não faleceu em um hospital, ......então...""","""And Doctor Nanjo. Father didn't pass away in a hospital, ......so...""",「還有，南條大夫。由於爸不是在醫院去世的，……所以那個…」,「还有，南条大夫。由于爸不是在医院去世的，……所以那个…」,"""And Doctor Nanjo. Father didn't pass away in a hospital, ......so...""","""E dottor Nanjo. Nostro Padre non è spirato in ospedale... quindi...""","""And Doctor Nanjo. Father didn't pass away in a hospital, ......so...""","""And Doctor Nanjo. Father didn't pass away in a hospital, ......so..."""
Nanjo Terumasa,"""Indeed. An autopsy might be required, depending on circumstances..."" ","""Yes. An autopsy might indeed be required depending on the circumstances......""","""Hmm. An autopsy might be required depending on the circumstances......""",「うむ。場合によっては、解剖が入るかもしれませんな……。」,「うむ。場合によっては、解剖が入るかもしれませんな……」,"""Хм‐м. В зависимости от обстоятельств, может потребоваться вскрытие......""","""Sim. Uma autópsia pode ser requerida, dependendo das circunstâncias......""","""Yes. An autopsy might indeed be required depending on the circumstances......""",「嗯。視情況，搞不好會要解剖呢……」,「嗯。视情况，搞不好会要解剖呢……」,"""Yes. An autopsy might indeed be required depending on the circumstances......""","""Hmm. A seconda delle circostanze potrebbe essere necessaria un'autopsia...""","""Yes. An autopsy might indeed be required depending on the circumstances......""","""Yes. An autopsy might indeed be required depending on the circumstances......"""
Ushiromiya Natsuhi,"""Can't you do something about that...? Even though he has passed away, Father's body is precious. Any damage done to it would not be acceptable..."" ","""Is there anything you might be able to do about it...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable...""","""Can't you do something about that...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable...""",「何とかなりませんか…。亡くなったとはいえ、お父様の大切なお体です。傷を付けるなど、耐えられることではありません…。」,「何とかなりませんか…。亡くなったとはいえ、お父様の大切なお体です。傷を付けるなど、耐えられることではありません…」,"""Разве нельзя что‐нибудь сделать?.. Даже если отец умер, его тело драгоценно. Любое повреждение неприемлемо...""","""Há algo que você possa fazer quanto a isso...? Mesmo tendo falecido, o corpo do pai é precioso. Qualquer dano seria inaceitável...""","""Is there anything you might be able to do about it...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable...""",「能不能想想辦法…？雖說已經去世了，但那是爸寶貴的軀體。我無法忍受爸的貴體受損…」,「能不能想想办法…？虽说已经去世了，但那是爸宝贵的躯体。我无法忍受爸的贵体受损…」,"""Is there anything you might be able to do about it...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable...""","""Può provvedere...? Anche se è appena morto, il suo corpo è prezioso. {n}Qualsiasi danno ad esso non sarebbe accettabile...""","""Is there anything you might be able to do about it...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable...""","""Is there anything you might be able to do about it...? Even though he has passed away, Father's body is precious. Any damage to it would not be acceptable..."""
Nanjo Terumasa,"""I understand how you feel. ...However, it is also important to deal with these matters properly. And, umm, ...I don't really know how to say this, but several of the relatives might make things difficult, yes...?"" ","""I understand how you feel. ...However, it is important to follow proper procedure where things like this are concerned. And, umm, ......I don't really know how to say this. I fear that several of your relatives might be difficult...""","""I understand how you feel. ...However, it is also important that an autopsy be carried out with precision. And, umm, ......I don't really know how to say this. Several of the relatives might be difficult, correct...?""",「気持ちはわかる。…だが、そういうところをきっちりすることも大切だ。それに、その、……こう言っては何だが。難しい親族の方々が多いんじゃないかね…？」,「気持ちはわかる。…だが、そういうところをきっちりすることも大切だ。それに、その、……こう言っては何だが。難しい親族の方々が多いんじゃないかね…？」,"""Я понимаю ваши чувства. ...Но проведение вскрытия имеет большое значение. И, э‐э...... как бы сказать. С некоторыми родственниками ведь придётся трудно?..""","""Eu entendo como você se sente ...Mas é importante seguir os procedimentos corretos quando coisas assim estão envolvidas. E, bem, ......eu realmente não sei como dizer isso. Temo que muitos de seus parentes possam ser difíceis...""","""I understand how you feel. ...However, it is important to follow proper procedure where things like this are concerned. And, umm, ......I don't really know how to say this. I fear that several of your relatives might be difficult...""",「我明白你的心情。…但是，對這方面的事搞個清清楚楚也是很重要的。而且，那個，……雖然這麼講有點那個。但貴府是有不少難對付的親族的吧…？」,「我明白你的心情。…但是，对这方面的事搞个清清楚楚也是很重要的。而且，那个，……虽然这么讲有点那个。但贵府是有不少难对付的亲族的吧…？」,"""I understand how you feel. ...However, it is important to follow proper procedure where things like this are concerned. And, umm, ......I don't really know how to say this. I fear that several of your relatives might be difficult...""","""Capisco come si sente. ... Tuttavia, è anche importante che l'autopsia venga effettuata con precisione. E, umm... non so come metterla. Diversi parenti faranno i difficili, vero...?""","""I understand how you feel. ...However, it is important to follow proper procedure where things like this are concerned. And, umm, ......I don't really know how to say this. I fear that several of your relatives might be difficult...""","""I understand how you feel. ...However, it is important to follow proper procedure where things like this are concerned. And, umm, ......I don't really know how to say this. I fear that several of your relatives might be difficult..."""
,...Who knew how those vultures after the inheritance might try to find fault with them? ,......There was no way to know what those inheritance vultures might try to find fault with.,......Who knows where those vultures after the inheritance would try to place blame.,……遺産を狙うハゲタカどもは、何に難癖を付けてくるかわかったものじゃない。,……遺産を狙うハゲタカどもは、何に難癖を付けてくるかわかったものじゃない。,"......Кто знает, на кого эти стервятники попытаются возложить вину ради наследства.",......Não há como saber o que aqueles abutres de herança podem fazer para encontrar uma culpa.,......There was no way to know what those inheritance vultures might try to find fault with.,……天知道緊盯遺產的禿鷲們，會從雞蛋裡挑出啥骨頭來。,……天知道紧盯遗产的秃鹫们，会从鸡蛋里挑出啥骨头来。,......There was no way to know what those inheritance vultures might try to find fault with.,... Chissà chi proveranno ad incolpare quegli avvoltoi affamati di eredità.,......There was no way to know what those inheritance vultures might try to find fault with.,......There was no way to know what those inheritance vultures might try to find fault with.
,"They might claim to have found some reason to suspect the cause of death, using that as a point of contention to start some trouble. ","They might squawk that there was something suspicious about the cause of death, and use that as a point of contention to start some trouble.", They might start an uproar over some suspicious point regarding the cause of death and use that as a point of contention to start some trouble.,死因に不審な点があるなどと騒ぎ、それを争点にトラブルを吹っ掛けてくるかもしれない。,死因に不審な点があるなどと騒ぎ、それを争点にトラブルを吹っ掛けてくるかもしれない。,Они могут поднять шум относительно подозрительной причины смерти и создать новые проблемы на основе этого.,"Eles podem grasnar que há algo suspeito em relação a causa da morte, usando isso como ponto de contenção para começar um problema.","They might squawk that there was something suspicious about the cause of death, and use that as a point of contention to start some trouble.",搞不好會吵著“死因上有可疑之處”，以此為爭論點挑起糾紛也說不定。,搞不好会吵着“死因上有可疑之处”，以此为争论点挑起纠纷也说不定。,"They might squawk that there was something suspicious about the cause of death, and use that as a point of contention to start some trouble.",Potrebbero scatenare un putiferio su alcuni fatti sospetti riguardanti le cause della morte e usarli come punto di partenza per creare qualche problema.,"They might squawk that there was something suspicious about the cause of death, and use that as a point of contention to start some trouble.","They might squawk that there was something suspicious about the cause of death, and use that as a point of contention to start some trouble."
,"Right now, it was important not only to pay Kinzo's remains the respect they were due, but also to solidify the position of the new Family Head, Krauss... ","Right now, not only was it important to pay Kinzo's remains the respect they were due, but there was also a need to focus on solidifying the position of the new family head, Krauss..."," Right now, not only was it important to pay Kinzo's remains the respect they were due, but they also had to focus on solidifying the position of the new family head, Krauss...",今は金蔵の亡骸への敬意だけでなく、新しき当主である蔵臼の足元を固めることも念頭に置かねばならないのだ…。,今は金蔵の亡骸への敬意だけでなく、新しき当主である蔵臼の足元を固めることも念頭に置かねばならないのだ…。,"Сейчас, помимо дани уважения Кинзо, было также важно сосредоточиться на укреплении позиции нового главы семьи, Краусса...","Agora mesmo, não apenas é importante demonstrar o devido respeito a Kinzo, mas também é importante focar em solidificarmos a posição do novo chefe da família, Krauss...","Right now, not only was it important to pay Kinzo's remains the respect they were due, but there was also a need to focus on solidifying the position of the new family head, Krauss...",當前不能僅考慮對金藏遺體的敬意，還必須把穩固新任當主藏臼的立足之處一事放在心上…。,当前不能仅考虑对金藏遗体的敬意，还必须把稳固新任当主藏臼的立足之处一事放在心上…。,"Right now, not only was it important to pay Kinzo's remains the respect they were due, but there was also a need to focus on solidifying the position of the new family head, Krauss...","In quel momento, non solo era importante porgere al corpo di Kinzo gli omaggi che meritava, ma dovevano anche concentrarsi sul rafforzamento della posizione del nuovo capofamiglia, Krauss...","Right now, not only was it important to pay Kinzo's remains the respect they were due, but there was also a need to focus on solidifying the position of the new family head, Krauss...","Right now, not only was it important to pay Kinzo's remains the respect they were due, but there was also a need to focus on solidifying the position of the new family head, Krauss..."
