Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Battler,"Yeah, now I finally see! So this is why you always make me want to vomit! ","Yeah, now I finally get it! This is why looking at you makes me feel sick to my stomach!","Yeah, now I finally see! This is why you always make me want to vomit! ",あぁ、やっとわかったぜッ！　何で俺はあんたにこんなにも吐き気を感じるのかってな！,あぁ、やっとわかったぜッ！　何で俺はあんたにこんなにも吐き気を感じるのかってな！,"Да, я наконец понял! Вот почему меня всегда от тебя тошнит!","Sim, eu finalmente entendi! Olhar as coisas dessa perspectiva só me deixa com mais nojo!","Yeah, now I finally get it! This is why looking at you makes me feel sick to my stomach!",啊啊，總算明白了！我算明白，為什麼我會那麼地對你感到反胃了！,啊啊，总算明白了！我算明白，为什么我会那么地对你感到反胃了！,"Yeah, now I finally get it! This is why looking at you makes me feel sick to my stomach!","Sì, ora finalmente capisco! È per questo che mi fai sempre venire da vomitare!","Yeah, now I finally get it! This is why looking at you makes me feel sick to my stomach!","Yeah, now I finally get it! This is why looking at you makes me feel sick to my stomach!"
Ushiromiya Battler,"Are you glad that Mom's finally dead now? You are, aren't you?! ","You were {i:glad} when Mom died, weren't you? Weren't you?!","Are you glad that Mom is finally dead now? You are, aren't you?! ",あんた、母さんがここで死んでくれて嬉しかったろ？　そうなんだろ？！,あんた、母さんがここで死んでくれて嬉しかったろ？　そうなんだろ？！,"Ты рад, что мама наконец умерла? Рад ведь?!","Você ficou {i:feliz} quando a mãe morreu, não ficou? Não ficou?!","You were {i:glad} when Mom died, weren't you? Weren't you?!",你是在為媽媽能在這節骨眼上死掉感到高興吧？沒錯吧？！,你是在为妈妈能在这节骨眼上死掉感到高兴吧？没错吧？！,"You were {i:glad} when Mom died, weren't you? Weren't you?!","Sei felice che Mamma sia finalmente morta ora? Lo sei, vero?!","You were {i:glad} when Mom died, weren't you? Weren't you?!","You were {i:glad} when Mom died, weren't you? Weren't you?!"
Ushiromiya Battler,"I'm sure it would've been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!! ","It must have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!!","I'm sure it'd have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!! ",もし母さんが生きてたら、不倫のことや、子供のことで、どう隠すかで苦労が耐えなかったろうからな！！,もし母さんが生きてたら、不倫のことや、子供のことで、どう隠すかで苦労が絶えなかったろうからな！！,"При жизни мамы было бы трудно скрывать измены, да ещё и ребёнка!","Deve ter sido muito difícil para você, mantendo sua infidelidade e até mesmo uma criança em segredo enquanto a mãe ainda estava viva!!","It must have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!!",畢竟，如果媽媽活著的話，你就會為該怎麼隱瞞婚外戀與小孩的事而累得受不了了！！,毕竟，如果妈妈活着的话，你就会为该怎么隐瞒婚外恋与小孩的事而累得受不了了！！,"It must have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!!","Sono sicuro che è stato difficile per te, tenere segreti la tua infedeltà e anche un bambino mentre Mamma era ancora viva!!","It must have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!!","It must have been so hard on you, keeping your infidelity and even a kid secret while Mom was still alive!!"
Ushiromiya Battler,"But now that Mom conveniently kicked it, you get to marry Kyrie-san, and I get a new little brother or sister?!! ","And now that Mom conveniently kicked it, you get to marry Kyrie‐san and make the kid my new little brother or sister... The nerve of you!!","But now that Mom conveniently kicked it, you get to marry Kyrie-san, and I get a new little brother or sister!! ",都合よく母さんが死んでくれたから、霧江さんと結婚して、新しい子を俺の弟か妹になんて、よく言えたもんだぜッ！！,都合よく母さんが死んでくれたから、霧江さんと結婚して、新しい子を俺の弟か妹になんて、よく言えたもんだぜッ！！,"Но она удобно вышла из игры, и теперь ты можешь жениться на Кирие, а у меня будет братик или сестрёнка!","E agora que a minha mãe convenientemente faleceu, você vai casar com a Kyrie‐san e fazer dessa criança o meu irmão ou irmã mais nova... Você tem coragem!!","And now that Mom conveniently kicked it, you get to marry Kyrie‐san and make the kid my new little brother or sister... The nerve of you!!",因為媽媽很是時候地去世了，真虧你能就此說出，所以你與霧江姐結了婚，讓新的小孩成為我的弟弟或妹妹！！,因为妈妈很是时候地去世了，真亏你能就此说出，所以你与雾江姐结了婚，让新的小孩成为我的弟弟或妹妹！！,"And now that Mom conveniently kicked it, you get to marry Kyrie‐san and make the kid my new little brother or sister... The nerve of you!!","Ma ora che Mamma si è tolta di torno, puoi sposare Kyrie-san, e io ci guadagno un nuovo Fratellino o una Sorellina!!","And now that Mom conveniently kicked it, you get to marry Kyrie‐san and make the kid my new little brother or sister... The nerve of you!!","And now that Mom conveniently kicked it, you get to marry Kyrie‐san and make the kid my new little brother or sister... The nerve of you!!"
Ushiromiya Battler,"You can bet that Mom's crying in heaven!! You bastard, you're embarrassing!! ","Mom is crying her eyes out in heaven!! You should be ashamed of yourself, you should be ashamed!!","You can bet that Mom's crying in heaven!! You bastard, you're embarrassing!! ",母さんが天国で泣いてらぁッ！！　恥を知れッ、恥を知れよッ！！,母さんが天国で泣いてらぁッ！！　恥を知れッ、恥を知れよッ！！," Можешь быть уверен — мама плачет на небесах! Сволочь, ты жалок!","A mãe está chorando no céu por sua causa!! Você deveria ter vergonha disso, envergonhe‐se!!","Mom is crying her eyes out in heaven!! You should be ashamed of yourself, you should be ashamed!!",媽媽都在天國哭了！！做人要知恥，要知恥！！,妈妈都在天国哭了！！做人要知耻，要知耻！！,"Mom is crying her eyes out in heaven!! You should be ashamed of yourself, you should be ashamed!!","Mamma sta piangendo lassù in cielo, puoi scommetterci!! Bastardo, fai schifo!!","Mom is crying her eyes out in heaven!! You should be ashamed of yourself, you should be ashamed!!","Mom is crying her eyes out in heaven!! You should be ashamed of yourself, you should be ashamed!!"
Ushiromiya Battler,I'm embarrassed!! So embarrassed I can't stand to have the same last name as you!! , {i:I} am!! I am goddamn ashamed to have the same last name as you!!,I'm embarrassed!! So embarrassed I can't stand to have the same last name as you!! ,俺は恥ずかしいぜ！！　あんたと同じ、右代宮の姓を名乗ることが恥ずかしくて仕方ねぇ！！,俺は恥ずかしいぜ！！　あんたと同じ、右代宮の姓を名乗ることが恥ずかしくて仕方ねぇ！！," Мне стыдно! Так стыдно, что я не могу носить ту же фамилию, что и ты!", {i:Eu} estou!! Estou morrendo de vergonha de ter o mesmo sobrenome que você!!, {i:I} am!! I am goddamn ashamed to have the same last name as you!!,我很羞愧！！我為我跟你同樣姓右代宮，而羞愧得不得了！！,我很羞愧！！我为我跟你同样姓右代宫，而羞愧得不得了！！, {i:I} am!! I am goddamn ashamed to have the same last name as you!!,Che vergogna!! Sono così imbarazzato che non posso sopportare di avere il tuo stesso cognome!!, {i:I} am!! I am goddamn ashamed to have the same last name as you!!, {i:I} am!! I am goddamn ashamed to have the same last name as you!!
Ushiromiya Battler,"The kid is completely guiltless. It'd be too sad if he or she doesn't have both parents together. Go ahead, build a new family and raise that kid to have a happy life!! ", The kid's done nothing wrong. He or she'll need two parents to look after him or her. So you go ahead and build a new family and give that kid a happy life!!,The kid is completely guiltless. He or she'll need two parents to look after him or her. Go ahead and build a new family to give that kid a happy life!! ,生まれてくる子に罪はねぇさ。両親が揃ってなきゃ可哀想だ。せいぜい、新しい家族を育んで、幸せに育ててやれよ！！,生まれてくる子に罪はねぇさ。両親が揃ってなきゃ可哀想だ。せいぜい、新しい家族を育んで、幸せに育ててやれよ！！," Малыш ни в чём не виноват. Ему или ей будут нужны оба родителя. Строй новую семью, чтобы дать ребёнку счастливую жизнь!", A criança não fez nada de errado. Ele ou ela vai precisar de dois pais para cuidar dele ou dela. Então pode ir criar a sua nova família e dar uma vida feliz pra essa criança!!, The kid's done nothing wrong. He or she'll need two parents to look after him or her. So you go ahead and build a new family and give that kid a happy life!!,將要出生的小孩是無罪的。父母不雙全，那就很可怜了。你就去盡力經營新家庭，把那孩子養育得很幸福吧！！,将要出生的小孩是无罪的。父母不双全，那就很可怜了。你就去尽力经营新家庭，把那孩子养育得很幸福吧！！, The kid's done nothing wrong. He or she'll need two parents to look after him or her. So you go ahead and build a new family and give that kid a happy life!!,La bambina non ha colpe. Avrà bisogno di due genitori che badino a lui o a lei. Vai avanti e costruisciti una nuova famiglia per dare a quella bambina una vita felice!!, The kid's done nothing wrong. He or she'll need two parents to look after him or her. So you go ahead and build a new family and give that kid a happy life!!, The kid's done nothing wrong. He or she'll need two parents to look after him or her. So you go ahead and build a new family and give that kid a happy life!!
Ushiromiya Battler,But I'll never forgive you!! ,But don't expect any forgiveness from me!!,But I'll never forgive you!! ,だがな、俺は許さねぇからな！！,だがな、俺は許さねぇからな！！,Но я никогда не прощу тебя!,Mas não espere que eu o perdoe!!,But don't expect any forgiveness from me!!,但是啊，我是不會原諒你的！！,但是啊，我是不会原谅你的！！,But don't expect any forgiveness from me!!,Ma non ti perdonerò mai!!,But don't expect any forgiveness from me!!,But don't expect any forgiveness from me!!
Ushiromiya Battler,Mom isn't here to hate you anymore!! So I'll hate you in her place!! With all of my body and soul!! ,'Cause Mom isn't even here to hate you anymore!! So I'm gonna hate you in her place!! With all of my body and soul!!,Mom isn't here to hate you anymore!! So I'll hate you in her place!! With all of my body and soul!! ,だって母さんはもう、憎むことも出来ねぇ！！　だから俺が母さんに代わって、あんたを憎む！！　全身全霊をかけてなッ！！,だって母さんはもう、憎むことも出来ねぇ！！　だから俺が母さんに代わって、あんたを憎む！！　全身全霊をかけてなッ！！," Мамы, которая тебя возненавидела бы, больше нет! Поэтому я буду ненавидеть тебя вместо неё! Всем телом и душой!","Afinal, a mãe sequer está aqui agora para odiar você!! Então farei isso no lugar dela!! Irei odiá‐lo de corpo e alma!!",'Cause Mom isn't even here to hate you anymore!! So I'm gonna hate you in her place!! With all of my body and soul!!,畢竟，我媽已經連恨都沒法恨了！！所以，我代我媽來恨你！！拼上我全部身心靈魂地恨你！！,毕竟，我妈已经连恨都没法恨了！！所以，我代我妈来恨你！！拼上我全部身心灵魂地恨你！！,'Cause Mom isn't even here to hate you anymore!! So I'm gonna hate you in her place!! With all of my body and soul!!,Mamma non è più qui per odiarti!! Quindi ti odierò al posto suo!! Con tutto me stesso!!,'Cause Mom isn't even here to hate you anymore!! So I'm gonna hate you in her place!! With all of my body and soul!!,'Cause Mom isn't even here to hate you anymore!! So I'm gonna hate you in her place!! With all of my body and soul!!
Ushiromiya Battler,"So long, old bastard!! "," So long, you old bastard!!","So long, old bastard!!",あばよ、クソ親父ッ！！,あばよ、クソ親父ッ！！," Пока, старый ублюдок!!!"," Adeus, velho desgraçado!!"," So long, you old bastard!!",再見了，混賬老爸！！,再见了，混账老爸！！," So long, you old bastard!!","Addio, vecchio bastardo!!"," So long, you old bastard!!"," So long, you old bastard!!"
Ushiromiya Rudolf,"""............"" ",""".................................""","""............""",「……………………………。」,「……………………………」,"""............""",""".................................""",""".................................""",「……………………………」,「……………………………」,""".................................""","""...""",""".................................""","""................................."""
Ushiromiya Krauss,"""That is enough, Natsuhi. ...Rudolf hasn't lost the affection he feels for Battler-kun. ...It may take some time, but he wants to fix their relationship one day."" ","""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler‐kun. ......It may take some time, but he wants to fix their relationship one day.""","""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler-kun. ......It may take some time, but he wants to fix their relationship one day.""",「もう充分だろう、夏妃。……留弗夫は、決して戦人くんに愛情を失ったわけではない。……長い時間をかけるだろうが、親子の絆を取り戻したいと願っている。」,「もう充分だろう、夏妃。……留弗夫は、決して戦人くんに愛情を失ったわけではない。……長い時間をかけるだろうが、親子の絆を取り戻したいと願っている」,"""Хватит, Нацухи. ......Рудольф не утратил привязанность, которую испытывает к Баттлеру. ......На это может потребоваться время, но он хочет однажды наладить с ним отношения.""","""Já chega, Natsuhi. ......O Rudolf não perdeu a afeição que sente pelo Battler‐kun. ......Pode ser que leve algum tempo, mas ele quer consertar a relação deles algum dia.""","""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler‐kun. ......It may take some time, but he wants to fix their relationship one day.""",「已經夠了吧，夏妃。……留弗夫絕對不是不愛戰人君了。……雖然是會花很長一段時間吧，不過我祝願你們能取回父子之間的紐帶。」,「已经够了吧，夏妃。……留弗夫绝对不是不爱战人君了。……虽然是会花很长一段时间吧，不过我祝愿你们能取回父子之间的纽带。」,"""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler‐kun. ......It may take some time, but he wants to fix their relationship one day.""","""È abbastanza, Natsuhi. ... Rudolf non aveva perso il suo affetto per Battler-kun. ... Potrebbe volerci del tempo, ma vuole sistemare il loro rapporto un giorno.""","""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler‐kun. ......It may take some time, but he wants to fix their relationship one day.""","""That is enough, Natsuhi. ......Rudolf hasn't lost the affection he feels for Battler‐kun. ......It may take some time, but he wants to fix their relationship one day."""
Ushiromiya Natsuhi,"""As any father should. ...If it were some complete stranger, that would be one thing, but this is your own flesh and blood son. It's clearly your responsibility."" ","""No less should be expected of him as a father. ......Battler‐kun is not a stranger. He is Rudolf‐san's flesh and blood, and Rudolf‐san has a bounden duty to repair their relationship.""","""As any father should. ......This is your own flesh and blood son. This is clearly your responsibility.""",「父親として当然です。……赤の他人ならいざ知れず。自分の血を分けた子供ならば、それが当然の責務です。」,「父親として当然です。……赤の他人ならいざ知れず。自分の血を分けた子供ならば、それが当然の責務です」,"""Как и должен любой отец. ......Он ваш кровный сын. Разумеется, вы обязаны.""","""Não podemos esperar menos do seu papel como pai. ......O Battler‐kun não é um estranho qualquer. Ele é carne e sangue do Rudolf‐san, e o Rudolf‐san tem o dever de consertar a relação deles.""","""No less should be expected of him as a father. ......Battler‐kun is not a stranger. He is Rudolf‐san's flesh and blood, and Rudolf‐san has a bounden duty to repair their relationship.""",「作為父親，這是當然的事。……要是無關的外人，那另當別論。既然是流著自己的血的小孩，那這就是當然的責任。」,「作为父亲，这是当然的事。……要是无关的外人，那另当别论。既然是流着自己的血的小孩，那这就是当然的责任。」,"""No less should be expected of him as a father. ......Battler‐kun is not a stranger. He is Rudolf‐san's flesh and blood, and Rudolf‐san has a bounden duty to repair their relationship.""","""Come ogni Padre dovrebbe. ... È tua carne e sangue. È chiaramente una tua responsabilità.""","""No less should be expected of him as a father. ......Battler‐kun is not a stranger. He is Rudolf‐san's flesh and blood, and Rudolf‐san has a bounden duty to repair their relationship.""","""No less should be expected of him as a father. ......Battler‐kun is not a stranger. He is Rudolf‐san's flesh and blood, and Rudolf‐san has a bounden duty to repair their relationship."""
Ushiromiya Rudolf,"""...Go ahead. Despise me all you want. I won't argue. ...That's the only way I can atone."" ",""".........Go ahead. Heap it on me. I won't argue back. ......That's the only way I can atone.""","""......Go ahead. Despise me all you want. I won't argue. ......That's the only way I can atone.""",「………いいさ。とことん俺を蔑んでくれ。反論はしねぇ。……それが俺のケジメの付け方だ。」,「………いいさ。とことん俺を蔑んでくれ。反論はしねぇ。……それが俺のケジメの付け方だ」,"""......Вперёд. Презирай меня сколько хочешь. Я не стану спорить. ......Только так я могу искупить вину.""",""".........Vá em frente. Pode me odiar. Eu não direi nada. ......É a única maneira que tenho de me redimir.""",""".........Go ahead. Heap it on me. I won't argue back. ......That's the only way I can atone.""",「………沒事。來狠狠地輕蔑我吧。我不還口。……這就是我的了斷方式。」,「………没事。来狠狠地轻蔑我吧。我不还口。……这就是我的了断方式。」,""".........Go ahead. Heap it on me. I won't argue back. ......That's the only way I can atone.""","""... Continua. Disprezzami quanto vuoi. Non ribatterò. ... È l'unico modo che ho per espiare.""",""".........Go ahead. Heap it on me. I won't argue back. ......That's the only way I can atone.""",""".........Go ahead. Heap it on me. I won't argue back. ......That's the only way I can atone."""
Ushiromiya Krauss,"""At the very least, make sure you give the new child a happy life."" ","""At the very least, make sure you give the new child a happy life.""","""At the very least, make sure you give the new child a happy life.""",「せめて、生まれてくる子だけは、幸せにしたまえ。」,「せめて、生まれてくる子だけは、幸せにしたまえ」,"""По крайней мере, обязательно обеспечь счастливую жизнь новому ребёнку.""","""Pelo menos trate de dar uma vida feliz para a sua nova criança.""","""At the very least, make sure you give the new child a happy life.""",「至少，去讓那即將出生的孩子，活得幸福吧。」,「至少，去让那即将出生的孩子，活得幸福吧。」,"""At the very least, make sure you give the new child a happy life.""","""Almeno, assicurati di dare al neonato una vita felice.""","""At the very least, make sure you give the new child a happy life.""","""At the very least, make sure you give the new child a happy life."""
Ushiromiya Rudolf,"""...The kid who's going to be born...and Battler. ...They're both my kids."" ","""............The new kid......and Battler. ......They're both my kids.""","""......The new kid......and Battler. ......They're both my kids.""",「…………生まれてくる子も、……戦人も。……俺の子だ。」,「…………生まれてくる子も、……戦人も。……俺の子だ」,"""......Новый ребёнок...... и Баттлер. ......Они оба мои дети.""","""............A nova criança......e o Battler. ......São ambas minhas crianças.""","""............The new kid......and Battler. ......They're both my kids.""",「…………即將出生的孩子也好，……戰人也罷。……都是我的孩子。」,「…………即将出生的孩子也好，……战人也罢。……都是我的孩子。」,"""............The new kid......and Battler. ......They're both my kids.""","""... La nuova bambina... e Battler. ... Sono entrambi miei figli.""","""............The new kid......and Battler. ......They're both my kids.""","""............The new kid......and Battler. ......They're both my kids."""
Ushiromiya Krauss,"""Wedding Kyrie-san after Asumu-san's death may have been painful for Battler-kun, ...but it was the best choice you could make for the coming child. ...I understand why you did it."" ","""Wedding Kyrie‐san after Asumu‐san's death......may have been painful for Battler‐kun, but it was the best choice you could make for the coming child. ......I understand why you did it.""","""Wedding Kyrie-san after Asumu-san's death may have been painful for Battler-kun, ......but it was the best choice you could make for the coming child. ......I understand why you did it.""",「明日夢さんが亡くなり、霧江さんと籍を入れられるのは。……戦人くんには苦々しいだろうが、生まれてくる子にとって、最善だ。……私はお前を理解するよ。」,「明日夢さんが亡くなり、霧江さんと籍を入れられるのは。……戦人くんには苦々しいだろうが、生まれてくる子にとって、最善だ。……私はお前を理解するよ」,"""Женитьба на Кирие после смерти Асуму была для Баттлера тяжёлой...... но это лучший выбор, который ты мог сделать ради будущего ребёнка. ......Я понимаю твои причины.""","""Casar com a Kyrie‐san logo depois da morte da Asumu‐san......pode ter sido muito sofrido para o Battler‐kun, mas foi a melhor escolha que você pôde fazer pela criança que está por vir. ......Eu entendo os seus motivos para fazer isso.""","""Wedding Kyrie‐san after Asumu‐san's death......may have been painful for Battler‐kun, but it was the best choice you could make for the coming child. ......I understand why you did it.""",「明日夢辭世，你與霧江共結連理。……雖對戰人君來說很痛苦，但對將要降生的小孩來講，這是最棒的了。……我理解你。」,「明日梦辞世，你与雾江共结连理。……虽对战人君来说很痛苦，但对将要降生的小孩来讲，这是最棒的了。……我理解你。」,"""Wedding Kyrie‐san after Asumu‐san's death......may have been painful for Battler‐kun, but it was the best choice you could make for the coming child. ......I understand why you did it.""","""Sposare Kyrie-san dopo la morte di Asumu-san deve essere stato doloroso per Battler-kun... ma era la scelta migliore che potessi fare per il bambino che sta per nascere. ... Capisco perché tu l'abbia fatto.""","""Wedding Kyrie‐san after Asumu‐san's death......may have been painful for Battler‐kun, but it was the best choice you could make for the coming child. ......I understand why you did it.""","""Wedding Kyrie‐san after Asumu‐san's death......may have been painful for Battler‐kun, but it was the best choice you could make for the coming child. ......I understand why you did it."""
Ushiromiya Natsuhi,"""And I understand why Battler-kun felt like telling you that you were happy Asumu-san is dead."" ","""And I understand why Battler‐kun felt like accusing you of being glad when Asumu‐san passed away.""","""And I understand why Battler-kun felt like telling you that you were happy Asumu-san is dead.""",「戦人くんが、明日夢さんが亡くなって嬉しかっただろうと、あなたを詰った気持ちが、よくわかります。」,「戦人くんが、明日夢さんが亡くなって嬉しかっただろうと、あなたを詰った気持ちが、よくわかります」,"""А я понимаю, почему Баттлер испытывал желание сказать, что смерть Асуму принесла вам счастье.""","""E entendo os motivos pelo qual o Battler‐kun o acusa de ter ficado feliz pelo falecimento da Asumu‐san.""","""And I understand why Battler‐kun felt like accusing you of being glad when Asumu‐san passed away.""",「而我則很理解，戰人君以“明日夢的去世，你很開心吧？”來責難你的心情。」,「而我则很理解，战人君以“明日梦的去世，你很开心吧？”来责难你的心情。」,"""And I understand why Battler‐kun felt like accusing you of being glad when Asumu‐san passed away.""","""E capisco perché Battler-kun ti abbia detto che eri felice della morte di Asumu-san.""","""And I understand why Battler‐kun felt like accusing you of being glad when Asumu‐san passed away.""","""And I understand why Battler‐kun felt like accusing you of being glad when Asumu‐san passed away."""
Ushiromiya Krauss,"""Stop, Natsuhi. ...Rudolf has already been scolded enough by the person most fit to do so."" ","""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so.""","""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so.""",「もうよせ、夏妃。……すでに留弗夫は、詰るべき人間から、充分にそれを受けている。」,「もうよせ、夏妃。……すでに留弗夫は、詰るべき人間から、充分にそれを受けている」,"""Прекрати, Нацухи. ......Рудольфа уже достаточно отругал тот, кто больше подходит для этого.""","""Pare, Natsuhi. ......O Rudolf já sofreu represálias suficientes pela pessoa que mais as deveria fazer.""","""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so.""",「別再說了，夏妃。……留弗夫已從該責備他的人那，受到足夠的責難了。」,「别再说了，夏妃。……留弗夫已从该责备他的人那，受到足够的责难了。」,"""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so.""","""Basta, Natsuhi. ... Rudolf è stato sgridato abbastanza dalla persona più adatta a farlo.""","""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so.""","""Stop, Natsuhi. ......Rudolf has already been scolded enough from the person most fit to do so."""
Ushiromiya Krauss,"""...Now then, how about some black tea? Could you go ask someone in the kitchen to make us some?"" ","""......Now then, how about some black tea? Would you mind asking someone in the kitchen to make us some?""","""......Now then, how about some black tea? Could you go ask someone in the kitchen to make us some?""",「……それより、紅茶をもらえんかね？　厨房の誰かに紅茶を頼んできてくれんかね？」,「……それより、紅茶をもらえんかね？　厨房の誰かに紅茶を頼んできてくれんかね？」,"""......Что ж, как насчёт чёрного чая? Попросишь кого‐нибудь на кухне сделать нам?""","""......Então, que tal um pouco de chá preto? Se importaria de pedir para alguém na cozinha prepará‐lo para nós?""","""......Now then, how about some black tea? Would you mind asking someone in the kitchen to make us some?""",「……比起這個，能不能來點紅茶？能不能替我去拜託下廚房的誰泡點紅茶？」,「……比起这个，能不能来点红茶？能不能替我去拜托下厨房的谁泡点红茶？」,"""......Now then, how about some black tea? Would you mind asking someone in the kitchen to make us some?""","""... Ora, che ne dici di un po' di tè nero? Potresti chiedere a qualcuno in cucina di prepararlo?""","""......Now then, how about some black tea? Would you mind asking someone in the kitchen to make us some?""","""......Now then, how about some black tea? Would you mind asking someone in the kitchen to make us some?"""
Ushiromiya Natsuhi,"""......Understood."" ","""...............Very well.""",""".........Understood.""",「……………わかりました。」,「……………わかりました」,""".........Хорошо.""","""...............Muito bem.""","""...............Very well.""",「……………明白了。」,「……………明白了。」,"""...............Very well.""","""... Ho capito.""","""...............Very well.""","""...............Very well."""
,Natsuhi took this as a signal to leave the room and did so. ,Natsuhi took this as a signal to leave the room and did so.,Natsuhi took this as a signal to leave the room and did so.,夏妃は、席を外せという意味だと理解し、退室する。,夏妃は、席を外せという意味だと理解し、退室する。,Нацухи восприняла это как сигнал покинуть комнату и так и сделала.,Natsuhi aproveitou a deixa para deixar o cômodo e ir embora.,Natsuhi took this as a signal to leave the room and did so.,夏妃聽出了這是叫她離席的意思，走出了房間。,夏妃听出了这是叫她离席的意思，走出了房间。,Natsuhi took this as a signal to leave the room and did so.,Natsuhi lo prese come un segnale per lasciare la stanza e lo fece.,Natsuhi took this as a signal to leave the room and did so.,Natsuhi took this as a signal to leave the room and did so.
,"Once she left, Krauss relaxed slightly. ","Once she left, Krauss relaxed slightly."," Once she left, Krauss relaxed slightly.",それを見届けると、蔵臼は、少しだけ姿勢を崩して言った。,それを見届けると、蔵臼は、少しだけ姿勢を崩して言った。,"Как только она ушла, Краусс слегка расслабился.","Assim que saiu, Krauss suspirou aliviado.","Once she left, Krauss relaxed slightly.",目送她走出房間後，藏臼稍稍放鬆了下身體的姿勢，開口講道。,目送她走出房间后，藏臼稍稍放松了下身体的姿势，开口讲道。,"Once she left, Krauss relaxed slightly.","Dopo che uscì, Krauss si rilassò leggermente.","Once she left, Krauss relaxed slightly.","Once she left, Krauss relaxed slightly."
Ushiromiya Krauss,"""......I feel bad for Asumu-san, ...but if we consider the timing of that soon-to-be-born child, this might have been quite the coincidence."" ","""............It is a terrible shame about Asumu‐san, ......but considering the best interests of the coming child, the timing of all this might have been fortuitous.""",""".........I feel bad for Asumu-san, ......but if we consider the timing of that child's birth, this might have been quite the coincidence.""",「…………明日夢さんは気の毒だったが、……生まれてくる子を考えれば、これは偶然のタイミングだったかもしれんね。」,「…………明日夢さんは気の毒だったが、……生まれてくる子を考えれば、これは偶然のタイミングだったかもしれんね」,""".........Мне жаль Асуму...... но если рассчитать срок рождения ребёнка, это может быть совпадение.""","""............É uma vergonha terrível à Asumu‐san, ......mas considerando os melhores interesses à criança que está por vir, o {i:timing} de tudo isso pode ter sido fortuito.""","""............It is a terrible shame about Asumu‐san, ......but considering the best interests of the coming child, the timing of all this might have been fortuitous.""",「…………雖然這樣明日夢弟妹很可怜，……但想下將要出生的小孩，這或許算是個偶然的巧合呢。」,「…………虽然这样明日梦弟妹很可怜，……但想下将要出生的小孩，这或许算是个偶然的巧合呢。」,"""............It is a terrible shame about Asumu‐san, ......but considering the best interests of the coming child, the timing of all this might have been fortuitous.""","""... Mi dispiace per Asumu-san... ma se consideriamo la data di nascita di quel bambino, potrebbe essere una bella coincidenza.""","""............It is a terrible shame about Asumu‐san, ......but considering the best interests of the coming child, the timing of all this might have been fortuitous.""","""............It is a terrible shame about Asumu‐san, ......but considering the best interests of the coming child, the timing of all this might have been fortuitous."""
