Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"In other words, by quickly informing the siblings of the gold's discovery, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself...","In other words, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself... by quickly informing the siblings of the gold's discovery... "," In other words, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself, by quickly informing the siblings of the gold's discovery...",つまり楼座は、早く黄金発見の報を兄弟に知らせることで、絵羽が独り占めする可能性に対し、楔を打ちたいと思っている…。,つまり楼座は、早く黄金発見の報を兄弟に知らせることで、絵羽が独り占めする可能性に対し、楔を打ちたいと思っている…。,"Другими словами, Роза хотела не оставить ни шанса Еве присвоить себе всё золото, быстро рассказав родственникам о нахождении золота...","Em outras palavras, Rosa pretendia informar os irmãos da descoberta do ouro, dando um fim a qualquer chance de Eva ficar com todo o ouro para si mesma...",总而言之，楼座是想快点将发现黄金一事告知两位哥哥，以此来一锤子砸碎绘羽独吞黄金的可能性…。,總而言之，樓座是想快點將發現黃金一事告知兩位哥哥，以此來一錘子砸碎繪羽獨吞黃金的可能性…。,"In altre parole, Rosa voleva fermare qualsiasi possibilità per Eva di tenersi tutto l'oro per sé, informando in fretta i fratelli della scoperta dell'oro...","In other words, by quickly informing the siblings of the gold's discovery, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself...","En otras palabras, solo con informar rápidamente a los demás hermanos que descubrieron el oro, Rosa quería eliminar cualquier oportunidad que Eva pudiera tener de quedarse con todo el oro para sí misma...",ﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﺃﺭﺍﺩﺕ ﺭﻭﺯﺍ ﺃﻥ ﺗﻀﻊ ﺣﺪﺍً ﻷﻱ ﻓﺮﺻﺔ ﺗﺴﻤﺢ ﻹﻳﻔﺎ ﺑﺄﺧﺬ ﻛﻞ ﺍﻟﺬﻫﺐ، ﻟﺬﺍ ﺃﺭﺍﺩﺕ ﺇﺧﺒﺎﺭ ﺃﺷﻘﺎﺋﻬﺎ ﺑﺄﺳﺮﻉ ﻣﺎ ﻳﻤﻜﻦ ﻋﻦ ﺇﻛﺘﺸﺎﻓﻬﻤﺎ ﻟﻠﺬﻫﺐ...,"In other words, by quickly informing the siblings of the gold's discovery, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself...","In other words, by quickly informing the siblings of the gold's discovery, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself...","In other words, by quickly informing the siblings of the gold's discovery, Rosa wanted to put a stop to any chance Eva had to keep the gold all to herself..."
Ushiromiya Eva,""".................. ......Rosa. Sorry, but at least listen to me this once.""","""...... ...Rosa, sorry, but at least listen to me this once."" ","""..................Rosa. Sorry, but at least listen to me this once.""",「………………。……楼座。悪いけど、今だけは私の言うことを聞きなさい。」,「………………。……楼座。悪いけど、今だけは私の言うことを聞きなさい」,"""..................Роза. Извини, но выслушай меня хотя бы ещё один раз.""",""".................. ......Rosa. Eu sinto muito, mas me escute só uma vez.""",「………………。……楼座。不好意思，就现在而已，听姐姐的。」,「………………。……樓座。不好意思，就現在而已，聽姐姐的。」,"""... Rosa. Scusa, ma almeno ascoltami per quest'unica volta.""",""".................. ......Rosa. Sorry, but at least listen to me this once.""","""... Rosa. Lo siento, pero al menos escuchame por esta vez.""",""".................. ......ﺭﻭﺯﺍ. ﺁﺳﻔﺔ، ﺃﻧﺼﺘﻲ ﺇﻟﻲّ ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﻣﻦ ﻓﻀﻠﻚ.""",""".................. ......Rosa. Sorry, but at least listen to me this once.""",""".................. ......Rosa. Sorry, but at least listen to me this once.""",""".................. ......Rosa. Sorry, but at least listen to me this once."""
Ushiromiya Rosa,""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?""","""......Are you saying that if I don't listen to what you say, you won't be able to get me that 150 million?"" ",""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?""",「………言うことを聞かないと、１億５千万は用意できないってこと？」,「………言うことを聞かないと、１億５千万は用意できないってこと？」,""".........Намекаешь, что если я не выслушаю то, что ты хочешь сказать, ты не сможешь подготовить 150 миллионов?""",""".........Está me dizendo que se não escutá‐la, você não será capaz de arrumar os 150 milhões?""",「………这话是指，不听姐姐的，就不会准备那一亿五千万吗？」,「………這話是指，不聽姐姐的，就不會準備那一億五千萬嗎？」,"""... Stai dicendo che se non ascolto quello che dici, non sarai in grado di preparare quei 150 milioni?""",""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?""","""... ¿Estás diciendo que si no escucho lo que dices, no podrás preparar los 150 millones?""","""...ﺃﻳﻌﻨﻲ ﻫﺬﺍ ﺃﻧﻨﻲ ﻟﻦ ﺃﺣﺼﻞ ﻋﻠﻰ ﺍﻟـ051 ﻣﻠﻴﻮﻥ ﻳﻦ ﺇﺫﺍ ﺭﻓﻀﺖُ ﺍﻹﻧﺼﺎﺕِ ﻟﻤﺎ ﺗﻘﻮﻟﻴﻦ؟""",""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?""",""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?""",""".........Are you saying that if I don't listen to what you say, you won't be able to prepare the 150 million?"""
Ushiromiya Eva,"""........................ ...That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii‐san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?""","""...... ...That isn't the way I wanted to say it. ...But if you really need that money, supporting me is a more realistic option. ...If you talk to Nii-san and Rudolf, even the portion that's your natural right might disappear. You don't want that, do you?"" ","""...............That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii-san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?""",「……………………。…そういう言い方をしているつもりはないわ。…でも、あなたが本当にそのお金を必要としているなら、私に協力した方が現実的よ。……兄さんたちに話せば、その当然の取り分すらも、なくなってしまうかもしれない。それは嫌でしょう？」,「……………………。…そういう言い方をしているつもりはないわ。…でも、あなたが本当にそのお金を必要としているなら、私に協力した方が現実的よ。……兄さんたちに話せば、その当然の取り分すらも、なくなってしまうかもしれない。それは嫌でしょう？」,"""...............Это не то, что я хочу сказать. ...Но если тебе действительно нужны эти деньги, то поддержать меня будет гораздо практичней. ......Если ты скажешь нии‐сану и Рудольфу, даже твоя обычная доля может исчезнуть. Ты же этого не хочешь, не так ли?""","""........................ ...Eu não quis dizer desse jeito. ...Mas se você realmente precisa desse dinheiro, me apoiar é uma opção mais realista. ......Se falar com o nii‐san e o Rudolf, mesmo essa porção que cabe naturalmente a você pode desaparecer. Você não quer isso, quer?""",「……………………。…我并没有打算这么说。…但是，你若真的需要这笔钱的话，选择协助我会比较现实哟。……如果跟哥他们说了，这本该由你拿的那一份，都有可能化为乌有哦。不希望这样吧？」,「……………………。…我並沒有打算這麼說。…但是，你若真的需要這筆錢的話，選擇協助我會比較現實喲。……如果跟哥他們說了，這本該由你拿的那一份，都有可能化為烏有哦。不希望這樣吧？」,"""... Non è quello il modo in cui volevo dirlo. ... Ma se hai davvero bisogno di denaro, è più realistico aiutare me. ... Se parli a Nii-san e a Rudolf, anche quella tua parte pattuita potrebbe sparire. E tu non vuoi questo, vero?""","""........................ ...That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii‐san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?""","""... No quería decirlo de esa manera... Pero si de verdad necesitas el dinero, lo más lógico es que me apoyes... Si hablas con Nii-san y Rudolf, incluso esa porción tuya que crees asegurada podría desaparecer. No quieres eso, ¿verdad?""","""........................ ...ﻟﻴﺲ ﻫﺬﺍ ﻣﺎ ﻗﺼﺪﺗﻪ. ...ﻟﻜﻦ ﺇﺫﺍ ﻛﻨﺖِ ﺑﺤﺎﺟﺔ ﻟﺬﻟﻚ ﺍﻟﻤﺎﻝ ﺣﻘًﺎ، ﻓﺈﻥ ﺍﻟﻮﻗﻮﻑ ﻓﻲ ﺻﻔﻲ ﻫﻮ ﺍﻟﺤﻞّ ﺍﻷﻛﺜﺮ ﺭﺟﺎﺣﺔً. ......ﺇﺫﺍ ﺃﺧﺒﺮﺗﻲ ﺃﺧﻲ ﻛﺮﻭﺍﺱ ﻭﺭﻭﺩﻟﻮﻑ ﻋﻦ ﺍﻟﺬﻫﺐ، ﻓﺈﻥ ﺣﺼﺘﻚِ ﺍﻟﺘﻲ ﻫﻲ ﺣﻘﻚ ﺍﻟﻄﺒﻴﻌﻲ ﻗﺪ ﺗﺨﺘﻔﻲ. ﺃﻫﺬﺍ ﻣﺎ ﺗﺮﻳﺪﻳﻨﻪ؟""","""........................ ...That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii‐san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?""","""........................ ...That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii‐san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?""","""........................ ...That isn't the way I wanted to say it. ...But if you really need that money, it's more realistic to support me. ......If you talk to Nii‐san and Rudolf, even that natural portion of yours might disappear. You don't want that, do you?"""
Ushiromiya Rosa,"""........................""","""............"" ",""".....................""",「……………………。」,「……………………」,""".....................""","""........................""",「……………………」,「……………………」,"""...""","""........................""","""...""","""........................""","""........................""","""........................""","""........................"""
,"For a while, a severe expression that she had never shown to her sister before rose to Rosa's face.","For a while, a severe expression that she'd never shown to her sister before rose to Rosa's face. ","For a while, a severe expression that she had never shown to her sister before rose to Rosa's face.",楼座はしばらくの間、姉に一度も見せたことのないような、シビアな表情を浮かべた。,楼座はしばらくの間、姉に一度も見せたことのないような、シビアな表情を浮かべた。,"Тем временем на лице Розы появилось жёсткое выражение, которого она никогда прежде не показывала своей сестре.","Por um momento, uma expressão severa, que ela nunca tinha mostrado antes à sua irmã, tomou conta do rosto de Rosa.",楼座的脸上浮现了好一会儿，她从未让姐姐见过的，严肃犀利的表情。,樓座的臉上浮現了好一會兒，她從未讓姐姐見過的，嚴肅犀利的表情。,"Per un po', un'espressione dura che non aveva mai mostrato a sua sorella prima sorse sulla faccia di Rosa.","For a while, a severe expression that she had never shown to her sister before rose to Rosa's face.","Por un momento, una expresión severa que nunca antes le había mostrado a su hermana apareció en el rostro de Rosa.",ﻟﺒﻀﻊ ﻟﺤﻈﺎﺕ، ﺍﺭﺗﺴﻢ ﻋﻠﻰ ﻭﺟﻪ ﺭﻭﺯﺍ ﺗﻌﺒﻴﺮٌ ﻗﺎﺱٍ ﻟﻢ ﺗُﻈﻬِﺮﻩ ﻷﺧﺘﻬﺎ ﻣﻦ ﻗﺒﻞ.,"For a while, a severe expression that she had never shown to her sister before rose to Rosa's face.","For a while, a severe expression that she had never shown to her sister before rose to Rosa's face.","For a while, a severe expression that she had never shown to her sister before rose to Rosa's face."
,"There wasn't even a trace of her restraint as a younger sister. ......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth.","There wasn't even a trace of her restraint as a younger sister. ...There was just the ruthlessness... no, the seriousness of a single human arguing about a vast sum of wealth. "," There wasn't even a trace of her restraint as a younger sister.......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth.",そこには妹としての遠慮は微塵ほどもない。……ただただ、莫大な財産をやり取りする、ひとりの人間としての冷酷さ、いや、真剣さがあるだけだった。,そこには妹としての遠慮は微塵ほどもない。……ただただ、莫大な財産をやり取りする、ひとりの人間としての冷酷さ、いや、真剣さがあるだけだった。,"Не осталось ни следа сдержанности, присущей младшей сестре. ......Там была только беспощадность, нет, серьёзность, с которой человек спорит об огромной сумме наследства.","Não havia sequer um vestígio de sua contenção como uma irmã mais nova. ......Havia apenas uma frieza cruel, não, a seriedade de um ser humano discutindo sobre uma vasta soma de riqueza.",此中没有一丝丝身为妹妹的退让。……仅仅是有着，在交涉巨额财产问题时，身为一个人的冷酷，不，该说是认真劲儿才对。,此中沒有一絲絲身為妹妹的退讓。……僅僅是有著，在交涉巨額財產問題時，身為一個人的冷酷，不，該說是認真勁兒才對。,"Non c'era la minima traccia del suo controllo come sorella minore. ... C'era solo la risolutezza, no, la serietà di un essere umano che litiga per una vasta eredità.","There wasn't even a trace of her restraint as a younger sister. ......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth.","No había ni siquiera un rastro de subordinación como una hermana menor... Solo quedaba una fuerte indiferencia, no, la seriedad de un solo humano discutiendo por una vasta riqueza.",ﻟﻢ ﻳﻜﻦ ﻓﻴﻪ ﺃﻱ ﺷﻲﺀ ﻣﻦ ﺍﻟﺘﺤﻔﻆ ﻛﺄﺧﺖ ﺻﻐﺮﻯ، ......ﻭﻟﻢ ﻳﻤﻞﺀ ﻗﻠﺒﻬﺎ ﺳﻮﻯ ﺍﻟﺤﻘﺪ، ﺑﻞ ﺍﻟﺒﺮﻭﺩ، ﺍﻭ ﻟﻨﻘﻞ ﺍﻟﺠﺪﻳﺔ ﺍﻟﻤﻄﻠﻘﺔ ﻹﻧﺴﺎﻧﺔٍ ﺗﺘﻨﺎﺯﻉ ﻋﻠﻰ ﺛﺮﻭﺓٍ ﻃﺎﺋﻠﺔ.,"There wasn't even a trace of her restraint as a younger sister. ......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth.","There wasn't even a trace of her restraint as a younger sister. ......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth.","There wasn't even a trace of her restraint as a younger sister. ......There was just the ruthlessness, no, the seriousness of a single human arguing about a vast sum of wealth."
,"Eva made light of it, chuckling.","Eva made light of it, chuckling. "," Eva made light of it, chuckling.",絵羽は、ふっと笑いながら茶化す。,絵羽は、ふっと笑いながら茶化す。,Ева пренебрежительно рассмеялась.,"Eva fez pouco disso, rindo.",绘羽忽然笑了起来，打起了岔。,繪羽忽然笑了起來，打起了岔。,"Eva si prese gioco di ciò, sogghignando.","Eva made light of it, chuckling.","Eva no le dio importancia, con una risa entre dientes.",ﺍﺳﺘﺨﻔﺖ ﺇﻳﻔﺎ ﺑﺎﻷﻣﺮ، ﻭﺿﺤﻜﺖ ﺑﺨﻔﺔ.,"Eva made light of it, chuckling.","Eva made light of it, chuckling.","Eva made light of it, chuckling."
Ushiromiya Eva,"""......Dear me. A frightful murder has just taken place, and the culprit still may be on this island...how careless we must be to stand around here talking like this.""","""...My, my. How careless we must be to stand around here talking like this, even though a frightful murder case has just taken place, and the culprit might still be on this island."" ","""......My, my. How careless we must be to stand around here talking like this, even though a frightful murder case has just taken place, and the culprit still may be on this island.""",「……やれやれ。物騒な殺人事件が起こったばかりで、その犯人がまだ島の中にいるかもしれないってのに、こんなところで立ち話なんて、私たちもつくづく無用心ね。」,「……やれやれ。物騒な殺人事件が起こったばかりで、その犯人がまだ島の中にいるかもしれないってのに、こんなところで立ち話なんて、私たちもつくづく無用心ね」,"""......Ай‐яй‐яй. Какая беспечность — стоять здесь, разговаривая о чём‐то подобном, хотя в этом месте произошло страшное убийство и преступник всё ещё может быть на острове.""","""......Francamente. Um assassinato chocante acaba de acontecer, e o culpado ainda pode estar nesta ilha... Quão descuidado de nossa parte é ficarmos por aqui falando assim.""",「……哎呀哎呀。明明刚发生过吓人的杀人事件，这犯人说不定还待在岛上呢，在这种地方站着聊天，我们也真够麻痹大意的呢。」,「……哎呀哎呀。明明剛發生過嚇人的殺人事件，這犯人說不定還待在島上呢，在這種地方站著聊天，我們也真夠麻痹大意的呢。」,"""... Cielo, cielo. Quanto incaute dobbiamo essere per stare qui in giro a parlare così, anche se uno spaventoso omicidio ha appena avuto luogo, e il colpevole potrebbe ancora essere su quest'isola.""","""......Dear me. A frightful murder has just taken place, and the culprit still may be on this island...how careless we must be to stand around here talking like this.""","""... Vaya, vaya.Un terrorífico asesinato acaba de tener lugar aquí, y el culpable podría seguir en la isla... Qué despreocupadas somos estando paradas hablando aquí sin más.""","""...ﻳﺎ ﻟﻬﺎ ﻣﻦ ﺣﺎﻝ. ﺭﻏﻢ ﺃﻥ ﺟﺮﻳﻤﺔ ﻗﺘﻞ ﻭﻗﻌﺖ ﻟﻠﺘﻮ، ﻭﻗﺪ ﻳﻜﻮﻥ ﺍﻟﻘﺎﺗﻞ ﻣﺘﻮﺍﺟﺪًﺍ ﻋﻠﻰ ﺍﻟﺠﺰﻳﺮﺓ،...ﻓﻬﺎ ﻧﺤﻦ ﻫﻨﺎ ﻣﻬﻤﻠﺘﺎﻥ ﻟﻨﺘﺤﺪﺙ ﻭﺳﻂ ﺍﻟﺤﺪﻳﻘﺔ ﻫﻨﺎ.""","""......Dear me. A frightful murder has just taken place, and the culprit still may be on this island...how careless we must be to stand around here talking like this.""","""......Dear me. A frightful murder has just taken place, and the culprit still may be on this island...how careless we must be to stand around here talking like this.""","""......Dear me. A frightful murder has just taken place, and the culprit still may be on this island...how careless we must be to stand around here talking like this."""
Ushiromiya Rosa,"""I'm sure it's just the servants' farce. No murder ever occurred on this island.""","""I'm sure it was just the servants playacting. There were no murders on this island in the first place."" ","""I'm sure it's just the servants' farce. No murder case ever occurred on this island.""",「どうせ使用人たちの茶番でしょ。この島で殺人事件なんて、元々起こってないのよ。」,「どうせ使用人たちの茶番でしょ。この島で殺人事件なんて、元々起こってないのよ」,"""Я уверена, что это всего лишь грубая шутка слуг. На острове никогда не происходило ни одного убийства.""","""Tenho certeza de que é apenas uma farsa encenada pelos serviçais. Nenhum assassinato chegou a acontecer nesta ilha.""",「反正也只是佣人们演的破戏吧。这个岛上根本就没有发生什么杀人事件。」,「反正也只是傭人們演的破戲吧。這個島上根本就沒有發生什麼殺人事件。」,"""Sono sicura che sia solo un imbroglio dei domestici. Nessun omicidio è mai accaduto su quest'isola.""","""I'm sure it's just the servants' farce. No murder ever occurred on this island.""","""Estoy segura de que es una total farsa de parte de los sirvientes. Ningún asesinato ocurrió en la isla.""","""ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ ﺑﺄﻧّﻬﺎ ﻣﺠﺮّﺩ ﺗﻤﺜﻴﻠﻴﺔ ﻣﻦ ﺍﻟﺨﺪﻡ. ﻟﻢ ﺗﻘﻊ ﺃﻱُّ ﺟﺮﺍﺋﻢ ﻗﺘﻞ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ.""","""I'm sure it's just the servants' farce. No murder ever occurred on this island.""","""I'm sure it's just the servants' farce. No murder ever occurred on this island.""","""I'm sure it's just the servants' farce. No murder ever occurred on this island."""
Ushiromiya Eva,"""......Oh? So you really do think that?""","""...Oh? So, you do think that after all."" ","""......Oh. So you really do think that?""",「……あら。やっぱりそう思う？」,「……あら。やっぱりそう思う？」,"""......О. Ты действительно так думаешь?""","""......Ora? Você realmente acha isso?""",「……哎呀。果然，你也这么觉得？」,「……哎呀。果然，你也這麼覺得？」,"""... Oh. Davvero pensi ciò?""","""......Oh? So you really do think that?""","""... ¿Oh? ¿De verdad lo crees?""","""......ﺃﻭﻩ؟ ﺇﺫًﺍ ﻓﻘﺪ ﻻﺣﻈﺖِ ﺫﻟﻚ ﺃﻳﻀًﺎ؟""","""......Oh? So you really do think that?""","""......Oh? So you really do think that?""","""......Oh? So you really do think that?"""
Ushiromiya Rosa,"""It can be clearly explained by the manner of the six deaths. The locked room involving those six definitely couldn't be created by a crime from the outside.""","""The circumstances surrounding those six deaths shows us that clearly. A crime from the outside couldn't possibly have created those six closed rooms."" ","""It can be clearly explained by the manner of the six deaths. The closed room with those six people definitely couldn't be created by a crime from the outside.",「６人の死亡状況ではっきり説明がつくわ。あの６人の密室は、外部犯行では絶対に作れない。,「６人の死亡状況ではっきり説明がつくわ。あの６人の密室は、外部犯行では絶対に作れない」,"""Это можно чётко объяснить на примере шести смертей. Безусловно, закрытые комнаты с теми шестью людьми не могли быть созданы находящимся снаружи преступником.""","""Há uma explicação clara para a morte daquelas seis pessoas. O quarto fechado envolvendo aqueles seis definitivamente não poderia ter sido criado por um criminoso do lado de fora.""",「那六人的死亡状况就清清楚楚地说明了这点。那六人的密室，是无论如何也无法靠外部犯罪来制造的。」,「那六人的死亡狀況就清清楚楚地說明了這點。那六人的密室，是無論如何也無法靠外部犯罪來製造的。」,"""Può essere chiaramente spiegato dalle caratteristiche delle sei morti. La camera chiusa con quelle sei persone non poteva essere creata da un delitto avvenuto fuori.","""It can be clearly explained by the manner of the six deaths. The locked room involving those six definitely couldn't be created by a crime from the outside.""","""Puede ser explicado claramente por la manera en que se dieron las 6 muertes. Las habitaciones cerradas con esas seis personas definitivamente no podrían ser creadas por un crimen desde fuera...""","""ﻳﻤﻜﻦ ﺗﻔﺴﻴﺮ ﺫﻟﻚ ﺑﻮﺿﻮﺡ ﺑﺎﻟﺤﻜﻢ ﻋﻠﻰ ﻃﺮﻳﻘﺔ ﻣﻮﺕ ﺍﻟﺴﺘﺔ ﺃﺷﺨﺎﺹ. ﻳﺴﺘﺤﻴﻞ ﺇﻧﺸﺎﺀ ﻛﻞ ﺗﻠﻚ ﺍﻟﻐﺮﻑ ﺍﻟﻤﻐﻠﻘﺔ ﺩﻭﻥ ﺃﻥ ﻳﻜﻮﻥ ﻣﻦ ﺑﺪﺍﺧﻠﻬﺎ ﺃﺣﻴﺎﺀً.""","""It can be clearly explained by the manner of the six deaths. The locked room involving those six definitely couldn't be created by a crime from the outside.""","""It can be clearly explained by the manner of the six deaths. The locked room involving those six definitely couldn't be created by a crime from the outside.""","""It can be clearly explained by the manner of the six deaths. The locked room involving those six definitely couldn't be created by a crime from the outside."""
Ushiromiya Rosa,"""......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around.""","""...Doctor Nanjo said they were all dead, but that was a lie too. This is all a complicated act that Father cooked up. All of the servants are just playing dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around."" ","......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around.""",……南條先生は、全員死んでるって言ったけど、あれもウソね。これは全て、お父様が仕組んだ手の込んだお芝居よ。使用人たちはみんな、死んだフリをしているだけよ。…元々殺人なんか起こってない。殺人犯なんかうろついてるわけがないのよ。」,「……南條先生は、全員死んでるって言ったけど、あれもウソね。これは全て、お父様が仕組んだ手の込んだお芝居よ。使用人たちはみんな、死んだフリをしているだけよ。…元々殺人なんか起こってない。殺人犯なんかうろついてるわけがないのよ」,"""......Доктор Нанджо сказал, что все они были мертвы, но это тоже была ложь. Всё это — сложная игра, придуманная отцом. Все слуги просто притворялись мёртвыми. ...Во‐первых, убийства не было. Не может быть, что убийца бродит неподалёку.""","""......O doutor Nanjo disso que todos estavam mortos, mas foi uma mentira. Isso tudo é uma elaborada encenação criada pelo pai. Todos os serviçais estão apenas se fingindo de mortos. ...Para começar, nunca houve realmente um assassinato. Não tem como ter um assassino rondando por aí.""",「……虽然南条大夫说了全员死亡，但这也是谎言。这些全都是由爸亲手执导的，下足了功夫的一出戏。各位佣人全都只是在装死哦。…根本就没发生什么杀人案。才没可能会有杀人犯在外面乱晃呢。」,「……雖然南條大夫說了全員死亡，但這也是謊言。這些全都是由爸親手執導的，下足了功夫的一出戲。各位傭人全都只是在裝死哦。…根本就沒發生什麼殺人案。才沒可能會有殺人犯在外面亂晃呢。」,"... Il Dottor Nanjo ha detto che erano tutti morti, ma quella può anche essere una bugia. Questa è solo una complicata recita che Nostro Padre ha scritto. Tutti i domestici stanno fingendo di essere morti. ... Un omicidio non è mai accaduto in primo luogo. Non esiste che un assassino si stia aggirando nei dintorni.""","""......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around.""","""... El doctor Nanjo dijo que todos ellos estaban muertos, pero eso también era una mentira. Todo esto es un teatro bien elaborado que nuestro padre planeó. Todos los sirvientes solo pretenden que están muertos... Un asesinato nunca ocurrió en primer lugar. No hay manera de que haya un asesino acechando los alrededores.""","""...ﺑﺎﻟﺘﺎﻟﻲ ﻓﺈﻥ ﺗﺼﺮﻳﺢ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻋﻦ ﻣﻮﺗﻬﻢ ﻛﺎﻥ ﻛﺬﺑﺔ. ﻛﻞ ﻫﺬﺍ ﻟﻴﺲ ﺇﻻ ﻣﺠﺮﺩ ﻣﺴﺮﺣﻴﺔ ﻣﻌﻘﺪﺓ ﺃﻋﺪﻫﺎ ﻭﺍﻟﺪﻱ. ﺍﻟﺨﺪﻡ ﺟﻤﻴﻌﺎً ﻳﺘﻈﺎﻫﺮﻭﻥ ﺑﺎﻟﻤﻮﺕ ﻭﺣﺴﺐ. ...ﻟﻢ ﺗﺤﺪﺙ ﺟﺮﻳﻤﺔ ﻗﺘﻞ ﻣﻦ ﺍﻷﺳﺎﺱ. ﻭﻻ ﻳﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﻫﻨﺎﻙ ﻗﺎﺗﻞٌ ﻳﺘﺠﻮﻝ ﺣﻮﻟﻨﺎ.""","""......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around.""","""......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around.""","""......Doctor Nanjo said that they were all dead, but that was also a lie. This is all a complicated act that Father plotted. All of the servants are just pretending to be dead. ...A murder never occurred in the first place. There's no way that there's a murderer prowling around."""
