Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Ecstasy and shock, ...wonder and sighs. ",Ecstasy and shock...wonder and sighs., Ecstasy and shock...wonder and sighs.,狂喜と呆然、感嘆と溜め息。,狂喜と呆然、感嘆と溜め息。,"Экстаз и шок, удивление и вздохи.",Êxtase e choque...admiração e suspiros.,Ecstasy and shock...wonder and sighs.,狂喜與呆滯，感嘆與嘆息。,狂喜与呆滞，感叹与叹息。,Ecstasy and shock...wonder and sighs.,Estasi e shock... stupore e sospiri.,Ecstasy and shock...wonder and sighs.,Ecstasy and shock...wonder and sighs.
,"After stepping forward in front of the pile of gold that had caused these mixed emotions, ...Erika spoke as though she were an announcer in some show. ","After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show."," After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show.",様々な感情が入り混じる黄金の山の前に歩み出て、……これがショーなら司会者が振舞うように、ヱリカが言った。,様々な感情が入り混じる黄金の山の前に歩み出て、……これがショーなら司会者が振舞うように、ヱリカが言った。,"Встав перед грудой золота, вызвавшей эти смешанные эмоции...... Эрика заговорила словно диктор на шоу.","Após andar em direção à pilha de ouro que causou tal mistura de emoções, ......Erika falou como se fosse a apresentadora de um programa de televisão.","After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show.",走到混雜著各種感情的金山之前，……就跟這若是一場秀，主持人就會做的那樣，繪梨花開口講道。,走到混杂着各种感情的金山之前，……就跟这若是一场秀，主持人就会做的那样，绘梨花开口讲道。,"After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show.",Dopo aver fatto un passo davanti alla pila d'oro che aveva causato quelle tante emozioni... Erika parlò come se fosse l'annunciatrice in qualche show.,"After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show.","After stepping forward in front of the pile of gold that caused these mixed emotions, ......Erika spoke as though she were an announcer in some show."
Furudo Erika,"""......If this world is money, then this gold is the embodiment of happiness. ...Congratulations, everyone. I pray that this discovery makes all of your lives richer."" ",""".........If money is everything in this world, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray with all my heart that this discovery enriches your lives.""",""".........If this world is money, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray that this discovery makes all of your lives richer.""",「………この世がカネなら、この黄金は幸せの結晶です。……おめでとうございます、皆さん。この発見が、皆さんの人生をより豊かなものにすることを、心よりお祈りいたしております。」,「………この世がカネなら、この黄金は幸せの結晶です。……おめでとうございます、皆さん。この発見が、皆さんの人生をより豊かなものにすることを、心よりお祈りいたしております」,""".........В денежном мире золото — воплощение счастья. ......Поздравляю вас, дамы и господа. И пусть это открытие обогатит вашу жизнь.""",""".........Se o dinheiro é tudo neste mundo, então este ouro é a personificação da felicidade. ......Meus parabéns, pessoal. Eu oro, do fundo do meu coração, para que esta descoberta enriqueça suas vidas.""",""".........If money is everything in this world, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray with all my heart that this discovery enriches your lives.""",「………金錢主宰著世界的話，那這筆黃金即是幸福的結晶。……恭喜，諸位。我發自內心地祈禱，這一發現，能令諸位的人生變得更加豐饒。」,「………金钱主宰着世界的话，那这笔黄金即是幸福的结晶。……恭喜，诸位。我发自内心地祈祷，这一发现，能令诸位的人生变得更加丰饶。」,""".........If money is everything in this world, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray with all my heart that this discovery enriches your lives.""","""... Se questo mondo è denaro, allora questo oro è l'incarnazione della felicità. ... Congratulazioni, a tutti quanti. Prego che questa scoperta faccia diventare tutti voi più ricchi.""",""".........If money is everything in this world, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray with all my heart that this discovery enriches your lives.""",""".........If money is everything in this world, then this gold is the embodiment of happiness. ......Congratulations, everyone. I pray with all my heart that this discovery enriches your lives."""
Ushiromiya Kyrie,"""I take my hat off to you... ...To think you'd solve the epitaph within a single day of coming to this island."" ","""I take my hat off to you...... ......To think that you would solve the epitaph within a single day of coming to this island.""","""I take my hat off to you............To think that you would solve the epitaph within a single day of coming to this island.""",「脱帽だわ……。……この島に来て、丸一日さえ過ごしてないあなたが碑文を解いてしまうなんて。」,「脱帽だわ……。……この島に来て、丸一日さえ過ごしてないあなたが碑文を解いてしまうなんて」,"""Снимаю перед тобой шляпу...... ......Кто бы мог подумать, что ты разгадаешь эпитафию, не пробыв на острове и дня.""","""Tiro meu chapéu a você...... ......E pensar que resolveria o epitáfio em um único dia, logo após chegar nesta ilha.""","""I take my hat off to you...... ......To think that you would solve the epitaph within a single day of coming to this island.""",「向你致敬……。……來這個島還不到整整一天的你，竟然解開了碑文。」,「向你致敬……。……来这个岛还不到整整一天的你，竟然解开了碑文。」,"""I take my hat off to you...... ......To think that you would solve the epitaph within a single day of coming to this island.""","""Mi tolgo il cappello davanti a te... pensare che hai risolto l'epigrafe in un solo giorno da quando sei arrivata su quest'isola.""","""I take my hat off to you...... ......To think that you would solve the epitaph within a single day of coming to this island.""","""I take my hat off to you...... ......To think that you would solve the epitaph within a single day of coming to this island."""
Furudo Erika,"""......If you couldn't solve it in a single day, then you wouldn't be able to solve it no matter how many days you had. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ...Also, I wouldn't have been able to solve this riddle myself. I ask that you praise Battler-san's achievement as well, everyone."" ",""".........If it wasn't solvable in a single day, then it wouldn't have been solvable no matter how many days I spent on it. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle on my own. I ask that you praise Battler‐san's achievement as well, everyone.""",""".........If you couldn't solve it in a single day, then you wouldn't be able to solve it no matter how many days you had. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle myself. I ask that you praise Battler-san's achievement as well, everyone.""",「………一日で解けないなら、何日を掛けようとも解けません。灰色の脳細胞は、閃きを与えるのに、瞬きする以上の時間を必要としませんので。……そして、私一人ではこの謎を解くことは出来ませんでした。戦人さんの功績も、どうか讃えて上げて下さい、皆さん。」,「………一日で解けないなら、何日を掛けようとも解けません。灰色の脳細胞は、閃きを与えるのに、瞬きする以上の時間を必要としませんので。……そして、私一人ではこの謎を解くことは出来ませんでした。戦人さんの功績も、どうか讃えて上げて下さい、皆さん」,""".........Не разгадав за один день, не разгадаешь вообще никогда. В конце концов, маленьким серым клеточкам требуется лишь мгновение на то, чтобы одарить вспышкой интуиции. ......Кроме того, я бы не смогла разгадать эту загадку одна. Похвалите и достижения Баттлера, пожалуйста.""",""".........Se não fosse possível resolvê‐lo em um dia, então não seria possível resolver, não importando quantos dias eu investisse nele. Não é necessário mais do que um piscar de olhos para que suas pequenas células cinzentas deem a você o {i:insight​} necessário para a resolução. ......Além disso, eu não fui capaz de resolver o enigma sozinha. Peço que dirijam seus elogios ao feito alcançado pelo Battler‐san, pessoal.""",""".........If it wasn't solvable in a single day, then it wouldn't have been solvable no matter how many days I spent on it. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle on my own. I ask that you praise Battler‐san's achievement as well, everyone.""",「………一天解不開的話，那不管花幾天都解不開。畢竟，灰色腦細胞給予靈機一動所需的時間，不會超過眨一下眼。……另外，光靠我一個人是解不開這個謎題的。還請諸位千萬稱讚下戰人的功績。」,「………一天解不开的话，那不管花几天都解不开。毕竟，灰色脑细胞给予灵机一动所需的时间，不会超过眨一下眼。……另外，光靠我一个人是解不开这个谜题的。还请诸位千万称赞下战人的功绩。」,""".........If it wasn't solvable in a single day, then it wouldn't have been solvable no matter how many days I spent on it. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle on my own. I ask that you praise Battler‐san's achievement as well, everyone.""","""... Se non lo potessi risolvere in un singolo giorno, allora non riusciresti a risolverlo non importa quanti giorni tu possa avere. Dopotutto, non ci vuole più di un istante per le tue piccole cellule grigie per darti un flash di intuizione. {n}In più, non sarei stata in grado di risolvere questo enigma da sola. Vi chiedo di lodare anche i successi di Battler-san, voi tutti.""",""".........If it wasn't solvable in a single day, then it wouldn't have been solvable no matter how many days I spent on it. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle on my own. I ask that you praise Battler‐san's achievement as well, everyone.""",""".........If it wasn't solvable in a single day, then it wouldn't have been solvable no matter how many days I spent on it. After all, it doesn't take more than an instant for your little gray cells to give you a flash of intuition. ......Also, I wouldn't have been able to solve this riddle on my own. I ask that you praise Battler‐san's achievement as well, everyone."""
Ushiromiya Battler,"""..............."" ",""".................................""","""..................""",「……………………………。」,「……………………………」,"""..................""",""".................................""",""".................................""",「……………………………」,「……………………………」,""".................................""","""...""",""".................................""","""................................."""
Furudo Erika,"""...I abandon any rights to this discovery. I'm already satisfied to have my reasoning proven correct. So, I'd like give Battler-san full credit."" ","""......I renounce any rights to this discovery. My reasoning was proven correct, and that alone is enough to satisfy me. Therefore, I want to give Battler‐san the full credit for discovering the gold.""","""......I abandon any rights to this discovery. I'm already satisfied to have my reasoning proven correct. Therefore, I want to give Battler-san the full credit for discovering the gold.""",「……私は、この発見を放棄します。推理が正しかったことが証明されただけで、もう満足していますので。よって、黄金発見の功績の全てを、戦人さんに譲りたいと思います。」,「……私は、この発見を放棄します。推理が正しかったことが証明されただけで、もう満足していますので。黄金発見の功績の全てを、戦人さんに譲りたいと思います」,"""......Я отказываюсь от всех прав на это открытие. Мне достаточно уже того, что мои рассуждения оказались верными. Поэтому я хочу передать все права на обнаружение золота Баттлеру.""","""......Eu renuncio qualquer direito a esta descoberta. Meu raciocínio se provou correto, e isso já é o suficiente para me satisfazer. Portanto, eu quero dar ao Battler‐san todo o crédito pela descoberta do ouro.""","""......I renounce any rights to this discovery. My reasoning was proven correct, and that alone is enough to satisfy me. Therefore, I want to give Battler‐san the full credit for discovering the gold.""",「……我，放棄這一發現。因為，僅憑推理被證明為正確，我就心滿意足了。所以，我想把發現黃金的功績，全都讓給戰人。」,「……我，放弃这一发现。因为，仅凭推理被证明为正确，我就心满意足了。所以，我想把发现黄金的功绩，全都让给战人。」,"""......I renounce any rights to this discovery. My reasoning was proven correct, and that alone is enough to satisfy me. Therefore, I want to give Battler‐san the full credit for discovering the gold.""","""... Abbandono qualsiasi diritto a questa scoperta. Sono già soddisfatta di avere provato come corretto il mio ragionamento. Quindi, voglio dare a Battler-san l'intero merito per aver scoperto l'oro.""","""......I renounce any rights to this discovery. My reasoning was proven correct, and that alone is enough to satisfy me. Therefore, I want to give Battler‐san the full credit for discovering the gold.""","""......I renounce any rights to this discovery. My reasoning was proven correct, and that alone is enough to satisfy me. Therefore, I want to give Battler‐san the full credit for discovering the gold."""
Furudo Erika,"""...I may be here, but please continue your discussion as though I wasn't. Battler-san called all of the adults here, making sure that none of the cousins would notice. That can only mean one thing. ...He must have wanted to begin the true family conference with all of you."" ","""......I may be here, but please continue your discussion as though I am not. Battler‐san called all of the adults here, making sure that none of his cousins would notice. That can only mean one thing. ......He must wish for you all to conduct the true family conference.""","""......I may be here, but please continue your discussion as though I am not. Battler-san called all of the adults here, making sure that none of the cousins would notice. That can only mean one thing. ......He must have wanted to begin the true family conference with all of you.""",「……私はここにおりますが、以後はいないものとして、どうぞお話をお続け下さい。戦人さんは、いとこの皆さんに気付かれぬように、大人の皆さんだけを呼び出しました。それが意味するところはただひとつ。……皆さんに、本当の親族会議を開いていただきたいからに他なりません。」,「……私はここにおりますが、以後はいないものとして、どうぞお話をお続け下さい。戦人さんは、いとこの皆さんに気付かれぬように、大人の皆さんだけを呼び出しました。それが意味するところはただひとつ。……皆さんに、本当の親族会議を開いていただきたいからに他なりません」,"""......Не обращайте на меня внимания, продолжайте дискуссию. Баттлер позвал всех взрослых сюда, проследив, чтобы никто из кузенов не заметил. Это может означать только одно. ......Стало быть, он хотел начать со всеми вами настоящее семейное собрание.""","""......Apesar de eu estar aqui, peço que continuem a discussão de vocês como se eu não estivesse. O Battler‐san chamou todos os adultos aqui, tomando cuidado para que nenhum de seus primos percebessem. Isto só pode significar uma coisa. ......Ele deve desejar que vocês conduzam a verdadeira conferência familiar.""","""......I may be here, but please continue your discussion as though I am not. Battler‐san called all of the adults here, making sure that none of his cousins would notice. That can only mean one thing. ......He must wish for you all to conduct the true family conference.""",「……雖然我身在此處，但接下來就請當作沒我這個人地繼續討論吧。戰人為了不驚動諸位堂兄妹，而僅把大人們叫了出來。這麼做，只意味著一件事。……除了希望各位召開真正的親族會議外，不會有其他的原因。」,「……虽然我身在此处，但接下来就请当作没我这个人地继续讨论吧。战人为了不惊动诸位堂兄妹，而仅把大人们叫了出来。这么做，只意味着一件事。……除了希望各位召开真正的亲族会议外，不会有其他的原因。」,"""......I may be here, but please continue your discussion as though I am not. Battler‐san called all of the adults here, making sure that none of his cousins would notice. That can only mean one thing. ......He must wish for you all to conduct the true family conference.""","""... Potrei essere qui, ma per favore continuate la vostra discussione come se non lo fossi. Battler-san ha chiamato tutti gli adulti qui, accertandosi che nessuno dei cugini se ne accorga. Quello può significare solo una cosa. ... Doveva aver voluto cominciare la vera conferenza di famiglia con tutti voi.""","""......I may be here, but please continue your discussion as though I am not. Battler‐san called all of the adults here, making sure that none of his cousins would notice. That can only mean one thing. ......He must wish for you all to conduct the true family conference.""","""......I may be here, but please continue your discussion as though I am not. Battler‐san called all of the adults here, making sure that none of his cousins would notice. That can only mean one thing. ......He must wish for you all to conduct the true family conference."""
Ushiromiya Battler,"""...Erika, quit deciding things on your own."" ","""......Erika. Quit trying to run the show.""","""......Erika. Quit deciding things on your own.""",「……ヱリカ。勝手に仕切るんじゃねぇ。」,「……ヱリカ。勝手に仕切るんじゃねぇ」,"""......Эрика. Прекрати решать за других.""","""......Erika. Pare de tentar estragar o show.""","""......Erika. Quit trying to run the show.""",「……繪梨花。別自說自話地下決定。」,「……绘梨花。别自说自话地下决定。」,"""......Erika. Quit trying to run the show.""","""... Erika. Smetti di decidere cose da sola.""","""......Erika. Quit trying to run the show.""","""......Erika. Quit trying to run the show."""
Furudo Erika,"""My apologies. .........In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?"" ","""Oh, how rude of me. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?""","""My apologies. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?""",「これは失礼しました。…………それでは議事の進行役を譲ります。では、誰に？」,「これは失礼しました。…………それでは議事の進行役を譲ります。では、誰に？」,"""Прошу прощения. ............В таком случае, я уйду с должности посредника в этом процессе. И, кто займёт моё место?""","""Ora, sinto muito por isso. ............Neste caso, irei abdicar da posição de facilitadora deste processo. Pois bem, quem assumirá?""","""Oh, how rude of me. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?""",「這倒是失禮呢。…………我這就讓出議事主持人一職。那麼，由誰來？」,「这倒是失礼呢。…………我这就让出议事主持人一职。那么，由谁来？」,"""Oh, how rude of me. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?""","""Le mie scuse. ... In quel caso, smetterò di fare da intermediaria per queste procedure. Allora, chi prenderà il mio posto?""","""Oh, how rude of me. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?""","""Oh, how rude of me. ............In that case, I'll step down as the facilitator of these proceedings. So, who will take my place?"""
,"Shrugging, Erika looked around at everyone. ","Shrugging, Erika looked around at everyone.","Shrugging, Erika looked around at everyone.",ヱリカが肩を竦めながら、一同を見回す。,ヱリカが肩を竦めながら、一同を見回す。,"Пожав плечами, Эрика оглядела всех.","Dando de ombros, Erika olhou para todos os presentes.","Shrugging, Erika looked around at everyone.",繪梨花邊聳了聳肩，邊環視眾人。,绘梨花边耸了耸肩，边环视众人。,"Shrugging, Erika looked around at everyone.","Alzando le spalle, Erika guardò tutti attorno a sé.","Shrugging, Erika looked around at everyone.","Shrugging, Erika looked around at everyone."
,"...After a short period of silence, Eva made the first move. ","......After a short period of silence, Eva made the first move.","......After a short period of silence, Eva made the first move.",……しばらくの沈黙の末、絵羽が最初の口火を切った。,……しばらくの沈黙の末、絵羽が最初の口火を切った。,......После короткого молчания Ева сделала первый шаг.,"......Após um breve momento de silêncio, Eva fez o primeiro movimento.","......After a short period of silence, Eva made the first move.",……在片刻沉默之後，繪羽第一個開了口。,……在片刻沉默之后，绘羽第一个开了口。,"......After a short period of silence, Eva made the first move.","... Dopo un breve periodo di silenzio, Eva fece la prima mossa.","......After a short period of silence, Eva made the first move.","......After a short period of silence, Eva made the first move."
Ushiromiya Eva,"""None of us have forgotten the deal we made earlier today, right?"" ","""I assume none of us have forgotten......the deal we made earlier today.""","""None of us have forgotten the deal we made earlier today, right?""",「昼間の取り決め、……全員、忘れてないでしょうね？」,「昼間の取り決め、……全員、忘れてないでしょうね？」,"""Никто же не забыл наш сегодняшний уговор?""","""Eu presumo que nenhum de nós tenha esquecido......o acordo que fizemos mais cedo.""","""I assume none of us have forgotten......the deal we made earlier today.""",「白天的協定，……所有人，都沒忘吧？」,「白天的协定，……所有人，都没忘吧？」,"""I assume none of us have forgotten......the deal we made earlier today.""","""Nessuno di noi ha dimenticato l'accordo che abbiamo fatto prima oggi, vero?""","""I assume none of us have forgotten......the deal we made earlier today.""","""I assume none of us have forgotten......the deal we made earlier today."""
Ushiromiya Rudolf,"""Yeah. Divide it between the four of us, with 2.5 billion for each. And then, {i:the Successor} gets another 10 billion."" ","""Yeah. We divide it between the four of us, 2.5 billion each. And then {i:the successor to the head} gets another 10 billion.""","""Yeah. Divide it between the four of us, with 2.5 billion for each. And then the successor to the head gets another 10 billion.""",「あぁ。４人で２５億ずつを山分けだ。そして、{i:次期当主}にはさらに１００億。」,「あぁ。４人で２５億ずつを山分けだ。そして、{i:次期当主}にはさらに１００億」,"""Нет. Разделим всё поровну, по 2.5 миллиарда нам четверым. А {i:преемник главы} получит остальные 10 миллиардов.""","""Não. Vamos dividir entre nós quatro, 2 bilhões e meio para cada. E {i:o sucessor do chefe} fica com 10 bilhões.""","""Yeah. We divide it between the four of us, 2.5 billion each. And then {i:the successor to the head} gets another 10 billion.""",「是啊。4 人各分 25 億。然後，由{i:下任當主}再得 100 億。」,「是啊。4 人各分 25 亿。然后，由{i:下任当主}再得 100 亿。」,"""Yeah. We divide it between the four of us, 2.5 billion each. And then {i:the successor to the head} gets another 10 billion.""","""Sì. Dividerlo tra noi quattro, con 2,5 miliardi l'uno. E dopo il successore del capofamiglia prende altri 10 miliardi.""","""Yeah. We divide it between the four of us, 2.5 billion each. And then {i:the successor to the head} gets another 10 billion.""","""Yeah. We divide it between the four of us, 2.5 billion each. And then {i:the successor to the head} gets another 10 billion."""
Ushiromiya Natsuhi,"""......W-Wait a second! Who decided that the one who discovers the gold becomes the Successor?!"" ",""".........W‐wait just a moment! Who decided that the one who discovers the gold becomes the successor?!""",""".........W, wait a second! Who decided that the one who discovers the gold becomes the successor to the head?!""",「………お、お待ちなさい！　黄金の発見が次期当主を決めるなどと、誰が決めたのですか？！」,「………お、お待ちなさい！　黄金の発見が次期当主を決めるなどと、誰が決めたのですか？！」,""".........По... подождите! Кто решил, что нашедший золото становится преемником?!""",""".........E‐Espera um pouco! Quem decidiu que aquele que encontrasse o ouro se tornaria o sucessor?!""",""".........W‐wait just a moment! Who decided that the one who discovers the gold becomes the successor?!""",「………等、等一下！誰決定過，由發現黃金來定下任當主？！」,「………等、等一下！谁决定过，由发现黄金来定下任当主？！」,""".........W‐wait just a moment! Who decided that the one who discovers the gold becomes the successor?!""","""... A-Aspetta un attimo! Chi ha deciso che colui che scopre l'oro diventa il successore del capofamiglia?!""",""".........W‐wait just a moment! Who decided that the one who discovers the gold becomes the successor?!""",""".........W‐wait just a moment! Who decided that the one who discovers the gold becomes the successor?!"""
Ushiromiya Hideyoshi,"""Hold up, you won't be able to get away with that, Natsuhi-san...!! We've all been arguing based on that premise this whole time, haven't we?! You really think you can pretend that never happened now?!"" ","""Hold your horses, you're not gettin' away with that, Natsuhi‐san...!! That's been the basis of all our talkin' this whole time! Sayin' that now is shameful, don't ya think?!""","""Hold up, you won't be able to get away with that, Natsuhi-san...!! We've all been arguing based on that premise the whole time, haven't we?! You really think you can pretend that never happened now?!""",「おぉっと、そうは行かんで、夏妃さん…！！　これまで、ずうっとそれを前提に話を進めてきたはずやで？！　今さらそれは、白々しいとちゃうんか？！」,「おぉっと、そうは行かんで、夏妃さん…！！　これまで、ずうっとそれを前提に話を進めてきたはずやで？！　今さらそれは、白々しいとちゃうんか？！」,"""Секунду, так не пойдёт, Нацухи!.. Мы спорили, постоянно основываясь на этой предпосылке! Вы всерьёз считаете, что можете сделать такой вид, будто ничего не было?!""","""Para aí mesmo, não vem com essa agora, Natsuhi‐san...!! Este vem sendo a base de nossa conversa o tempo todo! Dizer isso agora é vergonhoso, não acha?!""","""Hold your horses, you're not gettin' away with that, Natsuhi‐san...!! That's been the basis of all our talkin' this whole time! Sayin' that now is shameful, don't ya think?!""",「哦喲，不能這樣吶，夏妃姐…！！俺們之前，應該一——直都在以此為前提地談吧？！事到如今說這話，不就成了睜眼說瞎話了嘛？！」,「哦哟，不能这样呐，夏妃姐…！！俺们之前，应该一——直都在以此为前提地谈吧？！事到如今说这话，不就成了睁眼说瞎话了嘛？！」,"""Hold your horses, you're not gettin' away with that, Natsuhi‐san...!! That's been the basis of all our talkin' this whole time! Sayin' that now is shameful, don't ya think?!""","""Aspetta, non riuscirai a farla franca con quello, Natsuhi-san...!! Abbiamo tutti discusso basandoci su quella premessa, giusto?! Pensi davvero di poter pretendere che non sia mai accaduto?!""","""Hold your horses, you're not gettin' away with that, Natsuhi‐san...!! That's been the basis of all our talkin' this whole time! Sayin' that now is shameful, don't ya think?!""","""Hold your horses, you're not gettin' away with that, Natsuhi‐san...!! That's been the basis of all our talkin' this whole time! Sayin' that now is shameful, don't ya think?!"""
Ushiromiya Rosa,"""...That's right. ...Weren't you the one worrying about how, if one of the servants solved the riddle, they might consider themselves the Successor...?"" ","""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?""","""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?""",「…そうだわ。……使用人の誰かが碑文を解いてしまって、次期当主を名乗るかもしれないって、怯えてたのは夏妃姉さんじゃない…。」,「…そうだわ。……使用人の誰かが碑文を解いてしまって、次期当主を名乗るかもしれないって、怯えてたのは夏妃姉さんじゃない…」,"""...Именно. ......Не Нацухи ли беспокоилась о том, что себя может объявить преемником слуга, разгадавший загадку?..""","""...Isso mesmo. ......Não era você que estava preocupada que um dos serviçais resolvesse o enigma, e que acabasse sendo considerado o sucessor do chefe...?""","""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?""",「…是啊。……害怕搞不好會有傭人中的誰解開碑文，自號下任當主的，不就是夏妃姐姐嗎…？」,「…是啊。……害怕搞不好会有佣人中的谁解开碑文，自号下任当主的，不就是夏妃姐姐吗…？」,"""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?""","""... È vero. ... Non eri tu quella che si preoccupava che se uno dei domestici avesse risolto l'indovinello, avrebbe potuto considerarsi come un successore del capofamiglia...?""","""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?""","""...That's right. ......Weren't you the one worrying about how if one of the servants solved the riddle, they might consider themselves the successor to the head...?"""
Ushiromiya Krauss,"""But nowhere is it explicitly written that that's the truth, right?!"" ","""But nowhere is it explicitly written that that's the truth!""","""But nowhere is it explicitly written that that's the truth, right?!""",「どこにもそうだという明記はないがね？！」,「どこにもそうだという明記はないがね？！」,"""Но ведь нигде это ясно не написано?!""","""Mas não está explicitamente escrito em lugar nenhum que essa é a verdade!""","""But nowhere is it explicitly written that that's the truth!""",「哪都沒有這樣的明確記述吧？！」,「哪都没有这样的明确记述吧？！」,"""But nowhere is it explicitly written that that's the truth!""","""Ma non è scritto da nessuna parte che quella è la verità, giusto?!""","""But nowhere is it explicitly written that that's the truth!""","""But nowhere is it explicitly written that that's the truth!"""
Ushiromiya Eva,"""You bastard!!! We were all aware of it, weren't we?!!"" ","""You miserable coward!!! That was the way every single one of us interpreted it!!""","""You bastard!!! We were all aware of it, weren't we?!!""",「卑劣漢ッ！！！　私たち全員はそういう認識だったでしょうがッ！！」,「卑劣漢ッ！！！　私たち全員はそういう認識だったでしょうがッ！！」,"""Подлец! Мы же все с этим согласились!""","""Você é desprezível!!! Foi assim que cada um de nós interpretou!!""","""You miserable coward!!! That was the way every single one of us interpreted it!!""",「好卑鄙！！！這是我們全體達成一致的共識吧？！！」,「好卑鄙！！！这是我们全体达成一致的共识吧？！！」,"""You miserable coward!!! That was the way every single one of us interpreted it!!""","""Bastardo!!! Ne eravamo tutti al corrente, vero?!!""","""You miserable coward!!! That was the way every single one of us interpreted it!!""","""You miserable coward!!! That was the way every single one of us interpreted it!!"""
Ushiromiya Rudolf,"""That's right, Aniki! Are you gonna change your position this late in the game?!"" ","""She's right, Aniki! Are you really going to do a 180 on that now?!""","""That's right, Aniki! Are you going to change your position this late in the game?!""",「そうだぜ、兄貴ッ！　今さら手の平を返そうってのか？！」,「そうだぜ、兄貴ッ！　今さら手の平を返そうってのか？！」,"""Верно, брат! Ты хочешь под конец игры изменить свою позицию?!""","""Ela está certo, aniki! Vai querer mudar de lado agora?!""","""She's right, Aniki! Are you really going to do a 180 on that now?!""",「是啊，大哥！都事到如今了，還要變卦嗎？！」,「是啊，大哥！都事到如今了，还要变卦吗？！」,"""She's right, Aniki! Are you really going to do a 180 on that now?!""","""È vero, Fratello! Stai cambiando la tua posizione così tardi nel gioco?!""","""She's right, Aniki! Are you really going to do a 180 on that now?!""","""She's right, Aniki! Are you really going to do a 180 on that now?!"""
Ushiromiya Kyrie,"""Though it was never stipulated, I believe it was common knowledge between us. I don't see how you can suggest we ignore it completely."" ","""Though it was never written down, I believe it was most definitely common understanding between us. I don't see how you can say it's completely irrelevant.""","""Though it was never stipulated, I believe it was most definitely common knowledge between us. I don't see how you can call it completely irrelevant.""",「明文化されてなくても、それは間違いなく私たちの共通認識だったはず。話にもならないと仰るのはどうなのかしら。」,「明文化されてなくても、それは間違いなく私たちの共通認識だったはず。話にもならないと仰るのはどうなのかしら」,"""Хотя это не было предусмотрено, я считала, что между нами это определённая, общепринятая истина. Не понимаю, как вы можете называть её ничего не значащей.""","""Embora nunca tenha sido escrito, eu acredito que não restam dúvidas de que esse foi o entendimento comum entre nós. Não consigo entender como você pode dizer que é completamente irrelevante.""","""Though it was never written down, I believe it was most definitely common understanding between us. I don't see how you can say it's completely irrelevant.""",「雖沒有將之化為一紙明文，但它毫無疑問，應該是我們共同的共識。要說它根本不算數，就有點那個了吧？」,「虽没有将之化为一纸明文，但它毫无疑问，应该是我们共同的共识。要说它根本不算数，就有点那个了吧？」,"""Though it was never written down, I believe it was most definitely common understanding between us. I don't see how you can say it's completely irrelevant.""","""Anche se non era mai stato stipulato, credo che venisse sicuramente dato per scontato tra di noi. Non vedo come puoi chiamarlo completamente irrilevante.""","""Though it was never written down, I believe it was most definitely common understanding between us. I don't see how you can say it's completely irrelevant.""","""Though it was never written down, I believe it was most definitely common understanding between us. I don't see how you can say it's completely irrelevant."""
