Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Even though I always wanted to, I thought I'd get in more trouble if I did, so I always, always held it back. ","I always wanted to, but I thought I'd get in more trouble if I did, so I always, always held it in.","Even though I always wanted to, I thought I'd get in more trouble if I did, so I always, always held it back. ",そうしたいといつも思ってたけど、したらもっと怒られると思って、ずっとずっと我慢してきた。,そうしたいといつも思ってたけど、したらもっと怒られると思って、ずっとずっと我慢してきた。,"И хотя мне всегда хотелось так поступить, я думала, что влипну в ещё большие неприятности, если всё‐таки сорвусь, поэтому я всегда, всегда сдерживалась.","Eu sempre quis, mas pensava que teria ainda mais problemas se fizesse isso, e por causa disso, eu sempre me segurei.","I always wanted to, but I thought I'd get in more trouble if I did, so I always, always held it in.",雖然我每次都想這麼做，但是因為清楚一這麼做就會挨更多的罵，所以一直一直都忍耐了下來。,虽然我每次都想这么做，但是因为清楚一这么做就会挨更多的骂，所以一直一直都忍耐了下来。,"I always wanted to, but I thought I'd get in more trouble if I did, so I always, always held it in.","Sebbene avessi voluto farlo, avevo pensato che avrei solo avuto più problemi facendo così, quindi io mi sono sempre trattenuta.","I always wanted to, but I thought I'd get in more trouble if I did, so I always, always held it in.","I always wanted to, but I thought I'd get in more trouble if I did, so I always, always held it in."
,{a:c: It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!} ,{a:c:It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!},{a:c: It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!} ,{a:c:我慢してきたからコンナニ立派ナ大人ニナレタノニっ！！！},{a:c:我慢してきたからコンナニ立派ナ大人ニナレタノニっ！！！},"{a:c:Вот именно потому, что я сдерживалась,{n}Я сМоГлА сТАтЬ заМЕчАТЕЛьнЫМ ВзроСЛыМ, каК сЕйчАс!!!}","{a:c:Foi por eu ter me segurado,{n}QuE eu FUi CaPAZ DE me ToRNaR a MAraViLHoSA aDUltA qUE eu sOU HOje!!!}",{a:c:It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!},{a:c:正因為一直忍耐著，我才成為了如此出色的大人！！！},{a:c:正因为一直忍耐着，我才成为了如此出色的大人！！！},{a:c:It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!},{a:c: E proprio perché mi sono trattenuta CHE SONO RIUSCITA A DIVENTARE IL MERAVIGLIOSO ADULTO CHE SONO ORA!!!},{a:c:It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!},{a:c:It's because I held it in{n}ThAT i wAS ablE TO beCoMe THe WOnDerFuL aDULT i aM NOw!!!}
,"At that moment, I felt something strange. ","Suddenly, I felt something strangely...missing.","At that moment, I felt something strange. ",その時、ぼろっと変な手応えがした。,その時、ぼろっと変な手応えがした。,И тут на меня напало странное ощущение.,"Nesse instante, eu senti...que havia algo estranho.","Suddenly, I felt something strangely...missing.",正在此時，突然感到手上一輕。,正在此时，突然感到手上一轻。,"Suddenly, I felt something strangely...missing.",In quel momento provai qualcosa di strano.,"Suddenly, I felt something strangely...missing.","Suddenly, I felt something strangely...missing."
,"The same feeling as when you use a tool recklessly, and it finally breaks, so that only the base is left. ","The same feeling as when you use a tool recklessly, and it finally breaks, so that you're left holding only the base.","The same feeling as when you use a tool recklessly, and it finally breaks, so that only the base is left. ",乱暴に道具を扱っていたら、とうとう壊れて、根元からぽっきり逝ってしまった時のような手応え。,乱暴に道具を扱っていたら、とうとう壊れて、根元からぽっきり行ってしまった時のような手応え。,"То самое ощущение, сравнимое с тем, когда ломается инструмент, которым долго и нещадно пользовались.","O mesmo sentimento de quando você usa uma ferramenta de forma descuidada, e finalmente a quebra, ficando apenas com a base dela em suas mãos.","The same feeling as when you use a tool recklessly, and it finally breaks, so that you're left holding only the base.",那感覺就像是粗暴地使用器具時，揮著揮著就連根斷掉了，沒了大半截一樣。,那感觉就像是粗暴地使用器具时，挥着挥着就连根断掉了，没了大半截一样。,"The same feeling as when you use a tool recklessly, and it finally breaks, so that you're left holding only the base.","La stessa sensazione di quando usi uno strumento incautamente e alla fine si rompe, così che rimane soltanto il manico.","The same feeling as when you use a tool recklessly, and it finally breaks, so that you're left holding only the base.","The same feeling as when you use a tool recklessly, and it finally breaks, so that you're left holding only the base."
,But I wasn't using a tool. I'd just been repeatedly hitting Maria's head with both hands. ,But I hadn't been using a tool.{n}I had only been using my own two hands to hit Maria's head repeatedly.,But I wasn't using a tool. I'd just been repeatedly hitting Maria's head with both hands. ,しかし、私は道具なんか何も使ってない。自分の両手で真里亞の頭を叩き続けていただけだ。,しかし、私は道具なんか何も使ってない。{n}自分の両手で真里亞の頭を叩き続けていただけだ。,Но я не пользовалась инструментом.{n}Я просто раз за разом била Марию по голове обеими руками.,Mas eu não estava segurando uma ferramenta.{n}Eu estava apenas usando ambas as mãos para bater repetidamente na cabeça da Maria.,But I hadn't been using a tool.{n}I had only been using my own two hands to hit Maria's head repeatedly.,不過，我並沒有使用器具。{n}只是在用自己的雙手不停地打真里亞的頭。,不过，我并没有使用器具。{n}只是在用自己的双手不停地打真里亚的头。,But I hadn't been using a tool.{n}I had only been using my own two hands to hit Maria's head repeatedly.,Eppure io non stavo usando alcuno strumento. Avevo semplicemente colpito la testa di Maria ripetutamente con entrambe le mani.,But I hadn't been using a tool.{n}I had only been using my own two hands to hit Maria's head repeatedly.,But I hadn't been using a tool.{n}I had only been using my own two hands to hit Maria's head repeatedly.
,"So, ...I looked at my hands. ","So, ......I looked at my hands.","So, ...I looked at my hands. ",だから、……自分の手を見る。,だから、……自分の手を見る。,И вот... я взглянула на свои руки.,"Então, ......eu olhei para as minhas mãos.","So, ......I looked at my hands.",所以，……我望向了自己的手。,所以，……我望向了自己的手。,"So, ......I looked at my hands.",Quindi... guardai la mia mano.,"So, ......I looked at my hands.","So, ......I looked at my hands."
,"...From my wrists onwards, my hands had broken off, splintered, ...and disappeared. ","......From my wrists onwards, my hands had snapped off, cracked off, ......and were gone.","...From my wrists onwards, my hands had broken off, splintered, ...and disappeared. ",……私の両手の手首から先が、折れて、欠けて、……なくなっていた。,……私の両手の手首から先が、折れて、欠けて、……なくなっていた。,"......Начиная с запястий, мои руки отвалились, потрескались... и исчезли.","......Dos meus pulsos em diante, minhas mãos começaram fraturar, se estilhaçar, ......e desapareceram.","......From my wrists onwards, my hands had snapped off, cracked off, ......and were gone.",……我雙手手腕前端的部分，斷掉、缺失、……不見了。,……我双手手腕前端的部分，断掉、缺失、……不见了。,"......From my wrists onwards, my hands had snapped off, cracked off, ......and were gone.","... Dal polso in poi, la mia mano si era rotta, frantumata... ed era scomparsa.","......From my wrists onwards, my hands had snapped off, cracked off, ......and were gone.","......From my wrists onwards, my hands had snapped off, cracked off, ......and were gone."
,As though only that part of my arms had become ceramic. ,As though only those parts of my arms had become ceramic.,As though only that part of my arms had become ceramic. ,まるで私の腕の、その部分だけが、陶製になってしまったかのよう。,まるで私の腕の、その部分だけが、陶製になってしまったかのよう。,Словно та часть моих рук стала керамической.,Como se apenas essas partes dos meus braços tivessem se tornado cerâmica.,As though only those parts of my arms had become ceramic.,簡直就像光我手上的那一部分變成了陶瓷一樣。,简直就像光我手上的那一部分变成了陶瓷一样。,As though only those parts of my arms had become ceramic.,Come se solo quella parte del braccio fosse divenuta di ceramica.,As though only those parts of my arms had become ceramic.,As though only those parts of my arms had become ceramic.
,"...No, as though all of me from the wrists onwards had suddenly become ceramic, and had broken and fallen. ","......No, everything beyond my wrists literally had become ceramic at some point, and had broken and fallen.","...No, as though all of me from the wrists onwards had suddenly become ceramic, and had broken and fallen. ",……いや、まさに私の手首から先がいつの間にか陶製になっていて、壊れて落ちているのだ。,……いや、まさに私の手首から先がいつの間にか陶製になっていて、壊れて落ちているのだ。,"......Нет, словно вся я, начиная с запястий, внезапно стала керамической, отвалилась и упала.","......Não, tudo além dos meus punhos literalmente se tornou cerâmica, {nobr:quebrou‐se} e caiu.","......No, everything beyond my wrists literally had become ceramic at some point, and had broken and fallen.",……不，事實正是，我手腕前端的部分在不知不覺間化為了陶瓷，斷掉、摔下。,……不，事实正是，我手腕前端的部分在不知不觉间化为了陶瓷，断掉、摔下。,"......No, everything beyond my wrists literally had become ceramic at some point, and had broken and fallen.","... No, come se tutto, dal polso in poi, fosse improvvisamente diventato di ceramica, si fosse rotto e fosse caduto.","......No, everything beyond my wrists literally had become ceramic at some point, and had broken and fallen.","......No, everything beyond my wrists literally had become ceramic at some point, and had broken and fallen."
,They must have gotten filled with cracks because I hit Maria too much...before falling off. ,"Cracks had formed in them because I had hit Maria too much, and they had fallen off.",They must have gotten filled with cracks because I hit Maria too much...before falling off. ,真里亞を叩き過ぎたから、ひびが入って割れて落ちてしまったのだ。,真里亞を叩き過ぎたから、ひびが入って割れて落ちてしまったのだ。,"Они покрылись трещинами, потому что я слишком сильно била Марию, и отвалились.","Rachaduras se formaram neles porque eu bati muito na Maria, e isso fez com que eles caíssem.","Cracks had formed in them because I had hit Maria too much, and they had fallen off.",因為打真里亞打得太用力了，所以冒出了裂紋，斷掉、摔了下去。,因为打真里亚打得太用力了，所以冒出了裂纹，断掉、摔了下去。,"Cracks had formed in them because I had hit Maria too much, and they had fallen off.",Si erano riempite di crepe perché avevo colpito troppo Maria ed erano cadute.,"Cracks had formed in them because I had hit Maria too much, and they had fallen off.","Cracks had formed in them because I had hit Maria too much, and they had fallen off."
,"...After all, look, ...aren't both of my wrists lying smashed by my feet...? ","......Look, see, ...aren't those my hands there, lying smashed by my feet......?","...After all, look, ...aren't both of my wrists lying smashed by my feet...? ",……だからほら、…私の両手首は、足元に砕けて落ちてるじゃないか……。,……だからほら、…私の両手首は、足元に砕けて落ちてるじゃないか……。,"......Ведь поглядите... оба моих запястья лежат разбитые у моих ног, так ведь?..","......Por isso, veja, ...não são essas as minhas mãos, esmagadas sob meus pés......?","......Look, see, ...aren't those my hands there, lying smashed by my feet......?",……所以，看呀，…我的兩只手，不就碎落在我的腳邊嗎……？,……所以，看呀，…我的两只手，不就碎落在我的脚边吗……？,"......Look, see, ...aren't those my hands there, lying smashed by my feet......?","... Dopotutto, guarda... entrambi i miei polsi non giacciono fracassati ai miei piedi...?","......Look, see, ...aren't those my hands there, lying smashed by my feet......?","......Look, see, ...aren't those my hands there, lying smashed by my feet......?"
Ushiromiya Rosa,"""Ee......? Eeeeeeeeeeeeeeeeeeekkk...!!!"" ","""h.........? hiiiiIiiIiIiiiiii...!!!""","""Ee......? Eeeeeeeeeeeeeeeeeeekkk...!!!"" ",「ひ………？　ひいいいぃいいいいいいぃいぃぃ…！！！」,「ひ………？　ひいいいぃいいいいいいぃいぃぃ…！！！」,"""А? И‐и‐и‐и‐и‐и‐и‐и‐и!!!""","""h.........? hiiiiIiiIiIiiiiii...!!!""","""h.........? hiiiiIiiIiIiiiiii...!!!""",「嗨………？嗨咿咿咿咿咿咿咿咿咿咿咿咿咿咿…！！！」,「嗨………？嗨咿咿咿咿咿咿咿咿咿咿咿咿咿咿…！！！」,"""h.........? hiiiiIiiIiIiiiiii...!!!""","""Ee...? Eeeeeeeeeeeeeeeeeeekkk...!!!""","""h.........? hiiiiIiiIiIiiiiii...!!!""","""h.........? hiiiiIiiIiIiiiiii...!!!"""
,There was no pain. But the shocking sight of my hands breaking off from the wrists onwards made me scream... ,There was no pain. But the shocking sight of both my hands breaking off at the wrists made me scream......,There was no pain. But the shocking sight of my hands breaking off from the wrists onwards made me scream... ,痛みはない。しかし、自らの両手首から先が欠けてなくなってしまうという衝撃的な光景が、私に絶叫を強いらせる……。,痛みはない。しかし、自らの両手首から先が欠けてなくなってしまうという衝撃的な光景が、私に絶叫を強いらせる……。,"Боли не было. Но шок, вызванный лицезрением отвалившихся от запястий кистей рук, вызвал у меня крик...",Não havia dor. Mas o choque de ver ambas as mãos se quebrando até meus punhos me fez gritar......,There was no pain. But the shocking sight of both my hands breaking off at the wrists made me scream......,沒有痛楚。可是，自己手腕前端空無一物的衝擊性光景逼迫我發出了尖叫……。,没有痛楚。可是，自己手腕前端空无一物的冲击性光景逼迫我发出了尖叫……。,There was no pain. But the shocking sight of both my hands breaking off at the wrists made me scream......,"Non c'era dolore. Ma la vista sconvolgente delle mie mani, che progressivamente si staccavano dai polsi, mi fece urlare...",There was no pain. But the shocking sight of both my hands breaking off at the wrists made me scream......,There was no pain. But the shocking sight of both my hands breaking off at the wrists made me scream......
Ushiromiya Rosa,"""Wh-What is this?! What is this?! My hands, ...my hands, my hands...!! Eeeeeeeeeeeeeeeeeeeeeekkkk!!!"" ","""Wh‐what?! What?! My hands, ......hands, hands...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!""","""Wh-What is this?! What is this?! My hands, ...my hands, my hands...!! Eeeeeeeeeeeeeeeeeeeeeekkkk!!!"" ",「な、何これ？！　何これッ？！私の手、……手、手…！！　ひぃいいいいいぃいぃぃいッ！！！」,「な、何これ？！　何これッ？！　私の手、……手、手…！！　ひぃいいいいいぃいぃぃいッ！！！」,"""В чём дело?! Что это?! Мои руки... руки, руки!.. И‐и‐и‐и‐и‐и‐и‐и!!!""","""O‐O quê?! O quê é isso?! Minhas mãos, ......mãos, mãos...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!""","""Wh‐what?! What?! My hands, ......hands, hands...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!""",「這、這是怎麼了？！這是怎麼了？！我的手，……手、手…！！嗨咿咿咿咿咿咿咿咿咿咿咿！！！」,「这、这是怎么了？！这是怎么了？！我的手，……手、手…！！嗨咿咿咿咿咿咿咿咿咿咿咿！！！」,"""Wh‐what?! What?! My hands, ......hands, hands...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!""","""C-Cos'è questo?! Cos'è questo?! Le mie mani... mani, mani...!! Eeeeeeeeeeeeeeeeeeeeeekkkk!!!""","""Wh‐what?! What?! My hands, ......hands, hands...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!""","""Wh‐what?! What?! My hands, ......hands, hands...!! Eeee{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}e{0}eekkkk!!!"""
Ushiromiya Maria,"""......... ......This way, ...you won't be able to hit me anymore."" ",""".............................. .........This way, ......you won't be able to hit me anymore.""","""......... ......This way, ...you won't be able to hit me anymore."" ",「…………………………。………これでもう、……真里亞を叩けないね。」,「…………………………。………これでもう、……真里亞を叩けないね」,"""...........................Вот так... ты больше не сможешь бить Марию.""",""".............................. .........Assim ......você não vai mais poder bater na Maria.""",""".............................. .........This way, ......you won't be able to hit me anymore.""",「…………………………。………這下，……就再也沒法打真里亞了。」,「…………………………。………这下，……就再也没法打真里亚了。」,""".............................. .........This way, ......you won't be able to hit me anymore.""","""... In questo modo... non sarai più in grado di colpire Maria.""",""".............................. .........This way, ......you won't be able to hit me anymore.""",""".............................. .........This way, ......you won't be able to hit me anymore."""
,"Ignoring my confusion, ...Maria spoke with an icy voice, ...slowly moving her hands away from her head, where they had been defending against my barrage... ","Ignoring my confusion, ......Maria said that with a very cold voice, ......as she slowly moved her hands away from her head, where they had been defending against my barrage......","Ignoring my confusion, ...Maria spoke with an icy voice, ...slowly moving her hands away from her head, where they had been defending against my barrage... ",私の混乱を他所に、……真里亞はとても冷たい声で、そう言いながら、……私の乱暴から頭を被っていた両手をゆっくりと解く……。,私の混乱を他所に、……真里亞はとても冷たい声で、そう言いながら、……私の乱暴から頭を被っていた両手をゆっくりと解く……。,"Холодно ответила Мария, игнорируя моё замешательство и медленно отводя от своей головы руки, которыми защищалась от сыплющихся на неё ударов...","Ignorando minha confusão, ......Maria disse aquilo com um tom de voz frio, ......como se ela lentamente movesse suas mãos para longe de sua cabeça, onde estavam sendo usadas para se defender da minha violência......","Ignoring my confusion, ......Maria said that with a very cold voice, ......as she slowly moved her hands away from her head, where they had been defending against my barrage......",視我的混亂如無物，……真里亞以非常冰冷的聲音，邊如此說道，……邊慢慢放開了從我的暴行中護住腦袋的手……。,视我的混乱如无物，……真里亚以非常冰冷的声音，边如此说道，……边慢慢放开了从我的暴行中护住脑袋的手……。,"Ignoring my confusion, ......Maria said that with a very cold voice, ......as she slowly moved her hands away from her head, where they had been defending against my barrage......","Ignorando la mia confusione... Maria disse ciò con una voce molto fredda... spostando lentamente le sue mani dalla testa, dove erano poste per difenderla dalla mia raffica di colpi...","Ignoring my confusion, ......Maria said that with a very cold voice, ......as she slowly moved her hands away from her head, where they had been defending against my barrage......","Ignoring my confusion, ......Maria said that with a very cold voice, ......as she slowly moved her hands away from her head, where they had been defending against my barrage......"
Ushiromiya Rosa,"""...What's happening?! My hands, my hands...!! What did you do, Maria, what is this, what on earth is this...?!"" ","""......What is this?! My hands, my hands...!! What did you do, Maria, what is this, what is this what is this...?!""","""...What's happening?! My hands, my hands...!! What did you do, Maria, what is this, what on earth is this...?!"" ",「……何よこれ？！　私の手、私の手…！！何をしたのよ真里亞、これは何なのよ、何これ何これッ…？！」,「……何よこれ？！　私の手、私の手…！！　何をしたのよ真里亞、これは何なのよ、何これ何これッ…？！」,"""......Как это?! Мои руки, мои руки!.. Что ты наделала, Мария, что это, что это, что это?!""","""......O que é isso?! Minhas mãos, minhas mãos...!! O que você fez, Maria, o que é isso, o que é isso o que é isso...?!""","""......What is this?! My hands, my hands...!! What did you do, Maria, what is this, what is this what is this...?!""",「……這是怎麼了？！我的手、我的手…！！你做了什麼，真里亞，這是怎麼回事啊，這是怎麼了這是怎麼了…？！」,「……这是怎么了？！我的手、我的手…！！你做了什么，真里亚，这是怎么回事啊，这是怎么了这是怎么了…？！」,"""......What is this?! My hands, my hands...!! What did you do, Maria, what is this, what is this what is this...?!""","""... Che cos'è questo?! Le mie mani, le mie mani...!! Che cos'hai fatto, Maria, che cos'è questo, cos'è questo cos'è questo?!""","""......What is this?! My hands, my hands...!! What did you do, Maria, what is this, what is this what is this...?!""","""......What is this?! My hands, my hands...!! What did you do, Maria, what is this, what is this what is this...?!"""
,"Behind Maria's back, a black silhouette had appeared. ...It was the silhouette of an adult. ",A black silhouette was suddenly standing behind Maria.{n}......It was the silhouette of an adult.,"Behind Maria's back, a black silhouette had appeared. ...It was the silhouette of an adult. ",真里亞の後に、いつの間にか黒い人影が立っている。……大人の人影だった。,真里亞の後に、いつの間にか黒い人影が立っている。{n}……大人の人影だった。,И тут позади Марии возник тёмный силуэт.{n}......Это был силуэт взрослой девушки.,Uma silhueta negra apareceu repentinamente atrás da Maria.{n}......Era a silhueta de um adulto.,A black silhouette was suddenly standing behind Maria.{n}......It was the silhouette of an adult.,在真里亞的身後，不知不覺間多了個站著的黑色人影。{n}……那是個大人的人影。,在真里亚的身后，不知不觉间多了个站着的黑色人影。{n}……那是个大人的人影。,A black silhouette was suddenly standing behind Maria.{n}......It was the silhouette of an adult.,Dietro la schiena di Maria era apparsa una sagoma nera. ... Era la sagoma di un adulto.,A black silhouette was suddenly standing behind Maria.{n}......It was the silhouette of an adult.,A black silhouette was suddenly standing behind Maria.{n}......It was the silhouette of an adult.
,......Who?! ,............Who?!,......Who?! ,…………誰？！,…………誰？！,............Кто?!,............Quem?!,............Who?!,…………誰？！,…………谁？！,............Who?!,... Chi?!,............Who?!,............Who?!
{f:5:Beatrice},"""...If she'd used those hands for patting her daughter's head, flipping through picture books, or making warm meals, ...it may have been worth leaving them on."" ",""".........Since an arm can pat a daughter's head, flip through a picture book, and make warm meals, ......I thought it might be alright to leave them.""","""...If she'd used those hands for patting her daughter's head, flipping through picture books, or making warm meals, ...it may have been worth leaving them on."" ",「………娘の頭を撫で、絵本をめくり、温かい食事を作ることの出来る腕ならば、……残しても良いかと考えた。」,「………娘の頭を撫で、絵本をめくり、温かい食事を作ることの出来る腕ならば、……残しても良いかと考えた」,""".........Поскольку рука может гладить дочь по голове, листать книжку с картинками и готовить тёплые обеды... Я подумала, что правильнее будет оставить её.""",""".........Já que um braço é capaz de fazer carinho na cabeça de um filho, passar as páginas de um livro ilustrado e preparar refeições deliciosas, ......eu pensei que estaria tudo bem em deixá‐los.""",""".........Since an arm can pat a daughter's head, flip through a picture book, and make warm meals, ......I thought it might be alright to leave them.""",「………如果是一雙能夠撫摸女兒的頭，翻開圖書，烹制熱乎乎的飯菜的手的話，留著倒也無妨……」,「………如果是一双能够抚摸女儿的头，翻开图书，烹制热乎乎的饭菜的手的话，留着倒也无妨……」,""".........Since an arm can pat a daughter's head, flip through a picture book, and make warm meals, ......I thought it might be alright to leave them.""","""... Dato che un braccio può accarezzare la testa della propria figlia, sfogliare un libro illustrato e preparare pasti caldi... penso che possa andar bene farlo rimanere.""",""".........Since an arm can pat a daughter's head, flip through a picture book, and make warm meals, ......I thought it might be alright to leave them.""",""".........Since an arm can pat a daughter's head, flip through a picture book, and make warm meals, ......I thought it might be alright to leave them."""
Ushiromiya Maria,"""Mama hit my head more than she patted it. ...She never opens picture books. She doesn't even make me food. ...I go to buy it myself."" ","""Mama hits my head more than she pats it. ......She doesn't turn the pages of a picture book. She doesn't even make food. ......I go to buy it myself.""","""Mama hit my head more than she patted it. ...She never opens picture books. She doesn't even make me food. ...I go to buy it myself."" ",「ママは真里亞の頭を撫でるより、叩く方が多いよ。……絵本なんかめくってくれない。ご飯だって作ってくれない。……真里亞が自分で買いに行くの。,「ママは真里亞の頭を撫でるより、叩く方が多いよ。……絵本なんかめくってくれない。ご飯だって作ってくれない。……真里亞が自分で買いに行くの」,"""Мама била Марию по голове чаще, чем гладила. ......Она не листала страницы книжки с картинками. Она даже не готовит. ......Мария сама ходит покупать себе еду.""","""A mamãe bate mais na cabeça da Maria do que faz carinho. ......Ela não vira as páginas dos livros ilustrados. Ela nem mesmo faz comida. ......A Maria que tem que sair para comprar.""","""Mama hits my head more than she pats it. ......She doesn't turn the pages of a picture book. She doesn't even make food. ......I go to buy it myself.""",「媽媽比起摸真里亞的頭，打的次數要更多。……圖書也不會去翻。飯也不會去做。……都是真里亞自己去買的。」,「妈妈比起摸真里亚的头，打的次数要更多。……图书也不会去翻。饭也不会去做。……都是真里亚自己去买的。」,"""Mama hits my head more than she pats it. ......She doesn't turn the pages of a picture book. She doesn't even make food. ......I go to buy it myself.""","""La Mamma ha colpito la testa di Maria più di quanto l'abbia accarezzata. {n}Non volta le pagine di un libro illustrato. Non prepara neanche del cibo. ... Maria va a comprarselo da sola.","""Mama hits my head more than she pats it. ......She doesn't turn the pages of a picture book. She doesn't even make food. ......I go to buy it myself.""","""Mama hits my head more than she pats it. ......She doesn't turn the pages of a picture book. She doesn't even make food. ......I go to buy it myself."""
Ushiromiya Maria,"""...But I mustn't go to the same store more than once, mustn't have my face remembered, mustn't talk to the policeman... ......Why? Why is that? Is it my fault?"" ","""......But I'm not allowed to go to the same store over and over, not allowed to have my face remembered, not allowed to talk to policemen... .........Why? Why is that? Did I do something wrong?""","""...But I mustn't go to the same store more than once, mustn't have my face remembered, mustn't talk to the policeman... ......Why? Why is that? Is it my fault?"" ",……でも、同じお店に何度も行っちゃいけないし、顔を覚えられてもいけない、お巡りさんに話しかけてもいけない…。………何で？　どうして？　真里亞が悪いの？,「……でも、同じお店に何度も行っちゃいけないし、顔を覚えられてもいけない、お巡りさんに話しかけてもいけない…。………何で？　どうして？　真里亞が悪いの？」,"""......Но Марии не разрешают ходить в один и тот же магазин много раз, не должна дать запомнить своё лицо, нельзя разговаривать с полицейским............Почему? С чего вдруг? Разве Мария сделала что‐то плохое?""","""......Mas não permitirei que a mesma história continue a se repetir, sem poder deixar que lembrem do seu rosto, sem poder conversar com o policial... .........Como? Por quê? A Maria fez algo de errado?""","""......But I'm not allowed to go to the same store over and over, not allowed to have my face remembered, not allowed to talk to policemen... .........Why? Why is that? Did I do something wrong?""",「……可是，不能老去同一家店，不能被人記住臉，不能與警察叔叔說話…。………為什麼？為什麼？是真里亞不好嗎？」,「……可是，不能老去同一家店，不能被人记住脸，不能与警察叔叔说话…。………为什么？为什么？是真里亚不好吗？」,"""......But I'm not allowed to go to the same store over and over, not allowed to have my face remembered, not allowed to talk to policemen... .........Why? Why is that? Did I do something wrong?""","... Ma Maria non deve andare più volte nello stesso negozio, deve fare in modo che la sua faccia non sia ricordata, non deve parlare ai poliziotti... Perché? {n}Perché questo? Maria ha fatto qualcosa di sbagliato?","""......But I'm not allowed to go to the same store over and over, not allowed to have my face remembered, not allowed to talk to policemen... .........Why? Why is that? Did I do something wrong?""","""......But I'm not allowed to go to the same store over and over, not allowed to have my face remembered, not allowed to talk to policemen... .........Why? Why is that? Did I do something wrong?"""
Ushiromiya Maria,"""Am I not allowed to have Mama pat my head, have picture books read to me, or eat dinner with Mama...? Why not? Why not?! ","""Am I not allowed to have you pat my head, have picture books read to me, eat dinner together with you...? Why? Why?!""","""Am I not allowed to have Mama pat my head, have picture books read to me, or eat dinner with Mama...? Why not? Why not?! ",真里亞はママに撫でてもらったり、絵本を読んでもらったり、一緒にご飯を食べたりしちゃいけないの…？　どうして？　どうして？！,「真里亞はママに撫でてもらったり、絵本を読んでもらったり、一緒にご飯を食べたりしちゃいけないの…？　どうして？　どうして？！」,"""Разве мама не должна гладить Марию по голове, читать ей книжку с картинками, вместе с ней кушать обед? Почему? Почему?!""","""Por que a mamãe não pode fazer carinho na cabeça da Maria, não pode ler livros ilustrados para ela, não pode jantar com ela...? Por quê? Por quê?!""","""Am I not allowed to have you pat my head, have picture books read to me, eat dinner together with you...? Why? Why?!""",「真里亞不可以被媽媽撫摸，聽媽媽念圖書，與媽媽一起吃飯嗎…？為什麼？為什麼？！」,「真里亚不可以被妈妈抚摸，听妈妈念图书，与妈妈一起吃饭吗…？为什么？为什么？！」,"""Am I not allowed to have you pat my head, have picture books read to me, eat dinner together with you...? Why? Why?!""","Maria non deve ricevere carezze sulla testa dalla Mamma, farsi leggere un libro da lei, mangiare la cena insieme alla Mamma...? Perché? Perché?!","""Am I not allowed to have you pat my head, have picture books read to me, eat dinner together with you...? Why? Why?!""","""Am I not allowed to have you pat my head, have picture books read to me, eat dinner together with you...? Why? Why?!"""
