Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"It was fairly hard to get them to agree, but once the idea was raised that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them through a cracked‐open window after they were shut inside, ......and it was suggested that blankets and food could be carried in for them, they were finally convinced.","It was fairly hard to get them to agree, but once they started thinking that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them after being shut inside, ...and when it was decided that blankets and food would be carried in for them, they were finally convinced. ","It was fairly hard to get them to agree, but once they started thinking that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them after being shut inside, ......and when it was decided that blankets and food would be carried in for them, they were finally convinced.",彼らはなかなか納得してくれなかったが、園芸倉庫に閉じ込めた後、窓の隙間からその鍵を彼らに託すことによって、むしろ彼らの安全が保証できるのではないかと考えるに至り、……毛布、食料を運び込むことでようやく納得してもらえたのだった。,彼らはなかなか納得してくれなかったが、園芸倉庫に閉じ込めた後、窓の隙間からその鍵を彼らに託すことによって、むしろ彼らの安全が保証できるのではないかと考えるに至り、……毛布、食料を運び込むことでようやく納得してもらえたのだった。,"Их оказалось довольно непросто уговорить, но как только они пришли к мысли, что их собственная безопасность на деле будет гарантирована, если ключ садовому складу будет передан им после того, как их запрут, и что им дадут одеяла и еду, они всё‐таки согласились.","Foi bem difícil fazê‐los concordar com isso, mas, uma vez que foi apresentado uma ideia de que a segurança poderia realmente ser garantida se a chave para o depósito fosse passada para eles por uma fresta na janela depois que eles estiverem dentro, ......e foi sugerido que eles poderiam levar cobertores e comida junto, eles finalmente foram convencidos.",虽然他们很不乐意，但在想到，把他们关进园艺仓库，然后将钥匙通过窗户缝扔给他们，反而能保证他们的安全，……并提出把被子、食物一起带进去后，总算是令他们点了头。,雖然他們很不樂意，但在想到，把他們關進園藝倉庫，然後將鑰匙通過窗戶縫扔給他們，反而能保證他們的安全，……並提出把被子、食物一起帶進去後，總算是令他們點了頭。,"Fu piuttosto difficile convincerli, ma una volta che iniziarono a pensare che la loro sicurezza potesse in realtà essere assicurata se la chiave del capannone del giardino fosse data a loro dopo averli chiusi dentro... e quando fu deciso che cibo e coperte sarebbero stati portati dentro, furono finalmente d'accordo.","It was fairly hard to get them to agree, but once the idea was raised that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them through a cracked‐open window after they were shut inside, ......and it was suggested that blankets and food could be carried in for them, they were finally convinced.","Fue bastante difícil que accedieran, pero una vez que comenzaron a pensar que su seguridad quizás estaría garantizada si les pasaban la llave del almacén de jardinería por una ventana tras haber sido encerrados, y cuando se decidió que les llevarían mantas y alimentos, fueron finalmente convencidos.", ﻛﺎﻥ ﻣﻦ ﺍﻟﻌﺴﻴﺮ ﺇﻗﻨﺎﻋﻬﻤﺎ، ﻟﻢ ﻳﺮﺿﺨﺎ ﺇﻻ ﺑﻌﺪ ﺍﻟﻮﻋﺪ ﺑﺘﺴﻠﻴﻤﻬﻤﺎ ﺍﻟﻤﻔﺘﺎﺡ ﻋﺒﺮ ﺍﻟﻨﺎﻓﺬﺓ، ......ﻭﺗﺰﻭﻳﺪﻫﻤﺎ ﺑﺎﻟﻄﻌﺎﻡ ﻭﺍﻟﻠﺤﺎﻑ ﺍﻟﺪﺍﻓﺊ.,"It was fairly hard to get them to agree, but once the idea was raised that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them through a cracked‐open window after they were shut inside, ......and it was suggested that blankets and food could be carried in for them, they were finally convinced.","It was fairly hard to get them to agree, but once the idea was raised that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them through a cracked‐open window after they were shut inside, ......and it was suggested that blankets and food could be carried in for them, they were finally convinced.","It was fairly hard to get them to agree, but once the idea was raised that their safety might actually be guaranteed if the key to the gardening storehouse was to be handed to them through a cracked‐open window after they were shut inside, ......and it was suggested that blankets and food could be carried in for them, they were finally convinced."
Kumasawa Chiyo,""".........This place is pretty chilly... I wonder how long we'll have to stay locked in here......""","""......This place is pretty chilly... I wonder how long we'll have to stay locked in here..."" ","""........This place is pretty chilly...  I wonder how long we'll have to stay locked in here......""",「………ここは寒々しいですねぇ…。私たちはいつまでここに閉じ込められていればいいのでしょうか……。」,「………ここは寒々しいですねぇ…。私たちはいつまでここに閉じ込められていればいいのでしょうか……」,"""........Это место довольно холодное... Сколько же нам придётся сидеть там взаперти...""",""".........Este lugar é mesmo bem frio... Pergunto‐me quanto tempo vamos ficar presos aqui......""",「………这儿好冷呢…。我们得在这儿关多久呀……？」,「………這兒好冷呢…。我們得在這兒關多久呀……？」,"""... Questo posto è piuttosto freddo... mi chiedo quanto dovremmo rimanere chiusi qui...""",""".........This place is pretty chilly... I wonder how long we'll have to stay locked in here......""","""... Este lugar es bastante frío... Me pregunto cuánto tendremos que estar encerrados aquí...""",""".........ﺍﻟﻤﻜﺎﻥ ﻣﻮﺣﺶ ﻭﻗﺎﺭﺱ... ﻻ ﺃﺩﺭﻱ ﻛﻢ ﻣﻦ ﺍﻟﺰﻣﻦ ﺳﻨﻘﻀﻲ ﻣﺤﺒﻮﺳﻴﻦ ﻫﻨﺎ......""",""".........This place is pretty chilly... I wonder how long we'll have to stay locked in here......""",""".........This place is pretty chilly... I wonder how long we'll have to stay locked in here......""",""".........This place is pretty chilly... I wonder how long we'll have to stay locked in here......"""
Ushiromiya George,"""......In the worst case, it'll be until Monday morning, so a full day and night. ......I really feel bad about doing this to you two...""","""...It could be as late as Monday morning at the worst, so a full day and night. ...I really feel bad about doing this to you two..."" ","""......In the worst case, it'll be until Monday morning, so a full day and night.  ......I really feel bad about doing this to you two...""",「……下手をすると、月曜の朝まで、丸々一昼夜はいてもらうことになるかもしれない。……本当にお二人には申し訳なく思うよ…。」,「……下手をすると、月曜の朝まで、丸々一昼夜はいてもらうことになるかもしれない。……本当にお二人には申し訳なく思うよ…」,"""......При наихудшем раскладе — до утра понедельника, то есть полный день и ночь. ......Мне правда не хочется так поступать с вами, но...""","""......No pior dos casos, até segunda de manhã, ou seja, ficarão um dia completo e uma noite. ......Eu realmente me sinto mal por vocês dois fazendo isso...""",「……运气不好的话，在周一早上前的整整一个昼夜，是都得请你们待在这儿的吧。……真是对不住二位了…」,「……運氣不好的話，在周一早上前的整整一個晝夜，是都得請你們待在這兒的吧。……真是對不住二位了…」,"""... Nel peggiore dei casi, fino a lunedì mattina, quindi un intero giorno e un'intera notte. ... Mi spiace veramente farvi fare una cosa simile...""","""......In the worst case, it'll be until Monday morning, so a full day and night. ......I really feel bad about doing this to you two...""","""... En el peor de los casos, será hasta por la mañana del lunes, así que un día y una noche completos... Me siento realmente mal por hacerles esto a los dos...""","""......ﻓﻲ ﺃﺳﻮﺃ ﺍﻷﺣﻮﺍﻝ، ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻹﺛﻨﻴﻦ. ......ﺃﺷﻌﺮ ﺑﺎﻷﺳﻰ ﺣﻘًّﺎ ﻷﻧّﻲ ﻓﻌﻠﺖُ ﻫﺬﺍ ﺑﻜﻤﺎ...""","""......In the worst case, it'll be until Monday morning, so a full day and night. ......I really feel bad about doing this to you two...""","""......In the worst case, it'll be until Monday morning, so a full day and night. ......I really feel bad about doing this to you two...""","""......In the worst case, it'll be until Monday morning, so a full day and night. ......I really feel bad about doing this to you two..."""
,"George and Battler cleared a space on the floor, then spread the blankets there.{n}They also left the canned food, crackers, and other light snacks they had brought.","George and Battler cleared a space on the floor, then spread the blankets there. They also left the canned food, crackers, and other light snacks they had brought. ","George and Battler cleared a space on the floor, then spread the blankets there.They also left the canned food, crackers, and other light snacks they had brought.",譲治は戦人と一緒に床の一部を片付け、そこに毛布を敷く。そしてそこに、運び込んだ缶詰やクラッカーなどの軽食を置いた。,譲治は戦人と一緒に床の一部を片付け、そこに毛布を敷く。{n}そしてそこに、運び込んだ缶詰やクラッカーなどの軽食を置いた。,"Джордж и Баттлер расчистили пространство на полу и расстелили одеяла.{n}Они также оставили им консервы, крекеры и другие лёгкие закуски, которые принесли с собой.","George e Battler limparam uma área no chão, e esticaram os cobertores lá.{n}Eles também deixaram comida enlatada, biscoitos, e outros lanches leves que haviam levado.",让治与战人收拾出了一块空地，把被子铺到了地上。{n}接着，他们把一起带来的罐头、咸饼等便餐也放到了此处。,讓治與戰人收拾出了一塊空地，把被子鋪到了地上。{n}接著，他們把一起帶來的罐頭、咸餅等便餐也放到了此處。,"George e Battler fecero spazio nel pavimento e vi misero le coperte. Lasciarono anche il cibo in scatola, cracker, e altri spuntini leggeri che avevano portato.","George and Battler cleared a space on the floor, then spread the blankets there.{n}They also left the canned food, crackers, and other light snacks they had brought.","George y Battler hicieron un espacio en el suelo, y luego extendieron las mantas ahí.{n}Dejaron también la comida enlatada, galletas y la merienda que habían traído.", ﻧﻈّﻒ ﺟﻮﺭﺝ ﻭﺑﺎﺗﻠﺮ ﺍﻷﺭﺿﻴﺔ ﻭﻓﺮﺷﺎ ﺍﻷﻟﺤﻔﺔ.{n}ﺛﻢ ﻭﺿﻌﺎ ﺍﻟﻤﻌﻠّﺒﺎﺕ ﻭﺍﻟﺒﺴﻜﻮﻳﺖ ﻭﺑﻌﺾ ﺍﻟﻤﻘﺮﻣﺸﺎﺕ ﺍﻟﺨﻔﻴﻔﺔ ﺍﻟﺘﻲ ﺟﻠﺒﺎﻫﺎ.,"George and Battler cleared a space on the floor, then spread the blankets there.{n}They also left the canned food, crackers, and other light snacks they had brought.","George and Battler cleared a space on the floor, then spread the blankets there.{n}They also left the canned food, crackers, and other light snacks they had brought.","George and Battler cleared a space on the floor, then spread the blankets there.{n}They also left the canned food, crackers, and other light snacks they had brought."
Ushiromiya Battler,"""It'll be hard for you guys to go until Monday morning with just this... If only we could have stopped by the kitchen...""","""It'll be hard for you guys to go until Monday with just this... If only we could make a trip to the kitchen..."" ","""It'll be hard for you guys to go until Monday with just this...  If only we were closer to the kitchen...""",「月曜の朝までを二人でこの量じゃ、辛いな…。せめて厨房に寄れたなら…。」,「月曜の朝までを二人でこの量じゃ、辛いな…。せめて厨房に寄れたなら…」,"""Вам придётся нелегко до понедельника с такой провизией... Эх, были бы мы поближе к кухне...""","""Vai ser difícil para vocês aguentarem até segunda de manhã só com isso... Se nós ao menos pudéssemos ter parado na cozinha...""",「两人待到周一早上，这点量可不够吃呀…。要是能至少去下厨房…」,「兩人待到周一早上，這點量可不夠吃呀…。要是能至少去下廚房…」,"""Sarà dura per voi fino a lunedì con solamente questo... se solo fossimo più vicini alla cucina...""","""It'll be hard for you guys to go until Monday morning with just this... If only we could have stopped by the kitchen...""","""Será difícil para ustedes llegar hasta el lunes con solo esto, chicos... Si tan solo estuviéramos más cerca de la cocina...""","""ﻋﺴﻴﺮٌ ﻋﻠﻴﻜﻢ ﺍﻟﺼﺒﺮ ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻻﺛﻨﻴﻦ ﺑﻬﺬﺍ ﺍﻟﻘﻠﻴﻞ... ﻟﻴﺘﻨﺎ ﻣﺮﺭﻧﺎ ﺑﺎﻟﻤﻄﺒﺦ...""","""It'll be hard for you guys to go until Monday morning with just this... If only we could have stopped by the kitchen...""","""It'll be hard for you guys to go until Monday morning with just this... If only we could have stopped by the kitchen...""","""It'll be hard for you guys to go until Monday morning with just this... If only we could have stopped by the kitchen..."""
Ushiromiya Jessica,"""We were told not to go to any unnecessary places. ......They do apparently have us under surveillance, after all. .........Dammit.""","""They said not to go anywhere we weren't told to. ...Sounds like we're being watched. ...Damn."" ","""We were told not to go to any unnecessary places.  ......Looks like we're being watched.  .........Damn.""",「余計な場所には行くなと言われてる。……私たちは監視されてるらしいしな。………クソ。」,「余計な場所には行くなと言われてる。……私たちは監視されてるらしいしな。………クソ」,"""Нам наказали не ходить в ненужные места. .......Судя по всему, за нами наблюдают. ......Чёрт.""","""Foi dito para não irmos a nenhum lugar desnecessário. ......Aparentemente eles estão nos mantendo sobre vigilância. .........Merda.""",「说了不准去其他地方。……我们好像还受着监视嘞。………可恶。」,「說了不准去其他地方。……我們好像還受著監視嘞。………可惡。」,"""Ci è stato detto di non andare in posti inutili. ... Sembra che siamo sorvegliati. Dannazione.""","""We were told not to go to any unnecessary places. ......They do apparently have us under surveillance, after all. .........Dammit.""","""Nos ordenaron no ir a ningún lugar innecesario... Parece que estamos siendo vigilados... Maldición.""","""ﻗﻴﻞ ﻟﻨﺎ ﺃﻻ ﻧﺰﻭﺭ ﺃﻣﺎﻛﻦَ ﻻ ﺩﺍﻋﻲ ﻟﻬﺎ. ......ﻳﺒﺪﻭ ﺃﻧّﻬﻢ ﻳﺮﺍﻗﺒﻮﻧﻨﺎ ﺑﻌﺪ ﻛﻞّ ﺷﻲﺀ. .........ﺗﺒﺎ.""","""We were told not to go to any unnecessary places. ......They do apparently have us under surveillance, after all. .........Dammit.""","""We were told not to go to any unnecessary places. ......They do apparently have us under surveillance, after all. .........Dammit.""","""We were told not to go to any unnecessary places. ......They do apparently have us under surveillance, after all. .........Dammit."""
Gohda Toshiro,"""......I am honestly sorry that we cannot be of any use...... And these are the times that we are truly supposed to be at your sides.........""","""...I am honestly sorry that we cannot be of any use... And these are the times that we are truly supposed to be at your sides..."" ","""......I am honestly sorry that we cannot be of any use......  And these are the times that we are truly supposed to be at your sides......""",「……何もお力になれないことを、申し訳なく思います……。こんな時に皆さんのお側にいてこその、私どもなのに………。」,「……何もお力になれないことを、申し訳なく思います……。こんな時に皆さんのお側にいてこその、私どもなのに………」,"""......Я искренне сожалею, что не могу быть хоть как‐то полезен. А ведь это время, когда нам следует всецело поддерживать вас...""","""......Eu honestamente peço desculpas por não podermos ajudar...... E são nessas horas que nós supostamente deveríamos ficar ao lado de vocês.........""",「……鄙人为自己什么忙都帮不上，感到非常地抱歉……。在这种时候仕奉于诸位身旁，明明是我们的本分………」,「……鄙人為自己什麼忙都幫不上，感到非常地抱歉……。在這種時候仕奉於諸位身旁，明明是我們的本分………」,"""... Mi spiace veramente che non possiamo essere di alcun aiuto... e questi sono i momenti dove noi dovremmo essere veramente al vostro fianco...""","""......I am honestly sorry that we cannot be of any use...... And these are the times that we are truly supposed to be at your sides.........""","""... Pido honestamente disculpas por no poder serles útiles... Y estos son los momentos en los que verdaderamente deberíamos estar a su lado...""","""......ﺁﺳﻒٌ ﺣﻘًّﺎ ﻷﻧّﻨﺎ ﻻ ﻧﻘﺪﺭ ﺃﻥ ﻧﻜﻮﻥ ﻋﻮﻧًﺎ... ﻭﻫﺬﻩ ﺃﻭﻗﺎﺕٌ ﻳﻔﺘﺮﺽ ﻓﻴﻬﺎ ﺃﻥ ﻧﻜﻮﻥ ﺇﻟﻰ ﺟﻮﺍﺭﻛﻢ...""","""......I am honestly sorry that we cannot be of any use...... And these are the times that we are truly supposed to be at your sides.........""","""......I am honestly sorry that we cannot be of any use...... And these are the times that we are truly supposed to be at your sides.........""","""......I am honestly sorry that we cannot be of any use...... And these are the times that we are truly supposed to be at your sides........."""
Ushiromiya George,"""It can't be helped. ......More importantly, we're trusting you to take care of Kumasawa‐san. ...We don't know what's going to happen. When it comes down to it, I want you to do what you can to help her. And more than anything, I want you to be safe...""","""It can't be helped. ...More importantly, take care of Kumasawa-san. We don't know what might happen. If the going gets tough, I'd like you to play it by ear and come to the rescue. And more than anything, I want you to be safe..."" ","""It can't be helped.  ......More importantly, take care of Kumasawa-san.  We don't know what's going to happen.  When it comes down to it, I want you to do what you can.  And more than anything, I want you to be safe...""",「仕方ないです。……それより、熊沢さんをよろしく頼みますね。…何が起こるかわからない。いざという時は臨機応変に助けて欲しい。そして何よりも、無事でいて欲しい…。」,「仕方ないです。……それより、熊沢さんをよろしく頼みますね。…何が起こるかわからない。いざという時は臨機応変に助けて欲しい。そして何よりも、無事でいて欲しい…」,"""Ничего не поделаешь. ......Что важнее, позаботьтесь о Кумасаве‐сан. Мы не знаем, что может случиться. Когда уж совсем прижмёт, я хочу, чтобы вы делали всё, что в ваших силах. Но больше всего я хочу, чтобы вы были целы и невредимы...""","""Não podemos fazer nada agora. ......Mais importante, estamos confiando em você para cuidar da Kumasawa‐san. ...Nós não sabemos o que vai acontecer. Quando for preciso, quero que faça tudo o que puder para ajudá‐la. E mais do que isso, eu quero que você fique seguro...""",「没办法的事。……比起这个，熊泽婆婆就拜托了。…天知道会发生些什么。在有万一时，请随机应变地帮帮她。还有，最重要的是，请千万不要出事…」,「沒辦法的事。……比起這個，熊澤婆婆就拜託了。…天知道會發生些什麼。在有萬一時，請隨機應變地幫幫她。還有，最重要的是，請千萬不要出事…」,"""Non può essere evitato. ... Cosa più importante, prenditi cura di Kumasawa-san. Non sappiamo cosa succederà. Quando verrà il momento, voglio che tu faccia il possibile. E più di ogni altra cosa, voglio che voi siate al sicuro...""","""It can't be helped. ......More importantly, we're trusting you to take care of Kumasawa‐san. ...We don't know what's going to happen. When it comes down to it, I want you to do what you can to help her. And more than anything, I want you to be safe...""","""No hay remedio... Lo más importante, cuide de Kumasawa-san... No sabemos qué va a ocurrir. Cuando llegue el momento, quiero que hagan lo que puedan. Y más que nada, quiero que estén a salvo...""","""ﻻ ﻋﻠﻴﻚ، ......ﺍﻟﻤﻬﻢ، ﺍﻋﺘﻦِ ﺑﻜﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ. ...ﻻ ﻧﺪﺭﻱ ﻣﺎﺫﺍ ﺳﻴﻘﻊ. ﻛﻦ ﻧَﺒﻴﻬًﺎ ﻭﺳﺎﻋﺪﻫﺎ ﻋﻨﺪ ﺍﻟﺤﺎﺟﺔ. ﻭﺃﻫﻢُّ ﻣﻦ ﺫﻟﻚ، ﻛﻮﻧﺎ ﺳﺎﻟﻤﺎﻥ...""","""It can't be helped. ......More importantly, we're trusting you to take care of Kumasawa‐san. ...We don't know what's going to happen. When it comes down to it, I want you to do what you can to help her. And more than anything, I want you to be safe...""","""It can't be helped. ......More importantly, we're trusting you to take care of Kumasawa‐san. ...We don't know what's going to happen. When it comes down to it, I want you to do what you can to help her. And more than anything, I want you to be safe...""","""It can't be helped. ......More importantly, we're trusting you to take care of Kumasawa‐san. ...We don't know what's going to happen. When it comes down to it, I want you to do what you can to help her. And more than anything, I want you to be safe..."""
Gohda Toshiro,"""...Yes, I understand. ......Please, be careful, everyone. Right now, the Master is......taking human lives like they're pieces on a chessboard. ...Please be careful.""","""...Yes, I understand. ...Please be careful, everyone. Right now, the Master...is taking human lives like they're pieces on a chessboard. ...Please look out for yourselves."" ","""...Yes, I understand.  ......Please, be careful everyone.  Right now the Master......is taking human lives like they're pieces on a chessboard.  ...Please be careful.""",「…えぇ、わかっています。……皆さんこそ気をつけてくださいね。今のお館様は、……まるで人の命を、チェスの駒のように奪います。…気をつけて下さい。」,「…えぇ、わかっています。……皆さんこそ気をつけてくださいね。今のお館様は、……まるで人の命を、チェスの駒のように奪います。…気をつけて下さい」,"""...Да, я понимаю. Пожалуйста, все, будьте осторожны. Господин сейчас отбирает человеческие жизни так, словно убирает шахматные фигурки с доски. Берегите себя.""","""...Sim, entendido. ......Por favor, tomem cuidado. Neste momento, o Mestre está......tomando vidas humanas como se fosse peças de um tabuleiro de xadrez. ...Por favor, tomem cuidado.""",「…是，鄙人明白。……诸位才是，请多加小心。现在的老爷，……夺人性命就像吃掉个国际象棋的棋子一样。…请多加小心。」,「…是，鄙人明白。……諸位才是，請多加小心。現在的老爺，……奪人性命就像吃掉個國際象棋的棋子一樣。…請多加小心。」,"""... Sì, ho capito. ... Per favore, state tutti attenti. Ora il Padrone... sta trattando le vite umane come pezzi di una scacchiera. ... Siate prudenti.""","""...Yes, I understand. ......Please, be careful, everyone. Right now, the Master is......taking human lives like they're pieces on a chessboard. ...Please be careful.""","""... Sí, comprendo... Por favor, tengan cuidado todos. Ahora mismo, el amo... está tomando vidas humanas como si fuesen piezas sobre un tablero... Por favor, tengan cuidado.""","""...ﻧﻌﻢ، ﻓﻬﻤﺘﻚ. ......ﺃﺭﺟﻮﻛﻢ، ﺍﺣﺬﺭﻭﺍ ﺟﻤﻴﻌًﺎ. ﺍﻵﻥ، ﺑﺎﺕ ﺍﻟﺴﻴﺪ ﻳﺤﺼﺪ ﺍﻷﺭﻭﺍﺡ ﻛﺒﻴﺎﺩﻕ ﺍﻟﺸﻄﺮﻧﺞ. ...ﻓﻜﻮﻧﻮﺍ ﺣﺬﺭﻳﻦ.""","""...Yes, I understand. ......Please, be careful, everyone. Right now, the Master is......taking human lives like they're pieces on a chessboard. ...Please be careful.""","""...Yes, I understand. ......Please, be careful, everyone. Right now, the Master is......taking human lives like they're pieces on a chessboard. ...Please be careful.""","""...Yes, I understand. ......Please, be careful, everyone. Right now, the Master is......taking human lives like they're pieces on a chessboard. ...Please be careful."""
,"Gohda stared at the floor, remembering that atrocity in the dining hall, even now unable to believe what had happened, and he hung his head in shame at his inability to fully describe that terror.","Gohda stared at the floor, even now unable to believe what had happened as he remembered that atrocity in the dining hall, and he hung his head in shame at his failure to fully describe that terror. ","Gohda stared at the floor, even now unable to believe what had happened as he remembered that atrocity in the dining hall, and he hung his head in shame at his failure to fully describe that terror.",郷田は俯き、未だに何が起こったのか信じられない、あの食堂での虐殺を思い出し、その恐ろしさを伝えきれずにいる自分の不甲斐なさに俯く。,郷田は俯き、未だに何が起こったのか信じられない、あの食堂での虐殺を思い出し、その恐ろしさを伝えきれずにいる自分の不甲斐なさに俯く。,"Года посмотрел на дверь, всё ещё не веря в случившееся, когда вспоминал сотворённое в обеденном зале злодейство и со стыдом повесил голову от своей неспособности описать тот ужас.","Gohda olhou para o chão, lembrando da atrocidade na sala de jantar, ainda incapaz de entender o que havia acontecido, com a cabeça baixa pela vergonha de ser incapaz de descrever por completo aquele terror.",乡田垂下了头，想起了至今仍无法相信发生了什么的那场餐厅的虐杀，为无法完整道出它的恐怖的自己的那份没出息而垂下了头。,鄉田垂下了頭，想起了至今仍無法相信發生了什麼的那場餐廳的虐殺，為無法完整道出它的恐怖的自己的那份沒出息而垂下了頭。,"Gohda fissò il pavimento, incapace persino ora di credere a ciò che sarebbe successo mentre ricordava l'atrocità della sala da pranzo, e chinò la testa nella vergogna del suo fallimento per non riuscire a descrivere completamente quel terrore.","Gohda stared at the floor, remembering that atrocity in the dining hall, even now unable to believe what had happened, and he hung his head in shame at his inability to fully describe that terror.","Gohda miraba al suelo, incluso ahora sin poder creer lo que había ocurrido mientras recordaba aquella atrocidad en el comedor, y bajó su cabeza avergonzado por su fracaso al describir tal terror.", ﺃﻃﺮﻕ ﻗﻮﺩﺍ ﺭﺃﺳﻪ ﺧﺠﻼً، ﻷﻧﻪ ﻋﺠﺰ ﻋﻦ ﻭﺻﻒ ﺍﻟﺮﻋﺐ ﺍﻟﺬﻱ ﺣﻞَّ ﺑﻘﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ.,"Gohda stared at the floor, remembering that atrocity in the dining hall, even now unable to believe what had happened, and he hung his head in shame at his inability to fully describe that terror.","Gohda stared at the floor, remembering that atrocity in the dining hall, even now unable to believe what had happened, and he hung his head in shame at his inability to fully describe that terror.","Gohda stared at the floor, remembering that atrocity in the dining hall, even now unable to believe what had happened, and he hung his head in shame at his inability to fully describe that terror."
Ushiromiya George,"""Thank you. .........Please make sure you stay on your guard. You too, Kumasawa‐san.""","""Thank you. ...Make sure you stay on your guard. You too, Kumasawa-san."" ","""Thank you.  .........Make sure you stay on your guard.  You too, Kumasawa-san.""",「ありがとう。………くれぐれも注意して下さいね。熊沢さんも。」,「ありがとう。………くれぐれも注意して下さいね。熊沢さんも」,"""Спасибо. ......Главное, будьте бдительны. Вы тоже, Кумасава‐сан.""","""Obrigado. .........Por favor, eu peço que mantenham‐se alertas. Você também, Kumasawa‐san.""",「谢谢。………请千万提高警惕。熊泽婆婆也一样。」,「謝謝。………請千萬提高警惕。熊澤婆婆也一樣。」,"""Grazie. ... Assicurati di stare in guardia. Anche tu, Kumasawa-san.""","""Thank you. .........Please make sure you stay on your guard. You too, Kumasawa‐san.""","""Gracias... Asegúrese de mantenerse en guardia. Usted también, Kumasawa-san.""","""ﺷﻜﺮًﺍ ﻟﻜﻢ. .........ﺗﻴﻘﻈﺎ. ﻭﺃﻧﺖِ ﺃﻳﻀًﺎ ﻳﺎ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ.""","""Thank you. .........Please make sure you stay on your guard. You too, Kumasawa‐san.""","""Thank you. .........Please make sure you stay on your guard. You too, Kumasawa‐san.""","""Thank you. .........Please make sure you stay on your guard. You too, Kumasawa‐san."""
Kumasawa Chiyo,"""......And you all please take care as well...... I don't have any idea what's going on anymore......""","""...And you all please take care as well... I don't have any idea what's going on anymore..."" ","""......And you all please take care as well......  I don't have any idea what's going on anymore......""",「……譲治さんたちも、くれぐれもご用心なさって下さいね……。もう、私には何が何やら、さっぱりわかりませんとも……。」,「……譲治さんたちも、くれぐれもご用心なさって下さいね……。もう、私には何が何やら、さっぱりわかりませんとも……」,"""И вы тоже берегите себя... Я уже окончательно перестала понимать, что происходит...""","""......E vocês, por favor, tomem cuidado...... Eu não faço mais ideia do que está acontecendo......""",「……让治少爷，你们也请千万小心呀……。老太婆，已经这也好那也好，啥都不明白了……」,「……讓治少爺，你們也請千萬小心呀……。老太婆，已經這也好那也好，啥都不明白了……」,"""... E anche voi abbiate cura... non ho più idea di ciò che sta succedendo...""","""......And you all please take care as well...... I don't have any idea what's going on anymore......""","""... Y todos ustedes, por favor, tengan cuidado... No tengo ni idea de qué está ocurriendo...""","""......ﻭﺃﺭﺟﻮﻛﻢ ﺃﻧﺘﻢ ﺃﻳﻀًﺎ ﺃﻥ ﺗﻌﺘﻨﻮْﺍ ﺑﺄﻧﻔﺴِﻜﻢ... ﻟﻢ ﺃﻋﺪ ﺃﻓﻬﻢ ﻣﺎ ﺍﻟﺬﻱ ﻳﺪﻭﺭ...""","""......And you all please take care as well...... I don't have any idea what's going on anymore......""","""......And you all please take care as well...... I don't have any idea what's going on anymore......""","""......And you all please take care as well...... I don't have any idea what's going on anymore......"""
