Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,Aunt Rosa entered the courtyard without even opening an umbrella. ...So Genji and I also entered the courtyard without opening one. Only Maria opened hers. ,Auntie Rosa entered the courtyard without even an umbrella.{n}...So Genji‐san and I also entered the courtyard without opening one.{n}Only Maria had one open like normal., Rosa oba-san entered the courtyard without even opening an umbrella....So Genji and I also entered the courtyard without opening an umbrella. Only Maria opened her umbrella.,楼座叔母さんは傘も差さずに中庭へ出る。…だから俺も源次さんも傘を差さずに中庭へ出た。真里亞だけがちゃんと傘を差していた。,楼座叔母さんは傘も差さずに中庭へ出る。{n}…だから俺も源次さんも傘を差さずに中庭へ出た。{n}真里亞だけがちゃんと傘を差していた。,"Тётя Роза вошла во двор, даже не открыв зонтик.{n}...Генджи и я также вошли во двор, не открывая зонты.{n}Только Мария открыла свой зонтик.",A tia Rosa entrou no pátio sem o guarda‐chuva.{n}...Então o Genji‐san e eu entramos também sem abrir um.{n}Apenas a Maria tinha um guarda‐chuva e o abriu.,Auntie Rosa entered the courtyard without even an umbrella.{n}...So Genji‐san and I also entered the courtyard without opening one.{n}Only Maria had one open like normal.,樓座姑母沒撐傘就進了里院。{n}…所以，我與源次也沒撐傘，就這麼進了里院。{n}只有真里亞一個人好好地撐著傘。,楼座姑母没撑伞就进了里院。{n}…所以，我与源次也没撑伞，就这么进了里院。{n}只有真里亚一个人好好地撑着伞。,Auntie Rosa entered the courtyard without even an umbrella.{n}...So Genji‐san and I also entered the courtyard without opening one.{n}Only Maria had one open like normal.,Rosa oba-san mise piede nel cortile senza nemmeno aprire un ombrello. ... Così anche Genji e io la seguimmo senza farlo. Solo Maria lo aprì.,"Zia Rosa mise piede nel cortile senza nemmeno portare un ombrello...{n}Perciò, anche Genji e io ci affacciammo fuori senza farlo.{n}Maria fu l'unica a tenerlo con sé.",Rosa Teyze avluya şemsiye bile olmadan girmişti.{n}...Genji-san ve ben de şemsiye açmadan avluya girdik.{n}Sadece Maria'nın şemsiyesi normal bir şekilde açıktı.
Ushiromiya Battler,""".........Maria, ...is this...you know what?"" ","""..................Maria... ......Is this......you know?""","""..............., Maria.........Is this, ...that thing?""",「………………、真里亞…。……これは、…あれだな？」,「………………、真里亞…。……これは、…あれだな？」,"""..............., Мария... это то... самое?""","""..................Maria... ...Isso é... você sabe?""","""..................Maria... ......Is this......you know?""",「………………，真里亞…。……這就是，…那個吧？」,「………………，真里亚…。……这就是，…那个吧？」,"""..................Maria... ......Is this......you know?""","""... Maria... questo, è...?""","""...Maria... Per caso è... quella cosa?""","""..................Maria... ......Bu, o......değil mi?"""
Ushiromiya Maria,"""...Uu-. ...It's the seventh and the eighth twilights."" ","""......Uu. ......It's the seventh twilight and the eighth twilight.""","""......Uu-. ......It's the seventh twilight and the eighth twilight.""",「……うー。……第七の晩と、第八の晩だね。」,「……うー。……第七の晩と、第八の晩だね」,"""......У‐у. ......Это седьмые сумерки и восьмые сумерки.""","""...Uu. ...São o sétimo crepúsculo e o oitavo crepúsculo.""","""......Uu. ......It's the seventh twilight and the eighth twilight.""",「……嗚——。……是第七晚與，第八晚。」,「……呜——。……是第七晚与，第八晚。」,"""......Uu. ......It's the seventh twilight and the eighth twilight.""","""... Uu-. ... Si tratta del settimo e dell'ottavo crepuscolo.""","""...Uuh... Si tratta del settimo e dell'ottavo crepuscolo.""","""......Uu. ......Yedinci alacakaranlık ve sekizinci alacakaranlık."""
Ushiromiya Rosa,"""...I-I see. Certainly, just as Genji-san and the others said, there are horrible wounds on their necks. ...The cuts are quite sharp. Almost as though they were sliced with a katana or something..."" ","""I, ......I see. Certainly, just as Genji‐san and the others said, there are horrible wounds on their necks. ......Very sharp. Almost as though they've been sliced with a katana or something...""","""I, ......I see. Certainly, just as Genji-san and the others said, there are horrible wounds on their necks. ......Very sharp. Almost as though they've been sliced with a katana or something...""",「な、……なるほど。確かに、源次さんたちが言っていたように、二人の首にはひどい傷があるわね。……すごく鋭利な。まるで日本刀か何かで斬ったかのようにすっぱりね…。」,「な、……なるほど。確かに、源次さんたちが言っていたように、二人の首にはひどい傷があるわね。……すごく鋭利な。まるで日本刀か何かで斬ったかのようにすっぱりね…」,"""Я... я вижу. Разумеется, как и говорили Генджи‐сан и остальные, здесь на шее ужасные раны. ......Очень острые. Как будто бы их рубили катаной или чем‐то подобным...""","""Eu, ...eu entendo. Certamente, assim como o Genji‐san e os outros disseram, eles tinham horríveis feridas em seus pescoços. ......Os cortes eram bem precisos. Quase como se eles tivessem sido fatiados como uma katana ou algo assim...""","""I, ......I see. Certainly, just as Genji‐san and the others said, there are horrible wounds on their necks. ......Very sharp. Almost as though they've been sliced with a katana or something...""",「原、……原來如此。倒確實是，如源次你們所說，兩人的脖子上有不得了的傷口呢。……簡直就像是，用十分鋒利的日本刀什麼的斬過般利落的切口…」,「原、……原来如此。倒确实是，如源次你们所说，两人的脖子上有不得了的伤口呢。……简直就像是，用十分锋利的日本刀什么的斩过般利落的切口…」,"""I, ......I see. Certainly, just as Genji‐san and the others said, there are horrible wounds on their necks. ......Very sharp. Almost as though they've been sliced with a katana or something...""","""C... Capisco. Senza dubbio, ci sono delle ferite orribili sul loro collo, proprio come avevano detto Genji-san e gli altri. ... Molto sottili. Quasi come se fossero stati tagliati con una katana o qualcosa di simile...""","""...C-Capisco. In effetti, come avevano detto Genji-san e gli altri, sul loro collo ci sono delle ferite orribili... Sono decisamente nette. Proprio come se fossero stati tagliati con una katana, o con qualcosa di simile...""","""A-......anlıyorum. Gerçekten de, Genji-san ve diğerlerinin söylediği gibi, boyunlarında korkunç yaralar var. ......Çok keskin. Adeta katana gibi bir şeyle kesilmişler gibi..."""
,"Those gaping wounds on their necks definitely made me want to avert my eyes, but after seeing that Halloween party in the chapel, even though they looked horrible, they were no longer enough to make me feel sick. ","That gaping wound on their necks definitely made me want to avert my eyes, but after seeing the Halloween party in the chapel, even though I thought it was horrible, it was no longer enough to make me feel sick.","That gaping wound on their necks definitely made me want to avert my eyes, but after seeing the Halloween party in the chapel, even though I thought it was horrible, it was no longer enough to make me feel sick.",そのばっくりと開いた首の傷は確かに目を背けたくなるものだったが、礼拝堂のハロウィンパーティを見た俺には、惨いとは思っても、もはや吐き気を催すほどのものではなかった。,そのばっくりと開いた首の傷は確かに目を背けたくなるものだったが、礼拝堂のハロウィンパーティを見た俺には、惨いとは思っても、もはや吐き気を催すほどのものではなかった。,"Зияющая рана на шее тут же вызвала у меня стойкое желание отвернуться, но после увиденной в часовне хэллоуинской вечеринки я хоть и подумал, что это ужасно, но этого не было достаточно, чтобы мне стало дурно.","A ferida escancarada em seus pescoços era algo que definitivamente me fazia querer desviar o olhar, mas depois de ver a festa de Halloween na capela, mesmo pensando que havia sido horrível, isso não era o suficiente para me deixar enjoado.","That gaping wound on their necks definitely made me want to avert my eyes, but after seeing the Halloween party in the chapel, even though I thought it was horrible, it was no longer enough to make me feel sick.",雖然脖子上開著口子的傷確實是讓人不忍心看，但對見過禮拜堂的萬聖夜派對的我來說，儘管覺得慘，卻已是並不能再催起我的吐意了。,虽然脖子上开着口子的伤确实是让人不忍心看，但对见过礼拜堂的万圣夜派对的我来说，尽管觉得惨，却已是并不能再催起我的吐意了。,"That gaping wound on their necks definitely made me want to avert my eyes, but after seeing the Halloween party in the chapel, even though I thought it was horrible, it was no longer enough to make me feel sick.","Certo, la ferita profonda sui loro colli mi faceva venire voglia di distogliere lo sguardo, ma dopo aver visto la festa di Halloween nella cappella, anche se pensavo fosse orribile, questo non era abbastanza da farmi sentire male.","Di certo le grandi lacerazioni sui loro colli mi facevano venire voglia di distogliere lo sguardo, ma dopo aver visto quella festa di Halloween nella cappella, per quanto la ritenessi una vista orribile, non era sufficiente a farmi salire la nausea.","Boyunlarındaki o derin yara kesinlikle gözlerimi kaçırmak istememe neden oldu, ancak kilisedeki Cadılar Bayramı partisini gördükten sonra, her ne kadar korkunç olduğunu düşünsem de, artık midemi bulandırmaya yetmiyordu."
,"More importantly, our gazes fell to their legs. To Doctor Nanjo's knee. To Kumasawa-san's ankle. ","Instead, our gazes were directed to their legs.{n}In Doctor Nanjo's knee. In Kumasawa‐san's ankle."," More importantly, my gaze fell to their legs. On Doctor Nanjo's knee. On Kumasawa-san's ankle.",それより、俺たちの目線は足元に向けられた。南條先生の膝に。熊沢さんの足首に。,それより、俺たちの目線は足元に向けられた。{n}南條先生の膝に。熊沢さんの足首に。,"Что важнее, мой взгляд обратился к их ногам.{n}На колено доктора Нанджо. На лодыжку Кумасавы‐сан.","Em vez disso, nossos olhares estavam direcionados para as suas pernas.{n}No joelho do doutor Nanjo. No tornozelo da Kumasawa‐san.","Instead, our gazes were directed to their legs.{n}In Doctor Nanjo's knee. In Kumasawa‐san's ankle.",比起這個，我們的視線被引向了他們的腳。{n}引向了南條大夫的膝蓋。還有熊澤婆婆的腳腕。,比起这个，我们的视线被引向了他们的脚。{n}引向了南条大夫的膝盖。还有熊泽婆婆的脚腕。,"Instead, our gazes were directed to their legs.{n}In Doctor Nanjo's knee. In Kumasawa‐san's ankle.","Piuttosto, il mio sguardo cadde sulle loro gambe. Sul ginocchio del dottor Nanjo. Sulla caviglia di Kumasawa-san.",Il mio sguardo cadde piuttosto sulle loro gambe.{n}Il ginocchio del dottor Nanjo. La caviglia di Kumasawa-san...,Bunun yerine bakışlarımız onların bacaklarına yöneldi.{n}Doktor Nanjo'nun dizine. Kumasawa-san'ın ayak bileğine.
,...Driven into each of them was something like a knife or a stake with a demonic design. ,......Driven into each of them was something like a knife or a stake with a demonic decoration.,......Driven into each of them was something like a knife or a stake with a demonic decoration.,……それぞれ、悪魔的な装飾のされたナイフか杭のようなものが刺し込まれているのだ。,……それぞれ、悪魔的な装飾のされたナイフか杭のようなものが刺し込まれているのだ。,"......В эти части ног было вонзено что‐то, напоминающее нож с демоническим оформлением.",......Enterrado nele havia algo como uma faca ou uma estaca com um tipo de adorno demoníaco.,......Driven into each of them was something like a knife or a stake with a demonic decoration.,……它們各自，插著惡魔風格外觀的匕首或樁似的東西。,……它们各自，插着恶魔风格外观的匕首或桩似的东西。,......Driven into each of them was something like a knife or a stake with a demonic decoration.,... Vi era stato conficcato un oggetto simile ad un coltello o un pugnale con decorazioni sinistre.,"In entrambi i punti erano stati conficcati degli oggetti simili ad un coltello o a un picchetto, con delle decorazioni sataniche su di essi...",......İkisine de şeytani desenli bıçak ya da kazık gibi bir şey saplanmıştı.
,...They must have been the same as the thing that had pierced Jessica's back. ,...They would surely be the same as the one that had pierced Jessica's back.,...They must have been the same as the one that had pierced Jessica's back.,…朱志香の背中を貫いていたものと同じものに違いなかった。,…朱志香の背中を貫いていたものと同じものに違いなかった。,"...Они были такими же, как тот, что пронзил Джессику.",...Elas certamente eram iguais àquela usada para perfurar as costas da Jessica.,...They would surely be the same as the one that had pierced Jessica's back.,…這東西，與刺進朱志香後背的凶器毫無疑問是同一種。,…这东西，与刺进朱志香后背的凶器毫无疑问是同一种。,...They would surely be the same as the one that had pierced Jessica's back.,... Dovevano essere uguali a quello che aveva perforato la schiena di Jessica.,Erano indubbiamente dello stesso tipo di quello che aveva perforato la schiena di Jessica.,...Bunlar kesinlikle Jessica'nın sırtındaki kazıkla aynı şeylerdi.
Ushiromiya Rosa,"""...What is this? ...It's just like what happened to Jessica-chan. Is this supposed to be some kind of occult ceremony, I wonder?"" ","""......What is this? ...It's the same as Jessica‐chan. Is this supposed to be some kind of occult ritual, I wonder?""","""......What is this? ...It's the same as Jessica-chan. Is this supposed to be some kind of occult ceremony, I wonder?""",「……これは何なの？　…朱志香ちゃんの時と同じね。何かオカルトの儀式のつもり、なのかしら？」,「……これは何なの？　…朱志香ちゃんの時と同じね。何かオカルトの儀式のつもり、なのかしら？」,"""......Что это значит? ...Тот же самый, что и у Джессики‐чан. Это какой‐то странный оккультный ритуал, что ли?""","""......O que é isto? ...É igual a que estava na Jessica‐chan. Me pergunto se isso supostamente seria algum tipo de cerimônia ocultista?""","""......What is this? ...It's the same as Jessica‐chan. Is this supposed to be some kind of occult ritual, I wonder?""",「……這是什麼？…與朱志香遇害時的一樣呢。這算是某種神秘學類的儀式嗎？」,「……这是什么？…与朱志香遇害时的一样呢。这算是某种神秘学类的仪式吗？」,"""......What is this? ...It's the same as Jessica‐chan. Is this supposed to be some kind of occult ritual, I wonder?""","""... Che significa questo? ... È come con Jessica-chan. Mi chiedo se questa non sia una sorta di cerimonia occulta?""","""...Che significa ciò...? È lo stesso caso di Jessica-chan. Dovrebbe essere una sorta di rituale occulto, per caso?""","""......Bu nedir? ...Jessica-chan ile aynı. Bu bir çeşit okült ritüel mi, ...acaba?"""
Ronoue Genji,"""......I do not know. The last time I saw their bodies, there was nothing like these. Maybe it was done after they were carried out of the servant room."" ",""".........I do not know. The last time I saw their bodies, there was nothing like this. Maybe it was done after they were carried out of the servant room.""",""".........I do not know. The last time I saw their bodies, there was nothing like this. Maybe it was done after they were carried out of the servant room.""",「………わかりません。彼らの遺体を最後に見た時にはこのようなものはありませんでした。使用人室から運び出された後に、やられたのでしょう。」,「………わかりません。彼らの遺体を最後に見た時にはこのようなものはありませんでした。使用人室から運び出された後に、やられたのでしょう」,""".........Не знаю. В последний раз, когда я видел их тела, ничего подобного не было. Может быть, это было сделано после того, как их вынесли из комнаты прислуги.""",""".........Eu não sei. A última vez em que eu vi seus corpos, não havia nada assim. Talvez isso tenha sido feito depois que eles foram carregados para fora da sala dos serviçais.""",""".........I do not know. The last time I saw their bodies, there was nothing like this. Maybe it was done after they were carried out of the servant room.""",「………不知道。最後一次看到他們的遺體時，並沒有這種東西。是在被搬出傭人室後，再插上去的吧。」,「………不知道。最后一次看到他们的遗体时，并没有这种东西。是在被搬出佣人室后，再插上去的吧。」,""".........I do not know. The last time I saw their bodies, there was nothing like this. Maybe it was done after they were carried out of the servant room.""","""... Non saprei. L'ultima volta che ho visto i loro corpi, questi pugnali non c'erano. Forse sono stati messi lì dopo che i corpi sono stati portati fuori dalla stanza dei domestici.""","""...Non saprei. L'ultima volta che vidi i loro corpi, non c'era nulla del genere. Forse è avvenuto dopo che i cadaveri sono stati portati fuori dalla stanza per i domestici.""",""".........Bilemiyorum. Cesetlerini son gördüğümde böyle bir şey yoktu. Hizmetkâr odasından alındıklarından sonra yapılmış olabilir."""
,"The one stuck into Doctor Nanjo's knee was still standing erect, but the one that had been thrust into Kumasawa-san's ankle might have been a little shallower. It had come out and fallen over. ","The one that had been stuck into Doctor Nanjo's knee was still standing erect, but the one that had been thrust into Kumasawa‐san's ankle might have been a little shallower. It had come out and fallen over.","The one that had been stuck into Doctor Nanjo's knee was still standing erect, but the one that had been thrust into Kumasawa-san's ankle might have been a little shallower. It had come out and fallen over.",南條先生の膝に刺し込まれたものは、未だに直立しているが、熊沢さんの足首に差し込まれたものは、少し浅かったのかもしれない。抜けて倒れていた。,南條先生の膝に刺し込まれたものは、未だに直立しているが、熊沢さんの足首に刺し込まれたものは、少し浅かったのかもしれない。抜けて倒れていた。,"Тот, что был воткнут в колено доктора Нанджо, всё ещё торчал оттуда, но тот, который воткнули в лодыжку Кумасава‐сан, возможно, вошёл недостаточно глубоко. Поэтому он вышел, выпал из раны и лежал на земле.","A única que ainda estava presa no joelho do doutor Nanjo permanecia ereta, mas a que estava no tornozelo da Kumasawa‐san parecia já estar um pouco mais rasa. Parece que havia saído e caído.","The one that had been stuck into Doctor Nanjo's knee was still standing erect, but the one that had been thrust into Kumasawa‐san's ankle might have been a little shallower. It had come out and fallen over.",雖然插在南條大夫膝蓋上的東西仍直立著，但插在熊澤婆婆腳腕的東西，可能並沒有插得那麼深。它滑了出來，倒在了一邊。,虽然插在南条大夫膝盖上的东西仍直立着，但插在熊泽婆婆脚腕的东西，可能并没有插得那么深。它滑了出来，倒在了一边。,"The one that had been stuck into Doctor Nanjo's knee was still standing erect, but the one that had been thrust into Kumasawa‐san's ankle might have been a little shallower. It had come out and fallen over.","Quello che era stato conficcato nel ginocchio del dottor Nanjo era ancora dritto, ma quello infilzato nella caviglia di Kumasawa-san non doveva essere andato bene a fondo. Era uscito fuori ed era caduto.","Quello nel ginocchio del dottor Nanjo era ancora piantato dritto, ma forse quello infilzato nella caviglia di Kumasawa-san non era andato molto a fondo. Era caduto dopo essere uscito fuori.","Doktor Nanjo'nun dizine saplanmış olan hâlâ dik duruyordu, ama Kumasawa-san'ın ayak bileğinde olan biraz daha az derine saplanmış olabilirdi. Çıkmış ve yere düşmüştü."
,"So, by looking at the one that had fallen over, for the first time, I realized that it wasn't a knife, but something like a stake. ","So, it was only when I saw that one that had fallen over, that for the first time, I realized that it wasn't a knife, but something like a stake."," So, by looking that one that had fallen over, for the first time, I realized that it wasn't a knife, but something like a stake.",だから、その倒れたものを見て初めて俺は、これがナイフではなく、杭のようなものであることを理解する。,だから、その倒れたものを見て初めて俺は、これがナイフではなく、杭のようなものであることを理解する。,"Поэтому, впервые взглянув на выпавшее орудие, я понял, что это был не нож, но некая разновидность кинжала.","Então, quando eu vi ela caída, pela primeira vez, eu percebi que não era uma faca, mas algo como uma estaca.","So, it was only when I saw that one that had fallen over, that for the first time, I realized that it wasn't a knife, but something like a stake.",所以，看到倒在地上的東西，我得以首次明白了這不是匕首，而是樁狀物品。,所以，看到倒在地上的东西，我得以首次明白了这不是匕首，而是桩状物品。,"So, it was only when I saw that one that had fallen over, that for the first time, I realized that it wasn't a knife, but something like a stake.","Così, osservando questo che era caduto, per la prima volta, mi accorsi che non era un coltello, ma qualcosa di simile ad un picchetto.","Perciò, solo quando osservai l'arnese caduto via, mi accorsi che non era un coltello, ma qualcosa di simile ad un picchetto.","Bu sayede, ilk kez yere düşmüş olan bir tanesini gördüğümde bunun bir bıçak değil, kazık gibi bir şey olduğunu fark ettim."
,Its full length was probably about 30 centimeters. It was probably made out of bronze or iron or something of the sort. ,Its full length was probably about thirty centimeters.{n}It was probably made out of bronze or iron or something of the sort., Its full length was probably about 30 centimeters. It was probably made out of bronze or iron or something of the sort.,全長は多分、３０ｃｍあるかないか。青銅とか鉄とか、そういう類のもので出来ているのだろう。,全長は多分、３０ｃｍあるかないか。{n}青銅とか鉄とか、そういう類のもので出来ているのだろう。,Он был около 30 сантиметров в длину.{n}Изготовлен он был из бронзы или железа или какого‐то схожего металла.,"Seu comprimento total era de cerca de 30 cm.{n}Era provavelmente feita de bronze, ferro ou algo semelhante.",Its full length was probably about thirty centimeters.{n}It was probably made out of bronze or iron or something of the sort.,全長大概，有三十厘米，或不到點吧。{n}應該是用青銅或鐵之類的原材料制成的。,全长大概，有三十厘米，或不到点吧。{n}应该是用青铜或铁之类的原材料制成的。,Its full length was probably about thirty centimeters.{n}It was probably made out of bronze or iron or something of the sort.,La sua lunghezza si aggirava sui 30 centimetri più o meno. Probabilmente era fatto di bronzo o ferro o un materiale simile.,"La sua lunghezza totale si aggirava intorno ai trenta centimetri.{n}Probabilmente era composto da bronzo o ferro, o da un altro materiale del genere.","Tam uzunluğu muhtemelen otuz santimetre civarındaydı.{n}Tahminen bronz, demir ya da benzeri bir şeyden yapılmıştı."
,"Even without touching it, I could tell it had some weight to it. It was composed of a grip and a cone-shaped part, and it was obviously made to be a piercing weapon. ","Even without touching it, I could tell that it had some weight to it.{n}It was composed of a grip and a cone‐shaped part, and it was obviously made to be a piercing weapon."," Even without touching it, I noticed that it had some weight to it. It was composed of a grip and a cone-shaped part, and it was obviously made to be a piercing weapon.",手に触れずとも重みのあるものであることがわかる。握りと、円錐部分で構成されていて、明らかに刺すための武器として作られたものだとわかる。,手に触れずとも重みのあるものであることがわかる。{n}握りと、円錐部分で構成されていて、明らかに刺すための武器として作られたものだとわかる。,"Даже не касаясь его, я заметил, что он имеет определённый вес.{n}Он состоял из рукоятки и конусообразной части и было очевидно, что это проникающее оружие.","Mesmo sem tocar nela, eu podia dizer que ela não era tão leve.{n}Era composta de uma empunhadura e uma parte em forma de cone e, obviamente, foi feita para ser usada como uma arma.","Even without touching it, I could tell that it had some weight to it.{n}It was composed of a grip and a cone‐shaped part, and it was obviously made to be a piercing weapon.",不用碰，就知道這玩意有分量。{n}整體以柄部，與圓錐部分構成，很明顯是用來刺的武器。,不用碰，就知道这玩意有分量。{n}整体以柄部，与圆锥部分构成，很明显是用来刺的武器。,"Even without touching it, I could tell that it had some weight to it.{n}It was composed of a grip and a cone‐shaped part, and it was obviously made to be a piercing weapon.","Anche senza toccarlo, mi accorsi che doveva essere piuttosto pesante. {n}Era composto da un manico e una parte conica, ed era stato palesemente costruito per essere un'arma in grado di perforare.","Non mi serviva toccarlo per capirne la pesantezza.{n}Era composto da un manico e da una sezione conica, ed era stato palesemente costruito per essere un'arma perforante.",Dokunmadan bile biraz ağır olduğunu söyleyebilirdim.{n}Bir sap ve koni şeklindeki bir kısımdan oluşuyordu ve açık bir şekilde delici bir silah olarak tasarlanmıştı.
,Maybe it was like a miniature version of those lances western knights used on horseback. ,Maybe you could describe it like a miniature version of those lances Western knights used on horseback., Maybe it seemed like a miniature version of those lances western knights used on horseback.,例えるなら、西洋騎士が使う騎乗槍をミニチュアにしたような感じなのか。,例えるなら、西洋騎士が使う騎乗槍をミニチュアにしたような感じなのか。,"Он скорее напоминал миниатюрную версию тех копий, которые западные рыцари использовали верхом на лошадях.",Talvez você pudesse descrevê‐la como uma versão em miniatura daquelas lanças ocidentais que os cavaleiros usavam ao cavalgarem.,Maybe you could describe it like a miniature version of those lances Western knights used on horseback.,打個比方來說的話，那就是有點將西方騎士用的騎槍迷你化了的感覺。,打个比方来说的话，那就是有点将西方骑士用的骑枪迷你化了的感觉。,Maybe you could describe it like a miniature version of those lances Western knights used on horseback.,Forse assomigliava ad una miniatura di quelle lance che I cavalieri occidentali usavano a cavallo.,"Se si dovesse fare un paragone, ricordava una miniatura di quelle lance da cavalleria impiegate dai cavalieri europei.","Bunu, Batılı şövalyelerin at sırtında kullandıkları mızrakların minyatür bir versiyonu olarak tanımlayabilirdiniz."
,The spiral-shaped ditches in it made it also look like a small drill. ,The grooves that had been carved in a spiral shape made it also look like a drill., The ditch that had been inscribed in a spiral shape made it also look like a drill.,螺旋状に刻まれた溝は、あるいは小さなドリルのようにも見えた。,螺旋状に刻まれた溝は、あるいは小さなドリルのようにも見えた。,Вырезанные на нём по спирали канавки делали его похожим на сверло дрели.,Os sulcos que foram cravados em uma forma de espiral faziam parecer com uma broca.,The grooves that had been carved in a spiral shape made it also look like a drill.,雕刻著的螺旋狀溝槽，使之也能看成為小鑽頭。,雕刻着的螺旋状沟槽，使之也能看成为小钻头。,The grooves that had been carved in a spiral shape made it also look like a drill.,L'incisione che vi era stata inscritta a spirale lo faceva a sua volta assomigliare ad una trivella.,"A loro volta, i solchi intagliati a mo' di spirale la facevano assomigliare ad una trivella...",Spiral şeklinde oyulmuş oluklar da onu bir matkap gibi gösteriyordu.
,"...However, the grip had an occult design modeled off a demon or something, so instead of a weapon used in war, it felt like something that would be used in a ceremony to offer up living sacrifices. ","......However, the grip had an occult‐like design of a demon or something, so instead of a weapon used in war, it felt like something that would be used in a ritual to offer up a sacrifice.","......However, the grip had an occult-like design of a demon or something, so instead of a weapon used in war, it felt like something that would be used in a ceremony to offer up a sacrifice.",……しかし、握りの部分には、オカルト染みた、悪魔か何かの意匠が施されていて、戦争に使う武器というよりは、生贄を捧げるのに使う儀式用という感じだった。,……しかし、握りの部分には、オカルト染みた、悪魔か何かの意匠が施されていて、戦争に使う武器というよりは、生贄を捧げるのに使う儀式用という感じだった。,"......Однако рукоятка была выполнена в каком‐то оккультно‐демоническом стиле, в отличие от оружия, используемого на войне, оно наводило на мысли, что его используют во время жертвенного ритуала.","......No entanto, a empunhadura tinha um design meio oculto de um demônio ou algo do tipo, por isso, em vez de uma arma de guerra, parecia mais como algo que seria usado em uma cerimônia para oferecer sacrifícios.","......However, the grip had an occult‐like design of a demon or something, so instead of a weapon used in war, it felt like something that would be used in a ritual to offer up a sacrifice.",……不過，用來握的柄部，卻是被刻上了富有神秘學色彩，代表著惡魔的圖案，感覺比起說它是用於戰爭的武器，更像是用來獻上活祭的，儀式用具。,……不过，用来握的柄部，却是被刻上了富有神秘学色彩，代表着恶魔的图案，感觉比起说它是用于战争的武器，更像是用来献上活祭的，仪式用具。,"......However, the grip had an occult‐like design of a demon or something, so instead of a weapon used in war, it felt like something that would be used in a ritual to offer up a sacrifice.","... Tuttavia, il manico aveva una decorazione dall'aspetto occulto che riprendeva un demone o qualcosa del genere, perciò anziché un'arma da usare in guerra, il pugnale sembrava piuttosto uno strumento da usare in una cerimonia per offrire un sacrificio.","Tuttavia, sulla parte del manico erano stati apposti dei motivi di un qualche demone dalle parvenze occulte, per cui, più che un'arma da usare in guerra,  sembrava uno strumento cerimoniale per offrire un sacrificio.","......Fakat sapında okült benzeri bir iblis tasarımı vardı, yani savaşta kullanılacak bir silahtan ziyade, bir ritüelde kurban sunmak için kullanılacak bir şey gibi hissettiriyordu."
Ushiromiya Battler,"""...There's no mistake. ...They're meant to be...sacrifices."" ","""......There's no mistake. ...They're meant to be...sacrifices.""","""......There's no mistake. ...They're meant to be, sacrifices.""",「……間違いない。…生贄の、つもりなんだな。」,「……間違いない。…生贄の、つもりなんだな」,"""......Ошибки быть не может. ...Они были избраны в качестве жертв.""","""......Não há dúvidas. ...Eles seriam... os sacrifícios.""","""......There's no mistake. ...They're meant to be...sacrifices.""",「……不會錯的。…這算是，活祭。」,「……不会错的。…这算是，活祭。」,"""......There's no mistake. ...They're meant to be...sacrifices.""","""... Non c'è dubbio. ... Loro sono stati sacrificati.""","""...Non c'è alcun dubbio... Loro... sono stati sacrificati.""","""......Yanlışlık yok. ...Onların...kurban olmaları amaçlanmış."""
Ushiromiya Maria,"""...On the seventh twilight, gouge the knee and kill. On the eighth twilight, gouge the leg and kill."" ",""".........On the seventh twilight, gouge the knee and kill. On the eighth twilight, gouge the leg and kill.""","""......At the seventh twilight, gouge the knee and kill. At the eighth twilight, gouge the leg and kill.""",「………第七の晩に膝をえぐりて殺せ。第八の晩に足をえぐりて殺せ。」,「………第七の晩に膝をえぐりて殺せ。第八の晩に足をえぐりて殺せ」,"""......К седьмым пробьешь колено и убьешь. К восьмым проткнешь стопу ты и убьешь.""",""".........No sétimo crepúsculo, goive o joelho e mate. No oitavo crepúsculo, goive a perna e mate.""",""".........On the seventh twilight, gouge the knee and kill. On the eighth twilight, gouge the leg and kill.""",「………第七晚剜膝殺之。第八晚剜足殺之。」,「………第七晚剜膝杀之。第八晚剜足杀之。」,""".........On the seventh twilight, gouge the knee and kill. On the eighth twilight, gouge the leg and kill.""","""... Al settimo crepuscolo, perfora il ginocchio e uccidi. All'ottavo crepuscolo, perfora la gamba e uccidi.""","""...‘Al settimo crepuscolo, fora il suo ginocchio e uccidilo. All’ottavo crepuscolo, fora la sua gamba e uccidilo’.""",""".........Yedinci alacakaranlıkta dizini oy ve öldür. Sekizinci alacakaranlıkta bacağını oy ve öldür."""
