Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Kanon,"""...A ghost waiting for eternity for a person who will never come..."" ",""".........A ghost waiting for eternity for a person who will never come......""","""......A ghost waiting for eternity for a person who will never come......""",「………決して来ない人を、永遠に待つ、亡霊……。」,「………決して来ない人を、永遠に待つ、亡霊……」,"""......Призрак, вечно ждущий того, кто никогда не придёт......""",""".........Um fantasma esperando eternamente por uma pessoa que nunca virá......""",""".........A ghost waiting for eternity for a person who will never come......""",「………永遠等待著，絕不會來的人的…亡靈……」,「………永远等待着，绝不会来的人的…亡灵……」,""".........A ghost waiting for eternity for a person who will never come......""","""... Un fantasma che aspetta per tutta l'eternità una persona che non arriverà mai...""",""".........A ghost waiting for eternity for a person who will never come......""",""".........A ghost waiting for eternity for a person who will never come......"""
Ushiromiya Rosa,"""That's right. ...That day, when I naively said that I wanted to support his dream, I was probably already dead. ......I guess that really was a regretful day, in the end. 'I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you'. ...That takes me back..."" ","""That's right. .........That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. ""I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you."" ......That takes me back...""","""That's right. ......That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. 'I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you'. ......That takes me back...""",「そうよ。………彼の夢を応援したいなんて甘えたことを言ったあの日に、私は多分、もう死んでいた。………やっぱり、あの日は後悔すべき日だったのかしら？　俺には夢がある。海外を巡りたい。このちっぽけな日本を飛び出して、必ず大物になって帰ってくる。……懐かしいわね…。」,「そうよ。………彼の夢を応援したいなんて甘えたことを言ったあの日に、私は多分、もう死んでいた。………やっぱり、あの日は後悔すべき日だったのかしら？　俺には夢がある。海外を巡りたい。このちっぽけな日本を飛び出して、必ず大物になって帰ってくる。……懐かしいわね…」,"""Верно. ......Я умерла в тот день, когда наивно сказала, что хочу поддержать его мечту. .........Всё‐таки это и вправду был день сожалений. 'У меня есть мечта. Я хочу уехать за границу. Я улечу из этой крошечной страны, добьюсь успеха и вернусь к тебе.' ......Сколько воспоминаний...""","""Isso mesmo. .........Naquele dia, quando eu ingenuamente disse que queria apoiar os sonhos dele, eu provavelmente já estava morta. .........No fim, acho que foi mesmo um dia para se lamentar. ""Eu tenho sonhos. Eu quero ir para o exterior. Voar para longe desse país minúsculo, fazer algo grandioso e voltar para você."" ......Isso me traz lembranças...""","""That's right. .........That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. ""I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you."" ......That takes me back...""",「是的。………在講出想支援他的夢想這種撒嬌話的那一天，我多半，已經死了。………果然，那天是該後悔的一天麼？我有夢想。想去踏遍海外各國。跳出這個彈丸之地日本，我必將成為大人物地回來。……真叫人懷念…」,「是的。………在讲出想支援他的梦想这种撒娇话的那一天，我多半，已经死了。………果然，那天是该后悔的一天么？我有梦想。想去踏遍海外各国。跳出这个弹丸之地日本，我必将成为大人物地回来。……真叫人怀念…」,"""That's right. .........That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. ""I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you."" ......That takes me back...""","""Esatto. ... Quel giorno, quando ingenuamente dissi che volevo supportare il suo sogno, probabilmente io ero già morta. ... Credo che sia davvero un giorno di cui mi sono pentita, dopotutto. ‘Io ho dei sogni. Voglio andare oltreoceano. {n}Volerò via da questo piccolo paese, ingrandirò tutto e tornerò da te’. ... Tutto ciò mi riporta al passato...""","""That's right. .........That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. ""I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you."" ......That takes me back...""","""That's right. .........That day, when I naively said that I wanted to support his dream, I was probably already dead. .........I guess that really was a regretful day, in the end. ""I have dreams. I want to go overseas. I'll fly out of this tiny country, make it big, and come back to you."" ......That takes me back..."""
Ushiromiya Rosa,"...At that time, I thought of lovers as a pair of people willing to acknowledge each other's radical dreams. ","......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams.","......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams.",……あの頃の私は、互いの途方もない夢を認め合うのが恋人同士だ、みたいな考えだった。,……あの頃の私は、互いの途方もない夢を認め合うのが恋人同士だ、みたいな考えだった。,"......В то время я считала, что влюблённые — пара, готовая признавать радикальные мечты друг друга.","......Naquela época, eu achava que um par de amantes era como um par de pessoas determinadas a reconhecer os sonhos radicais um do outro.","......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams.",……那時我有著，類似“能互相認同對方不著邊際的夢想的，才是戀人”的想法。,……那时我有着，类似“能互相认同对方不着边际的梦想的，才是恋人”的想法。,"......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams.","... A quel tempo, io pensavo agli amanti come ad una coppia di persone con la volontà di riconoscere i sogni radicali dell'altro.","......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams.","......At that time, I thought of lovers as a pair of people willing to acknowledge the other's radical dreams."
Ushiromiya Rosa,"That's why he would always happily cheer me up by talking about how I'd become a successful designer, traveling to Paris to release a new line and getting jostled by the press. ","I'd become a successful designer, announcing my new lines in Paris, getting jostled by the press...... He loved to talk about that dream, and I loved listening to him.", That's why he would always talk happily about how I'd become a successful designer and release new items in Paris while being jostled by the press.,だから彼も、私がデザイナーとして大成して、パリで新作を発表して、取材陣に揉みくちゃにされる、なんて夢を楽しそうに語って喜ばせてくれたわ。,だから彼も、私がデザイナーとして大成して、パリで新作を発表して、取材陣に揉みくちゃにされる、なんて夢を楽しそうに語って喜ばせてくれたわ。,"Вот почему он всегда радостно говорил о том, как я стану успешным дизайнером и выпущу новинки в Париже, окружённая прессой.","Eu iria me tornar uma designer de sucesso, anunciar minha nova coleção em Paris, ficar cercada pela imprensa...... Ele amava falar sobre os seus sonhos, e eu amava ficar ouvindo ele.","I'd become a successful designer, announcing my new lines in Paris, getting jostled by the press...... He loved to talk about that dream, and I loved listening to him.",所以他也曾顯得很高興地跟我暢談過，我作為設計師取得巨大成就，在巴黎發表新作，被記者們擠在中間什麼的夢想，哄我開心。,所以他也曾显得很高兴地跟我畅谈过，我作为设计师取得巨大成就，在巴黎发表新作，被记者们挤在中间什么的梦想，哄我开心。,"I'd become a successful designer, announcing my new lines in Paris, getting jostled by the press...... He loved to talk about that dream, and I loved listening to him.","È per questo che lui parlava sempre felicemente di come io sarei diventata una designer di successo, facendo uscire nuovi oggetti a Parigi supportata dalla stampa. Lei amava parlare di quel sogno e io amavo ascoltarlo.","I'd become a successful designer, announcing my new lines in Paris, getting jostled by the press...... He loved to talk about that dream, and I loved listening to him.","I'd become a successful designer, announcing my new lines in Paris, getting jostled by the press...... He loved to talk about that dream, and I loved listening to him."
Ushiromiya Rosa,"When I think about it, ...I really had my head in the clouds during that strange time. ","When I think about it, ......I really had my head in the clouds during that strange time."," When I think about it, ......I really had my head in the clouds during that strange time.",思えば、本当におかしな、……足に地がついてない日々だった。,思えば、本当におかしな、……地に足がついてない日々だった。,Если подумать...... в то время я слишком много витала в облаках.,"Quando penso sobre isso, ......eu realmente andava com a cabeça nas nuvens naquela época estranha.","When I think about it, ......I really had my head in the clouds during that strange time.",回想起來，那時真是段可笑的，……腳沒踩在實地上的日子呢。,回想起来，那时真是段可笑的，……脚没踩在实地上的日子呢。,"When I think about it, ......I really had my head in the clouds during that strange time.",Se ci penso... in quello strano periodo avevo davvero la testa fra le nuvole.,"When I think about it, ......I really had my head in the clouds during that strange time.","When I think about it, ......I really had my head in the clouds during that strange time."
Ushiromiya Rosa,"......We both lifted the other up, as though we were drifting about in the air. ","............We both lifted the other up, as though we were drifting about in the air.","............We both lifted the other up, as though we were drifting about in the air.",…………互いに互いを浮かれさせて、ふわふわしあってる感じ。,…………互いに互いを浮かれさせて、ふわふわしあってる感じ。,"............Мы оба поднимали друг друга, словно паря в воздухе.","............Ambos fazíamos com que o outro flutuasse, como se estivéssemos pairando em meio às nuvens.","............We both lifted the other up, as though we were drifting about in the air.",…………感覺就是，互叫對方吹捧自己，把彼此捧得飄飄然。,…………感觉就是，互叫对方吹捧自己，把彼此捧得飘飘然。,"............We both lifted the other up, as though we were drifting about in the air.","... Ci sollevavamo l'un l'altra, come se galleggiassimo nel cielo.","............We both lifted the other up, as though we were drifting about in the air.","............We both lifted the other up, as though we were drifting about in the air."
Ushiromiya Rosa,"So, when he said that he wanted to get out of Japan, I applauded him and promised to support him. ","So, when he said that he wanted to get out of Japan, I applauded him and promised to support him."," So, when he said that he wanted to get out of Japan, I applauded him and promised to support him.",だから、彼が日本を飛び出したいなんて言い出した時、私はそれを喝采して、応援を約束したわ。,だから、彼が日本を飛び出したいなんて言い出した時、私はそれを喝采して、応援を約束したわ。,"Поэтому когда он сказал, что хочет уехать из Японии, я похлопала ему и пообещала поддерживать.","Por isso, quando ele disse que queria deixar o Japão, eu o aplaudi e prometi que daria todo o meu apoio.","So, when he said that he wanted to get out of Japan, I applauded him and promised to support him.",所以，在當他講出想跳出日本時，我對此喝彩，並許諾幫忙。,所以，在当他讲出想跳出日本时，我对此喝彩，并许诺帮忙。,"So, when he said that he wanted to get out of Japan, I applauded him and promised to support him.","Quindi, quando disse che voleva uscire dal Giappone, io lo applaudii e gli dissi che l'avrei supportato.","So, when he said that he wanted to get out of Japan, I applauded him and promised to support him.","So, when he said that he wanted to get out of Japan, I applauded him and promised to support him."
,Acknowledging each other's great dreams with nothing but words is a classic sort of pillow talk between lovers. ,Acknowledging each other's great dreams that might never be is a standard sort of pillow talk for lovers., Acknowledging each other's great dreams is a standard sort of pillow talk for lovers.,互いの高尚な夢を、口先だけで認め合うなんて、恋人同士の定番のピロートーク。,互いの高尚な夢を、口先だけで認め合うなんて、恋人同士の定番のピロートーク。,Признавать грандиозные мечты друг друга — стандартная тема разговора для влюблённых.,"Reconhecer os grandes sonhos um do outro, os quais nunca se realizariam, é algo típico que amantes conversam antes de dormir.",Acknowledging each other's great dreams that might never be is a standard sort of pillow talk for lovers.,僅在口頭上認同，彼此高尚的夢想，是戀人間必有的枕邊私話。,仅在口头上认同，彼此高尚的梦想，是恋人间必有的枕边私话。,Acknowledging each other's great dreams that might never be is a standard sort of pillow talk for lovers.,"Per gli innamorati, supportare i grandiosi sogni l'uno con l'altra sono come normalissime chiacchiere da lenzuola.",Acknowledging each other's great dreams that might never be is a standard sort of pillow talk for lovers.,Acknowledging each other's great dreams that might never be is a standard sort of pillow talk for lovers.
,"However, when it comes to actually carrying them out, ...you need to be more serious and calculating. ","But once they started to translate into actual action, ........from that point on, I should have been serious and practical."," However, when it comes to actually carrying them out, ...you need to be more serious and calculating.",でも、それに実際の行動が伴ったなら、………そこからは冷静に打算的であるべきだった。,でも、それに実際の行動が伴ったなら、………そこからは冷静に打算的であるべきだった。,Но когда дело доходит до их фактического исполнения......... нужно быть гораздо серьёзнее и расчётливее.,"Mas uma vez que isso começa a se traduzir em ações reais, ........desse ponto em diante, eu deveria ser séria e prática.","But once they started to translate into actual action, ........from that point on, I should have been serious and practical.",但是，要去對此伴有實際行動的話，………就應當冷靜地打算一下了。,但是，要去对此伴有实际行动的话，………就应当冷静地打算一下了。,"But once they started to translate into actual action, ........from that point on, I should have been serious and practical.","Tuttavia, quando si tratta davvero di portarli a compimento... bisogna essere più seri e calcolatori.","But once they started to translate into actual action, ........from that point on, I should have been serious and practical.","But once they started to translate into actual action, ........from that point on, I should have been serious and practical."
Ushiromiya Rosa,"""...For a long time, I felt proud of letting him go on that day. ...No, I still do."" ","""......For a long time, I felt proud of letting him go on that day. ......No, I still do.""","""......For a long time, I felt proud of letting him go on that day. ......No, I still do.""",「……私はあの日、彼を見送ったことを、長いこと、誇りにしてた。……うぅん、今も誇りにしてる。」,「……私はあの日、彼を見送ったことを、長いこと、誇りにしてた。……うぅん、今も誇りにしてる」,"""......Долгое время я гордилась тем, что отпустила его в тот день. ......Нет, до сих пор горжусь.""","""......Por muito tempo, eu me senti orgulhosa em permitir que ele partisse naquele dia. ......Não, eu ainda me sinto.""","""......For a long time, I felt proud of letting him go on that day. ......No, I still do.""",「……我在很長一段時間裡，對自己在那一天目送了他的離去，感到驕傲。……不，是直到現在都感到驕傲。」,「……我在很长一段时间里，对自己在那一天目送了他的离去，感到骄傲。……不，是直到现在都感到骄傲。」,"""......For a long time, I felt proud of letting him go on that day. ......No, I still do.""","""... Per un lungo periodo, mi sentii orgogliosa di averlo lasciato andare quel giorno. ... No, mi sento ancora così.""","""......For a long time, I felt proud of letting him go on that day. ......No, I still do.""","""......For a long time, I felt proud of letting him go on that day. ......No, I still do."""
Kanon,"""...... ...But you still regret it."" ","""..................... ......But you still regret it.""","""..................But you still regret it.""",「…………………。……でも、後悔もしているんですね。」,「…………………。……でも、後悔もしているんですね」,"""..................И до сих пор сожалеете.""","""..................... ......Mas se arrepende disso.""","""..................... ......But you still regret it.""",「…………………。……但是，您是還在後悔吧？」,「…………………。……但是，您是还在后悔吧？」,"""..................... ......But you still regret it.""","""... Ma lei se ne pente ancora.""","""..................... ......But you still regret it.""","""..................... ......But you still regret it."""
Ushiromiya Rosa,"""......That's right. ......If I had sobbed and told him to stop on that day, I might not have fallen into hell. ...Seeing him off with a smile was my victory? Of course not. It's as though I lost by default by refusing to fight when the time came."" ",""".........That's right. .........If, on that day, I had sobbed and pleaded for him to stay, I might not have fallen into hell. ......Did seeing him off with a smile really make me a winner? Of course not. I basically lost by default by refusing to fight when the time came.""",""".........That's right. .........If I had sobbed and told him to stop on that day, I might not have fallen into hell. ......Seeing him off with a smile was my victory? Of course not. It's as though I lost by default by refusing to fight when the time came.""",「………そうよ。………あの日、泣き喚いて反対してたら、私は地獄に堕ちなかったかもしれない。……それを笑顔で見送ったのが、私の勝利？　違うわ。それはある意味、戦うべき時を自ら放棄した、不戦敗みたいなものだった。」,「………そうよ。………あの日、泣き喚いて反対してたら、私は地獄に堕ちなかったかもしれない。……それを笑顔で見送ったのが、私の勝利？　違うわ。それはある意味、戦うべき時を自ら放棄した、不戦敗みたいなものだった」,""".........Верно. .........Зарыдав в тот день и сказав ему не уезжать, я могла бы не попасть в ад. ......Я победила, увидев его уходящим с улыбкой? Конечно нет. Я словно проиграла по умолчанию, отказавшись бороться, когда пришло время.""",""".........Realmente. .........Se, naquele dia, eu tivesse chorado e implorado para ele ficar, talvez eu não tivesse caído no inferno. ......Tê‐lo visto partir com um sorriso no rosto realmente faz de mim uma vencedora? É claro que não. Eu basicamente perdi simplesmente por ter me recusado a lutar quando chegou a hora.""",""".........That's right. .........If, on that day, I had sobbed and pleaded for him to stay, I might not have fallen into hell. ......Did seeing him off with a smile really make me a winner? Of course not. I basically lost by default by refusing to fight when the time came.""",「………是的。………那天，我要是哭喊著反對的話，我搞不好就不會掉進地獄了。……露出笑容地目送他離去，乃是我的勝利？錯了。這在某種意義上，就跟在當戰之時自行棄戰的，不戰而敗差不多。」,「………是的。………那天，我要是哭喊着反对的话，我搞不好就不会掉进地狱了。……露出笑容地目送他离去，乃是我的胜利？错了。这在某种意义上，就跟在当战之时自行弃战的，不战而败差不多。」,""".........That's right. .........If, on that day, I had sobbed and pleaded for him to stay, I might not have fallen into hell. ......Did seeing him off with a smile really make me a winner? Of course not. I basically lost by default by refusing to fight when the time came.""","""... Esatto. ... Se quel giorno avessi pianto e gli avessi detto di fermarsi, forse non sarei sprofondata in questo inferno. ... Salutarlo con un sorriso è stata una mia vittoria? Ovviamente no. È come se avessi perso a tavolino rifiutando di lottare quando era il momento.""",""".........That's right. .........If, on that day, I had sobbed and pleaded for him to stay, I might not have fallen into hell. ......Did seeing him off with a smile really make me a winner? Of course not. I basically lost by default by refusing to fight when the time came.""",""".........That's right. .........If, on that day, I had sobbed and pleaded for him to stay, I might not have fallen into hell. ......Did seeing him off with a smile really make me a winner? Of course not. I basically lost by default by refusing to fight when the time came."""
Ushiromiya Rosa,"""...I only glorified that loss, ...saw him off with a smile as he went to take on the world overseas, and became intoxicated with the illusion that I was some brave woman waiting patiently for her man's return with her daughter. ......Even though I didn't get a single call from him, and mail sent to the address he'd given me came back ""forwarding address unknown""..."" ","""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the fantasy that I was some brave woman waiting patiently with her daughter for her man's return. .........Even though he never called me once after that, and mail sent to the address he gave me came back ""forwarding address unknown""...""","""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the illusion that I was some brave woman waiting patiently for her man's return with her daughter. .........Even though, without a single call from him, mail sent to the address he had given me came back 'forwarding address unknown'...""",「…私はその負けを美化して、……男の海外への挑戦を笑顔で見送り、甲斐甲斐しく娘と帰りを待つ良き女の幻想に酔ってるだけ。………電話一本寄越さず、彼が教えてくれた住所への郵便も、転居先不明で戻ってくるのにね…。」,「…私はその負けを美化して、……男の海外への挑戦を笑顔で見送り、甲斐甲斐しく娘と帰りを待つ良き女の幻想に酔ってるだけ。………電話一本寄越さず、彼が教えてくれた住所への郵便も、転居先不明で戻ってくるのにね…」,"""...Я лишь приукрасила потерю...... с улыбкой проводив его, когда он ушёл покорять мир за границей, и опьянела иллюзией, что я храбрая женщина, со своей дочерью ожидающая его возвращения. .........Даже вопреки тому, что он ни разу не позвонил, а письма на адрес, который он мне дал, возвращались с пометкой 'адрес отправления неизвестен'...""","""...Eu apenas glorifiquei aquela perda, ......o vi partir com um sorriso no rosto enquanto ele ia para o exterior, e fui intoxicada por uma fantasia onde eu era uma brava mulher que estava esperando com sua filha pelo retorno daquele homem. .........Mesmo ele nunca tendo entrado em contato depois disso, e o endereço postal que ele me passou sempre retornasse dizendo ""endereço de destinatário desconhecido""...""","""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the fantasy that I was some brave woman waiting patiently with her daughter for her man's return. .........Even though he never called me once after that, and mail sent to the address he gave me came back ""forwarding address unknown""...""",「…我僅僅是在，……美化這一敗北，沉醉於“自己是個滿面笑容地目送男人奔赴出國挑戰，賢惠地和女兒等男人歸來的好女人”的幻想之中罷了。………一個電話都不打，寄向他告訴我的地址的郵件，也是遷居地址不明地被退回…」,「…我仅仅是在，……美化这一败北，沉醉于“自己是个满面笑容地目送男人奔赴出国挑战，贤惠地和女儿等男人归来的好女人”的幻想之中罢了。………一个电话都不打，寄向他告诉我的地址的邮件，也是迁居地址不明地被退回…」,"""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the fantasy that I was some brave woman waiting patiently with her daughter for her man's return. .........Even though he never called me once after that, and mail sent to the address he gave me came back ""forwarding address unknown""...""","""... Io ho solo glorificato quella sconfitta... l'ho salutato con un sorriso mentre andava oltreoceano, e mi sono intossicata con l'illusione di essere una donna coraggiosa che aspettava con sua figlia che il suo uomo tornasse. {n}Nonostante non ricevessi alcuna chiamata da lui, nonostante la posta che mandavo all'indirizzo che mi aveva dato tornassero indietro con ‘indirizzo sconosciuto’...""","""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the fantasy that I was some brave woman waiting patiently with her daughter for her man's return. .........Even though he never called me once after that, and mail sent to the address he gave me came back ""forwarding address unknown""...""","""...I only glorified that loss, ......saw him off with a smile as he went to take on the world overseas, and became intoxicated with the fantasy that I was some brave woman waiting patiently with her daughter for her man's return. .........Even though he never called me once after that, and mail sent to the address he gave me came back ""forwarding address unknown""..."""
Kanon,"""........."" ","""...........................""","""............""",「………………………。」,「………………………」,"""............""","""...........................""","""...........................""",「………………………」,「………………………」,"""...........................""","""...""","""...........................""","""..........................."""
Ushiromiya Rosa,"""...This is hell. ...In this hell, I'll regret not fighting when I should have until the day I die. ...I've even dragged my daughter into it. ......I wish someone would just kill me. ...I want to be told that I've already been killed, that I'm a ghost."" ","""......Where I am right now...is hell. ......A hell where I'll regret until the day I die that I didn't fight when I was meant to. ......I've even dragged my daughter into hell with me. ............I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost.""","""......This is hell. ......In this hell, I'll regret not fighting when I should have until the day I die. ......I've even dragged my daughter into it. .........I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost.""",「……ここが、地獄よ。………戦うべき時に戦わなかったことを、死ぬまで後悔する地獄。……私はその地獄に、娘まで引き摺り込んでいる。…………いっそ、誰かに殺されたい。……お前はすでに殺された、亡霊なのだと、宣告されたい。」,「……ここが、地獄よ。………戦うべき時に戦わなかったことを、死ぬまで後悔する地獄。……私はその地獄に、娘まで引き摺り込んでいる。…………いっそ、誰かに殺されたい。……お前はすでに殺された、亡霊なのだと、宣告されたい」,"""......Это ад. ......И в нём я до конца жизни буду жалеть, что не боролась, когда должна была. ......Я даже втянула в него свою дочь. .........Лучше бы меня убили. ......Пусть мне скажут, что я уже убита, что я призрак.""","""......Onde eu estou agora...é o inferno. ......Um inferno onde lamentarei até o dia de minha morte por não ter lutado no momento em que deveria ter lutado. ......Eu ainda arrastei minha filha junto comigo para esse inferno. ............Eu só queria que alguém me matasse. ......Eu quero que digam que eu já morri, que não passo de um fantasma.""","""......Where I am right now...is hell. ......A hell where I'll regret until the day I die that I didn't fight when I was meant to. ......I've even dragged my daughter into hell with me. ............I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost.""",「……這裡是，地獄喲。………對在當戰之時未去戰鬥一事，後悔到死的地獄。……我是把女兒，都給拖進了這個地獄。…………索性，好想被誰殺了算了。……好想被人宣告，你已是個被殺死了的亡靈。」,「……这里是，地狱哟。………对在当战之时未去战斗一事，后悔到死的地狱。……我是把女儿，都给拖进了这个地狱。…………索性，好想被谁杀了算了。……好想被人宣告，你已是个被杀死了的亡灵。」,"""......Where I am right now...is hell. ......A hell where I'll regret until the day I die that I didn't fight when I was meant to. ......I've even dragged my daughter into hell with me. ............I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost.""","""... Questo è l'inferno. ... In questo inferno, io rimpiangerò fino alla mia morte di non aver combattuto quando avrei dovuto. ... Ho anche trascinato mia figlia al suo interno. ... Vorrei che qualcuno mi uccidesse e basta. ... Voglio che qualcuno mi dica che sono già morta, che sono un fantasma.""","""......Where I am right now...is hell. ......A hell where I'll regret until the day I die that I didn't fight when I was meant to. ......I've even dragged my daughter into hell with me. ............I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost.""","""......Where I am right now...is hell. ......A hell where I'll regret until the day I die that I didn't fight when I was meant to. ......I've even dragged my daughter into hell with me. ............I wish someone would just kill me. ......I want to be told that I've already been killed, that I'm a ghost."""
Kanon,"""......In love, ...if you do not fight, ...you have to crawl through hell."" ","""............In love, ......if you do not fight, ......you fall into hell.""",""".........In love, ......if you do not fight, ......you fall into hell.""",「…………恋は、……戦わなくちゃ、……地獄を這う。」,「…………恋は、……戦わなくちゃ、……地獄を這う」,""".........В любви, если не будешь бороться...... падёшь в ад.""","""............No amor, ......se você não luta, ......acaba caindo no inferno.""","""............In love, ......if you do not fight, ......you fall into hell.""",「…………戀愛，……是不戰，……就將在地獄中爬行。」,「…………恋爱，……是不战，……就将在地狱中爬行。」,"""............In love, ......if you do not fight, ......you fall into hell.""","""... In amore... se non combatti... sprofondi nell'inferno.""","""............In love, ......if you do not fight, ......you fall into hell.""","""............In love, ......if you do not fight, ......you fall into hell."""
Furfur,"""...Yes. Love is a fight."" ","""......Yes. Love is a fight.""","""......Yes. Love is a fight.""",「……そう。恋は戦うもの。」,「……そう。恋は戦うもの」,"""......Да. Любовь — это битва.""","""......Sim. O amor é uma luta.""","""......Yes. Love is a fight.""",「……對。戀愛是戰爭。」,「……对。恋爱是战争。」,"""......Yes. Love is a fight.""","""... Sì. L'amore è una battaglia.""","""......Yes. Love is a fight.""","""......Yes. Love is a fight."""
Zepar,"""Will you win and gain, or lose and die?"" ","""Will you win and gain, or lose and die?""","""Will you win and gain, or lose and die?""",「勝って、得るか。負けて、死ぬか。」,「勝って、得るか。負けて、死ぬか」,"""Победишь и приобретёшь или проиграешь и умрёшь?""","""Você vence e ganha ou perde e morre?""","""Will you win and gain, or lose and die?""",「要麼，獲勝贏得。要麼，敗北死亡。」,「要么，获胜赢得。要么，败北死亡。」,"""Will you win and gain, or lose and die?""","""Vincerai e otterrai, o perderai e morirai?""","""Will you win and gain, or lose and die?""","""Will you win and gain, or lose and die?"""
Furfur,"""But please, have no fear of death."" ","""But please, have no fear of death.""","""But please, have no fear of death.""",「でもどうか死を恐れないで。」,「でもどうか死を恐れないで」,"""Но не бойся смерти.""","""Mas, por favor, não tenha medo da morte.""","""But please, have no fear of death.""",「但是，請千萬別怕死。」,「但是，请千万别怕死。」,"""But please, have no fear of death.""","""Ma per favore, non temere la morte.""","""But please, have no fear of death.""","""But please, have no fear of death."""
Zepar,"""After all, it's a peaceful sleep."" ","""After all, it is a peaceful sleep.""","""After all, it is a peaceful sleep.""",「なぜならそれは、安らかな眠りだから。」,「なぜならそれは、安らかな眠りだから」,"""Ведь смерть — мирный сон.""","""Afinal, é um sono tranquilo.""","""After all, it is a peaceful sleep.""",「要問為什麼的話，這是因為這個死是安寧的沉眠。」,「要问为什么的话，这是因为这个死是安宁的沉眠。」,"""After all, it is a peaceful sleep.""","""Dopotutto, è un sonno pacifico.""","""After all, it is a peaceful sleep.""","""After all, it is a peaceful sleep."""
,"""""What's truly terrifying... is the hell where you find the unsleeping ghosts of those who couldn't win, yet couldn't die."""" ","""""What is truly terrifying......is the hell that finds the unsleeping ghosts who could neither win nor die.""""","""""The truly terrifying thing is... the hell into which falls the unsleeping ghosts who cannot win yet cannot die.""""",「「真に恐ろしいのは、…勝てず、そして死ねもしなかった、眠れぬ亡者たちの堕ちる地獄。」」,「「真に恐ろしいのは、…勝てず、そして死ねもしなかった、眠れぬ亡者たちの堕ちる地獄」」,"""""По‐настоящему надо бояться... ада, в который попадают блуждающие призраки, которые не могут ни победить, ни умереть.""""","""""O que é verdadeiramente assustador......é o inferno onde se encontram os fantasmas acordados que sequer podem vencer ou morrer.""""","""""What is truly terrifying......is the hell that finds the unsleeping ghosts who could neither win nor die.""""",「「真正可怕的是，…既沒獲勝，又沒能死成的不眠亡者們，所墜入的地獄。」」,「「真正可怕的是，…既没获胜，又没能死成的不眠亡者们，所坠入的地狱。」」,"""""What is truly terrifying......is the hell that finds the unsleeping ghosts who could neither win nor die.""""","""""La cosa davvero terrificante è... l'inferno in cui cadono i fantasmi senza riposo che non possono vincere e non possono morire.""""","""""What is truly terrifying......is the hell that finds the unsleeping ghosts who could neither win nor die.""""","""""What is truly terrifying......is the hell that finds the unsleeping ghosts who could neither win nor die."""""
Shannon,"""...That hell has no end..."" ","""......That hell has no end...""","""......That hell has no end...""",「……その地獄に、終わりはない…。」,「……その地獄に、終わりはない…」,"""......У этого ада нет конца...""","""......É um inferno sem fim...""","""......That hell has no end...""",「……這個地獄，沒有終點…」,「……这个地狱，没有终点…」,"""......That hell has no end...""","""... Quell'inferno non ha fine...""","""......That hell has no end...""","""......That hell has no end..."""
