Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
{f:5:Beatrice},"""......M‐......mm... ......I‐it's a little embarrassing.""","""...I-Indeed... ...I-It's a little embarrassing. ","""......H, ......hmm.........I, it's a little embarrassing. ",「……う、……うむ…。……な、何だか恥ずかしいぞ。,「……う、……うむ…。……な、何だか恥ずかしいぞ」,"""......Х...хм‐м... ......М‐мне немного неловко.""","""......M‐......Mm... ......I‐Isso é um pouco embaraçoso.""",「……嗯、……嗯…。……总、总觉得，有点难为情呢。」,「……嗯、……嗯…。……總、總覺得，有點難為情呢。」,"""... Hm... hmm... è-è un po' imbarazzante.","""......M‐......mm... ......I‐it's a little embarrassing.""","""... M‐Mmm... E-Es un poco embarazoso.""","""......ﺣـ-......ﺣﺴﻨًﺎ... ......ﻫﺬﺍ......ﻣﺤﺮﺝٌ ﻗﻠﻴﻼً.""","""......M‐......mm... ......I‐it's a little embarrassing.""","""......M‐......mm... ......I‐it's a little embarrassing.""","""......M‐......mm... ......I‐it's a little embarrassing."""
{f:5:Beatrice},"""......I, B‐{f:5:Beatrice}, as a good witch, swear to continue with my training for the sake of bringing happiness to the people. ......Is that alright?""","...As a good witch, {f:5:Beatrice} swears to continue her studies from this point forth to bring happiness to the people. ...Will that do?"" ","......As a good witch, Beatrice swears to continue her studies from now on to bring happiness to the people. ......Is that alright?""",……ベ、ベアトリーチェは良き魔女として、人々の幸福のために今後も修行を続けることを誓います。……これで良いか。」,「……ベ、ベアトリーチェは良き魔女として、人々の幸福のために今後も修行を続けることを誓います。……これで良いか」,"""......Я, {f:5:Б‐Беатриче}, как добрая ведьма, клянусь продолжать своё обучение и отныне приносить людям счастье. ......Так пойдёт?""","""......Eu, B‐{f:5:Beatrice}, como uma boa bruxa, juro continuar meu treinamento para trazer felicidade às pessoas. ......Está certo?""",「……贝、贝阿朵莉切作为一个好魔女起誓，在今后也会为人们的幸福而继续修行。……这样就好了吗？」,「……貝、貝阿朵莉切作為一個好魔女起誓，在今後也會為人們的幸福而繼續修行。……這樣就好了嗎？」,"... Come strega buona, Beatrice giura di continuare i suoi studi d'ora in poi per portare felicità alle persone. ... Va bene così?""","""......I, B‐{f:5:Beatrice}, as a good witch, swear to continue with my training for the sake of bringing happiness to the people. ......Is that alright?""","""... Yo, B‐{f:5:Beatrice}, como bruja buena, juro continuar con mi entrenamiento para traer felicidad a la gente... ¿Está bien así?""","""......ﺃﻧﺎ، {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﺃﻋﺪّ ﺑﺄﻥّ ﺃﻛﻤﻞ ﺗﺪﺭﻳﺒﻲ ﻣﻦ ﺍﻵﻥ ﻓﺼﺎﻋﺪًﺍ ﻟﻜﻲ ﺃﻛﻮﻥ ﺳﺎﺣﺮﺓ ﻃﻴﺒﺔ ﺗﺴﻌﻰ ﻹﺣﻼﻝ ﺍﻟﺴﻌﺎﺩﺓ ﻋﻠﻰ ﺍﻟﻨﺎﺱ. ......ﺃﻫﺬﺍ ﻣﻘﺒﻮﻝ?""","""......I, B‐{f:5:Beatrice}, as a good witch, swear to continue with my training for the sake of bringing happiness to the people. ......Is that alright?""","""......I, B‐{f:5:Beatrice}, as a good witch, swear to continue with my training for the sake of bringing happiness to the people. ......Is that alright?""","""......I, B‐{f:5:Beatrice}, as a good witch, swear to continue with my training for the sake of bringing happiness to the people. ......Is that alright?"""
Ushiromiya Kinzo,"""Good. Battler is next.""","""Acceptable. Battler is next."" ","""Acceptable. Battler is next.""",「よろしい。次は戦人だ。」,「よろしい。次は戦人だ」,"""Годится. Баттлер следующий.""","""Ótimo. O Battler é o próximo.""",「很好。接下来，是战人。」,「很好。接下來，是戰人。」,"""Accettabile. Battler è il prossimo.""","""Good. Battler is next.""","""Bien. Battler es el siguiente.""","""ﻧﻌﻢ. ﺍﻵﻥ ﺩﻭﺭﻙ ﻳﺎ ﺑﺎﺗﻠﺮ.""","""Good. Battler is next.""","""Good. Battler is next.""","""Good. Battler is next."""
{f:5:Virgilia},"""In the same way, Battler‐kun. Put your hand on the covenant, and take the oath. ......‘I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor’.""","""In the same way, Battler-kun, put your hand on the covenant and take the oath. ...""As a member of the Golden Land, Ushiromiya Battler swears to serve for the sake of his own happiness and that of his neighbor""."" ","""In the same way, Battler-kun. Put your hand on the covenant, and take the oath. ......'As a member of the Golden Land, Battler swears to serve for the sake of his own happiness and that of his neighbor'.""",「戦人くんも同様に。誓約書に手を添え、誓約を。……“右代宮戦人は黄金郷の一員として、自身と隣人の幸福のために奉仕することを誓います”。」,「戦人くんも同様に。誓約書に手を添え、誓約を。……“右代宮戦人は黄金郷の一員として、自身と隣人の幸福のために奉仕することを誓います”」,"""Аналогично, Баттлер‐кун. Положи руку на договор и присягни. ......'Как член Золотой Земли, Баттлер клянется служить на своё благо и благо своих близких'.""","""Da mesma forma, Battler‐kun. Coloque a sua mão no contrato e faça o seu juramento. ......‘Eu, Ushiromiya Battler, como um membro da Terra Dourada, juro servir para trazer a felicidade para mim e meus conhecidos’.""",「战人君也请同样地，把手放于誓约书上，宣誓。……“右代宫战人作为黄金乡的一员起誓，为自身与邻人的幸福尽心尽力”。」,「戰人君也請同樣地，把手放於誓約書上，宣誓。……“右代宮戰人作為黃金鄉的一員起誓，為自身與鄰人的幸福盡心盡力”。」,"""Nello stesso modo, Battler-kun. Metti la mano sul patto e fai giuramento. ... ‘Come membro della Terra Dorata, Battler giura di servire per il bene della propria felicità e per quella del suo prossimo’.""","""In the same way, Battler‐kun. Put your hand on the covenant, and take the oath. ......‘I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor’.""","""De la misma manera, Battler‐kun. Pon tus manos sobre el acuerdo y haz el juramento... ‘Yo, Ushiromiya Battler, como miembro de la Tierra Dorada, juro servir para traer felicidad a mí mismo y a mi prójimo’.""","""ﻭﺑﻨﻔﺲ ﺍﻟﻄﺮﻳﻘﺔ ﻳﺎ ﺑﺎﺗﻠﺮ، ﺿﻊ ﻳﺪﻙ ﻋﻠﻰ ﺍﻟﻌﻘﺪ ﻭﺃﺩﻟﻲ ﺑﻘﺴﻤﻚَ. ......ﻓﻠﺘﻘﻞ 'ﺃﻧﺎ، ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ، ﺃﻋﺪّ ﺑﺄﻥّ ﺃﺳﻌﻰ ﻟﻠﺤﻔﺎﻅ ﻋﻠﻰ ﺳﻌﺎﺩﺗﻲ ﻭﺳﻌﺎﺩﺓ ﺍﻵﺧﺮﻳﻦ ﺑﺼﻔﺘﻲ ﻋﻀﻮًﺍ ﻓﻲ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ'.""","""In the same way, Battler‐kun. Put your hand on the covenant, and take the oath. ......‘I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor’.""","""In the same way, Battler‐kun. Put your hand on the covenant, and take the oath. ......‘I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor’.""","""In the same way, Battler‐kun. Put your hand on the covenant, and take the oath. ......‘I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor’."""
Ushiromiya Battler,"""Ah, ...I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor. ......I'm embarrassed too...""","""Ah, ...as a member of the Golden Land, Ushiromiya Battler swears to serve for the sake of his own happiness and that of his neighbor. ...I'm embarrassed too..."" ","""Ah, ...as a member of the Golden Land, Battler swears to serve for the sake of his own happiness and that of his neighbor. ......I'm embarrassed too...""",「うー、…右代宮戦人は、黄金郷の一員として、自身と隣人の幸福のために奉仕することを誓います。……俺も恥ずかしいぜ…。」,「うー、…右代宮戦人は、黄金郷の一員として、自身と隣人の幸福のために奉仕することを誓います。……俺も恥ずかしいぜ…」,"""Ах... как член Золотой Земли, Баттлер клянётся служить на своё благо и благо своих близких. ......Как же меня это смущает...""","""Ah, ...Eu, Ushiromiya Battler, como um membro da Terra Dourada, juro servir para trazer a felicidade para mim e para os meus conhecidos. ......Eu também estou com vergonha...""",「呜——，…右代宫战人，作为黄金乡的一员起誓，为自身与邻人的幸福尽心尽力。……我也好难为情啊…」,「嗚——，…右代宮戰人，作為黃金鄉的一員起誓，為自身與鄰人的幸福盡心盡力。……我也好難為情啊…」,"""Ah... come membro della Terra Dorata, Battler giura di servire per il bene della propria felicità e per quella del suo prossimo. ... Anche io sono imbarazzato...""","""Ah, ...I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor. ......I'm embarrassed too...""","""Ah... yo, Ushiromiya Battler, como miembro de la Tierra Dorada, juro servir para traer felicidad a mí mismo y a mi prójimo... Yo también estoy avergonzado...""","""ﺁﻩ، ...ﺃﻧﺎ، ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ، ﺃﻋﺪّ ﺑﺄﻥّ ﺃﺳﻌﻰ ﻟﻠﺤﻔﺎﻅ ﻋﻠﻰ ﺳﻌﺎﺩﺗﻲ ﻭﺳﻌﺎﺩﺓ ﺍﻵﺧﺮﻳﻦ ﺑﺼﻔﺘﻲ ﻋﻀﻮًﺍ ﻓﻲ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ. ......ﺃﺷﻌﺮ ﺑﺎﻟﺤﺮﺝ ﺃﻳﻀًﺎ...""","""Ah, ...I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor. ......I'm embarrassed too...""","""Ah, ...I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor. ......I'm embarrassed too...""","""Ah, ...I, Ushiromiya Battler, as a member of the Golden Land, swear to serve for the sake of bringing happiness to myself and my neighbor. ......I'm embarrassed too..."""
Ushiromiya Kinzo,"""Hear me, one and all...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!""","""Listen, everyone...!! Here and now, we have gathered the oaths of all 18 humans who accept the Golden Land...!!"" ","""Listen, everyone...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!""",「聞け、皆の者…！！　今ここに、黄金郷を認める、１８人の人間全員の誓約が揃った…！！」,「聞け、皆の者…！！　今ここに、黄金郷を認める、１８人の人間全員の誓約が揃った…！！」,"""Слушайте все! Здесь сейчас мы собрали подписи всех восемнадцати людей, принявших Золотую Землю!""","""Ouçam‐me, todos os presentes...!! Aqui e agora, nós reunimos o juramento de 18 humanos que reconheceram a Terra Dourada...!!""",「听好了，诸位…！！此刻，于此集齐了承认黄金乡的，全体十八位人类的誓约…！！」,「聽好了，諸位…！！此刻，於此集齊了承認黃金鄉的，全體十八位人類的誓約…！！」,"""Ascoltate, tutti quanti...!! Qui e ora, abbiamo raccolto i giuramenti di tutti e 18 gli umani che accettano la Terra Dorata...!!""","""Hear me, one and all...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!""","""¡¡Escuchen todos!!... ¡¡Aquí y ahora, hemos reunido los juramentos de los 18 humanos que aceptan la Tierra Dorada!!...""","""ﺍﺳﻤﻌﻮﻧﻲ ﺟﻤﻴﻌًﺎ...!! ﻟﻘﺪ ﺃﻗﺴﻤﻨﺎ ﻛﻠﻨّﺎ ﺍﻟﺜﻤﺎﻧﻴﺔ ﻋﺸﺮ ﺷﺨﺼًﺎ ﻋﻠﻰ ﺍﻻﻋﺘﺮﺍﻑ ﺑﺎﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ...!!""","""Hear me, one and all...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!""","""Hear me, one and all...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!""","""Hear me, one and all...!! Here and now, we have gathered the oaths of all 18 humans accepting the Golden Land...!!"""
,"When Kinzo proclaimed that, everyone applauded at once, praising us.","When Kinzo proclaimed that, everyone applauded at once, praising us. ","When Kinzo proclaimed that, everyone applauded at once, praising us.",金蔵がそう宣言すると、一堂は一斉に拍手で俺たちを讃えた。,金蔵がそう宣言すると、一堂は一斉に拍手で俺たちを讃えた。,"Когда Кинзо объявил это, все тут же зааплодировали, поздравляя нас.","Quando Kinzo proclamou isso, todos aplaudiram, nos elogiando.",金藏一这么宣言，众人就一齐以拍手对我们示以赞扬。,金藏一這麼宣言，眾人就一齊以拍手對我們示以讚揚。,"Quando Kinzo lo annunciò, tutti applaudirono insieme, lodandoci.","When Kinzo proclaimed that, everyone applauded at once, praising us.","Cuando Kinzo proclamó esto, todos aplaudieron, elogiándonos.",ﺣﺎﻟﻤّﺎ ﺃﻋﻠﻦ ﻛﻴﻨﺰﻭ ﺫﻟﻚ، ﺻﻔّﻖ ﺍﻟﺠﻤﻴﻊ ﻓﻲ ﺁﻥٍ ﻭﺍﺣﺪٍ ﻣﻤﺘﺪﺣﻴﻦ ﻓﻌﻠﻨﺎ.,"When Kinzo proclaimed that, everyone applauded at once, praising us.","When Kinzo proclaimed that, everyone applauded at once, praising us.","When Kinzo proclaimed that, everyone applauded at once, praising us."
,"......Since I'd been the only stubborn one and had just been a nuisance, I felt a little bad about being the most celebrated one.","...Since I had been the only stubborn one and had just been a pain, I felt a little bad about being the most celebrated one. ","......Since I had been the only stubborn one and had just been a pain, I felt a little bad about being the most celebrated one.",……俺ひとりが頑固なだけで迷惑を掛けたのに、一番祝福されてるようでむしろ申し訳ない。,……俺ひとりが頑固なだけで迷惑を掛けたのに、一番祝福されてるようでむしろ申し訳ない。,"......Поскольку я здесь единственный был самым большим упрямцем, доставившим столько боли, мне стало немного не по себе, что я больше всего являюсь виновником торжества.","......Como eu tenho sido o único teimoso, e me tornando apenas um incômodo, eu me senti um pouco mal por estar sendo o mais celebrado.",……明明全怪我一人的顽固才添了那么多乱，搞得好像我最受祝福似的，反而令我心生惭愧。,……明明全怪我一人的頑固才添了那麼多亂，搞得好像我最受祝福似的，反而令我心生慚愧。,"... Dato che ero stato io l'unico testardo e quello che era stato un fastidio, mi sentii un po' a disagio nell'essere quello più festeggiato.","......Since I'd been the only stubborn one and had just been a nuisance, I felt a little bad about being the most celebrated one.","... Como había sido el único terco y no había sido más que una molestia, me sentí un poco mal al ser el más ovacionado.",......ﻭﺑﻤﺎ ﺃﻧّﻲ ﻛﻨﺖ ﺃﻛﺜﺮ ﻣﻦ ﻋﺎﻧﺪ، ﺷﻌﺮﺕُ ﺑﺎﻟﺴﻮﺀ ﻗﻠﻴﻼً ﻛﻮﻧﻲ ﺃﻛﺜﺮ ﻣﻦ ﺗﻤّﺖ ﺗﺤﻴﺘﻪ.,"......Since I'd been the only stubborn one and had just been a nuisance, I felt a little bad about being the most celebrated one.","......Since I'd been the only stubborn one and had just been a nuisance, I felt a little bad about being the most celebrated one.","......Since I'd been the only stubborn one and had just been a nuisance, I felt a little bad about being the most celebrated one."
{f:5:Virgilia},"""And with that, in accordance with the ancient rites, we ask Battler‐kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete.""","""And with that, in accordance with the ancient rites, we ask Battler-kun, the last to make the oath, to sign the invitation to the Golden Land. ...This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land welcomes the Golden Witch through a consensus of those who have acknowledged it...and becomes complete."" ","""And with that, in accordance with the ancient rites, we ask Battler-kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, Beatrice, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete.""",「それでは、古式に則り、最後に誓約した戦人くんに、黄金郷への招待状のサインを求めます。……これは、黄金の魔女、ベアトリーチェを黄金郷へ招くためのもの。黄金郷は、それを認めた人間たちの総意によって黄金の魔女を招き、そして完成するのです。」,「それでは、古式に則り、最後に誓約した戦人くんに、黄金郷への招待状のサインを求めます。……これは、黄金の魔女、ベアトリーチェを黄金郷へ招くためのもの。黄金郷は、それを認めた人間たちの総意によって黄金の魔女を招き、そして完成するのです」,"""И, помимо этого, следуя древней традиции, мы просим Баттлера‐куна, последним принести обет, подписав приглашение в Золотую Землю. ......Это и есть приглашение Золотой Ведьмы, {f:5:Беатриче}, в Золотую Землю. Золотая Земля примет Золотую Ведьму через согласие тех, кто признал её, и всё будет готово.""","""E com isto, de acordo com os antigos ritos, nós o pedimos, Battler‐kun, o último a fazer o juramento, que assine o convite para a Terra Dourada.{n}......Isto é algo que convida a Bruxa Dourada, {f:5:Beatrice}, para a Terra Dourada.{n}A Terra Dourada convida a Bruxa Dourada através do consenso daqueles que a reconheceram, e se torna completa.""",「那么，遵循古法，有请在最后誓约的战人君，于黄金乡的请帖上签名。……这是将黄金的魔女，贝阿朵莉切招入黄金乡之物。黄金乡是根据承认此的全体人类的意愿，请进黄金的魔女，而得以完成的。」,「那麼，遵循古法，有請在最後誓約的戰人君，於黃金鄉的請帖上簽名。……這是將黃金的魔女，貝阿朵莉切招入黃金鄉之物。黃金鄉是根據承認此的全體人類的意願，請進黃金的魔女，而得以完成的。」,"""E con questo, in accordo con gli antichi riti, chiediamo a Battler-kun, l'ultimo a prestare giuramento, di firmare l'invito per la Terra Dorata. ... È qualcosa che invita la Strega Dorata, Beatrice, nella Terra Dorata. Quest'ultima invita la Strega Dorata attraverso il consenso di coloro che l'hanno accettata, e diventa completa.""","""And with that, in accordance with the ancient rites, we ask Battler‐kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete.""","""Y con eso, de acuerdo con nuestros antiguos ritos, le pedimos a Battler-kun la última parte para completar el juramento: que firme la invitación a la Tierra Dorada... Esto es algo que invita a la Bruja Dorada, {f:5:Beatrice}, a la Tierra Dorada. La Tierra Dorada dará la bienvenida a la Bruja Dorada mediante el consenso de todos aquellos que han aceptado, y así se completa.""","""ﻭﺍﻵﻥ، ﻭﻓﻘًﺎ ﻟﻤﺮﺍﺳﻤﻨﺎ ﺍﻟﻘﺪﻳﻤﺔ. ﺍﻃﻠﺐ ﻣﻦ ﺑﺎﺗﻠﺮ-ﻛﻦ ﺗﻮﻗﻴﻌﻪ ﺍﻵﺧﻴﺮ ﻋﻠﻰ ﺩﻋﻮﺓ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ. ......ﺇﻧّﻬﺎ ﺩﻋﻮﺓٌ ﻣﻮﺟّﻬﺔٌ ﻟﻠﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻟﻜﻲ ﺗﺴﺘﻄﻴﻊ ﺍﻻﻧﻀﻤﺎﻡ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ. ﻻ ﺗﻜﺘﻤﻞ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﺇﻻ ﺑﻌﺪ ﻣﻮﺍﻓﻘﺔ ﻭﺍﻋﺘﺮﺍﻑ ﺍﻟﻜﻞّ  ﻋﻠﻰ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ.""","""And with that, in accordance with the ancient rites, we ask Battler‐kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete.""","""And with that, in accordance with the ancient rites, we ask Battler‐kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete.""","""And with that, in accordance with the ancient rites, we ask Battler‐kun, the last to make the oath, to sign the invitation to the Golden Land. ......This is something that invites the Golden Witch, {f:5:Beatrice}, to the Golden Land. The Golden Land invites the Golden Witch through a consensus of those who have accepted it, and becomes complete."""
Ushiromiya Kinzo,"""Battler, I will read it out loud. Listen carefully. ............‘The 18 of us acknowledge the Golden Witch to be {f:5:Beatrice}, and welcome her to the Golden Land’.""","""Battler, I will read it out loud. Listen carefully. ......""The 18 of us accept {f:5:Beatrice} as the Golden Witch and welcome her to the Golden Land""."" ","""Battler, I will read it out loud. Listen carefully. ............'The 18 of us accept Beatrice as the Golden Witch, and welcome her to the Golden Land'.""",「戦人、読み上げるぞ。しっかり聞け。…………“我々１８人は、黄金の魔女をベアトリーチェと認め、黄金郷へ招きます”。」,「戦人、読み上げるぞ。しっかり聞け。…………“我々１８人は、黄金の魔女をベアトリーチェと認め、黄金郷へ招きます”」,"""Баттлер, я буду зачитывать вслух. Слушай внимательно. ............'18 из нас признают {f:5:Беатриче} Золотой Ведьмой и приветствуют её в Золотой Земле'.""","""Battler, eu irei ler em voz alta. Ouça atentamente. ............‘Os 18 de nós reconhecem a Bruxa Dourada como sendo a {f:5:Beatrice} e lhe damos as {nobr:boas‐vindas} à Terra Dourada’.""",「战人，开始宣读了。仔细听好。…………“我等十八人，承认贝阿朵莉切是黄金的魔女，并邀请她进入黄金乡”。」,「戰人，開始宣讀了。仔細聽好。…………“我等十八人，承認貝阿朵莉切是黃金的魔女，並邀請她進入黃金鄉”。」,"""Battler, lo leggerò a voce alta. Ascolta attentamente. ... ‘Noi 18 accettiamo Beatrice come Strega Dorata, e le diamo il benvenuto nella Terra Dorata’.""","""Battler, I will read it out loud. Listen carefully. ............‘The 18 of us acknowledge the Golden Witch to be {f:5:Beatrice}, and welcome her to the Golden Land’.""","""Battler, lo leeré en voz alta. Escucha cuidadosamente... ‘Nosotros 18 aceptamos a {f:5:Beatrice} como la Bruja Dorada y le damos la bienvenida a la Tierra Dorada’.""","""ﺳﻮﻑ ﺃﺗﻠﻮﻫﺎ ﻋﻠﻴﻚَ ﺍﻵﻥ ﻳﺎ ﺑﺎﺗﻠﺮ. ﺍﻧﺼﺖ ﺑﺤﺮﺹ. ............'ﻧﺤﻦ ﺍﻟﺜﻤﺎﻧﻴﺔ ﻋﺸﺮ ﺷﺨﺼًﺎ ﻧﻌﺘﺮﻑ ﺑﺎﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻭﻧﻘﺒﻞ ﺩﻋﻮﺗﻬﺎ ﻟﻸﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ'.""","""Battler, I will read it out loud. Listen carefully. ............‘The 18 of us acknowledge the Golden Witch to be {f:5:Beatrice}, and welcome her to the Golden Land’.""","""Battler, I will read it out loud. Listen carefully. ............‘The 18 of us acknowledge the Golden Witch to be {f:5:Beatrice}, and welcome her to the Golden Land’.""","""Battler, I will read it out loud. Listen carefully. ............‘The 18 of us acknowledge the Golden Witch to be {f:5:Beatrice}, and welcome her to the Golden Land’."""
Ushiromiya Battler,"""What's going on with you? You won't be invited unless I send an invitation?""","""What's going on with you? You won't be invited unless I send an invitation?"" ","""What's going on with you? You won't be invited unless I send an invitation?""",「何だよお前、俺が招待状を送らないと招かれないのかよ。」,「何だよお前、俺が招待状を送らないと招かれないのかよ」,"""Что с вами такое? Вы не могли пригласить её, пока я не приглашу?""","""O que houve com você? Não pode ser convidada a não ser que eu mande um convite?""",「啥呀，你没我送请帖，就进不来吗？」,「啥呀，你沒我送請帖，就進不來嗎？」,"""Che ti succede? Tu non verrai invitata a meno che io non ti mandi un invito?""","""What's going on with you? You won't be invited unless I send an invitation?""","""¿Qué es lo que sucede contigo? ¿No podrás ser invitada a menos que envíe la invitación?""","""ﻣﺎ ﻫﺬﺍ، ﻭﻛﺄﻧﻬﺎ ﻻ ﺗﺴﺘﻄﻴﻊ ﺍﻟﺪﺧﻮﻝ ﻣﺎ ﻟﻢ ﺃﺭﺳﻞ ﻟﻬﺎ ﺩﻋﻮﺓ ﺑﻨﻔﺴﻲ?""","""What's going on with you? You won't be invited unless I send an invitation?""","""What's going on with you? You won't be invited unless I send an invitation?""","""What's going on with you? You won't be invited unless I send an invitation?"""
{f:5:Beatrice},"""It seems that is the ceremony. It makes me uncomfortable also. Why don't we end it quickly? I've been so hungry for a while now.""","""That does seem to be the ceremony. It feels stiff even to me. Why don't we end it quickly? I've been so hungry for a while now."" ","""It seems that is the ceremony. It makes me uncomfortable. Why don't we end it quickly? I've been so hungry for a while now.""",「そういう儀式らしい。妾とて肩が凝るぞ。さっさと終わらせようではないか。妾はさっきから腹が減ってかなわぬのだ。」,「そういう儀式らしい。妾とて肩が凝るぞ。さっさと終わらせようではないか。妾はさっきから腹が減ってかなわぬのだ」,"""Таков, видать, ритуал. Мне не по себе. Почему бы нам побыстрее не закончить с этим? Я за всё это время успела основательно проголодаться.""","""Parece que a cerimônia é para isso. Isso também me deixa desconfortável.{n}Por que não terminamos isso logo? Já faz um tempo que eu estou com fome.""",「好像仪式就是这样的。妾身肩膀在发酸了。赶快签好完事吧。从刚才起，妾身就肚子饿的受不了了哦。」,「好像儀式就是這樣的。妾身肩膀在發酸了。趕快簽好完事吧。從剛才起，妾身就肚子餓的受不了了哦。」,"""Sembra che sia la cerimonia. Mi fa sentire a disagio. Perché non la finiamo subito? Sono affamata da un bel po'.""","""It seems that is the ceremony. It makes me uncomfortable also. Why don't we end it quickly? I've been so hungry for a while now.""","""Parece que así es la ceremonia. Me hace sentir incómoda. ¿Por qué no terminamos con esto rápido? Tengo bastante hambre desde hace un rato.""","""ﻫﺬﺍ ﻣﺎ ﺗﻨﺺّ ﻋﻠﻴﻪ ﺍﻟﻤﺮﺍﺳﻢ. ﺇﻧّﻪ ﺃﻣﺮٌ ﻗﺎﺱٍ ﻋﻠﻲّ ﺃﻳﻀًﺎ. ﻫﻴّﺎ ﺃﻧﻬﻲ ﺍﻷﻣﺮ ﺑﺴﺮﻋﺔ. ﻓﻘﺪ ﺑﺪﺃ ﺍﻟﺠﻮﻉ ﻳﻨﻬﺸﻨﻲ.""","""It seems that is the ceremony. It makes me uncomfortable also. Why don't we end it quickly? I've been so hungry for a while now.""","""It seems that is the ceremony. It makes me uncomfortable also. Why don't we end it quickly? I've been so hungry for a while now.""","""It seems that is the ceremony. It makes me uncomfortable also. Why don't we end it quickly? I've been so hungry for a while now."""
