Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Hachijo Ikuko,"""Can you remember anything besides your name...?"" ","""Is there anything you can remember besides your name...?""","""Is there anything you can remember besides your name...?""",「何か、名前以外に覚えていることは…？」,「何か、名前以外に覚えていることは…？」,"""Ты помнишь что‐нибудь, помимо своего имени?..""","""Há algo que consiga se lembrar além do seu nome...?""","""Is there anything you can remember besides your name...?""",「名字之外，有什麼還記得的嗎…？」,「名字之外，有什么还记得的吗…？」,"""Is there anything you can remember besides your name...?""","""C'è qualcosa che ti ricordi oltre al nome...?""","""Is there anything you can remember besides your name...?""","""Is there anything you can remember besides your name...?"""
,"""............"" ","""..........................................""",""".....................""",「……………………………………。」,「……………………………………」,""".....................""","""..........................................""","""..........................................""",「……………………………………」,「……………………………………」,"""..........................................""","""......""","""..........................................""",""".........................................."""
,Who...am I...? ,Who......am I......?,Who......am I...? ,私は、……誰だろう……。,私は、……誰だろう……。,Кто...... я?..,Quem......sou eu......?,Who......am I......?,我是，……誰呢……？,我是，……谁呢……？,Who......am I......?,Chi... sono io...?,Who......am I......?,Who......am I......?
,"My head... ...no, even my heart was a mess of torn flesh, ...and I couldn't remember a thing, not even who or what I was... ","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was...","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, not even who or what I was...",頭の中がぐちゃぐちゃで、……いいや、心の中までぐちゃぐちゃの挽き肉で、……私は自分が誰なのか、何なのか、……何も、思い出すことが出来なかった…。,頭の中がぐちゃぐちゃで、……いいや、心の中までぐちゃぐちゃの挽き肉で、……私は自分が誰なのか、何なのか、……何も、思い出すことが出来なかった…。,"Моя голова...... нет, даже моё сердце было смесью разорванной плоти, ......и я ничего не помнил, даже то, кто или что я...","Minha cabeça......não, até mesmo o meu coração está uma grande bagunça, ......e não consigo lembrar de nada, ......nem mesmo quem ou o que eu sou...","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was...",大腦中一片混亂，……不，連心中都是一團亂的肉餡，……自己是誰，是什麼人，……什麼都，想不起來…。,大脑中一片混乱，……不，连心中都是一团乱的肉馅，……自己是谁，是什么人，……什么都，想不起来…。,"My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was...","La mia testa... no, persino il mio cuore era un impasto di carne lacerata... e non riuscivo a ricordarmi nulla, nemmeno chi o cosa fossi...","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was...","My head......no, even my heart was a mess of torn flesh, ......and I couldn't remember a thing, ......not even who or what I was..."
,But I must remember. ,But I must remember., But I must remember.,でも、私は思い出さなくてはならない。,でも、私は思い出さなくてはならない。,Но я должен вспомнить.,Mas eu preciso lembrar.,But I must remember.,但是，我必須要想起來。,但是，我必须要想起来。,But I must remember.,Però devo ricordare.,But I must remember.,But I must remember.
,I had some kind of purpose...or maybe a mission. ,I had some kind of purpose......or maybe a mission., I had some kind of purpose......or maybe a mission.,私には、何か目的、……あるいは使命があったのだ。,私には、何か目的、……あるいは使命があったのだ。,"У меня была какая‐то цель...... или, может, миссия.",Eu tinha algum tipo de propósito......ou talvez uma missão.,I had some kind of purpose......or maybe a mission.,我，有著什麼目的，……或者說是有著什麼使命。,我，有着什么目的，……或者说是有着什么使命。,I had some kind of purpose......or maybe a mission.,Avevo una sorta di scopo... o forse una missione.,I had some kind of purpose......or maybe a mission.,I had some kind of purpose......or maybe a mission.
,"In order to remember that, ...I first have to remember who I am. ","In order to remember that, .........I first have to remember who I am."," In order to remember that, ......I first have to remember who I am.",それを思い出すためにも、………まず、自分が誰だったのかを、思い出さなくてはならない。,それを思い出すためにも、………まず、自分が誰だったのかを、思い出さなくてはならない。,"Чтобы вспомнить это...... мне нужно сначала вспомнить, кто я.","Para lembrar disso, .........primeiro preciso lembrar quem sou eu.","In order to remember that, .........I first have to remember who I am.",為了想起它來，………首先，得想起自己是誰才行。,为了想起它来，………首先，得想起自己是谁才行。,"In order to remember that, .........I first have to remember who I am.",Affinché lo ricordi... devo prima di tutto ricordare chi sono.,"In order to remember that, .........I first have to remember who I am.","In order to remember that, .........I first have to remember who I am."
,Who am I...? What is my name...? Where was I born...and what was my birthday...? ,Who am I......? What is my name......? Where was I born......and what was my birthday......?, Who am I......? What is my name......? Where was I born......and what was my birthday......? ,私は誰……？　名前は……？　生まれはどこだっけ、……誕生日は……？,私は誰……？　名前は……？　生まれはどこだっけ、……誕生日は……？,Кто я?.. Как меня зовут?.. Где я родился...... и когда мой день рождения?..,Quem sou eu......? Qual o meu nome......? Onde eu nasci......e qual a data do meu aniversário......?,Who am I......? What is my name......? Where was I born......and what was my birthday......?,我是誰……？名字是……？在哪裡出生的呢，……生日是……？,我是谁……？名字是……？在哪里出生的呢，……生日是……？,Who am I......? What is my name......? Where was I born......and what was my birthday......?,Chi sono io...? Qual è il mio nome...? Dove sono nato... e quando era il mio compleanno...?,Who am I......? What is my name......? Where was I born......and what was my birthday......?,Who am I......? What is my name......? Where was I born......and what was my birthday......?
,"I need to remember something, anything...... ","I need to remember something, anything............","I need to remember something, anything.........",何でもいい、何か覚えてることは…………。,何でもいい、何か覚えてることは…………。,"Мне нужно что‐нибудь вспомнить, что угодно.........","Eu preciso lembrar alguma coisa, qualquer coisa............","I need to remember something, anything............",什麼都行，有什麼能想起來的…………。,什么都行，有什么能想起来的…………。,"I need to remember something, anything............","Devo ricordarmi qualcosa, qualunque cosa...","I need to remember something, anything............","I need to remember something, anything............"
,............... ,.......................................,..............................,…………………………………。,…………………………………。,..............................,.......................................,.......................................,…………………………………。,…………………………………。,.......................................,......,.......................................,.......................................
,"""......Age..."" ","""...............Age......""",""".........Age......""",「……………歳……。」,「……………歳……」,""".........Возраст......""","""...............Idade......""","""...............Age......""",「……………歲……」,「……………岁……」,"""...............Age......""","""... Età...""","""...............Age......""","""...............Age......"""
Hachijo Ikuko,"""Age? *giggle* That's my little secret."" ","""Age? *giggle*. That's my little secret.""","""Age? *giggle*. That's my little secret.""",「歳？　くすくす。私の歳は秘密です。」,「歳？　くすくす。私の歳は秘密です」,"""Возраст? *хи‐хи*. Мой маленький секрет.""","""Idade? *risos*. Esse é o meu segredinho.""","""Age? *giggle*. That's my little secret.""",「歲？呵呵。我的年齡是秘密。」,「岁？呵呵。我的年龄是秘密。」,"""Age? *giggle*. That's my little secret.""","""Età? *giggle*. La mia età è un segreto.""","""Age? *giggle*. That's my little secret.""","""Age? *giggle*. That's my little secret."""
,"""......18..."" ",""".........Eighteen...""",""".........18...""",「………１８歳…。」,「………１８歳…」,""".........Восемнадцать...""",""".........Dezoito...""",""".........Eighteen...""",「………18 歲…」,「………18 岁…」,""".........Eighteen...""","""... 18...""",""".........Eighteen...""",""".........Eighteen..."""
Hachijo Ikuko,"""I look like I'm 18...?!"" ","""I look like I'm eighteen...?!""","""I look like I'm 18...?!""",「私が、１８歳に見える……？！」,「私が、１８歳に見える……？！」,"""Я выгляжу на восемнадцать?!""","""Eu pareço ter dezoito...?!""","""I look like I'm eighteen...?!""",「你看我，像 18 歲的……？！」,「你看我，像 18 岁的……？！」,"""I look like I'm eighteen...?!""","""Sembro avere 18 anni...?!""","""I look like I'm eighteen...?!""","""I look like I'm eighteen...?!"""
,"""...I'm......18......"" ","""......I'm............eighteen............""","""......I'm.........18.........""",「……私、…………１８歳…………。」,「……私、…………１８歳…………」,"""......Мне......... восемнадцать.........""","""......Eu tenho............dezoito............""","""......I'm............eighteen............""",「……我，…………18 歲…………」,「……我，…………18 岁…………」,"""......I'm............eighteen............""","""... Io ho... 18 anni...""","""......I'm............eighteen............""","""......I'm............eighteen............"""
Hachijo Ikuko,"""O-Oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha."" ","""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""","""O, oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""",「あ、あぁ、そなたの年齢ですか…！　やれやれ、世辞が過ぎると思いました。はっはっはっは。」,「あ、あぁ、そなたの年齢ですか…！　やれやれ、世辞が過ぎると思いました。はっはっはっは」,"""О... о‐о, так это твой возраст!.. Я уж было подумала, что ты слишком лестен. Ха‐ха‐ха‐ха.""","""A‐Ah, essa é a sua idade...! Bem que pensei que estivesse sendo bajulador demais. Hahahaha.""","""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""",「啊，啊啊，是汝的年齡嗎…！哎呀哎呀，我還以為你是太恭維我了。哈哈哈哈。」,「啊，啊啊，是汝的年龄吗…！哎呀哎呀，我还以为你是太恭维我了。哈哈哈哈。」,"""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""","""A-Aah, allora era la tua età...! Beh, pensavo che fossi un po' troppo lusinghiero. Hahahaha.""","""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha.""","""O‐oh, so that was your age...! Well now, I thought you were being a bit too flattering. Hahahaha."""
,"When I asked myself how old I was, the number 18 floated into my mind. ","When I asked myself how old I was, the number ""eighteen"" floated into my mind.","When I asked myself how old I was, the number 18 had floated into my mind.",自分の年齢はと自問した時、浮かんできた数字が、１８だった。,自分の年齢はと自問した時、浮かんできた数字が、１８だった。,"Когда я спросил себя, сколько мне лет, в голове всплыло число 18.","Quando perguntei a mim mesmo quantos anos eu tinha, o número ""dezoito"" me veio em mente.","When I asked myself how old I was, the number ""eighteen"" floated into my mind.",自問自己的年齡時，浮現的數字是，18。,自问自己的年龄时，浮现的数字是，18。,"When I asked myself how old I was, the number ""eighteen"" floated into my mind.","Quando mi chiesi quanti anni io avessi, il numero 18 affiorò nella mia mente.","When I asked myself how old I was, the number ""eighteen"" floated into my mind.","When I asked myself how old I was, the number ""eighteen"" floated into my mind."
,"To be honest, the number 18 felt a bit out of place. ","To be honest, I didn't really feel eighteen."," To be honest, the number 18 felt a bit out of place.",正直なところ、自分に１８歳だという自覚は少し薄い。,正直なところ、自分に１８歳だという自覚は少し薄い。,"Если честно, «18» будто было не к месту.","Honestamente, eu não sinto que tenho dezoito.","To be honest, I didn't really feel eighteen.",說實話，自己是 18 歲的自覺也很淺。,说实话，自己是 18 岁的自觉也很浅。,"To be honest, I didn't really feel eighteen.","Ad essere onesti, il numero 18 sembrava un tantino fuori posto.","To be honest, I didn't really feel eighteen.","To be honest, I didn't really feel eighteen."
,"...My mind felt much younger than that, ...and my pathetic body felt much older. ","......My mind felt much younger than that, ......and my pathetic body felt much older.","......My mind felt much younger than that, ......and my pathetic body felt much older.",……心はそれよりずっと幼いように感じるし、……愚鈍な体は、それよりずっと老いて感じられた。,……心はそれよりずっと幼いように感じるし、……愚鈍な体は、それよりずっと老いて感じられた。,"......Казалось, что мой разум моложе...... а моё жалкое тело гораздо старше.","......Minha mente se sente muito mais jovem que isso, ......e meu corpo patético se sente muito mais velho.","......My mind felt much younger than that, ......and my pathetic body felt much older.",……覺得心理年齡還要比這更小一些，……但愚鈍的身體，感覺要比這老得多。,……觉得心理年龄还要比这更小一些，……但愚钝的身体，感觉要比这老得多。,"......My mind felt much younger than that, ......and my pathetic body felt much older.",... La mia mente si sentiva molto più giovane... e il mio patetico corpo si sentiva molto più vecchio.,"......My mind felt much younger than that, ......and my pathetic body felt much older.","......My mind felt much younger than that, ......and my pathetic body felt much older."
Hachijo Ikuko,"""I see. So you're 18. And, that's all you can remember."" ","""I see. So you're eighteen. And that's all you can remember.""","""I see. So you're 18. And, that's all you can remember.""",「なるほど。そなたは１８歳というわけだ。そして、それ以上のことは何も覚えていないと。」,「なるほど。そなたは１８歳というわけだ。そして、それ以上のことは何も覚えていないと」,"""Ясно, так тебе 18. И это всё, что ты помнишь.""","""Entendi. Então você tem dezoito. E isso é tudo o que consegue lembrar.""","""I see. So you're eighteen. And that's all you can remember.""",「原來如此。汝是 18 歲嗎？然後，此外的就都不記得了。」,「原来如此。汝是 18 岁吗？然后，此外的就都不记得了。」,"""I see. So you're eighteen. And that's all you can remember.""","""Capisco. Quindi hai 18 anni. E questo è tutto ciò che ricordi.""","""I see. So you're eighteen. And that's all you can remember.""","""I see. So you're eighteen. And that's all you can remember."""
,I nodded weakly. ,I nodded weakly.,I nodded weakly.,私は力なく頷く。,私は力なく頷く。,Я слабо кивнул.,Eu concordei debilmente.,I nodded weakly.,我無力地點頭。,我无力地点头。,I nodded weakly.,Annuii con debolezza.,I nodded weakly.,I nodded weakly.
,I never knew that knowing nothing about yourself could make you feel this powerless. ,I never knew that knowing nothing about yourself could make you feel so powerless., I never knew that knowing nothing about yourself could make you feel this powerless.,自分で自分のことがわからないというのが、こんなにも無力に感じるとは知らなかった。,自分で自分のことがわからないというのが、こんなにも無力に感じるとは知らなかった。,"Не думал, что можно чувствовать себя таким бессильным, ничего не зная о себе.",Eu nunca pensei que não saber nada sobre si mesmo poderia fazer você se sentir tão impotente.,I never knew that knowing nothing about yourself could make you feel so powerless.,不曾知道，自己不清楚自己是誰，會感到這麼無力。,不曾知道，自己不清楚自己是谁，会感到这么无力。,I never knew that knowing nothing about yourself could make you feel so powerless.,Non avrei immaginato che non conoscere nulla di me stesso mi avrebbe fatto sentire tanto impotente.,I never knew that knowing nothing about yourself could make you feel so powerless.,I never knew that knowing nothing about yourself could make you feel so powerless.
Hachijo Ikuko,"""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for 18, until you remember. ......Hachijo Tohya. What do you think? That sounds pretty cool. Yes, I must say I've impressed myself very much with that one."" ","""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for ""eighteen"". ......Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one.""","""In that case, until you remember your name, let's give you the name 'Tohya', written with the characters for 18, until you remember. .........Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one.""",「では、そなたが自分の名を思い出すまで、１８という歳にちなみ、十八と書いてトオヤと読む名前を与えましょう。……八城十八。如何です？　うん、なかなかカッコイイです。自画自賛、ウンウン。」,「では、そなたが自分の名を思い出すまで、１８という歳にちなみ、十八と書いてトオヤと読む名前を与えましょう。……八城十八。如何です？　うん、なかなかカッコイイです。自画自賛、ウンウン」,"""В таком случае, пока ты не вспомнишь своё имя, давай дадим тебе имя «Тойя», которое пишется иероглифами «18». .........Хачиджо Тойя. Что скажешь? Да, звучит неплохо. Хороший выбор, да‐да.""","""Nesse caso, até que lembre como se chama, vamos chamá‐lo de ""Tohya"", escrito com os kanji de ""dezoito"". ......Hachijo Tohya. O que acha? Sim, soa muito bem. Realmente, devo admitir que fiquei impressionada com esse.""","""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for ""eighteen"". ......Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one.""",「那麼，到你想起自己的名字之前，以 18 這個年齡，給你寫作十八讀作 TOOYA 的名字吧？……八城十八。如何？嗯，還挺不錯的。自賣自誇，嗯嗯。」,「那么，到你想起自己的名字之前，以 18 这个年龄，给你写作十八读作 TOOYA 的名字吧？……八城十八。如何？嗯，还挺不错的。自卖自夸，嗯嗯。」,"""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for ""eighteen"". ......Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one.""","""In tal caso, finché non ricorderai il tuo nome, ti darò il nome ‘Tohya’, scritto con i caratteri per 18. ... Hachijo Tohya. Che cosa ne pensi? Già, suona piuttosto bene. Sì, devo dire sono impressionata molto da me stessa con questa.""","""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for ""eighteen"". ......Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one.""","""In that case, until you remember your name, let's give you the name ""Tohya"", written with the characters for ""eighteen"". ......Hachijo Tohya. What do you think? Yeah, that sounds pretty cool. Yes, I must say I've impressed myself very much with that one."""
,Hachijo...Ikuko gave a satisfied laugh. ,Hachijo......Ikuko gave a satisfied laugh.,Hachijo......Ikuko gave a satisfied laugh.,八城……幾子は、ほくほくと笑う。,八城……幾子は、ほくほくと笑う。,Хачиджо...... Икуко довольно усмехнулась.,Hachijo......Ikuko riu satisfeita.,Hachijo......Ikuko gave a satisfied laugh.,八城……幾子她，呵呵地笑著。,八城……几子她，呵呵地笑着。,Hachijo......Ikuko gave a satisfied laugh.,Hachijo... Ikuko fece una risata soddisfatta.,Hachijo......Ikuko gave a satisfied laugh.,Hachijo......Ikuko gave a satisfied laugh.
,"From then on, I took the name Hachijo Tohya. ","From then on, I took the name Hachijo Tohya."," From then on, I took the name Hachijo Tohya.",私は、八城十八と名乗ることになった。,私は、八城十八と名乗ることになった。,С тех пор я взял имя Хачиджо Тойя.,"De agora em diante, eu adotei o nome Hachijo Tohya.","From then on, I took the name Hachijo Tohya.",我此後，就被冠以了八城十八的名字。,我此后，就被冠以了八城十八的名字。,"From then on, I took the name Hachijo Tohya.","Da quel momento in poi, presi il nome Hachijo Tohya.","From then on, I took the name Hachijo Tohya.","From then on, I took the name Hachijo Tohya."
,My inability to move my body was apparently due to a traffic accident. ,My inability to move my body was apparently due to a traffic accident., My inability to move my body was apparently due to a traffic accident.,体がうまく動かないのは、恐らく交通事故のせいだという。,体がうまく動かないのは、恐らく交通事故のせいだという。,"Моя неспособность двигаться, по‐видимому, была связана с дорожным происшествием.",Minha incapacidade de mover meu corpo provavelmente é devida a um acidente de trânsito.,My inability to move my body was apparently due to a traffic accident.,身體無法很好地行動，大概是因為交通事故吧？,身体无法很好地行动，大概是因为交通事故吧？,My inability to move my body was apparently due to a traffic accident.,"Apparentemente, la mia incapacità di muovere il mio corpo era dovuta ad un incidente stradale.",My inability to move my body was apparently due to a traffic accident.,My inability to move my body was apparently due to a traffic accident.
,"On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street. ","On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street."," On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street.",私はあの日、あそこで車にはねられ、倒れているところを、幾子に拾われたのだ。,私はあの日、あそこで車にはねられ、倒れているところを、幾子に拾われたのだ。,"В тот день меня сбила машина, и Икуко забрала меня оттуда, где я лежал на улице.","Naquele dia, quando fui atingido por um carro, a Ikuko me juntou de onde eu estava caído na rua.","On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street.",我在那一天，在那裡被車撞倒，之後被幾子撿了回來。,我在那一天，在那里被车撞倒，之后被几子捡了回来。,"On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street.","Quel giorno, una macchina mi ha investito, e Ikuko mi ha raccolto da dove giacevo sulla strada.","On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street.","On that day, I had been hit by a car, and Ikuko had picked me up from where I lay on the street."
,If she hadn't hit the brakes... ,If she hadn't hit the brakes..., If she hadn't hit the brakes...,もし彼女がブレーキを踏んでくれなかったら。,もし彼女がブレーキを踏んでくれなかったら。,Если бы она не надавила на тормоза...,Se ela não tivesse pisado no freio...,If she hadn't hit the brakes...,如果她沒有踩剎車的話。,如果她没有踩刹车的话。,If she hadn't hit the brakes...,Se non avesse schiacciato il freno...,If she hadn't hit the brakes...,If she hadn't hit the brakes...
,"She probably would've driven straight onwards, thinking she'd run over a dead dog or something. ","She probably would've driven straight onwards, thinking she'd run over a dead dog or something."," She probably would've driven straight onwards, thinking she'd run over a dead dog or something.",犬の死骸でも踏んだかな程度に思われ、彼女はそのまま走り去っていただろう。,犬の死骸でも踏んだかな程度に思われ、彼女はそのまま走り去っていただろう。,"Она, наверное, поехала бы прямо вперёд, думая, что проедет по мёртвой собаке.","Ela provavelmente teria passado direto por cima de mim, pensando que havia batido em um cachorro morto ou outro animal.","She probably would've driven straight onwards, thinking she'd run over a dead dog or something.",大概她會覺得是壓到了死狗，就這麼離去吧？,大概她会觉得是压到了死狗，就这么离去吧？,"She probably would've driven straight onwards, thinking she'd run over a dead dog or something.","Probabilmente avrebbe continuato a guidare davanti a lei, pensando che fosse passata su un cane morto o giù di lì.","She probably would've driven straight onwards, thinking she'd run over a dead dog or something.","She probably would've driven straight onwards, thinking she'd run over a dead dog or something."
,"...Later on, perhaps rudely, I suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory. ","......Later on, I—perhaps rudely—suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory.","......Later on, I, perhaps rudely, suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory.",……ひょっとして、私をはねたのが、他ならぬ彼女なのではないかという失礼な想像も後に浮かんだが、彼女の車の傷一つないバンパーを見て、その推理を引っ込めるた。,……ひょっとして、私をはねたのが、他ならぬ彼女なのではないかという失礼な想像も後に浮かんだが、彼女の車の傷一つないバンパーを見て、その推理を引っ込めた。,"......Хотя это было грубо, позже я заподозрил, что меня сбила сама Икуко, но отказался от этого предположения, увидев совершенно неповреждённый передний бампер её машины.","......Mais tarde, eu — possivelmente de maneira indelicada — suspeitei que aquela que me atingiu poderia ter sido a própria Ikuko, mas quando vi que a frente do carro estava completamente lisa, eu abandonei essa teoria.","......Later on, I—perhaps rudely—suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory.",……雖然也失禮地想過，說不定撞了我的就是她吧，但是看到她的車上毫無傷痕的保險杠，就捨棄了這個推理。,……虽然也失礼地想过，说不定撞了我的就是她吧，但是看到她的车上毫无伤痕的保险杠，就舍弃了这个推理。,"......Later on, I—perhaps rudely—suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory.","... In seguito, io, forse in modo rude, sospettai che fosse stata Ikuko stessa ad investirmi, ma quando vidi il suo paraurti anteriore completamente indenne, misi da parte quell'ipotesi.","......Later on, I—perhaps rudely—suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory.","......Later on, I—perhaps rudely—suspected that the one who hit me might have been Ikuko herself, but when I saw her completely undamaged front bumper, I gave up on that theory."
,"Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea. ","Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea."," Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea.",八城幾子は、海の見える町の、小高い丘の上に、小さいがとても立派な邸宅に住んでいた。,八城幾子は、海の見える町の、小高い丘の上に、小さいがとても立派な邸宅に住んでいた。,"Хачиджо Икуко жила в маленьком, но прекрасном особняке на вершине небольшого холма, в деревне с видом на море.","Hachijo Ikuko vivia em uma pequena, mas adorável, mansão no topo de uma pequena colina, em um vila com vista para o mar.","Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea.",八城幾子住在能看到海的都市的，有些高的小山丘上的，雖小但很漂亮的宅邸裡。,八城几子住在能看到海的都市的，有些高的小山丘上的，虽小但很漂亮的宅邸里。,"Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea.","Hachijo Ikuko viveva in una piccola ma adorabile villa al di sopra di una piccola collina, in un villaggio con vista mare.","Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea.","Hachijo Ikuko lived in a small but lovely mansion on the top of a small hill, in a village with a view of the sea."
,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy. ,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy., She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy.,裏山も持ち、豊かな四季をプライベートに楽しむことも出来た。,裏山も持ち、豊かな四季をプライベートに楽しむことも出来た。,"Также ей принадлежал холм позади неё, и она более чем могла в уединении любоваться четырьмя временами года.",Ela também era dona da colina que ficava atrás e era mais do que capaz de aproveitar as quatro estações com total privacidade.,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy.,還有後山，可以充分享受私人的四季。,还有后山，可以充分享受私人的四季。,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy.,Possedeva anche la collina dietro la sua e poteva anche godersi le quattro stagioni in privato.,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy.,She also owned the hill behind her and was more than capable of enjoying the four seasons in privacy.
,"As time passed slowly, my rehabilitation continued, and my ability to move improved little by little. ","As time passed slowly, my rehabilitation continued, and my ability to move improved little by little."," As time passed slowly, my rehabilitation continued, and my ability to move improved little by little.",ゆっくりと時間を掛けて、リハビリを進め、私は体の自由を少しずつ取り戻していった。,ゆっくりと時間を掛けて、リハビリを進め、私は体の自由を少しずつ取り戻していった。,"Время медленно шло, моя реабилитация продолжалась, и способность двигаться постепенно улучшалась.","Com o tempo passando lentamente, minha reabilitação continuou e minhas habilidades de locomoção foram melhorando aos poucos.","As time passed slowly, my rehabilitation continued, and my ability to move improved little by little.",時間慢慢過去，經過康復療法，我的身體逐漸取回了自由。,时间慢慢过去，经过康复疗法，我的身体逐渐取回了自由。,"As time passed slowly, my rehabilitation continued, and my ability to move improved little by little.","Col lento passare del tempo, la mia riabilitazione continuò, e la mia capacità di muovermi migliorò poco a poco.","As time passed slowly, my rehabilitation continued, and my ability to move improved little by little.","As time passed slowly, my rehabilitation continued, and my ability to move improved little by little."
,"However, ...it seemed I really did suffer some form of brain damage. ","However, ......it seemed I really had suffered some form of brain damage."," However, ......it seemed I really did suffer some form of brain damage.",ただ、……やはり、脳に障害が残っているらしい。,ただ、……やはり、脳にダメージが残っているらしい。,Но...... повреждение мозга осталось.,"Entretanto, ......parece que eu realmente sofri um dano cerebral.","However, ......it seemed I really had suffered some form of brain damage.",但是，……果然，大腦還是留下了些傷害。,但是，……果然，大脑还是留下了些伤害。,"However, ......it seemed I really had suffered some form of brain damage.",Tuttavia... sembrava che fossi veramente affetto da una certa forma di danno cerebrale.,"However, ......it seemed I really had suffered some form of brain damage.","However, ......it seemed I really had suffered some form of brain damage."
,Finding out who I was...looked like it would be a very difficult task. ,Finding out who I was.........looked like it would be a very difficult task., Finding out who I was......looked like it would be a very difficult task.,私が何者なのかを知るのは、………とても難しそうだった。,私が何者なのかを知るのは、………とても難しそうだった。,"Похоже, выяснить, кем я был...... будет очень трудно.",Descobrir quem eu era.........se tornou uma tarefa muito difícil.,Finding out who I was.........looked like it would be a very difficult task.,要知道我自己是什麼人，………還是非常困難的。,要知道我自己是什么人，………还是非常困难的。,Finding out who I was.........looked like it would be a very difficult task.,Cercare di capire chi fossi... si rivelava essere un compito molto arduo.,Finding out who I was.........looked like it would be a very difficult task.,Finding out who I was.........looked like it would be a very difficult task.
