Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Then, a group of goats in the front line of the crowd took their masks off one by one... ","Then, a group of goats in the front line of the crowd took their masks off one by one..."," Then, a group of goats in the front line of the crowd took their masks off one by one...",そして人垣の最前列の山羊の集団が、次々に仮面を取る…。,そして人垣の最前列の山羊の集団が、次々に仮面を取る…。,Затем козлоголовые в первом ряду один за другим сняли маски...,"Então, um grupo de cabras, que estavam na primeira fila da multidão, foram removendo suas máscaras um a um...","Then, a group of goats in the front line of the crowd took their masks off one by one...",隨後人牆最前面的山羊們，紛紛取下了面具…,随后人墙最前面的山羊们，纷纷取下了面具…,"Then, a group of goats in the front line of the crowd took their masks off one by one...","Poi, un gruppo di capri in prima fila si tolsero le maschere uno ad uno...","Then, a group of goats in the front line of the crowd took their masks off one by one...","Then, a group of goats in the front line of the crowd took their masks off one by one..."
Ushiromiya Eva,"""...L-Listen up, okay?! I'll never forgive you if you make too much salty miso soup! And George is getting a little overweight, so go easy on the sugar-"" ","""......N‐now listen here! I won't stand for you making too much salty miso soup, understand?! And George is getting a little overweight, so go easy on the sugar—""","""......L, listen up, okay?! I'll never forgive you if you make too much salty miso soup! And George is getting a little overweight, so go easy on the sugar-""",「……い、いいこと？！　あんまりしょっぱいお味噌汁作ったら、許さないんだからね？！　それから譲治は少し太りやすいから、砂糖は控えめにッ、」,「……い、いいこと？！　あんまりしょっぱいお味噌汁作ったら、許さないんだからね？！　それから譲治は少し太りやすいから、砂糖は控えめにッ、」,"""......С‐слушай внимательно! Я никогда не прощу тебя, если ты пересолишь суп мисо! И Джордж может легко потолстеть, поэтому избегай сахара‐""","""......E‐Escuta bem! Não vou te perdoar se fizer um missô muito salgado, entendeu?! E o George já está ficando acima do peso, então precisa maneirar no açúcar—""","""......N‐now listen here! I won't stand for you making too much salty miso soup, understand?! And George is getting a little overweight, so go easy on the sugar—""",「……聽、聽好了？！要是把味噌湯做得太咸，我可不會放過你哦？！以後讓治會比較容易發胖，要控制糖分的攝入，」,「……听、听好了？！要是把味噌汤做得太咸，我可不会放过你哦？！以后让治会比较容易发胖，要控制糖分的摄入，」,"""......N‐now listen here! I won't stand for you making too much salty miso soup, understand?! And George is getting a little overweight, so go easy on the sugar—""","""... A-Ascolta bene, ok?! {n}Non ti perdonerò mai se preparerai una zuppa di miso troppo salata! E George sta diventando leggermente sovrappeso, vacci piano con lo zucchero-""","""......N‐now listen here! I won't stand for you making too much salty miso soup, understand?! And George is getting a little overweight, so go easy on the sugar—""","""......N‐now listen here! I won't stand for you making too much salty miso soup, understand?! And George is getting a little overweight, so go easy on the sugar—"""
Ushiromiya Hideyoshi,"""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon-chan!"" ","""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon‐chan!""","""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon-chan!""",「譲治！　男は結婚したらな。親より嫁を大切にせなあかん！　母さんが何を言ってもな、紗音ちゃんをしっかり守るんやでッ！」,「譲治！　男は結婚したらな。親より嫁を大切にせなあかん！　母さんが何を言ってもな、紗音ちゃんをしっかり守るんやでッ！」,"""Джордж! Когда мужчина женится, он должен дорожить женой даже больше, чем родителями! Что бы твоя мама ни говорила, обязательно защити Шаннон!""","""George! Quando o homem se casa, ele precisa valorizar sua esposa mais do que valoriza seus pais! Não importa o que a sua mãe diga, nunca deixe de proteger a Shannon‐chan!""","""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon‐chan!""",「讓治！男人結婚之後吶。老婆比爹娘更重要的啊！不管媽媽說什麼吶，都要好好保護紗音啊！」,「让治！男人结婚之后呐。老婆比爹娘更重要的啊！不管妈妈说什么呐，都要好好保护纱音啊！」,"""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon‐chan!""","""George! Quando un uomo si sposa, deve far tesoro di sua moglie persino più dei suoi genitori! Non importa quello che dice tua Madre, assicurati di proteggere Shannon-chan!""","""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon‐chan!""","""George! When a man gets married, he's got to treasure his wife even more than his parents! No matter what your mother says, you make sure you protect Shannon‐chan!"""
Ushiromiya George,"""Yes, of course!!"" ","""Yes, of course!!""","""Yes, of course!!""",「あぁ、当然さッ！！」,「あぁ、当然さッ！！」,"""Да, конечно!""","""Sim, é claro!!""","""Yes, of course!!""",「啊，當然的！！」,「啊，当然的！！」,"""Yes, of course!!""","""Sì, certamente!!""","""Yes, of course!!""","""Yes, of course!!"""
Shannon,"""George-san...!!"" ","""George‐san...!!""","""George-san...!!""",「譲治さん…！！」,「譲治さん…！！」,"""Джордж!..""","""George‐san...!!""","""George‐san...!!""",「讓治…！！」,「让治…！！」,"""George‐san...!!""","""George-san...!!""","""George‐san...!!""","""George‐san...!!"""
Ushiromiya Eva,"""G-George needs a solid seven hours of sleep each night ! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!"" ","""G‐George needs a solid seven hours of sleep each night! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!""","""A, anyway, George needs to be asleep by 7:00! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!""",「じょ、譲治はね、きっちり７時間寝ないと駄目なのよ！　夜更かしさせたら許さないんだからね！！　背中を流すのも耳の掃除も妻の仕事なのよー！！」,「じょ、譲治はね、きっちり７時間寝ないと駄目なのよ！　夜更かしさせたら許さないんだからね！！　背中を流すのも耳の掃除も妻の仕事なのよー！！」,"""Д‐Джорджа нужно будить в 7:00! Я никогда не прощу тебя, если ты дашь ему проспать! И не забудь, что мыть ему спину и чистить его уши тоже обязанности жены!""","""O‐O George precisa de no mínimo sete horas de sono todas as noites! Nunca a perdoarei se fazê‐lo ficar acordado até tarde!! E não se esqueça que lavar as costas dele e limpar atrás da orelha também são responsabilidades da esposa!!""","""G‐George needs a solid seven hours of sleep each night! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!""",「讓、讓治呢，要是不睡夠 7 個小時是不行的哦！要是讓他熬夜我不會放過你！！擦背和掏耳朵也是妻子的工作哦！！」,「让、让治呢，要是不睡够 7 个小时是不行的哦！要是让他熬夜我不会放过你！！擦背和掏耳朵也是妻子的工作哦！！」,"""G‐George needs a solid seven hours of sleep each night! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!""","""A-Ad ogni modo, George ha bisogno di dormire almeno 7 ore! Non ti perdonerò mai se lo farai rimanere alzato fino a tardi!! E non dimenticarti che anche lavargli la schiena e pulirgli le orecchie sono responsabilità di una moglie!!""","""G‐George needs a solid seven hours of sleep each night! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!""","""G‐George needs a solid seven hours of sleep each night! I'll never forgive you if you let him stay up late!! And don't forget that washing his back and cleaning his ears are also a wife's responsibilities!!"""
Ushiromiya Natsuhi,"""I-Is that true...? Wh-What have I done..."" ","""I‐is that true...? Wh‐what have I done...""","""I, is that true...? Wh, what have I done...""",「そ、そうだったんですか…？　わ、私としたことが…、」,「そ、そうだったんですか…？　わ、私としたことが…、」,"""П‐правда?.. Я... я не знала...""","""I‐Isso é verdade...? E‐Eu tenho que fazer também...?""","""I‐is that true...? Wh‐what have I done...""",「原、原來是這樣嗎…？我、我還從來沒有…，」,「原、原来是这样吗…？我、我还从来没有…，」,"""I‐is that true...? Wh‐what have I done...""","""È... è vero...? C-Che cosa ho fatto...""","""I‐is that true...? Wh‐what have I done...""","""I‐is that true...? Wh‐what have I done..."""
Ushiromiya Krauss,"""...A-A wife's job can vary, depending on the family..."" ","""...Th‐that varies depending on the family......""","""...Th, that varies depending on the family......""",「…し、仕事内容は家による……。」,「…し、仕事内容は家による……」,"""...Э... это уже зависит от семьи......""","""...I‐Isso varia, dependendo de cada família......""","""...Th‐that varies depending on the family......""",「…各、各家情況都不同……」,「…各、各家情况都不同……」,"""...Th‐that varies depending on the family......""","""... C-Cambia a seconda della famiglia...""","""...Th‐that varies depending on the family......""","""...Th‐that varies depending on the family......"""
Ushiromiya Kyrie,"""Rudolf-san, have you been treasuring your wife?"" ","""Rudolf‐san, have you been properly caring for your wife?""","""Rudolf-san, have you been treasuring your wife?""",「留弗夫さん、妻を大事にしてるゥ？」,「留弗夫さん、妻を大事にしてるゥ？」,"""Рудольф, а ты дорожишь своей женой?""","""Rudolf‐san, você tem cuidado direito da sua esposa?""","""Rudolf‐san, have you been properly caring for your wife?""",「留弗夫先生，你有沒有好好珍惜你的妻子啊？」,「留弗夫先生，你有没有好好珍惜你的妻子啊？」,"""Rudolf‐san, have you been properly caring for your wife?""","""Rudolf-san, stai facendo tesoro di tua moglie?""","""Rudolf‐san, have you been properly caring for your wife?""","""Rudolf‐san, have you been properly caring for your wife?"""
Ushiromiya Rudolf,"""O-Of course... Why would you doubt that...?!"" ","""Y‐you should know... Why are you suspicious...?!""","""O, of course... Why would you doubt that...?!""",「し、してるじゃねぇか…。何でそこ疑うんだよ…！」,「し、してるじゃねぇか…。何でそこ疑うんだよ…！」,"""Ко... конечно... Почему ты сомневаешься?!""","""V‐Você que deveria saber... Por que tantas suspeitas...?!""","""Y‐you should know... Why are you suspicious...?!""",「不、不是很珍惜嗎…幹嘛要懷疑這個啊…！」,「不、不是很珍惜吗…干嘛要怀疑这个啊…！」,"""Y‐you should know... Why are you suspicious...?!""","""O-Ovviamente... perché dovresti dubitarne...?!""","""Y‐you should know... Why are you suspicious...?!""","""Y‐you should know... Why are you suspicious...?!"""
Ushiromiya Rosa,"""Find happiness, you two. Marriage isn't a goal. It's just the starting line, okay?"" ","""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?""","""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?""",「お幸せにね、ご両人。結婚はゴールじゃないわ。むしろスタートよ？」,「お幸せにね、ご両人。結婚はゴールじゃないわ。むしろスタートよ？」,"""Будьте счастливы. Брак не цель, а только начало.""","""Encontrem a felicidade, vocês dois. O casamento não é o fim. É apenas o começo, sabiam?""","""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?""",「祝你們幸福啊，兩位。結婚可不是終點啊。倒不如說是起點哦？」,「祝你们幸福啊，两位。结婚可不是终点啊。倒不如说是起点哦？」,"""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?""","""Trovate la felicità, voi due. Il matrimonio non è l'arrivo. È solo la linea di partenza, ok?""","""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?""","""Find happiness, you two. Marriage isn't the goal. It's just the starting line, okay?"""
Ushiromiya Maria,"""Uu-uu-uu-! Congratulations, congratulations!!"" ","""Uu‐uu‐uu! Congratulations, congratulations!!""","""Uu-uu-uu-! Congratulations, congratulations!!""",「うーうーうー！　おめでとーおめでとー！！」,「うーうーうー！　おめでとーおめでとー！！」,"""У‐у, у‐у, у‐у! Поздравляю, поздравляю!""","""Uu‐uu‐uu! Parabéns, parabéns!!""","""Uu‐uu‐uu! Congratulations, congratulations!!""",「嗚——嗚——嗚——！恭喜恭喜！！」,「呜——呜——呜——！恭喜恭喜！！」,"""Uu‐uu‐uu! Congratulations, congratulations!!""","""Uu-uu-uu-! Congratulazioni, congratulazioni!!""","""Uu‐uu‐uu! Congratulations, congratulations!!""","""Uu‐uu‐uu! Congratulations, congratulations!!"""
Sakutarou,"""Uryu-!! Congratulaaaaaaatioons!!!"" ","""Uryuu!! Congratulaaaaaaatioons!!!""","""Uryu-!! Congratulaaaaaaatioons!!!""",「うりゅー！！　おめでとぉおーーーー！！！」,「うりゅー！！　おめでとぉおーーーー！！！」,"""Урю! Поздравля‐а‐а‐а‐аю!!!""","""Uryuu!! Parabénnnnnnssssssss!!!""","""Uryuu!! Congratulaaaaaaatioons!!!""",「嗚溜！！恭喜————！！！」,「呜溜！！恭喜————！！！」,"""Uryuu!! Congratulaaaaaaatioons!!!""","""Uryu!! Congratulaaaaaaaziooni!!!""","""Uryuu!! Congratulaaaaaaatioons!!!""","""Uryuu!! Congratulaaaaaaatioons!!!"""
Kanon,"""We mustn't lose either."" ","""We can't let them beat us, can we?""","""We mustn't lose either.""",「僕たちも、負けてられないですね。」,「僕たちも、負けてられないですね」,"""Мы тоже не должны уступать.""","""Não podemos perder para eles, certo?""","""We can't let them beat us, can we?""",「我們也不能輸呢。」,「我们也不能输呢。」,"""We can't let them beat us, can we?""","""Anche noi non dobbiamo perdere.""","""We can't let them beat us, can we?""","""We can't let them beat us, can we?"""
Ushiromiya Jessica,"""Heh, heheheheheheh...!! Y-Yeah, no way we're losing, dammiiiiiiiiiiit!!"" ","""Heh, heheheheheheh...!! Y‐yeah, no way we're losing, dammii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}it!!""","""Heh, heheheheheheh...!! Y, yeah, no way we're losing, dammiiiiiiiiiiit!!""",「へ、へへへへへ…！！　ぜ、ぜってー負けねーぜ、畜生ぉおおおおおお！！」,「へ、へへへへへ…！！　ぜ、ぜってー負けねーぜ、畜生ぉおおおおおお！！」,"""Хех, хе‐хе‐хе‐хе‐хех!.. Д‐да, мы ни за что не уступим, чёрт подери‐и‐и‐и!!!""","""Heh, heheheheheheh...!! S‐Sim, de jeito nenhum que vamos perder, merda{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}aa!!""","""Heh, heheheheheheh...!! Y‐yeah, no way we're losing, dammii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}it!!""",「嘿、嘿嘿嘿嘿嘿…！！絕、絕對不會輸的，混蛋啊啊啊啊啊啊啊！！」,「嘿、嘿嘿嘿嘿嘿…！！绝、绝对不会输的，混蛋啊啊啊啊啊啊啊！！」,"""Heh, heheheheheheh...!! Y‐yeah, no way we're losing, dammii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}it!!""","""Heh, heheheheheheh...!! G-Già, impossibile che perdiamo, dannaaaaziooooneee!!""","""Heh, heheheheheheh...!! Y‐yeah, no way we're losing, dammii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}it!!""","""Heh, heheheheheheh...!! Y‐yeah, no way we're losing, dammii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}it!!"""
,"All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance... celebrated the honorees with an even greater applause... ","All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance......celebrated the honorees with even greater applause...","All of the Ushiromiya family, all of the servants, and all of the spirits and demons that were attending celebrated the honorees with an even greater applause...",右代宮家一同も、そして使用人一同も、そして参列のあらゆる神霊も悪魔たちも、さらに盛大な拍手で叙勲者たちを讃えた…。,右代宮家一同も、そして使用人一同も、そして参列のあらゆる神霊も悪魔たちも、さらに盛大な拍手で叙勲者たちを讃えた…。,"Вся семья Уширомия, все слуги, а также приглашённые духи и демоны поздравили награждённых ещё большими аплодисментами...","Toda a família Ushiromiya, todos os serviçais, e todos os espíritos e demônios faziam‐se presentes......celebrando os homenageados com uma grande salva de palmas...","All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance......celebrated the honorees with even greater applause...",右代宮家所有人，還有所有傭人，以及前來觀禮的所有神靈和惡魔，都以更加熱烈的鼓掌聲祝福授勛的人…,右代宫家所有人，还有所有佣人，以及前来观礼的所有神灵和恶魔，都以更加热烈的鼓掌声祝福授勋的人…,"All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance......celebrated the honorees with even greater applause...","Tutta la famiglia Ushiromiya, tutti i domestici e tutti gli spiriti e i demoni che stavano partecipando festeggiarono gli onori con applausi ancora più forte...","All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance......celebrated the honorees with even greater applause...","All of the Ushiromiya family, all of the servants, and all of the spirits and demons in attendance......celebrated the honorees with even greater applause..."
,"And so, ......the curtain closes on the tale woven by the Golden Witch. ","Thus, .........the tale woven by the Golden Witch comes to an end."," With this, .........the curtain closes on the tale woven by the Golden Witch.",これにて、………黄金の魔女によって紡がれる物語は幕を閉じる。,これにて、………黄金の魔女によって紡がれる物語は幕を閉じる。,"На этом...... история, написанная Золотой ведьмой, подходит к концу.","Assim, .........o conto tecido pela Bruxa Dourada chegou ao fim.","Thus, .........the tale woven by the Golden Witch comes to an end.",至此，………黃金魔女所編織的故事落下了帷幕。,至此，………黄金魔女所编织的故事落下了帷幕。,"Thus, .........the tale woven by the Golden Witch comes to an end.",Con questo... cala il sipario sulla storia intrecciata dalla Strega Dorata.,"Thus, .........the tale woven by the Golden Witch comes to an end.","Thus, .........the tale woven by the Golden Witch comes to an end."
,Perhaps we should finish this tale with the epitaph. ,It seems proper to conclude the tale with the epitaph., Perhaps we should finish this tale with the epitaph.,最後は、碑文にて物語を結ぶのが良いだろう。,最後は、碑文にて物語を結ぶのが良いだろう。,"Возможно, стоит закончить её эпитафией.",Parece adequado concluir o conto com o epitáfio.,It seems proper to conclude the tale with the epitaph.,最後，用碑文來為故事作結吧。,最后，用碑文来为故事作结吧。,It seems proper to conclude the tale with the epitaph.,Forse dovremmo concludere questa storia con l'epigrafe.,It seems proper to conclude the tale with the epitaph.,It seems proper to conclude the tale with the epitaph.
,"The following is the passage of the Golden Land, from the epitaph of the Golden Witch. {n}{e:070:The witch shall praise the wise and bestow four treasures. {n}One shall be all the gold from the Golden Land. {n}One shall be the resurrection of all the dead souls. {n}One shall be the resurrection of the love that was lost. {n}One shall be to put the witch to sleep for all time. {n}{n}Sleep peacefully, my beloved witch, {f:5:Beatrice}...} ","The following is the passage on the Golden Land from the Golden Witch's epitaph.{n}{e:070:The witch shall praise the wise, and bestow four treasures.{n}One shall be all of the Golden Land's gold.{n}One resurrects all the dead people's souls.{n}One even revives all the love they possessed.{n}And one for the witch to eternally rest.{n}{n}Rest in peace, my beloved witch, {f:5:Beatrice}......}"," The following is the passage about the Golden Land, from the epitaph of the Golden Witch.{n} The witch shall praise the wise and bestow four treasures.{n} One shall be all the gold from the Golden Land.{n} One shall be the resurrection of all the dead souls.{n} One shall be the resurrection of the love that was lost.{n} One shall be to put the witch to sleep for all time.{n}{n} Sleep peacefully, my most beloved witch, Beatrice......",以下は、黄金の魔女の碑文より、黄金郷の章。{n}魔女は賢者を讃え、四つの宝を与えるだろう。{n}一つは、黄金郷の全ての黄金。{n}一つは、全ての死者の魂を蘇らせ。{n}一つは、失った愛すらも蘇らせる。{n}一つは、魔女を永遠に眠りにつかせよう。{n}{n}安らかに眠れ、我が最愛の魔女ベアトリーチェ……。,以下は、黄金の魔女の碑文より、黄金郷の章。{n}{e:070:魔女は賢者を讃え、四つの宝を与えるだろう。{n}一つは、黄金郷の全ての黄金。{n}一つは、全ての死者の魂を蘇らせ。{n}一つは、失った愛すらも蘇らせる。{n}一つは、魔女を永遠に眠りにつかせよう。{n}{n}安らかに眠れ、我が最愛の魔女ベアトリーチェ……。},"Далее идёт отрывок о Золотой Земле из эпитафии Золотой ведьмы.{n}{e:070:Похвалит ведьма мудрых и вручит им четыре дара.{n}Первый — всё золото, что в Золотой Земле.{n} Второй — из праха мёртвых воскрешение.{n} Третий — возвращение утраченной любви.{n} Четвёртый — ведьме сном забыться вечным.{n}{n}Спи спокойно, моя ненаглядная ведьма, {f:5:Беатриче}......}","A seguinte passagem sobre a Terra Dourada, retirado do Epitáfio da Bruxa Dourada.{n}{e:070:A bruxa elogiará o sábio, e lhe concederá quatro tesouros..{n}Um deve ser todo ouro da Terra Dourada.{n}Um deve ser a ressurreição da alma de todos que foram mortos{n}Um deve ser a ressurreição do amor perdido.{n}Um deve ser colocar a bruxa para dormir por toda a eternidade..{n}{n}Descanse em paz, minha amada bruxa, {f:5:Beatrice}......}","The following is the passage on the Golden Land from the Golden Witch's epitaph.{n}{e:070:The witch shall praise the wise, and bestow four treasures.{n}One shall be all of the Golden Land's gold.{n}One resurrects all the dead people's souls.{n}One even revives all the love they possessed.{n}And one for the witch to eternally rest.{n}{n}Rest in peace, my beloved witch, {f:5:Beatrice}......}",以下為，出自黃金魔女的碑文，為其中的黃金鄉之章。{n}{e:070:魔女定將讚頌賢者，授予四樣寶物。{n}一是，黃金鄉之中的全部黃金。{n}一是，令所有死者的靈魂復甦。{n}一是，就連已逝的愛也會復甦。{n}一是，使魔女進入永遠的沉眠。{n}{n}安寧地睡吧，吾最愛的魔女貝阿朵莉切……},以下为，出自黄金魔女的碑文，为其中的黄金乡之章。{n}{e:070:魔女定将赞颂贤者，授予四样宝物。{n}一是，黄金乡之中的全部黄金。{n}一是，令所有死者的灵魂复苏。{n}一是，就连已逝的爱也会复苏。{n}一是，使魔女进入永远的沉眠。{n}{n}安宁地睡吧，吾最爱的魔女贝阿朵莉切……},"The following is the passage on the Golden Land from the Golden Witch's epitaph.{n}{e:070:The witch shall praise the wise, and bestow four treasures.{n}One shall be all of the Golden Land's gold.{n}One resurrects all the dead people's souls.{n}One even revives all the love they possessed.{n}And one for the witch to eternally rest.{n}{n}Rest in peace, my beloved witch, {f:5:Beatrice}......}","Ciò che segue è il passaggio riguardo la Terra Dorata, dall'epigrafe della Strega Dorata. {n}La strega loderà il saggio, e gli donerà quattro tesori. {n}Uno sarà tutto l'oro della Terra Dorata. {n}Uno sarà la resurrezione di tutte le anime dei morti. {n}Uno sarà la resurrezione dell'amore che era andato perduto. {n}Uno sarà mettere a dormire la strega per l'eternità. {n}{n}Dormi in pace, mia benamata strega, Beatrice...","The following is the passage on the Golden Land from the Golden Witch's epitaph.{n}{e:070:The witch shall praise the wise, and bestow four treasures.{n}One shall be all of the Golden Land's gold.{n}One resurrects all the dead people's souls.{n}One even revives all the love they possessed.{n}And one for the witch to eternally rest.{n}{n}Rest in peace, my beloved witch, {f:5:Beatrice}......}","The following is the passage on the Golden Land from the Golden Witch's epitaph.{n}{e:070:The witch shall praise the wise, and bestow four treasures.{n}One shall be all of the Golden Land's gold.{n}One resurrects all the dead people's souls.{n}One even revives all the love they possessed.{n}And one for the witch to eternally rest.{n}{n}Rest in peace, my beloved witch, {f:5:Beatrice}......}"
Ushiromiya Ange,"""...... ...So, this means Beato was satisfied and put to sleep...?"" ","""........................ ......So, this means Beato now rests fulfilled...?""","""..................So, this means Beato was satisfied and put to sleep...?""",「……………………。……これで、ベアトは満足して、眠りについたってこと…？」,「……………………。……これで、ベアトは満足して、眠りについたってこと…？」,"""..................Вот что значит дать Беато обрести покой?..""","""........................ ......Então, isso significa que agora a Beato pode descansar para sempre...?""","""........................ ......So, this means Beato now rests fulfilled...?""",「…………………………這樣，貝阿朵就得到滿足，就此長眠了…？」,「…………………………这样，贝阿朵就得到满足，就此长眠了…？」,"""........................ ......So, this means Beato now rests fulfilled...?""","""... Perciò, questo significa che Beato è stata contentata e messa a dormire...?""","""........................ ......So, this means Beato now rests fulfilled...?""","""........................ ......So, this means Beato now rests fulfilled...?"""
{f:5:Featherine},"""That interpretation is probably appropriate..."" ","""That interpretation is probably appropriate...""","""That interpretation is probably appropriate...""",「そう解釈するのが妥当であろう…。」,「そう解釈するのが妥当であろう…」,"""Допустимое толкование...""","""Esta provavelmente é uma interpretação apropriada...""","""That interpretation is probably appropriate...""",「這麼解釋比較妥當吧…」,「这么解释比较妥当吧…」,"""That interpretation is probably appropriate...""","""Quell'interpretazione è probabilmente appropriata...""","""That interpretation is probably appropriate...""","""That interpretation is probably appropriate..."""
Ushiromiya Ange,"""And? Now that the game's over, Onii-chan will be released, right? ...What will he do next?"" ","""And? Now that the game is over, Onii‐chan will be released, right? ......What will happen to him?""","""And? Now that the game is over, Onii-chan will be released, right? ......What will happen to him?""",「それで？　ゲームはお開きになったから、お兄ちゃんは解放されるんでしょ？　……お兄ちゃんはどうなるの？」,「それで？　ゲームはお開きになったから、お兄ちゃんは解放されるんでしょ？　……お兄ちゃんはどうなるの？」,"""И? Раз игра закончена, братик освободится? ......Что с ним будет?""","""E? Agora que o jogo terminou, o onii‐chan finalmente vai ser libertado, certo? ......O que vai acontecer com ele?""","""And? Now that the game is over, Onii‐chan will be released, right? ......What will happen to him?""",「然後呢？遊戲結束的話，哥哥就會被釋放了吧？……哥哥會怎麼樣？」,「然后呢？游戏结束的话，哥哥就会被释放了吧？……哥哥会怎么样？」,"""And? Now that the game is over, Onii‐chan will be released, right? ......What will happen to him?""","""E? Ora che il gioco è finito, Onii-chan verrà liberato, giusto? ... Che cosa gli succederà?""","""And? Now that the game is over, Onii‐chan will be released, right? ......What will happen to him?""","""And? Now that the game is over, Onii‐chan will be released, right? ......What will happen to him?"""
{f:5:Featherine},"""...Who knows? ......The book of this Fragment tells no more of the story."" ","""......Well, I wonder. .........The book of this fragment tells no more of the story.""","""......Well, I wonder. .........The book of this Fragment tells no more of the story.""",「……さて、どうなるやら。………そのカケラの書物は、そこまでの物語しか記しておらぬようだ。」,「……さて、どうなるやら。………そのカケラの書物は、そこまでの物語しか記しておらぬようだ」,"""......Хотелось бы знать. .........Книга этого фрагмента не рассказала больше.""","""......Bem, o que será? .........O livro deste Fragmento não conta mais nada sobre a história.""","""......Well, I wonder. .........The book of this fragment tells no more of the story.""",「……誰知道會怎麼樣呢？………這一碎片的書中，似乎只記載了到此為止的故事。」,「……谁知道会怎么样呢？………这一碎片的书中，似乎只记载了到此为止的故事。」,"""......Well, I wonder. .........The book of this fragment tells no more of the story.""","""... Beh, chissà. Il libro di questo Frammento non racconta più niente della storia.""","""......Well, I wonder. .........The book of this fragment tells no more of the story.""","""......Well, I wonder. .........The book of this fragment tells no more of the story."""
Ushiromiya Ange,"""......So, in the end, we don't even get to see what comes next for him. ........."" ","""............So, in the end, we don't even find out what happens to Onii‐chan. ..................""",""".........So, in the end, we don't even find out what happens to Onii-chan. ............""",「…………お兄ちゃんがどうなるか、結局、わからずじまいじゃない。………………。」,「…………お兄ちゃんがどうなるか、結局、わからずじまいじゃない。………………」,""".........Так в итоге мы даже не узнали, что с ним произошло............""","""............Então, no fim, nós não descobrimos o que aconteceu com o onii‐chan. ..................""","""............So, in the end, we don't even find out what happens to Onii‐chan. ..................""",「…………哥哥到底怎麼樣了，結果最後還是沒搞清楚啊。………………」,「…………哥哥到底怎么样了，结果最后还是没搞清楚啊。………………」,"""............So, in the end, we don't even find out what happens to Onii‐chan. ..................""","""... Quindi, alla fine, noi non scopriamo nemmeno ciò che succede a Onii-chan. ...""","""............So, in the end, we don't even find out what happens to Onii‐chan. ..................""","""............So, in the end, we don't even find out what happens to Onii‐chan. .................."""
,...Nothing comes next for him. ,......It's not as though anything will come out of it anyway.,......It's not as though anything will happen.,……別に、どうにもならない。,……別に、どうにもならない。,......Но ничего и не должно произойти.,......Não é como se qualquer coisa fosse vir disso mesmo.,......It's not as though anything will come out of it anyway.,……也沒有怎麼樣。,……也没有怎么样。,......It's not as though anything will come out of it anyway.,... Non è che non succede niente.,......It's not as though anything will come out of it anyway.,......It's not as though anything will come out of it anyway.
