Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ronove,"""Certainly. Then, I will rest for a while. Pukkukukuku...""","""Certainly. Then I shall rest for the time being. Pukukukuku..."" ","""Certainly. Then, I will rest for a while. Pu kukukuku...""",「かしこまりました。それではしばしのお暇をいただきます。ぷっくくくく…。」,「かしこまりました。それではしばしのお暇をいただきます。ぷっくくくく…」,"""Слушаюсь. Тогда я пока отдохну. Пу‐ку‐ку‐ку‐ку...""","""Certamente. Então, vou descansar por um tempo. Pukkukukuku...""",「遵命。那么，请容我领受片刻闲暇时光。嗯、哼哼哼哼…」,「遵命。那麼，請容我領受片刻閑暇時光。嗯、哼哼哼哼…」,"""Certamente. Allora, riposerò per un poco. Pu kukukuku...""","""Certainly. Then, I will rest for a while. Pukkukukuku...""","""Como ordene. Entonces, me tomaré un descanso. Pu ku ku ku ku...""","""ﺣﺎﺿﺮ. ﺳﺄﻏﺎﺩﺭ ﻷﺭﺗﺎﺡ ﻣﺆﻗﺘًﺎ، ﺑﻮﻛﻮﻛﻮﻛﻮﻛﻮ...""","""Certainly. Then, I will rest for a while. Pukkukukuku...""","""Certainly. Then, I will rest for a while. Pukkukukuku...""","""Certainly. Then, I will rest for a while. Pukkukukuku..."""
,"Ronove bowed his head, still laughing, and hid himself.","Ronove bowed his head, still laughing, and vanished. ","Ronove bowed his head, still laughing, and hid himself.",ロノウェは、笑いを混じらせたまま頭を下げ、姿を消す。,ロノウェは、笑いを混じらせたまま頭を下げ、姿を消す。,"Склонив голову и продолжая посмеиваться, Ронове скрылся.","Ronove curvou sua cabeça, ainda rindo, e escondeu‐se.",罗诺威笑着低下头，消去了身影。,羅諾威笑著低下頭，消去了身影。,"Ronove chinò la testa, ancora ridendo, e si nascose.","Ronove bowed his head, still laughing, and hid himself.","Ronove inclinó la cabeza, todavía riéndose, y desapareció.",ﺣَﻨَﻰ ﺭﻭﻧﻮﻑ ﺭﺃﺳﻪ، ﻭﺍﺧﺘﻔﻰ ﻭﻫﻮ ﻣﺎ ﻳﺰﺍﻝ ﻳﻀﺤﻚ.,"Ronove bowed his head, still laughing, and hid himself.","Ronove bowed his head, still laughing, and hid himself.","Ronove bowed his head, still laughing, and hid himself."
,"After that, all that remained was the figure of {f:5:Beatrice}, who was grumpy and irritated, and {f:5:Virgilia}, who was coolly enjoying her tea.","After that, all that remained was the grumpy and irritated figure of {f:5:Beatrice}... and {f:5:Virgilia}, who was coolly enjoying her tea. "," After that, all that remained was the figure of Beatrice, who was grumpy and irritated, and Virgilia, who was cooly enjoying her tea.",あとにはカリカリとイラついているベアトリーチェと、涼しげに紅茶を嗜むワルギリアの姿が残った。,あとにはカリカリとイラついているベアトリーチェと、涼しげに紅茶を嗜むワルギリアの姿が残った。,"Остались лишь хмурая и раздражённая {f:5:Беатриче} и {f:5:Вергилия}, спокойно наслаждающаяся чаем.","Depois daquilo, tudo que permaneceu foi a figura de {f:5:Beatrice}, que estava rabugenta e irritada, e {f:5:Virgilia}, que estava friamente aproveitando seu chá.",之后就只剩下了烦躁不安的贝阿朵莉切，与静心品着红茶的瓦尔基莉亚。,之後就只剩下了煩躁不安的貝阿朵莉切，與靜心品著紅茶的瓦爾基莉亞。,"Dopo ciò, tutto quello che rimaneva era la figura di Beatrice, scontrosa e irritata, e Virgilia, che si stava tranquillamente godendo il suo tè.","After that, all that remained was the figure of {f:5:Beatrice}, who was grumpy and irritated, and {f:5:Virgilia}, who was coolly enjoying her tea.","Después, lo único que quedaba era la figura de {f:5:Beatrice}, que estaba gruñona e irritada, y {f:5:Virgilia}, que estaba disfrutando relajadamente de su té.",ﻓﻠَﻢ ﺗﻈﻞَّ ﺳﻮﻯ ﻫﻴﺌﺔ ﺑﻴﺎﺗﺮﻳﺲ ﺍﻟﻌﺎﺑﺴﺔ ﺍﻟﻤﻜﻔﻬﺮﺓ، ﻭ{f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺴﺘﻤﺘﻊ ﺑﺸﺎﻳﻬﺎ ﺑﻜﻞُّ ﻫﺪﻭﺀ.,"After that, all that remained was the figure of {f:5:Beatrice}, who was grumpy and irritated, and {f:5:Virgilia}, who was coolly enjoying her tea.","After that, all that remained was the figure of {f:5:Beatrice}, who was grumpy and irritated, and {f:5:Virgilia}, who was coolly enjoying her tea.","After that, all that remained was the figure of {f:5:Beatrice}, who was grumpy and irritated, and {f:5:Virgilia}, who was coolly enjoying her tea."
{f:5:Virgilia},"""...............When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself.""","""......When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself."" ","""............When you said '{p:1:There are no more than 18 people on this island}', you actually cornered yourself.""",「……………“{p:1:この島に１９人以上いない}”と言った、あの赤が、むしろあなたを追い詰めました。」,「……………“{p:1:この島に１９人以上いない}”と言った、あの赤が、むしろあなたを追い詰めました」,"""............Когда ты сказала '{p:1:На этом острове находятся не более восемнадцати человек}', ты на деле загнала себя в угол.""","""...............Quando você disse ""{p:1:Não há mais que 18 pessoas nesta ilha}"", você acabou por se encurralar.""",「……………你所说的“{p:1:这座岛上不存在第十九人}”的红字，反倒是将你自身逼上了绝路。」,「……………你所說的“{p:1:這座島上不存在第十九人}”的紅字，反倒是將你自身逼上了絕路。」,"""... Quando hai detto ‘{p:1:Non ci sono più di 18 persone su quest'isola}’, ti sei in realtà messa da sola all'angolo.""","""...............When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself.""","""... Cuando dijiste ""{p:1:No hay más de 18 personas en esta isla}"", la verdad es que te acorralaste a ti misma.""","""...............ﺣﺎﺻﺮﺕِ ﻧﻔﺴﻚِ ﺑﻘﻮﻟﻚِ ‘{p:1:ﻻ ﻳﻮﺟﺪ ﺃﻛﺜﺮ ﻣﻦ 81 ﺷﺨﺼًﺎ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ}‘.""","""...............When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself.""","""...............When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself.""","""...............When you said ""{p:1:There are no more than 18 people on this island}"", you actually cornered yourself."""
{f:5:Beatrice},""".........I thought so... ............I thought it might have been a {i:little} too early, but... ......I guess it really was......""","""......I knew it... ......I did have this feeling it might be a bit too early... I suppose that was right after all, wasn't it?"" ",""".........I thought so............I thought it might have been a little too early, but.........was it really too early after all......?""",「………やっぱりなぁ…。…………ちょっと早いかなぁとは思ったんだが…。……やっぱ早かったかなぁ……。」,「………やっぱりなぁ…。…………ちょっと早いかなぁとは思ったんだが…。……やっぱ早かったかなぁ……」,""".........Я так и думала... ............Мне казалось, что для этого ещё рановато, но... Неужели и впрямь рано?""",""".........Realmente... ............Eu pensei que podia ter sido um {i:pouco} cedo demais, mas... ......Acho que realmente foi......""",「………果然呢…。…………妾身就在想，会不会有点早了…。……果然是太早了吗……？」,「………果然呢…。…………妾身就在想，會不會有點早了…。……果然是太早了嗎……？」,"""... Ci ho pensato... ho pensato che potesse essere un po' troppo presto, ma... lo era davvero dopotutto...?""",""".........I thought so... ............I thought it might have been a {i:little} too early, but... ......I guess it really was......""","""... Me lo imaginaba... Pensé que podría haber sido un {i:poco} demasiado pronto, pero... Supongo que realmente fue demasiado pronto...""",""".........ﺃﻋﻠﻢ... ............ﺗﻮﻗَّﻌﺖُ ﻓﻌﻼً ﺃﻥ ﺃﻛﻮﻥ {i:ﺗﺴﺮَّﻋﺖ}  ﻗﺒﻞ ﺍﻷﻭﺍﻥ... ......ﻭﺃﻇﻦُّ ﺗﻮﻗﻌﻲ ﻗﺪ ﺻﺪﻕ......""",""".........I thought so... ............I thought it might have been a {i:little} too early, but... ......I guess it really was......""",""".........I thought so... ............I thought it might have been a {i:little} too early, but... ......I guess it really was......""",""".........I thought so... ............I thought it might have been a {i:little} too early, but... ......I guess it really was......"""
{f:5:Virgilia},"""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead.""","""If you had led him further astray first, things might have been different, but as it was, that trump card was a real waste. You ended up rousing him instead."" ","""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead.""",「彼をもっと迷走させてからならともかく。まったくにもって無駄な切り札でしたよ。むしろ彼を奮起させてしまいました。」,「彼をもっと迷走させてからならともかく。まったくにもって無駄な切り札でしたよ。むしろ彼を奮起させてしまいました」,"""Если бы ты заранее увела его в сторону, всё могло бы сложиться иначе, но этот козырь оказался напрасным. Ты лишь подхлестнула его.""","""Se você tivesse guiado‐o ainda mais para longe de antemão, as coisas poderiam ter sido diferentes, mas realmente foi um trunfo fútil. Ao invés disso, você o agitou.""",「如果你事先让他更进一步地迷茫彷徨，那就另当别论了。这样实在是成了一张毫无用处的王牌哟。反而使他奋起了。」,「如果你事先讓他更進一步地迷茫彷徨，那就另當別論了。這樣實在是成了一張毫無用處的王牌喲。反而使他奮起了。」,"""Se tu lo avessi prima portato ulteriormente fuori strada, le cose sarebbero potute andare diversamente, ma è stata davvero un inutile asso nella manica. {n}Lo hai invece scatenato.""","""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead.""","""Si lo hubieras engañado antes, las cosas habrían sido diferentes, pero la verdad es que fue una carta trampa infructuosa. En vez de eso, lo provocaste.""","""ﻟﺮﺑَّﻤﺎ ﺍﺧﺘﻠﻒ ﺍﻷﻣﺮ ﻟﻮ ﺿﻠَّﻠﺘِﻪ ﺃﻛﺜﺮ ﺃﻭﻻً، ﻟﻜﻨَّﻚِ ﺃﻫﺪﺭﺕِ ﻭﺭﻗﺘﻚِ ﺍﻟﺮﺍﺑﺤﺔ ﺑﻬﺬﺍ ﺑﻼ ﻃﺎﺋﻞ، ﻭﺳﺎﻋﺪﺗِﻪ ﺃﻛﺜﺮ.""","""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead.""","""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead.""","""If you had led him further astray beforehand, things might have been different, but it really was a futile trump card. You stirred him up instead."""
,"In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting any of the 18.","In addition to denying the witch, Battler had possessed a second victory condition, one of explaining everything without suspecting one of the 18. ","In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting someone of the 18.",戦人は魔女を否定するという本来の勝利目的に加え、１８人の誰も疑わずに解決したいという異なる勝利目的も持っていた。,戦人は魔女を否定するという本来の勝利目的に加え、１８人の誰も疑わずに解決したいという異なる勝利目的も持っていた。,"В дополнение к условию победы, заключающемуся в отрицании ведьмы, Баттлер цеплялся за другое условие победы, поскольку хотел всё объяснить, не подозревая кого‐либо из восемнадцати.","Em adição à condição de vitória dele de negar a bruxa, Battler tinha se agarrado a uma condição de vitória diferente, já que ele queria explicar as coisas sem suspeitar de nenhum dos 18.",战人除去原先的“否定魔女”的胜利目标外，还有着另一个“想在不怀疑十八人中的任何人的前提下，解决问题”的胜利目标。,戰人除去原先的“否定魔女”的勝利目標外，還有著另一個“想在不懷疑十八人中的任何人的前提下，解決問題”的勝利目標。,"In aggiunta alla sua condizione di vittoria di negare la strega, Battler doveva tenerne anche una diversa, dato che voleva spiegare le cose senza sospettare di qualcuno dei 18.","In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting any of the 18.","Además de su condición de victoria de negar a la bruja, Battler se había aferrado a una condición de victoria diferente, ya que había querido explicar las cosas sin sospechar de ninguno de los 18.",ﻛﺎﻥ ﻳﻘﻴِّﺪ ﺑﺎﺗﻠﺮ ﺷﺮﻁٌ ﺛﺎﻥٍ ﻟﻠﻨﺼﺮ ﻏﻴﺮ ﺇﻧﻜﺎﺭ ﺍﻟﺴﺎﺣﺮﺓ، ﻭﻫﻮ ﺗﻔﺴﻴﺮ ﻛﻞ ﻣﺎ ﺣﺪﺙ ﺩﻭﻥ ﺍﻻﺷﺘﺒﺎﻩ ﺑﺄﻱٍّ ﻣِﻦ ﺍﻟـ81.,"In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting any of the 18.","In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting any of the 18.","In addition to his victory condition of denying the witch, Battler had held onto a different victory condition, since he had wanted to explain things without suspecting any of the 18."
,Hadn't he been at his weakest when he was being tossed about by these two opposing goals?,"It was at that point, when he'd been tossed about by two opposing goals, that his heart should have been at its weakest. ", Hadn't he been weakest when he had been tossed about by two opposing goals? ,その相対する２つの目的に翻弄されている時こそが、彼のもっとも弱い瞬間だったはず。,その相対する２つの目的に翻弄されている時こそが、彼のもっとも弱い瞬間だったはず。,"Не был ли он слабее всего, когда метался между двумя противоположными целями?",Ele não estava mais fraco quando estava sendo atirado por aí por essas duas metas opostas?,在他受这相对立的两个目标摆布之时，正是他最为脆弱的瞬间。,在他受這相對立的兩個目標擺佈之時，正是他最為脆弱的瞬間。,Non era forse più debole quando era sballottato tra due obiettivi opposti?,Hadn't he been at his weakest when he was being tossed about by these two opposing goals?,¿No había estado en su momento más débil cuando le zarandeaban esos dos objetivos opuestos?,ﻛﺎﻥ ﻗﻠﺒﻪ ﻓﻲ ﺃﺿﻌﻒ ﺣﺎﻻﺗﻪ ﻭﻫﻮ ﻳﺘﺨﺒَّﻂ ﺑﻴﻦ ﻫﺬﻳﻦ ﺍﻟﻬﺪﻓﻴﻦ ﺍﻟﻤﺘﻌﺎﺭﺿﻴﻦ.,Hadn't he been at his weakest when he was being tossed about by these two opposing goals?,Hadn't he been at his weakest when he was being tossed about by these two opposing goals?,Hadn't he been at his weakest when he was being tossed about by these two opposing goals?
,"However, {f:5:Beatrice} had used the red carelessly, and had proclaimed that there were no more than 18 people.","However, {f:5:Beatrice} had used the red carelessly, proclaiming that there were no more than 18 people. ","However, Beatrice had used the red carelessly, and had proclaimed that there were no more than 18 people.",しかし、ベアトリーチェが軽々しく赤を使い、１９人以上いないと宣言してしまった。,しかし、ベアトリーチェが軽々しく赤を使い、１９人以上いないと宣言してしまった。,"Однако {f:5:Беатриче} опрометчиво воспользовалась красным, заявив, что на острове находятся не более восемнадцати человек.","Porém, {f:5:Beatrice} havia usado o vermelho descuidadamente, e tinha proclamado que não havia mais que 18 pessoas.",可是，贝阿朵莉切轻率地使用了红字，宣言了没有第十九人。,可是，貝阿朵莉切輕率地使用了紅字，宣言了沒有第十九人。,"Tuttavia, Beatrice aveva usato il rosso con noncuranza, e aveva proclamato che non c'erano più di 18 persone.","However, {f:5:Beatrice} had used the red carelessly, and had proclaimed that there were no more than 18 people.","Sin embargo, {f:5:Beatrice} había usado el rojo descuidadamente, y había proclamado que no había más de 18 personas.",ﻟﻜﻦَّ ﺑﻴﺎﺗﺮﻳﺲ ﺍﺳﺘﺨﺪﻣﺖ ﺍﻷﺣﻤﺮ ﺑﺈﻫﻤﺎﻝ ﻭﺻﺮَّﺣَﺖ ﺃﻻ ﻭﺟﻮﺩ ﻷﻛﺜﺮ ﻣﻦ 81 ﺷﺨﺼًﺎ.,"However, {f:5:Beatrice} had used the red carelessly, and had proclaimed that there were no more than 18 people.","However, {f:5:Beatrice} had used the red carelessly, and had proclaimed that there were no more than 18 people.","However, {f:5:Beatrice} had used the red carelessly, and had proclaimed that there were no more than 18 people."
,"...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that.","...Because of that, Battler had been forced to suspect one of the 18, ......and he had finally begun to build up the resolve he needed to accept that. ","...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that.",…その為、戦人は１８人を疑わざるを得なくなり、………それを受け容れる覚悟が、徐々に出来始めている。,…その為、戦人は１８人を疑わざるを得なくなり、………それを受け容れる覚悟が、徐々に出来始めている。,"...Из‐за этого Баттлер был вынужден подозревать одного из восемнадцати... И, в конце концов, набрался достаточно решимости, чтобы смириться с этим.","...Por causa disso, Battler tinha sido forçado a suspeitar de um dos 18, .........e finalmente começado a construir a prontidão que ele precisava para aceitar isso.",…因此，战人不得不去怀疑十八人，………开始渐渐有了将此接受的觉悟。,…因此，戰人不得不去懷疑十八人，………開始漸漸有了將此接受的覺悟。,"... Perciò, Battler era stato obbligato a sospettare di uno dei 18... e aveva finalmente iniziato a costruirsi la risolutezza di cui aveva bisogno per accettarlo.","...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that.","... Debido a eso, Battler se había visto obligado a sospechar de uno de los 18... y finalmente había empezado a alcanzar el grado de preparación que le hacía falta para aceptarlo.",...ﻭﻟﻬﺬﺍ ﻟَﻢ ﻳﻌﺪ ﺃﻣﺎﻡ ﺑﺎﺗﻠﺮ ﺧﻴﺎﺭٌ ﺇﻻ ﺍﺗﻬﺎﻡ ﺃﺣﺪ ﺍﻟـ81، .........ﻓﺒﺪﺃ ﻳﺴﺘﺠﻤﻊ ﺍﻟﺸﺠﺎﻋﺔ ﺍﻟﻜﺎﻓﻴﺔ ﻟﺘﻘﺒُّﻞ ﻫﺬﻩ ﺍﻟﻨﺘﻴﺠﺔ.,"...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that.","...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that.","...Because of that, Battler had been forced to suspect one of the 18, .........and he had finally begun to build up the readiness that he needed to accept that."
,"Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china.","Battler was stubborn, but that was exactly why fissures would run all through him, like breaking china, when he was struck in a fragile spot. "," Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china.",戦人は頑固だが、だからこそ脆い部分を突いた時、まるで壊れかけた瀬戸物のように、一気に亀裂を走らせてしまう。,戦人は頑固だが、だからこそ脆い部分を突いた時、まるで壊れかけた瀬戸物のように、一気に亀裂を走らせてしまう。,"Баттлер был упрям, но это упрямство делало его хрупким, как китайский фарфор, покрывающийся трещинами от каждого удара.","Battler era teimoso, mas por causa disso, quando ele era atingido onde era frágil, fissuras rachariam por ele todo, como porcelana quebrando.",虽然战人很顽固，但正因如此，才会在被戳到脆弱之处时，犹如快碎了的陶瓷般，一口气地龟裂开来。,雖然戰人很頑固，但正因如此，才會在被戳到脆弱之處時，猶如快碎了的陶瓷般，一口氣地龜裂開來。,"Battler era testardo, ma proprio per questo, se colpito quando era debole, si sarebbero create spaccature su ogni parte di lui, come porcellana che sta per rompersi.","Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china.","Battler era testarudo, y por eso, cuando le pegaban donde era frágil, se le agrietaban fisuras por todas partes, como si se rompiera porcelana.",ﺑﺎﺗﻠﺮ ﻋﻨﻴﺪ، ﻭﻟﻬﺬﺍ ﻳﻜﻮﻥ ﻛﺴﻮﺭ ﺍﻟﺼﻴﻦ ﺍﻟﻌﻈﻴﻢ، ﻓﻜﻠَّﻤﺎ ﺿﺮﺑﺘُﻪ ﻓﻲ ﻣﻮﻃِﻦ ﻫﺸﺎﺷﺘﻪ ﺗﺨﻠﻠﺘﻪ ﺍﻟﺸﻘﻮﻕ ﻣِﻦ ﻛﻞ ﺟﺎﻧﺐ.,"Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china.","Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china.","Battler was stubborn, but because of that, when he was struck where he was fragile, fissures would crack all over him, like breaking china."
,That itself should have been his greatest weak point...,"That itself should have been his greatest weak point, but... "," That itself should have been his greatest weak point, but...",そここそが最高のウィークポイントだったはずなのだが…。,そここそが最高のウィークポイントだったはずなのだが…。,"Это качество было его самым уязвимым местом, вот только...",Isso em si devia ter sido o maior ponto fraco dele...,这才是最有效的弱点…。,這才是最有效的弱點…。,"Quello in sé sarebbe stato il più grande punto debole, ma...",That itself should have been his greatest weak point...,"Eso mismo debería haber sido su mayor punto débil, pero...",ﺗﻠﻚ ﻛﺎﻧﺖ ﺃﻋﻈﻢ ﻧﻘﺎﻁ ﺿﻌﻔﻪ ﺣﺘَّﻰ ﺍﻵﻥ...,That itself should have been his greatest weak point...,That itself should have been his greatest weak point...,That itself should have been his greatest weak point...
{f:5:Beatrice},""".........Kuuuuuu. ......Maybe I got a bit too careless after my overwhelming victory last time......""","""......Nnnngggg. ...Did I get a little too careless after my complete victory last time...?"" ",""".........Kuuuuuu. ......Did I get a little too careless after my complete victory last time......?""",「………くぅぅぅ。……前回、圧勝だったんで、ちょいと油断が過ぎたかなぁ……。」,「………くぅぅぅ。……前回、圧勝だったんで、ちょいと油断が過ぎたかなぁ……」,""".........Ку‐у‐у‐у‐у‐у. ......Не слишком ли уж мне вскружила голову моя прошлая победа?..""",""".........Kuuuuuu. ......Talvez eu tenha ficado um tanto descuidada demais depois da minha vitória avassaladora da última vez......""",「………咕呜呜呜。……妾身是否是因为上一盘压倒性的胜利，而稍微有点太大意了呢……」,「………咕嗚嗚嗚。……妾身是否是因為上一盤壓倒性的勝利，而稍微有點太大意了呢……」,"""... Kuuuuuu. ... Sono diventata un po' troppo avventata dopo la mia completa vittoria l'ultima volta...?""",""".........Kuuuuuu. ......Maybe I got a bit too careless after my overwhelming victory last time......""","""... Kuuuuuu. Quizá me volví demasiado imprudente tras mi aplastante victoria de la última vez...""",""".........ﻛﻮﻭﻭﻭﻭﻩ. ......ﻟﻌﻠِّﻲ ﺍﻏﺘﺮﺕُ ﺑﻨﻔﺴﻲ ﺑﻌﺪ ﻧﺼﺮﻱ ﺍﻟﺴﺎﺣﻖ ﺍﻟﻤﺮَّﺓ ﺍﻟﻤﺎﺿﻴﺔ......""",""".........Kuuuuuu. ......Maybe I got a bit too careless after my overwhelming victory last time......""",""".........Kuuuuuu. ......Maybe I got a bit too careless after my overwhelming victory last time......""",""".........Kuuuuuu. ......Maybe I got a bit too careless after my overwhelming victory last time......"""
{f:5:Virgilia},"""Yes, you were too careless. ...The last game was a difficult one for Battler‐kun, but it seems...this game will prove a difficult one {i:for you}.""","""Yes, you were too careless. ...The last game was a difficult one for Battler-kun, but it seems this game will become a difficult one {i:for you}."" ","""Yes, you were too careless. ...The last game was a difficult one for Battler-kun, but it seems that this game will become a difficult one for you.""",「えぇ、油断が過ぎましたね。…前回は戦人くんにとって難易度の高いゲームでしたが、どうやら今回は、{i:あなたにとって}難易度の高いゲームになりそうですよ。」,「えぇ、油断が過ぎましたね。…前回は戦人くんにとって難易度の高いゲームでしたが、どうやら今回は、{i:あなたにとって}難易度の高いゲームになりそうですよ」,"""Да, ты повела себя неосмотрительно. ...Прошлая игра была нелёгкой для Баттлера‐куна, но похоже, что эта игра будет нелёгкой {i:уже для тебя}.""","""Sim, você foi descuidada demais. ...O último jogo foi difícil para o Battler‐kun, mas parece...que este jogo se provará difícil {i:para você}.""",「是呢，太大意了哦。…虽然对战人君来说，上一盘是高难度的游戏，但看来，这一回{i:对你来说}，将会成为高难度的游戏呢。」,「是呢，太大意了哦。…雖然對戰人君來說，上一盤是高難度的遊戲，但看來，這一回{i:對你來說}，將會成為高難度的遊戲呢。」,"""Sì, lo sei stata. ... L'ultimo gioco è stato difficile per Battler-kun, ma sembra che questo sarà difficile per te.""","""Yes, you were too careless. ...The last game was a difficult one for Battler‐kun, but it seems...this game will prove a difficult one {i:for you}.""","""Sí, has sido demasiado imprudente... El último juego fue uno difícil para Battler-kun, pero parece que... este juego será uno difícil {i:para ti}.""","""ﻧﻌﻢ، ﻛﻨﺖِ ﻣﻬﻤﻠﺔ. ...ﺷﻘَّﺖ ﺍﻟﻠﻌﺒﺔ ﺍﻟﻤﺎﺿﻴﺔ ﻋﻠﻰ ﺑﺎﺗﻠﺮ-ﻛﻦ، ﻭﻳﺒﺪﻭ...ﺃﻥَّ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ ﺳﺘﺸﻖُّ ﻋﻠﻴﻚِ {i:ﺃﻧﺖِ}.""","""Yes, you were too careless. ...The last game was a difficult one for Battler‐kun, but it seems...this game will prove a difficult one {i:for you}.""","""Yes, you were too careless. ...The last game was a difficult one for Battler‐kun, but it seems...this game will prove a difficult one {i:for you}.""","""Yes, you were too careless. ...The last game was a difficult one for Battler‐kun, but it seems...this game will prove a difficult one {i:for you}."""
{f:5:Beatrice},"""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces.""","""...A broken vase will never return to its original form. ...So, it would be more constructive to think of a next move, rather than regretfully picking up the pieces."" ","""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces.",「……割れた壷は決して元に戻ることはない。…未練がましく欠片を拾うより、他の手を考えた方が建設的というもの。,「……割れた壷は決して元に戻ることはない。…未練がましく欠片を拾うより、他の手を考えた方が建設的というもの」,"""......Разбитая ваза ни за что не вернётся в изначальную форму. ...Так что конструктивней будет подумать над следующим ходом, чем с сожалением подбирать черепки.""","""......Um vaso quebrado definitivamente nunca retornará à sua forma original.{n}...É mais construtivo pensar em seu próximo movimento do que ficar juntando seus pedaços, arrependida, sem saber quando desistir.""",「……摔碎的壶绝不会变回原样。…比起依依不舍地拾起碎片，不如想想别的招数更有建设性。」,「……摔碎的壺絕不會變回原樣。…比起依依不捨地拾起碎片，不如想想別的招數更有建設性。」,"""... Di certo un vaso rotto non tornerà mai alla sua forma originale. ... Quindi sarebbe più costruttivo pensare alla prossima mossa, piuttosto che raccogliere i cocci con rimpianto.","""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces.""","""... Un jarrón roto definitivamente nunca volverá a su forma original... Así que sería más constructivo pensar en el siguiente movimiento, en vez de recoger las piezas lamentándose.""","""...ﻟﻦ ﺗﻌﻮﺩ ﺍﻟﺠﺮَّﺓ ﺍﻟﻤﻜﺴﻮﺭﺓ ﺃﺑﺪًﺍ ﺇﻟﻰ ﺃﺻﻠﻬﺎ، ...ﻓﺤﺮﻱٌّ ﺃﻥ ﺃﻓﻜِّﺮ ﻓﻲ ﺧﻄﻮﺗﻲ ﺍﻟﺘﺎﻟﻴﺔ ﺑﺪﻝ ﺍﻟﺘﺄﺳُّﻒ ﻭﻟﻤﻠﻤﺔ ﺍﻟﺸﻈﺎﻳﺎ.""","""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces.""","""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces.""","""......A broken vase will definitely never return to its original form. ...So it would be more constructive to think of the next move, rather than regretfully picking up the pieces."""
