Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Eva,"""Nii-san and Rudolf sure are tough. Maybe it's just youth in Rosa's case? ......Just a bit after midnight, the two of us were so tired that we headed back to bed, though I do remember that Nii-san and the rest were still having a heated discussion at that point. ......Men certainly are unpleasant when they get all fired up."" ","""Nii‐san and Rudolf sure are tough. And maybe it's just youth in Rosa's case? ......The two of us were so tired that we had to go back to bed just after midnight. I do remember that Nii‐san and the rest were still having a heated discussion at that point. ......Men sure are nasty when they get excited.""","""Nii-san and Rudolf sure are tough. Maybe it's just youth in Rosa's case? ......The two of us were so tired that we had to go back to bed just after midnight. I do remember that Nii-san and the rest were still having a heated discussion at that point. ......Men sure are nasty when they get excited.""",「兄さんも留弗夫もタフねぇ。楼座の場合は若さかしら？　……私たち、昨夜の２４時過ぎにはもう眠くてベッドに戻らせてもらったんだけど。確かにあの時点でもまだ兄さんたちは熱論を交わしてたわ。……男って熱くなると嫌ぁねぇ。」,「兄さんも留弗夫もタフねぇ。楼座の場合は若さかしら？　……私たち、昨夜の２４時過ぎにはもう眠くてベッドに戻らせてもらったんだけど。確かにあの時点でもまだ兄さんたちは熱論を交わしてたわ。……男って熱くなると嫌ぁねぇ」,"""Нии‐сан и Рудольф точно крепкие орешки. А в случае с Розой, я думаю, это юность? ......Мы вдвоём настолько вымотались, что вернулись в постель сразу после полуночи. Я помню, что нии‐сан и остальные к этому времени ещё что‐то очень бурно обсуждали. ......Мужчины бывают просто непереносимы, когда взволнованы.""","""O nii‐san e o Rudolf são mesmo resistentes. E talvez para Rosa seja a idade? ......Nós dois estávamos tão cansados que fomos direto para a cama logo depois da meia‐noite. Me lembro que o nii‐san e os outros ainda estavam discutindo fervorosamente naquela hora. ......Homens são mesmo sórdidos quando se animam.""","""Nii‐san and Rudolf sure are tough. And maybe it's just youth in Rosa's case? ......The two of us were so tired that we had to go back to bed just after midnight. I do remember that Nii‐san and the rest were still having a heated discussion at that point. ......Men sure are nasty when they get excited.""",「哥和留弗夫也真頑強呢。至於樓座，是因為年輕吧？……我們昨晚過了二十四點就困得上床睡覺去了。確實那時候哥他們還在熱烈討論著呢。……男人起勁起來可真是討厭啊。」,「哥和留弗夫也真顽强呢。至于楼座，是因为年轻吧？……我们昨晚过了二十四点就困得上床睡觉去了。确实那时候哥他们还在热烈讨论着呢。……男人起劲起来可真是讨厌啊。」,"""Nii-san and Rudolf sure are tough. Maybe it's just youth in Rosa's case? ......Just a bit after midnight, the two of us were so tired that we headed back to bed, though I do remember that Nii-san and the rest were still having a heated discussion at that point. ......Men certainly are unpleasant when they get all fired up."" ","""Certo che Nii-san e Rudolf sono resistenti. Forse nel caso di Rosa è solo giovinezza? ... Noi due eravamo così stanchi che siamo andati a letto poco dopo la mezzanotte. Ricordo che Nii-san e gli altri stavano ancora avendo un'accesa discussione a quel punto. ... Gli uomini danno una vista pietosa quando si esaltano.""","""Certo che Rudolf e il mio fratellone sono cocciuti. Forse Rosa ci riesce perché è giovane...? Noi due eravamo già assonnati dopo la mezzanotte, e siamo andati a dormire. Il fratellone e gli altri stavano ancora litigando in maniera accesa... Non sopporto gli uomini quando si infuriano.""","""Nii-san ve Rudolf kesinlikle sağlamlar. Ve belki Rosa'nın durumu da gençliğinden dolayıdır? ......İkimiz de o kadar yorgunduk ki gece yarısından hemen sonra yataklarımıza dönmek zorunda kaldık. O sırada Nii-san ve diğerlerinin hala hararetli bir tartışma içinde olduklarını hatırlıyorum. ......Erkekler heyecanlandıklarında çok edepsiz oluyorlar."""
,"Natsuhi snorted, her face still blank. ","Natsuhi snorted, her face still blank.","Natsuhi snorted, her face still blank.",夏妃は無表情のまま鼻で笑う。,夏妃は無表情のまま鼻で笑う。,"Нацухи фыркнула, сохраняя бесстрастное выражение на лице.","Natsuhi bufou, com seu rosto ainda inexpressivo.","Natsuhi snorted, her face still blank.",夏妃面無表情地用鼻子冷笑了一聲。,夏妃面无表情地用鼻子冷笑了一声。,"Natsuhi snorted, her face still blank. ","Natsuhi sospirò, con la faccia ancora pallida.","Natsuhi rise sprezzante, col suo volto che rimase inespressivo.","Natsuhi homurdandı, yüzü hala boştu."
Ushiromiya Natsuhi,"""Kanon, search outside. If you find Gohda, tell him to return immediately and begin preparing breakfast."" ","""Kanon, search outside. If you find Gohda, tell him to return immediately and begin preparations for breakfast.""","""Kanon, search outside. If you find Gohda, tell him to return immediately and begin preparations for breakfast.""",「嘉音、表を探してらっしゃい。郷田を見つけたら、すぐに戻って朝食の準備をするよう伝えなさい。」,「嘉音、表を探してらっしゃい。郷田を見つけたら、すぐに戻って朝食の準備をするよう伝えなさい」,"""Канон, поищи снаружи. Если ты найдёшь Году, то скажи ему немедленно возвращаться и приступать к приготовлению завтрака.""","""Kanon, procure lá fora. Se encontrar o Gohda, diga a ele para voltar imediatamente e começar a preparar o café da manhã.""","""Kanon, search outside. If you find Gohda, tell him to return immediately and begin preparations for breakfast.""",「嘉音，去外面找找。要是看到了鄉田，就叫他馬上回來準備早餐。」,「嘉音，去外面找找。要是看到了乡田，就叫他马上回来准备早餐。」,"""Kanon, search outside. If you find Gohda, tell him to return immediately and begin preparing breakfast."" ","""Kanon, cercali fuori. Se trovi Gohda, digli di tornare immediatamente e di cominciare i preparativi per la colazione.""","""Kanon, cercali fuori. Se trovi Gouda, digli di tornare immediatamente e di preparare la colazione.""","""Kanon, dışarıyı ara. Gohda'yı bulursan hemen dönmesini ve kahvaltı hazırlıklarına başlamasını söyle."""
Kanon,"""......Certainly."" ","""......Certainly.""","""......Certainly.""",「……かしこまりました。」,「……かしこまりました」,"""......Несомненно.""","""......Certamente.""","""......Certainly.""",「……遵命。」,「……遵命。」,"""......Certainly."" ","""... Certamente.""","""...Come desidera.""","""......Anlaşıldı."""
Ushiromiya Eva,"""Natsuhi nee-san, we don't know for sure that they're outside, do we? Couldn't they also be inside Father's study?"" ","""Natsuhi nee‐san, they aren't necessarily outside, right? Couldn't they also be inside Father's study?""","""Natsuhi nee-san, they aren't necessarily outside, right? Couldn't they also be inside Father's study?""",「夏妃姉さん、表とは限らないわよぅ？　お父様の書斎ってことはないかしら？」,「夏妃姉さん、表とは限らないわよぅ？　お父様の書斎ってことはないかしら？」,"""Нацухи нээ‐сан, они же не обязательно находятся снаружи, верно? Не могут ли они быть в кабинете отца?""","""Natsuhi nee‐san, eles não estão necessariamente lá fora, certo? Não poderiam estar no estúdio do pai?""","""Natsuhi nee‐san, they aren't necessarily outside, right? Couldn't they also be inside Father's study?""",「夏妃姐姐，可不一定是在外面喲？會不會是在爸的書房裡啊？」,「夏妃姐姐，可不一定是在外面哟？会不会是在爸的书房里啊？」,"""Natsuhi nee-san, we don't know for sure that they're outside, do we? Couldn't they also be inside Father's study?"" ","""Natsuhi Nee-san, non sono necessariamente fuori, giusto? Non potrebbero anche essere nello studio di nostro Padre?""","""Natsuhi-san, non sappiamo se siano necessariamente fuori, giusto?{n}Non potrebbero anche essere nello studio di nostro padre?""","""Natsuhi nee-san, illaki dışarıda olmaları gerekmiyor, değil mi? Babamın çalışma odasında olamazlar mı?"""
Ushiromiya Hideyoshi,"""...I see, that's certainly possible. I don't know what path their conversation took, but there's certainly a chance they moved to Father's study and let him in on the discussion."" ","""...Ah, sure, I could see that. I don't know what they've been discussin', but there's also a decent chance that they've moved to Father's study and included him in the discussion.""","""...I see, that wouldn't be impossible to consider. I don't know what they've been discussin', but there's also a decent chance that they've moved to Father's study and included him in the discussion.""",「…なるほど、考えられん話やないで。どういう話の流れかはわからんが、お父さんの書斎に場所を移して、お父さんにも混じってもらって議論を続けてるっちゅう可能性は充分あるやろ。」,「…なるほど、考えられん話やないで。どういう話の流れかはわからんが、お父さんの書斎に場所を移して、お父さんにも混じってもらって議論を続けてるっちゅう可能性は充分あるやろ」,"""...И правда, нельзя не принимать это в расчёт. Я не в курсе, что они обсуждали, но также вполне вероятно и то, что они отправились в кабинет отца и включили его в свою беседу.""","""...Entendo, é o que eu estava pensando. Não sei o que estavam discutindo, mas eles podem ter ido para o estúdio do pai e incluído ele na conversa.""","""...Ah, sure, I could see that. I don't know what they've been discussin', but there's also a decent chance that they've moved to Father's study and included him in the discussion.""",「…原來如此，不是沒有可能吶。雖然俺是不知道具體的談話過程，但他們也是很有可能移步去了爸的書房，讓爸也加入進去繼續討論吶。」,「…原来如此，不是没有可能呐。虽然俺是不知道具体的谈话过程，但他们也是很有可能移步去了爸的书房，让爸也加入进去继续讨论呐。」,"""...I see, that's certainly possible. I don't know what path their conversation took, but there's certainly a chance they moved to Father's study and let him in on the discussion."" ","""... Capisco, non sarebbe un ipotesi da scartare. Non so di che stessero parlando, ma c'è anche una buona possibilità che si siano spostati nello studio di nostro Padre e lo abbiano incluso nella discussione.""","""...Vero, non è un ipotesi da scartare. Non so come sia andata la discussione, ma è abbastanza probabile che si siano spostati nello studio di nostro padre, e abbiano continuato il dibattito con lui.""","""...Anlıyorum, bu mümkün olabilir. Ne konuştuklarını bilmiyorum, ama Babamın çalışma odasına gidip onu da tartışmaya dahil etmiş olma ihtimalleri yüksek."""
Ushiromiya Natsuhi,"""......I can't imagine that Father would willingly let them bring such a detestable topic into his study."" ","""......I cannot imagine that Father would willingly invite that detestable topic into his study.""","""......I can't imagine that Father would be so pleased at that detestable topic that he would invite them into his study.""",「……そのような汚らわしい話題を好んで、お父様が書斎へ招き入れることなど考えられません。」,「……そのような汚らわしい話題を好んで、お父様が書斎へ招き入れることなど考えられません」,"""......Я не могу представить себе, что отец окажется настолько рад столь отвратительной теме, чтобы пустить их к себе в кабинет.""","""......Não consigo imaginar o pai recebendo tal assunto desagradável em seu estúdio de livre e espontânea vontade.""","""......I cannot imagine that Father would willingly invite that detestable topic into his study.""",「……無法想像爸會喜歡談這種骯髒的話題，還會請他們進書房。」,「……无法想象爸会喜欢谈这种肮脏的话题，还会请他们进书房。」,"""......I can't imagine that Father would willingly let them bring such a detestable topic into his study."" ","""... Non riesco ad immaginare che nostro Padre sarebbe tanto entusiasta di quell'odioso argomento da invitarli nel suo studio.""","""...Non riesco ad immaginare che nostro padre li abbia invitati nel suo studio di sua spontanea volontà, per trattare di argomenti a lui tanto sgraditi.""","""......Babamın bu iğrenç konuyu çalışma odasına isteyerek sokabileceğini düşünemiyorum."""
Ushiromiya Eva,"""You really think so? Well then, there's nothing we can do. I'm sorry, Genji-san and Kanon-kun, but could you search outside? It wouldn't be that strange for Nii-san to suggest they go outside for a walk to cool their heads. Even in this weather. ","""You really think so? Well, then there's nothing we can do. I'm sorry, Genji‐san, Kanon‐kun, but could you search outside? I'm sure it wouldn't be odd for Nii‐san to propose that they go outside for a walk to cool their heads. Even in this weather.""","""You really think so? Well, then there's nothing we can do. I'm sorry Genji-san, Kanon-kun, but could you search outside? I'm sure it wouldn't be odd for Nii-san to propose that they go outside for a walk to cool their heads. Even in this weather.",「あらぁそう？　じゃあ仕方ないわね。源次さんと嘉音くんは申し訳ないけど、外を探してきて頂戴。確かに兄さんなら、頭を冷やすために外を散歩しようなんて言い出しても不思議はないわ。たとえこんな天気でもね。,「あらぁそう？　じゃあ仕方ないわね。源次さんと嘉音くんは申し訳ないけど、外を探してきて頂戴。確かに兄さんなら、頭を冷やすために外を散歩しようなんて言い出しても不思議はないわ。たとえこんな天気でもね」,"""Ты вправду так думаешь? Что ж, тогда мы ничего не можем с этим поделать. Извините, Генджи‐сан, Канон‐кун, но не могли бы вы поискать снаружи? Я не удивлюсь, если нии‐сан и остальные и в самом деле ушли остудить свои головы. Даже в такую погоду.""","""Você acha mesmo? Bom, então não há nada que possamos fazer. Sinto muito, mas, Genji‐san, Kanon‐kun, poderiam procurar lá fora? Tenho certeza de que não seria estranho para o nii‐san propor que fossem dar uma caminhada para acalmar as cabeças. Apesar de estar esse tempo.""","""You really think so? Well, then there's nothing we can do. I'm sorry, Genji‐san, Kanon‐kun, but could you search outside? I'm sure it wouldn't be odd for Nii‐san to propose that they go outside for a walk to cool their heads. Even in this weather.""",「喲，是嘛？那就沒辦法了呢。雖然對源次和嘉音不太好意思，但你們就去外面找找吧。確實大哥他這人，說出什麼“出去外面散散步讓頭腦冷靜一下”是一點都不奇怪呢。即使是這種天氣也一樣哦。」,「哟，是嘛？那就没办法了呢。虽然对源次和嘉音不太好意思，但你们就去外面找找吧。确实大哥他这人，说出什么“出去外面散散步让头脑冷静一下”是一点都不奇怪呢。即使是这种天气也一样哦。」,"""You really think so? Well then, there's nothing we can do. I'm sorry, Genji-san and Kanon-kun, but could you search outside? It wouldn't be that strange for Nii-san to suggest they go outside for a walk to cool their heads. Even in this weather. ","""Lo pensi davvero? Bene, allora non c'è nulla che possiamo fare. Mi dispiace Genji-san, Kanon-kun, ma potreste cercare fuori? Sono sicura che non sarebbe strano per Krauss proporre di andare fuori per schiarirsi un po' le idee. {n}Anche con questo tempo.","""Ah, davvero? Beh, allora niente da fare. Genji-san, Kanon-kun, scusatemi ma potreste per favore cercare fuori? Effettivamente non sarebbe strano per il fratellone proporre di uscire fuori per calmarsi. Anche se là fuori c'è un tempo del genere.""","""Gerçekten böyle mi düşünüyorsun? O zaman yapabileceğimiz bir şey yok. Üzgünüm, Genji-san, Kanon-kun, ama dışarıda arayabilir misiniz? Eminim Nii-san'ın dışarı çıkıp kafalarını dağıtmak için yürüyüş yapmalarını önermesi garip olmaz. Bu havada bile."""
Ushiromiya Eva,"I'll go to Father's study. Who knows, they might actually be there after all."" ","""I will go to Father's study. After all, there's still some chance they'll be there, isn't there?"""," I will go to Father's study. Maybe there's still some chance they'll be there, isn't there?""",私はお父様の書斎に行って来るわ。ひょっとするとそこにいるかもしれないしねぇ？」,「私はお父様の書斎に行って来るわ。ひょっとするとそこにいるかもしれないしねぇ？」,"""Я же схожу в кабинет отца. Несмотря на это, ещё остаётся шанс, что они будут там, не так ли?""","""Eu vou para o estúdio do pai. Afinal, ainda há uma chance de eles estarem lá, não é mesmo?""","""I will go to Father's study. After all, there's still some chance they'll be there, isn't there?""",「我去爸的書房看看。畢竟他們也有可能在那邊嘛！」,「我去爸的书房看看。毕竟他们也有可能在那边嘛！」,"I'll go to Father's study. Who knows, they might actually be there after all."" ","Io andrò nello studio di nostro Padre. Forse c'è ancora una possibilità che siano lì, non è vero?""","""Io andrò nello studio di nostro padre. Forse potrebbero trovarsi lì, non trovate?""","""Ben babamın çalışma odasına gideceğim. Ne de olsa orada olma ihtimalleri hâlâ var, değil mi?"""
Ushiromiya Natsuhi,"""............Eva-san, I couldn't ask a guest like you to exert herself so. I will go. I can also wish him a good morning while I'm at it."" ","""..................Eva‐san, a guest such as you mustn't trouble herself. I will go. I can also tell him good morning.""","""...............Eva-san, a guest such as you mustn't trouble herself. I will go. I can also tell him good morning.""",「………………客人である絵羽さんにそこまでのご足労はお掛けできません。私が行ってきます。朝のご挨拶もかねて。」,「………………客人である絵羽さんにそこまでのご足労はお掛けできません。私が行ってきます。朝のご挨拶もかねて」,"""..................Ева‐сан, будучи гостем, тебе не стоит утруждать себя. Я схожу. Я также смогу пожелать ему доброго утра.""","""...Eva‐san, uma convidada não deve se dar ao trabalho. Eu irei. Posso desejar‐lhe um bom‐dia também.""","""..................Eva‐san, a guest such as you mustn't trouble herself. I will go. I can also tell him good morning.""",「………………這就不勞煩身為客人的繪羽了。我自會去拜訪。順帶問聲早安。」,「………………这就不劳烦身为客人的绘羽了。我自会去拜访。顺带问声早安。」,"""............Eva-san, I couldn't ask a guest like you to exert herself so. I will go. I can also wish him a good morning while I'm at it."" ","""... Eva-san, un'ospite come te non dovrebbe preoccuparsi così tanto. Andrò io. Posso anche dargli il buongiorno.""","""...Non posso addossare un tale disturbo ad un'ospite del tuo calibro, Eva-san. Andrò io. Potrò anche dargli il buongiorno.""","""..................Eva-san, senin gibi bir misafir kendini zahmete sokmamalı. Ben gideceğim. Ayrıca gitmişken ona günaydın da diyebilirim."""
Ushiromiya Eva,"""Oh, then I'll leave it in your hands. Though I somehow doubt he'll return your greeting. Natsuhi nee-san, have you always been on such good terms with Father?"" ","""Really, then I'm counting on you, alright? But I somehow doubt whether he will return your greeting. Natsuhi nee‐san, were you on good terms with Father?""","""Really, then I'm counting on you, alright? But I somehow doubt whether he will return your greeting. Natsuhi nee-san, have you always been on such good terms with Father?""",「あら、じゃあお願いするわね？　でも、朝の挨拶を交わしてくれるかは疑わしいわねぇ？　夏妃姉さんって、お父様とは仲、よろしかったかしら？」,「あら、じゃあお願いするわね？　でも、朝の挨拶を交わしてくれるかは疑わしいわねぇ？　夏妃姉さんって、お父様とは仲、よろしかったかしら？」,"""Правда, ну тогда рассчитываю на тебя, хорошо? Но я почему‐то сомневаюсь, что он ответит на твоё приветствие. Нацухи нээ‐сан, а ты всегда была с отцом в таких хороших отношениях?""","""É mesmo? Então estou contando com você. Mas tenho minhas dúvidas se ele vai responder seu cumprimento. Natsuhi nee‐san, você estava em bons termos com ele?""","""Really, then I'm counting on you, alright? But I somehow doubt whether he will return your greeting. Natsuhi nee‐san, were you on good terms with Father?""",「哎呀，那就拜託你了哦？不過，爸他會不會跟你互道早安，這我倒是挺懷疑的呢。夏妃姐姐，你和爸關係有那麼好麼？」,「哎呀，那就拜托你了哦？不过，爸他会不会跟你互道早安，这我倒是挺怀疑的呢。夏妃姐姐，你和爸关系有那么好么？」,"""Oh, then I'll leave it in your hands. Though I somehow doubt he'll return your greeting. Natsuhi nee-san, have you always been on such good terms with Father?"" ","""Ah, allora conto su di te, d'accordo? Ma ho qualche dubbio che lui risponderà ai tuoi saluti. Natsuhi Nee-san, sei sempre stata in così buoni rapporti con nostro Padre?""","""Ah, allora mi affiderò a te, va bene? Ma io dubito che ricambierà il saluto. Ricordami, Natsuhi-san, tu sei in buoni rapporti con nostro padre?""","""Oh, öyleyse sana bırakıyorum. Ama günaydınına karşılık vereceğinden şüpheliyim. Natsuhi nee-san, Babamla aranız iyi miydi?"""
Ushiromiya Natsuhi,""".........I don't know whether you could call it that, but I am sure that I have gained his trust as the wife of the Successor to the Ushiromiya family."" ",""".........I don't know whether it could be called good terms, but I am certain that I have gained his trust as the wife of the successor to the Ushiromiya family.""",""".........I don't know whether it could be called good terms, but I am sure that I have gained his trust as the wife of the successor to the Ushiromiya family.""",「………仲が良いかはわかりかねますが、右代宮家の跡継ぎの妻を許されるだけの信頼を得ていると確信しています。」,「………仲が良いかはわかりかねますが、右代宮家の跡継ぎの妻を許されるだけの信頼を得ていると確信しています」,""".........Я не знаю, можно ли это назвать хорошими отношениями, но я уверена, что смогла завоевать его доверие как жена наследника семьи Уширомия.""","""...Não sei se posso chamar de bons termos, mas estou certa de que ganhei sua confiança como a esposa do sucessor da família Ushiromiya.""",""".........I don't know whether it could be called good terms, but I am certain that I have gained his trust as the wife of the successor to the Ushiromiya family.""",「………雖然我不敢說關係好不好，但是我確信，允許我作為右代宮家繼承人之妻的這點信任，爸對我是有的。」,「………虽然我不敢说关系好不好，但是我确信，允许我作为右代宫家继承人之妻的这点信任，爸对我是有的。」,""".........I don't know whether you could call it that, but I am sure that I have gained his trust as the wife of the Successor to the Ushiromiya family."" ","""... Non so se possono essere chiamati buoni rapporti, ma so di aver guadagnato la sua fiducia in quanto moglie del successore della famiglia Ushiromiya.""","""...Non so se si possano definire dei buoni rapporti, ma sono sicura di aver guadagnato la sua fiducia, per il solo fatto di essere la moglie dell'erede della famiglia Ushiromiya.""",""".........İyi denebilir mi bilmiyorum, ama Ushiromiya ailesinin varisinin eşi olarak onun güvenini kazandığımdan eminim."""
Ushiromiya Eva,"""Then I'm sure he'll at least answer you, right? I'd like to at least have breakfast with Father. Do you think you could convince him to come down and join us? ","""Then I'm sure that he will at least answer you, won't he? I want to at least eat breakfast with Father. I wonder if you could convince him to come down and join us?""","""Then I'm sure that he will at least answer you, right? I want to at least eat breakfast with Father. I wonder if you could convince him to come down and join us?",「なら、きっと返事くらいはしてくれるわねぇ？　お父様とは朝食くらいご一緒したいの。ぜひ降りてきて下さるよう、説得してくれないかしらぁ？,「なら、きっと返事くらいはしてくれるわねぇ？　お父様とは朝食くらいご一緒したいの。ぜひ降りてきて下さるよう、説得してくれないかしらぁ？」,"""Тогда я надеюсь, что он, по крайней мере, ответит тебе, правильно? Мне хочется хотя бы позавтракать вместе с отцом. Мне интересно, сможешь ли ты убедить его спуститься к нам?""","""Então tenho certeza de que o pai ao menos vai te responder, não vai? Gostaria de ao menos tomar café da manhã com ele. Será que poderia convencê‐lo a descer e se juntar a nós?""","""Then I'm sure that he will at least answer you, won't he? I want to at least eat breakfast with Father. I wonder if you could convince him to come down and join us?""",「也就是說，你和爸說話，爸他至少會回答一下嘍？我可是很想和爸一起用早餐的。是不是可以請你，一定說服爸下來啊？」,「也就是说，你和爸说话，爸他至少会回答一下喽？我可是很想和爸一起用早餐的。是不是可以请你，一定说服爸下来啊？」,"""Then I'm sure he'll at least answer you, right? I'd like to at least have breakfast with Father. Do you think you could convince him to come down and join us? ","""Allora sono sicura che come minimo ti risponderà, vero? Voglio almeno fare colazione con lui. Mi chiedo se tu riuscirai a convincerlo a scendere e a unirsi a noi?","""Allora come minimo ti risponderà, no? Vorrei poter almeno fare colazione con lui. Chissà se riuscirai a convincerlo a scendere...""","""O zaman en azından sana cevap vereceğinden eminim, değil mi? En azından Babamla kahvaltı etmek istiyorum. Acaba aşağı inmesi ve bize katılması için onu ikna edebilir misin?"""
Ushiromiya Eva,"......It seems that he thoroughly despises the rest of us, but I'm sure he'll listen to you, if he trusts you that much."" ","""......It seems that he thoroughly despises the rest of us, but I'm sure if his {i:trusted} Natsuhi asks, he will surely listen."""," ......It seems that he thoroughly despises the rest of us, but I'm sure if his trusted Natsuhi asks, he will surely listen.",　……私たちはすっかり嫌われちゃってるみたいだけど、そこまで信頼を得ている夏妃姉さんの言うことなら、聞いてくれそうですもの。,「……私たちはすっかり嫌われちゃってるみたいだけど、そこまで信頼を得ている夏妃姉さんの言うことなら、聞いてくれそうですもの」,"""......Похоже, что он абсолютно презирает всех нас, но если его {i:многоуважаемая} Нацухи попросит, то он несомненно послушает.""","""...Parece que ele nos odeia por completo, mas estou certa de que se a Natsuhi em quem ele {i:confia} tanto perguntar, o pai vai aceitar.""","""......It seems that he thoroughly despises the rest of us, but I'm sure if his {i:trusted} Natsuhi asks, he will surely listen.""",「…雖然我們好像是完全被他討厭了，但要是換成這麼受爸信任的夏妃姐姐去勸他，爸他似乎還是會聽一聽的吧？」,「…虽然我们好像是完全被他讨厌了，但要是换成这么受爸信任的夏妃姐姐去劝他，爸他似乎还是会听一听的吧？」,"......It seems that he thoroughly despises the rest of us, but I'm sure he'll listen to you, if he trusts you that much."" ","... Sembra che disprezzi profondamente tutti noi, ma sono sicura che se la sua fidata Natsuhi lo chiede, ascolterà sicuramente.","""Sembra che disprezzi profondamente tutti noi, ma se glielo chiede la sua {i:fidata Natsuhi}, l'ascolterà senz'altro.""","""......Görünüşe bakılırsa geri kalanımızı tamamen hor görüyor ama eminim {i:güvendiği} Natsuhi sorarsa mutlaka dinleyecektir."""
Ushiromiya Eva,"""...After speaking so boldly, if you're unable to convince Father and come down alone, then I doubt you'll ever be able to claim that you've earned his trust again. *giggle*giggle*giggle*!"" ","""...If you can't convince Father after speaking to me so sharply, and have to come down by yourself.........I doubt you'll ever again be able to say that you have gained his trust, will you...? *giggle*giggle*!""","...If you can't convince father after speaking to me so sharply, and have to come down by yourself........., I'm sure you will never again be able to say that you're trusted by him, right...? *giggle* *giggle* *giggle*!""",…そこまで啖呵を切って、お父様を説得できず、ひとりで降りてきちゃったりしたら………、信頼を得ているなんて、二度と言えないかもねぇ…？　くすくすくす！」,「…そこまで啖呵を切って、お父様を説得できず、ひとりで降りてきちゃったりしたら………、信頼を得ているなんて、二度と言えないかもねぇ…？　くすくすくす！」,"""...Если ты не сможешь убедить отца после того, как говорила со мной столь резко, и тебе придётся возвращаться в одиночестве......... Полагаю, ты вряд ли сможешь ещё раз сказать, что пользуешься его доверием, не так ли?.. Хи‐хи‐хи‐хи!""","""...Se não puder convencê‐lo depois de me dar uma resposta brusca dessas e voltar sozinha.........duvido que possa dizer que ganhou a confiança dele, não é mesmo...? *risos*!""","""...If you can't convince Father after speaking to me so sharply, and have to come down by yourself.........I doubt you'll ever again be able to say that you have gained his trust, will you...? *giggle*giggle*!""",「…你說得那麼好聽，可要還是說服不了爸，一個人下來的話………，那受爸信任什麼的這種話，沒准就再也說不出來了哦…？呵呵呵！」,「…你说得那么好听，可要还是说服不了爸，一个人下来的话………，那受爸信任什么的这种话，没准就再也说不出来了哦…？呵呵呵！」,"""...After speaking so boldly, if you're unable to convince Father and come down alone, then I doubt you'll ever be able to claim that you've earned his trust again. *giggle*giggle*giggle*!"" ","... Se non puoi convincere Papà dopo avermi parlato così schiettamente, e devi scendere da sola... sono sicura che non sarai mai più in grado di dire di essere stimata da lui, giusto...? *giggle* *giggle* *giggle*!""","""...Se dopo tutte queste parole pungenti, scenderai da sola senza riuscire a convincere nostro padre... non potrai più dire di aver guadagnato la sua fiducia, vero...? Uhuhuhuh!""","""...Benimle bu kadar sert konuştuktan sonra babamı ikna edemezsen ve aşağıya kendi başına inmek zorunda kalırsan.........Bir daha asla onun güvenini kazandığını söyleyebileceğini sanmıyorum, öyle değil mi...? *giggle*giggle*!"""
Ushiromiya Natsuhi,"""............I am not confident, but I will try."" ","""............I am not confident, but I will try.""","""............I am not confident, but I will try.""",「…………自信はありませんが、努力はします。」,「…………自信はありませんが、努力はします」,"""............Я не уверена, но попытаюсь.""","""...Não tenho plena confiança, mas tentarei.""","""............I am not confident, but I will try.""",「…………雖然沒有自信，但我會盡力。」,「…………虽然没有自信，但我会尽力。」,"""............I am not confident, but I will try."" ","""... Non sono fiduciosa, ma proverò.""","""...Non sono fiduciosa, ma ci proverò.""","""............Kendimden tam olarak emin değilim ama deneyeceğim."""
