Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Jessica,"But she's definitely working with the criminal!! That's right, she's a spy! We can't let her stay with us any longer!!"" ","""But she's definitely the killer's accomplice!! That's right, she's a spy! We can't let her stay with us any longer!!!"""," But she's definitely the criminal's accomplice!! That's right, a spy! We can't let her stay with us any longer!!!""",　でも間違いなく犯人の一味だぜ！！　そうさ、スパイさ！　私たちと一緒になんかいさせられないぜッ！！」,「でも間違いなく犯人の一味だぜ！！　そうさ、スパイさ！　私たちと一緒になんかいさせられないぜッ！！」,"""Но она точно сообщник убийцы!!! Точно, она шпион! Мы не можем больше позволить ей оставаться с нами!!!""","""Mas ela é definitivamente cúmplice do assassino!! Isso mesmo, ela é uma espiã! Não podemos deixar que ela fique conosco por mais tempo!!!""","""But she's definitely the killer's accomplice!! That's right, she's a spy! We can't let her stay with us any longer!!!""",「但毫無疑問，她是犯人的同伙啊！！沒錯，是奸細啊！不可以讓這傢伙和我們在一起！！」,「但毫无疑问，她是犯人的同伙啊！！没错，是奸细啊！不可以让这家伙和我们在一起！！」,"But she's definitely working with the criminal!! That's right, she's a spy! We can't let her stay with us any longer!!"" ","Ma lei è senza dubbio complice del colpevole!! Esatto, una spia! Non possiamo farla restare ulteriormente con noi!!!""","""Ma è senza dubbio un complice del colpevole! Esatto, è una spia!{n}Non possiamo lasciare che resti con noi!""","""Ama kesinlikle katilin suç ortağı!! Bu doğru, o bir casus! Artık bizimle kalmasına izin veremeyiz!!!"""
Ushiromiya Maria,""".........Kihihihi."" ","""...........................Kihihihi.""",""".....................Kihihihi.""",「………………………きひひひ。」,「………………………きひひひ」,"""...........................Ки‐хи‐хи‐хи.""","""...........................Kihihihi.""","""...........................Kihihihi.""",「………………………唧嘻嘻嘻。」,「………………………唧嘻嘻嘻。」,""".........Kihihihi."" ","""... Kihihihi.""","""...Kihihihih.""","""...........................Kihihihi."""
Ushiromiya Natsuhi,"""......Maria-chan, ...you must realize there are times when indiscreet discussion is best avoided. If you keep adding oil to the fire, even I will get very angry."" ",""".........Maria‐chan. ...You must learn that there are some times where indiscreet discussion must be avoided. If you continue to add any more oil to the fire, even I will get very angry.""",""".........Maria-chan. ...You must realize that there are some times where indiscreet discussion must be avoided. If you keep adding oil to the fire, even I will get very angry.""",「………真里亞ちゃん。…不謹慎な話を慎むべき時もあることを知りなさい。これ以上、混乱に油を注ぐような真似が過ぎれば、伯母さんも本気で怒ります。」,「………真里亞ちゃん。…不謹慎な話を慎むべき時もあることを知りなさい。これ以上、混乱に油を注ぐような真似が過ぎれば、伯母さんも本気で怒ります」,""".........Мария‐чан. ...Ты должна понимать, что иногда нужно избегать неблагоразумных рассуждений. Если ты продолжишь подливать масло в огонь, даже я могу разозлиться.""",""".........Maria‐chan. ...Você deve aprender que há momentos em que uma discussão deve ser evitada. Se continuar a adicionar mais óleo ao fogo, até mesmo eu vou ficar muito irritada.""",""".........Maria‐chan. ...You must learn that there are some times where indiscreet discussion must be avoided. If you continue to add any more oil to the fire, even I will get very angry.""",「………小真里亞。…有些場合要注意，缺乏考慮的話不能亂說。如果再不知分寸地火上澆油的話，舅母我真的要生氣了。」,「………小真里亚。…有些场合要注意，缺乏考虑的话不能乱说。如果再不知分寸地火上浇油的话，舅母我真的要生气了。」,"""......Maria-chan, ...you must realize there are times when indiscreet discussion is best avoided. If you keep adding oil to the fire, even I will get very angry."" ","""... Maria-chan. ... Devi capire che ci sono delle occasioni nelle quali bisogna cercare di evitare gli argomenti indiscreti. Se continui ad alimentare il fuoco con altra benzina, persino io mi arrabbierò molto.""","""...Maria-chan... Devi capire che ci sono momenti in cui è meglio evitare discussioni inopportune. Se continuerai a gettare benzina sul fuoco, anche la zia si arrabbierà sul serio.""",""".........Maria-chan. ...Bazı zamanlarda düşüncesizce konuşmaktan kaçınman gerektiğini öğrenmelisin. Yangına körükle gitmeye devam edersen, Teyzen bile çok sinirlenecek."""
Ushiromiya Maria,"""............"" ","""..................""","""..................""",「………………。」,「………………」,"""..................""","""..................""","""..................""",「………………」,「………………」,"""............"" ","""...""","""...""",""".................."""
,Aunt Natsuhi glared at Maria with frightening eyes. ,Aunt Natsuhi glared at Maria with frightening eyes.,Natsuhi oba-san glared at Maria with frightening eyes.,夏妃伯母さんが怖い目をして睨む。,夏妃伯母さんが怖い目をして睨む。,Тётя Нацухи одарила Марию пугающим взглядом.,A tia Natsuhi olhou para a Maria com um olhar assustador.,Aunt Natsuhi glared at Maria with frightening eyes.,夏妃伯母用可怕的眼神盯著真里亞。,夏妃伯母用可怕的眼神盯着真里亚。,Aunt Natsuhi glared at Maria with frightening eyes. ,Natsuhi oba-san le diresse un'occhiata con degli occhi che mettevano paura.,Zia Natsuhi fulminò Maria con lo sguardo...,Natsuhi Teyze korkutucu gözlerle Maria'ya baktı.
,"...Maria was used to Aunt Rosa's loud style of scolding, but she apparently hadn't built up a resistance to Aunt Natsuhi's quiet sort of scolding. ...She shrugged and kept her mouth shut. ","...Maria was used to Auntie Rosa's loud style of scolding, but she apparently hadn't developed a resistance to this kind of silent telling‐off. ...She shrugged and kept her mouth shut.","...Maria was used to Rosa oba-san's loud style of scolding, but she apparently wasn't immune to this kind of silent telling off. She shrugged and kept her mouth shut.",…真里亞は、楼座叔母さんのような、賑やかな叱り方には慣れていたが、無言系にはまだ免疫がなかったらしい。…肩をすくめ口を噤んだ。,…真里亞は、楼座叔母さんのような、賑やかな叱り方には慣れていたが、無言系にはまだ免疫がなかったらしい。…肩をすくめ口を噤んだ。,"...Мария привыкла к громкой брани тёти Розы, но, по‐видимому, не была застрахована от такой молчаливой отповеди. ...Пожав плечами, она закрыла рот.","...Maria estava acostumada com o estilo de repreensão da tia Rosa, mas aparentemente, ela não tinha desenvolvido resistência a esse tipo de silêncio. ...Ela encolheu os ombros e manteve a boca fechada.","...Maria was used to Auntie Rosa's loud style of scolding, but she apparently hadn't developed a resistance to this kind of silent telling‐off. ...She shrugged and kept her mouth shut.",…雖然真里亞已經習慣了樓座姑母那種吵嚷的訓斥，但對這種沉默的怒意似乎還沒有免疫力。…她聳了聳肩，閉上了嘴。,…虽然真里亚已经习惯了楼座姑母那种吵嚷的训斥，但对这种沉默的怒意似乎还没有免疫力。…她耸了耸肩，闭上了嘴。,"...Maria was used to Aunt Rosa's loud style of scolding, but she apparently hadn't built up a resistance to Aunt Natsuhi's quiet sort of scolding. ...She shrugged and kept her mouth shut. ","... Maria era già abituata allo stile abbastanza animato dei rimproveri di Rosa oba-san, ma apparentemente non era immune a questo tipo di rimproveri silenziosi. Fece spallucce e rimase in silenzio.","Maria era avvezza ai rimproveri concitati di zia Rosa, ma a quanto pareva, non sapeva ancora gestire quelli pacati... Scrollando le spalle, lei chiuse la bocca.","...Maria, Rosa Teyze'nin yüksek sesle azarlama tarzına alışkındı, ama görünüşe göre bu tür sessiz bir azarlamaya karşı bir direnç geliştirmemişti. ...Omuz silkti ve çenesini kapadı."
,A desolate feeling filled the room... It felt as though things would just get more complicated if anyone spoke. ,A desolate feeling filled the room...{n}It felt as though things would just get more complicated if anyone spoke., A desolate feeling filled the room... It felt as though things would just get more complicated if anyone spoke.,荒涼とした空気が満ちる…。誰が何を口に出しても、余計に何かがこじれる気がした。,荒涼とした空気が満ちる…。{n}誰が何を口に出しても、余計に何かがこじれる気がした。,"Чувство отчаяния заполонило комнату...{n}Казалось, всё лишь усложнится, стоит кому‐нибудь заговорить.",Um sentimento desolado ocupou o local...{n}Parecia que as coisas ficariam mais complicadas se alguém falasse.,A desolate feeling filled the room...{n}It felt as though things would just get more complicated if anyone spoke.,四周充滿了淒涼的空氣…。{n}似乎多說一句，都會發展成多餘的紛爭。,四周充满了凄凉的空气…。{n}似乎多说一句，都会发展成多余的纷争。,A desolate feeling filled the room... It felt as though things would just get more complicated if anyone spoke. ,L'atmosfera attorno a loro si fece tetra... sembrava che le cose si sarebbero rese più complicate se qualcuno avesse parlato.,La desolazione si poteva sentire nell'aria... Sembrava che il solo parlare avrebbe potuto peggiorare le cose...,Etrafı kasvetli bir his kapladı...{n}Sanki birisi ağzını açsa işler daha da karışacakmış gibi hissediliyordu.
,...How many people have already died? ,......How many people had already died?,......How many people have already died? ,……一体これで、何人が死んだんだ。,……一体これで、何人が死んだんだ。,......Сколько человек уже погибло?,......Quantas pessoas já haviam morrido?,......How many people had already died?,……到底已經，死了多少人了。,……到底已经，死了多少人了。,...How many people have already died? ,... Quante persone sono morte in tutto?,Quante diamine di persone erano morte?,......Şimdiye kadar kaç kişi ölmüştü?
,"Six people in Dad's group. After that, both Aunt Eva and Uncle Hideyoshi, Kanon-kun, Grandfather... ","Six in Dad's group. Also, both Auntie Eva and Uncle Hideyoshi; Kanon‐kun; Grandfather.","Six people in Dad's group. After that, both Eva oba-san and Hideyoshi oji-san, Kanon-kun, Grandfather...",親父たちが６人。それから絵羽伯母さんたち夫婦２人に、嘉音くん、祖父さま。,親父たちが６人。それから絵羽伯母さんたち夫婦２人に、嘉音くん、祖父さま。,"Шесть вместе с отцом. После этого: тётя Ева вместе с дядей Хидэёши, Канон‐кун, дедушка.","Seis no grupo do meu pai. Além disso, a tia Eva e o tio Hideyoshi; o Kanon‐kun e o vovô.","Six in Dad's group. Also, both Auntie Eva and Uncle Hideyoshi; Kanon‐kun; Grandfather.",老爸他們六人。然後是繪羽姑母夫婦二人、嘉音君、爺爺。,老爸他们六人。然后是绘羽姑母夫妇二人、嘉音君、爷爷。,"Six people in Dad's group. After that, both Aunt Eva and Uncle Hideyoshi, Kanon-kun, Grandfather... ","Sei persone nel gruppo di Papà. Dopo di loro, sia Eva oba-san e Hideyoshi oji-san, che Kanon, che il Nonno sono morti...","Sei persone nel gruppo del vecchio. E poi la coppia di zia Eva e zio Hideyoshi, Kanon-kun, il nonno...",Babamın grubundaki altı kişi. Ayrıca Eva Teyze ve Hideyoshi Amca; Kanon-kun; Büyükbaba.
,"......There were a whole 18 people on this island, supposedly, ...and 10 of those people have been killed. ",.........There were a whole eighteen people on this island.{n}...Ten of those had been killed.,".........There were a whole 18 people on this island, ...and 10 of those people have been killed.",………この島には１８人もいたはずなんだ。…その内の１０人が殺されちまった。,………この島には１８人もいたはずなんだ。{n}…その内の１０人が殺されちまった。,.........На острове было целых 18 человек...{n}...И теперь 10 из них были убиты.,.........Havia um total de dezoito pessoas nesta ilha.{n}...Dez delas foram mortas.,.........There were a whole eighteen people on this island.{n}...Ten of those had been killed.,………這個島上原本應該有十八人，{n}…其中十個人被殺害。,………这个岛上原本应该有十八人，{n}…其中十个人被杀害。,"......There were a whole 18 people on this island, supposedly, ...and 10 of those people have been killed. ","... Ci dovrebbero essere 18 persone su quest'isola... e di queste, 10 sono state uccise.",Su quest'isola dovevano esserci ben diciotto persone... e dieci di esse erano state uccise.,.........Bu adada tam 18 kişi vardı.{n}...Bunlardan 10'u öldürülmüştü.
,"That's more than half of us. ...And right now, there's absolutely no proof that the remaining eight people will be safe... ","More than half of us had been killed. ......And at this stage, there was absolutely no guarantee that the remaining eight were going to be alright..."," More than half of us have been killed.......And right now, there is absolutely no proof that the remaining eight people will be alright...",半分以上が殺されちまった。……そして、残り８人は大丈夫なんて保証は今やまったくない…。,半分以上が殺されちまった。……そして、残り８人は大丈夫なんて保証は今やまったくない…。,"То есть умерло уже больше половины. ......И сейчас нет никакой уверенности в том, что остальные восемь человек смогут выжить...","Mais de metade de nós haviam sido mortos. ......E nessa etapa, não havia absolutamente nenhuma garantia de que os oito restantes ficariam bem...","More than half of us had been killed. ......And at this stage, there was absolutely no guarantee that the remaining eight were going to be alright...",超過半數的人被殺害了。……而且，如今剩下八人的安全，也完全無法保證…。,超过半数的人被杀害了。……而且，如今剩下八人的安全，也完全无法保证…。,"That's more than half of us. ...And right now, there's absolutely no proof that the remaining eight people will be safe... ","Più della metà di noi sono stati uccisi. ... E ora come ora, non vi era assolutamente alcuna prova che le restanti otto persone sarebbero sopravvissute...",Ne erano state ammazzate più della metà... E non c'era alcuna garanzia che le otto persone rimanenti sarebbero rimaste al sicuro...,"Yarımızdan fazlası öldürülmüştü. ......Ve bu aşamada, kalan sekiz kişinin öldürülmeyeceğinin hiçbir garantisi yoktu..."
Ushiromiya Natsuhi,"""...At any rate, this is no time to quarrel. ...Now that we are certain the culprit can enter and leave the mansion at will and strike out of nowhere, we must give our undivided attention to surviving until tomorrow."" ","""......Anyway, now is not the time for discord. ......Now that we are certain that the killer can enter and leave the mansion at will and strike out of nowhere, we must give our undivided attention to surviving until tomorrow.""","""......Anyway, now is not the time for discord. ......Now that we are certain that the culprit can enter and leave the mansion at will and strike out of nowhere, we must give our undivided attention to surviving until tomorrow.""",「……とにかく、今は仲違いをしている時ではありません。……犯人が神出鬼没に屋敷内を出入りしていることが間違いなくなった今、私たちは明日まで身を守ることだけに専念しなくてはなりません。」,「……とにかく、今は仲違いをしている時ではありません。……犯人が神出鬼没に屋敷内を出入りしていることが間違いなくなった今、私たちは明日まで身を守ることだけに専念しなくてはなりません」,"""......В любом случае, сейчас не время для раздоров. .....Теперь, когда мы уверены в том, что преступник может свободно входить и выходить из дома, мы должны сосредоточить своё внимание на выживании до завтрашнего дня.""","""......De qualquer forma, agora não é o momento de discórdia. ......Agora que temos certeza de que o assassino pode entrar e sair da mansão à vontade e atacar do nada, devemos fazer de tudo para sobreviver até amanhã.""","""......Anyway, now is not the time for discord. ......Now that we are certain that the killer can enter and leave the mansion at will and strike out of nowhere, we must give our undivided attention to surviving until tomorrow.""",「……不管怎樣，現在不是鬧矛盾的時候。……如今在已經確定“犯人能神出鬼沒地出入大屋內的房間”的情況下，我們必須集中精力，保護自己活到明天。」,「……不管怎样，现在不是闹矛盾的时候。……如今在已经确定“犯人能神出鬼没地出入大屋内的房间”的情况下，我们必须集中精力，保护自己活到明天。」,"""...At any rate, this is no time to quarrel. ...Now that we are certain the culprit can enter and leave the mansion at will and strike out of nowhere, we must give our undivided attention to surviving until tomorrow."" ","""... Ad ogni modo, non è questo il momento per essere in disaccordo. ... Ora che abbiamo la certezza che il colpevole può uscire ed entrare dalla casa secondo la sua volontà e comparire dovunque, noi dobbiamo dirigere la nostra attenzione totale alla sopravvivenza fino a domani.""","""...In ogni caso, questo non è il momento di litigare tra di noi... Ora che siamo certi che il colpevole può entrare e uscire dalla villa per comparire a suo piacimento, dobbiamo dare la massima priorità al sopravvivere fino a domani.""","""......Her neyse, şimdi kavganın zamanı değil. ......Artık katilin malikaneye istediği gibi girip çıkabileceğinden ve aniden saldırabileceğinden emin olduğumuza göre, tüm dikkatimizi yarına kadar hayatta kalmaya vermeliyiz."""
Ushiromiya Battler,"""...I agree strongly with Aunt Natsuhi. ...We can figure out who the culprit is at our leisure tonight. For now though, we're better off finding a place to barricade ourselves in."" ","""...I agree strongly with Aunt Natsuhi. ......We can take our time racking our brains over the culprit later tonight. For now, we should consider where to barricade ourselves in.""","""...I agree strongly with Natsuhi oba-san. ......Tonight, we can put off searching for the culprit. Instead, it would be better to think of where we can barricade ourselves in.""",「…夏妃伯母さんに極めて同感だぜ。……犯人探しは今夜、ゆっくりできるさ。今はどこで篭城するかを考えた方がいい。」,「…夏妃伯母さんに極めて同感だぜ。……犯人探しは今夜、ゆっくりできるさ。今はどこで篭城するかを考えた方がいい」,"""...Я согласен с тётей Нацухи. ......Сегодня мы можем отложить поиски преступника. Вместо этого нам лучше подумать о том, где мы можем забаррикадироваться.""","""...Eu concordo fortemente com a tia Natsuhi. ......Nós podemos perder nosso tempo torturando nossos cérebros pensando no culpado mais tarde. Por ora, devemos considerar onde vamos nos abrigar.""","""...I agree strongly with Aunt Natsuhi. ......We can take our time racking our brains over the culprit later tonight. For now, we should consider where to barricade ourselves in.""",「…我無比贊同夏妃伯母的想法。……找犯人的事，今晚可以慢慢來。現在先想想去哪裡籠城堅守比較好。」,「…我无比赞同夏妃伯母的想法。……找犯人的事，今晚可以慢慢来。现在先想想去哪里笼城坚守比较好。」,"""...I agree strongly with Aunt Natsuhi. ...We can figure out who the culprit is at our leisure tonight. For now though, we're better off finding a place to barricade ourselves in."" ","""... Sono pienamente d'accordo con Natsuhi oba-san. ... Per stanotte possiamo smetterla di cercare il colpevole. Al contrario, sarebbe meglio pensare ad un luogo nel quale possiamo barricarci dentro.""","""...Sono in totale accordo con zia Natsuhi... Potremo scoprire chi è il colpevole stasera, con tutta la calma del mondo. Ma ora è meglio trovare un posto in cui barricarci.""","""...Natsuhi Teyze'ye kesinlikle katılıyorum. ......Suçluyu bulmak için gecenin ilerleyen saatlerinde kafa patlatabiliriz. Şimdilik nereye kapanacağımızı düşünmeliyiz."""
,"As I said this, I pointed out the clock to everyone. ","As I said this, I pointed out the clock to everyone.","As I said this, I pointed out the clock to everyone.",俺はそう言いながらみんなに時計を示す。,俺はそう言いながらみんなに時計を示す。,"Сказав это, я указал на часы.","Enquanto dizia isso, eu apontava o relógio para todos.","As I said this, I pointed out the clock to everyone.",我一邊這麼說著一邊指向時鐘。,我一边这么说着一边指向时钟。,"As I said this, I pointed out the clock to everyone. ","Appena detto ciò, ho indicato a tutti l'orologio.",Dissi indicando a tutti l'orologio.,Bunu söylerken herkese saati gösterdim.
,"It was already 8:00 at night. ...We had been receiving shocks over and over again since the early morning, and our bodies and minds were both completely tired out. ","It was already eight at night. ...We had been receiving shocks over and over again since the early morning, and both our bodies and our minds were completely tired out."," It was already 8:00 at night....We had been receiving shocks over and over again since the early morning, and both our bodies and our minds were completely tired out.",もう夜の８時を回っている。…朝早くから俺たちは次々とショックを受け続け、身も心も疲れ切っていた。,もう夜の８時を回っている。…朝早くから俺たちは次々とショックを受け続け、身も心も疲れ切っていた。,"Уже было ровно восемь часов вечера. ...С раннего утра мы оказывались шокированы вновь и вновь, из‐за чего наши тела и умы были истощены.","Já eram oito da noite. ...Nós estamos sendo pegos de surpresa repetidamente desde o início da manhã, e tanto nossos corpos como nossas mentes estão completamente exaustos.","It was already eight at night. ...We had been receiving shocks over and over again since the early morning, and both our bodies and our minds were completely tired out.",時針已略過了晚上八點。…從一大早開始，我們接二連三遭受打擊，身心早已疲憊不堪了。,时针已略过了晚上八点。…从一大早开始，我们接二连三遭受打击，身心早已疲惫不堪了。,"It was already 8:00 at night. ...We had been receiving shocks over and over again since the early morning, and our bodies and minds were both completely tired out. ",Erano già le otto di sera. ... Abbiamo continuato a subire continui traumi sin dalla mattina presto e sia i nostri corpi che le nostri menti erano del tutto esausti.,"Erano già le otto di sera... Fin dal mattino presto avevamo subito numerosi traumi, ed eravamo completamente sfiniti sia fisicamente che mentalmente...",Saat çoktan akşamın sekiziydi. ...Sabahın erken saatlerinden beri tekrar tekrar şok geçiriyorduk ve hem bedenlerimiz hem de zihinlerimiz tamamen yorulmuştu.
,"...There's still a long, long time until tomorrow. We needed to find some place to barricade ourselves in so we could rest our bodies and get even the smallest amount of relief... ","......There was still a long, long time until tomorrow. We needed to find some place to barricade ourselves in, somewhere we could rest our bodies and feel even the slightest bit safe...","......There was still a long, long time until tomorrow. We needed to find some place to barricade ourselves in so we could rest our bodies and get even the smallest amount of relief...",……明日まではまだまだ長い。体を休められ、最低限の安心ができる篭城場所を見つけなければならない…。,……明日まではまだまだ長い。体を休められ、最低限の安心ができる篭城場所を見つけなければならない…。,"......Но до завтрашнего дня было ещё очень‐очень много времени. Нам нужно найти какое‐то место, в котором мы бы могли забаррикадироваться, чтобы дать своим телам немного отдыха и почувствовать хотя бы небольшое облегчение...","......Ainda havia muito, muito tempo até amanhã. Precisávamos encontrar um lugar para nos abrigar, algum lugar onde pudéssemos descansar nossos corpos e nos sentirmos pelo menos um pouco seguros...","......There was still a long, long time until tomorrow. We needed to find some place to barricade ourselves in, somewhere we could rest our bodies and feel even the slightest bit safe...",……還有很長時間才到明天。必須找到一個可以休息身體，提供最低限度的安全感的據守場所…。,……还有很长时间才到明天。必须找到一个可以休息身体，提供最低限度的安全感的据守场所…。,"...There's still a long, long time until tomorrow. We needed to find some place to barricade ourselves in so we could rest our bodies and get even the smallest amount of relief... ","... Restava ancora molto, molto tempo prima che arrivasse domani. {n}Avevamo bisogno di trovare un luogo nel quale barricarci dentro, così da poterci riposare un po' e avere un minimo di sollievo...","Mancava molto tempo fino a domani. Dovevamo trovare un posto in cui asserragliarci, in modo da poter riposare e avere un minimo di sollievo...",......Yarına kadar daha çok ama çok uzun bir zaman vardı. Kendimize barikat kurabileceğimiz bir yer bulmamız gerekiyordu; bedenlerimizi dinlendirebileceğimiz ve kendimizi birazcık da olsa güvende hissedebileceğimiz bir yer...
Nanjo Terumasa,"""......I agree... Everyone is already pushing their mental and physical limits, myself included. I believe it would be wise to take that into account as we move forward..."" ",""".........I agree... Everyone is already pushing their mental and physical limits, myself included. I believe it would be wise to consider our plans immediately...""",""".........I agree... Everyone is already pushing their mental and physical limits, myself included. I believe it would be wise to take that into account...""",「………私も同感ですな…。私も含め、もうみんな体も心も限界まで打ちのめされています。今からそれを考えた方が賢明でしょうな…。」,「………私も同感ですな…。私も含め、もうみんな体も心も限界まで打ちのめされています。今からそれを考えた方が賢明でしょうな…」,""".........Я согласен... Все, включая меня самого, находятся на пределе как моральных, так и физических сил. Я думаю, будет мудрым решением принять это в расчёт...""",""".........Eu concordo... Todos já estão forçando seus limites mentais e físicos, inclusive eu. Eu acredito que seria sábio considerar nossos planos imediatamente...""",""".........I agree... Everyone is already pushing their mental and physical limits, myself included. I believe it would be wise to consider our plans immediately...""",「………我也是同感啊…。包括我在內，大家的身心都已經瀕臨崩潰了。現在還是先考慮這個比較明智吧…」,「………我也是同感啊…。包括我在内，大家的身心都已经濒临崩溃了。现在还是先考虑这个比较明智吧…」,"""......I agree... Everyone is already pushing their mental and physical limits, myself included. I believe it would be wise to take that into account as we move forward..."" ","""... Sono d'accordo... tutti si stanno già spingendo oltre i loro limiti fisici e mentali, me compreso. Trovo che ora sia più saggio pensare a ciò...""","""...Sono d'accordo... Siamo tutti stremati sia nel corpo che nella mente, me incluso. Sarebbe prudente se d'ora in poi tenessimo conto di ciò...""",""".........Katılıyorum... Ben de dahil olmak üzere herkes zaten zihinsel ve fiziksel sınırlarını zorluyor. Planlarımızı bir an önce gözden geçirmemizin akıllıca olacağına inanıyorum..."""
Ushiromiya Battler,"""That's right. ......There's a high probability that the enemy's got the equivalent of a master key."" ","""Settled, then. .........There's a high probability that the enemy has the equivalent of a master key.""","""That's right. .........There's a high probability that the enemy has the equivalent of a master key.""",「そういうこった。………敵はマスターキーに準ずるものを持っている公算が高い。」,「そういうこった。………敵はマスターキーに準ずるものを持っている公算が高い」,"""Правильно. .........Велика вероятность того, что у врага есть универсальный ключ.""","""Está decidido. .........Há uma alta probabilidade do inimigo ter o equivalente a uma chave mestra.""","""Settled, then. .........There's a high probability that the enemy has the equivalent of a master key.""",「正是如此。………敵人很可能擁有總鑰匙之類的東西。」,「正是如此。………敌人很可能拥有总钥匙之类的东西。」,"""That's right. ......There's a high probability that the enemy's got the equivalent of a master key."" ","""Giusto. ... C'è anche un'altra probabilità che il nemico abbia l'equivalente di un passepartout.""","""Giusto... È molto probabile che il criminale abbia l'equivalente di un passepartout.""","""O zaman anlaştık. .........Düşmanın elinde master anahtara eşdeğer bir anahtar olma ihtimali çok yüksek."""
Ushiromiya George,"""...Were Shannon, Kanon-kun and Gohda-san holding master keys?"" ","""...Were Shannon, Kanon‐kun and Gohda‐san holding master keys?""","""...Were Shannon, Kanon-kun and Gohda-san holding master keys?""",「…紗音や嘉音くん、郷田さんはマスターキーを持ってましたか？」,「…紗音や嘉音くん、郷田さんはマスターキーを持ってましたか？」,"""...Имели ли Шаннон, Канон‐кун и Года‐сан при себе такие ключи?""","""...A Shannon, o Kanon‐kun e o Gohda‐san estavam portando chaves mestras?""","""...Were Shannon, Kanon‐kun and Gohda‐san holding master keys?""",「…紗音、嘉音君和鄉田平時是帶著總鑰匙的嗎？」,「…纱音、嘉音君和乡田平时是带着总钥匙的吗？」,"""...Were Shannon, Kanon-kun and Gohda-san holding master keys?"" ","""... Shannon, Kanon-kun e Gohda avevano un passepartout con sé?""","""...Shannon, Kanon-kun e Gouda-san avevano con sé dei passepartout?""","""...Shannon, Kanon-kun ve Gohda-san'da master anahtar var mıydı?"""
Ronoue Genji,"""......Yes. They were supposed to have them on their person during work."" ",""".........Yes. As long as they were on duty, they would have had them.""",""".........Yes. They were supposed to have them on their person during work.""",「………はい。勤務時間中だったなら身につけていたはずです。」,「………はい。勤務時間中だったなら身につけていたはずです」,""".........Да. Они должны были носить их при себе во время работы.""",""".........Sim. Enquanto eles estivessem de serviço, estariam com elas.""",""".........Yes. As long as they were on duty, they would have had them.""",「………是的。工作時間中應該都是隨身帶著的。」,「………是的。工作时间中应该都是随身带着的。」,"""......Yes. They were supposed to have them on their person during work."" ","""... Sì. Avrebbero dovuto averlo con sé mentre erano in servizio.""","""...Sì. Avrebbero dovuto averli con sé durante il lavoro.""",""".........Evet. Görevde oldukları sürece yanlarında bulunacaklardı."""
Ushiromiya Battler,"""...We didn't want to disturb the scene, so we didn't investigate that closely. We can't eliminate the possibility that someone stole a key from them."" ","""...We didn't want to disturb the scene, so we didn't investigate this, but we can't eliminate the possibility that a key had been stolen from one of them.""","""...We didn't want to disturb the scene, so we didn't investigate that closely. We can't eliminate the possibility that someone stole a key from them.""",「…現場をいじらない方がいいってんでそこまでは調べなかったろうが、誰かの鍵が奪われている可能性は否定できねぇな。」,「…現場をいじらない方がいいってんでそこまでは調べなかったろうが、誰かの鍵が奪われている可能性は否定できねぇな」,"""...Мы не хотели разрушать картину преступления, поэтому мы не расследовали всё так дотошно. Мы не можем исключать вероятность того, что кто‐то забрал у них ключи.""","""...Não queríamos atrapalhar a cena, então não investigamos isso, mas não podemos eliminar a possibilidade de uma chave ter sido roubada de um deles.""","""...We didn't want to disturb the scene, so we didn't investigate this, but we can't eliminate the possibility that a key had been stolen from one of them.""",「…因為當時說不要亂動現場比較好，所以沒有仔細查看，但無法否定某個人的鑰匙被奪走的可能性啊。」,「…因为当时说不要乱动现场比较好，所以没有仔细查看，但无法否定某个人的钥匙被夺走的可能性啊。」,"""...We didn't want to disturb the scene, so we didn't investigate that closely. We can't eliminate the possibility that someone stole a key from them."" ","""... Non volevamo disturbare la scena del crimine e quindi non abbiamo investigato così a fondo. Non possiamo eliminare la possibilità che qualcuno abbia rubato loro una chiave.""","""...Non volevamo inquinare la scena del crimine, perciò non abbiamo indagato così a fondo, ma non possiamo escludere la possibilità che una delle loro chiavi sia stata rubata.""","""...Olay yerini rahatsız etmek istemediğimiz için bunu incelemedik, ancak içlerinden birinin anahtarının çalınmış olma ihtimalini de göz ardı edemeyiz."""
