Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Jessica,"""S-Sorry, Aunt Rosa... We tried to calm her, but she just wouldn't listen..."" ","""S‐sorry, Auntie Rosa... We tried to calm her, but she just wouldn't listen...""","""S, sorry, Rosa oba-san... We tried to calm her, but she just wouldn't listen...""",「ご、ごめん楼座叔母さん…。私たちもなだめたんだけど、どうしても聞いてくれなくて…。」,「ご、ごめん楼座叔母さん…。私たちもなだめたんだけど、どうしても聞いてくれなくて…」,"""П‐прости, тётя Роза... Мы пытались её успокоить, но она даже не слушала...""","""D‐Desculpa, tia Rosa... Nós tentamos acalmá‐la, mas ela simplesmente não quis ouvir...""","""S‐sorry, Auntie Rosa... We tried to calm her, but she just wouldn't listen...""",「對、對不起，樓座姑母…。我們也有哄過她的，可是她就是不肯聽…」,「对、对不起，楼座姑母…。我们也有哄过她的，可是她就是不肯听…」,"""S‐sorry, Auntie Rosa... We tried to calm her, but she just wouldn't listen...""","""C-Ci dispiace, Rosa oba-san... abbiamo provato a calmarla, ma non ci ha proprio ascoltati...""","""S‐sorry, Auntie Rosa... We tried to calm her, but she just wouldn't listen...""","""S‐sorry, Auntie Rosa... We tried to calm her, but she just wouldn't listen..."""
Ushiromiya Maria,"""Uu-uu-uu-!! Uu-uu-uu-!! Waaaaaaaaaaaaaaaaahhh!!"" ","""Uu‐uu‐uu!! Uu‐uu‐uu!! Waaaaaaaaaaaaaaaaahhh!!""","""Uu-uu-uu-!! Uu-uu-uu-!! Waaaaaaaaaaaaaaaaahhh!!""",「うーうーうー！！　うーうーうー！！　うわあああぁあぁああぁん！！」,「うーうーうー！！　うーうーうー！！　うわあああぁあぁああぁん！！」,"""У‐у‐у!!! Уу‐уу‐уу!!! Уа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!""","""Uu‐uu‐uu!! Uu‐uu‐uu!! Uaaaaaaaaaaaaaaaaahhh!!""","""Uu‐uu‐uu!! Uu‐uu‐uu!! Waaaaaaaaaaaaaaaaahhh!!""",「嗚——嗚——嗚——！！嗚——嗚——嗚——！！嗚哇啊啊啊啊啊啊啊啊啊——！！」,「呜——呜——呜——！！呜——呜——呜——！！呜哇啊啊啊啊啊啊啊啊啊——！！」,"""Uu‐uu‐uu!! Uu‐uu‐uu!! Waaaaaaaaaaaaaaaaahhh!!""","""Uu-uu-uu-!! Uu-uu-uu-!! Waaaaaaaaaaaaaaaaahhh!!""","""Uu‐uu‐uu!! Uu‐uu‐uu!! Waaaaaaaaaaaaaaaaahhh!!""","""Uu‐uu‐uu!! Uu‐uu‐uu!! Waaaaaaaaaaaaaaaaahhh!!"""
Ushiromiya Rosa,"""...What is it, Maria? Could you be a little more quiet? Everyone's watching."" ","""...What is it, Maria? Could you be a little more quiet? Everyone's looking.""","""...What is it, Maria? Could you be a little more quiet? Everyone's looking.""",「…どうしたの、真里亞。少し静かにしなさい？　みんな見てるわよ？」,「…どうしたの、真里亞。少し静かにしなさい？　みんな見てるわよ？」,"""...В чём дело, Мария? Может, ты немного успокоишься? Все смотрят.""","""...O que foi, Maria? Poderia ficar quieta? Todo mundo está olhando.""","""...What is it, Maria? Could you be a little more quiet? Everyone's looking.""",「…怎麼了，真里亞？稍微安靜點！大家都看著哦？」,「…怎么了，真里亚？稍微安静点！大家都看着哦？」,"""...What is it, Maria? Could you be a little more quiet? Everyone's looking.""","""... Che c'è, Maria? Potresti fare un po' più di silenzio? Ci stanno guardando tutti.""","""...What is it, Maria? Could you be a little more quiet? Everyone's looking.""","""...What is it, Maria? Could you be a little more quiet? Everyone's looking."""
Ushiromiya Battler,"""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it."" ","""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it.""","""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it.""",「例の薔薇庭園の真里亞の薔薇…。あれが急に心配だと言い出して。」,「例の薔薇庭園の真里亞の薔薇…。あれが急に心配だと言い出して」,"""Это из‐за той её розы из розария... Она вдруг начала говорить, что беспокоится за неё.""","""É aquela rosa dela no jardim... De repente, a Maria começou a dizer que estava preocupada com ela.""","""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it.""",「是因為那個玫瑰庭園的真里亞的玫瑰…。突然就說擔心那玩意兒。」,「是因为那个玫瑰庭园的真里亚的玫瑰…。突然就说担心那玩意儿。」,"""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it.""","""È per quella rosa nel giardino... improvvisamente ha iniziato a dire che era preoccupata.""","""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it.""","""It's that rose of hers from the rose garden... She suddenly started saying that she was worried about it."""
Ushiromiya George,"""...I think she's half asleep. She suddenly woke up and started going on about how worried she was about that rose. ......Maria-chan, calm down. That was just a dream..."" ","""......I think she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria‐chan, calm down. That was just a dream...""","""......It looks like she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria-chan, calm down. That was just a dream...""",「……寝惚けたみたいなんです。急にがばっと起き出して、薔薇が心配だ薔薇が心配だって言い出して。………真里亞ちゃん、落ち着いて。それは夢なんだよ…。」,「……寝惚けたみたいなんです。急にがばっと起き出して、薔薇が心配だ薔薇が心配だって言い出して。………真里亞ちゃん、落ち着いて。それは夢なんだよ…」,"""......Похоже, это спросонья. Она неожиданно проснулась и принялась твердить, что волнуется за ту розу. .........Мария‐чан, успокойся. Это был просто сон...""","""......Eu acho que ela estava meio adormecida. Ela levantou de repente e começou a falar sobre como estava preocupada com aquela rosa.{n}.........Maria‐chan, acalme‐se. Foi só um sonho...""","""......I think she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria‐chan, calm down. That was just a dream...""",「……好像是睡迷糊了。突然就猛地起身，說起了“擔心玫瑰，擔心玫瑰”。………小真里亞，請別激動。那只是夢喲…」,「……好像是睡迷糊了。突然就猛地起身，说起了“担心玫瑰，担心玫瑰”。………小真里亚，请别激动。那只是梦哟…」,"""......I think she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria‐chan, calm down. That was just a dream...""","""... Sembrava mezza addormentata. Si è svegliata all'improvviso e ha iniziato a dire quanto fosse preoccupata per quella rosa. ... Maria-chan, calmati. {n}Era solo un sogno...""","""......I think she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria‐chan, calm down. That was just a dream...""","""......I think she's half asleep. She suddenly woke up, and started going on about how worried she was for that rose. .........Maria‐chan, calm down. That was just a dream..."""
Ushiromiya Maria,"""Uu-uu-uu-uu-!! That rose belonged to {f:5:Beatrice} and me!! So if I don't take care of it, {f:5:Beatrice} is gonna get mad!! It might get snapped off again! Uu-uu-uu-! Uu-uu-uu-uu-!!"" ","""Uu‐uu‐uu‐uu!! That was {f:5:Beatrice}'s and my rooose!! So if I don't take care of it, {f:5:Beatrice} will get mad at meee!! It might be broken again! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!""","""Uu-uu-uu-uu-!! That was Beatrice's and Maria's ro-se!! So if Maria doesn't take care of it, Beatrice will get ma-d!! It might be broken again! Uu-uu-uu-! Uu-uu-uu-uu-!!""",「うーうーうーうー！！　あれはベアトリーチェと真里亞の薔薇なのー！！　だから大切にしないとベアトリーチェに怒られちゃうのー！！　また折れちゃってるかもしれない！　うーうーうー！　うーうーうーうー！！」,「うーうーうーうー！！　あれはベアトリーチェと真里亞の薔薇なのー！！　だから大切にしないとベアトリーチェに怒られちゃうのー！！　また折れちゃってるかもしれない！　うーうーうー！　うーうーうーうー！！」,"""У‐у‐у‐у! Это была роза Марии и {f:5:Беатриче}!!! Поэтому, если я не буду о ней заботиться, {f:5:Беатриче} рассердится!!! Она вновь может сломаться! У‐у‐у! У‐у‐у‐у!!!""","""Uu‐uu‐uu‐uu!! Era a rosa da Maria, e também era da {f:5:Beatrice}!! Por isso, se a Maria não cuidar dela, a {f:5:Beatrice} vai ficar furiosa comigooo!! Ela pode se quebrar de novo! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!""","""Uu‐uu‐uu‐uu!! That was {f:5:Beatrice}'s and my rooose!! So if I don't take care of it, {f:5:Beatrice} will get mad at meee!! It might be broken again! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!""",「嗚——嗚——嗚——嗚——！！那是貝阿朵莉切與真里亞的玫瑰——！！所以，不好好珍惜的話，貝阿朵莉切會發火的——！！說不定已經又斷掉了！嗚——嗚——嗚——！嗚——嗚——嗚——嗚——！！」,「呜——呜——呜——呜——！！那是贝阿朵莉切与真里亚的玫瑰——！！所以，不好好珍惜的话，贝阿朵莉切会发火的——！！说不定已经又断掉了！呜——呜——呜——！呜——呜——呜——呜——！！」,"""Uu‐uu‐uu‐uu!! That was {f:5:Beatrice}'s and my rooose!! So if I don't take care of it, {f:5:Beatrice} will get mad at meee!! It might be broken again! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!""","""Uu-uu-uu-uu-!! Quella era la rosa di Maria e Beatrice-!! Quindi se Maria non se ne prende cura, Beatrice si arrabbierà-!! Potrebbe essere di nuovo marcia! {n}Uu-uu-uu-! Uu-uu-uu-uu-!!""","""Uu‐uu‐uu‐uu!! That was {f:5:Beatrice}'s and my rooose!! So if I don't take care of it, {f:5:Beatrice} will get mad at meee!! It might be broken again! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!""","""Uu‐uu‐uu‐uu!! That was {f:5:Beatrice}'s and my rooose!! So if I don't take care of it, {f:5:Beatrice} will get mad at meee!! It might be broken again! Uu‐uu‐uu! Uu‐uu‐uu‐uu!!"""
Ushiromiya Rosa,"""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!"" ","""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!""","""......Aaah, ...I'm telling you to quiet down a bit, alright?!?!""",「……はぁッ。…だから少し静かにしなさいッて言ってるでしょおおおッ？！？！」,「……はぁッ。…だから少し静かにしなさいッて言ってるでしょおおおッ？！？！」,"""......А‐а‐ах, ...Я {i:сказала} тебе, будь немного спокойней, {i:поняла}?!?!?!""","""......Haah...! ...Escute, estou dizendo para você se aquietar um pouco, certo?!?!""","""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!""",「……哈啊。…我已經跟你講過，稍微安靜點了吧————？！？！」,「……哈啊。…我已经跟你讲过，稍微安静点了吧————？！？！」,"""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!""","""... Aaah... ti sto dicendo di calmarti un po', capito?!?!""","""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!""","""......Haah...! ...Listen, I'm {i:telling} you to quiet down a bit, {i:alright}?!?!"""
,The sudden rise in the tone of Rosa's voice surprised the children. ,The children were taken aback by the sudden rise in the tone of Rosa's voice.,The sudden rise in the tone of Rosa's voice surprised the children.,楼座が急に声のトーンを上げたので子どもたちは仰け反るくらいに驚く。,楼座が急に声のトーンを上げたので子どもたちは仰け反るくらいに驚く。,Неожиданно резко повышенный тон голоса Розы удивил детей.,As crianças foram tomadas de surpresa diante do súbito aumento no tom de voz da Rosa.,The children were taken aback by the sudden rise in the tone of Rosa's voice.,由於樓座突然揚起聲調，小孩們被嚇得身子往後一仰。,由于楼座突然扬起声调，小孩们被吓得身子往后一仰。,The children were taken aback by the sudden rise in the tone of Rosa's voice.,Il tono di voce improvvisamente più forte di Rosa sorprese i ragazzi.,The children were taken aback by the sudden rise in the tone of Rosa's voice.,The children were taken aback by the sudden rise in the tone of Rosa's voice.
,"But Maria's crying just grew louder, and her tantrum just grew fiercer. ","But Maria's crying just grew louder, and her tantrum just grew fiercer."," But Maria's crying just grew louder, and her tantrum just grew fiercer.",しかし真里亞はますますに泣き声を大きくして、癇癪を激しくするだけだった。,しかし真里亞はますますに泣き声を大きくして、癇癪を激しくするだけだった。,"Но плач Марии становился всё громче, и её истерика лишь стала ещё ожесточённей.","Mas o choro de Maria ficou mais alto, e sua birra cada vez mais feroz.","But Maria's crying just grew louder, and her tantrum just grew fiercer.",然而，真里亞卻只是越哭越大聲，鬧得更凶了。,然而，真里亚却只是越哭越大声，闹得更凶了。,"But Maria's crying just grew louder, and her tantrum just grew fiercer.","Ma i lamenti di Maria si fecero solo più rumorosi, e i suoi capricci aumentarono ugualmente.","But Maria's crying just grew louder, and her tantrum just grew fiercer.","But Maria's crying just grew louder, and her tantrum just grew fiercer."
Nanjo Terumasa,"""R-Rosa-san, you mustn't scold a child so unsparingly... ...At times like this, it's best to give them some warm milk or something."" ","""R‐...Rosa‐san. You mustn't scold a child so bluntly without attending to what they say... ...In times like this, it is good to give them some warm milk or something.""","""R, ...Rosa-san. You mustn't scold a child unsparingly......In times like this, it is good to give them some warm milk or something.""",「ろ、…楼座さん。子どもを頭ごなしに叱ってはいけませんぞ…。…こういう時は、温かい牛乳などを与えると良いものです。」,「ろ、…楼座さん。子どもを頭ごなしに叱ってはいけませんぞ…。…こういう時は、温かい牛乳などを与えると良いものです」,"""Р‐Роза‐сан. Вам не стоит так жёстко давить на ребёнка... ...В такие моменты, им обычно нужно дать тёплого молока или ещё что‐нибудь.""","""R‐Rosa‐san. Você não deveria repreender uma criança com tanta brutalidade sem escutar o que ela diz... ...Em horas como essa, é bom dar a ela algum leite quente ou algo assim.""","""R‐...Rosa‐san. You mustn't scold a child so bluntly without attending to what they say... ...In times like this, it is good to give them some warm milk or something.""",「樓、…樓座。不可以一個勁地斥責孩子…。…在這種情況下，還是給她一杯暖暖的牛奶為好吶。」,「楼、…楼座。不可以一个劲地斥责孩子…。…在这种情况下，还是给她一杯暖暖的牛奶为好呐。」,"""R‐...Rosa‐san. You mustn't scold a child so bluntly without attending to what they say... ...In times like this, it is good to give them some warm milk or something.""","""R... Rosa-san. Non dovrebbe sgridare una bambina senza risparmiarsi... in casi come questi, sarebbe bene dar loro del latte caldo o qualcosa del genere.""","""R‐...Rosa‐san. You mustn't scold a child so bluntly without attending to what they say... ...In times like this, it is good to give them some warm milk or something.""","""R‐...Rosa‐san. You mustn't scold a child so bluntly without attending to what they say... ...In times like this, it is good to give them some warm milk or something."""
Ushiromiya Krauss,"""...Is there any here?"" ","""......Is there any here?""","""......Is there any here?""",「……ここにあるかね？」,「……ここにあるかね？」,"""......Оно здесь есть?""","""......Tem algum por aqui?""","""......Is there any here?""",「……這兒有麼？」,「……这儿有么？」,"""......Is there any here?""","""... Ce n'è qui?""","""......Is there any here?""","""......Is there any here?"""
Ushiromiya Natsuhi,"""The milk we just had for breakfast is empty now..."" ","""The milk we served in place of breakfast earlier was the last...""","""After taking the milk out for breakfast earlier, it is now empty...""",「さっき、朝食代わりに出した牛乳で空っぽです…。」,「さっき、朝食代わりに出した牛乳で空っぽです…」,"""После приёма молока сегодня за завтраком, его больше не осталось...""","""O leite que servimos no café da manhã foi o último...""","""The milk we served in place of breakfast earlier was the last...""",「剛才吃早飯時，已經把牛奶喝光了…」,「刚才吃早饭时，已经把牛奶喝光了…」,"""The milk we served in place of breakfast earlier was the last...""","""Dopo aver preso il latte per la colazione, ora è finito...""","""The milk we served in place of breakfast earlier was the last...""","""The milk we served in place of breakfast earlier was the last..."""
Ushiromiya Rudolf,"""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?"" ","""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?""","""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?""",「誰か子ども用の鎮静剤とか持ってるか…？　ほら、あの銀の粒みてぇなヤツとか。」,「誰か子ども用の鎮静剤とか持ってるか…？　ほら、あの銀の粒みてぇなヤツとか」,"""Нет ли у кого‐нибудь успокоительных средств, которые подходят детям?.. Ну вы знаете, такие серебристые пилюли‐таблетки?""","""Alguém tem um calmante para crianças...? Sabem, aquelas pílulas prateadas?""","""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?""",「有沒有人帶著給小孩用的鎮靜劑…？喏，就是像銀珠子的那種玩意。」,「有没有人带着给小孩用的镇静剂…？喏，就是像银珠子的那种玩意。」,"""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?""","""Qualcuno ha un sedativo per bambini...? Tipo quelle pillole argentate?""","""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?""","""Doesn't anyone have a sedative to use on kids...? You know, those silver pill things?"""
Ushiromiya Rosa,"""Of course I do!! Yes, I'll search for them now and make her take them!!"" ","""Of course I do!! Yes, I'll search for them now and make her take them!!""","""I have them!! Yes, I'll search for them now and give them to her!!""",「持ってるわよッ！！　あぁ、今探して飲ませるからッ！！」,「持ってるわよッ！！　あぁ、今探して飲ませるからッ！！」,"""У меня здесь есть! Хорошо, тогда мы ими воспользуемся!""","""Claro que eu tenho!! Sim, eu vou procurá‐las agora e fazer ela tomar!!""","""Of course I do!! Yes, I'll search for them now and make her take them!!""",「我帶著！！啊啊，馬上就找出來給她吃！！」,「我带着！！啊啊，马上就找出来给她吃！！」,"""Of course I do!! Yes, I'll search for them now and make her take them!!""","""Le ho!! Sì, le troverò e gliele darò!!""","""Of course I do!! Yes, I'll search for them now and make her take them!!""","""Of course I do!! Yes, I'll search for them now and make her take them!!"""
,"Without hiding her displeasure, Rosa grabbed the handbag that had been set on the sofa and fished around for some medicine. ...It seemed she had brought some child-use sedatives for Maria's tantrums. ","Without hiding her displeasure, Rosa grabbed her handbag that she had placed on the sofa and fished around for the medicine. ......It seemed that she had brought some child‐use sedatives for Maria's tantrums.","Without hiding her displeasure, Rosa grabbed the handbag that had been set on the sofa and fished around for some medicine. ......It seemed that she had brought some child-use sedatives for Maria's tantrums.",楼座は不機嫌を隠すことなく、ソファーに置いてあったハンドバッグを取り、中の常備薬を漁る。……真里亞の癇癪用に、小児用の鎮静剤を持ってきているようだった。,楼座は不機嫌を隠すことなく、ソファーに置いてあったハンドバッグを取り、中の常備薬を漁る。……真里亞の癇癪用に、小児用の鎮静剤を持ってきているようだった。,"Не скрывая своего дурного настроения, Роза раскрыла лежащий на диване саквояж и стала рыться в нём в поисках лекарства. ......Судя по всему, она принесла с собой успокоительное для снятия истерики у Марии.","Sem esconder seu descontentamento, Rosa pegou a bolsa que havia deixado no sofá e procurou o remédio. ......Parece que ela trouxe alguns calmantes infantis, a fim de lidar com as birras da Maria.","Without hiding her displeasure, Rosa grabbed her handbag that she had placed on the sofa and fished around for the medicine. ......It seemed that she had brought some child‐use sedatives for Maria's tantrums.",樓座毫不掩飾內心的不愉快，拿來放在沙發上的手提包，翻找著裡面的常備藥。……貌似是帶著在真里亞無理取鬧時用的兒童用鎮靜劑。,楼座毫不掩饰内心的不愉快，拿来放在沙发上的手提包，翻找着里面的常备药。……貌似是带着在真里亚无理取闹时用的儿童用镇静剂。,"Without hiding her displeasure, Rosa grabbed her handbag that she had placed on the sofa and fished around for the medicine. ......It seemed that she had brought some child‐use sedatives for Maria's tantrums.","Senza nascondere la sua collera, Rosa afferrò la borsa poggiata sul divano e cercò delle medicine. ... Sembrava che avesse portato dei sedativi per bambini per i capricci di Maria.","Without hiding her displeasure, Rosa grabbed her handbag that she had placed on the sofa and fished around for the medicine. ......It seemed that she had brought some child‐use sedatives for Maria's tantrums.","Without hiding her displeasure, Rosa grabbed her handbag that she had placed on the sofa and fished around for the medicine. ......It seemed that she had brought some child‐use sedatives for Maria's tantrums."
,"She found it and opened the bottle, but it must have been empty. Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there. ","She found it and tipped the bottle into her palm, but it seemed to be empty.{n}Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there."," She found it and opened the bottle, but it must have been empty. Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there.",それを見つけ瓶を傾けるが、どうも空っぽらしい。楼座はイライラしながら瓶を何度も振るが、空である事実は変わらなかった。,それを見つけ瓶を傾けるが、どうも空っぽらしい。{n}楼座はイライラしながら瓶を何度も振るが、空である事実は変わらなかった。,"Она извлекла и открыла пузырёк, но, судя по всему, он оказался пустым.{n}Роза с раздражением несколько раз встряхнула пузырёк, но это не изменило того факта, что в нём ничего не было.","Ela encontrou algo e derramou o conteúdo do frasco na palma da mão, mas parecia estar vazio.{n}Irritada, Rosa sacudiu o frasco várias vezes, mas isso não mudou o fato de que não tinha nada dentro dele.","She found it and tipped the bottle into her palm, but it seemed to be empty.{n}Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there.",找到後，樓座把藥瓶傾斜一倒，不過好像已經沒藥了。{n}樓座心急火燎地反覆搖著藥瓶，但瓶中空無一物已是無法改變的事實。,找到后，楼座把药瓶倾斜一倒，不过好像已经没药了。{n}楼座心急火燎地反复摇着药瓶，但瓶中空无一物已是无法改变的事实。,"She found it and tipped the bottle into her palm, but it seemed to be empty.{n}Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there.","Li trovò e aprì il flacone, ma doveva essere vuoto. Irritata, Rosa lo scosse più volte, ma non cambiava il fatto che non ci fosse nulla dentro.","She found it and tipped the bottle into her palm, but it seemed to be empty.{n}Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there.","She found it and tipped the bottle into her palm, but it seemed to be empty.{n}Irritated, Rosa shook the bottle several times, but that didn't change the fact that nothing was in there."
,"...As she did that, Maria's crying grew even more intense... ","...All the while, Maria's crying was growing more and more intense...","...As she did that, Maria's crying grew even more intense...",…その間にも、真里亞はますますに泣き声を強めていく…。,…その間にも、真里亞はますますに泣き声を強めていく…。,"...Пока она делала это, плач Марии лишь усиливался...","...Todo o tempo, o choro de Maria estava ficando cada vez mais intenso...","...All the while, Maria's crying was growing more and more intense...",…在這段時間裡，真里亞越哭越大聲了…。,…在这段时间里，真里亚越哭越大声了…。,"...All the while, Maria's crying was growing more and more intense...","... Mentre faceva ciò, il pianto di Maria si fece ancora più acuto...","...All the while, Maria's crying was growing more and more intense...","...All the while, Maria's crying was growing more and more intense..."
,"At that time, Eva was lying on her bed, covered by the bedding. ","Meanwhile, Eva was lying in bed, covered by the bedding."," At that time, Eva was lying on the bed, covered by the bedding.",その頃、絵羽はベッドに横になり、布団を被っていた。,その頃、絵羽はベッドに横になり、布団を被っていた。,"А в это время Ева лежала на кровати, укрытая постельным одеялом.","Enquanto isso, Eva estava deitada na cama, coberta por um cobertor.","Meanwhile, Eva was lying in bed, covered by the bedding.",此時，繪羽正躺在床上，身上蓋著被褥。,此时，绘羽正躺在床上，身上盖着被褥。,"Meanwhile, Eva was lying in bed, covered by the bedding.","In quel momento, Eva era poggiata sul letto, sotto le coperte.","Meanwhile, Eva was lying in bed, covered by the bedding.","Meanwhile, Eva was lying in bed, covered by the bedding."
,"Hideyoshi returned from the washroom, folding a handkerchief soaked in water. ","Hideyoshi returned from the washroom, folding a handkerchief soaked in water."," Hideyoshi returned from the washroom, folding a handkerchief soaked in water.",水で濡らしたハンカチを畳みながら、秀吉が洗面所から戻ってくる。,水で濡らしたハンカチを畳みながら、秀吉が洗面所から戻ってくる。,"Хидэёши вернулся из ванной, складывая смоченный в воде платок.","Hideyoshi voltou do banheiro, dobrando um lenço embebido em água.","Hideyoshi returned from the washroom, folding a handkerchief soaked in water.",而秀吉折疊著濕手帕，從盥洗室回來了。,而秀吉折叠着湿手帕，从盥洗室回来了。,"Hideyoshi returned from the washroom, folding a handkerchief soaked in water.","Hideyoshi tornò dal bagno, stringendo un fazzoletto zuppo d'acqua.","Hideyoshi returned from the washroom, folding a handkerchief soaked in water.","Hideyoshi returned from the washroom, folding a handkerchief soaked in water."
Ushiromiya Hideyoshi,"""...Whoo, this is one nasty fever... ...I'll bet it's the poisonous air at this family conference that got you... ...For now, you can forget all about the other relatives. ...Okay?"" ","""......My, this is one nasty fever... ......I'm sure it's the poisonous air at this family conference that got you... ......For now, you can forget all about the other relatives. ...Alright?""","""......My, this is one nasty fever.........I'm sure it's the poisonous air at this family conference that got you.........For now, you can forget all about the other relatives. ...Alright?""",「……こら、ずいぶんひどい熱や…。……きっと、親族会議の毒気にやられてもうたんやな…。……今はもう、他の親族たちのことは全部忘れるんや。…な？」,「……こら、ずいぶんひどい熱や…。……きっと、親族会議の毒気にやられてもうたんやな…。……今はもう、他の親族たちのことは全部忘れるんや。…な？」,"""......Ну и дела, вот это жар... ......Я убеждён, что это всё ядовитая атмосфера на семейном собрании, оказавшая на тебя влияние... ......Покамест тебе лучше вообще не думать об остальных родственниках. ...Хорошо?""","""......Puxa, que febre mais desagradável... ......Tenho certeza de que foi o ar venenoso dessa conferência familiar que te deixou assim... ......Por enquanto, esqueça tudo sobre os outros parentes. ...Certo?""","""......My, this is one nasty fever... ......I'm sure it's the poisonous air at this family conference that got you... ......For now, you can forget all about the other relatives. ...Alright?""",「……唉，發了好高的燒吶…。……一定是被親族會議的毒氣傷著身體了吶…。……這會兒，就先把其他親戚的事全給忘了吧。…好麼？」,「……唉，发了好高的烧呐…。……一定是被亲族会议的毒气伤着身体了呐…。……这会儿，就先把其他亲戚的事全给忘了吧。…好么？」,"""......My, this is one nasty fever... ......I'm sure it's the poisonous air at this family conference that got you... ......For now, you can forget all about the other relatives. ...Alright?""","""... È una brutta febbre... sono sicuro che è colpa dell'aria venefica di questa conferenza di famiglia... per il momento, dimenticati tutto degli altri parenti. ... Va bene?""","""......My, this is one nasty fever... ......I'm sure it's the poisonous air at this family conference that got you... ......For now, you can forget all about the other relatives. ...Alright?""","""......My, this is one nasty fever... ......I'm sure it's the poisonous air at this family conference that got you... ......For now, you can forget all about the other relatives. ...Alright?"""
,"As Hideyoshi spoke to her kindly, he set the soaked handkerchief on Eva's burning forehead. ","As Hideyoshi spoke to her kindly, he set the soaked handkerchief gently on Eva's burning forehead.","As Hideyoshi spoke to her kindly, he set the soaked handkerchief on Eva's burning forehead.",秀吉はやさしい言葉を掛けながら、火照った絵羽の額に濡れハンカチをそっと置いた。,秀吉はやさしい言葉を掛けながら、火照った絵羽の額に濡れハンカチをそっと置いた。,"Пока Хидэёши ласково говорил с ней, он наложил пропитанный водой платок на исходящий жаром лоб Евы.","Enquanto Hideyoshi falava gentilmente com ela, ele colocou o lenço molhado na testa ardente de Eva com todo cuidado.","As Hideyoshi spoke to her kindly, he set the soaked handkerchief gently on Eva's burning forehead.",秀吉邊說著溫柔的話語，邊把濕手帕輕輕地蓋到了繪羽火熱的額頭上。,秀吉边说着温柔的话语，边把湿手帕轻轻地盖到了绘羽火热的额头上。,"As Hideyoshi spoke to her kindly, he set the soaked handkerchief gently on Eva's burning forehead.","Mentre Hideyoshi le parlava gentilmente, poggiò il fazzoletto bagnato sulla fronte caldissima di Eva.","As Hideyoshi spoke to her kindly, he set the soaked handkerchief gently on Eva's burning forehead.","As Hideyoshi spoke to her kindly, he set the soaked handkerchief gently on Eva's burning forehead."
,Eva rested her own hand on top of his. ,Eva rested her own hand on top of his., Eva rested her own hand on top of his.,その手に、絵羽は自らの手を重ねる。,その手に、絵羽は自らの手を重ねる。,Ева коснулась своей ладонью его руки.,Eva descansou sua própria mão sobre a mão dele.,Eva rested her own hand on top of his.,而這只手上，又蓋上了繪羽的手。,而这只手上，又盖上了绘羽的手。,Eva rested her own hand on top of his.,Eva vi posò sopra la sua mano.,Eva rested her own hand on top of his.,Eva rested her own hand on top of his.
