Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"However, the air and the slight change in the echos made by the footsteps... told me that this was a room, not a corridor. ","However, the air and the slight change in the echoes made by the footsteps...told me that this was a room, not a corridor."," However, the air and the slight change in the echos made by the footsteps... told me that this was a room, not a corridor.",しかし、空気の感じや、足音のちょっとした残響の違いで、そこは廊下ではなく、部屋だと理解できた。,しかし、空気の感じや、足音のちょっとした残響の違いで、そこは廊下ではなく、部屋だと理解できた。,"Однако по воздуху и лёгкому изменению в эхо от моих шагов... было ясно, что я уже в комнате, а не в коридоре.","Porém, o ar e a leve mudança nos ecos ocasionados pelos passos...informou‐me que este era um quarto, e não um corredor.","However, the air and the slight change in the echoes made by the footsteps...told me that this was a room, not a corridor.",但是，從空氣的感覺和，腳步聲的一點餘音的不同，知道了這裡不是走廊，是一個房間。,但是，从空气的感觉和，脚步声的一点余音的不同，知道了这里不是走廊，是一个房间。,"However, the air and the slight change in the echoes made by the footsteps...told me that this was a room, not a corridor.","Tuttavia, l'aria e il leggero cambio nell'eco prodotto dai passi... mi rivelò che questa era una stanza, non un corridoio.","However, the air and the slight change in the echoes made by the footsteps...told me that this was a room, not a corridor.","However, the air and the slight change in the echoes made by the footsteps...told me that this was a room, not a corridor."
,The sounds of the cat's footsteps were gone. ,The sounds of the cat's footsteps were gone., The sounds of the cat's footsteps were gone.,猫の足音は、もうしない。,猫の足音は、もうしない。,Кошачьи шаги стихли.,O som dos passos do gato desapareceram.,The sounds of the cat's footsteps were gone.,貓的腳步聲，已經沒有了。,猫的脚步声，已经没有了。,The sounds of the cat's footsteps were gone.,Il suono dei passi del gatto sparirono.,The sounds of the cat's footsteps were gone.,The sounds of the cat's footsteps were gone.
,"...However, the bloody footprints remained. ","......However, the bloody footprints remained.","......However, the bloody footprints remained.",……しかし、血の足跡は、続いている。,……しかし、血の足跡は、続いている。,......Но кровавые следы остались.,......Mas as pegadas de sangue permaneceram.,"......However, the bloody footprints remained.",……但是，血的足跡，還是繼續著。,……但是，血的足迹，还是继续着。,"......However, the bloody footprints remained.","... Tuttavia, le impronte insanguinate rimasero.","......However, the bloody footprints remained.","......However, the bloody footprints remained."
,"On the other side of some sort of wooden screen, ...under what looked like a small spotlight... ","On the other side of some sort of wooden screen, ......under what looked like a small spotlight..."," On the other side of some sort of wooden screen, ......under what looked like a small spotlight...",何か衝立のようなものの向こうに、……細いスポットライトのような明かりの下で。,何か衝立のようなものの向こうに、……細いスポットライトのような明かりの下で。,По другую сторону деревянной стены...... под маленьким светильником...,"Do outro lado do que parecia ser um biombo de madeira, ......debaixo do que aparentava ser um pequeno holofote...","On the other side of some sort of wooden screen, ......under what looked like a small spotlight...",在一個像屏風一樣的東西的前方，……在一束像是聚光燈打下的細長的燈光下。,在一个像屏风一样的东西的前方，……在一束像是聚光灯打下的细长的灯光下。,"On the other side of some sort of wooden screen, ......under what looked like a small spotlight...",Dall'altra parte di una cosa simile ad uno schermo in legno... sotto quello che sembrava un piccolo proiettore...,"On the other side of some sort of wooden screen, ......under what looked like a small spotlight...","On the other side of some sort of wooden screen, ......under what looked like a small spotlight..."
,...There was that same black cat gobbling down some bloodstained pet food. ,......that same black cat...was noisily gobbling down a bowl of pet food.,......There was that same black cat gobbling down some bloodstained pet food.,……さっきの黒猫が、ペットフードの皿に盛られたエサを、ぴちゃぴちゃくちゃくちゃと食べているのが見えた。,……さっきの黒猫が、ペットフードの皿に盛られたエサを、ぴちゃぴちゃくちゃくちゃと食べているのが見えた。,......Та же чёрная кошка грызла какой‐то окровавленный корм.,......o mesmo gato preto...estava fazendo barulho enquanto devorava uma tigela de ração.,......that same black cat...was noisily gobbling down a bowl of pet food.,……剛才的黑貓，在盛滿著寵物食品的食盆前，嘎吱嘎吱嘎吱嘎吱嘎吱嘎吱地吃著。,……刚才的黑猫，在盛满着宠物食品的食盆前，嘎吱嘎吱嘎吱嘎吱嘎吱嘎吱地吃着。,......that same black cat...was noisily gobbling down a bowl of pet food.,... C'era quello stesso gatto nero chinato sopra nel cibo per animali macchiato di sangue.,......that same black cat...was noisily gobbling down a bowl of pet food.,......that same black cat...was noisily gobbling down a bowl of pet food.
,"...I see. So, this is its reward for bringing me here... ",".........I see. So, this is its reward for bringing me here...","......I see. So, this is its reward for bringing me here...",………なるほど。私をここへ連れてきた、ご褒美ってことらしい…。,………なるほど。私をここへ連れてきた、ご褒美ってことらしい…。,"......Вот как. Её награда за то, что она привела меня сюда...",.........Entendi. Essa é a sua recompensa por me trazer até aqui...?,".........I see. So, this is its reward for bringing me here...",………原來如此。似乎是把我帶到這裡來的，獎勵呢…,………原来如此。似乎是把我带到这里来的，奖励呢…,".........I see. So, this is its reward for bringing me here...",... Capisco. Quindi quella è la sua ricompensa per avermi condotto qui...,".........I see. So, this is its reward for bringing me here...",".........I see. So, this is its reward for bringing me here..."
{f:5:Bernkastel},"""Cat... Sorry to bother you during your meal, ...but I'd like you to summon your master. ......That is, unless you're actually the one who summoned me...?"" ","""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?""","""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?""",「猫……。お食事中、悪いけれど。……そろそろあんたの主人を呼んでちょうだい。………それともまさか、あんたが私を呼んだ本人、ってわけじゃないわよね…？」,「猫……。お食事中、悪いけれど。……そろそろあんたの主人を呼んでちょうだい。………それともまさか、あんたが私を呼んだ本人、ってわけじゃないわよね…？」,"""Кошка...... Извини, что отрываю тебя от еды...... но позови своего хозяина. .........Это же не ты позвала меня сюда?..""","""Gato...... Desculpe por incomodá‐lo durante sua refeição, ......mas eu gostaria que chamasse a sua mestra. .........Ou será que foi você mesmo que me invocou...?""","""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?""",「貓……在吃飯的時候打擾，真是抱歉了。……差不多該叫你的主人出來了吧。………還是說，你就是叫我來的本人，不會是這樣吧…？」,「猫……在吃饭的时候打扰，真是抱歉了。……差不多该叫你的主人出来了吧。………还是说，你就是叫我来的本人，不会是这样吧…？」,"""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?""","""Gatto... mi spiace disturbarti durante il tuo pasto... ma vorrei che tu evocassi il tuo padrone. ... Ecco, a meno che non sia tu che mi hai convocata...?""","""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?""","""Cat...... Sorry to bother you during your meal, ......but I'd like you to summon your master. .........That is, unless you're actually the one who summoned me...?"""
,Talking to it didn't cause it to turn around. ,Talking to it didn't cause it to turn around.,Talking to it didn't cause it to turn around.,話し掛けても、振り返りもしない。,話し掛けても、振り返りもしない。,Разговор с ней не заставил её повернуться.,Falar isso não fez com que ele se virasse.,Talking to it didn't cause it to turn around.,即便搭話，卻連頭都不回一下。,即便搭话，却连头都不回一下。,Talking to it didn't cause it to turn around.,Parlargli non lo fece girare.,Talking to it didn't cause it to turn around.,Talking to it didn't cause it to turn around.
,"...Well, I guess it is an animal eating its food. ...If I kick it away, it'll probably run off to its owner. ","......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner.","......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner.",……まぁ、食事中の畜生なんてこんなもんよ。……蹴飛ばしてやれば、飼い主のところに飛んでくでしょ。,……まぁ、食事中の畜生なんてこんなもんよ。……蹴飛ばしてやれば、飼い主のところに飛んでくでしょ。,"......Впрочем, все животные так едят свою еду. ......Если я её пну, она наверняка побежит к своему хозяину.","......Bem, acho que é apenas uma animal comendo a sua comida. ......Se chutá‐lo, ele provavelmente vai sair correndo até a dona.","......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner.",……嘛，畢竟是個在吃飯的畜生罷了。……踢飛它的話，就會跑到飼主那兒去吧。,……嘛，毕竟是个在吃饭的畜生罢了。……踢飞它的话，就会跑到饲主那儿去吧。,"......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner.","... Beh, è comunque un animale che mangia il suo cibo. ... Se lo calcio via, probabilmente correrà dal suo padrone.","......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner.","......Well, I guess it is an animal eating its food. ......If I kick it away, it'll probably run off to its owner."
{f:5:Bernkastel},"""......Hmph."" ",""".........Hmph.""",""".........Hmph.""",「………ふん。」,「………ふん」,""".........Хмф.""",""".........Hmph.""",""".........Hmph.""",「………哼。」,「………哼。」,""".........Hmph.""","""... Hmph.""",""".........Hmph.""",""".........Hmph."""
,"When I did kick the cat, ...it sailed away like a stuffed animal, hit the wall, and fell to the ground. ","When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground.","When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground.",黒猫を蹴り飛ばしてやると、……それはまるでぬいぐるみを蹴ったかのように、軽々と飛んでいき、壁にぶつかって転がった。,黒猫を蹴り飛ばしてやると、……それはまるでぬいぐるみを蹴ったかのように、軽々と飛んでいき、壁にぶつかって転がった。,"Когда я пнула кошку...... она отскочила как плюшевое животное, ударилась об стену и упала на пол.","Quando eu chutei o gato, ......ele saiu voando, como um animal de pelúcia, bateu contra a parede e caiu no chão.","When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground.",踢飛黑貓的時候，……簡直就像是踢到了個布娃娃一般，輕飄飄地飛了出去，撞到牆上滾落下來。,踢飞黑猫的时候，……简直就像是踢到了个布娃娃一般，轻飘飘地飞了出去，撞到墙上滚落下来。,"When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground.","Quando calciai il gatto... venne spostato come un animale di pezza, colpì la parete e cadde a terra.","When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground.","When I did kick the cat, ......it sailed away like a stuffed animal, hit the wall, and fell to the ground."
,"Then, it vanished, melting into the darkness... ","Then, it vanished, as though it had melted into the darkness......"," Then, it vanished, as though it had melted into the darkness......",そしてそのまま、闇に溶けるように、すぅっと消えてしまう……。,そしてそのまま、闇に溶けるように、すぅっと消えてしまう……。,"А затем исчезла, словно растаяв во тьме......","Então, ele desapareceu, como se tivesse derretido na escuridão......","Then, it vanished, as though it had melted into the darkness......",然後就這樣，如同溶於黑暗一般，就這樣消失了……,然后就这样，如同溶于黑暗一般，就这样消失了……,"Then, it vanished, as though it had melted into the darkness......","Poi sparì, come se si fosse sciolto nell'oscurità...","Then, it vanished, as though it had melted into the darkness......","Then, it vanished, as though it had melted into the darkness......"
,...What's with this cat? ...Is it just an illusion...? ,......What's with this cat? ......Is it just an illusion...?,......What's with this cat? ......Is it just an illusion...?,……何、この猫。……ただの幻…？,……何、この猫。……ただの幻…？,......Что с этой кошкой? ......Просто иллюзия?..,......Qual é a desse gato? ......Não passa de uma ilusão...?,......What's with this cat? ......Is it just an illusion...?,……什麼啊，這個貓。……只是個幻影麼…？,……什么啊，这个猫。……只是个幻影么…？,......What's with this cat? ......Is it just an illusion...?,... Cos'è questo gatto? ... È solo un'illusione?,......What's with this cat? ......Is it just an illusion...?,......What's with this cat? ......Is it just an illusion...?
{f:5:Bernkastel},""".........!"" ","""........................!""","""............!""",「……………………ッ。」,「……………………ッ」,"""............!""","""........................!""","""........................!""",「……………………呃。」,「……………………呃。」,"""........................!""","""...!""","""........................!""","""........................!"""
,"When I looked at its food plate, ...it was piled up with what appeared to be blood-drenched raw meat. ","When I looked at its food bowl, ......it was piled up with what appeared to be blood‐drenched raw meat.","When I looked at its food plate, ......it was piled up with what appeared to be blood-drenched raw meat.",餌皿を見ると、……そこには、血塗れの、生肉のようなものが盛られていた。,餌皿を見ると、……そこには、血塗れの、生肉のようなものが盛られていた。,"Посмотрев на миску с едой...... я увидела, что она, как оказалось, была завалена залитым кровью сырым мясом.","Quando eu olhei para a sua tigela de comida, ......ela estava repleta do que parecia ser carne crua, com sangue escorrendo.","When I looked at its food bowl, ......it was piled up with what appeared to be blood‐drenched raw meat.",看那放飼料的食盆，……裡面盛滿了，塗滿血的生肉一樣的東西。,看那放饲料的食盆，……里面盛满了，涂满血的生肉一样的东西。,"When I looked at its food bowl, ......it was piled up with what appeared to be blood‐drenched raw meat.",Quando guardai la sua ciotola del cibo... era colma con quella che sembrava essere carne cruda inzuppata di sangue.,"When I looked at its food bowl, ......it was piled up with what appeared to be blood‐drenched raw meat.","When I looked at its food bowl, ......it was piled up with what appeared to be blood‐drenched raw meat."
,...It was as though someone had torn apart living flesh on the spot and piled it up on there. ,......It was as though someone had torn apart living flesh on the spot......and piled it into there.,......It was as though someone had torn apart living flesh on the spot and piled it up on there.,……まさに、生きた肉をその場で引き裂き、そのまま盛り付けたかのように、それは生々しく、そして血生臭かった。,……まさに、生きた肉をその場で引き裂き、そのまま盛り付けたかのように、それは生々しく、そして血生臭かった。,......Как будто кто‐то на месте разодрал живую плоть и навалил её туда.,......Como se alguém tivesse sido dilacerado vivo naquele ponto......e empilhado aqui.,......It was as though someone had torn apart living flesh on the spot......and piled it into there.,……簡直就好像，把生肉當場撕碎，然後就這樣盛放一樣，極其新鮮，並且滿是血腥味。,……简直就好像，把生肉当场撕碎，然后就这样盛放一样，极其新鲜，并且满是血腥味。,......It was as though someone had torn apart living flesh on the spot......and piled it into there.,... Era come se qualcuno avesse dilaniato sul posto della carne viva e l'avesse ammucchiata lì.,......It was as though someone had torn apart living flesh on the spot......and piled it into there.,......It was as though someone had torn apart living flesh on the spot......and piled it into there.
{f:5:Bernkastel},"""...Come on, what's with the creepy reception?"" ",""".........Come on, what's with the creepy reception?""","""......Come on, what's with the creepy reception?""",「………何なの、この趣味の悪い歓待は。」,「………何なの、この趣味の悪い歓待は」,"""......Эй, что за жуткий приём?""",""".........Qual é a dessa recepção sinistra?""",""".........Come on, what's with the creepy reception?""",「………什麼啊，這種低級趣味的款待？」,「………什么啊，这种低级趣味的款待？」,""".........Come on, what's with the creepy reception?""","""... Dai, cos'è questa spaventosa accoglienza?""",""".........Come on, what's with the creepy reception?""",""".........Come on, what's with the creepy reception?"""
,"{a:c: ...That was a mean thing to do, kicking it.} ","{a:c:{m:-5:―}―That was a mean thing to do, kicking it}.","{a:c: ――That was a mean thing to do, kicking it.}",{a:c:——蹴るとは、酷いことをする。},{a:c:――蹴るとは、酷いことをする。},{a:c:{m:-5:——}Жестоко было так бить её.},"{a:c:{m:-5:―}―Que coisa mais horrível, chutá‐lo dessa maneira}.","{a:c:{m:-5:―}―That was a mean thing to do, kicking it}.",{a:c:——踢飛，真是殘忍。},{a:c:——踢飞，真是残忍。},"{a:c:{m:-5:―}―That was a mean thing to do, kicking it}.","{a:c: ――È stata una cosa cattiva, calciarlo via. }","{a:c:{m:-5:―}―That was a mean thing to do, kicking it}.","{a:c:{m:-5:―}―That was a mean thing to do, kicking it}."
,"The instant I heard that voice, the hairs on the back of my neck stood on end. ","The instant I heard that voice, the hairs on the back of my neck stood on end.","The instant I heard that voice, the hairs on the back of my neck stood on end.",その声を聞いた瞬間に、全身の毛が逆立つ。,その声を聞いた瞬間に、全身の毛が逆立つ。,"Как только я услышала этот голос, у меня волосы на затылке встали дыбом.","No instante em que eu ouvi essa voz, todos os pelos do meu corpo se arrepiaram.","The instant I heard that voice, the hairs on the back of my neck stood on end.",在聽到這個聲音的瞬間，全身的寒毛都倒立了。,在听到这个声音的瞬间，全身的寒毛都倒立了。,"The instant I heard that voice, the hairs on the back of my neck stood on end.","Nell'istante in cui sentii quella voce, si rizzarono i capelli dietro al mio collo.","The instant I heard that voice, the hairs on the back of my neck stood on end.","The instant I heard that voice, the hairs on the back of my neck stood on end."
,"Then, ...the surrounding area finally brightened... ","Then, ......the surrounding area finally brightened....."," Then, ......the surrounding area finally brightened.....",すると、……ようやく周りが明るくなる……。,すると、……ようやく周りが明るくなる……。,Тогда...... вокруг наконец стало светло......,"Então, ......os arredores do local finalmente se iluminaram.....","Then, ......the surrounding area finally brightened.....",接著，……周圍終於變得明亮了……,接着，……周围终于变得明亮了……,"Then, ......the surrounding area finally brightened.....",Poi... l'area circostante finalmente si illuminò...,"Then, ......the surrounding area finally brightened.....","Then, ......the surrounding area finally brightened....."
,"However, {f:5:Bernkastel} had already guessed where this was before it grew bright... ","However, {f:5:Bernkastel} had already guessed where this was before it grew bright..."," However, Bernkastel had already guessed where this was before it grew bright...",しかしベルンカステルは、……明るくなる前から、そこがどこか、もう察していた…。,しかしベルンカステルは、……明るくなる前から、そこがどこか、もう察していた…。,"Но {f:5:Бернкастель} уже до включения света догадалась, где была...","Entretanto, {f:5:Bernkastel} já havia adivinhado que lugar era este, antes mesmo de clarear...","However, {f:5:Bernkastel} had already guessed where this was before it grew bright...",但是貝倫卡斯泰露，……在變亮之前，就已經察覺了，這裡是什麼地方…,但是贝伦卡斯泰露，……在变亮之前，就已经察觉了，这里是什么地方…,"However, {f:5:Bernkastel} had already guessed where this was before it grew bright...","Tuttavia, Bernkastel aveva già capito dov'era prima che si illuminasse...","However, {f:5:Bernkastel} had already guessed where this was before it grew bright...","However, {f:5:Bernkastel} had already guessed where this was before it grew bright..."
{f:5:Featherine},"""......That was you, was it not? ...That cat."" ",""".........That was you. ......That cat.""",""".........That was you, was it not? ......That cat.""",「………そなたであろうが。……その猫は。」,「………そなたであろうが。……その猫は」,""".........Эта кошка...... ты.""",""".........Era você. ......O gato.""",""".........That was you. ......That cat.""",「………那就是汝啊。……那只貓。」,「………那就是汝啊。……那只猫。」,""".........That was you. ......That cat.""","""... Quella eri tu, no? ... Quel gatto.""",""".........That was you. ......That cat.""",""".........That was you. ......That cat."""
{f:5:Bernkastel},"""............"" ",""".......................................""","""..................""",「…………………………………。」,「…………………………………」,"""..................""",""".......................................""",""".......................................""",「…………………………………」,「…………………………………」,""".......................................""","""...""",""".......................................""","""......................................."""
{f:5:Featherine},"""...A cat who has learned how to eat meat...and that it can sometimes choose its own path. ...It has been a long time..."" ","""......My dear flesh‐eating cat who has learned to choose its own path, ......it has been long since we last met......""","""......A cat who has learned to eat meat and choose its own path. ......It has been a long time......""",「……肉を喰らい、選ぶ道もあることを学んだ猫よ。……久しぶりであるな……。」,「……肉を喰らい、選ぶ道もあることを学んだ猫よ。……久しぶりであるな……」,"""......Кошка, которая научилась есть мясо и выбрала свой путь. ......Давно не виделись......""","""......Minha querida gatinha, comedora de carne, que aprendeu a escolher seu próprio caminho, ......já faz um longo tempo desde o nosso último encontro......""","""......My dear flesh‐eating cat who has learned to choose its own path, ......it has been long since we last met......""",「……啃食肉，學習選擇之道的貓喲。……真是好久不見了吶……」,「……啃食肉，学习选择之道的猫哟。……真是好久不见了呐……」,"""......My dear flesh‐eating cat who has learned to choose its own path, ......it has been long since we last met......""","""... Un gatto che ha imparato a mangiare carne e ha scelto il proprio cammino. ... È passato molto tempo...""","""......My dear flesh‐eating cat who has learned to choose its own path, ......it has been long since we last met......""","""......My dear flesh‐eating cat who has learned to choose its own path, ......it has been long since we last met......"""
{f:5:Bernkastel},"""It's a path I might never have had to know about if you hadn't told me. ...You're the monster who taught me the taste of flesh. ...So, you've come back to life, ......{f:5:Featherine Auaurora}..."" ","""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. .........So, you've come back to life. .........{f:5:Featherine Auaurora}...""","""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. ......So, you've come back to life. .........Featherine Auaurora...""",「あんたが教えなきゃ、気付かずに済んだ道よ。……肉の味を教えたバケモノ。………生き返ったのね。………フェザリーヌ・アウアウローラ…。」,「あんたが教えなきゃ、気付かずに済んだ道よ。……肉の味を教えたバケモノ。………生き返ったのね。………フェザリーヌ・アウアウローラ…」,"""Я бы никогда не заметила этот путь, если бы ты не сказала. ......Чудовище, давшее мне познать вкус плоти. ......Так ты вернулась к жизни. .........{f:5:Фезарин} Ауаурора...""","""É um caminho que eu nunca teria percebido se você não tivesse me informado sobre ele. ......Você é o monstro que me ensinou o sabor da carne. .........Então, você voltou à vida? .........{f:5:Featherine Auaurora}...""","""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. .........So, you've come back to life. .........{f:5:Featherine Auaurora}...""",「不由你指教的話，就是可以不察覺地結束之道哦。……教人品嘗肉味的怪物。………看來甦醒了呢。………菲澤莉努·啊嗚啊嗚羅拉…」,「不由你指教的话，就是可以不察觉地结束之道哦。……教人品尝肉味的怪物。………看来苏醒了呢。………菲泽莉努·啊呜啊呜罗拉…」,"""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. .........So, you've come back to life. .........{f:5:Featherine Auaurora}...""","""È un cammino che di cui non mi sarei mai accorta se tu non me l'avessi detto. ... Sei tu il mostro che mi ha insegnato il sapore nella carne. ... Quindi, sei tornata in vita. ... Featherine Auaurora...""","""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. .........So, you've come back to life. .........{f:5:Featherine Auaurora}...""","""It's a path I'd never have to have noticed if you hadn't told me. ......You're the monster who taught me the taste of flesh. .........So, you've come back to life. .........{f:5:Featherine Auaurora}..."""
{f:5:Featherine},"""...{f:5:Augustus Aurora}... You never learn, no matter how often I tell you that... ...Very well. Even that brings back fond memories... I have heard the rumors... ......It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, ...and have been playing a far from praiseworthy Fragment game..."" ","""......It is {f:5:Augustus Aurora}...... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, .........and have been traveling around playing some far from praiseworthy fragment games......""","""......Augustus Aurora.... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name Bernkastel, Witch of Miracles, ......and have been playing a far from praiseworthy Fragment game......""",「……アウグストゥス・アウローラであると…。そなたには、何度教えても覚えぬな…。…良い。それもまた、懐かしい……。噂は聞き及んでいるぞ…？　………奇跡の魔女、ベルンカステルを名乗り、………あまり褒められぬカケラ遊びをして回っているとな……。」,「……アウグストゥス・アウローラであると…。そなたには、何度教えても覚えぬな…。…良い。それもまた、懐かしい……。噂は聞き及んでいるぞ…？　………奇跡の魔女、ベルンカステルを名乗り、………あまり褒められぬカケラ遊びをして回っているとな……」,"""......{f:5:Августус Аврора}... Сколько тебе ни говори, ты всё никак не запомнишь... ...Впрочем, ладно. Даже это навевает приятные воспоминания...... Я слышала слухи............ Ты взяла имя {f:5:Бернкастель}, ведьмы чудес...... и заигралась в далеко не похвальную игру с фрагментами......""","""......É {f:5:Augustus Aurora}...... Você nunca aprende, não importa quantas vezes eu repita... ...Pois bem. Mesmo que isto me traga boas memórias...... Eu ouvi alguns rumores... .........Parece que você assumiu o nome de {f:5:Bernkastel}, a Bruxa dos Milagres, .........e tem viajado por aí, se divertindo no jogo de um Fragmento que está muito além de ser louvável......""","""......It is {f:5:Augustus Aurora}...... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, .........and have been traveling around playing some far from praiseworthy fragment games......""",「……是阿烏古斯都斯·阿烏羅拉…汝，無論教幾次都記不住呢……好吧。這也是，讓人懷念……有聽及汝的傳聞哦…？………奇跡的魔女，自稱貝倫卡斯泰露，………四處周游著不怎麼值得讚揚的碎片遊戲……」,「……是阿乌古斯都斯·阿乌罗拉…汝，无论教几次都记不住呢……好吧。这也是，让人怀念……有听及汝的传闻哦…？………奇迹的魔女，自称贝伦卡斯泰露，………四处周游着不怎么值得赞扬的碎片游戏……」,"""......It is {f:5:Augustus Aurora}...... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, .........and have been traveling around playing some far from praiseworthy fragment games......""","""... Augustus Aurora... non imparerai mai, non importa quanto spesso te lo dica... molto bene. Persino ciò mi riporta alla mente teneri ricordi... ho sentito i pettegolezzi... sembra che tu abbia preso il nome Bernkastel, Strega dei Miracoli... e che stessi giocando il gioco di un Frammento, molto lontano dall'essere lodevole...""","""......It is {f:5:Augustus Aurora}...... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, .........and have been traveling around playing some far from praiseworthy fragment games......""","""......It is {f:5:Augustus Aurora}...... You never learn no matter how often I tell you that... ...Very well. Even that brings back fond memories...... I have heard the rumors... .........It seems you have taken the name {f:5:Bernkastel}, Witch of Miracles, .........and have been traveling around playing some far from praiseworthy fragment games......"""
{f:5:Bernkastel},"""I'm just imitating you. Though I could hardly match up to your level. ...If the rumors you've heard about me are bad, that applies a hundredfold to you."" ","""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you.""","""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you.""",「あんたの真似をしてるだけよ。到底、及びやしないけれど。……もし私の噂が良からぬものならば、あんたはそれに百を掛けるべきだわ。」,「あんたの真似をしてるだけよ。到底、及びやしないけれど。……もし私の噂が良からぬものならば、あんたはそれに百を掛けるべきだわ」,"""Я лишь подражаю тебе. Хотя едва дотягиваю до твоего уровня. ......Если слухи, которые ты обо мне слышала, плохие, то это просто цветочки по сравнению с тобой.""","""Estou apenas imitando você. Embora eu sequer possa me comparar ......Se os rumores que ouviu sobre mim são ruins, os seus devem ser mil vezes pior.""","""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you.""",「那只是在模仿你罷了。無論如何，也還是望塵莫及呢。……要是我的傳聞算不好的話，你就應該還要乘以一百呢。」,「那只是在模仿你罢了。无论如何，也还是望尘莫及呢。……要是我的传闻算不好的话，你就应该还要乘以一百呢。」,"""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you.""","""Ti sto solo imitando. Anche se difficilmente potrei raggiungere il tuo livello. ... Sei i pettegolezzi che hai sentito su di me sono pessimi, questo si applica a te cento volte tanto.""","""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you.""","""I'm just imitating you. Though I could hardly match up to your level. ......If the rumors you've heard about me are bad, that applies a hundredfold to you."""
