Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning... ","After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning..."," After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning...",そして書斎から一切の人影と気配が消え、元より誰もいなかった沈黙を取り戻す…。,そして書斎から一切の人影と気配が消え、元より誰もいなかった沈黙を取り戻す…。,"После этого оттуда пропали все признаки жизни, и снова повисла тишина, словно там никого и не было...","Logo após, todas as formas e sinais de vida haviam desaparecido do local, que mais uma vez reouve seu silêncio, como se ninguém nunca estivesse tido lá...","After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning...",接著，書房中的人影動靜全部消失，取回了本就空無一人的沉寂…。,接着，书房中的人影动静全部消失，取回了本就空无一人的沉寂…。,"After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning...","Dopo ciò, tutte le figure e i segni di vita erano spariti dallo studio, che riguadagnò un silenzio come se nessuno fosse mai stato lì da principio...","After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning...","After that, all figures and signs of life had disappeared from the study, and it once more regained a silence as though no one had been there from the beginning..."
,"Then, ...Rudolf's outline slipped into view from beyond the window's curtain. ","Then, ......Rudolf's outline slipped into view from beyond the window's curtain."," Then, ......Rudolf's outline slipped into view from beyond the window's curtain.",そして、……ぬぅっと、窓のカーテンの向こうに留弗夫の影が現れた。,そして、……ぬぅっと、窓のカーテンの向こうに留弗夫の影が現れた。,Затем...... за занавеской показались очертания Рудольфа.,"Então, ......os contornos de Rudolf surgiram na visão da janela além das cortinas.","Then, ......Rudolf's outline slipped into view from beyond the window's curtain.",接著，……窗戶的窗簾上，突然浮上了留弗夫的影子。,接着，……窗户的窗帘上，突然浮上了留弗夫的影子。,"Then, ......Rudolf's outline slipped into view from beyond the window's curtain.",Poi... la sagoma di Rudolf cominciò a farsi visibile al di là delle tende della finestra.,"Then, ......Rudolf's outline slipped into view from beyond the window's curtain.","Then, ......Rudolf's outline slipped into view from beyond the window's curtain."
Ushiromiya Rudolf,"""Dad...!! If you're there, answer! Daaad!"" ","""Dad...!! If you're there, answer! Daaad!""","""Dad...!! If you're there, answer! Daaad!""",「親父…！！　いるなら返事をしてくれ！　親父ぃ！」,「親父…！！　いるなら返事をしてくれ！　親父ぃ！」,"""Отец!.. Если ты там — ответь! Оте‐е‐ец!""","""Pai...!! Se está aí, responda! Paaaiii!""","""Dad...!! If you're there, answer! Daaad!""",「爸…！！在的話，就回答一聲！爸——！」,「爸…！！在的话，就回答一声！爸——！」,"""Dad...!! If you're there, answer! Daaad!""","""Papà...!! Se sei lì, rispondi! Papààà!""","""Dad...!! If you're there, answer! Daaad!""","""Dad...!! If you're there, answer! Daaad!"""
,"As he yelled, he hit the window. ","As he yelled, he hit the window.","As he yelled, he hit the window.",怒鳴りながら、窓を叩く。,怒鳴りながら、窓を叩く。,"Крикнув, он ударил по окну.","Enquanto gritava, ele bateu na janela.","As he yelled, he hit the window.",留弗夫邊大聲喊著，邊敲擊窗戶。,留弗夫边大声喊着，边敲击窗户。,"As he yelled, he hit the window.","Mentre gridava, colpì la finestra.","As he yelled, he hit the window.","As he yelled, he hit the window."
,His foothold was so uncertain that just hitting the window felt life-threatening. ,His foothold was so uncertain that just hitting the window felt life‐threatening., His foothold was so uncertain that just hitting the window felt life-threatening.,足元は不安定で、ただ窓を叩くだけでも命懸けの気持ちだった。,足元は不安定で、ただ窓を叩くだけでも命懸けの気持ちだった。,"Его опора была до того сомнительна, что даже удар по окну казался опасным для жизни.",Seu pé de apoio estava instável ao ponto dele sentir sua vida ameaçada só de bater na janela.,His foothold was so uncertain that just hitting the window felt life‐threatening.,由於腳下不穩，所以光是敲敲窗戶都使他感到了，自己命懸一線。,由于脚下不稳，所以光是敲敲窗户都使他感到了，自己命悬一线。,His foothold was so uncertain that just hitting the window felt life‐threatening.,Il suo equilibrio era così incerto che soltanto bussando alla finestra gli sembrava di rischiare la vita.,His foothold was so uncertain that just hitting the window felt life‐threatening.,His foothold was so uncertain that just hitting the window felt life‐threatening.
,"But of course, this was Rudolf, the show-off. ","But of course, this was Rudolf, the show‐off."," But of course, this was Rudolf, the show-off.",しかし、さすがは見栄っ張りの留弗夫。,しかし、さすがは見栄っ張りの留弗夫。,Но это же был показушник Рудольф.,"Mas, é claro, este era Rudolf, o exibido.","But of course, this was Rudolf, the show‐off.",不過，不愧是愛耍帥的留弗夫。,不过，不愧是爱耍帅的留弗夫。,"But of course, this was Rudolf, the show‐off.","Ma ovviamente, questo era Rudolf, il vanesio.","But of course, this was Rudolf, the show‐off.","But of course, this was Rudolf, the show‐off."
,"Deciding that he couldn't do anything stupid with so many people watching from below, he suppressed the fear from being so high up... and boldly knocked on the window. ","Deciding that he couldn't show himself up with so many people watching from below, he suppressed the fear from being so high up...and boldly knocked on the window."," Deciding that he couldn't do anything stupid with so many people watching from below, he suppressed the fear from being so high up... and boldly knocked on the window.",下で大勢が見守っているから無様な真似は出来ないと、高所の恐怖を捻じ伏せ、堂々と窓を叩いていた。,下で大勢が見守っているから無様な真似は出来ないと、高所の恐怖を捻じ伏せ、堂々と窓を叩いていた。,"Решив, что ему нельзя делать ничего глупого перед такой толпой, наблюдающей снизу, он подавил страх высоты... и смело постучал по окну.","Decidido de que não poderia se mostrar incapaz com tantas pessoas o olhando debaixo, ele superou o medo de estar tão alto...e vigorosamente bateu na janela.","Deciding that he couldn't show himself up with so many people watching from below, he suppressed the fear from being so high up...and boldly knocked on the window.",下面有一大群人看著，不能丟人，他強壓下恐高感，泰然自若地敲著窗。,下面有一大群人看着，不能丢人，他强压下恐高感，泰然自若地敲着窗。,"Deciding that he couldn't show himself up with so many people watching from below, he suppressed the fear from being so high up...and boldly knocked on the window.","Decidendo che non poteva fare niente di stupido con così tante persone che guardavano da sotto, soppresse la paura dell'altezza... e bussò forte sulla finestra.","Deciding that he couldn't show himself up with so many people watching from below, he suppressed the fear from being so high up...and boldly knocked on the window.","Deciding that he couldn't show himself up with so many people watching from below, he suppressed the fear from being so high up...and boldly knocked on the window."
Ushiromiya Battler,"""......Come on, Grandfather... Can't he hear...?"" ",""".........Come on, Grandfather... Can't he hear...?""",""".........Come on Grandfather...can't he hear...?""",「………祖父さまめ、聞こえてねぇのか…？」,「………祖父さまめ、聞こえてねぇのか…？」,""".........Дед что, не слышит?..""",""".........Vamos, vovô... Não tá ouvindo, não...?""",""".........Come on, Grandfather... Can't he hear...?""",「………死爺爺，沒聽到嗎…？」,「………死爷爷，没听到吗…？」,""".........Come on, Grandfather... Can't he hear...?""","""... Avanti Nonno... non ci sente...?""",""".........Come on, Grandfather... Can't he hear...?""",""".........Come on, Grandfather... Can't he hear...?"""
Gohda Toshiro,"""I-I wonder... I hope he doesn't drop the hammer..."" ","""I, I wonder... I hope he doesn't drop the hammer...""","""I, I wonder... I hope he doesn't drop the hammer...""",「ど、どうでしょう…。金槌を落とさないでくれると嬉しいのですが…。」,「ど、どうでしょう…。金槌を落とさないでくれると嬉しいのですが…」,"""К‐как знать... Только бы он не уронил молоток...""","""S‐Será... Espero que ele não deixe o martelo cair...""","""I, I wonder... I hope he doesn't drop the hammer...""",「不、不知道有沒有聽到呢…。但願別失手掉下錘子…」,「不、不知道有没有听到呢…。但愿别失手掉下锤子…」,"""I, I wonder... I hope he doesn't drop the hammer...""","""C-Chissà... spero non gli cada il martello...""","""I, I wonder... I hope he doesn't drop the hammer...""","""I, I wonder... I hope he doesn't drop the hammer..."""
Ushiromiya Kyrie,"""How many seconds have passed?"" ","""How many seconds have passed?""","""How many seconds have passed?""",「何秒経った？」,「何秒経った？」,"""Сколько секунд прошло?""","""Quantos segundos se passaram?""","""How many seconds have passed?""",「過了幾秒了？」,「过了几秒了？」,"""How many seconds have passed?""","""Quanti secondi sono passati?""","""How many seconds have passed?""","""How many seconds have passed?"""
Kanon,"""...It's been 30 seconds since he knocked on the window."" ","""......It's been thirty seconds since he knocked on the window.""","""......It's been 30 seconds since he knocked on the window.""",「……窓を叩いてから、今、３０秒経ちました。」,「……窓を叩いてから、今、３０秒経ちました」,"""......30 секунд после того, как он постучал в окно.""","""......Faz uns trinta segundos que ele bateu pela primeira vez.""","""......It's been thirty seconds since he knocked on the window.""",「……從開始敲窗到現在，已過了 30 秒。」,「……从开始敲窗到现在，已过了 30 秒。」,"""......It's been thirty seconds since he knocked on the window.""","""... 30 secondi da quando ha bussato alla finestra.""","""......It's been thirty seconds since he knocked on the window.""","""......It's been thirty seconds since he knocked on the window."""
Shannon,"""So, ...he'll really... ...sm- smash it? Umm, the Master...will be very mad..."" ","""So, ......he's really going to...sm‐......smash it? Umm, the Master...will be very angry...""","""So, ......he'll really... sm, ......smash it? Umm, the Master...will be very mad...""",「あの、……やっぱり、わ、……割るのですか？　その、お館様が…大層お怒りに…。」,「あの、……やっぱり、わ、……割るのですか？　その、お館様が…大層お怒りに…」,"""Значит...... он правда... ра... разобьёт его? Э‐э, Господин... очень разозлится...""","""Então, ......ele vai mesmo...qu‐......quebrar? Bem, o Mestre...vai ficar furioso...""","""So, ......he's really going to...sm‐......smash it? Umm, the Master...will be very angry...""",「那個，……果然，是，……是要砸破窗戶嗎？那個，老爺會…大發雷霆的…」,「那个，……果然，是，……是要砸破窗户吗？那个，老爷会…大发雷霆的…」,"""So, ......he's really going to...sm‐......smash it? Umm, the Master...will be very angry...""","""Quindi... la romperà... d... davvero? Umm, il Padrone... si arrabbierà tantissimo...""","""So, ......he's really going to...sm‐......smash it? Umm, the Master...will be very angry...""","""So, ......he's really going to...sm‐......smash it? Umm, the Master...will be very angry..."""
Ushiromiya Kyrie,"""Well, someone was kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ...Rudolf-san! That's enough. Do it...!"" ","""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf‐san! That's enough. Do it...!""","""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf-san! That's enough. Do it...!""",「その怒りを受けるのは自分の役目と、豪語して下さる方がいるから大丈夫よ。……留弗夫さん！　充分よ。やって…！」,「その怒りを受けるのは自分の役目と、豪語して下さる方がいるから大丈夫よ。……留弗夫さん！　充分よ。やって…！」,"""Тут кое‐кто любезно хвастался, что её обязанность — взять гнев на себя, так что не о чем беспокоиться. ......Рудольф! Достаточно. Давай!..""","""Só tem uma pessoa que é gentil o suficiente para se gabar sobre que aceitar que aquela fúria é seu dever, então não precisa se preocupar. ......Rudolf‐san! Já é o suficiente. Quebre...!""","""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf‐san! That's enough. Do it...!""",「有豪言壯語過“我來負責承受這憤怒”的人在，所以沒事的。……留弗夫！夠了。下手吧…！」,「有豪言壮语过“我来负责承受这愤怒”的人在，所以没事的。……留弗夫！够了。下手吧…！」,"""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf‐san! That's enough. Do it...!""","""C'è una persona che è stata tanto gentile da vantarsi di come ricevere quell'ira sia compito suo, quindi non c'è di che preoccuparsi. ... Rudolf-san! È abbastanza. Fallo...!""","""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf‐san! That's enough. Do it...!""","""There's one person who's been kind enough to brag about how accepting that anger is her duty, so there's no need to worry. ......Rudolf‐san! That's enough. Do it...!"""
Ushiromiya Rudolf,"""Sure...! ......Dammit Dad, you better not complain after I smash it."" ","""Sure...! .........Dammit Dad, you better not complain after I smash it.""","""Sure...! .........Dammit Dad, you better not complain after I smash it.""",「おう…！　………親父め、割った後で文句言うんじゃねぇぜ。」,「おう…！　………親父め、割った後で文句言うんじゃねぇぜ」,"""Ладно!.. .........Чёртов отец, лучше не жалуйся, когда я его разобью.""","""Beleza...! .........Merda, pai, é melhor não vir reclamar depois que eu quebrei.""","""Sure...! .........Dammit Dad, you better not complain after I smash it.""",「哦——…！………爸，你可別等砸破之後再抱怨啊。」,「哦——…！………爸，你可别等砸破之后再抱怨啊。」,"""Sure...! .........Dammit Dad, you better not complain after I smash it.""","""Certo...! Diamine Papà, è meglio che non ti lamenti dopo che l'avrò spaccata.""","""Sure...! .........Dammit Dad, you better not complain after I smash it.""","""Sure...! .........Dammit Dad, you better not complain after I smash it."""
,"He hit it several times, and eventually, a fist-sized hole opened up in the glass. ","He hit it several times, and eventually, a fist‐sized hole opened up in the glass.","He hit it several times, and eventually, a fist-sized hole opened up in the glass.",何度も叩き付け、ようやくガラスに握り拳大の穴が開く。,何度も叩き付け、ようやくガラスに握り拳大の穴が開く。,"Он ударил несколько раз, и в конце концов в стекле открылось отверстие размером с кулак.","Ele bateu diversas vezes e, eventualmente, um buraco do tamanho de um punho se abriu no vidro.","He hit it several times, and eventually, a fist‐sized hole opened up in the glass.",用錘子砸了幾下後，總算是在玻璃窗上砸開了個拳頭大的洞。,用锤子砸了几下后，总算是在玻璃窗上砸开了个拳头大的洞。,"He hit it several times, and eventually, a fist‐sized hole opened up in the glass.","La colpì diverse volte, e alla fine si aprì un buco grosso quanto un pugno nel vetro.","He hit it several times, and eventually, a fist‐sized hole opened up in the glass.","He hit it several times, and eventually, a fist‐sized hole opened up in the glass."
,"Because of his unstable footing, this took a lot of effort... ","Because of his unstable footing, this took a lot of effort..."," Because of his unstable footing, this took a lot of effort...",足場が悪いせいで、ずいぶんと手間取ってしまった…。,足場が悪いせいで、ずいぶんと手間取ってしまった…。,Из‐за его неустойчивой опоры на это ушло немало усилий...,"Devido ao seu pé instável, acabou exigindo bastante esforço...","Because of his unstable footing, this took a lot of effort...",因為腳下不穩，所以砸個洞都得費一番工夫…。,因为脚下不稳，所以砸个洞都得费一番工夫…。,"Because of his unstable footing, this took a lot of effort...","A causa dell'appoggio instabile, ciò richiese un rande sforzo...","Because of his unstable footing, this took a lot of effort...","Because of his unstable footing, this took a lot of effort..."
,"Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window. ","Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window."," Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window.",金槌の先を器用に使い、脆くなったガラス片を払って穴を広げ、そこから手を突っ込み、鍵を開けた。,金槌の先を器用に使い、脆くなったガラス片を払って穴を広げ、そこから手を突っ込み、鍵を開けた。,"Концом молотка он умело очистил дыру от осколков стекла и расширил её, просунул туда руку и отпер окно.","Usando a parte oposta do martelo de forma habilidosa, ele limpou os pedaços fraturados de vidro e abriu ainda mais o buraco, colocou sua mão dentro e destrancou a janela.","Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window.",細心地以錘頭敲落變脆的玻璃，把洞搞得更大後，留弗夫將手伸進洞裡，打開了窗戶的鎖。,细心地以锤头敲落变脆的玻璃，把洞搞得更大后，留弗夫将手伸进洞里，打开了窗户的锁。,"Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window.","Usando abilmente la punta del martello, spostò di lato i frammenti ora rotti del vetro e aprì maggiormente il buco, vi infilò dentro la mano, e sbloccò la finestra.","Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window.","Using the end of the hammer skillfully, he brushed aside the now fractured bits of glass and opened the hole further, stuck his hand through it, and unlocked the window."
,"Then, after a hard struggle, Rudolf somehow managed to open the window, and his body slipped through into the study. ","Then, after a hard struggle, he somehow managed to open the window, and his body slipped through into the study."," Then, after a hard struggle, Rudolf somehow managed to open the window, and his body slipped through into the study.",そして、苦闘の末、何とか窓を開き、留弗夫の体が書斎に滑り込む。,そして、苦闘の末、何とか窓を開き、留弗夫の体が書斎に滑り込む。,После упорных попыток Рудольфу кое‐как удалось открыть его и проскользнуть в кабинет.,"Então, após enfrentar algumas dificuldades, ele conseguiu abrir a janela e seu corpo escorregou para dentro do estúdio.","Then, after a hard struggle, he somehow managed to open the window, and his body slipped through into the study.",接著，在苦斗之末，總算是打開了窗戶，留弗夫的身子滑進了書房。,接着，在苦斗之末，总算是打开了窗户，留弗夫的身子滑进了书房。,"Then, after a hard struggle, he somehow managed to open the window, and his body slipped through into the study.","Poi, con gran difficoltà, Rudolf riuscì in qualche modo ad aprire la finestra, e il suo corpo si infiltrò nello studio.","Then, after a hard struggle, he somehow managed to open the window, and his body slipped through into the study.","Then, after a hard struggle, he somehow managed to open the window, and his body slipped through into the study."
,"After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him. ","After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him."," After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him.",そして、床にどっかりと転げ、大地のある安心感を全身で味わった。,そして、床にどっかりと転げ、大地のある安心感を全身で味わった。,"Он шлёпнулся об пол, в полной мере насладившись его рельефом.","Logo depois, ele se jogou e rolou pelo chão, usando de todo seu corpo para aproveitar o alívio de ter um chão debaixo de seus pés.","After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him.",然後，他“撲通”一聲跌到地板上，以全身體驗著身下有大地的安心感。,然后，他“扑通”一声跌到地板上，以全身体验着身下有大地的安心感。,"After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him.","In seguito, si lasciò cadere sul pavimento, usando tutto il suo corpo per sentire il sollievo di avere un terreno sotto i piedi.","After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him.","After that, he flopped onto the floor, using his entire body to enjoy the relief of having a ground under him."
Ushiromiya Rudolf,"""......Dad! It's Rudolf. Answer me!"" ",""".........Dad! It's Rudolf. Answer me!""",""".........Dad! It's Rudolf. Answer me!""",「………親父！　留弗夫だ。返事をしてくれ！」,「………親父！　留弗夫だ。返事をしてくれ！」,"""..........Отец! Это Рудольф. Ответь!""",""".........Pai! É o Rudolf. Me responda!""",""".........Dad! It's Rudolf. Answer me!""",「………爸！我是留弗夫。回答一聲！」,「………爸！我是留弗夫。回答一声！」,""".........Dad! It's Rudolf. Answer me!""","""... Papà! Sono Rudolf. Rispondimi!""",""".........Dad! It's Rudolf. Answer me!""",""".........Dad! It's Rudolf. Answer me!"""
,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion. ,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.,金蔵の書斎は、屋敷の内側に作られた小さな別荘とさえ呼んでもいい。,金蔵の書斎は、屋敷の内側に作られた小さな別荘とさえ呼んでもいい。,"Не будет преувеличением сказать, что кабинет Кинзо — небольшая вилла, которую он создал в особняке.",Não seria exagero dizer que o estúdio de Kinzo era uma pequena vivenda que ele havia criado dentro da mansão.,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.,金藏的書房，甚至能被稱為建在大屋裡的小別墅。,金藏的书房，甚至能被称为建在大屋里的小别墅。,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.,Non sarebbe un'esagerazione dire che lo studio di Kinzo era una piccola villa che si era creato all'interno della magione.,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.,It wouldn't be an exaggeration to say that Kinzo's study was a small villa he had created inside the mansion.
,A study. A library. A place to sleep. And a bathroom and washroom. It was divided into multiple rooms. ,A study. A book archive. A place to sleep. And a bathroom and washroom.{n}It was divided into multiple rooms., A study. A book archive. A place to sleep. And a bathroom and washroom. It was divided into multiple rooms.,書斎。書庫。寝所。そして風呂場に水場。複数の部屋で構成されている。,書斎。書庫。寝所。そして風呂場に水場。{n}複数の部屋で構成されている。,Кабинет. Книжный архив. Спальня. Ванная и туалет.{n}Он разделён на несколько комнат.,Um escritório. Uma pequena biblioteca. Um local para dormir. Um banheiro e um lavabo.{n}É dividido em múltiplos cômodos.,A study. A book archive. A place to sleep. And a bathroom and washroom.{n}It was divided into multiple rooms.,書房。書庫。臥室。還有浴室、用水室。{n}它是由復數個房間構成的。,书房。书库。卧室。还有浴室、用水室。{n}它是由复数个房间构成的。,A study. A book archive. A place to sleep. And a bathroom and washroom.{n}It was divided into multiple rooms.,Uno studio. Una biblioteca. Un posto per dormire. E un bagno con doccia. {n}Era divisa in diverse stanze.,A study. A book archive. A place to sleep. And a bathroom and washroom.{n}It was divided into multiple rooms.,A study. A book archive. A place to sleep. And a bathroom and washroom.{n}It was divided into multiple rooms.
,"...That's right, with all this at your fingertips, it wouldn't be hard to spend your days in this study without leaving at all. ","......Indeed, with all this at your fingertips, it wouldn't be hard to spend your days in this study without ever leaving at all.","......That's right, with all this at your fingertips, it wouldn't be hard to spend your days in this study without leaving at all.",……なるほど、これだけあれば、書斎からまったく出ずに過ごすことも難しくない。,……なるほど、これだけあれば、書斎からまったく出ずに過ごすことも難しくない。,"......Да, со всем этим не трудно жить в этом кабинете вообще не выходя.","......Sem dúvida, com tudo isso ao seu alcance, não é difícil de se imaginar ele passando seus dias aqui dentro sem sair.","......Indeed, with all this at your fingertips, it wouldn't be hard to spend your days in this study without ever leaving at all.",……原來如此，只要有這些，一步不出這書房倒也並非難事。,……原来如此，只要有这些，一步不出这书房倒也并非难事。,"......Indeed, with all this at your fingertips, it wouldn't be hard to spend your days in this study without ever leaving at all.","... Esatto, con tutto questo a portata di mano, non sarebbe difficile spendere giornate in questo studio senza mai uscire.","......Indeed, with all this at your fingertips, it wouldn't be hard to spend your days in this study without ever leaving at all.","......Indeed, with all this at your fingertips, it wouldn't be hard to spend your days in this study without ever leaving at all."
,"The bed was empty. There were marks on it that made it seem as though someone had slipped out, but there was no one in sight. ","The bed was empty.{n}There were marks on it which made it seem as though someone had slipped out, but there was no one in sight."," The bed was empty. There were marks on it which made it seem as though someone had slipped out, but there was no one in sight.",ベッドは空っぽだった。抜け出したような痕跡はあるが、姿はどこにもなかった。,ベッドは空っぽだった。{n}抜け出したような痕跡はあるが、姿はどこにもなかった。,"Кровать пустовала.{n}На вид казалось, будто кто‐то соскочил с неё, но в поле зрения никого не было.","A cama estava vazia.{n}Haviam marcas nela que faziam parecer que uma pessoa havia escapado dela, mas ninguém podia ser visto.","The bed was empty.{n}There were marks on it which made it seem as though someone had slipped out, but there was no one in sight.",床上空空如也。{n}雖然有鑽出被窩的痕跡，但哪都看不到人。,床上空空如也。{n}虽然有钻出被窝的痕迹，但哪都看不到人。,"The bed was empty.{n}There were marks on it which made it seem as though someone had slipped out, but there was no one in sight.","Il letto era vuoto. C'erano segni su di esso che facevano sembrare che qualcuno ne fosse uscito, ma non si vedeva nessuno.","The bed was empty.{n}There were marks on it which made it seem as though someone had slipped out, but there was no one in sight.","The bed was empty.{n}There were marks on it which made it seem as though someone had slipped out, but there was no one in sight."
Ushiromiya Rudolf,"""...This happens a lot in ninja movies. Someone finds that the bed is still warm, so the occupant couldn't have gone far."" ","""......They do this a lot in ninja movies. ""The bed's still warm! They can't have gotten far!"" Just like that.""","""......This happens a lot in ninja movies. Someone finds that the bed is still warm, so the occupant couldn't have gone far.""",「……忍者映画だと、よくこうするよな。布団がまだ温かい、遠くには行ってないはずだっ、てな。」,「……忍者映画だと、よくこうするよな。布団がまだ温かい、遠くには行ってないはずだっ、てな」,"""......Такое часто бывает в фильмах про ниндзя. Раз постель ещё тёплая, житель не мог далеко уйти.""","""......Fazem muito isso em filmes de ninja. ""A cama ainda está quente! Não pode ter ido muito longe!"" Coisas do tipo.""","""......They do this a lot in ninja movies. ""The bed's still warm! They can't have gotten far!"" Just like that.""",「……在忍者片中，常有這情節呢。被窩還是熱的，應該沒走遠。」,「……在忍者片中，常有这情节呢。被窝还是热的，应该没走远。」,"""......They do this a lot in ninja movies. ""The bed's still warm! They can't have gotten far!"" Just like that.""","""... Questo accade un sacco nei film di ninja. Qualcuno scopre che il letto è ancora caldo, quindi il suo proprietario non può essere andato lontano.""","""......They do this a lot in ninja movies. ""The bed's still warm! They can't have gotten far!"" Just like that.""","""......They do this a lot in ninja movies. ""The bed's still warm! They can't have gotten far!"" Just like that."""
,"Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all. ","Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all.","Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all.",留弗夫は布団に手を突っ込んでみるが、何の温もりも感じることは出来なかった。,留弗夫は布団に手を突っ込んでみるが、何の温もりも感じることは出来なかった。,"Рудольф положил руку на кровать, но не почувствовал тепла.","Rudolf experimentou colocar sua mão sobre a cama, mas não conseguiu sentir calor algum.","Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all.",雖然留弗夫把手伸進了被窩，但他沒能感受到一絲熱氣。,虽然留弗夫把手伸进了被窝，但他没能感受到一丝热气。,"Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all.","Rudolf provò a mettere la mano sul letto, ma non sentì alcun calore.","Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all.","Rudolf tried placing his hand on the bed, but he couldn't feel any heat at all."
,"Not only was there no heat, ...it felt completely ice cold. ",Not only was there no heat......it felt completely ice cold., Not only was there no heat......it felt completely ice cold.,温もりがないどころか、……完全に冷え切っている。,温もりがないどころか、……完全に冷え切っている。,Более того...... она была просто ледяной.,Além de não estar quente......estava completamente gelada.,Not only was there no heat......it felt completely ice cold.,豈止沒熱氣，……都已經徹底地涼透了。,岂止没热气，……都已经彻底地凉透了。,Not only was there no heat......it felt completely ice cold.,Non solo non c'era calore... era completamente freddo come il ghiaccio.,Not only was there no heat......it felt completely ice cold.,Not only was there no heat......it felt completely ice cold.
,And the bed wasn't the only thing that was ice cold. ,And the bed wasn't the only thing that was ice cold., And the bed wasn't the only thing that was ice cold.,そして、冷え切っているのは布団だけではない。,そして、冷え切っているのは布団だけではない。,И не только кровать.,E a cama não era a única coisa fria como gelo.,And the bed wasn't the only thing that was ice cold.,並且，涼透了的並不僅僅是棉被。,并且，凉透了的并不仅仅是棉被。,And the bed wasn't the only thing that was ice cold.,E il letto non era la sola cosa fredda.,And the bed wasn't the only thing that was ice cold.,And the bed wasn't the only thing that was ice cold.
,"...The air inside the room...and even the presence about it, if that's the right word for it, ...even that felt ice cold. ","......The air inside the room......and even the presence about it, if that's the right word for it, ...even that felt ice cold.","......The air inside the room......and even the presence about it, if that's the right word for it......even that felt ice cold.",……部屋の空気や、……気配と言えばいいのか、…そういう、温もりのようなものが冷え切っているように感じられた。,……部屋の空気や、……気配と言えばいいのか、…そういう、温もりのようなものが冷え切っているように感じられた。,"......Воздух в комнате...... даже её обстановка, если это подходящее слово...... всё было ледяным.","......O ar dentro do quarto......e até mesmo sua presença, se por assim dizer, ...mesmo isso estava frio.","......The air inside the room......and even the presence about it, if that's the right word for it, ...even that felt ice cold.",……房間裡的空氣，……不，該說跡象才對嗎？…這種類似被窩熱氣的東西，也完全涼透了。,……房间里的空气，……不，该说迹象才对吗？…这种类似被窝热气的东西，也完全凉透了。,"......The air inside the room......and even the presence about it, if that's the right word for it, ...even that felt ice cold.","... L'aria nella stanza... e perfino la sua presenza, se era quella la parola adatta... ... era fredda quanto il ghiaccio.","......The air inside the room......and even the presence about it, if that's the right word for it, ...even that felt ice cold.","......The air inside the room......and even the presence about it, if that's the right word for it, ...even that felt ice cold."
