Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"Showing that he understood quite well without being told, Kanon‐kun wordlessly reloaded the wheelbarrow with the fallen objects.","Kanon-kun wordlessly reloaded the wheelbarrow with the fallen objects, as if to say that he understood quite well without being told. "," Kanon-kun, who probably understood quite well without being told, wordlessly reloaded the wheelbarrow with the fallen objects.",嘉音くんも、言われなくてもわかってるとばかりに、無言で落ちた荷を猫車に積み直す。,嘉音くんも、言われなくてもわかってるとばかりに、無言で落ちた荷を猫車に積み直す。,"Канон, и так всё прекрасно понявший без посторонних замечаний, принялся безмолвно нагружать тачку выпавшими предметами.","Mostrando que havia entendido bem o que foi dito, o Kanon‐kun, sem falar nada, começou a recolher os objetos que tinham caído do carrinho.",嘉音君也是露出一副“你不说我也知道”的表情，默默地把掉下来的东西堆放回独轮车。,嘉音君也是露出一副“你不說我也知道”的表情，默默地把掉下來的東西堆放回獨輪車。,"Kanon-kun, che avrebbe capito benissimo anche senza che gli venisse detto, senza dire una parola riprese la carriola e con essa tutti gli oggetti caduti.","Kanon-kun, che lo aveva capito anche senza che glielo dicesse, rimise nella carriola il carico caduto senza proferire parola.","Kanon‐kun, quien probablemente había entendido bastante bien sin que se lo dijeran, volvió a cargar la carretilla con los objetos caídos en silencio.",ﻛﺎﻧﻮﻥ-ﻛﻦ ﺍﻟﺬﻱ ﻳﻔﻬﻢ ﺟﻴﺪﺍ ﻣﺎﺫﺍ ﻳﻔﻌﻞ ﺩﻭﻥ ﺃﻥ ﻳﺘﻢ ﺇﺧﺒﺎﺭﻩ ﺑﺬﻟﻚ، ﻗﺎﻡ ﺑﺈﻋﺎﺩﺓ ﻣﻞﺀ ﺍﻟﻌﺮﺑﺔ ﺑﺎﻷﺷﻴﺎﺀ ﺍﻟﻤﺘﻨﺎﺛﺮﺓ.,"Thể hiện rõ là mình hiểu điều đó mà chẳng cần ai nhắc, Kanon lặng lẽ nhặt lại những vật dụng rơi vãi và xếp lại lên xe.","Menunjukkan bahwa dia paham tanpa perlu diberitahu, Kanon-kun tanpa bicara memuat kembali barang-barang yang jatuh ke gerobak.","Söylenmeden de gayet iyi anladığını gösteren Kanon-kun, el arabasını düşen eşyalarla birlikte sözsüz bir şekilde yeniden yükledi."
,"He seemed to be fine with the light‐looking gardening tools, shovels and such, but he looked like he was having trouble getting his arms around and lifting up some sacks of fertilizer.","He seemed to be fine with the light-looking gardening tools, shovels and such, but he looked like he was having trouble getting his arms around and lifting up some sacks of fertilizer. "," He seemed to be fine with the light-looking gardening tools, shovels and such, but he looked like he was having trouble getting his arms around and lifting up some sacks of fertilizer.",シャベルなんかの園芸道具は軽そうだからいいが、一抱えもあるような肥料の袋を持ち上げるのには苦労しているようだった。,シャベルなんかの園芸道具は軽そうだからいいが、一抱えもあるような肥料の袋を持ち上げるのには苦労しているようだった。,"Он без труда поднимал лёгкие садоводческие инструменты, лопаты и прочее, но с мешками с удобрениями у него возникли некоторые трудности. У него не получалось как следует обхватить и поднять их.","Ele parecia estar acostumado com as ferramentas de jardinagem, como pás entre outros, mas ele parecia estar com problemas para segurar o saco de fertilizante em volta de seus braços.",铲子这类园艺工具看起来轻一些倒还好，但是拿起有一搂大的肥料袋的时候，就显得很吃力了。,鏟子這類園藝工具看起來輕一些倒還好，但是拿起有一摟大的肥料袋的時候，就顯得很吃力了。,"Sembrava fosse tutto ok con oggetti da giardinaggio più leggeri, pale e simili, ma d'altra parte sembrava aver qualche problema a trasportare dei sacchi di fertilizzante.","Sembrava cavarsela con gli oggetti da giardinaggio più leggeri come pale e simili, ma sembrava avere dei problemi a sollevare dei sacchi di fertilizzante dall'aria voluminosa.","Parecía estar bien con las herramientas de jardín ligeras, como palas y demás, pero parecía tener problemas al alzar algunos sacos de fertilizante.",ﻳﺒﺪﻭ ﺑﺄﻧﻪ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ ﻣﻊ ﺃﺩﻭﺍﺕ ﺍﻟﺒﺴﺘﻨﺔ ﺫﺍﺕ ﺍﻟﻤﻈﻬﺮ ﺍﻟﺒﺮﺍﻕ ﻭﺍﻟﻤﺠﺎﺭﻑ ﻭﻣﺎ ﺷﺎﺑﻪ، ﻭﻟﻜﻨﻪ ﻳﻮﺍﺟﻪ ﻣﺸﻜﻠﺔ ﻣﻊ ﺫﺭﺍﻋﻴﻪ ﺑﻴﻨﻤﺎ ﻳﺤﻤﻞ ﺑﻌﺾ ﺃﻛﻴﺎﺱ ﺍﻷﺳﻤﺪﺓ.,"Mấy dụng cụ làm vườn nhẹ như xẻng thì không sao, nhưng trông cậu ta có vẻ chật vật khi cố ôm lấy mấy bao phân bón.","Alat-alat kebun yang ringan seperti sekop tidak masalah, tapi dia tampak kesulitan mengangkat karung pupuk yang berat.","Hafif görünümlü bahçe aletleri, kürekler ve benzerleriyle arası iyi görünüyordu ancak bazı gübre çuvallarını kollarıyla kavrayıp kaldırmakta zorlanıyor gibiydi."
Ushiromiya Jessica,"""Are you alright? You're so careless. Here.""","""Are you okay? You're so careless. Here."" ","""Are you alright? You're so careless. Here.""",「大丈夫かよ、そそっかしいな。ほら。」,「大丈夫かよ、そそっかしいな。ほら」,"""Ты в порядке? Какой ты невнимательный. Вот.""","""Você está bem? Você é muito descuidado. Aqui.""",「没事吧？你也太不小心了。给。」,「沒事吧？你也太不小心了。給。」,"""Va tutto bene? Sei così sbadato. Ecco.""","""Va tutto bene? Come sei sbadato. Forza.""","""¿Te encuentras bien? Eres tan descuidado. Toma.""","""ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ؟ ﺇﻧﻚ ﻣﻬﻤﻞ ﻟﻠﻐﺎﻳﺔ. ﺳﺄﺳﺎﻋﺪﻙ.""","""Ổn chứ? Cậu bất cẩn quá đấy. Nè.""","""Kamu baik-baik saja? Ceroboh sekali. Sini.""","""İyi misin? Çok dikkatsizsin. Al bakalım."""
Gohda Toshiro,"""Milady, you will dirty your garments. Please, leave it to him.""","""Milady, you will dirty your garments. Please, leave this to us."" ","""Milady, you will dirty your garments. Please, leave it to us.""",「お嬢様、お召し物が汚れます。ここはお任せ下さい。」,「お嬢様、お召し物が汚れます。ここはお任せ下さい」,"""Вы испачкаете себе одежду, миледи. Прошу, предоставьте это нам.""","""Ojou‐sama, você vai sujar suas vestimentas. Por favor, deixe isso conosco.""",「小姐，这会弄脏您的衣服的。这里就交给鄙人来做吧。」,「小姐，這會弄髒您的衣服的。這裡就交給鄙人來做吧。」,"""Milady, sporcherete i vostri indumenti. Per favore, lasci fare a noi.""","""Signorina, così si sporcherà i vestiti. La prego, lasci fare a me.""","""Señorita, ensuciará sus prendas. Por favor, déjenoslo a nosotros.""","""ﺳﻮﻑ ﺗﺘﺴﺦ ﻣﻼﺑﺴﻚ ﻳﺎ ﺁﻧﺴﺘﻲ. ﻣﻦ ﻓﻀﻠﻚ، ﺩﻋﻲ ﺍﻷﻣﺮ ﻟﻨﺎ.""","""Tiểu thư à, y phục của cô sẽ bị bẩn mất. Xin hãy để việc đó cho cậu ta.""","""Nyonya muda, baju Anda akan kotor. Biarkan dia saja yang menanganinya.""","""Leydim, giysilerinizi kirleteceksiniz. Lütfen, bu işi ona bırakın."""
,"With an elegant gesture, Gohda‐san took the shovel that Jessica had picked up.","With a smooth motion, Gohda-san took the shovel that Jessica had picked up. ","Gohda-san took the shovel that Jessica had picked up with an elegant gesture.",朱志香が拾ったシャベルを、郷田さんは優雅な仕草で取り上げる。,朱志香が拾ったシャベルを、郷田さんは優雅な仕草で取り上げる。,"Года‐сан элегантным движением взял лопату, которую подобрала Джессика.","Com um elegante gesto, o Gohda‐san pegou a pá que a Jessica estava segurando.",朱志香捡起来的铲子，被乡田以优雅的动作接了过去。,朱志香撿起來的鏟子，被鄉田以優雅的動作接了過去。,Gohda-san prese la pala che Jessica aveva sollevato con un gesto elegante.,"Con fare signorile, Gouda-san sfilò dalle mani di Jessica la pala che lei aveva raccolto.",Gohda‐san tomó la pala que Jessica había levantado con una postura elegante.,ﺃﺧﺬ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺍﻟﻤﺠﺮﻓﺔ ﺍﻟﺘﻲ ﺍﻟﺘﻘﻄﺘﻬﺎ ﺟﻴﺴﻴﻜﺎ ﻣﻊ ﺇﻳﻤﺎﺀﺓ ﺭﺍﻗﻴﺔ.,"Với một cử chỉ đầy thanh lịch, Gohda nhận lấy cái xẻng mà Jessica vừa cúi xuống nhặt.","Dengan gerakan elegan, Gohda-san mengambil sekop yang diambil Jessica.",Gohda-san zarif bir hareketle Jessica'nın aldığı küreği aldı.
,At his back was the figure of Kanon‐kun having trouble with the sacks of fertilizer.,"Behind him, Kanon-kun was having trouble with the sacks of fertilizer. "," At his back was the figure of Kanon-kun having trouble with the sacks of fertilizer.",その背中では、肥料の袋に難儀している嘉音くんの姿があった。,その背中では、肥料の袋に難儀している嘉音くんの姿があった。,А позади него Канон‐кун всё никак не мог сладить с мешками с удобрениями.,"Atrás dele estava o Kanon‐kun, tendo problemas para segurar os sacos de fertilizante.",在他背后，嘉音君十分吃力地对付着肥料袋。,在他背後，嘉音君十分吃力地對付著肥料袋。,Dietro di lui c'era Kanon-kun che continuava ad avere problemi con il fertilizzante.,"Dietro di lui vi era Kanon-kun, che continuava ad avere problemi con i sacchi di fertilizzante.",En su espalda estaba la figura de Kanon‐kun teniendo problemas con los sacos de fertilizante.,ﻇﻬﺮ ﻣﻦ ﺧﻠﻔﻪ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻭﻫﻮ ﻳﻮﺍﺟﻪ ﻣﺸﻜﻠﺔ ﻣﻊ ﺃﻛﻴﺎﺱ ﺍﻷﺳﻤﺪﺓ.,Sau lưng ông là hình ảnh Kanon vẫn đang vất vả với mấy bao phân bón.,Di belakangnya terlihat Kanon-kun yang kesulitan dengan karung pupuk.,"Arkasında, gübre çuvallarıyla başı dertte olan Kanon-kun'un figürü vardı."
Ushiromiya Maria,"""......Uu. You'll dirty your garments?""","""......Uu-. You'll dirty your garments?"" ","""......Uu-. You'll dirty your garments?""",「……うー。お召し物が汚れる？」,「……うー。お召し物が汚れる？」,"""......У‐у. Испачкаешь себе одежду?""","""......Uu. Sujou as suas roupas?""",「……呜——。衣服会弄脏？」,「……嗚——。衣服會弄髒？」,"""... Uu-. Sporcherete i vostri indumenti?""","""...Uuh. Ti sporcherai i vestiti?""","""Uu. ¿Ensuciarás tus prendas?""",""".......ﺃﻭﻭ-. ﺳﻮﻑ ﺗﺘﺴﺦ ﻣﻼﺑﺴﻚ؟""","""......Uu. Y phục của anh sẽ bị bẩn mất?""","""......Uu. Baju akan kotor?""","""......Uu. Giysilerinizi kirletecek misiniz?"""
Ushiromiya Battler,"""Don't worry, the ones I'm wearing aren't that elegant.""","""Don't worry, the ones I'm wearing aren't that expensive. ","""Don't worry, the ones I'm wearing aren't that elegant. ",「安心しろよ、俺が着てるのはそんなお上品なものじゃねぇぜ。,「安心しろよ、俺が着てるのはそんなお上品なものじゃねぇぜ」,"""Не боись, у меня одежда не такая уж элегантная.""","""Não se preocupe, o que eu estou vestindo não é nada tão elegante assim.""",「放心，我穿的又不是什么高级货。」,「放心，我穿的又不是什麼高級貨。」,"""Non preoccuparti, quelli che indosso non sono poi così eleganti.","""Non preoccuparti, quelli che indosso io non sono poi così di classe.""","""No te preocupes, la ropa que estoy llevando no es tan elegante.""","""ﻻ ﺗﻘﻠﻘﻲ، ﻣﺎ ﺃﺭﺗﺪﻳﻪ ﺍﻵﻥ ﻟﻴﺲ ﺑﺘﻠﻚ ﺍﻷﻧﺎﻗﺔ.""","""Em đừng lo, quần áo anh chẳng phải thứ gì sang trọng đâu.""","""Jangan khawatir, yang aku pakai tidak terlalu bagus.""","""Merak etme, üzerimdekiler o kadar da şık değil."""
Ushiromiya Battler,"""Besides, I hate guys who make the waitress pick up the fork they dropped at a restaurant.""","Besides, I hate guys who just sit there and make the waitress pick up the fork they dropped at a restaurant."" ","Besides, I hate guys who make the waitress pick up the fork they dropped at a restaurant.""",それによ、俺はレストランで、落ちたフォークをウェイトレスに拾わせるってやつが大嫌いなんだ。」,「それによ、俺はレストランで、落ちたフォークをウェイトレスに拾わせるってやつが大嫌いなんだ」,"""К тому же я терпеть не могу людей, которые заставляют официантку в ресторане подбирать уроненную ими вилку.""","""Além disso, eu odeio caras que fazem a garçonete juntar o garfo que eles deixaram cair no restaurante.""",「而且我啊，最讨厌那种在餐厅里，让服务生去捡掉在地上的叉子的家伙了。」,「而且我啊，最討厭那種在餐廳裡，讓服務生去撿掉在地上的叉子的傢伙了。」,"Oltretutto, odio i ragazzi che al ristorante fanno raccogliere alla cameriera la forchetta che hanno fatto cadere.""","""E poi, io odio quelli che al ristorante fanno raccogliere alla cameriera la forchetta caduta.""","""Además, odio a los sujetos que hacen que la camarera levante el tenedor que dejaron caer en un restaurante.""","""ﻛﻤﺎ ﺃﻧﻨﻲ ﺃﻛﺮﻩ ﺍﻟﺮﺟﺎﻝ ﺍﻟﺬﻳﻦ ﻳﺠﻌﻠﻮﻥ ﺍﻟﻨﺎﺩﻟﺔ ﺗﻠﺘﻘﻂ ﺍﻟﺸﻮﻛﺔ ﺍﻟﺘﻲ ﻳﺴﻘﻄﻮﻧﻬﺎ ﻓﻲ ﺍﻟﻤﻄﻌﻢ.""","""Với lại, anh chúa ghét mấy kẻ mà chuyên bắt bồi bàn phải cúi xuống nhặt nĩa nếu họ lỡ làm rơi đấy.""","""Lagipula, aku benci pria yang menyuruh pelayan mengambil garpu yang mereka jatuhkan di restoran.""","""Ayrıca, restoranda düşürdüğü çatalı garsona toplatan erkeklerden nefret ederim."""
,"I lifted up the other bags that had fallen.{n}Of course, they weren't light, but for me it was a piece of cake.","I lifted up the other bags that had fallen. Of course, they weren't light, but for me it was a piece of cake. ","I lifted up the other bags that had fallen. Of course, they weren't light, but for me it was a piece of cake.",俺は他にも転がる肥料を抱え上げる。決して軽くはなかったが、俺にとっちゃ朝飯前だ。,俺は他にも転がる肥料を抱え上げる。{n}決して軽くはなかったが、俺にとっちゃ朝飯前だ。,"Я поднял другие упавшие мешки.{n}Разумеется, их нельзя было назвать лёгкими, но поднять их для меня было плёвым делом.","Eu levantei os outros sacos que haviam caído.{n}É claro, eles não eram leves, mas para mim foi algo fácil.",我抱起倒在一边的肥料。{n}虽然重量不轻，但对我来说还是小菜一碟。,我抱起倒在一邊的肥料。{n}雖然重量不輕，但對我來說還是小菜一碟。,"Sollevai gli altri sacchi che erano caduti. Certo, non erano leggeri, ma per me era un gioco da ragazzi.","Sollevai gli altri sacchi che erano caduti. Certo, non erano leggeri, ma per me era un gioco da ragazzi.","Levanté las otras bolsas que habían caído.{n}Claro, no eran ligeras, pero para mí eran pan comido.",ﺭﻓﻌﺖ ﺍﻷﻛﻴﺎﺱ ﺍﻷﺧﺮﻯ ﺍﻟﺘﻲ ﺳﻘﻄﺖ.{n}ﺑﺎﻟﻄﺒﻊ، ﻟﻢ ﺗﻜﻦ ﺧﻔﻴﻔﺔ، ﻟﻜﻦ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻲ ﻛﺎﻧﺖ ﺳﻬﻠﺔ.,"Tôi cúi xuống nhặt những bao phân còn lại.{n}Tất nhiên là chúng không nhẹ gì, nhưng với tôi thì chẳng nhằm nhò gì.","Aku mengangkat karung lain yang jatuh.{n}Tentu saja tidak ringan, tapi bagiku mudah sekali.",Düşen diğer torbaları kaldırdım.{n}Elbette hafif değillerdi ama benim için çocuk oyuncağıydı.
,Kanon‐kun turned his surprised eyes towards me.{n}It was the face of one who would never have expected to receive help from a guest.,"Kanon-kun looked at me, surprised. It was the face of someone who never would've expected to receive help from a guest. "," Kanon-kun turned his surprised eyes towards me. It was the face of one who would never have thought to receive help from a guest. ",嘉音くんは驚いた目を向ける。まさか客人に手伝ってもらえるとは思わなかったって顔だ。,嘉音くんは驚いた目を向ける。{n}まさか客人に手伝ってもらえるとは思わなかったって顔だ。,"Канон‐кун повернулся к нам с удивлением во взгляде.{n}У него было лицо человека, который в жизни не мог себе представить, что гости примутся помогать ему.",O Kanon‐kun virou seus olhos surpresos para mim.{n}Era o olhar de quem nunca esperaria receber ajuda de um convidado.,嘉音君露出吃惊的眼神。{n}一副根本没想到客人居然会来帮忙一样的表情。,嘉音君露出吃驚的眼神。{n}一副根本沒想到客人居然會來幫忙一樣的表情。,Kanon-kun rivolse i suoi occhi sorpresi verso di me. Era il volto di una persona che non avrebbe mai pensato di ricevere aiuto da un ospite.,Kanon-kun si girò sorpreso verso di me. Era lo sguardo di qualcuno che non si aspettava di ricevere aiuto da un ospite.,Kanon‐kun dirigió sus ojos sorprendidos hacia mí.{n}Era la cara de alguien que nunca habría pensado recibir ayuda de un invitado.,ﻭﺟﻪ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺍﻟﻤﺘﻔﺎﺟﺊ ﻧﺎﻇﺮﻳﻪ ﻧﺤﻮﻱ.{n}ﻛﺎﻥ ﻭﺟﻪ ﺷﺨﺺ ﻟﻢ ﻳﻔﻜﺮ ﺃﺑﺪﺍ ﻓﻲ ﺗﻠﻘﻲ ﺍﻟﻤﺴﺎﻋﺪﺓ ﻣﻦ ﺿﻴﻒ.,"Kanon‐kun ngẩng lên nhìn tôi, mắt đầy bất ngờ.{n}Đó là ánh mắt của một người không ngờ sẽ được khách giúp đỡ.",Kanon-kun menatapku dengan mata terkejut.{n}Ekspresi seseorang yang tidak menyangka akan dibantu oleh tamu.,Kanon-kun şaşkın gözlerini bana çevirdi.{n}Bir misafirden yardım almayı hiç beklemeyen birinin yüzüydü bu.
Kanon,"""............B‐Battler‐sama... That's not necessary... I'll take care of everything, so...""","""............B-Battler-sama, don't worry about it... I will take care of everything, so..."" ","""............B-Battler-sama... That's sufficient..., I'll take care of everything, so...""",「…………ば、戦人さま…。結構です…、僕が全てやりますので…。」,「…………ば、戦人さま…。結構です…、僕が全てやりますので…」,"""............Б‐Баттлер‐сама... Это излишне. Я всё сделаю сам, так что...""","""............B‐Battler‐sama... Isso não é necessário... Eu irei cuidar de tudo, então...""",「…………战、战人少爷…。不用了…，我会做完的…」,「…………戰、戰人少爺…。不用了…，我會做完的…」,"""... B-Battler-sama... è sufficiente... mi occuperò io del resto, quindi...""","""...S-Signorino Battler... Sto bene... Mi occuperò io del resto, perciò...""","""B‐Battler‐sama... Eso es suficiente... Yo me ocuparé de todo, así que...""","""...........ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ... ﻫﺬﺍ ﻳﻜﻔﻲ... ﺳﺄﻋﺘﻨﻲ ﺑﻜﻞ ﺷﻲﺀ، ﻟﺬﻟﻚ...""","""............T-thưa cậu Battler... Không cần đâu ạ... Tôi sẽ tự làm được...""","""............B-Battler-sama... Tidak perlu... Saya akan menanganinya sendiri, jadi...""","""............B-Battler-sama... Buna gerek yok... Ben her şeyi halledeceğim, yani..."""
Ushiromiya Battler,"""Don't you worry! I may not look it, but I've got it where it counts! Heheh!""","""Don't you worry! I may not look it, but I've got it where it counts! Heheh!"" ","""Don't you worry! I may not look it, but I've got it where it counts! Heheh!""",「気にすんなぁ！　こう見えても鍛え方が違うぜ！　へへん！」,「気にすんなぁ！　こう見えても鍛え方が違うぜ！　へへん！」,"""Не переживай! По мне, может, и не скажешь, но силёнок у меня хватает! Хе‐хе!""","""Não se preocupe! Eu posso não parecer, mas sou bem confiável! Heheh!""",「别在意！别看这样，我也是有练过的！嘿嘿！」,「別在意！別看這樣，我也是有練過的！嘿嘿！」,"""Non preoccuparti! Può non sembrare, ma ho un fisico ben piazzato! Heheh!""","""Non farti problemi! Anche se non sembra, sono un tipo tosto! Eheh!""","""¡No te preocupes! ¡Puede que no lo parezca, pero tengo lo que se necesita! ¡Jeje!""","""ﻻ ﺗﻘﻠﻖ! ﺭﺑﻤﺎ ﺃﺑﺪﻭ ﺿﻌﻴﻒ ﺍﻟﺒﻨﻴﺔ ﻟﻜﻨﻨﻲ ﺃﻗﺪﺭ ﻋﻠﻰ ﺣﻤﻠﻬﺎ! ﻫﻴﻬﻴﻬﻲ""","""Đừng lo! Nhìn vậy chứ tôi khỏe lắm đấy! Heheh!""","""Jangan khawatir! Meski tidak terlihat, aku cukup kuat! Heheh!""","""Dert etme! Öyle görünmüyor olabilirim ama önemli olan her yerde varım! Heheh!"""
,"Kanon‐kun looked like he hadn't yet gone through his growth spurt, and was stuck with a sorta weak body.","Since Kanon-kun looked like he hadn't yet gone through his growth spurt, he was stuck with a sorta weak body. ","Since Kanon-kun looked like he hadn't yet gone through his growth spurt, he was stuck with a sorta weak body.",嘉音くんはまだ成長期前って感じで、少々ひ弱そうな体つきだ。,嘉音くんはまだ成長期前って感じで、少々ひ弱そうな体つきだ。,"Поскольку у Канон‐куна бурный рост был ещё впереди, он не мог похвастаться сильным телом.","O Kanon‐kun olhou para a sua mão, que ainda não passou pelo seu surto de crescimento, e ainda está presa a um corpo fraco.",嘉音君好像还没进青春期，体格看起来略显瘦弱。,嘉音君好像還沒進青春期，體格看起來略顯瘦弱。,"Dal momento che Kanon-kun dava l'impressione di una persona nel pieno della crescita, era bloccato per via di un corpo debole.","Dato che Kanon-kun sembrava essere ancora nel periodo dello sviluppo, era di fisico un po' gracile.","Como parecía que Kanon‐kun aún no había pasado por su etapa de crecimiento repentino, tenía un cuerpo algo débil.",ﻣﻤﺎ ﻳﻈﻬﺮ ﺃﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻟﻢ ﻳﺼﻞ ﺇﻟﻰ ﻛﺎﻣﻞ ﻧﻤﻮﻩ ﺑﻌﺪ، ﻟﺬﺍ ﻛﺎﻥ ﻋﺎﻟﻘﺎ ﻓﻲ ﺟﺴﺪ ﺿﻌﻴﻒ ﻧﻮﻋﺎ ﻣﺎ.,"Kanon trông như vẫn chưa qua giai đoạn dậy thì, với thân hình yếu ớt.","Kanon-kun terlihat belum mengalami masa pertumbuhan, dengan tubuh yang agak lemah.",Kanon-kun henüz büyüme çağını tamamlamamış ve zayıf bir vücuda sahipmiş gibi görünüyordu.
,I guess this kind of weight is a bit much for him.,This kind of weight might've been too much for him. ," I guessed that this kind of weight was too much for him.",ちょいとこの重さは堪えるのかもしれない。,ちょいとこの重さは堪えるのかもしれない。,"Так что такой вес был для него, по‐видимому, чересчур.",Acho que esse tipo de peso é um pouco demais para ele.,看来是刚好能撑住这种重量而已吧。,看來是剛好能撐住這種重量而已吧。,Ho pensato che un peso del genere fosse un po' troppo per lui.,Forse un peso del genere era un po' troppo per lui da sopportare.,Supuse que este tipo de peso era demasiado para él.,ﺧﻤﻨﺖ ﺃﻥ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻮﺯﻥ ﻛﺎﻥ ﺃﻛﺜﺮ ﻣﻦ ﺍﻟﻼﺯﻡ,Chắc mấy thứ nặng như vầy là quá sức với cậu ấy.,Kurasa beban seperti ini agak berat untuknya.,Sanırım bu tür bir ağırlık onun için biraz fazla.
Ushiromiya George,"""It's quite heavy, isn't it. It's natural that it would be difficult for you. Kanon‐kun, don't worry about it.""","""It's quite heavy. It's natural that it would be difficult for you. Don't worry about it, Kanon-kun."" ","""It's quite heavy, isn't it. It's natural that it would be difficult for you. Kanon-kun, don't worry about it.""",「結構重いね。嘉音くんが苦労するのも無理はないよ。嘉音くん、気にしないで。」,「結構重いね。嘉音くんが苦労するのも無理はないよ。嘉音くん、気にしないで」,"""Они довольно‐таки тяжёлые. Естественно, тебе нелегко ворочать их. Так что не переживай, Канон‐кун.""","""É um pouco pesado, não? É natural que possa acabar sendo um pouco difícil para você. Kanon‐kun, não se preocupe com isso.""",「这还挺重的。怪不得嘉音君这么费劲呢。别太在意哦，嘉音君。」,「這還挺重的。怪不得嘉音君這麼費勁呢。別太在意哦，嘉音君。」,"""È piuttosto pesante, vero? È normale che sia difficile per te. Kanon-kun, non preoccuparti.""","""Certo che è piuttosto pesante. È normale che sia difficile per te. Non preoccuparti, Kanon-kun.""","""Es bastante pesado. Es normal que sea difícil para ti. Kanon‐kun, no te preocupes.""","""ﺇﻧﻪ ﺛﻘﻴﻞ ﻟﻠﻐﺎﻳﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﻳﻜﻮﻥ ﺻﻌﺒﺎ ﻋﻠﻴﻚ. ﻛﺎﻧﻮﻥ-ﻛﻦ، ﻻ ﺗﻘﻠﻖ ﺑﺸﺄﻥ ﺫﻟﻚ.""","""Nặng phết mà, nên khó khăn với cậu cũng là điều dễ hiểu thôi. Kanon à, đừng để tâm quá.""","""Cukup berat ya. Wajar jika sulit untukmu. Kanon-kun, jangan dipaksakan.""","""Oldukça ağır, değil mi? Kanon-kun, senin için zor olması doğal. Kanon-kun, endişelenme."""
Ushiromiya Battler,"""OK, my time to shine. This makes up for the boat part from before, right?""","""Okay, my time to shine. This makes up for the boat stuff from before, right?"" ","""Ok, my time to shine. This makes up for the boat part from before, right?""",「これぞ俺の見せ場さぁ。これでさっきの船の分はチャラだよなぁ？」,「これぞ俺の見せ場さぁ。これでさっきの船の分はチャラだよなぁ？」,"""Ладно, настало время показать себя. Это спишет мне то, что произошло на катере, верно я говорю?""","""Certo, é a minha hora de brilhar. Isso compensa por aquilo no barco, certo?""",「这可是我大显身手的时候啊。这么一来，刚才船上的事就可以一笔勾销了吧？」,「這可是我大顯身手的時候啊。這麼一來，剛才船上的事就可以一筆勾銷了吧？」,"""Ok, è il mio momento. E con questa siamo pari per la questione della barca, giusto?""","""E con questa mi sono messo in mostra. Che ne dite di dimenticarci di quello che è successo sul battello?""","""Bien, mi hora de brillar. Esto compensa la parte del bote, ¿verdad?""","""ﺣﺴﻨﺎ، ﺣﺎﻥ ﻭﻗﺘﻲ ﻷﻟﻤﻊ ﻫﺬﺍ ﺳﻴﻌﻮﺽ ﻋﻦ ﺟﺰﺀ ﺍﻟﻘﺎﺭﺏ ﻣﻦ ﻗﺒﻞ، ﺻﺤﻴﺢ؟""","""OK, đến lúc em thể hiện rồi. Xem như bù lại vụ trên thuyền hồi nãy, được không?""","""OK, giliranku bersinar. Ini menebus kejadian di kapal tadi, kan?""","""Tamam, parlama zamanım geldi. Bu, önceki tekne kısmını telafi ediyor, değil mi?"""
