Speaker,Steam (ST)
,"Jessica had unconsciously gone along with Kanon's forceful manner of speaking, but she realized that she shouldn't fire back and swallowed her words. "
Ushiromiya Jessica,"""......I don't know anything about you. I don't even know your upbringing, and I don't know the hardships you've been through. ...So I can't even imagine why you started calling yourself furniture."" "
Ushiromiya Jessica,"""...But know this. You aren't furniture or a duck. You're a real human."" "
Kanon,"""..............."" "
Ushiromiya Jessica,"""If you want to say Kanon-kun's furniture when he's working as a servant, that's fine. ...But...in that case, ...don't you think you can create a self for when you aren't furniture, for when you're human?"" "
Kanon,"""...Only a human like Milady can embrace that possibility. ...I am not like that. I have no future, no possibilities, ...no dream that I am allowed to see. "
Kanon,"......So, Milady, Please don't... say any more... ...cruel things..."" "
Ushiromiya Jessica,"""Why... Why...do you say stuff like that...?"" "
Kanon,"""Because it seems you mistakenly think I'm a human, the same as you, Milady. We are different sorts of beings. I just wanted to make that clear."" "
Kanon,"""...I heard from Shannon. Something about Milady liking me."" "
Ushiromiya Jessica,"""Huh, ...wha?! Ah, ......no, wahaha..."" "
Kanon,"""...I look almost identical to a human. So, ......like Shannon, I could probably delude myself into thinking I'm human...and pretend to love, for a time."" "
Kanon,"""...But then, I would surely be fooling myself. No, I would be fooling you too, Milady. Shannon and George-sama will definitely fall apart. ...Even though Shannon herself probably realizes that day will come, ...she's taking part in such a stupid..."" "
Ushiromiya Jessica,"""...Th-There's nothing stupid about it!! Sure, George nii-san's a wonderful person, and he's gotta match up to his parents' expectations. "
Ushiromiya Jessica,"...I'm sure when it comes to marriage, Aunt Eva'll interfere in various ways, and, umm, I think their future prospects look like they'll be full of trouble, okay?! ...But you know what? George nii-san isn't the kind of guy who'll surrender to that shit! Shannon's no Juliet, and he'll definitely bring her happiness!!"" "
Kanon,"""People cannot engage in romance with furniture. ...What I'm trying to say...is that even if you can love furniture, I cannot love you, Milady."" "
Ushiromiya Jessica,"""............Nn-"" "
,Those words of Kanon's...crushed all of Jessica's bittersweet feelings from that day. 
,There was no way her emotions could've predicted that she'd be refused so bluntly... 
,"In an instant, she lost the willpower that had led her to try and unravel something stubborn in Kanon's heart, ...and before she knew it, she was just standing there in shock... "
Kanon,"""...Milady, if your feelings for me were due to my conceit, then I must ask that you forgive me."" "
Ushiromiya Jessica,"""...N-No. Well, ...I won't deny that."" "
Kanon,"""...Thank you very much."" "
Ushiromiya Jessica,"""Huh...?"" "
Kanon,"""Thank you very much... for thinking of me as a human. Those feelings alone really do make me happy. ...Anything more would be too cruel for me, so..."" "
Ushiromiya Jessica,"""No, I-I've said enough. ...Umm, ......sorry about that."" "
,"Jessica recklessly scratched at her head and spoke, trying to force her voice to sound bright. "
Ushiromiya Jessica,"""......I just kinda... ...ran on ahead by myself... and was a burden on you. ...I'm honestly sorry. I'm really sorry...for using up your whole day off."" "
Kanon,"""No. ...I was also...happy that I could see you having fun."" "
Ushiromiya Jessica,"""Then...let's call it a night. ...If I don't go back to my room and turn off the lights, Mom'll get mad at me again. ...Hahaha."" "
Kanon,"""That's probably for the best. ...I wish you a good night, Milady."" "
Ushiromiya Jessica,"""...Yeah. ......Good night......"" "
,"Kanon saw Jessica trod away with her back to him, looking disheartened. "
,"But then, she suddenly broke into a reckless dash and disappeared in the direction of the mansion... "
,"As he watched her back, ...for just an instant, Kanon was tormented by the feeling that he'd just made a huge mistake. "
,...But he hadn't made a mistake at all. 
,"...He'd been forced to refuse her now for her sake, while the pain was still at its smallest. "
{f:5:Beatrice},"""......Nice going, making a woman cry like that. *cackle*cackle* I didn't expect you to refuse her that strongly. ...If you'd given a normal answer, another pair of lovers would've been born thanks to my magic."" "
Kanon,"""How long have you been there...? ......What a horrible person."" "
,"When he turned around, the witch was suddenly there. ...It looked like she'd been there the whole time, watching the two of them as though enjoying a play. "
{f:5:Beatrice},"""I shall forgive you for your insults just this once, in deference to that amusing little show. ...Even after a thousand years, no more interesting show exists than complications between boys and girls. To me, it's a pleasure that's better and more addictive than opium. ...Hmm?"" "
,Kanon pulled the butterfly brooch out of his pocket. It was the manifestation of the great magic the witch had bestowed. 
,"Without hesitation, Kanon slammed it against the ground and stomped on it. "
{f:5:Beatrice},"""...Hoh? What is the meaning of this? You know that was given by me."" "
Kanon,"""Just now, I figured it out. ...What you're doing isn't as tasteful as being a cupid of love. You're just a demon who enjoys showing love to those who can never be together, deceiving them."" "
{f:5:Beatrice},"""......Hmph. ...You are free to think that. Most humans I lend my power to say the same thing."" "
Kanon,"""Don't play dumb!! You didn't lend Shannon your power because you felt sorry for her. ...You found a weak point in Shannon's heart as her chest burned with love, and you made her break the mirror that sealed you. What's more, ...you guessed how this would all end, and now you're toying with her! Am I wrong?!"" "
{f:5:Beatrice},"""Hehheheheheh, *cackle*! Furniture has a thoroughly pitiful existence. So, you have no dreams, no future, and even no love? Good, good, there is nothing better than knowing your place. *cackle*cackle*!"" "
Kanon,"""......Nngg..."" "
{f:5:Beatrice},"""As you noticed, there was a faint love residing in Jessica's heart. You seem to think you've snipped it in the bud."" "
{f:5:Beatrice},"""...But did you know? Trees grow thicker branches if you thin out and prune them. ...A girl who loves furniture, is it? Amusing, how truly amusing! Shannon and George will also eventually reach a stalemate with their unfulfillable love, ripening into the sort of large fruit I love."" "
{f:5:Beatrice},"""However, regretfully, it seems to be going so smoothly for those two that it's hardly entertaining anymore. But on the plus side, it seems the two of you will amuse me to no end, *cackle*cackle*!"" "
,"The witch laughed. Even though she had known the two could never be together, she had lent magic to bring them together. "
,"However, they couldn't escape the fate that prevented them from ever being truly joined. "
,...The witch knew that. 
,"Even if they were joined, Shannon and George, Kanon and Jessica would eventually break up. They would wander through an endless desert in this hell of love, tormented by an eternal thirst...! "
{f:5:Beatrice},"""What, did you think I'd lend you my power and ask for nothing in exchange? I'll gladly assist a pair in love. And in exchange, I'll enjoy watching the cruel fate they'll eventually meet. I have never come across a better show, not over the course of a thousand years...!"" "
{f:5:Beatrice},"""Just look at Kinzo. See how he ended up: an old, pitiful man who learned the taste of love before being thrown out of paradise! Look at how he lives, like a dead man that cannot fully die. *cackle*cackle*!!"" "
Kanon,"""You truly are a witch. Disappear! Get out of my sight, demon...!!"" "
{f:5:Beatrice},"""...Oh, I would disappear even without your prompting. My power still hasn't returned. It is still tiring to continue showing myself. "
{f:5:Beatrice},"...I overdid it when I gave you lovers my power. ...As I am now, it will not be easy to maintain that power without that brooch as a catalyst."" "
,Kanon ground his foot even more into the stomped brooch. He felt it break under his foot. 
,"Then, it evaporated like water... and changed into butterflies that sparkled gold, fluttering out from beneath Kanon's foot... "
{f:5:Beatrice},"""Maintaining this form is quite painful for me as well. I will hide myself for a time, just as you desire. My magical power will rise as surely as the moon and the tides. ...And eventually, a fitting time will come for my revival."" "
{f:5:Beatrice},"""...I know not in the slightest whether that will be tomorrow, next year, or even a hundred or a thousand years in the future. But as long as there are those who entertain me, I will surely gain power and revive. ...I will disappear for a short while, ...until that time comes."" "
{f:5:Beatrice},"""The bruise on the palm of your hand is already gone, so if you wish, tomorrow morning, you can let my existence vanish like an illusion or a dream. ...After all, nothing saddens me more than being forgotten."" "
{f:5:Beatrice},"""However, I will surely be revived. Be on your guard, so that you will not regret that day's coming when it arrives. I will surely have my second coming and rule over everything as this island's true master. ...That is the time when the door to the Golden Land will be opened again. ...The greedy dead will surely wake me...!"" "
Kanon,"""...You talk too much!! Disappear, now, Golden Witch...!!"" "
,"The witch became a cloud of gold butterflies and scattered away, leaving behind a scornful laugh. "
,...The whole area sparkled like a gold blizzard in a snow globe. 
,It was a fleeting fantastical scene that disappeared in a heartbeat... 
,"The witch could no longer be seen. ...However, Kanon felt like he could still hear that shrill, unpleasant laugh... "
{f:5:Beatrice},"...Aah, how amusing, how truly amusing. {n}Why is the human world still so amusing after all the years I've been away?! "
{f:5:Beatrice},Go mad with love. Go mad with gold. {n}Those who don't go mad from one of the two are not human! 
{f:5:Beatrice},"I see, so that's why the word ""furniture"" is so fitting, *cackle*cackle*! "
{f:5:Beatrice},"Furniture is created to serve humans. {n}And I cruelly treat humans as playthings to sate my thousand years of boredom. {n}What a truly amusing three-way deadlock, that I cannot control furniture! "
{f:5:Beatrice},"Kinzo, you fool, what a truly entertaining scheme you've worked out! {n}Furniture, you fools, just you try and see if you can fell me...! "
{f:5:Beatrice},"Tonight, two seeds of love have been sown. {n}...Including the one already sown, that makes three! "
Ushiromiya Kinzo,"""{f:5:Beatrice}... Why...did you leave me alone in this painful world...? ...I hate you. I will hate you for all eternity for not even trying to answer, despite being yearned for so...!"" "
Ronoue Genji,"""Master, drinking any more will be damaging to your health. ...Doctor Nanjo warned you as well, did he not?"" "
Ushiromiya Kinzo,"""Be silent, Genji!! You do not understand, you do not understand my grief and sadness! And I believed at least you, my oldest friend, would understand my pain!! Why can you not understand?! "
Ushiromiya Kinzo,"Oooooohhh, {f:5:Beatriiiiiice}, why did you leave me all alooooone...?!!"" "
Ronoue Genji,""".................."" "
Ushiromiya Jessica,"""Aaaaaaaagggghhh! Hic, hic...! What the hell do you mean, furniture?! I don't get it...! Aaaaahhhh!!"" "
Kumasawa Chiyo,"""...Oooh, poor Jessica-sama. ...Even though the cries I hear coming from your room tell me of the situation, there is nothing I can do. "
Kumasawa Chiyo,"...This is all a tragedy due to a pair who are too young getting too close, when the positions of their birth are too distant. ...I can do nothing but understand Milady's feelings, hide my footsteps, and quietly walk away..."" "
Shannon,"""...Umm, ...wh- what... do you mean by that, George-san...?"" "
Ushiromiya George,"""I mean what I said. ...I still haven't built up my castle. Once I manage to do that, I'll finally be able to think of myself as an adult. ...When that happens, I want to marry you."" "
Shannon,"""...Th- That's, umm, ...err..."" "
Ushiromiya George,"""But... my heart won't let me do that anymore. ...So I want to give you an engagement ring."" "
Shannon,"""En‐...engagement... ...you say... But, umm, ......I... ...am......... ...furniture......"" "
Ushiromiya George,"""Oh, right, that. Well then, furniture has to listen to what people say, right? "
Ushiromiya George,"...Right now, I'm having a ring made that'll be fitting for you. I think it'll be ready in time for me to bring it to the upcoming family conference. I'll give it to you then, so please, I want you to let me hear your answer."" "
Ushiromiya George,"""...If you accept, then I'll proclaim our engagement right there, in front of all the relatives including Grandfather."" "
Shannon,"""...G-George-san......"" "
Ushiromiya George,"""I'm sure some people won't approve of our relationship. ...But there's no need to look at their faces. ...Because you only have to fill your eyes with me."" "
Ushiromiya George,"""I will definitely bring you happiness. That's the one thing I can promise you with certainty."" "
{f:5:Beatrice},I just can't wait to see how it will ripen! 
{f:5:Beatrice},The gold butterflies do not swoop upon the juice of overripe and rotting fruit. 
{f:5:Beatrice},I cannot wait for the day of harvest to come! Is the time of the banquet here yet?! *cackle*cackle*hahahahahahahahahahahahahahahahahahahahaha...!! 
